PRES	latitude	longitude	PAHs	warning	TEMP	C2H3NO5	CH4	PM10	Pb	CO	PM2.5	O3	NH3	SO2	NOx	H2CO	CFCs
1088.43529	-8.66667	-35.71667	6.27942	0.00000	18.67122	2.18443	6.76183	4.08686	58.23537	10.05987	5.23633	6.16577	6.53996	8.06576	8.04648	59.54980	53.38237
1139.62605	49.68369	8.61839	9.49578	0.00000	10.02897	2.28341		3.91284	42.85475	8.61202	5.49106	6.76906	5.66811	7.63485	6.70807	59.01439	64.66370
1086.79675	53.43333	-7.95	8.40849	1.00000	27.32851	4.61033	8.65526	7.59904	56.29449	8.60132	8.26380	8.86430	8.02826	5.06504	7.00512	48.51316	52.25396
1198.21901	41.77583	140.73667	4.52821	0.00000	9.73677	2.19509	7.92523	5.24466	45.86489	8.96200	8.12542	5.91733	7.10148	7.94505	7.30084	42.31799	48.41131
1185.82103	-8.66667	-35.71667	3.28059	1.00000	13.47582	1.97532	5.86154	5.51439	63.36171	4.90120	5.66587	7.13633	7.72640	8.92934	5.77236	60.81410	58.76935
1097.46521	-6.8	39.25	4.84114	0.00000	20.67237	2.60127	8.37898	2.33255	17.97474	8.40016	4.49511	6.97912	8.27430	9.95520	7.23027	67.81021	47.26278
1088.27225	42.62833	20.89389	5.68152	1.00000	12.26223	6.14129	7.76335	8.10833	20.44908	6.47824	9.23955	6.90556	6.15320	6.67534	6.92622	83.72431	55.22520
1139.07306	41.92361	20.91361	6.06882	1.00000	7.92669	2.07853	6.72339	5.51645	52.10823	5.66416	9.60302	6.12544	5.64272	7.75829	6.00797	53.99135	59.84257
1195.31637	36.76639	3.47717	8.99187	0.00000	11.45801	3.64264	5.15141	6.90841	40.28026	6.24735	3.56434	7.28845	6.93912	9.01066	7.74621	58.51261	55.21645
1071.61706	-10.95817	-38.79084	7.56014	0.00000	20.00184	2.16326	5.90193	4.30825	49.20801	5.83922	4.93343	7.43382	4.62562	7.82675	7.93775	48.63703	53.12497
1190.56390	-7.60361	37.00438	6.78784	0.00000	9.86573	3.09647	3.31908	7.08114	61.61046	7.58294	4.87999	5.00336	7.92167	7.40834	7.77660	67.61866	57.69621
1142.23003	37.73604	-120.93549	4.44609	1.00000	12.66574	1.54485	7.78739	5.00320	27.60764	4.00681	7.69517	6.18375	6.86964	10.47417	5.45825	42.46403	35.91493
1089.15781	14.14989	121.3152	6.15627	1.00000	23.79819	2.15713	11.31126	5.18483	59.22187	10.04750	7.40285	6.98485	5.35764	7.08395	7.14095	63.50579	63.54155
1104.84674	49.41029	38.15035	6.63126	0.00000	-12.91725	2.35427	7.84860	6.07203	50.85668	7.70618	7.75519	8.21038	5.91921	7.26609	4.98541	48.94510	57.19996
1064.85487	12.1277	78.15794	8.16852	1.00000	6.02167	2.96326	9.96394	6.78793	53.18680	9.59696	5.73084	7.01245	5.72762	6.01752	9.26863	41.51916	36.27099
1163.54188	42.28639	18.84	2.72987	0.00000	32.88507	2.71510	7.52572	4.60146	47.17212	5.78039	6.59063	8.21634	8.01602	6.15892	6.12678	69.51657	53.33736
1089.67559	-21.15	46.58333	7.14842	1.00000	19.70116	1.73321	8.45480	4.84790	26.28321	2.71200	8.25720	6.85032	6.46384	9.12126	7.42371	43.59700	52.88580
1079.46600	55.67938	12.53463	5.72351	1.00000	0.55565	2.30503	8.69416	5.01212	54.08848	5.92246	8.72489	5.32990	5.30000	6.93456	7.62315	68.98876	52.22211
1060.20844	32.9156	-117.14392	11.77178	0.00000	18.57731	4.13831	7.66768	7.51943	63.79749	9.01133	2.36499	7.75603	7.49848	9.84558	7.70272	43.72694	58.01063
1051.98534	45.53069	9.40531	6.11627	0.00000	1.02632	2.34012	8.55507	5.94630	59.38866	9.16811	7.87793	7.66007	7.12318	8.10307	5.72726	60.14836	36.36376
1169.30268	51.35084	-1.99421	8.59956	1.00000	6.96226	2.23491	7.32417	4.44564	46.42838	8.05946	8.12654	6.23099	7.04433	6.59493	5.68031	71.86276	57.54296
1103.04973	-31.25033	-61.4867	7.91013	0.00000	21.14208	2.72827	5.47375	5.72342	50.73745	6.72750	4.85472	6.41570	6.94360	7.77474	6.68389	54.66979	52.48681
1122.92998	33.54428	-84.23381	7.90086	1.00000	5.98612	2.98161	7.77525	6.80185	50.48917	7.87941	7.47553	5.64707	5.65436	3.89521	6.97777	27.10431	44.89435
1139.95752	50.82709	6.9747	4.99819	1.00000	18.42668	3.65470	8.22030	7.10264	59.33661	6.77679	7.25297	7.30825	5.22649	5.96366	6.65447	67.46190	42.63654
1105.17928	3.8801	-77.03116	8.53302	1.00000	9.95742	2.79781	7.72838	5.46876	41.32113	6.25740	9.04098	6.24030	6.27717	4.85768	7.92089	53.30357	51.52001
1184.81701	41.1053	-7.32097	5.80639	1.00000	14.87323	3.31545	8.14264	6.07695	66.16127	5.00692	7.45321	6.09144	5.51321	7.33131	8.31719	47.87067	51.98732
1181.96805	43.78956	7.60872	2.90544	1.00000	14.74932	2.39273	7.26236	6.47361	45.24610	5.62518	6.58894	5.88145	8.09329	9.64108	6.18337	61.67834	46.92590
1151.87589	36.65	138.31667	5.35290	1.00000	17.89238	2.00156	7.36837	5.66765	40.58418	4.80535	7.65036	4.93841	5.84773	7.83537	7.37464	49.85977	47.96675
1182.40762	-3.74912	-73.25383	5.15772	0.00000	14.62237	2.81905	7.11124	6.59582	47.27028	7.25802	10.45597	6.07271	5.12418	6.35715	5.32511	38.02378	77.12670
1156.35218	39.59611	27.02444	8.97422	0.00000	33.48839	3.43078	7.48131	6.59810	54.15282	8.78836	3.73903	6.20330	6.12414	9.72663	6.72276	41.44953	54.43011
1060.89428	53.00974	-3.05814	6.13662	1.00000	14.03917	4.10221	9.62069	5.10911	62.03063	9.89989	7.33842	6.43541	6.62736	6.22752	6.83912	43.98213	50.00680
1076.03825	38.96372	-76.99081	4.51729	1.00000	15.99484	1.99610	8.03328	6.18184	48.61205	5.20197	6.54236	5.86117	8.36274	7.59774	7.23214	61.66236	54.01735
1083.68161	36.92574	14.72443	7.24580	1.00000	14.34309	2.25944	10.43487	4.68219	56.74779	10.66332	7.58616	5.83717		8.88945	9.19754	52.13541	48.91119
1094.47388	34.81667	137.4	10.91759	0.00000	-13.71715	3.31731	5.10614	5.82529	68.50518	5.52839	4.39279	6.51572	6.81856	8.93358	5.32615	37.08943	68.10136
1051.72390	29.98869	122.20488	7.45525	0.00000	6.59950	3.09459	7.48881	6.45274	43.17296	7.64846	8.62541	5.72581	8.30473	8.35432	6.19787	61.55785	70.86886
1097.94339	-3.20333	-52.20639	9.26895	1.00000	13.58786	4.09428	8.00425	7.06651	44.89316	7.39827	7.25651	6.10662	6.37606	5.13811	6.08323	40.91811	56.06706
1054.05348	13.70727	9.15013	4.00975	1.00000	6.31324	1.95732	7.32415	4.44041	58.65477	4.43116	6.09121	8.50325	6.82129	9.39226	6.10491	55.04059	61.55655
1166.95701	42.62833	20.89389	7.26874	1.00000	-0.19164	2.93029	8.17600	4.12821	47.07642	9.01854	6.41269	5.51815	8.16023	6.24797	7.14857	61.69974	84.10836
1175.59856	-10.91111	-37.07167	10.57701	0.00000	30.62450	3.41794	7.99240	7.06640	58.35033	9.81357	1.43715	7.48330	7.26774	8.34651	6.40018	54.91637	42.64999
1079.62626	22.19303	88.18466	8.22941	1.00000	3.06778	2.52495	7.85712	5.36868	49.62520	7.55001	6.60483	7.34631	8.15240	5.41468	7.19015	68.08882	63.73296
1084.52727	33.08014	-83.2321	7.05782	1.00000	3.45946	2.10519	9.29076	4.74858	37.91088	8.76475	5.48252	7.26806	7.28530	5.84068	6.68657	75.48106	65.02262
1133.27894	-6.8	39.25	7.55695	1.00000	18.79294	2.25117	6.48841	5.19137	25.51244	6.64517	10.36256	7.04363	7.86004	3.98904	7.57013	50.18171	48.56902
1141.38163	15.58552	102.42587	5.59801	0.00000	30.61530	3.58770	4.79110	7.11498	46.91771	10.25564	5.07263	7.98276	7.57220	9.47104	5.00791	41.06034	47.72837
1108.87874	32.9156	-117.14392	6.79393	1.00000	19.73081	2.26683	7.87783	3.97350	62.29756	8.31322	8.59277	5.46468	6.65472	5.82447	6.12670	72.86735	42.27712
1061.58465	38.17492	-122.2608	3.48846	1.00000	8.63336	2.65937	4.91515	5.51305	37.38730	5.59991	8.35652	6.83379	5.27156	10.39844	7.91688	62.50278	66.00087
1069.06196	19.21667	73.08333	5.20707	0.00000	9.82188	2.84976	7.14539	5.26406	25.83117		8.18369	4.83811	8.01362	7.21973	6.87516	55.00856	64.93479
1136.28286	11.85	38.01667	5.31183	1.00000	14.18403	2.53663	8.78760	4.07286	29.72011	9.81490	6.34388	6.94684	6.77808	5.27939	6.54834	63.43418	40.21764
1161.57281	41.14676	-73.49484		1.00000	17.27256	3.13533	6.00169	5.28989	40.53708	7.29799	7.65231	5.85987	6.88770	4.15302	6.25781	54.71005	48.03678
1061.11848	43.83125	5.03586	5.02001	1.00000	13.87625	2.71575	7.76879	6.30881	27.04630	6.20776	9.02298	5.76782	6.51525	7.85356	5.67683	53.50589	34.79680
1056.12607	5.84752	-5.682	7.14572	1.00000	12.55234	2.53754	10.32013	6.45718	61.41315	5.18702	7.97055	6.39587	6.56852	5.37773	5.83771	60.48755	52.23007
1078.63804	36.20829	-115.98391	7.45543	1.00000	-0.46840	1.95299	11.19477	4.06585	32.50359	5.46210	8.86720	7.68108	7.49688	5.67516	7.89934	61.27876	56.61055
1177.72934	9.15093	-79.62098	5.74117	1.00000	10.90695	1.96669	8.53249	3.93469	44.90930	6.14651	5.74276	6.95292	7.44915	4.63046	4.84038	57.24454	38.73635
1163.39962	53.53395	33.72798	9.60467	1.00000	21.27416	1.59242	10.73796	4.25945	56.65819	2.94658	8.39536	6.39468	4.38058	5.76425	7.21662	37.54647	57.87326
1052.63549	53.59782	34.33825	7.56683	0.00000	14.29357	2.99260	4.73256	4.95202	44.71457	8.13974	6.27059	4.85242	7.05594	9.19120	7.23215	51.64055	58.99852
1129.64700	48.8765	2.18967	5.74381	1.00000	25.85353	3.08301	7.33762	4.04504	57.98574	4.84329	8.14518	7.83285	6.80306	8.18884	8.24086	70.48668	56.59052
1090.84864	37.65639	126.835	6.65169	1.00000	26.39498	2.14262	7.21907	4.16018	57.93022	3.56667	7.75134	5.58718	7.24196	8.50798	6.74828	54.41838	62.71889
1126.23664	31.92923	34.86563	9.32615	1.00000	11.06088	2.76678	4.61306	5.62861	53.66145	7.74157	6.32026	5.94396	6.17766	8.21499	3.64024	63.07302	52.44008
1147.29841	19.64745	-102.04897	6.49817	1.00000	21.38663	2.44606	8.21757	4.23241	59.28171	8.73560	8.12870	5.64974	6.44432	5.37252	7.38430	51.52513	65.65764
1091.07476	40.49748	44.7662	5.19238	0.00000	13.48663	1.52145	7.87369	5.32392	51.69181	7.76818	6.51869	8.24082	6.91319	7.18046	7.40409	49.28350	70.29417
1181.31363	8.43333	99.96667	6.44815	1.00000	19.42923	5.22729	7.24711	8.08795	61.35612	5.33589	8.31965	5.84728	6.05877	6.74080	6.34213	44.31016	60.49788
1173.38140	40.64621	-73.97069	7.45535	1.00000	12.19639	2.41275	8.84234	5.88649	54.64520	8.73824	7.06507	6.07383	6.65112	4.89744	4.94463	65.93346	46.70034
1173.60198	-21.98333	16.91667	11.83393	0.00000	7.49237	2.59836	7.73009	5.08830	39.54316	6.32987	4.20816	5.95755	6.05274	9.86603	7.78540	46.24737	64.09394
1050.87460	3.7278	98.6738	5.43009	0.00000	-5.64205	4.54425	7.44952	7.68956	14.98566	7.11464	9.20386	6.00177	6.69337	5.17448	6.81931	58.39442	67.10082
1075.34539	37.31309	40.74357	6.85952	0.00000	21.85266	3.77286	5.22429	6.96143	53.84942	10.24058	3.78391	7.10494	6.72137	6.76561	6.36632	64.31855	61.29763
1080.18043	18.51957	73.85535	4.39609	1.00000	15.64632	2.05474	9.37075	5.11468	50.68052	6.30630	6.30989	6.21343	6.52232	6.39838	5.98025	62.45118	63.26077
1057.71855	53.00974	-3.05814	4.05494	1.00000	17.22828	2.25006	7.60810	5.02398	54.88542	5.11447	8.11078	5.76964	6.74932	9.96803	7.01641	40.37950	67.45481
1068.59214	-8.66667	-35.71667	8.55487	1.00000	11.85609	2.77334	5.65401	5.77492	24.15125	6.64292	9.96213	6.71394	5.43728	3.99765	7.02155	62.03908	52.51143
1087.26799	22.49396	-105.36369	6.82505	1.00000	16.99944	2.32020	6.86755	5.07435	53.10707	3.24492	9.05234	6.05366	5.11344	9.47753	7.06195	62.27049	79.53449
1179.54066	65.93381	111.4834	6.03532	1.00000	22.07216	2.03807	7.94947	6.31633	30.73964	4.73275	8.48944	7.02589	5.06438	8.46471	6.51319	57.27641	67.16192
1077.62410	53.94313	10.30215	6.55307	0.00000	13.91345	2.31057	8.56098	5.66647	54.69421	7.99649	7.49529	7.03272	7.09760	7.72728	8.01301	50.76536	69.92017
1090.00416	-54.8	-68.3	4.77054	1.00000	14.14044	3.35256	8.40636	2.30613	49.32554	3.92969	6.38044	5.82716	7.09261	9.11997	7.19309	70.81371	61.78838
1178.03769	58.63667	59.80222	6.06321	0.00000	16.01967	3.90966	4.62029	6.97184	45.91142	8.52381	5.00798	6.23937	6.30553	7.58306	6.05087	43.17278	44.36005
1097.81792	44.85278	65.50917	6.52254	1.00000	8.53930	2.80437	8.66334	5.56351	77.44073	9.37618	7.92165	7.60124	4.83909	5.17037	5.05606	66.16476	36.06381
1085.48903	20.28527	-103.42897	8.07625	1.00000	15.08482	2.86309	9.00817	6.43154	62.90388	9.04797	7.31857	7.60533	6.74433	5.79385	4.74035	64.66988	47.13039
1082.49042	12.1277	78.15794	6.46182	0.00000	18.80901	2.52154	8.61943	5.19507	45.38523	9.33383	6.50316	6.82130	5.62859	9.01015	6.35876	35.28606	49.63683
1189.66995	24.96334	10.18003	5.12247	1.00000	13.47416	2.06292	8.34437	3.79177	48.41084	5.66041	8.57849	6.71639	7.92632	8.15847	6.73209	67.33860	61.49914
1170.49381	58.7002	59.4839	6.22272	0.00000	10.22342	2.78620	4.99446	3.36779	38.23146	4.44626	4.64884	6.97812	7.35103	6.38037	6.46314	65.04939	62.48712
1163.25310	38.91817	-78.19444	3.89738	1.00000	1.99974	2.25149	7.26929	4.29286	34.06350	6.26068	6.02827	5.95660	6.89969	7.11437	6.80128	50.32224	42.91660
1186.41458	-21.15	46.58333	8.48928	1.00000	18.22001	3.53528	8.46904	6.02146	40.96923	8.10806	6.64571	7.29179	5.34869	5.72906	7.48677	55.14163	58.64934
1135.09832	50.88506	4.07601	7.03733	1.00000	17.74901	2.34355	8.82867	4.83486	15.86340	8.50688	8.23209	5.42255	6.85160	6.28108	6.11033	33.46674	65.03147
1104.25921	27.92333	118.53333	10.22052	1.00000	-1.94268	2.64388	7.44525	5.37511	46.33382	6.25492	9.64929	7.13693	3.59090	7.40197	6.33607	63.94119	57.63817
1194.05512	24.28859	116.11768	5.57528	1.00000	6.29108	2.22919	6.22196	6.40660	40.20149	5.86785	9.28496	7.30211	6.38016	8.00733	7.11173	69.41851	75.08082
1101.91116	45.9836	12.70038	4.03505	0.00000	-2.12076	2.59989	7.30709	6.12119	65.83345	7.85704	8.75499	4.62361	8.75056	6.28428	6.53431	48.57016	64.24868
1121.95342	3.3285	99.1625	8.79490	1.00000	27.56746	2.18809		5.60301	54.32189	6.51034	7.88716	6.46802	5.31710	3.62632	6.66429	60.93274	57.79041
1142.83893	50.79205	-1.08593	8.60237	1.00000	39.91706	2.04346	7.63212	4.83004	44.02880	7.81778	10.23272	5.50193	4.94505	6.80505	6.07458	50.89681	65.22242
1167.59999	40.92298	14.30935	3.56358	0.00000	14.18904	2.05080	8.11140	3.19157	53.13718	6.51417	6.08455	4.01022	6.93462	8.21896	5.85689	58.11119	61.12445
1084.44950	48.77644	2.29026	6.10522	1.00000	2.39543	6.77514	8.98391	8.37298	66.85040	5.18961	8.33328	7.96359	6.16714	6.95560	8.99473	33.97858	63.96507
1155.30679	46.7055	38.2739	9.02823	1.00000	6.19529	3.36472	5.76144	5.28240	34.99806	6.46662	7.10655	5.67312	9.92933	4.09533	6.05898	82.72472	58.95272
1122.34001	2.2139	102.3278	6.32389	1.00000	17.35165	1.63522	7.88848	5.49170	44.62059	4.49668	10.51328	8.14464	7.59661	10.03502	6.16428	49.46719	41.59908
1078.50045	32.35126	-95.30106	8.08030	1.00000	22.56510	4.88298	9.50543	7.42067	47.47698	5.79644	10.42996	4.50432	6.89098	5.59127	6.26316	54.80429	47.33439
1123.60609	40.64621	-73.97069	4.08075	1.00000	22.85285	2.43798	6.26571	5.08720	49.64384	4.56230	7.24493	7.80966	5.94433	9.67767	5.66572	38.81532	55.79998
1116.82016	7.65649	4.92235	6.89688		2.57828	3.01297	7.40486	4.82690	46.45386	4.94680	8.81532	6.54058	5.71579	7.12102	6.97986	65.16265	54.69730
1144.87097	40.37528	28.88222	9.54075	0.00000	3.67298	2.33188	6.23238	3.71206	33.10540	5.86548	3.97076	8.58072	6.62480	7.98334	5.93024	58.18625	67.22514
1088.05691	11.86064	9.0027	5.93962	1.00000	2.63621	3.05293	6.86051	5.67671	52.42751	4.43884	8.97816	8.08439	5.38625	9.02553	7.66577	52.67096	58.72349
1159.37236	14.95472	120.89694	6.35325	0.00000	19.20568	2.94341	5.50172	2.00838	27.67907	7.40462	6.47720	6.28335	6.64366	5.86377	6.19160	41.43352	56.01484
1165.23681	60.97944	76.92421	6.26735	1.00000	20.90423	2.33461	9.96714	4.19701	36.98431	5.38070	8.34612	6.89651	5.31435	7.11444	7.50972	48.73463	80.31374
1114.62480	-10.90889	-37.03861	7.53468	0.00000	18.92412	2.54503	4.36035	6.41214	32.58003	7.54156	6.13249	5.66717	6.76205	8.28247	7.53795	62.56468	80.78084
1114.47161	50.75767	-1.5443	9.58069	1.00000	9.75030	2.27285	6.01682	4.56158	37.12805	6.26835	7.29459	6.31921	6.52739	5.34016	4.79747	54.10354	61.07682
1166.19237	10.10649	76.35484	9.61232	0.00000	17.08197	4.28650	5.87496	6.86991	59.64538	9.23574	5.75522	5.72473	8.55084	7.18191	7.31662	62.77584	72.10092
1086.43002	10.63504	-85.43772	7.79002	1.00000	7.83127	2.09892	5.91587	4.56283	17.78332	7.19846	8.56294	6.69794	7.49612	4.19383	5.51115	69.49038	54.55034
1127.50111	9.535	-13.68778	7.06115	0.00000	15.71161	2.68583	7.76647	7.28438	48.88071	11.26963	10.54632	6.52537	5.49960	7.84560	6.88766	57.27059	60.88991
1163.18079	36.24624	139.07204	7.97731	0.00000	12.96663	4.07598	7.94003	7.04948	22.87266	10.13087	8.77575	8.40092	6.05229	8.73785	6.97277	77.12833	61.04724
1098.39223	22.98212	-80.58556	4.46784	0.00000	12.51965	3.67389	6.89311	7.49748	36.38726	8.23586	11.01226	7.35400	7.67738	6.57480	6.34605	42.93408	67.16448
1070.02057	48.79325	2.29275	7.50257	1.00000	24.84575	1.61289	8.11367	4.44617	52.20152	8.14976	7.22115	6.61145	7.53870	5.81894	4.39365	32.23920	65.11875
1074.49414	55.67938	12.53463	2.69169	0.00000		1.83806	8.22690	2.67086	39.84866	9.76689	5.96066	8.74434	4.20217	10.03729	6.28584	63.15714	67.82449
1114.08140	35.72917	10.58082	6.01440	0.00000	30.24951	2.74820	7.62668	6.05746	38.40636	7.76924	9.47681	6.73486	5.97743	8.56542	7.31713	12.87167	61.74537
1085.44609	60.18427	24.95034	4.43538	0.00000	16.13543	2.11728	8.25992	4.75431	47.59557	7.34548	6.66915	5.69523	6.98046	7.19505	7.97218	68.62575	54.57403
1070.37714	14.67751	-60.94228	6.30895	1.00000	24.47435	2.29804	9.38807	4.04567	49.00397	5.06604	9.24954	7.68578	6.70781	8.03430	5.87757	57.15587	62.92930
1155.27018	31.82539	72.54064	8.25523	1.00000	4.39011	3.03210	6.74601	6.45823	44.33388	6.74316	9.85551	6.36667	8.23710	3.20389	7.56490	98.49822	53.06184
1123.19120	53.93361	37.92792	8.75185	0.00000	31.33417	1.61875	4.72687	3.71010	48.77387	3.21542	3.44882	8.08186	6.46398	8.81333	6.66036	50.83199	61.76510
1056.92884	38.06084	-97.92977	8.52535	1.00000	15.35382	2.47541	7.85046	4.80867	58.29658	7.03287	7.77984	6.94450	5.50305	5.74437	4.76800	53.26750	53.79879
1061.02294	48.8449	17.22635	6.26560	0.00000	12.22213	2.99304	1.89354	6.32613	37.53556	8.02296	7.87938	7.89080	5.93184	7.60735	8.89285	56.27570	54.45321
1109.81642	5.20856	-74.73584	7.07271	1.00000	3.18347	2.53482	9.62046	6.13161	50.36404	8.04491	6.62047	8.69007	5.45642	4.17717	7.63938	46.48820	56.18600
1148.26926	52.14	5.58472	4.50236	1.00000	23.44909	4.57602	6.71397	7.76960	53.95859	7.82042	9.33466	4.96035	5.31340	6.77981	6.54004	29.92585	64.42083
1168.09698	43.61062	-72.97261	8.17638	1.00000	8.99947	2.41574	7.14538	6.70903	43.50024	7.05734	8.11180	6.04880	6.96050	3.39339	5.16664	61.55534	68.32368
1176.80279	58.63667	59.80222	7.74625	0.00000	24.74557	2.79176	6.67905	6.19485	36.85403	10.91052	4.98454	5.04911	6.52674	7.29797	6.77321	69.94813	64.80446
1075.83166	45.43341	-73.86586	7.68753	1.00000	24.12151	2.83769	8.13296	5.31596	31.21610	7.48738	7.02104	7.31016	7.09776	4.90600	6.84207	48.17035	80.54026
1112.68917	41.24264	16.50104	1.45798	1.00000	17.64800	3.24500	5.83145	7.24663	29.97119	7.76636	8.46023	7.73214	6.67553	9.70349	5.30503	67.88422	69.12300
1148.49254	43.11667	1.6	9.94148	0.00000	9.78023	2.84204	6.58963	4.53453	53.80291	7.61993	4.50007	6.11230	7.29215	8.24787	7.18297	49.94386	43.32629
1094.08088	0.03813	36.36339	4.22849	0.00000	7.10426	2.91326	8.40777	2.84536	43.18361	6.42104	5.24376	6.13725	8.30136	8.35760	4.08136	47.07842	47.26995
1154.83341	34.25	135.31667	9.03995	1.00000	18.98259	3.31143	8.57978	7.54239	43.08406	3.44853	8.09512	7.12496	6.75569	5.62000	8.03735	68.00720	83.70447
1066.02475	59.80917	30.38167	6.55378	1.00000	4.58113	2.79703	7.71682	2.15736	29.53612	9.58187	9.07674	7.22103	6.32417	8.19843	6.69128	65.32109	51.24020
1103.22501	46.75451	33.34864	5.27582	1.00000	3.70093	2.32531	6.95656	5.38417	56.89282	5.16295	7.47995	6.26927	6.92241	7.83692	6.98650	59.52915	46.91568
1165.56155	34.86472	117.55417	7.20412	0.00000	19.01996	1.82545	5.04209	3.99086	49.57643	6.02603	3.84123	8.88352	8.11191	6.12168	6.27256	41.74619	66.31499
1189.14078	-6.8	39.25	8.72807	1.00000	18.83837	2.59890	8.30426	6.83648	52.13576	8.26221		7.46978	6.38909	5.56259	6.81911	48.68156	49.63914
1182.29543	-28.24	-48.67028	6.86534	1.00000	6.56024	2.41946	8.16777	4.18079	62.34685	8.33519	7.36139	6.56253	5.21734	5.12856	5.34235	70.21087	57.03272
1133.12311	1.6	103.81667	5.01506	1.00000	13.01084	2.67066	6.75997	5.96314	38.89085	5.39845	8.85566	6.95522	6.23492	8.52781	6.90823	51.45523	52.44389
1141.40764	-0.71667	-48.52333	10.91382	1.00000	8.47496	11.21066	8.02771	9.22780		4.86009	8.84520	7.05355	7.36504	3.36118	7.28964	29.42780	44.37606
1179.51542	-37.9	145.18333	4.33979	0.00000	18.80286	2.09970	7.26133	5.82280	44.84500	6.38115	8.29994	6.62044	6.17773	7.94398	6.31002	36.19442	68.90751
1133.66195	37.16911	10.03478	4.29534	0.00000	32.36408	2.29752	8.39210	5.00739	38.99553	8.30539	6.83634	6.23954	5.59577	8.19274	5.81946	49.93148	68.56056
1156.82896	28.88162	120.03308	7.00176	0.00000	16.82512	2.99139	5.77147	6.93848	28.99528	9.91565	3.61321	5.92503	5.96847	7.76777	7.97695	65.50165	50.64301
1058.46046	2.2139	102.3278	8.37756	1.00000	17.22790	1.94307	6.76392	4.84054	43.16929	7.46001	8.26860	5.72604	6.43582	5.58290	7.64412	67.71732	43.00597
1076.63127	42.64031	125.51176	6.81890	1.00000	15.94241	2.18142	10.47621	5.45477	68.76547	10.02875	5.16805	8.96895	5.82297	6.69717	6.75175	36.47399	59.73656
1194.30456	55.67938	12.53463	4.04439	0.00000	-0.94944	2.40165	7.67178	4.56747	38.95745	5.68488	7.73747	6.37420	5.62959	7.15684	7.68634	51.76015	46.27462
1141.71401	11.8659	34.3869	8.73501	0.00000	-4.36758	3.23988	6.11316	3.94166	44.05243	5.75562	4.38585	7.39537	7.47804	9.31149	6.56359	46.23051	34.12866
1155.16965	47.90771	106.88324	5.55104	0.00000	8.78581	3.11601	8.18739	6.87538	53.37968	9.77597	9.30788	7.90227	7.79345	7.24728	7.76742	63.38382	56.67247
1077.36366	38.13708	41.00817	8.40554	1.00000	13.19741	2.77310	8.29025	5.63288	33.60973	8.68968	9.22788	7.01641	6.77799	6.29364	7.86397	51.15635	60.92259
1077.29897	52.71083	5.74861	5.49246	0.00000	29.14173	2.36931	8.11011	5.83889	33.23625	11.02139	8.24804	7.06520	6.46141	7.86370	4.09107	54.69581	62.65936
1059.47233	21.59983	71.21169	4.10642	1.00000	23.65429	2.88090	8.36476	2.47195	48.42764	9.15251	9.34600	5.43378	5.79837	4.76481	7.54808	55.43966	65.77260
1186.59458	43.48961	-8.2194	10.49917	0.00000	32.15606	1.72113	6.92213	5.11690	52.22501	9.09276	5.35711	5.71843	6.57842	7.69346	5.08273	51.54897	52.98150
1069.12707	8.43333	99.96667	3.34144	1.00000	39.84843	3.94060	5.80241	7.12551	41.41983	8.27344	7.08831	5.28515	5.37190	6.08325	7.42151	55.52994	54.46699
1054.06675	44.99012	-123.02621	6.16238	1.00000	9.75247	2.41983	9.66280	5.92989	49.55279	9.92284	7.60935	7.79487	5.43458	5.32100	7.86810	47.37848	30.80767
1176.35137	51.40944	46.04833	3.45282	0.00000	14.28986	2.45415	3.77705	5.21486	53.68317	8.54856	4.73100	6.19683	6.82731	4.47543	4.87321	60.66396	66.80874
1176.96119	15.79408	104.1451	5.81119	1.00000	-0.92572	2.82408	10.23760	4.96070	28.16215	7.57187	7.89579	5.89386	5.47557	4.21805	6.60622	58.00009	55.43517
