TEMP	H2CO	PM10	Pb	latitude	PM2.5	O3	PRES	longitude	PAHs	CFCs	NH3	warning	C2H3NO5	CO	NOx	CH4	SO2
14.70586	61.31706	10.20725	36.17952	54.48147	7.85817	9.99818	1073.48826	53.47103	7.34636	58.10091	8.33345	0.00000	0.84970	8.52048	7.56142	9.83406	8.16039
28.79677	69.76790	9.90968	55.78567	41.55838	7.09623	9.46862	1085.08071	-81.56929	7.55222	42.80581	9.66813	0.00000	0.65173	9.81788	6.51329	12.09538	9.72793
27.65861	27.10142	6.67105	57.01279	61.72744	11.81972	9.17620	1078.55472	17.10558	9.93554	33.31465	10.11900	0.00000	0.07353	7.73309	8.25065	8.38057	9.41959
18.01962	44.65682	9.32271	38.03631	30.5427	14.24656	7.78847	1171.03942	-97.54667	14.73221	27.16769	13.94213	1.00000	0.38474	9.77888	7.17610	8.26983	11.84849
18.03841	41.05195	9.19344	42.91813	56.56317	6.46202	9.75841	1075.85609	-2.58736	7.05613	37.79743	10.14636	0.00000	0.32871	8.80254	10.52729	12.70212	8.84650
8.36619	47.17197	5.17275	55.89167	-21.44236	12.54289	10.68669	1065.91603	27.46153	9.95358	44.81816	9.72873	0.00000	0.04713	9.72676	7.22848	8.16193	9.83570
25.45827		6.23806	58.10843	44.22639	11.09637	8.69584	1192.61349	22.53083	8.29382	64.67456	9.33742	0.00000	0.03468	9.34489	7.74787	8.06942	8.69879
4.43633	32.82370	7.55251	30.43716	-32.45242	11.48774	11.40690	1195.71544	-71.23106	8.48082	30.83261	7.46811	1.00000	0.12438	9.18410	9.24494	8.37577	8.86580
23.10339	52.73981	11.24490	54.61757	28.90054	8.86565	9.15132	1065.11013	-81.26367	9.99762	61.66566	9.15161	1.00000	2.31067	9.21066	11.78612	9.14788	8.66598
11.05375	37.01495	9.43534	39.31146	40.58654	11.58842	9.52768	1098.89764	-122.39168	8.49720	41.13723	8.39239	1.00000	0.40121	10.37444	11.86098	7.76393	7.96735
23.28237	37.87922	7.61248	47.71392	53.78333	10.55877	8.07802	1140.29866	-1.06667	9.91419	79.09238	8.85994	1.00000	0.11869	11.13744	12.00580	6.33673	9.41087
25.86399	58.96038	6.32427	20.03478	38.55632	9.13086	8.63334	1185.48953	69.01354	9.68019	30.96694	7.53792	1.00000	0.06631	8.82552	10.95531	6.55026	10.50843
18.60525	55.68319	9.95238	32.65950	44.22639	11.63040	10.11274	1089.43976	22.53083	8.88986	42.13419	11.50838	0.00000	0.68313	8.77376	5.11958	4.96361	7.62253
15.24827	43.93652	12.42503	35.03430	9.58126	11.18831	8.18118	1143.77051	8.2926	11.01635	39.77611	10.18925	1.00000	7.41439	9.39912	8.30854	9.83114	7.61932
16.42194	66.47591	11.59010	57.57240	37.56667	12.67761	9.09313	1160.97980	140.11667	12.33946	54.78887	10.99264	1.00000	3.24080	9.71967	10.94869	8.51100	9.71498
-2.29472	62.76191	10.25221	51.42647	55.82737	9.60093	9.70281	1151.80216	-4.0573	10.85836	53.12035	9.46297	1.00000	0.89309	10.01676	13.71220	9.58533	9.16838
16.61419	38.86053	8.06349	38.06955	40.66482	13.92591	9.63153	1145.74295	122.22833	9.72714	53.28107	9.59159	0.00000	0.16087	9.69910	5.90868	5.47336	9.63900
27.05527	51.94155	7.83134	38.98686	36.46917	11.13247	8.39602	1072.83500	10.78222	7.32533	39.19852	7.38656	1.00000	0.12260	6.82624	11.30348	6.62755	9.91123
18.96398	47.27205	4.34801	40.42050	26.2649	12.37958	10.13821	1082.00489	81.54855	9.11609	52.63556	9.82656	0.00000	0.04607	10.31687	10.77423	10.40166	9.64006
8.33778	64.78606	11.78144	40.77356	48.43174	7.29706	8.33451	1108.77260	17.8031	10.14978	77.01305	6.36404	0.00000	3.92194	9.97481	7.20892	12.80818	7.83420
5.01610	76.35798	7.66233	43.93623	11.86064	12.04852	7.77025	1194.49981	9.0027	9.75696	41.35286	10.42488	0.00000		11.43718	7.84512	8.24372	8.72391
8.56073	62.12599	6.88828	53.60697	6.9909	15.15213	10.09025	1160.76732	79.883	11.62178	71.74376	10.30192	0.00000	0.10529	10.85657	7.33208	7.47183	8.74086
11.78979	61.39987	9.01408	51.02284	9.82564	10.54313	9.55931	1164.19695	78.25795	11.17079	55.18633	9.09444	1.00000	0.29189	8.49553	11.32099	8.57612	9.99454
7.51854	19.39766	9.66491	60.09069	35.20889	9.22935	11.40456	1084.45836	111.73861	4.54469	42.12394	9.71547	0.00000	0.51995	9.84130	5.87622	6.13298	8.39548
7.62155	30.22414	7.78963	47.45429	51.67822	11.05610	9.06468	1114.48629	33.9162	9.18317	51.88833	8.68678	1.00000	0.11027	9.31420	12.14238	5.85557	9.20617
34.85794	47.73796	8.81558	48.81541	38.68712	6.30306	8.37194	1177.63217	-4.10734	7.35347	61.13833	9.92422	0.00000	0.26559	8.74318	9.93108	13.65560	8.86167
3.84973	70.39447	7.87005	33.34029	28.54944	11.16108	8.60528	1169.30012	-81.77285	8.97635	37.61275	8.77815	1.00000	0.12564	8.83391	11.55750	6.79494	7.84282
25.80093	67.20047	9.96179	28.20616	34.63915	10.51793	9.39230	1058.22022	-120.45794	10.75770	56.39011	10.31073	1.00000	0.68946	9.70238	11.75854	10.60000	10.33434
13.94622	61.24385	8.23798	60.67107	18.00747	7.47887	9.02944	1174.09308	-76.78319	5.83168	31.17800	10.71494	0.00000	0.16117	8.01512	10.94584	10.13678	10.20449
8.72420	54.97441	11.78913	72.57016	3.8801	11.98067	9.80017	1100.24894	-77.03116	10.87126	60.30234	10.65911	1.00000	3.93675	10.13709		10.16422	6.89020
7.11872	42.11682	11.93919	49.53679	22.10194	7.19564	9.75803	1122.18790	85.37752	9.62383	46.52723	6.04324	0.00000	4.57676	8.94339	10.14836	11.94737	10.30158
-1.91895	67.92789	10.98749	59.46367	23.15678	7.76030	8.69276	1195.56581	-81.24441	9.72387	43.50827	9.84350	1.00000	1.80720	9.15716	9.98104	9.19257	9.81332
29.22160	39.40900	9.23350	44.98353	39.43534	10.79097	9.34826	1145.38442	-84.20299	7.92774	31.20352	9.91883	0.00000	0.35038	8.10859	5.98527	5.39405	9.48920
19.30566	60.86095	9.23967	46.26876	48.07667	8.61005	9.03052	1137.92217	8.64409	6.55285	84.97568	8.96308	0.00000	0.35579	7.62264	9.01469	8.90920	9.39255
30.50612	34.82506	10.53274	50.67881	41.9001	12.24087	8.46174	1096.77163	-71.08977	11.54551	71.78472	11.94504	1.00000	1.16140	8.07815	8.70726	10.95150	8.17794
29.67084	60.60879	9.78632	34.76828	51.44889	12.55501	8.55635	1134.45448	5.51978	14.88603	71.32560	11.99673	1.00000	0.57521	8.45076	11.40127	8.79083	9.40715
11.43272	82.97560	9.72920	30.15035	50.75	11.09875	11.16646	1181.23533	2.25	10.93206	64.18607	8.09500	1.00000	0.54773	9.73960	10.98289	8.94983	11.38377
15.17259	34.97615	8.05469	40.52049	52.71083	10.23291	10.41203	1186.50604	5.74861	12.02003	50.36687	8.07652	1.00000	0.14526	8.59029	9.49583	9.30367	8.11860
18.99197	49.14819	8.56165	66.99726	41.9001	11.29285	10.45959	1051.54219	-71.08977	10.53708	53.91538	6.74567	1.00000	0.20945	8.96813	7.90546	10.69186	8.28254
4.95498	48.22119	3.96591	74.22832	50.09019	13.00632	8.71698	1053.05519	8.4493	7.97440	39.06094	11.38785	0.00000	0.03819	9.41261	11.72108	11.43389	8.59390
27.15749	69.06514	8.85107	43.18275	-22.9	10.83322	9.77996	1062.37741	44.53333	11.12240	39.66766	7.28015	1.00000	0.26459	7.90908	9.47354	9.55689	8.99791
26.47316	29.72394	8.26604	35.55695	51.39323	10.93998	8.13071	1155.65968	0.47713	9.50647	58.49796	12.56844	0.00000	0.16808	8.98745	6.04991	6.63841	6.96774
11.95574	44.10371	9.17100	44.64508	5.84752	12.25385	11.28082	1118.26946	-5.682	10.99114	48.93450	8.70544	1.00000	0.34903	9.01966	10.13653	8.84380	9.41645
9.89662	77.96147	6.49502	37.98393	44.75874		7.89440	1120.77303	19.21437	9.12731	25.38680	10.11635	0.00000	0.08117	7.99573	7.45843	7.31386	9.92524
18.52941	42.22242	9.06216	46.90768	-10.91722	7.77789	9.21356	1178.91831	-37.65	4.96254	50.37999	9.81531	0.00000	0.30903		10.48938	8.44834	8.79034
-8.35785	20.51677	9.74644	64.79527	37.52487	10.58405	8.24379	1108.33218	-77.55777	7.10530	62.34181	10.71644	0.00000	0.56408	6.95565	6.38304	5.39960	9.37741
18.16737	66.85744	10.08642	61.73409	3.31332	12.53935	10.81904	1179.64550	117.59152	10.32052	54.66731	14.06983	0.00000	0.78152	7.79647	8.08307	8.50424	9.67030
20.14595	64.77820	11.55742	51.66510	9.89206	8.38382	8.92080	1152.66325	43.38531	8.62095	36.95425	7.02979	0.00000	3.15239	10.91918	7.82787	9.77427	10.07398
35.04487	40.96740	6.78534	46.76707	57.30185	12.02455	9.03007	1055.41836	39.85331	7.53110	18.60306	8.93701	0.00000	0.08047	9.68619	7.71148	7.48655	10.38243
15.47545	29.59208	11.39018	53.94023	11.86064	12.40908	8.17090	1120.29305	9.0027	13.89714	73.00206	11.58914	1.00000	2.69961	10.04280	8.71402	6.75267	8.57694
14.94643	43.27657	11.36337	42.94112	52.31333	7.50891	8.88640	1157.27192	6.92917	8.19626	57.20564	8.22126	1.00000	2.60030	8.43576	12.45754	10.23439	7.59468
19.79715	36.95471	12.42153	51.93008	12.74409	8.38523	9.47941	1125.64489	-8.07257	10.39450	49.64564	6.21139	0.00000	7.39886	9.12515	4.50864	12.29757	6.95884
31.57919	59.31259	11.10236	52.91895	32.5007	8.86645	10.03689	1186.33711	-94.74049	7.59922	52.96663	7.97658	0.00000	2.01063	7.86127	3.39566	8.77520	10.52466
19.77630	28.16913	10.92003	56.75662	13.56667	13.87421	9.20149	1073.30460	-15.6	14.01114	39.40815	13.52200	1.00000	1.68198	11.54259	7.22040	4.55506	7.94148
13.45689	49.93418	10.07132	51.36232	48.28259	13.11156	10.54314	1095.28517	9.72749	13.46835	48.41240	12.35564	1.00000	0.75023	8.55589	9.61118	7.77676	8.93786
29.61799	44.65787	9.28731	42.52244	-10.33333	9.74909	10.85227	1120.98467	39.28333	9.10277	60.84790	10.44127	1.00000	0.36381	7.26842	12.91603	11.74622	9.23867
8.65711	52.53850	11.20138	50.67478	30.24706	9.42984	9.69756	1052.49423	115.04814	9.74753	54.03435	9.56119		2.22704	9.75212	12.58271	9.02950	9.28088
19.85212	40.41804	8.50057	35.81859	39.12074	12.84941	9.64241	1093.90548	27.18052	11.88142	44.39967	12.26116	1.00000	0.19788	9.93255	10.85617	12.46871	10.21506
19.36689	63.90621	6.55169	34.42973	53.81667	9.44477	8.00564	1101.42144	-3.05	10.18943	38.77725	7.24837	1.00000	0.04983	8.05592	11.36980	6.08471	8.91636
26.42476	38.31537	7.80985	48.21171	-8.66667	9.95137	9.41940	1176.33071	-35.71667	13.28871	49.65911	6.87391	1.00000	0.11695	7.89704	7.16970	11.24850	9.25815
8.14280	25.84329	8.98451	26.89297	39.43534	8.09649	9.66971	1063.10381	-84.20299	5.90532	52.42229	9.03811	0.00000	0.28988	9.45511	8.48651	8.31635	9.22056
3.03569	63.08287	10.13466	27.38943	14.62578	12.57548	9.60925	1155.70905	121.12251	6.97647	44.14556	7.39391	1.00000	0.80625	8.54779	10.74661	8.83074	11.11999
43.87547	40.44073	7.98946	74.07054	52.09	11.05238	10.07100	1099.43170	5.23333	6.84588	39.97093	10.00236	0.00000	0.12602	8.56538	8.23218	7.31488	10.04625
4.38418	53.14157	9.21544	72.55130	56.03361	12.34922	9.88517	1155.09121	35.96944	8.37291	46.05769	7.38145	1.00000	0.34757	9.22581	9.56256	9.14184	8.13342
26.39779	49.10740	8.91522	47.46916	46.23899	9.84854	8.85338	1080.95225	-63.13414	9.81056	21.83787	8.65850	1.00000	0.25951	9.54822	13.12473	6.82289	8.79220
14.55031	73.16221	6.64937	40.70506	35.8	10.10913	8.27522	1196.58982	137.23333	9.24852	54.65609	6.69911	1.00000	0.08637	11.30560	11.35350	5.59012	9.66069
20.36993	42.66461	10.52690	48.47705	23.0072	7.98943	10.21288	1051.43212	-82.4017	8.53449	58.26439	7.25653	0.00000	1.17444	8.75491	9.85391	11.00003	8.55423
6.27994	47.87037	11.02007	21.10216	18.20854	11.66410	10.11231	1146.04531	-71.10077	10.76781	24.18725	9.40136	1.00000	1.82686	8.36270	10.94140	10.50177	8.79355
11.56276	43.40675	7.66037	50.44713	47.48444	11.74622	8.94728	1157.83274	36.25361	11.87776	37.58124	13.71934	1.00000	0.06046	9.87339	10.10979	8.07241	10.33081
5.56175	56.07892	7.65227	47.66467	38.45598	9.08504	8.90909	1091.92944	48.87498	10.64723	45.16942	7.43310	1.00000	0.13023	10.96453	13.42711	5.33089	9.29547
7.99971	63.30147	10.60143	46.82608	51.40944	8.45938	7.47043	1071.22664	46.04833	10.29359	81.39534	8.85123	1.00000	1.22483	7.76543	11.54795	11.39296	11.65118
32.85488	55.98240	11.34109	37.73770	47.90771	7.32056	6.94139	1161.47234	106.88324	8.73761	49.92426	7.17702	0.00000	2.54842	10.67304	11.54657	11.14517	9.18357
14.99777	64.85378	10.98751	50.75010	48	8.48700	10.47604	1151.06755	-4.1	10.06188	19.35089	9.74291	1.00000	1.84449	9.43948	10.23856	8.20507	7.31373
25.07995	61.60462	10.12881	45.91270	41.82143	7.08424	9.42688	1094.10269	41.77921	6.39975	30.88378	9.41967	0.00000	0.80682	8.95089	5.30207	9.89661	9.91189
20.26482	27.23031	8.79729	53.69978	50.79205	9.40643	7.47698	1109.20293	-1.08593	7.33917	64.21072	11.17671	0.00000	0.26051	10.05036	7.74194	7.72936	7.90613
17.56276		10.46073	64.68653	45.75279	11.86522	8.18915	1096.04442	130.57211	11.32786	60.43668	11.52994	1.00000	1.07864	8.74002	9.34769	9.70289	9.98288
10.51437	39.85549	6.68306	53.10562	36.64852	11.65404	8.49549	1140.66135	51.49621	8.29955	33.62193	10.49128	0.00000	0.07701	8.61833	8.39128	7.96006	11.49153
21.66880	38.86217	8.61001	33.58595	33.41012	10.06019	9.91458	1093.46269	-91.06177	10.03243	38.31453	7.41520	1.00000	0.19232	9.61422	11.72410	7.61808	9.98583
8.15401	61.72370	8.25490	56.17458	36.46917	12.30772	9.71316	1053.23518	10.78222	8.58249	51.58659	11.51770	0.00000	0.16242	10.50832	6.89557	7.20622	8.95571
-2.01670	36.24961	8.21237	47.19959	41.16704	12.38971	8.26268	1080.29312	-73.20483	13.39738	38.24584	12.87254	1.00000	0.15798	8.02291	9.69199	11.95853	9.53193
3.78672	36.65949	8.94456	37.47408	32.52515	8.22113	9.30669	1124.16186	-93.75018	10.40266	57.59421	7.56958	0.00000	0.29468	9.48486	11.26417	12.79583	8.66801
18.58548	41.97891	7.42579	39.09566	-32.05251	11.65153	8.80859	1081.86555	115.88782	10.46926	47.99104	7.66016	1.00000	0.11039	8.98604	7.60310	9.72968	9.94720
18.97540	52.33335	8.11763	54.57940	41.16704	11.26759	9.49035	1147.70701	-73.20483	11.11779	44.79729	9.73708	1.00000	0.12837	11.01403	12.26150	6.23078	9.10662
8.09415	31.68021	8.88625	38.12111	5.84752	10.22671	9.25944	1090.71227	-5.682	9.89533	49.96277	10.83104	1.00000	0.26325	9.10754	14.28246	9.63021	10.08208
29.55875	29.12151	9.36103	40.63478	41.24255	11.33710	9.30125	1115.53014	-82.61573	11.30539	49.54724	9.07987	1.00000	0.39861	8.65682	10.64354	9.20865	9.06433
25.50742	61.70838	9.96588	57.16984	0.76755	8.78760	10.08960	1124.06374	24.43973	6.63350	44.29889	9.11763	1.00000	0.68019	8.34532	13.96816	10.99292	9.96580
23.78079	49.76851	14.18657	56.87740	40.87329	9.23275	10.00917	1074.07910	14.43865	8.81682	41.73365	7.73240	1.00000	42.88953	7.95757	10.32118	12.73527	7.87804
35.97369	60.28859	6.15429	32.16031	36	9.13968	6.88368	1053.49871	139.55722	11.41151	44.73130	7.87296	1.00000	0.05973	7.78749	10.07100	7.33849	8.91085
18.61743	63.46463	9.93238	51.84342	50.75767	10.92183	8.92374	1118.93260	-1.5443	11.47086	52.55997	11.31068	1.00000	0.66042	11.17874	10.56923	9.42093	8.97596
0.22889	63.89416	7.83357	68.15095	45.0408	11.00820	7.13526	1132.89909	-93.263	10.56139	52.34790	7.25370	1.00000	0.11839	9.05978	9.47539	8.58445	8.66437
29.92598	52.10978	4.22744	43.85598	32.35126	9.85044	10.54616	1193.03133	-95.30106	10.28769	32.92980	7.31339	1.00000	0.05631	8.48423	7.72176	7.34424	10.05190
15.02744	55.44122	9.77910	38.69000	23.18	5.78185	10.51581	1123.75906	88.58	6.23698	55.83113	11.63581	0.00000	0.56834	8.34729	8.45115	9.42235	10.47315
19.42237	58.42753	8.39427	59.20228	46.08333	11.57457	8.67302	1055.13343	122.08333	7.10179	18.23279	10.42529	0.00000	0.18530	9.41552	7.12147	7.46063	7.28209
9.74812	86.21167	10.67433	64.65622	22.10194	8.84810	6.77248	1163.58125	85.37752	7.34345	55.46778	7.67056	0.00000	1.33114	9.05638	6.43058	8.29490	
4.59178	59.11033	11.38852	63.57241	45.39402	7.04106	9.37286	1196.26560	9.29109	8.22768	44.12808	7.41006	0.00000	2.66438	9.48072	8.94359	11.95270	10.24725
-3.12819	48.84350	11.12863	56.62901	53.00974	13.80231	11.41492	1088.67609	-3.05814	7.65467	31.45043	8.28425	1.00000	2.05857	7.16549	9.16073	11.02381	9.08595
10.80638	78.95050	8.54835	62.66885	0.49113	12.56403	9.39760	1145.61306	29.47306	8.59040	43.60654	6.62582	1.00000	0.18658	10.13196	7.87389	10.03196	9.61795
14.26722	61.85804	7.65904	52.13375	35	9.89233	9.57086	1179.90894	136.51667	10.37537	51.65973	6.87582	1.00000	0.10163	8.44856	10.50031	7.84635	7.99797
8.24069	42.78412	9.30665	35.72037	10.98778	13.81466	9.83737	1197.61426	-74.95472	13.04779	75.55473	13.79665	1.00000	0.36202	9.81516	6.74611	8.42999	9.44879
12.44269	65.85290	7.30961	52.93428	9.82564	10.09245	10.43599	1089.44466	78.25795	10.73673	43.53727	8.68408	1.00000	0.08190	10.53199	10.94766	7.31450	9.85230
9.72024	77.66375	11.45913	58.37380	3.02013	8.79689	7.32323	1192.80351	30.91105	8.77830	40.95631	6.62748	1.00000	2.86352	9.89006	6.93504	10.42973	10.65338
22.51814	35.24243	7.51252	37.27522	7.62789	10.55665	9.52758	1105.95356	4.74161	8.67526	32.09542	9.01884	1.00000	0.12221	10.57174	13.31057	4.89830	8.65858
26.46972	56.69041		83.37467	52.61131	8.43695	9.50370	1136.85230	13.31783	8.87755	47.79403	6.14409	0.00000	4.51551	7.76352	6.08064	8.94985	9.20839
28.25672	49.39618	11.25437	48.53447	53.51684	9.38619	10.08397	1059.63270	-113.3187	8.86153	56.60767	7.43119	0.00000	2.32663	10.20813	3.87687	10.22664	9.94383
11.42621	47.61776	6.10522	56.62368	-22.9	9.47821	8.27930	1159.06116	44.53333	11.05714	36.61149	7.45594	1.00000	0.07714	10.00320	10.63294	6.32973	10.94836
30.04828	65.06502	4.93171	44.73346	60.02427	8.96286	7.99769	1143.30348	30.28491	8.37417	64.13453	11.36145	0.00000	0.07762	9.83096	10.74094	11.13074	10.23741
27.49161	41.87302	10.69333	64.26806	16.75973	9.98770	7.06348	1103.28183	-93.11308	10.66965	30.37225	10.52772	1.00000	1.33613	8.75795	9.09259	8.85156	6.94131
15.54527	26.45121	8.17697	50.66058	38.07789	11.10030	9.38779	1111.79257	13.44275	10.57799	67.10802	8.91114	1.00000	0.14693	9.41404	9.15898	9.57687	8.54646
7.62649	71.89229	8.97157	21.48768	30.29184	9.82530	9.16466	1067.63484	71.67164	11.87473	41.13210	11.19661	0.00000	0.29562	9.26718	11.42610	8.44218	8.36750
3.28447	34.08015	8.32770	62.68530	3.8801	11.17453	10.01187	1158.51542	-77.03116	6.83623	69.09543	9.52578	0.00000	0.18702	9.89910	7.99401	6.40606	10.06401
15.61886	59.21906	5.54497	61.33340	47.64995	9.61419	9.12264	1112.61522	-117.23991	10.80736	33.94060	8.46324	1.00000	0.07177	8.83097	10.67237	5.87817	7.44612
31.88138	57.45335	8.43576	50.58115	5.84752	11.86087	8.34839	1190.42240	-5.682	9.50984	36.71254	6.99618	1.00000	0.18020	8.20873	8.91029	9.18803	9.92589
1.02445	44.19957	10.76773	54.07086	61.72744	8.65502	8.10456	1070.60012	17.10558	6.64965	39.10007	11.71762	0.00000	1.46554	10.43053	6.34765	6.16832	9.06957
26.89726	50.29926	10.79348	36.10170	23.0072	6.94253	8.08043	1056.45735	-82.4017	8.21558	51.60450	7.48281	0.00000	1.51205	8.18107	8.08174	11.76553	7.87913
7.60717	43.67209	10.14948	42.61659	35.72917	10.40785	8.05624	1075.08188	10.58082	10.32473	70.41081	10.56523	1.00000	0.81435	7.83873	10.49537	12.72094	7.88620
23.75553	53.59168	7.60568	53.84518	37.16911	9.20704	10.35866	1129.92551	10.03478	10.88450	44.30653	7.11494	1.00000	0.09516	9.65486	11.65627	6.85637	8.19090
24.39051	52.17886	10.51332	42.80787	33.37526	10.28020	8.60818	1062.93414	74.3092	11.61845	79.84850	9.34100	1.00000	1.12167	11.10841	13.80353	13.02725	7.65940
15.97501	50.66070	10.40329	60.05610	20.22816	7.72140	9.70923	1110.47195	-103.5687	7.45994	32.83365	7.70865	0.00000	1.01891	8.66300	8.51152	10.98300	8.66292
17.09307	65.34984	8.50312	17.82502	37.35813	12.44791	8.37570	1186.82018	-6.03731	8.81021	42.76214	9.88306	0.00000	0.15891	8.50433	5.37362	5.41179	10.29121
17.33788	44.78121	10.84749	30.72568	40.93121	8.85149	9.66732	1170.13911	-73.89875	8.87753	61.77093	9.49111	1.00000	1.57807	9.72253	11.98972	10.41808	7.98007
19.48292	39.40436	6.92086	37.72951	37.73604	7.47558	9.36185	1147.67877	-120.93549	6.49013	35.56727	11.56868	0.00000	0.08870	9.97280	10.31472	11.01877	8.94943
19.16130	53.41886	11.44199	56.29521	34.63915	9.63643	10.60006	1103.18451	-120.45794	9.32074	32.87076	9.05503	1.00000	2.79275	8.37984	12.70011	11.41936	9.50265
34.06245	42.79366	11.38894	56.96482	41.9001	12.33550	10.32089	1162.28633	-71.08977	11.05708	31.26221	8.03705	1.00000	2.63578	10.46621	9.43346	11.63655	9.14536
24.32290	49.96243	9.05843	30.67073	37.74615	12.24428	10.64074	1116.84778	-25.66689	8.22947	27.76303	10.89266	0.00000	0.31404	8.76704	5.74242	5.26523	7.74161
1.70442	65.84545	7.79879	44.89334	10.31672	8.25225	10.03951	1093.73692	123.89071	7.06515	43.69955	11.97299	0.00000	0.12809	7.71016	7.77720	8.24139	9.89976
12.84414	45.77106	7.23195	37.94068	51.26	9.87177	8.04843	1078.93345	-2.1875	10.10774	42.38360	7.91568	1.00000	0.10912	8.45833	10.96247	7.06379	10.82116
-8.26326	65.10231	9.32410	28.19866	50.9803	12.34394	9.08326	1061.67518	11.32903	12.49641	40.61910	13.28909	1.00000	0.39396	8.18096	7.78834	7.88472	8.57288
20.77454	60.12775	8.38121	66.73442	50.9803	7.76302		1141.17761	11.32903	7.07644	63.67943	11.88220	1.00000	0.16699	9.66569	8.79423	8.54470	9.36017
10.25274	55.18028	9.71766	63.61073	35.89972	11.75018	8.19127	1163.70621	14.51472	10.02410	43.38552	6.89532	1.00000	0.54341	10.17011	8.90489	10.56315	11.23021
13.26433	42.56254	9.89811	41.23442	54.90083	9.10444	9.09714	1188.62586	38.07083	7.61586	42.35487	10.35983	0.00000	0.61585	10.99957	6.47649	6.41056	8.62487
13.69748	61.57977	8.45789	51.45926	14.66	11.60133	8.77324	1154.47035	120.56528	11.97912	54.67081	12.49160	1.00000	0.20752	7.79106	9.69544	10.73630	9.58454
19.87917	37.84090	9.38275	56.24792	45.0408	9.57283	10.79175	1053.14788	-93.263	10.06738	34.01332	10.64298	1.00000	0.39668	10.15815	9.23181	10.08827	8.63990
16.16872	56.28070	9.10284	42.36114	45.40008	12.22886	8.80361	1106.49111	-73.58248	9.54739	32.62170	11.57149	1.00000	0.33179	9.14284	11.30501	13.26416	10.24567
14.88275	73.23924	10.84640	49.84085	-34.64966	11.25881	8.94096	1153.76277	-58.38341	12.47950	52.66281	11.74580	1.00000	1.59059	9.94401	8.46305	8.06895	8.65358
18.27265	67.89736	8.49312	35.39992	-3.14306	10.36579	8.05438	1071.19084	-58.44417	11.24427	59.04819	11.66572	1.00000	0.16952	8.00962	11.11325	9.84173	7.72889
6.65599	22.98301	9.30120	24.65881	40.70995	8.54817	10.19160	1098.88444	0.57856	5.07386	32.90793	9.90585	0.00000	0.34869	8.45629	8.05803	8.87076	9.97601
3.93084	51.51439	6.35971	42.22934	-10.33333	10.55731	7.40918	1121.22956	39.28333	8.88480	58.26001	7.79580	1.00000	0.06926	9.30402	10.94883	5.74548	9.39499
30.67197	48.29351	9.23692	33.79288	40.98894	9.30246	8.82281	1052.23496	28.67582	6.43751	41.43562	11.65829	0.00000	0.35527	8.23037	7.51934	6.96992	10.56378
18.88617	44.35507	5.55396	60.37852	40.42386	9.53385	11.56007	1068.16891	-3.53261	13.58694	42.93381	6.65993	1.00000	0.07181	9.41671	8.50527	7.70794	8.71754
