CO	warning	CH4	H2CO	C2H3NO5	PM10	CFCs	O3	Pb	NH3	longitude	SO2	PRES	PM2.5	PAHs	latitude	TEMP	NOx
6.49874	1.00000	8.97614	47.23983	1.58592	8.40717	40.50044	10.07329	71.44601	9.14882	-67.15407	8.74484	1067.83093	7.48411	8.15937	18.42745	28.22295	6.35970
7.94075	1.00000	3.28214	42.18582	0.73893	6.87830	60.30143	9.02352	35.07539	2.12375	14.66737	6.22808	1063.96222	8.15033	5.27272	41.55947	26.21589	7.19912
4.94383	1.00000	5.67743	62.06913	0.63026	4.17541	26.26924	4.82568	64.83348	4.60803	-0.76773	9.26719	1093.63997	6.86951	6.99369	38.38479	15.72421	6.37382
6.11193	1.00000	8.51732	62.63520	1.36014	7.98957	61.64389	5.70115	55.36422	9.25707	65.27258	8.83407	1101.40124	6.32995	6.69688	58.04254	33.12847	7.94715
7.88594	1.00000	7.74467	35.58393	0.56939	6.24902	34.27989	4.98731	58.51804	4.07906	-82.45426	10.18479	1132.70087	6.58842	6.46235	27.09978	22.99668	8.99119
5.44520	0.00000	5.64969	30.38452	0.88443	5.90175	32.47183	7.83822	62.80845	8.64711	0.30367	8.20899	1180.78942	7.45562	6.93434	51.38673	40.24304	6.91177
5.31672	1.00000	9.70902	32.37508	2.20542	8.81131	62.83679	8.21008	51.12152	8.54030	-2.31938	6.90764	1166.51460	7.20139	7.53716	6.46346	24.44777	6.64322
7.14092	0.00000	6.43009	40.44538	0.65945	5.54972	43.12722	5.73839	56.65189	3.66490	-82.42491	8.84827	1081.43551	6.50754	7.18102	42.97086	11.67243	6.53402
5.98819	0.00000	8.41730	33.13045	0.93558	7.58598	41.09732	9.13546	57.21542	7.62727	98.6738	6.43781	1070.81112	7.55467	6.18238	3.7278	20.36115	9.36607
6.55371	0.00000	4.76419	42.81351	0.41393	4.56063	26.00062	9.71686	34.14148	8.93112	7.36027	5.81666	1141.23168	7.31070	9.98314	51.20219	31.88657	7.14210
7.90754	1.00000	5.68090	38.45031	1.14686	7.82346	53.23277	5.05034	42.06779	8.55170	-97.03285	8.81800	1141.49683	6.76721	7.56891	47.92526	32.72170	5.31508
7.42268	1.00000	9.28466	56.95570	1.68048	8.61844	42.01585	10.36490	31.80273	8.07603	36.7138	9.38704	1152.69439	6.70869	7.55495	35.95664	33.90308	7.45289
7.87538	1.00000	6.78698	62.33931	0.75708	5.42564	53.69992	2.51186	67.02752	7.13100	-41.88778	10.81738	1141.77779	7.84259	7.98063	-21.205	18.64705	8.43774
7.62348	0.00000	4.79204	69.89747	0.67629	4.83532	46.66220	8.01238	47.82823	8.26306	-122.2054	6.68079	1169.80388	8.04225	8.55041	47.76232	1.70366	6.52779
7.38867	1.00000	8.83198	51.13711	1.08774	7.97754	56.58050	8.06036	68.70834	9.75782	-120.93549	6.82817	1077.96829	7.16048	8.40640	37.73604	-3.52253	7.37401
7.68915	1.00000	6.76386	63.00083	0.61088	5.38783	45.38599	5.11811	21.31312	7.96043	37.38115	10.92941	1141.57321	7.63682	6.89141	55.63711	26.30056	8.55365
7.16186	1.00000	6.79880	51.32082	1.06805	7.71483	46.98838	6.66989	57.38199	8.32433	-82.42491	8.78234	1154.78905	6.65780	8.76632	42.97086	14.39937	6.79630
7.84650	1.00000	6.68337	55.45531	4.96931	9.78338	68.44751	10.31784	60.05362	6.35179	4.82313	12.06923	1150.20164	5.96366	9.52895	51.24197	20.33635	5.62742
7.31642	1.00000	8.93997	49.80077	3.06365	9.19893	43.73112	10.75290	69.57049	8.58020	37.56667	9.15162	1059.76600	7.80284	7.15614	55.85	13.21902	7.05428
7.32394	0.00000	5.21464	30.09264	0.57159	6.80754	39.74379	7.41153	56.03419	5.06239	68.75915	7.71654	1066.60473	8.61178	7.54618	27.52948	7.29444	8.17276
7.93197	0.00000	6.04654	55.40475	0.52284	6.56824	41.54060	7.66771	64.18653	9.23418	6.10237	4.32852	1085.33405	6.45397	4.30928	46.18396	8.64070	6.29251
7.98232	1.00000	5.51793	69.05046	0.64074	5.99424	50.00958	6.48566	40.55841	5.40806	6.83042	8.70373	1075.25503	7.06146	6.94948	6.15038	14.49213	5.06257
5.28907	0.00000	5.44116	53.27981	0.53843	4.52452	40.65771	7.90782	22.70445	8.02834	125.21972	7.25977	1051.08890	7.10460	8.44384	-8.99167	4.30906	6.47332
6.41425	1.00000	6.53414	21.24745	0.46361	3.08034	39.78921	5.35997	50.15026	3.42852	-94.91386	8.62698	1080.69901	5.92838	8.36971	17.94979	10.00899	7.78379
6.79179		9.29245	59.38830	6.46690	10.12114	44.25271	7.52284	63.62579	9.49825	115.70111	6.01274	1143.36148	7.22724	5.98834	37.73222	13.95178	5.27454
6.11412	1.00000	8.48296	42.87516	0.98424	7.79511	29.83280	7.06760	70.36205	9.70316	34.37389	7.66718	1125.91831	6.93195	6.81462	40.1675	24.88363	6.55547
7.42066	0.00000	9.05897	28.60680	1.40854	8.23244	41.39887	9.58049	68.15266	8.71103	-58.38341	4.36573	1144.94134	7.38843	6.40134	-34.64966	10.76847	6.46210
5.81568	1.00000	7.79693	30.81965	2.28642	8.86453	52.46801	6.70117	46.96584	6.91506	3.16667	8.61217	1147.42557	10.08634	8.51934	50.8	1.12091	6.88351
5.78499	0.00000	5.69770	57.45133	0.95123	7.00259	48.34016	7.74124	38.23631	8.47776	123.33471	9.30690	1081.86023	6.98086	5.72495	8.56697	15.67797	6.78024
6.58115	1.00000	8.52919	33.02837	0.92275	7.45163	31.47641	7.54032	58.53718	10.06597	32.86389	6.39395	1050.74512	6.16951	8.16444	53.95278	27.43041	6.95431
6.62567		7.56111	48.76000	1.96075	8.61212	65.23101	9.85206	26.14344	7.78141	130.94098	9.82136	1090.12590	6.46398	9.09550	33.3213	33.52023	6.74250
8.00027	1.00000	8.71529	50.22062	2.19047	8.79836	55.56150	8.72134	44.27503	9.25901	-7.95	9.71878	1197.86868	5.86815	8.05900	53.43333	24.37220	7.42986
6.70716	1.00000	6.54555	41.21053	0.22885	5.44378	62.99460	7.59077	53.24048	7.64174	46.5813	9.23130	1080.84172	8.12781	6.97397	54.8421	15.27958	8.66768
5.93019	1.00000	3.61379	48.53263	0.54030	6.11873	63.77381	5.47354	22.04054	4.67892	44.53333	8.17861	1115.80509	8.73153	6.70543	-22.9	8.18740	8.19388
7.78339	1.00000	5.49956	61.37560	0.50776	5.44375	60.25530	5.51122	46.31683	6.54297	-76.78319	8.08544	1126.32641	6.78798	8.70271	18.00747	8.41751	6.22924
8.23204	0.00000	7.04281	39.44791	2.96351	9.23122	43.43070	8.99834	56.36807	8.99513	71.30633	5.82652	1117.42194	6.65075	7.82842	21.34222	-1.61162	7.12253
7.69035	0.00000	4.55812	57.29323	0.42893	4.71474	51.03134	9.02038	54.98815	8.84488	-6.00137	6.47088	1194.43371	6.47967	7.31036	33.42585	36.47649	7.00802
7.63666	1.00000	5.33740	46.73232	0.68144	5.08708	66.84956	5.37130	51.53200	5.27240	-122.24092	9.17663	1198.50254	5.89076	6.75073	47.4943	-8.73667	8.13810
6.91663	1.00000	7.55987	40.43343	1.21302	7.71870	16.81372	7.90044	54.36855	9.08613	117.27583	7.81384	1083.70319	6.76923	8.50538	35.64889	29.71107	6.19883
7.80658	0.00000	7.29417	49.33987	1.87993	8.78152	55.09137	9.94658	38.66147	8.71384	121.3152	5.98875	1187.89389	7.02413	7.57923	14.14989	31.59911	9.09478
6.74822	1.00000	6.57798	71.50034	1.61264	8.47077	43.88559	9.30840	46.11089	7.61665	17.80774	10.99100	1105.60896	6.17854	9.99613	40.55851	1.38257	6.55405
5.32480	1.00000	8.32755	53.19577	1.06223	7.36126	37.40373	8.19185	44.06498	8.55408	28.88222	9.17954	1060.38384	9.11526	7.80009	40.37528	9.75395	9.16848
7.90113	0.00000	10.78423	48.93728	10.51478	10.62068	49.59392	6.35986	42.77459	10.41931	116.11768	2.09818	1103.77725	6.32728	5.86297	24.28859	18.84220	7.21457
7.33201	0.00000	4.93939	44.32588	0.54339	3.37699	37.91596	7.53872	59.92694	8.13727	21.32778	5.29326	1148.99490	6.88661	7.98573	42	-5.94312	5.33120
7.36179	1.00000	9.24517	63.20924	3.24423	9.29492	54.97178	7.74504	54.02796	8.54731	30.4347	7.42375	1193.11436	6.07515	8.60778	-1.9487	9.04997	7.58111
7.96385	1.00000	8.49447	42.71678	0.76522	6.03894	61.50804	6.39789	31.58602	9.90667	-51.50361	7.31160	1084.05035	6.13220	7.98153	-29.2975	-0.76833	7.47812
5.93202	1.00000	4.12841	47.45092	1.23831	8.00749	63.60208	6.98314	40.64412	7.40623	-69.96533	10.22896	1051.26146	7.41982	9.67396	43.91452	6.94722	5.90492
6.64938	1.00000	6.73176	26.27184	0.39099	4.64235	54.75565	5.36596	52.50753	6.12695	-122.24064	9.04756	1194.27359	7.99652	8.81488	47.80527	12.46511	7.29273
5.41990	0.00000	9.33223	47.42920	1.96560	8.76498	54.58612	9.41471	54.36885	7.42013	123.50266	7.00496	1161.53867	8.78628		41.94175	4.83934	7.07444
6.92092	1.00000	6.76328	54.73895	0.57073	6.09801	37.59781	6.04157	66.61591	5.09481	98.19151	9.21302	1074.48618	6.99137	7.42722	14.0823	0.56765	7.79147
6.80461	1.00000	10.03583	45.42851	1.36917	8.18268	48.86427	9.75102	49.76121	8.07317	12.16179	7.25288	1144.47505	7.65318	8.72228	48.52961	18.26558	5.73802
6.99957	1.00000	7.75163	37.45954	4.18865	9.51222	34.01156	10.62599	56.98484	8.76825	38.01667	11.08743	1176.50294	8.20843	7.51550	-5.41667	28.52475	5.61325
6.36037	0.00000	6.96566	65.41273	0.73912	6.69333	60.89395	7.80695	42.58065	8.10982	144.09638	5.82940	1168.66281	7.02176	5.65279	43.82634	25.12632	8.81631
8.73158	0.00000	5.00706	59.52340	0.37689	5.33250	41.26220	6.99326	54.10915	8.07027	91.00632	7.60244	1121.29011	6.28465	8.25748	26.32293	31.75114	8.41391
7.30850	1.00000	4.70418	64.34375	1.47807	8.36121	61.95542	3.92385	15.59944	7.22524	56.36091	9.17129	1107.42522	6.37320	9.04064	51.78771	26.49407	6.89038
8.26488	1.00000	7.46940	50.09544	2.48724	8.93038	71.07023	8.66936	44.41201	7.27409	82.85749	7.40649	1108.30062	8.16979	9.23789	17.54907	15.92548	8.36587
8.30858	0.00000	6.31030	63.65303	0.52597	3.50207	42.84665	6.84820	44.23781	7.56773	39.85331	7.63383	1140.07788	6.10129	7.42741	57.30185	21.09014	7.67261
7.55010	1.00000	7.87596	41.81806	0.59541	6.13354	61.69969	5.98458	44.22377	5.76313	8.77155	9.66787	1089.60568	6.87170	7.90230	50.23019	5.04483	4.93938
7.14659	0.00000	5.70162	56.16039	0.62161	5.21916	67.20480	7.60208	49.66811	8.47223	29.26639	7.97683	1136.95301	4.55633	6.93262	37.58105	14.18835	7.80056
6.59759	0.00000	4.23529	43.78611	0.95915	6.81536	70.91364	8.99291	52.74888	9.21315	-13.2356	7.60515	1051.79288	6.84929	8.77392	8.48714	30.00741	7.96660
5.17078	1.00000	8.35338	45.35401	1.35806	8.29060	43.09537	8.05957	20.41324	10.29532	73.97117	7.27217	1177.16666	6.15806	6.06882	31.96258	7.55213	6.84893
6.99881	0.00000	6.13940	51.51240	0.45835	3.81092	53.62867	7.80418	21.96760	6.99935	-0.29825	7.43824	1057.88366	9.30599	9.52546	51.39148	14.18606	6.19838
8.42030	0.00000	9.85523	44.10698	3.15749	9.27053	71.19641	9.31003	56.47802	7.98210	105.89333	5.62058	1119.56694	5.75372	5.20830	34.56861	-1.20787	7.06120
6.80660	1.00000	5.22626	70.42911	0.36917	4.01232	58.30527	5.24634	66.76180	4.56224	41.77921	8.23599	1085.50142	5.67217	8.05147	41.82143	13.33052	7.03550
7.86721	1.00000	4.75604	34.58821	0.69911	4.70291	39.44300	5.19683	16.41590	7.32781	14.72443	7.76120	1164.87201	6.68759	9.38597	36.92574	18.35088	7.02270
7.73582	1.00000	5.71062	57.80687	1.09177	7.80518	41.17714	6.09845	37.28241	8.14775	135.21667	9.35758	1056.57409	4.73473	8.55675	35.06667	17.44503	
7.80698	1.00000	8.68100	49.93680	0.62980	6.64574	51.69233	9.81143	62.01727	8.35889	120.03308	10.74320	1086.26917	7.80022	8.10065	28.88162	2.13102	7.86730
5.18411	1.00000	9.28847	69.55609	2.18342	8.86510	60.25565	9.33952	63.25736	9.14696	38.12408	9.34245	1119.59215	7.87131	6.70326	53.77166	9.34930	6.20542
5.87871	0.00000	5.31370	51.17435	0.49899		39.73975	10.16844	36.90724	8.29489	101.44167	8.48994	1094.98778	8.48684	10.32697	0.51667	22.76244	8.38793
7.64651	1.00000	4.50396	47.71925	0.85639	6.57030	50.94551	5.73686	71.72958	4.86535	0.57856	8.48315	1070.82676	7.88921	6.61047	40.70995	9.17621	6.18756
6.26382	1.00000	8.74781	61.18101	6.93762	10.18515	78.45142	9.35019	74.82725	9.35190	75.92694	9.88256	1163.58516	8.05402	5.72365	14.46693	2.33393	5.60318
6.15374	1.00000	2.79754	51.56393	0.28929	4.59065	89.96376	6.34518	57.00414	7.35115	-84.62081	7.10795	1151.10317	7.12597	8.59932	42.7392	18.24999	6.50502
9.06664	1.00000	8.43104	15.40894	4.05289	9.62550	40.14270	8.97517	34.44554	9.27389	121.96361	6.14646	1119.43998	6.79347	8.75845	6.95194	2.79176	8.04619
6.59406	1.00000	4.12272	69.13229	0.42686	6.23353	40.55250	5.72117	63.35236	4.09846	140.72287	7.96963	1098.59489	7.63053	6.69304	53.14657	18.71665	6.28273
7.83427	1.00000	5.16931	58.43247	1.27728	8.21895	57.21304	6.88732	61.42997	6.56360	-93.263	10.19540	1188.43236	8.00564	10.10033	45.0408	15.58937	7.09209
7.51811	1.00000	7.80467	40.30528	0.99692	7.39540	51.33227	5.87923	69.82607	10.17087	-71.23106	5.98537	1094.21549	8.10484	7.87242	-32.45242	14.68425	7.39456
7.93128	1.00000	4.11956	62.58532	1.05159	7.20313	43.79458	7.47924	28.00911	7.02133	-1.08593	7.83926	1082.41930	8.18219	7.26155	50.79205	28.06771	6.28901
5.12152	1.00000	5.39017	43.01463	0.83231	7.30430	49.24927	8.73298	63.81457	4.04792	-58.70072	8.80924	1078.39968	5.37537	4.98845	-34.74785	6.58426	8.63350
5.52015	1.00000	6.02986	35.46224	1.83839	8.55152	64.17940	6.22335	64.88080	8.52444	14.66737	8.99061	1177.98304	5.66617	7.75445	41.55947	15.37380	7.48669
6.51758	0.00000	9.54236	63.74553	1.25389	8.02246	62.59728	7.33140	53.91986	7.91682	117.65694	5.35728	1100.88186	6.91002	3.89261	36.19278	17.90944	8.83816
5.71717	1.00000	5.98515	45.16652	0.58259	5.55394	62.02970	5.93780	58.11019	5.38391	-102.04897	8.18252	1125.71682	6.20451	8.43234	19.64745	13.29105	7.73342
5.99534	0.00000	6.42167	61.71791	0.74818	6.83955	42.57100	9.77505	78.64378	8.24738	-48.29694	9.64252	1076.81000	8.50105	11.21015	-20.87306	8.58105	5.91434
6.23648	1.00000	7.89038	65.87699	0.56748	4.91821	24.99360	5.57623	50.33885	6.38229	-122.2054	9.74031	1050.44764	6.27860	8.53303	47.76232	-7.14738	7.76997
5.54744	1.00000	5.38804	53.13272	2.85487	9.20090	46.52385	6.26132	51.73822	7.33103	-88.81395	8.76824	1075.48889	6.78185	9.11593	35.61452	14.34152	5.24902
7.14273	1.00000	3.76904	47.31089	1.15349	7.58806	49.97420	7.86432	66.92373	4.58645	-87.93341	6.79905	1125.41980	8.44053	7.00020	42.55308	7.82319	7.67069
6.58781	0.00000	5.99189	66.29599	1.38094	8.15983	52.16764	7.26764	45.98890	9.23318	-0.45877	5.37844	1066.53039	8.15010	6.29589	46.32313	20.43731	6.21474
6.69870	0.00000	4.62068	55.13234	0.51283	5.62246	68.76257	7.47531	55.43867	7.67504	-4.22398	4.34912	1083.15754	6.10273	6.23425	57.47908	22.46272	7.69537
6.99279	1.00000	3.45853	57.77463	0.41117	3.92308	62.71190	6.34012	55.68545	4.11751	1.04945	7.75023	1132.15768	7.47254	6.56975	35.06544	16.39999	6.73866
6.38668	1.00000	10.24265	35.00020	1.27338	8.04225	27.97530	11.29268	62.93553	9.73929	41.00817	4.54746	1173.62896	8.03104	7.93246	38.13708	7.58546	7.03982
8.10637	0.00000	5.04866	44.88864	0.36406	3.58230	43.58489	8.98586	65.01964	8.29568	-79.00453	5.87045	1067.17053	8.29772	8.92578	-2.90055	15.13448	7.75765
8.13753	0.00000	7.33583	44.18415	0.53068	6.92401	48.86844	8.62393	78.45080	7.55180	-59.13316	5.71614	1134.83252	7.51136	3.17975	-37.32167	28.85861	4.81647
7.00940	0.00000	5.19976	59.96203	0.47988	5.54419	37.29403	6.82649	82.19837	8.12008	150.60036	8.03796	1164.90103	6.97916	7.16330	-34.88422	10.69802	6.81370
5.30866	0.00000	6.93212	34.41481	1.07608	7.32561	43.71076	9.53853	47.33107	8.83710	-73.75335	10.38749	1174.36612	7.00231	9.00128	45.4473	5.21708	8.68901
7.34829	1.00000	7.35515	46.15786	1.25706	8.06242	48.01754	6.93540	39.36269	6.27696	-82.07842	8.02121	1190.05140	7.92781	9.71253	26.91756	27.85366	8.06921
7.65641	1.00000	6.74033	59.03754	2.42896	9.01688	52.14929	6.42496	38.05365	10.31086	140.72287	6.44016	1199.40491	7.43568	7.50686	53.14657	22.25619	6.63970
5.66339	1.00000	6.23183	55.36271	0.42189	3.12104	66.18540	2.48780	53.53204	7.43329	53.47103	10.87541	1140.55567	7.73367	8.64709	54.48147	16.28947	7.29362
7.54498	1.00000	3.78936	51.54428	1.06932	7.54773	38.89735	6.91807	45.08947	5.99976	5.55575	6.21256	1143.88955	9.87168	8.64864	46.67535	31.61271	8.39729
6.37130	1.00000	5.98190	49.70592	2.06553	8.64897	45.43612	6.53015	38.11094	8.88100	-88.42814	10.06723	1133.28263	7.81936	7.59076	42.16808	4.93367	6.83808
6.71399	1.00000	9.52276	62.86622	0.49726	4.67454	58.47880	4.83054	45.10417	6.47274	-4.21376	9.25464	1087.10406	7.49976	11.58397	55.82885	13.29167	7.99828
5.75294	1.00000	6.47663	44.98919	0.96639	6.66796	65.88996	6.67293	71.26484	6.78693	5.51978	9.09678	1063.71461	7.62958	7.73791	51.44889	-1.32370	5.19412
7.08374	0.00000	7.57097	62.06101	2.98730	9.19247	33.59589	8.62334	50.18213	7.73309	35.34722	7.12315	1191.14368	6.50931	6.22578	-23.85972	18.92675	7.29163
6.82271	1.00000		47.07805	1.60416	8.42319	34.07308	8.47881	48.48131	9.11373	30.91105	7.25349	1131.72381	7.60490	8.64144	3.02013	-6.80376	6.04557
6.60284	1.00000	10.13441	40.39964	0.53254	6.62097	45.23666	10.77676	53.36052	9.51482	105.75635	7.38920	1192.69231	7.43966	7.83011	10.29085	0.65618	7.63475
7.90296	1.00000	8.07768	55.61504	1.03560	7.78757	53.96092	8.19874	63.92113	7.78217	-83.55521	10.31917	1064.55050	7.71118	8.41609	41.66394	16.95167	7.44961
7.29839	1.00000	4.09296	51.91723	0.47093	5.25742	71.44207	7.97739	77.96573	2.09775	65.27258	7.99347	1188.37021	7.41608	4.87175	58.04254	16.48180	5.81505
7.09423	1.00000	4.88379	68.79705	0.51685	3.28969	39.11153	3.31901	35.46148	5.83428	20.89389	8.75001	1093.90278	6.52277	8.91520	42.62833	14.93233	6.24181
7.20884	1.00000	7.38720	64.25598	1.07427	8.14367	70.51243	4.60863	41.07511	7.71458	27.25	10.54496	1089.20704	8.62648	7.55036	42.7	24.78167	6.12380
7.41190	1.00000	5.93897	41.31257		8.44318		8.69261	44.68432	9.11646	3.55665	10.77554	1087.25026	6.55489	8.21478	36.72544	6.38683	7.80112
6.92253	1.00000	7.13772	58.80071	1.08941	7.68305	47.38868	5.59010	45.94984	6.92382	112.9	8.35968	1190.86616	6.47612	9.60251	27.85	24.76918	7.41393
6.59093	0.00000	10.04769	32.11817	7.04863	10.15646	58.68060	8.77204	24.17850	11.34234	2.59753	3.62348	1094.61659	6.22603	6.30904	8.88649	1.09929	8.00806
5.78961	1.00000	7.66846	37.17532	2.33403	8.94477	42.86577	9.38202	56.17362	9.00207	35.59642	10.25155	1144.51611	6.59602	7.52621	3.11988	11.07278	4.94224
6.37124	1.00000	6.74298	61.35688	0.36557	5.58913	59.97405	5.88953	29.70376	5.40229	16.91667	7.83379	1113.58154	5.57081	9.70457	-21.98333	14.32325	7.86603
6.50072	0.00000	7.99825	57.96191	0.95337	7.55635	44.43113	8.33249	44.44244	9.83855	122.08333	2.95964	1131.54131	7.94540	5.31534	46.08333	20.55986	8.09160
8.31874	0.00000	9.85331	32.70398	1.60417	8.35353	40.61664	8.36161	55.20806	7.58817	150.60036	6.70804	1082.04802	5.48542	6.41522	-34.88422	24.43890	9.03603
8.09328	1.00000	8.79560	20.27668	1.25428	8.10663	71.20116	11.48902	58.71009	8.04941	19.61222	9.55204	1101.58067	7.37173	8.73541	44.97639	1.58193	7.50944
7.65580	0.00000	5.17229	54.15340	0.53282	5.85093	47.25680	10.30884	50.77784	9.53379	45.36561	7.63153	1125.92876	7.76274	10.82465	41.09246	19.65653	6.85694
7.78909	1.00000	5.22111	51.55068	1.76632	8.57880	37.24419	7.75852	63.09810	7.83432	-51.50361	7.18105	1167.40435	5.85132	8.77241	-29.2975	11.36846	4.67303
6.02782	1.00000	7.88191	39.90600	6.35302	10.08747	40.50710	9.58101	67.08882	7.63403	59.80222	8.81938	1169.97228	5.15354	8.73960	58.63667	1.84446	6.92451
6.58734	1.00000	8.78806	60.76025	3.40458	9.37643	72.43070	7.57669	55.16778	9.65688	-7.35	6.75165	1127.10090	6.39533	7.37795	53.53333	5.79492	6.49233
8.18493	0.00000	7.54806	60.30680	4.22101	9.59945	41.40897	7.03148	51.72244	10.56829	117.63083	3.43843	1133.68965	7.93885	8.00616	35.50056	37.47237	6.31488
8.01397	1.00000	8.83610	59.88637	1.92917	8.69217	54.48909	11.68533	39.31113	9.36096	76.0586	6.92956	1186.64706	5.88201	8.54158	16.06213	7.39103	8.57063
7.78978	1.00000	9.92478	48.87090	2.58596	9.01559	47.45803	10.74292	45.28771	8.28069	-5.22126	5.55890	1153.96893	6.49577	9.70401	33.43443	28.21047	7.45976
8.74807	1.00000	7.12113	60.25300	1.24236	7.77951	30.25958	7.14602	33.71534	7.65649	92.48278	10.26532	1115.45314	7.55372	9.03172	58.23583	4.04280	7.59458
6.18942	1.00000	5.24173	25.20493	0.78240	6.26560	41.04051	6.46108	39.72774	3.79816	30.28491	8.01263	1062.56715	6.32833	6.91749	60.02427	20.41189	5.97613
6.60729	1.00000	5.67249	30.03949	0.62412	6.25823	38.38023	4.35087	29.64855		8.77155	9.06405	1186.77374	7.50630	7.27620	50.23019	22.00732	6.06798
7.64277	0.00000	9.52009	57.88551	1.61072	8.45361	31.26967	6.64643	69.82812	7.86478	-74.13653	4.87325	1153.18942	7.39640	4.19189	40.63316	13.50182	6.15345
7.23115	0.00000	10.09499	66.98845	20.78660	11.30164	42.23974	7.09581	76.28262	10.58090	-2.77259	2.69815	1155.11842	7.47239	5.91871	37.49073	12.88808	7.42583
5.59333	0.00000	8.25947	41.12576	0.96498	7.03281	48.22004	9.64602	60.93444	7.42261	77.70636	6.78925	1161.26537	8.74544	6.21263	28.98002	24.54634	5.97802
5.74221	0.00000	6.47649	28.10362	0.85628	7.05263	53.79808	8.44026	59.35509	8.54477	-79.00453	9.66700	1163.91392	6.50864	7.01505	-2.90055	40.73173	6.72128
6.80104	0.00000	4.80079	32.79952	1.25903	8.09088	32.28034	9.97428	49.80258	11.12968	-42.29444	8.82206	1061.59992	7.17995	9.62917	-4.24444	23.95655	7.47063
7.61951	1.00000	5.74426	30.44564	0.66053	6.12862	60.89877	4.73482	43.88433	5.02996	-4.83076	7.53983	1108.31543	5.65004	9.42658	39.96348	15.81747	6.27214
5.20869	1.00000	10.31477	27.20507	5.11793	9.80529	45.52464	9.95531	58.91256	10.55894	112.73333	8.18842	1071.39314	7.51081	5.94949	38.40917	19.32571	6.48091
7.77211	0.00000	7.50850	41.77178	1.16147	7.77680	30.14992	7.97096	29.98153	7.23158	12.19458	5.75351	1088.47502	8.22277	6.03965	10.61285	10.94837	6.70089
7.30900	1.00000	9.25797	41.97702	2.42234	8.83201	45.24250	9.83760	64.72231	8.35462	122.74754	6.67708	1142.34207	8.31951	8.44682	40.85158	6.43162	6.20880
7.24768	1.00000	9.19316	32.82166	1.05581	7.37710	50.89447	6.68110	40.30823	9.49277	-102.04897	4.28909	1192.31802	8.02392	7.98268	19.64745	18.84777	6.00258
6.27790	1.00000	5.21348	42.78199	1.01236	7.53087	35.44779	7.34368	38.38095	5.38187	76.32756	7.27593	1154.68865	5.10914	7.74827	9.57046	32.95296	7.15575
6.68652	0.00000	7.49220	53.45831	0.45181	3.07980	47.66864	5.96026	44.30737	7.62385	99.1625	8.25997	1167.23050	6.33103	8.36033	3.3285	18.02815	6.34814
6.77953	1.00000	3.52161	64.15545	0.85930	6.98775	52.07534	6.86302	51.40015	5.19277	10.7	6.13202	1192.80094	6.96087	8.53542	4.96667	23.41702	8.35560
8.60276	0.00000	9.63008	66.53993	3.29700	9.34120	38.06565	7.15462	41.02628	7.97319	-76.43941	5.27349	1142.42063	6.42426	5.86316	39.33427	30.04043	7.50601
7.85732	0.00000	7.35895	59.83571	1.23217	7.85754	44.77953	9.18672	71.30812	9.42866	8.70745	6.05021	1159.23068	6.30486	5.40677	49.03685	-2.47695	7.50084
6.06568	1.00000	9.75113	56.24356	12.61586	10.78469	43.43831	10.33738	77.22287	8.96343	106.92667	7.13644	1191.85709	7.02692	7.18136	-6.91806	6.79927	6.38677
6.23790	0.00000	5.33194	34.24916	0.53257	3.98524	45.66811	5.48391	40.79658	6.92365	118.9707	7.48922	1149.93955	7.93728	7.18054	-3.5403	32.16282	5.67286
5.71916	0.00000	6.89897	35.45481	0.67062	6.00702	34.03865	10.02769	62.32558	8.10249	-68.30472	8.76466	1056.04335	6.66960	11.30909	9.91861	30.77116	8.16070
