NH3	SO2	C2H3NO5	Pb	TEMP	latitude	CH4	O3	PRES	CO	PM10	longitude	H2CO	CFCs	warning	NOx	PAHs	PM2.5
8.30629	7.56186	0.06533	71.56754	13.91766	51.64316	11.19039	7.94703	1068.16141	7.89536	5.87272	-0.36053	56.20408	82.06386	0.00000	9.58371	6.84942	7.45731
6.35549	7.93426	0.06890	33.83154	7.06787	40.5576	7.72878	6.38801	1059.89080	9.33268	6.69667	-74.28459	68.13364	62.13845	0.00000	8.08417	7.70666	6.36008
6.94380	8.02914	0.07363	45.28550	29.27731	34.09668	11.40222	8.93491	1058.36482	8.42378	7.15794	-117.71978	43.22474	55.73263	0.00000	11.62373	6.37846	8.47378
7.12009	7.06478	0.06793	53.79453	22.81426	17.06542	4.88213	7.27103	1189.42633	5.80896	5.45543	-96.72365	65.50591	35.16382	1.00000	7.00938	10.66045	6.45552
5.95394	7.24564	0.17138	42.48727	-4.12064	24.96334	7.90578	5.99224	1157.72744	4.97977	8.28750	10.18003	43.01589	36.32095	1.00000	7.92918	9.13308	4.93493
7.01683	8.09398	0.25286	30.40523	18.77658	33.78333	8.53041	5.54589	1153.04907	6.95233	8.91310	114.51667	36.33033	45.21432	1.00000	9.09390	10.24989	6.93386
6.39730	7.78738	0.06387	38.63969	12.51139	36.81667	6.08985	8.75731	1110.99342	7.16904	6.74329	117.81667	55.89420	49.00264	1.00000	7.52993	8.90169	8.18098
7.49391	7.38850	0.49200	39.84988	21.78492	34.09668	8.23047	5.86845	1071.25793	4.85776	9.61406	-117.71978	51.09592	49.12614	1.00000	9.06149	8.39910	6.79052
7.75104	7.48431	1.38214	55.41666	42.62191	38.55632	9.35896	9.13701	1089.28807	10.12914	10.70833	69.01354	55.35392	83.73808	0.00000	6.56749	4.10269	8.19625
8.36062	7.53017	0.10022	36.66150	22.03382	-21.15	4.55100	8.06101	1193.83297	6.64417	7.18275	46.58333	57.12742	23.38095	1.00000	8.60198	8.53184	7.66022
6.30013	5.20106	0.30176	47.13300	20.44444	40.93121	8.19902	5.34906	1091.44958	7.11376	9.04948	-73.89875	49.32802	86.20662	0.00000	9.99262	7.67355	7.87366
8.26998	6.43206	0.11744	27.32362	20.03702	55.82885	7.74174	5.41011	1169.16253	6.04297	7.59754	-4.21376	46.87919	58.42907	1.00000	8.14823	9.98465	5.22426
7.31764	6.59203	0.09298	49.64168	24.38249	-38.16604	10.62114	6.19833	1165.86615	7.28027	7.57010	145.13643	52.61899	47.49165	1.00000	9.41454	7.63296	6.41299
6.27031	8.36088	0.11794	66.33253	5.36001	44.80477	10.55996	5.09865	1148.49994	7.42077	7.88202	-0.59543	33.65330	36.12807	1.00000	9.92578	9.67670	6.96759
7.99064	7.34085	0.06447	47.47829	11.12786	26.2649	5.68404	9.02118	1099.13359	5.25463	6.25566	81.54855	64.77573	68.95082	0.00000	7.02487	7.01932	8.84243
6.73477	9.87525	0.47685	63.16773	14.47132	41.55947	8.60317	7.47852	1125.72651	6.01791	9.52588	14.66737	52.15817	46.88006	1.00000	7.72128	5.89618	7.45844
6.36711	6.68100	0.16498	62.89200	9.73966	23.07492	6.09533	10.24139	1175.68231	8.95083	8.06428	88.28637	42.07600	46.99578	1.00000	8.19718	8.54773	8.29484
7.72790	8.46717	0.65703	53.43373	20.48720	3.51667	8.73654	9.01191	1146.96577	6.21058	9.92743	11.5	52.03265	68.25819	0.00000	10.11749	5.40128	5.60375
7.33098	8.16316	0.05811	38.21967	14.49437	42.16808	6.35666	9.62836	1091.29286	6.45356	6.60528	-88.42814	79.02076	43.28266	1.00000	7.65271		6.34996
6.99270	7.74997	0.05423	67.83612	28.88524	20.88098	5.21167	8.99360	1077.18362	7.97046	7.23863	75.11937	57.79750	72.39737	1.00000	7.11670	9.56133	7.83208
8.50035	6.95667	0.29411	44.73568	15.55452	45.51667	7.23360	7.15966	1173.42803	10.36334	9.02390	4.86667	41.91718	46.97293	0.00000	7.20017	7.01818	8.35906
8.40292	8.02654	0.04270	61.48762	28.00882	49.5099	7.66556	8.43657	1096.89693	3.07060	4.34106	6.74549	51.40428	27.40198	1.00000	8.98610	5.98170	8.68885
7.13386	7.23314	0.05161	43.21507	25.74607	39.57582	9.92692	9.79488	1118.26419	7.86119	7.19084	-105.11221	62.20341	50.45634	0.00000	7.40161	7.03581	6.46861
8.03096	6.31110	0.15315	54.63961	6.95210	43.1009	9.13851	8.08154	1056.38685	8.28947	8.24701	-75.23266	42.96178	41.86131	0.00000	8.39467	5.80002	7.47686
9.15489	7.29394	0.05595	52.51671	13.84410	51.42708	9.29438	7.84796	1139.16941	6.38911	6.09833	-0.91979	54.43215	53.20830	0.00000	9.19498	6.95772	7.88150
6.74942	7.40171	0.03894	58.37257	16.44566	6.33444	6.66641	9.00133	1152.56481	5.17910	5.57409	124.95278	20.01402	38.85085	0.00000	7.50265	5.47830	6.02722
5.04189	8.48928	0.05527	83.02673	14.22119	34.06635	7.99954	8.77801	1179.40472	6.44660	6.38502	-84.67837	70.26315	53.07544	0.00000	8.10733	6.80054	7.81565
7.40029	7.60429	0.03092	58.41330	27.10050	10.58806	6.44695	8.83196	1156.71847	5.65024	5.50187	77.24779	69.05346	41.77373	1.00000	8.31170	8.55932	7.47033
7.44239	6.28732	0.05303	48.61198	9.30430	36.06386	6.68307	7.09681	1056.60615	3.16577	3.74514	4.62744	62.09110	55.88729	1.00000	8.26112	8.57988	6.70161
7.05231	7.76573	2.37878	59.93586	5.16271	53.0233	9.03350	6.90713	1142.84131	7.58719	11.25073	-1.48119	60.33325	35.20067	1.00000	8.74162	6.93996	7.22343
7.37693	7.71654	0.07753	71.09021	19.22232	44.43579	10.36468	7.95817	1051.59482	6.46001	6.58409	26.01649	49.93114	62.05691	0.00000	9.67860	7.06526	6.23455
8.84842	7.62981	0.16701	45.45285	9.85963	41.9001	8.39547	10.11602	1159.31331	7.54659	8.49627	-71.08977	58.20214	36.91750	0.00000	8.45743	5.48064	7.74889
8.33543	7.22968	1.89869	22.08203	14.03850	35.48199	8.52265	7.94913	1133.64662	6.66329	11.03525	137.02166	50.84384	30.98178	0.00000	9.52101	5.23364	7.47279
8.65031	8.45789	0.44808	55.07317	19.99365	1.6561	11.32559	8.05004	1182.24830	9.24536	9.49895	103.6032	37.10656	79.42336	1.00000	6.22909	9.67132	6.48498
8.69981	6.90925	0.17836	53.66575	18.41495	48.98333	8.54276	6.18668	1186.02115		8.33993	2.61667	60.32829	29.11905	1.00000	8.98802	7.30407	6.46306
7.05356	7.77657	0.07103	38.57275	25.02016	34.09611	7.23539	8.37855	1066.55432	4.56999	4.31478	-118.10583	69.07349	53.37729	1.00000	8.44080	8.48206	7.57773
7.24399	7.14664	0.17476	34.45669	7.28690	35.20889	7.54853	4.83227	1145.11274	3.85571	8.44152	111.73861	54.62910	52.42198	1.00000	9.45936	10.52150	7.11396
7.21071	8.54912	0.07810	54.94661	21.72323	0.51667	9.76591	10.77710	1162.63339	9.28349	6.79240	101.44167	73.37741	71.54783	0.00000	8.04540	5.55950	6.93483
7.12675	6.76243	0.06807	70.57096	5.98921	51.08468	6.05326	8.87172	1195.09361	5.95724	6.56165	7.11393	66.37713	52.98228	1.00000	8.66700	7.19285	8.10011
6.93374	7.77031	0.30601	35.34527	26.57879	25.80565	7.68126	6.74484	1161.28715	6.03621	8.96932	68.49143	38.66988	90.68392	1.00000	6.94172	8.96497	8.96041
6.15149	7.92346	0.13080	43.91311	11.09794	34.06635	6.23975	9.01559	1114.96581	8.52265	7.71608	-84.67837	45.31455	71.55786	1.00000	7.95763	9.16522	6.78310
7.30060	4.70103	0.06198	62.16347	24.95625	-8.66667	9.35936	8.40566	1109.47645	9.58330	5.04255	-35.71667	44.08607	55.21189	0.00000	7.27503	6.21679	8.33144
6.63218	6.75181	0.37227	44.29714	9.38647	36.6009	8.10915	6.25284	1170.41027	5.06571	9.33206	126.665	67.69700	67.92633	1.00000	8.67963	7.34901	5.47495
7.05511	7.49228	0.02967	48.96525	7.99019	18.57677	8.38588	8.07090	1122.00655	3.25066	4.00222	-72.22625	60.02728	48.84674	1.00000	7.32057	6.39217	7.66722
6.27946	6.94986	0.03695	34.50553	32.60578	42.67164	8.53501	8.87908	1179.28774	7.71827	3.93650	14.01481	65.27970	35.10722	0.00000	8.16090	4.63583	6.44965
5.68015	8.34362	0.08810	25.47565	19.00296	41.9001	6.03685	9.42165	1154.20246	5.80498	6.29910	-71.08977	43.15166	58.88020	1.00000	8.94116	7.09869	6.63937
6.62726	7.29613	0.06441	53.27642	37.58778	53.38333	6.18758	8.28070	1155.50473	6.38299	5.83037	-0.76667	69.27123	44.47131	1.00000	6.76099	9.40563	6.46883
	9.19169	0.05564	50.02393	9.39303	5.90702	7.70665	8.56057	1110.41138	4.81335	4.01326	116.10146	36.62240	34.59094	1.00000	8.62020	3.26665	7.89264
7.78069	7.12440	0.06022	54.82113	16.95462	60.02427	3.68325	5.87908	1173.78909	4.12999	4.93504	30.28491	51.45016	55.42090	1.00000	7.10356	10.39781	6.08239
7.23805	7.89878	0.45543	66.58862	17.65372	-6.8	5.99457	5.29818	1069.28576	4.55997	9.45872	39.25	57.99970	52.05764	1.00000	9.02803	7.81221	7.70497
8.38621	8.50595	0.25155	60.04430	31.21720	50.75767	8.60968	7.33096	1163.26195	5.50363	8.74256	-1.5443	70.21746	45.75213	1.00000	6.80186	8.54066	9.13733
8.22018	7.91008	0.06757	29.12892	31.87427	40.55851	5.72613	8.96682	1056.20835	7.17059	7.11301	17.80774		62.05445	1.00000	7.63457	8.58051	7.49761
8.98107	6.19080	0.04553	57.35500	-3.08567	40.66482	7.53284	7.24671	1061.57835	5.29089	3.38106	122.22833	66.57977	49.73519	0.00000	9.93400	4.29223	7.55955
9.58767	5.30739	0.10485	71.23346	-2.22270	41.55947	3.54286	8.37273	1137.73095	6.50487	7.56236	14.66737	59.15647	64.26083	1.00000	9.85892	8.34490	7.17749
7.67656	8.82276	0.44271	51.63604	23.60339	40.78206	8.29269	8.79859	1148.93768	7.95392	9.48044	72.34424	68.17148	35.23179	0.00000	8.91760	6.24338	6.74662
7.89135	8.60531	0.15212	52.07920	39.08286	23.49668	6.13273	10.83516	1079.95265	9.38935	7.95636	86.68363	31.58939	54.83520	1.00000	6.07303	8.60976	6.40180
7.25042	7.40228	0.17273	35.47227	20.68205	36.6009	12.68678	8.00480	1130.65484	7.98407	8.22712	126.665	84.42145	62.71648	0.00000	9.42367	9.33664	6.20017
4.46553	9.08432	0.07958	46.10169	2.90823	-0.35817	6.51922	8.03171	1199.94631	10.03986	6.04913	42.54536	47.27362	52.13059	0.00000	7.58211	8.97727	6.58401
10.76790	4.51420	0.19228	44.53669	8.07650	32.50611	10.63102	8.58120	1101.11143	8.38171	8.32551	120.14278	83.37931	64.11785	0.00000	9.00357	9.18437	7.62648
5.98263	6.76975	0.04935	50.22453	0.10788	53.14657	8.22890	8.48279	1137.04036	6.00878	5.45045	140.72287	69.28671	23.09305	0.00000	8.21153	5.80279	9.38963
8.01304	6.46417	0.05384	59.70033	8.19582	41.9001	5.14058	8.11993	1177.10900	7.32299	6.71228	-71.08977	66.74099	49.97314	1.00000	8.64949	10.25438	6.05885
6.98005	7.25460	0.05792	30.85528	15.60048	19.32889	6.59386	9.77485	1129.94005	6.94140	6.91244	-99.32556	42.83082	44.78162	1.00000	8.28590	7.11177	5.99261
8.41665	7.98233	0.02834	49.91586	19.37852	52.71083	7.81669	7.72622	1184.64140	4.39003	4.03226	5.74861	54.12283	40.65115	0.00000	10.63333	2.90999	6.78559
6.81235	8.66300	0.06227	55.33629	9.91260	-26.93366	9.86901	8.20718	1089.11410	7.07725	7.00921	29.24152	40.97740	44.18804	0.00000	9.60446	7.40219	7.39071
7.15919	6.21024	0.08013	57.25637	6.86383	39.12074	5.55259	8.91777	1185.90896	4.76172	5.59678	27.18052	91.02449	44.42804	1.00000	10.66048	7.57188	6.46630
6.19329	7.00261	0.06436	64.50708	19.03879	50.86079	6.68777	8.14542	1113.95203	6.44741	6.07014	17.4674	38.56167	61.02652	1.00000	9.62906	9.24616	6.18215
9.81437	6.93754	0.14783	54.60891	10.43391	58.63667	8.56128	6.33400	1095.53722	7.55828	8.09651	59.80222	45.87329	34.41203	1.00000	7.05758	10.12855	7.27375
8.65014	5.80468	0.06022	74.91647	12.17995	51.64316	6.72752	8.40719	1164.91935	4.99069	5.65113	-0.36053	64.73239	25.91748	1.00000	10.13690	7.41764	7.16728
6.77705	6.16098	0.46712	23.43524	14.71073	48.49144	12.65893	5.74313	1158.85526	8.35930	9.53048	9.20427	52.48836	48.18472	1.00000	12.26240	5.69655	7.62811
7.88923	8.13776	0.08043	35.33298	11.82114	41.66394	4.26726	7.50790	1116.47636	6.06063	6.51519	-83.55521	49.71599	31.54144	1.00000	8.75938	9.49465	7.50991
7.39677	8.37674	0.04644	41.11072	30.36171	41.6764	6.34495	10.13723	1190.77162	6.90941	6.22241	-91.58045	69.49406	54.14562	1.00000	8.15304	8.30124	7.53255
7.01572	7.81926	0.07958	48.91214	7.39535	19.30157	6.58923	8.44025	1178.75982	6.19858	5.72225	72.85107	54.23160	38.52916	1.00000	7.52648	9.26662	6.70391
7.27222	7.54402	2.72554	52.69372	38.15456	51.19139	8.13363	10.25389	1052.94099	6.70253	11.39783	6.51352	54.09012	43.06249	0.00000	8.54872	3.50663	6.88709
6.70304	6.95852	0.89835	49.43493	10.03252	-0.71667	7.69379	10.18456	1068.51589	7.78289	10.23675	-48.52333	61.58344	22.37256	0.00000	6.46035	3.64542	6.07948
6.67045	6.37474	0.06043	50.24631	35.88403	11.12018	10.59152	8.18711	1096.58886	7.49165	6.21848	76.11996	48.71502	42.69849	0.00000	8.65986	7.48716	5.57846
7.18273	10.03560	0.06801	65.49147	13.09405	31.96258	7.96910	9.21094	1165.66380	7.01842	4.97496	73.97117	43.78412	53.82607	0.00000	7.96357	4.89110	9.47495
7.32883	8.82813	0.05505	36.06406	24.64704	-10.33333	3.71150	7.74985	1096.73430	6.81110	7.29240	39.28333	50.19588	60.88030	1.00000	8.90015	9.63615	6.44049
7.07807	6.86865	0.07582	34.96289	24.70673	45.44694	10.31904		1155.68340	7.46822	6.62034	8.62118	36.02994	48.75451	1.00000	7.61229	9.80048	8.56557
8.72409	7.23707	0.06577	64.40581	-0.15136	17.06542	6.24688	4.80565	1157.95783	3.12602	5.62335	-96.72365	65.96321	40.43179	1.00000	8.25675	9.44080	7.52467
6.92999	6.83195	0.08782	42.49831	31.41949	11.50526	5.86130	8.96854	1157.72695	6.87316	7.43874	77.23826	62.23043	52.32800	1.00000	9.78084	7.57589	6.81425
8.89366	7.68754	0.08212	19.81263	-9.56683	13.8196	6.46222	3.62788	1144.90890	5.00028	6.14567	100.04427	54.51259	66.77070	1.00000	10.85626	8.03901	6.57368
8.19381	7.23357	0.36155	62.36601	5.28641	44.89784	8.47378	6.09408	1065.81261	5.60763	9.29600	8.86374	51.57220	40.69785	1.00000	9.65972	5.74472	6.99738
7.42278	8.07131	0.04517	57.32008	21.39570	61.78491	8.74611	8.21743	1110.95977	7.64107	3.47105	34.34691	55.55106	60.22028	0.00000	7.12776	5.90165	7.48316
7.13641	6.10739	0.29015	53.06247	6.65754	36.20829	8.81044	5.37623	1105.29701	4.57448	8.97402	-115.98391	63.83257	45.09736	1.00000	9.66659	9.27162	8.34581
5.72129	5.76506	0.16533	46.79508	21.97445	-26.93366	6.34501	10.19660	1052.19162	9.20499	8.16765	29.24152	67.60560	63.35108	1.00000	8.67026	8.87081	8.04183
9.10378	6.52271	0.06043	70.51992	5.96280	22.37066	8.59490	6.48078	1154.70317	2.48023	2.44018	114.10479	48.28278	44.25753	1.00000	9.36758	9.68047	7.32880
6.58361	6.15470	0.03239	62.33675	5.47378	14.66	6.99681	8.25307	1053.28775	4.30071	5.62040	120.56528	47.03344	55.28234	1.00000	8.18223	6.07013	8.59084
6.33201	6.77053	0.04622	50.60511	10.87095	53.7446	8.73953	9.77012	1168.24944	6.80311	6.91153	-0.33525	41.72770	36.97250	0.00000	6.71577	6.71029	5.75999
7.96807	9.05051	0.06443	31.79495	27.58298	48.86667	7.45731	8.37318	1196.76462	5.47469	5.25276	2.08333	57.37783	41.08896	0.00000	9.65332	4.67696	8.16059
6.88544	7.59103	0.04605	78.47748	11.53785	45.69558	7.74069	9.43893	1132.35663	5.87587	5.66701	4.7934	72.35433	35.83539	1.00000	10.79558	7.94003	7.55312
6.40173	6.70853	0.11943	43.62047	9.94092	-22.97056	4.85396	9.56012	1069.06974	7.74911	7.74045	-46.99583	43.52085	41.39073	1.00000	8.59728	8.27848	8.41969
4.71080	7.31451	0.51288	45.51527	0.75436	-2.90055	4.03781	9.96256	1168.85820	9.50582	9.69846	-79.00453	51.07839	42.51008	1.00000	9.10614	7.94159	9.47606
7.21010	6.40899	0.03011	50.18896	13.75726	45.49428	7.55289	8.54321	1142.96939	5.90574	3.88563	-122.86705	35.06612	40.58322	0.00000	7.79352	4.47857	7.89641
6.83303	7.10627	0.08633	56.51281	10.98945	47.38093	8.29396	6.24134	1157.11542	5.23839	7.49725	-122.23484	53.45054	63.44914	1.00000	7.26314	9.68925	8.51606
9.02971	6.15928	0.05306	58.32688	23.24441	52.71083	6.59339	3.35410	1116.36129	3.87944	6.32410	5.74861	45.69218	40.93093	1.00000	11.31623	8.33077	5.84759
8.39918	8.75465	0.03860	50.02666	9.88283	15.73628	7.54313	8.15468	1129.54692	3.75236	4.16518	75.96976	60.91765	56.65321	1.00000	10.90974	7.99459	8.10084
6.02334	7.36325	0.52747	58.93918	15.12351	35.05266	9.88765	5.86907	1191.62647	6.91023	9.65923	-78.87836	70.56004	47.08554	1.00000	9.77816	8.19127	8.03204
7.17454	8.12215	32.38075	48.95018	25.51069	23.73333	8.01574	7.39639	1121.62108	8.88152	13.88859	114.68333	71.75499	79.53729	0.00000	8.73035	5.40178	6.51770
6.75049	9.18894	0.27560	60.56256	27.95138	23.9028	6.04875	6.43990	1079.33182	6.29716	8.82873	89.11943	57.10389	56.27349	0.00000	9.44070	7.97119	7.78045
6.85710	7.94290	0.09462	67.48340	21.38313	-8.05389	4.46777	8.19026	1143.32426	5.22557	6.96976	-34.88111	61.62753	47.66787	1.00000	8.36910	6.77834	8.40280
8.51297	6.42609	0.06836	75.80650	18.55298	41.55947	6.14224	8.69412	1086.76208	5.61743	6.19802	14.66737	61.31384	46.59644	0.00000	9.72422	8.14055	7.09267
7.38234	5.08374	0.15973	47.92145	26.39523	45.4473	7.84108	5.59004	1065.80720	4.45373	8.12443	-73.75335	53.16811	82.20940	1.00000	9.62909	7.29693	8.00294
6.36692	8.53618	0.05822	38.53669	2.88183	51.12794	5.88295	7.39056	1144.11351	4.75962	4.99598	4.21372	47.25411	53.54358	1.00000	9.53035	9.48213	6.03951
7.94951	7.56182	0.16250	78.76641	10.65249	-0.35817	9.71734	5.36902	1162.88334	6.65967	8.28007	42.54536	44.40590	61.82071	1.00000	10.02695	7.64263	8.71468
7.01521	7.53361	0.28757	58.00203	20.75484	48.86667	8.23351	4.97723	1116.48298	4.45731	9.01396	2.08333	53.63296	53.11785	1.00000	9.88061	10.85303	7.62732
7.29132	7.23858	0.06479	50.38436	14.54210	0.46005	6.61866	7.83608	1088.18443	3.84602	4.06898	34.11169	11.72524	42.22956	1.00000	10.34955	8.82170	7.08468
7.25917	9.67763	0.22611	37.84836	19.68299	-6.48167	9.26046	6.60673	1080.02341	7.01640	8.73892	106.85417	63.19768	49.90182	1.00000	7.43055	10.02508	6.98971
7.77432	7.04527	0.06884	60.45044	8.75440	18.18158	7.17673	10.10378	1101.13159	7.66065	6.67434	76.03889	65.03207	40.18472	1.00000	7.86473	8.20546	6.90521
8.68571	6.82603	0.06937	59.86381	18.35696	51.64316	6.48152	8.49134	1069.04327	6.14120	6.71632	-0.36053	55.10760	64.94009	1.00000	8.78063	7.50502	7.37347
8.29814	8.29043	1.15233	48.20905	10.77910	43.83125	7.76077	10.84569	1072.26389	4.98264	10.53012	5.03586	38.81074	55.59870	1.00000	7.27969	3.10514	5.60092
6.34306	7.11862	1.37950	64.21685	4.48557	50.26729	7.96673	6.62099	1130.45172	6.14159	10.68933	-119.27337	39.30190	45.18366	1.00000	7.52408	8.98582	6.63061
6.65319	7.15455	0.31345	43.48514	21.76585	36.06386	7.78242		1180.22467	8.47381	9.06919	4.62744	56.50178	46.49350	0.00000	6.74761	5.58384	6.29892
8.27867	6.77216	0.41576	35.59902	-2.36963	12.74409	8.09866	6.11993	1136.06081	4.20457	9.30533	-8.07257	81.51165	50.76323	1.00000	8.72950	7.57668	7.03037
6.28555	6.07059	0.08034	58.41685	14.69297	26.32293	5.82753	9.50541	1053.05842	8.15375	6.89192	91.00632	48.11577	50.82084	1.00000	6.54734	9.72645	7.24434
6.07419	7.94331		58.92956	11.27751	51.21667	7.02485	9.04050	1102.62863	5.33376	3.25578	6.26667	61.05085	57.71342	0.00000	6.18302	3.82233	7.68829
5.98687	7.78021	0.34448	58.47328	20.63040	50.23271	6.51583	7.69023	1164.06800		9.06932	12.87117	54.91725	48.59531	0.00000	6.35763	5.72648	8.74704
5.55732	6.60918	0.08321	40.74907	-1.54081	-21.42917	8.63491	6.90808	1184.36384	5.89002	7.47319	-45.94722	41.09259	23.17366	1.00000	6.88835	8.46960	7.26112
6.55903	6.36980	0.07450	57.06353	14.75911	35.20889	9.94173	6.91249	1144.58862	8.03376	7.10822	111.73861	51.63981	39.45048	1.00000	7.29533	8.43942	5.30734
7.39019	5.16147	0.52528	47.60002	8.70717	17.06542	9.77638	10.17600	1172.09327	9.02496	9.69458	-96.72365	52.37424	37.26757	0.00000	9.00425	4.39079	5.08981
7.99492	7.17403	0.25753	68.77180	22.77865	43.86682	7.74198	9.77731	1112.76637	7.95378	8.85718	-79.2663	38.27487	72.79095	0.00000	5.83096	3.94288	8.69275
8.40145		0.08918	45.80499	23.64174	49.28669	6.98776	8.94896	1096.48559	5.20685	6.32149	1.00288	57.56368	26.68908	0.00000	9.60892	4.95492	7.26346
7.26886	5.77612	0.21360	53.56268	7.03119	36.6009	10.24001	5.07038	1175.25599	8.04711	8.69156	126.665	36.92383	55.69922	1.00000	9.92520	10.63412	8.86248
6.70285	9.24882	0.91703	68.11852	24.04365	41.29444	9.91610	10.13080	1091.81187	9.66805	10.28447	69.67639	44.78902	55.33777	0.00000	6.73028	3.16693	9.63181
	7.92070	0.40689	76.77856	36.06648	50.72043	8.38748	7.87614	1111.20185	11.37825	9.42690	11.34046	77.34188	34.56014	0.00000	6.64290	5.58798	5.39438
5.99010	6.91819	0.11168	57.17425	7.70151	68.79833	3.88681	8.39825	1077.57892	7.28989	7.99609	16.54165	70.63631	45.28112	1.00000	9.09294	8.49846	8.22688
7.85314	7.32366	0.10616	61.56774	20.51377	51.40148	8.51122	8.82360	1084.02523	6.35842	7.49419	-1.32471	60.27379	54.25137	0.00000	8.10037	7.72598	6.92421
6.78927	8.39766	0.15205	28.05596	20.95139	-6.8	5.78959	9.79464	1172.25376	8.04218	8.10690	39.25	29.07801	38.67737	1.00000	7.43324	7.36155	7.10511
8.39789	7.20998	0.19371	63.27839	22.33150	53.38333	5.01797	10.41097	1194.79586	10.09613	8.53394	-0.76667	50.80260	44.84448	1.00000	9.88915	10.26898	6.87825
8.05441	6.76435	0.02834	46.38138	2.12587	41.77583	7.18686	9.88893	1127.55154	5.54288	5.02124	140.73667	54.58508	74.30302	0.00000	5.52167	4.76997	7.46845
6.85333	6.92499	0.05744	54.41299	16.13348	-5.41667	6.97564	9.20299	1186.24558	5.27432	4.97374	38.01667	46.91777	51.65209	1.00000	6.46666	7.95413	8.35905
6.11363	9.03070	0.13290	31.05903	25.30527	4.94273	6.31350	4.33023	1179.46061	3.28202	7.80221	15.87735	38.50624	71.41576	1.00000	10.09992	9.45418	5.25735
7.04978	6.73251	0.10459	57.14007	35.05937	-15.675	9.93851	8.94036	1092.21918	6.92768	7.12920	-38.94722	58.55565	40.63422	0.00000	7.96542	7.36219	7.94406
8.08754	7.09337	0.07057	52.73931	31.87852	-11.48472	5.16178	8.43851	1120.06147	5.49418	6.13045	-37.93278	42.18508	66.40178	1.00000	9.60265	8.01572	7.07941
6.74869	8.95526	0.07448	58.28720	27.51191	0.51667	9.38990	6.14100	1154.42089	6.85386	7.38261	101.44167	56.28320	54.82153	1.00000	8.29521	8.13244	6.32836
6.96338	6.68366	0.12932	40.99081	23.24473	41.91738	4.53625	9.27960	1123.20126	8.40171	7.89126	3.1631	68.55639	44.59263	1.00000	9.63039	9.64733	6.43013
6.80757	8.38350	0.31955	57.70925	16.34688	11.8659	6.72353	8.33332	1086.74526	8.34474	9.14352	34.3869	59.97906	52.03760	0.00000	7.07451	6.15152	6.47189
8.45498	5.44000	2.52434	50.13181	20.95148	37.08819	8.73337	5.16529	1067.02799	5.00060	11.31716	-8.2503	56.62447	38.93113	1.00000	11.30745	7.65953	7.55115
6.94938	5.77762	0.30035	56.08351	14.60091	35.05266	3.29147	9.64241	1096.13633		9.07413	-78.87836	56.20633	42.42827	1.00000	10.43272	9.82834	7.99826
8.51109	8.98013	0.62884	53.37855	-2.63263	-21.15	8.86131	9.52808	1181.19719	6.46936	9.88457	46.58333	37.92358	58.81839	0.00000	10.80901	6.34875	7.21228
7.75953	6.13355	0.47147	56.82866	16.61345	51.78967	8.91451	7.09014	1158.25198	9.69083	9.58514	1.15597	40.02311	41.23747	0.00000	9.37666	6.52602	7.66687
7.29062	8.26177	0.11236	40.63184	30.40818	-6.91806	9.33840	6.89921	1150.49323	7.51207	7.91480	106.92667	44.19600	72.49240	1.00000	6.63225	10.28628	7.11218
7.22314	7.84538	0.21911	48.28388	30.02479	-7.57897	8.73627	7.28678	1126.24279	10.15032	8.74399	112.23109	68.90297	72.65489	0.00000	7.89811	5.68529	6.31046
7.11532	7.09707	0.03463	27.21095	16.54814	-23.85972	6.35015	7.38312	1161.53160	5.51920	5.02612	35.34722	48.39825	33.62722	1.00000	8.94840	10.28913	6.95412
