PM2.5	CH4	SO2	latitude	longitude	O3	TEMP	PM10	PRES	NH3	CFCs	warning	NOx	H2CO	PAHs	CO	C2H3NO5	Pb
7.21668	7.46568	5.15556	51.24197	4.82313	3.81326	13.02672	7.89025	1102.11020	6.71314	45.58689	1.00000	7.66020	50.37573	5.70109	10.07281	2.68318	34.39592
7.94776	4.43856	6.20627	56.9083	60.8019	2.62870	24.30367	7.85651	1179.78196	7.83021	47.69926	1.00000	7.06534	63.69379	5.09520	9.39969	3.45767	49.12614
8.44995	7.85620	8.48214	10.12268	77.54372	5.41621	9.31342	6.24063	1091.83326	7.85385	36.84663	0.00000	8.45018	45.21475	6.85677	12.16723	0.83037	17.80622
7.91605	8.07927	5.06339	37.30553	120.82747	11.23384	34.00971	6.61438	1180.56844	7.14030	53.31366	1.00000	8.47795	47.24499	7.08028	9.23898	0.55521	53.81940
8.74206	7.96841	4.96460	50.26729	-119.27337	7.96256	35.11721	7.30748	1091.50312	8.08079	48.08262	0.00000	7.38484	30.49321	7.24388	9.15331	2.87907	55.72541
7.08020	8.64582	6.17309	41.0051	-73.78458	10.18509	2.58982	7.69232	1051.32046	8.38801	44.05007	1.00000	6.83337	49.78617	6.68668	8.85588	1.44233	38.13536
7.09190	7.50317	7.27796	43.61062	-72.97261	9.50279	16.02536	7.08954	1185.74761	9.05410	64.46704	1.00000	6.13666	58.61925	7.59206	9.10765	2.62253	46.59505
8.30966	10.74243	7.13517	35.74788	-95.36969	5.96597	9.25349	7.00366	1052.84896	7.41125	56.18184	0.00000	4.74841	57.04268	6.59872	8.51265	1.59831	58.77559
6.69413	11.09335	7.02102	34.14251	-118.25508	7.66957	21.10339	7.02931	1090.24935	8.17087	63.32933	0.00000	6.12467	73.26994	6.99930	8.50189	1.81231	43.84837
8.08826	10.42499	8.06535	51.35084	-1.99421	6.24719	8.87685	8.60933	1124.61991	7.26015	38.67666	0.00000	8.10076	46.87534	9.44152	8.53104	4.35334	30.26332
6.55858	7.20229	6.19416	10.29085	105.75635	6.00534	7.81623	6.65946	1071.85574	7.21342	40.97201	1.00000	10.35423	37.43872	4.80417	11.18805	1.16747	61.67383
8.96384	10.02628	8.58570	51.78967	1.15597	5.10234	1.71011	9.46329	1083.81922	8.69445	59.47599	0.00000	6.25678	53.13003	7.03149	6.02904	9.77917	49.17058
7.43158	7.46814	6.83572	31.64615	120.74221	8.64654	33.71860	7.20558	1183.91911	6.60076	62.82610	1.00000	10.73535	59.17930	7.01771	9.51201	1.41496	21.95854
6.25377	10.80432	7.09574	40.1675	34.37389	6.54050	1.75720	8.11443	1081.02038	6.31599	35.24744	1.00000	5.42989	29.57843	7.17841	9.92556	2.96889	54.03800
7.28301	10.03741	5.79361	45.43341	-73.86586	9.12808	37.76357	8.55664	1165.22571	9.06136	50.40411	1.00000	6.67474	44.28597	7.38878	9.40702	5.12504	33.06089
8.31894	7.40660	6.44797	13.65805	102.56365	8.12008	10.19368	7.67277	1083.69940	8.74851	36.76851	1.00000	8.99618	37.72119	7.61111	8.24919	2.71514	42.42587
7.29504	5.70071	7.17233	22.49396	-105.36369	7.01664	19.78531	8.66569	1134.39269	8.13104	60.29681	1.00000	10.24214	41.40027	6.44743	9.26034	4.76037	39.59740
6.89524	7.15873	6.25389	40.65995	-111.99633	8.20037	10.79604		1093.60934	7.67040	43.08365	1.00000	9.47298	46.63804	7.05561	8.03615	6.92748	57.67550
6.45287	8.26368	7.20584	22.37066	114.10479	10.01758	2.39879	6.53246	1091.76418	6.83466	57.29238	1.00000	6.03714	34.98956	6.92251	8.44121	0.40520	71.62704
6.18665	8.53971	7.98225	-4.83	29.65806	10.05000	15.81372	7.63093	1096.87144	7.14683	43.21507	1.00000	5.49496	53.46665	7.85719	7.88758	2.34530	57.47084
7.54913	7.16782	6.93101	34.65918	109.22921	9.38942	4.38073	8.03140	1084.41593	8.76795	53.43386	1.00000	6.96714	42.58140	7.94598	9.14309	2.69495	34.23585
6.89768	7.57431	5.47150	11.84962	-86.19903	5.35279	36.76036	7.85364	1197.37233	7.90912	48.64215	1.00000	7.20858	51.66529	6.84337	8.97679	2.48273	31.59252
8.51887	8.32498	6.19191	-15.675	-38.94722	9.57688	19.23921	7.83871	1085.22066	6.80113	50.20437	1.00000	6.63292	53.39102	6.54343	9.43169	3.12371	31.49585
7.36375	10.19911	7.98699	44.73941	-93.12577	7.64411	24.68513	7.35066	1054.04866	7.39003	39.38761	1.00000	4.35971	60.94721	6.05843	9.29665	1.82727	58.46934
7.51251	12.20261	8.67725	44.22639	22.53083	9.09969	21.47867	7.86476	1142.72740	6.82506	65.39868	0.00000	7.43383	48.85963	10.02774	7.84344	2.21966	71.68871
8.12364	9.11806	7.24355	42.52787	-70.92866	5.93478	19.86861	8.76642	1074.74848	6.70456	67.95281	0.00000	7.62085	58.54462	5.21864	10.53823	5.39421	49.86267
7.41405	9.80084	9.78868	25.75728	75.37991	8.56150	26.53583	8.21342	1149.21245	8.52199	34.57655	0.00000	8.16850	42.11618	10.96398	9.24565	4.19573	67.12132
6.61088	9.68954	4.70425	10.15031	-73.9614		16.86185	8.67499	1087.47985	7.36277	57.24924	0.00000	8.14108	44.32075	7.06539	10.43623	4.42865	50.76160
7.63199	10.94974	8.53282	35.50056	117.63083	5.33421	11.66489	6.54455	1177.64489	6.72967	74.04657	0.00000	5.91388	31.73011	5.78373	9.20058	1.22578	40.64798
7.05208	3.37674	8.22257	33.92946	-116.97725	3.90557	20.87379	7.95569	1092.86291	8.43836	68.60364	1.00000	9.94136	46.34649	5.32441	10.47515	3.09792	24.50226
6.13440	8.50195	9.20798	35.25064	-91.73625	8.64471	25.57118	8.68280	1135.40887	8.28216	47.84322	1.00000	3.47510	74.67152	4.48229	8.26139	5.06452	58.61150
7.07075	8.50818	5.96772	28.54944	-81.77285	7.94835	18.04815	5.36997	1187.37114	7.36398	62.88676	1.00000	10.27564	68.35709	6.44436	10.09012	0.48529	51.77581
7.22385	8.23058	7.50469	35.61452	-88.81395	9.98406	33.38453	8.13654	1113.80701	7.69973	42.85321	1.00000	5.59659	59.04561	6.39383	7.66733	3.34816	40.24870
8.03181	6.54449	6.94135	-1.26753	116.82887	7.42227	0.26759	8.02934	1147.44116	6.89430	62.17210	1.00000	9.45220	60.09692	7.23979	8.65618	2.50007	68.12616
8.45651	4.70826	5.46556	-36.9256	-73.02841	12.58317	-8.58138	7.66348	1088.42512	7.28608	23.97990	1.00000	9.63685	43.35865	6.15970	7.69917	2.37741	54.61086
8.79093	11.74314	9.30237	33.50921	-111.89903	8.92356	14.15117	7.01905	1054.30102	8.15488	65.43533	0.00000	7.47895	32.72658	9.48732	8.25168	1.67690	56.33000
6.81962	7.26937	11.21271	37.19723	122.05228	5.04734	-3.67590	9.05886	1145.16474	8.42167	59.63298	0.00000	9.36538	40.45333	10.39537	9.22189	7.09381	46.96651
8.80582	5.05075	6.09914	44.73941	-93.12577	1.81089	18.49946	7.57938	1194.51000	7.74682	60.46053	1.00000	7.61663	66.71681	3.96457	11.04509	2.47934	68.23196
7.41957	6.00899	6.28307	9.15093	-79.62098	6.24064	16.37169	8.53330	1053.80661	7.84915	53.45790	1.00000	8.41397	25.75988	6.92058	8.03796	4.37800	63.34262
8.04772	7.85067	4.85094	41.66394	-83.55521	10.08709	34.87061	7.27480	1080.04821	6.29022	31.84415	1.00000	8.85636	42.78223	7.17739	9.38068	1.61373	39.47510
7.34071	8.92299	4.62504	51.39148	-0.29825	7.74706	12.26756	6.60232	1083.67404	8.18067	62.69406	0.00000	4.94436	73.85427	7.13382		1.17879	61.58801
7.43479	9.36932	3.33788	54.52156	9.5586	11.16747	13.95380	8.58040	1074.31859	7.79244	46.69927	1.00000	9.76550	62.19980	9.31002	8.77084	4.80361	52.92947
6.11718	9.44194	5.37608	-27.76952	30.79165	6.82608	11.38189	8.54228	1169.67362	7.46385	55.09629	0.00000	7.57606	45.76350	7.58537	11.06841	4.02533	18.42296
7.38300	8.19207	5.90692	-37.32167	-59.13316	9.35727	15.11198	8.02998	1178.21187	7.43713	51.70969	1.00000	7.10650	76.96546	5.89262	9.18982	2.73037	54.56884
9.42158	8.79637	9.31831	13.73417	-89.71472	5.45446	5.59774	6.33598	1054.11957	6.48205	54.12856	0.00000	9.53639	30.95592	7.85388	8.61621	0.88436	49.25405
9.15825	5.67934	6.95377	35.72917	10.58082	6.21693	2.82330	8.65550	1112.68483	7.13006	48.51304	0.00000	10.49777	50.86888	5.91071	9.86833	4.91180	55.23571
8.44324	9.54958	5.23854	41.72063	12.6723	8.26332	14.07432	10.10706	1133.72835	8.66658	40.58660	1.00000	7.24989	53.99075	7.22275	10.03129	18.58819	49.63566
9.37553	9.23340	7.29870	53.6052	10.03988	4.31107	-4.59851	8.29602	1157.82196	8.39098	47.88546	0.00000	9.61720	60.82733	8.02743	8.35602	3.45730	68.77081
6.40129	11.43558	9.48960	51.12794	4.21372	7.69297	22.17516	6.89638	1147.97727	8.06615	61.47135	0.00000	6.76661	65.10883	7.49177	10.07735	1.94067	38.89099
7.29765	10.35610	6.30297	36.02506	-86.77917	5.81819	15.78553	7.92323	1073.30641	8.25448	66.50299	0.00000	4.48701	62.75169	8.87398	6.75906	2.72547	56.09806
7.78304	9.74405	6.90547	53.95278	32.86389	10.12198	17.97655	8.59126	1059.84670	9.05814	51.27571	1.00000	6.95527	59.79005	9.48616	7.55250	4.30201	74.64299
8.73846	11.50932	8.03116	22.98212	-80.58556	8.62261	-7.12208	9.21392	1128.41595	6.27318	52.18184	0.00000	7.91688	61.18361	9.91435	8.06085	7.05913	53.32062
7.21712	6.97054	5.37131	48.8222	2.12213	4.39185	4.63989	7.50531	1084.37046	6.76464	62.28477	1.00000	7.30780	37.89274	5.56863	9.49050	2.13442	54.69185
7.03507	3.66836	7.97467	49.5099	6.74549	6.90811	7.49561	8.89299	1089.40450	7.38598	54.24474	1.00000	10.63398	51.64638	6.34742	8.43290	6.28842	28.54974
7.62624	8.10415	5.57283	31.39547	34.75699	4.67626		6.36910	1177.93387		65.63948	1.00000	9.19744	52.71579	5.81108	10.94339	0.82607	59.09555
7.43271	10.87646	7.47616	58.1908	40.17171	5.93226	18.17726	8.84443	1151.47912	7.77225	59.14628	0.00000	6.50342	44.63563	6.89215	10.59397	5.96163	38.44818
6.37444	8.00287	6.09954	51.64316	-0.36053	8.27149	17.18057	6.37059	1193.60341	7.23012	39.15666	1.00000	6.96030	47.28299	7.18642	9.80559	0.84616	39.58871
7.59906	7.73428	5.82350	40.60538	-73.75513	7.32266	5.58676	8.96466	1188.93564	6.03949	43.37687	1.00000	8.75589	20.33675	6.89636	8.63962	6.56578	43.41869
6.83219	7.63769	5.60170	49.5099	6.74549	10.56448	13.31918	9.30199	1062.58126	5.95134	60.05048	1.00000	7.99803	41.52386	6.56169	8.74127	8.43327	53.13547
7.35349	10.57896	7.53234	23.0072	-82.4017	8.42697	25.07674	10.60513	1165.68873	6.06264	66.61029	1.00000	4.59067	42.81465	6.90008	9.09604	29.43766	42.59419
7.71507	9.29039	8.48540	20.28527	-103.42897	8.74646	28.19602	6.50764	1098.06959	7.97114	69.56644	1.00000	3.93890	47.43784	5.52861	8.39833	0.93984	46.87492
6.95165	9.60266	9.17668	34.75856	136.13108	7.52979	22.88731	7.49025	1087.46259	9.38452	48.92113	0.00000	8.78229	82.95395	10.36589	8.32441	2.06871	47.94507
6.67504	5.50155	7.63041	31.84568	-102.36764	8.39067	0.22317	8.51399	1143.49581	6.92961	75.88512	1.00000	11.90352	38.75504	6.50260	9.40501	4.34868	49.84112
9.62351	10.40881	8.74920	38.91817	-78.19444	5.06463	21.58072	7.19727	1116.75755	8.07791	65.28494	0.00000	7.37808	46.97548	5.72399	8.73713	1.79688	49.86278
8.38578	5.94219	6.30049	3.02013	30.91105	4.35844	21.30434	8.68110	1146.55993	8.04178	39.20389	0.00000	8.39441	69.48497	5.64797	10.15422	5.08333	40.74249
6.24261	9.37100	6.96654	-7.01833	107.60389	6.13932	21.35464	7.31813	1106.30859	6.43623	34.20009	0.00000	6.66824	53.43381	6.26060	9.57439	2.45324	47.96683
6.97263	6.90208	5.99659	31.28092	74.85849	6.17313	26.74965	8.74689	1184.91977		61.05695	1.00000	9.13074	40.47249	5.91172	9.40344	5.38026	55.00646
9.18476	8.33914	6.51841	41.55947	14.66737	9.12566	17.75662	8.08412	1143.85399	8.59333	56.57557	1.00000	6.55630	23.48703	5.63342	8.47554	2.62092	50.28029
7.39672	7.07170	8.91171	24.05979	77.40858	3.91522	10.20790	7.53059	1051.11458	7.58433	31.91269	0.00000	8.51439	62.09227	8.94732	12.01380	3.46237	44.42255
8.19024	6.99564	4.79620	17.30858	97.01124	7.07406	5.64262	7.93983	1191.57903	7.14588	49.51406	0.00000	7.21870	42.10954	5.72255	10.63807	3.08400	58.81413
6.59533	9.85964	6.20263	33.08014	-83.2321	9.79151	8.54550	6.32549	1105.60607	8.16663	52.06148	1.00000	6.85919	48.87649	6.23926	7.94318	0.66707	47.90092
8.47567	8.76994	6.25529	50.72043	11.34046	8.64747	18.87497	9.26735	1114.56755	9.78783	60.71720	1.00000	6.97369	23.78205	6.86516	9.17153	7.92822	29.47778
7.48847	7.12857	5.83483	31.76212	-95.63079	5.17946	19.09041	5.94605	1161.45732	7.52753	58.52020	1.00000	8.15148	54.64070	6.13955	9.47091	0.86990	56.23647
7.82533	11.62812	8.74695	48.25	16.4	6.58393	10.54057	7.06462	1193.22107	8.20190	46.50116	0.00000	6.84661	41.12701	10.29939	8.38712	1.49853	39.38177
9.07814	6.72822	6.53001	44.98901	38.94324	6.42247	12.67962	8.40198	1182.53085	8.39396	49.08093	1.00000	9.49800	37.38443	5.54993	10.05400	5.25657	63.18394
7.22421	8.36947	5.64789	36.72544	3.55665	6.45687	23.63633	6.14891	1100.84979	8.68483	52.44920	0.00000	5.50982	51.55249	6.92874	7.76698	1.03373	38.04423
7.20189	8.98610	5.57654	51.65333	5.2875	7.89676	16.19943	8.52383	1051.06334	8.81083	55.29222	0.00000	4.40115	27.06464	6.52518	7.49806		37.85700
8.12545	3.95937	7.98313	46.51872	86.00214	5.26252	6.22855	7.89113	1165.76167	8.19377	60.13154	1.00000	9.42800	46.88193	5.51499	9.87906	3.05275	45.69183
8.84670	6.90397	6.00872	48.15659	28.28489	8.28664	19.54371	5.24236	1178.32696	8.34875	44.15002	0.00000	8.50766	22.32439	3.97344	10.79972	0.40499	51.00656
6.57939	9.80614	7.87857	53.51684	-113.3187	8.72975	1.54768	7.37880	1152.38991	7.82272	60.05289	0.00000	9.36626	28.69124	8.46828	9.00424	1.90879	33.60851
7.76428	8.13779	3.73063	23.9028	89.11943	8.77074	22.79059	8.44018	1103.68479	8.73838	56.05089	0.00000	6.00552	24.10268	6.72037	10.02476	3.51463	42.81124
8.72474	5.23827	5.24320	10.13361	124.84472	4.86592	9.86502	8.64723	1082.25222	9.06595	40.31162	1.00000	6.27925	36.17959	6.30530	6.80681	5.26868	36.04924
8.10611	7.51094	5.77778	21.59983	71.21169	6.35516	8.80594	7.91510	1081.09418	7.57741	43.48414	1.00000	8.91154	35.55327	5.30328	9.74752	2.56275	58.08901
7.32881	8.90540	8.61659	51.95838	4.47124	7.61020	24.82549	8.85679	1052.70057	8.62037	57.93237	0.00000	8.42855	71.78998	7.41507	11.43049	6.03497	60.11962
9.51880	9.12870	7.25007	-4.26613	15.28318	8.12243	28.31691	8.78902	1151.25600	6.57509	45.14079	0.00000	5.53392	39.74190	4.91375	8.47325	5.15589	60.58383
7.26015	10.12988	9.25941	36.91023	-121.75689	5.91805	40.07175	7.21864	1064.96297	7.23468	62.00131	0.00000	8.03457	65.48016	10.05134	8.27106	1.98249	71.73562
6.98518	7.47940	6.08933	18.57677	-72.22625	7.88075	19.45653	7.52742	1165.16772	7.01786	70.95631	1.00000	8.85170	47.43311	7.51050	8.09371	2.15571	30.86279
6.57307	11.86443	9.10529	22.75218	72.68533	8.62048	18.34087	6.93380	1077.87783	7.73914	46.35462	0.00000	7.64815	55.10262	9.37009	7.86640	1.45427	88.59678
7.65280	6.81373	6.49983	49.41029	38.15035	11.09121	9.69926	7.20809	1085.69291	8.61895	55.18923	1.00000	7.67222	45.09171	7.82049	8.46354	2.14225	29.60395
6.79585	7.87871	6.62410	-7.01833	107.60389	7.05839	19.07333	8.49891	1128.99096	8.56273	64.28738	0.00000	7.48708	42.24185	5.49724	8.55907	4.57249	36.41230
8.88349	10.86618	6.88871	8.88988	-79.62603	7.19350	17.04100	6.25657	1098.09592	7.72406	59.63720	1.00000	4.95150	67.91326	7.23252	9.82473	1.76259	33.75326
7.50962	6.10825	6.71469	-8.76194	-63.90389	6.66207	13.29975	9.02210	1056.94096	6.64990	31.62883	1.00000	8.92911	40.19028	7.15255	8.64284	6.83453	47.33573
8.34825	6.81175	5.72401	30.17746	-81.38758	5.73924	8.23940	6.68625	1084.11186	8.87261	79.90414	1.00000	7.55365	44.04693	6.08229	8.74060	1.60300	44.77292
8.23049	8.27586	5.90604	46.32313	-0.45877	9.82719	28.41217	8.80985	1180.54319	6.13489	40.40987	1.00000	7.96216	35.49504	8.18181	8.10900	5.84733	42.60470
7.90960	7.42554	3.73799	53.19146	-2.52398	12.72454	20.15919	7.86696	1073.04858	8.14004	36.66101	1.00000	9.94437	29.74643	7.72335	8.96459	2.28211	39.40281
6.93934	10.30257	9.65692	46.67535	5.55575	6.42524	13.39357	7.26655	1157.69421	7.39133	71.07402	0.00000	7.60774	40.12465	10.50631	8.63941	2.01496	46.20382
8.55204	6.66004	6.38779	43.61062	-72.97261	10.68849	-0.89494	6.80023	1095.63543	7.64946	36.87558	1.00000	7.04959	42.63117	7.39875	9.00453	1.64316	33.86589
8.93585	10.25803	6.49538	65.84811	24.14662	7.79431	-7.12812	9.42229	1095.06443	7.48999	57.15271	1.00000	5.44612	43.61775	6.00721	9.98165	9.96033	51.75677
7.90957	10.17470	6.97199	50.71229	4.52529	8.57826	5.93743	7.80605	1132.70214	6.42009	50.92226	1.00000	4.77639	52.00835	5.92615	9.13493	2.70887	34.14127
8.30416	9.16486	8.76213	54.03876	43.91385	6.16506	12.47054	6.89522	1103.18449	8.97931	37.22756	0.00000	9.02722	40.21542	9.37606	8.56993	1.67066	82.34824
7.13641	8.06122	7.66124	37.95143	-91.77127	10.09369	12.58242	7.14277	1108.74302	8.79636	43.50678	1.00000	5.23466	40.37539	7.29838	8.61428	1.15971	53.54229
8.59424	8.25992	6.07099	13.51825	99.95469	6.95911	11.12434	8.91879	1099.88010	7.22810	57.65396	1.00000	11.04407	31.13348	5.23863	11.32288	6.53448	34.50615
7.83273	8.62365	5.21510	52.09	5.23333	8.48097	11.64138	8.47956	1134.79558	8.48555	57.07781	0.00000	6.89721	31.40431	4.95261	11.89393	3.91988	30.90504
6.53260	8.19675	9.31739	39.33427	-76.43941	5.83943	14.26013	6.76264	1078.22123	9.19221	49.74518	0.00000	8.74085	25.34965	10.22071	10.07378	1.44625	31.42295
5.96400	10.27822	7.86713	40.5576	-74.28459	6.54548	27.63279	7.60938	1172.62152	5.84427	57.04485	0.00000	8.49674	53.98692	8.25288	8.93555	2.26880	38.21517
7.65735	8.85427	7.71408	28.54944	-81.77285	6.21906	7.77606	8.02272	1111.36535	8.93787	59.53603	0.00000	6.59183	45.16508	5.09668	8.25608	2.78522	37.75008
6.91414	7.38891	10.20540	41.6764	-91.58045	6.19139	14.41388	8.30917	1166.57704	6.91366	60.74069	0.00000	9.82971	53.33733	8.29023	9.84238	2.85161	64.71193
7.79223	7.84744	5.98422	43.41949	77.0202	7.16512	8.44276	9.10547	1120.75072	7.90863	57.94594	1.00000	9.54158	35.34909	6.72575	9.67119	7.00909	38.21380
7.93987	7.44806	6.00487	15.46063	99.89166	5.98117	18.60755	7.21395	1091.84623	7.27851	58.91428	1.00000	9.72617	51.02842	5.91577	10.28898	1.63054	30.70000
7.83015	5.13150	6.53102	3.31332	117.59152	3.61594	18.10122	7.37183	1178.43965	7.50602	59.95848	1.00000	8.37701	57.40380	5.34943	9.75795	2.11220	52.06071
8.33700	5.95072	5.03663	42.93369	-72.27814	6.59058	17.63438	7.14369	1096.26228	6.71470	52.05217	0.00000	8.88153	50.48089	6.16573	9.98239	1.79187	28.67184
7.01657	7.85001	4.85929	16.0438	120.4861	10.77203	35.16131	6.40384	1144.88962	7.62631	31.59531	1.00000	9.06170	52.27614	4.35549	7.87546	1.80452	26.42900
7.07809	8.54426	8.21664	48.35149	8.96317	6.96374	0.02896	8.23268	1058.17816	7.44778	49.43821	0.00000	8.22093	52.99874	4.33489	7.95460	3.44274	37.53370
8.53771	10.99914	8.32848	-33.79176	151.08057	4.83917	15.43530	7.03367	1145.61157	8.14322	51.07647	0.00000	7.65490	53.95698	7.21131	9.05403	1.11831	63.62733
7.38558	6.12411	6.63197	53.59782	34.33825	8.02544	23.20335	9.42730	1167.52961	7.41567	35.13436	1.00000	9.22114	41.34101	7.22857	7.58921	10.22736	67.04132
8.33268	9.73053	7.89815	41.15612	1.10687	7.75067	11.24281	7.03841	1159.72395	8.28523	40.99227	0.00000	9.74159	45.17385	7.21817	8.73048	1.39385	57.08554
8.23748	8.60470	4.93165	8.56697	123.33471	6.27132	5.83476	7.47051	1071.87460	8.55665	42.86502	0.00000	6.93382	31.80679	7.43661	10.19837	1.56420	47.75500
7.51282	8.10317	9.75845	39.22493	42.85693	8.08164	39.27091	7.59117	1083.29363	8.10995	49.98461	0.00000	10.52315	43.83246	8.88983	8.71016	2.07743	60.62575
6.59981	7.88030	6.97446	41.82143	41.77921	6.02154	12.03084	8.12094	1184.17865	7.15981	63.61774	0.00000	7.45499	43.51921	6.03769	8.29564	3.07935	68.66733
8.60041	7.01700	6.44677	55.38752	36.73307	8.64881	28.47370	5.53765	1179.35488	7.70363	73.15029	1.00000	9.97443	35.02268	7.18658	8.11626	0.91678	54.87236
8.31262	10.74435	6.62042	22.75218	72.68533	9.80803	-6.59231	6.44422	1111.53443	8.59701	43.57156	0.00000	9.65706	29.76906	6.33794	8.63492	1.11784	51.24863
8.57581	5.84151	6.59719	31.12406	-97.90308	6.68097	15.13166	7.78053	1066.10731	8.54800	68.79000	1.00000	7.90235	50.38306	7.06973	7.79906	2.35449	61.32109
8.51847	9.82338	7.70049	48.98693	2.44892	6.61663	25.83103	6.87355	1138.83792	7.84132	49.40516	0.00000	7.02312	67.84246	5.15297	9.04888	1.36711	49.75029
7.85723	7.70908	5.45038	53.46506	-1.47217	5.45548	12.72941	6.79086	1148.83019	9.70266	25.56834	1.00000	7.89146	31.76728	4.87108	10.39710	1.15728	55.73792
8.38168	9.85024	10.54078	46.18396	6.10237	5.72537	10.56307	6.84937	1053.65214	8.07308	43.46015	0.00000	6.82084	44.37188	9.10089	10.29359	1.53969	42.18179
8.37016	11.01630	6.03702	0.76755	24.43973	6.78901	28.28731	6.94925	1100.31026	8.81590	62.15224	0.00000	6.17144	55.00831	8.14787	9.55581	2.06170	39.31841
8.61284	9.34990	5.17133	48.06919	11.37703	7.12998	19.69118	8.56367	1117.96987	9.33837	61.02945	0.00000	4.06078	49.31606	8.00758	7.24238	4.21483	39.41069
6.22805	10.42801	4.14528	58.04254	65.27258	8.69243	9.73825	6.50016	1127.51399	6.80554	54.43643	1.00000	8.50610	67.72937	6.58964	9.92493	1.87541	46.56542
8.45050	10.75696	3.39167	21.34222	71.30633	9.32391	20.24774	7.04059	1133.47726	8.91779	33.68775	1.00000	8.74672	56.83417	7.10127	9.87461	1.54061	75.23766
8.29593	8.54851	7.91432	49.88307	-119.48568	9.89907	39.46206	4.93397	1145.75402	7.27750	54.37240	1.00000	4.68823	39.74047	6.90502	8.39769	1.12964	42.37904
7.18611	10.07495	9.01171	40.60538	-73.75513	8.16798	14.33504	8.54167	1147.04615	7.97861	43.91163	0.00000	7.69580	52.52062	6.20111	11.37731	4.32694	50.84089
6.90705	8.77137	9.10668	41.8542	-87.66561	8.06827	10.14421	7.29721	1181.34222	8.22818	36.12218	0.00000	9.79356	50.35882	7.44310	9.38737	1.83329	46.74076
7.24061	7.96386	8.99849	60.2052	24.6522	6.28668	-1.27811	8.78888	1053.61152	8.75259	62.13752	0.00000	9.71220	33.96683	6.05263	10.79352	5.56325	49.37265
8.42822	10.13471	8.00371	31.64615	120.74221	8.02998	8.06618	7.56076	1112.49777	8.73853	56.59736	1.00000	4.65300	29.06663	6.92381	8.69513	1.61587	41.36135
7.46362	10.25933	7.02547	-1.26424	104.09701	4.19713	16.24143	7.60080	1106.56750	6.80864	31.75518	1.00000	5.21472	42.00883	9.05549	6.83272	2.33127	33.93903
8.01748	8.21301	5.58894	8.56697	123.33471	7.89716	14.26659	7.56915	1099.41802	8.10209	53.34731	1.00000	7.12323	66.55719	4.58588	11.38439	1.43747	40.76868
7.46412	8.77107	2.67505	9.91861	-68.30472	8.46901	14.36334	7.68472	1073.60404	6.63689	51.76683	1.00000	10.70942	46.92045	4.54173	10.52425	2.66912	59.70912
7.84994	7.13092	8.92832	49.28669	1.00288	6.48984	11.78383	10.06666	1144.45587	7.65975	36.38581	0.00000	10.52649	40.28084	6.65391	10.68896	17.02041	43.49610
7.41259	10.34642	8.86406	42.50729	1.53414	8.86447	17.03536	8.40427	1179.41022	8.72864	51.01327	0.00000		58.11860	9.46235	8.35566	3.94553	50.46981
8.20511	7.91037	9.52642	49.07866	30.96755	7.50460	21.98700	8.96197	1055.48755	9.20118	63.43818	0.00000	10.55236	35.42908	9.05270	8.66157	6.67339	30.43001
5.16284	7.34360	9.75441	-17.74431	-48.62789	3.88087	28.70292	7.22342	1112.72620	8.35594	45.91404	0.00000	10.02914	73.54656	10.56208	8.23219	1.89301	57.93891
7.54763	10.97007	2.30998	45.73333	4.91667	9.63201	25.37952	7.51055	1137.22029	8.38055	54.98372	1.00000	9.45011	51.78205	6.29594	10.60559	2.69499	45.08716
