PM10	PM2.5	NOx	H2CO	C2H3NO5	latitude	SO2	CH4	longitude	warning	Pb	NH3	CO	TEMP	PAHs	PRES	O3	CFCs
8.62790	8.74095	6.68543	45.86560	3.36120	53.53395	8.05578	8.30362	33.72798	1.00000	67.17124	8.67260	6.97721	3.82135	6.51808	1198.60745	8.62924	48.31534
5.78788	9.16279	7.40760	32.16414	0.56847	39.22493	7.98250	7.66373	42.85693	1.00000	48.71849	8.98514		22.92080	7.42763	1177.50879	5.69653	61.04424
6.58547	7.10403	7.52777	36.01764	1.30176	45.44868	9.00994	7.07604	-73.81669	1.00000	50.40485	10.12555	10.57452	11.33222	7.33425	1175.27982	8.76270	47.78218
7.94971	7.96165	11.85860	59.04338	1.91328	41.85059	6.16131	7.87774	-87.882	0.00000	53.50866	8.65969	10.58417	7.37783	10.37732	1137.28047	9.01330	67.80194
6.16171	6.91378	8.21199	67.89344	0.56148	41.47892	10.70215	9.81114	-87.45476	1.00000	43.43909	7.62360	5.96114	-1.19138	7.50585	1061.51024	10.13725	47.53821
5.31455	9.82671	5.92792	73.74162	0.83272	2.41669	8.29591	6.83785	30.98551	1.00000	63.48803	7.45202	8.42095	25.27129	7.14012	1075.61795	5.77833	63.48202
4.58106	7.32444	6.39929	60.20125	0.79334	53.53041	8.38574	12.01654	43.67663	1.00000	66.60892	7.37196	7.65520	17.29406	6.79902	1149.63147	10.62514	60.20260
5.97055	7.80694	9.51586	60.26405	0.72141	-8.05389	8.54078	8.24212	-34.88111	0.00000	38.30267	7.78956	7.92724	17.34085	8.69022	1130.48254	7.90380	66.30285
7.14389	9.14548	8.80255	57.12573	1.16390	40.65538	8.59230	8.58290	-74.38987	0.00000	21.85878	6.16952	8.78957	17.33884	7.64132	1105.03159	10.27390	51.67046
7.32447	8.91625	8.52304	63.95000	1.68052	-33.38056	8.63393	10.55198	-56.52361	1.00000	53.04490	9.36660	5.36204	14.01697	5.22899	1137.27907	5.30283	55.89217
6.23798	8.39914	7.26219	48.08155	0.49416	-31.25033	8.46581	5.99766	-61.4867	1.00000	36.95235	6.71684	11.05690	16.88747	7.96825	1070.69313	8.15215	61.00890
5.67536	7.98674	7.96117	38.44071	0.75485	12.95629	4.87540	9.07440	78.27539	1.00000	61.68600	9.71842	7.63234	14.98012	7.27795	1098.21617	5.76723	63.67999
7.80856	8.34595	5.87830	40.57973	1.97397	51.24197	7.98866	4.88846	4.82313	1.00000	42.14401	8.37308	10.95371	19.10339	7.03113	1084.12766	7.09055	57.74162
7.05845	6.98415	8.56611	30.99482	1.17735	6.46346	7.13552	9.75406	-2.31938	1.00000	69.61813	7.96192	6.41618	12.92560	6.81874	1069.41361	10.30781	51.31096
6.23572	8.07665	7.46652	46.38266	0.82279	11.00599	8.93418	7.11748	77.5609	1.00000	29.11333	7.78688	10.58639	13.97584	7.70982	1087.70047	8.17644	49.37570
7.61519	8.76240	9.61678	27.23724	1.57234	44.35056	8.69551	8.77626	142.45778	1.00000	64.67450	8.56310	7.56604	19.17481	6.35145	1119.01630	6.58812	45.03320
1.97890	9.70859	7.61518	34.84907	0.74385	-34.28853	7.01805	10.11240	146.05093	0.00000	49.56195	6.84159	8.46568	24.73594	12.70258	1140.43328	8.75478	43.94866
5.13818	8.94122	6.35761	43.75849	0.61565	49.97704	8.71919	10.76830	9.15214	1.00000	30.60903	8.94094	7.95706	21.66178	7.80772	1162.83734	10.43624	51.18009
7.71763	8.42218	8.69892	48.91982	1.67514	20.88098	9.17787	5.54816	75.11937	0.00000	36.15190	7.36232	8.74383	34.73828	4.55087	1134.78674	8.93704	49.69805
8.11510	9.24255	6.88694	81.32731	1.85806	49.41029	8.37239	6.72369	38.15035	1.00000	56.84897	8.84496	10.32458	25.12678	8.45226	1050.05861	8.02726	44.36082
7.13775	8.56483	11.17309	43.86144	0.77349	38.91817	8.56097	6.13552	-78.19444	0.00000	49.90996	9.14072	4.65815	14.62999		1178.44932	10.87732	50.74921
6.36912	7.90754	4.06910	54.21967	0.68780	33.86419	8.32127	5.44308	48.26258	1.00000	64.52628	8.47347	9.89600	14.83140	6.07077	1075.29624	6.30228	46.42769
8.23159	7.50081	5.53492	51.65088	2.32975	44.97639	7.85505	6.76165	19.61222		41.05114	7.12580	9.71841	20.08298	6.46549	1066.91117	7.44079	48.57541
4.81735	7.42993	7.70903	66.32831	0.41749	39.12074	6.47606	8.13745	27.18052	0.00000	54.86234	9.16242	9.85266	20.54241	9.13718	1087.22363	7.76985	36.92247
5.57098	7.15639	6.65819	39.28343	0.80462	31.84568	9.15059	9.19633	-102.36764	1.00000	58.82068	6.01601	5.49635	14.53406	7.95461	1050.24159	9.31311	53.26155
7.13937	6.66365	6.30409	34.69593	1.25544	42.62833	8.21881	7.95575	20.89389	1.00000	47.69889	8.35476	6.16011	13.28964	6.88926	1125.52864	8.61668	31.05483
7.80220	9.53552	9.78344	79.28504	1.95676	52.26083	7.00084	9.16812	7.00417	0.00000	57.94963	7.86054	10.40481	13.26451	9.63248	1091.74075	10.86853	65.03050
8.78827	6.23045	6.97530	50.75035	3.83545	45.79377	8.41759	6.65971	8.88104	1.00000	57.82701	10.20825	9.55026	10.93732	6.78388	1157.33026	6.95778	59.31033
6.19511	7.64674	8.56443	63.61331	1.13095	43.91452	8.37745	4.36297	-69.96533	0.00000	51.26996	8.07853	11.00624	14.16039	4.25518	1102.52716	7.21209	64.59844
7.45510	8.03411	6.31636	56.17747	1.35334	12.25282	7.68984	7.75625	79.41727	1.00000	56.92304	9.61895	6.40699	18.70455	7.44664	1062.20410	8.44990	41.35208
6.92153	8.44978	5.47745	47.75473	1.08043	25.92493	7.58447	10.29230	73.66633	1.00000	38.37186	9.47814	8.10039	19.57011	6.35128	1189.34412	9.13531	55.70726
8.17126	7.92705	11.14901	69.38357	2.44803	20.88098	7.87583		75.11937	0.00000	39.80433	9.68707	9.18943	49.48348	12.49019	1096.10615	12.00482	56.39565
6.53633	7.16167	7.32827	48.94512	1.20461	42.97086	7.71826	6.72883	-82.42491	0.00000	29.14226	7.45199	10.69437	0.94265	4.87014	1075.79859	9.97403	49.97798
7.89301	7.76381	8.65276	60.70228	1.92239	37.58105	7.59511	5.11000	29.26639	0.00000	65.69044	7.69496	3.03648	10.07349	11.78145	1089.93498	12.46088	63.97611
3.31632	7.76666	4.59381	42.55213	0.47326	6.15038	8.13115	9.36018	6.83042	0.00000	44.13259	9.82287	7.00245	17.23000	10.62401	1169.58922	7.48574	33.05719
5.39518	7.09410	6.25179	54.70856	0.74990	12.74482	8.86513	7.12563	4.52514	1.00000	46.72604	8.87134	8.86050	14.82465	6.42785	1057.93784	6.38835	61.57379
7.90672	7.88227	11.91281	61.25492	1.59214	14.95472	7.87725	8.17852	120.89694	0.00000	74.39346	8.56734	8.01613	2.55882	7.29169	1109.14469	7.78492	64.65400
7.63607	8.36031	10.24645	50.27594	1.28318	31.92923	7.20538	7.03440	34.86563	0.00000	48.76458	10.33052	7.00107	14.69533	6.03456	1066.88503	7.37383	48.12884
8.22755	10.57149	7.01094	48.86802	1.49458	38.47917	7.68014	7.60596	-1.325	1.00000	38.29372	7.24029	9.17670	9.55171	6.74904	1092.79750	8.00903	48.10884
6.81999	7.87957	5.84107	63.31274	1.12536	42.64031	8.13965	8.75021	125.51176	1.00000	63.12990	6.21327	7.38021	12.83209	7.24177	1118.32552	8.87452	38.68874
6.52833	6.96663	7.26874	32.57876	0.95402	-19.65	9.05487	6.50624	47.31667	1.00000	51.85194	8.21086	9.58948	22.25940	7.43602	1093.88495	6.31443	68.28305
6.72940	7.37961	8.51995	27.29217	0.89358	2.41669	7.49501	7.75966	30.98551	1.00000	56.77543	8.14667	9.65480	26.97053	8.65044	1196.71109	7.99470	60.83835
6.57901	7.36575	6.07908	48.66966	0.85207	12.18441	9.13607	9.46501	18.69303	1.00000	42.34416	10.21344	8.14270	17.10868	7.43791	1056.60227	9.42298	58.78549
8.10202	8.75529	7.41289	64.58266		-17.73648	7.16722	6.76563	168.31366	0.00000	21.65735	7.34412	8.79334	20.96251	8.91687	1166.94062	8.76708	47.10882
7.37661	6.99389	6.52249	41.92066	1.66134	27.55898	8.66639	7.33436	68.21204	1.00000	56.70838	8.85570	8.06302	27.56764	3.87877	1061.07890	5.68711	66.86061
5.42388	9.24390	8.17507	42.94631	1.06043	4.96667	8.45672	12.12849	10.7	1.00000	43.59400	8.16276	7.45035	24.99040	6.45648	1060.45026	11.75801	70.59479
6.48957	8.74434	6.99135	50.87757	1.06447	50.20528	7.21457	7.48169	19.27498	1.00000	60.80011	8.94038	9.14498	31.49835	6.76922	1169.85443	7.20354	48.53896
6.89413	7.88813	7.47173	55.30669	0.91196	44.35056	8.81312	6.17917	142.45778	1.00000	83.82341	9.55611	10.34822	9.49086	9.09668	1107.69427	7.08858	42.94700
9.69786	8.20371	9.97994	41.16522	8.22616	53.00974	7.91307	4.73886	-3.05814	0.00000	50.48902	8.15639	7.40528		8.26380	1066.71585	10.09107	64.01382
7.71531	9.17548	6.83601	64.18844	1.09551	27.34089	8.39553	6.48636	117.4831	1.00000	55.69828	7.08661	9.04531	27.55029	7.98937	1101.35716	6.24115	35.88763
8.44967	7.59736	7.90917	47.77819	2.44360	22.37066	7.01027	6.74309	114.10479	0.00000	43.38235	8.40640	10.51099		4.92522	1198.37914	7.95952	63.97441
4.59228	7.75019	6.90174	65.79998	0.72158	23.9028	8.20190	11.71033	89.11943	1.00000	38.59315	7.67785	7.48007	8.13849	7.46331	1149.72190	11.22125	44.93858
5.65469	7.51516	4.10658	54.73554	0.53456	20.88197	8.57543	6.13011	85.83334	1.00000	59.08685	9.01968	8.91033	7.32111	5.13142	1161.46089	5.50308	73.93921
4.63895	8.51959	11.49004	47.27743	0.09327	40.63316	6.75969	6.20496	-74.13653	0.00000	37.18995	7.66512	7.69885	16.53614	8.05181	1161.67796	10.78100	75.50043
6.85754	8.46690	7.50146	65.63818	0.67493	26.9423	7.95352	6.05579	68.11759	1.00000	57.63490	8.00251	10.30838	1.39340	8.67244	1083.41426	7.29242	43.54254
7.40032	7.96318	11.58652	60.73820	1.32848	10.58806	7.09127	7.74065	77.24779	0.00000	71.62359	8.56651	9.89394	37.75571	9.86534	1176.91370	8.84259	59.27355
7.54221	8.44104	8.13258	55.61340	1.64291	40.57788	8.03879	7.70344	-73.95958	1.00000	59.48498	9.23642	8.34069	-0.34196	7.41792	1062.43043	7.04358	32.31152
7.04991	7.11272	9.01920	47.74430	1.25116	41.54566	8.78131	7.11963	-71.29144	0.00000	29.96813	9.42448	9.52090	32.67371	6.98388	1181.92675	10.94821	31.16355
8.51718	9.39980	7.19745	49.28304	3.18676	43.4125	10.08920	7.17082	23.225	1.00000	31.00767	7.49378	8.34677	34.53746	6.55088	1104.58568	6.00132	48.91659
6.19740	8.36242	10.36440	73.00724	0.38840	41.72063	8.36998	7.36665	12.6723	0.00000	47.07066	8.74008	9.77644	13.75174	8.28510	1160.24849	9.57994	46.92244
6.55126	7.01723	10.22115	67.10825	1.16022	-31.25033	6.91185	6.29382	-61.4867	0.00000	19.28942	8.05002	4.39745	10.79946	11.78845	1060.78309	11.75203	59.75787
6.63804	8.26416	11.08804	54.26744	1.07507	40.57788	7.94690	6.30700	-73.95958	0.00000	46.71189	7.48369	8.96375	16.17698	7.61749	1067.69229	8.10327	59.10590
7.37025	7.91905	5.98563	60.62210	1.27224	47.46657	8.42306	9.09478	84.87144	1.00000	43.89859	7.84619	7.11475	15.82812	6.85945	1106.93471	9.09343	58.36457
8.33395	7.31304	7.41089	43.52407	2.50286	20.88098	8.59459	9.22567	75.11937	1.00000	54.88111	7.59086	6.88346	-11.33966	5.09545	1079.18290	7.85632	66.56147
6.27116	10.05435	6.90577	67.47317	0.93369	23.49668	8.28078	11.97508	86.68363	1.00000	57.91675	6.99268	8.70017	19.11654	5.33587	1064.93764	10.42495	61.11321
5.35569	9.35689	6.99265	69.14547	0.74076	32.87533	8.90324	6.34915	71.57118	1.00000	63.19356	8.51203	10.62957	19.93600	6.35865	1101.03009	6.48416	62.69243
7.77423	10.93171	10.53277	42.66912	1.87743	-28.81833	8.12527	8.58837	-52.51028	0.00000	64.73402	6.31310	9.57081	22.10225	9.56609	1090.74586	11.12928	48.70528
6.34419	8.35417	7.03812	56.19738	0.43508	-15.675	5.84198	9.13020	-38.94722	1.00000		7.31044	6.00506	24.53393	7.67666	1120.15626	10.00995	50.80425
8.90887	6.62940	9.75203	56.38708	3.96641	55.85	8.77934	4.20359	37.56667	0.00000	64.55446	10.12419	6.12474	23.35875	9.82438	1156.64631	11.47118	53.47291
10.85426	7.26015	12.08946	59.99789	24.67402	40.49748	6.18219	4.23853	44.7662	0.00000	41.48698	8.27270	4.55001	14.23958	7.96850	1125.50781	11.18254	66.28596
7.86819	8.02159	9.56727	45.03066	1.77201	43.91452	8.70787	6.19437	-69.96533	0.00000	60.44178	9.86759	6.70840	11.17281	7.92193	1076.22276	9.00838	33.86686
8.55186	8.40639	7.88048	61.74494	3.36362	41.55838	8.89370	7.98563	-81.56929	1.00000	46.35181	7.87950	7.59498	16.37519	7.46173	1161.53106	6.01916	79.42357
8.23214	8.63353	6.15919	62.15519	2.22204	-5.85746	6.23449	8.17387	144.23058	1.00000	56.98451	8.36702	6.75241	8.62214	5.12606	1180.49751	7.54070	48.34119
7.65416	8.49374	9.08238	53.33382	1.55408	38.91817	8.05030	7.92733	-78.19444	0.00000	43.54429	7.38905	10.40258	4.67651	7.92109	1061.68335	10.20048	55.41532
6.75657	7.08763	7.58681	61.00395	0.92346	-34.64966	8.95406	11.03550	-58.38341	1.00000	53.15259	7.90269	7.41456	16.94163	6.88102	1134.16704	10.21299	49.41161
6.24895	7.73230	9.55834	53.17933	0.89589	54.60528	7.71857	5.84694	18.34717	0.00000	51.92319	8.20116	7.76778	5.73833	5.44286	1128.64736	9.06090	50.29757
5.29494	8.25616	7.00245	48.94195	0.57338	15.45144	9.94391	11.48506	78.14797	1.00000	58.53104	7.84214	6.95465	-2.78228	5.99878	1113.08021	10.17441	44.63701
7.92287	8.55262	8.18170	57.37782	1.79863	47.64995	7.92359	5.72040	-117.23991	0.00000	35.92226	7.93021	6.65011	1.59027	9.76246	1194.86054	10.23319	68.41031
8.41178	7.98210	7.90112	37.30056	2.61338	42.62833	5.78723	7.28039	20.89389	1.00000	32.05739	9.73560	5.14952	20.75135	6.65020	1099.62304	8.39478	27.99064
6.18915	8.83455	7.09883	59.59944	1.03986	54.39304	7.00361	5.59032	53.26023	0.00000	25.65667	9.06793	8.20455	17.95519	2.55416	1161.23423	8.30780	57.46704
8.51707	7.26018	4.67424	63.87920	3.07278	27.09978	8.85014	6.72439	-82.45426	1.00000	39.79272	8.07930	7.22825	18.99923	7.51344	1196.70768	7.48194	80.05038
6.46729	7.39850	4.91220	80.98584	0.43740	37.31309	7.43250	6.12303	40.74357	1.00000	29.32396	7.27816	9.65483	11.56823	4.17189	1199.06521	6.33320	59.52869
6.48350	9.49840	9.25351	49.84283	1.04215	9.15093	6.63515	6.25292	-79.62098	0.00000	48.90308	11.05653	9.93622	20.27554	6.36256	1197.98013	10.09313	45.27365
7.43281	8.40586	6.56313	40.25667	1.48732	53.16167	7.60051	10.14334	6.76111	1.00000	44.15596	8.28337	8.11103	4.95322	4.56949	1124.43322	9.46613	58.88975
5.76791	9.04189	6.88380	73.84011	0.80626	27.9247	8.09283	7.52183	78.40102	1.00000	41.73638	9.72444	8.53944	30.45368	5.99108	1158.66844	5.72696	58.70541
6.23236	8.55654	9.28095	48.73658	0.60512	51.4781	7.29929	6.55635	57.3552	0.00000	57.39195	8.55744	8.18241	11.98579	10.88244	1112.86101	10.38152	77.45927
5.61693	6.61750	9.91969	78.39427	0.78195	10.61285	9.47101	5.55362	12.19458	0.00000	44.48651	8.05389	7.92023	28.29090	6.17247	1157.06370	9.70297	51.25123
8.11958	9.10864	8.78787	46.89015	2.41645	34.5624	8.46225	8.91248	38.28402	0.00000	46.61385	8.58749	4.92859	12.73032	6.16137	1101.69561	9.61422	57.63316
8.59589	8.35166	6.56030	71.71362	3.14174	37.35813	7.53583	8.77216	-6.03731	1.00000		8.14017	7.40376	19.69674	6.01503	1123.00122	9.04989	42.86453
8.20147	8.95911	5.81502	49.11948	2.24554	48.35149	7.83673	5.81339	8.96317	1.00000	74.15760	7.76239	5.76543	17.53310	8.51079	1057.31066	7.54983	45.61959
5.69949	6.73000	6.01811	28.75099	0.46790	25.49043	7.42032	10.31456	85.94001	1.00000	47.99437	9.36128	7.62524	1.82502	7.55001	1088.35310	9.85842	73.92176
6.76952	8.61997	8.88918	63.33814	1.33925	46.32374	8.49573	6.67495	-120.00865	0.00000	48.48208	8.88159	6.32805	0.92357	11.40728	1057.63221	11.09032	50.92953
5.95262	8.97981	7.03343	42.88108	1.27493	52.2	8.59482	5.70638	8.63333	1.00000	41.82426	7.84399	10.94216	9.01866	6.78334	1155.65072	6.94044	55.97615
7.82948	7.01688	9.19065	50.47936	1.53695	41.20485	7.68907	10.30748	-8.33147	0.00000	47.35333	8.21890	8.73957	17.52485	9.56558	1063.97385	12.35660	54.96455
3.45879	8.69632	5.70789	55.93886	0.71682	38.47917	7.37109	12.67117	-1.325	1.00000	43.59007	8.09146	8.67342	10.14761	8.13540	1158.12392	10.92005	52.17168
9.87579	8.43837	13.19293	44.90306	9.79573	12.37169	6.65478	6.33583	123.62494	0.00000	75.42531	9.41684	5.67165	10.20951	6.69103	1057.80195	9.12576	58.70793
7.68811	7.54918	9.62507	39.43121	1.70229	-4.5833	5.99367	5.45673	15.16554	0.00000	54.27224	8.06071	7.02778	15.64960	9.86726	1191.21689	10.70719	35.50773
7.91565	8.68262	6.47541	31.10832	1.77287	14.62072	6.90356	5.75166	74.83554	1.00000	38.90398	6.93052	10.80125	0.15973	8.84061	1158.08151	8.20029	53.24067
6.81829	9.34969	6.42904	47.73090	0.90140	50.75932	8.00737	6.68288	25.34244	0.00000	43.24189	8.13387	9.01135	7.69351	8.35012	1169.18764	8.02678	54.96381
7.62263	7.43974	10.33903	55.32504	1.95252	43.86682	8.14189	7.39762	-79.2663	0.00000	58.03584	8.93943	9.45911	22.20227	7.98633	1144.03653	7.94106	43.71949
7.89455	8.83825	10.48606	55.44024	1.55739	3.11988	7.19907	7.09435	35.59642	0.00000	47.65508	9.12500	5.16084	19.06668	10.22904	1068.75607	10.45670	67.87006
6.46110	7.94877	6.35087	44.86381	1.08810	23.1959	8.84566	6.67188	86.51499	1.00000	62.72210	5.53078	9.83148	22.95741	7.87387	1107.45491	6.79415	59.44107
8.65935	7.40640	7.30644	49.09675	3.13342	31.28092	7.05358	6.52976	74.85849	1.00000	15.48065	5.88869	11.07645	7.49578	5.50537	1122.63502	8.79755	37.91497
5.82087	8.17913	6.70747	41.39276	1.38073	37.60876	6.58968	7.91104	-77.37331	1.00000	37.27407	8.59612	7.44188	6.17719	8.31446	1063.14089	5.61152	41.38751
7.41571	7.86513	8.32290	50.66160	1.40065	40.93121	7.32334	7.99797	-73.89875	1.00000	33.66731	7.74111	9.20614	6.10042	8.13680	1100.44208	6.91980	46.55881
3.94177	8.49937	6.96207	66.98787	0.26692	-13.7804	9.25162	11.91875	34.4587	1.00000	27.82390	8.45316	7.17858	18.10856	7.95888	1160.78395	11.00730	39.63276
7.43091	9.22874	5.36952	48.13423	1.24537	39.22493	6.95074	6.39858	42.85693	1.00000	56.66562	7.31137	9.66888	20.66870	5.95177	1185.30973	6.42110	38.90122
8.29819	8.63357	6.48660	47.80177	2.01608	58.23583	9.38545	6.67314	92.48278	1.00000	60.12806	8.10635	9.82650	35.54844	6.97037	1058.00666	7.77040	59.41708
7.24377	7.35898	8.19853	52.35466	1.18318	35.74788	8.81146	6.69915	-95.36969	0.00000	54.66937	6.99913	10.48477	22.85822	5.48047	1115.79266	9.56301	44.48476
7.59886	8.06089	8.97220	57.04201	1.73702	41.91738	7.72883	7.65141	3.1631	0.00000	39.96343	8.83506	9.02994	16.45689	6.91869	1077.02608	9.50929	45.68380
7.20757	7.99408	6.04096	48.04087	1.29874	36.02506	9.12717	6.32009	-86.77917	1.00000	56.66369	8.96985	10.09632	21.31508	6.46250	1088.40901	6.75153	45.44750
5.72700	8.25808	7.59695	76.04703	0.64582	45.44868	8.40094	10.03843	-73.81669	1.00000	42.24970	7.92997	6.07119	-0.98609	7.16501	1194.39504	10.38550	68.93588
7.29953	9.43319	5.92370	73.87214	0.94544	43.86682	8.68053	5.31489	-79.2663	1.00000	50.78123	6.84251	10.99880	5.82457	6.61084	1127.45772	7.47392	40.93346
6.26759	9.08602	9.32720	34.62929	1.08679	-10.90889	8.24491	6.33825	-37.03861	0.00000	45.95016	8.61884	8.83688	14.03619	5.89355	1191.52679	9.85905	49.26230
7.28553	6.62540	5.61988	52.04262	1.39706	-6.8048	9.21732	9.02170	110.8405	1.00000	66.72833	8.69379	8.96915	22.59662	8.04459	1162.19994	9.04617	47.46051
6.70859	7.04913	5.60099	46.09301	0.90821	39.71734	7.97418	10.28485	-74.96933	1.00000	30.43967	8.81290	8.76506	10.05268	6.28571	1118.75674	8.91184	41.24687
6.66177	9.44660	7.52942	43.25193	0.99733	4.73245	7.54365	5.46815	-74.26419	0.00000	69.84787	8.40210	11.07569	33.62673	4.40221	1126.20320	9.76247	53.92316
6.93118	7.79013	9.48258	42.00192	0.85764	31.92923	7.78243	6.46412	34.86563	0.00000	52.21969	7.00059	8.73698	24.13613	5.97276	1157.78721	8.04467	52.28048
4.68727	7.93201	7.32614	43.97264	0.49285	33.52253	8.72512	6.00183	-117.70755	1.00000	42.37613	7.99691	10.69074	-5.41945	8.71751	1110.19327	7.89184	58.05228
7.89643	8.68109	7.60584	38.95851	1.65397	27.55898	10.27154	9.17140	68.21204	1.00000	58.35018	9.86652	6.84455	7.63673	6.62064	1072.19461	10.02854	72.44480
8.60266	8.08614	8.74138	43.79748	3.48346	-25.54073	8.40862	7.44296	152.70493	1.00000	28.08941	8.75335	4.57332	12.49256	7.10738	1172.36786	8.24757	44.31926
4.70023	7.92317	5.93003	46.27151	0.57506	45.4473	8.14241	5.77029	-73.75335	1.00000	51.00060	9.43642	9.97303	-0.35550	5.60905	1190.83562	5.21031	50.92218
5.73110	7.51956	8.76952	41.54192	0.85767	41.15376	7.84368	6.25921	-87.88754	0.00000	64.05733	9.27201	9.44492	23.02237	5.82250	1067.74762	8.97347	58.23707
7.73289	9.40621	7.12229	48.93618	1.72552	43.11667	8.21241	6.27189	1.6	1.00000	62.13319	7.86416	9.08479	11.18820	7.68363	1167.36443	5.98476	74.98697
5.00768	9.97257	11.43052	54.14866	0.59493	26.9423	9.09813	7.72717	68.11759	0.00000	37.33306	8.59038	8.60901	13.06593	7.94454	1096.79610	7.86412	65.49965
6.88195	7.36602	6.01041	47.45283	1.16054	27.34089	9.08354	9.18628	117.4831	1.00000	54.30812	7.53509	7.52364	19.53885	6.15430	1060.32797	8.40915	33.64027
8.13857	8.46243	6.05034	49.75205	2.10149	34.09668	8.73135	6.19495	-117.71978	1.00000	54.29605	8.44885	10.42815	6.72690	7.17586	1102.86502	8.05772	60.74807
4.36993	9.48451	10.19884	30.84920	1.07916	-8.05389	6.89810	8.36820	-34.88111	0.00000	57.41440	7.87394	5.20567	24.54924	10.61877	1069.17135	9.47910	58.13615
7.42671	9.41006	9.97125	43.79311	1.39639	41.0051	8.39147	8.34203	-73.78458	0.00000	64.06956	8.52612	8.21610	17.56508	8.21335	1106.95963	10.11554	73.31183
8.17456	8.34117	9.45644	48.24070	2.07633	48.49144	7.20213	8.91427	9.20427	1.00000	44.67632	6.61623	3.84457	4.27705	5.53669	1076.27384	9.72294	60.30550
7.11448	6.90670	6.75636	73.05740	1.15871	30.21121	7.89289	8.83941	74.4818	1.00000	58.04777	8.42561	6.36717	0.69491	6.40024	1066.01630	9.48379	55.52441
5.47135	7.18294	10.27926	47.90787	0.58668	8.62261	8.16463	7.69493	-70.20749	0.00000	35.48649	6.48586	5.05411	21.64575	11.65186	1153.02872	10.56388	43.81433
7.26875	7.91663	5.25446	22.76399	1.41705	50.9803	8.13377	6.23457	11.32903	1.00000	65.55525	6.74764	10.05950	16.08730	6.03420	1149.79750	7.41007	55.89605
6.95524	7.59177	5.61275	48.81916	1.69910	52.47774	6.85624	5.84733	10.5511	1.00000	51.52186	8.08006	9.62307	32.39470	4.60332	1105.04592	5.96424	59.59918
10.22267	8.91449	6.97373	61.30529	13.52425	51.4781	7.75060	5.46500	57.3552	1.00000	29.11817	7.81826	4.97565	22.37485	8.01625	1168.32437	7.03953	46.32359
6.93030	9.66702	11.69927	44.72603	0.84733	40.85158	9.18594	7.44649	122.74754	0.00000	38.70016	8.58234	8.90769	24.68226	7.92487	1151.96487	8.27432	71.84570
6.17606	9.39120	6.38063	43.36268	0.76227	31.82539	7.78112	6.41907	72.54064	0.00000	45.90872	8.70506	9.66150	16.87033	5.10238	1129.52687	6.47036	46.76547
8.55606	8.76123	7.14828	64.03495	2.78745	50.11861	8.52770	9.49583	-5.53715	1.00000	49.72998	8.57527	7.19958	16.48486	5.58604	1151.24147	8.97242	50.19382
6.61259	7.09767	6.90075	83.22313	1.24066	49.07866	8.52407	8.12434	30.96755	1.00000	56.06874	8.81910	7.57421	4.18807	6.59520	1063.38903	6.50174	49.71993
5.59886	7.27907	11.21159	26.61374	0.81496	15.72892	6.17581	6.89789	120.57224	0.00000	57.68241	7.07637	7.81422	3.62551	7.98819	1186.80593	9.44143	77.43015
5.88900	8.14715	6.70259	42.95500	0.70335	30.29184	8.63295	7.56354	71.67164	0.00000	42.03894	8.53546	11.72875	7.97184	9.50145	1193.11516	7.87214	32.91104
6.38266	9.67007	8.05674	60.13000	0.94192	51.168	9.11057	11.43424	7.973	1.00000	41.54986	7.52121	7.64948	15.80067	7.20830	1187.27899	11.05970	63.97635
