CO	PRES	warning	NOx	Pb	CH4	PM2.5	C2H3NO5	NH3	TEMP	H2CO	SO2	longitude	PAHs	latitude	PM10	O3	CFCs
7.73630	1145.41840	0.00000	8.59506	30.88931	6.70124	6.24753	1.64719	6.14055	24.70496	26.51031	6.26176	7.02238	7.65470	52.21099	5.32843	6.36335	66.74276
7.13294	1092.74802	1.00000	8.73416	52.11816	7.47470	9.74961	1.72697	7.45742	-2.82208	44.80494	7.20092	-63.90389	3.71084	-8.76194	5.20643	7.23601	61.83215
5.76220	1126.54925	1.00000	8.20676	42.87072	7.63446	7.14618	13.41661	7.72266	21.57296	45.50464	6.80153	115.04814	6.11717	30.24706	9.47702	7.67818	64.31871
5.17348	1085.05400	1.00000	5.54713	71.78523	6.73798	7.49886	5.68426	7.51868	38.36453	45.04971	8.11773	38.16694	5.60534	54.84444	8.28715	8.29331	72.48197
8.20158	1170.80325	0.00000	10.46115	61.37001	7.57313	5.90708	2.93562	6.76829	32.46076	49.08824	7.32584	112.19028	7.20833	30.35028	7.49057	3.59737	76.48767
7.43925	1143.13048	1.00000	6.15503	18.46040	7.26857	6.83376	2.26769	7.35282	-10.94622	62.67073	6.71682	-89.64066	7.12005	40.56754	5.42640	9.84999	67.80311
6.33472	1118.65540	1.00000	8.33940	30.69402	6.42715	7.77879	8.16066	6.68709	15.45895	52.11733	8.82500	121.3152	2.82327	14.14989	8.87872	7.54656	56.62572
6.44816	1191.80940	0.00000	9.65042	24.85188	7.97035	6.52901	2.13005	6.99207	28.83988	42.02353	5.68639	-2.68333	6.02814	43.31667	5.69984	3.06485	71.38702
6.43454	1145.83229	0.00000	5.81369	26.51287	5.92271	8.06357	2.35343	6.75760	18.35627	57.57009	5.80436	6.51352	6.76880	51.19139	5.52940	9.65682	61.99663
6.05892	1136.72960	1.00000	6.01448	16.34382	4.87339	7.72469	4.53530	7.54604	16.16349	45.99208	7.90553	178.00417	7.13314	-38.65333	7.74498	9.77426	65.85274
6.34444	1081.37319	1.00000	7.92107	46.87826	7.18804	7.75507	1.95107	7.97094	10.45707	62.22471	5.73940	-2.68333	7.03463	43.31667	7.25467	8.80021	77.06988
7.13864	1136.91424	0.00000	7.36861	57.78522	6.27939	7.73575	1.49086	6.90315	21.00598	42.90744	4.84987	-73.58248	4.77136	45.40008	2.56970	5.10582	57.51915
5.14242	1162.29227	0.00000	3.67824		5.21201	7.88784	4.43746	7.12877	16.02355	52.52538	3.66022	85.83636	5.39659	25.66795	8.08192	9.07242	65.00552
6.85079	1198.95936	0.00000	7.35409	28.65256	9.11066	8.70905	2.25264	5.30323	16.08155	50.87658	5.35495	73.85535	6.51202	18.51957	3.21020	7.89052	44.84317
5.99513	1176.58758	1.00000	8.43659	37.15300	7.93000	7.87101	2.54278	7.59559	7.39634	63.79054	6.05928	-95.44744	6.79136	29.53885	7.27226	7.79540	69.66040
6.02234	1170.60624	0.00000	7.78660	55.99959	7.48047	4.32219	2.59465	6.98080	14.12502	46.14913	5.89079	-89.99038	8.89921	38.58894	6.54365	6.86551	63.06525
6.64921	1073.57759	0.00000	7.51931	40.59162	6.78177	6.04130	1.81104	7.21272	23.19854	44.94728	7.03172	7.2278	9.47895	50.64336	4.83503	6.93882	73.66390
7.15613	1056.80180	1.00000	8.31522	50.71738	6.30643	9.61463	3.64123	7.83876	28.80358	82.99279	10.93908	-117.54866	4.92299	33.93113	7.84215	10.37341	67.33114
7.67120	1166.98524	1.00000	8.15123	46.67160	5.28745	6.85286	1.45019	5.96922	14.87065	58.07429	6.59244	-2.68333	6.33532	43.31667	3.37701	8.71287	58.02004
5.25114	1193.05156	0.00000	2.92361	57.05538	5.39273	7.79991	6.73472	7.01126	16.22677	17.76691	4.12190	-8.2194	5.22880	43.48961	8.68803	8.48150	85.00986
7.47048	1094.94318	1.00000	5.61109	49.95247	6.91443	7.77002	4.76672	7.28376	21.52216	56.06965	8.57319	139.55028	5.68254	35.30889	8.03189	8.74336	70.91680
9.11397	1130.82706	1.00000	4.32708	32.39322	8.10426	4.29778	1.84371	8.75077	8.38762	60.98447	4.33862	9.15214	8.51239	49.97704	5.34867	9.57821	62.66613
7.11087	1054.67109	1.00000	5.15072	38.63536	7.60969	5.84251	2.47418	6.31402	23.26112	55.39815	5.80267	-1.64295	7.63926	42.8139	6.10207	6.63543	73.30565
7.00787	1089.82052	0.00000	4.40654	52.00891	6.18676	7.33012	2.60322	5.36613	-16.13792	40.12998	5.08791	117.55417	5.61733	34.86472	7.02045	8.20242	55.36146
6.91088	1083.51440	0.00000	8.94327	49.34847	5.57159	5.62223	2.02517	7.13576	22.77606	46.20471	5.05368	9.15013	6.23728	13.70727	5.53263	5.69731	64.21567
7.05187	1142.56223	0.00000	9.12676	48.80063	7.10639	5.56638	2.91514	6.15948	10.18342	32.90213	7.14492	32.86389	7.59849	53.95278	6.25569	3.62809	66.71890
6.22006	1157.34030	1.00000	6.51303	29.22318	7.09650	4.69789	2.57243	7.05653	22.61755	43.73280	5.18793	29.26639	8.53478	37.58105	4.89975	6.69014	61.37952
8.01711	1143.91139	0.00000	5.54141	39.71855	6.98222	7.86886	2.19099	6.41981	19.37436	40.13507	3.31983	84.87144	4.54312	47.46657		8.19256	66.80511
5.93299	1052.58576	1.00000	5.50742	35.53312	7.62789	8.58147	1.36190	5.23207	9.57538	34.25413	6.31602	38.16694	5.98138	54.84444	4.18124	8.24745	73.17716
7.80923	1096.99076	0.00000	7.48673	61.07621	5.41827	7.46147	2.15932	6.35139	17.93687	47.53254	4.37433	47.1192	4.36947	42.819	2.12224	9.03607	65.90758
5.22355	1139.87112	0.00000	8.62063	48.43315	6.48609	7.00369	1.96363	8.21603	10.16639	46.64135	4.43236	22.53083	9.37666	44.22639	4.87563	5.04544	57.91556
6.08729	1051.52000	1.00000	8.52477	37.37974	7.20148	8.39980	1.86193	7.70910	19.63272	42.06004	7.60226	5.03586	7.68820	43.83125	2.75948	11.81008	75.80005
6.00632	1120.38980	1.00000	9.97103	47.80817	6.45397	8.05414	3.75760	8.75464	1.74325	27.79423	6.14137	2.35739	6.64417	41.63976	7.78690	7.49376	61.55725
6.76323	1172.85486	1.00000	6.95833	40.30369	7.15686	7.31852	1.95539	6.99076	36.11288	49.26261	6.92303	28.19028		59.37722	4.70230	7.04926	64.18742
6.59981	1127.27444	1.00000	2.87698	56.13747	7.95837	4.17203	4.32068	6.80523	6.64368	21.51894	4.49436	-82.61573	11.82717	41.24255	8.00686	7.95583	75.51090
8.05972	1104.13784	1.00000	6.70778	62.47982	6.86348	8.26669	3.21858	6.49024	0.67870	58.01823	7.38200	1.04945	5.58780	35.06544	7.44398	7.38104	51.52325
7.05759	1180.46449	0.00000	7.63173	46.71745	5.01932	7.37143	2.55102	4.15713	8.67415	44.39408	2.11561	8.63333	8.69508	52.2	3.29111	4.46617	70.52205
4.94761	1113.90083	0.00000	6.17210	39.51913	6.43005	7.54136	1.99596	7.36228	27.02614	46.71172	6.12216	-1.47217	7.11180	53.46506	6.63481	9.36300	76.84418
6.56649	1133.88311	1.00000	8.89781	30.63876	6.95377	7.91644	2.90729	7.54977	24.29671	32.31935	8.50860	-59.13316	8.75660	-37.32167	6.21214	8.28799	65.41734
7.42959	1101.34065	0.00000	8.24735	65.31883	7.32999	4.63974	1.94327	6.75470	39.06645	41.94952	7.59222	-119.01677	7.09467	36.06523	6.10533	5.76441	62.48707
6.62655	1121.55450	1.00000	8.04578	41.79955	8.01901	7.35720	12.19995	8.69640	14.64283	47.87147	7.62976	-89.66123	4.72507	21.28306	9.32889	8.68736	56.13902
6.42642	1097.85264	1.00000	10.18990	37.73606	6.82178	9.10796	4.01225	7.70271	22.22282	27.84148	9.35433	-88.31476	5.55002	36.61033	7.73863	8.38002	55.19256
7.53662	1116.93406	1.00000	6.21222	62.14034	7.31791	8.62448	3.38749	5.14868	12.45586	44.35854	8.67500	24.04142	4.89517	54.39635	7.58792	9.26642	72.78827
7.37696	1169.69476	1.00000	7.64370	54.49648	6.74656	6.19284	1.66582	6.09146	17.04156	33.45329	6.33183	-1.47217	6.20651	53.46506	4.78235	7.48956	77.22390
6.02760	1131.29052	1.00000	6.45909	46.40084	6.06586	7.38978	6.22020	6.74485	28.80726	48.48647	7.50107	136.51667	7.42864	35	8.36536	9.51381	71.91645
7.88660	1064.70652	1.00000	7.02856	53.44625	6.94776	9.21827	2.44404	7.53107	28.41769	46.90893	9.93703	8.62118	3.44236	45.44694	6.72771	7.26256	65.08425
8.83751	1107.44327	1.00000	6.58459	69.84014	6.65336	8.35354	4.30349	6.43195	19.29087	44.64074	9.08796	-8.53778	4.18298	7.57944	7.98265	7.69450	62.93338
6.18463	1101.43828	0.00000	7.76225	46.40670	8.21939	6.81576	1.66564	7.97177	5.60739	56.49511	2.92447	14.39024	9.93122	42.22718	4.23838	4.58240	67.97036
6.34577	1122.91078	1.00000	9.79858	50.20663	6.81994	8.38579	7.02685	6.91281	7.13273	45.26117	8.66729	32.6178	4.06910	46.65581	8.61289	6.90772	60.07820
6.30462	1119.63260	0.00000	6.57394	28.33233	5.88035	3.65517	2.03640	6.10848	33.95767	56.81906	1.92876	-35.03333	6.52380	-8.28333	5.28376	5.10585	56.87152
6.45380	1160.36044	0.00000	5.69395	52.44440	5.98718	8.03218	3.28859	5.91918	22.03915	36.06857	5.09700	76.0586	6.90441	16.06213	5.19514	7.59449	59.43734
7.24616	1114.87766	1.00000	4.36605	53.18011	6.14681	5.46176	2.83324	8.33618	-0.64134	45.43824	4.83259	-76.70944	6.22641	-11.94306	4.03261	9.40334	72.08654
5.65479	1181.49898	0.00000	10.27544	58.49537	5.85653	6.96206	2.37711	5.12010	30.78321	50.10360	5.05736	-94.74049	9.69107	32.5007	6.65027	4.89227	80.88092
6.48959	1078.48872	0.00000	11.70930	45.04239	6.99226	5.27712	10.64789	6.00135	10.90088	39.10535	5.34077	-73.47429	9.20915	40.68066	9.14102	7.19616	82.65103
7.68988	1186.42796	1.00000	8.10992	41.48850	5.28471	7.35927	6.92008	6.98427	20.39116	31.08805	7.50241	115.88782	4.83358	-32.05251	8.70690	7.09275	71.89071
6.81662	1053.78533	1.00000	8.15537	46.41741	4.82344	7.43677	1.90639	7.42529	9.22560	57.92597	7.47183	4.91667	9.20290	45.73333	6.09758	8.60743	64.04715
7.95606	1146.22603	0.00000	4.84052	63.07573	5.91618	8.19074	2.02685	6.70483	-9.18288	37.68897	6.18316	44.53333	3.82904	-22.9	5.29174	6.10084	72.57792
6.77974	1094.51541	1.00000	8.11727	31.22091	8.49499	8.64039	5.03493	7.93988	3.13303	56.13810	8.00559	137.23333	5.07699	35.8	8.07710	9.78270	74.18706
6.88602	1138.62981	1.00000	3.66485	53.23877	4.72330	6.51195	1.78357	7.09519	24.44559	25.27695	5.48055	-76.78319	5.67979	18.00747	6.45092	7.33741	72.69519
5.54592	1130.83728	0.00000	7.05040	50.83538	7.07791	5.71386	1.09680	6.72794	13.28502	39.14788	5.91389	110.71639	8.02815	-7.54972	4.36631	5.18968	49.11862
6.31791	1123.93496	0.00000	7.70262	44.04519	7.78143	7.32782	2.37365	5.90351	31.39812	37.08957	5.80652	115.8614	6.32936	-31.95224	4.54047	7.63464	59.00138
6.23185	1171.74058	0.00000	10.41172	28.67917	6.80030	7.03761	2.55082	6.30729	32.72901	45.77016	6.73757	-84.13722	9.72469	9.92787	6.49537	7.03813	64.68056
6.99887	1138.18303	0.00000	4.92519	48.50150	7.08268	8.66254	2.22170	5.09516	18.90570	26.05344	5.44597	42.7125	6.11054	11.15583	5.03402	8.00882	69.40504
7.35777	1126.55786	1.00000	7.13253	61.33129	7.75549	9.09173	2.19695	6.45788	5.51875	38.55872	7.73747	128.63083	5.99517	36.82167	6.56694	9.50146	63.83676
5.48861	1071.19205	1.00000	6.36731	42.12031	7.85989	5.78425	1.13806	9.42014	15.09398	65.87273	6.31872	-73.47429	9.29932	40.68066	5.99266	8.14835	55.34597
6.46519	1192.46872	1.00000	4.32152	53.84333	6.58906	4.41982	1.85111	5.29559	9.50876	48.18376	4.24947	30.96755	8.75208	49.07866	5.79165	7.68750	68.41412
7.46819	1072.77371	1.00000	8.43986	55.95539	6.36191	9.22824	1.86697	6.92639	16.75882	56.67879	7.75320	34.37389	3.96535	40.1675	6.92628	8.16140	70.19815
6.89071	1139.04353	0.00000	7.15889	50.86983	6.14461	2.83699	1.90428	6.72323	1.05811	54.32386	3.56959	-72.97261	7.09838	43.61062	7.07600	5.67291	62.58196
6.02249	1086.64482	1.00000	6.71701	48.52160	5.53256	6.21912	1.95936	7.69448	2.40364	46.93926	5.41366	-86.78777	4.36432	33.44872	1.91983	8.25267	68.30751
8.43387	1067.89656	1.00000	8.77355	54.75220	5.60769	7.52341	5.06683	6.69222	18.58925	66.26254	5.42617	12.87117	8.16086	50.23271	8.15182	7.70412	61.55310
8.32917	1056.73354	1.00000	8.21965	30.69237	7.37624	8.46287	2.10082	8.50760	3.23545	43.56922	6.18873	14.01481	4.58419	42.67164	6.58445	7.38398	76.24955
6.25905	1175.81351	1.00000	7.70210	46.39795	7.72189	5.64504	2.04746	6.49694	14.53898	59.24019	5.13721	-1.64295	9.27834	42.8139	5.16446	7.26509	67.01943
6.87412	1118.35835	1.00000	9.51817	62.70935	5.83367	8.91623	2.90999	5.80217	14.79649	39.58084	8.40457	115.88782	6.35169	-32.05251	7.15070	9.06194	47.74602
4.91240	1139.47163	1.00000	4.41632	38.97546	6.38899	4.32939	1.78744	6.51979	27.95721	44.99383	3.73090	128.62667	6.69329	34.8825	4.33527	6.75570	56.59298
7.82448	1149.53308	1.00000	10.00771	71.12936	7.81336	9.30054	2.48241	8.15511	17.75489	66.57912	8.76454	-122.24064	3.84299	47.80527	7.50656	9.57270	54.22685
7.04703	1127.63453	1.00000	7.87502	33.06006	7.42384	10.42216	1.19160	6.70305	24.76786	49.60365	8.85870	36.73307	4.82352	55.38752	5.12904	9.26101	73.51167
7.05341	1086.68966	1.00000	5.57231	42.84684	6.51167	4.14444	2.93523	5.58949	46.12703	48.72759	5.04319	-2.52398	8.87773	53.19146	6.80578	6.08236	71.00576
9.15372	1092.17612	1.00000	2.99122	35.42011	7.04891	5.09581	1.59621	6.40908	6.42000	45.02205	3.91444	72.54064	4.91241	31.82539	2.71969	9.07462	70.35646
6.47681	1135.92271	1.00000	3.25269	47.46250	6.63562	4.75405	6.66904	4.83100	-0.21105	36.17885	4.71572	-52.35558	11.52535	-14.66463	8.45782	8.65183	69.23571
6.48089	1084.35711	0.00000	6.54964	45.95016	6.76906	8.32636	2.22466	7.03440	-0.26966	40.56805	4.98879	153.10236	7.22933	-27.50578	6.17839	9.50919	56.27260
6.79917	1178.29328	1.00000	7.87527	43.41287	7.98579	7.67195	4.86226	5.17323	36.08804	47.61221	7.63786	78.40102	5.61796	27.9247	8.08546	7.77162	69.33175
7.39767	1054.95273	1.00000	5.97466	51.01286	7.58933	8.68567	3.95626	6.62689	7.19947	34.73874	10.53846	123.758	3.59734	10.20898	7.91939	9.07077	71.78707
7.99039	1116.75771	0.00000	8.39613	31.99314	6.91323	5.47917	2.45111	7.93046	13.56330	63.47474	4.91748	-0.74934	7.08239	51.62907	5.62789	4.94913	65.56950
7.10487	1112.69008	1.00000	8.50466	30.28102	6.08003	7.96342	7.89495	7.94980	6.24286	56.32572	9.96980	-118.10583	5.53472	34.09611	8.78781	7.76411	51.02073
7.03754	1080.54757	1.00000	5.94919	62.60168	5.85487	6.67762	2.30132	5.81551	28.74460	47.91046	6.19095	29.65806	7.20152	-4.83	4.45958	9.66251	76.59716
7.00831	1099.99708	1.00000	9.75288	50.81942	6.37977	10.11996	1.12504	6.93338	20.28262	34.16249	9.22325	12.53463	6.06514	55.67938	6.09090		73.29066
7.80568	1123.86935	0.00000	4.21537	48.66776	6.07414	7.96791	3.85230	7.13252	9.51190	43.05391	5.81294	5.58472	5.78976	52.14	7.86389	8.39871	78.73801
7.76687	1161.56913	0.00000	3.90404	3.95916	6.36629	8.42856	1.45399	6.31104	16.87159	67.47141	3.56112	-122.24064	3.57442	47.80527	6.05897	6.51776	48.07296
6.97791	1110.72076	1.00000	7.70658	41.42693	7.89408	4.99668	2.52934	7.17161	3.82459	39.16213	5.93243	-68.3	8.51651	-54.8	6.36271	5.54105	52.02543
5.79131	1051.13116	0.00000	10.17526	72.32031	5.20120	5.99470	3.21183	8.63223	5.79690	38.02121	6.11428	8.73812	9.12970	41.91886	7.26109	6.36496	47.75375
5.74375	1060.93608	0.00000	5.10411	42.76029	7.87977	7.56806	2.91570	7.13965	3.69597	52.66913	5.08380	33.2525	4.26734	57.97472	5.94062	7.95854	61.15773
8.08391	1058.50335	1.00000	5.09486	40.94478	6.65994	5.42755	2.21846	5.07153	23.67910	61.28103	5.22347	6.51352	7.69469	51.19139	4.86532	8.91436	65.42102
6.55113	1115.49544	0.00000	7.53361	27.52667	6.12818	5.30162	1.37521	6.66288	12.78758	60.12754	4.99405	-67.33122	8.07066	10.22677	5.22531	3.41604	69.39286
7.23623	1188.20854	0.00000	10.00906	29.64916	8.67387	5.28127	2.86336	8.38805	-5.46114	68.31346	6.62084	30.91105	9.07660	3.02013	7.65870	7.05800	51.84629
6.15805	1105.69206	1.00000	8.87569	50.81609	6.09557	7.56318	14.41361	6.13260	4.84233	64.97944	8.04057	-104.83192	6.37281	39.72943	9.51722	7.14326	56.28160
5.94194	1174.93608	1.00000	8.14847	64.35186	5.64324	7.87090	5.15772	5.71641	0.44051	41.43199	8.32079	101.44167	4.62760	0.51667	8.37568	8.65634	66.13732
6.36413	1181.17113	1.00000	9.19760	30.26139	8.39170	5.25471	2.32928	5.23286	15.00846	58.65945	7.42794	-119.27337	7.55029	50.26729	6.82430	3.55308	71.78889
8.03707	1084.28256	0.00000	7.84827	36.57984	5.69117	8.17648	1.38995	7.72905	7.50553	26.12533	7.07094	-97.50417	6.96208	25.87972	3.43416	8.33954	72.99287
5.88006	1171.05390	1.00000	7.99299	30.95156	7.02101	7.09579	1.83944	6.21454	25.46572	38.48902	7.52258	112.01667	9.03973	-7.81667	5.80853	10.12431	61.45145
5.87717	1150.94164	0.00000	9.90859	31.31321	6.66570	6.21092	2.38049	5.96631	14.29818	40.63974	7.50104	-58.70072	7.53175	-34.74785	6.37942	6.25659	53.41193
5.93751	1139.09518	0.00000	6.91504	44.10158	6.58999	5.60628	1.47555	6.76910	-4.32661	50.78603	5.79716	-2.68333	8.30827	43.31667	4.25839	5.98293	59.06450
7.69561	1053.20576	1.00000	4.73107	44.19682	6.01604	4.40297	2.33538	7.53837	29.53594	51.29454	5.12515	73.85535	9.91681	18.51957	7.34733	6.45251	58.16337
8.67962	1135.39560	1.00000	5.44023	44.11043	5.54124	2.90166	2.29659	6.55111	7.05458	47.59322	3.86175	12.6723	9.53468	41.72063	5.35539	8.45380	52.63239
7.74832	1088.82687	1.00000	8.41302	23.27034	6.99458	7.93743	2.73952	5.61967	-1.46581	51.41788	8.28234	126.665	8.23623	36.6009	7.11950	9.25297	66.81787
7.13515	1116.35297	0.00000	6.45414	10.23508	8.82858	6.93778	1.80503	8.10846	20.88283	53.50310	4.92917	-48.67028	5.01250	-28.24	4.39394	6.44749	56.90565
5.05424	1192.14323	1.00000	7.02834	41.18477	6.21625	8.14341	3.08885	8.00651	8.82386	43.72019	7.59915	76.32756	6.95252	9.57046	7.23122	8.57623	66.51331
7.04875	1115.34519	1.00000	4.17371	19.50534	8.53882	3.17689	3.59282	7.84393		21.33890	4.20840	145.13643	10.57160	-38.16604	7.57335	6.13532	59.58650
8.15980	1052.75095	0.00000	10.53733	45.86777	6.96925	6.25736	3.21761	5.59507	8.60919	22.74497	2.46337	88.58	8.69556	23.18	7.00341	4.38782	63.45030
7.59389	1078.60646	1.00000	5.96970	40.51370	6.61183	8.31020		6.84068	10.08800	26.63750	6.75665	-83.55521	6.32099	41.66394	4.20883	11.47616	66.11358
5.21591	1145.51928	0.00000	7.96329	52.85264	5.10109	5.08691	1.46570	8.54996	11.31157	26.17318	8.45347	145.13643	4.89509	-38.16604	5.13247	3.81246	63.87703
6.58008	1073.94659	1.00000	4.53112	39.68022	8.60941	4.47154	1.34246	7.35870	0.73296	44.66857	4.33364	-73.47429	6.63103	40.68066	4.85638	8.25860	64.49127
6.38750	1086.76736	0.00000	7.20784	51.90221	6.42727	4.68227	1.79705	5.55512	5.14363	42.42268	2.88793	117.81667	8.05903	36.81667	5.36065	5.69086	66.49285
7.92800	1139.89455	1.00000	6.29017	62.42948	7.22019	6.72287	2.06796	5.68741	19.14585	37.18913	6.76969	-4.0573	5.78981	55.82737	5.64974	7.18264	77.39384
6.09455	1051.47485	0.00000	9.05517	62.96072	5.71254	5.56030	3.76205	6.91607	13.17481	44.14744	3.53494	107.60389	9.88728	-7.01833	6.97316	6.09320	52.33960
5.55300	1119.26661	0.00000	9.67612	46.51596	6.54161	6.76776	2.24103	6.53999	26.69522	39.50943	6.30978	137.4	10.04331	34.81667	6.33883	6.32491	52.70078
7.18145	1128.20776	0.00000	8.32261	55.71409	5.66545	3.02455	3.97498	7.52944	10.21852	55.58744	7.94733	8.55552	7.00686	40.72586	7.62013	6.67641	68.75454
7.35841	1195.19666	0.00000	8.03625	50.49948	5.71290	5.59141	1.46938	6.64787	30.54372	62.40266	6.41919	4.62744	9.10990	36.06386	5.63662	5.45224	67.86649
7.66621	1055.67940	1.00000	4.38194	43.13743	8.00052	4.56625	1.10351	7.64385	11.78222	35.64861	4.14873	77.70636	6.28565	28.98002	3.49283	8.61622	53.77930
6.95066	1138.90177	1.00000	5.14179	67.90759	6.02928	6.51831	1.86623	6.70374	3.14867	46.22176	5.47491	-98.1664	6.87120	19.32932	4.47497	10.86735	68.36297
5.10831	1111.75359	1.00000	5.96706	55.71050	6.41397	5.20864	6.67829	6.16645	9.72394	38.13682	5.86921	-7.32097	9.51273	41.1053	8.63129	4.73975	64.10723
6.33511	1093.73027	0.00000	5.54452	39.55076	6.73234	8.71178	2.82102	7.58037	7.79104	27.06615	5.58158	-52.35558	5.16310	-14.66463	4.33345	8.53090	57.50523
5.99081	1134.94622	1.00000	7.80195	44.46487	3.98125	7.06102	9.91139	6.45894	-3.15426	44.12216	7.03621	37.3825	7.55286	37.05944	9.19627	8.00490	62.85950
5.86600	1193.14370	1.00000	8.73837	36.18129	7.23897	9.10466	3.78601	6.85881	21.39223	43.52346	9.43025	116.82887	3.76648	-1.26753	7.69852	7.93544	72.72321
6.46114	1052.37477	1.00000	7.76135	46.56886	6.66377	6.53140	3.99714	7.12400	3.15997	35.39310		11.5	10.72601	3.51667	8.02500	7.03121	72.23494
5.14456	1161.99075	1.00000	7.26742	44.98537	7.02415	5.80668	2.57995	6.05677	16.81946	44.39221	6.34426	-60.47389	8.11492	-34.64167	6.53578	8.80782	65.69096
5.12137	1092.55721	0.00000	4.08349	26.59274	6.14344	8.25037	1.53103	6.87425	8.27327	52.89143	4.71074	11.18709	6.29298	48.73218	6.98573	8.20410	62.93350
8.72006	1178.88931	0.00000	3.61359	45.49134	4.90386	9.09137	1.91826	5.83502	25.07251	57.29129	4.84161	120.5875	4.59840	16.455	4.15722	6.59800	69.32479
8.46092	1050.22946	1.00000	4.38145	35.22694	5.77648	4.91651	2.35770	5.58334	8.25568	42.70660	5.17313	-73.78458	10.00439	41.0051	6.54579	9.94178	63.78703
7.05252	1193.57525	1.00000	3.95883	32.45015	6.92169	4.54551	1.99961	5.22111	14.07056	43.43403	4.78382	12.6723	10.44306	41.72063	6.68926	9.12657	75.10185
7.45361	1194.07598	1.00000	9.15669	47.96453	6.88324	8.12089	2.85651	7.03612	32.37811	50.64476	7.36217	2.45012	7.08872	48.90982	7.39608	8.31585	82.19419
	1196.61822	1.00000	6.58504	47.51993	8.84952	6.19522	9.74803	6.76679	2.88606	50.86832	6.16207	-42.29444	8.03111	-4.24444	8.97924	8.29786	57.00046
6.60635	1060.91890	1.00000	7.06860	55.17374	6.71179	5.06462	2.18517	5.87872	8.83065	26.93571	5.93015	29.26639	8.88908	37.58105	5.37023	8.06174	43.11102
6.66426	1131.42028	0.00000	9.16486	54.30738	8.80081	6.16322	2.17514	6.54952	19.50807	60.30315	6.23116	-73.26022	6.32182	6.46838	5.40791	5.54477	69.66167
5.54407	1128.10072	0.00000	5.58175	53.32235	4.35144	8.47580	2.41908	6.63718	17.28664	30.01857	5.33827	49.62251	6.20901	27.0174	5.11480	12.78737	61.93790
6.67152	1126.07805	0.00000	6.93749	49.98504	7.55407	8.65899	2.09452	6.24600	29.69459	39.95747	6.83338	53.47103	7.27216	54.48147	4.76720	6.27891	73.73722
6.28372	1058.13890	0.00000	7.31872	64.63258	5.14262	3.41202	2.43518	6.49678	14.06062	47.78579	4.12806	33.2525	5.31450	57.97472	5.89189	4.76139	76.01926
7.08618	1132.38542	1.00000	6.89087	59.50535	8.23007	8.46368	3.61399	5.38008	27.63694	30.11438	8.92698	38.01667	5.15586	-5.41667	7.57430	9.31606	65.13473
6.63577	1182.58410	1.00000	4.98329	43.11465	6.22677	4.49823	1.98662	7.62050	-1.55706	52.78795	4.19889	11.32903	6.75312	50.9803	4.45691	7.14994	52.27030
7.21575	1065.19472	1.00000	7.66090	56.12661	7.20661	5.91077	45.01920	6.95616	23.07367	24.87772	9.69669	-89.99038	6.20063	38.58894	10.76958	7.43500	60.16426
6.33625	1196.08045	1.00000	8.50364	42.69728	4.35279	7.47908	13.72145	7.13639	19.90371	43.63327	8.03211	17.4674	5.14452	50.86079	9.51306	7.10671	62.79597
6.65054	1148.49780	1.00000	11.98336	52.06687	8.33105	8.41730	3.73902	8.58057	20.65204	40.94252	5.53026	16.91667	8.19262	-21.98333	7.60916	8.73851	68.90439
8.20305	1150.01338	0.00000	2.61624	39.05496	6.93898	9.17061	2.00609	6.61793	13.34345	25.44107	3.83401	-84.13722	3.44151	9.92787	5.36047	5.73429	68.91335
7.17272	1057.17884	1.00000	5.67243	43.21297	6.36928	6.35585	14.34144	8.08015	1.41984	42.47287	7.53993	146.05093	8.10166	-34.28853	9.56064	10.14438	60.07289
7.34982	1149.97217	1.00000	5.63749	74.93947	5.56450	7.99360	6.15901	6.22289	8.52199	58.71935	8.96794	-41.25528	5.53245	-19.32556	8.36961	8.25150	70.31568
