longitude	CO	PAHs	TEMP	PM2.5	SO2	latitude	PRES	H2CO	Pb	PM10	O3	CH4	warning	C2H3NO5	CFCs	NH3	NOx
-77.96389	9.04629	10.08250	26.27265	5.30663	7.39958	39.45621	1199.42183	55.78775	46.96876	8.05018	7.02746	7.37280	0.00000	0.13045	53.21335	6.98743	8.13795
-0.45877	8.49535	5.27105	10.03473	5.68047	6.62247	46.32313	1119.56052	66.25477	40.68938	9.22032	8.34420	8.73228	1.00000	0.36294	32.92417	8.10748	8.55243
9.15214	7.72164	9.87810	15.30214	5.42000	11.19497	49.97704	1191.88788	44.72049	54.87962	8.20413	6.74355	8.47148	1.00000	0.16091	54.95001	6.30966	6.25744
-53.13722	7.57795	9.45249	10.54999	9.29440	3.62860	-22.92306	1086.13348	59.66807	41.45184	2.77326	6.64424	8.84511	0.00000	0.03853	44.00319	6.18191	7.55979
33.34864	8.83522	6.00025	21.05344	9.80938	6.85801	46.75451	1195.32895	59.49162	62.88783	8.08699	5.64999	6.95405	0.00000	0.12456	32.38236	4.21780	8.78014
171.25364	6.92631	5.69715	8.59223	5.30006	3.54255	-44.39672	1058.18844	52.00194	79.44423	9.68517	9.00534	7.84988	1.00000	0.56575	35.26105	8.28819	6.01701
125.51176	9.04779	9.22344	28.06576	10.08739	4.95631	42.64031	1172.99595	77.66717	67.20821	4.98655	8.64256	7.43788	0.00000	0.01436	30.31276	6.11191	6.78811
117.65694	9.04069	9.05888	22.46385	7.52676	5.20302	36.19278	1074.10122	37.22988	65.30610	11.46344	9.26721	8.49473	1.00000	3.07410	22.28061	10.87083	7.47070
36.25361	9.90710	7.78390	18.31832	7.74634	7.55577	47.48444	1145.24195	68.12683	27.50887	7.44466	7.88794	7.14532	0.00000	0.06695	44.11859	7.21701	8.16964
27.18052	6.21689	8.97191	18.52090	5.53474	9.13207	39.12074	1089.19502	68.93601	47.03724	9.77009	5.99789	9.04147	0.00000	0.59517	39.91101	6.30703	8.06262
-52.20639	9.51397	8.24362	14.71692	7.77545	5.75900	-3.20333	1058.22508	82.24763	56.62507	9.41244	8.41823	8.56459	1.00000	0.43209	52.04892	9.85479	6.64854
116.10146	8.87821	4.97153	23.34269	6.14205	6.40022	5.90702	1152.54464	41.03408	78.82024	9.05285	6.98152	6.53986	1.00000	0.32286	46.69219	7.93723	7.60650
128.63083	9.79635	10.91474	16.93585	4.82282	10.88557	36.82167	1195.63474	23.92962	53.05626	5.36355	8.27252	8.55886	0.00000	0.05615	62.64757	8.61305	8.04291
-122.86705	10.33795	8.08140	19.69600	4.57045	7.31702	45.49428	1102.27315	53.25894	53.28522	9.93387	9.21608	7.95257	1.00000	0.70517	49.65097	5.30980	9.33998
2.35739	8.25474	10.68845	1.31728	5.58712	10.34556	41.63976	1095.23208	42.44603	39.99479	7.20541	7.68773	6.73529	1.00000	0.06980	37.68972	5.57731	7.31218
122.05228	12.06849	8.39093	9.60730	7.23935	7.76797	37.19723	1136.94516	41.97982	45.10467	7.88256	5.55401	6.64411	1.00000	0.12679	63.65448	8.64100	5.89827
5.37429	7.76601	9.91712	22.95143	6.34813	7.08457	51.03427	1193.46073	38.94583	59.55374	8.42659	7.31562	7.26999	0.00000	0.17928	44.61353	5.82652	8.17808
117.7	9.19637	7.38934	5.35561	8.08404	6.42815	35.85	1072.31674	61.61790	46.76123	4.97241	8.60387	7.11569	0.00000	0.06619	47.78332	6.70886	8.04525
-77.96389	8.87462	6.22007	11.98606	6.15215	6.90606	39.45621	1181.49138	46.41573	55.96828	8.85621	7.28578	8.41147	1.00000	0.25326	66.74820	8.20485	7.54617
91.00632	8.92822	9.11085	12.36089	10.37435	4.58859	26.32293	1096.90991	45.00435	33.78720	4.03337	8.38124	7.49839	0.00000	0.04331	52.33240	6.18822	9.31235
53.26023	8.08502	12.46748	10.44074	5.29725	12.43407	54.39304	1115.11209	52.68594	55.65739	4.86310	8.70210	7.34600	1.00000	0.06565	49.32446	5.59315	5.41783
69.01354	6.58820	8.96073	17.88023	8.07852	9.68018	38.55632	1166.47582	63.20039	35.68833	10.07886	6.69488	6.92789	1.00000	0.78628	44.18053	4.83744	7.32345
-75.64963	7.35638	10.22194	12.96074	7.97424	11.30418	40.24537	1052.25570	70.76624	30.84529	8.36121	9.15041	5.49577	1.00000	0.15278	62.75206	7.05944	7.04965
71.57118	7.77457	10.32899	16.62257	5.33231	11.72876	32.87533	1182.45802	60.61810	24.26777	9.06808	6.89106	8.44171	1.00000	0.32916	42.59864	5.57288	7.15449
2.59753	10.61381	10.41391	-0.64856	6.42933	6.50113	8.88649	1167.81348	55.16901	21.63565	11.64574	9.18985	8.49080	1.00000	3.67997	56.20572	11.09040	6.58067
-5.53715	7.54661	7.86724	18.75486	9.58838	6.15262	50.11861	1133.99965	44.06480	40.23593	6.40153	6.75138	7.66119	0.00000	0.07754	44.83480	4.16221	6.56612
78.27539	7.16390	10.82306	30.10672	8.49189	6.94710	12.95629	1108.04175	50.00755	57.21744	9.48223	9.78743	6.47671	0.00000	0.45013	38.53037	4.67205	6.64733
-122.86705	6.39934	9.28305	20.18112	8.11357	8.57727	45.49428	1129.34957	39.38999	33.74312	7.91015	9.11606	6.97776	0.00000	0.12578	39.57942	5.77103	7.76636
42.54536	9.19310	6.41209	12.47605	7.73038	7.06086	-0.35817	1071.62933	23.96617	44.28523	8.33236	9.32586	6.44940	1.00000	0.17105	43.33094	8.16104	8.33345
-86.19903	7.56059	6.39664	3.32202	5.33029	3.92858	11.84962	1145.47498	45.85747	59.78683	8.88074	8.83484	7.40833	1.00000	0.26142	48.15731	9.05095	8.26544
37.73333	8.44559	6.66789	21.24213	6.94565	5.50177	-4.06667	1082.28424	49.03021	50.13768	6.10331	7.80139	7.87854	1.00000	0.04194	44.63944	7.52350	7.96419
2.1699	8.91447	8.71267	12.28754	7.24637	8.42385	48.98994	1107.77530	58.44672	43.16242	7.99842	8.72153	5.11821	0.00000	0.10605	60.32902	5.68288	7.42548
-60.47389	8.42864	10.17176	22.25248	6.74648	10.12933	-34.64167	1141.20046	49.42182	60.05893	4.44383	7.50638	5.91959	1.00000	0.04185	52.65331	9.57899	8.34626
47.1192	8.52745	7.35689	17.85742	5.49234	4.79907	42.819	1069.05888	36.48029	53.62031	10.37107	6.02871	6.69703	1.00000	1.07662	61.40663	9.86824	6.79612
-89.71472	8.83026	8.76975	7.62210	7.39494	8.81404	13.73417	1130.48401	52.65664	57.14716	7.98676	7.33014	7.07439	1.00000	0.14594	39.43210	6.99685	5.88895
114.68333	7.54689	6.26442	-6.57831	6.57907	4.82450	23.73333	1050.20093	56.24530	42.83324	8.74445	8.31821	6.76684	1.00000	0.26323	51.42265	8.71911	8.44736
-48.29694	6.43551	8.20136	-2.55430	7.44191	7.48831	-20.87306	1094.48052	59.46965	63.64486	10.37382	7.68336	6.97052	0.00000	1.06283	40.51924	5.08477	6.70339
9.15214	10.65875	9.91998	3.43081	5.03347	9.61559	49.97704	1158.48459	70.24087	40.75253	7.76745	10.36629	8.26363	1.00000	0.10893	31.13288	6.28505	8.31543
33.9162	9.11325	8.14829	13.14408	6.14300		51.67822	1165.27054	49.25760	27.93154	10.06116	8.05329	8.03985	1.00000	0.81777	51.94941	8.83405	8.65895
-73.25383	6.75827	11.36934	15.35660	5.05107	11.01304	-3.74912	1067.24686	47.87528	29.12240	5.67388	7.96400	7.08254	1.00000	0.02745	59.92089	5.39044	9.25653
27.25	9.18109	8.40201	11.10172	7.38987	7.10747	42.7	1112.21221	42.67325	43.21193	10.87821	7.11466	7.69632	1.00000	1.72007	21.89403	10.27553	8.61281
118.9707	9.69339	9.37939	18.82724	10.20829	5.44753	-3.5403	1051.54871	48.08308	68.32287	4.79110	6.15499	9.50454	0.00000	0.05361	51.25581		9.93967
118.53333	10.86162	8.09722	21.74754	6.27081	7.06523	27.92333	1116.18267	30.92599	50.77603	10.49843	7.07891	6.50411		1.21433	56.66868	9.84895	6.45689
73.66633	6.15795	10.30870	-0.08066	5.32257	9.47494	25.92493	1058.01488	67.68854	28.07479	8.76471	6.83965	8.00953	1.00000	0.23687	26.17514	1.48821	8.26760
-4.21376	8.53053	10.07835	5.01790	5.83564	9.75427	55.82885	1079.00644	53.09516	46.15286	8.75325	6.31004	7.08411	1.00000	0.21527	34.67066	4.40636	7.66129
-99.73314	9.29741	7.56358	9.85701	9.30671	5.82954	32.44874	1146.12102	30.28307	46.17920	6.46386	6.77265	5.90624	0.00000	0.06443	37.70127	5.33444	8.84728
114.51667	6.15672	8.94354	29.78879	5.17306	7.93284	33.78333	1104.42552		70.17180	7.56263	8.49445	8.15041	0.00000	0.09066	51.47410	6.53697	6.84408
-38.94722	8.79457	8.41870	-1.00227	6.30891	7.99405	-15.675	1083.16438	67.42619	52.23980	9.19351	6.93321	8.15083	1.00000	0.36506	29.06701	5.51122	7.48571
-99.32556	10.60111	9.66388	11.58866	2.92715	9.12378	19.32889	1052.82607	49.22020	30.31113	7.55603	8.77356	7.37041	1.00000	0.11778	26.81224	5.55964	7.78377
124.3697	7.23236	5.84098	28.04928	4.43767	5.14751	9.6531	1101.32928	31.87121	50.60649	7.63050	7.13562	9.18022	1.00000	0.09424	65.16719	7.53435	7.73090
-74.26419	8.21859	6.67499	15.77368	7.44219	5.88515	4.73245	1075.03233	43.66426	70.42243		10.22057	8.28571	1.00000	0.08553	33.52952	7.35855	7.40045
144.09638	9.47267	9.74729	18.78099		5.43330	43.82634	1097.74123	51.17601	58.01371	5.45907	7.02162	7.18592	0.00000	0.04170	47.29359	6.41603	7.37174
121.06761	9.95505	7.02419	-0.47997	9.90902	5.24673	12.35275	1134.53741	87.83308	40.66349	7.98451	9.02494	9.92842	0.00000	0.14245	42.45442	4.91594	7.61556
91.00632	7.80503	5.22568	16.48711	5.46658	4.12347	26.32293	1078.66895	56.98872	37.31851	8.31437	6.18628	7.31705	1.00000	0.20531	50.44832	8.58581	7.35778
27.25	8.66756	11.44280	34.35044	10.48697	6.34195	42.7	1192.08711	63.17990	41.54900	6.10723	9.04283	8.68550	0.00000	0.03700	39.94866	6.15941	8.51970
37.92792	8.66561	9.64866	24.72701	9.26193	6.76687	53.93361	1169.39813	44.53024	35.74102	7.75069	9.37165	5.40441	0.00000	0.11060	32.27388	5.67793	7.75459
20.91361	8.06127	7.66979	16.00357	5.36539	5.33269	41.92361	1142.39649	61.56038	54.68320	10.88395	8.71676	8.39144	1.00000	1.75935	49.08781	9.54820	7.22663
48.26258	11.53925	5.37072	7.47292	9.00090	5.10696	33.86419	1190.12677	46.36967	63.04143	9.82230	8.78276	8.17523	1.00000	0.64323	37.84366	11.48166	
-8.2503	8.17063	3.00913	23.06818	4.09021	6.63870	37.08819	1181.05307	62.49785	46.98359	8.84481	6.32199	6.71503	1.00000	0.29530	42.86987	8.46982	7.62602
-79.59415	7.18793	9.82175	27.05250	5.83620	7.03259	-2.13404	1089.62008	36.67530	57.68803	9.67114	7.02332	7.12785	0.00000	0.55404	38.46645	5.85369	7.33315
59.4839	5.31716	6.00005	-0.73564	6.40628	9.03457	58.7002	1059.41856	57.40058	42.14037	10.39675	7.35408	9.01479	0.00000	1.10596	42.45656	4.63563	7.75649
-89.99038	8.80358	10.58238	8.46098	4.33302	10.37789	38.58894	1126.20670	40.13729	34.18447	7.38861	5.91968	7.46537	1.00000	0.11190	36.75916	4.59122	7.93399
-93.71133	7.02659	9.31930	7.33681	7.29197	8.24259	41.57721	1136.94509	74.21329	66.94580	7.98069	6.74961	7.46018	0.00000	0.11794	61.38586	5.55214	7.46324
-73.26022	9.02396	9.15201	-4.84570	5.96992	10.19698	6.46838	1105.68847	41.98903	41.76852	11.51569	6.94083	7.10260	1.00000	3.26339	47.85803	3.46137	6.55262
15.00835	9.30609	8.68915	19.07447	7.25847	5.94109	51.14942	1102.77043	43.52163	45.29433	10.36621	7.94587	6.82293	1.00000	1.08778	50.52381	11.47954	7.42812
46.5813	7.92793	6.31175	8.61315	3.36954	4.06183	54.8421	1127.27904	50.69594	36.52747	10.12405	7.07251	7.88286	1.00000	0.84668	54.51477	9.20725	6.74137
109.05389	7.91246	9.63938	7.98604	7.04281	8.45832	-7.51611	1191.47538	46.13993	54.26252	9.71562	7.64385	8.89299	0.00000	0.57716	46.75570	5.73268	8.08456
-45.94722	10.09456	8.81556	20.79274	6.03281	8.34492	-21.42917	1079.13687	54.43226	38.87068	7.02712	5.57538	6.18616	1.00000	0.06286	51.98317	9.20994	4.65363
-1.98956	8.52427	7.97190	20.78942	7.81496	6.44089	5.30383	1073.34355	36.94265	47.27238	4.92269	8.77659	5.71223	0.00000	0.04367	46.21714	6.62553	8.81281
35.23388	10.89367	9.88478	11.05183	4.28889	10.17373	31.78336	1066.37626	66.79869	71.45758	8.49290	6.36310	6.69588	1.00000	0.18502	54.39871	6.95660	7.76758
86.51499	6.34411	8.77270	24.43305	7.47905	9.23488	23.1959	1135.92794	36.25352	61.41516	8.78398	5.81299	8.21972	1.00000	0.23108	42.05323	6.06325	9.37626
117.55417	10.38630	9.07955	8.06779	5.22123	7.54876	34.86472	1061.21653	62.29794	68.12042	7.68958	6.42531	9.63624	1.00000	0.10845	51.01626	5.59335	6.78180
5.37429	9.54878	6.03602	10.02433	7.04584	7.06167	51.03427	1076.80724	71.91136	49.26331	7.52425	7.13001	9.12724	1.00000	0.09206	42.90690	8.05963	9.03288
38.16694	9.95736	8.40932	6.58748	4.77575	8.30116	54.84444	1072.03902	55.65786	41.16428	9.84266	7.61806	6.69465	1.00000	0.63818	61.26128	5.62504	8.45516
-61.51889		7.31075	14.54554	6.38870	8.15317	10.66668	1164.67548	46.75418	45.33147	9.92183	6.59778	7.59539	0.00000	0.68853	60.91704	5.70030	6.68863
42.7125	5.99963	8.22662	10.70933	4.44673	8.11423	11.15583	1140.66412	41.50516	47.40277	12.03869	9.11543	7.85164	0.00000	5.41511	45.95321	6.59760	8.42709
74.85849	10.05793	6.18098	14.02787	7.62771	6.68583	31.28092	1095.21783	64.16914	29.61533	7.30671	6.50565	7.48129	1.00000	0.10602	33.53055	8.84553	7.23386
60.70278	9.67348	9.58035	9.81768	3.90078	10.07002	55.75556	1129.59111	53.10440	51.35225	8.41433	6.88563	8.74343	1.00000	0.18605	36.30274	5.71975	7.84576
51.0193	8.14699	9.90607	1.37910	9.36849	6.65796	35.6803	1138.91481	26.36884	53.24273	5.44582	8.12352	8.46745	0.00000	0.06402	45.76039	5.83176	7.58992
-73.20483	9.06118	11.29878	2.16659	7.08730	8.38780	41.16704	1132.30694	61.54582	62.03373	7.36924	6.99587	8.28194	0.00000	0.10352	52.68780	7.94043	6.67671
16.91667	8.77888	8.56001	21.80936	5.35718	8.43715	-21.98333	1123.35650	39.87122	75.50986	9.72576	6.75787	8.43618	1.00000	0.54880	68.41644	4.30890	7.03213
65.27258	7.40543	7.43421	1.53854	3.04143	4.37178	58.04254	1185.16150	70.88014	63.64008	11.36359	6.55435	9.07855	1.00000	2.80238	39.86831	11.22604	5.80068
103.61667	8.68801	10.53069	11.24934	4.11773	10.15629	-1.6	1192.04403	73.50006	24.94932	7.69856	9.36380	7.52845	1.00000	0.10725	63.21661	3.30572	6.58109
37.38115	8.87968	6.14399	23.81784	3.08046	5.63843	55.63711	1187.13095	61.59319	32.82105	11.15428	8.57072	6.84820	1.00000	2.27678	44.89831	9.36637	7.02799
76.92421	8.32075	5.77208	4.06425	3.24973	6.74006	60.97944	1064.33960	33.00623	25.79013	10.40762	6.74162	6.93639	1.00000	1.11961	40.85057	9.04749	7.73318
-60.1831	3.68454	10.06968	5.44854	4.64103	7.99374	46.1351	1192.96577	49.19678	49.76089	11.95797	5.79870	7.06549	0.00000	5.05479	54.34756	5.82136	7.43372
9.15214	9.70329	8.36190	16.14294	3.83536	5.89844	49.97704	1151.80956	39.93286	49.46326	11.48934	7.08297	7.78793	1.00000	3.16660	48.45267	11.04521	7.26130
-88.42814	7.80311	5.94227	12.56184	4.66281	5.65756	42.16808	1142.08382	58.50718	43.10345	11.52959	6.44736	8.46266	1.00000	3.27755	28.10564	10.37316	8.66627
-2.98333	7.71718	9.79408	18.03711	10.49231	4.48204	53.83333	1141.59930	74.38680	37.81150	5.46262	9.16513	7.56079	0.00000	0.05739	37.27366	4.28765	7.81709
-87.88754	8.84692	5.90248	47.82439	4.83786	5.79966	41.15376	1090.23822	76.55783	27.09806	7.10364	7.24666	6.27107	1.00000	0.07665	25.99390	7.32769	8.17783
9.47629	8.50185	9.92886	16.49866	5.80461	9.78138	53.59337	1131.40707	62.88421	78.03233	6.93360	8.42705	7.63297	1.00000	0.06130	57.07823	6.28459	6.41563
115.70111	8.95035	4.76121	2.81549	6.05806	6.15737	37.73222	1072.27076	70.82636	62.66871	5.04931	7.50319	8.87430	1.00000	0.03605	63.81122	7.86062	6.42744
91.84128	4.65576	5.98955	-0.25455	7.60767	11.52985	22.83957	1199.52847	27.30449	61.50236	5.58229	7.02981	6.23964	0.00000	0.04970	52.11315	6.11527	7.89126
171.25364	9.59807	10.97183	26.44437	10.37171	6.15263	-44.39672	1093.36757	64.01190	38.56390	4.09387	7.86357	6.93994	0.00000	0.02678	45.79158	7.27600	6.27427
91.61356	8.60312	9.42343	9.80436	10.32281	6.26521	26.44931	1122.93849	63.78887	61.57312	5.23342	7.47643	7.47043	0.00000	0.04836	43.61504	5.98737	8.77317
-2.98884	7.49278	7.86532	13.05009	8.05758	8.47174	43.32686	1136.84782	49.64120	80.83435	10.57503	7.61889	7.67123	1.00000	1.31276	64.15963	6.23760	8.04418
13.28702	7.68495	10.38677	12.57156	5.57607	6.67820	52.4581	1180.99301	41.78123	61.54260	11.40340	8.27639	6.17050	0.00000	2.93932	46.56968	5.87524	7.37570
-84.62081	8.96564	8.02350	0.00645	7.66668	6.74650	42.7392	1114.43606	31.98336	45.81562	8.24150	5.67135	7.47501	1.00000	0.16253	59.04443	8.55710	8.51881
86.68363	10.88464	5.71898	9.41393	6.53179	5.63229	23.49668	1179.42511	56.00824	43.30765	11.50190	8.69947	7.87437	0.00000	3.18076	56.78695	6.97471	7.79485
-72.27814	9.21136	10.52177	26.35275	8.11063	7.15756	42.93369	1086.11066	50.32371	49.47407	5.45424	6.10572	7.02925	1.00000	0.04176	23.25131	7.88306	8.51813
2.35739	8.17376	9.59373	14.07417	10.01919	5.00958	41.63976	1061.68601	47.84132	59.26391	3.75370	9.36246	7.26840	0.00000	0.06697	50.16980	5.94189	8.03405
71.57118	8.37607	7.95701	19.20589	7.95366	6.16631	32.87533	1125.27995	56.49006	40.51031	10.49794	7.49789	9.17165	1.00000	1.20912	25.92446	8.88227	6.75388
69.49015	8.20434	5.23350	25.21083	4.77723	6.65192	56.11281	1056.01202	24.68040	47.52349	8.62076	7.91298	7.54598	1.00000		50.94988	8.42479	6.49858
19.27498	8.98934	7.88009	-1.40776	5.55340	6.74256	50.20528	1168.35827	52.63345	50.40964	8.07490	5.34781	8.97549	1.00000	0.13854	73.76615	5.66108	7.88201
-89.66123	8.80420	8.18643	6.69396	5.37923	8.42929	21.28306	1072.40774	85.38444	55.90708	8.84467	8.41667	7.48845	1.00000	0.25290	62.32495	6.30774	8.23311
78.27539	6.03657	8.13765	30.29964	8.59442	9.39082	12.95629	1165.70476	49.50005	42.22446	9.10896	8.98696	5.94762	0.00000	0.32354	46.45325	4.27335	9.58547
-1.86343	8.13595	9.45420	11.71498	5.76108	9.75935	38.10558	1161.90524	35.40787	55.71935	8.93116	7.91312	7.08654	1.00000	0.27105	48.78290	5.11598	7.07149
13.44275	10.53920	8.00400	38.46492	5.71518	8.10436	38.07789	1083.25277	42.74339	47.02972	10.33056	7.59398	7.80021	1.00000	1.04782	48.68885	6.01706	7.44456
14.39024	9.69642	7.91318	8.76894	8.58646	7.62721	42.22718	1113.86210	41.80672	51.16956	9.53294	7.75155	7.70603	1.00000	0.48690	23.26913	7.68853	6.91992
-8.2503	9.43846	9.25245	33.09268	8.36424	6.46178	37.08819	1122.52045	49.14853	63.49205	5.35660	8.02063	5.81122	0.00000	0.05563	49.14332	7.41551	7.45873
76.11996	9.83636	5.10429	22.87473	6.99179	7.04129	11.12018	1083.34339	50.88220	46.80258	6.02003	7.68076	7.35583	1.00000	0.04751	45.12448	6.12822	6.52095
-13.2356	7.98371	10.95485	14.67969	5.63247	10.66650	8.48714	1105.96068	38.38315	69.16662	6.20901	7.21842	6.83948	1.00000	0.03313	53.35111	5.49587	6.85933
-1.98956	8.38902	3.41455	16.56769	5.76838	6.99935	5.30383	1064.25631	61.28882	37.62318	8.21493	9.14416	7.06946	1.00000	0.15041	69.33126	8.35382	8.42366
37.92792	6.73904	7.01455	18.95261	5.75961	3.53036	53.93361	1074.65275	16.36909	25.37005	7.66564	6.77239	7.38416	1.00000		61.14672	8.28814	6.67925
3.1631	8.45990	6.48729	11.69482	8.47162	4.59297	41.91738	1118.05611	35.51750	48.60331	3.49903	6.97966	8.93909	0.00000	0.03910	62.55265	6.36780	8.32698
117.81667	7.86375	8.36748	29.21270	9.41884	5.76596	36.81667	1151.32539	60.30266	57.42279	6.24610	7.62497		0.00000	0.06711	44.18664	4.84768	6.93558
15.87735	9.45906	7.34416	7.30693	8.03441	6.74998	4.94273	1189.53157	45.50031	75.70578	7.40075	9.55905	7.57890	0.00000	0.06645	26.20031	6.19687	6.83452
125.21972	7.84707	8.06215	11.66548	8.57345	9.29522	-8.99167	1125.56036	70.90674	59.70309	9.52121	8.03631	7.88857	1.00000	0.48256	43.24338	8.46636	9.49606
-77.4286	8.89021	9.97891	18.41385	6.86685	10.67019	39.00622	1123.36810	35.83211	41.29768	8.00186	7.24155	6.10994	1.00000	0.15516	42.24857	7.65135	8.26452
138.89585	9.09694	8.55002	11.21905	6.65614	8.74771	36.33011	1061.17850	72.73515	45.93381	8.98905	7.43100	9.71018	1.00000	0.26422	66.19888	7.08062	8.49649
145.18333	9.04904	5.78709	32.89783	7.86749	6.49940	-37.9	1167.97312	81.29702	29.09461	6.81216	6.66988	7.92748	0.00000	0.06219	37.92912	6.16418	7.81258
-48.29694	7.08430	7.76782	4.34105	4.22810	5.47657	-20.87306	1090.40580	33.44693	30.21876	10.26038	7.76783	8.88861	1.00000	0.97493	29.00159	8.94378	7.44952
6.9747	8.60662	8.99846	17.37159	6.31550	9.38536	50.82709	1171.08707	27.46876	34.34345	7.80530	8.71560	7.49946	1.00000	0.14601	38.88740	8.56408	7.34076
26.97253	8.76713	10.84224	38.86589	7.41308	7.88722	49.65186	1077.91059	62.21758	59.30318	6.39408	6.77983	8.85822	0.00000	0.08242	56.35700	7.54115	7.43529
9.47629		7.65483	16.63570	6.41760	4.49645	53.59337	1050.41365	46.24702	55.88950	9.50286	6.82027	6.68577	1.00000	0.45181	46.49038	8.98085	6.77419
14.30935	7.89667	7.97496	18.27243	8.44261	5.30852	40.92298	1059.21949	78.37157	36.79692	4.35395	6.57823	7.11156	0.00000	0.00702	55.18333	5.82905	7.72005
77.54372	9.89406	14.23999	11.15962	10.80726	5.98320	10.12268	1143.95140	35.60780	82.49160	4.27894	9.33246	7.39072	0.00000	0.01288	35.59596	8.20492	7.91072
46.58333	6.96513	5.71355	-2.65404	5.91480	5.75837	-21.15	1109.42541	37.05078	64.14340	4.57584	6.22198	7.91173	0.00000	0.00716	45.81981	5.74328	8.88085
15.46667	8.47943	10.60320	8.44526	7.40927	6.14483	47.05	1185.52199	49.08806	48.62133	4.51433	5.77257	6.90786	0.00000	0.07106	29.73534	7.56942	9.22249
-120.45794	6.76535	9.36468	5.51256	5.88333	7.50650	34.63915	1153.94272	50.30851	37.37994	8.60528	8.14577	8.53731	0.00000	0.20372	52.19025	6.27528	7.40326
17.58522	10.26322	11.83235	29.99311	2.38860	10.36262	40.53123	1151.75597	69.36805	39.69745	5.58216	7.69716	7.76453	1.00000	0.05064	47.08101	4.37485	6.54785
76.56719	10.68784	9.33468	27.20086	3.97438	8.24786	24.41288	1182.79269	69.93917	67.11244	7.59083	7.54148	7.91247	1.00000	0.11227	45.69658	6.40788	8.07128
121.12251	9.19927	6.80381	13.12458	9.69985	7.06474	14.62578	1088.48479	56.20972	63.46314	7.88567	6.43406	7.31258	0.00000	0.12771		5.05966	8.26891
-1.08593	10.14795	7.14225	5.65868	5.60518	6.85174	50.79205	1081.39106	58.86796	63.79141	10.63995	7.11602	7.64422	1.00000	1.35942	57.75186	5.85515	7.61126
-0.76667	7.47854	7.44392	13.25108	3.55929	3.95694	53.38333	1107.76876	53.52929	45.56247	11.61264	8.30016	8.50873	1.00000	3.55905	27.74701	10.62843	7.77955
-89.66123	10.73514	8.97583	16.64487	9.66154	5.92170	21.28306	1188.18278	32.50142	48.62024	7.00307	6.73304	7.41432	0.00000	0.07847	35.35696	7.30386	8.39291
75.06583	10.12234	4.56836	24.04254	8.71368	6.92205	32.17629	1085.35862	47.71508	40.74423	4.76236	9.02856	5.86927	1.00000	0.02654	40.24559	6.33364	6.47738
-81.26367	4.77490	8.20641	16.61411	3.89572	7.73986	28.90054	1121.63660	32.32770	57.70669	12.21244	5.60096	7.84669	0.00000	6.47446	59.17101	6.85452	7.44740
78.25795	8.17227	9.85678	21.37096	8.78899	7.03484	9.82564	1137.53066	42.12204	52.08614	7.32368	6.11028	8.06643	0.00000	0.08926	45.83589	6.01726	8.27872
-105.11221	8.32392	10.44043	11.29444	6.79720	6.09534	39.57582	1063.26552	76.36143	34.51245	10.29040	6.81473	7.84752	0.00000	0.95972	71.59307	4.76562	6.88247
-85.43772	6.17226	7.75284	21.90419	4.43492	9.35088	10.63504	1161.81943	53.31193	59.54941	7.31853	6.42874	6.43965	1.00000	0.11087	43.99763	8.40822	7.58609
27.18052	8.55391	8.41798	-1.36788	5.42019	5.77224	39.12074	1187.43935	38.52498	64.78904	9.84853	7.45837	8.36589	1.00000	0.63868	72.67375	9.10622	6.62483
8.2926	6.84475	7.68963	3.85232	4.07891	6.99556	9.58126	1102.84185	50.26007	49.28105	9.23091	8.88701	7.88601	0.00000	0.34357	37.58276	7.17360	6.20935
