CFCs	SO2	O3	PAHs	C2H3NO5	latitude	H2CO	Pb	CH4	NOx	PRES	PM10	TEMP	PM2.5	warning	NH3	longitude	CO
55.27361	7.00288	8.26120	5.38150	0.23317	34.4833	45.64443	54.06763	8.28478	7.55930	1053.96414	8.50313	14.52490	7.02861	1.00000	7.22472	136.84186	7.74162
41.03214	6.71254	8.52313	7.98352	0.09621	35.50056	36.00366	66.17021	7.33971	5.42977	1180.32345	6.29594	30.21287	6.79414	1.00000	8.96190	117.63083	8.79466
40.03781	6.12864	8.12051	9.61197	0.12093	9.57046	48.72206	86.46805	7.41790	5.58862	1159.77390	7.33519	31.22685	8.83392	1.00000	9.45319	76.32756	9.52361
32.74165	5.87474	7.42493	5.51882	0.41477	24.96334	61.59592	60.24742	8.17433	7.27226	1189.31184	9.09803	0.28263	7.62867	1.00000	7.63923	10.18003	9.56986
40.51684	6.68135	8.02024	7.52635	0.18781	26.67319	28.19604	50.41830	7.27577	5.50387	1161.18923	8.01649	8.62964	6.81502	1.00000	6.80712	31.4976	8.60618
54.71372	9.19891	7.60798	7.02520	0.07248	33.52253	31.91444	57.23055	9.88335	5.17288	1071.80111	6.50059	3.65972	7.72439	0.00000	7.51794	-117.70755	6.72217
62.51139	6.35642	7.65283	6.34106	6.22335	51.04962	42.19912	36.70434	9.29878	6.21998	1188.89422	11.99843	20.52900	8.39914	1.00000	5.73276	12.1369	9.57981
51.23877	6.97091	7.47842	7.74653	0.62176	43.67681	47.49450	34.35519	8.90340	7.04715	1186.50014	9.58890	24.52677	8.47185	1.00000	4.11234	4.63031	10.02091
46.63625	6.13517	8.18415	8.47731	0.08921	46.32313	52.02387	53.38319	8.26693	5.00984	1164.01727	6.59433	6.63539	7.75389	1.00000	8.99969	-0.45877	9.35999
62.82501	5.88940	7.19016	9.02767	0.34935	41.48199	56.32051	65.98054	7.54896	3.98171	1063.75484	8.86821	11.66180	7.85843	0.00000	6.55069	-81.79819	5.44407
67.39197	4.90695	7.07557	8.17779		41.92361	41.40801	58.03410	5.94989	6.72750	1178.10095	11.29359	-1.85728	7.75231	0.00000	5.50709	20.91361	7.25907
55.50891	4.94415	10.07812	5.14616	0.86680	10.15031	28.25809	58.57157	7.60239	7.29258	1187.46532	9.98052	28.24522	8.00680	0.00000	8.99720	-73.9614	11.34621
60.13833	7.74451	8.08569	8.14056	0.17592	33.78333	37.95015	73.37589	8.50533	7.54051	1131.34237	7.94524	-0.75763	10.11745	0.00000	7.28650	114.51667	6.24188
29.79646	5.29266	7.33832	3.72322	0.46614	17.34769	54.12589	53.64812	5.86181	9.01905	1057.27940	9.37928	20.54695	6.99853	1.00000	5.64673	78.55757	9.28689
51.04982	8.01316	7.53684	8.24514	1.02750	33.03699	41.13030	68.32861	8.25950	5.35335	1127.10733	10.13580	15.58848	8.77974	1.00000	6.17958	-117.29198	8.30683
42.99366	7.82251		8.99214	0.68954	61.78491	58.34084	51.15767	7.59887	6.44668	1105.00579	9.70066	14.18982	7.69042	1.00000	3.78204	34.34691	9.15799
34.88878	8.97002	8.57613	8.15064	0.13118	40.66482	45.50425	61.59876	9.02538	6.97074	1090.35872	7.60583	28.78418	8.35224	0.00000	7.54230	122.22833	5.81086
60.12391	6.72186	7.56848	5.37088	0.38880	31.64615	76.76313	60.76028	7.34808	7.74300	1195.22911	9.07256	25.44961	6.95531	1.00000	5.95576	120.74221	8.13356
37.61411	10.27856	8.93636	11.08832	0.09699	33.43443	66.29946	61.78475	8.31503	6.35180	1085.96932	7.01102	35.24295	8.16249	0.00000	7.88030	-5.22126	6.24268
53.70455	4.41089	9.81600	9.65953	0.06106	40.63316	43.64787	53.84872	7.39254	5.29499	1053.96265	6.46930	22.39733	8.23185	1.00000	9.96333	-74.13653	9.91919
43.24434	6.85301	7.11461	8.34014	0.08987	45.53929	9.66521	74.71933	8.67336	5.61748	1184.84201	5.49205	1.55373	7.67188	1.00000	9.79223	-122.38731	9.19277
37.30461	6.58182	7.35289	7.59229	0.12783	35.25064	59.25750	61.07533	6.87095	4.09176	1122.15016	7.58680	18.31864	7.96075	1.00000	7.32934	-91.73625	9.33472
42.75925	11.98918	8.14297	10.63049	0.16664	39.96348	52.69613	69.06501	8.45089	4.29519	1083.36784	8.07812	21.66948	7.79286	0.00000	8.32189	-4.83076	5.38002
62.64313	8.99848	8.34839	8.53905	0.13602	55.54028	48.63168	60.46358	6.29968	5.18958	1121.64504	7.89662	-4.63508	9.14501	0.00000	10.94227	89.20083	5.41862
42.45632	5.76739	8.91267	9.10986	0.05910	35.815	63.09900	62.23879	6.44995	6.34798	1146.67931	4.92346	21.01092	7.67536	1.00000	11.65088	139.6853	8.39186
47.33268	6.14816	7.11855	5.81523	0.32855	43.16547	40.50772	56.21858	7.07170	7.26090	1196.20390	8.87186	23.03238	9.83692	1.00000	8.74490	-77.70066	9.80488
82.40280	8.92015	8.71684	9.59709	0.11708	10.13361	37.01538	38.38923	7.06815	8.10978	1080.29486	7.06880	16.15409	9.10184	1.00000	7.98207	124.84472	10.39743
59.53122	8.00220	8.50521	8.29260		53.30972	67.16705	47.26144	9.64665	6.80650	1113.79684	5.75390	29.70892	8.29004	0.00000	11.38220	83.62389	7.38380
47.73018	3.96868	7.14471	3.31538	4.74994	-24.19436	51.96761	45.54303	7.06283	6.86260	1111.89452	11.72785	7.78804	7.00326	1.00000	7.66217	29.00974	10.85775
43.97474	6.37448	9.95539	9.87405	0.17962	41.24264	77.93749	47.22234	9.43666	5.40923	1175.87807	7.95086	6.07297	6.80449	1.00000	9.44047	16.50104	9.40699
49.84765	8.56844	8.45275	8.55107	0.10741	47.38093	42.80344	50.76905	9.69023	8.84643	1135.52541	6.34048	5.93783	8.54324	0.00000	6.18092	-122.23484	8.00655
30.53765	7.23168	9.14348	10.30960	0.06010	-10.91722	78.96793	67.03745	8.98940	8.35954	1092.42703	4.99462	14.14870	6.72990	0.00000	10.94222	-37.65	10.08218
27.95420	9.58042	9.34579	8.32002	0.08962	49.88307	49.62794	50.84293	5.96347	3.50981	1062.52745	5.73210	27.48649	7.74264	0.00000	6.90211	-119.48568	6.88564
65.11249	8.03974	8.73173	7.73706	0.13310	30.35028	65.93231	50.41777	9.49053	5.42717	1111.71335	7.79646	11.91984	8.09138	0.00000	6.25698	112.19028	6.87194
61.97587		8.70741	5.32972	0.18705	-1.26424	66.81362	58.33266	8.13710	8.62262	1195.82447	7.98472	4.29817	9.93602	1.00000	5.31653	104.09701	9.56969
49.93698	7.15478	7.83061	7.80774	0.08696	56.56317	60.74696	27.53664	10.07436	4.83827	1082.93660	6.01899	22.47647	8.39285	0.00000	9.29235	-2.58736	8.81344
46.43187	8.15897	8.56657	9.66127	2.00651	40.94065	24.07141	44.35595	7.19418	7.33846	1097.71999	10.83459	12.47019	7.04745	1.00000	7.42178	-73.99681	7.41241
25.17691	5.70180	6.07204	9.21249	0.11773	3.27833	58.28132	51.66780	7.40614	6.65493	1189.97526	7.09046	12.34077	7.98243	1.00000	8.28033	32.88667	9.85340
36.82083	6.15100	6.44862	5.93514	0.48245	10.10649	54.79420	53.48310	8.09150	7.60394	1100.66712	9.25795	28.04192	9.05338	1.00000	5.51728	76.35484	9.67545
61.08610	13.78410	9.48778	12.82345	0.15211	42.55308	50.76907	35.90786	8.38525	3.39942	1105.32120	7.67881	16.28356	7.23142	0.00000	7.35575	-87.93341	4.97894
69.78407	7.78743	8.71708	8.02608	0.47223	61.78491	16.31018	50.08285	7.37845	6.12080	1079.83382	9.31556	6.66889	7.26904	1.00000	6.72835	34.34691	8.68689
9.56159	7.11518	6.97312	7.25372	0.54209	46.32313	67.04939	51.53132	8.14727	6.48117	1106.84412	9.39334	9.08434	7.49401	1.00000	6.33165	-0.45877	8.85438
33.22489	5.38385	7.06172	9.80422	0.03711	36.06523	44.91073	79.76208	7.87640	6.76106	1138.66001	4.18111	5.92751	7.78462	1.00000	11.35244	-119.01677	10.35674
60.69217	8.43364	7.01195	7.05397	0.27236	37.51803	44.26352	46.74935	7.52299	6.09523	1093.93816	8.78488	25.12102	6.32096	1.00000	7.59526	15.00913	6.73688
53.27512	10.85386	8.86166	5.66543	0.36871	38.68712	48.32187	39.55708	7.78969	7.45658	1060.08362	8.86900	19.35740	9.22253	0.00000	8.46040	-4.10734	8.79329
37.03986	5.22648	7.93192	6.52142	0.62789	50.09019	76.27247	18.75748	7.30249	6.63879	1113.27473	9.64903	1.37832	8.88324	0.00000	7.12672	8.4493	7.13725
51.22877	5.84463	8.48751	4.54398	1.24039	33.4425	52.89763	38.04095	8.60852	6.68049	1121.68996	10.34202	7.10243	9.08293	0.00000	8.36117	129.96972	6.84668
61.13240	8.17418	6.39358	6.88844	0.14882	43.61058	78.97002	52.96490	7.72823	6.99324	1063.77744	7.53931	12.35338	7.50566	1.00000		1.33467	6.96041
41.25361	9.75012	7.16862	10.68225	0.20283	6.95194	69.75318	74.35484	8.58581	5.42728	1144.81061	8.11611	15.12777	8.64917	0.00000	9.32730	121.96361	6.09477
38.65415	8.06535	9.19018	7.35952	0.12996	52.71083	41.62154	59.66857	6.93710	6.55283	1125.24232	7.30477		8.59073	0.00000	12.23178	5.74861	8.97934
35.28982	5.50329	5.91425	5.05350	0.92710	33.78333	80.34906	38.91070	8.68074	7.43731	1165.94214	10.05054	6.34531	10.01071	1.00000	5.94041	114.51667	9.97638
50.64496	6.56828	9.09497	8.42409	1.10366	35.95664	32.12732	67.77271	6.94790	5.86946	1191.84279	10.18868	17.47576	8.43566	1.00000	7.45751	36.7138	10.50121
43.18448	6.70439	8.30885	6.51884	0.16189	51.67822	57.87940	59.47176	5.77798	7.04704	1166.91906	7.77010	12.14213	7.09535	1.00000	8.30642	33.9162	9.23928
31.45931	5.64841	10.23165	6.38964	0.40722	46.32313	40.30262	60.56060	8.57797	8.33333	1072.09735	9.24185	16.01463	8.36170	1.00000	6.49227	-0.45877	10.72534
52.44299	6.79561	7.88318	7.53812	0.07249	53.00974	56.30301	56.33512	6.95161	4.41275	1054.35635	4.07325	20.13015	7.22883	1.00000	10.19723	-3.05814	9.64647
51.59622	8.58590	7.31219	7.90244		45.73333	50.35630	67.58792	8.65329	7.83688	1152.83909	5.48621	24.28399	8.23700	1.00000	8.82805	4.91667	8.59388
32.58308	8.32738	8.30421	9.84971	0.53044	-1.26753		47.79285	7.20470	5.94137	1112.28212	9.47532	-2.24892	6.69807	1.00000	6.17949	116.82887	9.35414
40.30308	6.52613	8.01267	10.72342	0.18997	14.95472	46.09777	49.59236	9.37232	7.51098	1067.43581	8.28298	11.54617	7.20146	1.00000	9.23121	120.89694	9.50700
44.86688	6.22728	10.46547	6.23533	1.19544	13.48082	29.68433	61.42592	8.04826	6.30375	1173.77188	10.30807	7.15925	8.31577	1.00000	6.11226	-86.58208	9.93210
75.86005	6.59770	8.77332	4.54160	0.21829	36.06523	45.78481	69.18596	7.03498	7.76113	1161.48721	8.29843	1.08159	7.26436	0.00000	7.72212	-119.01677	7.56528
49.12078	7.50099	8.22840	9.25055	0.54060	-3.74912	50.60723	64.08801	8.88382	5.25223	1107.27077	9.38784	25.81942	8.35936	1.00000	5.69546	-73.25383	9.84540
52.52322	8.22181	6.25175	8.30067	0.12202	6.46838	59.58195	22.79771	7.47920	4.21617	1083.88841	7.16981	5.67221	8.28733	0.00000	6.65672	-73.26022	6.40715
26.53360	9.86832	8.51418	7.54624	0.16535	-22.9	54.95798	48.00403	7.52057	6.53009	1194.31525	7.92551	5.80471	7.89441	0.00000	10.46608	44.53333	8.79691
48.49658	6.60724	6.10650	6.22914	0.52097	47.46657	32.31421	46.82051	6.37489	7.70713	1160.80625	9.45108	14.37448	7.78184	1.00000	7.01651	84.87144	9.16444
49.86570	6.33221	7.64845	7.03779	0.46533	33.52253	37.96432	40.96049	7.94767	6.51651	1092.97242	9.12202	18.31369	8.63764	1.00000	7.04516	-117.70755	10.21962
48.05188	7.98077	8.66894	9.14642	0.12220	-3.20333	54.55840	55.25192	8.59603	8.36839	1123.58430	7.04350	18.31457	7.45620	1.00000	8.81202	-52.20639	8.53248
61.23519	9.39098	5.70665	11.40511	0.09105	33.54428	71.97515	40.62380	7.55284	6.34591	1168.04443	5.02785	10.79732	7.76687	0.00000	8.90432	-84.23381	5.31029
69.28458	7.65657	8.60218	7.31881	0.20153	25.92493	45.49848	72.77877	7.60448	8.89457	1180.41973	8.19825	1.70016	6.80103	0.00000	8.20194	73.66633	7.61811
21.07094	6.44848	8.69500	6.64960	0.90892	43.86682	47.90998	50.80750	8.23653	6.23114	1069.57725	9.97713	-6.00479	8.90232	1.00000	8.76308	-79.2663	9.93933
45.24029	6.04159	7.12251	5.48761	0.87133	30.81383	66.32124	64.29700	5.94539	5.64809	1123.26687	9.93254	12.77366	8.32047	1.00000	8.00444	75.16878	8.91788
42.14408	7.12303	7.05440	10.51736	0.16754	40.67705	33.75854	54.40933	6.83056	7.94559	1196.85853	7.76317	5.47318	8.57012	1.00000	8.51453	-73.89125	10.37742
51.62423	4.76779	6.38282	4.82208	0.68116	0.51667	50.69470	53.69354	8.10368	7.50650	1183.01898	9.71372	16.05266	9.30048	1.00000	8.21333	101.44167	10.74150
54.78823	6.93512	6.28137	6.07191	0.23033	-23.7975	42.03936	50.42402	7.16844	7.16189	1068.68966	8.54987	10.57542	8.60709	1.00000	5.27417	-48.59278	8.14064
36.18411	8.17746	8.59392	7.02685	0.10101	41.84364	41.79835	42.65172	8.34800	6.54354	1169.70934	6.34536	-2.40801	8.79412	0.00000	11.28487	-87.71255	5.64655
41.18656	7.45506	8.55810	9.96293	0.05984	43.2907	65.13735	33.11011	8.05705	9.35558	1193.20428	4.17217	28.56720	8.19197	1.00000	10.69240	5.4384	10.19175
64.09896	8.03033	6.71582	7.71241	0.05900	42.62833	48.89727	62.06327	8.35091	8.40001	1130.92046	4.64147	-1.74929	8.57442	1.00000	7.92073	20.89389	9.86471
28.85229	6.02007	7.78730	4.45669	2.40264	44.35056	50.00447	49.28995	8.37710	10.06866	1149.45719	11.04296	29.54895	7.38074	0.00000	6.24870	142.45778	5.94402
56.29018	7.36393	7.44581	9.84220	0.09207	45.9836	49.55122	18.90146	8.56663	5.51406	1184.91271	7.18368	-1.38460	9.36149	1.00000	10.05193	12.70038	9.55393
54.53829	6.76170	8.73578	6.49229	0.10074	30.46907	51.88022	44.50551	9.23119	8.31662	1124.42716	7.31906	11.71958	8.72795	1.00000	9.04804	70.96699	9.28854
75.31725	7.26209	9.56823	7.47612	0.51441	12.37169	51.00957	26.88996	7.34056	5.61732	1067.66422	9.38829	21.93342	8.91259	1.00000	5.54174	123.62494	9.00550
56.63893	8.39308	7.17847	8.27447	0.78315	48.98994	59.42442	82.72111	7.54416	5.82972	1089.79115	9.83324	12.52694	7.18509	1.00000	4.55465	2.1699	7.66071
36.26356	5.78958	8.86258	10.76760	0.14687	65.84811	52.05910	44.38032	6.24820	5.54509	1130.44071	7.74569	1.82721	7.13492	1.00000	11.14421	24.14662	8.97356
30.89785	7.23320	6.05269	6.68495	0.21266	35.50056	26.38746	24.03233	10.12334	6.86474	1135.57808	8.46854	26.11183	6.95759	1.00000	6.15253	117.63083	8.37684
30.41910	6.06313	6.01035	5.85096	0.62822	-21.44236	56.09588	70.95120	7.63175	7.54840	1072.28311	9.62405	22.13584	6.75167	0.00000	8.19111	27.46153	7.26592
47.43024	7.08668	8.65876	6.23194	0.50027	36.65	50.57695	63.43027	7.83409	5.51318	1190.31170	9.30681	27.13554	7.63910	0.00000	7.96128	138.31667	5.57784
58.92954	8.29657	7.98982	5.78112	0.22950	50.5107	35.15348	69.56527	6.44440	4.57540	1063.61666	8.30624	22.47375	6.78313	0.00000	6.54169	18.30056	7.54272
65.96010	7.13201	7.57097	6.24453	1.15383	28.71271	31.35312	40.88826	9.05186	6.49421	1144.17043	10.28808	15.24020	8.51346	1.00000	4.46214	77.656	8.01712
57.36638	5.99128	9.85890	7.00358	0.26206	18.57677	45.82275	51.21556	7.31645	3.15570	1139.89598	8.30547	5.45477	8.89162	1.00000	7.51936	-72.22625	7.86787
37.77495	9.19731	8.44131	10.05408	0.12847	-1.9487	50.89476	47.01453	6.39862	6.25382	1061.87343	7.19446	8.04030	9.78400	0.00000	8.97551	30.4347	5.21599
56.13546	7.27634	8.87139	11.02766	0.28654	21.34222	52.70594	46.58392	7.62766	7.74245	1166.82235	8.55840	18.13427	7.75436	1.00000	8.86553	71.30633	10.06117
46.03560	7.07217	7.65991	6.10519	0.35310	44.89784	43.96404	82.47228	7.59404	7.35668	1085.20006	8.94409	22.17118	9.17399	1.00000	3.03403	8.86374	8.23951
35.95329	11.10138	7.73093	10.54530	0.10897	51.88333	23.30792	44.34437	9.48968	4.49535	1180.56718	6.21092	26.89018	7.58098	0.00000	10.19839	8.51667	5.43804
58.05829	6.93445	6.84436	7.82152	1.51315	39.45621	54.32398	59.28689	9.16354	6.20988	1161.22735	10.56771	7.85140	7.54735	1.00000	4.21448	-77.96389	10.01383
36.50208	4.71081	7.04989	6.17122	2.10823	53.83333	51.57896	44.75703	6.18564	6.36852	1115.79504	10.89952	38.66330	5.30393	1.00000	7.92027	-2.98333	12.09439
39.98969	8.44525	8.56344	9.21545	0.21255	48.78232	39.57830	57.60122	8.55213	5.52554	1148.54123	8.31840	2.07831	7.94892	1.00000	7.00597	9.17702	8.32995
70.45086	6.73721	8.82363	9.48976	0.05803	52.09	56.52454	60.41081	7.00116	6.01007	1122.29182	5.16042	11.45002	9.10207	1.00000	9.76842	5.23333	11.15080
34.59647	8.24281	8.73527	8.07110	0.20517	50.5107	62.68657	79.25855	7.94701	4.71217	1059.82488	8.31948	24.71376	7.67507	1.00000	10.36982	18.30056	7.73050
42.50358	5.54687	8.04174	4.51831	0.62076	39.09112	57.63540	51.48236	9.25855	7.91520	1182.58249	9.65125	8.99530	8.11515	1.00000	8.80027	-94.41551	9.48114
46.82695	7.34376	8.00943	7.54259	1.85106	44.59445	52.24696	50.57236	9.01277	6.08486	1087.05483	10.77283	10.72865	8.40611	0.00000	6.24942	11.04979	9.13795
35.00700	6.38825	8.92197	6.74848	3.70177	50.75932	45.65564	68.61108	7.08361	3.30849	1144.54400	11.47083	13.43437	7.62903	1.00000	8.24339	25.34244	9.32713
42.06574	8.96499	8.23855	9.09953	0.05955	-1.26424	57.15018	50.24633	8.62967	7.80003	1085.82323	5.75348	-4.16700	9.00445	0.00000	9.36854	104.09701	8.38614
75.26575	10.30709	7.50564	11.49494	0.16591	15.5439	39.92981	45.93681	8.31182	7.56030	1149.90241	7.99224	9.09905	6.82720	0.00000	6.95574	73.7553	8.88917
54.81830	6.31753	9.20891	9.99765	0.07755	-32.45242	57.73150	29.12948	7.98865	8.04621	1116.98249	4.73915	21.27480	8.45155	1.00000	10.30123	-71.23106	10.65835
68.31366	5.79335	7.02229	10.73958	0.08359	44.27804	63.84581	46.41600	9.18124	8.01945	1061.33907	5.01552	7.71103	8.11600	1.00000	10.95732	-88.27205	10.73932
61.76408	5.93717	8.83542	4.50627	0.96852	-11.78333	44.09188	54.24543	8.63942	7.64346	1108.96764	10.04837	17.76721	8.10984	0.00000	7.54187	19.91667	8.43226
49.03440	7.73095	9.37736	8.12365	0.41484	27.09978	37.23854	55.52017	7.60724	5.00585	1123.11795	9.11684	2.43172	9.69184	1.00000	8.20324	-82.45426	8.69891
44.18504	5.39527	8.82139	8.35213	0.05513	25.87498	44.39231	55.88860	7.01139		1135.78070	4.34095	22.48414	6.66557	1.00000	11.27319	86.59611	8.45958
61.69493	7.57562	10.20040	6.42009	0.62515	5.90702	41.75441	56.69385	8.11296	6.22492	1190.37717	9.63031	-1.70482	8.77143	1.00000	4.91001	116.10146	7.46374
22.66280	7.73322	5.47673	5.38596	0.35958	-22.53722	85.26177	40.94619	8.16044	6.82691	1145.45117	8.93249	0.93470	7.62926	0.00000	8.23125	-42.98194	5.64182
47.52154	6.29965	8.00615	6.48363	0.85607	-26.93366	58.46123	88.35923	8.50063	5.00893	1165.52295		16.81242	8.51116	1.00000	9.57397	29.24152	9.45919
48.07212	8.22298	8.98287	7.16051	0.17982	23.5654	51.33691	52.03838	8.84120	11.02057	1081.60334	7.99864	19.24682	7.20261	0.00000	6.19072	119.58627	8.37660
63.46122	7.48185	8.35754	9.23033	0.05097	37.31065	35.32075	44.18160	7.37534	5.80070	1104.00308	3.76314	-8.69280	7.52339	0.00000	12.16256	13.57661	4.45903
30.72199	6.48709	7.82373	8.05375	0.41612	59.33333	51.18137	80.13790	8.50681	6.50262	1061.02315	9.18811	26.03732	8.27980	0.00000	6.67047	18.28333	7.35655
55.92068	5.23358	8.01838	10.16399	0.08922	44.27804	63.91874	54.12992	8.10377	6.44811	1189.44164	4.27543	3.07969	9.37282	1.00000	10.67147	-88.27205	11.72494
38.10732	6.76652	8.69333	9.83856	0.23735	25.67927	38.54884	52.91763	10.08598	6.37556	1117.02778	8.46771	21.05246	7.86632	1.00000	8.72603	-80.31727	9.12663
57.75978	7.30846	7.03228	7.17047	0.37152	-11.48472	44.63867	57.12279	8.88888	6.52351	1076.80091	8.98390	25.26778	7.56279	1.00000	6.41555	-37.93278	8.74951
42.42106	7.49164	7.71404	6.70763	0.23951	42.16808	48.89354	50.21760	7.28953	8.34516	1185.19976	8.38150	30.30490	10.23737	1.00000	6.62408	-88.42814	8.06727
51.53904	8.88040	7.33311	8.70403	0.17159	48	51.10391	54.52028	7.17555	7.74170	1147.55332	8.09695	30.39635	8.27311	1.00000	8.23507	-4.1	7.80210
71.46257	8.43788	7.07890	8.12396	0.14537	-8.05389	61.73319	79.04064	6.64828	8.26545	1050.84788	7.46271	24.89394	6.73383	0.00000	6.20960	-34.88111	6.91548
48.32988	8.16216	6.72723	9.88291	0.04915	36.33011	66.03142	68.30747	7.82770	6.77629	1156.52635	6.11555	21.37255	5.77644	0.00000	6.24024	138.89585	9.32233
36.57228	8.12618	8.38992	10.28366	0.09483	48.90982	71.08376	51.79498	8.39153	8.91183	1157.12100	6.55808	5.75186	7.82970	1.00000	9.01350	2.45012	10.33355
50.33235	5.16262	6.51610	4.79059	2.89630	23.73333	39.00834	65.81334	10.16127	4.96603	1145.45183	11.22644	-1.45536	8.73330	0.00000	7.69211	114.68333	5.80966
47.70279	11.28158	6.53417	10.71624	0.10517	9.535	64.65494	29.17508	6.65326	5.13255	1124.51301	6.92638	18.97695	7.59844	0.00000	9.62885	-13.68778	7.22129
51.94262	7.34488	9.65596	6.06888	0.61128	39.43534	47.64555	43.82012	7.29565	7.34701	1123.99329	9.59358	1.09859	9.36172	1.00000	6.39184	-84.20299	7.74593
35.21382	8.67026	7.79941	6.87639	0.13597	44.43579	35.33513	71.06099	8.68682	6.77931	1128.31995	7.83177	25.18932	7.25272	1.00000	6.24146	26.01649	5.97350
49.48306	7.98827	8.25851	7.50263	0.19315	23.49668	24.39039	47.09693	8.69672	7.56013	1152.83557	8.24190	23.61099	8.58114	0.00000	4.68294	86.68363	7.28446
58.13146	8.24797	7.81792	6.82138	0.26000	26.18924	61.36451	62.07456	6.84936	4.68837	1082.06520	8.58095	7.05851	8.12334	1.00000	6.92554	-98.15529	7.36930
67.79555	6.72745	6.21149	7.20485	1.00065	44.92934	61.04573	49.28970	6.87265	7.01590	1124.58473	10.10598	8.39278	8.31300	0.00000	5.12272	37.99117	5.76966
42.76396	7.87385	8.26718	4.98551	0.39729	14.8361	20.45198	53.08522	7.85307	9.21735	1083.68212	9.05047	-3.40177	9.45628	0.00000	9.09501	120.97844	4.99367
54.52136	7.70328	7.71265	7.53506	0.09558	25.92493	27.15487	57.15144	7.36917	6.21774	1109.62503	6.21167	12.74392	8.77119	1.00000	8.23547	73.66633	8.68035
60.51932	6.20375	7.21342	8.31171	0.07229	6.03333	48.61573	57.09728	8.51642	7.22289	1084.62270	3.49356	3.67255	9.13248	1.00000	10.81449	37.55	9.19601
58.20193	7.80189	8.68680	11.04354	0.08525	-33.75881	54.43827	52.93966	8.31488	9.84694	1161.09594	6.01683	9.21664	7.82475	1.00000	10.20768	150.99292	10.22931
35.08227	7.24524	10.00383	8.95726	0.13945	43.1122	55.39227	75.21678	9.32916	6.78204	1110.75258	7.54498	20.39069	7.19971	1.00000	8.77841	12.38878	8.50324
53.02360	7.54023	7.00110	6.50731	0.20758	41.57439	56.94208	44.99178	6.87161	7.26575	1072.75357	8.39364	4.57005	7.41998	1.00000	8.26631	24.71204	7.90853
52.58915	6.89743	8.19435	9.96965	0.18679	8.88649	55.44188	48.05656	7.73158	7.30215	1088.52867	8.01640	29.22097	7.97639	1.00000	8.80552	2.59753	9.23208
57.65102	4.56939	9.01273	9.83000	0.08791	13.70727	34.25597	56.42169	9.56232	4.42648	1158.86841	6.00859	18.20257	7.52081	1.00000	10.76441	9.15013	10.25709
39.58921	7.61444	8.48198	7.12381	0.15650	41.14676	57.24274	32.99449	7.37932	8.93199	1168.77027	7.57434	7.08718	7.39066	0.00000	10.35616	-73.49484	10.71271
56.10037	9.57773	8.35219	8.51094	0.07505	45.4473	56.25599	18.26957	8.62071	5.92958	1069.32980	5.79088	35.87742	10.05654	0.00000	10.26209	-73.75335	5.01443
47.98934	6.69971	6.77115	8.26818	0.07838	34.08565	52.72905	45.42571	7.49584	5.88302	1161.81178	4.57845	10.81479	9.15250	1.00000	10.45996	74.80555	9.15118
52.17219	5.70411	7.20100	5.69319	0.14109	-25.42944	58.38436	45.63846	7.16984	7.18889	1180.52117	7.56491	10.99757	7.32012	1.00000	7.71701	-50.00639	10.32148
65.71782	7.90737	8.95082	8.10945	0.77685	-23.7975	60.91406	49.73942	6.22451	4.96335	1055.40660	9.82119	11.32601	8.79758	1.00000	6.32996	-48.59278	8.30459
46.72061	7.23589	7.27434	7.69765	0.08228	50.06	36.62301	53.78140	7.92487	5.56276	1080.04155	5.92304	18.53542	7.50450	1.00000	8.00744	43.2379	9.80031
