PM10	TEMP	NH3	PAHs	SO2	latitude	H2CO	C2H3NO5	Pb	CFCs	NOx	O3	PRES	PM2.5	warning	longitude	CH4	CO
8.58917	18.12972	7.85789	9.01222	7.71665	51.40944	53.27672	4.26090	51.94167	61.97932	7.82077	8.69904	1067.23562	10.10431	0.00000	46.04833	9.53788	7.87712
7.78185	17.46240	9.06709	6.44621	7.88059	41.55947	47.76973	2.41868	60.91883	68.27741	5.76043	7.84913	1115.75257	5.57260	1.00000	14.66737	7.96027	9.13405
7.86677	25.55217	6.39353	6.31108	7.82578	34.06635	55.06585	2.68453	56.34365	69.52601	10.06176	13.80034	1055.70048	9.82125	0.00000	-84.67837	6.66829	10.18709
10.46431	4.37745	6.31784	10.45190	7.84317	3.8801	37.64412	22.50052	64.14114	64.90666	7.48177	7.11461	1113.62327	10.36020	0.00000	-77.03116	8.98642	6.38983
8.55280	-3.58341	9.25393	5.35284	7.32039	35.20889	79.58976	3.95736	53.86879	74.95954	9.17301	5.05000	1086.28554	9.62666	1.00000	111.73861	9.75150	8.76736
7.32189	17.19716	5.79399	6.84267	7.47752	41.14676	32.73279	2.17089	65.49178	72.86340	9.42588	12.35858	1141.24219	7.35342	0.00000	-73.49484	6.27007	7.38358
7.24218	4.44709	5.95398	10.05350	8.18013	51.65333	69.00931	1.75806	53.56481	60.31190	7.54032	5.80826	1077.54616	9.46909	0.00000	5.2875	10.29987	9.07132
8.81001	33.27259	10.65041	4.01957	8.74773	51.14942	41.43680	5.44829	43.90233	66.22515	8.38297	10.38448	1121.01340	9.08120	1.00000	15.00835	8.56439	8.63970
7.86430	30.91687	10.68259	4.52655	8.79128	53.43333	22.51959	2.17392	49.66730	67.16317	6.43355	8.02495	1170.18287	5.79085	1.00000	-7.95	6.88049	8.99688
5.91615	13.03662	10.37172	7.74531	8.16099	39.09112	35.00498	0.32591	49.57600	75.55022	5.18583	7.61420	1115.13394	4.27463	1.00000	-94.41551	9.22204	9.66507
8.66625	12.26556	5.19485	8.71252	8.04869	54.03876	55.82674	4.95921	77.95897	63.39890	9.48717	8.84150	1194.77776	4.21653	1.00000	43.91385	8.90658	9.04093
8.40684	21.02516	8.17521	5.70588	8.85699	57.47908	7.85997	3.45555	20.63721	71.44990	7.78292	6.08514	1062.71688	8.04617	1.00000	-4.22398	7.89864	8.59376
8.37780	13.96143	9.33614	9.31181	7.95603	51.35084	50.10626	3.54550	44.98194	84.34617	7.68949	10.45054	1183.95418	7.19176	1.00000	-1.99421	11.65781	6.84596
8.81562	19.77332	8.93321	6.07092	7.38625	55.25	75.27980	5.12494	81.42244	57.49156	6.43791	10.29697	1189.14866	7.44344	1.00000	24.75	8.82196	9.31462
8.05771	19.04765	11.71252	7.61073	9.02734	30.46907	66.57887	2.70057	51.10978	68.52797	8.10361	9.22656	1068.29790	5.21735	1.00000	70.96699	9.68497	8.81283
8.86387	-11.04450	9.37178	5.10022	6.67896	43.67681	57.69227	5.39187	46.22662	65.58778	6.49780	9.76774	1118.19737	7.28660	1.00000	4.63031	8.19120	8.49845
8.78049	25.43586	8.51589	8.53147	8.42597	25.49043	84.74592	5.15225	33.00187	58.79092	7.75302	9.38387	1093.93140	6.62035	1.00000	85.94001	9.41839	9.44911
7.87553	20.41592	6.26007	7.07392	9.39095	34.31	66.08119	2.19942	38.55293	75.35427	8.88267	10.02443	1177.91170	6.95340	0.00000	-2.16	8.35455	8.39450
10.13431	22.53832	9.20185	7.69853	8.34522	53.53333	34.38150	16.18181	50.38758	70.12470	6.52200	10.48569	1147.92349	7.40148	1.00000	-7.35	10.26696	9.17288
8.34528	0.10275	6.82143	5.72640	10.42907	8.43333	56.03895	2.92173	79.25338	75.74738	8.96279	12.68901	1154.69497	5.66854	0.00000	99.96667	4.00052	6.28291
7.68428	12.64557	9.21424	7.75720	7.99598	34.85	69.39142	2.24688	57.96907	56.48849	6.01160	5.32105	1085.38574	8.42143	1.00000	117.33333	6.78227	9.92835
6.83327	-7.25464	9.07839	5.09865	9.24795	34.5624	60.99701	1.42706	62.69909	73.75817	7.28609	9.92941	1104.90101	8.80855	1.00000	38.28402	8.67558	9.13100
6.07752	-0.14314	10.40095	6.39944	8.11373	50.80019	24.34214	1.07254	63.13979	72.08905	6.86025	9.99572	1176.82874	6.91089	1.00000	7.20769	9.18425	9.40538
9.32411	4.33658	10.36710	5.95503	8.69394	4.88441	43.02322	8.00967	54.47092	79.94722	7.42664	8.38109	1052.55436	7.46211	1.00000	101.96857	8.60014	7.58545
7.38874	-0.55632	7.76047	9.14877	9.52214	-5.41667	61.52321	1.94333	47.06301	66.26824	7.02892	6.67724	1199.79384	8.55832	0.00000	38.01667	10.25764	8.76003
8.26653	26.05885	10.56575	5.93861	8.49424	40.60538	50.63668	3.63431	71.83324	57.57669	6.14140	9.04280	1191.38549	5.46715	1.00000	-73.75513	9.11218	8.54002
8.34646	11.60306	7.99380	9.29984	9.37614	50.82709	44.24815	3.55903	68.98832	72.12953	7.55964	6.20516	1091.33633	8.90996	1.00000	6.9747	11.22464	9.20621
9.66997	34.21186	4.26105	11.57456	8.26958	13.73417	30.36624	10.75382	46.84051	69.33745	3.85773	5.56344	1071.33466	11.62197	0.00000	-89.71472	7.48871	7.49619
9.12490	5.10750	10.85032	6.15834	8.28428	19.32889	36.25613	6.90036	55.57250	87.83117	8.30012	8.98282	1188.28262	6.22615	1.00000	-99.32556	8.14556	9.09817
8.12055	26.11918	7.44039	5.99819	9.02033	53.16167	48.16182	2.93830	36.66698	69.25201	6.87341	11.25943	1135.93382	9.99886	1.00000	6.76111	9.14336	5.63690
5.07051	20.12396	10.20827	4.89327	9.97607	48.15659	62.63659	0.80657	49.94282	65.07207	5.69779	7.91691	1108.87193	6.24760	1.00000	28.28489	8.52988	8.40850
8.93562	13.85618	11.30900	4.41411	6.97732	13.70167	31.15534	5.80813	24.71598	69.85921	7.86041	10.05570	1055.09985	7.96495	1.00000	-89.10944	7.50979	8.41224
5.88515		7.87808	4.55994	8.43659	19.32889	75.01490	1.18328		59.60104	9.93047	10.27496	1127.62393	3.71123	0.00000	-99.32556	5.02415	6.32464
7.97086	14.94034	5.84745	4.58468	9.69873	51.65	50.31259	3.10784	57.30119	69.08586	10.93222	12.42353	1082.88150	6.25626	0.00000	-0.2	7.17381	7.32679
8.98339	25.56414	10.08993	7.84967	9.12992	37.49073	54.15402	5.31236	59.31797	70.50644	7.86009	10.87707	1100.36784	7.27419	1.00000	-2.77259	10.54595	8.83514
8.61655	13.09335	8.34234	7.36113	7.27791	-6.8048	44.60748	4.32148	40.70281	66.64582	7.89350	6.36852	1151.23849	7.92271	1.00000	110.8405	7.82262	8.64893
8.45282	18.14485	6.12131	6.08434	5.69028	50.72043	48.38293	3.95238	41.41502		8.61491	8.46033	1142.00139	6.29128	1.00000	11.34046	8.21763	10.19041
8.61016	15.16840	9.41444	5.44101	9.85130	4.2475	38.76732	3.80058	36.83420	67.41430	6.48404	11.64294	1078.68779	9.10313	1.00000	9.00472	9.77510	8.91372
8.34599	8.84489	7.32368	7.76234	7.13278	3.8801	57.93968	3.84660	62.68871	67.22679	6.49855	6.27583	1088.00483	6.74063	1.00000	-77.03116	7.91366	7.82044
8.68665	18.52412	11.26935	6.93152	10.01492	50.06	38.44602	4.07117	38.32607	75.34906	7.04699	6.52441	1058.89326	3.39740	1.00000	43.2379	7.19733	9.44998
7.10867	14.33728	10.57208	5.55685	10.68929	-17.74431	34.02023	1.32983	75.33223	66.40564	7.06947	8.03033	1109.86548	5.45382	1.00000	-48.62789	7.26859	7.37284
7.68475	-0.62525	5.95029	5.64629	8.49651	42.62833	21.38876	2.03013	61.63989	73.15483	9.47492	8.19110	1103.99112	7.27369	1.00000	20.89389	8.65024	8.16787
7.93911	5.87527	8.37533	8.16431	9.37110	-21.98333	39.17238	2.80173	53.19011	69.49769	8.13401	8.43735	1087.33516	8.92041	0.00000	16.91667	10.48651	7.92422
7.23333	11.85036	6.29058	7.19547	8.09744	-17.83333	52.20172	1.64453	43.33697	71.99052	4.63366	6.97864	1110.06230	7.91529	1.00000	48.41667	5.07985	8.58538
7.17440	8.37644	7.60491	6.72923	7.36426	50.5107	44.35755	1.97792	57.93344	64.80462	3.44341	5.65855	1060.11391	7.74639	0.00000	18.30056	4.10876	10.23025
7.13446	6.71734	8.40586	7.39750	6.32867	52.47774	49.54739	1.78378	55.60855	63.68191	6.93796	5.92653	1172.61380	6.44563	1.00000	10.5511	7.31856	6.61789
8.17488	8.53031	5.36146	13.19069	7.80251	51.40944	35.67258	3.56124	61.91507	79.67412	6.62115	5.92658	1108.08574	11.72835	0.00000	46.04833	7.06936	8.05948
6.52649	16.42743	8.28902	5.61469	8.49698	37.31065	64.46286	1.29549	52.51821	69.29700	7.18154	5.62325	1069.22852	7.99213	1.00000	13.57661	5.78567	9.69217
8.74605	-0.72808	9.54664	9.14500	8.15192	35.06544	47.38795	4.80435	51.93048	66.10614	7.78117	6.70969	1170.87103	7.62832	0.00000	1.04945	10.75134	8.60632
9.34579	11.76315	5.54375	7.88865	9.22024	52.31333	61.07714	7.84524	52.66477	79.73967	5.70614	8.18594	1167.59676	5.99478	1.00000	6.92917	9.55849	7.22369
7.31521	9.76949	8.73942	7.45388	8.61491	-17.74431	27.59705	1.50317	66.85299	73.64160	9.29425	7.58288	1090.78399	7.43186	0.00000	-48.62789	12.14896	7.26511
8.67687	27.15389	6.38808	8.21313	8.90786	-16.25	44.59761	4.79098	49.09587	70.97460	5.29328	7.49265	1179.83873	6.23744	1.00000	-69.08333	9.02673	8.35129
8.16191	7.37162	7.18791	6.67126	8.52721	10.58806	57.61878	3.23972	49.99516	58.16422	7.21022	7.23881	1128.64079	8.53652	1.00000	77.24779	6.01523	9.27286
9.57157	14.95409	6.22609	8.68343	8.20685	14.66	44.34132	9.65028	75.59407	53.22366	10.14514	8.96462	1164.15877	5.59717	1.00000	120.56528	9.98788	9.63308
9.21370	2.24334	8.56756	6.33250	7.74542	8.43333	64.82226	7.55826	54.44967	76.37816	7.93929	5.89811	1180.96086	7.16314	1.00000	99.96667	7.56458	8.43782
8.58735	19.08987	9.46810	7.53503	7.52365	50.18545	47.85391	4.06563	39.84050	72.13419	7.30259	8.43667	1195.97926	7.49422	1.00000	27.06365	9.68524	10.46207
6.93449	16.32453	8.42135	9.77365	10.12376	42.52787	41.61298	1.28156	44.00058	68.35377	6.80323	8.01827	1125.50916	9.87221	0.00000	-70.92866	8.94708	7.74801
7.75401	8.54579	7.97768	9.25049	6.41188	45.0408	55.96965	2.16127	27.70406	71.38242	9.03701	6.77045	1193.42176	8.53210	0.00000	-93.263	9.18641	6.65834
8.93627	8.57320	5.50856	5.72013	9.75876	45.73333	54.78048	5.76504	56.95308	63.50034	6.55633	8.07217	1140.69544	7.09128	1.00000	4.91667	5.44818	8.62782
7.80666	26.51802	7.00878	9.46437	8.83262	-10.90889	58.71076	2.12753	44.66524	66.78873	7.89052	5.75506	1123.94409	8.61711	0.00000	-37.03861	11.13881	7.39253
8.05076	16.95656	12.31972	4.63055	7.62212	13.70167	51.13333	2.10882	46.32290	61.95349	8.07673	11.40656	1078.67960	8.54676	1.00000	-89.10944	9.87832	8.70191
9.19511	15.56835	8.11931	6.00028	8.47247	35.88264	38.71183	6.60652	11.88138	54.49311	5.39513	5.38892	1079.19560	9.42715	1.00000	-80.08199	5.18089	8.40030
9.15775	14.35257	5.71469	6.98071	6.96775	36.61954	79.58859	6.08818	44.76387	55.33037	7.30498	7.45383	1091.67960	6.61010	1.00000	4.08282	8.59657	8.68481
9.75495	11.09807	7.14473	9.79619	9.87445	33.08014	50.94441	11.67930	42.84942	71.76190	6.05115	6.08644	1112.57659	5.65335	0.00000	-83.2321	8.02492	9.96329
8.77601	3.25478	5.54429	8.95947	9.34708	47.46657	43.03685	5.15137	51.98037	69.97363	7.56213	9.19339	1142.84292	6.74858	1.00000	84.87144	7.42637	9.46616
8.88384	6.53058	7.48605	10.69414	8.07171	-1.63333	49.18183	5.90859	53.98870	66.02236	6.46759	7.79460	1161.28325	10.74488	0.00000	13.58357	8.10929	8.07478
8.59250	11.36938	5.14549	10.50581	7.48717	-8.43333	57.26427	4.25235	71.91323	60.43811	5.80548	6.20341	1129.20069	11.16437	0.00000	114.33333	9.16971	9.63684
7.64761	12.22063	11.03125	7.16353	8.44769	45.0408	81.92851	2.22153	49.92821	63.64946	7.32069	9.06708	1152.62172	6.34026	1.00000	-93.263	9.66018	6.32485
8.20739	25.32366	12.33258	4.57185	9.35515	-32.05251	32.57496	2.69195	61.38584	63.31672	8.65624	9.73798	1163.90405	8.10355	1.00000	115.88782	9.28235	9.24283
8.45928	13.84295	8.04192	8.25600	7.40129	51.03427	63.86935	4.33163	59.46232	59.69811	6.99903	9.41182	1185.31518	7.00625	1.00000	5.37429	9.49704	8.30335
7.70592	23.14745	6.85050	12.32437	7.50515	41.15612	47.04239	2.09815	85.84486	68.40858	5.34703	5.05830	1120.50441	11.36831	0.00000	1.10687	8.82138	8.07350
7.08081	7.12633	5.71241	9.52881	8.92382	-17.73648	48.05288	2.18441	57.05613	64.80760	6.91531	7.91556	1060.17036	10.34066	0.00000	168.31366	8.63959	10.20426
9.42434	16.55105	6.46975	5.64015	9.34160	34.06635	73.20501	8.82453	52.43203	58.53583	5.71657	6.67359	1118.89036	9.14964	1.00000	-84.67837	8.35078	8.48262
8.83501	29.81308	7.36633	7.52268	7.38346	46.1351	30.19723	5.15816	60.74052		5.52334	10.65970	1141.52935	6.36571	1.00000	-60.1831	9.06158	7.85331
8.47421	25.01564	7.81962	7.58409	6.78115	26.67319	37.16814	4.09497	58.80872	65.87036	7.64704	11.42003	1073.02643	6.63266	0.00000	31.4976	4.99842	8.34391
7.96421	15.65344	5.88705	8.29660	8.75260	44.92801	40.61236	2.94860	50.15017	73.33702	6.46345	7.09917	1084.97371	9.42388	0.00000	4.8951	10.27843	8.08651
8.17544	-1.59675	7.80680	6.09002	5.84429	34.9	40.22600	3.27093	65.63587	74.48348	7.26645	6.10541	1147.75786	8.04024	1.00000	137.5	7.86937	9.24918
7.59079	11.52191		7.61539	9.22785	51.62907	59.93372	1.77538	55.00658	76.03626	9.92130	11.24699	1102.36410	10.83412	0.00000	-0.74934	9.61655	7.20021
8.84711	16.26388	5.50501	7.79577	7.99372	14.46693	39.58690	4.84898	48.75082	80.82224	7.76199	9.71231	1174.51825	6.61449	0.00000	75.92694	7.53590	7.86348
10.14514	20.03254	6.90814	6.40995	7.77698	-17.83333	82.78854	16.28265	44.83838	77.67296	9.63067	10.13066	1133.44335	6.45506	0.00000	48.41667	6.53045	7.19948
9.09708	24.30442	8.47770	8.95356	8.75946	35.21222	54.94096	6.43347	72.86449	73.93307	7.40012	11.42586	1128.81629	7.26397	1.00000	2.31889		10.14872
8.62839	12.28997	8.04089	7.47185	7.71489	5.27247	44.57302	4.12347	42.28089	63.88110	7.00123	10.14974	1152.09577	7.84036	1.00000	-3.59625	9.18033	6.00566
8.53709	23.88423	6.83081	8.39111	8.86864	3.7278	36.89509	3.78446	68.59197	63.12089	5.41633	12.31346	1112.98136	5.77677	0.00000	98.6738	2.72415	7.46020
7.06785	-4.02372	5.54103	7.96749	8.45935	31.96258	50.51021	1.73296	39.05660	84.04097	6.38161	8.33821	1185.42977	5.86465	1.00000	73.97117	6.30655	8.61061
8.25428	20.54375	8.51682	10.21562	7.27959	40.87363	71.89306	2.52781	42.02227	63.77227	7.37980	8.93585	1180.57006	4.98546	1.00000	14.34085	10.71500	7.61167
8.44924	-0.00820	8.38973	9.25608	7.58153	41.0051	69.43735	3.45702	40.07101	59.69942	7.95938	11.25659	1191.13209	7.81146	1.00000	-73.78458	10.86215	9.14592
8.26735	2.69851	7.12254	4.71069	7.61074	51.39323	64.45845	3.09488	74.28687	69.73128	12.98830	12.54633	1094.49399	9.11635	0.00000	0.47713	7.36716	8.95391
9.53201	-4.53813	7.47321	7.89672	9.21280	-10.91722	50.63025	9.08824	53.05023	73.77528	8.90201	8.34402	1154.01743	6.76433	0.00000	-37.65	8.07773	7.38423
9.44473	38.94542	9.46042	3.97556	10.90077	5.84752	59.45377	9.20518	41.14402	64.91957	8.38685	10.69381	1113.83967		1.00000	-5.682	7.90503	7.87805
8.43533	27.68927	8.86188	7.19801	8.79094	34.06635	44.62916	3.76286	54.59742	70.72977	9.03863	10.18270	1088.07925	7.64992	0.00000	-84.67837	6.10447	8.55746
9.13012	6.64630	7.96131	10.34119	7.52990	22.98212	41.50151	6.45687	39.37430	76.64023	5.88964	8.98177	1158.90471	5.80903	1.00000	-80.58556	11.33058	7.60525
7.56753	28.85074	8.99680	6.20920	8.54084	34.61667	94.01302	1.94419	47.87269	57.42405	6.97800	9.21960	1090.92887	6.91894	1.00000	135.6	7.58015	9.21019
8.66227	11.22313	8.69050	6.23058	8.46545	23.18	62.34390	4.08632	54.46229	74.82383	8.70891	9.36368	1081.91156	8.19450	0.00000	88.58	11.72134	10.93822
7.96354	15.33154	7.83141	9.90522	8.65222	42.50729	50.54009	3.30209	58.56030	71.18923	9.24934	7.81973	1090.70455	5.86960	1.00000	1.53414	6.80546	7.97636
7.80358	15.52959	10.47163	9.29346	7.04680	-31.25033	69.74836	3.04472	60.72364	60.48523	7.76952	8.53599	1129.55493	5.76009	1.00000	-61.4867	10.54153	9.09651
7.98995	13.09068	6.26566	7.39784	8.51556	55.64776	29.96452	2.89456	53.04047	61.72859	9.10376	11.05970	1056.56798	9.21345	0.00000	38.02486	7.79282	8.57230
8.21954	4.39824	8.45148	7.89063	7.44487	50.18545	40.36291	2.31842	60.91499	60.77590	7.78173	10.30123	1174.93239	7.12330	1.00000	27.06365	4.34054	8.40822
7.39206	14.58159	6.30538	8.83523	7.28012	23.1959	44.35184	1.53702	66.26147	62.18250	2.66806	6.55983	1148.99616	6.18459	1.00000	86.51499	4.02311	8.97719
8.03415	21.14329	7.97863	7.64298	9.68293	-7.54972	34.09121	2.91389	83.50922	56.95410	9.33511	8.18910	1162.63255	6.12309	0.00000	110.71639	6.51057	8.63480
8.45026	7.60977	12.79312	3.74382	7.76838	44.97639	76.81854	4.11122	68.12688	59.29737	8.98879	8.07576	1137.47986	7.00018	1.00000	19.61222	7.48486	7.43207
8.97586	-8.75229	10.22646	5.24259	7.62476	4.02219	53.30941	5.86832	29.58556	67.68604	8.34158	11.41135	1069.59699	10.12361	1.00000	101.02083	9.68180	8.15557
8.36983	2.77772	6.04444	7.64599	7.40154	-14.66463	45.91737	3.56556	48.94989	67.89556	7.62882	10.27589	1083.79980	7.16771	0.00000	-52.35558	6.59517	9.56409
9.63173	6.33759		11.04606	8.65791	24.41288	48.81423	10.68098	44.58611	63.36529	4.64016	5.36559	1130.11800	11.16562	0.00000	76.56719	8.66298	8.74690
9.12079	10.07230	7.36293	7.95196	9.69656	19.32889	51.01318	6.27149	37.50852	65.68380	6.15214	6.76273	1094.54573	7.15897	1.00000	-99.32556	5.14272	7.97490
8.28832	18.53818	8.60457	5.99713	7.59060	-2.90055	44.43212	3.36710	45.73506	78.47474	3.83124	5.02291	1077.91046	9.29655	1.00000	-79.00453	5.19595	9.27621
6.98246	-14.14328	10.58806	5.27293	6.76319	23.49668	56.65959	1.74651	44.68446	55.31538	7.18352	8.09975	1177.81975	6.11001	1.00000	86.68363	7.81477	7.34773
8.01410	15.80027	10.09853	7.40802	9.04640	3.51667	25.81109	2.55046	54.06313	67.90600	6.52754	7.38001	1114.81857	3.97641	0.00000	11.5	8.24340	9.04977
10.61380	1.47108	6.82937	6.72996	8.89469	12.35275	44.01849	26.22788	63.03332	64.81449	6.36471	7.30616	1183.08408	7.16716	1.00000	121.06761	5.80598	6.63461
8.09769	12.57462	7.64087	6.22958	10.12094	55.64776	74.69114	2.90024	64.12821	73.83202	8.33289	6.86985	1111.09163	6.64342	1.00000	38.02486	9.03396	8.41338
8.49530	3.68528	6.28841	7.21277	9.72460	-1.63333	40.17913	4.09681	47.95528	59.42919	7.14182	7.74419	1071.37798	7.60104	1.00000	13.58357	7.80957	8.37755
8.17071	23.11262	11.40719	5.17323	8.26831	23.49668	83.35959	3.57219	55.82921	70.28010	6.28550	9.74064	1172.41543	6.99602	1.00000	86.68363	9.59723	9.35392
9.98798	14.15590	10.74489	10.60188	6.93684	41.55838	65.94387	14.64179	33.07982	80.87070	6.71686	9.56731	1160.36032	4.05324	1.00000	-81.56929	12.60673	8.65162
9.86194	19.92022	8.05301	5.34082	7.52268	-21.98333	23.88060	12.47528	72.06240	61.81208	11.90237	9.51868	1145.50628	6.39903	0.00000	16.91667	6.91970	9.78407
10.22133	18.30732	7.66828	6.92525	10.09867	25.87972	84.29431	17.20925	47.90335	61.48634	10.11824	9.41931	1146.04400	7.02365	0.00000	-97.50417	6.47261	8.03603
7.96645	27.28398	7.78078	10.13003	7.21953	33.08014	37.78493	2.98710	64.89740	52.29041	6.84073	6.87150	1113.19755	9.47169	0.00000	-83.2321	9.34386	7.52028
10.51336	-7.43761	9.91235	7.10451	8.21458	50.9803	51.60895	23.86713	74.02959	77.66668	8.83268	8.48205	1168.07055	6.41274	1.00000	11.32903	8.24092	8.40508
8.84172	18.17157	7.23390	5.88142	7.75423	55.64776	52.65314	5.09432	55.58728	61.96271	9.48341	7.03423	1167.37288	7.47656	1.00000	38.02486	9.61064	8.77512
8.29968	14.75763	6.92680	11.86978	10.10488	8.43333	39.09160	3.22123	40.85710	58.57837	4.71798	5.13487	1090.14396	10.84443	0.00000	99.96667	8.67006	5.61760
9.61823	-6.58432	9.60325	8.95230	7.71072	-11.94306	47.78496	10.17698	25.15945	71.83207	6.55860	10.72785	1120.39265	6.36810	1.00000	-76.70944	11.60092	8.13961
7.66975	15.99052	4.98442	9.79405	9.81854	-25.42778	26.39020	1.94731	44.72521	75.19841	5.93848	6.82900	1129.97126	10.48014	0.00000	-49.27306	8.84893	6.80647
7.41021	25.96212	8.69508	8.84143	9.14650	37.08819	59.15339	2.49017	54.40003	75.06192	7.60660	11.87277	1135.56646	8.35008	1.00000	-8.2503	11.59153	7.55180
6.79959	1.81455	6.76516	9.93483	7.88019	4.88441	19.04984	1.29376	61.91659	66.89004	7.87035	7.77794	1120.53360	5.22044	1.00000	101.96857	8.29655	8.46519
7.60070	-1.86418	10.21044	7.12292	10.05771	38.45598	54.90593	1.93866	41.35075	69.73843	6.86671	9.83806	1124.31826	6.64800	1.00000	48.87498	10.03492	9.33469
8.97379	14.20651	7.20897	8.00534	7.34951	31.39547	58.72764	5.63600	48.55641	61.15735	8.50778	7.91744	1074.07040	6.72260	1.00000	34.75699	7.74407	9.50218
9.33034	16.92971	4.67938	9.21312	10.04640	23.73333	54.98788	7.43766	37.96095	64.22950	4.86160	8.88958	1166.24868	4.66697	1.00000	114.68333	6.62399	8.99935
7.67342	14.37407	10.39217	6.15456	9.06640	27.34089	43.64469	1.95159	45.72863	72.52634	6.58890	11.59607	1125.06064	7.24586	1.00000	117.4831	10.34196	6.79367
9.79483	14.68270	8.35160	5.69540	8.75478	48.52961	39.41786	11.72955	46.03137	76.18567	3.46187	4.23146	1076.30637	9.85813	1.00000	12.16179	6.50319	8.10858
9.26983	12.58517	7.40262	9.41022	8.30789	14.0823	35.50429	7.54540	28.70752	60.19160	7.99457	7.38807	1151.27108		0.00000	98.19151	9.87359	8.93496
8.48835	23.55190	8.56523	8.00504	9.73884	50.18545	64.52860	3.66512	60.44869	71.61064	6.84882	9.26045	1089.59809	7.05574	1.00000	27.06365	9.17189	7.68254
8.43644	29.19782	7.32168	5.22196	9.77587	25.6439	30.88019	3.60086	27.42849	75.36622	6.26041	6.31642	1191.10030	7.50317	1.00000	77.9129	5.94115	8.05534
6.99875	22.77625	6.39753	10.50642	7.39663	42.28639	56.29181	1.51148	42.92467	61.81854	8.11332	5.25743	1086.96209	9.24723	0.00000	18.84	10.71099	8.55178
8.74204	15.16520	10.22907	7.77040	9.10614	14.53767	41.55485	5.20352	45.77520	67.94542	7.88089	8.83142	1059.03892	6.31440	1.00000	46.83187	9.51723	6.51006
8.89804	23.60721	7.04238	9.31432	8.44278	34.95303	53.78203	4.93702	53.98720	67.95166	5.88905	12.15164	1189.35419	8.71799	1.00000	-120.43572	11.99020	7.24158
8.96131	16.54739	7.01555	8.69333	8.25124	35.06544	41.18500	5.50482	58.80947	67.94064	5.64755	6.80725	1053.45260	9.02178	0.00000	1.04945	9.93022	7.34149
9.60286	4.13695	6.67389	6.73474	8.27109	-31.4488	57.55840	10.02304	61.13862	58.14593	6.16438	6.94714	1113.27810	7.87830	1.00000	-60.93173	4.47066	8.57726
7.91359	19.63410	6.76595	6.22473	9.57418	3.27833	56.96411	2.30050	44.17779	71.14238	4.69834	7.01500	1166.20949	8.08669	1.00000	32.88667	3.28429	8.71782
10.25981	8.49560	8.22024	6.48319	8.88324	34.86472	58.55469	18.66919	55.15019	64.48601	10.35151	10.01207	1118.13480	7.14481	0.00000	117.55417	6.55865	6.41397
9.46285	8.34229	8.16300	6.55370	7.44147	33.43443	61.37876	8.86990	55.45493	60.44901	9.31075	8.59752	1082.36976		0.00000	-5.22126	5.76167	8.82364
9.54444	27.40317	8.48010	5.85149	9.66515	14.0823	32.17559	9.71216	29.92249	50.26539	11.10886	10.08725	1152.07849	6.08219	0.00000	98.19151	5.54031	8.50315
8.69099	1.66403	7.72093	5.39006	8.17545	42.62833	56.78077	4.81739	46.94454	66.78268	11.01247	10.29301	1170.06168	6.60044	0.00000	20.89389	6.83738	8.63842
8.54681	-1.83280	10.23424	6.61179	9.70842	25.6439	40.90253	3.47201	56.80437	57.20149	7.47281	9.28232	1096.50634	6.41293	1.00000	77.9129	9.10511	8.35694
7.85620	1.45775	7.33460	7.43702	9.73612	17.94979	58.50657	2.84689	58.48831	69.89975	9.73312	9.66395	1069.12841	6.77035	0.00000	-94.91386	5.54485	7.23984
