PRES	PM10	PAHs	PM2.5	O3	Pb	warning	NH3	CO	SO2	longitude	CH4	NOx	CFCs	H2CO	TEMP	C2H3NO5	latitude
1199.59915	8.52853	3.76281	8.33314	10.19735	49.92324	1.00000	4.33286	8.50712	7.34502	111.50861	6.96272	11.75436	29.90979	38.87301	14.20671	10.12084	32.54278
1138.35703	7.43757	7.10635	8.62483	5.06585	70.28914	0.00000	8.29853	11.51331	8.12695	15.00913	10.64503	5.90914	57.22682	53.47053	6.08941	3.12193	37.51803
1058.48791	8.03028	3.11897	8.37587	6.86383	45.27287	1.00000	5.23994	10.12652	7.91388	8.2926	7.59134	7.61814	37.88432	58.09099	3.23632	5.95334	9.58126
1121.48108	5.92488	5.08327	7.05637	7.94962	48.80779	1.00000	3.62334	5.21153	6.50799	-1.60452	6.99332	9.90495	47.87234	55.43409	25.09859	2.38526	42.06166
1157.29561	6.20073	4.88908	8.69819	7.53783	44.18662	1.00000	3.01151	5.25356	6.89321	-97.50417	7.03384	10.18747	35.72477	33.83521	16.28347	3.25534	25.87972
1118.15268	7.55342	10.12946	8.50753	5.96974	55.50170	0.00000	10.59793	9.19095	8.44192	99.89166	7.85347	10.42748	46.01130	65.56763	16.95432	4.99116	15.46063
1177.53770	5.20733	5.78911	6.69078	8.38999	51.99908	1.00000	5.38745	9.47481	6.88720	-122.2054	7.34764	7.48330	47.91440	61.29723	11.87064	2.99072	47.76232
1143.02511	8.39418	5.15095	8.35089	8.38223	48.77814	1.00000	5.15535	8.57768	7.96082	75.35927	6.88555	9.47280	52.75400	57.29814	16.24891	7.58362	12.04161
1137.44213	6.80718	8.56900	7.43335	7.83584	54.99260	1.00000	6.43689	8.49630	6.81889	-13.2356	9.72897	8.53298	58.66297	67.09185	21.14642	3.66781	8.48714
1058.56690	6.54168	6.82505	7.77333	6.79912	61.06625	0.00000	4.49089	6.31804	7.46639	32.88667	8.14716	8.26674	61.65229	43.39278	20.06274	3.74441	3.27833
1056.13445	6.44689	6.73765	7.20461	9.02011	62.80352	1.00000	2.96911	6.75151	8.33588	102.42587	5.56952	8.72530	40.80446	64.17151	10.32586	2.24751	15.58552
1176.16801	8.43069	10.10225	7.42034	5.73024	35.48552	0.00000	6.96705	9.08266	6.58495	76.11996	6.41358	10.69741	60.07844	42.13732	9.66917	8.73326	11.12018
1097.42805	7.09826	8.15945	6.85593	6.56375	49.98949	0.00000	6.13098	6.81552	4.59609	-120.45794	7.96195	6.53694	23.13500	38.60864	7.57308	4.37673	34.63915
1176.40825	7.12824	6.18991	7.94231	9.16226	52.59380	1.00000	5.31489	8.59374	9.52677	14.39024	5.71651	9.59918	41.90876	54.89109		5.20186	42.22718
1150.96188	7.21982	11.01092	6.70275	6.49256	33.00489	0.00000	6.49903	9.06407	8.01372	83.36889	10.09541	6.67764	52.27184	45.62599	30.11858	4.25575	26.76628
1157.47214	6.62411	7.54136	6.54406	10.75933	55.62138	1.00000	6.38432	6.11496	7.71016	43.38531	8.84832	8.00834	92.75035	49.38366	14.35409	3.86167	9.89206
1139.08369	7.66141	7.76774	7.31311	5.53920	58.39894	0.00000	6.77677	7.41859	7.74347	117.7	8.23964	8.05726	36.21239	47.06264	29.87407	5.18602	35.85
1159.54273	7.50554	8.34591	8.59518	8.99385	31.09459	0.00000	3.78350	5.64868	8.20329	120.5875	12.44028	5.63216	48.66061	60.26031	-5.32725	3.35001	16.455
1130.72372	6.84636	9.34211	7.17243	4.82298	69.15638	0.00000	8.46213	13.18347	5.84429	-76.51552	7.56980	9.69564	68.29728	48.95222	25.34959	2.69781	39.32011
1099.54431	7.45997	6.16499	6.36868	8.37608	61.61976	1.00000	9.13737	6.68307	7.63597	13.32127	10.64855	7.20251	62.59820	54.20220	15.94974	4.27763	52.59319
1108.21320	7.84985	10.08154	7.41587	10.60936	61.57046	1.00000	8.79239	7.26721	5.27230	86.59611	12.99932	6.25878	43.34450	36.12045	6.08768	4.60704	25.87498
1078.03532	8.29760	7.50154	7.39037	6.78650	37.87479	1.00000	7.08446	6.63866	7.58421	15.00835	8.31525	4.93046	40.60246	65.62902	20.94811	5.53952	51.14942
1177.79833	6.34059	9.12147	6.58574	10.16430	48.74507	1.00000	11.18091	11.92212	6.89324	120.5875	7.52646	6.31781	63.01863	40.58336	27.45056	1.31658	16.455
1104.60900	7.06115	9.68929	8.33053	6.25179	54.23953	0.00000	8.19341	8.47722	6.96146	9.0027	7.64994	9.73685	80.03229	40.93908	30.34127	2.62917	11.86064
1151.14074	8.54120	8.56466	7.45174	3.54836	65.08648	0.00000	7.14306	4.04831	6.71645	8.62118	9.47120	8.93085	59.11953	51.91920	12.78508	8.29956	45.44694
1186.10227	8.54808	5.30800	6.48570	8.75682	62.32121	1.00000	3.65060	2.99927	6.48801	86.00214	9.25349	8.81923	75.69409	55.84298	15.47034	8.70048	46.51872
1183.41787	9.02476	7.67558	6.85577	9.16583	46.01040	1.00000	6.72497	7.73417	6.53471	31.33078	5.07970	8.99570	37.29047	46.00620	11.09751	13.71480	47.56494
1076.06913	7.13165	6.32656	6.63882	9.25155	49.02084	1.00000	6.07146	8.02686	8.63911	111.73861	6.13902	9.44933	57.47321	56.74124	24.93572	3.35169	35.20889
1137.61786	6.57913	7.98442	7.35343	5.64281	57.67318	0.00000	6.91186	7.63001	6.74525	13.32127	6.62375	8.67535	45.33562	29.28562	18.27828	2.68329	52.59319
1154.67019	8.10960	7.35407	6.83215	6.98742	64.94194	1.00000	6.86884	8.28842	7.32090	122.20488	4.69952	8.19451	46.08402	43.55257	6.25705	6.17500	29.98869
1072.04213	6.32458	9.00506	7.12628	4.87824	64.19653	0.00000	6.11135	2.93573	8.11414	-0.74934	10.09442	8.49019	47.04435	58.00468	10.76403	2.80838	51.62907
1054.52225	7.60284	3.61812	7.56421	7.57777	38.90761	1.00000	5.88359	5.83072	6.69886	124.84472	6.36894	9.52850	71.14009	57.95164	17.19781	6.12688	10.13361
1151.23129	7.77539	4.01784	8.48973	10.99580	52.02159	1.00000	5.95355	7.30928	5.94646	9.02596	7.60246	10.84940	38.85214	42.04667	1.50274	6.00621	48.21644
1099.24846	8.05010	4.67469	5.39157	8.36827		1.00000	5.67659	4.39935	5.81526	14.39024	8.89532	9.19480	51.90469	36.14277	24.85028	5.57040	42.22718
1125.08088	8.47811	7.61241	8.55397	9.32322	54.86857	1.00000	5.60477	6.75892	7.12098	-71.08977	8.72950	8.39889	30.64700	53.49696	-0.62184	7.94709	41.9001
1074.81940	8.31441	5.43048	7.63329		72.57439	1.00000	6.27238	4.83076	7.60366	-72.47417	9.17884	8.15969	45.79108	32.06879	16.50623	8.09141	7.83389
1127.18542	9.04578	6.32146	7.76083	8.53749	59.23122	1.00000	7.24197	9.79791	7.25520	46.58333	4.91446	7.67752	48.09742	58.38845	21.86033	13.47493	-21.15
1072.58854	7.10893	8.08528	7.36875	6.16911	36.21862	0.00000	9.30418	9.38705	7.01475	-75.23266	10.29410	6.72319	43.09735	54.85816	-5.05285	4.63644	43.1009
1108.68118	7.14694	8.68189	9.22638	4.18843	61.73153	0.00000	8.39771	4.61815	8.82046	73.97117	5.99217	6.41883	33.58671	53.80151	2.12138	3.38722	31.96258
1071.93596	6.23929	3.30449	8.90783	7.90258	76.73156	1.00000	3.88757	1.62240	6.95381	102.05461	9.32110	8.79142	57.76463	41.97177	13.61126	2.30394	6.25947
1050.81827	6.59776	9.17124	8.19090	9.40343	66.41269	1.00000	9.36958	5.35922	5.58439	-74.95472	6.96023	4.36069	56.65624	32.12848	1.05436	2.41334	10.98778
1113.50285	7.23076	7.72125	8.03738	7.92153	47.70632	1.00000	8.46977	6.33629	7.18859	138.31667	3.77469	8.18484	45.15688	46.03339	32.17360	3.14592	36.65
1110.44382	6.92387	6.09975	5.62304	8.86464	44.26278	1.00000	5.70649	8.82024	7.03466	117.55417	6.33050	8.60167	50.93076	30.10148	1.45019	3.72456	34.86472
1125.23521	7.71030	9.26731	6.63604	4.99342	46.29914	0.00000	7.15164	9.74466	7.95591	-122.39168	8.62170	8.93575	68.45325	48.23462	21.78173	3.92760	40.58654
1147.49026	5.79123	8.86466	6.54834	6.23275	51.88250	0.00000	9.17488	10.15594	6.39477	47.3799	9.51102	7.61244	71.30254	80.31216	12.78838	2.78233	33.14447
1116.12205	7.05338	6.18910	7.17210	5.79152	61.03588	0.00000	4.58295	6.40630	7.09576	-75.64963	8.84166	10.09643	52.74411	43.46287	-5.49238	2.97391	40.24537
1107.45215	8.19703	4.12442	7.03548	8.36107	54.14213	1.00000	6.30185	3.28265	6.93118	49.62251	9.81200	8.23244	54.56023	30.31215	19.52236	7.06765	27.0174
1197.15865	9.00870	4.95092	6.18977	9.71801	34.66929	1.00000	6.85164	6.51954	8.20913	28.67582	6.39775	6.75184	48.54046	24.78454	28.98755	12.96327	40.98894
1085.51585	6.66296	5.14375	6.44044	6.98711	45.23660	1.00000	4.33264	10.78114	6.74614	20.91361	6.59964	8.30736	43.15182	50.20871	19.34532	3.78314	41.92361
1074.99787	6.93708	6.95166	6.40836	10.53889	37.29025	1.00000	5.43362	7.51199	5.26548	140.73667	7.24897	10.07503	57.77043	54.25844	17.77271	3.01324	41.77583
1124.39712	8.32604	7.49026	6.38326	12.92190	63.32931	1.00000	6.54236	6.62771	6.69867	10.7	3.81494	11.93658	57.26267	51.27287	16.60615	8.33759	4.96667
1150.93534	7.81263	7.73531	6.76791	8.04149	58.82679	0.00000	4.76685	8.07532	7.00672	21.32778	9.08230	8.09011	45.09585	67.91378	21.98074	4.81111	42
1129.34347	7.54992	5.70810	6.98219	4.25390	29.63651	0.00000	5.86211	7.64527	7.10121	69.01354	8.47623	9.87029	56.27573	59.02087	16.44621	5.14382	38.55632
1182.55010	7.42217	5.66367	7.08012	7.73133	44.73321	1.00000	6.76699	10.08159	5.82446	-89.71472	4.02132	7.64088	49.89938	41.94130	9.84784	4.61756	13.73417
1072.84493	7.36590	3.78589	6.91529	10.15403	26.95138	1.00000	5.33609	8.81215	8.32045	-71.08977	4.98208	11.45868	20.82316	58.89578	15.64339	3.56632	41.9001
1097.24629	7.31300	9.89749	6.02271	4.10866	44.58277	0.00000	8.45396	7.08987	6.97243	119.58627	9.19720	8.42210	42.30750	61.27194	17.70571	3.57323	23.5654
1148.04231	7.29146	7.84862	6.48284	5.61143	55.94458	0.00000	4.50874	4.74590	6.08238	-0.45877	8.70287	11.17313	51.26331	44.51998	10.43376	4.60770	46.32313
1117.54631	7.76662	6.35068	7.02541	9.14377	43.30244	1.00000	6.34445	6.27500	5.31108	37.00438	8.44582	8.51208	55.75538	42.41632	26.14536	4.66812	-7.60361
1103.43629	6.61399	6.79136	7.50585	9.75767	50.13104	1.00000	6.75563	5.81792	7.14617	4.21372	9.94141	8.65394	50.13327	41.20716	8.68947	2.13006	51.12794
1189.64586	6.77314	6.41780	7.70747	5.30039	35.96790	0.00000	8.27487	8.16507	7.83450	-72.97261	8.20922	8.52074	41.31495	58.24249	14.74422	3.22104	43.61062
1140.70682	8.22736	6.36437	7.82673	5.24207	54.77242	0.00000	7.47359	8.96046	6.59512	137.02166	8.24926	8.70778	68.26802	60.07290	-0.51807	6.97349	35.48199
1138.93278	8.46592	7.22452	6.20854	9.89548	63.01819	1.00000	7.36035	6.01978	8.37436	51.67462	10.15437	8.16449	69.23072	68.48103	4.92218	8.69946	32.65246
1089.43091	6.75738	9.87781	6.16002	6.12042	52.80137	1.00000	7.21288	5.90144	6.71119	86.59611	6.95898	7.36210	61.88399	46.31171	11.70613	3.83932	25.87498
1187.95584	7.18537	4.90806	7.99803	10.97686	38.91996	0.00000	5.23018	8.66931	5.91577	5.03586	5.52289	10.37330	65.60230	46.59784	3.69408	3.55596	43.83125
1078.74249	8.89280	9.42532	8.19532	6.16078	55.56021	0.00000	6.98675	6.47932	8.76565	13.32127	7.33450	7.48282	57.06849	34.88603	9.92905	11.69887	52.59319
1144.21218	6.94566	7.97575	7.33077	9.46341	38.79803	1.00000	6.35163	6.62424	6.44437	13.58357	7.18275	7.72278	57.78441	58.54364	14.36221	2.43700	-1.63333
1142.87102	7.82750	4.70925	8.03131	9.06875	44.33529	1.00000	7.56303	5.22167	8.13665	137.02166	8.48739	8.76356	47.67820	60.46612	15.25477	4.84342	35.48199
1164.50133	7.15495	4.40438	7.59975	6.62040	82.09515	1.00000	3.14107	3.54900	5.17037	120.89694	8.81949	10.68584	54.02641	49.81759	13.62382	3.99449	14.95472
1081.43488	9.10066	6.17617	8.65203	8.92658	65.30724	1.00000	6.61701	6.37098	6.08156	37.55	8.51790	8.09876	60.63161	64.85083	9.45478	13.27277	6.03333
1178.46679	9.23119	7.37410	5.85164	5.54613	59.26930	0.00000	9.51045	5.85905	6.76706	79.41727	7.93040	10.36067	54.09722	77.46510	-3.40188	16.87523	12.25282
1069.12410	7.81770	4.95220	8.41513	8.73128	61.00038	1.00000	8.67085	8.95258	8.18841	-116.37697	5.00091	7.74585	99.82016	26.68666	25.31967	4.08656	33.72255
1169.55842	7.12164	5.01380	7.34560	8.59335	47.44511	1.00000	4.78886	9.29861	6.66450	-1.64295	7.27889	9.33398	45.86220	45.02281	20.63198	2.20203	42.8139
1132.98680	6.43304	4.68071	9.58204	7.79258	54.53570	1.00000	4.37240	5.91199	6.34972	5.2875		8.40833	47.05795	42.44002	3.14022	4.22160	51.65333
1091.78119	6.15008	7.50528	6.78548	5.74051	51.56398	0.00000	4.69597	5.20716	5.64401	150.99292	8.95331	10.50099	43.46297	46.61764	37.81357	3.03324	-33.75881
1120.33492	8.53124	2.14142	6.14727	6.24530	39.08481	1.00000	5.64981	3.38269	7.83060	-4.21376	8.49884	9.59752	19.14958	55.62574	17.52142	8.72751	55.82885
1154.72725	7.34574	4.78360	6.02785	7.79328	66.79187	1.00000	5.32277	4.75901	7.63962	-1.06667	8.26161	8.86795	60.53479	32.52096	4.44062	4.73961	53.78333
1090.22521	7.23991	5.62790	7.18952	7.67936	68.01017	1.00000	3.79447	6.40479	8.54550	140.73667	6.49544	9.21138	46.10913	72.79076	14.08953	3.76949	41.77583
1174.52291	7.81984	7.11515	7.45260	5.54512	43.80302	0.00000	6.30836	8.04717	5.82910	-93.71133	5.87212	9.36295	33.53839	47.26940	23.85726	5.91294	41.57721
1066.80331	6.76803	7.04277	7.87162	9.84316	55.18609	1.00000	8.41121	8.24322	6.63615	-77.55777	7.56170	7.65574	37.29607	73.39631	17.45327	4.03774	37.52487
1185.60944	8.87342	5.87397	7.52238	7.46012	69.96775	1.00000	5.14355	9.90908	6.64724	123.89071	6.27793	8.80511	70.52489	64.45220	5.27858	11.05689	10.31672
1164.43116	4.35479	9.86250	5.62932	6.42124	41.22929	0.00000	6.00507	4.97778	7.05491	10.30215	9.59662	7.95445	44.96199	66.23043	25.59118	3.43119	53.94313
1158.79936	8.77407	9.94236	7.00339	4.87238	65.91921	0.00000	8.46839	6.55919	8.05924	39.85331	6.89827	7.33366	35.82123	36.21686	25.23069	12.14360	57.30185
1110.30677	7.67285	6.25933	7.42251	4.88757	66.89937	0.00000	5.65697	4.69079	6.96174	51.0193	7.46444	6.80755	75.80458	50.73113	22.73049	5.34421	35.6803
1109.04238	6.59368	6.26619	6.90074	10.56954	64.31268	1.00000	3.22600	3.79564	5.12924	106.92667	7.76289	6.27631	56.07120	74.35973	20.43870	3.33304	-6.91806
1055.36862	9.27254	4.16521	8.34625	11.57612	58.23432	1.00000	6.31691	8.39496	7.43770	12.1369	6.19246	8.88251	63.67394	41.45106	6.46140	16.47136	51.04962
1176.16483	7.93839	6.27948	7.68718	10.29788	54.20429	1.00000	7.11112	7.31415	8.36363	-81.23621	5.57430	9.76907	45.71408	66.14828	19.14769	5.67085	33.98154
1085.25365	6.76582	9.47567	7.43145	5.12479	74.05551	0.00000	7.53342	8.85664	7.27915	37.38115	4.89652	12.46592	38.90962	88.30860	24.04944	3.82634	55.63711
1112.69676	7.15585	6.74556	6.79737	10.68450	61.19197	1.00000	7.25223	6.56330	6.38586	1.53414	5.35223	9.15021	43.32717	45.54431	23.93947	2.78104	42.50729
1155.35129	8.18284	3.95144	6.59645	9.15719	52.43580	1.00000	3.90971	8.89773	7.19819	-2.98333	6.99769	11.73735	53.84408	54.23328	12.77256	7.56850	53.83333
1150.41639	6.04673	4.86696	7.65410	7.96406	70.37337	1.00000	6.62168	6.79286	7.23211	-87.70172	6.97464	8.45458	53.27597	50.09559	35.28783	3.31414	41.72059
1151.12894	8.01114	5.51877	8.29581	7.75953	52.78772	1.00000	4.85041	10.58454	7.36117	73	5.53781	8.35252	49.87753	66.39897	24.38066	6.18500	40.93333
1102.98062	6.76292	3.79970	5.47303	7.82278	53.75883	1.00000	3.14907	6.03765	8.71054	-111.78903	3.76582	10.14402	40.91546	54.65041	24.76666	1.75497	33.35283
1151.18552	6.86141	7.45186	6.36725	4.57330	53.58504	0.00000	7.39807	12.27073	8.20060	4.69889	9.58738	7.15247	35.97800	84.96494	24.90185	4.28285	50.56149
1067.60104	7.44158	7.26432	7.06712	9.17054	50.30890	1.00000	8.22371	7.77385	8.11830	-3.59625	9.19576	8.18823	56.40362	48.93802	14.32985	4.48944	5.27247
1091.50312	7.20938	6.72401	6.08861	5.82940	47.35696	0.00000	10.42908	7.53140	6.95053	107.60389	8.56085	9.26347	57.97578	50.77913	14.13802	3.23703	-7.01833
1108.59721	6.59888	5.35827	6.80154	10.65972	73.76189	1.00000	4.63653	9.65622	8.15509	1.26738	6.70900	10.03681	44.46250	56.83063	14.54092	3.21593	51.84819
1128.49140	7.66745	11.16084	7.09106	7.35081	19.83811	0.00000	11.47644	9.64883	7.46909	-3.59625	9.05541	8.80417	41.94315	55.86671	14.56224	5.17414	5.27247
1050.34455	6.86694	7.09809	5.48964	4.41318	62.50708	0.00000	7.32985	6.10456	7.01947	43.91385	10.24434	6.15649	64.31146	43.71397	12.57321	1.85164	54.03876
1167.39035	7.01955	8.76677	6.38609	9.48675	44.14649	1.00000	8.07076	7.66061	7.55075	-119.27337	11.32290	8.38179	74.95051	49.56485	28.81798	3.46841	50.26729
1084.93172	7.02399	10.07056	5.18003	6.52083	38.35517	0.00000	9.33043	9.01913	7.71020	19.91667	9.11820	8.62633	70.40050	62.00891	1.13545	2.89838	-11.78333
1063.55851	9.91232	5.56832	8.95510	8.16884	62.45142	1.00000	6.52955	7.40200	5.33850	37.3825	4.89223	9.75004	55.87783	40.36468	9.78014	28.62362	37.05944
1156.54453	8.95981	10.15757	8.42376	6.43612	57.77857	0.00000	9.59580	8.14659	7.91063	-74.95472	5.94594	12.20697	50.27595	28.09450	0.62781	12.39172	10.98778
1121.57494	7.62673	2.13838	7.83977	6.95021	64.26553	1.00000	3.20422	12.41067	7.51251	-15.58602	7.60353	9.55058	56.07102	90.00720	28.82490	5.70509	27.76056
1062.13959	6.55177	8.56587	5.77083	9.81378	52.49510	1.00000	7.61117	8.72880	7.66869	31.33078	8.99671	7.65843	13.22898	58.48791	25.37037	2.45927	47.56494
1147.97005	7.26581	10.14541	6.86011	6.88113	73.71105	0.00000	8.91706	7.42055	6.66446	-1.05366	9.90191	6.95001	62.17182	59.40149	23.05312	2.40453	43.71032
1156.37600	8.42995	7.75450	5.53714	8.17988	62.08041	1.00000	6.41765	7.84581	7.26960	28.88222	9.54247	9.05959	41.87452	44.25633	14.71876	8.77085	40.37528
1057.99838	7.96535	8.79149	8.62155	5.79089	56.61433	0.00000	8.12420	8.63905	7.45239	27.02444	8.81474	8.58434	55.71639	59.08342	27.32036	4.68135	39.59611
1096.63587	8.25221	6.19531	7.89476	10.76458	64.85393	1.00000	7.14524	8.00501	6.19003	5.03586	5.43845	8.82373	56.58697	56.51461	14.87545	8.16209	43.83125
1134.12325	5.83671	5.14965	8.82177	8.85145	58.83987	1.00000	5.63859	5.25067	6.98567	2.18247	8.36598	7.39231	18.99005	57.65967	41.68033	0.86090	41.41204
1160.45473	6.08802	8.26259	8.66187	5.09946	52.92512	0.00000	9.96944	11.57011	8.11710	-82.00919	7.51611	10.11221	58.32504	47.80674	21.12158	1.56906	23.04419
1175.86201	7.50136	6.39716	7.73496	8.65582	74.97669	1.00000	5.76948	6.36432	8.70902	-101.2591	8.26165	8.09068	32.03343	42.24657		5.42955	21.01858
1198.79927	7.10893	7.04119	6.96991	6.45476	58.46095	0.00000	3.18656	4.48179	8.96413	137.95378	12.62010	10.22338	66.86866	58.07459	16.95080	3.72372	35.82756
1190.27729	7.27142	5.75315	6.00895	9.51902	48.14987	1.00000	5.38308	9.14839	7.88251	71.67164	5.91780	9.07264	48.95231	60.72261	8.87746	5.47595	30.29184
1071.51938	6.43709	8.11868	8.09996	4.80994	69.29817	0.00000	7.58255	9.52970	8.12426	121.12251	7.57737	9.93140	43.89744	50.13438	3.00525	2.36107	14.62578
1164.83295	7.17681	2.03106	8.08182	6.84360	70.52575	1.00000	6.82741	3.45370	8.37111	-5.22126	8.34353	8.44222	54.92724	56.42196	21.27480	4.34072	33.43443
1088.80137	8.42952	9.70822	8.31428	7.11843	65.70697	0.00000	5.84699	5.95018	7.10806	4.21372	8.03011	8.10670	49.76604	61.35689	14.09874	8.95220	51.12794
1087.24380	8.86367	3.67829	7.86862	8.94488	74.48199	1.00000	5.16161	3.15280	7.87981	-90.10674	8.09988	8.26053	82.48164	43.76708	20.97143	10.75823	29.84576
1190.40186	6.64706	8.15285	7.21916	2.44480	54.53735	0.00000	7.77743	4.63223	7.13720	-2.98884	9.36715	9.96660	35.99598	53.87792	22.31274	2.04482	43.32686
1150.12467	6.55339	5.61132	7.51967	10.21938	58.65261	1.00000	5.67793	8.15386	7.41765	71.21169	6.70573	9.27729	50.48993	50.61066	29.80451	3.52920	21.59983
1130.36613	7.32189	10.20660	9.19601	6.36995	56.65652	0.00000	7.26390	6.95243	6.44083	49.62251	7.53119	7.75777	63.79360	62.85519	25.53931	3.18036	27.0174
1083.29569	7.03536	7.08366	7.20097	10.87632	59.35535	1.00000	3.26623	4.35373	5.72701	5.03586	8.57093	7.90638	41.73346	77.71234	8.48769	2.19252	43.83125
1058.24025	8.74527	11.73683	8.41010	7.65775	52.81231	0.00000	7.74889	6.78173	5.63965	6.9747	8.15477	9.07862	47.98473	40.58968	20.49154	9.89873	50.82709
1093.87456	7.63539	8.20537	8.20861	3.38343	62.93425	0.00000	9.02079	8.08887	7.64293	26.01649	10.82155	6.03433	58.11357	44.46337	25.42347	4.07725	44.43579
1124.11451	6.87931	5.74525	8.65108	8.51826	48.11304	1.00000	8.17345	6.93969	7.21247	82.85749	5.50095	6.71118	55.03067	42.55424	19.57759	2.09194	17.54907
1062.71978	8.60905	8.42573	7.16840	5.91940	55.56443	0.00000	7.55510	7.04084	5.94776	68.11759	7.77261	9.24977	43.11669	60.75856	22.87731	9.86564	26.9423
1107.81120	7.22089	4.34965	7.32511	8.33807	50.21824	1.00000	6.95561	4.81623	6.93104	-62.64102	8.74990	8.75763	20.34096	45.08245	11.25129	2.13232	8.35122
1140.20477	7.74189	3.79946	5.37927	8.79178	45.11937	1.00000	3.92291	9.57836	7.67512	-81.23621	7.63222	9.69438	36.99451	42.76859	18.79839	5.75627	33.98154
1090.29926	8.07921	10.04179	7.79609	7.47065	52.34527	0.00000	5.77809	6.02046	5.98861	-84.23381	10.82171	7.25295	42.47949	21.06562	20.02401	6.11363	33.54428
1192.64110	5.44104	10.00478	7.21130	5.56088	55.93807	0.00000	7.47600	5.55886	7.32955	18.69303	5.80288	8.03573	36.40175	50.00054	7.37396	2.00573	12.18441
1092.22848	7.09301	5.90482	7.18027	7.61920	41.80876	1.00000	3.91566	11.54337	7.69282	-42.29444	7.26337	8.30869	16.17396	32.86326	9.14760	3.54984	-4.24444
1094.99186	7.01956	6.00429	5.93129	9.11581	63.24392	1.00000	7.22312	8.66444	6.92195	-91.73625	5.70227	7.36471	23.33511	60.68822	10.44486	3.20401	35.25064
1076.35276	7.72327	3.81085	6.05606	7.71842	45.50328	1.00000	4.93458	4.36363	6.55916	36.7138	7.71938	8.55217	20.34614	45.05601	4.03834	4.34846	35.95664
1189.52575	8.50703	5.21994	6.29806	7.73282	42.47749	1.00000	2.30734	3.89206	7.34999	-91.73625	8.43787	9.77715	54.46791	52.97516	24.36853	8.24546	35.25064
1055.67116	8.73567	4.77253	6.89939	6.53051	55.98144	1.00000	5.38113	6.13451	6.45231	-15.58602	7.67346	10.09207	56.30619	44.88509	17.46951	11.41758	27.76056
1184.62753	7.32975	8.79309	6.87286	6.42362	66.73970	0.00000	5.47128	7.85672	6.53364	35.7	7.07983	11.95582	58.02333	35.57055	7.59963	4.48345	-7.76667
1159.08040	6.76974	6.08769	7.50260	11.14354	58.16909	1.00000	7.19754	7.52052	6.47788	126.28333	5.34754	9.15848	30.03819	61.37322	14.63207	4.11520	45.35
1125.64063	7.86232	7.13877	9.18278	5.04379	38.87770	0.00000	7.26178	9.63417	6.82840	8.2926	6.79749	9.83772	53.83816	46.09657	13.79073	5.09877	9.58126
1090.51786	6.43242	4.83156	6.97847	13.50033	73.85599	1.00000	6.98087	7.26780	10.29894	0.47713	6.66526	9.50982	82.51777	37.67069	6.07949	3.08598	51.39323
1069.16673	6.87964	5.51115	8.38197	8.33511	77.97714	0.00000	5.15990	9.17201	6.54988	-2.01111	6.40421	8.33008	36.62444	46.22444	20.49356	3.15445	52.66277
1181.91942	7.44148	6.84787	7.54986	8.64887	46.89622	1.00000	7.42987	6.18848	8.40251	30.98551	5.03607	9.64438	19.16907	32.39328	11.38412	4.68462	2.41669
1108.30457	8.90605	4.16376	8.65074	3.81224	59.87335	0.00000	6.94333	6.90412	6.45300	-98.1664	3.40948	13.94821	69.57528	45.36033	5.98159	12.10013	19.32932
1139.03665	6.79134	4.97380	5.22830	11.25367	57.38913	1.00000	4.94792	9.51959	8.44714	34.37389	5.58993	10.53831	42.72062	55.07828	8.86639	2.74315	40.1675
1170.00568	7.34272	7.45036	6.16557	9.74495	56.44417	1.00000	7.41066	7.55948	8.99395	-3.52751	5.19197	7.07385	49.32830	26.84481	20.66131	3.54777	50.7236
