Pb	PM10	O3	PRES	NH3	TEMP	CO	PAHs	CH4	CFCs	H2CO	warning	PM2.5	longitude	C2H3NO5	SO2	latitude	NOx
68.47495	7.20074	6.55862	1168.80910	10.89516	0.11226	7.42581	7.38252	9.36356	63.31321	61.39755	0.00000	8.12863	-97.54667	0.18522	9.24989	30.5427	5.63908
69.64181	8.39579	7.73985	1078.83010	8.01710	23.30982	8.19880	7.84438	9.40642	58.05709	44.63358	0.00000	9.53521	10.18003	0.35161	8.19423	24.96334	3.72308
28.85303	6.56107	6.74080	1099.57675	6.14097	21.18687	5.75028	6.56981	8.75796	70.44138	36.23926	1.00000	5.10344	11.5	0.11807	7.48842	3.51667	5.09116
	4.42445	6.76613	1101.99180	5.91026	40.07686	5.18557	8.52655	7.06715	61.50142	33.25608	1.00000	4.84354	-48.29694	0.09611	7.94923	-20.87306	4.65989
48.71404	4.64208	6.49453	1149.66475	9.95325	37.56154	4.34120	9.36661	4.58640	60.59692	32.23647	1.00000	10.99331	-98.1664	0.15569	7.16208	19.32932	5.57753
62.89478	8.00986	8.57264	1189.17683	6.63267	-1.02295	6.60530	6.40249	6.58563	76.03786	50.30597	1.00000	5.79089	51.0193	0.21461	6.11362	35.6803	6.44277
30.06464	5.70637	6.50530	1180.16779	7.39814	12.31613	5.24857	6.47858	6.72955	70.90867	53.80607	1.00000	6.70603	0.75	0.11895	8.09533	52.41667	4.26396
74.13330	9.47619	7.85222	1134.23388	4.96906	10.79873	8.33410	6.45741	6.62392	76.78591	45.35389	0.00000	4.61810	38.16694	0.79947	7.78625	54.84444	6.08602
62.66410	7.79163	6.62889	1169.73367	9.00122	7.94037	6.71612	6.99126	8.33469	58.83393	60.95300	0.00000	4.57692	22.53083	0.22495	5.98905	44.22639	5.77713
49.84054	9.04494	3.91291	1159.84091	8.57159	5.55492	7.85692	5.91763	10.05960	69.85424	41.75022	0.00000	4.20508	15.00913	0.59145	5.64227	37.51803	8.00657
61.73158	5.66044	6.54378	1161.97909	7.28318	13.03532	6.04125	4.66668	4.38042	71.95837	52.51938	1.00000	8.05806	-74.07764	0.05299	7.23751	40.72816	6.56053
35.60426	6.45477	6.15152	1080.11077	5.21641	13.69006	5.92867	8.77446	4.96863	66.99125	45.86158	1.00000	8.04621	-97.35992	0.16173	6.96250	19.8173	5.99130
68.23498	4.07394	6.09114	1166.39678	6.71857	6.33320	7.60777	7.16471	7.72372	68.27133	61.57648	1.00000	7.44295	19.27498	0.09551	5.76961	50.20528	7.13587
38.38329	5.28577	9.07432	1070.45785	8.71543	16.36318	5.13681	6.56825	5.52040	65.89120	54.04143	1.00000	7.77734	10.78222	0.11697	7.89573	36.46917	5.08952
75.17840	5.20449	8.04379	1183.26967	5.14220	11.24222	8.15619	7.09286	5.41942	81.43370	62.23459	1.00000	3.90335	24.14662	0.11982	6.91850	65.84811	7.52011
52.44798	12.73288	6.87540	1076.25370	6.21883	9.73807	5.20066	6.37287	6.89471	65.09120	40.89603	1.00000	5.73423	-38.94722	18.85716	6.42008	-15.675	6.50002
46.63019	7.99570	7.83906	1146.11006	9.66143	23.32040	8.61400	8.64621	9.44457	75.22121	41.64831	0.00000	9.22160	38.12408	0.26779	7.46195	53.77166	5.15735
69.28857	7.03160	8.13115	1176.32768	7.68785	28.24574	9.86591	7.26603	8.33131	65.28174	20.44684	0.00000	5.70178	51.67462	0.17858	8.13599	32.65246	6.23057
44.74079	8.00773	6.79390	1103.54891	5.60350	22.80950	4.29915	7.54074	8.78758	66.27912	56.87264	1.00000	4.51169	91.00632	0.25644	5.97566	26.32293	5.97014
49.53245	8.77445	6.67321	1187.94297	5.88072	9.30310	5.82266	6.22366	7.00118	77.25157	56.38541	1.00000	6.51766	9.85	0.43087	6.24825	53.63333	5.51058
39.93491	9.61733	6.38281	1199.35511	6.32292	22.08622	9.67045	5.63151	7.70557	65.37604	35.83965	0.00000	9.73870	39.85331	0.90559	7.74185	57.30185	5.03107
26.23151	6.60263	7.89036	1106.91060	5.78976	18.08660	6.92241	8.11278	8.26120	59.62062	47.00382	1.00000	6.61697	33	0.10342	6.08893	-2.68333	4.03780
59.91638	10.69233	5.65855	1054.36167	5.39086	7.64715	4.67841	5.14256	8.28364	74.47592	61.53527	1.00000	5.12202	-86.78777	2.53506	7.96871	33.44872	7.26804
47.71902	6.77846	6.75241	1093.24179	8.19165	12.17130	4.19053	5.91217	5.23240	76.17268	40.29380	1.00000	7.76662	136.51667	0.13395	6.28600	35	3.81344
63.28654	7.68105	8.68867	1108.34970	7.99357	21.15195	8.06142	7.05294	7.63900	68.41680	54.91368	0.00000	9.04838	138.89585	0.21382	6.61509	36.33011	
52.19566	8.35457	7.79924	1157.99021	9.43711	16.01305	9.42726	8.24376	9.86466	75.78527	70.26633	0.00000	6.94411	-66.8499	0.37289	6.28831	18.03496	6.32320
74.71927	7.93172	6.57121	1133.48719	6.87915	19.23516	4.84925	7.40187	7.73405	54.28014	41.64137	1.00000	5.06443	-78.87836	0.22473	6.39869	35.05266	4.59619
47.77431	6.94079	8.34669	1100.51714	9.23584	26.00929	5.60949	7.35166	6.01587	54.52450	25.52210	0.00000	5.61062	99.95469	0.18531	6.93650	13.51825	2.75500
60.67953	7.76283	8.14365	1168.69963	5.34372	4.02962	5.68172	8.06017	8.58084	69.46148	75.92195	1.00000	5.32686	-73.89125	0.23689	5.91498	40.67705	5.25616
57.55242	5.57829	8.20755	1153.06680	8.81996	-1.85714	6.20595	4.98288	6.45249	72.23197	49.34214	1.00000	9.18887	8.61839	0.09750	7.50353	49.68369	6.14849
66.56018	8.14515	5.51052	1104.29683	9.13819	30.40494	10.06460	7.23121	10.13691	75.95269	49.53421	0.00000	10.05389	168.31366	0.36106	7.17530	-17.73648	4.56777
21.10927	7.92220	6.34711	1063.03921	7.16048	2.52921	9.16231	6.79065	6.41500	60.34815	56.65084	0.00000	4.61069	86.51499	0.23443	6.12859	23.1959	6.72001
70.71025	6.33245	6.58191	1139.66442	8.09692		8.43261	4.79361	9.75993	65.67244		0.00000	7.01953	-3.05	0.11999	8.37588	53.81667	3.38486
60.31220	8.05307	5.42596	1196.55339	8.28136	25.64518	6.82579	8.27050	7.96649	75.06809	38.00423	0.00000	5.01650	28.28489	0.22832	4.66921	48.15659	3.03300
36.90532	6.44055	7.19928	1075.32497	7.69385	1.75312	4.95788	6.13691	4.79424	64.19517	49.04705	1.00000	7.90085	-72.97261	0.10543	8.07852	43.61062	4.97177
41.92118	7.39408	8.02711	1130.39564	11.00200	25.70009	5.74632	5.74367	9.01443	61.12194	39.54098	0.00000	4.83657	42.85693	0.18139	7.62827	39.22493	5.13446
75.87981	9.39890	6.95996	1193.68917	6.88149	7.57584	7.79803	8.06065	7.15909	53.62295	51.13670	0.00000	6.43682	101.96857	0.75331	4.75874	4.88441	5.65602
49.59261	7.31596	8.00396	1190.63266	6.58782	25.81360	8.20555	6.23557	6.24784	67.55346	39.48463	0.00000	4.45885	112.01667	0.14627	7.73323	-7.81667	3.32638
39.75491	7.51498	6.33726	1138.40404	7.17270	8.30479	9.07200	6.35209	8.19037	69.55001	49.18051	0.00000	9.29461	-86.77917	0.18239	7.09277	36.02506	6.21832
55.92291	8.77417	7.13956	1056.28870	8.18934	-2.35012	8.52796	6.38831	9.53271	56.22264	39.77116	0.00000	5.36085	-7.32097	0.47135	4.67854	41.1053	3.16401
38.85373	8.16858	7.12773	1106.47866	10.17713	22.51962	8.94380	7.33689	11.14289	58.97591	51.71150	0.00000	3.68588	77.40858	0.26432	7.00070	24.05979	5.94649
40.72284	6.03835	6.79667	1051.20567	6.53048	26.60438	7.13386	8.00976	4.98169	74.07497	47.80478	0.00000	4.75924	34.3869	0.06616	5.35956	11.8659	5.80591
71.48472	7.10993	6.24938	1130.55617	6.48886	8.10332	8.31931	7.63295	6.18279	83.22315	44.46917	0.00000	6.02070	-87.71255	0.17465	4.88298	41.84364	7.51328
66.41244	7.54406	5.95092	1177.38692	3.30687	11.86083	4.36821	6.95516	8.60459	54.75359	46.30266	1.00000	5.72594	42.7125	0.18743	5.76850	11.15583	5.11028
69.67663	9.15742	7.19966	1185.93952	10.37466	11.60812	6.40163	6.22486	10.37839	56.36183	60.06801	0.00000	4.86248	-101.2591	0.60394	6.05529	21.01858	7.18233
44.66657	6.38637	6.69622	1175.10294	5.06018	21.34687	6.19106	7.78413	7.66751	76.65631	45.40855	1.00000	6.89695	84.63445	0.11510	7.49358	24.81757	4.89769
49.52716	5.38398	5.93546	1157.88879	9.84377	17.66846	4.79780	6.59716	5.76883	90.30812	58.65047	1.00000	9.53467	19.21437	0.12052	6.32793	44.75874	4.95354
74.70383	9.49930	6.53902	1059.06413	5.75666	14.06118	7.06181	7.47307	8.38825	56.34733	44.78567	1.00000	6.57090	-96.72365	0.86080	8.25280	17.06542	5.66181
71.37918	9.36079	8.85908	1090.84473	5.61202	22.30402	6.34474	9.81981	8.33501	88.80290	34.35916	1.00000	6.07797	2.25	0.69227	7.92345	50.75	5.85467
38.91154	9.11394	7.70871	1129.14965	7.81170	13.69640	8.08919	5.17498	8.60807	59.89179	26.64679	0.00000	4.77599	4.52514	0.61698	6.72978	12.74482	8.00969
36.70013	9.19251	7.97918	1152.67904	9.22636	16.10865	6.63040	7.61096	9.61243	67.63923	53.15741	0.00000	3.65511	-4.1	0.64267	6.99099	48	6.37339
44.61958	6.53422	6.33334	1051.42570	4.95117	19.18245	5.90640	6.92773	8.79473	64.43377	35.93131	1.00000	5.42234	-74.13653	0.12680	5.92738	40.63316	6.16265
42.23115	5.66565	5.94615	1181.74065	8.18975	-4.59422	8.55289	7.26385	6.49562	63.84215	62.23572	0.00000	5.40978	27.02444	0.09858	7.52434	39.59611	6.62320
60.10377	6.20399	7.52264	1081.33245	8.48542	5.38928	7.93924	5.70510	8.16822	75.41331	65.92994	0.00000	7.46659	-70.20749	0.15206	7.64029	8.62261	6.87625
74.00619	4.02796	7.69530	1156.60954	3.63798	22.61938	4.47309	7.39403	9.98954	74.12007	36.46176	1.00000	4.79764	16.43915	0.13053	6.75280	43.50891	4.76388
47.46753	7.61860	6.29658	1112.71950	5.46725	13.48175	6.57665	6.47684	8.56833	75.83477	65.37140	1.00000	5.36846	10.30215	0.21002	5.81824	53.94313	6.96786
74.28614	8.96890	7.27028	1074.90507	8.73959	2.48669	6.94699	7.81814	9.20875	82.95022	32.12591	0.00000	9.00951	27.46153	0.51819	6.97285	-21.44236	3.67562
51.80386	11.35001	5.08809	1065.40476	6.04983	21.30025	7.94503	7.84254	5.15720	64.94547	58.98827	0.00000	9.10228	-79.2663	4.77010	7.52335	43.86682	7.40015
46.57207	3.81993	6.75846	1095.47410	9.14115	4.35375	5.68969	6.24294	8.07306	62.78185	41.50681	1.00000	7.98694	-63.13414	0.15607	7.02839	46.23899	5.17618
51.89029	4.20073	7.40579	1183.90170	9.64718	11.22128	4.76001	5.72973	7.75441	52.86508	49.84878	1.00000	10.61138	-93.11308	0.05400	6.85913	16.75973	4.67347
65.50148	8.68868	7.15531	1128.13626	10.40571	16.17403	9.12318	5.97241	10.77559	78.35155	45.35595	0.00000	6.46140	79.5286	0.40006	6.78324	29.22254	5.20315
38.56592	7.66169	5.65211	1052.20457	10.28538	21.26560	9.41602	6.70325	9.47855	81.23963	48.19535	0.00000	9.03116	112.23109		7.57605	-7.57897	5.79298
69.03987	4.31226	6.80047	1170.71754	10.93933	14.32364	4.49531	5.03985	5.92830	62.21079	50.64860	1.00000	10.36613	-9.24671	0.15672	5.38527	38.72706	5.18676
61.37607	5.80958	6.97560	1127.41853	10.10565	17.60710	3.98618	6.32446	5.12894	67.87500	57.31838	1.00000	9.33197	12.6723	0.05043	6.09662	41.72063	4.20511
54.91471	9.94108	6.23144	1054.49605	9.07679	25.60003	7.94838	8.36455	8.38992	71.10658	25.99814	0.00000	10.93346	121.96361	1.27079	7.66632	6.95194	5.50066
69.56712	5.76144	7.69333	1068.94238	7.94896	17.40680	6.33526	6.41238	5.37699	81.20976	41.25154	1.00000	8.58005	-48.62789	0.13305	7.60930	-17.74431	6.56209
50.28509	7.88402	7.04812	1130.77113	7.81181	21.42030	6.32416	6.91925	6.53380	70.70238	45.03794	0.00000	4.10800	35.90057	0.24359	6.79844	56.85836	6.78898
60.61315	5.69461	7.98533	1100.14185	7.00606	10.29488	10.76791	6.26664	6.03249	83.19242	38.87062	0.00000	7.39335	26.97253	0.10091	8.47493	49.65186	6.22808
57.31145	6.04876	9.15452	1075.52870	7.50193	21.89471	5.90606	8.11299	4.90055	70.93580	34.87903	1.00000	8.49337	79.82979	0.07665	5.46784	11.93381	6.20758
65.75596	5.03564	6.12815	1098.19628	9.69912	31.87977	5.25564	7.17651	6.82316	75.25869	57.82384	1.00000	10.47363	38.12408	0.11231	6.22247	53.77166	5.47060
76.68080	8.67044	5.45906	1115.43991	6.74882	12.42726	7.89205	5.19694	7.16744	57.87325	55.77889	1.00000	6.57038	10.7	0.42666	6.81180	4.96667	6.52690
54.66641	7.27870	8.73406	1179.58776	9.49087	20.01347	8.93245	5.50430	7.67331	72.08030	51.15442	0.00000	6.47555	17.58522	0.17770	6.73240	40.53123	7.69313
55.32561	9.36242	7.80102	1149.76694	6.89852	19.89665	8.76275	6.94869	8.36317	64.48037	45.50272	0.00000	5.72440	35.7	0.70767	6.46936	-7.76667	4.95319
50.37905	6.49161	5.94000	1080.86546	9.07139	20.29391	5.06777	7.57539	4.69432	67.42198	38.37652	1.00000	8.15955	39.25	0.14090	6.75939	-6.8	5.08167
71.86914	8.41327	8.83449	1119.18640	5.26004	10.30108	6.17195	6.75671	8.66464	69.13027	72.24097	1.00000	5.68788	-52.51028	0.34923	5.97111	-28.81833	6.59978
57.18855	6.60005	8.28946	1124.80277	6.88591	12.28924	5.04339	7.21562	7.47432	64.79432	43.79506	1.00000	5.18162	-117.70755	0.14044	7.11253	33.52253	4.15115
54.28690	11.06047	7.13790	1063.05058	7.08100	21.75835	7.55521	7.10380	7.04333	67.32186	40.66622	0.00000	7.24505	-74.96933	3.64169	7.65216	39.71734	4.04044
66.52975	7.94361	6.04370	1070.59798	9.81991	11.72522	7.73068	6.86529	8.56804	63.72950	46.96326	0.00000	6.60811	-118.25508	0.23224	6.26127	34.14251	6.02054
60.02554	6.33119	5.20177	1068.27825	10.77562	2.21161	9.11214	7.37118	9.09764	73.35389	66.51025	0.00000	6.58330	119.58627	0.12110	6.13324	23.5654	5.09847
62.25274	7.00553	9.45403	1070.83086	8.42270	12.96030	10.20744	5.90876	8.82514	60.82386	53.45056	0.00000	6.21476	4.21372	0.13767	6.75935	51.12794	5.20553
40.61854	7.18862	8.68771	1108.52326	8.91996	35.66448	3.95823	5.09833	3.52024	76.93368	51.60809	1.00000	9.29893	73.7553	0.18140	6.84834	15.5439	4.49671
57.43878	8.00442	5.57002	1099.50693	7.66683	4.19379	7.94531	6.43079	6.97447	68.03614	43.21794	0.00000	6.57198	-76.70944	0.28410	6.60354	-11.94306	6.48310
72.20307	8.79194	6.99984	1159.41907	9.92738	33.52710	8.47214	5.62486	9.92365	71.62187	47.85779	0.00000	9.13764	-76.78319	0.48056	5.46389	18.00747	3.59730
84.50534	7.63461	5.91355	1119.16777	5.81428	25.50604	4.65366	6.16955	8.29804	72.52239	35.11163	1.00000	4.78414	2.29275	0.22588	6.14039	48.79325	5.14693
38.81194	10.56425	7.31299	1190.18524	6.52152	20.49969	5.58878	7.86196	7.28563	72.13758	47.42091	1.00000	5.65197	-2.68333	2.25250	6.12874	43.31667	5.95174
56.31771	9.75976	6.30925	1056.95580	10.69521	14.63191	6.41307	8.05949	11.20445	76.78299	40.94134	0.00000	3.75478	78.25795	1.08840	7.10519	9.82564	6.89600
61.42655	6.25310	5.24531	1165.68567	6.20261	-8.83732	6.63698	7.59247	4.09787	69.02820	23.45023	1.00000	6.51616	32.88667	0.09572	6.42680	3.27833	6.67145
73.03793	3.45834	5.37664	1138.88505	6.89949	19.99957	6.09011	8.17571	9.19775	64.25832	54.76026	1.00000	6.91689	36.25361	0.07135	4.82177	47.48444	4.91577
47.61049	9.03827	6.68155	1077.66303	5.16998	0.68314	6.01957	6.86773	8.43201	75.46513	63.07036	1.00000	5.93857	4.21372	0.58319	7.01766	51.12794	5.81963
38.53140	7.31105	6.88009	1069.07178	8.40817	-1.96452	6.90190	6.00805	8.95861	64.06042	58.20073	0.00000	8.56396	71.30633	0.12360	7.75740	21.34222	4.36773
67.75529	6.56630	6.61076	1189.14452	8.32234	24.76919	7.14925	8.39644	7.04881	65.78637	58.34579	0.00000	6.29935	115.88782	0.13171	8.77399	-32.05251	7.69732
50.74739	11.82979	4.14660	1111.20634	5.29633	29.46639	6.53402	6.96390	8.17449	70.55621	37.61058	1.00000	6.24455	-73.81669	7.70256	6.82472	45.44868	7.29158
60.63925	7.59815	7.17735	1148.31235	7.68699	9.45800	10.38307	6.89154	8.41597	50.04210	78.29597	0.00000	6.90698	35.96944	0.20794	5.81855	56.03361	2.66369
51.79916	10.73901	6.66038	1145.88690	9.84433	6.35696	6.35791	7.14128	10.72066	65.63342	39.60252	1.00000	3.95593	-77.4286	2.61185	6.19758	39.00622	8.97899
46.07404	8.59757	6.13977	1117.28688	6.02828	29.43352	5.73247	3.74478	8.42645	56.32597	44.56895	1.00000	5.27837	-76.78319	0.40444	6.81932	18.00747	5.99582
61.66125	8.11114	6.77774	1192.90219	9.39833	29.58598	7.58129	6.11238	8.40232	81.10184	50.48529	0.00000	7.77628	-76.51552	0.28439	7.28549	39.32011	5.70807
53.72872	8.91510	6.66763	1092.42679	5.14197	17.94545	5.94409	7.34986	4.72792	62.12802	50.16806	1.00000	5.06256	34.37389	0.54310	6.18252	40.1675	4.40833
34.90391	6.53266	7.85623	1150.85047	6.94000	30.42467	8.98328	7.80728	5.94775	56.02983	54.69721	0.00000	6.07604	-122.2054	0.16127	7.91718	47.76232	5.36116
33.79313	10.69300	7.31218	1145.83266	6.62639	10.98925	7.96199	7.26319	7.92049	71.96864	46.21806	1.00000	6.55877	27.18052	2.52413	6.02972	39.12074	6.49556
43.54183	6.22654	6.72939	1081.29410	10.27258	8.02813	5.44548	6.66850	3.79579	51.79112	40.21944	1.00000	9.51537	130.94098	0.14405	7.07700	33.3213	6.27644
73.34041		7.11028	1194.77056	7.19878	10.57390	6.04604	7.77110	3.82038	73.67399	49.19408	1.00000	6.71996	77.9129	0.15801	6.71270	25.6439	6.47086
59.77286	9.23857	7.83528	1160.68910	6.68375	9.50615	6.45365	6.22225	7.64046	63.35203	32.16799	1.00000	5.25595	69.67639	0.65612	7.24603	41.29444	7.99039
41.67227	7.47910	7.19231	1091.81914	7.88083	-3.80739	8.06302	6.42582	8.44825	74.22858	52.24280	0.00000	8.91749	-75.64963	0.18722	7.21325	40.24537	5.68034
55.66350	8.19153	5.35336	1095.81345	7.58564	26.58998	9.77144		8.81951	56.84407	31.93737	0.00000	5.88058	2.1699	0.31105	8.26622	48.98994	5.26645
61.14891	5.05001	6.72370	1093.63115	9.55148	21.20417	4.38569	6.17094	5.89754	75.21176	61.97110	1.00000	8.90894	19.27498	0.05921	6.33113	50.20528	4.54275
66.75632	6.56182	6.35354	1138.41044	11.22181	17.97879	7.31468	6.40061	8.95404	57.94940	51.47474	0.00000	6.31211	-91.77127	0.15521	6.93301	37.95143	4.90923
43.05764	6.68519	7.44363	1108.45530	7.18669	-3.78258	8.41084	6.73464	7.43411	89.22835	48.47500	0.00000	6.69987	-48.29694	0.13261	6.28062	-20.87306	6.87205
17.68864	5.17333	5.81424	1089.00646	5.49913	15.32970	9.00854	6.07657	4.67804	70.71649	43.84872	0.00000	4.60547	-2.16	0.04173	6.75747	34.31	5.12234
41.14408	3.80117	6.08513	1149.47869	6.81264	15.43179	5.48290	8.75470	7.71366	62.79701	56.91365	1.00000	7.16223	13.31783	0.14794	6.83348	52.61131	4.94468
49.61972	5.30988	7.67347	1159.38786	8.89430	26.46981	4.92056	6.56599	6.41452	66.32873	52.44894	1.00000	8.11187	-3.52751	0.07813	6.02981	50.7236	4.47795
79.15591	9.98370	6.82468	1105.76899	6.69766	10.10139	7.19973	7.60656	7.09451	50.66784	55.72818	1.00000	6.72160	44.02488	1.28930	5.75208	32.61603	6.02463
58.72193	8.44621	6.10769	1100.32538	9.21419	28.15887	6.70914	8.65215	8.85947	77.59749	29.39791	0.00000	8.74180	110.8405	0.32609	7.75253	-6.8048	4.54061
46.43346	7.77368	7.45106	1178.70409	9.97665	24.53049	7.30119	7.42704	9.08137	66.01153	41.81081	0.00000	6.35692	43.63417	0.21851	6.88899	43.96222	4.66946
62.38510	6.29033	7.61853	1109.47276	5.87302	22.66110	4.21162	5.37617	8.07475	50.36461	37.04132	1.00000	4.68854	-118.03917	0.12679	7.62076	33.95015	4.30773
46.85963	5.12822	8.16334	1057.98717	4.21571	12.24485	3.19260	7.69046	8.68707	64.70469	64.12778	1.00000	4.52477	77.5609	0.08614	6.12180	11.00599	4.10183
46.55299	5.96428	6.64951	1148.52941	6.47795	28.38774	6.68682	6.48195		54.77533	47.70112	1.00000	6.34552	-122.38731	0.13287	7.05625	45.53929	4.06060
60.32553	7.71517	7.66722	1156.26535	9.09775	-6.80709	8.38002	5.35882	8.61321	56.65248	56.85399	0.00000	5.22601	137.36215	0.16438	7.69308	36.75965	6.74078
56.99499	8.22939	6.87937	1124.33234	7.52941	1.80527	8.96542	6.85609	7.08255	46.93644	44.00521	0.00000	6.87227	11.18709	0.27926	6.35515	48.73218	7.75498
59.46215	7.94132	7.07791	1103.92636	4.39167	18.42840	4.47361	6.85471	8.60547	85.91757	47.40083	1.00000	5.43669	30.38167	0.28452	6.38574	59.80917	5.61801
35.10028	6.94560	7.21811	1193.54320	7.29917	-0.79337	3.84006	5.08811	5.18433	69.31400	53.92891	1.00000	4.89314	-0.29825	0.16409	5.51405	51.39148	3.43541
93.23431	4.42633	8.00044	1188.46935	10.09977	4.34199	4.35325	6.70360	7.42739	70.07539	67.71288	1.00000	10.01820	37.73333	0.07528	8.73127	-4.06667	4.33749
81.94620	8.81729	4.32600	1072.16619	5.98143	-0.85944	6.37055	7.73606	7.68065	52.60963	58.82236	0.00000	7.57091	-73.81669	0.45111	8.54272	45.44868	3.00309
38.48353	7.03568	7.05408	1083.13832	7.69554	16.09446	10.25805	6.34826	7.91517	70.90080	48.77412	0.00000	7.93245	77.656	0.15736	7.16093	28.71271	7.14568
66.79001	9.80308	6.21025	1100.57208	4.84364	22.68723	4.73619	5.17215	7.91311	74.93910	55.92381	1.00000	5.68227	43.38531	1.07284	6.42658	9.89206	6.15799
47.19112	6.14063	5.77877	1172.97669	7.24151	27.66832	7.50661	6.92477	7.97204	71.61483	43.65596	0.00000	7.61099	-89.64066	0.10133	8.18928	40.56754	6.35542
63.30448	5.90310	6.38245	1141.38862	10.43912	13.71438	3.51688	6.08486	2.76845	74.90152	54.52810	1.00000	11.08806	-97.90308	0.14179	7.86096	31.12406	5.06512
56.40747	5.95144	8.09950	1063.26645	4.22872	8.46454	4.31095	7.87427	9.13094	75.98300	41.97320	1.00000	5.14010	-70.6996	0.09373	7.39519	-33.59217	4.47640
64.10728	3.82939	8.65282	1080.20798	10.58101	19.12077	5.45027	7.15865	6.65807	69.29502	32.15484	0.00000	9.44574	-118.25508	0.08608	6.96738	34.14251	5.88465
58.20477	9.14495	5.16727	1120.72099	5.70467	15.59921	2.23103	5.18015	6.54366	59.53484	45.70435	1.00000	3.77772	16.4	0.66218	7.51425	48.25	4.99005
70.98875	9.95715	7.15657	1179.70706	8.22304	14.39988	9.08851	5.70810	9.26815	55.65439	56.99239	0.00000	7.21724	-72.27814	1.34077	6.60255	42.93369	5.94095
35.09707	6.44023	8.21283	1101.35024	8.87384	11.50783	4.03683	7.55834	2.20209	81.22892	48.15463	1.00000	8.44480	-65.61427		6.53629	-27.4338	5.18795
59.38065	6.10125	7.67982	1084.27897	7.60875	3.55868	6.54395	5.36569	4.64396	85.14847	46.48348	1.00000	7.63812	106.85417	0.10924	5.38742	-6.48167	6.75991
54.29325	9.53217	8.02721	1072.69519	4.99592	7.47527	7.42578	5.53614	7.37752	76.94730	34.74674	1.00000	7.64910	74.12286	0.80976	7.41370	30.76468	5.29379
36.91236	4.26880	8.71725	1135.15518	4.19856	13.18870	3.00803	7.39437	10.05085	61.08432	45.07727	0.00000	3.36803	68.11759	0.12708	5.76243	26.9423	4.83768
70.62096	7.23477	6.46804	1090.12929	8.03618	14.30516	8.79936	6.52995	7.33705	65.13007	38.91669	0.00000	6.27096	102.56365	0.20449	6.47622	13.65805	6.98656
75.77789	5.46249	7.11970	1073.97495	5.46758	28.76048	4.35540	7.74801	8.98066	72.98229	53.23968	1.00000	4.46418	-87.93341	0.11025	7.01261	42.55308	3.97956
70.29748	4.67461	5.52330	1194.59630	6.71451	23.41566	10.65773	6.52837	6.05080	74.02179	47.52252	0.00000	5.13509	114.51667	0.12547	5.20392	33.78333	4.59510
51.65642	8.65853	7.83369	1164.77302	9.38462	9.08114	8.57066	6.20046	9.29181	80.97852	48.49676	0.00000	11.48742	102.42587	0.37117	6.63511	15.58552	5.90053
32.39746	5.67863	7.25576	1138.60169	9.50424	20.36989	5.24254	5.68155	5.74390	65.80350	34.74209	1.00000	7.54134	51.3452	0.07939	6.74237	53.37596	4.94016
38.25429	7.74191	5.38557	1147.62698	7.04443	16.40833	8.64333	5.48522	7.30355	67.93869	62.55228	0.00000	6.53450	-97.03285	0.22173	5.76625	47.92526	5.12407
53.38589	8.55779	7.38370	1188.00094	10.07279	27.59081	7.57840	5.58065	9.26672	54.56012	40.09434	0.00000	9.97412	11.37703	0.36276	6.02780	48.06919	5.34860
55.88301	8.49910		1148.24344	4.81172	13.15808	4.16105	5.88726	8.28774	62.96912	58.45886	1.00000	3.92168	98.19151	0.35779	5.75872	14.0823	7.34121
26.39789	7.99612	6.91956	1154.63285	3.96671	7.92226	6.52198	7.35032	9.88673	73.25235	46.33418	1.00000	6.10576	74.12286	0.24646	9.19736	30.76468	6.27505
