H2CO	PM10	C2H3NO5	NOx	PM2.5	NH3	CH4	warning	SO2	CFCs	TEMP	latitude	longitude	PAHs	PRES	O3	Pb	CO
25.84062	8.15564	1.43523	7.98074	10.31778	8.93062	8.38767	0.00000	9.81268	52.38230	14.70269	-0.35817	42.54536	6.24492	1100.55951	7.01384	49.65381	9.71790
53.67029	9.38000	4.87458	8.89001	8.41697	7.20788	9.50892	0.00000	10.97075	51.46620	15.33338	43.78956	7.60872	6.59266	1058.72396	8.33846	61.79190	9.51974
58.36506	8.72462	2.25450	7.49756	9.51304	8.23185	8.70116	0.00000	8.71041	56.54597	24.13483	47.98372	10.18527	8.11941	1128.61473	8.10163	43.33505	9.25993
57.36322	8.43622	2.45639	8.02613	11.26541	8.74389	7.87418	0.00000	7.99810	52.56424	11.63308	60.97944	76.92421	6.52012	1133.72827	7.59843	64.46216	10.29507
43.26378	8.35059	1.80609	10.45340	7.58691	7.44469		0.00000	8.26277	56.37315	10.51279	-23.85972	35.34722	7.86823	1151.52125	10.70970	37.57893	8.86170
53.84186	10.38047	12.86498	10.63072	8.83347	4.62809	10.08149	0.00000	8.89710	43.51328	-21.83921	45.0408	-93.263	6.69682	1178.75535	7.28899	63.65800	9.34624
51.74381	7.75052	1.26744	7.10271	10.44654	8.32656	6.73581	0.00000	8.92872	52.81003	9.97723	23.73333	114.68333	6.87173	1112.12440	5.67281	52.99599	7.19164
65.28418	8.96045	3.21491	10.19818	5.94820	11.52270	6.53441	1.00000	10.27596	61.45567	-6.02685	41.84364	-87.71255	11.62775	1123.78697	5.69021	51.75210	8.22736
53.87785	8.92648	3.49552	10.45742	9.57669	3.92504	9.55981	1.00000	9.21217	43.68176	36.19537	-7.54972	110.71639	7.27477	1108.86099	6.41550	51.48050	8.25217
56.48599	8.39183	2.04546	7.83458	8.83178	9.66644	3.54994	1.00000	8.65471	60.22747	16.38818	43.61062	-72.97261	11.90030	1132.98649	8.92801	36.86940	8.27674
46.91620	8.51022	2.46498	6.69779	8.93658	5.22907	7.49923	0.00000	9.43700	48.03535	13.25445	50.18545	27.06365	7.29586	1141.94665	4.70672	50.11010	8.25724
56.90827	8.18219	1.57595	10.91780	13.19106	7.10923	6.65858	1.00000	8.86148	62.66046	7.37479	40.5576	-74.28459	8.91058	1121.40477	8.25062	28.98749	8.09481
47.70747	5.67034	0.49717	8.07074	6.78572	8.52099	6.26357	1.00000	7.96361	65.64097	6.11296	12.35275	121.06761	10.94555	1062.53877	7.23825	36.51320	9.72089
38.62311	8.44857	2.03437	9.85966	7.08683	6.43155	8.59240	0.00000	9.26687	44.52562	7.00137	43.35071	46.10925	7.21262	1066.10507	8.89134	37.84364	8.30621
27.11593	8.98481	3.78481	8.96886	10.86080	10.88228	9.86958	1.00000	8.04684	42.03175	7.70628	50.82882	-0.32247	10.07429	1133.23362	6.87335	56.70187	8.48114
60.52348	10.22882	11.02101	8.37313	10.02720	6.94071	2.65062	1.00000	7.85661	56.67608	-2.92811	10.31672	123.89071	11.74919	1182.29781	6.48616	39.78414	8.27683
45.79988	9.09108	3.55653	11.06405	7.70151	5.46757	7.71226	0.00000	8.12407	57.42356	10.37385	12.25282	79.41727	6.74735	1156.10186	9.11792	27.25660	8.86923
55.81556	10.23272	11.25056	6.16116	12.60931	7.06781	11.17713	1.00000	9.75196	33.02247	11.48849	4.02219	101.02083	10.12571	1094.28434	6.44702	40.55428	8.58039
37.59648	10.86785	20.42610	5.41769	12.19686	11.73957	10.57185	1.00000	8.85493	66.31239	25.89409	48.8222	2.12213	5.76548	1155.56833	6.36758	14.61903	6.98368
47.25637	8.20128	1.85179	6.45579	11.24379	5.34033	5.53573	0.00000	8.36623	59.69262	13.05262	53.95278	32.86389	12.62164	1093.75133	10.30495	61.59423	7.68440
27.40819	8.22364	1.44656	6.32940	9.56483	5.83134	6.37112	0.00000	8.23676	53.11190	19.89155	51.40148	-1.32471	10.25623	1118.91443	8.01971	40.65177	8.25813
51.79231	8.38684	2.16409	11.22955	10.55304	5.75577	10.79346	1.00000	8.79321	52.23801	5.85323	12.74482	4.52514	7.71022	1139.81916	9.18242	37.54588	10.20259
53.89905	6.95182	0.52516	9.79468	10.91592	7.23522	5.31236	1.00000	9.12989	34.85207	11.62733	25.87498	86.59611	10.85094	1061.33674	7.39595	49.41232	8.75093
44.64424	8.22355	1.90641	7.24908	6.82881	6.41463	8.66506	0.00000	9.48052	54.55868	26.90557	51.39323	0.47713	7.57439	1097.62995	7.86865	48.75909	8.52028
36.74861	8.67148	2.71177	10.85140	10.85692	7.91424	9.48970	1.00000	6.58054	49.37513	18.44598	20.21322	-100.88023	8.95977	1192.05834	8.04641	38.89381	11.20348
39.21155	7.36276	1.11331	7.98654	9.76616	6.40724	8.56530	0.00000	9.57536	46.05394	13.70007	42.50729	1.53414	10.65162	1131.47360	9.53587	27.85223	8.49296
41.23633	7.59596	1.28948	8.77083	7.21080	8.54235	6.04011	1.00000	9.78386	45.31253	14.14394	43.54072	-116.56346	12.16432	1100.44854		15.27014	10.37576
59.08358	8.15233	1.46049	8.00907	7.75378	11.00564	8.33890	1.00000	9.08956	39.47629	-5.13178	32.61603	44.02488	8.06693	1136.53332	6.98289	51.64556	9.25697
56.66200	9.98454	8.46882	8.95914	6.15476	5.61642	8.07997	0.00000	8.86231	77.13027	13.69146	-31.95224	115.8614	7.58135	1187.16664	8.70160	28.30116	8.50145
51.29648	7.93559	1.39502	6.94398	9.94492	6.38695	7.25796	0.00000	8.28771	45.96007	12.76380	-22.97056	-46.99583	9.94804	1183.64401	8.27626	51.61121	8.16895
52.64958	6.91206	0.55411	5.59131	4.05661	7.30553	6.86947	0.00000	9.42342	70.48858	15.32492	41.55815	-73.0515	5.59210	1182.83315	9.45158	58.05585	7.52143
50.43377	7.70580	1.29472	9.86261	6.51662	12.12616	11.50842	0.00000	8.95334	31.74983	17.98923	12.74409	-8.07257	5.56539	1123.24488	13.67271	31.73981	8.60215
52.55034	6.37936	0.67936	7.73230	12.51006	10.10514	5.07901	0.00000	7.50273	48.10757	2.89180	48.07667	8.64409	7.08097	1092.69255	9.28578	61.11772	8.33468
42.36905	9.48586	5.34062	8.21358	7.78895	11.90290	8.10315	1.00000	8.84578	75.65281	18.66867	50.74497	3.20639	5.61230	1189.71350	7.35412	53.72786	8.29971
68.11508	9.60336	5.94742	8.00783	12.53945	8.62230	11.19108	1.00000	8.35453	55.33684	20.59992	32.61603	44.02488	9.61016	1073.50164	7.44664	23.97634	8.27293
54.65897	7.59610	1.37148	5.34575	11.24942	10.34524	10.22207	1.00000	7.98088	32.01667	24.48578	50.82882	-0.32247	7.51734	1148.41178	7.94830	63.69043	10.35575
42.75931	8.44178	2.09454	8.45293	7.19439	8.39808	4.36671	1.00000	8.76281	43.14539	21.17516	51.84819	1.26738	11.08722	1127.93504	3.33800	52.88734	7.77039
62.29681	8.68842	2.40238	7.49588	11.47752	7.49224	8.78534	0.00000	8.50939	40.30223	2.40411	65.93381	111.4834	8.67349	1112.21823	8.56423	58.90326	7.67819
40.12452	10.01984	8.89305	7.46056	9.69165	6.64376	7.16002	0.00000	7.82271	40.49123	15.27531	-3.5403	118.9707	5.79872	1144.38753	6.75531	48.41195	8.15647
42.30160	9.37524	4.90673	7.50602	10.63554	9.46097	9.14681	1.00000	7.22289	34.17709	17.82318	-8.28333	-35.03333	6.96052	1150.96837	8.35630	48.24634	6.08434
51.02713	7.88729	1.53321	8.54299	6.10934	8.07828	10.04249	0.00000	9.61075	41.09120	20.07949	51.12794	4.21372	5.53792	1146.79905	10.30187	76.35974	7.12951
44.06316	9.62086	6.08557	9.08991	8.98194	8.40102	4.63318	1.00000	8.27358	48.85240	3.83059	41.80753	-87.65644	11.70920	1084.01625	6.62926	64.25109	10.24454
28.96241	9.10251	3.61863	5.84479	10.16183	9.40829	11.05014	0.00000	6.26628	54.52889	2.25289	47.90771	106.88324	6.36997	1192.96283	8.59298	47.56536	7.57029
44.19041	9.58631	6.00543	7.79948	8.12805	6.67098	4.21504	1.00000	9.81069	36.19946	24.81358	-3.5403	118.9707	12.10705	1120.68890	7.99206	55.13969	8.03138
48.11038	7.71499	1.21219	6.42790	10.63244	10.30872	5.86594	0.00000	8.64639	38.80000	17.16603	52.2	8.63333	3.18243	1117.16745	3.04398	57.26242	9.75567
40.53824	8.88038	3.30404	6.65814	9.10727	4.53153	6.13747	0.00000	8.54834	51.97608	10.81330	22.49396	-105.36369	10.21574	1153.67518	8.90432	44.35125	8.22742
48.93020	7.51024	0.93382	7.40832	8.81401	4.82149	7.77423	0.00000	7.51554	58.09353	28.71913	31.82539	72.54064	7.99830	1079.51737	7.68532	53.37234	8.22186
58.12148	8.46429	2.57533	10.54639	10.84942	5.53054	9.85148	0.00000	8.07251	30.71625	0.52681	10.66668	-61.51889	8.62635	1091.19783	9.53737	66.85930	9.58650
56.77592	6.94707	0.95438	11.81763	8.21655	5.43949	10.44937	0.00000	9.10744	73.40390	13.35009	51.78967	1.15597	5.04898	1108.92031	8.82503	35.43229	8.25951
53.91806	10.55940	15.01947	8.68470	11.20501	9.51347	8.89835	1.00000	8.59065	52.32943	10.67497	38.47917	-1.325	9.56696	1180.79966	5.76535	62.24767	7.11456
37.60905	7.47976	0.87651	7.64525	9.68596	8.22674	11.96620	1.00000	9.73828	67.94778	29.20344	7.06273	-1.4001	5.62245	1183.01538	7.77919	48.52189	7.03333
31.64220	8.67999	2.67402	8.54674	6.91274	9.47196	6.97849	1.00000	6.75384	36.07900	9.10198	12.04161	75.35927	11.06456	1081.01993	7.90125	51.38079	9.24700
49.46448	8.16360	1.61042	7.90764	9.42569	8.42585	8.51473	0.00000	7.42361	49.01498	-1.05646	10.31672	123.89071	5.08192	1092.48442	6.58932	45.61289	8.92036
40.63695	10.31327	12.03877	11.09391	7.03187	6.84279	7.20973	0.00000	7.73999	17.08763	8.00318	53.95278	32.86389	7.61908	1138.66577	9.80781	46.60534	8.78836
81.22467	7.19155	0.47764	9.69448	7.73306	6.21969	10.16523	0.00000	9.10667	49.88122	12.64588	43.91452	-69.96533	9.19839	1160.01633	8.78566	43.88546	8.69453
51.13668	9.88360	7.88318	9.66951	6.49241	9.73091	9.22353	1.00000	9.16543	32.29418	29.90433	50.8	3.16667	10.76332	1053.79945	6.35400	71.47825	6.58463
40.54373	8.12979	1.62160	5.61485	9.29794	7.26674	6.25032	0.00000	7.76880	52.69562	13.49304	-7.01833	107.60389	7.21820	1097.31310	5.50109	35.29027	6.89771
60.62182	9.22448	4.29088	7.98239	8.53381	7.31376	10.15925	1.00000	7.49765	46.13010	42.21400	53.78333	-1.06667	7.73011	1077.17138	6.88909	29.39877	7.67089
44.34659	8.23637	1.79159	7.20143	4.83748	8.32531	9.74746	0.00000	9.55840	49.03723	27.13747	43.61062	-72.97261	4.86814	1145.20862	10.40333	65.34081	7.12136
41.62925	7.50224	1.22964	7.47527	8.21378	11.45823	8.41192	1.00000	8.53820	61.38045	10.32128	53.7446	-0.33525	6.78041	1099.76920	7.27537	75.64203	8.68040
64.98873	9.50489	5.62154	9.63290	11.10528	5.90918	6.50107	1.00000	8.32441	35.72484	15.59156	38.58894	-89.99038	9.29531	1126.40086	8.50033	60.91893	8.14974
23.44152	8.57815	2.13628	5.63546	9.37058	10.53540	9.52825	1.00000	8.78877	27.25110	11.83339	41.72063	12.6723	5.58476	1171.88308	6.59968	56.54978	6.32770
37.51270	8.78894	2.84076	10.14266	10.83212	4.76172	9.33981	1.00000	10.73339	46.34764	12.64934	-1.6	103.61667	8.16206	1188.35772	10.15961	47.21957	8.06540
51.94758	7.99328	1.35374	8.97189	9.12522	11.17725	7.80667	1.00000	9.19058	45.85663	32.79965	32.54044	-82.90375	8.86111	1195.99484	6.58707	53.17446	8.64466
47.82948	8.20770	1.92872	8.34286	7.90102	6.91034	6.34427	1.00000	8.95569	59.51038	7.18374	22.75218	72.68533	10.79192	1136.00105	8.26459	62.46508	7.14397
48.89548	7.12842	0.61618	11.13570	13.09880	6.76683	9.57695	0.00000	9.11937	38.42805	18.41577	-1.63333	13.58357	8.14623	1118.76124	8.92536	50.90753	8.19315
58.01401	9.03264	3.62205	5.44479	12.31950	9.96450	4.34856	0.00000	6.66605	45.25520	-9.81289	22.49396	-105.36369	6.62994	1074.88472	6.00716	32.82981	8.41958
44.54738	9.26908	4.20881	6.30169	10.19136	11.76184	8.81952	1.00000	8.85628	36.05398		-10.91111	-37.07167	5.17488	1177.24996	7.00415	55.57830	6.97405
35.04352	7.51883	1.21085	8.27272	10.25019	7.52866	9.38712	1.00000	9.57022	62.23966	16.43801	4.94273	15.87735	11.84029	1062.20385	4.63897	63.87554	8.36504
44.67350	8.25704	1.87430	9.24185	11.39536	6.58520	5.62948	1.00000	8.38837	49.62749	-8.11749	-27.76952	30.79165	9.50622	1094.64979	5.63662	38.09107	9.39552
56.00404	9.73619	6.71132	5.85153	9.48400	11.09964	9.81462	1.00000	9.88112	53.13560	8.50105	15.48131	-86.57415	3.58064	1062.47864	9.00934	30.06403	10.55194
69.25866	7.86327	1.29867	9.09052	9.45387	4.43255	6.08533	1.00000	7.60863	71.08541	25.48816	44.99012	-123.02621	9.74214	1183.64902	6.90060	65.99042	9.49263
43.57972	10.40619	13.27508	9.18358	7.74864	9.25309	11.73481	0.00000	6.86019	44.52961	5.54164	40.55851	17.80774	7.71815	1077.49944	10.21760	45.63432	9.81334
69.66877	7.62401	1.29545	12.06854	7.59899	9.36299	11.20441	0.00000	7.71080	35.62308	7.54434	-34.64966	-58.38341	6.24905	1087.76206	12.12190	65.80947	8.98330
42.37199	8.46073	2.01504	9.85538	10.05079	8.34008	5.99725	1.00000	9.67894	46.84168	10.00165	53.7446	-0.33525	10.63343	1186.79905	7.54636	36.25269	8.21793
36.57777	8.65837	2.44077	6.12797	9.67511	9.20510	10.29814	1.00000	8.71782	57.25169	41.71044	38.68712	-4.10734	6.03848	1186.77677	8.10122	44.87171	10.83237
62.10296	7.64775	1.19311	10.19432	10.86374	6.48670	7.15443	1.00000	7.32969	32.54267	31.13847	48	-4.1	9.40570	1116.31158	7.54204	40.98519	8.94824
51.86924	9.06979	3.74015	9.35923	11.41996	4.96101	6.39532	1.00000	7.74607	59.63667	14.11764	40.98894	28.67582	9.96683	1060.88898	9.13439	59.44776	8.02760
58.14516	9.86863	7.88587	7.98037	8.49147	5.29329	8.78982	0.00000	8.95746	35.15033	11.29349	50.56149	4.69889	8.53229	1124.71295	8.96437	64.07496	8.10417
55.72973	6.16852	0.45813	9.08524	5.17663	7.24988	8.34511	0.00000	7.67464	50.79119	15.48057	-34.64966	-58.38341	8.82215	1128.67958	10.91437	54.63570	8.88599
42.33807	8.08509	1.43655	7.59513	10.60957	10.79191	9.89072	1.00000	8.12923	32.65453	7.90480	41.41204	2.18247	7.36430	1050.15630	7.91302	29.04603	7.96350
43.13867	6.82003	0.61561	8.62101	7.63802	5.69962	10.46841	0.00000	8.46333	54.31118	24.67948	41.15612	1.10687	8.90239	1198.55489	8.43181	33.02443	8.87922
36.58568	7.00604	0.81411	7.42823	9.10327	7.46392	7.79831	0.00000	7.67846	41.76897	16.24501	-7.73379	113.69785	5.40673	1191.54353	6.68797	22.86342	6.55423
34.02299	7.74081	1.52156	10.85892	10.08377	8.75502	9.75977	1.00000	9.62811	22.83641	12.72746	6.03333	37.55	9.16444	1157.04686	8.34704	74.37272	9.12015
51.00511	9.93925	8.73067	10.13312	7.10906	5.12366	8.59375	0.00000	9.72282	49.07121	28.07426	13.73417	-89.71472	6.83089	1110.21910	8.47401	58.36147	8.75924
53.18733	9.69461	6.52924	8.30854	10.43605	8.39714	11.26104	1.00000	7.87454	75.35625	24.79775	-32.45242	-71.23106	8.16467	1119.81518	7.62045	49.80556	7.59563
69.57329	6.46304	0.47708	10.41587	7.58947	9.49145	10.89635	0.00000	8.95929	58.50353	19.32951	37.74615	-25.66689	6.18710	1121.88301	11.76327	62.23987	9.00628
53.21219	7.16665	0.86611	9.26972	6.23000	8.18875	10.56475	0.00000	8.46241	41.02983	5.20200	35.48199	137.02166	5.95234	1165.75301	10.48276	36.24304	8.31912
53.90749	10.52667	14.79269	8.95087	7.60075	3.32807	8.65278	0.00000	7.53383	58.43356	21.91510	43.54072	-116.56346	9.57838	1191.24649	6.59576	63.55986	8.85683
41.49501	9.32790	5.12536	9.80646	8.67683	8.13782	7.80607	1.00000	6.49317	34.46044	15.04642	38.72706	-9.24671	10.64691	1168.00877	7.24130	56.66844	8.64043
54.53235	8.37174	1.92354	8.20543	6.21061	6.54121	7.13104	0.00000	8.59756	39.68779	-4.21764	38.68712	-4.10734	7.02400	1110.62991	8.86228	42.97900	5.98303
47.09830	8.00426	1.47277	9.91863	9.48707	6.92909	7.59558	1.00000	10.54313	44.68706	33.58292	26.44931	91.61356	9.93264	1078.81969	7.16248	46.73756	9.58962
40.28620	8.59583	2.28352	10.56845	10.01949	5.79210	11.37199	0.00000	8.18075	61.76778	12.94838	22.37066	114.10479	9.12474	1056.24969	7.68578	55.83814	8.66099
79.67926	7.63632	1.19048	9.49325	9.71800	9.54980	9.79207	0.00000	7.08924	66.34079	24.33446	31.84568	-102.36764	6.21578	1161.09950	8.20782	47.14818	8.94064
51.85584	6.91035	0.83571	5.49084	12.06285	9.74177	5.25594	0.00000	9.58699	45.15076	11.01324	33.93113	-117.54866	4.95931	1141.76397	5.74204	40.73370	8.33135
52.27909	9.13578	4.07548	6.82383	10.18410	8.79885	11.16593	1.00000	8.87807	44.23380	12.26847	40.64621	-73.97069	4.98499	1134.00382	8.99768	59.64679	6.87072
36.51702	7.31237	0.91559	8.64159	9.59464	9.51843	7.68175	0.00000	9.58248	80.57466	24.13122	42.7	27.25	2.23712	1122.11679	5.62119	43.64462	10.21659
46.55922	7.76411	1.57625	12.22521	10.95022	7.21886	10.89868	1.00000	11.06859	49.65461	16.40126	50.09019	8.4493	8.03530	1093.60740	6.82974	63.76019	9.86398
50.18764	9.36729	4.66540	5.74725	12.08490	8.12865	11.40756	1.00000	10.52054	35.76096	11.95487	27.92333	118.53333	4.09019	1106.52943	10.18081	44.50469	8.31264
53.51170	8.72700	2.73015	10.59950	12.83324	6.79146	7.64317	1.00000	9.24187	57.20859	30.51067	52.31333	6.92917	8.56067	1059.09411	7.74415	44.49865	8.53979
26.02078	7.95628	1.39848	8.28890	10.62199	8.50756	11.36109	1.00000	7.99873	38.19863	13.84767	40.93121	-73.89875	7.88331	1164.05260	6.90083	27.54894	6.99730
73.92499	9.42773	5.09561	8.62304	6.59062	7.66910	8.62501	0.00000	8.56512		8.42516	48.8222	2.12213	7.40276	1109.47904	9.67126	43.43650	8.11086
42.38847	9.40268	5.24987	7.65374	7.07635	8.63144	14.49780	0.00000	9.59312	56.48931	0.41449	-7.60361	37.00438	2.98120	1193.95355	10.03655	31.63149	7.05369
46.85593	7.73832	1.48574	10.19016	7.74377	8.76273	7.94388	1.00000	10.25212	43.13483	33.91365	51.78967	1.15597	9.98725	1142.64000	4.87067	31.42049	6.57253
43.27052	8.96419	3.13625	11.16959	7.30714	6.98629	9.65880	0.00000	5.83618	42.23201	10.53218	53.95278	32.86389	6.30371	1057.00189	10.29234	47.91735	8.01491
46.83338	5.86060	0.45974	8.10841	9.35494	6.91021	9.03534	0.00000	8.93924	41.66002	18.68306	2.41669	30.98551	7.86163	1077.78421	7.54844	76.88374	10.05431
22.32259	10.51953	14.52843	6.11166	11.69678	9.80293	5.63031	0.00000	10.51218	44.20082	5.08620	7.50251	5.06258	4.07549	1053.69691	3.73244	32.47658	10.97865
28.71630	7.35061	0.94256	11.18301	7.45142	7.27316	8.62589	0.00000	7.65744	53.72519	10.68782	40.56754	-89.64066	6.04552	1184.22643	9.51822	56.60599	8.09098
31.00070	8.97870	3.32908	7.72842	9.95731	6.10070	7.57429	0.00000	6.19829	59.16331	10.68751	61.78491	34.34691	8.22144	1157.36251	8.01364	56.73887	6.07045
56.01685	9.42151	5.11355	6.98018	9.92034	10.01947	10.19581	1.00000	8.92831	47.74645	23.44914	22.49396	-105.36369	8.66427	1135.40433	6.12429	48.38612	9.12898
46.18692	6.30911	0.52988	5.00866	10.82043	10.48465	9.38854	1.00000	8.22206	52.55262	10.08376	40.55851	17.80774	6.71907	1166.78177	6.80695	56.52184	9.84027
50.84429	7.01786	1.07335	7.88233	7.37665	5.04924	8.29745	0.00000	9.64919	54.85422	-3.15006	-15.675	-38.94722	6.87628	1065.76818	6.74182	49.42163	9.53739
52.06905	8.24520	2.08931	8.91152	6.04805	7.63342	8.48722	0.00000	9.46402	63.10165	27.19684	23.07492	88.28637	8.15995	1054.05990	10.57871	50.17863	10.85950
38.85449	7.48693	1.05640	8.36175	7.45371	8.56606	3.98476	1.00000	9.64252	48.81560	18.66877	18.00747	-76.78319	11.36748	1124.48478	3.39293	83.91986	9.54274
33.14265	6.37258	0.63469	6.69495	6.86018	7.13003	13.64638	0.00000	7.05820	48.92815	14.97535	39.96097	-75.60804	8.30226	1138.82459	9.20974	40.59080	8.27641
50.62825	8.93704	3.83006	6.53269	11.30619	11.48306	10.71141	1.00000	8.55742	52.61114	7.46355	8.88988	-79.62603	6.53481	1168.38415	7.89366	55.56024	9.08439
65.66588	7.69948	1.04441	6.02758	15.63466	6.61893	12.55665	1.00000	8.49580	63.17317	1.36574	35	136.51667	8.37930	1100.55618	7.62307	50.49658	9.19084
47.96374	8.60800	2.34397	8.28307	10.60110	12.27534	8.29176	1.00000	6.83361	51.43217	13.49309	-10.91111	-37.07167	7.45862	1171.72464	6.00042	58.69502	10.06534
43.43295	6.23111	0.72873	7.27759	11.33036	11.26451	10.32892	1.00000	8.67836	54.67255	10.93591	37.51803	15.00913	7.42762	1073.51431	6.47445	53.55508	8.22214
41.74110	8.27262	2.07488	8.42608	8.26113	8.93246	4.77460	1.00000	8.74554	37.28262	27.22835	54.84444	38.16694	11.66427	1096.95370	5.84703	67.43133	10.01827
39.00868	8.94888	3.11919	11.14586	11.19340	8.35983	7.42349	1.00000	9.87571	44.72339	28.71546	7.65649	4.92235	9.36099	1130.93225	6.56807	62.20488	7.56660
36.44969	9.10078	3.71681	9.62311	10.83752	5.23761	7.43326	1.00000	9.39417	67.57107	27.77031	19.21667	73.08333	8.91869	1105.32065	6.59915	51.64242	7.65156
50.16808	7.50785	1.25462	10.08842	7.25992	6.10840	8.26863	0.00000		31.60785	29.42151	52.4581	13.28702	4.90252	1077.02371	8.52330	47.41623	7.55032
68.48810	9.46903	5.40868	12.52240	10.99629	7.89953	10.35518	0.00000	9.65138	45.86836	6.84909	-8.43333	114.33333	8.46769	1054.70126	8.07995	33.91788	6.97837
61.84825	6.39124	0.56520	7.47650	9.80825	5.81062	6.46811	0.00000	7.34904	50.75760	11.00987	25.95533	68.88871	7.34486	1114.90081	7.16446	30.14671	7.92496
58.31239	9.01351	3.78283	7.48968	7.68086	3.77580	8.26472	0.00000	8.30096	47.23111	26.43478	55.1904	30.2049	7.91959	1146.96661	6.71267	56.29556	9.65034
38.43304	6.57682	0.63836	9.09996	8.36324	7.05799	8.66306	1.00000	9.15697	38.72063	3.72231	52.2	8.63333	10.71506	1136.97532	11.81631	47.76144	8.61827
58.08462	8.56443	2.16086	10.05848	9.73014	10.97414	8.68514	1.00000	9.24378	46.93267	3.82708	51.78771	56.36091	10.72028	1074.22185	4.17964	43.20600	7.18166
65.27788	6.91379	0.69996	10.02913	12.32114	4.90728	7.80157		8.44197	52.20797	-0.20764	-6.91806	106.92667	9.13813	1141.23395	10.51196	62.01793	10.12592
52.34457	8.75393	2.95716	5.28668	11.10107	8.74063	9.14306	1.00000	8.45823	48.57530	19.37736	14.0823	98.19151	5.48864	1058.60994	6.97439	68.75128	8.68632
42.67625	9.84928	7.93351	6.60485	12.35533	9.45152	9.89936	1.00000	9.10200	32.07614	16.03317	33.14447	47.3799	9.57368	1052.78809	7.54784	50.29707	9.80041
29.16925	8.51836	2.41603	8.42280	11.09355	12.65223	7.77479	1.00000	8.65210	51.30188	33.24860	10.98778	-74.95472	7.13130	1129.60764	6.39217	69.39682	10.84733
37.57289	7.25432	0.72318	12.56902	7.69495	6.06575	9.11999	0.00000	10.56735	38.13826	-0.58842	45.44694	8.62118	7.22327	1117.12900	9.83186	33.64258	9.13337
54.63882	8.56025	2.10190	8.04183	10.15033	8.59087	4.61535	1.00000	9.59606	55.30343	30.33523	50.82882	-0.32247	11.85000	1152.31338	10.66429	48.79178	9.29193
35.31812	8.13243	1.63141	7.84312	9.76048	6.77782	8.58607	1.00000	7.42021	52.74621	-0.47535	-34.74785	-58.70072	7.14013	1052.80057	6.84660	40.18326	8.19065
59.55306	9.88538	8.07694	9.63528	9.24372	5.85393	6.82696	1.00000	9.92172	34.77370	14.12027	34.5624	38.28402	10.71593	1199.31486	8.10717	36.93942	8.24508
36.39045	9.50326	5.25935	9.63130	7.89270	6.80358	8.52883	1.00000	9.72021	33.79086	15.15067	55.8736	85.4265	9.62109	1183.46667	8.58262	46.08466	9.10413
56.23120	8.92578	3.71528	10.95881	9.84555	9.28519	7.55594	1.00000	8.42248	48.11044	10.79780	25.95533	68.88871	9.84312	1186.18093	6.97038	29.00723	8.15803
62.41108	10.25138	11.24757	9.50436	7.23568	10.38820	6.39317	1.00000	9.38582	40.56399	23.70165	39.43534	-84.20299	10.84773	1060.37056	2.81811	40.01302	7.72633
32.61510	9.73434	6.91853	10.88540	9.19321	7.99649	11.31940	0.00000	7.04004	57.67666	-3.66640	-7.57897	112.23109	10.64188	1141.47118	10.22163	54.70694	8.11781
29.35785	8.43134	1.76463	6.57494	10.26274	10.59205	9.58960	1.00000	7.58329	35.35872	13.04564	33.86419	48.26258	5.94160	1072.47802	8.07876	54.75507	7.17541
