H2CO	NOx	C2H3NO5	PM10	latitude	O3	PRES	TEMP	PAHs	longitude	Pb	CFCs	PM2.5	warning	SO2	NH3	CO	CH4
55.91443	7.06580	1.67127	6.77175	39.12074	9.52132	1078.29950	20.37683	7.62442	27.18052	43.58922	19.00911	6.67893	0.00000	6.35069	9.22247	8.49949	10.14922
39.66195	8.38181	2.49666	8.04609	54.52156	9.48945	1174.05388	9.88321	7.31821	9.5586	67.87288	64.75404	7.82840	1.00000	8.29774	8.11401	8.90313	7.94923
58.41974	6.61798	4.08590	8.71639	40.81	10.79014	1062.11728	23.66865	11.18517	-73.9625	60.84859	64.65289	7.50928	1.00000	6.64418	10.01514	8.24771	8.46119
39.63255	7.21956	2.29950	7.87239	32.54044	7.55050	1168.21163	23.63473	8.21140	-82.90375	55.79482	40.74025	7.50502	1.00000	10.39111	9.98312	6.89399	6.70271
56.99505	10.11967	21.43624	10.48199	40.65995	7.94789	1144.91444	16.09822	9.13046	-111.99633	58.46207	43.36792	7.84456	0.00000	7.64540	8.75886	7.70258	9.95346
47.88306	4.97815	4.21959	8.82900	37.73222	9.10676	1102.44835	25.09150	7.68548	115.70111	36.45488	46.18260	6.02695	1.00000	5.07132	6.30748	8.25099	11.20370
35.05644	6.52091	2.48546	8.14228	38.91817	7.52387	1136.69537	12.77330	8.52757	-78.19444	43.77254	66.15008	9.29560	1.00000	9.30968	11.05595	7.62144	9.02179
40.08733	6.96011	3.03909	8.41998	51.21187	9.87813	1089.04103	28.68188	4.54608	4.25633	44.49344	57.39649	6.97845	1.00000	7.42997	4.99243	8.16995	10.01663
30.04870	6.50996		8.71059	33.7207	6.30324	1108.18483	19.15870	6.56356	-116.21677	45.69366	39.53432	8.85201	0.00000	5.85577	11.96096	6.34792	9.63174
53.43912	7.51439	2.74535	8.23933	38.68712	6.91225	1057.09000	18.40730	5.86474	-4.10734	58.15163	64.12886	9.67437	1.00000	9.23884	9.28411	8.20807	6.56135
44.23112	7.77210	5.07536	8.95808	56.85836	7.40790	1123.24947	7.95531	4.56893	35.90057	68.92862	42.76533	10.36131	1.00000	6.59838	10.40266	6.54345	6.19602
40.95217	5.86228	1.98806	7.68533	38.10558	9.15087	1109.88832	19.16910	5.87227	-1.86343	54.11236	46.28757	8.66652	1.00000	6.23989	4.08643	6.53456	11.25150
55.75006	10.23207	7.24115	9.33941	-13.7804	8.22936	1147.29657	18.44786	10.54746	34.4587	79.00794	45.70214	8.32060	0.00000	7.20308	8.04080	8.09147	10.06241
19.71643	8.09351	2.05814	8.04727	38.91817	8.36175	1171.28247	-7.78630	5.10093	-78.19444	77.11992	58.22443	12.50159	1.00000	9.38071	7.74403	7.45231	6.86448
28.10730	5.84013	2.02345	7.73709	49.88307	7.68896	1114.11106	7.78180	6.55852	-119.48568	76.56211	75.81629	6.12686	1.00000	6.49498	7.22458	8.26627	10.20547
56.75627	4.65078	1.83884	7.68686	6.9909	7.17539	1132.80646	12.07232	9.96514	79.883	61.86349	36.54655	9.18342	1.00000	12.17687	8.79359	9.74176	6.82118
68.84869	6.84029	2.92182	8.41267	40.85158	8.40721	1059.14007	17.55802	6.67850	122.74754	37.52739	43.34060	6.19374	1.00000	6.59092	7.42248	9.21593	10.22413
52.22824	5.68083	22.31469	10.53827	4.94273	8.01335	1148.49746	19.43433	7.03244	15.87735	73.87323	43.62742	9.69105	1.00000	10.04731	7.46433	8.02315	5.10481
70.74709	6.91697	6.38268	9.31867	53.63333	6.59210	1163.51393	22.22230	6.63506	9.85	38.87596	62.75993	9.07428	1.00000	10.73529	9.29493	9.23669	5.62616
45.44964	7.32586	1.27699	6.71572	36.91023	8.62796	1131.49296	35.27460	8.68028	-121.75689	46.02642	61.38595	8.30228	0.00000	6.59862		8.54016	10.32913
70.86491	5.27386	1.60365	7.74518	29.69221	7.57108	1094.47571	22.76332	7.53453	72.54566	46.13559	42.04952	10.83155	1.00000	8.31016	10.45306	7.32239	7.32358
40.78230	9.94421	2.00142	7.34606	38.37255	7.47804	1166.34622	27.77273	4.73546	34.02537	42.98446	53.18169	5.06914	1.00000	6.86783	6.59092	6.30361	9.28677
53.69588	8.45004	38.92010	11.10678	41.8542	9.62047	1129.91062	12.89969	5.54128	-87.66561	64.43826	58.78670	9.78981	1.00000	8.68202	10.01854	9.13938	5.50580
42.62806	6.73911	2.57876	7.89089	51.38673	7.58089	1101.24308	19.73228	4.51556	0.30367	67.69715	46.87336	11.85928	1.00000	9.84547	11.07603	8.11817	6.68623
44.97191	10.52667	1.59748	6.94369	51.30001	7.54304	1125.37580	30.84635	9.61033	13.10984	42.93499	41.44047	6.40692	0.00000	6.37682	12.37871	8.62299	8.99232
78.78163	6.57964	2.15176	7.55157	21.01858	9.03699	1168.95128	12.02326	6.26661	-101.2591	60.83578	35.03719	8.72712	1.00000	7.58829	6.40572	7.47434	10.06963
70.84495	8.85452	1.80163	7.50567	39.96348	7.10964	1091.32340	8.52789	6.47195	-4.83076	78.57151	37.57862	9.96725	1.00000	8.80363	10.86694	8.22125	7.98154
55.77787	10.38402	7.98084	9.44794	10.10649	7.45014	1192.07158	32.50578	8.28170	76.35484	52.37599	38.36088	6.80349	0.00000	6.42962	10.37359	6.81829	8.80518
62.26957	6.25792	2.66001	7.88886	36.24624	8.60216	1083.49923	9.90755	5.92586	139.07204	62.15719	48.24537	5.77057	1.00000	5.53098	4.73603	7.90335	11.00906
51.08723	10.69465		8.72781	36.75965	9.82245	1115.34507	6.01254	8.15108	137.36215	51.23936	52.73368	7.34229	0.00000	6.32627	9.40365	8.61196	9.09884
58.26602	6.44283	3.18946	8.41964	36.91023	7.30055	1084.75320	25.56763	7.22815	-121.75689	50.79280	42.60376	7.03666	0.00000	6.83657	9.39690	7.31874	10.13681
64.66468	6.12183	5.70581	9.00507	30.35028	7.96156	1145.13719	21.67251	7.54765	112.19028	61.19980	49.22650	7.95660	0.00000	5.87369	10.38349	7.34857	10.19630
64.82759	6.86858	6.83765	9.26260	41.77583	8.97684	1073.60360	9.87146	7.25075	140.73667	69.07116	56.93659	3.44489	0.00000	9.40947	5.42050	7.68336	10.66451
57.83313	6.93636	0.89437	6.28100	10.61285	6.88782	1193.23777	1.08356	6.69485	12.19458	59.10739	56.75762	8.05069	1.00000	9.43591	7.82608	8.02109	9.84435
50.27913	4.91882	2.91887	8.31964	-7.81667	9.62546	1113.68100	13.50015	7.06876	112.01667	53.96519	60.78870	12.34801	1.00000	13.84299	9.78725	8.28630	7.86684
50.52313	6.85294	1.97576	7.11539	41.54566	6.84839	1112.09367	11.70222	6.24622	-71.29144	34.86449	47.82241	10.45922	1.00000	9.00922	7.70068	8.05643	5.55662
56.13786	6.61438	2.23849	8.10774	43.61062	8.27535	1151.60593	13.84762	6.90992	-72.97261	59.97336	59.80539	6.96833	0.00000	7.56493	9.81491	8.74358	10.15172
76.68662	5.61583	2.11882	7.92699	35.72917	8.06282	1119.41272	6.10076	7.99895	10.58082	44.47482	40.57366	6.65967	0.00000	6.86821	8.94728	6.38639	11.13896
50.65071	6.99855	6.16135	9.00193	52.21099	8.68944	1118.01643	11.13570	5.51410	7.02238	55.70074	55.48743	6.58135	1.00000	6.17766	4.87893	7.70031	10.90038
77.27925	7.51539	2.02051	7.52018	3.3285	9.97483	1103.80679	15.58957	5.63947	99.1625	62.29242	47.42854	9.30414	1.00000	10.02558	11.09434	6.98945	7.05220
45.22349	11.59856	2.03021	7.93785	51.40148		1135.79775	8.67044	7.06940	-1.32471	48.21232	63.28372	8.57353	0.00000	7.20166	8.21218	9.74352	11.83898
56.27797	8.72599	4.03808	8.70220	15.45144	7.90586	1060.71552	12.71753	5.38283	78.14797	38.34235	32.69513	7.32993	1.00000	8.55651	5.72056	7.92165	8.47162
71.21277	11.02324	11.21220	9.81494	15.79408	6.89827	1156.22745	-5.78667	8.66508	104.1451	19.85229	44.08906	8.50821	0.00000	8.91202	9.34302	9.03145	10.75031
40.87462	7.39017	1.97404	7.57248	45.50369	7.23899	1062.11098	7.09907	10.36022	11.412	75.46923	32.85156	6.11754	0.00000	7.35497	9.16345	9.03781	9.40211
54.77671	7.36197	1.58553	7.33793	48.8222	7.75487	1119.55258	45.38720	6.11094	2.12213	66.11637	56.92475	7.98182	0.00000	5.69859	11.13555	7.40815	8.58568
61.15945	6.89659	0.75008	6.36255	50.86079	6.91646	1161.83970	8.37547	6.72864	17.4674	40.19203	51.39716	8.45988	0.00000	6.67076	11.14899	6.71943	9.20244
68.18321	7.52889	9.37692	9.59421	40.42386	7.94898	1123.87509	15.82598	7.04187	-3.53261	82.61682	26.37440	6.33029	0.00000	8.34458	9.18745	8.64059	9.97868
84.55358	6.26087	2.31112	8.25750	40.70995	8.57137	1126.42192	12.76802	6.93462	0.57856	56.29306	52.82830	6.21682	0.00000	6.13087	8.52714	10.45936	10.08613
76.52438	7.47366	2.63099	8.04038	47.48444	7.34601	1196.99998	21.69245	7.52250	36.25361	28.93138	53.27073	8.36380	1.00000	9.27849	9.42197	10.19320	6.61237
68.11499	6.05280	6.27847		-24.19436	7.94827	1112.04807	15.69662	7.11737	29.00974	29.48145	58.57910	6.88783	0.00000	5.97626	8.75294	9.04368	9.71605
64.09152	5.42873	0.80111	6.90330	32.05971	8.86133	1088.46221	9.01676	7.99838	34.8732	62.20082	45.94143	5.81377	0.00000	6.38407	7.39965	8.20069	11.09122
76.50233	9.29006	4.37037	8.81524	30.76468	6.79923	1086.32832	3.90235	5.31257	74.12286	67.60948	68.45615	5.27701	1.00000	7.09623	7.79942	7.74705	9.39244
46.45633	8.08347	0.99404	7.31486	25.92127	8.46596	1103.98242	6.51240	8.04626	86.79271	55.14359	57.69455	8.62679	1.00000	8.16006	7.97720	9.05468	8.67427
31.34535	10.33619	1.98504	7.98995	-21.44236	6.83318	1117.62739	8.72700	6.89612	27.46153	33.72665	21.12304	5.87317	1.00000	7.49635	8.24669	8.58336	9.03832
46.14019	7.48535	1.88372	7.41971	10.98778	7.82707	1058.03601	13.58539	6.85742	-74.95472	75.36574	55.52266	8.94726	1.00000	5.97640	5.52709	6.82901	11.39887
59.67918	7.10675	1.67673	7.19956	21.28306	8.11216	1138.42844	20.23892	4.48573	-89.66123	77.41886	64.90803	11.88366	1.00000	8.60428	8.80935	7.81781	6.37948
55.90698	8.98768	4.75064	8.87682	11.12018	6.72058	1168.65346	17.38505	10.32177	76.11996	43.19044	53.79829	6.33338	0.00000	8.32128	11.44299	6.13275	8.54025
60.96052	6.94911	2.68821	8.02564	53.78333	7.22490	1108.06820	20.11646	8.14136	-1.06667	39.87351	45.95376	8.24280	1.00000	10.46919	10.30030	9.11864	8.20222
47.32768	11.39041	4.81287	8.90072	25.75728	7.61768	1133.80476	4.66824	7.96091	75.37991	46.57573	40.94466	9.55287	0.00000	9.16398	7.80591	7.40862	10.13020
49.60885	6.97978	2.89538	8.26015	36.72544	7.02476	1195.81525	11.95169	6.82644	3.55665	54.13515	20.61598	9.00934	1.00000	9.02959	10.71942	9.89190	7.32267
55.15483	8.18043	3.83720	8.54767	18.18158	5.92459	1114.71171	8.24755	11.08877	76.03889	62.42548	57.83654	6.04391	0.00000	6.79506	8.67434	8.36209	8.15869
44.47850	9.76924	16.91086	10.26286	34.77453	10.02468	1172.34098	22.01712	4.42036	-96.67834	48.32356	42.18621	9.95238	1.00000	7.62926	10.05338	7.90845	6.44189
63.85100	8.11668	1.49870	7.13141	50.09019	7.84112	1063.73214	12.38295	7.49488	8.4493	42.44697	42.90615	6.77579	0.00000	8.41853	9.78149	8.82925	9.95794
47.31865	6.79644	2.00004	7.58679	42.58342	7.31147	1139.66705	9.56129	9.20352	-71.8023	69.65642	60.33564	7.36998	1.00000	7.04376	8.77032	10.08802	8.69288
42.38365	10.39289	1.31279	6.98178	47.05	8.93134	1075.39932	23.88825	9.19523	15.46667	66.46624	45.90208	6.86318	0.00000	6.68394	10.15365	8.24154	10.45674
62.34466	4.84636	2.07848	8.20806	33.95015	7.78063	1144.46340	28.74544	6.13932	-118.03917	51.10900	61.01290	7.02101	0.00000	8.39627	9.99159	8.61784	10.66837
39.41299	10.71470	1.12788	6.63631	45.40008	8.22898	1125.68653	11.35889	7.87469	-73.58248	51.65918	58.75033	8.57623	0.00000	8.34948	8.33880	8.25245	9.49164
35.58538	9.23348	2.49510	7.94691	48.8222	7.01449	1197.05742	4.59324	9.42033	2.12213	51.77560	57.01966	4.80309	0.00000	9.38798	6.64747	8.87644	10.56910
48.88501	10.24380	1.77521	7.89573	0.03813	9.31534	1064.61410	3.89874	6.17888	36.36339	44.26218	60.02043	7.58230	1.00000	10.54326	8.92295	8.27890	7.88136
55.54493	9.75376	3.07958	8.53324	40.70995	7.83896	1110.37771	0.76826	7.16849	0.57856	57.51912	46.89188	8.74590	1.00000	8.73271	6.90505	7.26329	7.52599
51.12842		4.45493	8.91457	23.02677	8.34544	1097.71813	7.94475	11.64362	113.13148	55.13611	45.05427	6.75922	0.00000	4.96343	9.96555	8.27096	8.39459
64.52759	6.74756	1.09317	7.06189	42.7392	7.65160	1086.93690	15.14061	5.46829	-84.62081	57.64567	56.47961	10.43596	1.00000	8.16260	8.70347	7.62818	5.30675
48.90586	8.30019	4.32592	8.73979	19.21667	9.08316	1187.70787	8.38871	6.16721	73.08333	67.15364	44.91949	10.70810	1.00000	9.58821	9.95161	7.18971	7.12159
43.41253	4.24831	6.62298	9.30260	33.41012	7.72173	1144.67536	2.28979	9.45302	-91.06177	65.13293	65.45358	7.90382	1.00000	6.74719	7.18981	9.05095	11.02624
57.92059	2.93196	3.28398	8.27567	53.93361	9.03893	1159.80249	29.17063	8.48899	37.92792	65.75609	50.92921	7.79771	1.00000	5.07228	6.24597	9.73874	11.75728
62.14214	3.83073	2.11134	7.76509	-1.63333	9.21884	1175.40859	24.69258	9.13197	13.58357	27.68202	48.94084	6.98386	1.00000	7.08921	9.98444	8.12984	9.93920
46.27097	9.36376	15.29814	10.12555	12.1277	8.50038	1083.49257	6.75411	9.16287	78.15794	46.22174	37.21762	7.94759	0.00000	8.45061	8.25427	9.36133	9.32830
62.59749	6.39538	3.08569	8.37064	26.76628	8.36114	1169.40935	8.09874	7.71644	83.36889	61.34713	50.53069	5.66061	0.00000	6.86869	7.66498	7.83140	10.46171
29.54220	10.84081	2.20789	7.95341	48.86667	8.34162	1072.94527	8.82059	7.25479	2.08333	73.16295	60.68015	8.20217	0.00000	7.45096	11.55327	7.28640	7.71547
38.18977	7.63453	8.43578	9.49958	31.39547	7.54026	1106.36385	12.92983	10.76479	34.75699	52.81626	46.54760	5.61908	0.00000	8.97507	13.73624	9.43632	10.64981
38.30862	7.85121	2.89450	8.03041	-38.65333	8.34031	1133.50870	12.07262	4.87544	178.00417	66.58244	53.65668	6.95376	1.00000	6.83054	5.53568	8.25966	10.07021
55.52278	9.55832	3.13158	8.21170	27.09978	8.55371	1161.32311	21.27269	11.24721	-82.45426	55.93914	32.95958	7.90047	0.00000	8.20123	9.59361	9.09306	7.72843
49.66327	8.16520	0.96668	6.87733	37.73222	7.46650	1148.35520	25.59037	10.67306	115.70111	45.20535	43.50050	5.79652	0.00000	7.69115	10.65844	8.66528	9.30990
56.91549	8.37760	3.31575	8.36695	43.61092	8.28055	1127.36880	-7.68424	6.64813	3.87723	32.05222	43.34543	11.18715	1.00000	7.52423	10.15306	7.12131	8.97356
56.07032	5.53650	2.19875		16.06213	9.38201	1097.51383	8.45492	6.58260	76.0586	42.85168	33.15048	6.70854	1.00000	4.19211	4.83351	8.07978	12.49257
56.67141	9.80122	2.47099	8.18753	-1.63333	7.32857	1139.66931	7.74132	11.45674	13.58357	30.99363	46.29196	6.51325	0.00000	6.99693	11.62449		8.82423
63.45980	8.38709	5.10899	8.93096	35.20889	8.33982	1147.85854	20.81886	5.72733	111.73861	57.55099	58.38002	10.46871	1.00000	8.50869	11.43322	8.13369	8.63609
45.84190	8.29412	13.88165	10.02953	53.38333	7.20029	1112.86649	7.06755	6.97061	-0.76667	64.96986	38.53598	7.65589	1.00000	8.60567	7.21274	8.34943	8.45887
46.54710	9.07801	3.07417	8.26284	48.79325	9.55590	1163.29038	17.63861	6.89634	2.29275	58.48867	83.22937	10.18860	1.00000	8.96021	11.40099	8.78708	8.30529
63.84385	9.15002	8.18015	9.51363	15.79408	7.62652	1102.08194	11.42231	9.32544	104.1451	60.05817	61.14383	5.88153	0.00000	6.45025	11.18525	8.29850	10.82107
54.44742	5.71292	3.15174	8.29323	60.2052	8.11197	1095.02386	3.14109	10.34818	24.6522	51.35064	51.76237	10.03665	1.00000	12.42453	9.43485	7.11886	8.78113
63.18384	9.75922	1.87898	7.81514	14.66	8.62472	1138.72893	19.30810	7.75354	120.56528	50.24648	81.31431	7.83076	0.00000	6.32950	10.43046	7.66866	8.43217
74.77883	6.26358	4.44610	8.87302	10.13361	8.43936	1107.87083	-10.59434	8.20604	124.84472	50.33472	61.31872	9.73033	1.00000	13.98936	10.21070	8.25604	7.63803
54.28685	5.36181	1.76635	6.62728	49.68369	8.72941	1112.79261	29.62693	8.82444	8.61839	72.61675	45.68094	11.28449	1.00000	12.02521	9.30929	9.21151	8.39412
40.44578	6.13092	1.81419	7.12603	35.72917	9.56870	1154.86921	27.10862	7.40816	10.58082	44.77053	58.89677	6.82457	1.00000	6.92357	6.80341	8.53377	10.18993
63.15260	6.83784	2.28956	7.97349	-10.91722	8.34397	1180.50814	15.83648	6.24574	-37.65	48.93397	59.87512	11.23610	1.00000	8.86264	8.96585	7.86007	7.19871
55.21047	7.23125	7.42503	9.42492	7.6	10.93098	1157.53147	8.69896	5.73918	4.18333	72.28612	56.74112	9.81585	1.00000	8.72172	9.98974	7.09882	5.81363
33.52084	7.84683	19.53135	10.42655	44.73941	9.53566	1114.78681	27.38097	7.77858	-93.12577	37.07448	38.69326	6.82417	0.00000	6.62621	9.72562	9.51494	10.06833
50.19870	8.56933	7.18618	9.37474	-17.74431	6.67716	1094.03848	47.40765	4.66973	-48.62789	61.96912	48.68910	10.10664	1.00000	6.76591	8.25386		5.53885
65.22955	7.96759	2.65733	8.21728	52.4581	8.90869	1195.25423	24.42099	5.20444	13.28702	53.24422	81.40438	7.10444	1.00000	6.11449	4.52524	10.34782	10.59980
63.35701	9.42065	2.75466	8.41370	-28.81833	8.38981	1119.83949	4.42930	7.68713	-52.51028	60.47866	61.96460	8.72705	1.00000	9.78161	7.66387	7.85679	6.22654
31.78791	5.89125	19.27124	10.41614	17.94979	8.34032	1158.39466	21.47030	7.48703	-94.91386	73.21223	28.95635	8.31310	0.00000	10.81614	8.53905	8.65739	5.78110
44.49832	8.14347	3.99158	8.72921	25.13915	6.60079	1098.46140	9.71889	10.59878	73.06784	49.25929	50.08343	6.92532	0.00000	7.98143	8.98604	7.19201	8.00054
28.83470	5.25748	1.66817	7.69744	12.25282	7.42705	1123.16088	-3.85875	7.90240	79.41727	49.29138	57.44471	11.23302	1.00000	11.43270	10.87806	9.38184	8.29133
64.17723	4.26341	5.67715	9.05502	32.65246	8.45780	1163.55912	23.72671	6.68918	51.67462	70.61442	70.10879	3.87490	1.00000	3.17929	5.32670	8.62627	11.81096
64.44463	7.94418	5.46505	8.99957	-34.28853	7.36754	1137.98372	14.85374	8.46747	146.05093	21.74223	30.82416	6.75961	0.00000	7.22203	9.12791	8.99147	10.07473
55.54956	6.33325	2.72119	8.24095	44.89784	9.77409	1182.23872	12.07057	8.39146	8.86374	46.52924	24.73109	7.45954	0.00000	4.54452	9.33195	7.57568	10.21012
41.67092	7.17912	1.00422	5.99579	27.09978	7.78013	1185.74777	23.53640	5.24058	-82.45426	42.78722	45.99911	8.58705	0.00000	7.78986	12.57285	9.93218	8.59789
70.85734	5.43224	2.34577	7.94459	33.98154	8.90821	1128.75609	26.57545	7.56224	-81.23621	42.09141	52.40177	9.52864	1.00000	12.98222	9.39176	8.62707	6.85230
60.78750	5.25518	4.23994	8.78012	36.61033	8.53759	1063.59574	10.46197	8.65259	-88.31476	53.72050	45.54510	8.04303	1.00000	7.28455	7.72624	8.50885	8.76645
63.83648	11.06064	1.97016	7.74602	25.13915	9.57998	1151.53435	23.25781	9.49889	73.06784	69.52192	63.27391	8.31559	0.00000	8.10707	9.96134	9.95440	11.04597
45.08675	7.18421	3.80693	8.59735	22.10194	7.93123	1086.53415	26.02250	7.04415	85.37752	41.26226	9.97568	7.81762	1.00000	8.47761	7.08879	7.82737	8.46586
49.17724	7.23778	1.50250	6.85550	48.86667	9.11194	1146.93642	24.66161	4.35933	2.08333	86.63422	48.46885	6.37759	1.00000	7.04902	5.13252	9.99819	12.64565
48.77245	7.97406	6.71194	9.24745	10.13361	7.89022	1144.71180	16.22153	5.16479	124.84472	50.04887	52.24304	8.49074	1.00000	5.69948	11.92191	9.64435	6.17760
40.73180	8.00048	2.20269	7.91883	51.30001	8.31536	1159.47622	11.95512	12.44627	13.10984	36.59666	59.82485	7.28260	0.00000	7.07499	8.22881	8.53356	7.82651
49.06822	8.83830	0.91162	6.62770	23.1959	8.50145	1057.26925	11.30662	5.03959	86.51499	59.54577	78.60196	8.32745	1.00000	8.77566	5.91031	7.31241	8.91176
54.24309	7.53048	3.59071	8.61371	43.1122	8.13655	1112.86642	3.77597	10.29287	12.38878	42.93919	75.22504	5.89124	0.00000	6.50410	8.43448	8.26655	10.27688
52.25701	8.40339	4.99166	9.04868	29.53885	8.39260	1099.24013	17.37605	4.88022	-95.44744	65.22326	60.83585	6.70026	1.00000	6.89542	5.89577	8.67113	10.05179
43.56829	8.06945	3.52178	8.49905	44.75874	8.04783	1086.90171	4.52049	5.63570	19.21437	43.36826	40.79353	10.35345	1.00000	10.19595	10.37632	7.77981	7.34716
63.78144	7.21851	25.70557	10.68951	47.98372	8.38603	1160.23502	20.70405	6.13275	10.18527	45.63188	23.11672	9.34640	1.00000	10.07450	10.02265	9.69234	6.42739
50.88618	6.72162	3.33219	8.43952	34.65918	8.09708	1168.83463	7.61008	6.84850	109.22921	52.60045	60.48925	8.66853	1.00000	10.09774	10.65439	8.80504	6.84345
33.16591	7.20577	11.11791	9.75194	39.08367	8.24177	1144.95366	35.25103	7.06801	-84.50855	43.88085	52.03894	6.25436	0.00000	8.87969	9.49999	9.00039	10.51223
44.91955	10.79237	35.72486	11.01232	0.46005	9.20268	1092.66647	33.57275	6.42332	34.11169	52.11009	47.95825	7.52026	1.00000	9.78030	8.05425	6.35816	7.37379
71.88311	9.57108	11.22184	9.80019	9.91861	8.24482	1167.13518	16.75975	5.68742	-68.30472	53.74318	54.41543	9.37193	1.00000	8.49974	4.68668	8.24786	10.64014
59.11200	9.50488	3.20674	8.22099	51.39148	7.65126	1173.90167	12.23688	5.54652	-0.29825	55.24531	44.25978	9.92593	1.00000	10.80058	8.43706	9.58986	6.29138
38.97978	5.58777	1.30371	6.99415	10.61285	6.25795	1090.25457	13.96627	9.61714	12.19458	44.37685	51.87738	6.34585	1.00000	7.11199	10.12842	10.14310	8.59714
46.40119	7.34150	4.26083	8.76877	45.44868	7.69025	1174.58890	18.99365	9.52674	-73.81669	52.48808	36.49635	5.60518	0.00000	7.89972	10.69732	11.01803	7.70270
50.39565	8.80720	0.90269	7.36949	40.42386	10.37800	1191.16250	4.71044	4.82342	-3.53261	40.14102	35.46777	10.01419	1.00000	7.04873	10.63958	9.28230	7.21608
35.96716	11.49759	0.96843	6.91025	3.7278	9.71144	1183.23519	7.14837	10.33026	98.6738	57.44672	48.46147	8.30787	0.00000	6.75660	8.38670	9.13637	10.25876
60.55795	5.55709	3.32443	8.35494	47.56494	9.00245	1050.71890	27.67241	8.01846	31.33078	62.65695	61.54712	11.30544	1.00000	9.03340	11.62735	7.53408	8.98304
69.06103	2.02427	0.86245	6.82898	39.32011	7.04820	1128.93330	9.25774	8.59044	-76.51552	42.73231	47.18368	6.30198	1.00000	4.40336	7.65065	8.98707	11.43396
34.33957	6.49858	15.95901	10.19682	27.76056	8.18805	1153.75652	17.67680	8.30101	-15.58602	41.81499	54.44749	6.37968	1.00000	8.28036	9.45591	6.81724	8.78277
49.05728	5.32299	5.59235	9.03251	23.0072	8.52320	1075.11685	12.47649	6.82387	-82.4017	62.36999	53.73851	3.76501	1.00000	3.93752	6.82762	7.55012	11.09519
43.37818	4.15196	10.04201	9.67780	50.74497	8.35360	1177.23634	23.25446	8.18069	3.20639	67.28224	62.88189	6.40931	1.00000	5.30808	7.08123	7.51155	11.70492
52.96025	7.87349	5.94819	9.06745	60.97944	6.87595	1107.96267	22.64492	7.17908	76.92421	65.27793	48.59517	8.63260	0.00000	4.41705	10.92362	9.36582	8.38212
58.32315	10.35082	3.53197	8.42219	42.4251	8.21847	1117.87016	8.85693	9.45484	-71.06616	71.01499	32.92670	6.98640	0.00000	6.29127	9.63739	9.29640	10.02690
49.93025	9.42196	1.48695	6.98520	54.03876	7.86311	1195.30319	23.00936	7.68207	43.91385	43.65334	60.59178	6.34534	0.00000	7.76213	11.18369	9.41234	9.88366
35.79177	5.38567	1.77982	7.54417	53.16167	6.79191	1118.90316	13.50582	8.21852	6.76111	28.12478	22.66573	6.54823	1.00000	6.42813	8.63722	8.01120	8.94570
40.34298	7.84003	8.20164	9.43437	51.38673	5.93716	1176.77026	9.45573	6.35367	0.30367	71.32746	23.00810	8.27850	1.00000	6.35156	4.87752	9.11925	11.21652
44.21271	6.57227	4.75179	8.89821	-6.8	7.63543	1142.41431	29.04315	11.62980	39.25	60.18224	47.50377	7.90128	1.00000	8.35504	11.23036	8.31148	6.28560
61.56907	8.01115	2.86501	8.10390	32.65246	8.50248	1167.33548	15.97735	7.52749	51.67462	72.63858	32.00348	6.08747	1.00000	6.97519	9.04790	8.74532	8.76215
