PAHs	H2CO	latitude	O3	CH4	CFCs	PM2.5	SO2	Pb	longitude	NOx	C2H3NO5	TEMP	PM10	CO	warning	PRES	NH3
7.04001	32.56562	-8.76194	8.73337	10.92454		5.58293	8.19991	44.84747	-63.90389	8.44974	3.09243	3.96207	9.06258	6.10637	0.00000	1137.05667	6.84263
8.38016	59.82757	43.2907	8.43047	11.54638	61.45324	8.71825	5.39594	35.60403	5.4384	11.50665	1.81768	7.30658	8.48453	6.32878	0.00000	1151.39309	7.63899
9.32228	32.73968	-20.88231	5.66048	5.45387	57.63577	10.60646	7.29370	23.77314	55.4504	9.27828	2.64784	11.99693	8.75026	6.86724	0.00000	1138.03001	11.76920
6.64162	41.06469	21.46527	8.81443	8.64154	47.46730	7.97839	5.70869	37.22647	83.97573	7.28107	20.18517	19.52913	10.96599	11.15406	1.00000	1142.93669	10.06664
8.38859	56.71890	27.92333	8.48348	12.35482	27.57363	7.49057	7.13861	30.56966	118.53333	9.12410	3.92226	12.95313	9.17508	5.39936	0.00000	1138.45443	8.97549
10.23445	41.57573	9.15093	10.24264	8.15732	44.15806	6.49958	7.86140	32.94070	-79.62098	7.09615	0.94368	9.63087	7.34462	7.06136	1.00000	1056.01765	11.97610
10.11038	59.96877	39.71734	8.37596	4.58687	19.60531	6.53933	7.15623	51.56749	-74.96933	8.22101	0.68660	13.53542	7.29436	8.59908	1.00000	1117.04114	8.55703
8.79558	66.43889	43.62558	9.12398	9.32798	46.19293	5.71456	9.58368	45.34738	13.39954	9.65995	34.47415	29.60675	11.49900	7.36290	0.00000	1087.71689	6.97566
8.75951	69.30199	-3.74912	8.32701	8.46921	60.69666	7.19690	7.46359	48.51259	-73.25383	9.35613	0.99225	8.56374	7.61664	9.90262	0.00000	1131.68759	5.48326
9.84496	60.95253	6.95194	10.02748	7.10414	53.04060	10.78230	7.20571	38.21488	121.96361	7.98170	2.53009	8.47703	8.86213	6.18446	0.00000	1074.04497	10.41665
8.92988	44.15859	56.9083	7.98814	9.95622	64.43009	10.70136	5.53811	59.04567	60.8019	9.32351		14.17288	10.03405	9.91033	1.00000	1099.69711	9.68503
8.25198	73.55282	9.535	8.57810	7.93080	61.40827	8.75627	6.42999	23.62739	-13.68778	11.41655	3.56877	14.36331	9.13558	8.09421	0.00000	1066.97453	10.44031
7.03840	57.41065	43.31667	8.54836	10.16176	36.75745	7.00445	6.12029	52.83802	-2.68333	4.98094	2.11006	-3.14687	8.60106	8.30764	0.00000	1105.24325	8.15932
7.58460	50.83752	27.92333	8.40035	8.03917	64.18814	8.66236	6.83053	45.36990	118.53333	10.10872	24.84798	18.55259	11.16022	7.27719	0.00000	1100.49371	8.12688
9.12287	49.30490	40.5576	7.35881	6.15443	38.10205	7.58064	7.32411	44.31965	-74.28459	7.53239	1.44970	29.49714	7.84755	8.55219	1.00000	1149.27904	9.38613
8.47713	58.90982	12.35275	9.13420	8.41626	82.71985	11.11255	9.51021	63.07701	121.06761	7.95852	1.35127	18.08101	8.39205	7.02297	0.00000	1091.84534	10.51571
7.69095	37.53033	48.77275	6.51314	8.55641	89.60064	10.69290	7.26956	55.73595	5.16108	10.08517	0.28389	25.60936	6.76073	7.67877	0.00000	1196.07824	10.81716
9.54499	53.09410	27.52948	8.12387	6.96659	54.83542	6.15188	7.88375	51.28809	68.75915	7.90863	2.29177	14.34904	8.54847	5.81736	1.00000	1088.05018	11.35980
8.73073	32.05882	51.39323	9.51935	12.80338	65.09630	7.24568	5.04493	47.34770	0.47713	5.61363	3.93641	15.88663	9.27976	12.33081	0.00000	1100.04542	9.42913
9.13074	48.70110	40.57788	7.58116	5.58416	52.35479	11.02330	9.44028	50.60372	-73.95958	7.75870	1.12438	34.10157	7.77566	7.31503	0.00000	1056.96050	11.34009
7.09698	49.29600	37.65181	9.61371	8.60946	62.38759	9.88829	7.51455	52.19951	120.33063	10.15860	3.26925	26.83408	9.11057	7.21691	0.00000	1150.41175	9.20091
8.21511	39.26407	42.819	8.65307	10.17261	58.92114	7.98153	7.84392	27.46932	47.1192	10.76431	1.30298	17.14374	7.84620	6.88586	0.00000	1170.92536	8.80302
7.92208	57.19465	50.8	9.31648	10.91425	72.04517	9.03580	7.88494	55.31517	3.16667	6.57021	6.20100	12.75886	9.71042	9.74162	1.00000	1185.22478	10.41487
8.29861	60.82762	52.4581	8.68348	9.62298	52.26607	11.39467	7.95400	59.57209	13.28702	8.57909	2.34866	8.75316	8.53862	10.92568	1.00000	1139.86198	10.54197
8.85308	47.75948	48.15659	7.99899	8.89522	38.87917	6.59872	8.31853	48.09280	28.28489	8.07412	3.24567	17.93930	8.97867	9.84968	0.00000	1158.55228	5.67275
8.26985	58.00891	8.88649	7.30307	7.63157	43.07890	10.84871	6.91923	44.06992	2.59753	9.03147	11.98126	31.64352	10.41381	6.68298	0.00000	1086.22186	9.30885
8.77799	48.19866	60.97944	9.21987	6.83675	71.17605	10.00116	8.12063	73.65536	76.92421	9.84013	3.17306	13.38124	8.91015	7.45233	0.00000	1145.20183	10.62122
9.24690	34.58726	4.92675	8.63544	9.30150	67.91781	7.35459	8.61476	56.24085	6.26764	9.07000	0.92750	0.77058	7.51536	8.43482	0.00000	1083.11539	8.44069
7.85943	64.58724	37.05944	9.99556	9.27826	42.86143	10.22557	9.27490	63.32223	37.3825	6.32488	3.25647	-10.68588	8.95321	8.98820	1.00000	1106.12195	10.98025
8.15527	39.51848	29.38242	7.87715	8.02091	62.00542	8.96658	7.61562	63.50105	70.91106	10.45633	0.52176	27.17712	6.94347	8.04487	1.00000	1149.70144	8.79605
8.07930	46.17835	61.72744	9.50368	8.13246	51.26892	11.38640	8.87391	61.58537	17.10558	6.55919	2.17063	13.24354	8.60856	9.96043	1.00000	1128.64266	9.79379
9.70104	27.43277	56.56317	9.87574	12.79172	55.65855	10.89140	4.17396	44.08186	-2.58736	12.68495	4.15903	14.76981	9.30415	5.02881	0.00000	1158.13145	9.37142
9.11095	42.82017	-1.26424	8.42012	8.72994	50.41744	7.84433	8.56531	59.19131	104.09701	10.42485	3.24621	4.81228	8.98514	9.33333	1.00000	1114.27782	6.62251
9.68847	59.40498	39.71734	8.17840	8.81252	39.79069	6.26554	9.23452	66.58351	-74.96933	6.31892	4.92707	-12.31590	9.43975	5.76750	1.00000	1152.48374	10.15165
9.02407	52.75140	41.82143	7.93516	10.98879	54.99240	10.09072	6.82755	57.27126	41.77921	8.97159	0.90661	17.53187	7.22503	10.11545	1.00000	1197.57278	10.49796
7.59851	53.36100	49.13645	8.63363	11.28818	67.71451	7.22093	7.52308	69.84680	8.91229	8.36756	3.47418	38.51469	9.16567	6.62161	0.00000	1072.03669	8.87286
10.50769	36.08585	40.67705	8.07479	7.71627	46.87189	7.39414	8.42697	34.18063	-73.89125	6.89842	7.23259	14.42898	9.87507	6.70349	1.00000	1129.03747	9.12741
8.40658	59.84651	36.06386	8.51881	7.18366	42.64794	9.90613	6.24273	34.14937	4.62744	7.94508	2.53320	14.01883	8.74556	9.19350	1.00000	1055.59878	9.98435
9.72555	45.26441	42.819	8.48200	8.46303	59.24792	11.62110	9.43741	36.35735	47.1192	9.74301	1.74254	8.76443	8.43675	8.03499	0.00000	1072.57425	5.93014
9.87386	55.07107	41.15376	8.65418	11.19847	40.23261	9.51146	6.90558	51.63400	-87.88754	6.37252	11.74336	1.59101	10.38773	12.36945	1.00000	1189.47209	10.54518
8.25033	54.44658	-0.71667	9.53294	7.91304	66.46106	7.46172	8.29039	63.49340	-48.52333	10.99061	1.54447	11.36004	8.32186	8.40921	0.00000	1069.53933	9.72858
9.09098	45.95930	34.09668	7.89430	8.99435	37.41561	5.87932	8.55670	52.02404	-117.71978	7.70459	1.25660	24.32122	8.15340	9.03624	0.00000	1190.10285	5.77759
8.74376	23.45031	-28.81833	9.03519	12.18947	40.76668	8.48483	6.03134	34.24044	-52.51028	8.46059	1.72163	2.16801	8.19282	9.95267	1.00000	1075.21950	10.04864
10.48162	60.27256	39.45621	9.52243	8.16649	67.99701	7.20898	7.28365	58.67001	-77.96389	7.69920	1.06563	10.86194	7.51659	6.84292	1.00000	1108.09609	10.43494
11.16968	43.59603	41.6764	7.94660	8.22280	66.35140	5.60037	7.55950	27.34213	-91.58045	6.33435	2.52131	25.53888	8.89574	9.33402	1.00000	1059.28050	11.62320
10.28525	67.29594	10.98778	10.10679	10.27434	49.99715	9.78145	7.50985	54.90842	-74.95472	6.70909	5.71819	17.06910	9.63751	10.96726	1.00000	1098.31519	9.90056
7.61700	65.96399	43.61092	8.64909	6.29692	34.91227	6.07596	8.86158	31.06466	3.87723	7.61528	7.63093	3.91383	9.92234	4.98468	1.00000	1128.71593	8.55507
9.60372	67.07000	15.5439	8.55421	12.01200	43.17417	8.00566	8.08527	59.25076	73.7553	8.34099	0.67154	24.69415	6.98998	8.50876	1.00000	1101.66951	9.71809
9.28378	43.10628	48.90472	9.44242	10.79363	31.66630	9.04935	7.28700	46.97413	2.2469	11.81310	11.10149	15.44946	10.35491	6.92755	0.00000	1060.73550	8.70471
7.38424	71.70653	37.58105	8.36692	11.45123	50.15322	8.73614	5.86579	67.33686	29.26639	11.28161	1.45627	32.12146	8.07560	7.21668	0.00000	1176.31103	7.79208
7.72914	66.27249	25.87972	8.35563	10.85026	37.25130	9.58666	8.07404	28.50144	-97.50417	6.09426	3.19197	10.73297	9.00756	11.66879	1.00000	1074.12365	10.30027
9.90453	32.58874	-7.0981	5.92798	9.25514	30.16594	5.33414	8.28438	47.91344	109.3243	11.32109	5.07434	15.70110	9.59014	7.87590	0.00000	1129.42652	5.17152
7.79134	55.18872	34.25	7.37496	9.02676	32.40177	6.54943	8.25354	49.59259	135.31667	9.58980	13.61114	35.72189	10.56465	8.73729	0.00000	1052.64174	6.06216
8.78724	35.28206	22.98212	8.17236	10.78887	39.73030	9.82227	8.52225	27.78171	-80.58556	9.03461	5.50880	20.88720	9.61242	8.20625	1.00000	1064.01101	11.20889
9.45144	42.15586	42.819	8.00518	8.30946	34.60128	10.98536	7.07857	46.55001	47.1192	5.90074	1.29103	11.42721	7.80766	10.08855	1.00000	1092.42424	9.93400
9.05030	64.19587	9.535	9.65428	6.14044	51.60221	7.93054	5.31985	60.54453	-13.68778	7.32547	2.31197	24.91047	8.63796	12.96117	1.00000	1152.96088	10.72348
	55.68125	38.55632	7.41079	7.58750	64.10079	7.02544	7.10597	63.12374	69.01354	7.35858	0.95189	20.76695	7.73127	8.42900	1.00000	1071.24386	10.04417
7.68433	65.68561	55.82737	5.99071	5.82184	51.62195	5.00703	8.45273	28.83823	-4.0573	7.69950	4.60911	10.65537	9.42837	6.31546	1.00000	1179.58020	7.35524
8.13591	34.44969	52.71083	7.94093	7.07460	42.58768	7.34099	6.88972	61.12400	5.74861	7.76942	3.42935	18.47885	9.04161	8.08120	1.00000	1092.74189	10.51120
10.52173	39.98134	52.31333	9.48302	9.45196	32.26109	6.55384	9.16746	57.76479	6.92917	6.61547	10.36907		10.24095	5.62975	1.00000	1109.00758	7.10455
9.15434	35.32911	-20.25333	8.49545	9.04787	60.20820	7.98904	8.38333	47.08327	-43.80139	7.00587	2.10942	16.17160	8.50917	5.93863	1.00000	1138.17438	9.16372
9.73003	18.30671	7.62789	9.60608	6.75844	34.84100	6.55065	7.67499	17.28899	4.74161	7.50097	3.71100	18.93116	9.17480	7.09966	1.00000	1115.14952	11.32419
8.30343	68.40984	49.5099	8.80101	7.65284	52.38040	4.67791	9.63736	47.27507	6.74549	6.67306	3.05713	11.37171	9.12923	4.76455	1.00000	1067.90719	9.84049
10.63535	60.34893	61.72744	7.92133	7.33537	43.29631	7.62243	7.83419	46.59656	17.10558	7.15841	3.27012	7.36226	9.07034	7.65087	1.00000	1099.77469	10.73859
8.06258	48.34846	53.94313	7.72612	9.88555	58.99566	9.93142	5.24173	46.28536	10.30215	7.23137	1.06425	22.64819	7.41324	10.10622	1.00000	1187.92815	9.88473
10.36914	56.52188	51.84819	8.44192	5.71026	44.53383	7.08753	8.93313	61.60055	1.26738	7.27836	3.36346	11.47439	8.93973	5.64930	1.00000	1097.98945	10.33213
9.10719	56.25471	-23.85972	7.21316	10.33663	46.51173	9.62313	5.67631	58.55406	35.34722	7.62737	8.19966	12.34445	10.04122	11.18281	1.00000	1176.81853	8.06019
9.62315	53.39155	8.62261	8.09811	9.10463	37.64701	10.28469	6.85623	37.89943	-70.20749	11.23303	1.96431	13.09604	8.47220	6.99492	0.00000	1189.04123	10.27155
8.21482	46.66580	43.86682	9.79978	9.98015	42.17517	6.63465	7.33674	41.06864	-79.2663	10.80169	6.83098	8.25175	9.79291	7.58913	0.00000	1149.03214	6.09574
9.90621	65.84622	53.0233	9.43473	11.54408	47.32100	7.39833	7.78035	39.45682	-1.48119	4.54559	1.73343	8.83167	8.37756	9.99082	1.00000	1075.84218	9.83832
8.28091	66.74895	49.28669	8.17356	8.01933	51.55657	8.11013	6.38221	46.35021	1.00288	7.58480	7.80522	7.28618	9.99822	9.13783	1.00000	1101.52201	9.84715
8.45855	34.35634	48	7.92981	6.52116	49.20716	7.88408	6.17612	42.79734	-4.1	7.67252	1.92228	15.41623	8.40911	10.99381	1.00000	1175.91368	8.29034
7.89333	73.50811	27.85	6.64073	9.91255	35.95380	9.82407	6.99768	43.47717	112.9	7.64537	1.17880	2.65254	7.69344	8.43306	1.00000	1137.50313	10.12409
8.08179	54.78469	13.51825	8.65083	10.28929	48.21500	8.33755	6.79764	68.74348	99.95469	11.14654	1.62009	27.85096	8.26483	7.26125	0.00000	1175.80676	7.60216
7.96587	46.04474	38.10558	9.75323	12.00194	46.55472	7.68890	7.58597	37.53123	-1.86343	6.46617	1.67482	11.80927	8.40889	9.57687	1.00000	1119.73777	10.32282
8.52427	61.12127	48.98994	7.51509	10.04852	66.12861	9.85180	9.45974	61.43183	2.1699	5.72776	3.64623	12.62785	9.18520	9.84010	1.00000	1181.29535	10.63994
8.83131	37.11185	39.32011	10.32497	7.57971	62.85175	8.11509	6.78957	56.92640	-76.51552	7.35655	3.38534	11.83801	9.07923	9.12385	1.00000	1171.83637	10.15902
8.10704	63.89317	56.11281	10.52005	7.41045	34.55115	6.12046	9.68182	44.55139	69.49015	6.80153	10.34607	24.48646	10.24671	3.78096	1.00000	1052.76434	11.28834
8.13554	38.83552	49.65186	9.66476	10.06372	53.22508	6.36637	6.84203	47.23675	26.97253	10.30115	2.33996	32.47674	8.59709	7.20809	0.00000	1185.32825	6.10646
9.71103	46.64921	22.37066	8.36669	10.61700	66.20096	8.42105	6.29157	62.38702	114.10479	9.23931	0.97745	17.79429	8.03978	7.76972	0.00000	1160.02101	7.24887
8.69083	52.78331	39.32288	10.10199	8.04588	53.68744	7.58474	8.70295	40.96304	-76.72803	7.74052	1.65946	-0.11580	8.48764	4.28026	1.00000	1077.82825	9.00156
8.50947	51.25360	25.92127	9.18394	5.22317	36.27283	10.64085	9.95032	59.65843	86.79271	7.86343	0.91591	19.36777	7.47633	7.84549	0.00000	1170.77493	9.23626
9.60892	70.76188	46.23899	9.35439	6.34280	63.57314	13.77824	6.54800	54.00549	-63.13414	9.16469	3.94859	11.37428	9.29031	6.34059	0.00000	1173.20900	13.41812
9.72993	45.36017	55.54028	8.01451	8.24898	31.59969	10.09857	8.75426	57.47478	89.20083	4.76117	8.03574	25.10587	10.01237	8.81874	1.00000	1092.58092	9.77025
7.13848	30.66259	3.11988	10.56953	6.98220	48.61299	8.42702	6.23691	33.04048	35.59642	7.84521	9.19595	13.43912	10.14535	9.39873	1.00000	1162.68672	10.65041
9.82367	70.38439	-10.95817	9.35734	6.39599	60.83292	10.13344	6.29502	49.73996	-38.79084	9.91536	1.37978	26.38061	8.18402	6.96725	0.00000	1129.32059	12.41350
7.41452	82.23207	13.70727		6.66062	57.35475	3.75927	9.66167	35.93398	9.15013	6.80919	5.52726	13.16465	9.61213	4.70008	1.00000	1155.22283	9.83333
8.50550	46.54635	46.08333	8.60942	7.27791	47.01821	7.36605	9.84194	28.96211	122.08333	6.84197	4.05550	-0.50143	9.29527	4.28869	1.00000	1163.27408	8.89044
8.57800	50.75017	23.49668	8.68810	9.55358	42.30564		8.55237	63.41564	86.68363	10.29758	4.66228	19.93154	9.42521	7.06578	0.00000	1081.31316	5.72384
9.30870	73.13507	19.32889	9.11644	8.53897	39.29019	9.84587	6.32040	72.74935	-99.32556	7.10073	1.53663	24.16645	8.08323	10.55765	1.00000	1059.67416	10.05455
7.77570	49.12760	40.57788	6.16638	10.68197	40.66506	10.65884	6.72806	53.27055	-73.95958	8.37493	7.22579	28.95899	9.91699	11.60183	1.00000	1078.32355	10.54552
6.55165	24.30668	-10.91722	7.67317	10.52944	55.47587	10.07929	8.57521	35.07565	-37.65	6.95361	2.82507	18.60108	8.90424	10.60035	1.00000	1135.84000	11.15546
9.30367	51.90994	37.31309	9.57868	9.65394	52.43806	10.81471	8.53326	45.99833	40.74357	9.53106	14.21486	32.75610	10.59597	9.61911	1.00000	1086.88202	9.51487
9.82611	43.91983	49.13645	9.59646	11.84932	58.47435	8.67831	6.56160		8.91229	10.70598	3.70058	8.00455	9.18845	5.25471	0.00000	1095.36255	9.79860
9.53814	23.30171	31.39547	7.46800	8.34238	52.21513	7.97158	8.96352	54.50606	34.75699	7.63988	7.48011	36.26666	9.93345	3.61345	0.00000	1051.02797	9.46046
8.87050	51.81611	-25.42944	9.03207	11.66492	61.27028	10.19223	3.88183	64.99559	-50.00639	9.61449	0.95885	-0.19457	7.43470	6.48344	0.00000	1119.83508	9.37653
8.50580	36.86025	43.62558	8.64911	7.17871	58.31081	10.15854	7.02381	37.00490	13.39954	8.98344	1.82372	24.64626	8.33521	7.21350	0.00000	1151.77642	9.55423
8.66428	71.55598	45.51667	9.09978	10.28318	54.82011	7.69928	5.34476	44.12691	4.86667	10.55671	4.59454	21.73146	9.42733	8.28022	0.00000	1066.77842	5.52172
9.36396	71.88924	48.25	9.32515	9.91660	35.55259	7.40821	7.99540	48.94080	16.4	10.42498	2.36076	34.38272	8.73117	7.36437	0.00000	1127.05025	6.76200
8.10627	39.58111	-44.39672	9.37240	10.68480	47.35436	9.61639	8.77016	34.40430	171.25364	6.49770	1.61463	21.16207	8.12707	11.65416	1.00000	1083.81416	9.36193
7.31824	34.38267	33.92946	7.61156	5.14323	39.24737	11.62055	7.25633	36.06603	-116.97725	11.43495	2.99550	3.81340	8.88544	7.61782	0.00000	1170.78825	14.28165
8.00801	49.97031	-5.85746	9.67246	9.04181	67.14368	11.38194	7.71752	55.66861	144.23058	8.37475	1.24886	-3.82814	8.02441	9.62482	1.00000	1078.85921	10.38457
9.24030	45.20805	-23.7975	8.46271	5.04951	36.96814	10.03531	7.09498	43.95973	-48.59278	9.21833	5.77070	8.44171	9.71292	6.85400	0.00000	1087.99511	13.47342
7.61877	45.81066	11.50526	9.52572	7.37652	52.49182	8.32135	7.89565	47.14902	77.23826		3.03102	19.58464	8.88958	5.85360	1.00000	1144.62010	9.73332
9.90636	39.10969	12.04161	10.94212	8.34550	57.87069	12.11250	10.43782	40.30524	75.35927	8.72422	1.22129	24.20236	7.99660	9.10632	1.00000	1192.13450	10.86627
9.02755	50.08030	-25.54073	10.16695	7.02393	81.25103	8.57414	7.44438	33.80410	152.70493	10.70457	1.56715	37.88181	7.97790	8.20869	0.00000	1093.39391	11.52142
7.19232	52.22472	-27.76952	8.33044	9.74340	24.38621	6.39355	10.05388	44.14662	30.79165	11.34408	3.22766	14.08977	9.01053	7.38799	1.00000	1070.94995	7.57496
8.78588	56.63272	32.61603	10.02877	11.10425	48.01382	8.95566	6.65908	65.28805	44.02488	6.23328	1.97639	-4.47935	8.55353	11.42499	1.00000	1074.04607	9.74603
6.97597	28.46049	37.71715	9.21389	7.22126	57.79482	6.38441	7.43783	43.86117	-122.40433	7.34633	1.37438	10.77889	7.85343	8.07731	1.00000	1080.03733	10.22017
7.46525	48.03338	41.27621	9.13185	10.93253	43.76520	9.62921	10.09114	55.06374	-72.86843	8.47984	4.59198	-3.37113	9.38900	9.75541	1.00000	1151.59265	10.03726
8.94264	54.71463	-4.5833	9.26319	6.91923	46.64924	6.28363	7.40956	64.89871	15.16554	7.29017	6.10836	0.66986	9.75232	7.81659	1.00000	1142.06962	12.31221
7.35065	22.53010	47.76232	7.35337	10.11804	55.34643	9.42755	8.32131	35.90703	-122.2054	5.62157	10.26962	17.08497	10.27031	11.61090	1.00000	1159.47909	8.93564
8.90028	60.53965	32.42067	10.97171	9.47310	57.79367	6.56739	7.30816	77.42548	-104.22884	6.77495	10.99798	13.49908	10.33304	9.04721	1.00000	1056.28565	7.08351
9.94237	30.83739	-37.32167	8.74534	10.36899	50.72241	8.20409	6.35410	48.95771	-59.13316	10.58939	2.32628	3.28346	8.78887	7.09317	0.00000	1084.15159	7.93943
8.73690	36.09329	31.28092	9.07563	8.55703	57.51001	10.44668	6.16038	64.01102	74.85849	9.28121	9.05726	16.02544	10.12953	6.73831	0.00000	1116.51274	11.37965
8.65043	50.91942	49.28669	8.20044	8.05279	80.74391	8.47349	8.13107	52.67990	1.00288	10.26436	17.90892	6.10847	10.81799	7.99704	0.00000	1128.00626	8.94634
7.96862	44.36855	52.4581	9.19348	6.68490	50.71769	9.98009	5.58911	39.88179	13.28702	8.52310	4.02774	18.96754	9.30514	9.92033	1.00000	1156.77531	8.91954
8.80387	44.97615	33.08014	9.19229	11.74333	32.18105	7.44614	7.52146	36.19319	-83.2321	3.57808	8.92924	-5.56555	10.11756	11.92439	1.00000	1092.17882	9.29762
9.65620		14.66	8.78334	6.39477	30.74384	6.56114	7.96761	65.36149	120.56528	7.14393	9.29285	23.08302	10.19960	7.68701	1.00000	1053.71347	11.03264
10.34688	50.38063	51.955	9.05277	7.38876	47.33115	5.21466	9.82573	37.46527	5.22778	7.08533	1.25382	12.92231	8.11172	3.72989	1.00000	1070.32274	9.12266
8.36576	49.10474	45.53069	10.05694	8.27083	62.59370	5.55569	7.28642	44.78459	9.40531	7.22980	1.66229	21.61001	8.19052	8.19457	1.00000	1170.01376	9.65999
9.49970	58.91274	44.43579	8.25914	6.92985	92.24909	13.57627	8.68495	32.90433	26.01649	11.25473	10.05086	34.00268	10.25430	7.22251	1.00000	1178.84182	10.25931
6.63053	55.16270	49.03685	10.49549	8.02772	54.90426	12.07165	8.10150	54.23984	8.70745	7.93312	2.84653	18.36267	8.98116	9.35295	1.00000	1120.77637	10.42123
8.74478	48.23584	29.65163	7.41893	10.44267	39.23552	9.76219	7.01637	48.22078	-82.32483	7.39175	1.42166	2.85692	8.23852	10.35487	1.00000	1174.04530	10.33706
10.35429	60.17264	11.84962	6.68992	11.09447	63.41436	7.64987	7.02088	75.37087	-86.19903	4.27624	2.31175	15.77929	8.72268	10.93952	1.00000	1147.76615	8.61017
8.72820	37.85579	11.15583	11.22522	8.82116	65.88441	7.50246	8.17367	37.13931	42.7125	11.53606	1.03898	15.12200	7.43309	8.37822	0.00000	1121.39970	8.74599
6.87908	32.99718	41.72059		6.49907	46.47581	7.74255	6.78368	75.22603	-87.70172	7.64767	3.99980	1.09615	9.23400	9.80150	1.00000	1127.11429	8.15082
7.81530	66.23889	50.06	7.38262	10.60217	60.86152	7.08761	6.16209	60.63284	43.2379	10.52135	8.58205	13.53923	10.06525	7.33644	0.00000	1091.33902	6.58194
8.54091	49.86895	41.57439	9.51467	11.08610	30.67736	8.16148	7.74872	82.29821	24.71204	10.16459	1.90137	16.38652	8.35736	6.27431	0.00000	1151.76292	9.40287
8.95390	45.84893	6.45407	8.77448	6.69949	48.55710	7.44668	9.27965	49.39117	3.39467	7.17622	1.61194	13.04814	8.18678	5.11880	1.00000	1068.54090	8.73390
9.13908	36.67140	33.95015	8.52194	8.15407	47.43046	7.38682	9.34970	52.65420	-118.03917	8.90225	1.99623	23.88048	8.45915	7.78343	0.00000	1137.16890	7.43954
9.21265	73.75137	40.87363	8.51322	7.08704	37.84321	4.83746	8.56766	56.77987	14.34085	7.03157	3.74831	26.89687	9.20378	6.39810	1.00000	1063.27228	9.83931
8.09303	46.32656	49.13645	8.52748	6.07298	38.36478	11.52235	7.87180	30.78825	8.91229	7.77060	2.04813	25.24367	8.72656	6.91232	0.00000	1192.36092	11.03995
7.18596	53.85815	38.58894	8.72929	10.92574	62.77733	9.26171	7.10866	27.47751	-89.99038	6.33383	6.02020	12.85714	9.71964	11.09184	1.00000	1166.14261	10.46063
8.22307	47.11982	3.02013	8.77632	8.92951	51.16100	9.88736	6.74535	20.61211	30.91105	8.20309	2.47021	25.14500	8.70241	6.91629	0.00000	1198.29682	6.97389
8.71458	37.17531	13.44581	7.77332	8.20868	42.39479	8.27687	7.87086	61.31315	101.18445	12.48557	11.59059	32.91751	10.39185	8.40151	0.00000	1057.73714	9.96196
8.08132	58.35699	48.15659	9.26390	13.49157	54.77593	6.81479	7.26820	50.38636	28.28489	6.53189	1.84758	20.83359	8.32695	11.40974	1.00000	1150.59087	9.96054
9.73612	37.31911	35.88264	11.31029	8.49697	55.59977	7.87137	6.85190	43.08023	-80.08199	6.94184		5.96983	7.15366	10.03482	1.00000	1058.69527	8.20515
9.30317	27.06456	44.22639	7.47100	9.06124	59.96103	11.65082	8.67130	41.58890	22.53083	10.66783	2.38883	8.88834	8.75856	8.25030	1.00000	1138.44562	9.81165
7.33749	40.45683	10.66668	8.93104	7.25233	74.98300	7.72399	9.50255	41.68228	-61.51889	6.86379	5.32489	19.69252	9.53742	4.65774	1.00000	1097.87464	10.21623
9.79214	65.13941	53.53041	8.19265	5.89689	46.95933	7.28414	8.02574	50.46048	43.67663	7.44742	3.69115	36.80832	9.12350	7.69093	1.00000	1122.29225	8.39440
