PM10	NH3	CH4	NOx	latitude	O3	SO2	CO	PRES	warning	Pb	TEMP	PM2.5	C2H3NO5	PAHs	CFCs	H2CO	longitude
8.39329	10.03578	3.32498	7.60430	23.18	6.96583	6.22336	5.12593	1100.89840	0.00000	34.97998	-1.16487	7.14644	15.03498	6.39929	56.40789	40.54380	88.58
5.90720	8.15744	6.04966	8.97610	50.88506	6.17499	6.62138	5.65391	1134.93341	0.00000	42.31489	15.16752	6.67456	5.40209	8.81027	46.51357	33.88767	4.07601
7.46486	8.21854	6.10108	10.63387	30.81383	8.65161	5.81649	7.96619	1094.93565	1.00000	56.04042	8.61656	7.59311	7.45705	5.43262	60.33106	40.15874	75.16878
6.79456	8.15813	3.83583	4.73442	49.68369	5.63481	7.11219	4.46920	1100.22969	0.00000	50.93323	10.27802	7.13651	5.07928	9.70918	65.51457	29.02979	8.61839
5.42177	9.18397	5.68542	7.53014	49.03685	7.23502	7.19688	6.15276	1080.62714	0.00000	40.86737	4.02660	6.81021	2.90435	8.25526	52.80138	46.63802	8.70745
7.81824	11.17325	6.04750	5.58497	50.75767	6.16125	6.49412	4.65816	1108.34734	0.00000	63.69929	25.21365	7.40298	10.61135	7.51950	53.02602	42.50173	-1.5443
4.87399	7.57318	7.92284	9.94800	-34.28853	8.10330	7.01360	4.53688	1164.14130	1.00000	31.23262	2.36785	7.23543	6.08624	8.11085	57.08420	60.74211	146.05093
4.57180	8.12181	6.22435	5.08497	52.2	5.73741	5.92084	5.62515	1151.57271	0.00000	61.75056	16.26049	6.94272	4.62156	8.72422	43.80829	34.43637	8.63333
7.94366	8.65608	6.75499	8.31833	45.51667	7.44956	7.73075	5.63711	1070.70193	1.00000	27.78107	20.78580	7.52230	11.50852	5.53577	40.19282	47.09345	4.86667
7.57171	9.17915	7.59577	7.98451	34.31	5.37771	7.82466	7.20730	1050.05128	1.00000	37.79619	12.87078	6.75419	10.44279	6.17194	51.25947	16.16887	-2.16
5.89096	4.89432	7.82606	8.40258	22.4711	5.24590	6.35543	5.49624	1167.02833	1.00000	33.72953	31.17881	6.73692	4.03790	4.51238	39.25375	58.55395	88.1453
6.34550	7.15892	3.85533	8.78903	55.39485	6.45892	6.51688	4.30662	1122.11112	0.00000	62.70382	4.74505	9.13878	4.75615	6.84035	57.70911	67.89145	43.83992
7.52724	6.74056	9.21042	8.35863	11.86064	5.32342	8.27957	7.17846	1067.78781	1.00000	37.03276	21.71210	7.84619	10.41159	6.17780	53.78193	52.26233	9.0027
5.30180	6.35624	6.06041	5.90567	-37.9	7.40642	7.60243	6.18207	1052.98087	0.00000	52.25904	19.21520	8.43525	4.70321	9.28876	27.64974	46.15990	145.18333
7.96709	8.15039	4.64891	12.36845	54.52156	6.90957	7.45657	8.34927	1066.15912	1.00000	56.57453	15.85459	8.19392	12.55487	6.17905	42.06272	72.88699	9.5586
8.40910	9.75717	7.96245	6.69948	44.99012	8.03015	5.51074	4.37910	1123.28879	1.00000	29.46878	31.69967	7.87719	15.92556	9.04153	47.72076	56.86057	-123.02621
6.39548	5.84254	5.25180	7.82171	-7.76667	5.72097	6.69613	5.38575	1154.13202	1.00000	82.14321	29.22724	6.72175	6.33478	6.04786	35.05062	44.45697	35.7
6.31825	7.92458	5.38166	7.54291	50.79205	8.51209	7.81850	6.60926	1053.69346	0.00000	44.40029	17.62201	5.76955	4.32031	7.92675	50.38993	51.69133	-1.08593
5.01764	7.08983	5.71770	10.16369	48.73218	7.37097	5.63746	5.72001	1193.66320	1.00000	81.34929	8.92440	7.27434	4.68107	5.37317	48.39274	29.57009	11.18709
4.46780	9.11336	6.48816	5.18140	-37.88333	7.75579	6.41151	6.54078	1082.40570	1.00000	54.06636	15.82657	7.55964	5.01803	8.47601	65.07699	31.87991	145.06667
5.23469	9.22140	5.49625	6.15773	42.50729	7.84795	7.22054		1142.29191	0.00000	56.89898	7.48672	7.21207	3.83121	7.32042	51.27715	45.42459	1.53414
5.22909	5.31556	6.99314	8.47015	38.70734	5.88685	7.57399	5.93286	1064.78511	1.00000	43.20786	22.59224	7.23597	5.65988	5.90748	67.65855	59.91542	-77.02303
7.39253	4.60923	5.85202	6.56020	17.94979	6.32254	5.98422	6.03115	1179.19431	1.00000	45.89457	0.84041	6.71063	10.04173	3.73004	28.38141	29.67307	-94.91386
8.08528	8.31422	6.77256	7.83052	48.8449	6.40763	6.80754	6.01601	1195.83917	1.00000	65.25332	17.65102	7.99203	10.48328	7.23842	30.78614	38.63716	17.22635
7.41903	6.80648	7.52282	8.82395	49.41029	7.46297	7.32600	8.40549	1139.62037	1.00000	30.68630	11.54502	7.39652	7.03095	5.24301	54.54359	31.08109	38.15035
9.01229	8.79020	4.75627	7.57985	6.46838	7.75797	6.83587	4.06319	1076.60638	1.00000	69.17765	37.51045	6.27941	26.03775	7.05365	40.27306	41.57882	-73.26022
5.82749	7.64176	5.89583	9.26624	34.31	5.82572	7.60213	5.51980	1097.25327	0.00000	58.21965	18.60747	6.66056	4.96227	8.27992	41.41711	34.98013	-2.16
5.03909	4.45810	5.47698	8.66380	53.6052	9.09841	6.57429	6.09732	1157.39757	1.00000	55.07342	28.46933	7.46058	6.05679	6.07134	55.47341	49.59248	10.03988
6.47352	8.30743	9.46598	7.26057	6.15038	6.71434	5.65010	3.24681	1076.53200	1.00000	60.84650	6.97033	6.76289	5.30383	10.60167	36.52906	33.20029	6.83042
6.15309	8.87546	7.99142	8.63920	23.18	7.77215	6.71572	7.64214	1079.28655	0.00000	30.25335	16.90949	7.41578	4.12564	9.43946	37.02649	52.97696	88.58
4.82299	8.77253	6.71164	7.19719	34.25	7.06301	6.94987	6.89840	1057.66651	0.00000	49.59022	23.00324	6.83231	4.08296	6.60888	56.05802	55.41917	135.31667
7.62839	9.09269	9.42351	7.36245	40.63316	7.03541	8.83671	7.63347	1087.62484	1.00000	19.80224	17.55809	7.82641	9.75284	7.32946	43.60699	46.28435	-74.13653
7.77429	7.11043	5.35957	11.02519	-36.9256	7.65641	7.02462	7.75109	1159.32575	1.00000	53.46172	10.83210	6.14783	8.12372	4.44002	36.42078	55.16353	-73.02841
6.30604	10.13429	4.82493	5.71109	41.27621	6.76067	6.34079	6.68476	1141.85662	0.00000	64.20894	24.06676	6.49424	4.39246	7.68798	59.82946	40.34118	-72.86843
8.52920	9.50431	6.17310	6.87157	43.61092	7.37695	6.50185	5.60814	1114.04802	0.00000	40.29263	8.27654	4.96914	18.51976	6.44076	53.62706	46.78326	3.87723
8.59358	7.13041	4.82911	6.34785	39.08367	5.99177	7.36779	4.14932	1183.64221	1.00000	31.62096	7.75064	7.98781	16.70475	4.04047	51.70847	30.04895	-84.50855
7.67352	6.20605	6.55430	6.29576	48.35149	6.90878	4.87730	6.83763	1149.18941	1.00000	49.07009	28.08026	6.64259	11.80244	4.85192	27.32482	43.59490	8.96317
5.38317	9.33223	7.36643	6.37924	39.22493	7.47719	8.12328	6.33256	1076.23277	0.00000	44.04647	13.28566	7.31100	2.99778	7.34438	51.36813	43.01731	42.85693
8.94672	9.92908	5.53621	9.92365	45.44694	8.24818	6.84442	4.78874	1095.35901	1.00000	44.92511	21.16940	6.77609	23.66938	10.16253	44.28431	42.84832	8.62118
7.73208	9.09201	7.75821	8.87288	34.31	7.15944	7.50012	6.64883	1127.13892	1.00000	79.37413	13.28880	8.70807	12.09408	5.34125	44.49801	53.05256	-2.16
9.14738	8.81774	5.67592	5.83459	10.61285	5.71892	8.78644	4.62528	1168.38764	1.00000	54.43878	12.05763	8.82704	26.38563	6.11847	31.44644	55.87282	12.19458
5.69138	7.08360	3.93254	9.10337	-26.93366	8.01510	7.09201	5.41687	1101.90041	1.00000	46.74607	20.98242	8.18420	3.65989	6.51792	38.15946	50.81178	29.24152
6.00505	6.68022	6.07527	10.80332	13.51825	7.69678		5.60788	1092.79733	0.00000	53.71478	7.10369	7.71212	5.16333	8.71404	48.96663	41.96166	99.95469
6.33280	6.84876	6.30443	5.60601	34.06635	6.78389	6.48505	4.98669	1104.32344	0.00000	51.66775	4.53274	7.18197	3.77670	9.61716	47.48826	59.28403	-84.67837
4.26934	6.42075	3.53481	9.57048	54.03876	6.77048	8.73802	4.06499	1095.10897	1.00000	53.37288	10.77995	7.53578	3.98238	9.77128	43.54239	44.13602	43.91385
5.74604	6.80158	7.63221	5.27205	40.64621	7.00492	6.45367	5.30104	1134.49695	0.00000	24.51974	26.95629	6.95919	5.02897	9.92339	44.98419	36.39064	-73.97069
5.50404	6.47772	5.29453	9.01436	15.46063	7.57545	7.88536	5.06111	1086.32850	1.00000	23.91843	11.80493	7.85724	3.73175	6.31261	54.97681	54.19145	99.89166
7.95514	7.50522	8.16462	10.40995	58.23583	5.60448	7.95848	8.19182	1164.42586	1.00000	49.04487	23.58180	8.20151	11.93436	9.52694	43.39066	52.62356	92.48278
7.14714	7.40412	5.53307	5.84417	12.97389	7.69559	7.06187	5.25888	1191.68666	0.00000	66.80280	14.36359	6.90367	7.04409	9.26661	52.15524	57.90882	123.99333
7.82833	7.52702	8.31996	7.76222	48.25	8.27249	5.77637	5.53423	1135.46057	1.00000	45.23997	11.91263	7.86698	8.11136	7.57686	57.40030	49.25023	16.4
4.41256	7.50970	5.39503	11.03571	56.03361	7.01832	7.94294	5.83642	1102.62747	1.00000	39.15076	27.56256	6.32637	2.48245	5.99078	63.30573	60.68524	35.96944
4.44423	6.16717	7.34631	9.98154	-23.7975	9.18804	5.96514	5.38669	1069.92454	1.00000	61.57320	-0.82776	7.11292	4.32771	6.48747	40.14309	50.32090	-48.59278
7.71281	9.38639	4.60879	10.22166	-6.25	5.62046	7.28483	7.25381	1146.61512	1.00000	62.73715	19.06873	7.05256	10.96330	2.64898	57.81880	30.19314	38.66667
5.72589	7.90411	6.59545	6.61273	60.02427	7.84539	6.81574	5.91112	1131.44785	0.00000	21.04504	6.36350	7.89034	4.96230	7.97956	56.81397	44.17449	30.28491
4.24432	7.27251	7.27544	9.91099	50.50301	5.40599	7.33662	4.41348	1139.83631	1.00000	51.99948	13.17621	8.73710	4.14366	8.67241	58.00558	36.72860	13.63617
5.65508	8.04771	4.14355	7.29302	14.66	5.73558	5.44463	6.20830	1075.88606	0.00000	45.04920	11.01095	5.75645	3.91615	7.06198	45.63536	37.97840	120.56528
6.52282	8.66467	4.76877	8.43762	28.88162	6.95840	7.29861	3.51889	1068.70964	0.00000	65.53866	9.74280	8.42787	5.50074	7.72958	70.06864	53.84259	120.03308
7.84308	7.01159	7.85066	8.75996	40.55851	5.26690	5.91913	5.64737	1123.90322	1.00000	46.10733	19.20639	6.86714	8.89757	7.66937	53.84772	45.34436	17.80774
8.95054	9.76574	3.16757	6.73443	50.20528	8.26465	7.09128	3.48950	1071.84584	1.00000	48.26785	8.09224	8.21616	24.58541	2.75758	24.70618	37.69529	19.27498
4.26758	9.72844	4.62829	6.61734	35.06667	7.58618	8.18798	4.66516	1051.83730	1.00000	38.80275	21.86066	6.23982	4.05453	6.69412	60.16812	48.78825	135.21667
7.91594	7.21069	6.29269	10.00882	47.38093	7.27884	7.02954	8.40432	1087.35454	1.00000	30.78722	18.35787	7.58568	11.21026	4.95530	37.62632	68.45418	-122.23484
7.03260	9.89901	6.19551	6.36547	20.28527	6.98508	5.03267	6.45517	1123.46569	0.00000	47.15962	16.58665	7.85725	6.28421	7.70772	53.41182	64.95083	-103.42897
7.41181	5.97864	7.18806	8.17005	8.88988	6.52036	6.02458	7.91815	1082.53965	1.00000	41.79984	12.96802	8.07004	6.00433	3.92333	40.37718	39.96916	-79.62603
6.06910	9.17761	4.48322	5.88168	15.48131	7.85138	7.47737	5.97567	1124.76790	0.00000	45.76886	15.33546	6.17413	4.54747	7.92398	34.39086	43.76641	-86.57415
4.96728	9.94861	5.94668	6.28156	30.75545	7.82286	7.31745	6.82023	1181.73623	0.00000	43.94937	17.88663	5.02360	6.02201	8.52382	41.09693	43.31981	20.22625
5.93845	5.89277	5.25251	8.14088	28.15112	5.83816	7.78000	7.02189	1060.83935	1.00000	65.20807	6.54217	6.03920	5.01090	6.21355	33.31908	52.07041	-82.46148
4.67390	8.72692	7.22679	4.65594	33.4425	8.44286	7.98870	5.62100	1053.91650	0.00000	85.89303	7.35330	6.44333	5.13061	8.96737	30.89417	65.04019	129.96972
6.79579	6.23934	4.79275	10.03771	39.96097	7.17461	7.89076	4.85006	1065.58488	0.00000	72.48836	8.72181	6.58830	6.85772	7.11117	62.02785	28.73266	-75.60804
4.73060	7.74607	4.73004	9.75768	42.7392	7.02008	6.49393	5.18852	1079.84406	1.00000	47.65935	14.92240	4.58275	4.11605	8.12679	54.85657	44.88593	-84.62081
8.07716	9.14153	5.44391	8.47746	36.64852	7.22141	7.19115	5.82613	1133.77016	1.00000	59.33734	19.00244	5.67953	13.02358	4.53562	50.17790	41.31162	51.49621
6.32349	4.00915	3.64783	7.72889	-54.8	8.68815	8.37349	5.49852	1085.27317	1.00000	70.10996	23.53462	5.52652	6.07259	3.88659	57.34066	70.26087	-68.3
8.93839	8.66391	3.84635	8.57856	-11.94306	6.92752	7.04046	3.83090	1136.10419	1.00000	72.73410	11.57297	4.81211	23.92186	4.44850	49.40015	18.71284	-76.70944
3.86834	9.81455	7.14736	5.31398	58.63667	7.87390	6.89393	7.23511	1074.02792	0.00000	54.06772	30.23790	5.02894	5.82213	7.61997	36.04145	28.75466	59.80222
6.26254	6.89256	6.94893	5.31298	50.50301	6.88779	5.41575	5.13696	1199.94810	0.00000	62.49990	34.70494	7.12688	4.95753	9.84390	63.42848	49.10268	13.63617
8.86075	8.08276	4.55766	8.96252	43.4125	7.55294	8.18823	5.25445	1146.02333	1.00000	44.94196	20.13832	6.19328	23.62671	5.34333	54.39519	68.09487	23.225
4.33428	4.91882	6.41881	9.07709	23.18	6.05320	9.27871	6.86151	1151.36507	1.00000	65.58386	30.58606	7.20086	1.54223	5.05978	36.15835	35.66754	88.58
8.62663	8.66748	5.15178	9.21021	53.77166	8.08045	8.07740	6.19591	1063.88489	1.00000	44.55817	11.27019	7.47945	17.68164	7.27428	62.09593	15.68923	38.12408
6.14272	7.81557	5.02828	8.06949	-10.95817	6.53430	7.18790	5.99363	1142.26770	0.00000	21.46217	25.05038	6.24499	4.58353	8.60189	54.08756	36.39594	-38.79084
8.67396	8.31844	6.45367	9.33942	39.22493	7.12229	9.32063	7.01987	1083.49877	1.00000	63.23382	25.53089	8.80011	18.00891	7.97217	49.55660	46.98410	42.85693
9.17600	8.94043	3.44804	5.79962	34.09668	7.67350	7.07870	3.54953	1150.29543	0.00000	59.87003	5.91812	6.25988	29.98043	8.89320	56.92471	61.76468	-117.71978
5.27731	6.16159	5.46594	11.14291	41.48199	7.92368	5.79224	4.66254	1097.36510	0.00000	42.93331	9.79308	6.73905	3.70172	8.32531	44.30578	51.02710	-81.79819
5.20804	4.89115	6.60423	4.30224	56.11281	7.38312	7.28372	4.59400	1081.62692	0.00000	53.37187	10.93758	6.06269	3.78498	11.59352	14.91373	54.58002	69.49015
4.90320	8.35613	5.12653	8.80374	5.30383	7.80865	7.06850	4.82986	1096.42100	0.00000	57.72004	19.78949	7.41201	3.85496	8.83505	47.12086	72.48583	-1.98956
4.43176		7.51577	7.25262	17.94979	6.17923	7.64181	5.89602	1133.79084	1.00000	41.81398	3.86728	6.05827	3.29507	6.10463	30.31683	51.01577	-94.91386
6.12536	7.80534	4.64323	7.96925	31.20176	8.12392	7.20553	5.88593	1104.39638	0.00000	47.01361	7.38585	8.52485	3.90671	8.57076	52.23733	31.50009	29.91582
5.32395	7.59428	6.07736	9.21499	53.69786	7.57736	6.36959	5.27208	1081.16263	1.00000	62.69392	15.51196	6.60518	4.18694	7.94490	57.55562	46.61944	-2.68758
3.31672	5.82212	5.54806	10.63442	32.9156	7.65887	6.86162	4.94407	1101.57511	1.00000	79.94370	17.04454	7.78925	1.93600	8.23815	44.15790	35.91678	-117.14392
8.68058	10.94764	3.99828	7.20839	44.85278	7.55529	5.75002	4.72470	1133.68305	0.00000	58.35257	12.23289	6.13898	19.57398	6.28738	43.07008	49.00034	65.50917
3.61010	7.22223	1.06978	12.81090	34.06635	7.09767	8.94262	6.46303	1179.16952	1.00000	39.96926	2.37254	5.87466	2.95211	4.50107	26.02214	54.55386	-84.67837
7.50865	8.59873	7.67267	10.78262	5.90702	7.82572	8.03080	7.72910	1087.80784	1.00000	53.72036	15.98007	7.03925	10.71675	7.35246	41.45956	44.94237	116.10146
5.36402	7.15432	5.12363	4.23653	37.30553	7.82394	7.73745	5.57822	1096.89944	1.00000	64.96179	17.54375	7.95412	5.61989	10.43813	32.51529	47.63473	120.82747
8.43946	8.60913	5.16289	10.66299	3.31332	8.21655	7.61073	7.36393	1139.54075	1.00000	65.87812	-2.01150	8.38460	17.53843	6.71372	35.35270	40.55676	117.59152
7.79784	6.12920	6.50508	8.78982	39.71734	7.75917	6.65721	7.61896	1197.40434	1.00000	66.97384	25.63554	9.41092	11.73472	4.49240	48.18289	50.86479	-74.96933
4.68564	9.99727	6.24035	6.43213	18.00747	5.76339	8.37140	6.53796	1155.08325	0.00000	37.79378	3.70976	7.14926	2.80412	8.25274	60.67644	50.17485	-76.78319
7.69441	7.90671	6.17649	8.37309	53.77166	7.95517	6.88792	6.75700	1067.27106	1.00000	29.15597	11.36622	5.15039	9.41701	5.37526	32.19852	34.69363	38.12408
8.38572	7.10243	7.07043	9.61199	43.61092	7.54920	8.34810	7.27859	1080.56399	1.00000	68.29635	26.68701	8.02280	16.72057	8.46904	46.92177	40.75889	3.87723
4.98439	6.68085	4.31207	9.59797	-34.88422	4.94786	6.79995	5.39021	1067.43136	1.00000	36.21717	2.33275	6.79177	6.61114	7.21229	55.46049	50.97241	150.60036
5.34196	7.99308	6.01779	9.19767	46.23899	9.10963	7.11412	5.89913	1158.22462	0.00000	54.95047	13.82695	5.22667	4.00858	8.22081	54.62283	54.97249	-63.13414
6.10737	7.71630	4.43810	8.96617	45.53929	6.79064	7.82453	4.26659	1094.27263	0.00000	53.38822	26.60230	7.06159	6.62706	8.90682	37.74031	56.94172	-122.38731
5.97468	7.10941	4.52203	5.54270	11.15583	6.71657	7.26759	5.68639	1161.95431	0.00000	64.87337	24.07886	5.88503	3.69315	9.46472	31.32222	52.15534	42.7125
4.40818	7.91042	9.61008	4.76565	22.88783	6.42792	5.18020	7.33655	1068.25807	0.00000	48.18617	20.38379	4.74225	6.18939	9.53106	52.56393	33.48310	84.13864
7.74309	8.77222	5.88695	8.55446	11.15583	7.19011	6.61027	7.16495	1073.41465	1.00000	52.00215		7.60383	9.74512	4.64073	37.27542	53.88450	42.7125
4.25313	6.16653	5.91143	9.77335	6.84019	7.88064	7.65664	5.68196	1121.82350	1.00000	35.43676	14.47263	7.17863	3.82898	7.55529	38.97753	47.41013	79.87116
8.59349	8.36921	4.99982	7.38371	42.8139	7.44075	6.41574	5.17139	1108.84763	1.00000	46.97349	-0.61903	9.10999	18.61552	5.45039	45.41117	55.50779	-1.64295
5.77205	9.98356	7.44779	7.35550	12.18441	6.68379	8.91991	6.59992	1152.65817	0.00000	10.02009	11.70716	7.07267	3.95786	9.79360	44.13915	53.37413	18.69303
4.15488	5.94387	7.54946	4.03855	40.37528	6.03896	8.04326	5.71489	1062.33926	0.00000	68.39417	32.00202	7.71549	3.53540	11.12410	32.73004	29.38437	28.88222
5.94087	8.57216	3.48130	10.62098	49.97704	5.96033	6.76237	6.61743	1058.07649	1.00000		5.18813	8.38801	5.14930	4.80217	34.35169	28.56327	9.15214
5.80063	6.33124	5.87256	8.06844	-3.20333	8.11954	8.59695	5.35633	1157.46172	1.00000	30.98850		7.16463	5.37873	7.10510	21.34308	62.69252	-52.20639
2.46973	6.19098	6.05117	12.08623	39.22493	7.46027	5.93215	5.53173	1188.44683	1.00000	47.67409	-2.32823	5.56099	4.90529	8.03401	28.21046	52.46279	42.85693
5.48560	6.90186	6.42948	8.57176	37.74615	6.83094	6.18781	5.35666	1123.01695	1.00000	44.40986	6.15401	7.32602	6.02591	7.45789	62.37197	72.44411	-25.66689
6.41417	6.67938	5.82256	7.38125	41.15612	7.83797	6.47216	6.63473	1118.79545	0.00000	53.60204	30.41211	8.94416	7.07198	6.53436	53.19223	17.32948	1.10687
7.17067	4.59246	7.46535	6.93566	27.85	7.33253	6.56726	5.83370	1084.84285	1.00000	50.65560	21.10571	5.98679	8.23755	4.07989	34.67593	52.39219	112.9
8.07471	8.46310	6.55793	8.24251	32.54044	7.06880	8.53801	6.58250	1063.27191	1.00000	35.57906	5.99957	7.65899	12.93938	6.07002	38.88335	44.67297	-82.90375
8.98271	11.30317	4.55346	7.31683	54.84444	7.46350	5.90923	3.62514	1106.63056	1.00000	53.21002	22.36630	8.21690	22.75235	6.61940	50.32026	51.47923	38.16694
9.94979	10.74201	3.64105	8.33054	-26.93366	6.38754	7.17061	3.43708	1172.49667	1.00000	45.64420	16.60097	7.08805	58.47607	10.21118	55.68517	54.81313	29.24152
5.57069	9.22690	6.46488	7.68903	33.93113	5.55091	8.12761	6.37760	1078.63016	0.00000	53.12735	22.09999	9.18605	2.56565	7.88910	54.64086	2.38234	-117.54866
5.39936	5.54925	6.50091	8.34272	28.98002	6.13207	8.10829	5.53980	1137.57995	1.00000	71.78691	19.55322	6.38603	2.60011	6.19184	34.43878	45.99841	77.70636
8.49569	7.99472	3.88785	11.00829	57.30185	7.01976	8.24698	6.58222	1172.51117	1.00000	57.51911	20.49201	8.15671	16.97778	4.64978	47.13772	43.76395	39.85331
7.78712	9.03050	6.82430	9.10246	14.95472	8.84434	6.60834	7.17432	1148.13982	1.00000	57.55950	3.66242	7.71857	12.10095	5.83254	48.16664	64.96291	120.89694
8.11643	5.67510	4.94816	9.89001	33.41012	7.37552	7.28737	5.97208	1186.21502	0.00000	80.10101	14.03274	6.45830	13.14094	3.79485	29.32849	32.59021	-91.06177
6.92114	6.12227	7.46420	6.32699	11.12018	7.59506	6.69915	5.64174	1066.77886	1.00000	64.87609	-3.40256	8.55572	8.14617	6.89870	64.08522	47.50202	76.11996
2.22578	6.46280	5.28217	12.40844	9.57046	5.95279	7.24707	5.11995	1182.34622	1.00000	39.62460	9.26341	7.19031	5.54246	7.86972	56.16824	61.77779	76.32756
5.00824	9.06338	5.57149	8.93871	41.27621	7.08248	6.93617	4.20723	1172.00108	0.00000	44.79955	15.87621	7.36277	4.97256	8.84263	45.09919	31.99794	-72.86843
8.45741	10.06817	6.34198	10.27037	30.29184	7.58127	7.29876	4.68186	1133.80567	1.00000	51.35378	27.09849	7.52833	15.93808	9.18497	38.96008	35.73542	71.67164
4.07614	7.22837	5.95850	5.72131	47.90771	6.24928	6.53997	6.49014	1123.83093	0.00000	54.19031	16.04733	7.34643	4.60885	8.73672	50.53580	24.13782	106.88324
6.11761	7.39791	7.14315	10.18976	22.88783	6.99623	7.77166	6.78907	1128.23914	0.00000	57.22617	11.34772	7.20797	5.26435	9.56275	3.15896	46.11206	84.13864
9.15328	8.85842	4.29573	8.36956	46.75451	6.65606	8.68685	4.75926	1125.74598	1.00000	39.78420	12.38992	6.64687	27.67683	6.40350	62.05715	46.27591	33.34864
6.36210	5.14752	7.41023	7.19148	38.06084	7.78462	7.59614	6.63708	1092.54212	1.00000	71.98740	13.75787	8.76687	5.05497	5.31822	47.40605	40.50823	-97.92977
8.37699	9.60692	5.33313	8.45315	-8.05389	8.03886	7.55723	4.75390	1176.50234	1.00000	51.97526	12.86916	6.91036	14.81643	5.32883	67.24985	54.02606	-34.88111
5.14931	9.21665	4.82835	6.83841	40.37528	5.56110	6.84907	5.47449	1068.69998	0.00000	27.36819	2.79488	6.48492	3.96793	7.35985	27.60578	43.53408	28.88222
8.38814		6.65189	6.93335	34.65918	9.06931	7.46559	4.52351	1187.74507	1.00000	47.84340	2.04372	8.14728	16.25289	5.68123	64.58850	33.77654	109.22921
4.26118	6.07155	6.77424	6.15294	4.73245	8.15367	8.13937	7.27735	1078.95270	0.00000	37.28544	-8.65527	6.76842	5.17591	9.11573	39.33568	53.00237	-74.26419
8.89733	7.80621	2.54129	7.91547	37.52487	8.40961	7.97420	5.21092	1129.54652	1.00000	64.82647	12.51124	8.86390	22.52845	2.91476	39.26975	53.00026	-77.55777
6.83528	5.48087	5.08423	3.99679	48.77275	8.39749	6.99384	4.79155	1167.68569	0.00000	41.17572	0.22016	6.87857	6.11389	12.00232	42.48592	39.34695	5.16108
5.79759	7.02067	3.82319	9.12257	53.16167	6.85039	6.71373	3.90868	1189.46179	0.00000	71.68963	14.69733	5.22693	7.04881	7.60732	61.32088	31.64585	6.76111
6.13149	8.72545	5.58259	7.81409	46.23899	8.08119	7.04578	5.18167	1067.22015	0.00000	49.66445	13.01813	7.60701	6.14863	6.86906	69.21345	61.27926	-63.13414
3.76326	9.13739	7.62171	6.10187	52.2	7.59111	8.97842	6.72868	1086.33884	0.00000	34.33682	-0.85644	7.71621	3.30941	7.22272	61.73470	64.10392	8.63333
5.60579	6.18538	4.55840	9.43000	50.75	5.71793	6.55813	6.48442	1070.04007	1.00000	35.45745	5.18549	5.64972	4.99945	4.95327	50.50500	55.96655	2.25
5.32443	7.90483	6.32556	9.48629	-10.90889	7.43274	7.75626	5.85916	1156.92393	0.00000	61.95422	22.72940	9.16503	4.38683	8.62164	66.51404	57.86548	-37.03861
8.07561	6.55335	8.19962	7.48008	36.65	6.89414	6.37696	5.32521	1093.14571	1.00000	23.73725	9.59119	7.02534	13.48171	7.01443	54.26116	65.04788	138.31667
5.61962	9.64216	4.90754	6.41315	49.13645	6.08656	6.50037	6.16013	1122.61733	0.00000	53.97533	14.69035	7.00383	4.38445	6.95797	18.77460	41.44332	8.91229
5.32356	8.90990	6.00467	5.40758	10.10649	8.16918	4.77736	7.38457	1183.01154	0.00000	62.66770	7.00122	7.77387	5.17342	8.32365	34.75723	26.93396	76.35484
3.94830	5.42514	8.74262	8.18446	31.92923	6.26875	6.01565	3.83953	1162.39087	1.00000	44.40778	13.34874	6.58709	3.13156	9.44664	51.89049	70.64839	34.86563
