PAHs	C2H3NO5	SO2	longitude	warning	Pb	PM10	PRES	CO	NH3	TEMP	O3	CFCs	PM2.5	latitude	CH4	NOx	H2CO
7.13174	0.50965	8.61401	-2.58736	0.00000	60.32447	8.10485	1058.77544	6.84765	6.65010	22.88310	7.50319	74.29621	4.64724	56.56317	9.38155	10.18161	56.49093
4.82255	0.17563	7.54575	124.84472	1.00000	53.81440	5.86414	1122.90323	6.37224	6.37778	6.05280	8.32545	44.45125	5.18602	10.13361	5.18408	5.66453	18.05711
6.75195	0.26703	9.43056	0.75	1.00000	69.09232	5.64063	1100.77229	5.05235	9.09717	23.42552	7.96874	43.59464	6.29280	52.41667	7.00922	7.93511	42.87486
7.90515	0.66549	7.22773	5.23333	1.00000	61.98256	8.64341	1176.55001	10.31039	8.07392	26.48063	7.92289	51.60211	4.73624	52.09	9.70937	6.22388	63.53710
5.80138	1.15207	9.64613	125.51176	0.00000	48.98158	9.18902	1137.31420	7.19357	8.39538	-3.18782	5.49019	49.90514	7.66483	42.64031	6.81535	7.74941	56.17046
5.94025	0.14574	8.26858	-41.25528	0.00000	57.57779	5.62369	1077.25390	5.95200	6.19777	25.44283	6.35803	51.98550	6.04305	-19.32556	8.55479	9.85498	36.19565
6.73985	0.69977	7.64562	17.22635	1.00000	61.27163	8.68230	1171.31992	9.37459	7.38872	31.89142	8.86229	34.55981	5.05381	48.8449	8.81322	5.81362	25.94618
4.87510	2.16047	7.57672	74.80555	1.00000	39.20284	9.86526	1162.68648	9.09052	7.92864	1.19209	5.93527	62.87435	6.91914	34.08565	8.80917	7.88771	31.32117
4.96249	0.17833	8.99999	73.38333	1.00000	49.20316	6.10178	1168.70297	4.94270	6.69063	38.26675	9.12125	73.68165	5.12289	31.71667	5.72135	6.84622	78.33110
5.73252	0.93931	7.30407	-84.13722	1.00000	36.48706	8.86394	1099.63170	7.83153	8.50158	11.41352	7.27211	42.61186	4.64029	9.92787	9.07413	4.96256	60.04400
7.29706	1.05581	8.08976	-86.78777	1.00000	43.97909	9.01749	1137.97192	9.98389	4.71807	10.77993	7.28405	36.48234	7.05962	33.44872	10.01912	7.03887	66.72025
6.54180	1.12611	5.19324	13.44275	0.00000	64.34009	9.12634	1088.55840	8.77578	7.33888	-4.57714	8.09197	43.77703	7.63423	38.07789	7.16369	7.08027	68.63004
6.14646	0.04789	6.65354	85.83334	1.00000	57.85950	6.18723	1052.64108	7.27886	6.10278	17.00285	8.30484	62.47372	6.35800	20.88197	6.00797	4.64348	36.30183
6.86323	0.16385	8.80503	-83.2321	0.00000	41.37784	4.21125	1198.77280	6.80835	7.05807	22.45129	6.44546	65.95052	4.91996	33.08014	6.79600	10.28848	51.15727
6.78199	0.15963	7.24286	0.30367	1.00000	63.61520	6.43825	1175.84630	7.54946	7.14902	31.06137	7.89280	56.82277	6.80389	51.38673	5.79235	6.80152	20.02880
5.56402	0.22055	8.19491	106.92667	0.00000	57.05318	6.15320	1125.24397	5.05065	6.38906	18.31663	6.87288	29.90494	7.31978	-6.91806	9.16266	8.43476	49.82558
5.60315	1.13164	8.04710	-71.23106	1.00000	58.67964	9.22393	1131.17110	7.65626	7.25732	21.45569	9.21618	26.14333	6.01620	-32.45242	9.70445	6.54261	49.73425
4.88993	0.10328	8.81654	12.16179	1.00000	56.14739	4.88781	1099.32595	6.66207	8.58697	27.93896	8.75013	52.88567	5.39903	48.52961	6.59542	7.05986	33.70929
7.89311	1.68281	7.50145	29.91582	0.00000	77.62985	9.61013	1156.92527	8.78707	7.67223	7.17832	8.23781	39.41158		31.20176	10.63794	6.88824	40.29176
6.49007	0.60213	7.07407	-37.03861	1.00000	29.33515	8.23731	1120.24034	10.43427	8.74996	20.44793	6.64791	48.05448	6.23476	-10.90889	9.00930	6.05440	60.84015
6.38014	0.12355	7.36782	145.13643	0.00000	46.78354	5.99519	1122.57465	6.25692	7.69979	14.43743	6.44891	56.28943	8.56129	-38.16604	10.81206	8.05818	39.23875
7.00706	0.60859	7.09447	178.00417	1.00000	48.60483	8.12370	1168.45767	9.60905	6.01431	27.10876	7.04543	50.01637	7.46443	-38.65333	8.07949	5.93864	30.86661
6.49331	0.24143	7.01817	2.95924	1.00000	76.09186	6.95243	1084.81309	7.24671	8.51883	22.80936	7.49531	62.96762	6.67144	36.76775	6.33865	6.38359	47.46265
7.59531	0.28874	6.47837	38.07083	0.00000	50.81354	5.90840	1060.15922	8.40204	8.01233	22.89266	7.02136	75.59533	5.83372	54.90083	8.82356	9.03514	43.66495
7.99605	1.91122	6.92504	34.4587	1.00000	46.76081	9.70988	1053.33883	12.46228	7.42237	-14.66313	10.08834	55.18680	8.64750	-13.7804	10.53934	9.63338	49.05120
5.04070	0.38001	7.95068	102.05461	0.00000	44.14902	7.45825	1195.71976	5.28290	8.40427	34.45940	6.62571	27.30694	8.33242	6.25947	10.44877	7.23393	35.68111
7.05768	1.98897	7.60552	92.48278	1.00000	62.81348	9.79466	1099.93289	8.39009	8.47269	20.63103	8.69861	67.25059	5.82642	58.23583	10.26702	7.38176	40.17610
8.57741	0.76827	5.89646	135.21667	1.00000	65.11300	8.71144	1118.01660	10.70483	7.62346	32.49029	8.16209	40.41435	6.89045	35.06667	9.56342	7.10760	40.44395
6.76555	0.17705	9.55420	-0.76667		36.22950	4.28818	1126.17579	6.00341	7.47936	4.72368	9.81191	53.06291	6.68002	53.38333	7.37827	8.41904	7.99746
5.80958	0.82699	9.10438	-83.2321	0.00000	58.40204	8.79787	1114.81157	8.22387	7.34933	4.43528	7.78740	41.31169	7.67808	33.08014	6.00339	7.80073	44.35012
6.51645	0.21295	7.90564	128.9889	1.00000	39.62578	5.07083	1160.83520	4.95057	6.22430	26.75512	9.08911	44.60906	5.97827	37.1759	7.01889	7.11764	29.08971
4.10827	0.29257	8.33420	88.18466	1.00000	74.25230	7.47808	1115.04394	5.12157	7.77027	-6.06732	7.74742	53.15331	4.81188	22.19303	6.46962	7.70504	55.53620
6.88401	0.19165	9.21713	-37.03861	1.00000	48.32495	4.95905	1141.12208	6.28418	8.89494	6.50408	7.06798	41.98608	6.66446	-10.90889	7.47610	5.19446	46.48444
4.93734	0.47978	7.08256	137.5	1.00000	49.85024	7.62433	1109.42111	9.27074	8.64576	11.42810	10.03691	55.54726	6.00704	34.9	7.01565	5.63329	39.66268
4.15071	4.99997	7.45029	-95.36969	0.00000	60.68552	10.73419	1103.88761	6.40013	7.20961	-0.54482	8.22586	23.87625	9.71975	35.74788	6.37155	11.35153	46.26771
6.89639	0.21469	11.01182	71.57118	0.00000	52.82031	3.65744	1199.26336	7.51038	6.73527	1.35198	7.05474	44.41676	5.12587	32.87533	6.70253	10.10731	38.86606
6.43896	0.14345	7.68601	3.20639	0.00000	52.81452	6.08598	1121.70624	6.07523	8.16919	3.43418	8.05999	37.76134	5.33647	50.74497	7.31308	5.56938	62.88784
6.19482	0.71806	7.83362	137.5	0.00000	80.35938	8.61376	1085.20337	4.19770	8.16001	3.84670	8.19390	12.41446	4.70619	34.9	5.10433	4.02939	59.12676
10.00903	0.25630	7.24735	102.42587	1.00000	76.30904	7.14619	1086.53232	8.63035	7.77770	20.56966	6.10024		9.09561	15.58552	6.38709	7.22353	40.91247
5.37211	1.09112	8.70054	-48.62789	1.00000	61.92268	9.07532	1100.93569	9.53127	5.41085	10.08869	8.05704	52.75413	7.48545	-17.74431	7.99943	7.03043	32.67774
4.77273	1.16653	7.43057	-91.11667	1.00000	59.73881		1133.68403	9.52842	7.43236	21.86268	6.49281	33.60480	6.42781	14.93333	8.68191	6.13580	46.64527
2.22720	0.37402	6.58796	81.54855	1.00000	90.06685	7.45622	1069.38049	3.42453	9.34937	24.24130	9.50694	52.46927	3.43015	26.2649	6.39515	7.13799	22.69124
4.52352	0.54781	7.39563	-87.882	1.00000	32.41703	7.94314	1114.99013	9.03731	7.89986	29.20082	8.36132	54.63445	5.26418	41.85059	6.11066	4.63086	55.10567
4.98829	0.57259	6.44063	-75.11028	0.00000	46.19944	8.42631	1198.71837	6.06125	9.23282	34.62045	6.88908	76.03180	7.80156	-15.21194	7.09018	8.62650	28.71814
5.38094	1.51149	7.63245	9.0027	0.00000	48.72238	9.45715	1157.04003	7.30613	7.87887	5.82482	9.50982	31.88501	8.60901	11.86064	7.16998	10.48682	48.25602
6.33529	0.14830	8.37264	-111.90466	0.00000	57.91986	5.62200	1099.12860	5.74661	7.52578	1.82991	7.04489	50.32200	6.85775	40.34912	7.47568	7.78827	58.06903
5.41455	0.29799	7.72664	-69.08333	0.00000	56.07217	7.36827	1192.08912	7.58815	8.24042	10.78883	7.05376	55.52781	6.99888	-16.25	5.45662	8.63379	46.56596
4.97481	0.26412	5.45746	77.40858	0.00000	52.74255	5.30047	1115.02518	4.96742	10.79529	22.64616	5.81666	52.14813	6.66694	24.05979	8.57080	9.59810	38.58207
5.39211	5.52204	7.00912	-75.60804	0.00000	48.52833	10.84674	1162.93718	4.46526	7.05934	3.62038	8.14202	62.85472	7.36006	39.96097	6.87672	6.12474	32.64412
6.93467	1.22564	7.08559	141.95	1.00000	27.65521	9.16796	1175.79771	8.40376	6.60485	11.25929	7.22893	50.69771	7.86504	39.46667	9.13806	6.21702	41.90848
7.99435	0.28430	7.57260	107.60389	0.00000	44.75058	3.77744	1197.04065	8.50197	7.75730	3.69420	9.11798	49.23055	6.62415	-7.01833	8.81594	9.65367	46.63900
5.02779	0.18009	7.37870	72.54566	1.00000	48.61802	6.17278	1155.56838	5.30443	10.32533	16.99275	7.54367	45.86604	5.26284	29.69221	6.14834	6.86832	24.35204
7.83481	0.89716	6.79666	76.35484	1.00000	61.30900	8.77985	1103.18494	9.04625	7.45181	11.50227	6.64496	48.14951	7.26030	10.10649	9.88556	6.53316	47.51775
5.23070	0.37961	7.22516	77.70636	0.00000	33.75502	7.81504	1150.24601	4.98689	7.39910	8.80859	8.98667	19.91520	6.14149	28.98002	8.99837	8.69525	42.20374
6.66611	0.15474	8.93936	-61.51889	1.00000	85.18026	6.51054	1088.18694	8.52968	8.89483	5.69853	9.12004	45.48123	7.04681	10.66668	6.11881	5.37826	53.67929
3.82939	0.20814	7.72140	2.45012	1.00000	41.42203	5.46036	1150.52770	5.72279	7.34393	12.04538	5.88321	61.09337	4.49454	48.90982	6.11118	6.95099	57.91100
5.96805	0.66856	7.94602	2.61667	1.00000	57.82371	8.50924	1056.61744	6.03826	8.14929	9.50691	7.55597	36.70154	6.33864	48.98333	6.62919	5.90256	25.44238
9.53185	0.19257	7.69413	-71.19901	1.00000	66.50738	5.23231	1058.42942	9.46050	7.99824	7.77617	6.84844	63.94558	8.76210	-30.60106	5.07635	4.39460	62.06070
8.43905	0.97364	5.77218	8.52462	1.00000	58.62984	8.94620	1085.21970	10.18257	8.77129	22.98264	6.37739	49.21369	6.32675	47.30997	9.48418	7.53134	51.35802
5.26310	0.28570	6.69663	78.55757	0.00000	57.76957	6.08425	1103.41950	4.82451	7.95340	21.44630	6.86441	55.96654	7.80215	17.34769	9.10353	7.79469	50.44929
5.87057	2.97725	7.80389	-115.98391	1.00000	39.11814	10.19117	1088.45998	7.18224	6.85202	9.30622	7.51508	52.40738	5.60045	36.20829	9.85298	6.45143	49.50502
5.84918	1.55614	8.69085	-80.66756	0.00000	39.93113	9.53642	1134.78004	4.60760	9.20721	8.88961	6.34281	56.53467	6.13285	26.68451	6.57518	4.80095	71.53000
7.75710	0.31078	7.79256	2.1699	1.00000	82.01401	7.10411	1182.96260	7.37592	9.06700	39.32341		24.86978	7.48921	48.98994	4.89878	7.82554	43.48508
5.13678	2.44571	7.50522	-73.49484	1.00000	50.74341	10.00086	1183.70192	7.82909	6.94781	27.07471	6.38685	58.57017	5.05697	41.14676	9.11733	6.97776	47.08538
4.98517	0.22924	7.22731	-72.27814	1.00000	50.64691	6.05182	1133.93109	5.96057	10.08920	27.16645	7.46765	28.39060	5.36014	42.93369	5.98523	6.33785	46.78157
4.87359	0.71278	7.01915	12.1369	0.00000	35.19221	8.34487	1110.41006	6.36596	6.48221	26.38173	6.88045	62.17693	6.63860	51.04962	4.43551	5.95731	43.69049
	0.11988	7.62724	29.65806	1.00000	39.98842	6.23853	1167.20021	9.01242	9.28670	10.43401	7.70784	52.96102	9.23829	-4.83	6.35229	6.81655	40.38311
4.92738	0.39696	6.29765	46.5813	1.00000	47.37092	7.79675	1138.25461	5.94038	7.01954	18.14005	6.65780	55.34240	5.42845	54.8421	5.01479	4.80201	47.75996
7.34193	0.41896	4.96829	27.18052	1.00000	37.93853	8.14543	1058.08608	7.49204	9.30040	8.75738	7.48768	72.75822	7.45352	39.12074	6.49599	6.89722	67.77524
8.09121	0.21899	9.18133	-98.1664	1.00000	30.74475	6.22849	1187.60741	8.08252	6.98725	22.42719	6.73060	46.99562	7.81173	19.32932	6.15584	7.41860	41.57378
6.06393	1.22481	8.20239	14.51472	0.00000	37.62643	9.22902	1127.29412	4.19187	6.79364	10.50111	8.03476	76.30219	6.27734	35.89972	7.71151	6.20581	66.42485
6.05242	0.34944	7.70877	144.09638	1.00000	51.52826	7.59404	1078.05217	10.29709	6.51109	24.37464	7.26115	46.66625	5.63957	43.82634	6.54674	5.60515	42.66901
4.94682	0.16676	8.03013	34.75699	1.00000	61.60456	6.22679	1149.40837	5.38102	7.52418	14.22745	5.49426	70.93547	5.44568	31.39547	6.81200	8.32934	40.99328
6.05905	0.38498	5.98202	-81.56929	0.00000	49.52547	7.44966	1128.25540	7.32253	7.74233	6.21800	7.72852	28.73255	6.58489	41.55838	6.65025	6.99080	43.92304
5.77394	0.28125	8.38655	2.61667	1.00000	53.18680	5.88976	1170.39140	6.74339	7.87647	18.93863	7.55456	51.45462	6.08855	48.98333	6.43584	6.21778	49.82891
4.73374	0.38660	6.21300	-7.95	0.00000	35.50142	7.53807	1152.39821	5.82987	9.31908	13.51049	8.63257	54.29915	5.47174	53.43333	8.09972	8.41165	39.42053
5.12768	11.38722	6.46518	-72.27814	0.00000	44.18210	11.58397	1052.58023	6.38836	7.34986	14.52034	7.39615	34.19423	8.62773	42.93369	5.65042	8.90294	32.33785
5.29434	2.48213	8.76222	-93.75018	1.00000	71.30976	9.99980	1100.31886	8.95108	9.88226	18.81658	6.54553	58.42444	7.51235	32.52515	9.84385	7.65624	34.23463
4.84999	0.42056	7.81855	-2.77259	1.00000	64.00072	8.17618	1176.34706	5.00668	7.48095		7.64080	48.77775	5.23270	37.49073	6.52337	4.60098	50.96583
8.27661	0.45711	8.25205	11.34046	1.00000	46.23433	7.94096	1198.25607	9.17333	8.68107	10.11331	8.31171	46.50674	4.73422	50.72043	8.04928	5.27443	53.61943
3.99121	0.30754	7.60755	114.33333	1.00000	39.19758	6.90243	1128.93288	4.17453	6.92088	23.72645	6.42637	87.25461	4.49329	-8.43333	5.57073	5.43002	44.28224
7.29976	3.02323	7.91345	136.61667	1.00000	34.41245	10.19106	1075.39147	6.52420	9.38037	15.33400	9.14978	51.28534	6.33597	36.53333	11.42229	6.50050	39.21519
4.65003	0.19667	8.23204	-96.39774	1.00000	35.24673	5.74088	1103.65455	6.02374	9.02180	25.99903	7.09042	35.24306	5.21647	30.16688	6.68895	7.28883	51.71672
6.45250	2.01403	8.15661	-77.02303	0.00000	69.57961	9.74639	1057.63329	6.51775	8.72284	26.57519	7.85239	56.00125	6.80493	38.70734	6.62399	6.40324	55.36887
3.80940	1.25491	7.61162	13.29371	1.00000	60.63289	9.25413	1195.01936	9.20543	6.91331	17.75894	9.70133	46.19225	5.84516	52.53048	7.77547	7.75581	52.85521
5.02414	0.89981	5.49486	-2.68758	0.00000	50.31143	8.84946	1147.53358	6.34426	6.32938	15.13256	7.11652	35.14212	7.79231	53.69786	6.64987	7.70797	57.79316
5.47472	3.08287	7.17977	76.35484	1.00000	40.79978	10.25474	1109.93720	6.56459	9.46421	22.73614	8.15185	54.71944	6.72976	10.10649	10.42251	8.03877	51.89340
7.55812	1.90591	7.06619	2.95924	1.00000	62.35874	9.72479	1184.07579	9.67043	8.20147	1.22841	8.10902	54.24369	5.74802	36.76775	11.23171	7.69947	54.00181
4.74900	1.07893	7.91968	-37.93278	1.00000	34.91286	9.15119	1119.38706	4.85992	7.29071	8.39244	9.96086	57.41241	3.60320	-11.48472	9.39617	3.82072	43.19464
6.67811	1.34333	7.19773	77.5609	1.00000	58.57925	9.39547	1190.70227	7.81267	6.62878	11.30341	7.65746	45.48033	7.98407	11.00599	10.38985	6.32774	59.42762
7.83193	0.16843	9.22700	-86.11084	0.00000	48.63796	5.21084	1074.48292	5.45403	8.60111	23.32329	8.27678	40.52794	7.04876	41.75338	7.12168	8.01018	39.57334
3.93103	2.50213	8.41036	74.80555	1.00000	56.72658	10.01392	1078.85434	8.92778	8.62960	21.47523	8.79368	33.18537	6.80017	34.08565	8.55830	7.92230	55.38805
5.35057	6.83678	8.58050	8.51667	0.00000	52.46914	11.06683	1178.31926	5.21815	8.01405	17.80117	8.45401	37.60448	7.78218	51.88333	5.80750	9.00136	40.90117
5.47873	0.10696	8.33313	120.97844	1.00000	48.08374	6.67795	1097.35788	7.00133	6.65764	9.18900	7.43025	43.81129	5.93377	14.8361	6.26953	5.79982	37.75876
5.71283	0.12922	6.71306	77.5609	0.00000	68.13065	5.41392	1170.22819	6.46182	6.19713	5.26148	6.09213	74.28369	7.96990	11.00599	10.35772	8.64012	57.02235
6.26292	0.11392	5.90036	-0.2	1.00000	36.83249	5.45289	1158.19487	6.36822	7.06783	-7.41411	7.52203	32.47295	6.15089	51.65	6.60229	6.17654	15.75044
5.16984	0.16795	8.83412	-80.66756	0.00000	33.76751	5.67091	1190.49094	7.27209	8.34787	22.79726	8.99343	78.29281	5.79833	26.68451	10.08950	10.73203	48.46198
6.57531	0.22685	8.53465	14.34085	0.00000	39.25094	3.88996	1117.87683	5.53260	7.89891	16.50132	7.02515	38.45397	7.63246	40.87363	8.01398	9.38872	28.09674
5.71998	0.72923	7.95929	-0.33525	0.00000	51.95740	8.69315	1051.41168	4.32181	8.37270	32.13183	7.59385	59.50606	6.25741	53.7446	7.54582	5.65391	38.73487
3.57007	0.10966	7.62892	14.01481	1.00000	55.04130	6.43917	1124.20074	5.94016	9.49806	7.72343	7.51891	42.85563	4.68088	42.67164	5.47229	5.13256	45.27149
6.24865	0.32358	7.33456	-1.29772	1.00000	72.82113	6.94524	1159.65505	5.52978	8.05301	18.17056	8.12717	49.16709	6.12316	50.76306	6.34502	5.63743	44.91978
7.36381	0.60627	9.32854	122.20488	1.00000	33.70027	8.30852	1083.72034	7.85553	8.65635	12.36528	7.92126	41.01483	7.79790	29.98869	9.66261	5.55147	61.71985
7.35804	0.38196	6.91380	7.2278	0.00000	46.64757	7.77683	1061.61111	7.23896	7.50607	13.10742	6.74615	48.85224	7.39974	50.64336	10.42945	7.69076	50.84711
5.91322	0.21481	8.57222	11.5	1.00000	75.88307	5.47205	1137.00861	5.71577	7.04627	12.30633	5.79830	52.10419	5.87735	3.51667	7.05746	6.57435	56.03941
5.45826	0.23798	8.49623	-4.21376	1.00000	51.45731	7.26192	1122.64372	6.31992	7.49098	15.62217	7.83168	49.58657	6.06689	55.82885	7.30628	6.77165	38.14168
7.73345	2.26076	9.05413	3.39467		42.26993	9.91633	1163.40653	8.20043	7.21363	16.83835	7.19310	57.18900	6.44360	6.45407	10.50299	6.05090	48.30472
3.05078	1.75596	7.66528	-91.77127	1.00000	45.14821	9.61752	1065.91487	6.93162	10.15514	19.51291	8.86950	43.91328	6.67197	37.95143	8.26518	6.63410	43.64160
7.82749	0.98977	9.05619	-73.99681	0.00000	38.81692	8.87951	1096.05653	7.55770	6.32253	20.56177	6.62984	49.93978	5.48677	40.94065	6.24564	5.90074	64.88039
3.34499	0.33628	8.71807	-75.64963	1.00000	62.34358	7.51533	1061.73348	3.37303	7.30649	14.28780	7.68712	60.35105	4.14340	40.24537	6.73541	6.91503	42.95139
7.11468	2.12401	7.06636	68.88871	0.00000	49.19745	9.86343	1098.03328	7.41143	6.39307	10.78095	8.49485	66.12388	5.96533	25.95533	4.94415	5.96883	55.49000
7.64076	0.51908	9.39469	-52.20639	1.00000	77.69583	7.97744	1062.87112	10.77558	8.13637	19.69849	9.05830	58.41678	7.34045	-3.20333	9.17031	5.70002	51.23382
5.07625	0.60156	6.37727	70.91106	0.00000	35.77932	8.31685	1149.61570	5.18418	8.69125	19.43726	7.68578	46.15728	3.96813	29.38242	6.63487	9.12807	41.09281
4.95672	0.17958	7.83969	92.48278	1.00000	47.86898	5.35294	1059.12233	5.56421	8.31251	23.34947	7.69083	96.09505	5.50690	58.23583		6.26929	33.90715
3.66076	5.05701	7.44052	-120.45794	1.00000	71.86601	10.75741	1116.55519	6.81094	6.79926	17.69896	7.13559	38.71857	6.11832	34.63915	9.20190	7.81843	46.68224
7.06667	0.28690	8.48836	139.6853	1.00000	53.50241	5.51286	1117.08043	6.24687	6.56563	27.95407	7.35987	34.73626	6.67941	35.815	6.73109	8.63245	59.15710
5.48321	0.84653		34.33825	1.00000	52.35636	8.79480	1095.29412	10.59951	8.19721	21.03101	8.27625	46.87447	7.12573	53.59782	8.32767	6.81909	29.84370
9.22842	0.18469	8.46021	-2.77259	1.00000	34.54489	6.11413	1159.64135	12.31609	7.75705	18.08390	6.42059	45.21041	5.63439	37.49073	8.02089	4.55232	55.03840
5.09820	0.21178	7.42659	10.18527	1.00000	65.96419	5.00502	1190.12386	6.56396	7.34392	-1.23522	6.62979	61.91915	5.60993	47.98372	6.76629	7.86448	50.50891
4.03438	0.28756	7.73753	8.2926	1.00000	44.57433	7.62921	1120.86140	5.04108	7.56339	20.23587	8.01767	48.36205	4.87321	9.58126	7.04638	6.50480	36.22648
7.73046	0.54123	7.85121	55.4504	1.00000	30.91443	8.21910	1122.78796	7.01478	7.94646	27.47733	8.97462	43.53616	4.25398	-20.88231	8.78228	4.26693	54.79881
4.63370	0.82537	7.14570	2.31889	1.00000	53.47267	8.80873	1121.80148	5.21412	8.22415	-3.39853	7.70578	73.87849	5.37049	35.21222	6.08600	6.44565	38.66055
8.08065	0.16285	6.53168	69.49015	1.00000	45.31001	4.41197	1071.81408	8.26710	6.66831	18.44215	8.17342	75.22936	7.42895	56.11281	5.34347	5.37466	29.90853
5.87145	0.21188	7.59004	113.13148	0.00000	77.97440	3.63140	1163.38745	6.01416	7.70453	25.98494	8.61489	56.01703	5.22955	23.02677	4.98103	8.66039	40.37566
5.09636	0.08698	8.79070	-94.74049	0.00000	74.93716	4.29716	1063.63815	5.38046	6.23097	9.74936	7.81260	45.19277	7.44433	32.5007	7.31912	7.53819	41.43248
8.06846	0.22031	6.00348	135.21667	1.00000	57.74798	6.04799	1168.21595	6.78732	7.36868	18.81485	7.84946	48.71025	7.57867	35.06667	6.94912	8.12205	37.92296
8.53585	1.24209	7.95236	1.04945	0.00000	33.12586	9.19959	1178.21368	6.26778	7.19566	17.94283	7.13515	46.33445	4.89043	35.06544	8.07605	3.92881	41.97788
4.35209	0.24202	6.63960	1.26738	0.00000	51.32143	5.59330	1091.50485	4.90799	8.13557	11.96475	7.11160	48.33210	5.16467	51.84819	7.58026	10.16040	61.70054
6.66459	0.28978	7.35020	60.70278	1.00000	47.51962	7.42965	1092.12963	5.66552	6.78440	19.18141	8.40029	68.37098	6.60085	55.75556	6.23575	5.96489	41.96473
6.29580	0.30097	6.99852	18.30056	0.00000	30.66926	7.35561	1182.95796	5.78279	7.77313	12.84782	7.71201	28.75259	6.79716	50.5107	8.65543	7.66388	40.22354
7.01903	0.04791	8.01418	-1.4001	0.00000	91.87287	3.40741	1186.69308	6.13133	6.03595	21.60789	7.50248	62.70687	5.96575	7.06273	6.47723	9.77826	36.34294
10.10202	0.37176	8.71024	-73.9614	1.00000	36.26006	8.04544	1191.11455	10.50772	8.71516	21.16337	9.02843	52.47216	6.12744	10.15031	9.62866	5.23452	71.27019
4.18262	0.18174	7.41569	120.97844	0.00000	39.06965	5.43408	1188.87614	4.92706	7.74997	11.56990		44.84389	4.84523	14.8361	5.89582	9.27041	34.55607
4.58217	0.87669	8.57519	29.91582	0.00000	54.02392	8.79808	1170.24329	11.32995	9.18206	12.85633	8.22595	50.37296	8.89052	31.20176	6.87900	7.96899	57.74217
6.10196	0.26759	8.10154	1.04945	0.00000	42.47451	6.96655	1094.79568	6.97290	6.35203	7.43869	7.66331	45.86413	5.67578	35.06544	10.20256	10.60540	60.03406
5.90369	1.97773		-3.53261	1.00000	52.59328	9.78542	1138.70683	11.28894	8.10003	23.67313	6.73052	56.54149	7.55471	40.42386	8.98372	8.84030	40.41914
6.89485	0.78570	6.61662	17.22635	1.00000	43.23208	8.61302	1109.06257	10.82416	6.42952	10.37075	7.23141	62.02795	7.54291	48.8449	8.59666	6.39750	30.65415
3.78680	0.74062	7.68094	84.13864	1.00000	42.93272	8.70712	1055.43093	7.80937	8.62555	16.30628	7.40509	36.20165	6.53351	22.88783	7.22158	6.66172	47.97904
5.72434	0.79440	7.46700	16.50104	1.00000	43.82908	8.66864	1097.25903	7.07771	6.55344	32.79369	6.56828	54.93300	7.42820	41.24264	8.70806	5.90668	60.76076
4.95021	0.12833	7.62981	56.36091	1.00000	63.25069	6.02853	1109.76605	5.63513	8.52353	10.38254	7.49880	44.65512	5.51121	51.78771	6.71732	6.32281	36.38409
6.20633	1.07579	5.55232	-95.36969	0.00000	56.45367	9.11747	1194.07777	4.12770	8.87447	0.41454	10.92100	49.01962	5.58862	35.74788	6.89662	4.42403	41.00747
4.48184	0.25700	7.48429	13.31783	1.00000	39.48893	6.41216	1116.73728	4.68662	6.02379	18.89783	8.39819	48.89610	4.79258	52.61131	6.64558	4.95636	51.27414
6.20515	0.23092	8.53941	145.18333	0.00000	54.72710	7.37799	1147.71670	5.70676	9.93684	20.29186	8.55620	54.74351	6.02685	-37.9	9.24210	9.17686	25.39649
6.78175	10.82940	10.38808	-98.1664	0.00000	59.35209	11.53636	1125.86940	6.99912	7.63170	7.47354	7.92270	30.86806	6.89349	19.32932	5.14438	6.23496	30.68716
