NH3	C2H3NO5	TEMP	Pb	PAHs	O3	CFCs	PM2.5	warning	H2CO	longitude	NOx	CO	latitude	SO2	CH4	PRES	PM10
5.66291	1.76471	12.27692	38.53778	5.72121	5.23506	60.33098	6.08639	0.00000	25.50588	-88.31476	6.91364	7.79928	36.61033	5.74923	9.34650	1146.36616	6.55270
6.01401	2.18202	9.87197	31.38146	7.46132	4.31933	57.76830	6.44007	1.00000	60.21952	-75.69947	8.63607	6.01550	8.79577	7.08309	7.04559	1179.28830	7.49851
7.87684	3.76355	6.79666	41.06547	7.87159	5.89584	64.13488	4.82699	1.00000	63.72566	13.57661	8.23664	7.63188	37.31065	8.65153	6.05140	1089.10244	7.93380
8.37801	13.25247	19.83706	53.90580	7.34793	5.05564	64.62446	5.12146	0.00000	68.19110	46.10925	9.12171	10.23071	43.35071	8.31209	7.90437	1156.70549	9.45746
8.17627	4.53653	13.84505	33.92516	8.66976	7.11278	43.66524	7.44150		62.21405	109.22921	10.08991	8.84505	34.65918	7.82004	4.37682	1056.00234	7.96425
7.60017	3.37860	28.31417	30.59371	10.19769	6.17143	36.90756	6.72498	1.00000	61.07319	-0.76667	10.47233	6.51797	53.38333	9.26656	4.12729	1085.32868	8.01955
9.18649	0.78264	15.80438	41.87134	7.98323	3.67875	68.25098	2.97348	1.00000	54.57586	-81.24441	8.92049	9.56619	23.15678	6.94609	4.68821	1091.03777	5.65609
7.09348	1.40568	15.57167	25.51549	8.57326	5.42392	60.05714	7.26046	0.00000	38.69899	-93.71133	5.17019	6.32466	41.57721	5.43100	9.45452	1054.58186	6.64282
6.94405	1.78642	21.04497	30.04209	5.99713	7.00577	54.37169	6.32537	0.00000	62.89448	-2.09814	8.91489	8.48880	57.14369	6.35891	3.60219	1110.17743	5.37571
8.56631	3.53806	16.89930	32.78037	8.53274	10.51277	77.40177	9.81429	1.00000	63.68257	128.62667	11.13230	6.83772	34.8825	8.50476	7.12591	1052.03361	7.95812
8.17207	4.23752	12.06139	50.07020	4.36325	5.81156	53.36688	1.27014	1.00000	55.59164	-93.71133	5.66429	4.61140	41.57721	12.05215	8.43768	1166.88388	7.65835
7.99369	1.61396	21.21289	32.03996	7.27405	7.38756	68.03897	7.43115	1.00000	46.51815	-52.20639	9.09186	6.18138	-3.20333	10.29594	5.59486	1076.54127	5.47147
5.82528	2.66056	16.76957	46.25726	9.25974	6.21883	75.68297	7.81490	1.00000	47.83001	-113.3187	9.68604	6.61762	53.51684	7.50368	5.60499	1123.05052	6.68660
8.36025	1.85667	18.26342	23.43275	8.91387	11.15477	66.12026	5.12636	1.00000	37.32086	4.69889	7.95515	7.71358	50.56149	10.09930	9.17414	1158.63283	7.08207
8.98635	1.84088	6.55051	38.59501	6.51963	5.15749	54.85887	5.90490	0.00000	39.93028	-75.23266	6.96077	6.78652	43.1009	5.03476	8.64945	1103.74490	6.05141
7.39846	3.82344	17.35790	46.12802	7.27395	7.16868	73.34306	4.22727	1.00000	49.71107	12.87117	8.49323	9.55262	50.23271	7.28268	6.88410	1126.16429	7.68016
6.61714	2.35512	4.32469	48.50985	9.01359	3.97850	50.24764	4.67116	1.00000	25.51574	74.85849	6.04298	3.97485	31.28092	4.23616	8.24845	1059.95939	7.31955
	2.33889	11.89265	49.74522	8.44631	5.75481	73.38496	6.82744	1.00000	42.32992	-75.64963	10.48496	9.20213	40.24537	6.46636	4.41440	1069.07591	7.35177
7.82592	1.63094	26.85350	27.57655	7.42321	4.11957	58.10828	6.35112	1.00000	25.11794	2.2469	9.93679	6.01098	48.90472	6.94533	4.46663	1192.87588	6.69009
5.96758	2.21888	15.80412	44.31641	7.73533	6.79528	49.86280	5.63442	0.00000	50.09935	-94.74049	6.49278	5.86890	32.5007	6.62777	8.57106	1098.18982	6.50651
7.47954	5.39460	-3.75199	48.94885	7.43335	10.49741	59.95452	5.91198	1.00000	50.15467	4.21372	9.86446	8.55949	51.12794	6.89417	8.15361	1123.22772	8.32627
7.54755	4.32574	20.71372	50.64999	6.57633	5.66261	63.87959	9.52457	1.00000	42.89641	-74.73584	9.96529	4.45008	5.20856	10.13114	2.67385	1071.58753	7.99196
7.73049	6.27373	3.86322	46.41925	7.08583	6.76403	78.66074	8.31453	1.00000	56.54218	-119.01677	9.63458	6.82230	36.06523	8.59858	5.58484	1065.92441	8.59607
6.98493	3.65670	6.52383	41.00596	9.45039	6.09925	65.10541	7.08244	0.00000	54.83976	-93.71133	9.03869	8.23601	41.57721	8.39845	5.31429	1183.38817	8.07540
8.48423	2.93473	19.24984	46.99186	6.91958	9.08280	59.52950	4.43154	1.00000	64.30888	2.12213	7.43686	8.13825	48.8222	9.75075	7.27023	1095.71431	7.69397
8.79562	4.45862	13.34349	35.49225	6.77831	4.50753	59.32437	5.45399	1.00000	33.47442	12.1369	7.16082	2.89829	51.04962	8.44096	5.22154	1133.69803	7.81397
7.29771	6.70708	24.83004	30.93711	9.91506	9.68726	60.01115	3.98960	1.00000	58.53281	-42.29444	8.35725	8.51485	-4.24444	7.21197	8.12013	1123.46388	8.66132
7.43372	6.70676	24.25196	36.92104	7.35549	7.27426	73.32313	5.40430	1.00000	40.77218	-8.2503	7.09292	6.35703	37.08819	8.62788	8.51386	1136.53669	8.65571
7.08017	2.27592	7.95712	49.78484	8.32991	5.41786	57.32675	2.64422	0.00000	62.80318	120.56528	8.23171	12.37780	14.66	6.31682	10.21391	1196.01215	7.47983
6.40850	1.24650	17.65872	55.04616	7.58637	5.08463	55.36521	4.80531	0.00000	55.45732	-94.74049	6.61092	6.17608	32.5007	4.53260	9.88171	1182.54466	6.86627
8.52272	1.24860	19.64792	55.90121	6.51135	7.59300	62.01903	5.77505	0.00000	28.47946	137.95378	5.26555	4.07314	35.82756	7.56743	8.55374	1177.37256	5.95137
6.28465	1.05921	8.80614	41.90640	5.41914	4.86079	57.66806	5.33573	0.00000	75.09352	117.33333	7.51721	7.41865	34.85	5.24562	8.58333	1106.29246	6.38225
8.96510	3.11395	15.56212	52.54795	7.40689	6.85059	59.25272	9.20458	1.00000	64.33914	-2.09814	10.82955	8.27850	57.14369	8.06923	5.58789	1083.99372	7.65339
7.07584	1.52904	19.61273	20.71878	8.18139	5.15513	55.14673	7.40365	0.00000	44.70824	120.14278	9.97070	7.60631	32.50611	7.99339	3.86983	1198.51897	6.80146
8.59196	4.77189	1.80180	55.28792	6.54252	9.50671	47.65723	5.53922	1.00000	60.31084	-73.47429	8.43440	7.55774	40.68066	9.93841	5.73935	1098.33319	8.08155
6.43557	1.03168	10.11292	42.64573	6.03739	6.36025	52.51923	7.02470	0.00000	49.77292	4.63031	5.96329	5.41097	43.67681	6.29769	7.66683	1134.58216	6.22516
7.20721	2.91381	17.13756	42.69525	7.15964	9.90197	64.65480	4.90621	1.00000	72.90961	-95.36969	6.40551	9.42322	35.74788	11.18988	5.98354	1119.09307	7.41187
6.67640	0.74341	5.52234	50.75954	9.97777	8.02348	66.62863	4.65756	1.00000	42.98187	9.02596	7.94906	4.20532	48.21644	9.88908	5.24113	1084.00804	5.56585
7.74516	2.24378	24.08672	31.34124	7.28145	8.88060	62.72086	5.99662	1.00000	49.79763	-102.04897	9.51985	7.14007	19.64745	8.35813	7.05819	1064.83285	6.84295
5.14591	12.96445	6.93816	61.01314	5.82209	5.32665	64.63534	6.31860	1.00000	60.31637	-73.81669	10.49126	6.57306	45.44868	9.51692	4.16530	1063.91406	9.36587
7.87309	1.68697	13.14613	38.60276	8.06290	7.92926	50.35786	6.39139	1.00000	58.00064	-91.06177	7.20707	9.49396	33.41012	11.07361	3.26393	1055.28696	7.28835
7.05345	2.90028	28.33783	61.25971	8.29534	7.49834	57.80961	6.44263	1.00000	68.55589	92.48278	7.17759	10.67664	58.23583		4.67286	1124.38350	7.79267
7.91378	4.68188	19.45020	65.19936	6.96984	5.84985	57.87203	5.88309	1.00000	52.64392	-81.24441	8.93291	9.16371	23.15678	8.26302	5.42812	1107.72521	8.04825
7.99550	1.27267	18.56844	53.29056	8.35771	5.71455	59.37264	6.18850	1.00000	56.75964	-7.35	7.82028	6.11568	53.53333	9.32139	7.27795	1072.33938	6.64932
8.74701	3.54790	27.51515	39.54794	6.84874	5.27994	65.27112	5.40201	0.00000	60.63261	51.0193	6.27862	9.13325	35.6803	5.80585	10.35438	1067.39447	7.62626
7.41283	3.04404	3.15065	53.82091	7.82816	5.45213	68.95346	6.36528	0.00000	51.35064	-72.09391	7.75864	7.26763	18.65297	4.60332	8.14485	1123.92983	7.21632
7.05345	2.28428	20.88508	50.36736	7.79608	9.16756	77.87030	5.54749	1.00000	63.84099	-117.23991	7.74447	9.15731	47.64995	8.77728	6.36557	1091.47639	6.46314
8.09390	2.32007	13.72515	38.75024	8.11931	10.51477	64.18252	7.50294	1.00000	54.89926	111.4834	10.07865	9.12579	65.93381	8.94461	5.79948	1156.77815	7.22695
6.65893	5.45846	3.42800	40.24397	7.48224	5.00248	66.19755	6.00668	0.00000	63.03261	-94.74049	6.49289	6.45124	32.5007	4.69831	8.76894	1054.21653	8.39783
5.99419	4.73514	18.28432	59.69768	7.55722	7.70154	65.40954	5.16253	1.00000	59.37802	40.17171	9.18010	7.95170	58.1908	8.16402	5.42301	1069.73570	8.28434
4.49621	2.96125	15.74543	50.24564	6.54673	7.59058	61.27639	5.88161	1.00000	43.47859	-87.882	9.16583	9.96354	41.85059	6.32275	7.75633	1108.97068	7.62801
7.50209	2.60796	4.75403	33.86648	6.46878	5.73507	45.96679	6.55772	0.00000	55.75433	126.28333	4.45620	6.85034	45.35	6.35940	10.48650	1160.34283	7.75602
8.76863	8.91125	15.18480	39.42786	6.71783	6.66687	84.34589	6.87063	0.00000		88.18466	5.50821	3.74022	22.19303	5.23747	7.57342	1074.79313	9.00886
6.69107	8.06885	7.20009	32.19634	7.32611	6.18776	63.48326	7.46066	1.00000	36.62562	97.01124	9.40206	9.33871	17.30858	9.29837	3.70650	1087.00800	8.88794
8.65933	6.04115	31.10601	39.17001	8.89657	6.61075	49.30428	4.98471	1.00000	72.33545	46.04833	9.59178	8.79674	51.40944	8.29293	7.52652	1188.51473	8.39878
8.68260	4.27942	12.47426	61.98363	7.96009	8.16647	75.65322	8.69725	1.00000	63.45825	123.62494	8.70707	8.59409	12.37169	10.35051	5.52503	1134.48164	8.12201
7.57485	7.54283	14.71511	44.11119	7.87238	6.25936	71.38187	7.54773	0.00000	62.19043	59.6	9.87682	9.66043	47.83333	9.97272	5.37920	1180.88992	8.75969
7.21931	3.28512	30.10283	35.15408	8.11447	9.80513	55.82977	8.15904	1.00000	51.88812	-73.9625	10.78843	7.22590	40.81	7.40510	7.37705	1111.50466	7.76195
6.06977	1.94621	18.13574	29.18053	6.42740	7.33727	68.06456	6.96686	0.00000	52.95587	135.21667	5.02681	4.37670	35.06667	6.52587	7.87194	1178.59216	7.08383
8.65010	1.36323	13.33236	44.43622	9.51211	8.53996	72.44861	4.58616	1.00000	61.88524	77.9129	7.77125	5.75266	25.6439	9.49312	7.18718	1195.53692	6.80421
7.52722	2.15567	23.97244	61.64906	6.48547	6.67424	70.74115	3.46479	0.00000	68.99013	29.41824	7.63382	10.35968	45.99194	6.20546	7.84020	1185.53731	7.19543
9.28913	3.84765	9.85133	62.54622	7.18826	7.30553	61.07266	4.10666	1.00000	28.99511	89.20083	9.80605	7.79538	55.54028	6.94506	6.05823	1116.07797	7.60092
8.33395	1.59990	26.11990	28.99735	6.79612	6.71039	57.73649	7.07601	1.00000	52.73276	3.20639	10.50456	9.12737	50.74497	10.82525	6.55260	1109.44438	7.14681
7.84874	3.90211	9.72950	27.64648	7.34905	5.97575	43.23452	6.55545	0.00000	48.59411	120.14278	5.67783	6.68076	32.50611	6.34910	9.20737	1072.81848	7.92937
8.03594	2.70087	23.58338	41.27488	6.78330	6.36803	73.85081	4.71266	1.00000	67.12299	73.85535	8.41626	6.23755	18.51957		7.17135	1173.24695	6.98309
6.60351	1.85585	29.34426	46.61477	5.91792	6.52576	79.28955	4.22140	0.00000	50.50364	7.2278	7.87762	8.29876	50.64336	3.51004	4.77063	1068.31613	7.52210
8.18496	2.60541	3.56292	57.79376	8.08324	5.65408	73.45620	6.08547	1.00000	59.33183	85.83636	8.51035	6.69337	25.66795	6.88529	7.20138	1136.75112	7.25130
6.08881	9.19131	23.50339	52.00770	6.86502	6.19093	56.12222	5.46830	1.00000	51.74623	126.835	8.25415	8.70710	37.65639	8.58948	9.22657	1179.71803	9.04024
8.51653	4.70637	21.16670	57.02974	8.76043	6.29888	46.46541	6.85824	0.00000	68.85208	24.6522	4.86353	4.69597	60.2052	4.99841	7.87126	1093.98894	8.27479
6.41537	2.00295	22.87522	70.35687	6.99280	9.31207	68.40263	6.87583	1.00000	35.25561	73.38333	7.84135	7.58560	31.71667	12.08010	6.23961	1103.67708	5.66629
8.62579	0.91261	3.25990	46.44607	6.31383	7.38570	66.16334	6.48681	1.00000	37.79279	2.1699	10.41524	7.19055	48.98994	7.56878	4.98273	1144.72846	5.95012
8.58607	2.27548	25.27327	27.33466	7.54502	11.20523	67.91796	7.00145	1.00000	55.33403	75.37991	9.76284	6.88423	25.75728	9.23083	7.81704	1115.13493	6.49749
7.60632	8.95894	7.39957	60.49589	6.49650	5.51937	63.52297	6.35283	1.00000	65.05020	-73.47429	10.09022	7.29149	40.68066	8.60216	5.57608	1065.15416	8.92668
6.96388	2.05346		70.11614	9.60439	9.58656	57.28931	7.07046	1.00000	66.15879	-96.39774	8.11916	7.43937	30.16688	10.90364	6.82941	1181.96729	7.28126
6.98339	2.75141	3.36609	69.35770	6.99545	9.59833	59.76837		1.00000	47.88524	-45.94722	7.01132	10.64320	-21.42917	8.65864	5.65270	1180.37927	7.08673
8.25088	3.36814	37.18728	37.43659	8.20490	11.11676	64.06297	5.26057	1.00000	61.87717	-8.2194	7.61128	7.91436	43.48961	9.27673	5.67600	1137.67990	7.58827
7.98205	1.07891	16.34830	68.88201	6.08231	6.14931	81.49521	6.90355	0.00000		-117.70755	8.87867	7.20400	33.52253	8.95806	4.51737	1059.61001	5.84221
8.94926	1.35396	32.65950	23.38323	5.32108	5.20114	51.31082	6.58523	0.00000	37.24956	-119.01677	6.82703	7.54483	36.06523	5.77311	9.52929	1171.22965	6.44575
5.12068	3.03256	17.20397	34.10060	6.88346	5.49525	63.36255	7.27909	1.00000	51.39849	-97.54667	10.15001	7.12862	30.5427	9.12347	4.74614	1074.72919	7.47575
9.14536	3.92181	30.34571	54.70481	8.88201	5.64624	59.13340		0.00000	43.63012	39.25	8.02328	7.14440	-6.8	5.97554	6.98788	1066.87503	7.97235
7.02081	2.53951	9.21997	45.67961	7.55505	9.01692	48.27563	5.87508	1.00000	47.48634	42.54536	8.25758	7.63959	-0.35817	10.52751	4.90484	1186.17697	7.20560
6.97833	2.47472	3.29524	58.64522	6.17620	8.59337	75.03331	7.98153	1.00000	52.63746	-76.51552	9.31779	7.00848	39.32011	10.96883	5.50456	1066.81031	6.68669
6.78211	4.15246	7.16251	38.90618	6.51286	7.63493	78.73263	6.15013	1.00000	66.10824	39.28333	10.43997	10.41022	-10.33333	5.28469	6.55625	1176.71766	8.03939
4.10411	2.40242	28.33042	43.26906	7.41061	5.78996	64.64594	6.36802	1.00000	48.50832	44.7662	8.11903	6.16850	40.49748	8.55010	7.15009	1142.15135	5.60641
8.07419	5.42414	17.37916	52.06567	6.53335	5.69535	32.56684	5.60365	0.00000	34.38894	-78.19444	7.13331	7.17434	38.91817	5.85310	9.44526	1159.30047	8.17278
7.78673	6.59980	27.51373	53.68340	9.61690	9.25795	60.44108	5.02946	1.00000	70.07408	-73.20483	7.02395	10.12368	41.16704	9.11007	5.22682	1172.47534	8.53797
8.40124	8.90157	3.76970	33.30640	7.27114	6.83516	56.39744	5.38317	1.00000	48.84447	9.20427	8.37340	5.45838	48.49144	6.72719	6.39978	1111.55537	8.97553
8.88190	4.18947	-5.92828	19.74631	8.04918	7.09628	59.46843	9.85151	1.00000	57.81469	128.62667	8.18639	6.80383	34.8825	7.18080	7.56035	1135.33919	8.04530
8.95078	6.88755	8.92408	13.87270	6.27421	7.80800	66.98819	5.08954	0.00000	63.81866	89.20083	6.66656	3.75404	55.54028	7.54254	7.78798	1095.86556	8.46823
8.44453	2.81654	13.17090	39.37928	9.08877	4.88835	60.68811	7.03553	0.00000	52.93839	-91.73625	7.12934	8.86699	35.25064	5.06454	9.98484	1162.19343	7.04030
8.04351	3.77077	38.54982	45.05735	7.45236	4.56571	57.77653	7.20874	1.00000	59.43054	-91.73625	8.74768	5.90385	35.25064	8.50703	6.07483	1194.03605	7.92653
7.24439	10.05521	26.07336	43.84492	7.61716	6.65913	76.14841	7.91094	0.00000	37.39994	-72.47417	3.30223	6.45123	7.83389	7.17317	9.93602	1065.37618	9.06763
7.39373	2.26470	32.29004	47.88620	7.60501	7.93457	67.15439	3.28403	1.00000	64.96584	178.00417	7.07100	4.04507	-38.65333	12.88566	5.60956	1176.76784	5.19768
7.54691	4.84476	7.25567	54.26621	5.21293	4.68674	60.87973	2.20808	1.00000	60.37393	-72.09391	5.26412	2.65162	18.65297	10.13819	7.46951	1197.15707	8.27049
6.63166	2.03704	-4.35443	74.53578	7.18744	4.29334	74.48206	6.80375	0.00000	66.84512	-73.9614	5.14877	6.72382	10.15031	4.26588	8.76560	1061.67776	6.76070
5.70383	4.79341	4.34137	36.07157	7.41314	7.53474	45.28909	7.50721	0.00000	55.99628	-80.38297	8.83721	8.03880	42.8334	10.26327	4.16434	1115.71145	8.07059
7.13566	2.79697	5.50572	38.99484	7.72998	6.66496	80.02159	5.18636	1.00000	41.76731	-83.55521	11.17873	6.34737	41.66394	8.76404	2.70373	1077.94827	7.66418
5.18082	6.49867	10.95908	29.47664	5.32653	9.42387	76.62142	5.45245	1.00000	55.23552	-105.36369	8.07554	9.32063	22.49396	8.89381	5.47012	1127.63612	8.66443
6.96172	5.24912	11.91736	53.02781	8.32638	6.34153	61.75163	5.18797	1.00000	40.39397	-0.18333	8.55565	7.63440	38.96667	7.83184	7.74367	1112.34531	8.47918
7.00760	5.64630	18.18252	36.41777	6.64587	6.26080	69.87285	5.65160	1.00000	64.94979	120.4861	10.48560	8.03351	16.0438	7.21720	6.13032	1067.60121	8.46963
7.35688	2.43656	15.66139	44.65547	7.70055	4.66386	56.82480		1.00000	75.15299	-74.28459	7.87021	3.43522	40.5576	8.24277	4.72297	1056.06239	7.50097
6.90969	2.07345	19.39270	62.76245	8.78030	7.77935	73.03754	6.19873	0.00000	44.11823	-3.05814	9.36304	10.34311	53.00974	7.52096	3.73667	1063.36592	6.81286
6.39343	9.82255	6.71846	53.70855	8.59234	7.76826	100.00000	8.25582	1.00000	29.59195	8.62118	10.21032	9.99186	45.44694	6.91371	5.65183	1187.62598	9.08307
6.68995	3.40226	10.77468	25.97456	6.57409	6.21057	61.69311	4.19784	1.00000	58.54797	73.38333	8.50557	3.91198	31.71667	10.22719	3.82110	1099.47404	7.55816
8.65340	2.57139		54.42808	7.63989	6.76250	83.45096	6.34491	0.00000	50.27639	-4.10734	8.66025	9.13689	38.68712	8.97352	6.08603	1108.45151	7.38812
8.39724	2.39862	18.62496	60.86055	5.70760	11.79405	65.72649	5.88681	1.00000	64.16477	-37.65	7.39101	8.24395	-10.91722	11.23148	5.04403	1127.96318	7.18177
5.94444	2.26478	22.05621	22.05508	6.16541	3.90520	70.04832	8.53352	1.00000	39.63050	-94.91386	9.96361	6.98334	17.94979	6.65018	5.34922	1056.42136	6.61864
7.84451	1.04599	5.19879	52.17305	8.22996	5.90163	38.59015	9.07587	0.00000	59.54639	-0.29825	5.81484	6.70652	51.39148	4.13016	7.86379	1153.61072	5.73325
7.43948	2.55199	5.33015	29.61332	5.72993	5.47723	50.52173	5.69312	1.00000	66.18218	5.22778	9.51869	6.60230	51.955	12.78089	4.99969	1087.33288	7.00343
6.73049	1.75782	9.70910	44.92424		7.34239	60.28805	6.15735	1.00000	45.30491	-9.24671	8.92368	8.46373	38.72706	5.21664	8.67747	1140.01127	6.88910
8.82283	3.51875	30.26664	42.66634	7.51839	5.27476	50.98989	6.76810	1.00000	59.39154	-118.03917	11.01023	8.83146	33.95015	6.90595	5.83243	1178.10362	7.80974
8.54846	10.82713	14.26738	47.45617	5.38990	6.39722	56.55806	6.46268	0.00000	37.71414	107.60627	9.60699	11.01534	51.82721	9.93361	6.64896	1115.93942	9.17763
8.21905	8.20745	0.86463	34.00454	6.36770	5.88407	78.45139	5.71128	1.00000	51.79014	-0.29825	8.99953	9.03467	51.39148	8.36447	8.69245	1102.74993	8.85004
6.58873	2.01452	26.14020	43.61339	6.58419	6.12982	56.79505	5.38954	1.00000	42.17677	-2.58736	7.21228	4.95171	56.56317	9.00371	6.72868	1089.51086	6.34317
7.98077	2.07933	26.49833	41.49365	7.56787	6.67435	76.06935	7.29160	1.00000	35.83496	-0.29825	8.27467	6.55350	51.39148	6.82660	7.73683	1090.80374	7.02518
7.23338	3.73813	27.83774	33.85030	7.35044	4.89088	63.31278	4.86883	0.00000	56.03990	44.7662	6.33810	4.63074	40.49748	4.80742	7.78772	1195.99128	7.74292
7.38481	0.78201	6.20690	46.78150	8.01679	5.48234	64.02914	4.24959	0.00000	66.02277	25.8191	8.23090	9.53683	53.5942	6.77283	7.77243	1079.97782	5.46112
7.00845	3.01877	17.15013	16.36669	6.84478	5.36217	69.59348	5.50371	0.00000	67.74296	139.55722	9.00361	8.66724	36	8.10088	6.07095	1173.40461	7.54744
7.21784	1.27262	15.42768	35.65776	7.87890	3.45601	61.58471	6.91468	1.00000	58.82606	-118.03917	8.02920	6.58898	33.95015	7.67233	7.49127	1116.38535	7.41773
9.75964	2.64616	9.70410	49.92920	6.55157	6.22786	64.87179	6.50676	1.00000	33.99906	46.10925	9.46590	6.81143	43.35071	9.73005	5.95297	1173.19589	6.53101
6.51066	5.57104	6.45628	51.88134	6.96935	9.12082		6.04185	1.00000	74.22717	72.34424	9.63609	9.65042	40.78206	7.37683	6.56516	1175.06239	8.34613
6.91660	1.30166	29.97672	23.78498	6.19256	5.62730	65.44307	5.88352	0.00000	43.86098	29.41824	6.59636	8.02522	45.99194	6.92483	8.90005	1182.03281	6.67273
7.67852	3.84657	7.80778	45.44345	7.67398	6.84883	58.51906	6.28966	0.00000	51.52631	76.12647	4.51706	5.15763	32.55531	6.92134	8.93016	1054.57012	7.74745
8.43207	1.98811	10.03323	44.02255	7.75852	3.77412	62.69792	6.86235	1.00000	55.26951	-3.05814	11.24159	9.98426	53.00974	6.16761	3.86274	1117.47745	7.02687
6.87446	1.38853	6.66000	39.37946	6.75082	8.13118	68.30180	6.23731	1.00000	31.80350	31.4976	7.08146	7.13190	26.67319	10.52683	9.03951	1136.83116	6.64577
6.61961	3.14744	14.99083	21.82437	8.35511	8.06114	74.35683	7.93299	1.00000	44.68377	-87.88754	10.13892	8.67277	41.15376	8.73069	6.36832	1144.27271	7.41893
6.70184	4.67055	21.60175	28.54718	8.21995	6.66653	48.63417	6.26043	1.00000	41.87414	-88.81395	10.35952	6.84852	35.61452	6.97288	6.72390	1058.86903	8.34466
8.13319	2.13171	17.52123	33.75832	9.15640	5.47323	78.95167	6.90583	0.00000	63.84231	-0.36053	5.45210	6.90387	51.64316	5.90901	8.78379	1193.45138	7.32655
6.30463	2.00635	25.26949	44.10307	7.67138	7.24497	67.46584	6.26592	0.00000	50.99755	151.07986	4.77881	3.99219	-33.88096	6.78319	7.82927	1194.59127	7.09410
8.32888	1.00712	18.59434	56.57927	7.13304	6.91316	82.22760	5.08334	0.00000	64.70146	85.4265	7.91867	9.17172	55.8736	7.86463	6.71662	1147.01735	6.73519
10.66556	13.34450	14.85232	56.58610	7.16424	5.44062	56.70162	8.23837	0.00000	36.16449	-75.64963	5.89560	7.05220	40.24537	4.71258	8.02356	1075.54563	9.39709
7.26836	4.10431	11.30843	53.24319	9.44160	4.97696	66.22893	7.36767	1.00000	50.17947	-2.58736	9.20495	6.61770	56.56317	6.06944	6.44952	1171.51120	8.02153
8.27672	3.64882	18.15247	31.40629	7.01733	14.19455	59.05500	4.95928	1.00000	56.47434	-74.26419	7.23025	6.67258	4.73245	11.48188	7.34605	1101.58213	7.63081
8.94949	3.09364	21.42013	33.98024	6.61381	4.99332	56.86645	6.39606	1.00000	67.53342	137.5	7.83018	4.15925	34.9	10.76149	5.33797	1180.03145	7.24966
8.88001	2.47578	2.39383	55.24576	8.16752	6.15109	75.43029	5.27286	0.00000	43.37294	-117.54866	5.86117	6.94481	33.93113	6.99667	9.53026	1137.21175	7.46939
6.04239	3.22698	26.27271	63.75422	7.92032	6.01173	65.49587	6.76356	0.00000	38.61164	-3.53261	7.03421	6.37302	40.42386	5.24078	8.54328	1097.51030	7.02338
6.55862	4.15362	18.21318	30.18679	8.50817	5.97564		8.35413	1.00000	38.14176	145.13643	10.01871	4.70958	-38.16604	8.00658	3.22981	1176.90939	8.03221
5.73366	4.10720	30.43535	52.03360	6.98394	8.42415	45.36832	8.62296	1.00000	64.30541	13.39954	10.17750	6.40942	43.62558	8.62141	4.87643	1151.86299	7.79381
6.79936	2.91233	29.07054	47.72972	8.83055	6.07772	74.54692	7.14871	0.00000	40.48573	22.53083	8.89386	8.21064	44.22639	9.95637	6.12938	1181.33633	7.77132
6.66134	1.14637	29.42330	51.73012	8.21527	9.11203	62.33360	5.92559	1.00000	46.66387	-48.52333	7.23649	9.60753	-0.71667	8.78752	6.94436	1104.31988	6.15766
6.92933	6.60073	26.09534	34.10195	7.28310	4.64713	53.41889	5.15822	1.00000	40.84236	-59.13316	11.39116	8.64156	-37.32167	8.50441	4.96152	1077.50397	8.68336
7.36311	5.32096	6.86829	43.92443	6.29033	6.79006	78.44000	4.75944	1.00000	53.44663	86.00214	8.76908	7.84307	46.51872	10.02251	7.54595	1085.04883	8.21076
6.51707	2.66402	21.75976	49.34261	7.20347	3.92887	44.00559	6.61537	1.00000	41.17326	9.40531	11.05252	7.56620	45.53069	7.24748	4.29710	1066.39296	6.70945
