PAHs	warning	H2CO	SO2	O3	CO	TEMP	PM2.5	NH3	longitude	Pb	NOx	PM10	latitude	C2H3NO5	PRES	CFCs	CH4
8.02090	1.00000	73.03986	5.54053	6.68230	6.00543	4.10424	7.03193	9.15895	40.17171	68.94194	7.29521	7.60641	58.1908	4.02017	1095.52962	62.16895	8.84144
6.68407	1.00000	29.19237	6.69797	5.74453	9.26575	19.91566	10.17829	5.82164	136.13108	28.58291	5.79358	7.10952	34.75856	2.46897	1174.62894	67.82094	9.01573
7.23934	1.00000	35.41390	8.90408	6.29107	8.66580	7.45655	7.08802	9.14389	18.84	49.72004	8.69491	9.23457	42.28639	11.85992	1170.06799	59.17401	7.41777
7.87021	1.00000	68.25837	5.75098	8.59644	7.71294	16.93302	6.02662	9.32867	135.31667	51.09563	7.28232	6.71483	34.25	2.63669	1131.32432	61.21496	11.43834
8.05918	0.00000	68.29215	10.14821	6.07477	7.74120	12.87480	4.78077	8.07386	76.11996	43.79563	7.28414	5.35993	11.12018	2.87453	1191.88779	80.49424	6.24663
6.98104	1.00000	55.95728	4.42708	6.32548	7.40850	0.34044	6.12132	10.49804	-79.59415	47.33555	6.77279	9.00350	-2.13404	9.62454	1129.19152	62.17003	8.64766
7.81235	1.00000	36.35114	6.80626	8.64464	9.22647	27.37059	7.89660	4.37118	9.40531	18.32197	8.15191	8.29170	45.53069	6.08696	1179.45595	82.06170	7.03302
6.13020	1.00000	41.09369	8.41343	7.68887	10.61408	-0.41061	7.84415	7.45236	-79.59415	58.30166	7.20800	8.60794	-2.13404	8.24079	1055.18589	72.31527	7.38289
8.55819	0.00000	42.60515	5.29693	8.38555	10.18933	14.65843	6.30791	8.06177	-71.05977	48.39229	7.66971	7.71273	42.35843	4.05700	1074.27422	60.42398	4.64856
7.66458	1.00000	24.60603	6.67446	11.65117	6.18531	-1.48148	5.47859	10.78617	34.02537	65.85201	7.56622	6.17965	38.37255	1.03321	1189.08278	67.22608	7.92714
7.29037	1.00000	71.00680	5.71414	7.11129	7.25849	10.40656	6.96122	6.86996	-80.38297	42.00055	6.64063	5.98319	42.8334		1171.03667	71.01183	11.91991
6.69107	0.00000	59.82450	8.92187	7.06581	10.29787	15.85677	8.17704	5.89815	24.75	36.56955	8.53616	8.06595	55.25	5.17223	1066.00689	78.85586	6.18508
7.27190	1.00000	35.26539	5.09112	6.77847	9.39102	3.57660	5.95259	9.53100	65.27258	50.61431	7.43467	9.26127	58.04254	13.02614	1074.05896	77.39709	9.79773
7.05456	0.00000	32.73882	6.65850	6.17385	9.22823	-2.33461	6.00511	8.93057	-65.61427	55.67937	7.85417	8.07923	-27.4338	5.47294	1171.61327	74.80592	5.78620
7.74596	1.00000	37.58054	7.54223	9.21809	5.04743	27.52459	7.39149	6.99466	29.00974	32.17003	8.71466	8.72567	-24.19436	7.86302	1178.17548	87.03744	10.25747
8.48200	0.00000	58.39547	9.50479	6.33794	9.19012	2.96683	10.20058	6.50337	117.81667	61.74430	7.86568	8.81684	36.81667	8.28478	1186.10335	57.21719	10.11172
7.76472	0.00000	49.99391	8.82462	5.27747	10.08502	0.65909	7.34541	7.57462	-75.64963	43.60324	6.72748	9.23573	40.24537	12.37866	1069.71771	65.87179	7.18246
8.17934	1.00000	76.38433	5.68711	7.26949	10.33426	-9.19726		6.98022	-94.91386	39.01329	7.31725	7.97701	17.94979	4.37348	1139.01571	72.49304	10.59627
8.03163	0.00000	38.03235	8.52124	4.71351	8.29939	22.11301	4.78078	7.33616	-70.6996	48.03628	8.34672	7.00629	-33.59217	2.34417	1081.70737	65.28224	5.11051
5.39539	1.00000	56.97807	6.62784	9.06437	8.35753	9.90576	6.66524	9.77336	84.13864	45.19784	7.72138	8.97189	22.88783	9.30767	1178.04057	74.82069	9.92777
6.33588	1.00000	23.78747	5.44305	5.27935	11.10589	13.25351	9.32997	5.76054	120.74221	38.83154	8.06405	8.62065	31.64615	6.60261	1109.44176	70.09714	11.53878
7.19777	1.00000	30.49663	4.96245	7.98719	5.22051	4.72114	5.63820	9.95060	71.67164	43.51644	6.87930	8.66502	30.29184	7.19237	1067.69775	64.44021	9.48554
6.82673	1.00000	53.14565	7.18393	9.93051	6.23327	16.07947	6.65259	7.46244	71.52847	36.86926	7.54696	7.46553	32.57756	3.75674	1173.93940	67.10554	9.05726
7.88213	1.00000	43.55525	7.02098	10.13137	6.62089	-2.81373	6.59696	8.17240	17.22635	53.14943	8.56331	7.36714	48.8449	2.70419	1127.65116	67.93124	9.35894
7.96650	1.00000	67.76063	4.79629	4.53675	8.03783	9.00823	11.03004	7.64445	14.51472	68.53558	7.48648	8.15817	35.89972	5.30368	1067.00583	73.89051	12.14086
8.54223	1.00000	36.32067	6.87079	6.89686	8.03753	-6.82362	8.83047	5.20567	4.86667	56.21908	6.52948	9.26941	45.51667	12.84376	1114.71152	79.85888	7.97772
7.96167	1.00000	45.84083	4.91074	8.18535	8.00619	18.54988	5.22411	10.51011	128.9889	47.87596	5.83122	7.72578	37.1759	3.52915	1079.93705	79.31866	10.53627
9.27927	0.00000	45.43916	7.86900	7.55125	8.01664	17.34453	6.35179	8.77185	5.2875	51.10466	8.87338	7.20225	51.65333	2.60162	1193.94378	74.31626	6.44787
7.01210	1.00000	43.69648	3.73674	6.59005	6.03651	36.84734	9.51523	5.05455	138.89585	43.87998	8.50784	8.33339	36.33011	6.66806	1138.23150	71.45996	11.27956
6.36011	0.00000	45.40393	9.98040	7.56619	9.89162	-2.59753	8.03097	7.03568	70.91106	32.01352	6.83996	9.14233	29.38242	11.39642	1121.12997	72.60922	6.71536
7.45479	1.00000	63.23735	9.35212	7.40975	9.49450	26.29247	7.92916	6.52764	10.30215	36.74219	7.68136	6.82769	53.94313	3.04094	1152.77486	55.67399	7.33584
7.46935	1.00000	31.54066	6.04549	9.62239	7.11932	13.65891	6.11077	8.50447	5.74861	38.07857	4.84042	7.04183	52.71083	2.70755	1181.57181	70.91205	10.87754
6.52652	1.00000	58.67244	5.05482	6.82542	10.22835	15.11396	6.63127	9.65647	122.08333	71.40358	7.49513	8.69686	46.08333	6.81336	1091.81792	74.39621	10.56230
7.61262	1.00000	79.85644	6.08873	9.81023	6.36041	6.61297	5.61030	10.21416	24.43973	50.60646	8.22755	9.38403	0.76755	14.11555	1164.96053	85.11399	6.96595
6.26959	1.00000	54.53635	5.14894	6.46604	9.46093	16.92991	10.41744	6.67780	115.04814	13.36048	7.07624	10.21854	30.24706	31.69794	1109.74484	67.10781	10.26552
7.73813	1.00000	42.90894	3.67780	5.11507	7.53673	15.37240	5.60431	9.19958	71.57118	42.82741	7.29143	8.87627	32.87533	9.80510	1198.46712	64.42389	10.30118
9.47192	1.00000	46.75470	6.99620	10.96295	9.83243	16.73669	6.67897	8.50535	4.52514	18.02600	6.84375	7.74476	12.74482	4.66882	1198.90322	70.99158	11.08174
8.86633	0.00000	54.20191	5.09200	6.79538	10.76026	11.34412	4.94809	10.30351	38.94324	29.27563	9.19007	9.00081	44.98901	10.20664	1115.24457	83.61198	5.68620
8.85003	0.00000	34.07624	9.71078		9.21935	14.44197	8.34450	7.75382	68.21204	38.20624	7.30161	7.49604	27.55898	4.25243	1066.25729	77.10742	6.11984
8.12548	1.00000	56.90907	6.28333	8.70931	5.61748	8.90862	6.62858	9.93440	117.33333	52.33525	8.44112	8.48303	34.85	6.32899	1188.73772	74.37017	9.37392
7.42596	0.00000	26.50816	7.17471	3.35720	9.94175	37.10496	5.07660	10.75448	-111.89903	34.62624	8.55664	8.80002	33.50921	8.77587	1083.51044	73.90774	7.49888
7.41623	1.00000	51.54750	5.56073	10.66042	8.98854	22.81320	5.00162	11.17759	71.52847	41.39262	6.94170	7.71804	32.57756	3.58854	1193.33146	77.92436	9.12081
8.21751	1.00000	47.86681	7.33805	6.79390	8.27459	9.79350	9.78505	8.02187	30.96755	42.25552	7.06066	8.41966	49.07866	6.05510	1066.52295	63.65324	8.36210
6.85657	0.00000	38.10009	6.05543	6.33896	10.15321	18.52274	6.62105	9.56300	4.8951	40.96869	7.19827	9.00854	44.92801	10.73150	1173.94756	62.15073	7.12025
7.80088	1.00000	35.21126	6.44248	6.73923	6.28106	11.80190	8.02238	8.55780	37.49338	43.61968	8.19618	9.14690	55.62047	11.29276	1122.89077	62.41111	10.18077
8.57096	0.00000	49.08215	7.24719	5.43268	8.90079	19.01214	7.24974	9.40728	70.91106	42.17369	8.61816	9.41507	29.38242	14.73122	1181.64445	80.63787	7.80367
8.83242	1.00000	60.75315	5.69510	7.95087	7.20353	28.05832	9.41382	7.14915	-0.59543	32.17368	8.17107	8.83995	44.80477	9.69257	1093.98648	67.86043	8.83048
7.09110	0.00000	56.84668	8.40958	5.88499	6.02971	13.19316	8.05303	9.50031	29.41824	51.36123	7.86263	9.02424	45.99194	10.33079	1076.32162	56.64588	7.90687
7.91366	1.00000	48.61747	8.63671	11.10143	5.78964	19.33549	7.37918	9.02318	1.6	29.07101	8.22807	8.18820	43.11667	5.70470	1111.25573	57.33955	7.29888
6.96462	1.00000	48.33324	4.94478	4.47557	8.27301	6.55234	12.61800	8.81586	-82.42491	47.77860	6.12787	6.67443	42.97086	2.22533	1179.92527	66.45895	12.60373
7.40626	0.00000	39.20948	8.59065	5.49500	8.62698	8.63225	7.52955	7.54396	71.57118	48.15865	5.82797	9.35684	32.87533	13.88665	1159.73419	74.65927	7.11421
8.83999	1.00000	49.51894	7.26517	6.55613	8.66083	18.45225	8.72919	7.11443	-5.55835	31.60748	5.94065	9.08681	42.64685	10.41472	1114.98862	59.61127	7.84108
7.42421	0.00000	63.52165	9.68358	7.39134	9.25750	5.26513	6.01798	8.08371	-2.01111	55.93593	7.51343	6.13678	52.66277	1.81131	1176.24113	58.87914	7.11010
6.98300	0.00000	62.50271	7.27483	7.03703	8.01471	23.07746	6.98146	8.44518	128.62667	61.92591	7.53621	8.37913	34.8825	5.44268	1115.10569	72.36191	6.04937
6.45773	1.00000	45.61601	5.47538	7.69453	6.30559	26.00658	10.47073	9.76747	106.92667	30.01041	8.43641	6.30484	-6.91806	2.38552	1062.02477	57.16128	10.01240
8.47061	1.00000	58.30127	6.97638	7.82265	10.77838	-5.24256	6.60484	4.72772	106.92667	45.61857	8.20832	7.15100	-6.91806	2.38349	1157.47592	54.75000	8.61587
9.89252	1.00000	52.11937	6.73955	8.48095	5.92119	9.56242	7.14389	9.21220	-85.76942	38.69719	7.54167	7.90956	39.78504	3.32378	1183.66560	70.33809	7.07437
8.52352	0.00000	43.54073	7.54783	6.58238	9.02354	16.50963	4.94726	9.37047	37.3825	44.89428	6.63373	6.16070	37.05944	2.15871	1117.82998	52.33209	5.96695
8.83517	1.00000	56.76991	5.00509	5.11412	8.73482	26.97971	11.97728	7.80227	37.00438	42.77727	8.50573	8.79293	-7.60361	8.49547	1129.54277	68.07907	11.53183
9.91258	1.00000	41.27575	8.08635	10.24610	7.77617	16.98175	7.23551	9.38902	40.17171	26.83866	8.42664	8.16015	58.1908	5.39970	1148.18024	68.10359	8.42835
7.15041	0.00000	51.46989	6.74131	4.79871	9.47305	22.98105	4.36418	11.93555	-89.64066	58.86414	7.73031	7.00611	40.56754	2.63735	1081.64747	71.41035	7.34897
9.44208	1.00000	54.67544	7.63404	5.23090	11.72453	15.89929	8.98069	9.50896	119.58627	49.09710	7.70289	8.88655	23.5654	9.20923	1052.52923	61.88515	10.54498
7.29855	0.00000	28.09289	9.30634	3.28520	5.15321	1.31507	8.03249	8.98035	72.54064	42.85851	6.45546	7.80592	31.82539	4.22113	1054.61193	75.90731	7.35468
6.43305	1.00000	35.09573	9.34422	10.51741	4.99958	12.42772	8.30988	9.11189	126.28333	45.10354	8.72010	6.01905	45.35	0.79696	1136.27020	56.97681	7.15513
6.88526	0.00000	72.92932	10.25821	6.87989	9.62134	-0.42178	7.37830	7.60166	-73.02841	26.72258	6.79806	8.29223	-36.9256	5.51942	1166.45378	80.81990	5.94835
7.63370	1.00000	40.12122	6.89746	6.51758	8.84407	20.41912	9.08935	7.60677	34.86563	19.98547	7.63550	6.60416	31.92923	1.45348	1180.46307	73.14336	9.15985
8.60993	1.00000	11.86993	5.93021		8.57232	14.82130	8.78464	6.72220	119.58627	38.00687	9.18287	6.76550	23.5654	2.56968	1135.04796	70.95686	12.14546
8.46084	1.00000	62.13391	5.67238	7.40569	9.06375	-1.53041	8.03308	4.99796	13.32127	40.51753	6.64561	8.87760	52.59319	10.00860	1053.91199	64.03672	10.24686
7.08385	1.00000	75.38479	7.23056	6.29647	9.97879	12.11378		7.27800	17.22635	41.25258	7.83768	8.01423	48.8449	4.15096	1074.19748	70.96061	8.36302
6.38328	0.00000	52.96478	4.41383	6.69803	10.53954	24.84994	8.84933	8.69945	3.47717	38.96887	8.49860	8.40518	36.76639	6.22813	1124.20649	71.28116	7.11777
7.20235	0.00000	86.02284	9.16687	5.51743	10.99279	10.44301	7.26901	9.92001	8.77069	45.66336	7.23024	8.60028	50.80904	7.62930	1114.12605	65.27251	5.01359
7.89927	1.00000	50.25005	5.16841	10.66931	5.94499	19.06668	4.82956	10.49986	4.52529	36.68650	7.79130	9.09303	50.71229	10.54653	1086.69988	72.28219	8.73641
7.90635	0.00000	47.97953	8.94424	5.72951	9.00624	23.14550	6.25490	6.63826	-1.06667	55.35406	8.40757	8.50856	53.78333	5.68360	1150.89650	67.20318	7.03558
9.27603	1.00000	42.21407	6.10506	7.18716	9.41891	1.20788	8.16231	4.74806	88.58	60.58078	7.39497	6.89068	23.18	2.70083	1125.55537	69.44901	9.71933
7.13367	1.00000	74.67710	4.32512	7.26300	7.59691	24.12190	5.81558	11.17418	1.26738	40.14235	7.44092	8.77758	51.84819	8.48796	1134.15126	66.28157	9.71426
5.43478	1.00000	54.07387	5.46621	6.22210	10.42380	23.68907	8.15783	5.84302	-76.99081	43.36698	8.07679	7.84896	38.96372	4.89067	1124.22992	79.57010	11.65744
7.63493	0.00000	57.84235	7.51772	6.38760	8.87834	18.61271	5.89821	5.23791	42.7125	95.62418	8.75979	7.71652	11.15583	3.92026	1063.58999	63.72977	6.27841
8.10101	0.00000	35.63304	11.06248	9.56872	10.22056	30.11102	8.58605	6.18886	31.33078	54.60078	7.49519	8.03193	47.56494	3.87790	1142.16248	79.02825	6.42597
7.09984	1.00000	48.75472	5.95836	10.16370	7.11444	16.66570	4.81099	9.04295	-94.91386	34.98629	10.21255	10.21986	17.94979	31.24312	1142.37290	78.37926	9.74112
9.20608	0.00000	72.45829	7.55718	5.72943	7.45250	13.70122	8.50083	8.94462	60.70278	41.80465	7.35126	9.56485	55.75556	17.03153	1169.21937	67.85065	7.79539
8.03446	1.00000	60.37839	4.84608	7.39720	6.75212	34.03530	12.06278	3.00079	-86.19903	41.48193	7.34326	7.84172	11.84962	3.68492	1198.91735	62.13324	8.25966
6.24129	1.00000	34.29272	5.26787	8.26662	6.93157	8.33154	5.16275	11.98934	5.2875	64.62102	5.05455	8.07178	51.65333	4.75201	1061.89381	83.35243	7.05099
6.63404	1.00000	57.17469	6.40665	4.71716	11.02092	31.14804	8.56191	6.86994	-80.38297	53.96617	7.80370	9.03331	42.8334	10.39054	1192.19774	69.55722	11.98493
7.95315	0.00000	53.93548	8.45420	5.69613	11.06047	3.62077	8.48782	9.41467	17.22635	32.56512	7.11373	5.62343	48.8449	1.60743	1141.37714	74.19059	6.61386
6.30192	1.00000	9.16629	7.66132	6.09471	9.21358	-1.77929	8.58224	8.03393	7.00417	59.23933	9.66649	8.83926	52.26083	8.88564	1158.47360	65.92507	8.99605
8.68996	1.00000	47.34825	7.04230	8.32260	11.55495	-6.39503	5.72336	3.82749	18.34717	44.92170	6.49049	8.12609	54.60528	5.17076	1177.94628	51.96707	8.82132
9.04259	1.00000	64.21951	5.93633	7.04860	6.22487	11.61275	9.67293	9.40040	-86.57415	60.86279	8.37783	6.67700	15.48131	2.17101	1089.25072	69.07893	9.60856
8.42681	1.00000	55.23426	6.71029	9.31089	5.63983	18.98293	6.57886	8.07882	-0.76773	50.67796	6.81606	7.59832	38.38479	3.92231	1199.72237	62.77774	9.66952
5.77934	1.00000	52.84473	7.46355	7.04150	8.52462	10.95782	6.96796	6.94503	-84.13722	42.69181	5.91420	7.05491	9.92787	1.14302	1155.48467	69.05313	8.23971
8.62930	0.00000	33.70342	7.16745	5.87581	8.92322	4.82616	6.51329	9.07531	15.16554	35.49208	7.76600	6.92596	-4.5833	3.02767	1055.34061	68.65842	6.68058
9.49780	1.00000	48.17342	7.48044	7.06943	8.51543	14.00860	9.50847	10.66940	42.7125	48.27141	8.27873	8.43318	11.15583	6.05001	1161.46500	84.27010	7.83323
7.34026	1.00000	45.65759	7.55252	10.01225	4.22264	25.98853	7.17044	8.42729	136.61667	59.27789	6.39713	8.46562	36.53333	6.66839	1096.73885	65.79577	8.91216
9.37884	1.00000	38.88061	6.75317	6.28716	11.10935	23.76258	9.93740	5.91882	-122.40433	54.12422	7.40027	9.36267	37.71715	13.68125	1173.61111	64.82314	8.13867
6.17494	1.00000	20.08075	6.87025	11.19378	4.69521	3.43414	5.82242	10.26439	17.10558	44.59457	8.12083	6.70576	61.72744	2.21064	1159.09181	74.19805	7.40370
7.22566	1.00000	68.51239	6.04232	8.76426	9.29072	15.68153	7.55359	10.15523	-48.67028	44.95999	8.26258	7.48509	-28.24	3.24388	1164.34488	77.46014	9.25793
7.12823	1.00000	41.25693	6.22115	6.63837	7.53228	15.41038	7.93724	8.49759	74.80555	49.24892	5.23241	8.70978	34.08565	8.14841	1114.81596	63.15934	11.11783
6.47121	0.00000	43.91696	8.33480	7.08426	9.43037	41.97342	6.12474	5.70891	12.6723	61.76122	6.51007	9.44378	41.72063	14.53994	1159.58438	64.04587	7.19091
9.81762	0.00000	61.70412	9.24714	5.05863	8.93027	18.55703	5.08985	8.63070	29.91582	51.04427	7.68275	7.46652	31.20176	3.47135	1056.83662	69.46651	4.57987
7.90758	1.00000	65.08922	5.44594	8.06545	9.94095	-3.56353	5.78865	9.59465	21.32778	77.61041	6.83821	7.73275	42	4.48826	1119.36670	70.69560	10.28560
7.72491	1.00000	51.41338	4.44385	6.10390	6.27720	22.55416	11.91466	6.30657	-5.55835	29.46135	8.30444	6.61186	42.64685	1.79868	1139.85226	91.18194	11.21471
5.53299	0.00000	37.01169	6.26420	6.05432	9.08466	17.38448	7.90790	8.83143	68.75915	54.66579	9.50791	8.24288	27.52948	5.34534	1083.60088	81.97321	7.07468
8.25827	0.00000	27.95739	4.37322	8.35539	11.81566	8.93649	7.06240	7.72468	3.39467	30.94353	6.92988	8.64022	6.45407	7.28505	1103.80021	76.51618	5.34489
6.94527	1.00000	43.15333	7.36664	10.81951	5.94764	10.32019	5.87353	8.54130	-79.59415	23.63682	8.17177	6.97907	-2.13404	1.38259	1090.76517	64.74461	9.11676
7.42254	1.00000	33.81755	6.55687	8.49315	7.79162	17.28658	6.88267	10.01676	14.51472	31.34183	7.69181	8.13138	35.89972	5.13582	1166.46024	72.93464	7.74759
7.41282	1.00000	58.58094	8.54291	11.07588	4.98162	38.72785	8.00570	10.42895	-48.52333	48.51560	7.82649	7.34477	-0.71667	3.20856	1097.88073	65.04988	7.91712
8.52773	1.00000	40.38320	5.30563	9.31589	4.33146	3.59925	5.84433	11.84229	10.98461	34.16514	7.66261	8.63746	48.35693	7.05503	1060.60661	63.46842	8.03402
6.93834	0.00000	57.61823	6.53393	5.53787	8.19020	7.70733	6.44321	10.42619	-74.28459	69.89461	8.06244	8.80404	40.5576	7.62248	1106.33310	62.35726	6.78526
8.96456	1.00000	35.68793	5.15801	7.03100	9.04488	15.48532	9.15627	4.84620	-97.03285	32.63457	6.64388	9.05442	47.92526		1083.92704	69.25353	9.93699
10.04009	1.00000	76.31228	7.74538	7.50473	8.61327	5.32309	6.94900	10.01994	3.55665	46.83618	5.32715	9.36409	36.72544	13.86641	1148.35135	57.77867	8.80432
8.83113	1.00000	46.43405	6.14250	7.52596	4.20432	-0.37307	7.15025	8.28392	103.81667	50.08731	8.04662	6.59478	1.6	2.72405	1099.27368	55.28562	10.40549
7.75890	1.00000	69.53363	7.28417	5.87185	9.44643	20.06513	6.85651	7.52264	18.69303	42.23566	8.39897	8.27065	12.18441	5.78177	1165.46676	74.78570	9.91045
9.68219	1.00000	45.98320	6.25179	6.00545	8.24038	28.63390	10.97600	4.99330	-89.71472	56.63969	9.13919	6.37863	13.73417	2.25891	1142.43615	64.61502	9.03187
7.19389	0.00000	51.44419	9.03206	8.30461	10.50157	8.31312	6.83171	5.48037	12.1369	37.37114	9.06257	7.19700	51.04962	3.03224	1141.25766	68.90276	5.32260
7.36299	0.00000	60.08328	8.87458	7.97272	9.95448	14.82362	6.02653	5.40072	-74.95472	55.20957	9.59776	6.88303	10.98778	1.89134	1093.64225	67.34973	6.63817
7.07736	1.00000	53.59393	9.15027	5.36255	8.45922	3.29254	7.96693	7.87125	100.48528	30.23123	9.62129	7.21091	14.37395	3.19298	1157.81470	67.11612	7.34189
8.97330	1.00000	43.21223	8.60470	11.30010	4.35689	31.72771	6.08376	9.11505	68.88871	62.10403	7.06664	9.30014	25.95533	13.36942	1180.33517	62.22829	7.14880
7.95539	1.00000	50.52856	4.98509	8.53684	9.96255	15.05224	5.81455	8.84465	129.96972	41.62909	7.37835	6.85284	33.4425	2.97423	1164.87634	65.58685	13.14290
8.12889	1.00000	48.26984	5.96813	8.73433	7.74380	13.86017	6.17451	10.13166	40.17171	72.15200	9.40047	8.16740	58.1908	5.94386	1127.91880	62.49096	9.11665
8.85820	0.00000	54.04942	6.51601	6.99389	9.04937	14.09795	7.41604	8.05799	-86.19903	51.03789	6.61731	8.03437	11.84962	4.17640	1129.31747	59.03669	6.11741
6.78213	0.00000	33.91588	7.22761	6.00125	8.05893	4.26656	7.81275	9.82662	-113.3187	60.48816	7.83174	8.28759	53.51684	5.71185	1099.91909	80.36167	8.30366
7.95516	0.00000	42.06048	9.23857	5.28619	10.35909	5.38592	6.62398	9.27614	-120.45794	34.28910	8.99845	7.90442	34.63915	3.22960	1088.50130	72.48722	5.12856
7.15657	0.00000	45.47530	6.15761	7.59911	9.36042	13.32052	8.02874	7.81832	-52.51028	50.30524	8.00492	9.93444	-28.81833	24.30783	1188.87646	65.56806	6.51328
7.95820	1.00000	27.69467	6.79500	4.50106	10.17632	22.54083	10.18946	11.44818	145.13643	31.08910	8.04724	8.49063	-38.16604	6.01620	1177.38408	79.28755	
7.06886	1.00000	41.74653	8.12630	7.07097	11.23712	22.52547	7.60961	8.85871	76.32756	34.24303	7.78656	8.11563	9.57046	4.31878	1073.26614	63.60191	8.47219
9.13461	1.00000	57.65046	6.46932	6.72057	8.83707	14.75557	7.63276	9.88245	13.31783	35.07276	7.92606	7.49162	52.61131	4.04533	1075.35505	77.08320	8.14819
9.01319	1.00000	63.83083	6.21140	6.79963	9.30051	7.05817	8.57962		-2.01111	29.04943	7.62294	8.88336	52.66277	9.78452	1138.80585	72.07061	9.63119
8.17534	0.00000	34.80199	5.31293	7.90965	10.85431	16.26765	6.91535	7.20327	-77.03116	72.03318	7.71280	7.20659	3.8801	2.66633	1194.65542	73.20666	4.90899
7.07340	1.00000	50.77081	6.83259	10.63867	4.21538	34.92576	7.07107	10.17098	-81.23621	60.23460	8.36305	9.42679	33.98154	14.68097	1082.22115	72.88757	8.48877
7.81401	1.00000	49.27490	6.34245	10.88151	6.98723	-5.13346	5.18755	10.57348	-122.38731	73.52695	8.14328	8.68943	45.53929	7.52755	1175.85214	70.76377	8.96892
8.20669	0.00000	56.81204	9.83218	6.75583	8.57759	15.09795	8.36944	7.62282	45.36561	35.31955	8.87499	8.49363	41.09246	7.06840	1165.24794	77.98750	7.82333
8.81815	1.00000	63.39098	6.22531	6.20077	8.53997	12.16369	11.20445	8.46156	-82.4017	45.69347	7.76633	7.36997	23.0072	2.05459	1076.47237	64.98422	10.42985
7.94814	1.00000	43.58169	5.92780	6.04606	7.47185	13.43022	10.15315	5.87825	137.23333	51.05770	6.55165	8.14897	35.8	5.58102	1145.97985	74.01347	10.28909
8.60096	1.00000	47.16176	5.73441	8.27988	7.58677	19.83147	6.72063	9.09148	14.01481	46.82998	8.46887	7.88813	42.67164	4.77869	1123.16440	79.50231	9.73632
7.75230	1.00000	42.32645	6.94559	8.09991	9.38143	25.71175	7.42485	10.18505	15.46667	81.27371	8.45317	7.69395	47.05	4.37038	1116.25897	69.54295	8.83878
7.46993	1.00000	47.57032	7.02389	7.42797	8.36275	21.58124	7.81765	6.73756	59.80222	56.19059	8.15148	9.19036	58.63667	11.91134	1130.43111	67.79206	9.11493
6.62697	1.00000	59.15235	7.68045	11.13831	7.77021	16.24746	6.58798	8.78832	73.66633	44.21618	7.45975	5.96077	25.92493	1.24559	1166.38804	69.88036	8.42057
7.47961	0.00000	28.15496	8.66847	1.95513	6.07642	3.72943	5.86415	10.41510	128.62667	51.88520	5.89265	7.34748	34.8825	3.38004	1145.83000	89.33962	6.43826
7.35802	1.00000	61.26658	7.42710	5.29319	10.77216	19.25444	8.60469	10.82790	4.86667	63.79619	8.82070	7.24125	45.51667	2.75195	1115.87856	62.90149	11.29191
9.55735	0.00000	60.42677	6.39135	8.18823	8.79032	18.92418	8.41335	8.93215	-119.27337	38.58231	6.82292	6.83776	50.26729	1.94290	1062.88986	56.82055	7.96154
8.21702	1.00000	46.58218	6.47200	7.45730	9.56319	11.92065	7.75457	8.05848	3.55665	62.21911	6.90774	9.04897	36.72544	10.39246	1061.88686	65.46702	9.26391
7.95211	0.00000	55.57679	8.96202	6.30719	7.89528	20.35384	4.64954	5.80615	135.6	30.66085	7.32363	8.73618	34.61667	7.77286	1155.32518	67.41218	6.87990
7.13187	1.00000	43.10062	6.41293	5.98692	10.21744	13.34567	8.53962	6.95125	0.57856	61.29050	8.07961	6.99289	40.70995	2.44611	1060.59972	64.68584	10.46132
