CFCs	latitude	TEMP	NOx	H2CO	NH3	C2H3NO5	PM10	CO	PRES	PAHs	warning	O3	longitude	Pb	CH4	PM2.5	SO2
42.09068	4.73245	24.33931	9.84712	53.20335	6.28978	0.91941	5.33811	9.50835	1184.73921	9.72562	0.00000	8.44367	-74.26419	71.36816	10.44319	8.63983	8.18738
51.46079	48.73218	21.94403	11.59912	52.02122	6.03843	0.73769	6.59649	8.87722	1072.73740	8.24553	0.00000	7.59664	11.18709	36.39822		9.74887	5.43578
35.11597	50.64336	30.21774	8.78110	42.79667	6.51520	1.37910	7.18155	6.25912	1075.75007	8.17998	0.00000	9.03217	7.2278	40.67047	9.61923	9.31624	7.27574
30.55803	12.18441	14.09461	5.81152	53.28788	7.70599	1.53041	7.46614	8.83550	1177.69273	8.02124	1.00000	8.42300	18.69303	56.74646	10.45207	6.66141	9.88496
64.30202	0.03813	-1.35427	9.89661	46.73657	6.48537	4.24753	9.08264	7.79286	1140.02881	7.83648	0.00000	8.10653	36.36339	28.06706	5.93087	10.70355	8.25911
57.18715	47.92526	2.14783	7.74206	50.23172	8.77055	0.68302	5.57080	10.15807	1074.88664	8.42789	0.00000	8.33849	-97.03285	59.34742	10.62538	9.45998	9.17208
47.32488	37.65181	23.01856	10.80949	41.35448	6.24562	2.07415	8.11896	7.44211	1092.97479	8.25590	0.00000	7.34473	120.33063	41.03696	7.57394	8.28103	7.57334
38.93334	12.25282	11.04722	8.67168	58.57294	6.46887	0.71340	4.30637	9.25595	1118.61290	6.43157	1.00000	7.06523	79.41727	46.19912	5.79521	8.65054	8.16571
66.70306	55.82737	27.67335	11.06778	52.94283	4.93533	1.98604	8.00340	8.00383	1199.78841	6.58459	1.00000	6.55062	-4.0573	34.99680	6.97483	9.70929	7.76483
59.96071	25.67927	7.33693	10.79748	77.19480	6.34765	1.36084	7.07840	8.58452	1178.57878	7.77587	1.00000	8.25519	-80.31727	35.52301	5.89881	9.51843	7.84803
50.54858	48.8222	21.97686	9.23151	43.44276	7.72564	0.87996	5.85246	9.21530	1099.54801	8.72593	1.00000	6.79144	2.12213	38.60923	5.18474	8.79088	8.64860
51.27117	35.85	-6.40711	10.27704	38.44474	6.52076	1.89633	7.86343	8.72223	1117.52226	5.42709	1.00000	8.04668	117.7	44.87176	4.92254	10.89769	9.59195
46.17799	0.76755	16.30285	5.45604	48.00116	4.80030	1.01439	5.88202	9.12486	1149.05861	8.94125	1.00000	7.82398	24.43973	57.23904	8.27365	6.68093	8.67469
52.76753	4.96667	21.12928	11.69767	15.46433	8.08977	0.40395	2.03142	9.30957	1066.12787	7.72148	0.00000	6.64671	10.7	51.25779	7.04052	8.87505	7.80145
38.93849	-11.78333	22.73772	6.84889	67.36443	6.07597	0.67444	4.90410	8.34661	1087.69942	9.08113	1.00000	8.32017	19.91667	53.47785	9.40665	6.43742	8.29735
27.89804	50.56149	13.56938	10.20542	49.70649	5.71081	1.31592	6.88004	7.72459	1074.57615	7.87110	0.00000	6.98214	4.69889	65.30259	7.68515	8.28010	8.73027
46.31431	55.25	-4.23900	6.25283	45.67503	7.58120	1.42523	7.29007		1162.28822	8.65848	1.00000	7.35450	24.75	47.91850	10.36796	6.81696	8.70084
44.50879	43.31667	24.96011	9.73756	65.33410	7.15650	1.34920	5.29011	8.73693	1051.04333	7.55484	1.00000	7.78014	-2.68333	30.49308	5.59401	8.34165	7.26514
63.44951	53.93361	7.22851	9.76352	50.35703	6.93644	0.85763	4.70257	7.02376	1131.41490	6.21427	0.00000	8.03693	37.92792	60.51589	8.34334	8.75525	6.26399
39.95989	46.1351	24.24331		49.12220	7.53774	0.61909	5.26515	6.76830	1178.78216	5.21807	0.00000	6.57325	-60.1831	63.33121	9.19161	9.20637	6.35892
54.39380	55.54028	7.21896	9.15495	27.25603	11.74576	32.15496	11.22198	10.45015	1146.28295	7.93064	1.00000	8.68429	89.20083	77.56738	7.27971	7.21981	7.51124
49.67815	68.79833	14.79358	3.95261	42.23185	3.08105	0.98412	4.03234	8.30935	1051.08490	8.13176	1.00000	5.87265	16.54165	27.48153	11.75332	6.02573	8.86299
53.56293	52.86147	14.69191	4.91790	36.63243	5.83267	1.89331	7.97139	11.92992	1057.02020	7.05601	1.00000	10.22393	9.5926	65.81971	9.00631	6.58341	7.39520
79.04942	53.51684	26.44777	11.32749	35.93063	7.09179	1.02221	4.10536	7.29538	1095.74689	7.92019	0.00000	7.82995	-113.3187	61.78404	10.07364	11.26419	7.72900
24.36586	40.42386	15.17920	9.34946	28.18678	7.66895	0.83096	4.60194	8.31695	1123.73303	8.78874	1.00000	8.10247	-3.53261	60.90277	3.43707	9.08029	
62.38188	37.51803	7.69914	2.00913	44.00728	3.68514	0.82599	5.68129	7.40381	1096.55932	9.68012	1.00000	8.67911	15.00913	23.28950	9.76887	7.02370	7.27507
45.36416	37.13548	6.26912	8.97231	43.09035	5.82605	3.67252	8.75332	11.14655	1185.20297	7.64228	1.00000	8.88505	-3.67029	43.80231	6.69868	12.55301	9.25397
74.59843	58.63667	14.12820	8.56844	56.89354	4.50697	2.24665	8.21733	7.93175	1161.01247	8.26541	0.00000	6.85330	59.80222	51.06187	8.43873	8.46890	8.10747
47.24004	31.20176	26.93530	10.30035	57.75846	3.27328	17.36086	10.59450	8.28001	1136.98153	7.19850	0.00000	7.65464	29.91582	39.85337	5.19141	6.13502	6.69956
40.82071	40.63316	17.39640	4.64320	63.44317	8.56323	4.48302	9.14585	10.00736	1113.62757	8.79733	1.00000	10.18617	-74.13653	54.27400	9.62542	7.06508	6.19012
46.24877	41.57721	10.48467	7.11820	35.94680	7.35823	0.86312	6.44906	8.01929	1105.81433	8.57646	1.00000	7.28274	-93.71133	66.77379	9.09657	6.71152	7.41255
48.69684	23.0072	5.49053	4.72652	33.14405	5.65529	0.72787	5.86503	9.14814	1079.99534	8.35723	1.00000	7.18364	-82.4017	58.85785	9.40855	6.67115	7.45989
54.05803	5.27247	18.67390	7.47256	43.28606	8.85704	3.84444	8.83752	8.55531	1079.39924	8.13106	1.00000	8.48291	-3.59625	49.94762	7.69649	7.18553	8.19952
62.85343	33.92866	6.78182	10.94472	48.41510	5.63800	1.31073	7.14350	7.53288	1104.20288	7.37320	1.00000	7.99098	-6.90656	48.87989	8.48790	9.79160	8.71295
57.20024	54.8421	5.52604	9.16633	45.04804	7.07757		6.93542	9.68304	1088.11142	9.40370	1.00000	7.31537	46.5813	33.59114	5.88118	9.90729	7.83402
53.98570	41.72059	13.06724	6.64514	35.48551	7.41382	0.39900	5.90249	7.99040	1134.69909	8.07703	1.00000	8.91809	-87.70172	43.39542	6.51541	7.35834	9.47633
53.11129	14.95472	3.02479	6.10564	43.24520	8.39381	2.10518	8.08262	8.10032	1080.28745	6.50826	1.00000	7.50909	120.89694	62.04110	8.89809	7.09381	8.52762
53.64603	42.58342	19.52980	8.37004	49.56020	6.45328	1.33573	6.86653	9.03149	1112.17046	7.72523	0.00000	7.88007	-71.8023	59.79573	8.97723	10.22902	7.47718
70.22013	55.64776	19.18858	8.09867	48.25452	8.17430	1.50850	7.12401	5.93949	1134.67089	6.83160	0.00000	8.36656	38.02486	40.19752	12.14812	11.37700	8.33995
31.93879	12.25282	11.93630	7.16827	41.50055	9.52263	1.25690	6.82391	9.60285	1148.91729	7.88154	0.00000	6.99767	79.41727	39.00773	8.54818	9.41113	8.78245
34.98097	34.61667	30.37753	10.27295	31.87399	6.60630	0.99156	5.96009	8.07771	1141.42580	9.29817	1.00000	7.54302	135.6	50.75201	3.92437	10.25592	8.21293
	35	21.59557	10.10836	39.50381	5.55340	0.99413	6.75540	6.43623	1115.18038	7.01334	0.00000	9.18552	136.51667	32.59194	8.82520	9.44094	7.47629
56.43615	-4.26613	20.40382	7.83343	32.95820	7.72190	0.66878	5.59056	5.57823	1140.84585	6.61040	0.00000	6.90115	15.28318	24.25843	10.23083	9.33704	6.77733
50.16914	17.06542	24.42361	7.24681	35.30012	6.86008	0.88900	5.12889	9.19957	1084.63092	8.49464	1.00000	6.61282	-96.72365	23.86904	5.00463		7.83914
27.08827	16.455	10.87011	9.92346	42.79288	6.46277	1.52679	7.50196	8.47007	1152.86267	8.16110	0.00000	7.08252	120.5875	38.23698	8.85240	8.88173	7.64251
45.56840	51.38673	29.92662	7.51961	42.79091	7.43238	0.50208	5.93862	9.85942	1190.25282	8.34546	0.00000	9.02728	0.30367	42.99141	9.47278	10.08753	8.23798
60.48082	45.44868	12.53599	9.03228	58.93077	9.46789	1.70957	7.86307	8.89812	1163.21387	6.43684	1.00000	9.42662	-73.81669	47.30940	8.07797	6.82354	6.56066
37.80182	39.78504	15.24890	10.35428	33.66335	4.77434	3.85620	8.86834	7.41245	1130.63843	9.37428	1.00000	7.25242	-85.76942	56.41332	8.77443	9.18746	6.85067
62.27155	20.74122	12.45206	9.41370	47.40053	7.53589	1.20115	7.12684	8.90823	1115.36392	8.99747	0.00000	7.15700	-100.44843	76.41739	9.37354	10.52689	6.29889
53.76849	33.03699	11.02436	5.28967	61.08786	5.77090	0.35011	5.16095	9.36715	1196.92712	8.12131	1.00000	8.99733	-117.29198	30.23403	8.94486	6.66319	7.92963
53.03705	16.0438	6.64582	7.36639	39.74849	7.68638	1.02346	5.41542	4.16731	1113.78728	7.55432	0.00000	7.23792	120.4861	57.26638	12.51435	10.74403	6.82080
48.06563	8.79577	11.10981	8.19829	29.52922	7.04165	1.66941	7.42245	10.21316	1124.58219	8.31650	1.00000	7.00163	-75.69947	55.28569	6.85049	10.51531	8.42469
100.00000	28.98002	18.88129	9.37647	51.93562	6.54734	1.10195	5.84257	6.42945	1153.26546	10.46550	0.00000	7.54584	77.70636	57.43661	8.94119	9.09271	8.65491
37.40687	50.09019	25.09323	9.03428	61.44409	8.68868	1.84362	7.80082	11.23741	1197.29972	9.97932	1.00000	8.34727	8.4493	74.44286	9.09835	6.30769	8.09604
61.91317	-31.25033	25.12563	5.44540	61.79460	7.86558	5.08067	9.35353	9.55632	1190.84108	9.17800	1.00000	7.21765	-61.4867	62.19352	7.97708	7.24832	8.16254
73.41191	36.46917	1.84329	8.27483	34.17127	6.23180	0.90714	5.33996	9.30357	1171.04427	8.63815	1.00000	8.44491	10.78222	42.89523	10.44738	5.93485	6.60009
50.58031	3.31332	14.34404	10.64746	46.15338	6.21465	0.79291	5.51340	9.81396	1075.28707	8.20511	0.00000	8.56874	117.59152	38.33657	10.16776	7.72050	7.90729
55.16686	10.98778	13.19309	12.79724	43.31940	6.01053	1.15430	6.00742	9.98244	1117.91735	8.72968	0.00000	8.89348	-74.95472	46.67661	7.97558	9.98412	8.68226
40.66417	48.15659	25.61371	7.94388	58.34174	7.30523	1.35168	6.32947	10.53121	1162.07103	8.37590	1.00000	6.17688	28.28489	66.73337	5.54879	10.21926	5.77807
53.43668	33.92946	12.43839	5.97525	41.84006	6.20915	1.34906	6.34911	9.78013	1196.21626	7.59310	1.00000	9.30352	-116.97725	47.65756	7.17445	7.00588	7.83653
61.77477	34.4833	1.18177	7.69430	65.26899	8.52992	1.38311	7.90757	9.92077	1195.53365	7.43363	1.00000	8.07865	136.84186	44.09136	10.48207	6.32622	7.87157
67.92992	50.56149	21.47775	10.62239	63.96574	6.74123	1.02743	6.39661	8.22023	1083.56955	8.36285	1.00000	7.70902	4.69889	52.09922	5.70415	8.60593	8.41684
58.82625	4.02219	-4.50992	8.95558	71.01751	5.89193	1.07816	6.47995	7.84881	1152.76398	6.92769	1.00000	6.29984	101.02083	56.57242	4.80624	9.66360	8.11744
64.20840	43.61062	14.28089	5.71828	17.49557	5.75381	2.40915	8.24582	9.25918	1170.51093	8.70815	1.00000	8.70519	-72.97261	62.90452	8.15555	6.88405	6.83683
34.86444	16.0567	5.66013	10.12582	42.89163	6.14945	1.19230	6.18922	7.70702	1134.72067	7.32577	0.00000	7.22751	103.65309	31.99134	7.91140	8.41027	6.22065
43.71161	35.8	16.57657	8.76735	29.74165	6.93435	0.80113	6.75208	8.95791	1065.02281	10.01877	1.00000	6.69390	137.23333	40.18484	6.78882	9.06252	8.58736
53.42861	15.72892	11.67487	9.81865	40.10394	6.18098	0.57200	3.46762	10.67543	1056.53164	8.20583	0.00000	9.39335	120.57224	54.36929	12.44018	7.60130	6.91741
31.37019	-23.85972	4.75702	4.70651	39.41672	6.10218	0.90161	5.80392	8.14790	1168.74983	7.89970	1.00000	8.91632	35.34722	58.23668	11.76521	6.36554	9.00726
58.39654	10.66668	15.69675	9.17115	29.73721	6.45249	0.80227	5.42254	8.80402	1061.30308	10.43909	1.00000	7.34898	-61.51889	55.44148	5.12819	9.51530	7.73648
54.30416	40.87363	19.55927	9.44353	54.58032	6.60570	0.75135	5.12768	8.51018	1067.56589	7.49413	1.00000	7.34860	14.34085	41.43145	6.91050	7.90044	9.42647
63.74712	36.53333	8.34674	4.98519	31.06965	6.67530	2.15472	8.21234	10.00476	1100.02997	10.00925	0.00000	6.32169	136.61667	42.52192	7.42885	7.18484	7.89302
46.54277	26.91756	20.09488	7.70536	40.67894	6.99053	0.96595	5.59860	9.07252	1070.83532	7.68256	1.00000	8.72009	-82.07842	55.29804	5.51918	9.98979	8.41633
60.37612	46.32313	24.12630	9.96568	41.11997	5.33115	0.63330	5.21303	7.06688	1169.65610	6.48132	1.00000	8.07863	-0.45877	49.31436	7.88772	7.29182	6.69697
66.32978	10.22677	16.95286	6.46364	41.02631	6.18601	1.04058	6.72062	10.25948	1125.60744	6.78527	1.00000	7.68843	-67.33122	63.37926	9.13301	6.45583	9.77413
39.87653	51.88333	17.15574	6.51556	51.85109	3.48261	0.62277	3.96426	9.60884	1186.15833	9.23034	1.00000	5.80053	8.51667	41.12656	9.66103	5.98065	8.42340
49.37215	25.92127	11.88462	9.39803	61.51731	6.39639	0.97364	7.14759	9.38854	1144.81979	7.96451	1.00000	7.55342	86.79271	49.78654	9.34634	6.54760	8.32737
61.13733	38.68712	14.13150	8.58366	43.00636	6.82199	1.75256	7.81963	10.33657	1112.19669	8.08758	1.00000	7.41495	-4.10734	54.07902	6.42450	10.49392	7.43975
54.70898	17.54907	3.08437	6.42271	29.19151	7.69305	0.69308	5.56629	3.62057	1124.21978	8.66404	0.00000	8.38330	82.85749	70.63881	10.78279	9.19538	6.79414
27.13409	37.49073	26.18436	9.91982	47.12896	6.67998	2.01866	8.14420	9.66349	1191.61036	8.20525	1.00000	7.78076	-2.77259	58.46952	6.16797	11.04966	7.32691
57.84011	38.55632	22.48274	10.05698	45.83655	6.30946	1.18054	6.73268	7.50788	1192.34601	7.57110	1.00000	7.99225	69.01354	45.84152	4.56688	9.67883	7.83000
66.32249	41.0051	15.27807	8.35711	54.72825	8.19351	1.08061	6.78945	9.20417	1198.63579	8.61730	0.00000	9.56930	-73.78458	62.65640	8.59062	10.56336	8.24447
43.19805	54.8421	11.57338	9.01217	55.33718	9.14028	3.13436	8.60827	9.69884	1105.02080	5.88976	1.00000	8.39484	46.5813	48.99187	7.37798	6.90368	8.48890
45.55157	53.51684	5.10729	9.47838	63.05660	6.43497	0.67119	5.77625	5.92817	1181.92001	7.53986	0.00000	8.19850	-113.3187	41.13652	9.20496	9.58051	5.79111
49.34667	10.98778	17.55070	8.82090	46.08142	5.23210	0.59980	5.83348	8.59823	1091.31400	6.77893	1.00000	6.63647	-74.95472	56.11105	9.60197	6.89522	8.50093
64.71857	31.78336	15.49798	10.57045	50.63962	6.07973	0.98618	5.80468	6.86597	1194.84817	9.84806	0.00000	8.12588	35.23388	51.86364	9.63739	10.18159	7.65872
65.85237	43.1122	12.59264	10.85593	38.28594	6.84628	7.77767	9.79951	8.85753	1084.07088	7.29262	1.00000	7.00546	12.38878	45.40318	6.42160	9.62898	7.01598
38.52448	6.95194	10.05565	8.71093	48.47908	6.44609	1.31593	6.94831	5.56068	1165.90927	7.55304	0.00000	8.96401	121.96361	54.55130	10.56745	10.02483	7.48729
47.72713	-19.72806	12.54415	7.49054	62.79443	7.18030	1.03176	6.81366	9.07409	1161.08958	6.50184	1.00000	8.52711	-50.19556	30.10859	8.13356	6.74085	7.84097
64.05625	50.56149	30.34324	9.53983	21.43951	5.85502	2.13906	8.09235	6.18061	1142.31639	9.01568	0.00000	7.33405	4.69889	45.58249	9.85899	10.22563	6.36150
40.04261	40.70995	1.05541	9.13875	33.04512	6.22025	1.11997	6.59440	10.01764	1123.21807	7.36062	1.00000	8.84904	0.57856	82.34953	8.77672	9.34496	9.57511
61.90799	20.14298	2.08938	8.50846	37.40099	8.01793	2.41060	8.24178	11.42356	1050.07133	8.06338	1.00000	7.74804	-77.43532	54.04563	9.47803	6.20206	8.39706
18.42026	34.25	19.84321	6.85383	73.93850	5.89543	0.81425	5.38730	10.14598	1138.63442	7.90686	1.00000	7.05298	135.31667	52.86539	10.74743	5.94145	6.94017
43.71660	36.76775	25.33526	7.52520	45.63411	6.80663	1.46885	7.59918	8.73392	1136.78827	7.47095	1.00000	7.70798	2.95924	82.92299	8.30080	6.69695	7.80264
78.49584	9.82564	21.87322	8.04909	47.41733	7.09182	1.41730	7.02656	11.37654	1092.18123	8.84036	1.00000	7.22522	78.25795	37.78032	8.64579	8.86681	8.94362
53.28384	18.87813	37.73278	8.47888	20.31661	7.56720	1.54845	7.95200	11.32227	1188.55926	8.60856	1.00000	7.48712	72.93924	34.69546	7.93169	9.86387	7.31712
61.18900	40.68066	6.53531	9.33575	56.62504	7.74806	0.86582	5.83113	9.64908	1123.39620	9.67484	0.00000	8.44426	-73.47429	65.74825	9.26858	6.56730	9.27043
43.80439	48.90982	17.02511	7.19438	44.99443	6.56532	1.27338	7.53146	5.78481	1118.23555	7.43312	0.00000	7.08962	2.45012	33.94428	9.22712	7.65360	7.54780
59.84668	34.06635	25.90498	8.44547	49.52019	6.85028	0.68037	5.89471	10.04770	1115.34570	7.17313	0.00000	7.85908	-84.67837	63.65040	9.22402	10.57388	8.66730
53.16869	14.93333	18.36226	9.78844	55.46971	6.04652	0.85402	6.70824	8.91848	1163.78940	8.52443	1.00000	8.03854	-91.11667	61.09642	7.22993	9.01410	6.02976
49.96934	11.50526	11.05001	8.66437	28.08368	6.42872	1.03704	5.81820	9.30586	1072.75053	8.44021	0.00000	8.88803	77.23826	63.04521	9.81409	7.38235	8.30532
70.54923	8.88649	24.04510	9.69518	56.76591	7.71804	14.81231	10.41694	10.69569	1144.76008	9.11821	1.00000	6.75480	2.59753	32.15403	7.91619	9.32779	7.58197
65.13613	34.75856	16.73078	10.53463	56.17734	6.63155	1.45747	7.41715	7.76393	1060.96282	8.52720	1.00000	7.89228	136.13108	39.27070	4.62107	10.00586	7.79919
41.49933	42.52787	13.55743	9.38667	50.05533	6.55222	1.17634	6.93341	6.84869	1093.62835	8.50588	0.00000	8.28232	-70.92866	58.77068	9.46550	9.51217	9.13926
64.83176	36.08497	12.66192	4.83361	58.29426	5.15563	0.85908	5.26050	7.87423	1110.66843	7.41353	1.00000	8.89307	9.37082	42.54340	9.63652	6.68069	7.40927
62.18633	41.77583	9.35985	10.34479	64.94988	6.94930	0.54328	5.94222	8.17703	1051.46415	7.65278	1.00000	8.70272	140.73667	57.59602	6.28699	7.93581	8.54819
60.48949	6.33444	6.40568	8.94716	70.41008	6.96546	0.94935	5.88090	9.02051	1153.41536	7.54587	1.00000	7.32490	124.95278	24.00254	4.91781	10.50754	8.22247
44.36508	31.96258	21.65290	8.68750	24.06516	6.42720	2.25328	8.17922	6.29585	1073.73813	9.79736	0.00000	7.48504	73.97117	58.72145	9.61567	9.50887	7.16837
65.61907	32.17629	1.99395	9.77695	26.81500	6.17644	2.57186	8.36071	9.06861	1155.50119	7.34856	1.00000	8.76210	75.06583	69.30279	6.88193	10.08615	8.51454
41.99549	37.65639	24.48739	12.99554	50.08041	7.18442	1.06147	6.51880	8.75324	1130.48065	6.92977	0.00000	8.35459	126.835	35.21089	8.05351	7.59254	6.43624
33.67320	50.56149	0.68604	10.27954	43.50266	6.89585	0.97061	5.95442	6.84732	1101.37438	7.50306	0.00000	6.84001	4.69889	34.85972	10.56275	11.07354	6.09281
58.37571	25.95533	23.57766	11.39411	46.07968	5.77159	0.46365	3.59386	10.58440	1184.32416	8.07539	0.00000	6.92059	68.88871	59.55629	12.29253	6.64880	8.75669
57.04675	36.08497	19.78157	7.54871	41.34912	7.35377	1.90941	8.05599	12.70459	1180.71656	9.53901	1.00000	7.11000	9.37082	45.49080	9.88618	6.04654	8.44926
47.57139	25.95533	33.46134	9.07091	42.98586	6.79573	1.61545	7.95482	8.60217	1070.57074	8.12560	0.00000	7.10874	68.88871	33.29545	7.18740	11.50266	8.10965
44.71339	25.49043	10.42424	8.07751	43.23223	7.16691	1.38563	7.55224	11.03547	1193.43767	7.99283	1.00000	8.19815	85.94001	54.28541	5.97225	11.67897	8.40336
53.42753	22.88783	10.93093	3.03416	39.94778	6.13266	1.43532	7.10116	8.58063	1115.75723	8.21818	1.00000	7.07821	84.13864	41.71548	9.77102	7.06700	8.85784
65.80516	36.82167	6.18555	9.71551	23.80990	7.75489	1.01084	4.56005	10.48386	1151.49175	6.50333	0.00000	7.89654	128.63083	68.79686	10.31101	5.66168	6.26540
61.04039	35.8	18.37715	9.12443	46.84607	7.73472	0.76421	4.64085	6.68226	1172.88077	5.25346	0.00000	6.98660	137.23333	61.51182	9.16407	9.28587	6.69171
50.56592	15.48131	37.69041	10.74925	33.27073	5.52716	1.11648	7.05187	8.88780	1190.53236	7.33170	0.00000	7.50088	-86.57415	64.83926	6.64287	7.53858	8.48821
31.75896	8.43333	-3.31811	8.05295	46.75184	8.03478	0.85547	4.74927	10.63157	1056.43928	8.81203	0.00000	7.42147	99.96667	40.36797	11.34427	8.63264	7.60671
54.23941	50.64336	21.55089	10.99250	33.31314	5.21305	2.92501	8.65868	7.74754	1180.24754	6.20515	1.00000	8.69705	7.2278	75.46750	6.76048	10.11948	9.72882
76.03379	50.75	26.19853	7.94969	66.45680	5.59986	0.89050	6.80487	10.02756	1106.96409	7.38455	1.00000	6.81235	2.25	55.07166	7.78993	8.77323	7.66419
36.09589	44.92801	16.70559	8.81044	70.31068	7.39394	1.05707	6.13628	10.00011	1145.93610	5.80120	1.00000	8.05826	4.8951	26.08050	10.38675	5.91620	7.97493
57.27179	44.22639	15.31282	8.07420	43.16796	9.96826	6.29451	9.47618	8.68941	1197.04373	8.70918	1.00000	8.39480	22.53083	69.81171	9.11540	6.94827	7.75712
39.89816	34.15429	15.67365	9.06066	54.75387	6.98117	1.65751	7.00234	10.54726	1101.09572	7.82348	1.00000	8.20918	3.50309	32.27392	8.86459	7.75605	6.68302
38.21429	40.56754	11.27543	9.44837	55.80696	6.44775	0.49845	5.69683	8.82202	1122.55762	7.48661	1.00000	6.77124	-89.64066	26.40164	9.45995	5.89313	6.65100
47.64154	46.7055	-2.06050	11.29184	33.26336	6.29956	0.98417	6.61151	8.45750	1113.41387	8.21877	0.00000	7.81106	38.2739	39.17212	9.87383	4.49609	7.54704
71.19612	46.7055	21.12962	10.41221	28.51745	5.87245	0.67824	5.71029	6.82671	1163.85380	9.69466	1.00000	6.91961	38.2739	70.13191	6.36545	7.21037	7.84273
63.05977	-33.75881	13.14356	12.17915	35.53780	7.63626	0.44768	4.13398	9.65236	1063.36177	7.92726	1.00000	8.14645	150.99292	62.48741	6.90817	6.12196	7.46311
56.91918	50.75767	7.98337	7.83647	51.56055	9.68430	32.13333	11.21449	8.98994	1084.40622	7.53586	1.00000	9.13781	-1.5443	28.39510	7.88455	7.24359	7.77442
48.08808	25.87498	27.46646	6.26503	22.04487	6.76319	0.59615	4.49915	9.81017	1068.21287	8.28790	1.00000	8.10539	86.59611	34.12218	8.57809	6.64324	7.30487
52.45991	25.49043	14.96239	9.22691	62.62795	6.69735	1.19869	7.05953	6.28808	1078.45912	6.33941	0.00000	9.37660	85.94001	51.82680	10.56657	10.43005	6.33355
44.86525	36.02506	19.86398	10.32452	69.27402	6.47951	1.02675	4.91569	7.61906	1096.61130	9.31079	0.00000	8.59934	-86.77917	62.98593	7.68639	8.39683	9.66934
60.64977	50.23805	21.48235	6.14717	31.90967	6.58022	0.83773	5.69060	8.11713	1161.51440	7.76152	1.00000	7.45253	8.86704	53.99266	9.60605	6.66633	7.36186
39.68739	16.0438	17.68463	8.96373	29.66555	5.73237	0.44488	5.29620	8.98443	1109.99401	7.57335	1.00000	7.71317	120.4861	56.57254	6.32977	10.15208	8.37896
42.60292	33.44872	11.10268	10.46936	61.78244	6.13312	0.82456	6.71968	7.02395	1082.43703	8.20207	0.00000	6.24771	-86.78777	51.75005	9.74722	10.42601	10.29923
45.62418	26.32293	20.94210	6.05949	46.65869	6.78015	0.81584	5.34442	7.96389	1107.85956	9.29703	1.00000	9.19009	91.00632	41.26786	8.82422		7.85315
68.75797	46.32313	21.48691	10.29377	42.16598	5.73136	3.88036	8.92497	8.94136	1077.24595	6.06977	1.00000	9.01953	-0.45877	68.76442	7.38185	9.94902	7.73740
27.39289	14.95472	9.99101	8.34141	62.98809	8.58502	1.46599	7.28182	8.53407	1081.83947	7.11914	1.00000	7.00481	120.89694	65.76244	6.89241	7.09176	7.76853
45.38166	48.73218	8.90314	6.03258	29.31415	5.05781	0.86089	3.28157	7.34290	1139.29206	7.93521	1.00000	7.84821	11.18709	51.79270	9.70468	6.43241	7.96519
40.96548	10.13361	5.65393	7.81384	53.92015	4.44585	1.88391	8.16553	8.08311	1115.28761	7.50453	0.00000	9.25395	124.84472	54.42550	8.61710	9.44529	7.73248
51.67806	53.95278	7.66856	8.82168	27.54334	6.84505	0.85340	6.40256	9.22430	1150.85146	5.83444	1.00000	8.26352	32.86389	42.30894	7.98842	7.18005	8.07507
57.10323	38.68712	-1.56681	8.35873	64.49032	8.02815	0.78367	4.84531	10.67989	1061.48674	8.45302	0.00000	7.33390	-4.10734	57.09352	9.16298	9.86524	8.58358
