PM2.5	C2H3NO5	SO2	CO	warning	latitude	PM10	Pb	CH4	longitude	NOx	O3	CFCs	TEMP	NH3	PAHs	H2CO	PRES
7.84983	9.19873	4.41772	9.32127	1.00000	19.32889	10.96318	47.55379	8.59951	-99.32556	7.54925	7.90998	56.20414	21.06166	8.16307	5.29246	53.36634	1176.71459
7.65752	1.97869	9.58259	9.37753	1.00000	-8.28333	9.28968	27.56378	7.20578	-35.03333	5.82692	7.44867	74.02612	13.69218	5.71332	7.46120	56.15370	1065.05827
10.67072	12.61905	8.80689	5.83029	0.00000	43.86682	11.27682	47.38616	7.36089	-79.2663	7.28948	4.53820	43.96057	21.85055	7.29643	7.33156	21.76971	1112.98871
9.21972	1.06038	4.42462	5.33398	1.00000	12.95629	8.62479	12.15663	6.59450	78.27539	6.20871	7.27063	54.02133	20.30927	8.07468	6.72159	37.81054	1184.98053
7.29223	1.02909	5.70233	3.51278	1.00000	18.65297	8.50717	25.40241	5.92667	-72.09391	6.75368	8.11295	64.37948	-7.71094	5.85635	8.89337	44.91360	1125.29170
6.86602	1.61181	5.60791	4.75241	1.00000	54.58048	9.09372	37.96285	6.42504	16.86194	7.49194	11.20999	68.46526	14.00211	8.01772	9.60745	49.60092	1193.48704
4.17573	2.92382	6.26519	3.11801	0.00000	-33.79176	9.70693	58.54878	6.16661	151.08057	6.88910	8.11193	79.09655	0.60054	6.31408	10.29959	32.61255	1149.80532
8.78578	0.30479	4.73972	6.72967	0.00000	-21.98333	7.06712	41.47751	5.22185	16.91667	6.49814	5.50748	55.85605	19.87304	7.60037	7.36275	31.26042	1069.25081
5.29379	3.58758	6.58044	3.88403	0.00000	45.35	9.93842	61.97645	7.84218	126.28333	6.22300	8.99314	73.90732	30.54022	8.22225	9.86194	40.45364	1067.00957
6.34128	2.00378	9.89071	7.18026	1.00000	40.42386	9.32680	25.36251	8.00923	-3.53261	9.45514	10.96366	67.64051	35.27968	6.65397	8.18895	50.88007	1117.07810
4.93225	0.58031	7.17600	5.09219	0.00000	37.16911	7.76156	39.57181	5.11431	10.03478	4.46669	6.54519	80.30720	20.14081	6.19949	8.40245	61.08401	1113.91460
7.64184	1.78808	6.81461	9.93173	1.00000	53.83333	9.23300	62.94784	7.65799	-2.98333	5.62370	6.74799	69.82587	10.76908	5.22903	6.89452	46.24527	1179.60982
9.34525	0.18614	3.51491	8.42953	0.00000	48.77275	5.33523	41.49135	6.14876	5.16108	8.05067	5.42860	65.14208	19.19947	8.64575	7.45737	50.10569	1158.03372
8.25078	3.30513	3.58917	9.35907	1.00000	23.73333	9.86475	41.21780	8.57845	114.68333	6.27271	10.17505	74.66515	13.80997	6.33668	6.20071	40.36808	1132.02312
8.39665	0.22527	5.25340	5.90621	0.00000	40.58654	6.80081	53.50457	7.16351	-122.39168	6.21432	5.68336	66.65817	-3.25274	6.48070	8.58377	41.57254	1149.78111
6.56016	0.59890	6.39074	5.08112	0.00000	8.56697	7.75046	57.75376	7.70958	123.33471	6.97905	8.26194	62.79900	22.97734	7.44073	7.54693	12.57528	1084.76889
3.73724	1.41580	6.61643	6.41682	0.00000	50.86079	8.85387	46.43236	6.72566	17.4674	5.74106	8.21809	53.44276	0.48864	8.15979	8.95362	37.96677	1096.06235
8.38567	0.52916	5.53718	6.99606	0.00000	36.61033	6.61790	31.06835	7.10446	-88.31476	7.68115	5.86055	58.22608	2.79350	8.08771	8.91363	53.37570	1185.17173
8.67079	13.82586	7.86041	8.40099	1.00000	41.48199	11.38186	63.85894	7.07325	-81.79819	7.50611	6.46003	70.49809	6.16699	5.80844	5.81584	61.81117	1125.23898
9.07688	0.40556	5.71072	5.72372	0.00000	13.73417	7.46969	61.07603	8.20448	-89.71472	5.70955	4.51541	62.09667	33.31469	8.10385	7.57287	23.78149	1126.96820
9.41017	0.43485	5.57949	6.32027	0.00000	40.58654	7.40216	47.83305	8.26763	-122.39168	7.99816	4.81381	62.36672	14.27213	7.94365	7.42864	44.57059	1074.07074
8.62151	1.56036	6.65280	6.55663	1.00000	-7.01833	9.12311	48.38022	6.08890	107.60389	7.30562	7.99073	68.19328	-12.64454	7.58629	7.63418	24.69399	1065.50197
6.00922	1.60082	7.12668	10.36975	1.00000	55.82885	9.06492	49.04773	6.88930	-4.21376	9.67164	7.37005	54.74275	0.23978	5.87444	8.72132	59.81280	1141.14827
4.50408	1.25478	7.77672	9.85496	1.00000	49.28669	8.88105	17.35541	9.27040	1.00288	6.89871	5.58704	81.34687	14.75637	7.29554	9.61487	36.99956	1153.86569
6.91019	0.45521	5.58563	5.72916	0.00000	52.47774	7.41931	49.05764	6.35658	10.5511	9.18630	6.84391	49.36402	10.40016	8.61145	7.22759	36.54083	1082.95123
10.04231	1.69776	5.71590	7.99588	1.00000	45.35	9.19981	41.91406	8.12794	126.28333	8.91743	6.49579	57.21919	18.44040	7.70396	5.53457	45.08518	1078.72172
9.69515	1.17410	4.92379	7.03147	1.00000	32.57756	8.53573	50.79500	7.36037	71.52847	6.25538	8.44363	50.01297	27.74925	7.01215	7.06098	60.74257	1166.64138
6.72878	2.02408	4.56379	6.86578	1.00000	14.0823	9.36056	63.39186	8.98892	98.19151	6.98171	7.55729	65.59578	22.00055	5.74342	8.52167	79.57543	1061.39599
6.05292	0.33232	8.64636	8.99802	1.00000	32.57756	7.01758	44.51991	5.47134	71.52847	6.09128	6.43317	70.29702	11.01605	7.63216	8.23727	54.07642	1055.14558
7.20135	2.30603	5.20308	9.01654	1.00000	33.86419	9.52347	58.07354	7.86468	48.26258	6.89599	5.99234	64.39317	5.77176	7.98544	6.45686	34.99050	1180.57445
6.23864	0.36335		6.65712	0.00000	-11.94306	5.57234	29.29328	6.25011	-76.70944	10.22405	6.51233	69.22092	12.34990	6.60209	7.02231	50.91709	1162.10809
5.47367	0.72639	8.77019	6.63037	1.00000	33.76446	8.15184	62.39168	7.03744	-117.79394	7.34508	8.44766	72.69559	23.23543	5.54898	8.61408	45.46380	1077.61056
7.02734	3.35982	5.55887	7.31989	1.00000	35.05266	9.89704	44.47039	7.88144	-78.87836	6.06273	10.45884	58.74882	23.23447	6.23263	8.48426	44.06125	1160.70829
8.50188	0.23533	6.96067	5.42186	0.00000	-22.45667	5.87301	38.24561	6.43119	-47.53028	9.76080	4.75693	63.94117	19.37491	6.69044	9.33880	64.61129	1111.99734
6.08680	1.82053	6.10892	5.35133	1.00000	46.7055	9.26147	53.69402	6.75158	38.2739	6.44397	11.48786	68.37737	-5.95481	8.03044	10.89944	49.01143	1099.94745
8.27217	0.15441	6.59795	6.02308	0.00000	47.56494	6.24356	45.43222	5.60639	31.33078	7.65215	6.77128	49.94688	-16.13927	6.70388	8.58312	61.99519	1121.20874
6.71100	3.52041	6.69026	1.98394	0.00000	10.10649	9.94828	56.29619	6.73138	76.35484	5.49763	8.73313	76.21118	21.47632	5.39953	9.56983	42.31980	1058.70123
7.16851	0.52914	6.35778	7.82154	0.00000	-31.4488	7.38663	46.71052	8.83860	-60.93173	6.20438	7.38038	76.43350	38.41763	8.71477	7.41625	56.02639	1114.40620
8.82551	3.30146	6.27880	9.62492	1.00000	31.96258	9.86458	36.97456	6.33509	73.97117	7.49866	8.80847	55.52830	25.07833	6.26784	5.81890	73.82925	1181.02638
7.42183	6.84460	1.88602	5.90407	1.00000	41.27621	10.66404	31.49883	6.97163	-72.86843	7.58171	9.02829	56.81408	2.77973	6.21613	6.67120	50.95894	1137.39968
6.14541	0.33315	5.81928	6.77697	0.00000	37.16911	7.20828	58.49077	6.93189	10.03478	5.48847	8.85930	68.45499	0.72089	6.55428	7.25760	45.39701	1107.44920
7.08789	1.04856	5.05797	4.64997	0.00000	30.76468	8.53205	47.41303	8.00606	74.12286	7.10835	9.05825	81.98359	19.95404	7.83589	8.00885	40.41985	1144.15923
9.17877	0.37396	5.32212	4.88771	1.00000	51.20219	6.43343	50.60787	6.52060	7.36027	6.29486	6.49370	84.06644	23.12859	6.62408	8.77920	58.30103	1178.21726
6.80659	2.15002	6.28933	9.13441	1.00000	41.50343	9.46101	62.13044	6.63589	-74.01042	7.77619	7.96008	65.13676	27.82431	8.10977	7.25587	58.19790	1051.63999
6.21703	1.95473	8.57931	9.57192	1.00000	-11.94306	9.30249	58.20362	7.55522	-76.70944	5.69488	9.19194	58.28759	-5.62679	8.90227	8.68131	59.86085	1136.98767
6.27095	1.59925	5.82476	5.71079	0.00000	-28.81833	9.03528	49.38838	6.41785	-52.51028	8.08410	9.85368	69.02809	21.13291	6.47361	7.63109	77.34531	1087.07421
6.66815	1.38007	4.64139	5.26249	1.00000	7.50251	8.82722	69.01933	9.91069	5.06258	7.06281	9.58625	71.43825	16.50811	7.76185	9.38075	42.69712	1102.16976
7.12673	3.55853	3.79912	5.46069	1.00000	-28.44917	9.99930	70.29808	7.37946	-52.2	6.25457	9.44174	45.11930	12.91427	7.45810	7.61455	73.77376	1162.70699
8.87068	0.61385	7.55297	5.67659	1.00000	46.09273	7.79437	51.54963	6.80929	-88.64235	7.69949	9.84223	55.98844	14.30617	5.16104	9.52443	44.57641	1056.30342
4.97517	0.49560	7.82023	6.50400	1.00000	53.46506	7.24671	54.47703	5.49300	-1.47217	7.52312	10.23594	66.84328	-0.35911	7.71707	8.63607	56.58900	1050.90595
7.37340	1.09568	3.44131	7.68970	0.00000	27.92333	8.55826	30.15033	8.87209	118.53333	8.12897	9.52035	82.74157	15.79493	6.75418	9.20562	44.27268	1184.79329
7.84359	6.26772	2.27328	6.85593	1.00000	23.49668	10.58542	64.95459	6.59206	86.68363	5.72262	11.11998	71.77528	5.40178	6.98264	6.29520	35.55935	1194.87120
9.59259	0.48791	5.43722	7.17467	0.00000	40.58654	7.47758	34.85046	7.04594	-122.39168	6.71504	4.87177	68.40479	22.57370	4.09773	7.45239	63.94891	1124.41992
6.31187	1.13146	6.40900	7.83097	1.00000	45.40008	8.55372	54.01316	7.22195	-73.58248	6.41951	8.50419	65.47954	11.08810	7.13708	7.55864	37.95801	1068.93814
8.10453	1.80317	5.48123	4.96939	1.00000	50.23805	9.20013	46.75065	5.73658	8.86704	6.37994	9.59691	66.89981	24.42050	7.23721	7.96800	52.63124	1088.26837
7.60930	0.77635	9.31620	6.23458	1.00000	2.2139	8.08356	57.26842	6.29775	102.3278	7.16387	9.83051	61.32639	6.93990	6.15279	10.67145	55.16650	1172.57855
9.92572	1.45531	3.83169	6.15876	1.00000	-7.57897	8.93644	60.95899	5.95590	112.23109	7.27680	7.62500	65.47891	3.66868	6.24323	6.02647	60.58735	1123.34053
7.79599	0.17488	8.41446	3.30695	0.00000	39.59611	3.73856	24.07363	7.54549	27.02444	6.28950	7.42460	65.74312	16.26527	6.71247	9.70246	52.13692	1052.80411
5.20097	3.98474	10.25579	7.86279	1.00000	27.52948	10.10678	32.63853	6.77386	68.75915	8.64159	8.82564	54.85269	24.56602	8.49985	9.54012	44.39578	1092.00553
7.93722	9.77886	7.15718	4.27938	0.00000	53.6052	11.02062	65.78303	6.31350	10.03988	5.04932	9.47677	71.79324	27.72703	8.01502	11.46699	57.78286	1135.54718
6.38725	0.56427	7.65908	6.02139	0.00000	-31.4488	7.82068	54.71545	6.42747	-60.93173	7.00395	7.68729	57.70907	20.27576	6.61954	7.25163	48.36391	1174.55682
9.45433	1.75391	7.58503	6.69357	1.00000	-28.81833	9.12574	47.58348	7.48345	-52.51028	9.19282	10.21514	56.28147	6.83964	6.73514	7.98744	45.91297	1112.93839
6.10754	0.78288	7.50707	10.00992	1.00000	-25.42778	8.29545	64.03995	7.17317	-49.27306	7.62766	6.32998	82.92468	9.72758	6.32382	8.35045	54.05981	1074.01982
6.75080	2.51826	5.63845	6.28730	1.00000	13.44581	9.58702	47.23858	7.46745	101.18445	7.09696	10.03730	79.07711	19.74754	7.75334	9.22374	56.10190	1192.37234
9.26853	0.32162	5.18518	5.35408	0.00000	31.20176	6.74953	41.90793	5.65222	29.91582	7.01912	5.76725	64.47560	7.24325	5.12003	6.13104	45.54712	1092.39608
6.83523	1.29485	7.54148	6.81494	1.00000	40.72816	8.76310	42.20968	7.13100	-74.07764	7.50368	10.85138	88.12381	13.49349	7.19059	7.02415	69.96598	1193.56360
8.62508	0.18487	7.16244	5.00194	0.00000	33.44872	4.48571	34.53173	6.40684	-86.78777	8.63705	5.51586	68.78684	3.46812	7.97120	9.45282	17.12567	1054.59683
8.57911	1.78802	5.19809	5.03043	0.00000	37.65181	9.24846	55.58670	8.67660	120.33063	6.90467	9.66330	73.87278	14.38959	6.52440	7.97985	36.53903	1163.22704
10.58065	0.45231	7.71745	5.53071	1.00000	50.80019	6.68654	57.37400	7.20755	7.20769	8.12574	7.12466	78.06285	25.53257	7.68657	8.45751	49.00691	1134.41539
7.91560	18.09006	9.13608	9.41406	1.00000	46.32313	11.65301	44.99346	8.04991	-0.45877	6.83285	8.18051	60.72358	23.51594	6.96893	7.30942	45.76173	1052.71415
5.87728	0.63357	6.46595	8.20418	1.00000	13.73417	8.05400	48.65088	5.33973	-89.71472	7.23331	7.69635	73.97313	4.30487	8.39084	8.03901	38.03127	1100.35237
8.49104	0.24739	4.76829	6.88187	0.00000	45.69558	5.40659	37.99153	3.98188	4.7934	9.05389	5.72744	44.43612	9.45207	7.88462	8.25278	46.16688	1109.81517
8.26400	0.32715	4.60077	5.54107	0.00000	45.47885	6.12091	42.49625	7.04068	133.42825	6.86699	6.47316	66.89814	16.20083	7.34850	6.80416	37.42993	1086.47402
6.86429	1.90679	6.65120	7.74915	0.00000	33.4425	9.28509	55.41156	6.06087	129.96972	7.88205	8.91648	61.42635	14.88643	6.66950	9.78351	49.82934	1136.14211
8.98654	0.56004	9.56275	4.51497	1.00000	-1.63333	7.10404	51.91447	5.84426	13.58357	7.49583	9.82632	54.28201	16.34634	8.01062	10.13310	40.68495	1137.92917
8.41161	3.75823	5.35254	6.02942	1.00000	34.56861	10.03032	24.42775	7.47941	105.89333	6.78222	9.55610	86.92325	6.60666	6.44515	7.87344	36.31641	1054.27834
2.92608	0.36999	8.29740	8.33220	1.00000	52.09	6.17339	46.26002	8.05410	5.23333	8.57573	7.84318	50.37493	21.41542	6.19263	10.78702	56.04516	1166.33209
7.23276	0.76746	5.15510	4.37923	1.00000	41.6764	8.09738	60.71013	6.30883	-91.58045	7.73157	8.33021	58.32795	21.16270	8.15585	9.32228	40.25464	1085.24311
9.25760	0.42570	5.78252	7.66344	0.00000	51.65	6.69889	53.42093	7.86778	-0.2	5.67042	4.73331	56.10896	30.14588	5.34167	9.24202	65.62811	1163.83736
8.43374	2.33291	4.93030	7.24645	1.00000	0.46005	9.47855	46.06702	9.42143	34.11169	8.38065	8.99664	60.87047	18.55761	6.17851	7.27893	27.76203	1116.29747
6.06568	0.24100	8.34303	4.87625	0.00000	37.49223	1.73972	23.57768	6.29670	15.07041	8.23033	8.98656	59.15998	21.24682	6.53989	12.53121	44.50841	1192.97483
9.36932	0.60347	6.99124	6.74890	1.00000	-5.41667	7.64348	51.42308	8.20362	38.01667	4.74143	7.40702	64.67763	21.59364	6.64190	8.66396	53.72239	1089.08332
8.21947	0.53027	8.03641	12.23650	1.00000	39.72943	7.48051	29.24336	7.72774	-104.83192	6.58346	6.08201	58.37506	16.32962	6.58046	6.94853	52.46741	1112.17602
7.66750	0.30746	6.91894	4.88878	0.00000	13.8196	2.13931	53.32478	7.25550	100.04427	7.74606	6.75402	59.98116	19.85493	8.05959	10.55930	47.91202	1058.54837
10.04493	3.14049	3.90132	8.63214	1.00000	-34.64966	9.81565	56.62243	8.63345	-58.38341	7.84291	6.73041	61.19321	24.97461	7.22457	4.39954	55.71745	1063.25053
4.04007	1.06235	9.51831	8.09047	1.00000	51.47805	8.66906	37.05359	5.97621	6.8625	6.88972	8.57235	62.02592	19.75869	5.47424	10.38202	64.86903	1176.81597
6.33901	1.18221	8.88904	8.48155	1.00000	38.58894	8.68861	50.26228	7.24245	-89.99038	7.11928	8.07515	75.57251	5.54284	8.61582	8.02699	54.17036	1127.75324
5.54630	0.96751	6.14105	3.75940	0.00000	51.21187	8.62317	33.41745	6.18778	4.25633	5.18698	8.42561	69.34595	19.41279	9.14916	7.66824	48.77210	1084.46577
7.83171	0.26634	7.03416	5.62682	0.00000	30.17746	5.67895	52.78657	9.13034	-81.38758	7.74959	6.91067	81.54383	-3.21982	5.84815	9.56101	40.85068	1161.87221
9.11062	0.84431	7.23519	6.73668	1.00000	-2.13404	8.15018	44.84345	7.41697	-79.59415	9.10036	8.17495	49.56942	18.60270	8.41983	8.64882	55.58492	1191.86505
9.20693	0.45620	4.71658	8.15209	0.00000	50.64336	6.65982	33.07378	9.07589	7.2278	5.48627	4.92645	66.74907	38.06808	7.65249	8.15269	59.64337	1188.40823
7.37149	3.73865	6.93412	8.11590	1.00000	54.39304	10.03166	38.00809	7.43364	53.26023	7.38237	9.61918	73.47190	9.88157	8.29827	8.31068	62.83274	1150.85008
8.60018	0.34085	8.89831	3.92726	0.00000	-15.675		30.68293	5.49922	-38.94722	6.80072	5.56210	73.85368	14.01792	6.74621	9.48349	51.49911	1173.15965
8.96458	0.23559	6.67615	5.14141	0.00000	31.28092	5.30063	44.48305	8.17525	74.85849	6.79547	5.39583	69.39988	18.66463	7.75658	8.36815	50.27982	1116.67155
8.71043	1.07228	5.25745	5.74044	1.00000	3.3285	8.41152	51.86989	8.27895	99.1625	5.95621	8.69164	60.30243	12.25724	6.97469	7.62187	70.46795	1050.76017
8.90759	0.31547	7.07918	5.48010	1.00000	-33.59217	7.16744	49.72185	6.27783	-70.6996	7.82005		74.06954	-13.87064	7.31653	9.13146	37.92974	1130.05670
4.80901	0.29031	7.49324	9.08058	1.00000	46.32313	6.35210	67.14557	8.15933	-0.45877	7.71134	8.41025	59.66694	13.52098	5.48061	9.31967	51.54791	1080.97994
5.85990	2.45698	4.19531	6.48447	0.00000	50.76306	9.58454	47.94480	6.61170	-1.29772	7.35586	9.22989	71.26322	-11.86964	7.50490	10.72792	41.74197	1170.24521
6.32879	1.56727	6.67965	7.75085	0.00000	34.25807	9.05020	22.16880	7.44892	-88.70464	6.95409	6.91468	69.70763	-5.93301	6.77903	10.19994	75.11189	1082.54758
7.94639	0.37381	7.46215	3.05284	0.00000	41.24255	6.09522	39.72688	8.97950	-82.61573	7.56460	5.81732	69.31046	9.17027	7.21713	8.63723	62.70251	1191.47425
6.46303	1.05969	7.54431	6.44928	1.00000	13.8196	8.49155	42.39974	6.01216	100.04427	5.38326	10.12587	70.95702	4.12397	4.48429	7.30935	64.59279	1164.28399
8.57607	1.24903	7.98543	5.84518	1.00000	52.59319	8.79307	26.66403	5.52175	13.32127	6.70683	8.43531	59.38936	9.41399	8.63062	8.89357	50.10816	1055.53732
8.27758	1.17642	5.51865	6.12717	1.00000	41.14676	8.78813	44.92741	7.77913	-73.49484	7.87287	8.69810	64.02146	5.03803	7.04853	7.87005	55.03615	1068.14005
5.41558	0.70615	9.77923	7.75836	1.00000	17.34769	8.24381	51.31837	6.02854	78.55757	7.70620	8.26058	62.39594	14.97613	8.33144	8.88391		1153.36764
6.84702	0.34914	6.92867	10.88396	1.00000	-3.5403	6.38649	35.64582	7.32524	118.9707	6.86155	5.76419	51.28687	18.29811	5.16320	7.69363	45.58928	1112.14489
10.21083	0.79841	6.89236	7.86730	0.00000	41.92361	8.00996	59.52315	5.53266	20.91361	6.61012	5.53878	67.47843	14.06267	7.87369	8.52488	59.13368	1076.18366
5.47054	1.61695	6.52302	5.99103	0.00000	-34.64966	9.01984	48.70012	7.05044	-58.38341	8.17893	9.16032	56.46752	12.65097	8.02156	6.92743	48.15248	1094.19423
7.27865	1.16067	5.40755	4.95003	1.00000	60.02427	8.61971	41.88363	6.63570	30.28491	6.57705	8.74503	58.00407	14.56994	6.38481	9.57254	34.88185	1068.08433
7.20671	0.69954	5.64450	3.44226	0.00000	35.61452	7.99273	77.33829	7.63475	-88.81395	8.59425	9.77583	55.82478	18.67145	8.14155	8.54458	47.89756	1053.19559
3.96960	0.63536	8.35355	8.70489	1.00000	49.07866	7.88016	55.98170	7.40275	30.96755	6.45289	4.99900	70.16169	20.86566	8.13440	9.92368	54.74350	1164.87742
4.77258	0.65583	9.25118	9.06911	1.00000	45.53069	7.80844	72.29343	7.38841	9.40531	7.09513	9.20098	65.25622	14.96100	6.32932	9.95246	56.80158	1172.02278
6.56544	1.91289	4.86263	7.98801	0.00000	-6.8048	9.26401	20.19452	7.10305	110.8405	6.25163	8.98296	55.46750	16.71664	7.36244	8.78819	59.76919	1135.82075
9.09571	2.51453	9.51850	9.46152	1.00000	-25.42778	9.63531	16.32462	7.21410	-49.27306	7.04518	7.89817	53.08846	29.87447	8.59039	6.22977	39.22639	1192.22472
7.81682	1.17050	5.33782	4.60226	1.00000	50.9803	8.83613	60.99992	7.52686	11.32903		10.61109	71.63599	12.00575	9.28219	9.27225	55.47096	1137.80047
5.79458	0.93189	5.04241	7.79365	0.00000	6.46346	8.48600	66.08294	7.09434	-2.31938	6.70027	6.66073	57.83844	16.30468	7.94219	10.12766	54.28456	1084.30903
6.41401	2.16097	9.84063	8.11680	1.00000	51.35084	9.41999	33.22827	5.95081	-1.99421	6.68036	9.98744	61.92778	20.92457	6.80642	8.57625	80.38098	1112.63570
10.73742	3.69585	3.75685	9.87227	1.00000	13.73417	9.96793	72.04824	6.61758	-89.71472	7.20392	6.28036	69.48379	17.68502	7.73096	3.48313	55.44130	1067.97933
5.54226	3.70265	6.26923	3.45469	0.00000	26.44931	9.99744	58.05044	7.53756	91.61356	9.14888	9.26553	60.73079	19.24504	6.65932	10.61089	47.37134	1160.66133
6.69398	3.09374	3.74455	4.78451	1.00000	31.76212	9.85330	52.86927	6.83297	-95.63079	8.08349	9.71805	64.30478	5.02805	7.85445	8.71867	53.23757	1059.84183
6.33383	0.88296	6.96835	3.09292	0.00000	-34.64966	8.14658	29.14219	8.72183	-58.38341	6.53728	8.97762	69.65152	3.56460	6.49642	6.16033	31.64776	1173.19830
5.52051	0.79161	8.91182	7.64180	1.00000	28.90054	7.91568	64.14945	7.62176	-81.26367	5.99787	9.36648	50.41980	21.48528	8.02802	8.77995	39.61461	1075.16874
8.52496	3.08204	6.32784	4.39266	0.00000	53.38333	9.79046	59.44280	6.64868	-0.76667	8.20579	10.37106	62.39321	6.00843	7.49299	8.03974	41.03693	1100.95190
9.10219	0.30946	8.04315	4.08622	0.00000	40.5576	6.18304	29.65157	7.00925	-74.28459	5.03763	6.64745	59.87789	28.22298	7.12364	7.97886	69.17824	1138.43196
7.32208	1.37705	4.88708	7.66236	1.00000	45.39402	8.86525	40.01003	7.14686	9.29109	7.12661	8.65990	69.27551	32.41377	8.79168	10.58000	76.35761	1077.54078
8.96736	0.31118	5.15178	5.57192	1.00000	33.43443	5.39121	53.22272	7.71298	-5.22126	6.06257	5.47905	76.39335	-0.02046	6.69500	7.40402	47.61986	1113.61074
8.20720	0.40129	5.60872	4.13793		38.17492	6.99403	57.14139	6.70788	-122.2608	9.24844	6.44335	74.57907	0.09746	6.25384	6.61855	50.66635	1074.92803
6.43257	0.68387	3.58486	7.35764	0.00000	41.47892	7.96648	60.77448	8.16023	-87.45476	8.34041	9.37279	66.21504	24.99777	6.72828	8.66489	58.13106	1090.21699
7.65806	0.57686	5.44046	3.72228	1.00000	-10.91722	7.58958	76.83014	7.10324	-37.65	6.15672	8.13029	66.66973	9.48502	7.76891	9.96155	48.57683	1091.12337
5.10683	0.81147		6.26691	0.00000	48.35693	8.35709	38.81770	8.63789	10.98461	7.11016	7.98537	64.91508	6.81571	7.09860	10.02629	67.49218	1053.69032
9.16476	0.93158	7.01146	11.09281	1.00000	36.02506	8.46606	53.97427	5.87737	-86.77917	6.81459	7.23346	60.00795	17.76056	6.28446	5.64862	64.81638	1119.16714
8.30630	0.30985	2.18418	7.98573	0.00000	36.27462	6.48776	26.99295	7.28500	4.85668	6.63828	5.97786	69.99797	7.37379	7.72345	6.55986	50.52390	1081.95922
3.00586	3.20101	9.64450	5.78955	1.00000	35.30889	9.83680	40.45629	5.13724	139.55028	7.34940	9.71384	67.92067	17.64843	9.14799	11.11132	61.51593	1148.15998
9.53342	2.95691	4.99915	7.00177	1.00000	35.6803	9.73926	48.41641	7.40793	51.0193	8.12507	8.83221	82.47425	11.57041	8.32363		72.91642	1194.83673
6.64493	1.21549	9.37043	9.84824	1.00000	39.32288	8.74945	57.89750	6.23643	-76.72803	5.46257	10.91429	56.73356	17.31773	5.95583	8.76896	56.34212	1124.16315
8.08601	2.35107	5.16238	6.38620	1.00000	53.93361	9.49868	35.14444	7.45579	37.92792	7.56376	8.48911	75.21855	3.70425	7.35613	7.51031	50.35026	1123.50023
7.35068	0.29349	7.05952	4.81539	0.00000	-10.90889	4.03682	61.07499	7.24621	-37.03861	8.71191	7.85110	56.41679	19.39543	8.28797	9.63120	56.90179	1118.37625
9.64142	0.65023	3.24710	7.57514	0.00000	55.85	8.10795	50.80108	7.82860	37.56667	5.82180	5.01575	59.37915	7.77273	6.99391	5.62667	46.31180	1167.92677
7.98244	2.60644	7.34580	8.47874	1.00000	51.30001	9.63087	27.18065	8.42440	13.10984	5.77644	9.63326	53.06022	17.17138	7.40197	6.26657	40.24508	1144.76629
7.85307	0.70830	6.65366	5.81789	1.00000	41.57439	8.06347	60.12126	6.97971	24.71204	7.69629	9.16693	65.23086	24.43474	7.72396	10.55759	48.08015	1076.70856
8.58566	0.94455	5.25563	5.62262	1.00000	15.48131	8.44068	52.38928	8.46513	-86.57415	5.70341	8.30842	53.17531	22.01704	6.13984	8.44014	49.44992	1147.85707
5.91417	0.59133	6.62812	3.85943	1.00000	41.57721	7.98468	42.20029	6.27651	-93.71133	5.69626	8.71613	52.83907	14.41666	7.30415	11.25905	46.91995	1123.63281
9.86632	0.49495	5.36203	7.35884	0.00000	19.32889	7.31810	30.10072	7.20981	-99.32556	8.46185	3.89199	62.56383	2.20054	6.95911	8.05038	46.23152	1114.54438
8.70375	0.28764	6.08355	3.32867	0.00000	3.3285	5.35476	32.05187	7.82275	99.1625	7.10901	5.05618	65.36951	14.46784	6.80665	7.40444	31.78494	1196.04649
