SO2	PM2.5	Pb	C2H3NO5	NH3	CH4	PRES	NOx	longitude	latitude	CFCs	CO	H2CO	PAHs	warning	O3	PM10	TEMP
8.61549	6.90267	57.95836	0.84313	7.55507	9.09532	1063.17075	9.43868	-37.07167	-10.91111	54.29832	8.91172	77.23332	10.52828	1.00000	6.24801	8.94795	6.14529
8.09318	5.63519	33.29719	0.53342	5.10198	6.82804	1113.26341	8.39006	13.44275	38.07789	47.54617	7.44894	58.45788	8.36891	1.00000	7.74252	8.38098	3.03541
6.94776	4.95358	36.40933	1.10269	6.19204	6.96636	1050.46339	7.53253	39.85331	57.30185	29.66914	12.40894	51.97866	10.45690	1.00000	5.90956	9.37441	24.78182
7.63229	4.00964	42.04761	0.63946	6.76972	5.34620	1176.64313	8.98914	-96.67834	34.77453	46.65848	8.49409	46.05141	9.70355	1.00000	8.04002	8.69903	5.00357
7.72309	7.41806	46.64612	1.83864	5.96612	9.42501	1186.03008	9.79325	117.7	35.85	44.39910	6.14138	63.90661	8.26322	0.00000	8.72083	9.90177	-2.18311
7.12698	4.03746	33.61527	0.94846	7.15672	8.36003	1116.56732	8.45365	9.15214	49.97704	27.19312	7.75117	55.27422	10.32286	1.00000	7.53630	9.05803	11.49339
6.01443	4.84106	57.26664	0.19326	8.06407	6.61895	1068.52907	7.94753	-37.07167	-10.91111	68.58953	8.36059	49.09640	6.62063	1.00000	8.04425	6.75215	29.15581
7.67216	4.55328	71.08623	0.07938	4.68455	7.49333	1190.82577	10.37193	103.65309	16.0567	34.30732	10.10216	56.89850	7.58806	1.00000	8.18188	6.14214	6.23420
8.32963	5.26803	43.92823	0.16646	10.26859	6.07806	1068.74024	8.85909	-100.88023	20.21322	50.63907	3.23303	56.94382	5.02402	1.00000	6.84723	5.27500	24.96765
5.95832	6.74076	48.10909	2.31189	6.40656	6.37205	1094.07264	6.58547	4.07601	50.88506	37.43645	8.88205	58.49043	7.57339	1.00000	6.85847	10.14010	14.71129
7.42100	7.02043	58.65238	1.14478	6.28752	5.28907	1152.39037	8.73037	2.95924	36.76775	62.63644	7.06935	56.17513	10.33974	1.00000	8.35567	9.39290	29.38273
6.55536	5.54778	65.48592	0.21500	7.40749	7.96897	1098.33658	8.18904	34.75699	31.39547	37.62659	8.55283	50.20117	7.20748	1.00000	7.84154	5.61618	2.47816
5.51945	5.37875	22.80698	0.68582	4.59850	7.38934	1155.15586	7.93160	-74.95472	10.98778	47.68409	7.17810	66.02356	8.14755	0.00000	6.49605	8.71553	14.83897
6.35373	4.16287	41.21750	0.08535	9.97389	8.97184	1154.47798	9.14764	-81.79819	41.48199	62.19003	3.66406	48.47264	5.14171	1.00000	8.51646	5.38448	0.53465
6.57584	7.08292	79.26439	0.28858	10.31906	7.21736	1123.86489	8.45681	91.00632	26.32293	38.68175	4.27338	43.75872	4.31338	1.00000	6.25314	6.91688	15.66620
7.66318	3.67703		0.82995	7.36607	7.39960	1172.20343	8.34739	-73.99681	40.94065	28.74185	3.75370	55.08076	8.44587	0.00000	7.40094	8.84650	-4.46782
6.59928	4.97385	53.24601	0.96402	7.57012	7.77592	1120.73385	9.80114	9.72749	48.28259	42.90363	7.60016	66.49907	11.66402	1.00000	5.98255	9.07040	-1.89288
7.28003	3.64539	88.15159	0.13558	7.60878	5.77385	1185.26029	9.65197	7.00417	52.26083	39.50080	5.46741	68.07554	5.05411	1.00000	5.55389	4.14359	7.82846
6.08940	5.47352	62.26268	0.49743	5.84232	6.89843	1187.78329	8.39084	8.4493	50.09019	47.48163	11.40690	42.17002	9.13394	1.00000	6.82661	8.39923	15.03514
6.44928	6.91981	78.24863	0.44378	8.34376	7.54445	1105.71860	7.92728	118.9707	-3.5403	46.90891	6.83621	49.33211	2.04451	1.00000	5.83321	7.93635	10.28125
8.23548	9.63464	23.40639	0.20471	4.32658		1151.33518	6.11050	-34.88111	-8.05389	24.58097	4.37741	58.86915	10.46267	0.00000	6.71371	6.97569	-5.62136
7.49817	6.67498	85.49500	0.97506	6.23869	7.78982	1063.53613	7.93960	38.01667	11.85	55.73159	8.52086	59.42471	8.36908	1.00000	8.04566	9.09656	16.64056
6.56883	5.80694	43.37547	0.20568	6.22751	7.06624	1079.43984	6.51413	84.63445	24.81757	58.71011	6.11182	47.22137	8.67408	0.00000	7.57690	5.52767	13.83610
6.77579	8.49148	77.93797	0.46658	6.42281	6.79510	1073.10855	8.53425	-97.90308	31.12406	39.14902	5.85397	53.27873	8.15324	0.00000	6.86245	8.10506	15.61014
7.92623	5.68551	74.14577	7.57982	5.81467	8.77586	1187.03335	5.03196	-82.4017	23.0072	46.83633	10.33027	50.30419	9.97811	1.00000	5.45380	11.35784	23.74140
7.91412	5.98745	48.25416	0.11168	4.55003	5.31163	1073.72016	9.84286	-2.01111	52.66277	36.44531	6.28048	70.04726	2.86726	0.00000	8.41610	5.45320	27.83322
8.18217	5.31497	40.84463	0.85667	6.42018	6.14363	1105.20412	8.18135	-2.01111	52.66277	51.41815	9.14759	34.68782	9.74278	1.00000	8.12394	9.01304	6.91498
7.04058	9.29411	68.84487	0.37871	6.35335	6.28048	1147.43340	9.85551	-68.30472	9.91861	50.04668	6.05182	71.51359	7.18488	0.00000	7.41085	7.77907	23.65237
8.29065	8.70725	72.74873	1.73995	5.30515	7.72902	1122.66347	6.92735	-65.71875	-21.44345	67.92155	8.30699	20.54088	9.01424	1.00000	7.88394	9.79174	22.72819
5.98521	7.34798	69.09344	0.87682	6.94621	8.83359	1140.52442	8.65529	-1.60452	42.06166	34.23234	6.13812	69.01636	8.53527	0.00000	5.62976	9.17353	2.51422
5.67260	4.63739	64.46749	4.43987	9.18759	7.88477	1104.89387	7.19719	-44.31389	-19.7625	38.10932	6.88649	55.33494	11.24162	1.00000	8.17573	10.79058	19.97242
5.50801	8.65595	35.80779	1.02178	6.52692	8.09235	1095.67361	9.38539	-60.47389	-34.64167	39.50529	7.74457	53.14580	6.71253	0.00000	5.36691	9.18238	4.13231
7.31726	2.72681	62.52668	0.22836	4.47829	6.46369	1096.17775	8.86308	-44.31389	-19.7625	53.91011	9.58268	48.22863	8.74355	1.00000	7.41066	6.86517	4.95182
7.31189	8.00454	43.93283	0.30413	6.68735	6.57246	1194.77397	8.24546	29.24152	-26.93366	61.41176	4.95701	59.79238	10.39531	0.00000	6.88072	7.85949	8.74386
6.45127	5.30654	48.05182	0.23566	4.28367	8.48230	1124.65018	9.27618	38.66667	-6.25	37.17447	12.73704	62.00541	7.01875	1.00000	7.73809	6.79754	19.36339
7.94797	5.90372	75.76206	0.27265	7.78543	7.19438	1165.81373	8.41692	4.74161	7.62789	51.92085	7.78126	38.20011	6.47717	1.00000	7.93973	6.38820	25.09954
6.75725	7.15429	28.74817	0.23750	8.77028	5.91101	1166.20035	7.96503	24.75	55.25	56.37831	6.08131	39.25359	7.74687	1.00000	9.11399	7.07366	-1.85280
8.02101	5.15080	32.72321	0.26387	5.41607	7.37944	1151.61292	7.00455	-0.91979	51.42708	35.22643	5.05613	60.87328	6.98160	0.00000	8.41348	6.82361	6.60888
6.35256	4.81913	75.09225	0.34809	5.83929	7.72465	1141.53347	10.59372	36.25361	47.48444	62.33683	6.67435	46.56364	10.37751	1.00000	5.79384	7.74515	22.75408
8.04563	6.96037	30.42201	0.68336	5.44484	8.96718	1162.10773	8.49692	107.60627	51.82721	46.67540	10.96477	58.12034	9.41187	1.00000	8.56103	8.76579	13.48755
7.55423	6.10122	67.56053	0.27824	8.45990	6.30421	1102.87804	8.10622	37.55	6.03333	79.15240	7.02663	62.24734	4.49234	1.00000	5.42199	6.76280	28.88452
7.53743	6.93395	63.42992	3.06932	7.36122	6.75840	1133.45604	6.79155	-93.71133	41.57721	46.48210	11.44003	58.63567	10.49203	1.00000	7.87416	10.43843	14.40721
9.47249	6.58402	36.33993	2.32835	5.49537	6.90652	1094.85269	5.42624	112.73333	38.40917	61.84864	10.73242	68.14132	7.97009	1.00000	7.11911	10.13300	14.26917
6.46966	5.83562	73.72862	0.23572	6.07296	7.26392	1096.44892	4.63569	8.91229	49.13645	48.68941	5.50219	38.33425	9.73036	0.00000	7.22262	5.79366	15.72360
9.01608	5.77628	75.13407	0.18096	9.00602	6.74881	1163.20232	8.47011	-86.11084	41.75338	43.65135	6.35316	49.12508	6.04122	1.00000	6.67925	6.57548	27.11073
6.34451	7.22875	52.86355	0.28523	3.75640	6.59458	1180.04884	8.05975	78.40102	27.9247	53.99553	10.77959	61.20013	5.85429	1.00000	5.52187	6.96331	26.28817
8.77624	6.77528	34.31471	4.24649	8.33843	5.82387	1187.77145	7.68584	-80.08199	35.88264	42.53898	8.22309	59.90001	11.11588	1.00000	8.40084	10.75197	19.61904
6.76393	6.06806	39.69775	0.19135	8.05350	7.25184	1182.81735	8.31298	76.0586	16.06213	44.07229	7.46215	63.50158	5.30819	1.00000	6.21709	6.51269	25.60802
7.19611	5.99494	51.59820	0.15578	4.62388	6.35001	1074.91606	6.64258	20.22625	30.75545	46.08388	7.83477	37.15167	7.41184	1.00000	7.72392	5.67306	13.73597
7.02750	9.25091	43.08906	0.58768	5.78866	7.88473	1079.11779	9.95189	24.71204	41.57439	49.03269	6.96982	85.70667	6.90843	0.00000	6.48849	8.56532	22.04194
8.12628	4.79504	52.13552	0.70863	6.42659	7.35585	1089.32987	9.18504	37.99117	44.92934	31.37277	5.21538	64.48280	8.61637	1.00000	5.62076	8.80697	12.91493
5.98060	5.93591	53.87831	0.26351	4.40042	6.77278	1160.75887	9.43290	9.15214	49.97704	41.30805	7.19290	59.95171	5.84229	1.00000	7.69559	6.77263	11.48167
6.84066	5.68603	79.75872	0.25738	7.43072	7.20243	1076.75554	8.45065	-0.18333	38.96667	62.15689	6.59207	74.06549	5.65293	1.00000	7.90330	6.62477	19.81519
7.18168	9.73484	45.60100	0.16249	7.80329	6.42753	1165.99910	6.88985	120.33063	37.65181	64.31444	4.33035	37.08787	11.21733	0.00000	5.66098	5.67761	20.29484
7.81492	5.88859	48.21435	0.49370	5.42696	6.49208	1101.60165	8.26266	72.68533	22.75218	53.53796	8.78681	49.64317	7.60461	1.00000	6.74700	8.05101	22.03753
7.86121	4.93674	33.39458	0.20798	9.11496	6.66936	1133.55411	8.70136	1.6	43.11667	45.45221	4.82023	39.13890	5.95378	1.00000	8.58376	5.69028	24.60075
6.62874	3.34260	46.21672	0.19873	5.28166	6.11474	1192.66760	9.86994	43.91385	54.03876	40.24134	9.63148	61.90214	8.23871	1.00000	8.49128	6.95936	17.44577
6.51566	6.90603	79.56387	0.17864	7.09415	6.45353	1053.64144	9.01884	82.85749	17.54907	34.44423	7.58135	86.80471	4.54379	1.00000	6.51550	4.79267	26.18743
7.32858	6.21612	76.23691	0.18157	6.73589	7.04059	1198.21794	9.57734	-77.4286	39.00622	56.86189	5.29048	57.13668	7.25175	1.00000	8.61491	2.95239	13.93968
7.16240	7.69768	43.50553	0.15893	6.54096	6.62393	1102.93713	2.94354	114.51667	33.78333	54.76030	7.53606	39.87960	11.52755	0.00000	6.49638	4.93695	3.56180
7.02501	6.26192	61.03987	1.34470	7.04370	7.60416	1118.36632	8.70850	-119.0376	34.21639	51.69784	6.50211	53.44764	10.12907	1.00000	7.45265	9.55898	21.37265
6.78981	5.78194	52.10525	0.21217	3.62000	8.06823	1173.34647	6.24880	-83.55521	41.66394	47.15811	5.89593	65.56713	5.98281	0.00000	6.39841	3.80826	20.16718
8.18294	5.46553	68.37985	0.25222	5.29778	7.83924	1136.05964	5.16677	-8.2503	37.08819	26.24259	6.50808	55.35420	9.57927	0.00000	6.12926	5.41414	17.67625
7.12068	3.81785	58.52924	0.13627	4.83532	7.07323	1071.52413	9.25223	37.00438	-7.60361	23.78743	11.13247	53.72670	6.53452	1.00000	6.05522	6.60892	9.38176
8.01254	6.19226	41.25531	0.20732	6.16481	8.17336	1091.45686	6.91111	4.18333	7.6	38.85924	6.04449	66.30831	7.69974	0.00000	9.00159	5.52284	5.00430
8.16789	7.23107	60.29749	0.39911	5.44808	6.79211	1168.75468	8.53689	38.01667	11.85	55.86530	9.83871	53.34262	7.83864	1.00000	7.93355	7.98359	15.39203
7.20701	5.97945	56.60287	0.27005	5.43278	6.80312	1110.38978	3.19967	117.7	35.85	51.34978	6.29282	41.62028	11.00622	0.00000	8.39046	4.95672	25.30823
7.07283	6.32802	45.73249	1.46642	7.31567	5.58319	1182.99913	7.85868	8.4493	50.09019	66.61515	7.30179	49.45397	8.55159	1.00000	7.02173	9.63339	-3.91026
6.51260	9.99494	60.30642	0.17439	6.44824	6.68614	1107.07622	7.36242	51.67462	32.65246	50.73557	6.15045	68.89092	6.73363	0.00000	4.93160	6.53637	15.33593
7.70904	4.34430	47.17428	0.60792	4.90212	6.41857	1126.21674	8.84267	120.5875	16.455	31.84206	9.92925	76.17274	10.84766	1.00000	5.97661	8.42997	14.44950
6.28323	6.00750	46.06663	0.13952	7.77649	5.75081	1058.01847	8.36080	13.63617	50.50301	64.61530	6.72543	66.30471	5.11184	1.00000	5.61470	5.53152	19.74226
7.44847	4.87931	38.09655	0.27412	9.24710	7.08742	1056.20036	7.98956	27.02444	39.59611	66.62573	8.06926	54.65053	6.79468	1.00000	8.56848	7.25907	10.84677
6.39772	5.66724	49.91144	0.18576	6.07426	7.18320	1177.92457	5.23403	-2.68758	53.69786	35.09657	6.58024	65.62402	10.16942	0.00000	6.98736	6.32345	7.03562
9.25528	5.78644	42.20912	0.22480	2.66421	7.44992	1055.22477	9.44750	-37.03861	-10.90889	49.52398	5.79740	56.27857	3.76773	1.00000	7.58030	5.82871	35.78713
6.49123	5.05020	60.68849	0.32132	5.50963	7.52252	1151.18431	9.40344	114.51667	33.78333	37.18008	9.48018	54.95539	8.90538	1.00000	7.51071	7.77272	19.08595
5.95457	4.94168	33.19500	0.18940	4.40185	6.97292	1054.60790	10.00414	2.1699	48.98994	44.57843	8.29870	52.23607	7.46418	1.00000	8.44410	6.76627	
6.41807	5.72432	55.99684	2.30135	6.37320	6.83816	1091.55345	5.56149	-117.14392	32.9156	44.55328	9.30464	58.71349	8.48786	1.00000	8.44855	10.09774	3.71813
7.49416	5.95329	39.49377	0.14704	8.24498	7.47605	1111.78034	9.23157	7.2278	50.64336	67.31981	2.75446	52.72793	4.86595	1.00000	7.27335	3.95586	26.58632
6.72932	4.61300	46.36305	0.30267	9.17818	6.87431	1177.03666	8.29687	12.53463	55.67938	63.82981	6.21844	41.56907	6.01909	1.00000	7.67160	6.45833	11.90286
6.37495	6.63980	44.97163	2.45805	6.14360	8.38334	1108.50770	6.50244	7.2278	50.64336	45.48343	9.16632	56.72092	7.45092	1.00000	7.96313	10.18550	11.76688
8.37447	4.17604	77.72289	0.22207	8.90180	7.49795	1065.30109	9.79657	2.12213	48.8222	48.01943	2.14814	48.24008	3.93854	1.00000	8.37502	4.03984	13.06637
7.94818	5.23091	77.21045	0.12329	6.55087	7.31259	1052.90476	6.55278	43.91385	54.03876	37.20511	6.06695	43.60435	9.63250	0.00000	7.62310	6.51872	
7.57028	9.59323	46.83634	0.43119	5.45388	5.70587	1193.15872	7.72269	60.70278	55.75556	75.67816	5.90840	42.97777	6.84026	0.00000	6.79164	7.52472	23.47069
7.15870	4.17245	41.84031	0.15027	6.84581	7.17974	1151.52604	9.15006	-84.67837	34.06635	68.54328	7.49982	65.22908	8.16440	1.00000	4.98446	4.06947	24.01541
6.90426	10.76841	42.99760	0.15769	5.41769	8.35809	1143.04521	6.31439	19.27498	50.20528	50.57256	5.67096	50.80846	8.66524	0.00000	7.65377	6.02807	3.04142
6.12954	6.37455	67.25933	0.20589	8.82689	5.87787	1050.18223	8.38841	78.40102	27.9247	58.71972	5.53951	54.58335	6.82839	1.00000	6.77838	6.19297	24.97751
7.39914	8.31937	38.32757	0.68170	5.69289	7.92606	1138.99193	9.84856	107.60627	51.82721	39.43729	6.27551	61.62442	7.49140	0.00000	7.72068	8.69156	8.35122
8.20540	7.00486	34.20697	0.57293	8.39575	6.63433	1165.81587	7.38687	6.92917	52.31333	40.31751	9.45305	47.58333	3.09144	1.00000	5.76539	8.36941	20.85364
6.76672	6.82289	66.09088	0.27090	6.77384	5.04825	1189.54288	8.43604	5.55575	46.67535	54.97925	6.86808	63.36261	7.28335	1.00000	7.33255	5.00180	-13.11084
8.11658	4.05202	30.80461	0.23500	9.54578	7.49986	1123.98292	8.95486	0.47713	51.39323	49.93509	3.92881	72.36226	3.99699	1.00000	8.78728	5.73304	5.14609
7.88591	7.81877	62.44027	0.54675	8.97792	6.87595	1138.93823	10.56914	29.24152	-26.93366	53.44486	4.82358	57.03427	10.18945	0.00000	6.18306	8.29313	17.32980
7.59301	8.54444	37.39315	0.64084	5.86929	8.67502	1133.88874	8.40051	-119.27337	50.26729	59.46731	7.60078	58.64915	7.11025	1.00000	6.22307	8.65045	24.68946
5.86025	5.19242	41.97626	0.18241	5.34333	7.70769	1093.03268	7.79330	124.84472	10.13361	35.85249	4.47279	35.45319	5.99503	1.00000	8.10781	5.04892	21.48197
7.27670	5.44485	64.86554	0.22747	6.03309	8.04865	1197.14687	8.35749	-74.38987	40.65538	42.69244	6.16156	33.65993	6.61648	0.00000	5.61982	6.74105	24.65672
6.89394	5.88507	35.58512	0.14926	3.17217	7.88347	1136.49197	9.35793	85.37752	22.10194	38.21516	11.30965	76.94397	7.94273	1.00000	5.97379	6.85911	14.54142
7.26559	5.70422	62.51161	0.33028	8.56486	7.36481	1071.10580	7.43714	-102.36764	31.84568	61.55327	10.70437	56.18505	8.17668	1.00000	7.87280	7.73791	5.96205
7.70486	6.77755	50.51467	0.32321	5.15533	7.28456	1164.20615	8.23382	2.45012	48.90982	46.57237	9.41259	69.95394	7.08806	1.00000	8.77880	7.89034	-1.74609
6.73691	5.73103	48.36048	0.19859	9.05986	6.83095	1198.95555	7.95100	150.99292	-33.75881	32.84075	5.61361	52.09331	3.69623	1.00000	9.34556	6.93515	11.91260
8.58263	6.85359	53.71528	0.20675	7.82686	7.12028	1066.57108	7.96564	-73.78458	41.0051	56.51525	7.36925	25.05924	4.86623	1.00000	7.58191	6.34361	-2.72455
8.02454	5.46395	52.98093	0.11815	7.91419	6.62460	1135.56492	8.36758	59.4839	58.7002	67.65275	6.31900	82.65194	7.02653	1.00000	6.63191	5.07951	30.07192
5.52824	6.54416	45.97624	0.20752	8.56052	8.10663	1076.09438	8.35838	-79.2663	43.86682	44.61520	4.12462	63.04277	5.11888	1.00000		6.13962	6.60279
5.44516	4.10676	68.60429	0.46782	6.43742	6.47320	1158.09307	7.62390	34.4587	-13.7804	46.16201	11.35063	51.96673	8.89876	1.00000	6.68791	8.05245	12.87242
4.76006	8.33899	59.99273	1.50631	4.30058	7.68863	1081.48944	6.93709	39.85331	57.30185	34.80794	6.96067	57.70701	7.38228	0.00000	7.74972	9.66974	17.06272
8.30905	4.75154	15.22756	0.62862	4.67794	5.63606	1145.68254	7.80617	26.01649	44.43579	54.40020	8.40846	42.93079	7.40745	1.00000	7.81114	8.62775	-2.84300
6.83695	5.95014	73.08475	0.15267	9.50662	6.60794	1180.71354	8.52754	-89.99038	38.58894	47.93404	3.43712	64.77527	3.85015	1.00000	6.58469	6.52634	27.98688
6.29505	8.08531	54.22328	0.83248	7.16445	7.35937	1162.15183	10.12416	47.31667	-19.65	51.79341	5.72960	53.40305	8.85355	0.00000	6.79651	9.03480	5.50048
7.70288	6.69425	57.82245	0.17540	8.87920	7.09484	1094.58260	9.16181	15.00835	51.14942	41.55176	4.33755	62.23127	7.98497	1.00000	6.38216	4.43866	14.31196
7.82422	4.60848	42.68657	0.14775	9.28559	6.49181	1190.93949	8.78413	-76.78319	18.00747	19.60400	4.96572	55.23015	6.12557	1.00000	6.87576	4.98760	15.90371
7.71814	6.71131	55.59361	0.18990	7.51131	6.68497	1171.89465	8.41127	13.31783	52.61131	32.12524	6.22223	68.04590	5.00647	1.00000	5.27040	6.38124	27.57864
6.90391	9.49743	65.19737	1.69830	3.92463	7.56005	1191.98336	9.00922	46.10925	43.35071	58.74871	7.38002	56.87394	7.81447	0.00000	7.30508	9.76099	6.57597
6.31252	4.88257	48.09933	0.20654	5.39254	8.48180	1083.31666	8.35037	18.28333	59.33333	38.60899	6.22896	39.74662	6.53211	0.00000	6.83990	7.08869	-1.84241
6.70995	10.49015	63.11985	0.18897	6.23114	7.13152	1115.81521	9.30629	121.12251	14.62578	39.27769	5.07403	52.95721	7.77250	0.00000	6.90543	6.38261	17.35161
6.41406	5.04602	31.97935	0.18845	5.01425	6.77680	1061.95927	10.27897	-3.05	53.81667	33.96691	8.17579	42.77760	6.35549	1.00000	6.83578	6.16241	11.34669
8.19331	5.81013	67.00483	0.16243	9.03677	7.87756	1115.67853	8.34796	2.08333	48.86667	41.59202	4.52016	69.02539	6.05736	1.00000	7.08785	6.32184	28.12910
3.99788	7.28295	74.41027	6.58334	6.00980	8.01928	1085.82536	11.65615	5.55575	46.67535	46.14870	7.50201	39.28659	8.87905	0.00000	7.28720	11.21750	8.89039
6.63668	6.19439	45.63712	0.24581	9.05350	5.92380	1145.39111	8.33178	11.34046	50.72043	29.65449	6.44239	75.01534	3.06881	1.00000	7.22221	6.99242	23.68142
6.44001	6.18999	48.99553	0.16605	7.70062	7.27190	1070.36912	9.03401	-6.00137	33.42585	54.77518	5.19832	65.10780	6.35627	1.00000	7.94927	3.68239	20.75894
4.32257	6.40014	41.67894	21.07977	7.92399	7.03822	1106.94683	5.13161	-1.47217	53.46506	44.09606	10.13763	49.59641	12.13572	1.00000	6.67843	12.39523	4.00637
8.21935	7.27546	46.61041	1.37979	6.79027	7.50503	1120.30153	10.47725	-91.11667	14.93333	41.45208	6.64925	65.32506	6.16988	0.00000	8.67057	9.56800	13.90966
6.43397	4.33356	40.37053	0.45517	4.78619	4.86905	1190.92071	8.86940	139.6853	35.815	51.63517	5.25727	48.82473	5.20478	0.00000	6.09768	7.97739	9.40731
8.12387	6.21397	51.61044	0.25454	6.81536	7.72543	1178.87376	3.68647	29.24152	-26.93366	48.72306	5.89945	34.01102	11.18166	0.00000	8.08262	6.97914	16.11380
5.46277	4.15469	66.56516	0.16443	8.22152	8.81104	1197.89373	9.11372	99.96667	8.43333	42.26714	3.67046	40.58463	9.40009	1.00000	7.60631	3.75954	9.55728
7.45415	5.98231	75.38353	0.14667	8.20854	7.31066	1112.35929	8.02695	124.84472	10.13361	30.05477	7.51235	67.10060	7.61208	1.00000	7.52281	5.69380	18.68852
5.56272	5.73863	58.40278	0.82379	5.98994	7.52985	1102.62778	8.70814	-94.74049	32.5007	56.44541	8.86190	69.48066	11.25092	1.00000	5.55830	8.91281	21.09671
5.32941	6.99952	57.31986	0.23991	7.40054	8.15562	1112.39377	7.81364	8.51667	51.88333	33.08883	8.94678	39.04652	5.95654	1.00000	9.16269	7.29109	21.01656
5.85940	7.70441	68.14108	2.07382	6.46422	6.36439	1143.58465	7.24980	144.09638	43.82634	50.87915	7.10105	40.68002	8.59880	1.00000	8.05791	10.01313	21.66997
6.19018	5.10816	37.95298	0.16142	8.24311	8.46809	1182.03668	9.04068	-88.70464	34.25807	50.92658	5.15814	67.92094	5.53269	1.00000	5.18971	5.81840	17.84674
6.43242	7.25532	55.49920	0.90277	6.84503	6.42929	1098.35978	8.81057	86.00214	46.51872	29.95822	5.69855	64.91166	9.89062	0.00000	7.98603	9.17067	28.11887
7.69002	7.18085	56.19752	1.23278	7.35826	8.66948	1116.00772	11.36735	9.5586	54.52156	49.48837	5.96565	57.38527	8.03005	0.00000	7.44990	9.48330	19.81803
8.35948	5.36851	54.49458	0.12841	8.46778	7.59018	1092.45851	9.36850	136.13108	34.75856	50.51290	3.99011	57.55897	3.78074	1.00000	7.99396	4.74412	21.12064
6.70206	4.72935	46.69270	0.26173	3.94981	7.41897	1059.49248	10.31023	1.6	43.11667	45.11157	8.90051	66.70834	7.52544	1.00000	6.99912	6.25869	6.95074
6.37966	6.82919	46.51122	0.19082	7.31623	7.25828	1179.45841	2.58893	151.08057	-33.79176	57.46951	6.38945	56.67474	12.97031	0.00000	7.77531	6.07726	20.77954
7.18361	4.55512	76.81210	0.36144	5.79099	7.15137	1151.42712	9.52148	38.07083	54.90083	26.98037	5.56149	81.69610	8.76299	1.00000	7.26207	7.79246	10.30650
6.37561	9.45021	35.90491	0.85290	4.97022	6.26285	1142.97924	11.21664	-76.43941	39.33427	36.79512	6.14920	71.81334	8.42236	0.00000	6.91142	9.10272	18.77696
7.43421	7.89355	38.38323	0.21415	5.73873	6.33386	1150.22529	5.38433	30.4347	-1.9487	47.82047	6.95941	57.46790	7.64754	0.00000	6.51011	4.07526	23.23883
6.88321	4.98829	53.54312	0.28933	10.15028	7.12425	1141.97521	7.99115	3.39467	6.45407	57.83736	4.62670	52.00333		1.00000	5.41442	7.06938	16.23035
7.22189	5.56698	41.74597	0.27818	5.77664	8.87937	1186.58152	6.38878	139.55028	35.30889	45.94734	5.20526	59.66419	7.61381	0.00000	7.24851	6.42746	2.83444
7.40651	6.06619	60.96712	1.00521	6.25763	8.67746	1141.42999	8.58847	68.49143	25.80565	38.46288	8.97320	42.67669	10.97961	1.00000	7.95066	9.16664	9.89835
7.74476	5.48753	44.79734	0.21997	5.35337	9.08183	1164.15687	6.20253	114.68333	23.73333	61.79622	5.34662	68.10765	7.65770	0.00000	6.76403	5.76068	21.41172
7.15441	8.21049	59.90294	0.54374	5.80832	7.59435	1074.07468	9.44699	85.83334	20.88197	58.41467	7.25029	41.55290	7.27053	1.00000	6.72753	8.63668	15.39183
5.83267	5.54270	65.37267	2.63606	7.13375	5.44034	1093.59626	6.69379	-63.13414	46.23899	60.63885		59.93012	8.29500	1.00000	4.82376	10.23958	26.72145
7.63137	7.83227	57.78676	0.24701	7.28997	7.08084	1143.68660	7.69201	-89.99038	38.58894	43.32797	4.18358	39.04999	11.15573	0.00000	6.97498	7.47168	2.80793
5.94530	5.99245	81.10079	0.13388	5.45235	6.87522	1176.18705	7.61813	-102.36764	31.84568	46.06070	5.70451	58.54092	6.24509	0.00000	7.00085	4.71086	4.86200
