latitude	PAHs	warning	O3	C2H3NO5	PRES	TEMP	Pb	CFCs	PM2.5	CH4	H2CO	longitude	NOx	PM10	SO2	NH3	CO
41.66394	9.54251	1.00000	5.42177	6.31529	1188.43969	19.01209	65.83752	69.73043	7.58043	4.00490	48.56481	-83.55521	7.61045	8.06814	6.58596	6.95575	6.92450
50.18545	6.42474	1.00000	8.39721	2.80454	1175.55374	18.07969	72.22879	70.56086	3.23538	9.44656	45.03545	27.06365	9.14552	7.26777	10.27945	5.77030	5.09351
48.15659	12.45493	0.00000	9.13385	3.12592	1132.57683	9.64769	49.34527	66.07600	7.51487	4.92676	63.77783	28.28489	8.09086	7.32193	9.64703	6.98761	3.52017
32.44874	8.67970	0.00000	7.78146	5.89325	1052.06220	24.15171	51.57942	69.99389	10.92110	6.57508	40.49589	-99.73314	6.36913	7.86208	11.65079	6.52362	5.02402
14.64056	8.19606	1.00000	5.48364		1185.24112	10.55861	76.05581	70.76362	6.74112	5.23726	55.12177	104.64992	8.35369	9.51175	5.16524	5.11950	6.93409
31.84568	10.37460	0.00000	8.27299	2.39114	1142.58185	31.14837	55.33606	76.73854	8.14058	6.51229	62.49688	-102.36764	7.07658	6.02287	8.85370	7.16826	6.48436
32.87533	4.77324	1.00000	7.66596	0.84710	1091.74597	15.71055	44.74052	77.56390	4.59388	6.86155	31.46441	71.57118	8.04800	6.18200	8.49588	7.58257	7.98378
48.77275	8.38007	0.00000	4.55929	2.90607	1129.39550	2.65467	62.45483	72.15491	8.57693	5.94772	35.05151	5.16108	8.02760	6.98916	9.66499	6.65440	10.42166
48.8765	8.37360	1.00000	5.14840	2.05095	1062.44570	17.93595	40.57400	78.98312	6.54580	6.73472	50.56478	2.18967	5.92943	6.70001	5.97312	7.83566	6.94569
22.83957	7.48856	1.00000	5.37479	2.25678	1136.46887	-4.90197	59.48825	62.79223	5.36681	7.24007	57.18913	91.84128	6.38393	5.43222	4.81382	7.73861	7.50260
54.52156	9.18065	1.00000	5.41158	2.79474	1125.18718	22.81959	51.85037	62.11342	5.70768	6.56577	55.99581	9.5586	7.45991	6.72635	6.92521	8.31854	5.33116
40.63316	7.53928	0.00000	5.41702	3.31374	1050.13562	19.45929	31.80871	70.82059	9.01380	7.39769	60.46669	-74.13653	7.24581	7.24489	10.06244	8.92160	9.86129
36.53333	10.17617	1.00000	5.20373	2.39682	1117.24791	1.56238	56.73102	79.21457	7.46462	5.67730	29.15584	136.61667	7.41869	6.33091	7.80314	7.24850	5.77102
14.64056	7.79565	1.00000	4.24301	6.37774	1131.99556	15.51911	42.76003	65.93556	6.95803	4.55363	59.32322	104.64992	7.94145	8.39557	4.83320	7.95509	7.23339
41.82143	7.06438	0.00000	4.90653	4.27799	1140.34453	17.99771	58.75883	72.96248	9.51123	9.53044	58.69670	41.77921	6.64793	7.69616	4.28893	7.34294	11.97999
22.49396	7.20782	0.00000	8.66245	1.93516	1182.77236	26.53775	72.40388	79.50255	8.47040	6.44200	34.50448	-105.36369	9.37554	6.13502	8.43502	8.30084	4.84119
42.64031	6.02937	0.00000	8.22207	2.66750	1156.74990	27.62129	53.12411	70.36508	13.57816	7.70011	47.67890	125.51176	6.56166	6.71529	10.69032	6.06187	5.97933
32.17629	5.92764	1.00000	7.96109	2.97417	1129.39108	17.19286	35.20495	78.64775	5.50718	8.64515	62.98153	75.06583	6.80347	6.87241	9.91844	7.52429	8.21693
27.09978	6.25412	0.00000	6.32324	8.93045	1113.80704	19.54155	74.69595	72.51657	10.26247	7.33366	62.86680	-82.45426	6.66556	8.61615	10.13669	6.70455	9.19874
45.4473	9.08063	1.00000	5.02211	4.71129	1074.86335	15.38335	58.96119	66.35068	6.40591	4.55482	42.34343	-73.75335	6.54844	7.88120	5.78513	6.96601	6.26024
54.39304	8.26324	1.00000	5.83352	2.88809	1085.03359	14.17524	51.45363	66.05421	6.64354	5.69527	58.96138	53.26023	6.20984	6.64713	6.16896	5.99325	4.16963
45.50369	5.32457	1.00000	7.07017	5.16570	1150.84123	16.91530	53.64464	63.64954	6.76889	8.17771	52.93089	11.412	7.84354	7.91088	11.29925	7.02080	10.27386
24.81757	8.14157	1.00000	6.60182	3.73679	1134.21319	28.85806	53.38907	66.44181	3.94531	7.16248	31.95832	84.63445	6.84847	7.35822	4.78767	9.58538	7.06723
40.5576	5.73796	1.00000	10.39014	3.18295	1103.77147	10.12248	62.43252	68.10846	6.03744	8.41933	53.20965	-74.28459	8.20343	7.07622	5.06711	7.54978	7.38359
25.66795	6.18621	1.00000	9.73629	8.79389	1116.80818	17.66960	51.43199	70.69597	5.89838	10.37161	59.20795	85.83636	7.51486	8.59675	8.67150	6.98959	6.29377
-1.26424	9.91188	0.00000	9.30386	2.50163	1145.67358	9.01116	39.59362	66.91882	7.19576	5.09871	44.61305	104.09701	5.49219	6.46382	7.87261	8.88360	6.51450
50.8	9.62903	0.00000	6.76163	2.37965	1112.06478	12.67034	58.48966	68.22970	10.07362	8.48945	58.66187	3.16667	6.85894	6.35929	10.88375	6.98184	7.29421
36.46917	8.04510	1.00000	5.94823	1.56597	1184.98136	13.19232	36.62346	68.78393	6.15462	5.33507	45.95091	10.78222	7.15702	6.12133	5.55192	7.27823	6.09194
32.54044	5.78404	1.00000	7.78941	3.83485	1107.91761	24.62372	66.74606	78.84897	7.87197	9.53943	66.57077	-82.90375	7.15397	7.62545	10.80654	7.51210	9.88867
8.43333	6.47998	1.00000	9.99126	5.59483	1161.75411	12.90879	54.33864	66.41565	6.15921	9.90002	38.26328	99.96667	7.06748	7.87050	8.47738	7.74316	8.09380
47.4943	6.26408	1.00000	8.12901	2.57208	1068.39159	12.40084	59.82634	72.65293	4.71088	9.14375	46.12359	-122.24092	6.92141	6.45841	10.31658	7.78024	7.18079
37.31065	9.87327	0.00000	5.27064	2.76220	1059.45546	7.54695	59.89935	62.99710	7.25064	7.33091	54.49397	13.57661	6.89162	7.26487	7.00723	7.74480	9.14116
33.03699	5.81757	0.00000	9.49028	3.67827	1170.41905	18.07245	41.73625	70.54091	6.08522	8.90668	32.27984	-117.29198	6.01099	7.19637	7.91122	6.60177	8.09583
24.28859	8.02460	0.00000	8.63650	1.63678	1087.44213	2.42430	39.42616	70.79345	9.64600	9.19977	79.78029	116.11768	5.71095	6.48934	6.47396	6.25881	4.92970
-34.74785	8.58842	0.00000	8.75534	4.00509	1111.68992	4.05024	47.75603	69.94093	8.20963	5.45565	35.18217	-58.70072	6.72940	6.98849	8.24649	6.94414	6.58540
10.63504	10.17341	0.00000	9.18073	5.58029	1183.66483	15.20065	51.38814	78.55132	7.37894	4.63982	50.21978	-85.43772	7.88062	8.00837	8.61180	8.00742	6.86883
19.21667	9.47734	0.00000	7.87761	5.08278	1127.29326	38.79060	52.22016	70.81336	11.12802	8.17110	47.76075	73.08333	8.66079	8.09184	6.63671	8.30999	8.00559
9.58126	6.14771	1.00000	7.99711	4.49718	1092.81079	12.48032	64.63137	67.71780	7.95441	7.51491	57.76767	8.2926	7.53991	7.57780	6.69273	8.13502	11.05699
47.92526	7.55635	1.00000	4.93480	5.04080	1087.60097	11.79743	48.83591	83.17006	5.96067	5.81461	58.16537	-97.03285	8.75251	7.65694	5.21958	7.63349	8.19896
51.955	9.48866	0.00000	7.71385	3.19924	1079.35709	5.39907	55.17535	79.89181	10.78349	8.43252	59.84914	5.22778	8.21433	6.63783	3.96865	8.14719	7.04151
6.9909	7.82420	0.00000	10.39193	3.56450	1132.08012	19.30995	46.26858	65.10357	7.27902	3.47713	63.55400	79.883	8.20672	7.46870	6.85136	6.08146	5.59877
43.41949	9.22144	1.00000	4.58134	2.29795	1134.62725	8.87281	44.47752	74.69478	5.28027	3.69055	47.43949	77.0202	8.53867	6.56363	4.75832	7.68675	7.63516
3.31332	7.23116	1.00000	11.16913	3.95305	1139.21953	30.09480	60.11047	81.56470	4.15739	10.20252	43.15571	117.59152	7.53502	7.55047	7.36986	6.01321	5.68540
-31.4488	5.28811	1.00000	10.10398	5.84985	1166.21589	30.83823	42.57522	69.82999	6.34149	8.95038	69.24457	-60.93173	5.69960	8.08289	6.12722	6.67944	6.92127
45.44868	5.46000	1.00000	6.77151	3.09114	1149.71456	20.65870	61.83567	67.39284	4.52349	6.90573	21.85726	-73.81669	7.73856	7.00637	9.95991	7.92435	8.91518
64.5635	9.25059	1.00000	7.94793	7.70001	1186.72323	3.84582	44.07187	65.65803	6.52481	6.77933	52.49777	39.8302	7.46458	8.48005	7.82211	9.72216	2.62571
32.65246	6.86367	1.00000	5.90610	1.88419	1058.81621	9.69505	51.40802	80.06326	8.30762	8.18324	58.37715	51.67462	7.85251	5.21161	6.37835	7.73533	6.76863
42	9.63218	1.00000	8.68658	4.62750	1110.11650	-4.80385	39.65319	72.50328	5.61792	4.50758	56.14626	21.32778	6.54732	7.70143	7.06281	6.87469	4.30163
32.17629	8.26722	1.00000	4.07918	1.44346	1082.77389	-1.40840	69.26308	73.08886	7.02546	7.09773	60.04870	75.06583	7.61976	5.91263	5.84197	5.93788	7.31118
-11.78333	7.01104	1.00000	9.04937	1.67421	1118.62310	15.23493	29.60688	85.61269	5.62851	8.97210	50.54780	19.91667	6.42459	6.33652	8.43805	9.98199	8.45551
50.09019	8.82734	0.00000	6.63847	5.55341	1136.85626	-6.28855	55.08041	80.41148	7.51507	9.31035	36.05406	8.4493	6.07578	8.04857	8.40480	6.70624	6.29115
44.80477	10.68835	0.00000	7.31891	2.52794	1113.06474	31.12615	60.25353	72.55685	9.84888	9.41080	40.07835	-0.59543	5.52626	7.21797	3.61406	7.30281	7.56803
39.96097	8.15135	1.00000	5.93556	5.23933	1067.34919	8.01438	57.81898	87.30675	5.35365	6.67710	51.75153	-75.60804	8.69961	7.71317	5.24674	7.50690	6.52483
36	5.45138	1.00000	7.38173	3.32397	1087.90402	-1.68524	62.67355	74.16601	6.92991	7.43979	34.79336	139.55722	6.34493	6.09083	8.46836	9.51854	10.09358
31.20176	5.56770	1.00000	6.71532	5.35474	1154.66231	-6.38198	75.36496	64.27436	6.19519	6.45865	64.74151	29.91582	7.19464	8.02182	8.45204	7.23070	10.63574
54.84444	8.66938	1.00000	5.23234	3.33772	1104.42222	23.78123	57.13915	75.76035	8.22192	3.16118	53.44527	38.16694	8.64562	7.12461	7.17724	9.82013	3.72950
9.92787	4.90400	1.00000	8.87912	4.28275	1114.53558	35.50635	61.86567	73.07553	3.63905	7.51181	68.13240	-84.13722	9.96776	7.51390	7.35144	8.14134	5.83428
38.68712	11.43964	0.00000	6.55367	2.70414	1140.39534	12.90484	53.22073	60.74499	9.10925	8.01825	26.12248	-4.10734	6.68584	6.84035	4.02777	8.27872	8.19172
38.58894	6.49014	1.00000	7.74881	3.10449	1158.81707	29.63270	51.13764	72.83085	5.51852	9.17563	57.14301	-89.99038	8.93144	5.63312	12.05197	5.99389	9.50606
38.55632	10.72350	1.00000	7.77306	1.68046	1198.97446	26.32357	55.18383	66.56002	9.68573	7.01542	83.23538	69.01354	7.19490	5.54465	10.60939	8.21641	5.99680
57.97472	7.98888	0.00000	7.96514	2.50063	1053.91538	6.40413	49.72030	63.02294	8.39318	6.83127	52.78404	33.2525	7.23399	6.30350	8.97722	7.46260	6.68600
-20.25333	4.74455	1.00000	7.21970	3.31305	1150.67906	8.13610	35.67456	76.81726	5.91998	7.46119	69.38429	-43.80139	9.14953	6.43932	10.23903	6.95290	9.49270
34.61667	7.40808	0.00000	7.20577	3.31876	1160.59564	23.38524	63.77626	72.47202	8.90998	9.61315	56.49338	135.6	7.85153	6.91304	8.06205	5.26400	6.57935
34.85	8.78214	0.00000	10.22578	4.39012	1117.62262	13.62362	40.16270	73.55896	9.00318	4.72007	56.42413	117.33333	8.15871	7.74887	7.92719	7.92256	5.14865
-4.06667	9.21953	1.00000	5.94137	2.72191	1091.30838	20.99731	42.18764	79.92712	6.54156	4.92981	38.53285	37.73333	9.04443	6.00161	5.92554	7.70105	6.43841
47.48444	11.67459	0.00000	6.96390	8.37121	1091.88031	-8.97074	48.60389	72.39666	9.61715	6.17559	40.02830	36.25361	8.52041	8.63562	5.02791	6.82580	6.38227
5.30383	6.15072	0.00000	7.08187	3.20382	1080.13566	22.88159	54.07497	74.64781	8.81452	10.34072	59.50113	-1.98956	8.08092	6.67112	7.85756	7.56502	7.42882
48.8765	6.76512	1.00000	8.88695	3.13702	1056.23353	-7.99543	42.17079	67.43130	6.34441	9.10324	77.15383	2.18967	7.30313	6.29524	8.54472	8.39508	8.87271
45.49428	8.38313	0.00000	6.74633	1.75822	1184.27577	28.65734	50.80374	79.78667	8.77120	8.38400	58.73171	-122.86705	8.63794	6.31403	7.13337	8.14772	7.63303
48.07667	6.03018	1.00000	12.97856	1.99352	1111.36702	24.39528	52.79198	69.61074	4.47779	10.97858	59.46053	8.64409	7.25963	5.52868	5.71192	7.08665	3.89652
43.61058	5.71445	1.00000	7.51963	2.83915	1134.54009	27.90109	60.27563	68.45091	6.12058	8.46030	40.31366	1.33467	6.55215	6.62903	10.28874	7.67810	9.08325
4.2475	8.18470	0.00000	5.42750	3.20569	1155.62757	7.90316	43.62825	73.92808	8.54204	9.30188	27.79606	9.00472	6.42779	6.46588	5.19439	7.03573	10.30068
45.9836	8.99993	0.00000	7.86531	3.58133	1152.81551	-5.39347	61.28407	64.89532	9.68482	7.80114	61.24792	12.70038	6.00558	6.07234	9.80842	7.14163	6.68803
31.78336	8.15424	1.00000	5.18800	2.37256	1167.75177	15.11547	76.68673	68.86422	5.61877	5.90353	48.02187	35.23388	7.52995	5.77190	4.80613	7.26431	8.23275
53.7446	9.33079	1.00000	7.59872	6.28358	1109.58658	12.71599	31.25733	63.72380	3.40407	7.24977	47.31371	-0.33525	7.49584	8.28940	4.85159	8.39491	
25.13915	9.14125	0.00000	10.22460	1.18457	1173.46682	34.19551	58.83064	77.79405	7.23609	4.38631	53.22323	73.06784	7.50572	5.80670	6.38709	7.20616	4.98895
41.85059	9.25103	0.00000	6.05846	3.55487	1184.64727	14.63723	72.13109	83.45582	7.96155	7.60511	46.12661	-87.882	7.07339	7.00795	7.27444	7.51092	7.11466
51.21667	9.37939	1.00000	6.17864	4.53500	1120.24581	18.25847	36.90839	75.58103	5.03574	6.94244	60.79973	6.26667	8.67966	7.62092	6.30125	6.41322	5.89809
53.95278	5.08526	1.00000	6.68915	6.82854	1185.60327	14.29981	37.36699	87.59036	7.69031	7.40094	65.54968	32.86389	7.55602	8.29944	8.92561	8.52367	10.51588
55.64776	11.17979	0.00000	5.02899	4.09279	1117.58296	18.64844	73.23406	73.70197	7.20494	6.35036	57.93068	38.02486	8.37419	7.58097	7.23772	9.56367	7.69411
-32.05251	7.88321	1.00000	6.13821	7.17184	1176.57833	16.20816	39.49911	82.24537	7.64020	6.44926	34.71192	115.88782	8.01447	8.33106	7.63243	8.33083	4.82098
0.46005	5.37507	1.00000	6.93006	5.11961	1101.90662	15.40163	46.25972	83.27607	7.99830	7.28453	42.33166	34.11169	7.12990	7.88626	8.14533	8.11700	11.12456
14.64056	9.46456	0.00000	6.32319	10.58410	1093.44972	-0.61083	61.98172	81.86113	8.87811	7.18761	46.12340	104.64992	6.17652	8.89600	5.91682	9.27676	9.28711
5.30383	5.66123	1.00000	9.66564	4.22740	1058.06050	6.02979	62.26298	70.94953	6.68573	9.58351	72.99538	-1.98956	7.09580	7.80523	8.20399	6.70012	7.84715
9.58126	10.22106	0.00000	10.10957	3.03928	1118.01979	6.74722	57.91812	65.68223	7.72332	5.29019	50.62218	8.2926	8.02011	6.85485	7.85265	6.47883	2.31669
39.22493	8.06348	1.00000	5.03557	7.54020	1153.59006	23.11981	65.34253	60.87655	5.85777	6.08066	41.44421	42.85693	7.22426	8.48097	4.82390	8.10850	6.76316
33.86419	9.46229	1.00000	8.99056	3.04948	1125.53295	20.62820	39.83546	71.56847	4.07038	6.19724	63.15209	48.26258	7.11734	7.01761	6.33066	7.06632	6.24893
-30.60106	7.38387	1.00000	4.72296	5.41534	1118.57183	8.51456	49.68559	85.28826	8.29299	7.52681	34.28098	-71.19901	6.91799	7.90877	6.31472	8.82970	5.32338
26.2649	8.61100	1.00000	7.61173	3.84799	1185.95038	16.70089	39.77537	73.72957	4.04561	6.97819	41.35659	81.54855	9.31945	7.44268	5.02904	7.55307	6.16767
-17.74431	7.93854	0.00000	5.71848	6.39676	1081.94424	25.29113	44.27086	61.90821	9.72464	9.24865	35.82406	-48.62789	7.98818	8.43489	4.09332	8.01705	11.60992
10.66668	8.69866	0.00000	8.83246	4.37094	1184.02264	20.86288	58.83258	65.43807	8.08727	5.92394	50.63915	-61.51889	7.88211	7.33841	8.15523	6.89087	6.36776
31.39547	6.74374	1.00000	10.32168	2.86848	1184.25923	14.04511	48.75700	78.40018	5.26787	9.62265	54.76425	34.75699	6.04095	7.27038	8.21243	7.91144	7.80597
40.82232	8.40016	0.00000	6.81702	4.99290	1175.30110	-5.47437	63.00828	69.71443	4.70337	6.54922	50.56185	-74.15987	6.36320	7.90613	5.00423	5.98301	7.41674
45.51667	7.29781	1.00000	8.94076	4.70264	1061.30767	21.89309	44.14317	59.10525	4.49800	7.30456	26.20224	4.86667	7.08640	7.31380	4.69098	7.63553	5.51759
27.92333	9.58264	1.00000	3.74874	11.75372	1187.46469	4.29393	40.03160	93.06889	7.92749	5.56001	54.28135	118.53333	7.53177	9.02533	7.14814	8.57939	5.89550
50.82882	7.88852	1.00000	7.15206	1.85052	1116.83447	11.30359	49.22171	69.24991	4.76144	7.47601	52.01450	-0.32247	8.45902	6.37145	5.58174	8.72815	5.82151
49.28669	7.23246	0.00000	6.86376	8.62535	1072.89079	16.26744	61.29215	79.66360	10.23839	7.70331	57.87625	1.00288	8.98040	8.65383	7.88231	8.51909	8.63735
43.35071	6.16513	1.00000	6.48227	4.06643	1056.70008	4.18675	15.56935	64.31266	6.91880	7.98145	59.63015	46.10925	8.57100	7.09647	9.96214	5.89001	10.12555
27.85	8.26698	1.00000	7.00895	4.75212	1128.04397	27.16425	56.69538	68.43391	5.43736	5.74045	53.85396	112.9	5.85545	7.87283	5.62665	7.76421	5.34336
49.65186	5.19822	0.00000	7.06259	4.79655	1137.10239	17.83550	53.66338	73.32363	9.90670	7.94067	54.17808	26.97253	6.89521	7.81161	8.99240	7.16965	8.60275
-28.81833	8.09271	1.00000	4.77927	4.81219	1096.43968	-2.53161	54.97818	71.03791	7.28923	4.92784	35.29761	-52.51028	6.16931	7.55591	5.30029	8.74469	7.28524
52.59319	7.71441	0.00000	6.05779	3.55228	1071.40548	14.49621	66.17654	74.39249	9.01588	7.08488	31.31072	13.32127	8.00272	7.27418	8.62641	8.62351	8.92171
35.74788	6.94472	1.00000	11.05826	6.15902	1086.94503	11.44853	37.30515	76.15791	7.11693	9.54720	64.05375	-95.36969	6.78343	7.84302	5.28562	8.25907	8.65700
51.40944	6.58973	1.00000	6.84322	4.26947	1102.80294	0.45980	69.18095	75.40755	8.05604	7.67475	33.71066	46.04833	7.11079	7.54445	9.63917	7.51787	12.52158
30.46907	8.32951	1.00000	5.76370	1.62703	1140.80680	4.25367	29.12164	67.39372	4.66766	7.49772	35.44822	70.96699	6.05395	6.20365	5.23410	7.90313	7.85786
0.49113	4.14990	1.00000	6.45801	1.97267	1160.25799	13.70842	38.27843	72.09684	5.95529	6.50411	61.18916	29.47306	7.68083	6.18673	10.01044	7.16713	9.91693
-8.28333	5.37232	1.00000	7.63740	2.71324	1063.49154	23.18868	21.16131	78.78863	7.57997	7.36561	41.37838	-35.03333	6.93269	6.54982	8.61912	7.39622	11.44242
-38.65333	7.49833	1.00000	10.16530	4.44747	1084.68473	21.69017	40.68306	66.88231	7.64889	10.61906	75.42581	178.00417	6.91034	7.76846	8.31000	7.12273	9.41423
53.53333	7.48720	0.00000	8.83914	5.90155	1146.61445	15.22697	39.17616	73.32855	8.34128	5.38902	36.71762	-7.35	7.64575	8.15729	7.17966	7.72552	7.06208
10.22677	8.92052	0.00000	6.64902	7.83879	1094.29719	4.96653	59.24047	80.92177	9.30211	8.49472	51.97525	-67.33122	6.61125	8.72031	10.18779	6.73796	6.73464
51.65333	8.34035	1.00000	8.37409	2.88854	1146.37263	12.26883	57.05884	59.69082	7.47214	6.61725	45.73758	5.2875	8.40022	7.04621	8.84751	7.42844	2.35960
6.46346	10.47079	1.00000	6.05194	3.45046	1122.39572	2.78507	44.90585	68.86285	4.84465	4.82659	65.75420	-2.31938	5.56207	7.62539	7.39628	5.07880	4.12189
41.55947	5.36478	1.00000	7.09845	2.74869	1198.34555	17.41522	51.00385	72.89714	4.84552	7.70441	49.29921	14.66737	8.22967	6.25608	10.62708	6.04356	8.38594
65.84811	9.10720	1.00000	4.74477	7.37491	1177.45399	19.79857	48.56228	63.06747	7.80825	6.52984	46.50979	24.14662	5.73442	8.38160	7.43157	8.07141	6.11178
36.65	9.62041	0.00000	7.97855	1.76149	1169.35214	23.12201	55.43399	87.71593	7.28061	5.94752	60.68093	138.31667	8.25295	6.72414	8.46905	6.97135	6.82367
-0.71667	9.07395	0.00000	5.38381	3.24929	1145.86761	27.65187	58.86848	79.76714	7.70922	8.65711	55.08068	-48.52333	7.68421	7.00986	6.67121	6.98749	8.80343
50.88506	5.45323	1.00000	6.52559	6.40667	1151.35162	20.45130	45.96733	79.73323	6.35681	6.30459	40.53704	4.07601	5.92854	8.27418	7.65618	6.80521	10.23587
49.13645	6.16692	1.00000	9.91275	3.18970	1192.64218	23.44532	41.24788	61.88128	5.11840	9.28824	81.85165	8.91229	7.83687	7.11445	8.94986	8.15411	7.68107
-29.2975	8.17565	1.00000	4.81370	4.05569	1191.01607	9.06636	56.18204	63.03456	8.59742	6.53636	39.72813	-51.50361	6.88830	7.58938	8.10698	7.06095	2.37272
-27.76952	8.38238	1.00000	11.94103	3.82265	1080.09900	25.98788	56.55236	68.02889	6.07610	12.20530	55.32480	30.79165	7.46192	6.90511	8.07958	6.42921	6.64798
37.65181	7.72474	0.00000	10.49132	3.82918	1114.57244	2.37835	57.00700	80.07557	11.79223	6.48251	29.92237	120.33063	8.26227	6.79810	8.68142	6.95594	2.57523
47.80527	8.67917	1.00000	5.22686	3.17709	1052.17873	16.07687	74.62466	62.46841	7.80583	7.71563	72.51938	-122.24064	8.50194	6.32262	8.36606	7.20697	2.41078
0.49113	5.29494	1.00000	5.58736	6.22402	1195.51877	31.63528	29.20322	64.59045	6.04559	6.16226	65.39946	29.47306	7.34327	8.13676	10.80843	8.10510	11.67223
32.52515	9.42830	0.00000	9.26051	4.65506	1158.71182	15.14576	60.03282	71.18312	6.51893	4.50709	25.15238	-93.75018	8.56473	7.72584	6.51654	6.94488	6.74873
54.8421	7.37473	1.00000	6.67283	8.38817	1148.78659	35.99777	53.69678	66.03278	7.05355	6.60130	65.05491	46.5813	5.14086	8.47742	6.66609	8.10907	5.18229
45.35	9.27312	1.00000	7.00321	2.64093	1067.83523	3.58528		73.63619	2.34199	6.18072	73.07940	126.28333	6.41590	6.92477	4.31551	6.45428	8.55038
47.30997	8.52525	1.00000	4.71009	5.15393	1162.87203	18.39861	55.37470	76.76827	7.62435	6.80502	52.86658	8.52462	6.94199	7.35361	7.52134	8.04281	4.83575
35.06544	8.23101	1.00000	6.63498	1.76127	1176.45581	31.43688	57.72186	55.42463	4.80638		60.52793	1.04945	7.16232	6.63922	6.17716	7.88815	6.79560
51.35084	9.74805	1.00000	6.88922	4.85756	1064.84054	9.91284	67.58373	81.48662	4.80770	4.25561	73.95535	-1.99421	7.27643	7.82876	5.97155	6.30439	4.14624
-23.85972	4.34730	1.00000	7.26408	3.80042	1148.51876	13.81815	44.45512	65.63451	7.31817	5.93356	51.28382	35.34722	6.31515	7.13851	6.93446	7.57686	11.03369
7.50251	10.12450	0.00000	5.39998	12.64321	1169.70157	18.27839	68.29182	64.02095	7.56820	9.63655	39.93572	5.06258	6.32171	9.09948	7.48923	7.60030	8.13175
40.34912	9.15186	0.00000	4.51355	4.10661	1167.20062	15.77781	69.51029	76.67569	6.24388	9.45389	57.96702	-111.90466	9.14284	7.88067	6.50348	7.55847	7.36083
43.35071	5.15310	1.00000	7.55107	2.71379	1088.27915	2.49191	65.52117	69.53307	9.11669	6.93565	62.54774	46.10925	7.59595	6.90113	6.71034	5.89266	11.99640
48.28259	8.05183	0.00000	7.90046	3.04346	1114.56828	12.01534	72.29310	79.86917	8.81467	9.40945	71.15094	9.72749	5.76069	6.40653	7.92914	5.77674	6.95726
53.19146	8.24472	0.00000	7.46159	1.44314	1066.63959	43.15764	69.73808	78.00095	7.77086	7.01417	37.48029	-2.52398	7.71666	6.18046	9.05011	7.10195	6.17444
20.74122	8.61793	0.00000	7.07979	3.26922	1150.17913	17.21363	80.82064	73.46637	10.61583	8.53687	51.95433	-100.44843	8.27556	6.37158	10.84524	8.50760	6.54222
30.5427	10.95844	0.00000	7.95766	3.55986	1118.71211	19.31523	27.99579	77.46643	7.12403		66.52598	-97.54667	10.14029	7.09152	8.60555	8.81395	6.66403
6.46346	6.10112	0.00000	10.04376	3.07283	1078.27269	24.28557	27.91354	70.65656	8.92837	6.02472	53.49366	-2.31938	6.13310	6.64578	6.28801	7.64051	5.26056
41.50343	7.64612	1.00000	6.93770	3.72652	1146.71093	17.77862	64.49699	85.67387	3.41596	6.84022	35.80969	-74.01042	7.78365	7.53291	4.43309	8.45572	6.89997
12.35275	9.47434	0.00000	6.31665	4.09298	1088.81618	11.30761	62.61498	77.99630	9.94109	7.71246	44.55409	121.06761	4.86428	7.00868	11.32492	7.25288	7.36304
39.57582	9.13317	0.00000	3.51664	12.29011	1096.10245	10.32177	55.02438	74.60568	6.50749	7.41152	52.41533	-105.11221	5.67827	9.01954	6.97801	7.48963	10.32325
23.9028	6.33935	1.00000	9.32277	2.28570	1181.69393	13.03519	40.09380	62.13931	5.87107	9.53825	68.33070	89.11943	6.89348	5.96685	10.26542	9.93135	8.96783
51.65	8.31796	1.00000	5.32848	0.89359	1083.87496	2.70823	54.63382	80.96029	7.80460	7.33417	68.45314	-0.2	4.71605	6.60664	6.80365	7.11960	4.92383
