NOx	PM10	latitude	Pb	TEMP	H2CO	NH3	PAHs	CFCs	PM2.5	CO	longitude	C2H3NO5	PRES	SO2	CH4	O3	warning
7.25957	7.42173	27.55898	61.01923	8.92072	62.86537	10.14802	10.08977	63.96738	10.50031	4.71901	68.21204	0.04399	1171.30572	6.94948	7.19363	5.36167	0.00000
6.22105	8.69929	49.13645	36.54421	13.85871	51.19928	6.22829	8.37928	63.25327	8.85992	7.04464	8.91229	0.12750	1159.50928	8.83678	8.98068	6.27915	1.00000
5.77508	11.82000	51.62907	55.96340	16.24296	53.47604	4.96998	8.78126	74.32013	6.82538	6.50804	-0.74934	2.39314	1090.55749	7.93572	6.74007	6.48707	1.00000
9.92485	9.60966	35.50056	55.10132	-4.48374	40.59546	4.91814	9.33890	37.79343	7.36833	7.36724	117.63083	0.29290	1112.59376	7.32251	8.13894	3.28314	1.00000
6.49406	11.27071	55.1904	48.95479	3.46826	51.97059	8.13641	6.25170	42.09548	6.02302	8.93115	30.2049	1.39550	1125.81414	8.49065	6.98968	9.83118	1.00000
8.00229	4.59529	41.48199	55.78945	8.93719	70.44456	10.21707	8.94220	64.52313	8.07333	5.08108	-81.79819	0.03107	1161.84031	7.31488	7.14474	3.96618	0.00000
7.39782	9.28738	-34.74785	57.68534	-3.08075	37.77295	7.80299	5.85985	60.05633	7.96972	10.02878	-58.70072	0.20206	1104.56313	7.11795	8.62306	7.50641	0.00000
6.21002	11.46172	6.84019	44.43072	5.86040	39.22405	8.12717	9.04761	36.49276	10.42423	6.49188	79.87116	1.69397	1167.34031	5.89155	9.04908	8.43275	1.00000
5.61701	5.45573	38.70734	52.22898	8.68668	40.69773	9.27719	11.45563	65.40839	5.74904	8.68682	-77.02303	0.03321	1112.73362	8.89846	7.64261	11.22999	0.00000
7.03318	8.05961	22.19303	51.41751	2.74753	50.89747	6.01501	7.07279	38.09740	4.58567	9.94969	88.18466	0.08629	1162.85829	6.75507	7.80802	7.07245	1.00000
8.29064	10.05993	-25.54073	47.80249	5.71293	49.29176	5.17767	7.78081	56.27453	8.22417	5.85745	152.70493	0.43958	1061.56031	8.51182	8.42302	4.80230	1.00000
7.55773	5.95855	43.1122	43.51954	4.89232	41.45279	8.99770	10.35176	39.11581	8.92275	5.67431	12.38878	0.00741	1058.46336	8.09253	9.94144	5.87889	0.00000
5.55835	7.98573	37.73222	46.04530	10.49250	48.17746	11.07862	5.32227	59.02724	8.76908	7.12502	115.70111	0.08481	1068.91979	7.55131	8.81777	3.65735	0.00000
5.16680	10.56269	36.33011	58.05459	29.75241	47.07605	8.37308	7.10832	68.04652	9.44386	8.26465	138.89585	0.71186	1087.90712	8.18594	9.29159	7.51938	0.00000
7.63129	10.01215	-4.16694	62.07363	6.39866	31.94205	9.20755	7.70174	61.74438	7.05468	10.21106	-40.7475	0.42046	1158.84661	7.59352	7.63028	6.73083	0.00000
6.70360	9.83430	50.64336	37.79285	19.52826	37.88372	7.29743	5.21011	33.22294	7.35673	9.75187	7.2278	0.34222	1133.04779	7.11456	8.38987	5.51109	0.00000
6.17360	7.42483	18.51957	53.19228	12.42120	55.11233	10.11217	8.85408	66.72543	6.76894	7.79810	73.85535	0.05749	1090.94023	8.63996	9.15080	9.75180	0.00000
6.73046	9.11847	22.4711	47.77116	17.88290	39.98646	5.92053	7.36577	64.51325	6.87045	9.54443	88.1453	0.17198	1065.55154	9.58228	7.32579	5.72288	1.00000
	9.45311	44.97639	45.06589	13.15115	36.16776	5.90775	7.35188	52.84203	7.25101	8.05822	19.61222	0.25575	1138.81223	8.63786	6.08710	8.63283	1.00000
5.66593	11.40400	12.25282	37.31089	18.47553	58.64858	4.68480	8.25556	28.28671	8.23561	7.26825	79.41727	1.60928	1070.33906	8.78776	8.25091	5.93109	1.00000
6.59556	9.31732	25.95533	56.69816	14.07314	47.12711	7.91078	9.58559	71.95605	8.09468	7.51765	68.88871	0.20644	1176.38402	8.89815	8.81371	7.46902	1.00000
7.06956	7.37039	27.55898	36.66796	26.62887	31.05491	9.94285	7.97563	29.36977	8.41535	5.85978	68.21204	0.04912	1063.21501	8.34248	6.91163	4.93587	0.00000
6.27331	9.00477	41.72059	56.86430	13.16986	50.06292	6.96662	8.86740	52.42250	8.29976	5.89744	-87.70172	0.16691	1179.41089	7.98170	7.34424	8.28723	1.00000
6.19481	9.52732	-33.38056	58.02924	2.18809	53.79166	7.70901	10.04125	61.47736	7.28615	8.49998	-56.52361	0.27008	1122.10891	7.84733	7.39450	6.94048	1.00000
5.85158	10.15183	50.75767	30.96570	33.78051	39.61369	9.27561	7.49478	46.65299	8.37837	8.96568	-1.5443	0.46946	1061.16396	9.61198	7.03950	7.17357	0.00000
8.24212	7.07185	41.85059	65.20117	26.18875	44.50473	6.81673	5.91454	35.06743	6.57162	11.59156	-87.882	0.04161	1095.99612	8.32060	7.54182	6.08105	1.00000
7.17100	3.69231	41.16704	56.98059	-5.33224	30.33493	9.12950	9.25686	35.07300	8.45947	6.52945	-73.20483	0.02892	1186.89587	7.92566	7.44339	4.63803	0.00000
7.61017	9.51605	-7.60361	48.45142	3.59979	47.49844	4.93416	10.13063	39.61913	7.64962	6.83931	37.00438	0.26074	1137.09221	7.55940	6.38819	5.15448	1.00000
7.02019	11.11290	57.14369	49.88668	13.59274	40.35764	8.93860	8.36800	62.18490	7.91828	11.03561	-2.09814	1.19768	1132.45881	9.59016	9.91864	6.95925	0.00000
5.14354	9.96149	45.4473	52.11675	24.71423	45.87272	8.34076	6.95153	44.43996	8.93855	8.18026	-73.75335	0.39841	1184.44196	7.88513	9.32376	6.75672	1.00000
6.08460	9.72042	43.67681	56.03794	21.98858	52.72307	7.05917	7.13498	30.58844	8.92872	7.75927	4.63031	0.30503	1113.33768	8.04314	6.52516	6.89592	1.00000
6.45905	6.30392	40.78206	47.63647	21.79605	63.08414	8.18509	9.83572	41.67788	7.35017	8.28452	72.34424	0.04573	1069.75004	7.48068	7.85174	8.79615	0.00000
5.89490	7.75960	38.17492	47.50133	8.91910	40.71522	8.32365	9.72001	25.99945	6.87551	8.44605	-122.2608	0.05184	1072.05089	8.31825	9.23321	6.83053	1.00000
9.14795	10.88107	-26.22861	53.64227	3.98745	38.94711	7.95993	10.35994	36.83262	8.56920	6.11141	-52.67056	0.95320	1154.31910	9.79720	8.90096	6.53243	1.00000
6.87126	7.97980	-31.95224	28.61844	19.92660	52.57773	9.13191	9.67003	47.36030	8.47643	5.61823	115.8614	0.08096	1177.97641	8.10445	8.74512	4.77054	0.00000
5.76067	10.57417	-31.25033	49.50977	28.50360	47.80026	8.72319	5.08372	36.77052	7.55841	7.81181	-61.4867	0.68732	1127.93544	6.79371	7.71037	6.78646	1.00000
6.32301	9.35336	36.53333	59.83867	9.72928	54.75138	6.19543	8.67663	21.85478	8.38275	8.85044	136.61667	0.22922	1119.03053	8.28307	8.51379	7.58084	1.00000
5.57634	8.15620	32.05971	49.33959	25.43934	56.44100	11.16801	6.78402	64.68593	8.68126	8.30063	34.8732	0.08328	1093.96987	7.56659	8.18048	7.11010	0.00000
4.79904	9.16369	-0.71667	55.18826	15.85544	34.46351	7.39556	8.08690	61.65490	7.20389	6.54644	-48.52333	0.18498	1063.90091	9.49035	8.98150	5.64279	1.00000
4.88127	9.50898	29.84576	42.54484	18.54524	75.71956	6.00694	8.11326	67.92133	9.19454	8.06499	-90.10674	0.25533	1163.31701	8.83003	8.96541	5.33368	1.00000
5.54926	11.47624	35.64889	36.92125	8.21479	44.36878	8.11185	6.84765	40.41342	9.86848	8.47000	117.27583	1.71737	1083.26867	9.40606	6.71590	8.58725	1.00000
5.94802	7.06642	4.92675	32.81140	2.37099	53.91465	8.99181	9.59305	44.86371	7.77542	6.85277	6.26764	0.05052	1123.85046	8.69188	6.86598	5.67486	0.00000
9.89811	9.60234	-23.44361	49.48836	29.86985	33.71395	5.31272	10.48487	47.80570	7.55544	5.85065	-51.87389	0.28470	1192.32305	10.84624	9.05972	4.71367	1.00000
6.38696	9.68225	48.21644	40.75510	33.36923	29.16483	5.45089	8.57564	29.41773	8.49581	9.54962	9.02596	0.30574	1183.98837	8.59976	7.33558	6.03998	1.00000
8.50518	8.44804	34.8825	31.30017	16.03634	51.61541	6.62376	10.23496	44.75615	7.52276	5.93501	128.62667	0.10079	1118.12947	10.04107	9.45613	5.72567	1.00000
8.50641	9.64458	52.53048	50.02111	16.39957	43.62218	4.83791	6.29415	65.11893	9.09373	10.45188	13.29371	0.28733	1190.83455	7.82155	7.00765	6.49524	1.00000
8.81643	7.20622	50.75	54.73617	4.65830	29.19405	8.36743	11.62725	44.26258	7.29706	7.35624	2.25	0.05076	1175.86949	6.29795	7.91105	6.44689	1.00000
5.92237	8.10503	53.77166	60.16924	21.77520	64.48734	8.40290	8.25950	51.30909	7.45405	10.96341	38.12408	0.07005	1196.98889	6.52924	6.82708	6.19209	1.00000
5.12427	12.04761	35.8	41.16679	-10.28555	41.04883	5.87328	8.04090	64.88822	9.51158	8.68035	137.23333	3.01335	1130.02265	7.08774	9.44658	5.91475	1.00000
6.25723	9.16190	16.06213	43.98651	7.08519	46.10745	4.92490	9.84061	50.95550	9.82914	9.75000	76.0586	0.20004	1066.32629	9.44297	7.94525	6.78043	1.00000
7.78500	7.48103	-22.57306	49.17352	8.06538	72.75727	6.91515	6.12935	53.22871	9.12186	10.74632	-47.1725	0.06643	1135.52193	7.07936	7.84447	5.52449	1.00000
7.31310	4.57389	49.13645	41.70060	3.47089	45.71459	9.36222	10.16397	66.46600	5.91321	5.95731	8.91229	0.04078	1114.23642	10.33653	8.46022	5.38765	0.00000
5.63842	10.66522	41.20485	58.34273	18.33443	50.55998	8.39693	5.92807	67.34673	8.38526	7.94675	-8.33147	0.77055	1085.25270	7.31809	8.52650	7.49590	1.00000
8.57410	9.01801	31.64615	58.16802	19.85465	42.06713	7.78011	5.37241	53.23287	7.38366	10.98552	120.74221	0.15707	1115.38169	8.93944	9.18769	9.35333	0.00000
8.19616	6.14478	-21.15	51.91092	-0.70032	41.57403	8.31804	9.51517	67.54383	7.82470	3.96590	46.58333	0.03144	1071.59213	8.19836	7.84652	1.23294	0.00000
8.21614	8.31875	35.21222	60.78592	15.68661	33.52402	9.08531	5.38534	50.32885	9.32708	9.49311	2.31889	0.11133	1112.41903	8.25330	8.44076	5.87783	0.00000
6.71719	8.48286	51.08468	38.73288	16.52282	47.18964	7.29062	7.65420	43.90506	9.89741	9.91973	7.11393	0.10590	1183.44168	8.54174	8.01823	6.74018	1.00000
8.79370	8.24635	-0.71667	51.22970	38.65314	51.43585	8.92169	5.24310	52.68297	6.66421	10.23718	-48.52333	0.08082	1108.05238	7.79457	7.82293	5.67830	0.00000
7.47906	9.87461	-8.76194	33.38350	0.67346	41.32274	7.15591	9.73841	55.29762	8.29219	6.78400	-63.90389	0.36360	1103.20854	6.46729	8.04661	6.11732	1.00000
6.60065	8.20412	33.92866	56.81891	16.17711	49.76087	8.94865	9.08931	64.94316	8.89715	6.96769	-6.90656	0.09456	1182.62160	7.92680	8.33943	7.58246	0.00000
7.52989	9.54903	19.04222	56.86863	9.59167	58.13361	9.36951	8.09416	28.33088	8.76105	5.93667	-98.11889	0.25929	1095.44752	6.84277	7.40005	7.36927	0.00000
6.87042	10.29963	-10.90889	36.70643	28.18934	42.09214	6.31509	6.04556	53.27524	8.30600	8.39555	-37.03861	0.53543	1054.92920	8.38671	6.16517	6.10853	1.00000
9.78451	11.27543	58.63667	51.90692	12.63911	55.11277	7.16658	9.23270	63.15888	7.95349	4.93199	59.80222	1.39500	1150.35606	8.37936	6.14169	5.75123	0.00000
6.92124	9.88776	22.98212	54.86362	15.17357	42.41085	7.34908	3.45836	30.50905	8.68163	8.58168	-80.58556	0.37974	1158.71475	9.01062	10.22440	4.78998	1.00000
5.97256	8.14116	22.98212	45.98868	-3.62527	32.12558	8.57845	7.61714	51.63425	8.03509	7.07884	-80.58556	0.08626	1051.74730	8.31222	7.02215	4.79443	0.00000
4.91338	9.45185	3.11988	38.24196	20.38869	54.18405	3.55227	7.80061	54.14183	8.12564	6.89748	35.59642	0.23150	1159.81947	7.76630	7.43521	5.86983	1.00000
6.88643	9.14938	51.26	60.09811	28.91551	46.41220	7.56456	7.29294	59.36542	6.63752	9.85763	-2.1875	0.18741	1098.28783	9.07305	6.86394	8.40299	1.00000
6.57627	9.30942	49.13645	51.39497	8.83563	54.65299	5.49344	6.05011	52.19161	7.34285	8.24282	8.91229	0.22099	1174.19457	7.04319	9.07538	6.12192	1.00000
6.02610	9.26256	8.79577	45.52751	24.99079	62.77320	8.94636	5.85923	79.42802	6.88696	11.16778	-75.69947	0.19745	1066.51186	8.71065	9.02698	6.27056	0.00000
8.44337	7.42667	17.34769	67.37205	21.38422	55.38254	8.29474	10.38445	24.60146	7.39489	7.15618	78.55757	0.05811	1074.87457	8.97368	8.11017	5.55729	1.00000
3.20377	8.71685	40.5576	48.73926	10.27666	44.03846	4.34899	6.37661	53.51795	8.17055	4.03354	-74.28459	0.12746	1106.69006	9.09685	6.35842	8.55225	1.00000
5.23011	12.38374	44.92934	43.83902	19.24454	47.10020	8.34155	8.67702	42.53362	8.00826	8.79484	37.99117	4.19704	1089.10721	7.44113	6.25692	6.03289	0.00000
6.46797	8.29403	32.35126	32.55916	10.57359	62.73229	8.17787	4.30785	61.19758	8.22403	9.85717	-95.30106	0.08055	1053.39684	7.84791	9.97908	6.53387	0.00000
12.25684	7.29761	8.88649	50.99249	16.47548	60.55274	5.62476	11.16405	59.46755	6.76457	5.50510	2.59753	0.03775	1075.90203	7.07802	7.38795	3.54441	1.00000
5.35222	5.99156	34.15429	44.29695	3.56177	46.91226	9.59083	9.10610	35.27378	6.16725	9.80064	3.50309	0.03054	1103.85004	8.48164	7.49408	11.73567	0.00000
7.78250	4.05487	50.75	53.70721	12.91448	35.38083	9.74727	10.54526	61.71058	9.43938	5.83620	2.25	0.01274	1098.90563	7.38406	7.70868	6.21312	0.00000
7.37209	9.25196	52.86147	32.87775	6.96205	45.87355	8.13271	6.29995	67.42992	9.32316	11.58265	9.5926	0.19751	1065.72728	8.89190		7.74968	0.00000
7.75061	7.58420	5.30383	51.72065	11.63541	51.81355	5.79387	9.62391	44.42340	7.65419	7.05444	-1.98956	0.05817	1051.81099	7.27444	6.96761	5.75968	1.00000
6.10577	7.99569	-4.26613	47.32546	21.63558	50.46485	9.33743	8.41381	52.64389	7.49027	6.88143	15.28318	0.07048	1050.23289	8.35859	7.99484	5.89017	0.00000
7.19089	6.20489	25.75728	43.12716	24.75189	42.79449	8.38487	9.01816	40.65937	9.10540	6.43062	75.37991	0.02831	1166.36909	8.91837	9.74428	5.00006	0.00000
6.00716	7.05493	46.32374	51.42423	23.19132	50.74127	9.42131	10.12973	80.57629	9.03149	7.12234	-120.00865	0.03891	1050.73192	7.65178	8.81962	7.17138	0.00000
6.81185	8.86414	23.18	43.79357	22.24891	52.00064	9.09321	5.49623	84.73643	9.38152	9.17365	88.58	0.13758	1199.09191	8.19208	7.81278	4.99685	0.00000
8.70628	6.82928	53.6052	58.85129	30.06492	50.79231	11.01004	7.18502	20.56734	7.98120	4.77413	10.03988	0.03626	1104.72899	8.31771	7.57414	5.76902	0.00000
6.55764	9.91471	40.11583	38.23636	3.31009	41.19520	4.74794	9.17695	34.41571	6.56895	7.15853	67.84222	0.37276	1172.40338	8.25262	6.32946	6.02672	1.00000
6.52597	7.42295	28.71271	52.44071	6.25532	64.27064	9.41041	9.43877	63.98807	9.54456	6.56344	77.656	0.04128	1076.71296	8.54762	9.39140	6.93755	0.00000
6.17925	8.28331	25.75728	43.37888	7.95771	55.88457	7.77506	8.90654	51.71231	8.08007	7.43320	75.37991	0.10162	1175.00986	8.53800	7.34683	6.58325	1.00000
10.34034	7.76950	47.56494	30.03824	17.85631	43.69375	10.85484	13.31581	62.40202	9.34496	6.00595	31.33078	0.06058	1051.76063	8.63074	9.70277	7.17918	1.00000
6.84684	4.70790	10.15031	42.33139	37.20018	57.81381	9.59663	10.48785	56.49455	9.66962	7.69709	-73.9614	0.04713	1193.99505	9.12309	8.51335	9.12094	0.00000
7.98974	5.51970	46.08333	25.46267	11.18681	36.10950	5.70292	5.83604	35.71388	7.42071	10.92808	122.08333	0.03128	1174.89879	7.57911	9.00120	2.10206	1.00000
7.19058	12.91142	42.24113	40.24109	16.35114	52.81876	5.82825	8.59069	34.63854	7.01915	8.41211	-88.3162	7.11245	1084.54762	8.71082	8.01711	5.35684	1.00000
5.84596	10.23377	39.59611	40.04806	15.52221	46.21014	5.68206	8.88065	40.84992	7.81995	8.78473	27.02444	0.51137	1125.33105	6.60849	8.19887	7.29747	1.00000
6.62911	7.76168	41.84364	60.72979	15.35954	62.22866	10.18502	5.94963	54.29774	6.31166	9.34107	-87.71255	0.06063	1129.58186	5.76432	9.36115	7.98951	0.00000
9.12966	8.02434	50.76306	55.52004	27.93460	72.73425	4.11115	8.31961	51.10239	9.69790	12.65123	-1.29772	0.07312	1094.85857	7.78026	8.24565	6.93012	1.00000
6.48770	5.32348	19.04222	28.98520	-2.02494	31.55451	9.39268	9.63739	67.69366	10.27412	7.76313	-98.11889	0.01760	1063.09165	8.10327	7.53668	8.36135	0.00000
7.41524	10.34319	41.15376	52.17960	5.88533	51.68094	7.78621	5.14944	61.25969	6.81872	9.38528	-87.88754	0.57872	1188.52491	9.84289	8.60006	8.67344	1.00000
5.59665	8.68863	9.6531	36.73361	27.26685	64.07827	9.30868	6.01455	33.73930	8.63140	9.26911	124.3697	0.12511	1180.38455	7.92204	7.24202	7.29038	1.00000
7.50727	10.98517	53.16167	53.13018	20.29580	51.92689	7.95371	9.24548	55.15560	9.05569	6.14649	6.76111	1.04174	1101.62450		8.47825	7.08983	1.00000
5.63821	8.34084	53.51684	73.25793	4.28456	84.41174	9.61717	8.29393	49.77965	9.11721	7.74985	-113.3187	0.10672	1137.33474	9.05806	4.69250	7.75723	0.00000
7.58328	6.53312	53.63333	42.78828	3.08432	38.71163	9.21612	11.41413	59.82795	7.77482	5.73931	9.85	0.02213	1189.25538	10.12144	7.49519	7.76075	0.00000
6.72979	8.12296	55.8736	50.38973	29.19659	54.00181	8.78146	5.40666	60.23702	8.07636	9.59307	85.4265	0.08214	1129.41431	8.86938	8.26815	5.98943	1.00000
7.00280	9.39889	22.10194	47.68661	12.08599	68.81876	6.23894	8.92958	76.43386	7.98174	7.65014	85.37752	0.24975	1163.81663	8.47930	7.27579	5.85720	1.00000
6.56101	8.17416	50.26729	31.01304	-1.74983	32.93691	8.67940	9.89854	41.74458	8.57067	6.34930	-119.27337	0.09425	1054.47602	7.25628	7.03996	8.52484	1.00000
6.51020	7.96007	42.22718	42.89591	33.20997	50.83914	6.84429	9.68318	56.24685	8.77920	6.28129	14.39024	0.06481	1054.95478	8.19583	8.63768	6.95904	1.00000
5.62338	10.76379	-3.5403	50.74308	14.20291	47.61122	10.27923	7.31638	49.35472	7.33794	6.61046	118.9707	0.82978	1092.89081	7.25012	8.52198	5.19428	0.00000
4.82240	9.41818	15.73628		21.58821	36.20774	5.35899	7.75959	42.56360	7.90890	6.71841	75.96976	0.25327	1062.14056	7.73164	7.43721	4.92684	1.00000
6.05192	9.72993	13.70727	55.89259	7.75017	45.71942	5.62863	9.16250	60.54737	9.79445	8.18926	9.15013	0.32165	1059.16918	7.46017	7.34417	5.96955	1.00000
6.32921	6.80272	-6.91806	56.13920	0.88692	51.68244	7.40288	10.24148	40.33851	8.06080	5.66400	106.92667	0.03385	1096.99099	7.41850	7.67161	7.42393	1.00000
5.81851	9.09042	-26.93366	46.01430	36.68624	45.36411	10.22761	6.88721	28.15346	7.01942	8.11221	29.24152	0.19837	1178.49134	10.01821	7.99871	6.42336	0.00000
6.24510	5.52521	54.39635	74.18914	11.70460	41.31252	7.80317	8.90949	52.83993	7.98255	8.59405	24.04142	0.03149	1137.61961	8.09083	7.88797	7.57145	0.00000
6.19027	8.61558	34.4833	58.49440	12.97096	31.93645	8.54738	9.90257	67.53935	8.48075	8.49759	136.84186	0.11814	1113.15374	9.90272	8.98236	7.46649	1.00000
4.30228	9.44328	16.455	39.16778	8.58579	65.47588	7.87171	9.43707	36.32862	8.07365	7.96423	120.5875	0.23776	1136.19622	7.46576	9.26197	6.65939	1.00000
1.54413	9.00002	53.14657	51.41916	16.67796	58.35192	7.21346	7.74041	19.14953	8.15641	9.06240	140.72287	0.16926	1126.48430	9.65888	6.20427	8.72608	1.00000
6.02412	8.53717	53.49389	52.24686	7.10998	55.45736	9.02888	10.27540	44.05869	8.48042	8.14478	-1.29243	0.10541	1120.01393	6.76060	7.55173	10.85946	0.00000
5.60492	9.02950	7.83389	59.85702	22.85726	45.16302	7.89254	9.39667	42.97699	5.75961	5.81276	-72.47417	0.17237	1055.04647	7.74376	7.52354	8.70861	1.00000
5.95145	8.21525	28.88162	32.76281	11.48368	48.69853	8.77584	8.26194	55.09827	9.52736	9.93879	120.03308	0.09974	1156.86780	6.69746	7.35443	7.53556	1.00000
7.58478	6.78933	40.24537	71.67819	12.02199	23.39923	9.39827	9.55760	51.64990	7.78200	6.26203	-75.64963	0.05133	1127.02173	9.04169	7.30557	7.12090	0.00000
8.74897	6.52013	4.96667	56.43117	18.41283	39.35535	4.24098	7.09714	64.79886	7.65022	11.85618	10.7	0.05654	1088.08372	7.29823	8.71617	5.60948	1.00000
5.29240	8.28658	43.83125	71.86108	22.52542	27.60433	8.06980	9.65682	60.46997	7.36828	8.12623	5.03586	0.09485	1152.34390	8.88638	6.46639	7.60636	0.00000
7.29073	7.14145	53.59782	45.97487	15.31292	22.69862	6.22278	7.76031	31.40910	8.73454	11.27459	34.33825	0.04709	1121.81567	8.12477	7.01235	5.83787	1.00000
6.92856	9.21742	45.73333	54.72900	22.94443	63.79770	8.80034	7.67294	57.80026	7.60284	7.02184	4.91667	0.18953	1084.28128	7.36553	9.27587	7.54133	1.00000
6.40692	7.17292	18.42745	33.68081	13.99605	74.15308	10.16685	8.70398	53.14256	9.05876	7.28253	-67.15407	0.04071	1166.28185	9.33467	8.54434	8.06096	0.00000
5.81814	8.03446	5.4709	44.70500	25.78836	42.81223	8.40281	7.04473	25.08925	7.03849	9.68617	100.24529	0.07906	1131.31336	9.12090	8.49915	5.83718	0.00000
6.80550	9.15001	8.48714	66.30169	21.34802	38.94191	7.11897	10.12310	36.81117	8.50309	8.14012	-13.2356	0.18973	1170.64665	8.09339	5.75254	6.67669	1.00000
7.19390	7.96594	35.64889	44.82660	3.53213	64.99403	7.66037	10.13044	61.35369	9.33796	6.15733	117.27583	0.06541	1062.34227	8.90153	7.98940	7.20591	1.00000
7.32093	6.38999	37.51803	57.11774	1.31776	52.23106	7.88486	7.20237	76.45660	6.24327	10.66246	15.00913	0.04446	1101.17556	9.11561	8.25747	5.06574	1.00000
8.23836	9.13012	24.28859	28.38021	18.13788	43.61601	5.79427	6.34346	46.22035	9.48111	10.50531	116.11768	0.20352	1198.53915	9.54278	8.31648	7.00559	1.00000
6.24900	8.30551	5.4709	65.50619	13.50475	69.87101	9.87381	8.64433	52.12496	7.47382	6.30618	100.24529	0.09267	1104.52654	6.02717	8.74287	5.25121	0.00000
7.76551	8.13951	13.48082	29.95536	23.73348	37.81020	9.49765	5.39988	65.37547	6.97953	10.65248	-86.58208	0.09547	1182.97126	7.33232	7.88942	5.78535	0.00000
6.53492	6.52512	-23.44361	39.50819	-2.21350	55.80996	10.64047	6.92438	62.94771	7.75323	9.95548	-51.87389	0.03914	1116.54875	8.17724	10.15399	6.43708	0.00000
7.10796	9.86691	44.22639	40.41781	16.34548	44.58969	5.87851	6.08156	42.03557	8.06650	9.00409	22.53083	0.36372	1059.87136	7.44573	9.06536	7.20019	1.00000
5.18757	8.48444	26.2649	47.30102	2.31545	60.67355	11.29907	5.67144	52.17020	8.04928	9.38827	81.54855	0.11537	1055.47467	7.60053	9.31714	6.63661	1.00000
5.55534	9.18849	39.59611	53.79438	25.30278	52.74891	6.42324	9.11129	48.00660	7.29002	8.05452	27.02444	0.19109	1156.93206	7.73128	8.23272	6.47036	1.00000
8.06077	10.99090	41.8542	66.23552	25.27605	52.65125	8.91973	8.63827	33.88365	7.69818	9.47782	-87.66561	1.06808	1113.59218	7.91890	8.18394	6.50315	0.00000
8.01991	10.75934	47.90771	36.54290	17.18531	25.99848	6.21834	9.14395	39.45574	5.89645	6.41496	106.88324	0.84292	1127.86043	8.48084	9.31701	5.87874	1.00000
6.34414	8.54807	2.41669	60.27764	12.59690	50.93697	8.39997	6.53358	39.03504	9.00611	9.15900	30.98551	0.11407	1102.19672	7.12541	8.07565	6.62278	1.00000
7.10513	4.64506	42	49.88959	5.47195	54.02198	10.11932	9.24445	61.41383	6.50470	6.46710	21.32778	0.03002	1123.07232	8.32839	7.57566	6.48369	0.00000
6.76579	9.29326	-25.54073	48.87608	15.37943	48.62994	6.94720	10.11008	51.15279	8.75735	6.19663	152.70493	0.21311	1145.70596	7.40738	9.48704	5.19483	0.00000
6.09626	3.47315	6.84019	44.91404	1.94346	26.75325	7.24178	10.35813	44.75202	7.80256	7.60222	79.87116	0.02948	1145.08928	9.07511	7.73790	6.40647	1.00000
6.61181	11.70695	31.71667	33.40040	16.31614	43.57935	6.41590	6.62210	41.16910	7.24997	9.73280	73.38333	2.15116	1071.63383	8.93488	6.67221	4.74642	0.00000
6.71119	10.82241	40.82232	40.59845	20.94104	51.64254	6.73869	8.50545	46.02251	7.65432	10.89013	-74.15987	0.88269	1181.53012	8.12296	7.13474	8.94637	1.00000
7.48959	6.30104	12.1277	55.64182	25.78365	38.95774	9.01083	9.15974	43.29414	8.23129	6.06599	78.15794	0.03348	1124.11956	7.44246	7.92430	5.68075	0.00000
6.43489	10.53585	-34.74785	43.03592	-2.19681	22.67222	8.43959	7.57331	43.16119	8.21883	9.16557	-58.70072	0.67344	1145.21625	9.22991	8.71124	7.29229	0.00000
7.35522	5.74816	-3.74912	48.97808	8.12782	18.47506	10.80763	8.32640	32.77517	8.15910	5.84938	-73.25383	0.01746	1053.79573	6.18018	7.70827	5.77141	0.00000
