latitude	O3	Pb	PM2.5	NOx	PAHs	CFCs	TEMP	H2CO	NH3	longitude	warning	PRES	CO	SO2	PM10	C2H3NO5	CH4
51.40148	7.34265	55.82887	7.30136	7.17215	4.20502	58.33938	24.27173	30.03349	7.21988	-1.32471	1.00000	1180.42615	7.57498	5.10181	8.35027	10.21118	7.37818
42.64685		51.66144	6.70067	6.06269	4.50649	62.97264	24.51349	38.20134	5.96114	-5.55835	1.00000	1101.21103	7.65369	7.59543	7.83659	5.46431	7.82036
42.06166	6.95808	35.34605	5.70159	6.05844	7.10153	57.49765	36.48842	37.48832	7.15090	-1.60452	1.00000	1071.72777	7.23220	5.18318	6.57520	3.70678	5.94499
11.15583	5.51867	41.53224	3.41854	7.07297	6.64464	65.57021	14.56892	61.21755	8.20787	42.7125	1.00000	1106.93988	7.97944	4.96562	8.15629	7.03161	6.41390
42.28639	5.27934	56.24909	7.18342	8.35959	7.19714	60.56663	12.38378	44.59983	6.47237	18.84	0.00000	1199.27711	7.51852	8.72229	7.00398	3.31195	6.90556
47.98372	7.93986	61.61963	10.44404	8.57362	5.15452	51.95625	4.85949	50.45283	3.15442	10.18527	0.00000	1119.61164	7.91260	9.73800	9.00254	13.89198	4.76884
60.02427	6.18847	44.15409	8.76166	6.03188	7.94105	65.87608	21.63336	53.93874	5.03078	30.28491	1.00000	1111.66453	5.36494	4.19856	7.79885	4.09909	7.14575
16.0567	4.02975	31.27887	11.56508	7.21579	6.19322	43.16483	16.09576	55.03037	4.86057	103.65309	1.00000	1178.41839	7.75413	8.27407	6.06239	1.13249	12.25784
59.80917	9.26789	44.86192	10.52264	8.38497	7.55089	36.17548	11.30681	65.03616	3.05346	30.38167	0.00000	1110.14772	8.00172	5.74119	7.81515	6.76478	7.81669
33.76446	8.33840	53.54475	9.38862	9.49571	7.36282	65.60842	15.65319	52.97039	4.32422	-117.79394	0.00000	1094.20744	5.29911	7.82612	8.20043	7.23362	8.19939
28.54944	6.49261	22.49364	8.49141		5.69090	50.33837	22.76867	43.75643	6.63237	-81.77285	1.00000	1076.15827	6.78368	6.47440	6.45376	4.11079	9.26969
55.39485	6.00954	45.88377	9.69335	6.89783	4.18310	64.84377	8.07391	42.47897	6.58604	43.83992	0.00000	1152.53463	8.09017	11.06237	7.01438	5.02930	4.35368
7.6	7.44829	50.06925	6.33212	9.48199	5.44624	42.02247	13.74160	61.65891	7.73369	4.18333	1.00000	1171.57636	7.33760	8.72952	6.96441	2.70363	6.54565
11.8659	5.41059	26.08985	6.42183	5.78811	9.10659	59.37779	9.10960	47.47811	7.81813	34.3869	1.00000	1075.94703	8.69975	6.66233	8.59488	9.94519	6.85604
23.04419	5.06991	48.47304	8.96392	7.53091	8.99768	44.12658	17.57393	49.37559	5.44330	-82.00919	1.00000	1142.36537	8.44801	5.32497	7.19323	3.57891	6.51915
37.13548	7.84310	58.48842	8.13216	7.86043	5.00190	63.61549	9.01119	34.37636	4.97211	-3.67029	0.00000	1165.04475	6.17430	10.59666	7.97080	6.26287	9.25734
43.86682	6.40589	59.74217	8.89738	8.71401	5.66793	55.68216	14.51338	78.44975	4.97010	-79.2663	0.00000	1069.10113	6.38417	9.10592	7.97539	5.17334	5.80788
34.15429	7.04799	46.45658	7.70042	7.42140	7.61400	49.68066	15.39406	38.44221	6.11534	3.50309	1.00000	1159.01569	7.90259	5.40578	8.67923	10.75347	5.88150
30.35028	4.85038	58.36365	4.72470	6.30599	9.45659	56.10345	16.80980	54.55620	8.58395	112.19028	1.00000	1192.05344	6.05901	7.75895	6.51063	3.49812	5.66630
41.85059	8.94783	50.27225	10.45197	8.44785	6.17967	55.39971	25.84584	45.79599		-87.882	0.00000	1191.56956	5.27682	7.22264	8.76563	12.14200	7.30544
40.93333	7.44156	42.89523	7.35882	5.85000	5.30603	48.28303	10.76284	54.33999	8.87616	73	0.00000	1127.09067	7.45526	9.85543	7.02880	1.48617	9.11864
23.0072	6.27526	34.00460	9.92108	7.97594	4.77482	42.40223	16.11412	40.69828	5.32447	-82.4017	0.00000	1175.40341	8.67748	10.01162	6.22898	2.78670	4.78619
37.52487	6.31001	74.73841	9.44002	7.76116	6.35571	69.06107	6.60051	42.31283	3.71508	-77.55777	1.00000	1151.13278	7.44224	8.94237	7.62578	4.68318	12.75980
31.39547	8.24617	29.44725	8.18381	9.21432	4.81400	45.69427	-8.93638	65.87127	2.87155	34.75699	0.00000	1133.08759	7.40969	9.49070	7.53283	3.65904	6.09348
31.71667	5.06142	55.60887	6.82447	6.77915	7.75125	31.29539	19.96969	56.67443	5.77232	73.38333	0.00000	1127.69738	7.35719	6.75347	7.06498	4.05535	8.08752
51.78771	4.56055	33.45646	5.86203	7.45992	8.05032	51.35927	-3.20978	48.30961	6.73868	56.36091	1.00000	1135.57947	5.78129	6.40457	5.84093	2.82233	6.13098
6.9909	5.69696	39.64153	8.19881	8.40835	5.39677	64.41278	10.19331	62.98906	7.53317	79.883	0.00000	1122.97548	7.22522	10.10871	7.94406	5.53672	5.61179
52.26083	6.50415		7.32529	6.53746	5.84704	34.15942	24.98302	25.37605	5.79218	7.00417	1.00000	1132.00147	6.51329	8.22888	7.84205	5.73540	10.21579
-31.4488	6.17229	65.18930	3.67335	8.17250	9.35671	40.45830	20.43646	45.95803	11.42532	-60.93173	1.00000	1133.55373	5.60685	6.54590	5.92206	3.20872	6.68741
9.3337	5.34249	43.64543	7.92817	8.81902	7.32707	55.21035	4.79494	52.42244	6.70021	122.8637	0.00000	1152.37382	7.52561	7.39181	7.50490	4.85455	7.05589
53.30972	6.19203	55.52182	8.11890	7.68513	8.42237	46.19929	13.33318	62.10479	7.18804	83.62389	0.00000	1172.60616	8.91485	5.74165	7.31462	5.92860	6.28760
31.78336	5.20151	40.61581	9.55121	7.97262	7.33656	41.69706	11.00561	35.20181	5.77943	35.23388	1.00000	1107.90888	7.53406	6.73504	8.85178	12.76689	9.92639
51.20219	6.77834	30.67521	6.20779	7.55529	7.44903	43.33613	17.29269	57.62427	6.94337	7.36027	1.00000	1189.32368	9.12200	5.39089	8.10791	7.91883	4.83442
38.58894	7.15326	38.75074	10.58339	7.23862	5.94801	51.68977	-0.97502	46.41938	5.09942	-89.99038	0.00000	1068.93203	6.61629	6.89438	6.56780	3.01630	5.85809
-29.2975	7.85644	57.41511	9.06087	6.81420	6.36445	48.96805	-0.37413	43.45859	4.53483	-51.50361	0.00000	1090.95813	8.44089	9.85546	8.46669	10.96999	9.57266
-29.2975	5.26326	40.21822	5.27580	6.95406	7.27697	60.73367	-4.92733	56.50564	7.67322	-51.50361	1.00000	1126.76791	6.14272	5.22453	7.82204	5.89521	6.80139
51.64316	6.90398	36.82781	8.64959	9.60227	7.07917	51.34036	22.49044	51.28805	4.46793	-0.36053	0.00000	1156.24077	4.65002	9.18895	9.36539	20.96958	6.00118
-4.83	5.82218	40.23323	5.74574	7.30942	5.97557	45.64351	22.48757	73.97889	7.52950	29.65806	1.00000	1161.91697	6.33727	3.56721	5.36831	2.85126	6.41874
51.08468	4.83170	17.78402	6.71591	5.56946	9.21350	67.37520	7.11568	57.75652	9.50301	7.11393	1.00000	1070.75891	6.28587	6.43336	6.84434	2.78912	4.84055
13.48082	6.38024	28.44337	8.16459	8.81995	8.66732	38.48237	14.12969	25.38796	5.89559	-86.58208	1.00000	1094.99065	6.37017	4.56924	8.24504	7.73626	6.74046
42.55308	6.66562	49.49119	8.92649	7.52823	7.70930	61.13529	26.38621	65.52701	7.68067	-87.93341	1.00000	1067.85400	7.91122	4.74820	7.51047	3.28758	4.23067
6.25947	6.63335	49.95734	7.77294	6.38818	6.30717	62.35995	-8.82107	40.38253	5.29233	102.05461	0.00000	1067.11721	9.14004	7.76464	6.44628	3.62070	7.00003
33.72255	4.89812	35.91572	10.13524	8.05091	6.05699	45.24193	24.08121	67.77508	7.20642	-116.37697	1.00000	1102.27478	6.77219	4.83779	7.68943	4.21545	8.64268
50.72043	8.82879	56.79514	8.18306	7.93481	5.87686	66.44133	13.58347	48.01864	3.70778	11.34046	0.00000	1158.68582	9.58246	6.70005	8.53846	11.19552	7.41868
54.58048	9.21667	37.10204	9.22901	7.34635	6.74038	62.89154	18.65224	48.44320	3.73634	16.86194	0.00000	1096.55007	7.87808	8.55719	5.60957	4.06274	9.78132
-22.9	8.28434	47.08770	8.01952	7.23084	7.51273	34.88098	18.08947	47.44307	7.42166	44.53333	0.00000	1082.05248	8.90016	8.61511	8.26468	7.28861	9.24112
6.8485	7.02107	34.15125	9.86492	6.50149	6.80452	52.78396	21.84281	51.01302	9.56461	3.64633	0.00000	1109.25359	6.29891	10.37161	8.01026	7.13468	10.62795
36.72544	7.10488	41.87208	7.48011	4.91097	8.62841	64.73520	12.07048	27.76359	8.89504	3.55665	1.00000	1162.39836	8.40577	5.18340	8.15699	7.15890	7.87971
31.71667	8.33224	46.72496	8.11349	9.22234	6.47040	54.23360	22.10077	37.16962	7.11586	73.38333	0.00000	1141.23945	8.23842	8.38442	6.96567	5.25362	9.13902
53.6052	8.51265	56.67802	8.21228	7.46970	5.09441	33.73498	23.72853	35.96535	6.86731	10.03988	0.00000	1068.72868	7.66624	11.41950	8.41338	9.64409	10.52808
41.15612	8.58496	67.37010	7.88110	7.09842	8.17410	57.45317	14.73012	44.65778	7.31745	1.10687	1.00000	1145.41308	7.01638	5.37651	7.14912	3.83646	6.67018
30.76468	3.86734	53.01252	7.13432	8.02730	8.87663	70.75059	12.55024	48.17760	7.25095	74.12286	1.00000	1052.99636	6.77006	6.29357	8.26135	8.18135	5.66089
9.58126	7.92919	40.18858	6.60727	6.50025	4.33091	48.50254	6.10496	45.01752	6.46566	8.2926	1.00000	1075.09342	7.67346	6.41003	6.30266	2.52941	8.29925
51.40944	8.13291	37.12296	4.16466	7.78113	4.79233	77.06490	31.41509	39.82077	7.00582	46.04833	1.00000	1115.34369	7.74471	3.00893	4.78817	3.05918	6.70774
22.4711	9.14134	39.99640	11.05903	7.69904	4.80920	50.00115	43.56096	57.54211	6.21508	88.1453	0.00000	1077.01218	7.55817	10.65548	6.58480	2.18812	10.93206
11.12018	8.70962	54.68962	9.02134	6.09662	5.05944	48.63826	-0.40029	24.98905	6.62233	76.11996	0.00000	1139.24482	8.65988	9.29677	6.47131	3.84967	8.13482
-8.76194	6.27213	61.22502	8.67610	7.30119	6.31347	66.21178	3.62172	20.42933	6.53830	-63.90389	1.00000	1051.38774	8.27122	6.65146	6.82488	2.10993	9.00444
18.87813	7.02237	46.62225	6.77303	6.16021	3.21853	59.19147	5.81568	72.91522	6.48308	72.93924	1.00000	1119.19592	7.04907	9.49876	8.18182	7.52164	10.31844
6.8485	5.67477	25.04391	9.11732	5.77001	7.48075	53.62675	11.98836	42.84250	5.51228	3.64633	1.00000	1089.10174	7.53579	3.04992	6.55170	2.37127	6.62233
-21.98333	7.21894	37.05481	8.39321	7.58579	6.19742	65.63983	22.11637	25.53119	5.80428	16.91667	1.00000	1165.83843	7.70501	8.66876	7.00530	3.19828	10.08639
38.91817	3.88006	51.25791	12.00444	8.09056	9.41206	68.81349	17.04286	32.42187	3.83764	-78.19444	1.00000	1145.99876	7.47768	5.79130	9.75518	30.13241	11.25762
34.08565	5.03113	63.34443	7.33998	7.29415	11.20636	43.01369	22.47919	48.46533	9.75771	74.80555	1.00000	1135.48931	6.46087	7.96932	6.25270	2.93407	4.90772
31.92923	7.21477	54.47299	6.04346	8.90357	6.98719	45.36544	15.02207	42.99545	5.08761	34.86563	0.00000	1122.41598	5.94507	10.32049	6.74220	3.89361	10.64736
30.17746	6.35789	20.95251	8.96547	6.58803	6.01148	70.53766	9.06556	56.79943	6.70117	-81.38758	1.00000	1165.70305	6.55915	7.81721	7.66622	4.78980	10.26904
6.45407	6.20065	45.72958	8.17299	7.32738	5.63611	33.20470	13.22736	63.39024	6.81485	3.39467	1.00000	1178.62894	7.65660	4.36673	7.05402	3.81570	7.05856
-21.42917	6.31994	64.83072	11.89593	6.76413	7.89315	48.01507	4.93775	54.98918	6.04111	-45.94722	0.00000	1141.62585	5.85226	6.92975	5.91485	2.97533	8.35034
61.72744	6.14215	65.20981	8.92939	7.73109	7.64256	54.63829	23.61827	45.98518	6.03813	17.10558	1.00000	1051.22668	7.85840	6.74428	7.23998	4.86870	9.31879
41.77583	6.97405	38.12015	8.88176	7.57340	5.49363	49.48026	20.68429	47.62940	7.78227	140.73667	0.00000	1193.85641	6.53910	10.02732	5.61689	2.17248	9.02938
33.03699	9.62255	40.02010	7.67694	7.68015	5.87092	58.23576	14.40443	59.95049	4.32173	-117.29198	1.00000	1154.83349	5.84403	8.07344	8.08476	6.29519	8.60890
6.25947	6.28559	36.30180	9.98138	5.93858	7.11379	47.01148	22.01097	20.37406	6.92989	102.05461	0.00000	1199.30272	8.17622	7.29316	6.19243	2.21013	5.92892
43.32686	7.61604	42.64608	4.97590	8.15940	5.42634	53.41752	21.02575	44.80856	6.94553	-2.98884	1.00000	1146.07642	7.82259	2.99285	6.14382	2.96560	7.04837
32.5007	5.97332	57.80223	7.99867	7.37782	5.98947	67.47907	22.28364	45.30943	6.69500	-94.74049	0.00000	1143.69776	6.94431	8.51921	8.78662	12.99897	6.48100
48.49144	4.01496	55.37944	12.43873	6.48972	10.50774	59.76637	5.22608	55.04605	3.91653	9.20427	1.00000	1154.96075	7.78354	4.51903	7.12100	4.30686	10.49692
41.72063	7.21985	52.17844	5.48458	8.83429	7.71610	61.17378	19.64650	25.16865	8.40695	12.6723	1.00000	1147.37430	7.15937	5.71031	7.37619	3.60343	5.36523
50.56149	9.37769	47.87555	6.61971	5.47421	6.40259	56.01267	16.20820	51.47198	3.58954	4.69889	0.00000	1129.08044	6.43252	6.49338	7.02371	3.11660	6.89570
20.74122	4.73352	54.16892	11.10624	7.41840	7.65406	56.45863	22.18007	42.56932	5.09885	-100.44843	1.00000	1085.75870	7.06799	8.17264	7.41248	4.15356	11.50383
43.82634	4.65867	36.61910	8.31182	9.08921	7.69261	33.47504	12.43311	44.30148	5.53479	144.09638	0.00000	1097.90256	7.05691	10.01597	7.40765	4.78508	5.78545
51.168	8.01281	48.01887	8.02202	8.01900	5.87506	56.07874	13.91738	63.12043	7.29693	7.973	1.00000	1194.08548	8.74017	2.16216	8.04139	5.21361	7.60224
42.30865	5.61099	40.63003	8.64001	7.63529	7.78419	54.37116	1.13723	51.85474	4.45523	-83.48216	1.00000	1157.91771	7.50731	5.54474	10.28890	49.06113	8.26855
8.35122	8.03222	33.64151	10.92783	7.19291	4.34452	51.78715	31.58073	44.23325	4.58512	-62.64102	0.00000	1071.29559	6.69803	9.50860	6.76491	2.09921	4.35798
11.84962	5.63740	32.11535	7.69842	8.75596	7.95409	70.07190	42.57375	31.20983	7.08740	-86.19903	1.00000	1169.97990	7.72806	5.26441	4.74297	1.24868	4.37174
40.57788	4.30809	54.44276	7.77597	7.67485	8.28817	29.60900	38.72859	64.77637	8.14500	-73.95958	0.00000	1151.37343	6.89166	8.79559	7.88625	6.95697	6.51976
-10.90889	7.58487	32.05443	6.52782	7.21252	2.83054	50.13716	16.84388	59.73594	7.94262	-37.03861	1.00000	1164.50877	4.74822	7.24949	5.76721	2.36971	7.91681
52.4581	4.14440	43.61283	8.73920	6.88142	7.66099	55.60692	-0.28754	59.34526	6.78272	13.28702	0.00000	1104.29236	6.83445	8.44381	7.93265	5.64874	6.68406
30.35028	4.74377	64.07581	8.86727	8.00205	5.56453	42.15490	10.26457	33.61337	5.95189	112.19028	1.00000	1086.67056	8.04070	5.51010	7.74621	5.56232	8.39321
42.22718	4.04725	36.51132	6.80089	8.17350	7.96624	62.37023	0.47862	41.96523	8.49842	14.39024	0.00000	1133.13673	6.80779	7.44750	7.34462	4.89866	7.59531
34.06635	5.83235	43.46846	6.33815	7.05571	8.12166	48.44707	8.84520	47.22616	7.92510	-84.67837	1.00000	1177.48617		5.76799	8.01730	6.71811	6.14553
39.96097	4.83771	64.54932	10.65401	5.84330	7.81183	41.81078	26.73630	35.97939	5.54024	-75.60804	1.00000	1141.86285	6.80077	4.41523	7.33740	4.54909	8.78176
61.72744	3.38856	59.09211	7.72987	7.37845	6.58968	57.51510	18.73508	54.01975	7.97785	17.10558	0.00000	1191.24501	7.10778	10.71587	6.27115	3.45057	5.59349
36.19278	6.43720	29.87149	8.90208	6.94315	7.01492	60.63951	13.61991	47.14699	4.40351	117.65694	1.00000	1107.22624	8.29645	8.39069	5.90196	2.19194	11.63217
41.84364	7.72988	62.67857	11.84548	5.75862	6.32511	54.56796	16.54682	35.51968	6.98864	-87.71255	0.00000	1137.40275	7.12293	9.66777	6.48975	4.32432	9.61016
49.97704	9.31007	49.87615	10.28676	8.33458	4.96723	44.06479	6.56039	45.26401	5.70692	9.15214	0.00000	1056.55015	7.09106	8.82826	7.68531	6.45665	8.28957
37.08819	6.25790	38.73037	9.42476	6.48179	5.95393	47.95420	12.82419	44.20037	6.73113	-8.2503	1.00000	1135.45767	7.08455	8.20416	7.06240	4.38685	10.39914
35.95664	6.93645	48.64176	7.41912	8.49977	6.32130	75.40363	21.06819	79.26901	6.56159	36.7138	1.00000	1162.20886	6.63914	6.95353	9.49881	23.37191	8.57538
48.28259	7.28160	46.72574	7.76988	9.02041	4.97161	51.89829	12.83775	53.89905	6.60936	9.72749	1.00000	1151.26502	7.24952	7.44527	6.75266	2.82827	9.58141
33.54428	5.83823	63.74197	9.76807	5.65317	6.27762	61.45577		54.00618	6.47861	-84.23381	1.00000	1184.60676	8.57377	5.13918	7.73368	6.65679	9.60638
43.61092	6.31162	60.60777	9.18912	8.49364	6.17818	33.75693	4.75891	41.02811	3.78375	3.87723	0.00000	1167.62959	7.38395	8.47267	7.33048	2.90716	6.02976
41.1053	10.04424	33.14511	10.79672	7.55783	6.51183	38.70410	27.19247	48.96543	4.46933	-7.32097	0.00000	1120.50491	7.39115	8.28194	8.81006	12.10038	9.35382
36.65	7.17373	37.39916	5.97278	4.16976	3.57777	51.35503	32.61562	42.71374	7.37505	138.31667	1.00000	1130.34338	6.82193	5.47927	7.35449	3.91609	6.31291
-4.5833	6.22054	47.74777	9.96415	7.12163	8.49893	56.80779	3.97779	41.96030	8.05122	15.16554	1.00000	1070.98364	7.26641	4.25183	7.05800	3.93795	5.68789
44.92934	6.45583	33.44160	7.48602	7.97331	6.27375	52.97457	17.79419	54.25743	5.24708	37.99117	0.00000	1163.89627	6.69395	9.56308	6.62910	2.13924	6.32850
48.90472	4.96185	64.31586	9.98284	9.63666	6.37351	21.23209	11.02622	29.67912	5.85670	2.2469	1.00000	1107.78128	8.76070	6.71220	6.68668	3.28169	10.35479
50.23019	6.17094	24.59253	6.44224	7.31747	8.37400	50.13958	18.85320	37.03470	7.86960	8.77155	1.00000	1071.38134	6.76971	5.68005	6.48165	4.19189	6.29312
55.75556	6.60228	33.53400	9.74323	7.23364		29.25606	0.43786	55.68406	4.13336	60.70278	0.00000	1101.95671	6.33251	9.62024	7.30259	4.23235	5.15831
5.6561	6.11444	53.33989	7.08011	7.87411	3.33104	58.58258	18.34467	48.04467	8.01314	-75.87877	1.00000	1149.75626	5.88019	4.70530	8.51604	8.51479	6.96501
-33.59217	7.00836	37.32178	7.13600	7.37147	9.46224	69.13994	19.76375	48.06260	8.91650	-70.6996	1.00000	1102.17709	6.06866	6.35188	9.12553	17.55524	6.88404
45.0408	6.72285	49.39782	5.67191	7.04122	7.71013	43.47377	16.20736	68.04224	8.76915	-93.263	1.00000	1178.99355	9.29827	5.13315	5.35813	1.97503	5.45456
48.35149	8.19998	50.09927	8.03128	7.11137	7.60782	57.35536	5.20866	43.03054	4.92489	8.96317	0.00000	1103.04887	6.53390	9.34246	5.67204	1.88410	
24.96334	4.94104	59.66067	5.94226	7.58966	9.01137	44.24557	20.70798	32.94545	9.08783	10.18003	1.00000	1050.41703	6.94278	6.31775	6.67477	4.30011	6.62962
34.06635	5.77029	64.90735	6.21033	7.53809	6.01438	59.08743	18.48249	57.75666	6.19531	-84.67837	0.00000	1193.68811	7.35715	3.99720	8.15320	8.20283	5.29737
14.14989	5.23000	68.45999	6.65394	9.32271	8.40494	51.78302	26.89394	49.80708	8.46193	121.3152	1.00000	1140.38349	7.17454	5.89925	7.79406	5.52610	5.01696
35.95664	6.65864	55.88399	5.25217	9.72452	6.95184	58.58599	13.36158	40.92971	7.13862	36.7138	0.00000	1195.30615	7.09622	9.66867	7.03108	3.16575	8.76062
48.21644	6.15623	44.78693	7.57226	7.78210	3.06583	53.62524	28.71897	42.53587	7.35524	9.02596	1.00000	1137.74857	7.08664	6.59011	7.01710	3.44893	7.18299
34.75856	6.29068	50.56956	5.89584	8.37727	8.13796	52.79833	24.36903	51.18275	8.80161	136.13108	1.00000	1121.35342	6.63825	5.48243	7.55666	4.67892	6.56645
11.50526	7.58709	55.99258	7.79552	6.96188	4.93650	69.06897	22.57222	36.06842	7.37366	77.23826	0.00000	1164.02949	8.46961	9.43408	8.04396	6.36826	7.78166
18.03496	5.39932	60.45422		7.05303	7.05610	58.45180	7.54842	56.56159	5.93716	-66.8499	0.00000	1072.16877	6.90558	8.16434	6.84825	4.88272	7.18524
21.59983	7.90150	6.37553	6.62580	7.28830	6.91757	45.10068	7.59408	49.80328	5.52516	71.21169	0.00000	1110.73236	9.73976	6.85195	8.27156	8.07597	6.38797
44.31771	6.67444	62.76519	6.97931	9.78659	4.99832	65.86767	6.22332	61.79322	6.88045	9.32241	0.00000	1146.18327	5.82018	6.59831	7.32985	4.44720	7.78257
27.52948	5.92607	48.48230	10.73349	8.20255	8.35235	53.43042	3.95356	54.10649	4.06708	68.75915	1.00000	1072.18911	6.86524	7.02044	7.66765	6.00216	12.02891
50.23271	3.26024	49.95235	7.47139	7.41105	8.13158	53.01483	18.61858	65.62978	8.09011	12.87117	0.00000	1146.37638	5.95958	8.83331	6.01271	2.08201	6.54722
55.1904	6.42813	59.88651	6.05555	7.77002	9.83159	65.60538	17.70685	53.37269	9.73025	30.2049	1.00000	1192.98527	7.97330	7.50985	4.82320	2.37930	2.65610
31.82539	7.98761	51.45519	5.13674	7.15361	3.63592	53.72646	30.01065	34.78108	6.73721	72.54064	1.00000	1153.04545	7.36966	6.04024	7.94908	6.14090	6.31190
34.63915	10.56436	60.30890	8.34805	8.55170	6.49716	45.27558	14.19129	7.50495	5.48022	-120.45794	0.00000	1178.01042	5.94990	7.64090	5.31148	2.23142	9.02210
34.77453	10.66106	59.34729	8.57370	7.42814	8.71600	38.03035	18.44423	46.73721	2.28490	-96.67834	0.00000	1124.98885	6.22047	8.17949	6.06621	3.89582	11.93397
-15.21194	8.47600	60.10876	6.38699	6.62868	8.71866	57.49928	16.23493	55.97590	8.69455	-75.11028	1.00000	1158.31128	7.12255	5.94617	7.13342	3.90960	6.26845
-24.19436	4.54868	56.89400	8.18643	10.09557	7.21706	60.50716	27.78453	52.63561	6.20167	29.00974	0.00000	1059.61981	6.22521	9.76241	8.51306	10.39406	5.87848
33.72255	5.98745	49.65654	9.50435	7.19757	5.62030	63.32795	32.61560	49.89295	6.24748	-116.37697	1.00000	1104.97901	5.82418	6.51079	6.40773	2.23009	10.30706
39.22493	7.28155	40.40131	4.96957	7.36824	3.54465	63.03495	10.65436	36.01903	7.07745	42.85693	1.00000	1188.18256	9.29531	3.00118	7.00669	2.91844	4.35437
57.14369	8.92372	59.31530	6.67162	7.95041	4.00585	37.50503	14.46932	63.25921	4.87442	-2.09814	0.00000	1166.50011	7.27038	7.27059	8.22697	7.64178	4.38761
29.53885	6.24873	58.59847	6.25590	6.93920	6.95566	50.78149	2.89952	44.32274	5.03489	-95.44744	1.00000	1075.52728	5.89557	5.37979	8.54803	11.20395	7.18245
30.35028	5.95609	22.61166	8.88207	7.93947	6.11380	36.37888	18.92784	55.95064	7.70640	112.19028		1080.95546	6.72683	7.66226	6.69808	4.18870	6.28178
27.34089	5.36347	41.65223	9.01286	6.07306	4.71394	70.19012	-8.43876	61.88885	6.75676	117.4831	1.00000	1149.75325	7.44475	5.66406	7.71187	5.05642	8.13279
38.70734	5.40872	70.06098	5.67358	7.06970	8.56226	49.39329	23.81114	55.90334	8.94171	-77.02303	1.00000	1068.35076	7.75774	6.02516	6.50048	3.18957	7.44915
10.61285	6.69266	49.10097	8.17497	9.00439	6.08570	81.74592	32.76258	45.85575	6.44139	12.19458	1.00000	1198.12073	5.78040	5.04093	6.55657	1.42752	8.14932
55.54028	6.41054	50.28873	5.23550	8.52072	9.58880	62.35222	25.09329	48.58788	9.68665	89.20083	1.00000	1074.57216	8.12117	6.90494	8.79947	12.66405	5.50985
49.03685	8.15388	61.82941	8.15821	7.97642	6.56087	46.41922	-0.22918	38.21201	5.26100	8.70745	0.00000	1170.76967	7.72666	6.46717	7.59622	5.71277	7.34972
14.62072	5.00920	39.29503	8.57401	4.14991	4.47007	53.22851	30.16495	23.58072	6.94682	74.83554	1.00000	1117.94573	7.34137	3.82292	5.88624	2.00211	6.79852
27.85	9.08877	46.61171	5.77851	6.69926	4.66386	41.77396	20.82354	32.28332	5.41027	112.9	1.00000	1185.56788	7.76462	6.93664	7.26836	3.93334	7.70916
47.38093	5.77455	46.85869	7.09061	7.94680	8.30750	81.53798	14.94048	41.14718	9.21365	-122.23484	1.00000	1050.43548	6.82400	5.10599	7.56245	5.07601	7.11613
36.6009	4.83665	49.43286	10.56640	8.02315	4.81917	45.92523	0.80175	58.19072	6.74927	126.665	1.00000	1059.54764	6.69578	6.69594	6.52918	3.15237	11.71602
-21.44236	5.97578	53.14568	9.62858	6.63249	7.66333	44.71203	30.95306	63.89935	6.14453	27.46153	1.00000	1177.26166	7.70102	5.33096	7.56603	5.07741	8.57545
35.89972	7.28302	30.69877	8.52466	5.44381	5.19378	38.78947	12.04743	61.38268	4.99065	14.51472	0.00000	1070.35727	5.69756	9.27935	8.41144	8.69935	5.92222
29.84576	6.62059	56.83428	6.30591	8.09944	7.10374	69.63764	22.62170	26.30325	6.65087	-90.10674	1.00000	1134.65438	10.02852	4.90206	5.44304	2.22441	5.97030
