O3	SO2	warning	H2CO	CO	PM10	NH3	Pb	CFCs	PAHs	PRES	NOx	PM2.5	CH4	C2H3NO5	TEMP	latitude	longitude
10.65868	8.72935	0.00000	44.68759	9.50947	7.97071	7.26414	43.31740	69.40339	8.75415	1182.86103	8.27310	7.50919	7.55242	0.10611	11.86264	16.0438	120.4861
6.41473	6.32873	1.00000	27.14157	10.29844	4.73000	9.24435	36.39733	45.26864	5.62234	1170.50447	11.86238	6.34177	9.02217	0.02957	14.95536	53.78333	-1.06667
7.39258	11.40360	1.00000	44.68958	6.79299	9.30127	8.00086	36.83346	56.99437	8.73147	1050.47138	10.71551	6.34010	7.74087	0.33837	23.49323	47.56494	31.33078
9.21172	9.76850	0.00000	48.90087	6.45584	8.37071	8.08879	48.63528	74.83914	6.18151	1062.99252	7.85254	6.81317	6.78915	0.15667	10.77742	38.38479	-0.76773
9.09849	4.18666	1.00000	47.33316	5.94198	5.09843	6.51279	37.78253	34.80894	7.61369	1120.91831	7.63330	6.42803	9.02852	0.04502	2.52585	27.85	112.9
5.94165	7.79414	1.00000	35.49988	5.66837	7.47194	7.62974	57.99777	48.95024	6.65053	1098.03334	9.82748	7.03491	6.36323	0.08153	14.22734	-17.74431	-48.62789
6.25369	7.29689	1.00000	56.14709	4.07560	8.02640	8.19729	48.14821	35.37160	6.57125	1074.22762	7.39826	6.66876	6.88924	0.12652	24.84471	43.1122	12.38878
7.51041	5.43400	1.00000	53.75568	8.73829	3.40631	9.14400	18.46225	47.75831	2.83521	1153.89649	8.80860	6.59616	6.97849	0.04114	3.27418	49.28669	1.00288
8.82021	7.97365	0.00000	42.36112	8.39749	13.84143	6.56254	41.49643	52.36997	12.01708	1193.29526	9.66816	7.63325	7.54483	27.00991	36.49739	7.50251	5.06258
8.88303	10.10361	0.00000	67.25304		9.46112	7.03196	48.35249	49.00641	10.22465	1189.72516	8.10885	6.49754	8.59768	0.37417	25.96427	-22.9	44.53333
6.93190	7.11361	1.00000	55.88015	11.17594	5.50364	8.70186	65.24576	39.41205	5.22436	1181.84096	12.78326	9.05414	7.82822	0.05633	27.50702	23.9028	89.11943
6.35775	5.74454	1.00000	37.32560	4.37725	6.99461	5.94915	40.22991	28.93619	7.61570	1119.37457	6.97246	6.33596	7.44764	0.04874	17.79292	53.5942	25.8191
5.29889	10.78001	0.00000	52.58288	8.37462	9.21139	8.25957	54.20139	35.34136	7.62670	1189.46446	10.56712	7.37491	6.38162	0.29865	7.49175	-27.50578	153.10236
10.67823	9.33399	0.00000	35.36016	8.55007	6.60317	7.62262	47.88251	38.36836	7.68184	1101.49818	6.22336	8.99114	8.64950	0.06539	10.31825	43.4125	23.225
6.05119	7.66963	1.00000	26.24174	6.37510	8.02247	8.15831	46.85015	50.72678	8.33259	1192.54425	6.88683	6.55903	5.72206	0.11571	28.85564	30.29184	71.67164
9.87248	9.56152	0.00000	55.00340	5.46868	8.63322	6.86982	55.17480	27.06699	7.34386	1105.30004		9.22342	8.68161	0.20044	31.00920	42.22718	14.39024
8.92083	9.03630	0.00000	45.29917	10.50421	7.23033	6.32091	67.32977	40.52242	6.79573	1086.45036	6.79487	7.22281	9.57504	0.08391	14.70704	35.06544	1.04945
7.16527	6.22212	1.00000	40.26452	7.31863	6.78681	8.34323	54.84578	38.60169	8.20872	1074.40070	11.20319	7.15029	8.81215	0.07309	10.14538	52.68333	0.93333
7.33183	7.60106	1.00000	41.93436	6.83643	9.12176	8.02127	35.27973	46.06662	10.12651	1070.15973	6.77309	6.82084	7.49096	0.28466	9.94899	37.19723	122.05228
9.86350	8.70864	0.00000	38.80699	7.73878	10.49161	7.23485	64.52638	68.88621	11.39481	1109.52319	7.04128	9.21001	7.79488	0.98555	20.80879	58.23583	92.48278
6.87259	7.80014	1.00000	54.54765	5.88729	10.23781	7.43491	50.82546	36.42189	11.72848	1189.54040	10.95045	7.13438	4.80537	0.76387	32.41624	34.15429	3.50309
4.50863	8.09726	1.00000	48.83050	6.35104	8.53881	9.11421	50.10506	48.56897	8.61454	1185.96896	9.13166	8.16157	7.89024	0.15394	10.43999	-17.74431	-48.62789
8.04147	10.08686	0.00000	57.43277	7.74335	10.19426	7.46701	34.46394	50.69673	5.79636	1113.71495	9.26671	8.40544	6.88063	0.74458	-8.18831	35.82756	137.95378
7.63978	9.40888	1.00000	55.57887	6.64121	7.24282	7.94776	69.47151	28.11942	7.62145	1150.75290	7.11383	7.28805	7.36150	0.10000	6.93439	43.67681	4.63031
10.06385	8.44610	0.00000	67.45689	6.03144	11.52943	7.28921	69.46108	29.37820	3.28975	1069.22904	7.03842	5.36654	7.30260	2.74560	15.19722	-4.26613	15.28318
5.88475	10.89917	0.00000	62.03894	12.83254	8.17339	6.68786	61.62789	48.35757	7.49481	1144.64563	6.95479	6.47543	8.71199	0.14481	8.89701	-6.91806	106.92667
7.83868	5.63412	1.00000	30.47853	7.46886	4.74606	7.07406	42.02239	54.59583	5.24778	1072.83170	8.78314	8.37274	6.48916	0.05363	18.27361	47.56494	31.33078
7.90111	5.46834	1.00000	55.45600	6.71148	6.89923	7.80010	45.74158	54.03770	9.52148	1130.49308	8.56029	7.35344	7.58887	0.05511	28.50373	41.16704	-73.20483
6.48253	9.14297	1.00000	61.51611	5.99616	7.32305	8.51228	53.39108	39.52727	7.64460	1154.99317	8.90593	8.39210	8.24802	0.08015	12.77017	-10.95817	-38.79084
9.81119	10.55804	0.00000	65.26155	6.76825	9.97976	7.70588	48.78262	36.92634	10.43818	1119.21203	5.98815	7.67473	9.13834	0.61025	14.02495	38.07789	13.44275
9.00469	8.90732	0.00000	65.24592	8.03434	11.11842	8.24645	45.03509	53.58208	11.03346	1096.45216	7.00475	7.17781	6.55006	1.83797	28.23103	37.73604	-120.93549
6.92640	10.06762	1.00000	37.40359	6.59652	8.65231	7.03331	62.13462	57.96466	8.28048	1124.71704	9.12542	7.45126	7.27182	0.19393	18.52577	-31.4488	-60.93173
6.44252	7.45948	1.00000	42.14681	5.81526	9.41034	7.56416	62.00315	52.04722	11.63714	1052.79142	11.21793	7.84702	8.68151	0.36287	17.23435	16.0567	103.65309
6.59715	7.39509	1.00000	48.57297	6.32469	10.63285	7.84918	57.15068	38.30345	10.41455	1145.36972	7.56677	6.78229	6.99568	1.11723	37.06035	-6.91806	106.92667
7.18344	9.22872	0.00000	72.53485	10.84422	10.64196	6.59336	52.33334	58.02702	8.70256	1168.82484	7.92036	8.84198	9.17916	1.13966	18.58513	32.55531	76.12647
5.21938	6.74540	1.00000	57.85954	5.31093	6.49168	6.55976	54.65617	63.41217	4.07591	1181.10346	8.34423	7.69308	8.38711	0.04352	8.78451	53.5942	25.8191
9.33111	9.06805	0.00000	55.61450	10.21347	7.62477	7.88260	27.05383	29.79077	7.50313	1192.34237	6.17666	6.93689	6.58543	0.08460	12.64995	42.24113	-88.3162
5.90220	10.28846	1.00000	42.20202	5.88153	7.15602	8.51276	49.73802	28.44822	7.13481	1057.23354	10.82992	9.25451	8.18173	0.06607	14.68888	33.44872	-86.78777
11.54481	7.35688	0.00000	30.96059	4.34372	9.60747	6.83489	54.99237	35.79193	3.96283	1083.55546	7.74395	6.87257	9.78962	0.42376	31.86023	36.06523	-119.01677
7.01228	6.15231	1.00000	41.92406	6.24188	7.37630	9.37327	35.07104	36.10680	3.82903	1055.48361	7.99335	6.11402	6.83631	0.08142	25.86398	11.00599	77.5609
8.71032	6.50023	1.00000	45.98768	7.25716	6.39437	8.31705	76.34439	44.72984	7.81122	1129.54776	9.50076	7.19001	7.93169	0.05394	36.15131	4.94273	15.87735
7.20008	5.28458	1.00000	60.61751	4.63908	6.58019	9.28497	43.27036	42.23711	11.34087	1159.98042	8.94799	6.73864	7.51899	0.04955	22.55086	51.21187	4.25633
6.51188	7.04694	1.00000	54.93600	5.40168	6.01311	6.45753	30.97220	60.84579	7.60874	1141.29103	9.13081	7.53658	7.71441	0.05790	28.53590	-19.65	47.31667
9.17852	10.16065	0.00000	57.97165	8.69200	8.78226	8.43234	52.24823	57.32221	8.60439	1171.12124	7.05612	6.81503	7.12509	0.21495	11.18371	40.37528	28.88222
6.04458	6.75621	1.00000	54.70108	9.66804	5.17743	8.71302	39.08593	54.59972	5.81933	1159.32613	12.35541	9.21172	6.91582	0.02002	8.27817	37.31065	13.57661
6.01500	9.81013	1.00000	39.78564	5.99320	8.93088	5.67249	46.39412	40.34953	9.08951	1069.49894	11.64143	8.27195	7.82299	0.26342	8.44487	23.02677	113.13148
6.36706	6.11475	1.00000	56.82499	8.45497	7.23699	7.13388	43.85119	38.70288	8.24228	1169.70584	8.14516	8.05028	7.35942	0.07119	31.21305	47.30997	8.52462
5.63637	10.66278	1.00000	43.96256	6.88702	10.69729	7.69886	54.25612	48.69146	8.29882	1160.75206	9.50183	5.90088	8.62748	1.20322	33.68650	54.39304	53.26023
8.23360	9.79290	0.00000	57.02653	10.31743	9.62044	8.19547	40.56122	46.00819	7.73252	1122.21581	7.46818	7.44909	9.10308	0.44828	10.77841	45.44694	8.62118
6.58433	6.25879	1.00000	38.15578	7.34822	8.39947	6.44328	40.94403	19.92072	7.33198	1141.79247	8.66309	9.24540	9.29380	0.17896	7.23523	54.03876	43.91385
5.75354	11.21239	1.00000	50.96924	6.91178	9.42966	6.74039	54.38183	56.02214	7.61891	1195.27657		7.21854	8.04957	0.38021	-1.04050	33.44872	-86.78777
8.04151	10.58180	0.00000	57.00701	5.97611	10.98639	6.58633	67.15661	58.00708	5.71269	1105.25128	11.55906	8.49375	7.86401	1.59506	26.30764	40.72816	-74.07764
8.83744	11.27726	0.00000	28.81285	6.82411	8.01940	9.78579	44.73578	61.49449	9.43114	1176.56845	3.83590	6.89151	7.37916	0.11232	7.20941	23.5654	119.58627
4.46737	5.77450	1.00000	37.94497	3.49235	5.32522	9.23882	57.01498	29.12113	3.22738	1164.01357	7.72033	7.56600	7.40685	0.03832	15.48784	6.45407	3.39467
6.58619	8.77314	0.00000	32.46062	8.55811	12.07310	8.53591	61.30196	22.20743	10.73611	1105.84279	4.79507	6.93423	8.46456	4.64796	10.28375	58.1908	40.17171
9.06168	12.32772	1.00000	36.61890	8.04017	11.02697	7.27673	36.47650	44.56854	10.31039	1128.88432	9.71812	7.69447	5.84522	1.65636	5.04639	-21.44236	27.46153
11.54516	8.59208	0.00000	32.22573	5.60901	10.27296	5.11937	25.97386	16.37186	4.53825	1097.41316	6.60408	8.86580	8.20431	0.77609	12.07795	14.93333	-91.11667
	9.11687	0.00000	62.26401	9.67802	7.00033	7.44759	52.94097	37.96718	7.33234	1185.33301	6.24552	8.34235	9.74852	0.08274	16.71266	34.4833	136.84186
10.50132	9.34082	0.00000	54.94419	5.16917	8.97862	7.94911	58.41928	52.19553	6.23394	1166.90960	8.86841	7.25903	8.19560	0.24724	28.93562	36.72544	3.55665
9.96340	7.47475	0.00000	45.22975	12.69356	4.29273	8.64246	70.06491	42.37725	4.24019	1170.54782	6.79907	7.65106	5.59732	0.04028	8.24483	50.26729	-119.27337
5.03301	5.78143	1.00000	52.79972	4.56146	4.47450	6.42756	51.61045	46.65312	4.44225	1197.95711	7.59198	9.09781	8.30203	0.05280	14.69863	58.1908	40.17171
6.01038	6.13167	1.00000	60.60875	6.44999	5.35564	6.64369	64.30268	43.42314	5.46285	1095.44734	8.84043	6.01184	7.53151	0.06848	21.80474	-1.6	103.61667
8.26065	12.58562	1.00000	36.23640	7.27320	8.95118	8.86933	45.68310	16.43079	8.42915	1184.47462	10.72734	7.58962	7.59584	0.25999	13.53353	30.16688	-96.39774
6.78218	10.72012	1.00000	41.36400	6.13787	9.20140	6.81500	35.86258	37.46573	8.50372	1123.35944	11.06634	7.62312	6.84864	0.30914	20.61845	44.75874	19.21437
8.82724	9.69010	0.00000	34.29135	7.58773	7.62762	8.87022	36.69890	30.45087	6.92175	1154.37230	7.87626	9.47953	6.17433	0.13054	6.83054	34.06635	-84.67837
8.54338	8.49766	0.00000	65.13666	6.24455	10.62927	7.11882	39.06599	46.02576	5.65402	1166.60489	10.76157	7.84492	6.89382	1.13431	18.19778	-6.91806	106.92667
8.74017	6.48961	0.00000	64.58562	9.88885	8.10456	7.23899	47.57208	30.12325	10.18261	1087.33880	5.02429	6.70880	8.80593	0.14178	7.92141	-21.44345	-65.71875
5.62952	5.78224	1.00000	31.82187	4.03874	4.80655	7.63464	57.06769	61.28220	6.17127	1141.65638	6.76987	9.56932	7.84337	0.05934	20.48868	32.65246	51.67462
8.98610	6.05400	1.00000	46.41167	4.48067	7.62466	7.66607	37.37437	52.64309	10.69263	1190.63922	8.10943	4.83017	7.18808	0.09447	18.27899	6.95194	121.96361
7.15904	8.63624	1.00000	41.16530	6.25018	9.11209	6.59120	38.23183	35.61102	10.26067	1110.69183	9.85339	6.26793	7.17383	0.26085	18.58607	44.73941	-93.12577
6.82795	7.77635	1.00000	55.25787	11.72672	8.24953	6.62699	71.09763	46.89162	4.88021	1168.87590	12.46116	8.67850	8.56135	0.13305	15.95354	50.23805	8.86704
6.53790	5.89016	1.00000	42.91150	2.37087	8.20827	9.55768	41.04794	39.51035	8.87297	1072.33513	6.86109	7.99730	6.32730	0.15756	16.20516	43.4125	23.225
6.15192	6.88989	1.00000	44.93323	3.78395	9.35991		53.61647	38.46004	7.31096	1137.01904	7.01218	6.81727	7.47441	0.37885	7.38368	33.41012	-91.06177
7.92512	8.58532	0.00000	62.43395	12.77254	6.42859	7.31331	64.40113	65.23729	7.49086	1105.44467	7.59430	9.10136	6.57063	0.05894	12.98854	-21.15	46.58333
6.80464	7.09726	1.00000	31.50725	7.86988	6.31889	7.83331	47.57383	50.96763	2.79453	1093.81992	9.11604	6.39829	6.04842	0.06047	-2.65767	34.08565	74.80555
9.06000	8.35622	0.00000	54.56184	7.76187	8.66310	8.88323	30.23967	34.44465	8.98773	1142.48114	4.19733	6.10552	7.92934	0.18287	18.24194	51.65333	5.2875
7.10346	5.85024	1.00000	36.65664	5.18115	5.98932	8.71518	41.54245	41.53607	6.05723	1190.61498	8.08054	9.34780	7.96026	0.06406	19.71276	33.14447	47.3799
11.29494	7.12256	0.00000	40.02865	6.96454	6.09063	7.24741	48.25854	50.81124	7.53078	1142.57339	5.64915	8.12873	8.05989	0.04789	12.79578	-34.74785	-58.70072
6.74278	11.39266	0.00000	48.28274	6.37395	7.15756	7.50502	65.06628	35.84300	8.17410	1186.75562	10.44566	6.41053	6.87218	0.09095	12.55709	43.1009	-75.23266
5.07897	9.00020	1.00000	48.28284	6.23512	9.17225	7.46896	56.99908	43.64568	8.34277	1068.61370	9.50609	7.08805	7.41106	0.28737	22.42391	57.47908	-4.22398
6.65947	9.43801	1.00000	31.99408	5.89979	7.99832	7.87712	36.95271	42.10858	8.26387	1066.40240	9.86560	7.32252	8.38479	0.13405	11.92757	44.73941	-93.12577
7.83292	9.75721	0.00000	49.30042	7.47095	10.48196	9.61891	60.87957	57.15229	5.36042	1051.63528	9.80997	7.29666	6.81325	0.99431	11.85009	49.88307	-119.48568
11.07706	6.43671	0.00000	34.01911	8.12114	7.61868	7.65984	53.17660	38.81303	8.21555	1067.45801	5.02265	7.66122	9.16694	0.08269	-0.01661	41.80753	-87.65644
6.89237	8.76458	1.00000	74.55951	6.78006	8.01749	7.60225	65.87277	57.48948	8.69744	1078.44234	7.67830	6.56121	7.12764	0.15755	12.43274	38.40917	112.73333
5.72443	7.10629	1.00000	41.42982	3.84394	7.61610	7.70782	43.30799	18.18692	5.36872	1067.84168	7.97285	7.67722	7.22983	0.10603	-2.22858	51.64316	-0.36053
6.56917	7.25079	1.00000		6.44875	10.64867	9.48011	50.45200	48.84971	10.60219	1159.96155	7.36766	6.47009	6.87698	1.14513	15.76623	35.21222	2.31889
7.88233	5.43394	1.00000	54.55564	7.15784	5.47315	6.85048	62.63704	32.64433	7.00971	1163.12871	8.02117	7.25682	6.84446	0.03060	20.84120	46.1351	-60.1831
6.20575	6.22526	1.00000	46.27322	3.33270	5.34783	7.21241	68.05199	33.90219	4.73655	1069.65638	7.45892	8.06973	7.08717	0.05885	11.82222	2.2139	102.3278
4.58534	5.65876	1.00000	30.05394	8.18457	6.08224	7.11290	64.44539	48.69801	5.26812	1199.42964	9.07448	8.09526	7.39734	0.07277	-1.82040	37.30553	120.82747
9.83123	8.16374	0.00000	40.37902	5.13667	8.55829	7.80158	33.46905	30.58706	7.66385	1056.30312	10.56875	5.65289	8.50074	0.15511	19.18404	46.32313	-0.45877
4.55954	10.17676	1.00000	70.78259	6.91622	9.11523	8.99395	48.21126	40.57184	5.74666	1124.93497	6.81275	8.90115	9.86142	0.29521	21.05849	10.58806	77.24779
5.88133	8.48637	1.00000	55.05497	5.99411	8.23248	9.42348	42.61368	53.37227	8.54486	1111.44088	9.20371	7.92387	8.05809	0.18309	28.99178	-31.25033	-61.4867
6.81668	8.85671	0.00000	48.84807	6.92868	11.70872	7.71164	47.60907	48.99050	4.69713	1188.50761	12.26352	8.29634	8.38637	3.23136	18.05986	20.22816	-103.5687
9.20002	11.90924	0.00000	53.86791	9.80838	9.45309	6.77695	49.02175	57.05475	8.54718	1070.87250	8.98452	6.42181	8.60714	0.38331	25.55912	31.92923	34.86563
9.64230	7.11622	0.00000	52.42170	4.91380	6.34626	7.89571	59.48943	52.57917	9.55243	1088.40237	10.05878	6.72526	7.04801	0.04669	12.33565	30.24706	115.04814
7.31225	9.12414	1.00000	35.89708	6.43388	6.77129	9.64208	51.94720	57.07984	7.32102	1135.65953	7.18101	8.01390	8.40030	0.06912	20.23474	50.9803	11.32903
4.93534	7.82558	1.00000	33.42118	5.76535	9.11598	8.39006	31.11244	36.87625	9.13521	1196.92952	9.80706	6.75992	7.39638	0.28349	24.00413	42.28639	18.84
6.21855	4.44278	1.00000	39.12306	4.31066	7.48192	8.41828	40.26857	39.60174	5.93836	1120.89571	5.54378	8.44149	7.61990	0.10515	15.37245	35.64889	117.27583
7.42746	8.23251	1.00000	58.59158	6.13418	10.31147		65.82622	11.62515	11.45277	1087.08840	10.22949	6.95424	8.79841	0.82875	2.93163	28.92694	78.23456
6.52924	6.72931	1.00000	58.04156	8.65867	4.23270	7.70435	50.27001	44.02542	5.07088	1093.93070	10.46742	7.60683	7.95190	0.06446	17.89908	37.73604	-120.93549
9.43880	8.82957	0.00000	48.62732	7.37436	10.60911	7.47247	50.17847	47.84565	10.43728	1174.40391	6.58960	8.56418	7.68501	1.11162	16.54589	59.37722	28.19028
6.78535	9.04507	1.00000	33.32748	6.61716	10.64269	10.67475	52.98908	66.12528	10.67621	1141.75499	9.88662	7.04060	7.12451	1.12271	27.36343	-25.42778	-49.27306
5.59561	6.92107	1.00000	68.31654	6.22399	11.38504	8.98507	51.03753	28.68949	11.54571	1094.62474	9.15798	7.24005	6.10131	2.36025	31.62739	36.06523	-119.01677
6.28381	7.47090		72.79081	8.41075	7.14040	10.06455	51.06806	42.18626	6.58977	1090.25524	10.44840	8.46082	6.90299	0.09006	-1.02279	56.56317	-2.58736
5.89804	7.65701	1.00000	46.58550	6.07570	8.50185	7.80104	41.81497	27.63255	9.61910	1052.75253	9.16287	7.35951	7.19247	0.16439	15.27918	42.8334	-80.38297
9.65357	8.95457	0.00000	38.64641	9.83278	7.13903	6.41425	66.53862	26.30885	8.93864	1072.74229	6.62762	8.09514	7.42125	0.09110	-4.76016	19.32932	-98.1664
6.82980	8.78384	1.00000	46.05973	5.89842	8.80257	8.03757	44.61485	48.74209	9.68952	1192.70524	10.35444	7.49139	8.54647	0.21268	5.78418	41.80753	-87.65644
8.50094	9.47347	0.00000	31.88993	8.57318	9.31934	5.94877	70.81695	38.97068	8.83335	1139.52744	4.73748	7.28117	6.86193	0.34872	26.62197	23.0072	-82.4017
7.13415	10.43881	1.00000	46.39062	6.00150	6.38838	8.60520		45.39458	8.66966	1098.01692	12.33364	7.33583	5.88939	0.07700	5.33878	10.63504	-85.43772
11.29506	6.44838	0.00000	50.05309	7.01260	9.39814	7.93000	33.93158	46.98758	10.17641	1054.18197	5.55985	7.91598	7.01204	0.36013	26.58013	38.40917	112.73333
5.85658	6.53075	1.00000	47.70891	9.33583	6.84629	6.52761	59.41409	38.65046	4.96300	1123.94564	10.35488	10.03986	7.53947	0.03970	11.19841	31.39547	34.75699
4.22541	5.93851	1.00000	56.77443	2.12132	7.29153	7.15528	51.63488	56.78478	6.87242	1190.63464	6.67366	8.39359	8.08682	0.09802	18.95271	51.62907	-0.74934
8.40399	9.20672	0.00000	56.75521	7.16959	11.11845	7.16475	51.97907	48.03896	11.11864	1104.16630	8.06759	9.59864	8.81287	1.79744	15.50232	33.93113	-117.54866
7.87809	10.64887	1.00000	46.32357	6.93486	9.49698	6.93254	42.44372	12.07695	9.49626	1133.99676	9.79808	7.84792	7.91175	0.38751	20.90926	49.13645	8.91229
6.19416	5.19970	1.00000	33.73100	6.78885	4.93154	7.44672	51.87680	54.37743	7.38527	1101.57575	9.31586	8.76330	5.65383	0.04540	15.59651	34.08565	74.80555
9.35269	10.84215	0.00000	52.87760	8.13949	9.11172	8.03628	63.49002	50.95502	7.99909	1161.87458	6.25238	8.38253	7.83880	0.29059	23.69177	53.69786	-2.68758
6.14341	11.80191	1.00000	75.25638	6.65498	8.39945	7.51843	48.66295	30.77522	7.05548	1053.73875	10.76855	8.65658	7.61742	0.15839	-5.70733	32.44874	-99.73314
9.28335	8.32555	0.00000	47.01860	6.57999	6.46205	7.18471	52.82141	9.58179	8.37750	1073.23415	8.60114	8.64501	8.09536	0.06243	20.43939	39.00622	-77.4286
5.80290	8.92130	1.00000	64.43040	6.42049	9.57999	7.94050	47.88568	61.59847	9.72274	1077.66051	10.13338	6.20310	9.24379	0.40709	20.34004	36.20829	-115.98391
9.49560	7.40489	0.00000	49.83336	6.86313	9.63253	8.14404	91.22824	43.10036	4.68087	1080.44010	7.18248	6.90524	5.00031	0.43962	11.02948	50.82882	-0.32247
10.54558	7.52718	0.00000	69.94740	7.69478	9.23404	7.39185	77.18737	55.43605	9.77091	1064.99973	6.69927	7.85820	9.03835	0.30854	27.23539	51.168	7.973
5.28502	8.25707	1.00000	28.05340	6.25648	10.74100	8.14787	65.82453	47.53942	9.19767	1149.32109	8.43723	7.15721	8.16359	1.25379	17.57616	23.9028	89.11943
5.86860	8.01777	1.00000	65.05842	6.11653	7.82014	9.10204	36.23637	51.47252	8.38635	1125.42389	8.26229	7.05785	6.94405	0.09768	-5.19071	4.02219	101.02083
6.41325	5.72770	1.00000	43.23097	4.04072	5.31583	8.51172	48.15074	51.21459	6.94847	1071.81795	8.41293	7.70109	6.40306	0.05817	33.00277	39.00622	-77.4286
6.72298	10.51363	0.00000	54.41133	7.25042	8.84445	9.83144	46.76219	51.42360	8.39283	1169.89100	10.91247	9.13122	9.71760	0.21975	9.72217	51.03427	5.37429
8.02173	10.91215	1.00000	32.92446	7.30289	9.34119	7.65689	41.86445	49.24711	8.44164	1121.70506	7.92090	10.06425	6.63679	0.34876	8.26722	47.30997	8.52462
7.02109	6.35889	1.00000	49.67668	7.77269	5.69925	6.87594	74.70054	60.99703	4.77747	1171.94859	9.35056	6.28291	6.95261	0.06727	30.21055	36.20829	-115.98391
10.72557	8.68635	0.00000	64.46587	10.31783	7.07677	5.96462	62.18534	30.30666	8.71068	1095.78930	8.82515	7.38923	7.91953	0.08439	4.60012	31.82539	72.54064
9.94328	4.45056	0.00000	47.92368	5.31740	5.09134	6.65141	38.68053	38.86953	11.19315	1134.49329	11.85751	6.30845	8.32253	0.06013	14.01349	6.33444	124.95278
8.96820	10.55537	0.00000	52.32115	6.18338	10.73859	8.73699	56.51465	37.16211	5.97933	1074.54728	9.74329	6.82713	5.98311	1.26266	2.11786	32.5007	-94.74049
8.92924	8.58007	1.00000	71.00319	6.73692	9.29698	6.39551	17.76523	71.07689	11.28089	1151.97197	8.66824	7.40086	6.52115	0.34388	34.04032	50.80019	7.20769
5.73026	7.39767	1.00000	46.33598	6.07355	10.57210	8.20642	63.51410	55.84314	11.25196	1077.81398	10.10273	8.65842	8.13398	1.07240	13.77356	41.63976	2.35739
5.75213	10.76361	1.00000	50.11920	6.44515	10.24105	8.20673	40.47316	26.60890	8.37965	1150.07227	10.71110	7.64903	7.47047	0.79249	13.02761	-4.16694	-40.7475
6.28070	10.46622	1.00000	59.60689	6.39720	7.75850	8.32314	64.55493	40.04845	7.75347	1077.81676	10.42784	7.20422	9.91706	0.08850	10.68849	56.85836	35.90057
5.58862	9.33164	1.00000	30.08441	6.49125	10.22971	7.31958	41.10065	41.48622	9.21293	1099.45404	9.82022	7.79402	7.80357	0.79476	13.52951	51.08468	7.11393
4.89251	6.02454	1.00000	56.63612	5.97736	6.11236	7.23088	77.23372	56.85594	8.38074	1119.83836	9.75080	6.81607	7.70636	0.04692	14.86363	-21.44345	-65.71875
7.74494	6.80898	1.00000	48.00437	8.01171	7.79237	9.36148	47.34644	44.22194	8.30760	1115.82568	10.61615	6.03205	7.83628	0.09637	2.55865	14.0823	98.19151
10.55866	6.81998	0.00000	52.70992	4.74995	8.96917	7.31825	78.09297	33.74794	6.45980	1169.37715	9.72104	6.79362	5.90766	0.26212	17.11209	46.08333	122.08333
8.57271	10.76422	1.00000	34.71609	7.95104	9.87862	8.35331	34.80889	32.96285	8.95810	1052.60773	6.53824	8.32476	8.84091	0.55126	9.84306	50.18545	27.06365
3.82474	7.82747	1.00000	62.55665	4.68350	6.86650	9.15319	57.82605	41.44442	2.89652	1188.70983	9.28749	8.32141	7.81886	0.06018	13.46414	51.35084	-1.99421
7.60974	9.16107	0.00000	67.29675	7.29997	7.73014	6.96819	51.97375	45.16986	9.08744	1097.39212	2.11398	7.95197		0.09634	15.39291	41.80753	-87.65644
9.86140	7.86482	0.00000	60.13360	5.16741	8.17362	7.92261	58.08123	53.28684	7.22194	1177.74717	9.37997	7.41043	7.62866	0.13720	1.50869	-7.57897	112.23109
