PAHs	NOx	Pb	warning	latitude	SO2	CH4	CFCs	PM10	longitude	NH3	C2H3NO5	O3	CO	PRES	PM2.5	H2CO	TEMP
8.47945	9.54113	34.12647	1.00000	17.54907	8.75182	10.94233	69.66730	7.53548	82.85749	7.00243	1.55971	10.14302	8.99211	1130.34860	11.26130	57.97614	12.23718
7.62527	8.79505	42.00902	0.00000	51.44889	7.34774	8.54417	76.72611	7.97622	5.51978	6.47019	1.85881	6.71846	10.68602	1134.97589	11.09635	51.24192	29.06434
8.38814	8.40866	48.25261	1.00000	48	7.88917	8.67832	72.01068	8.17408	-4.1	5.29650	2.44027	10.34895	10.05116	1148.60471	11.30294	36.39698	
6.97779	9.58146	50.28118	1.00000	40.81	7.86885	9.38774	80.64684	6.25310	-73.9625	5.35340	0.44061	13.21832	9.09215	1095.95495	9.20260	33.32391	22.04461
7.28914		32.50500	0.00000	42.35843	8.96311	7.47443	72.58486	6.89706	-71.05977	8.58684	1.25685	8.60717	10.58229	1198.65431	8.60017	56.42034	24.43010
8.31391	7.82570	54.05175	1.00000	42.52787	8.22645	12.47818	77.85214	7.05025	-70.92866	8.41573	0.85547	8.65887	9.28600	1082.53183	4.88277	81.73814	1.15803
8.04945	9.25453	53.93085	1.00000	53.59782	7.41978	11.13110	75.57398	7.61789	34.33825	7.22543	1.18737	11.45678	8.03494	1154.55546	9.99663	34.41606	38.68044
9.57930	8.87031	36.65347	0.00000	13.44581	9.99400	6.52046	80.61930	7.78125	101.18445	6.15049	1.68791	8.30632	8.86593	1196.16851	9.19033	55.95788	-13.60536
8.03760	7.71014	50.88048	1.00000	53.59337	6.98611	8.80154	68.13843	9.25136	9.47629	10.15368	5.54959	8.23283	7.79950	1089.40672	6.91599	53.99508	23.54769
9.22392	7.49712	60.29870	1.00000	45.79377	8.07756	13.04636	68.19231	6.73002	8.88104	7.71255	0.86660	8.17709	8.37643	1058.50187	4.77953	34.43761	11.15766
7.63543	8.23851	32.08197	1.00000	41.91738	6.71844	10.22144	69.83509	6.30581	3.1631	11.09215	0.89471	8.53139	9.94886	1167.97886	9.40961	59.05922	14.17297
9.11302	8.33526	40.50500	1.00000	-4.5833	9.23832	7.72502	80.83627	8.79516	15.16554	10.57886	3.92872	9.05836	7.24070	1121.53539	7.10235	54.15278	8.93100
10.50918	7.64770	55.34653	1.00000	23.29549	8.95956	11.58253	69.00367	7.28636	113.82465	8.50810	1.22506	10.77883	8.02685	1142.30384	10.35933	56.32715	33.25402
9.02351	9.10122	49.65681	1.00000	-21.205	8.18948	12.29984	66.45858	7.88294	-41.88778	9.40597	1.73960	7.81384	8.32257	1154.43265	8.33596	81.77524	25.75362
10.60126	9.52096	40.52504	0.00000	35.20889	8.86889	8.74044	83.23423	7.08702	111.73861	4.64075	1.03805	5.19375	8.68661	1120.02438	8.13556	47.03980	-3.88552
9.06796	7.01703	42.22398	1.00000	22.37066	9.29297	9.30946	84.08167	7.14925	114.10479	8.26179	1.38177	11.79376	8.52625	1100.15014	10.38407	58.79441	14.40219
8.89197	8.70794	50.04458	1.00000	36.76775	9.54905	9.47133	85.12548	6.15099	2.95924	10.60428	0.93681	10.88202	6.85604	1099.79293	10.33032	59.36484	4.14968
7.78100	9.48924	54.41215	1.00000	43.35071	8.80511	5.91142	76.98250	7.23315	46.10925	10.95128	1.16322		5.26441	1190.41291	8.01009	66.28613	29.78979
7.14689	7.64707	47.46469	0.00000	41.91738	9.01640	6.86654	74.36233	6.58165	3.1631	6.28217	1.25673	11.49760	9.81564	1073.24209	9.70633	78.13066	6.90183
6.89718	8.10007	42.70125	1.00000	-7.0981	7.40333	10.01726	73.50632	8.36747	109.3243	8.84499	2.64102	6.95716	8.51982	1099.61436	6.58667	61.18960	14.27260
8.26331	11.00028	52.03557	0.00000	19.04222	9.39174	5.79230	64.00365	10.05047	-98.11889	8.65338	11.20887	11.90102	8.03427	1082.17764	7.35276	73.21576	24.09533
7.29525	9.42145	50.58709	1.00000	18.20854	9.64166	9.33717	69.21558	7.39953	-71.10077	7.18326	1.62885	8.27501	11.30916	1185.81092	9.42740	53.54422	-4.37154
10.20201	8.30793	42.25680	0.00000	47.46657	9.08770	6.60984	63.55123	6.68970	84.87144	6.15325	1.19947	8.20804	7.65825	1145.62702	11.19658	51.48302	-7.01026
8.52396	9.53786	70.18837	0.00000	41.20485	8.30676	7.97840	82.84614	7.40815	-8.33147	7.43323	1.50815	9.68161	10.10469	1147.59718	8.94964	41.49162	29.36831
9.92650	8.28177	51.83852	0.00000	61.78491	9.65215	8.20960	54.46819	6.52289	34.34691	6.03318	1.23746	9.92259	9.77465	1168.00615	11.23118	33.66761	22.96914
8.50072	9.16063	45.30670	1.00000	36.72544	7.94178	8.39745	69.91844	9.13214	3.55665	11.23105	5.09133	8.41993	4.68958	1105.28512	9.45967	45.19083	18.14202
7.73571	9.23073	34.00007	1.00000	37.73222	8.07584	10.20478	76.91148	6.67640	115.70111	8.25009	1.08093	10.15077	9.65680	1082.71600	9.90581	65.77547	11.52147
8.16941	10.27990	68.43063	0.00000	33.52253	8.55890	3.50853	70.60034	9.34449	-117.70755	6.28408	6.14028	9.79327	6.08290	1160.44955	10.30563	58.58319	17.48870
8.16484	8.87091	42.56040	0.00000	39.96097	10.13103	5.28257	70.08281	7.11116	-75.60804	6.24936	1.03740	9.92535	8.11839	1126.15042	11.35055	56.16077	18.04260
8.90995	7.95948	28.52858	0.00000	-5.85746	6.50556	5.33896	65.81171	6.06058	144.23058	6.66992	1.09140	9.37792	9.71178	1071.17255	12.81087	43.37054	22.85416
8.12119	9.65740	58.98029	1.00000	23.07492	8.60267	8.77707	68.40786	7.95348	88.28637	10.14467	1.82471	8.51515	6.50908	1125.14125	7.47623	55.91344	7.00417
8.42853	10.93960	49.61031	1.00000	40.34912	7.72766	10.16114	81.25346	8.03263	-111.90466	4.00384	2.01185	10.92301	9.68773	1069.60842	10.54409	44.07447	18.57704
9.12506	7.07639	57.86131	0.00000	15.45144	9.38792	6.65585	74.34975	5.24919	78.14797	8.22942	0.65624	9.58141	11.98828	1092.84334	10.54178	69.94877	11.83203
8.21594	10.11721	59.26785	0.00000	16.0567	7.68928	9.58463	76.89584	6.45735	103.65309	7.77230	0.91816	6.91698	10.21606	1055.08188	10.37199	41.93250	17.14111
7.47101	9.29350	34.86976	1.00000	50.75767	7.90206	7.91172	69.72045	6.71966	-1.5443	10.98450	1.04729	9.35379	6.50434	1137.74718	9.55941	64.89081	40.65941
6.99634	8.75437	53.43682	1.00000	41.55947	9.15122	10.86969	58.65453	7.20894	14.66737	8.31125	1.19097	8.16748	10.31411	1106.22182	10.02971	54.56855	15.87246
8.50603	9.37294	56.13370	0.00000	50.75767	7.95542	6.84753	67.26610	7.03025	-1.5443	8.23491	1.07775	7.60049	10.15807	1180.37001	9.90038	28.49863	-4.20131
8.17421	9.61494	33.21834	0.00000	18.00747	9.09386	6.60064	71.69132	7.84166	-76.78319	7.03682	1.68533	6.03023	10.39121	1179.15902	6.39137	49.33538	7.21905
9.84499	7.87656	59.48582	1.00000	35.85	9.20123	5.91267	74.16933	7.15835	117.7	11.38839	1.13883	11.11141	6.06254	1150.87241	7.76811	67.38918	39.59939
8.38780	7.83005	42.75766	0.00000	21.59983	8.35008	7.55928	73.50752	4.38607	71.21169	2.54233	0.88430	7.36190	8.86575	1075.00214	13.36572	25.43797	16.51337
10.05900	7.87114	57.79779	1.00000	41.29444	7.56544	10.95535	73.10027	5.88678	69.67639	7.11755	0.49016	11.79781	9.14243	1127.22516	7.89718	82.62153	-3.58593
9.05918	7.34406	58.08329	0.00000	19.04222	9.68412	5.03551	74.75753	5.63594	-98.11889	5.71537	0.87012	10.27800	8.64360	1074.06354	10.51913	46.68950	30.41144
8.72090	8.19906	38.29128	1.00000	34.81667	8.58056	9.39389	72.41551	7.89173	137.4	9.24117	1.72622	9.61388	7.02179	1158.54326	6.26853	26.94245	1.30504
8.56042	8.10736	46.57186	1.00000	53.94313	6.90458	11.20597	82.41935	7.77982	10.30215	9.98181	1.72118	10.16593	7.38076	1169.28510	7.39524	55.46264	15.54599
9.20955	8.12077	45.28300	1.00000	26.11527	7.41649	12.08738	72.01845	7.96276	86.59509	8.71851	2.04338	9.38776	8.27496	1196.53692	10.83403	50.54767	33.50371
8.69778	8.91986	64.29049	1.00000	36.61033	9.46631	7.45563	71.08094	6.86288	-88.31476	12.65565	1.18235	12.83129	6.26728	1100.46277	9.77312	33.61241	13.43009
9.27296	10.18998	50.71401	1.00000	12.97389	9.43603	9.44516	79.54393	8.16810	123.99333	6.44869	2.37904	10.43824	9.27376	1160.33384	11.50948	40.15606	15.27255
9.49275	8.96612	53.90438	0.00000	0.49113	6.53170	6.84510	72.72244	8.93137	29.47306	6.11071	4.49793	7.14722	10.54415	1140.00249	9.09878	41.52440	-7.01135
7.75157	8.09920	41.87167	1.00000	-26.22861	8.85134	9.48405	77.00765	6.74691	-52.67056	10.28606	0.83278	10.04350	6.45843	1177.41191	7.07274	39.62676	29.28761
8.62145	9.19375	35.24013	0.00000	20.74122	8.33580	6.42301	75.76298	8.76114	-100.44843		3.14273	8.16427	8.11408	1050.69559	10.24344	28.55823	9.14549
7.53332	8.16667	40.17947	0.00000	46.08333	8.53439	7.73907	76.28834	6.12697	122.08333	8.61937	1.06098	8.17109	9.96123	1163.74870	7.80715	40.10157	27.13927
9.08479	7.35142	49.11564	1.00000	50.72043	8.24192	10.91731	86.11224	8.49841	11.34046	9.40259	2.75537	9.72491	6.39487	1073.12513	7.61221	51.02641	14.98081
9.92945	7.55282	28.27180	0.00000	39.96348	10.17259	8.23038	63.18963	6.96115	-4.83076	7.07153	1.06132	6.54359	9.94547	1144.16792	10.42103	72.02674	19.06433
9.90035	9.01636	51.62745	0.00000	10.22677	9.07147	7.13067	75.90940	7.07927	-67.33122	8.40955	1.06937	8.21414	9.31330	1125.06537	11.34840	56.83320	4.16739
8.55593	7.60465	55.62721	0.00000	32.05971	9.28836	6.78425	74.05001	8.22530	34.8732	5.39196	2.55954	7.52506	9.14122	1102.75910	8.96740	58.17902	12.20398
10.43364	9.50538	50.88731	1.00000	23.0072	8.41526	9.10188	83.38371	9.08718	-82.4017	10.02068	4.97783	8.89821	7.24727	1063.22200	7.84327	56.80461	15.03460
9.25377	8.77059	52.57164	1.00000	31.64615	10.12473	10.97929	72.47099	4.43426	120.74221	9.98524	0.81464	10.74739	7.45546	1078.17813	8.74209	62.01028	6.36748
8.39044	7.90140	61.46528	1.00000	46.1351	8.16901	11.33515	75.17592	6.67409	-60.1831	7.24822	1.37032	10.44015	9.18226	1192.72793	10.32425	51.24601	-4.81218
7.65802	8.11516	41.29643	0.00000	14.0823		7.90744	85.57338	6.24729	98.19151	7.80121	0.82914	5.72464	9.70343	1083.35586	10.63051	70.35998	25.92942
7.65790	9.55167	25.99455	0.00000	50.75767	8.34483	10.67776	71.51676	7.10662	-1.5443	8.37050	1.09047	10.35509	12.20512	1191.99711	8.25087	41.71689	-1.69991
9.82921	8.69298	34.57073	1.00000	12.37169	8.83688	7.88329	75.00875	8.04028	123.62494	4.61917	2.08156	7.98974	12.28744	1131.94800	11.32740	73.42313	4.66162
8.94725	8.77079	67.71494	1.00000	50.75932	9.00265	9.78807	62.59692	7.99532	25.34244	6.32544	2.15328	11.92783	8.37763	1082.07238	10.93465	61.10964	16.38930
7.66555	8.91830	28.18319	0.00000	45.51667	9.35035	6.31604	83.60946	5.70241	4.86667	5.84538	1.05098	11.26020	10.56273	1194.98584	10.16946	45.91474	35.50646
9.39747	8.14445		0.00000	53.49389	7.71225	6.75689	81.31463	5.80347	-1.29243	7.55584	0.21491	6.00850	8.61338	1077.67114	9.22307	72.50046	20.55858
8.14007	7.84908	58.89781	0.00000	53.69786	8.30423	4.46049	82.61526	7.34128	-2.68758	6.75401	1.23380	9.29560	8.89636	1138.37071	11.41987	48.39868	22.91243
7.72156	7.90093	61.26080	0.00000	31.39547	5.05555	8.04872	84.00259	4.77045	34.75699	5.28091	0.80552	8.44850	10.84582	1102.21126	12.57579	49.40410	17.95784
8.04321	9.70796	59.95314	1.00000	40.94065	8.65513	10.73089	88.38150	7.64786	-73.99681	6.80982	1.77181	11.07825	8.70065	1174.94039	8.57776	41.36574	24.15605
9.28216	8.21524	33.71114	0.00000	25.87972	9.02834	8.47468	88.69354	7.55438	-97.50417	9.26910	1.51178	10.50779	10.31985	1142.02103	8.55189	59.59479	10.22495
10.38725	9.11880	72.09768	1.00000	44.97639	6.84122	2.52949	73.08491	7.52789	19.61222	6.66310	1.51679	13.21749	9.68422	1140.70083	9.77081	56.41979	14.10945
8.19059	7.63925	39.08866	1.00000	40.56754	8.23241	9.47704	72.04060	7.54138	-89.64066	7.71607	1.27096	10.00046	9.69093	1170.87239	9.51521	31.67254	-0.31805
8.68203	8.28789	55.94291	0.00000	52.21099	7.72748	6.37065	68.69178	8.31589	7.02238	5.78215	2.92109	5.09582	9.82736	1095.54358	6.13903	47.64960	11.72321
7.79911	7.97451	30.25630	1.00000	50.80904	9.91627	7.21665	78.36813	8.95476	8.77069	10.49371	4.68608	7.81273	5.62572	1154.01254	7.91550	48.19556	16.83242
8.94074	7.41153	65.46837	0.00000	10.29085	8.96154	7.59171	79.20789	8.00828	105.75635	6.61546	2.26346	6.45585	10.58084	1185.99470	7.17508	65.85277	23.41804
7.97523	9.82973	43.07732	1.00000	33.4425	8.98742	8.45848	81.77602	6.30714	129.96972	5.04427	0.80666	10.49405	11.79979	1063.06602	8.06526	60.52438	0.27509
8.14978	9.05115	67.41832	0.00000	33.7207	9.42287	8.91744	77.89762	5.80548	-116.21677	8.77551	1.09048	7.66129	10.37450	1169.72720	9.95918	31.86046	23.11721
9.24219	8.16874	29.04859	0.00000	53.00974	8.71864	8.35447		6.58636	-3.05814	9.12706	0.73393	7.95787	10.86579	1169.20972	13.70612	72.92624	24.09326
6.85655	8.63387	56.18289	1.00000	68.79833	9.38484	9.53734	71.34860	8.33272	16.54165	6.08523	2.27357	12.73225	7.74469	1190.13260	11.11335	33.86764	4.48387
11.39975	8.41141	57.25995	0.00000	55.67938	9.70033	8.70019	74.39992	6.46356	12.53463	6.34319	0.72725	8.13294	10.27394	1120.33173	11.78967	45.27224	20.62037
7.71568	9.25850	68.94838	0.00000	29.21399	6.34830	6.99603	76.02200	6.69376	78.95693	6.90613	0.67260	5.78545	9.17566	1067.92757	7.78286	59.49020	18.95792
6.95864	6.62402	48.03406	0.00000	-23.44361	9.86354	9.80796	71.63736	6.35469	-51.87389	6.63899	0.73322	7.75409	9.31494	1156.75972	12.00770	36.83541	10.88024
9.59621	9.89876	78.99831	1.00000	41.6764	7.77354	9.98957	66.80995	6.84040	-91.58045	9.49890	1.34418	9.66505	8.53990	1054.32322	6.19037	46.41980	27.74493
8.42823	8.76360	37.19631	0.00000	42.06166	8.34762	6.88977	75.38467	8.34368	-1.60452	6.96415	2.56450	8.46458	10.28874	1081.74208	10.61867	62.80791	27.28690
8.86823	8.23711	53.44554	1.00000	40.78206	8.72801	9.38434	83.27090	9.12880	72.34424	11.00265	4.89898	7.95122	7.64111	1177.30560	10.37405	56.34622	14.15226
8.72061	7.65466	58.10839	1.00000	49.13645	7.77154	9.62601	65.97954	7.18305	8.91229	9.07246	1.23416	9.98831	6.31178	1059.08665	5.88698	57.59608	23.47531
7.01796	8.90165	68.31663	1.00000	38.37255	10.00576	10.73437	73.66242	7.39575	34.02537	6.24821	1.22423	9.61848	9.95476	1075.02399	9.22325	49.72654	23.76116
9.73360	8.22173	43.92796	1.00000	35.89972	8.38007	9.30936	70.76522	6.74068	14.51472	7.37510	1.19888	8.56562	11.39987	1098.10463	8.98904	41.90819	7.09496
8.47139	9.87627	61.30555	1.00000	33.4425	8.23206	8.49000	77.67654	6.94562	129.96972	10.53685	1.40256	9.08583	6.87337	1116.80920	8.69084	67.29064	23.29719
9.41173		33.73967	0.00000	68.79833	7.39763	7.83839	70.50952	6.64029	16.54165	6.37876	1.55956	9.74441	10.23076	1089.03308	11.35468	69.70592	28.27746
8.06187	8.19976	58.46792	0.00000	48.77644	7.10425	7.50198	69.60547	8.19166	2.29026	8.29943	2.67658	7.94113	11.59087	1151.64805	14.54496	69.36082	34.94988
8.83659	8.79390	49.33808	0.00000	10.98778	8.02227	6.27886		8.23305	-74.95472	4.39044	2.25574	9.85612	7.30990	1186.90876	12.45317	56.88409	11.50999
8.76437	8.05713	57.33772	1.00000	41.6764	9.54902	9.72923	85.71916	7.62026	-91.58045	10.35534	1.65601	10.13906	8.30734	1128.60617	12.48122	39.06175	20.47042
8.08976	7.76929	61.47288	1.00000	64.5635	9.65244	10.75353	63.66398	6.61687	39.8302	8.40772	0.71641	11.60993	8.36454	1099.37667	9.48776	42.18341	18.46940
8.51795	8.51745	46.76277	1.00000	61.72744	9.07297	9.93057	82.30900	7.59397	17.10558	10.42515	1.49935	10.55626	6.86746	1128.31035	9.64515	55.13781	-5.88179
8.84975	10.30052	44.60561	1.00000	52.48173	9.57639	7.14587	81.50326	7.79974	-2.12139	7.58766	1.87803	8.25069	11.61783	1161.15080	11.18735	48.59190	7.10950
9.25880	8.93895	52.36684	1.00000	45.79377	9.02623	11.47887	67.68140	5.91921	8.88104	9.42301	1.04771	11.88118	8.00295	1057.56091	8.97796	65.13717	31.26042
9.36005	8.06832	48.83635	1.00000	37.13548	7.94249	8.46258	85.21518	8.50252	-3.67029	10.29838	2.96885	9.13727	6.38733	1153.01114	7.80045	37.66765	23.07731
7.44316	8.23962	38.23988	1.00000	51.78967	9.36599	6.96556	71.24625	7.58931	1.15597	10.83530	1.77638	9.47727	4.93665	1091.47809	8.17917	45.19569	19.55232
7.42059	8.41359	59.13677	0.00000	-8.05389	7.62661	6.97626	65.09795	6.52912	-34.88111	6.85841	0.69676	10.44091	11.20970	1072.44356	10.97732	69.96493	26.22254
8.58771	10.04817	49.65547	1.00000	-3.74912	9.78736	12.36497	67.31202	6.75852	-73.25383	9.68673	1.28185	10.31675	8.87732	1077.92673	8.81898	61.40004	13.57724
6.83401	8.08993	60.39171	1.00000	10.98778	7.97904	12.04024	66.44225	7.97899	-74.95472	5.36800	2.07778	8.25249	10.23378	1115.00676	9.51984	58.89567	4.74950
9.27582	9.67713	67.78901	1.00000	53.6052	9.22489	10.39621	77.26188	7.38854	10.03988	9.94056	1.25684	11.36245	7.90846	1161.84960	6.19194	30.53577	20.46378
10.23205	8.11228	38.51449	1.00000	35.48199	7.52590	11.82920	81.81100	6.29516	137.02166	8.91757	1.47740	8.35425	7.93730	1053.48027	7.53348	47.48539	19.37938
7.70863	10.00328	54.97343	0.00000	28.71271	8.47701	5.53174	65.86883	7.99789	77.656	8.70494	1.84164	12.11885	11.34887	1114.77034	7.92597	85.99787	12.40435
10.20940	7.55298	55.41004	0.00000	46.32374	8.82751	9.95755	74.51736	10.56657	-120.00865	10.99304	18.54648	10.89593	9.21674	1189.00918	5.86443	25.80962	21.95827
7.95567	8.44735	52.52825	0.00000	56.03361	8.39134	8.15614	81.15335	8.56922	35.96944	9.26453	3.15846	10.69504	10.49663	1091.36634	8.12545	48.56651	8.17054
8.75559	8.28196	38.49962	0.00000	37.51803	7.95918	6.92005	71.36586	7.82921	15.00913	5.51178	1.76761	7.44576	8.83992	1158.65262	9.27446	37.19144	14.36491
8.80076	8.88322	33.11761	0.00000	32.65246	8.02532	4.18785	74.96151	5.07853	51.67462	6.17065	1.03988	7.88070	8.99345	1084.68916	12.64893	46.70623	0.24510
9.39362	7.13333	66.52134	1.00000	7.62789	9.52895	9.51164	84.74217	8.41150	4.74161	6.19740	3.02823	9.42039	10.04516	1118.89499	10.33876	76.35097	17.74956
9.04952	7.15339	20.71084	1.00000	48.77275	7.66380	10.07747	73.00205	7.69145	5.16108	8.30133	1.61914	7.85680	10.24867	1133.54146	12.36367	49.64960	18.31638
9.19550	8.68737	58.75165	1.00000	52.61131	9.69359	10.69226	63.33398	8.23231	13.31783	8.81828	2.42579	8.54579	8.02105	1081.72907	6.41042	60.57891	35.57859
10.08011	9.45415	80.09711	1.00000	36.64852	7.63220	8.64838	77.36356	7.35563	51.49621	6.90171	1.76634	9.22169	10.76715	1057.56558	11.34286	51.40138	20.11833
8.60577	7.41373	39.18188	0.00000	10.29085	8.50415	6.80804	77.22983	8.64053	105.75635	6.86634	3.41570	8.11864	10.46132	1115.89437	10.70773	45.81584	22.02729
9.12589	8.07793	48.53994	0.00000	2.41669	8.16515	7.85890	69.04778	4.63140	30.98551	4.37955	0.75707	10.30318	11.82743	1118.52317	12.43539	54.60791	20.81196
8.86146	8.26751	44.07979	1.00000	-17.83333	8.24473	10.13848	74.53074	6.90765	48.41667	7.61868	1.32810	11.21171	9.02705	1176.42054	9.55863	47.91932	14.96905
9.57985	8.24619	37.70780	1.00000	5.27247	8.65662	9.45732	80.46256	8.38614	-3.59625	9.65354	2.63329	8.67379	7.97812	1180.10338	6.60718	44.52474	0.56445
7.41477	9.05879	66.04743	1.00000	8.48714	9.55861	10.21426	77.25620	7.05274	-13.2356	6.23084	0.88822	8.41226	11.25143	1180.27514	9.22924	54.88843	7.67002
8.32117	8.95506	38.52988	1.00000	41.55947	9.98541	11.22990	69.09346	7.30905	14.66737	7.04153	1.33216	10.69806	8.90596	1073.39862	9.20816	63.95971	11.30819
6.98473	7.74519	54.60213	0.00000	39.71734	10.66823	8.00202	69.95776	8.04107	-74.96933	7.26159	2.00316	9.47132	10.46860	1132.62965	8.75833	54.93636	10.07904
7.78208	9.49644	44.68507	0.00000	-1.9487	8.89367	8.50605	81.63967	6.86191	30.4347	8.15982	0.89282	9.17159	10.39275	1146.71206	9.69881	62.19574	20.00966
7.43828	9.61297	75.86097	1.00000	22.4711	9.18776	9.89725	80.35778	6.06017	88.1453	10.04201	1.11170	11.70505	6.15698	1063.26816	7.52237	36.01522	9.90000
8.20622	9.31895	61.52294	1.00000	-27.4338	10.75457	8.35366	78.30257	7.53154	-65.61427	5.88825	1.35210	10.74121	10.46531	1130.65879	8.54749	63.70596	11.34349
7.32311	9.09576	56.69935	1.00000	20.88953	7.45651	11.22950	68.83995	7.45593	-156.47432	9.72581	1.04396	8.51070	6.54630	1074.76203	6.69864	54.69367	18.86197
7.38371	10.82179	50.88330	1.00000	-31.95224	6.53580	8.31989	68.63558	5.52825	115.8614	10.35260	0.85440	10.78245	5.63205	1069.84546	7.46981	55.21120	14.11464
9.31696	8.67382	61.93559	0.00000	31.28092	8.51454	5.74546	71.49950	4.58375	74.85849	4.53151	0.41550	10.71379	10.77578	1130.21863	12.60300	43.02994	11.27186
9.87535	9.55377	69.21090	0.00000	55.62047	8.27666	6.91041	81.06242	8.50048	37.49338	9.55197	3.12686	10.71927	10.84991	1144.69296	7.64977	45.07503	4.82603
8.86774	9.54522	62.55235	0.00000	9.15093	8.27217	10.53259	85.62351	7.59866	-79.62098	7.93259	1.91748	9.14906	9.88588	1172.02879	9.08207	44.72463	6.64400
9.40486	10.64703	48.32296	0.00000	34.14251	9.25185	6.68896	60.45027	7.40413	-118.25508	5.77197	1.51796	8.84311	8.15669	1164.89099	9.22380	75.84864	14.39834
8.12802	9.78761	61.84406	0.00000	59.37722	7.35201	8.08067	75.25515	9.17355	28.19028	9.10936	5.26263	9.48696	9.27098	1090.51269	8.46209	60.36241	21.85805
6.74191	9.01668	40.19553	1.00000	-26.22861	8.79259	9.00035	65.22864	7.20188	-52.67056	5.72464	1.15839	10.85567	10.37232	1144.43444	9.00323	31.97849	8.01263
7.34784	8.34859	53.42653	0.00000	-34.28853	6.39348	5.60917	73.71380	8.30858	146.05093	8.52028	2.63985	7.91929	9.22012	1160.09320	10.03954	56.75580	11.88978
7.43793	7.83190	40.84055	0.00000	-8.43333	7.22590	5.05276	65.42508	7.08287	114.33333	6.58159	1.20303	9.59405	8.41236	1168.28298	11.69782	48.85418	23.10509
7.77890	7.97921	53.07465	0.00000	1.6561	6.11158	6.28582	78.71147	9.19499	103.6032	5.28615	5.36305	8.66801	9.63210	1101.52125	7.87451	45.34631	26.01831
7.89653	8.76942	54.62939	0.00000	33.37526	7.14786	9.80208	77.73976	7.09617	74.3092	8.00822	1.44470	4.23631	12.19449	1145.25023	10.59298	53.05139	20.11107
8.97695	8.60570	39.11962	0.00000	14.62578	9.00460	7.60242	79.82952	7.44199	121.12251	4.85033	1.51956	4.88600	8.84601	1159.21823	6.28165	65.38204	32.97483
7.29999	9.67119	36.49083	0.00000	50.09019	8.62771	7.62942	73.00694	7.86755	8.4493	8.90821		8.91019	9.96107	1137.62272	9.77394	38.85195	8.33498
8.69019	8.29799	40.71120	1.00000	17.34769	7.73759	11.19853	69.75356	7.74960	78.55757	8.16684	1.99039	9.73857	8.78736	1147.17450	9.83392	70.80036	12.46632
9.81843	7.45070	60.77591	1.00000	41.55947	9.41549	10.11688	64.03096	6.41909	14.66737	6.95793	0.77488	10.33488	10.09162	1080.76461	9.84525	71.45476	6.61692
10.66588	8.85335	79.69973	0.00000	16.0567	7.45178	7.73333	71.36646	5.79530	103.65309	7.35349	1.45229	6.83845	8.75272	1123.39741	10.23678	34.97645	28.92400
8.86602	7.22582	54.87695	1.00000	28.92694	7.43772	9.78983	67.62837	7.23117	78.23456	9.65504	1.33693	9.73544	6.76089	1195.36567	7.92553	53.19181	40.64159
6.86463	9.30036	58.05673	1.00000	13.51825	7.92434	7.59165	76.11341	7.29067	99.95469	5.47840	1.46681	10.13480	11.33801	1176.92524	9.76302	27.27689	17.50047
7.77818	7.33158	43.43625	0.00000	53.94313	9.07142	8.43109	84.10140	5.39628	10.30215	5.26377	0.76423	9.64067	10.77370	1135.13935	11.38041	56.55461	5.46314
