PM2.5	O3	H2CO	SO2	PAHs	longitude	latitude	NH3	TEMP	C2H3NO5	CO	CFCs	PM10	PRES	warning	Pb	NOx	CH4
10.59599	7.64441	53.92296	5.91665	8.77726	102.3278	2.2139	8.86109	16.62696	0.09410	9.66799	54.24283	5.63859	1158.85838	1.00000	45.92396	7.17697	6.94291
8.58391	8.48606	45.12981	10.60761	8.57641	6.10237	46.18396	5.77194	25.27106	2.51206	7.49659	41.50628	11.01910	1055.81643	1.00000	31.06286	8.83310	11.01045
4.13634	7.76842	60.75526	9.31797	7.93681	-6.03731	37.35813	7.56801	14.88708	0.09620	8.84417	63.21405	6.83551	1191.03440	1.00000	82.99964	9.21644	9.02828
11.41487	7.61244	50.92366	7.34628	7.62578	-93.71133	41.57721	8.64797	14.88220	0.06022	7.91719	58.98952	6.25590	1175.05751	1.00000	44.40616	8.06539	6.53864
6.61124	7.35946	68.85680	6.23110	7.46487	78.27539	12.95629	6.99492	23.66015	0.94645	9.38125	59.29118	10.06121	1075.43366	0.00000	43.20578	4.52061	10.79636
11.45152	9.09812	50.44142	7.71275	8.67622	37.38115	55.63711	9.83454	4.22604	0.08703	10.21099	85.29915	7.21978	1195.41615	1.00000	54.19685	9.38285	6.92788
9.45102	8.71300	56.89953	9.38858	7.83347	120.4861	16.0438	9.69650	10.84620	0.08163	7.95090	41.07980	7.18737	1062.60364	0.00000	55.16977	9.16047	5.90610
5.61552	5.99537	37.06671	10.40254	7.68484	99.95469	13.51825	5.51910	17.61309	0.28208	6.94574	54.00320	8.66590	1192.04169	1.00000	49.67177	10.95570	7.77950
11.63282	8.10639	42.99751	7.41904	8.33837	72.68533	22.75218	7.04609	6.51513	0.06805	8.27031	56.42845	4.69529	1198.32716	1.00000	30.06901	8.76247	5.65818
12.19431	7.67946	73.63420	9.67990	6.33602	-73.02841	-36.9256	9.09178	23.80270	0.04453	8.57089	45.28071	6.03034	1128.69929	0.00000	53.35589	9.04791	5.05878
6.34546	7.66665	58.49244	9.68689	8.77401	145.06667	-37.88333	7.11281	32.68786	0.32914	9.15974	18.62922	8.86341	1111.39147	1.00000	33.99784	9.30270	9.73432
8.09849	9.52600	64.90380	7.07263	7.34684	-78.19444	38.91817	9.04261	10.14338	0.15597	8.35506	60.01934	7.45628	1132.87929	1.00000	54.37737	7.78093	7.05491
7.49011	6.19166	33.56655	10.48762	7.52523	-0.76773	38.38479	10.40856	55.24479	0.37073	5.81367	31.10995	8.87580	1161.93582	1.00000	37.98951	9.77663	9.67630
9.09999	9.64483	32.92107	9.38993	6.87735	-91.73625	35.25064	8.40695	6.70126	0.11587	8.75949	45.79274	7.68766	1186.61756	0.00000	49.95012	12.88174	4.86684
7.67791	8.65463	52.36700	9.76960	8.40756	-59.13316	-37.32167	9.66103	9.33875	0.21110	8.29326	41.45070	8.32706	1145.72162	0.00000	45.57688	10.12379	8.49853
9.77586	7.42085	38.28198	7.67180	8.88556	1.00288	49.28669	9.45640	24.57536	0.11270	9.06262	50.88960	7.05451	1191.34907	1.00000	63.49728	5.92543	6.14051
6.65472	7.50750	48.69909	5.62425	10.17755	-1.86343	38.10558	7.07085	10.60646	0.31757	7.54382	40.07317	8.77974	1188.12733	0.00000	70.07930	8.00555	11.45118
7.69915	7.56075	41.50270	7.35303	8.41235	18.30056	50.5107	7.98216	16.51561	0.19980	9.51705	47.16061	8.15456	1198.46379	1.00000	55.47608	5.76678	4.14309
9.43902	8.48765	54.02211	11.98051	9.46764	-76.88442	40.2737	7.71892	-0.43261	0.14458	5.80525	22.59019	7.34857	1108.21008	0.00000	38.45247	11.08115	9.97717
	8.22380	26.35340	6.09395	8.01883	-71.06616	42.4251	8.48776	4.91522	0.20518		74.01136	8.30282	1150.11258	1.00000	42.01856	9.33901	5.41705
8.15802	10.03705	50.83927	5.44548	8.96694	-118.25508	34.14251	13.09760	26.01383	0.47386	9.35384	25.87820	9.21678	1099.53072	1.00000	60.57151	6.56601	10.11395
4.66268	8.36505	57.48797	8.21549	6.99199	71.21169	21.59983	7.16310	20.52394	0.16789	9.01949	27.27667	7.82302	1133.15891	1.00000	68.56176	8.89831	9.70404
9.52188	9.19461	34.38829	10.21993	8.88194	137.95378	35.82756	9.72474	23.01293	0.09248	10.25836	45.58176	7.02379	1161.14099	0.00000	32.89129	8.42100	6.87491
4.73270	7.34423	24.89985	8.72294	6.13330	117.81667	36.81667	6.34969	-1.65155	0.14317	7.61807	30.80128	7.68957	1108.10172	1.00000	40.81803	7.24732	11.47369
8.84824	8.05279	66.20058	9.64200	8.65489	29.65806	-4.83	8.36106	12.93721	2.17924	8.04099	49.51038	10.86734	1056.21636	1.00000	42.59556	9.66334	9.88294
5.55943	8.86322	48.27122	7.47435	5.93250	30.28491	60.02427	6.07721	15.02711	0.38711	8.60975	49.89310	9.03478	1173.14940	1.00000	63.74811	10.01775	8.64459
10.67531	8.03077	69.11554	6.40836	8.37595	-75.60804	39.96097	7.20195	5.35663	0.04751	9.56575	42.38639	5.32897	1150.20853	1.00000	73.73714	6.82718	5.20806
8.97543	8.97313	45.75428	10.73937	8.71137	10.18527	47.98372	6.82223	19.55995	2.45954	6.87492	71.66028	11.00585	1079.77096	1.00000	46.68556	9.78656	9.98041
3.70777	9.79272	19.33193	8.86948	9.72534	-89.10944	13.70167	5.85565	38.50190	0.12175	7.86477	42.66075	7.13675	1164.16104	1.00000	63.74418	8.21298	10.07856
7.95398	8.88190	53.46852	5.95223	8.94537	-48.67028	-28.24	5.52901	27.68757	1.35659	7.50639	42.20810	10.38646	1187.61849	0.00000	51.37655	6.60115	9.25832
7.78004	7.66362	39.41564	9.41384	8.73937	-76.99081	38.96372	6.78689	5.33716	1.25367	8.08185	25.43030	10.30573	1194.14462	1.00000	64.71676	9.94077	9.43850
6.31007	7.81996	39.67624	8.38073	8.78650	-93.11308	16.75973	7.75132	28.19766	0.36298	8.04871	75.48534	8.83938	1077.33271	0.00000	67.69257	7.77843	11.56559
9.14418	8.79229	39.35564	8.07162	8.46653	12.1369	51.04962	11.00200	-5.61570	0.24086	8.81814	54.99741	8.28993	1189.66498	0.00000	46.98217	8.45819	5.84386
8.17547	6.17293	50.69499	9.81547	9.01013	8.63333	52.2	7.61971	23.90858	1.50071	8.80869	57.82974	10.49079	1191.61681	1.00000	44.36684	8.50954	11.06393
10.58150	8.03186	43.05094	12.28237	8.16368	-71.10077	18.20854	6.75160	21.48371	0.06515	7.65733	27.55689	4.50916	1106.44227	0.00000	32.77506	11.10305	11.01517
7.30168	6.98786	20.50604	10.36846	8.29065	-15.58602	27.76056	9.38896	5.42660	0.10874	7.29001	57.46036	6.75801	1106.84229	0.00000	52.13644	9.93371	10.27644
7.93758	8.08637	46.86896	8.10584	9.53981	137.95378	35.82756	6.85008	10.62790	1.61835	9.04759	42.15011	10.56389	1114.21879	0.00000	69.27633	7.10820	6.92185
6.40542	9.37077	45.91637	8.30245	8.08053	38.66667	-6.25	5.00902	24.51526	0.76294	8.21002	52.80185	9.81323	1154.63577	1.00000	46.43654	9.92077	9.15489
7.06575	8.98833	45.84340	7.07509	10.45349	-104.83192	39.72943	10.06876	16.87635	0.25603	9.17436	53.55280	8.50823	1072.24654	1.00000	63.70032	6.12170	6.65638
10.00886	10.29504	59.40197	9.61906	7.50518	-35.03333	-8.28333	8.84320	19.29364	0.06560	7.64379	30.25196	4.83575	1063.79810	0.00000	58.50539	11.52874	7.45610
7.55028	7.60542	36.59168	9.05990	9.55093	-76.43941	39.33427	6.91497	-2.16016	1.40102	8.35682	87.18245	10.39794	1170.10634	1.00000	60.91033	9.62077	9.85179
5.73977	9.99159	39.85517	9.50453	8.14870	91.61356	26.44931	9.04809	-4.87674	0.15993	8.37326	68.72205	8.03887	1090.24375	1.00000	43.54362	9.73628	9.10891
6.79582	6.70364	51.14679	10.50385	7.33333	-87.70172	41.72059	6.75945	3.97264	0.57474	9.02637	64.36238	9.42783	1074.54768	1.00000	64.64265	11.49061	7.85251
9.21726	7.18500	50.92096	7.94049	7.81309	-120.93549	37.73604	10.42873	3.46689	0.18693	6.91276	38.99298	7.88356	1085.76883	1.00000	32.15470	7.09283	7.07259
5.72246	8.61365	29.19852	6.66999	7.27937	27.02444	39.59611	8.01550	12.48667	1.11905	8.21179	38.24348	10.19232	1085.55366	0.00000	40.20855	3.31372	10.30513
10.23308	7.32997	63.13196	6.61502	9.66521	74.3092	33.37526	11.07897	29.70381	0.14715	9.16040	29.32574	7.58546	1195.77306	1.00000	41.48107	6.94054	8.10113
6.89589	8.06105	43.73348	7.10053	8.90852	2.08333	48.86667	6.59648	12.94081	0.30516	9.86566	50.68232	8.79453	1119.52021	0.00000	42.91433	9.21567	10.18463
3.89203	7.46663	58.21148	9.68002	6.57979	112.01667	-7.81667	5.97378	15.06252	0.11915	6.69543	65.49990	6.90720	1054.28302	1.00000	51.58074	9.95646	8.19361
7.02421	8.48095	100.00000	6.74022	10.03799	-4.22398	57.47908	9.58660	12.64606	0.12708	8.09730	62.85783	7.40867	1120.89420	1.00000	46.62563	3.52614	6.47013
9.85552	7.92319	46.95801	7.34190	8.52212	38.07083	54.90083	8.29048	17.18135	0.12299	7.99227	34.81268	7.27483	1151.85881	1.00000	46.35283	9.52802	5.89079
9.31638	8.74965	77.38064	8.08097	8.28725	3.64633	6.8485	4.39409	20.17740	4.35753	8.27434	32.60595	11.58729	1143.66504	0.00000	77.47475	9.22482	8.67689
7.38561	9.40551	41.76088	8.02964	8.82635	49.62251	27.0174	8.18302	0.81692	0.31944	7.52106	60.96926	8.63912	1051.83522	0.00000	34.86280	9.70018	9.20691
5.36574	7.25023	52.60500	11.60182	7.77741	-1.4001	7.06273	5.53107	0.32336	0.12442	10.30800	54.23162	7.74647	1102.43109	1.00000	60.79564	11.47521	6.71926
11.67450	9.56034	41.60559	7.96567	9.98574	103.6032	1.6561	9.73346	13.15603	0.07782	7.28337	52.95935	5.03098	1059.16177	0.00000	52.53098	10.74229	4.21694
7.26595	9.04426	47.07594	8.99397	9.47568	145.13643	-38.16604	8.37438	11.90675	0.74161	8.63840	39.22258	9.75797	1114.02615	1.00000	56.30934	9.86971	9.51119
5.51110	8.85587	39.33711	6.60219	9.78024	120.56528	14.66	9.27001	24.01907	0.51972	7.64470	45.15624	9.37324	1190.65238	0.00000	23.51018	4.59969	10.13870
11.71952	9.87000	42.22838	7.03042	7.84832	82.85749	17.54907	11.20304	12.78525	0.19083	7.23365	63.76573	7.86879	1150.18311	1.00000	51.54973	8.27317	8.06066
11.58331	7.28538	34.79686	10.75061	9.36877	-99.32556	19.32889	8.37379	15.69958	0.06692	9.49181	35.26762	5.43286	1180.84553	0.00000	65.77676	10.72396	6.59082
7.33208	8.98481	58.61488	7.31736	8.91137	29.24152	-26.93366	5.46983	0.21236	0.91089	8.23020	50.37378	9.93411	1106.51392	0.00000	54.78706	7.34048	5.48243
6.25190	8.38386	68.67633	8.62870	9.25264	8.63333	52.2	9.73580	2.84031	0.53706	8.53578	53.96058	9.44158	1099.74638	0.00000	25.85312	6.63166	8.34463
7.55142	9.73725	40.02928	9.42790	8.71255	7.973	51.168	8.08979	24.48745	1.01399	7.77036	51.20744	10.02521	1151.47763	1.00000	54.89920	9.87437	9.41496
7.23342	7.64771	60.67277	10.51007	8.27836	2.31889	35.21222	6.09896	25.31142	0.81036	8.42588	41.34887	9.87859	1091.26439	1.00000	46.56608	9.99059	8.96409
8.69367	8.29425	46.21484	5.61868	7.42236	128.62667	34.8825	10.88898	14.76202	0.16733	7.74610	66.55681	7.77250	1149.73342	1.00000	49.75153	6.60187	8.22680
6.69006	6.71418	30.12766	9.59218	6.75925	10.18527	47.98372	7.14293	30.53820	0.42519	8.12774	70.17587	9.18854	1094.68196	1.00000	60.70908	7.89870	11.47049
10.66520	8.47139	42.69709	9.21769	8.13546	152.70493	-25.54073	11.19893	15.24612	0.08956	8.10147	57.64931	6.65622	1148.50512	0.00000	25.64551	6.22825	7.40983
10.54740	7.93885	51.67041	4.42049	9.06013	114.33333	-8.43333	12.61873	-0.90955	0.22789	9.33125	39.53891	8.09671	1117.76935	1.00000	36.23626	11.04176	11.37783
6.40045	8.23081	39.10469	10.42041	7.97283	-102.36764	31.84568	6.87021	6.77512	0.37438	9.33462	68.90356	8.98349	1137.60055	1.00000	74.27568	11.28872	7.66934
6.58947	7.80817	42.45897	7.53049	9.13644	29.00974	-24.19436	7.90221	17.57657	0.16984	7.75469	55.34899	7.88218	1083.43917	0.00000	45.62195	9.98347	5.67226
6.62240	6.83051	52.44482	7.00986	8.98233	3.55665	36.72544	7.85113	25.76509	0.32772	8.47459	49.41903	8.68119	1126.78053	0.00000	48.38682	8.54508	11.08471
9.48695	7.14625	54.82970	5.71917	8.18230	33.9162	51.67822	12.56880	29.72110	0.18699	8.04086	34.03498	8.26788	1097.71389	1.00000	40.47888	10.13234	10.86661
10.10513	9.85272	33.85719	3.71542	7.68207	74.80555	34.08565	12.03244	34.32818	0.24747	8.11052	35.83379	8.50442	1071.97344	1.00000	49.57667	7.45831	9.67361
10.63829	9.26244	78.30233	4.85774	8.60842	65.27258	58.04254	9.72507	7.65649	0.05960	9.01844	25.57081	5.80098	1084.42812	1.00000	58.59926	8.90442	8.87214
11.35966	9.76090	55.31193	6.40916	8.69216	19.27498	50.20528	7.11896	27.50128	0.06540	8.20937	59.33274	5.77882	1101.35139	1.00000	72.05334	6.22068	4.50870
7.10440	9.20181	34.49697	6.85344	6.50682	-76.88442	40.2737	7.36130	27.54488	0.56470	9.25914	58.94316	9.35587	1112.05343	0.00000	53.49558	6.94310	11.71792
9.90402	7.47192	34.64616	7.99730	7.84923	-69.08333	-16.25	11.84378	13.71815	0.11468	7.69766	27.65384	7.34292	1068.98484	0.00000	53.36510	7.45030	6.89304
6.62102	9.14977	54.11632	8.08035	7.03071	76.56719	24.41288	8.40270	11.42357	0.79069	8.05954	27.27711	9.80698	1143.96925	0.00000	58.89495	6.40795	9.32075
8.93238	7.13668	23.56921	5.78787	9.00808	-76.72803	39.32288	12.02123	6.49873	0.70378	8.18035	26.13670	9.68422	1128.61242	1.00000	52.64330	8.38514	8.50708
11.30143	8.24945	38.03181	7.88726	7.95650	-49.27306	-25.42778	11.19129	17.77303	0.09878	8.06034	41.60509	6.53992	1092.41364	1.00000	75.11075	7.77162	8.89035
7.20987	7.34620	56.77118	9.79076	9.03125	17.4674	50.86079	7.89986	31.84442	0.68967	7.32958	14.57811	9.65737	1168.34857	1.00000	57.18733	9.57806	9.77066
5.86228	8.24663	44.36787	6.80961	7.77786	76.0586	16.06213	8.61798	13.47331	0.24552	8.17442	64.73007	8.42345	1163.76644	0.00000	26.21675	8.18848	8.60889
7.76906	8.49263	32.25788	9.54516	9.60828	-5.22126	33.43443	7.80739	29.00470	1.19571	9.50656	44.06542	10.23467	1128.24179	1.00000	75.74267	10.29626	9.03040
9.77472	11.58844	53.91736	6.35377	8.76767	-72.27814	42.93369	11.09240	25.84192	0.39625	7.63211	41.26826	8.94797	1196.43649	1.00000	41.88673	9.20264	8.01033
8.12786	8.08666	42.89678	6.37135	9.68823	83.97573	21.46527	9.39183	18.70914	0.09028	7.39222	52.19576	6.67167	1128.67137	1.00000	48.45011	7.80236	8.19524
8.79108	9.53155	84.26740	7.61590	9.72684	-6.90656	33.92866	6.11803	12.22666	0.03980	8.19217	53.30611	5.60116	1186.37837	1.00000	41.89136	4.69763	3.44192
9.86170	9.00528	40.03878	10.43080	8.06775	24.43973	0.76755	7.11967	19.58721	7.57446	7.43379	59.01012	12.14041	1116.53455	1.00000	67.25984	10.69488	9.26005
7.37958	9.84100	37.55492	9.01571	9.71626	-59.13316	-37.32167	7.28755	2.63395	0.97821	10.51696	45.30207	10.01943	1142.98475	1.00000	32.72957	9.58420	9.72226
10.76755	8.93832	33.78830	6.20048	8.48391	-73.75335	45.4473	9.47534	16.27275	0.06457	7.08794	63.03627	5.93483	1167.48038	1.00000	51.21807	7.44363	7.48376
9.14534	9.42033	44.57718	6.76049	7.72742	120.97844	14.8361	10.55522	-10.16639	0.13844	8.51284	71.93205	7.48169	1134.92400	1.00000	23.94989	6.83394	7.92286
10.01512	7.71493	50.74966	6.45680	6.45286	19.91667	-11.78333	8.29804	24.95777	0.08470	9.37698	46.96893	5.52325	1065.53643	1.00000	53.04236	7.49041	7.31180
7.67324	9.65561	30.02103	6.21527	8.07299	120.57224	15.72892	5.77821	10.97691	0.66741	7.00619	54.35316	9.62532	1127.77386	0.00000	55.42109	6.64361	14.31647
12.47311	9.11380	43.75924	6.30687	8.46867	29.47306	0.49113	9.34240	29.90906	0.08218	8.40347	64.36619	5.70169	1194.50064	1.00000	34.04940	8.92437	7.40939
7.33361	9.60408	43.31912	5.91977	6.68389	139.55028	35.30889	10.89573	17.94000	0.24387	7.26949	48.30595	8.51961	1092.27547	1.00000	58.13539	5.91984	7.95909
6.16774	8.38680	58.47762	8.72042	8.44654	105.75635	10.29085	5.34962	30.86689	0.59624	8.00220	51.89981	9.54036	1132.19359	1.00000	56.70686	9.01460	9.81208
11.05337	8.65095	34.70325	7.86216	8.80339	120.57224	15.72892	8.36140	18.32749	0.02758	7.64214	43.66304	5.36946	1104.13223	1.00000	46.33159	8.65985	6.56441
9.64401	7.50483	38.63018	7.50732	7.58934	4.25633	51.21187	12.66961	7.39034	0.10383	7.97678	42.63111	6.92960	1117.64118	1.00000	40.82506	5.71091	10.30554
7.95114	5.77982	55.10908	9.14518	8.10853	37.55	6.03333	6.93326	1.78009	1.80575	8.02001	56.06690	10.68274	1096.30719	1.00000	33.79297	8.70462	11.08166
11.07857	7.28148	59.38442	8.18316	9.48304	-96.72365	17.06542	12.41204	17.66887	0.10792	9.33211	53.34585	7.34871	1145.46987	1.00000	72.26233	8.23547	9.66863
9.37601	8.50138	58.19072	9.40563	7.25620	79.883	6.9909	10.43142	10.76093	0.08343	8.70087	48.48112	6.39826	1067.17518	0.00000	32.09333	7.37435	7.93595
9.32873	8.29612	65.75834	7.99285	8.18643	10.98461	48.35693	6.60536	16.08621	0.10773		36.13794	6.32951	1141.81990	1.00000	21.82694	5.78195	3.16635
11.15927	8.14777	41.55185	4.89115	6.09596	86.59509	26.11527	9.72907	-1.67105	0.13035	8.58570	60.77399	6.69562	1107.56221	1.00000	25.89963	9.88543	9.05938
9.37064	7.93569	42.97583	5.20362	9.03276	-91.73625	35.25064	10.76455	23.78478	0.10936	8.41364	69.53896	7.09441	1124.44333	0.00000	44.42213	9.31321	9.53621
8.04230	9.50244	47.83220	9.54966	6.41428	4.21372	51.12794	9.02460	9.07048	1.04610	7.61800	54.13793	10.13972	1109.16907	1.00000	60.28700	10.20722	9.39900
8.18503	8.79415	42.80463	10.47362	8.81629	72.68533	22.75218	7.35631	21.13602	1.44778	8.71130	40.96280	10.45175	1100.63049	1.00000	43.88795	10.01095	9.52597
6.59019	9.00516	65.02242	9.35539	7.53083	137.5	34.9	6.91822	15.40599	0.50158	9.50460	61.35300	9.29605	1170.99664	1.00000	49.77331	9.05746	9.92820
8.34077	7.78338	58.33978	10.22945	7.92294	38.16694	54.84444	7.86918	23.35765	1.96909	8.41458	51.07776	10.77048	1058.79819	1.00000	50.38833	10.81860	8.74244
9.08906	9.70445	59.11090	4.81016	10.29976	-73.89125	40.67705	8.83453	22.20832	0.12192	7.63352	18.21809	7.27407	1171.09488	1.00000	44.90624	8.26283	7.19630
6.25969	6.93919	43.62238	7.88866	10.18977	91.61356	26.44931	8.35493	6.38709	0.35954	7.96737	36.70168	8.90386	1144.12438	1.00000	64.20697	9.15432	9.78589
10.61829	6.66015	39.96148	7.72676	7.18820	-122.40433	37.71715	9.71714	27.47103	0.05993	7.59999	58.29250	6.17400	1192.55019	1.00000	46.81424	6.32312	7.11472
10.66660	9.10675	65.54737	6.26166	9.21659	7.36027	51.20219	9.85641	26.80118	0.11530	9.09079	40.49870	7.06789	1056.14972	1.00000	45.45552	8.70539	7.47759
8.73514	8.49389	53.44743	7.78120	10.14303	116.10146	5.90702	9.54267	14.82660	0.08611	10.03181	64.38548	5.66021	1136.57186	1.00000	52.98038	5.88491	7.86755
6.00878	7.65812	61.33372	8.98987	7.14585	-87.70172	41.72059	4.77855	24.05140	0.54005	8.36935	51.35402	9.37398	1141.32791	1.00000	24.76828	8.71585	10.37000
3.97711	7.86672	61.21814	8.59237	5.54325	-93.08883	45.16024	6.54711	9.93637	0.09063	8.55976	32.62724	7.07877	1117.87703	0.00000	55.01394	8.09498	10.04649
7.56525	6.33343	65.19058	7.75059	9.66703	102.56365	13.65805	6.94014	10.33961	2.41240	8.19187	55.13221	10.98061	1172.72992	0.00000	46.29861	4.69951	9.84155
9.19452	6.90374	77.17013	5.02313	8.51933	34.37389	40.1675	12.44149	21.49724	0.20732	9.48647	59.16117	8.32041	1143.23075	1.00000	32.17032	7.02451	9.76187
6.69171	9.22948	61.01136	7.11127	7.81961	-88.3162	42.24113	7.02603	-0.87064	0.38694	7.90004	63.79742	8.92605	1160.95126	0.00000	24.36892	7.10076	9.30319
10.76661	6.97851	56.56679	6.27039	8.47252	59.4839	58.7002	8.71356	9.47065	0.07917	7.03120	21.56542	6.26131	1086.76838	1.00000	50.81268	6.12535	5.97082
10.40967	8.02773	67.95276	9.20026	7.74402	18.34717	54.60528	10.37174	23.81106	0.08602	7.26323	37.87758	6.21013	1193.56345	0.00000	48.11718	8.98620	7.68904
9.00439	6.52336	47.20533	7.87688	9.61611	117.59152	3.31332	4.60783	0.30249	1.74486	8.70116	45.16518	10.65559	1198.05486	0.00000	33.69713	9.44680	
9.24928	9.61548	36.28879	10.63229	8.77198	-5.55835	42.64685	8.08938	15.15819	3.32553	9.98669	50.04212	11.31424	1137.83832	1.00000	15.90223	9.01276	10.97082
9.81551	9.51200	54.51409	5.78966	6.58522	4.82313	51.24197	10.06145	0.46381	0.09599	9.72299	55.70711	6.60333	1090.87413	1.00000	51.32178	8.56091	8.64329
10.60509	7.64817	59.99261	5.26809	9.06660	-91.77127	37.95143	11.02427	-1.48697	0.16007	9.24322	48.21090	7.59718	1148.60332	1.00000	67.05621	9.71568	9.46320
10.69048	7.32018	56.93978	10.25333	5.35194	35.96944	56.03361	9.56568	7.52024	0.03448	9.33905	61.55957	5.31481	1191.84037	0.00000	67.89473	8.19110	8.39165
8.32275	8.04361	59.02423	9.27415	8.89919	114.33333	-8.43333	7.44236	25.74221	1.84837	8.14826	17.04762	10.70332	1094.77939	1.00000	55.26530	9.34162	10.42534
8.15996	8.48744	19.54426	8.90019	6.82280	5.4584	43.32393	6.90687	23.39048	2.31514	7.12888	39.47282	10.93966	1061.76990	1.00000	42.96538	8.47981	11.07642
3.65161	6.36227	21.17002	8.80088	8.24367	9.17702	48.78232	8.52565	30.94723	0.09107	8.43030	40.76759	6.26092	1051.28316	1.00000	36.75283	10.35167	7.60965
8.35156	6.24066	73.17073	10.12253	7.60313	72.34424	40.78206	6.90001	6.09950	1.75400	7.08633	46.09440	10.62997	1159.25482	1.00000	30.43282	7.74509	12.00623
10.20276	9.45264	60.90511	8.22778	9.17579	115.88782	-32.05251	9.66114	18.68279	0.17806	9.25439	46.44345	8.15282	1159.73899	1.00000	56.89159	6.20825	5.05929
10.57411	6.24612	55.31039	7.46904	8.15071	4.47124	51.95838	8.04176	20.41925	0.06463	7.48271	50.47563	5.14541	1076.64012	1.00000	33.77030	7.04669	6.65626
7.51169	6.92621	46.71121	3.99682	10.08442	86.51499	23.1959	9.30924	5.71135	0.12302	9.98716	50.18552	7.47852	1127.34813	1.00000	69.83661	6.70585	7.98201
5.93982	9.38557	59.98994	6.41485	8.62777	73.85535	18.51957	8.23957	11.19722	0.41475	9.76533	57.78998	9.04624	1184.05742	0.00000	9.21080	5.90161	11.50530
8.51056	7.18829	48.86774	8.41167	7.34407	35.90057	56.85836	9.19435	8.67236	0.09220	7.59631	56.70080	5.47524	1118.20528	1.00000	54.59588	3.58173	6.74365
8.20850	8.04509	55.19262	7.84914	8.84182	41.00817	38.13708	7.61579	14.17914	0.72013	7.93160	45.22942	9.75453	1088.42996	0.00000	64.65185	9.75462	8.69731
9.45230	9.27419	47.63529	9.40783	7.22304	31.33078	47.56494	9.22698	34.16246	3.40380	7.87749	49.89154	11.33867	1147.39269	1.00000	52.75343	8.62297	11.33629
6.93477	8.08569	56.82160	7.95622	8.21649	29.24152	-26.93366	8.46310	20.94607	0.32605	8.58923	68.27898	8.71892	1160.57945	0.00000	63.99541	9.80141	8.27384
4.90277	8.45220	29.08626	9.31666	8.55956	128.9889	37.1759	9.09587	-0.83653	0.12069	8.28385	29.29838	7.27327	1148.96610	1.00000	36.68023	8.67031	9.53632
8.20621	8.52093	83.81433	5.76342	9.37935	3.16667	50.8	10.01254	12.60083	0.09673	8.62441	48.24142	6.77257	1124.54597	1.00000	42.90181	5.82160	8.04860
11.33494	8.18202		9.12120	8.96768	-97.90308	31.12406	9.08607	12.27117	0.11182	9.02162	29.35486	7.25304	1157.04324	0.00000	36.37356	9.56138	4.12255
11.32988	9.46898	38.58059	8.94615	8.71518	67.84222	40.11583	7.36088	23.11022	30.98372	5.10375	27.95090	13.55696	1175.01731	1.00000	43.97693	8.38445	12.35134
9.21300	8.70390	27.70293	7.93725	8.81282	8.77069	50.80904	10.71982	16.27596	0.12698	7.72114	42.47828	7.50763	1184.98346	1.00000	47.83465	5.52582	7.14729
10.01719	8.24108	38.95603	5.64562	8.69343	20.22625	30.75545	10.61277	9.82878	0.13941	8.43839	44.65437	7.32781	1178.93013	1.00000	42.57377	8.17686	8.65261
8.46406	6.90167	45.84299	9.20578	6.71014	18.34717	54.60528	10.06279	8.15477	0.22226	8.02489	55.12898	8.25600	1175.16244	0.00000	52.69250	9.35996	7.08018
