O3	PAHs	Pb	latitude	NH3	C2H3NO5	H2CO	PM10	NOx	longitude	SO2	CH4	PRES	warning	CO	PM2.5	TEMP	CFCs
7.01539	8.61799	56.38434	29.38242	9.77188	3.34972	53.51822	7.73617	7.44300	70.91106	8.62125	7.89581	1161.74294	0.00000	4.62052	5.68759	19.29935	42.71162
6.94108	7.32130	63.03180	27.34089	9.39459	10.69839	65.02114	9.42173	6.78139	117.4831	7.39588	7.10225	1121.97609	0.00000	6.29074	8.24837	20.49079	50.59949
7.40577	8.18546	49.05464	41.57721	8.24861	4.20749	58.85551	8.01007	9.00642	-93.71133	6.21101	6.18184	1078.29015	1.00000	10.18537	9.90195	29.99064	34.38982
7.95039	7.61502	38.82323	44.73941	10.32369	2.74433	49.37520	7.36859	6.33052	-93.12577	9.15534	10.84870	1086.71350	0.00000	8.71226	7.01830	16.24393	41.61888
8.81639	5.76636	38.19743	20.28527	7.38804	2.90167	41.32343	7.65948	8.83426	-103.42897	6.55842	7.44583	1149.85023	1.00000	5.77673	10.54712	42.40591	59.36470
7.73894	7.88028	61.56465	45.9836	11.26953	3.57151	37.50128	7.92812	11.06832	12.70038	4.47674	12.15028	1193.16032	1.00000	8.04061	8.75671	10.29597	44.49096
9.03448	7.42324	64.69507	39.09112	6.67269	2.01361	54.98821	7.25761	10.78503	-94.41551	8.32724	7.44511	1114.03150	1.00000	10.45626	11.38747	14.86644	37.65247
8.68361	8.04229	52.60302	58.7002	11.36125	2.46478	30.24263	7.68493	9.90586	59.4839	7.58718	6.04633	1079.17779	1.00000	8.12048	7.26737	19.81330	63.17024
7.57226	8.57080	30.46761	40.42386	7.33746	1.90837	57.16470	6.93870	6.05847	-3.53261	8.87415	10.63473	1180.41854	0.00000	7.51108	6.84230	6.59183	44.55097
6.98806	9.58759	66.85796	32.52515	6.88937	10.01816	34.40420	9.22752	10.96471	-93.75018	5.89434	5.44504	1106.53964	1.00000	9.36514	8.80346	11.82192	31.17157
9.20947	7.91638	27.00574	41.27621	7.03578	1.62052	45.17517	7.14227	5.96413	-72.86843	7.99762	11.00469	1099.80198	0.00000	5.14268	6.16301	5.78096	36.25028
8.41919	9.53220	32.54329	34.65918	6.87920	3.12927	57.52730	8.04145	8.55915	109.22921	8.42016	10.72162	1080.19358	1.00000	12.89711	7.97476	31.30551	30.16726
7.21064	8.70816	44.52226	48.73218	11.31605	5.88711	48.24126	8.76844	8.57259	11.18709	6.76888	6.04454	1065.72954	0.00000	8.39918	10.62006	15.49190	41.14322
6.64667	9.11250	42.83342	6.95194	7.55771	1.18540	61.17659	5.78519	5.11723	121.96361	7.36397	9.08772	1053.69552	0.00000	5.88653	7.05101	5.27210	71.35537
6.20822	8.19113	50.60995	37.49073	11.77251	21.12411	54.97760	10.09719	7.29063	-2.77259	7.34164	6.85029	1097.47851	1.00000	9.46776	9.36730	13.98476	42.48272
7.95406	7.27146	52.67380	53.53333	3.25976	9.32119	45.87979	9.22084	6.65704	-7.35	9.14566	12.52157	1074.28308	1.00000	7.72991	4.14090	11.69565	64.90312
8.05300	8.27252	73.25855	34.65918	8.36767	2.02010	34.27744	7.56557	5.44308	109.22921	8.91165	10.83569	1185.42136	0.00000	6.71511	6.60980	3.24994	67.47912
6.89006	9.03323	66.21323	49.5099	5.85651	3.62272	43.15735	7.81978	10.00439	6.74549	6.45402	6.85023	1186.74604	1.00000	11.42474	9.67520	7.02228	67.30704
8.22010	8.18779	34.04143	44.73941	11.53108	3.52569	64.98607	8.02493	12.46766	-93.12577	3.46618	8.84260	1099.88521	1.00000	9.82747	13.39303	1.67412	54.73977
8.08054	7.61113	50.66272	30.5427	10.50736	3.51982	65.33625	8.04425	9.57502	-97.54667	6.98095	4.49022	1077.85995	1.00000	10.88088	6.53528	37.15245	57.77730
7.36352	8.03984	67.38200	12.37169	11.09953	2.35479	61.86151	7.38091	8.53003	123.62494	7.46318	6.26486	1191.99190	0.00000	7.39009	9.94994	-17.36282	47.16665
7.83665	7.56735	52.78434	4.94273	10.20065	4.45078	47.94428	8.44577	7.84238	15.87735	8.88286	8.33154	1141.98234	0.00000	4.59850	6.33571	25.70556	47.51356
8.64104	8.46565	80.27694	26.9423	8.18792	5.34989	56.70873	8.71608	10.43677	68.11759	5.66256	10.58614	1159.72467	1.00000		9.35676	12.91588	46.71462
8.16749	7.67961	50.41640	12.37169	9.83726	1.04016	46.30883	5.67314	8.27516	123.62494	7.05126	6.94236	1155.89395	1.00000	7.05136	9.67522	27.50520	60.24119
7.36328	8.20648	53.15336	41.54566	8.19363	4.03935	64.01643	8.27062	10.22491	-71.29144	7.03832	8.91423	1191.49000	1.00000	8.80606	10.84513	32.44999	43.35474
8.41090	6.71707	34.88832	45.44868	6.32956	24.81609	20.30907	10.26165	9.23682	-73.81669	5.18000	8.11580	1173.15121	1.00000	11.84148	11.54935	27.49343	50.58864
9.38802	6.00274	54.35164	25.66795	8.84945	13.49985	80.10007	9.69450	8.57126	85.83636	5.24432	6.95718	1092.80167	1.00000	7.80368	12.05353	22.60327	49.02965
9.13343	7.83530	50.64989	14.14989	12.09815	2.55667	54.78589	7.27348	9.56264	121.3152	6.71248	5.85199	1187.80502	1.00000	10.05298	8.28407	18.25263	46.37082
8.77684	8.18241	49.72900	3.3285	6.54006	4.04403	62.02392	8.19013	5.26928	99.1625	8.63591	11.90584	1134.35961	0.00000	7.30659	6.06256	9.72966	43.04847
8.73993	7.80619	57.48600	24.05979	11.80391	5.38710	55.66533	8.67689	9.78166	77.40858	10.68332	6.78744	1114.69601	0.00000	7.75149	7.24958	3.38245	52.15298
8.23504	7.93094	48.72679	-27.50578	8.48853	6.17423	36.68624	8.65739	5.55922	153.10236	9.64984	9.97206	1189.06070	1.00000	6.69717	6.62568	15.73538	56.08968
8.24419	5.12129	51.38912	58.23583	6.50679	10.06422	70.70735	9.36940	8.65494	92.48278	7.66837	7.28565	1106.79328	1.00000	10.33365	8.87198	21.98184	63.48388
7.47833	9.94103	46.99366	14.14989	9.28471	1.83163	29.83350	7.15546	8.13594	121.3152	9.44000	8.22262	1188.03406	0.00000	5.51532	6.76457	30.41567	43.23908
9.49631	8.17276	69.75824	29.98869	5.70095	5.04275	45.97339	8.43312	2.65238	122.20488	9.45027	12.57581	1161.34078	0.00000	6.11607	5.87746	14.10704	46.92913
7.29317	7.97991	27.76892	52.71083	11.30345	3.75770	48.97061	8.39359	10.11987	5.74861	9.07537	8.20558	1130.23209	0.00000	7.13897	6.82042	28.66354	72.07477
9.21786	8.01086	30.49945	68.79833	11.79541	4.89216	33.67577	8.56900	9.37919	16.54165	8.74811	6.88177	1135.94964	0.00000	6.78627	7.26857	14.86769	68.64006
7.39276	7.43344	62.70654	51.14942	7.89677	3.50458	46.56494	7.90242	9.73551	15.00835	6.28854	8.83211	1143.08343	1.00000	9.31410	10.16533	28.55088	51.97001
7.58743	9.27173	42.30404	6.33444	5.64259	2.23924	55.10196	7.84378	10.11171	124.95278	10.02655	7.40968	1157.32025	1.00000	8.25913	10.07874	27.05186	
8.16824	8.42500	45.17487	44.73941	9.24758	2.19828	37.39162	7.18537	7.78464	-93.12577	7.06078	4.37127	1117.53071	0.00000	4.87598	8.78443	22.68546	45.74543
9.59392	8.08243	46.41725	55.82885	7.19973	4.79273	57.98274	8.52136	4.86607	-4.21376	7.06463	7.26325	1091.62806	0.00000	5.55023	7.68460	3.80506	46.69863
7.20753	8.27054	69.68986	-37.88333	8.51121	3.09753	23.98887	8.01956	5.48687	145.06667	6.31894	6.61086	1058.54768	0.00000	5.18573	8.41367	18.64385	44.47905
8.47252	8.40413	38.89776	40.56754	11.10919	2.87628	43.58904	7.98754	11.75118	-89.64066	7.27403	9.49339	1175.63199	1.00000	8.05168	10.66718	14.75072	54.89935
10.41282	8.55168	46.71167	43.48961	6.03998	1.42141	82.34258	7.46609	9.26807	-8.2194	8.55256	7.99377	1116.98138	1.00000	6.80108	9.51547	14.35963	56.46271
9.85069	9.35759	34.83675	-34.64167	8.23917	3.13828	67.11899	8.00347	12.16240	-60.47389	6.51442	4.26982	1095.57613	1.00000	12.20808	6.09560	-6.82743	60.06829
8.06300	8.02296	61.35640	-27.50578	6.61290	3.81035	38.30359	7.95156		153.10236	6.42117	10.75513	1109.81910	1.00000	11.52378	8.78039	10.52087	51.11652
6.35222	9.02316	31.95971	36	7.08991	9.73572	57.49483	9.28065	5.26329	139.55722	8.37498	11.88507	1096.88376	0.00000	7.15170	6.51000	-2.48479	64.37758
6.29570	10.49745	84.41071	43.31667	9.92980	8.38573	41.63782	9.09004	6.62805	-2.68333	11.59157	7.31097	1171.32300	0.00000	8.01778	7.73106	15.09272	32.46703
6.75492	8.68733	55.83133	43.82634	8.90954	21.29480	41.80289	10.12920	7.87513	144.09638	6.71331	6.60798	1118.08896	1.00000	10.35627	10.42953	8.01148	51.42590
7.35543	10.05038	43.13671	52.68333	6.33089	5.65393	44.58720	8.73189	8.52682	0.93333	7.05545	9.97757	1176.76253	1.00000	8.51681	8.27234	14.52687	63.18660
8.25029	9.93862	58.23630	33.86419	10.74001	7.62951	48.02050	8.89349	6.08827	48.26258	5.56453	6.97058	1127.03155	1.00000	11.00689	12.60399	24.48025	52.72235
8.28589	8.97105	43.09316	37.56667	10.55260	1.48277	27.62334	5.77233	6.54720	140.11667	9.09381	9.27570	1092.49035	0.00000	6.29246	7.05816	19.03900	48.64861
6.90678	7.09239	59.11896	26.32293	10.40056	20.27406	62.79528	10.08922	6.95401	91.00632	5.42348	6.85874	1187.01010	0.00000	8.90369	11.08280	8.94048	68.05165
7.24326	8.37048	54.59934	30.5427	10.18860	1.34018	66.68386	6.45232	6.14168	-97.54667	10.63367	8.62905	1123.91854	0.00000	6.89410	6.77403	10.08519	57.32640
6.88967	8.75825	57.51081	54.39635	7.25726	2.50214	54.24864	7.60201	10.61819	24.04142	5.54286	9.64432	1106.69256	1.00000	9.59805	10.46899	16.03010	47.34320
9.81960	6.96850	47.62913	20.14298	7.40418	55.05597	79.98864	11.08007	8.91979	-77.43532	7.53024	8.20941	1141.72022	1.00000	11.26034	10.48227	2.29200	45.53075
7.61838	8.37812	45.63171	36.75965	11.63660	3.72775	39.35028	8.16009	9.67444	137.36215	8.87008	6.15691	1121.42515	0.00000	7.18324	7.93503	6.82310	54.13113
8.46545	6.22475	55.98121	-22.97056	6.09791	2.02289	44.49476	7.43062	8.45021	-46.99583	7.97496	8.88388	1136.18750	1.00000	11.90599	9.48393	18.63601	34.20941
10.07983	7.45446	65.52226	-8.66667	9.22612	25.35919	59.52594	10.28607	10.72136	-35.71667	5.18768	9.18496	1140.17701	1.00000	11.39908	11.05026	8.88248	34.15425
9.37052	9.60186	61.88889	12.18441	9.77835	1.40251	31.86302	6.13723	8.11758	18.69303	7.75470	8.32692	1135.09535	1.00000	9.83737	8.66312	32.33238	61.65633
8.28810	6.72435	51.73181	-3.14306	8.69658	13.90012	82.37221	9.66685	9.10212	-58.44417	7.51802	10.51411	1178.88317	1.00000	8.60784	7.73085	11.51419	53.52169
7.41230	8.00319	63.39091	-20.87306	8.52803	2.09661	51.71866	7.62444	9.40145	-48.29694	5.61211	3.54450	1136.83172	1.00000	10.64267	8.71493	11.12987	76.64962
9.60514	9.21874	41.83694	9.92787	8.05581	2.27402	34.81921	7.78510	6.64445	-84.13722	7.14177	6.79063	1090.11250	0.00000	7.38988	9.50929	16.71107	40.11142
8.13271	9.13707	36.42562	55.82885	7.85857	11.09002	71.70172	9.40422	9.27477	-4.21376	7.39196	11.78662	1185.93312	1.00000	12.07236	7.61596	24.03667	50.60382
11.09065	7.27255	55.08888	43.31667	9.41265	2.56847	41.58596	7.98242	11.68579	-2.68333	5.99752	7.74987	1144.13189	0.00000	9.89800	12.30462	24.72130	50.39859
7.67159	7.64674	22.27648	-21.15	10.40441	3.79731	53.95284	8.32230	10.54123	46.58333	7.34592	7.41900	1187.13545	1.00000	9.92005	8.54273	36.53579	46.95626
7.15770	10.84357	47.73056	2.41669	6.35801	1.45880	45.94989	7.03754	9.29390	30.98551	8.64434	11.75934	1079.54955	1.00000	10.51418	7.13465	5.41957	64.81133
8.89838	9.18011	54.30762	39.12074	10.28003	1.81178	55.74334	7.53694	7.10948	27.18052	8.78210	9.29268	1131.80802	0.00000	7.33976	6.82787	5.83890	48.46119
8.38996	7.10300	58.14984	10.13361	4.96867	3.41130	54.18310	7.98303	7.95257	124.84472	9.24969	11.15729	1074.73825	1.00000	11.44670	6.24904	11.68824	59.20928
7.57049	8.34015	43.94366	22.75218	7.03498	1.45863	30.69821	7.00042	9.07659	72.68533	8.43348	10.69146	1198.92162	1.00000	8.32661	7.12327	9.65935	40.28332
8.50291	9.47832	36.87066	15.46063	8.24291		27.80997	7.58621	8.87517	99.89166	7.82755	9.29836	1114.40301	0.00000	7.91328	8.58148	20.71967	49.81194
8.10496	6.88823	59.11426	52.14	11.13040	4.86300	54.17205	8.64624	8.06718	5.58472	4.76114	5.07544	1162.94017	0.00000	9.07652	11.92601	10.70727	30.70124
7.91109	9.03889	50.40742	36.06523	10.01908	3.50841	69.52427	8.06883	8.44980	-119.01677	9.68294	9.62949	1180.35754	0.00000	7.88490	7.21597	9.73811	63.67018
8.29442	6.97705	31.85937	21.59983	9.14621	3.37159	44.70143	8.15592	7.92512	71.21169	7.10923	6.40980	1076.95002	1.00000	11.46307	9.35543	1.39804	56.40492
9.20084	7.64106	44.16761	35.95664	9.73676	3.42230	35.87887	8.11001	5.85957	36.7138	9.32497	9.80677	1059.84305	0.00000	5.78033	6.64118	10.23932	74.39340
8.82293	9.61964	55.65281	47.80527	11.74511	3.14056	40.71275	8.10180	10.52069	-122.24064	6.32485	2.18862	1184.37035	1.00000	8.16367	6.88660	24.80494	64.07688
6.98387	7.98126	79.84022	-21.98333	8.68307	3.67513	37.83219	7.93232	11.72367	16.91667	4.16270	2.29638	1050.71714	1.00000	9.80146	9.16060	18.68103	58.56696
7.88599	7.89651	54.83318	-22.57306	10.21277	7.62885	33.77059	9.14327	8.09615	-47.1725	9.16382	8.13747	1079.25057	0.00000	7.02521	6.73936	19.04366	40.27730
8.86239	6.80184	46.91740	6.8485	9.23130	2.09134	55.46011	7.97187	7.16952	3.64633	11.21989	8.49251	1122.61687	0.00000	7.86850	6.90144	10.73683	32.10865
7.10430	8.00525	41.15563	26.2173	11.82660	11.51427	31.15938	9.45921	10.59518	-80.22588	4.76284	4.77343	1088.09323	1.00000	8.85777	9.92546	4.30174	48.68527
7.82928	7.78077	29.09920	-32.05251	7.55625	6.99201	44.48462	8.99109	4.69339	115.88782	6.59491	7.95182	1197.28674	0.00000	7.49934	9.54292	12.07069	48.28852
9.24082	8.19597	41.94304	36.46917	7.46857	1.77624	68.91711	6.83187	8.48264	10.78222	7.60226	1.96941	1075.60857	1.00000	10.27902	6.65905	24.65795	65.30136
9.10346	6.74283	63.12051	38.10558	11.49632	4.33828	52.57458	8.31339	9.22542	-1.86343	8.19796	8.23623	1143.02237	0.00000	5.43659	6.87392	23.81998	59.47004
7.78546	5.69624	34.40509	-26.93366	10.07494	10.25879	42.43542	9.30969	6.74155	29.24152	8.89704	10.03709	1120.51989	0.00000	6.23799	6.28236	6.14843	79.95941
8.84896	8.45144	34.15354	20.22816	7.51002	3.68511	30.45250	7.63770	7.53979	-103.5687	7.05088	8.31243	1178.99064	1.00000	10.64219	10.78856	1.44696	56.67183
8.77739	9.12230	60.86993	51.955	10.10026	21.49233	51.46246	10.08001	9.97719	5.22778	8.92299	7.46073	1170.26445	1.00000	8.65632	6.09637	30.52871	77.11394
7.90134	7.42726	69.19477	17.94979	7.99026	3.25589	50.10491	8.01626	5.54586	-94.91386	8.47991	10.41732	1125.04241	0.00000	6.48734	6.66442	33.17090	38.76257
8.82492	7.68453	38.53173	-22.92306	7.69502	1.11921	72.74697	6.68851	5.77732	-53.13722	10.50284	8.04765	1168.23458	0.00000	6.77894	7.35704	19.78479	69.30447
7.89104	7.53639	34.85456	37.56667	7.10002	17.40383	68.00085	9.92363	4.42549	140.11667	6.26508	7.94497	1128.49783	0.00000	6.78420	9.32575	12.59894	51.71168
9.12160	8.17461	78.34730	31.92923	8.91738	14.06285	50.55130	9.66248	10.25125	34.86563	7.00385	9.37936	1098.59084	1.00000	10.82867	10.44205	16.54499	46.58854
9.57291	8.30269	64.78103	40.85158	5.85618	4.91669	58.71011	8.56549	9.79886	122.74754	6.17285	7.96226	1144.45549	1.00000	10.94263	11.52834	9.51582	56.11858
10.26179	9.51534	62.83819	48.90982	5.25319	2.13440	57.87542	6.89466	10.58716	2.45012	10.07132	5.72324	1112.30119	1.00000	11.85468	11.83531	10.85157	61.93834
6.06424	6.59403	62.21811	40.66482	9.82060	1.27678	56.27850	7.00698	9.41863	122.22833	6.34027	6.95641	1053.82020	1.00000	8.90805	9.72565	15.78922	47.29304
7.14336	8.14414	75.89905	3.8801	4.97869	5.22948	49.82269	8.66472	7.96695	-77.03116	8.39599	10.13084	1080.05484	1.00000	8.85881	7.30749	32.95337	62.70130
8.29132	7.20422	30.53209	22.98212	8.32672	12.77557	68.71117	9.54643	9.70277	-80.58556	7.03784	11.08826	1156.97425	1.00000	11.28255	8.87590	29.65633	53.49590
7.21927	8.34257	44.55066	33.98154	7.13750	4.89828	65.63802	8.49591	9.64279	-81.23621	7.17050	10.17184	1115.89338	1.00000	7.15180	8.65525	25.86113	60.13131
8.99393	8.96012	31.15347	-23.44361	8.07463	1.03316	58.14090	7.20538	7.19767	-51.87389	8.73657	6.97134	1107.54324	0.00000	6.02699	8.99893	20.46506	55.48146
8.38328	7.51161	35.72216	-7.57897	4.91440	7.58791	51.00550	9.03649	8.06482	112.23109	9.02050	10.76458	1192.91291	1.00000	9.13262	6.71419	27.88534	67.86250
8.72458	6.79793	56.71201	32.42067	12.07645	2.11944	45.74993	7.05203	9.74182	-104.22884	6.07686	5.08762	1116.63351	1.00000	8.94094	8.82965	10.69310	51.99663
8.18789	7.62266	40.27866	50.11861	6.85715	10.28473	57.54317	9.38028	10.42037	-5.53715	6.80645	8.57290	1155.19714	1.00000	8.65591	10.84128	12.40443	38.92066
7.94761	7.87431	34.06604	-7.54972	11.67415	7.26262	59.10299	8.99125	8.94821	110.71639	8.17575	10.36952	1168.86801	0.00000	8.35744	10.46446	25.29426	43.65932
8.14650	6.79928	64.10287	7.57944	8.70523	4.88804	48.72882	8.47780	8.79202	-8.53778	8.38857	7.55350	1167.21442	1.00000	8.06515	9.51531	12.83316	52.81099
7.82661	8.81956	48.40880	43.1009	4.09393	7.55294	56.30587	9.02928	9.41442	-75.23266	9.44946	9.16519	1199.90058	1.00000	10.53789	8.66696	37.75981	58.57790
7.96334	7.67795	49.69281	44.27804	10.18919	2.50540	76.89520	7.66857	8.03086	-88.27205	9.19515	7.71698	1185.36559	0.00000	5.80017	6.84046	10.09189	55.77975
8.15048	8.67736	48.74093	48.98333	6.59305	1.72460	40.63621	7.14525	4.21312	2.61667	4.79710	6.35871	1129.47980	0.00000	6.84323	11.15614	4.59411	37.44180
6.77120	5.33524	56.32459	40.58654	7.11981	12.17507	58.86855	9.53288	8.04833	-122.39168	5.98740	4.56061	1100.75315	1.00000	10.61871	9.49813	8.59169	33.59345
6.50426	9.56988	37.58349	49.03685	9.27091	2.91141	76.50238	7.88809	8.07488	8.70745	8.52452	7.98299	1115.13922	1.00000	7.86085	8.80724	25.49913	35.37640
7.09820	8.79243	61.40403	47.46657	9.96704	8.60729	33.50666	9.08296	8.39267	84.87144	7.33824	8.78036	1072.77454	1.00000	9.39380	10.66792	30.10139	60.61435
7.83645	9.11588	54.63280	-27.50578	9.71615	2.37478	64.29280	7.79908	10.59966	153.10236	7.74506	6.00780	1192.31939	1.00000	10.50317	7.90776	3.42580	65.97044
9.67368	8.85572	66.35002	50.82709	9.47358	3.82042	44.43064	8.32142	8.14631	6.9747	7.46970	6.33009	1055.15825	0.00000	8.14869	11.34288	19.95215	43.75697
7.48335	9.59579	66.70894	41.57721	11.39708	29.88165	48.74981	10.45639	10.09636	-93.71133	7.33698	5.52847	1084.16435	1.00000	8.56721	6.97592	16.17333	67.68240
7.62713	10.09941	38.72451	3.3285	8.39234	12.52019	58.25301	9.57828	4.87558	99.1625	9.70681	8.81341	1193.84832	0.00000	7.00809	7.08793	16.27442	55.66965
7.48511	7.88421	46.51100	40.65995	9.84596	3.05111	46.28989	7.95909	9.49258	-111.99633	6.64276	5.10605	1114.74459	1.00000	8.89018	7.46602	23.69373	70.14491
9.55113	7.14488	35.46896	34.86472	10.72197	1.51241	30.69873	7.33251	8.75319	117.55417	6.91479	6.43895	1081.94432	1.00000	10.27806	9.40777	10.86801	50.00950
8.24938	9.35287	63.35916	58.63667	13.75972	4.03095	51.28546	8.35649	9.68815	59.80222	5.86709	5.42353	1166.03539	0.00000	7.08880	11.43738	16.16375	49.70738
9.28323	11.11584	59.24731	15.73628	8.62201	2.01024	67.38543	7.28587	10.22520	75.96976	8.08008	10.03512	1104.90846	1.00000	8.85829	8.76734	25.12461	41.16447
6.65312	7.50829	45.91296	33.41012	8.76702	3.97702	64.04264	8.08168	5.85089	-91.06177	9.94253	9.20346	1144.73925	0.00000	5.55634	6.77060	17.06976	19.41668
7.83193	7.95531	41.36870	41.6764	9.01214	2.12368	64.26062	7.72354	7.38127	-91.58045	12.19374	5.85488	1182.76178	0.00000	7.85920	7.66557	20.68014	63.25612
8.12957	8.06331	33.04708	60.97944	10.12243	10.97850	40.45645	9.42899	6.82945	76.92421	5.47838	6.75558	1056.40930	0.00000	7.99968	11.13916	12.00353	59.91257
7.41148	9.28242	41.11654	35.06544	8.19208	3.24185	43.39911	7.96298	9.95548	1.04945	7.58353	7.24798	1190.62463	1.00000	8.77743	9.78911	19.04415	36.83937
8.53786	7.99858	42.29833	27.85	8.75548	2.65343	37.45335	7.62497	7.19527	112.9	9.61857	9.75921	1095.93291	0.00000	5.93071	6.43098	27.75079	69.70971
9.24356	10.02826	52.05668	27.76056	7.59896	8.99755	65.02097	9.16177	9.61694	-15.58602	8.27146	6.63743	1066.13312	1.00000	10.44734	7.25817	22.40676	
7.98503	9.22167	71.60234	36.06386	10.12842	5.04894	40.42105	8.48134	8.53078	4.62744	6.57136	4.76083	1055.84115	1.00000	11.10986	7.44325	-4.99263	43.14263
8.10245	8.09503	28.26074	43.1122	8.46933	7.54488	47.58771	8.95016	6.46827	12.38878	9.70646	10.11267	1136.77125	0.00000	7.85641	6.83217	12.73641	52.89221
	9.18818	70.23508	41.27621	3.52994	3.19310	31.57265	7.99801	7.10698	-72.86843	11.40867	10.55866	1199.43051	1.00000	11.70378	5.68851	17.73935	36.27802
7.35683	7.52995	61.55118	5.6561	10.96724	4.55133	46.42069	8.50953	9.69964	-75.87877	8.76953	5.36510	1161.78165	0.00000	6.20143	10.54067	38.09770	39.56951
9.48235	9.28897	51.41993	40.2737	4.07708	10.49832	45.44821	9.34248	9.03738	-76.88442	8.99936	8.44781	1103.45739	1.00000	10.76876	9.09026	5.19022	65.93177
7.18309	9.72143	55.21158	36.20829	5.07408	5.35756	48.18321	8.62062	8.86072	-115.98391	7.98902	9.80637	1131.14318	1.00000	12.35662	8.66539	0.75676	71.75124
7.49430	8.40163	49.76041	41.24255	9.40626	7.53086	49.91098	8.94546	11.07254	-82.61573	3.46328	10.01943	1144.02383	1.00000	8.11121	11.63879	14.82229	50.86575
9.25433		55.59213	45.16024	7.91454	6.07264	38.35111	8.74365	10.27495	-93.08883	5.57425	7.77202	1114.09179	1.00000	8.38154	11.33179	3.00140	61.36267
8.05826	7.74179	63.37335	33.43443	7.96911	8.60564	44.85556	9.24040	4.95350	-5.22126	8.48233	11.23695	1188.72582	0.00000	5.63171	6.39812	31.27109	69.46985
7.86875	7.71651	51.68571	22.4711	7.23179	4.15352	69.92278		10.26702	88.1453	9.75500	9.22158	1139.27476	1.00000	6.22016	8.04847	21.74299	47.78511
8.82008	8.47577	60.47488	27.0174	7.71510	2.79214	50.94366	7.77152	5.13524	49.62251	10.08191	11.22090	1131.48228	0.00000	6.07872	6.35546	11.32692	56.83328
6.87278	5.00292	12.87184	34.8825	7.90010	3.80025	46.50925	8.07522	6.25068	128.62667	9.42715	8.94266	1133.98062	0.00000	5.82392	5.68769	23.08052	65.67238
6.23448	6.09783	56.93760	44.80477	5.50830	11.81965	77.95577	9.47202	9.96411	-0.59543	8.47015	13.08193	1182.36555	1.00000	10.83005	6.55712	8.96741	65.51453
6.80580	7.31733	41.04195	54.8421	5.44229	3.39269	49.69641	7.92515	8.70534	46.5813	7.42934	7.57287	1101.63009	1.00000	8.96770	9.80396	3.70263	74.31903
9.47931	7.05082	48.95506	25.87972	2.67784	1.77990	56.73920	7.29329	8.23119	-97.50417	8.24652	7.36452	1127.20384	1.00000	10.66701	9.70466	18.27449	48.76182
6.81008	10.01772	63.88381	52.57583	7.57410	3.19466	28.82134	7.77960	5.01368	6.61944	9.32851	10.48568	1158.66326	0.00000	7.52354	6.83710	10.65520	52.10786
8.08540	8.83615	59.92849	55.75556	9.94681	11.18237	61.08489	9.42779	11.62247	60.70278	8.09225	8.39870	1177.07414	1.00000	7.10021	8.54355	14.77149	51.97115
8.39656	6.47060	58.99976	48.73218	8.60519	4.86755	60.53053	8.56579	6.84031	11.18709	9.59369	11.23371	1058.98469	0.00000	6.29835	5.78007	32.26656	61.48896
7.69230	8.31762	54.24984	45.44868	6.45301	5.66728	44.31456	8.67225	5.33194	-73.81669	7.00447	5.52223	1197.42890	0.00000	5.27118	9.10602	15.91095	47.69220
