H2CO	PAHs	SO2	NH3	PM2.5	C2H3NO5	latitude	NOx	Pb	CO	CFCs	O3	PRES	TEMP	PM10	warning	longitude	CH4
15.83810	7.11249	5.45696	5.60104	7.60310	0.09339	-26.93366	6.38910	56.72752	7.48909	48.20917	4.79842	1108.96196	22.10003	5.95747	1.00000	29.24152	5.53030
58.80007	2.91750	5.17601	1.69050	6.44131	0.11518	51.24197	7.22959	48.42598	8.11950	49.84740	5.59810	1066.48153	4.63830	3.77447	1.00000	4.82313	7.67160
59.98948	4.67829	6.30320	10.00164	6.87685	0.30363	-2.13404	7.09802	42.38379	5.77584	49.96362	7.02893	1145.92423	13.26824	8.42433	0.00000	-79.59415	8.39555
58.99515	8.49147	8.92779	5.13276	8.77021	0.18098	0.49113	8.15869	40.91656	7.54488	62.78395	6.31794	1149.76868	24.18928	7.79358	1.00000	29.47306	4.74309
59.47240	7.94437	9.34170	4.91707	7.96498	0.12290	18.18158	7.22577	48.80929	8.07599	17.83930	6.16524	1125.02757	11.06539	7.56652	1.00000	76.03889	5.12846
29.46865	6.02439	4.79033	5.22610	7.66482	0.08052	42.35843	5.65060	62.85785	6.04835	56.58149	5.66784	1116.49923	20.95660	6.46921	1.00000	-71.05977	5.96714
68.37092	7.83721	8.61864	5.90241	7.39010	0.90928	-37.88333	7.50245	25.74675	8.08167	36.16819	6.51847	1119.44006	24.04890	9.71210	1.00000	145.06667	5.90272
45.35584	2.47925	5.23633	5.44503	5.40785	0.10986	47.56494	7.70144	67.92812	6.84604	44.97917	7.06840	1176.86812	20.41830	4.69463	1.00000	31.33078	4.82915
48.29297	7.99569	9.72963	6.79121	6.97390	0.27153	14.8361	7.72411	49.22657	7.47328	40.79496	6.04346	1070.26494	26.60737	8.16521	1.00000	120.97844	6.62676
35.43470	6.07797	4.71570	8.53539	6.41247	1.39692	39.09112	8.36959	61.49897	6.83168	34.79070	4.01560	1073.31064	12.32565	10.17859	0.00000	-94.41551	10.50741
41.81781	7.41584	10.32117	5.63731	6.70358	1.85261	37.58105	7.84410	48.16956	6.27865	48.25531	4.87305	1105.10693	25.42531	10.44983	1.00000	29.26639	5.82767
27.49605	7.98579	8.05732	7.51696	7.52242	0.05993	15.48131	8.29196	25.70671	7.96856	52.55757	7.32057	1077.04289	8.97466	5.74554	1.00000	-86.57415	5.77126
49.36014	8.37540	7.86976	4.21607	7.02389	0.63777	39.78504	6.89382	48.43646	7.67873	53.64580	7.11995	1053.56516	31.37201	9.29247	1.00000	-85.76942	3.59542
60.29748	8.12071	8.12885	5.17971	7.25352	0.45096	27.09978	4.50464	60.18923	9.25552	32.00987	4.55963	1157.39996	17.10860	8.83227	1.00000	-82.45426	6.70848
56.08383	6.29834	5.59105	6.80547	7.33900	0.08663	37.52487	6.90555	45.40921	7.94701	27.56748	6.02524	1160.97606	18.76432	7.09765	1.00000	-77.55777	5.15735
50.42106	8.70716	7.63690	4.99989	6.21512	0.61620	37.31065	6.33916	72.66373	8.95460	45.03178	6.79708	1172.89001	-1.51435	9.37141	1.00000	13.57661	4.27333
60.24762	9.17478	9.50818	8.39267	6.02299	0.89464	13.8196	7.39518	43.88608	7.22630	55.83425	4.55558	1076.22167	-0.66964	9.69837	1.00000	100.04427	7.24827
52.15615	7.52681	8.93825	5.40873	8.08167	0.47398	39.72943	7.38769	41.01534	8.15378	52.35998	5.02028	1176.93152	-7.58984	8.94259	1.00000	-104.83192	6.93768
53.92219	6.76662	5.20925	6.86792	8.42403	0.43513	47.92526	8.37341	47.59604	7.34158	31.52099	5.01083	1078.56480	22.81833	8.72405	0.00000	-97.03285	8.00337
49.15365	8.00165	5.30340	2.26268	8.11761	0.09110	60.18427	5.37905	69.75254	8.54731	53.69558	9.82890	1166.47653	2.02620	5.02170	0.00000	24.95034	8.89748
54.84904	3.79502	4.36779	5.15481	6.87214	0.05832	12.35275	4.95309	52.24773	7.84402	34.75806	4.78001	1160.73930	15.97072	4.30351	1.00000	121.06761	4.46678
65.35951	6.69230	7.24672	8.07026	6.89153	11.03300	21.28306	7.23853	20.86768	8.15215	73.90135	4.54418	1086.81033	21.75245	12.27827	0.00000	-89.66123	8.40283
53.07278	5.54328	5.17562	7.07797	5.95634	0.18474	-23.85972	8.00929	55.88286	8.73748	61.06160	6.25926	1166.14527	-1.36408	6.87430	1.00000	35.34722	4.95433
23.87639	8.82818	7.38217	4.95772	8.78389	0.20776	41.20485	7.34680	49.43801	5.24711	32.00326	7.21507	1109.81785	5.66909	7.69436	1.00000	-8.33147	7.19453
50.12874	4.78620	5.65570	4.85249	6.18148	0.08381	45.9836	4.82444	47.88865	7.71624	39.35529	5.81857	1082.04812	22.11642	5.18354	1.00000	12.70038	6.53075
40.58300	7.84424	6.13791	3.78063	7.77079	0.17987	53.63333	8.05213	25.41859	6.97820	37.29979	6.50115	1107.67691	3.22579	7.63211	1.00000	9.85	7.50893
40.33675	10.14971	8.87704	6.23749	6.38409	0.12660	36.92574	5.78440	68.53556	8.29985	53.58176	6.75499	1157.17782	26.19963	6.70843	1.00000	14.72443	3.47600
44.41102	6.43669	10.10499	4.03335	6.05961	0.40276	47.76232	6.62222	48.65428	7.30830	30.70818	7.41818	1136.89731	0.27995	8.75774	1.00000	-122.2054	4.65986
46.90831	9.85549	3.49942	2.06272	7.42984	0.11380	41.55947	9.27836	45.26314	6.75303	60.21181	10.45841	1076.65642	30.41550	5.34308	0.00000	14.66737	4.52914
41.50616	6.03428	7.20766	7.95685	7.74454	0.06781	34.31	7.26421	20.57033	8.12897	43.53490	6.74297	1054.26593	28.70700	5.24975	1.00000	-2.16	4.89125
41.15014	6.79825	6.24455	6.99423	7.19327	0.11153	10.98778	9.90433	73.77524	8.15448	54.35300	7.32293	1059.85168	20.68275	5.38553	0.00000	-74.95472	6.70374
50.00133	10.00638	5.57305	3.81935	7.30149	0.04452	43.32393	5.59861	53.35772	3.68374	51.56824	8.68149	1098.07483	27.60485	5.00748	0.00000	5.4584	8.35609
57.22897	9.21500	7.78657	6.19987	6.98578	0.73320	48.35149	7.06644	29.56342	6.38605	48.13432	4.88717	1052.10093	20.94736	9.49448	1.00000	8.96317	5.89899
50.04671	8.19668	7.15834	9.81267	7.93046	0.09020	-25.42944	7.20070	70.30530	5.80413	33.38869	6.73711	1157.99960	16.27202	5.10083	0.00000	-50.00639	9.72163
40.38497	6.82498	9.16653	3.94303	7.24963	0.72756	9.3337	6.42023	33.24633	7.08043	42.63505	6.39073	1062.41327	9.83358	9.46097	1.00000	122.8637	5.06181
53.36312	9.03141	9.29116	7.00577	7.04285	0.18955	37.51803	6.92960	50.28298	7.12602	40.80920	4.67229	1193.45177	3.24160	7.29184	1.00000	15.00913	6.86032
61.50485	1.83864	5.77946	7.46554	6.43645	0.59989	47.80527	7.75996	42.05784	8.29150	35.41900	4.57693	1168.15065	-1.82412	9.35281	0.00000	-122.24064	10.65742
24.60128	8.34858	8.92268	6.30137	7.72147	0.35991	6.25947	7.16916	71.98505	6.21463	53.66792	3.01311	1168.28239	18.83008	8.52678	1.00000	102.05461	8.05643
85.42531	8.95134	4.41308	3.95532	7.89330	0.07706	-15.21194	7.54753	27.21583	5.29885	59.41406	7.84133	1157.00694	10.52095	4.48244	0.00000	-75.11028	7.88498
53.67241	9.51539	10.31996	7.41810	7.44831	0.73523	37.52487	7.14874	66.73470	6.52128	48.98500	7.42480	1182.48756	15.06227	9.50413	1.00000	-77.55777	3.13009
62.35774	7.70178	9.11428	3.78675	8.37762	0.56924	4.94273	5.93224	73.20557	6.44666	55.23646	7.39263	1063.83521	6.99782	9.12199	1.00000	15.87735	3.03999
61.63159	9.05452	8.53992	7.07120	7.13015	0.35705	0.76755	6.70528	47.66806	8.95706	55.45661	6.27751	1111.67497	31.64050	8.51953	0.00000	24.43973	5.95514
33.46245	7.24239	9.31709	5.01350	6.69828	1.54853	40.70995	7.84048	45.55680	8.05531	56.37860	5.44213	1086.20317	16.52962	10.27532	1.00000	0.57856	5.83335
52.28153	5.87683	6.67702	6.12194	7.24322	0.11200	39.32288	5.94056	68.99271	7.01324	49.64841	7.54005	1181.60280	20.52926	6.49743	1.00000	-76.72803	5.61206
44.98675	4.40202	4.84275	4.95913	5.94578	0.10094	12.25282	5.26077	43.90498	7.51253	35.40128	6.04087	1057.39282	15.34865	6.20944	1.00000	79.41727	5.85082
69.62807	12.76524	3.98524	5.67796	6.35367	2.45358	-22.92306	7.10285	48.82423	8.03988	42.77645	4.60738	1132.79227	22.41034	10.75008	0.00000	-53.13722	5.74621
55.20246	10.10044	5.11000	6.64976	6.96373	0.10951	41.48199	9.77487	42.31868	5.99846	44.57481	6.74245	1196.85011	28.01043	5.64588	0.00000	-81.79819	6.66907
49.82241	7.77248	7.49053	4.73765	8.90038	0.53611	21.01858	8.99253	35.21470	6.68887	17.05991	7.46695	1065.01899	6.41139	9.14456	1.00000	-101.2591	5.28460
45.97394	9.27271	6.43210	3.74664	7.74088	0.11871	40.65995	8.19615	78.52051	7.03233	31.29444	10.99256	1143.65205	14.02665	7.00014	0.00000	-111.99633	6.28745
48.45420	6.85413	5.09061	9.92364	7.45457	1.14344	11.84962	7.59323	70.96483	5.91116	62.63624	4.42141	1145.57559	22.26471	9.94869	0.00000	-86.19903	11.14997
44.61720	10.00876	6.93231	7.61660	7.13430	0.10526	18.00747	7.76074	60.84044	7.61699	35.83649	3.01637	1181.51574	5.48432	7.43523	1.00000	-76.78319	8.88409
24.59964	4.48891	6.40565	5.80877	6.55266	0.05795	-17.74431	7.95743	56.74373	6.16599	29.13387	6.08799	1104.95851	15.96440	5.02017	1.00000	-48.62789	6.15305
46.33790	6.41133	6.40189	7.43001	6.43198	0.03099	55.82737	6.47306	60.20749	6.28280	43.38554	5.44278	1050.76174	6.83424	5.43692	1.00000	-4.0573	4.67925
51.52964	6.93062	5.51746	7.21682	8.84816	0.15544	41.14676	6.31767	46.87940	8.11088	40.26941	5.35764	1121.78344	-0.77240	7.18372	1.00000	-73.49484	6.14170
58.63487	10.87500	3.50699	4.31719	5.16652	0.08765	28.15112	7.13758	58.40956	5.51598	57.29714	6.45395	1106.49038	13.74689	4.43872	0.00000	-82.46148	8.51737
61.87558	9.93724	6.53135	5.65049	7.86707	0.06472	30.81383	7.33535	46.18274	7.41172	54.96072	6.03837	1135.48696	9.36535	5.19908	1.00000	75.16878	6.01375
57.05618	11.57663	8.02438	9.22476	6.95586	0.10144	48	7.41684	26.16488	7.11589	54.78892	5.57574	1095.58608	18.17844	7.06431	1.00000	-4.1	5.83418
47.50065	6.55354	7.23621	6.15493	8.01232	0.10326	26.76628	5.80159	50.44744	8.40143	27.80410	4.40515	1097.60639	18.76068	3.73537	1.00000	83.36889	5.97919
59.83483	6.78992	6.61802	9.80225	7.13163	0.35861	-3.14306	5.05619	29.39979	6.47029	31.84980	6.62427	1114.98396	22.04725	8.53385	0.00000	-58.44417	7.65416
59.55866	7.49019	6.55782	7.17784	6.75758	0.11708	53.63333	6.85184	15.82487	7.02724	40.22335	6.31849	1191.04558	12.50998	6.20002	1.00000	9.85	5.41879
63.00120	7.39385	5.70137	5.81824	6.24734	0.08804	34.75856	4.90959	30.43727	7.55188	37.49235	7.06933	1091.83353	23.08898	4.19576	0.00000	136.13108	7.80861
40.68017	3.66377	5.61992	6.49817	6.44496	0.10434	31.82539	7.39510	49.40984	7.81930	41.49795	3.38021	1122.01461	13.72263	2.78899	1.00000	72.54064	6.20564
28.50324	3.08212	6.03263	8.11860	7.70232	0.09097	41.29444	8.06210	47.62152	5.99886	36.39389	5.01400	1185.47105	12.70263	6.77216	0.00000	69.67639	10.88041
44.88949	2.72258	7.18156	6.12244	6.67969	0.11176	37.71715	6.14989	29.75662	6.72185	58.14527	5.80204	1173.84965		2.28598	1.00000	-122.40433	6.58227
42.88577	3.85280	5.10701	7.12693	6.83779	0.15099	48.86667	7.66837	38.49136	7.26649	43.03849	6.29419	1199.66763	3.06562	7.37288	0.00000	2.08333	8.24351
49.23172	8.48654	6.81135	6.67292	7.09156	0.18681	7.65649	7.13959	51.78731	4.65961	37.72148	5.44966	1059.07107	23.70231	7.64383	1.00000	4.92235	7.85616
46.66912	7.46365	6.41646	10.22696	4.52763	0.22235	44.89784	6.17282	63.08602	5.60631	38.08182	6.82764	1159.95966	7.47184	7.82439	0.00000	8.86374	8.34868
58.74192	8.92165	9.05048	7.76991	7.25438	1.40817	32.44874	4.80950	46.18680	7.22091	48.20821	5.79598	1169.58315	11.69667	10.19513	1.00000	-99.73314	6.24952
49.20896	8.36608	5.75384	5.22980	6.89043	0.16202	-0.71667	8.00310	60.83270	6.09444	69.53037	5.96397	1083.75559	39.09929	7.77226	1.00000	-48.52333	5.34237
55.24096	8.44240	4.95404	5.00233	7.67580	0.13995	50.8	4.73977	45.55405	8.24293	25.04747	10.11683	1176.87367	36.18590	6.99259	0.00000	3.16667	3.21347
55.79605	10.14854	6.80365	5.10280	7.59949	0.06411	28.98002	5.99312	36.52884	8.35910	58.91491	8.85335	1177.35963	22.12523	5.70530	0.00000	77.70636	7.93701
37.23882	8.86025	9.39554	6.93138	8.97603	1.01054	51.78967	7.12799	45.20163	7.31585	41.04830	3.90750	1086.39491	21.49181	9.81047	1.00000	1.15597	6.59825
67.89680	2.59357	5.38428	7.07999	7.86195	0.14590	43.86682	7.71309	74.51798	6.76786	53.42475	9.44948	1164.46056	24.42531	7.48372	0.00000	-79.2663	4.01894
53.74328	7.06210	6.75132	7.21740	7.09634	0.16819	36.81667	8.41152	44.99693	8.41932	40.35345	6.22851	1054.16305	17.46933	6.27940	1.00000	117.81667	5.76967
43.46492	8.95936	5.78595	6.11476	8.58060	0.11945	26.91756	6.88522	36.49795	6.47290	35.66550	7.67852	1169.86975	10.35207	4.60562	0.00000	-82.07842	5.87099
33.39904	3.66542	4.46274	5.85733	6.63896	2.90248	41.94175	6.13577	56.09886	6.01688	36.57801	4.03221	1188.98045	18.97704	10.92938	0.00000	123.50266	8.80827
60.77172	8.42828	6.91548	6.56892	8.91903	0.17233	40.72586	9.22462	36.85896	8.30045	56.73791	6.92759	1143.60023	16.65050	7.53807	1.00000	8.55552	5.75336
60.03905	4.92255	7.32456	6.16094	6.24003	0.09585	37.49073	6.44570	43.74229	6.88996	26.58518	7.32156	1114.39460	-2.19310	4.62321	1.00000	-2.77259	6.38250
41.84672	9.71518	7.15081	6.45624	7.65392	0.10173	44.80477	7.86373	52.70626	7.63896	43.10552	8.63125	1153.91755	25.45863	6.97391	1.00000	-0.59543	4.44968
62.78989	6.75930	9.67738	4.59693	7.54150	0.80082	42.35843	8.90432	40.57470	7.59111	27.33717	5.11689	1078.79709	21.02746	9.56026	1.00000	-71.05977	6.28168
49.31272	5.71602	5.89349	7.61983	7.32696	0.05041	-8.43333	7.14541	33.20001	7.51744	66.06190	6.54374	1174.77874	21.10840	6.15714	1.00000	114.33333	4.80150
32.95766	3.89390	4.08230	4.90474	5.73819	0.09445	36.20389	7.92823	66.08247	6.28672	53.58554	4.13505	1113.05027	23.51155	4.53283	1.00000	127.08472	5.69538
58.21931	9.02863	5.79512	7.23969	7.35667	0.18127	18.87813	6.79206	69.27425	7.83252	29.10269	8.69691	1057.11126	17.26632	7.49266	0.00000	72.93924	3.62231
38.54139	4.88749	6.48001	10.99551	7.09987	0.08008	20.88197	6.47409	58.15506	7.24041	36.06038	7.74749	1172.95643	8.70010	3.92830	0.00000	85.83334	9.74081
46.41127	7.91130	7.04350	8.20744	7.25960	0.10899	53.93361	8.22194	40.53624	6.18627	18.12315		1197.29331	23.05904	7.30885	0.00000	37.92792	5.05822
14.94590	4.97153	4.71219	6.08187	7.47067	0.07888	9.82564	8.19310	38.66882	7.91055	47.31504	4.71600	1180.21958	16.35429	5.00607	1.00000	78.25795	4.99093
46.58246	7.10051	4.70321	3.63631	7.94783	0.17232	6.46346	6.86805	63.04381	9.24062	48.50164	6.79409	1130.03776	4.76129	7.49131	1.00000	-2.31938	4.87892
77.50147	8.76787	7.41165	5.74817	6.23855	0.24640	45.49428	6.32804	17.94582	4.95470	32.98279	4.34150	1052.84299	8.00121	8.01295	0.00000	-122.86705	7.35465
49.55208	10.59276	8.48554	7.84025	6.61923	0.21589	35.50056	8.81238	39.58296	7.81571	54.18184	7.66914	1190.54221	16.59967	7.78601	1.00000	117.63083	3.84559
34.98576	10.85289	8.20148	8.47289	7.35966	0.08247	38.07789	6.22934	44.65890	7.16479	51.55332	7.22603	1148.84233	20.46279	6.22620	1.00000	13.44275	5.20399
50.79438	8.02161	7.10810	5.42204	5.79856	0.08861	51.19139	5.72921	32.64510	5.46595	69.84384	6.68070	1101.46409	9.79311	6.62276	1.00000	6.51352	6.56275
39.91012	9.52279	5.60601	5.25386	6.73445	0.07510	36.21544	7.35020	54.27173	5.48434	69.49071	8.96643	1174.22113	30.38398	6.30577	0.00000	65.93249	5.87618
47.06660	5.89377	3.41330	7.49069	7.30360	0.17638	33.76446	7.00884	51.17415	5.82398	17.82850	6.55549	1112.50320	15.57447	7.75033	1.00000	-117.79394	1.61327
51.70275	6.88818	6.70772	7.44274	7.97732	0.12358	45.53069	7.40791	43.83357	7.12264	58.23262	8.36203	1064.60615	0.64818	6.29363	0.00000	9.40531	4.86664
49.83056	4.31318	5.08143	4.16142	7.29883	0.07768	31.12406	7.28848	58.16920	7.86016	39.58832	4.84476	1107.39297	16.18035	4.64183	1.00000	-97.90308	6.83127
49.32434	4.47132	4.20720	6.99999	7.68388	0.46277	7.06273	6.51387	40.64109	7.04911	28.41110	5.75672	1089.28603	32.12868	8.93796	0.00000	-1.4001	8.49078
63.88539	8.45213	7.70863	4.61574	7.16666	0.03831	45.35	7.26492	38.15840	6.07518	36.67536	4.93802	1096.02847	6.99902	5.05743	1.00000	126.28333	7.52118
41.49874	6.99214	7.08987	3.45532	6.31039	0.99480	-28.81833	7.62522	38.95244	8.01746	56.05201	5.95366	1165.49270	16.06072	9.84800	1.00000	-52.51028	6.12912
58.39340	6.22525	4.69685	7.00365	8.13096	1.02543	45.40008	8.07772	55.31085	7.60633	45.68601	4.96858	1174.19131	0.38658	9.84899	0.00000	-73.58248	8.75877
48.29412	7.62178	7.88385	7.19754	7.27122	0.06779	56.56317	5.11533	36.47447	7.60339	41.53956	8.89888	1061.72915	16.42697	6.24207	0.00000	-2.58736	5.91073
43.06206	7.45980	5.34098	7.07553	6.81549	0.04875	26.68451	8.91117	47.32452	8.83285	53.88775	7.18769	1156.74125	21.46253	5.71008	0.00000	-80.66756	5.44574
42.69733	8.40171	5.53249	9.21329	6.44718	0.08345	12.35275	7.58975	46.82731	7.81623	45.78686	6.96878	1172.11300	21.14369	6.47346	0.00000	121.06761	
40.22718	7.75244	10.26623	5.56837	6.37586	0.68340	26.32293	6.24358	52.44299	6.27888	50.22182	5.62087	1093.35220	13.62159	9.48364	1.00000	91.00632	5.15619
29.64073	5.55753	7.13806	9.98054	8.41231	5.38868	3.11988	8.36830	39.70435	8.37862	22.40888	6.17306	1065.18313	25.91853	11.55013	0.00000	35.59642	7.60424
57.27395	7.94398	4.86825	5.33108	8.63467	0.05144	37.71715	6.10911	37.46532	8.25861	51.13011		1057.21350	31.21285	4.13378		-122.40433	7.39545
56.98289	9.14723	6.19699	5.18385	7.85051	0.06674	48.77275	6.95342	73.27760	6.35785	29.03538	7.43543	1188.73230	18.48642	4.49689	0.00000	5.16108	9.11645
46.56979	7.27758	5.41383	5.95886	7.92652	0.11506	44.99012	7.07232	51.47578	7.25844	62.15936	7.47881	1162.59639	6.19650	4.34366	0.00000	-123.02621	6.18529
47.82490	8.99453	4.22306	4.69320	6.79466	0.06169	-10.91722	7.33619	54.56427	5.81803	34.19706	7.37669	1177.02589	5.65018	4.75312	0.00000	-37.65	7.23032
46.30590	6.18759	6.97163	6.29112	5.36071	0.13428	34.31	5.76935	40.21843	8.27144	63.11303	5.19920	1109.91607	19.82832	4.75921	1.00000	-2.16	7.65154
70.63630	8.30847	4.20957	4.27886	7.60357	0.13425	48.8765	6.03943	59.38875	7.21330	33.21547	9.30811	1067.43841	-7.22118	6.94187	0.00000	2.18967	5.52863
26.86434	6.79364	4.93699	6.34632	6.73784	0.13333	-7.0981	8.31086	52.99367	7.68089	28.96798	9.13426	1136.51184	12.83540	7.01733	0.00000	109.3243	2.89213
69.71490	5.42557	5.55023	6.13887	7.95230	0.08538	10.7375	7.66687	37.72183	8.67719	30.94030	4.26543	1169.00591	17.13185	4.84512	1.00000	122.9666	6.13010
48.08894	4.51400	3.04822	6.56355	6.13911	0.28391	23.07492	5.46306	38.17161	6.29824	41.50036	6.45675	1160.94524	15.43337	8.25614	0.00000	88.28637	6.76388
50.90055	5.39289	6.91599	4.91823	8.28136	0.06604	43.35071	7.36161	72.72045	5.54817	42.74461	6.12550	1134.46721	28.60297	4.44122	1.00000	46.10925	7.10087
57.69393	6.05292	6.79790	7.98470	7.11687	2.58060	13.70167	5.40056	60.72834	7.74438	56.15054	5.70030	1147.50882	6.04256	10.79676	0.00000	-89.10944	6.95961
45.34266	5.59210	9.76236	7.31860	7.06004	0.15248	6.84019	8.66028	51.65119	6.57235	20.22655	6.21056	1199.58509	11.51713	3.09036	1.00000	79.87116	7.73204
36.81428	8.53704	6.26391	6.56989	7.85257	0.05867	32.65246	6.51267	45.95321	6.76902	38.38262	6.90449	1116.91291	6.49598	4.27461	0.00000	51.67462	7.42665
28.30563	6.63187	7.33300	7.44576	7.57383	0.09899	48.78232	8.48292	58.55053	7.64918	32.03888	8.62320	1146.92609	43.95213	6.50412	0.00000	9.17702	5.56496
45.89146	3.95432	4.16701	4.22588	5.63387	0.12118	59.80917	5.55966	65.68356	8.01985	33.79002	6.20916	1175.00895	18.95598	5.16211	1.00000	30.38167	4.25788
30.09104	6.58532	5.17705	6.87052	6.83810	0.07161	34.61667	7.88104	41.67079	7.10403	41.40737	5.18245	1106.80862	31.97420	5.98183	1.00000	135.6	4.63267
63.42493	8.17962	7.87958	5.98568	7.45818	0.34208	26.32293	6.20576	30.63989	7.01142	31.42843	4.04008	1193.16444	16.88457	8.68161	1.00000	91.00632	8.09784
52.42015	10.71147	5.33967	5.31741	8.12701	0.03945	50.5107	6.79536	63.81798	7.73184	38.90164	7.83619	1099.75516	19.92044	4.91509	0.00000	18.30056	6.47379
74.52670	4.53485	4.54785	3.82639	7.07101	0.10042	14.95472	7.97648	53.10080	6.94377	45.68115	4.57124	1173.47192	8.60443	5.33004	1.00000	120.89694	6.34040
50.60533	7.01343	7.92534	4.26099	6.51016	0.84358	53.38333	7.35287	43.83793	8.74022	51.43967	4.95665	1105.31989	22.67252	9.58037	1.00000	-0.76667	7.04062
43.74378	10.14104	6.34997	5.67522	6.63052	0.15787	-32.05251	6.67531	14.74087	8.26349	47.45128	7.33654	1196.79208	16.91891	7.38806	1.00000	115.88782	4.21601
38.02870	7.88070	6.56347	7.65798	8.22400	0.05428	5.20856	4.61556	78.53741	7.88381	46.28221	7.17036	1146.41162	12.02691	4.62637	0.00000	-74.73584	5.28304
66.88031	5.17864	4.69313	3.64414	8.15695	0.09951	50.7236	6.97117	42.00788	6.77465	49.89617	5.37009	1053.98227	15.85776	5.35931	1.00000	-3.52751	5.47626
49.90977	3.87445	6.05046	5.86013	7.37752	0.06522	16.68911	7.24956	35.03664	6.32577	39.02303	4.76028	1085.09798	16.02393	3.63445	1.00000	98.50893	6.92367
50.94432	7.37327	7.98035	9.24832	7.53801	0.08631	13.44581	6.95151	62.08740	7.79604	39.48336	8.48236	1171.41545	16.71293	6.57346	0.00000	101.18445	2.90454
54.48635	6.60818	5.79937	6.91830	5.27054	1.65554	10.13361	7.59815	24.35904	5.90654	30.17558	5.11607	1171.63162	16.73463	10.34068	0.00000	124.84472	7.42026
37.52268	5.76976	5.03273	7.41494	8.08089	0.12740	6.84019	6.20507	48.65468	7.40482	65.62812	3.98634	1160.27557	34.21437	5.48062	1.00000	79.87116	5.04251
19.54228	5.72052	5.94934	5.22773	6.58965	0.10067	47.92526	7.24563	61.16464	5.93626	34.65039	6.85146	1141.31243	11.38403	5.87836	1.00000	-97.03285	5.13396
47.26468	4.39648	3.16357	3.87147	8.67405	0.11738	42.64685	6.95767	51.27831	7.31483	45.97402	5.93457	1061.47808	21.25755	6.76843	1.00000	-5.55835	4.15945
49.83585	6.12904	7.74721	3.22514	7.75487	1.56000	45.44694	8.27210	48.80070	7.61696	52.21170	6.06375	1122.73244	7.72781	10.21572	1.00000	8.62118	6.43473
26.86294	4.79786	4.45432	3.90925	8.04981	0.20673	35.8	6.78990	54.92524	7.98695	28.94536	6.68221	1057.51753	11.74810	7.44280	1.00000	137.23333	6.35990
55.40500	7.62032	9.33923	5.76665	8.60076	0.51430	11.8659	7.35685	51.42473	7.67006	38.73151	4.93484	1190.60809	-0.35300	8.98628	1.00000	34.3869	6.92743
47.53803	4.21918	6.41613	5.58769	8.93982	0.09150	35	6.83577	28.78073	4.59913	39.66063	5.21826	1140.56429	9.73238	3.89768	1.00000	136.51667	6.79862
45.31149	10.12751	7.21206	7.45376	7.60185	0.36062	-23.85972	6.80561	53.20116	9.11020	70.78864	6.85907	1058.99201	7.46199	8.49974	1.00000	35.34722	5.38483
42.39021	11.49034	4.09098	3.66411	6.81936	0.09126	34.81667	6.16517	55.31341	6.36653	38.26461	8.17538	1068.04727	6.33182	5.19582	0.00000	137.4	7.37668
42.14733	8.12206	8.69607	5.80253	7.13604	0.36716	34.15429	7.28577	42.73816	9.50587	66.72634	4.66758	1099.27740	19.96473	8.78508	1.00000	3.50309	6.90486
38.94092	5.78926	5.66430	6.84678	5.40740	0.11138	9.58126	5.37453	71.35496	8.10571	44.59223	5.72057	1185.60441	25.14832	5.41797	1.00000	8.2926	4.96193
56.38738	5.97538	10.53596	9.05387	7.23691	0.07715	36.33011	8.51915	46.12075	7.29575	55.08145	6.54148	1102.39359	20.26155	3.07520	1.00000	138.89585	7.56850
57.45995	8.83673	7.51873	5.82453	7.06688	0.12836	43.41949	7.32928	55.67180	6.57151	52.67929	6.35724	1081.91843	13.95511	7.14236	1.00000	77.0202	6.25426
