SO2	longitude	O3	NH3	CO	TEMP	Pb	CFCs	warning	CH4	PRES	PAHs	NOx	latitude	C2H3NO5	PM10	PM2.5	H2CO
5.17977	-116.97725	6.06442	7.65631	8.24922	12.90966	44.53398	47.08260	0.00000	9.22388	1050.82187	9.74437	6.89225	33.92946	0.08077	7.67669	7.39926	66.45108
4.39086	144.23058	7.08195	9.20302	9.57064	28.10181	64.13505	45.57325	1.00000	13.03155	1076.11494	6.49898	6.89913	-5.85746	0.05909	7.24196	6.22572	54.16502
4.89963	5.51978	5.79943	6.55486	10.01519	13.65753	44.23915	41.24865	1.00000	12.63500	1071.56943	5.97990	5.67272	51.44889	0.04717	6.68368	6.27177	47.68888
6.74417	76.32756	6.74736	6.53505	9.52180	17.41212	57.00771	67.08684	0.00000	7.86726	1142.39557	9.38000	9.01482	9.57046		9.72120	6.61380	59.98953
8.33109	2.25	9.02508	7.19071	7.88233	1.98778	60.92607	35.58967	1.00000	8.13071	1088.85965	8.39038	6.52126	50.75	0.07008	7.47383	7.40176	68.71966
6.77776	-43.80139	7.27130	6.96416	9.51396	2.56339	57.37875	39.80224	1.00000	9.73734	1094.21093	9.34034	7.90077	-20.25333	0.36004	9.60448	6.57038	67.09102
4.00427	1.00288	6.58835	7.72399	4.99882	22.60558	45.52836	53.59776	0.00000	7.93776	1193.12520	4.70105	5.22782	49.28669	0.07860	7.40570	7.61231	50.91458
7.57707	-6.90656	7.12306	7.78656	8.64245	10.52563	41.37181	37.25134	0.00000	7.94350	1158.57057	7.04576	9.15858	33.92866	0.07227	7.67283	6.38221	58.43664
5.29339	122.74754	8.02654	9.20078	8.99306	22.03131	62.39013	60.07951	0.00000	10.63795	1169.83602	8.92447	8.94787	40.85158	0.12564	8.36267	8.16063	66.61363
5.31003	124.95278	6.97332	6.71415	5.80027	27.14820	26.59132	41.87562	0.00000	8.49139	1057.56201	5.26399	8.17430	6.33444	0.05716	6.49316	7.42147	66.52854
4.98270	-72.09391	7.06592	7.79591	8.75483	21.27238	41.41573	41.55160	0.00000	10.11719	1108.41338	10.36023	8.42818	18.65297	0.42368	9.79913	7.12155	68.57387
5.47847	76.32756	9.41112	7.70394	7.98416	28.92428	61.28417	47.11214	0.00000	8.85053	1112.07737	6.65652	10.28171	9.57046	0.13873	8.47185	6.36934	60.16458
4.92427	-49.27306	8.70915	6.95897	6.02580	24.43754	56.40375	73.25547	1.00000	8.64323	1083.78859	5.07376	10.53017	-25.42778	0.02855	4.30024	6.29705	58.96887
6.61621	68.49143	9.00104	7.89183	8.14106	3.00974	77.83298	46.20572	1.00000	6.63409	1062.88364	3.80524	9.24661	25.80565	0.02666	4.93368	7.72316	51.07483
7.41953	-87.71255	8.31897	8.54319	9.10665	7.21382	58.61790	43.28174	0.00000	6.13762	1080.60217	7.39831	10.97022	41.84364	0.05219	7.37029	6.84628	56.62276
12.53129	56.36091	6.58714	7.38270	7.16303	12.50397	42.42614	42.58423	1.00000	10.52414	1198.90786	13.10942	4.80309	51.78771	1.16030	10.84303	7.32703	49.56212
9.47551	84.63445	6.48181	7.91861	6.93281	20.08535	31.69237	47.93085	1.00000	9.60248	1118.29452	10.78198	5.73269	24.81757	0.23767	9.07370	7.65807	65.67146
6.10411	68.75915	8.92323	7.33716	7.55762	10.34701	55.71936	60.65137	0.00000	7.90878	1057.35653	9.00230	7.70035	27.52948	0.16468	8.78480	7.25165	58.14595
5.76648	-0.74934	6.10103	5.78019	8.94056	14.93869	40.47492	47.11476	1.00000	12.57884	1173.11519	7.54950	6.64552	51.62907	0.06285	7.27755	7.81993	61.46633
6.79172	39.28333	8.48200	7.02089	8.14862	15.76802	47.18160	90.90550	1.00000	9.00290	1110.08763	6.90359	8.50533	-10.33333	0.06933	7.58490	8.79533	57.70345
6.16587	124.3697	5.48331	7.22707	8.39480	23.36033	45.05677	60.62313	1.00000	10.55281	1143.94753	8.08487	9.69450	9.6531	0.08601	8.00938	7.24981	77.49514
8.34153	-3.59625	6.84237	7.33761	8.56743	30.41281	59.51998	45.20346	1.00000	9.56215	1073.55730	8.27684	4.33235	5.27247	0.15850	8.60660	6.72118	65.66568
4.69852	-83.2321	9.19814	6.16760	5.43537	16.81899	57.39380	60.95543	0.00000	7.78638	1107.96254	5.98520	6.35097	33.08014	0.32131	9.50948	7.11131	48.12004
4.11231	91.84128	8.24038	8.12527	6.08599	23.26681	45.98002	62.66589	1.00000	8.92324	1185.43957	3.40908	9.93543	22.83957	0.04075	2.80391	8.06505	44.20977
4.92897	9.47629	8.75937	8.77568	7.86772	15.06616	62.07965	48.51878	0.00000	8.45207	1062.84725	4.38752	9.94879	53.59337	0.02515	4.79135	7.59650	49.24804
6.07468	129.96972	7.92479	8.25744	7.30301	1.72356	56.87551	34.31730	1.00000	8.72991	1143.86274	7.08824	10.26548	33.4425	0.04676	5.17504	4.85194	47.93419
9.09111	11.34046	7.91298	7.12361	10.61083	19.23605	43.83761	46.08685	1.00000	8.32608	1078.46028	8.70571	6.79543	50.72043	0.25043	9.20953	8.02153	66.31619
5.97681	-97.92977	5.50463	8.21290	8.12007	12.09659	33.44563	47.23768	0.00000	8.81876	1100.03935	7.68363	9.88392	38.06084	0.02966	5.77781	8.72504	50.14163
5.73294	69.49015	7.23053	9.44833	8.23225	3.23290	20.79965	42.88718	1.00000	9.53717	1054.62991	7.67999	9.44405	56.11281	0.01670	5.76895	8.44059	59.49775
7.27940	-81.26367	7.44095		7.63333	29.94795	58.15331	47.07150	1.00000	8.67700	1155.27313	8.10072	9.13523	28.90054	0.05923	7.15851	8.36476	66.06887
9.25601	3.16667	6.76843	8.23199	9.43587	-4.98971	42.83864	33.60431	0.00000	7.58596	1153.78906	8.26706	5.76277	50.8	0.04610	6.73190	6.71507	43.13877
9.60720	-116.97725	5.71934	6.75121	10.94576	40.94652	28.29479	37.84582	1.00000	8.87111	1096.95116	8.68491	6.31158	33.92946	0.74238	10.40599	6.75222	68.73068
5.53267	4.82313	7.69566	6.14176	7.66582	21.72706	46.64015	51.80773	1.00000	6.42737	1073.88930	3.85833	10.32821	51.24197	0.03923	4.46436	6.71368	67.95413
5.85709	28.28489	6.22869	8.36709	8.89933	11.63409	47.71358	58.15754	1.00000	9.37310	1179.87596	5.61386	7.53235	48.15659	0.04520	6.21644	7.20228	40.37266
9.53023	9.85	8.96436	6.50967	7.58430	17.55582	50.70674	28.21499	1.00000	9.31508	1109.71404	11.27295	6.14644	53.63333	0.11483	8.33247	6.46468	33.44467
6.01890	73.7553	7.56254	8.45749	10.28046	4.84985	68.87616	35.35653	1.00000	10.22683	1111.95398	5.31086	7.41685	15.5439	0.05902	7.05701	6.94515	56.13285
2.76494	124.84472	7.67710	7.09879	8.53828	13.62482	22.98733	50.82142	1.00000	8.49879	1102.19298	2.91284	10.75191	10.13361	0.03221	2.42295	7.96214	28.11861
6.37919	51.67462	6.82590	8.49878	9.27148	29.40352	61.97655	32.44536	0.00000	6.45324	1063.61612	6.76000	9.79671	32.65246	0.02866	5.40070	6.90905	72.50927
6.88441	-0.91979		7.13475	5.97150	12.85710	56.54673	50.84945	0.00000	5.57225	1052.82392	9.11521	5.28919	51.42708	0.08949	7.82393	5.77248	31.94265
7.18142	-81.23621	7.66586	6.65364	9.43269	3.92214	24.89045	80.41777	1.00000	8.73581	1127.14216	10.06217	7.39671	33.98154	0.14459	8.65825	6.40217	57.57933
4.96296	4.82313	6.60271	6.58642	7.19919	19.14149	79.30499	84.13401	1.00000	8.38258	1133.72564	2.72132	9.52638	51.24197	0.04440	4.59241	7.18411	61.55513
7.89469	-52.51028	6.61099	6.41970	7.21484	25.15705	71.18962	48.43122	1.00000	9.82585	1148.73334	9.09676	6.19155	-28.81833	0.24903	9.21316	8.01763	51.31153
5.13515	43.2379	8.94295	8.25412	8.73868	23.01110	42.29848	51.40671	0.00000	9.58486	1058.21196	8.29908	8.90065	50.06	0.10000	8.03659	8.78312	53.24150
9.49700	73	6.45369	9.00785	9.42372	18.83710	49.12880	68.72499	1.00000	9.14165	1050.44250	9.26213	5.49050	40.93333	0.18485	8.91603	7.37289	50.19876
3.65479	105.89333	7.85127	6.86564	8.87971	10.98299	74.39834	42.47158	1.00000	10.37832	1051.54293	7.53197	9.13552	34.56861	0.03814	4.46887	7.45128	44.58525
6.23576	6.92917	7.92591	8.36490	8.22538	17.61008	62.02991	63.68548	0.00000	7.46729	1151.39390	10.61581	6.28830	52.31333	0.13129	8.47243	6.65021	68.13734
11.35658	115.8614	6.30981	7.72525	7.35490	10.39530	38.19679	40.38000	1.00000	8.69287	1081.81138	10.28423	5.24973	-31.95224	0.26834	9.33114	7.22951	52.14465
5.94582	-74.01042	7.81752	7.24177	8.71673	12.07901	59.20664	46.26895	1.00000	8.89731	1107.91787	8.19049	7.86410	41.50343	0.13196	8.46727	7.34310	46.16166
5.49083	2.2469	6.70283	9.10418	9.29421	18.96300	40.20288	59.61702	0.00000	9.70146	1056.20305	7.56247	10.38831	48.90472	0.08041	8.00327	8.19116	65.82869
5.64193	-3.52751	7.93959	8.13005	6.94168	17.47233	58.53330	67.65826	1.00000	8.58212	1083.39376	5.08645	9.54976	50.7236	0.03329	5.65265	7.28955	61.05550
3.75262	29.47306	8.53241	7.53376	8.67485	11.55260	51.79206	46.86886	0.00000	9.80116	1149.44633	8.33618	10.71282	0.49113	0.33923	9.59107	6.82730	57.70948
2.85086	-48.59278	5.41101	6.78826	6.03767	6.21336	81.57915	50.52312	1.00000	10.72703	1152.15605	3.69711	9.97284	-23.7975	0.04406	3.42420	7.53611	47.03687
5.16288	-73.9625	7.56279	5.90448	8.15315	9.70516	46.92470	56.62072	1.00000	8.78348	1079.05919	3.79610	9.60844	40.81	0.03401	4.65768	8.54503	19.67658
5.31371	24.71204	8.66758	7.00117	7.63277	21.78742	50.52730	60.15505	1.00000	8.34053	1175.39117	5.32502	10.55462	41.57439	0.02249	4.45599	8.14263	56.80467
4.27876	-35.71667	6.54423	5.37396	5.16605	10.55352	53.17801	41.48094	0.00000	7.73134	1071.73666	7.01660	6.23967	-8.66667	0.31990	9.49893	6.91490	69.91679
6.53136	120.97844	7.88078	8.49516	8.81915	1.97260	49.13176	75.60156	1.00000	8.55524	1113.06354	8.20509	8.09185	14.8361	0.19017	8.86013	8.94120	81.56973
8.97334	15.00835	5.70878	7.98217	8.68212	19.58179	57.87529	46.35944	0.00000		1140.78080	4.59139	7.32443	51.14942	25.17860	13.94799	8.38361	45.91311
9.12840	14.34085	5.57087	7.03944	7.13555	15.77261	80.07733	71.40741	1.00000	7.28761	1179.38843	9.03115	8.29828	40.87363	0.09633	8.09530	8.18733	57.42200
3.82221	4.92235	6.23807	7.55900	6.44420	15.47661	63.88152	42.09840	0.00000	7.60870	1199.78235	3.41890	6.23087	7.65649	0.21438	9.09025	7.21298	38.75853
7.32045	140.11667	6.74805	7.67253	7.57669	8.16393	60.64592	52.24809	1.00000	10.86540	1132.89320	9.61860	6.65679	37.56667	1.64627	11.19860	7.75928	70.12791
8.69621	-44.31389	7.29750	7.66938	9.99663	-4.09712	56.52617	69.40571		7.67541	1107.27571	8.00899	6.27476	-19.7625	0.07270	7.50269	6.80595	42.30144
8.09851	43.2379	7.79417	7.08568	7.83261	16.37426	32.46513	60.33556	1.00000	9.65531	1149.72605	8.92086	5.93170	50.06	0.26913	9.29210	8.30773	46.59007
9.05513	22.53083	7.66228	5.54644	10.57324	14.05647	43.80399	41.88648	1.00000	6.62685	1077.19564	8.71935	8.46064	44.22639	0.03531	7.08659	6.79493	59.72399
3.48513	-58.70072	6.40478	8.69511	5.71962	-1.64026	49.30591	63.95658	0.00000	7.90070	1152.95690	4.15488	6.51057	-34.74785	0.48712	9.93689	9.49601	68.81479
6.75235	118.53333	6.66210	6.88871	9.04246	15.70206	35.24760	32.77998	1.00000	8.22259	1097.86956	7.20640	9.22455	27.92333	0.07032	7.04975	6.95326	50.59693
3.53530	114.51667	7.49706	7.17359	7.09480	18.30056	58.38588	44.57831	0.00000	6.53661	1083.06159	4.92964		33.78333	0.08862	7.51777	7.39710	58.53054
6.30881	15.46667	6.86148	6.39365	8.50251	3.33482	34.06231	51.25149	1.00000	10.73874	1054.50053	7.44382	8.13940	47.05	0.09768	7.66805	7.35400	53.46345
4.56010	125.21972	7.20827	6.06498	10.79778	21.10375	57.97958	72.14715	1.00000	9.97931	1082.02337	6.30623	8.95766	-8.99167	0.03971	6.29849	8.01675	50.01586
5.92024	12.19458	7.18831	8.48222	8.48536	13.11751	57.76442	54.78897	0.00000	10.03067	1152.19176	6.47972	9.92816	10.61285	0.07048	7.20342	7.85587	72.00065
9.64609	-58.70072	6.71931	5.79383	11.02684	6.82541	29.41138	61.46762	1.00000	8.95729	1064.13212	9.04494	5.41978	-34.74785	0.17191	8.76556	6.81910	48.80526
10.01611	89.20083	5.29324	7.22969	11.21683	23.00947	37.49583	69.38137	1.00000	7.37203	1057.17042	7.56712	6.20421	55.54028	0.23199	9.07679	6.68303	49.30350
5.57858	3.64633	8.65763	7.14361	9.91786	10.66072	36.79183	32.67952	1.00000	9.26247	1132.94295		10.39717	6.8485	0.03748	6.50508	6.73689	81.54761
9.19677	-89.64066	7.46483	8.48187	5.80893	16.14330	47.83123	43.23175	0.00000	4.56855	1080.81628	5.98898	5.33639	40.56754	0.85998	10.53161	9.40031	33.90479
6.31220	71.67164	6.87650	7.16579	6.42274	17.07724	47.25542	59.02327	0.00000	5.67285	1137.34982	6.56301	5.80214	30.29184	0.33816	9.54955	7.45726	54.71795
8.34782	32.6178	9.51694	7.02797	10.11592	8.53253	42.35414	63.32109	1.00000	8.27164	1116.95043	8.44924	7.23230	46.65581	0.23667	9.09401	8.82934	77.75783
10.02904	2.95924	6.53449	6.63371	8.21911	25.39939	71.93270	31.44363	1.00000	8.97430	1054.73382	9.30675	4.57191	36.76775	0.12437	8.35386	6.59410	53.72715
5.66671	-58.70072	6.96860	7.75517	5.19685	9.74399	57.96258	37.75487	0.00000	7.28209	1106.63076	7.48735	6.17993	-34.74785	0.05480	6.76485	6.36857	50.30827
5.87190	13.39954	7.90995	10.47095	9.30842	-1.96197	46.56090	50.17190	0.00000	9.60520	1138.13314	9.86403	7.81788	43.62558	0.13097	8.36528	8.76724	62.46221
8.73213	72.54566	5.15310	6.25278	8.48256	6.04392	56.31796	75.52916	1.00000	7.69582	1166.09222	6.43032	6.58967	29.69221	0.32281	9.51438	7.67301	31.27476
7.24252	30.96755	5.92875	6.30669	8.91315	21.46637	27.14578	52.33528	1.00000	10.89769	1105.02211	7.60726	5.20181	49.07866	0.25886	9.22280	5.59784	49.14447
5.38990	-122.39168	8.22778	8.03827	8.81752	10.89746	62.89941	39.22008	1.00000	7.88014	1074.16089	6.81280	9.94751	40.58654	0.02094	4.67960	7.35242	62.61603
6.63584	31.33078	9.58418	7.31988	8.78624	13.22878	56.57820	58.59375	1.00000	7.83918	1129.38963	5.29201	8.34796	47.56494	0.02344	6.06518	7.76698	70.94814
6.40103	14.01481	7.11321	7.64364	9.05902	14.19726	47.16652	43.47496	0.00000	10.49989	1088.44593	7.36305	9.07455	42.67164	0.07704	6.98612	7.33843	57.11171
9.07401	28.67582	4.73730	7.13678	9.83856	12.55717	77.26289	57.71207	1.00000	7.72051	1095.18518	6.69597	5.55593	40.98894	0.09882	8.08543	7.78434	48.37159
9.04075	-82.90375	8.75572	6.91764	8.05997	25.56235	68.86845	54.90317	1.00000	9.00818	1123.54948	10.16490	5.85369	32.54044	0.07272	7.74342	7.64549	36.74214
2.80914	6.51352	7.75387	8.86854	6.94863	9.63690	59.19541	43.15684	0.00000	10.60025	1158.59330	7.96902	10.15348	51.19139	0.27095	9.34335	6.91738	68.53247
6.73923	26.01649	7.81133	7.31685	9.44891	10.56576	46.70968	34.25956	1.00000	9.49475	1068.64929	6.70738	8.75218	44.43579	0.06687	6.89746	6.89292	58.96090
7.99745	137.02166	6.05783	7.26139	10.22926	28.20024	51.57889	77.06794	0.00000	10.16536	1061.37847	8.25482	10.00377	35.48199	0.21791	9.20312	6.61404	61.69747
3.30093	17.4674	7.04968	7.36322	6.12271	19.82091	29.09513	79.53813	0.00000	10.25599	1182.71750	7.44979	9.13540	50.86079	0.11201	8.14307	8.59576	59.24429
6.63146	-0.29825	7.55706	6.71417	6.18420	20.27959	44.95953	41.77993	0.00000	6.75469	1169.97425	6.09459	6.47499	51.39148	0.08489	7.92879	6.75788	65.42048
5.07615	86.68363	8.29486	7.38199	6.82916	18.77486	27.13924	51.00432	1.00000	9.26777	1140.97334	6.72563	10.23122	23.49668	0.02936	4.54884	8.49023	80.43993
6.71644	11.412	6.28013	8.24553	10.07034	2.97820	61.92455	35.80572	0.00000	9.87220	1061.23876	7.37728	7.03264	45.50369	0.06193	7.44732	7.64796	71.44716
5.75900	-95.30106	6.64931	8.34615	9.41804	23.07607	68.14148	34.68742	1.00000	10.10665	1054.55978	7.07923	9.18400	32.35126	0.03879	6.19686	5.99112	73.75844
6.43986	-58.44417	7.79558	6.35521	7.80030	22.60854	50.32305	18.07183	0.00000	8.70820	1071.73856	10.99839	6.15513	-3.14306	0.51137	9.98857	8.53610	67.05628
3.51673	135.31667	7.22121	9.42624	6.30011	17.03889	66.24123	47.16985	0.00000	8.17311	1113.79551	5.23146	6.93178	34.25	0.08813	7.42419	8.01931	40.05381
8.19276	78.40102	7.15305	7.78951	9.03728	25.68873	29.13521	58.45592	1.00000	9.42953	1108.14275	8.24672	8.42054	27.9247	0.18586	8.97699	7.91572	28.26578
5.83388	-71.23106	9.65861	8.73770	6.32269	12.32752	53.29541	53.00370	0.00000	6.36938	1103.93076	5.72092	7.01101	-32.45242	0.70484	10.31361	8.26951	74.78603
11.30604	48.41667	7.71570	6.42147	10.70566	8.66162	52.46396	30.85946	1.00000	8.70975	1112.63385	12.11032	6.30497	-17.83333	0.11251	8.54459	7.13135	62.68234
6.09285	-122.24092	7.20051	7.70031	8.14172	11.86993	41.40433	88.35602	0.00000	9.97417	1079.80738	7.15243	10.06664	47.4943	0.18334	8.86242	6.81052	50.63702
6.62217	-70.92866	8.42268	8.83962	6.00425	14.56915	36.89818	62.40106	0.00000	6.31369	1120.23821	7.79964	6.64867	42.52787	0.13399	8.45398	6.74139	46.15027
7.88288	67.84222	4.10471	8.15838	8.44768	31.55151	30.68426	76.95766	0.00000	7.64611	1114.86279	11.51324	4.88193	40.11583	0.16864	8.78026	5.61628	57.64157
4.89223	48.41667	7.94314	7.48925	6.93286	25.68462	34.45341	45.61425	1.00000	8.63601	1195.76978	4.03190	8.99909	-17.83333	0.01492	3.83811	8.91906	33.85896
7.64865	-91.11667	6.51733	8.45711	11.69205	9.52265	47.17812	58.57457	1.00000	8.63731	1114.94849	10.47038	8.50263	14.93333	0.06224	7.61882	7.55077	36.56444
9.18073	-1.47217	6.24863	9.14516	10.30062	14.51626	42.23223	49.21374	1.00000	9.12549	1058.68049	8.90804	5.97369	53.46506	0.35261	9.65474	6.95878	56.10322
9.35988	72.54064	8.61250	7.33709	12.29020	1.32467	62.98568	62.18987	1.00000	9.15048	1123.81144	11.30208	6.51909	31.82539	0.82513	10.50430	8.11583	50.83998
5.64125	135.31667	7.26037	7.12233	8.89601	20.54378	37.00460	46.34468	1.00000	10.49497	1149.95366	6.29508	9.02251	34.25	0.04300	6.70262	6.62043	38.85791
5.43127	-95.30106	6.39972	8.33461	8.65291	4.41281	43.64376	39.94328	0.00000	9.72689	1111.50629	8.40670	9.26551	32.35126	0.12478	8.28473	9.13572	58.20979
8.33751	74.3092	7.68668	6.56153	9.32263	2.10814	46.14057	48.01576	0.00000	8.12097	1072.59632	11.24214	6.03369	33.37526	0.25902	9.21957	8.04609	55.55632
5.54950	74.3092	6.97630	6.66447	7.12189	29.44631	84.52095	55.47092	1.00000	5.61448	1144.60570	3.87761	11.97667	33.37526	0.02272	3.16779	6.14319	49.90476
5.36615	-97.03285	8.37891	7.14357	8.48530	1.27891	59.37965	76.03739	0.00000	9.56981	1179.94270	10.26215	6.60714	47.92526	0.09266	7.80490	6.69587	39.80607
3.90335	3.39467	7.63960	7.43110	8.04871	32.47502	33.15406	44.58670	1.00000	7.98300	1197.20289	2.80284	10.39329	6.45407	0.05413	2.92263	7.35425	46.92425
4.38101	79.41727	8.03522	8.94873	6.05136	21.72526	68.33001	33.55858	0.00000	7.35758	1057.87642	4.59747	6.86888	12.25282	0.18897	8.81930	7.96900	30.92238
8.84405	-156.47432	7.43043	5.54390	7.32632	27.98691	38.05040	59.34155	1.00000	9.96270	1171.06467	8.36061	4.20075	20.88953	0.49543	10.00257	7.46714	50.53189
5.19303	8.62118	8.15764	5.97932	5.89085	13.13737	53.63874	42.38838	0.00000	7.53924	1181.78500	7.32016	6.47113	45.44694	0.06852	7.32316	7.91632	55.43528
3.81086	103.6032	9.25896	6.55375	9.48817	17.25910	56.35961		1.00000	11.00112	1061.80616	7.67627	10.11506	1.6561	0.03669	5.45434	6.93380	65.81956
4.27708	122.20488	9.51468	8.25707	5.79887	-0.80119	75.36838	51.31656	0.00000	8.27708	1198.88896	5.81961	7.56181	29.98869	0.02551	5.89303	7.74077	81.72970
6.29644	100.48528	7.35624	7.67372	6.24251	29.09743	64.69581	82.68162	0.00000	6.61177	1132.01125	7.79315	7.32745	14.37395	0.10131	7.94254	7.74193	61.75131
	2.2469	9.19573	8.04993	5.89364	10.37897	53.12185	36.14256	0.00000	6.49654	1146.63936	6.71524	5.73362	48.90472	0.15052	8.64795	6.65096	26.03106
9.14371	-2.09814	7.00212	6.90896	5.61108	15.15097	39.34659	31.44515	1.00000	10.53431	1103.32142	10.44375	4.75065	57.14369	0.42882	9.81750	8.21932	60.13851
7.88630	35.96944	8.12286	6.88814	5.49745	26.48008	55.93108	21.04168	0.00000	5.91489	1143.00331	6.88386	5.32505	56.03361	0.01894	4.81237	6.52404	52.13019
3.79320	-94.74049	8.16665	8.59045	6.75212	19.66763	39.01346	60.63150	0.00000	7.23594	1101.67969	5.69094	7.62694	32.5007	7.97088	12.79341	6.96143	47.38230
8.73112	77.54372	6.70095	7.14688	9.10303	19.89697	61.65800	49.10953	1.00000	8.78138	1092.33744	9.05233	7.02641	10.12268	0.33693	9.54227	8.28948	73.80091
6.24207	-8.33147	6.74848	8.49563	8.91986	14.21001	47.31295	50.51217	1.00000	10.43614	1093.86662	6.72073	7.94176	41.20485	0.07130	7.30118	8.33925	71.02345
10.77583	-60.47389	6.77752	5.51554	8.69845	6.96199	60.99139	50.76064	1.00000	10.23844	1138.30062	10.68569	5.11599	-34.64167	1.43853	11.06733	7.86638	63.15193
3.32034	-117.71978	6.95472	6.94053	6.90925	30.26044	47.00531	67.91309	1.00000	9.21537	1055.74441	2.84979	11.52649	34.09668	0.03998	2.96796	7.96110	45.68399
9.44602	102.3278	6.10707	7.12407	11.07470	14.83689	53.37431	45.11233	1.00000	9.18605	1131.40988	9.46762	5.13498	2.2139	0.17567	8.81834	6.89674	46.27576
7.46135	-101.2591	7.66170	7.22050	6.40895	22.73817	39.67800	59.35287	0.00000	4.60423	1149.03006	6.32350	4.39263	21.01858	0.35994	9.62467	6.49206	68.34008
5.30341	120.14278	6.55865	6.11072	10.64913	17.72651	42.48559	53.86744	1.00000	7.98163	1087.86251	7.10344	10.63683	32.50611	0.04317	5.76193	9.33605	74.79598
11.50989	4.85668	8.01278	6.67524	9.44476	4.40218	39.51232	52.27217	1.00000	10.07345	1117.77470	11.53575	4.27440	36.27462	0.43494	9.83211	8.43022	56.25667
8.40004	-0.76773	7.37659	7.65386	9.08911	10.56194	75.16675	41.03479	1.00000	8.77703	1183.36720	7.78856	5.12304	38.38479	0.14307	8.50350	6.75934	50.22469
4.73834	8.62118	8.05453	8.11397	8.69327	19.89449	37.10939	63.25211	0.00000	9.56755	1157.27591	10.52999	7.87136	45.44694	0.38553	9.70302	8.24130	32.25437
6.64973	100.24529	5.31989	9.04544	9.12085	4.72546	24.26337	47.61785	1.00000	9.53721	1052.43240	7.64036	5.50882	5.4709	0.13696	8.26585	6.52092	31.46992
6.14705	-79.62603	7.90105	7.91763	7.74095	13.51313	45.90048	44.29574	0.00000	8.86097	1092.96656	9.35596	7.29696	8.88988	0.13534	8.32383	8.03290	57.49063
7.19010	-84.13722	6.91132	7.98840	10.02473	28.93760	51.99694	48.28562	0.00000	9.08667	1175.10048	8.30609	9.82352	9.92787	0.17953	8.79451	7.55236	32.56339
6.81710	17.80774	7.90669	10.32046	8.97314	9.50296	17.24467	68.99353	1.00000	10.40149	1079.33906	7.26478	8.24914	40.55851	0.10809	8.11300	7.98061	47.34948
5.70625	-4.0573	6.38975	7.45722	7.63990	9.28426	50.90520	58.07793	1.00000	7.48468	1118.83076	5.30327	7.99948	55.82737	0.07994	7.83902	6.50736	48.87586
8.15914	122.22833	7.16560	9.12875	7.15908	16.28147	36.11216	57.58083	1.00000	10.30199	1055.19353	10.86226	6.76301	40.66482	0.34875	9.56539	6.51982	50.57746
6.50209	106.85417	6.63743	7.77922	8.85324	14.16051	59.67324	71.35674	0.00000	9.21029	1184.07114	6.44937	9.41047	-6.48167	0.03080	5.97651	6.13087	60.29257
4.47302	-75.64963	6.90500	6.95002	5.03634	8.58142	63.67198	50.16378	0.00000	8.98256	1163.14264	5.08322	6.63030	40.24537	0.04338	5.18316	6.58642	60.69868
5.02462	76.0586	5.10202		8.51062	32.08397	48.05292	37.47098	1.00000	10.35752	1160.74285	4.45741	8.48703	16.06213	0.03575	4.93042	7.12857	42.21967
6.95881	106.85417	7.13426	8.54456	10.79018	26.18134	40.55650	60.20150	1.00000	11.95134	1137.87924	9.54887	7.34249	-6.48167	0.30947	9.49829	7.75519	54.68701
5.46290	-100.44843	5.17069	8.03933	7.06391	16.12939	58.99097	47.80307	0.00000	9.32251	1105.85946	8.38103	7.02905	20.74122	0.06020	7.34223	7.92707	30.22681
6.30685	-80.38297	6.71776	8.45864	8.33867	4.94096	48.26246	55.22977	0.00000	9.35315	1178.28272		8.56174	42.8334	0.14070	8.57948	8.00340	43.55889
