PM2.5	latitude	H2CO	PAHs	NH3	Pb	O3	PM10	PRES	CO	C2H3NO5	warning	NOx	TEMP	SO2	longitude	CH4	CFCs
10.40701	-4.42472	46.74514	10.24139	8.40277	34.61949	6.38286	11.79082	1168.38973	9.15068	2.93017	0.00000	7.80188	8.51261	7.90809	-41.45861	8.38932	51.77559
6.28654	-11.78333	56.91821	8.40095	7.14969	84.51316	5.73791	8.42144	1109.17774	10.44500	0.13752	0.00000	9.56065	2.23081	8.47085	19.91667	8.66789	41.70290
9.77579	53.53041	51.69197	7.77303	6.96560	86.72466	7.44973	6.87905	1180.75642	8.14484	0.04643	1.00000	7.55572	12.93623	9.32956	43.67663	7.64483	54.45451
10.38172	34.08565	28.82056	11.85075	6.12664	47.21892	8.38837	12.31062	1166.80762	9.01433	4.87732	1.00000	8.57890	11.31129	11.01777	74.80555	7.63281	40.65520
4.32473	34.86472	22.32075	9.66714	9.70588	53.94697	6.78160	7.38307	1199.94633	9.74786	0.04448	0.00000	8.15558	1.77044	10.94914	117.55417	8.02513	22.61362
7.93607	34.65918	0.00000	9.21946	8.88243	59.19643	7.81164	5.56567	1145.60149	9.28835	0.04468	1.00000	9.45203	14.82277	8.16004	109.22921	8.66120	40.84803
9.29569	34.08565	56.47754	8.26627	7.90553	56.85594	9.97929	8.83343	1090.06786	8.09405	0.19384	1.00000	8.08224	0.68923	11.49435	74.80555	8.86639	39.10254
10.26372	29.38242	47.46003	7.31717	9.39713		8.74272	8.46035	1105.27170	10.47293	0.14312	0.00000	7.60906	-8.29853	6.92995	70.91106	7.55737	16.59087
11.40691	-25.42944	56.82668	4.56481	7.91499	41.98944	6.72307	9.75548	1171.13666	7.42847	0.42696	1.00000	9.99795	-11.57025	11.16846	-50.00639	9.39678	43.89366
9.67728	52.48173	67.03976	9.93587	6.62323	31.49436	7.97013	11.28819	1144.69136	9.66327	1.77582	0.00000	8.18252	35.27491	6.96688	-2.12139	7.79502	42.42903
8.68101	42.50729	67.10312	12.11669	9.14441	65.42036	10.05823	10.73655	1062.22367	6.92011	1.02300	1.00000	7.69383	19.32563	11.47906	1.53414	9.13376	39.20940
11.23593	36.02506	34.92506	8.85157	10.24693	37.07185	5.27904	9.46702	1101.97214	7.02687	0.31582	0.00000	9.97243	17.33351	8.40148	-86.77917	9.27005	53.91181
9.53198	25.92127	44.08899	7.17120	6.71266	46.58407	6.82638	5.70529	1175.72881	9.48773	0.05373	1.00000	9.39375	19.98321	9.35073	86.79271	7.87466	56.05187
10.27704	40.2737	35.44186	8.15268	6.93680	34.14829	9.11340	9.55166	1154.10896	8.99875	0.33987	1.00000	7.31970	4.88690	8.28886	-76.88442	8.14764	49.45944
4.87667	51.65333	51.11118	7.58111	8.76544	31.40720	5.23922	9.58399	1129.60392	9.29926	0.36841	0.00000	7.68577	21.64739	10.17229	5.2875	9.14841	54.10933
8.28216	48.35693	50.43887	6.61002	7.14368	62.99674	6.56848	5.75452	1197.35890	10.80009	0.04020	1.00000	8.65257	22.61798	7.46932	10.98461	9.53847	37.18155
6.00572	41.27621	52.54332	9.73507	8.29894	62.02558	6.36557	9.18256	1078.85944	10.33950	0.23723	0.00000	6.75726	6.70948	10.82583	-72.86843	8.29799	36.41527
9.02724	27.09978	58.33794	9.85821	8.17144	62.09116	7.69820	3.60901	1154.47296	9.34462	0.03644	1.00000	7.13150	7.97353	7.12400	-82.45426	9.36423	35.52177
9.21736	53.00974	65.01510	6.50666	7.83590	69.54753	6.16131	6.49917	1055.24587	9.93425	0.06481	1.00000	10.27682	22.85746	8.58770	-3.05814	8.86427	55.15101
5.28159	0.76755	53.22924		7.39331	48.43312	6.60999	9.95762	1144.12510	8.96863	0.49796	0.00000	7.30063	18.02343	10.05494	24.43973	8.81290	33.35716
7.80944	51.67822	22.92015	10.56896	9.25764	40.83324	10.47377	8.52845	1157.63685	10.41625	0.16674	1.00000	7.47000	17.49710	8.80056	33.9162	8.34819	51.22360
8.19464	41.94175	66.78141	11.72162	7.73907	53.22185	10.55418	9.34319	1117.82786	8.46482	0.29255	1.00000	7.61316	10.51358	10.63680	123.50266	8.36766	51.46717
8.82018	46.09273	33.37119	8.08177	7.67652	26.09641	9.61055	9.40701	1101.37273	9.55517	0.30226	1.00000	7.08127	15.20076	9.47497	-88.64235	7.67589	52.43821
10.12799	61.72744	35.53586	8.93989	7.43876	49.56920	8.38534	10.54506	1176.70164	8.09973	0.86940	1.00000	7.58288	15.67694	11.50381	17.10558	6.84512	56.24900
9.03864	32.50611	47.35802	4.21430	8.14554	44.95909	5.21167	7.02555	1147.07243	11.46773	0.07523	1.00000	6.52773	16.55453	8.87963	120.14278	9.23474	41.80913
9.06592	-17.73648	39.12934	7.65767	8.87565	42.22480	7.55256	6.71454	1122.08943	8.53161	0.05548	1.00000	8.34628	23.25638	9.42921	168.31366	8.53522	47.18229
7.16686	53.38333	53.76602	10.08453	8.11875	58.19348	7.01992	8.88587	1173.03686	7.60326	0.19279	0.00000	7.41882	17.46520	10.35855	-0.76667	7.45950	48.72395
8.00144	3.51667	53.86105	5.63344	7.22645	40.70264	8.16355	9.62221	1128.47941	11.00632	0.35425	0.00000	9.19345	13.37492	8.62128	11.5	7.53885	32.47691
8.69333	11.8659	49.68626	6.44010	8.18583	52.26744	6.48681	8.27767	1190.38351	9.41272	0.11992	1.00000	8.20001	16.81993	10.03050	34.3869	6.23328	31.61155
6.62093	41.20485	59.83099	9.64265	7.85773	50.72390	5.94835		1188.40284	10.81335	0.19232	0.00000	9.28504	6.67082	10.28939	-8.33147	8.15743	58.09370
9.71123	50.5107	57.18302	8.81125	8.51316	75.83573	8.67797	9.83036	1101.38057	9.62351	0.43576	1.00000	9.50484	-0.81062	9.09582	18.30056	10.08730	56.31184
8.95159	-4.42472	46.95719	10.13140	7.66791	39.24101	9.73598	9.34781	1102.58384	8.65351	0.28297	1.00000	8.91737	12.14647	10.41366	-41.45861	8.39149	24.13820
8.77013	-7.51611	67.24085	9.23748	8.47181	74.65855	10.35001	9.07747	1096.64323	9.07840	0.22715	1.00000	8.78781	9.05750	9.77460	109.05389	9.15050	48.52293
11.38025	52.21099	54.27801	9.43863	9.37959	57.66049	4.52387	10.14325	1191.18134	7.54911	0.58704	0.00000	6.46588	16.65066	11.36315	7.02238	8.28759	57.16049
9.91696	-32.05251	57.80886	6.15703	10.49217	46.48361	6.31193	5.26982	1068.21538	10.40320	0.01555	1.00000	9.47259	18.70478	9.56479	115.88782	6.47271	2.61171
10.81911	20.88197	54.37703	2.03913	5.68753	33.12230	6.47622	9.02583	1113.33677	9.09473	0.22279		7.63033	27.08458	11.21708	85.83334	5.68394	37.65910
7.74724	48.35693	59.58161	10.41804	8.53395	67.96006	7.51517	5.20376	1093.26916	9.80313	0.03528	1.00000	8.85830	13.48224	7.61327	10.98461	10.11146	35.47908
10.04741	40.49748	80.22689	7.96702	7.85648	43.62518	6.81684	5.19527	1076.07170	9.21798	0.02149	1.00000	7.01841	22.75015	8.48552	44.7662	6.92575	43.49363
7.67091	35.95664	72.07615	8.60937	6.86500	34.57865	6.13247	10.16382	1106.55454	6.65672	0.59561	0.00000	9.16416	5.24183	9.65048	36.7138	7.02013	46.63493
7.37864	33.54428	55.96526	7.56827	6.59990	42.08284	6.86524	10.77255	1139.00023	10.68976	1.06119	0.00000	6.25385	15.45481	9.54863	-84.23381	6.97258	53.76088
8.74985	3.02013	73.04866	4.58806	8.13479	58.11009	6.16509	7.97359	1162.16652	8.73667	0.09104	0.00000	9.19452	6.39489	10.82336	30.91105	8.29965	38.23840
7.21493	41.50343	35.35268	5.76326	9.93922	80.22804	5.89213	7.16360	1194.31582	11.76835	0.05841	1.00000	9.24188	29.93066	8.55622	-74.01042	10.00646	
10.80330	-34.28853	64.30305	6.38524	6.99158	41.11068	7.81785	9.27339	1097.37372	9.65292	0.25705	1.00000	6.81177	21.11848	10.28580	146.05093	6.80739	55.02671
10.08027	45.9836	61.66164	9.45077	7.88426	47.86707	6.06404	12.50593	1115.43560	9.41480	5.95378	0.00000	9.13509	16.69430	9.15717	12.70038	8.32849	46.02383
10.65677	45.78071	42.78425	4.97844	7.85951	50.64508	6.46899	9.53908	1125.21140	8.12160	0.33286	0.00000	8.46346	4.62107	9.52237	12.84052	6.78752	49.21451
6.27923	5.27247	35.85472	8.71694	8.27742	64.89795	5.23214	7.47078	1141.38519	9.10402	0.06561	0.00000	7.39006	28.11903	9.83571	-3.59625	7.38972	46.12356
6.52437	40.24537	44.51455	9.18161	8.41626	51.54953	6.52342	11.49853	1058.98623	9.44799	2.19405	0.00000	8.64470	9.17241	10.87967	-75.64963	7.18678	43.91690
8.23222	17.06542	45.92149	9.96425	8.39123	23.30333	10.75661	8.87453	1086.30149	8.32863	0.20167	1.00000	8.31047	5.47341	11.15469	-96.72365	9.04193	55.37097
9.04603	53.5942	52.34745	7.32596	9.08432	58.59211	6.67849	9.37682	1062.56555	9.82612	0.28808	0.00000	8.47158	14.71027	10.06016	25.8191	8.18796	42.09320
10.01170	5.30383	53.86532	6.41953	6.16958	47.39860	6.27689	7.49774	1058.09189	9.22211	0.07354	1.00000	8.37555	4.50619	9.17571	-1.98956	8.76271	39.53260
8.77358	53.19146	40.73898	5.15656	8.02572	61.88424	8.65755	8.44854	1094.98804	10.76807	0.13260	0.00000	8.58479	19.68121	7.98858	-2.52398	6.97037	44.92345
8.28009	40.65538	36.16709	8.85559	8.41926	59.59069	7.11096	9.26782	1136.24643	6.73979	0.28706	1.00000	7.39693	11.78108	7.36154	-74.38987	8.42705	56.83760
9.02845	44.73941	65.83533	9.93388	8.83878	42.54585	9.97494	8.63987	1061.57032	8.64589	0.15625	1.00000	6.57545	33.10682	8.29792	-93.12577	8.28525	60.60950
7.93113	51.84819	36.59138	10.23866	10.39420	49.15885	8.57652	11.70679	1096.18667	10.44560	2.69663	0.00000	7.20469	18.03442	8.21148	1.26738	8.13629	26.35455
9.88467	22.75218	51.15653	7.29048	8.30938	62.79293	6.49848	5.55053	1118.17569	9.69364	0.03716	1.00000	9.01779	-6.23986	8.04946	72.68533	8.21114	48.56298
10.47282	-30.60106	57.82495	8.43817	6.30751	67.04902	7.63541	10.88766	1089.32366	8.68023	1.20182	1.00000	8.28771	-3.87216	12.30282	-71.19901	9.03890	38.33413
8.54103	0.46005	35.76767	9.26354	8.88811	60.01194	9.42793	9.58775	1085.40956	8.65070	0.35673	1.00000	7.84497	4.17414	12.10409	34.11169	6.88236	43.33530
6.75511	43.82634	55.99809	10.17218	7.39413	49.72596	8.71825	10.56667	1096.25933	7.67867	0.88991	0.00000	8.65354	16.51801	9.54432	144.09638	7.09268	41.59966
11.61152	32.44874	51.59100	7.51390	11.19714	45.23455	7.66116	9.07124	1116.26429	10.26711	0.22728	1.00000	7.63368	13.62364	9.44854	-99.73314	6.72568	37.70982
3.66661	51.4781	46.83053	7.09514	8.13991	58.04097	4.16258	5.99551	1170.22996	9.62795	0.06171	0.00000	8.80237	33.18196	9.65574	57.3552	8.84917	47.91351
5.68074	33.42585	46.66523	7.82353	6.75639	42.49403	5.94073	10.06114	1121.87707	8.68973	0.52075	0.00000	8.44268	-0.45477	9.40548	-6.00137	8.11811	51.31509
9.80995	26.9423	65.84036	9.34473	8.22817	52.93363	7.85699	5.58643	1061.89541	7.79247	0.03629	1.00000	8.27568	22.81635	10.67051	68.11759	7.72162	39.67774
5.46122	12.95629	33.84406	6.96486	8.07444	48.98283	4.03485	8.07838	1051.19210	10.36096	0.11953	0.00000	8.71018	18.07221	8.55213	78.27539	9.15766	65.10692
6.13151	45.79377	52.48837	9.71715	7.76001	43.68322	7.11874	8.82895	1087.52392	9.29287	0.19034	0.00000	7.37473	28.77857	9.77732	8.88104	8.48489	36.47195
9.00858	40.57788	42.64170	10.74877	6.14545	59.23460	10.00665	8.64224	1081.37981	8.63585	0.14307	1.00000	8.91046	5.46463	8.41096	-73.95958	9.06039	36.86781
7.21005	34.65918	69.85502	6.52069	7.75485	59.19809	5.40708	7.46171	1104.16228	11.69155	0.08053	1.00000	6.55140	22.26864	7.76539	109.22921	7.83374	26.60256
9.80899	-8.28333	34.30653	8.68747	9.19482	49.72417	7.49534	7.96936	1148.82873	7.35260	0.10969	1.00000	8.41521	7.92841	10.42406	-35.03333	8.37756	35.94224
9.50632	10.66668	46.68546	5.57982	8.70226	41.47815	6.59886	5.84266	1148.48232	10.31456	0.03483	1.00000	7.44758	7.42991	8.55599	-61.51889	8.67697	44.92017
8.74900	25.95533	33.27325	4.39639	7.59027	49.93216	6.29294	7.19099	1181.45852	10.49488	0.08013	1.00000	8.60492	28.52147	9.82755	68.88871	7.88993	59.37469
5.97654	3.11988	48.50609	10.88663	7.12831	48.37964	8.39529	7.52272	1070.91072	10.48164	0.10115	0.00000	7.91467	16.25186		35.59642	8.78881	44.81678
5.83866	-1.63333	72.02480	11.06843	8.32966	32.93342	7.68710	5.21150	1104.21993	8.99275	0.06472	0.00000	7.28001	-1.63836	9.93363	13.58357	6.47229	31.85815
8.08336	42.16808	55.74874	9.46429	8.47572	36.25136	7.80085	6.55383	1152.00260	8.41791	0.06723	1.00000	9.04698	12.07570	9.05856	-88.42814	7.86211	40.53231
7.73759	43.48961	52.88530	5.95235	6.82461	48.73923	3.89099	8.53718	1089.49805	6.19530	0.15267	0.00000	9.14896	19.81613	9.57565	-8.2194	7.35454	41.82917
9.10362	38.38479	77.13072	5.50250	7.13076	67.86875	5.97468		1185.12109	8.50953	0.24825	0.00000	8.37406	4.00907	10.19125	-0.76773	8.49466	66.29796
9.30311	34.06635	62.81599	6.03384	9.23127	51.18406	6.58939	7.53676	1074.66138	9.30799	0.07340	1.00000	8.36224	20.08081	9.57794	-84.67837	6.58316	39.95697
9.10970	-19.72806	65.94796	11.86811	8.48937	53.96412	8.30332	7.91001	1061.06436	8.36057	0.09341	0.00000	8.67602	21.94114	9.15611	-50.19556	7.49568	58.79683
6.04326	42.64031	47.25334	8.20196	7.25323	43.42310	6.08990	9.99566	1119.52137	8.96369	0.50177	0.00000	8.82043	11.46456	9.41781	125.51176	8.52602	42.52558
9.47723	-11.48472	47.05447	3.80104	8.01528	38.30837	8.38039	7.86448	1196.10986	9.84834	0.09981	0.00000	6.98154	9.38663	8.31069	-37.93278	8.03541	41.00120
10.52427	-4.06667	44.07032	8.07995	9.05591	44.69832	5.69603	9.96560	1059.44732	8.72286	0.48649	0.00000	8.28897	7.58277	10.87977	37.73333	5.44054	32.92740
8.59282	5.90702	62.32644	7.79488	5.76624	57.62503	10.47583	8.42735	1138.32700	8.54153	0.14063	1.00000	8.39257	0.02124	10.41157	116.10146	8.77834	65.75333
8.78440	9.82564	36.92666	10.14473	8.56212	61.69620	7.50303	6.26404	1167.05226	8.23377	0.04701	1.00000	8.00719	4.84648	8.62168	78.25795	7.23169	49.57110
7.98301	35.06667	46.19633	8.93317	6.98657	49.07827	6.95684	5.62823	1135.22514	10.00301	0.04548	1.00000	8.38088	18.66194	8.24748	135.21667	7.62585	51.70235
8.85454	43.61092	52.40239	7.27481	8.40916	47.68638	7.67199	8.58084	1068.52606	7.90582	0.14854	1.00000	10.90782	8.17920	9.99481	3.87723	8.53453	25.52726
8.20904	55.64776	44.51968	10.17521	9.00006	60.50644	7.19326	6.05333	1170.59840	9.11302	0.03380	1.00000	7.48501	18.44815	8.00265	38.02486	8.54783	38.62198
9.13513	13.56667	43.50643	10.65614	7.37541	58.05541	7.61600	10.04228	1110.30199	9.04085	0.53628	0.00000	6.85146	30.31517	8.98369	-15.6	9.55749	17.71141
7.56133	51.35084	36.64663	8.62233	8.57083	30.96272	10.50832	8.14463	1178.59352	11.33825	0.11488	1.00000	8.26572	20.23847	8.41698	-1.99421	8.75432	42.34922
5.48753	36.65	56.70596	9.14968	6.42292	76.66484	6.64589	8.49565	1052.71086	10.20429	0.14233	0.00000	8.88536	4.35409	9.39360	138.31667	6.52199	50.69524
10.01080	-7.81667	53.75812	1.92383	5.54669	57.20906	5.52480	7.71281	1148.39564	10.78708	0.08731	1.00000	8.36861	8.38273	9.88584	112.01667	7.91485	26.90763
10.36054	23.1959	53.14071	7.88209	9.64820	55.15289	8.45349	10.05117	1061.24097	7.17982	0.54319	1.00000	10.51622	4.30951	12.06765	86.51499	8.55201	60.54237
11.94031	4.96667	61.30527	4.87229	6.70031	44.38223	5.82648	8.87837	1088.39248	7.17042	0.19049	0.00000	7.93368	7.45314	10.41400	10.7	10.03335	54.23286
7.95385	49.5099	42.54508	8.40612	9.19846	58.57099	7.12581	7.23369	1126.44957	9.31428	0.07180	1.00000	9.43584	8.35484	9.13069	6.74549	6.41844	43.59495
9.15614	55.1904	85.47173	7.75243	7.34529	50.28863	6.83234	6.65076	1059.01227	9.14430	0.05548	1.00000	8.35453	16.62665	9.30571	30.2049	8.45904	44.55242
4.99629	51.47805	63.75433	8.87398	10.90750	59.82142	6.98118	11.11689	1088.33863	9.80750	1.49216	0.00000	7.07590	21.01539	10.68129	6.8625	7.67270	47.09733
7.94763	42.50729	45.40306	9.44397	7.85060	57.64112	10.19410	8.76381	1058.16380	9.38148	0.17428	1.00000	7.40718	6.03517	11.24396	1.53414	7.65636	43.83300
10.18407	34.08565	34.46073	8.63056	8.20602	57.90913	9.42938	8.53012	1165.94993	8.58689	0.14421	1.00000	6.32981	9.34294	8.33773	74.80555	7.18663	40.08919
8.18430	34.15429	53.54352	7.37283	8.12025	54.32164	6.00256	10.41945	1083.93930	9.27078	0.76699	0.00000	8.73584	18.95594	9.68738	3.50309	9.35854	51.25075
6.90429	13.70727	28.06055	13.09994	8.92084	43.94701	10.04766	10.20205	1199.94030	11.72361	0.63691	0.00000	7.82021	6.43444	11.11446	9.15013	8.13831	57.65506
11.01868	40.85158	53.25583	5.99705	7.04986	51.77845	6.46029	5.73921	1160.74019	9.30034	0.04738	1.00000	8.00378	36.86143	8.43289	122.74754	8.99844	50.02583
8.07167	35.6803	69.09996	5.37937	7.04147	45.30603	3.82201	11.73098	1143.88125	7.11068	2.75454	0.00000	7.54329	28.82628	11.75711	51.0193	9.53185	47.08491
3.71962	48.90472	67.77829	7.18098	7.57555	51.79878	3.83699	6.06394	1050.44730	11.40496	0.05091	0.00000	6.94689	7.99837	9.59758	2.2469	8.43027	40.37684
2.61421	35.48199	51.84212	6.98893	8.43528	40.82928	2.90118	6.04760	1113.04791	9.36575	0.05504	0.00000	7.37183	22.89430	12.34627	137.02166	7.82212	37.44565
9.29998	11.50526	66.64584	6.73019	7.51768	83.85978	7.21690	9.66852	1057.85059	10.77491	0.37205	0.00000	9.10795	6.98167	11.16077	77.23826	7.22527	43.50930
9.04001	18.03496	43.39152	13.28220	7.62113	48.53566	11.18041	11.26939	1127.79176	10.71661	1.77039	0.00000	6.37842	0.52148	8.83945	-66.8499	6.97472	50.43974
9.71088	5.90702	60.49640	7.28635	9.67116	33.21246	8.54074	8.93410	1106.94241	11.45475	0.19581	1.00000	8.59555	9.41528	7.21655	116.10146	5.84555	50.52350
9.00205	41.55838	42.22584	6.49784	6.89311	56.25573	9.58214	8.43203	1122.42637	10.13778	0.15102	1.00000	8.69780	19.19086	7.88906	-81.56929	10.15885	20.90624
10.54702	50.75767	57.34767	10.87071	8.50617	46.89269	7.60989	11.03646	1105.33667	10.18359	1.37624	1.00000	7.29584	28.74034	10.39836	-1.5443	8.74433	50.46570
7.65213	37.16911	69.49737	6.00399	7.66962	61.60564	7.46618	10.29005	1162.46962	10.37299	0.67125	0.00000	7.48473	19.01412	8.56617	10.03478	8.41897	68.89379
11.69666	-21.44236	49.76276	8.58298	7.25805	48.42270	7.01198	10.20039	1115.53474	11.45315	0.63452	1.00000	7.08467	13.59438	7.50764	27.46153	7.21176	30.81710
6.99487	33.92866	52.54371	9.08362	7.69758	62.48340	5.97022	8.29103	1193.11624	9.54656	0.14078	0.00000	6.92182	18.12616	8.94349	-6.90656	7.60780	48.36746
8.04788	13.73417	72.05564	4.65864	5.26433	37.98424	4.40033	6.18796	1112.64934	13.24067	0.04866	1.00000	8.39272	12.56001	8.16864	-89.71472	7.82349	44.36946
7.20837	51.30001	46.47605	8.79922	8.30430	49.97831	5.30501	9.87008	1050.10568	9.84098	0.45148	1.00000	9.93343	22.86206	10.04872	13.10984	8.93357	51.78571
8.59632	-11.78333	83.56287	6.79154	5.27256	52.35182	6.66058	10.67908	1176.12868	10.15503	0.99117	0.00000	9.44906	21.86181	10.39563	19.91667	8.32772	36.48422
8.34119	59.80917	24.99008	8.78062	6.03512	39.52716	10.01050	9.04974	1178.89718	11.19547	0.23055	1.00000	8.23826	22.53753	8.35768	30.38167	6.34415	49.08825
11.79081	44.80477	58.11709	8.46234	9.34761	50.22979	7.56247	10.05983	1139.53500	9.89702	0.53926	1.00000	10.48703	10.27117	8.00976	-0.59543	8.15848	63.14401
9.39861	3.51667	53.92577	12.86733	9.13209	74.10354	10.38093	9.90234	1070.02803	6.61231	0.46629	1.00000	7.41884	14.66045	8.89698	11.5	8.24418	1.14522
7.44002	42.64031	47.08336	9.38974	8.56937	53.89720	6.58078	10.76852	1135.09978	10.30162	1.06664	0.00000	7.63143	28.46493	9.51098	125.51176	8.56553	35.44083
7.80897	40.37528	46.96770	9.70952	7.24145	53.33903	10.50729	9.59077	1183.93207	9.88906	0.36061	1.00000	9.07249	8.61393	9.30577	28.88222	8.38715	47.32155
9.51470	-11.78333	66.79090	6.28667	8.38732	52.77925	7.05276	5.94937	1056.03353	9.06045	0.07285	0.00000	7.34914	14.40546	9.20223	19.91667	8.59789	30.90749
10.78512	14.0823	56.27911	7.88058	8.29447	56.05743	6.22456	10.90241	1141.53894	9.18583	1.24432	0.00000	7.72325	15.27540	10.42793	98.19151	7.24033	21.33754
9.76386	39.72943	36.13186	9.01657	7.71215	49.37119	8.86601	9.63876	1199.20415	9.83339	0.36801	1.00000	10.08880	36.55690	8.68811	-104.83192	7.60230	48.29015
10.11061	-32.05251	37.38834		8.05164	58.09762	8.29271	11.33791	1179.99819	10.51607	1.86436	1.00000	8.09467	4.78089	9.01898	115.88782	7.59106	47.29562
9.28248	37.1759	45.64482	3.08948	9.51409	47.89622	5.20209	6.75971	1172.66802	11.68129	0.04903	1.00000	7.52405	0.12011	8.94587	128.9889	5.34712	46.19049
5.97553	33.50921	44.84845	10.06828	8.26082	49.82646	6.53987	7.02890	1104.00819	8.91649	0.07543	0.00000	8.26111	31.82224	10.49374	-111.89903	6.91888	34.35954
10.21118	34.81667	56.12705	9.01920	9.43188	53.73250	8.61287	9.19586	1144.71155	9.23209	0.25744	1.00000	7.41973	27.43977	9.73368	137.4	9.17489	52.81308
10.21015	40.2737	52.30177	7.96870	8.76400	60.38788	9.18201	7.68182	1105.53039	11.17619	0.08711	1.00000	7.29016	14.95128	6.69630	-76.88442	8.78405	50.39909
10.00693	6.33444	51.25208	5.99004	9.60888	51.23540	9.28157	7.66169	1163.37524	9.67954	0.07577	1.00000	8.46875	9.08403	6.95135	124.95278	7.35771	39.05623
8.09277	42.50729	48.95916	9.44665	9.15625	33.45379	11.07973	7.20075	1137.27363	7.98708	0.07327	1.00000	9.64264	20.64553	10.44642	1.53414	6.98799	44.60638
10.23221	34.25807	61.50347	9.35107	8.06946	73.13743	9.03105	10.03215	1093.96277	7.39205	0.53144	1.00000	7.92533	22.83683	11.10298	-88.70464	6.96794	30.75679
8.32957	34.65918	64.06115	8.55722	8.63993	52.21827	6.79946	11.20598	1137.27626	10.18559	1.64011	0.00000	8.11204	20.04913	7.03071	109.22921	8.59149	40.52911
11.02691	51.19139	42.23411	9.38468	8.63289	36.47507	8.24156	10.29881	1106.50856	8.98887	0.70453	1.00000	9.22812	22.72478	9.75340	6.51352	8.28549	35.36418
8.38854	47.48444	50.82686	9.26280	7.91598	40.51775	9.93733	8.35507	1083.76451	10.16918	0.10950	1.00000	9.84383	26.57624	10.20147	36.25361	6.90134	38.97409
9.26298	32.50611	44.48206	6.73268	8.14247	51.16143	8.17611	8.69128	1095.37037	7.34354	0.15792	1.00000	6.63031	-0.69339	10.98277	120.14278	8.50017	27.04232
9.28374	40.68066	58.00499	6.58956	9.02306	31.87272	6.99973	11.19278	1100.69669	10.14541	1.61316	0.00000	6.88960	12.65956	9.98146	-73.47429	8.13045	49.00909
8.20933	-4.83	58.75927	5.40229	7.57289	48.03869	5.67716	5.06860	1194.88155	12.12492	0.04011	1.00000	7.91315	12.03941	8.96416	29.65806	7.61428	48.58425
6.16076	30.5427	70.91931	7.92601	9.06856	57.51917	5.13050	8.09098	1146.45734	9.43952	0.10564	0.00000	7.93047	13.09215	8.62515	-97.54667	8.21381	28.31963
7.12221	-7.54972	53.27771	11.03277	8.61545	46.12648	9.56675	11.48799	1166.67365	10.87553	2.17244	0.00000	9.98777	5.02813	8.81239	110.71639	8.24578	56.09254
6.30224	50.76306	67.92270	7.92119	6.15826	48.00674	5.51405	10.93709	1197.94179	9.03934	1.29855	0.00000	7.39836	16.55566	9.87718	-1.29772	7.99596	50.58608
10.65594	42.8334	47.21017	5.58362	8.89866	76.60504	6.20276	10.49732	1127.79269	9.43116	0.83219	0.00000	9.46212	12.99384	12.47630	-80.38297	6.62033	40.96135
10.57795	24.41288	51.96733	8.32841	6.44438	66.94886	6.57284	10.25132	1079.66251	9.69822	0.65195	0.00000	8.31838	16.71879	10.32466	76.56719	9.79460	42.61895
11.31211	50.86079	41.01546	8.14886	8.63476	58.48362	6.93118	6.01686	1108.89520	7.83056	0.05398	1.00000	9.12256	17.35984	10.04163	17.4674	7.10079	53.90733
9.57952	40.57788	31.12723	6.69366	8.77470	41.65303	7.72570	7.21924	1053.85002	7.96961	0.04785	1.00000	7.06790	6.27916	9.87595	-73.95958	7.97415	60.02535
