O3	latitude	PM2.5	CFCs	warning	NH3	longitude	CO	CH4	SO2	PRES	H2CO	TEMP	PAHs	C2H3NO5	Pb	PM10	NOx
11.93529	6.03333	13.05807	56.04986	1.00000	8.56617	37.55	8.78259	8.64111	10.48868	1192.99799	12.48085	-2.75296	7.26276	1.33544	62.30345	8.58101	7.07898
9.03150	53.43333	7.13727	54.56363	0.00000	9.74865	-7.95	7.57488	11.02625	8.59907	1193.51869	64.96518	18.96544	7.11106	2.36280	36.98645	9.13127	8.89270
6.25190	55.64776	10.61092	42.56577	1.00000	10.70913	38.02486	6.18022	9.21266	8.78914	1079.86009	41.01547	15.18541	8.42465	4.72885	56.70547	9.89581	6.84359
8.95553	46.32313	10.26733	66.13166	1.00000	10.53398	-0.45877	7.11237	6.99708	10.46248	1167.78218	45.33990	8.56068	7.74034	1.41984	33.07935	8.56022	9.19626
7.79782	50.9803	9.45772	39.33785	0.00000	8.35388	11.32903	9.07772	10.84039	6.91455	1174.42264	32.30185	6.02952	9.38658	1.11194	37.73025	8.15201	9.67700
7.11453	-12.91667	10.44854	40.15806	1.00000	8.74304	-39.25	6.07744	8.01390	9.57199	1194.80566	56.43907	18.07072	8.70292	1.51789	66.92837	8.58278	7.98220
10.04746	48.98693	11.65130	51.84845	1.00000	8.94050	2.44892	9.04791	10.09056	7.20175	1074.83178	76.89504	11.30735	9.02742	1.63182	43.66839	8.74388	8.46199
9.58288	48.90982	10.41153	50.98282	0.00000	9.08721	2.45012	8.46343	11.54733	4.71206	1132.52575	53.55012	15.96816	10.35789	0.45227	53.97780	7.26731	9.66819
11.98786	-4.24444	9.09968	28.14807	0.00000	9.99139	-42.29444	8.69639	8.24008	7.88345	1175.85860	47.41860	14.00456	8.71460	8.23686	48.36451	10.43260	11.33873
9.48638	13.56667	8.03955	48.19779	0.00000	8.47165	-15.6	8.97266	11.93055	8.47895	1106.66240	29.15256	1.91574	9.32038	0.86343	44.68107	7.73292	10.11714
11.48813	-22.9	10.27909	40.80800	1.00000	8.14406	44.53333	6.61613	6.11528	8.35136	1075.70556	47.15278	2.02953	7.42481	1.34116	79.00042	8.32963	10.22736
11.20748	28.54944	10.91988	45.32839	1.00000	9.57507	-81.77285	6.88091	7.21000	9.36478	1069.66271	43.80180	5.55376	7.93096		33.55065	8.44563	8.82561
8.24095	29.98869	11.14743	37.65644	0.00000	9.84334	122.20488	9.22991	10.89560	8.11587	1078.75237	34.96935	2.87577	11.11432	3.14596	35.49193	9.40924	8.76193
11.22720	40.85158	10.59908	42.56764	0.00000	9.49713	122.74754	7.33077	7.06190	9.26911	1082.01771	52.35783	4.56608	8.83554	2.84110	54.89423	9.30361	11.91841
8.66158	8.56697	9.96221	72.91195	0.00000	8.54992	123.33471	9.19781	8.95831	9.22944	1109.76100	70.52170	22.13614	9.33445	2.09976	51.89773	8.97353	9.91517
10.81640	37.73604	10.19812	51.99310	1.00000	9.84357	-120.93549	6.60169	6.96294	8.30587	1133.72999	42.17317	29.78316	9.04031	0.86570	35.25037	8.10694	9.41724
9.22328	1.6561	10.53234	44.56180	1.00000	9.30841	103.6032	7.64047	6.66713	10.92823	1108.01851	53.31482	16.99210	8.26059	1.60528	35.64511	8.75981	9.40896
7.14750	-4.26613	11.86452	53.83262	0.00000	8.20370	15.28318	7.10115	9.53160	8.13039	1112.98843	52.63598	14.15414	9.19985	1.25917	9.46192	8.54572	6.20102
5.68394	-7.54972	10.57027	53.35874	1.00000	8.50712	110.71639	8.85524	13.02932	6.89704	1198.62462	34.92101	23.13245	9.00791	2.12275	59.86325	8.94660	11.23552
6.32058	25.92493	10.72240	52.99017	1.00000	9.68932	73.66633	8.39892	7.01144	10.67884	1170.80754	57.22425	14.89769	8.51859	0.68330	62.35592	7.63791	6.25742
5.76466	39.22493	11.95923	67.40340	1.00000	8.31100	42.85693	8.70537	6.09419	10.46938	1103.66421	57.99392	16.63189	9.17627	3.72817	56.19179	9.62179	6.27879
8.55553	57.47908	9.36551	46.99583	1.00000	8.28808	-4.22398	10.33129	6.16268	12.24327	1131.70693	40.24392	6.52450	8.17139	3.66748	50.36253	9.60951	7.02700
9.15676	45.39402	9.26057	38.94640	0.00000	10.60865	9.29109	11.82462	8.18080	6.60088	1168.26821	42.01215	25.96101	8.15691	3.97096	17.83124	9.66745	8.72300
7.20510	39.22493	13.23829	51.95360	1.00000	10.40854	42.85693	10.70066	5.65625	11.03663	1147.85337	53.97149	7.88149	10.79956	0.44883	66.93098	7.61197	5.96709
7.90945	32.42067	9.56270	56.96857	0.00000	10.50415	-104.22884	8.78614	12.44375	6.71279	1181.52321	34.71430	14.52470	8.66710	12.70235	67.47377	10.88399	10.68871
10.90486	36.6009	10.40031	49.31217	1.00000	9.05064	126.665	7.26256	7.75660	8.52281	1066.16183	44.97489	13.68829	8.64851	2.99630	51.21966	9.39807	9.48114
9.54495	41.48199	11.71239	53.25079	1.00000	10.49385	-81.79819	7.87774	7.83609	7.29281	1135.39641	51.62943	10.63495	9.72620	4.55243	54.43464	9.84440	8.84040
10.20210	-6.48167	11.38337	29.66368	1.00000	10.44606	106.85417	8.83048	8.93016	6.74717	1169.27216	50.83426	-0.57823	10.00037	1.33638	42.67031	8.75988	9.55111
9.60226	43.82634	8.85148	53.01066	0.00000	7.83375	144.09638	8.16888	12.21892	9.22526	1178.45521	42.78906	12.17452	11.46078	16.69680	41.01875	11.15605	8.98110
8.95189	50.72043	10.04431	72.99673	1.00000	9.83867	11.34046	7.65067		11.13482	1062.61347	48.89671	6.93968	10.02514	1.95279	47.66214	9.03538	9.20188
11.76331	-5.41667	9.09419	36.71785	1.00000	9.36340	38.01667	6.79709	7.68744	8.07178	1053.85962	50.31122	18.32193	10.22068	2.01401	54.08992	9.00475	10.79561
8.57503	50.26729	10.98135	51.85537	0.00000	9.60868	-119.27337	7.29348	8.11005	9.77379	1064.21858	72.37854	6.66177	9.82326	0.48064	48.84760	7.71116	5.31248
10.43790	56.11281	8.93054	48.53333	1.00000	9.16442	69.49015	6.30622	5.73181	7.94062	1131.49846	34.35879	18.64072	8.08532	4.49693	64.69319	9.82437	11.95711
6.04472	35.25064	12.97357	25.96628	1.00000	7.60687	-91.73625	9.51560	6.91546	9.57198	1183.35564	60.53927	34.13659	11.10040	2.06657	29.98659	9.06032	5.62092
9.12233	20.21322	9.35567	68.55136	0.00000	11.02187	-100.88023	11.44027	8.85771	7.15538	1062.30133	56.73443	12.54164	10.36903	1.50876	53.83415	8.70239	8.99680
8.88305	36.53333	10.22546	59.14586	0.00000	7.83505	136.61667	6.58408	9.41631	8.67394	1148.94624	50.44791	32.26404	10.06368	3.12383	64.30353	9.41130	6.55310
11.60243	58.63667	11.68459	36.75347	0.00000	8.16695	59.80222	13.85156	6.73111	4.92090	1067.53957	58.10630	3.09816	9.92649	1.41314	51.78454	8.73523	10.17276
8.00234	45.78071	9.58660	56.98149	1.00000	8.50544	12.84052	8.27001	4.92794	13.47434	1189.94399	76.44216	16.62478	8.63830	1.07620	48.76191	8.36189	9.92850
9.25364	40.1675	10.58047	45.59457	0.00000	8.09755	34.37389	6.58776	9.90100	7.53930	1197.97418	64.88826	11.33266	7.45841	3.22388	66.50307	9.49912	6.52489
11.11866	37.49223	10.10818	45.80548	0.00000	8.83803	15.07041	9.56631	7.49071	7.72214	1130.62937	32.11526	29.31961	10.51082	4.02815	32.65363	9.66545	10.86290
7.48660	25.13915	10.64711	41.31978	1.00000	9.33411	73.06784	8.58857	8.59834	9.46771	1095.06098	72.88970	21.50236	6.27054	1.61476	51.70824	8.79831	6.02120
9.43655	51.67822	9.05629	62.31619	1.00000	10.19051	33.9162		9.30232	10.37934	1051.95595	56.13232	23.37252	10.51331	8.70634	42.74778	10.51614	9.01668
8.41528	55.85	10.83078	57.87795	1.00000	8.64062	37.56667	7.29531	6.96774	10.51604	1116.17900	45.34543	23.61542	7.72202	13.48801	41.69769	10.92784	8.57714
6.57567	54.58048	9.37095	40.38643	0.00000	9.87827	16.86194	5.56369	9.73306	8.51816	1171.72980	44.84413	2.25158	8.35881	0.32350	51.47580	7.66132	6.74048
10.92933	21.28306	8.97232	39.42052	1.00000	9.18818	-89.66123	4.91032	2.17322	10.88768	1124.96128	21.57611	15.81362	8.64803	1.00037		8.34068	13.06342
8.77611	51.21667	10.13906	57.99557	1.00000	10.42562	6.26667	7.48388	7.67527	10.08425	1075.70628	46.44264	6.31914	8.83190	18.83990	41.44574	11.27715	8.42222
7.68537	45.16024	11.37919	51.46835	0.00000	9.46769	-93.08883	7.61928	10.67184	8.24389	1183.51823	39.45172	36.04338	9.99552	1.55762	51.31376	8.64840	6.86198
7.85549	-19.65	10.88431	53.14543	1.00000	9.31630	47.31667	9.60429	10.18551	4.53103	1074.89140	34.68945	9.99592	9.40847	3.06784	71.06191	9.43610	10.30251
10.13172	-22.57306	9.71735	22.15779	0.00000	9.66208	-47.1725	11.18716	9.09969	4.84126	1079.70996	65.98142	18.08686	9.86741	1.93519	51.13896	8.87517	9.73496
8.61152	50.56149	10.39011	54.57805	1.00000	8.47303	4.69889	9.45855	6.10886	12.02895	1156.05588	53.47595	17.08636	8.58394	1.59275	56.92695	8.78500	8.16216
6.74144	45.40008	8.32682	56.52893	0.00000	9.27220	-73.58248	7.79051	12.42763	5.85531	1090.65593	47.29152	17.36778	7.41409	3.32524	25.09432	9.46570	10.58562
11.24593	54.48147	10.61714	51.09807	0.00000	9.78359	53.47103	10.80403	7.84553	9.08266	1053.07203	69.57262	9.92200	9.02272	2.76158	39.62433	9.36933	10.95266
10.00810	42.64685	11.00507	64.09318	1.00000	7.50878	-5.55835	9.12681	9.66901	7.26580	1096.70061	55.29100	25.39392	9.13474	3.16618	39.82712	9.50216	9.49293
10.11261	40.55851	10.71678	54.88216	0.00000	9.26390	17.80774	13.04039	8.03389	7.12610	1136.84055	31.88207	26.19243	7.97015	7.97856	26.43036	10.40572	9.48455
14.38235	41.57439	9.73594	79.32067	1.00000	11.27989	24.71204	6.22877	6.39504	11.61489	1192.54906	42.10923	11.65725	7.54189	1.02589	53.26518	7.69958	10.28807
9.66603	43.96222	11.71939	45.69424	1.00000	8.63879	43.63417	9.39218	7.18432	7.01301	1074.80246	44.61789	17.20138	9.32531	0.27758	47.25535	7.21599	10.63534
11.65426	54.8421	11.39239	50.05121	0.00000	8.43897	46.5813	9.96854	8.75200	11.11093	1102.58157	43.30349	9.41575	8.81354	2.67248	41.74723	9.27298	11.87405
7.34267	47.83333	11.57809	64.59882	1.00000	9.08382	59.6	10.05971	5.51591	12.96264	1119.33244	50.92974	16.20105	9.01644	1.81871	62.34376	8.90042	8.39582
5.60915	47.76232	10.07974	39.65615	0.00000	7.71138	-122.2054	8.86575	11.80863	8.97804	1057.21216	55.55336	21.58853	9.40742	2.87630	53.09336	9.30192	10.76590
9.81392	26.32293	12.03227	70.00364	0.00000	8.34873	91.00632	5.08657	6.99534	9.04337	1145.73209	70.24979	19.68905	9.52297	0.84698	49.55461	7.82266	5.21215
8.02390	31.71667	9.54898	40.87451	1.00000	8.90402	73.38333	9.44930	8.27591	11.35030	1177.89234	35.97215	23.89844	8.39732	0.70370	39.97171	7.54813	8.05508
7.63333	55.64776	7.95855	45.25063	1.00000	7.74131	38.02486	10.31268	8.63205	12.45678	1051.44838	28.36701	6.45518	10.17990	11.12749	43.01899	10.74757	6.84625
10.87846	45.78071	11.30686	40.20200	0.00000	9.74732	12.84052	9.20235	7.42840	9.09255	1132.88413	40.19660	23.75518	9.01058	1.22459	57.93377	8.37215	11.50247
9.79579	41.9001	8.33497	67.02337	1.00000	7.31753	-71.08977	9.11031	4.60204	14.60254	1151.47403	54.73491	22.30046	8.98850	0.94448	59.99947	8.35279	10.94865
7.86590	-8.66667	10.08618	52.95005	1.00000	9.51132	-35.71667	7.27960	6.88921	11.04102	1098.08446	39.28710	25.12580	9.79033	2.96388	38.38016	9.37322	8.94325
7.91656	40.49748	10.58722	53.20985	0.00000	9.92683	44.7662	8.22785	13.56137	4.98178	1054.70406	45.44399	20.13263	8.96645	0.23756	58.21323	6.61960	13.05593
11.87290	-7.54972	12.38356	67.62256	1.00000	10.37118	110.71639	10.59382	8.54208	8.29575	1138.48384	28.51919	-0.92391	8.15250	0.79775	40.08051	7.90895	10.18840
9.14577	13.65805	10.26552	43.88755	0.00000	8.06027	102.56365	7.38612		7.90377	1053.58557	39.81470	-0.49530	9.72703	1.03249	53.36199	8.38149	9.63623
7.15949	51.62907	11.41232	46.41436	1.00000	8.38437	-0.74934	9.30756	11.08722	4.10971	1089.82032	79.78733	11.37133	7.98377	1.28927	45.55403	8.43616	8.55059
8.52033	-25.42778	10.59856	56.30230	1.00000	11.01485	-49.27306	7.26698	6.81120	7.10440	1122.88641	55.71753	9.50570	9.20150	1.09071	50.92778	8.27011	10.55860
9.55532	35.05266	9.86825	37.01000	0.00000	7.88267	-78.87836	11.06888	7.33249	7.92631	1126.08218	47.34544	30.51807	9.10202	1.72157	66.27310	8.84779	9.08227
7.54761	45.40008	9.60781	55.90622	1.00000	8.86133	-73.58248	10.33439	7.21557	12.51056	1181.57419	30.53042	6.61913	7.65217	1.23828	43.99007	8.38014	7.57173
7.84757	37.60876	9.78256	76.01766	0.00000	9.10831	-77.37331	8.77986	11.10344	6.82903	1094.89998	27.14999	15.40721	8.93932	3.39618	42.28904	9.58659	9.39719
8.38725	13.44581	11.23496	57.46045	1.00000	8.61645	101.18445	8.38248	8.86742	5.05180	1154.81272	65.25691	1.72583	8.53221	0.76146	34.96626	7.68661	8.74662
9.29310	5.90702	13.17714	51.06405	1.00000	8.51753	116.10146	11.03338	11.01739	5.77484	1132.80321	56.16260	-0.79255	9.28031	1.20287	43.76051	8.48063	7.74421
10.78129	47.92526	9.65309	59.54964	1.00000	8.52713	-97.03285	7.74951	6.44360	7.53133	1130.81987	36.70143	1.46056	8.61109	3.94075	51.75945	9.69129	12.37909
4.92212	30.16688	11.76281	49.46155	0.00000	9.64159	-96.39774	8.60164	11.27449	5.70234	1066.05308	31.73134	-5.15343	9.82107	0.50562	37.83982	7.41376	9.40357
10.81348	14.14989	10.22946	66.11024	0.00000	8.05227	121.3152	11.24877	6.28636	7.00984	1146.14360	54.54059	6.58685	9.18031	3.35293	51.99518	9.51255	9.26977
7.79601	5.6561	11.06093	65.17063	1.00000	7.14551	-75.87877	7.98083	8.80936	6.14410	1154.98015	54.85036	7.01086	10.23258	4.38123	50.08291	9.77836	8.45530
5.47173	37.49223	8.33127	61.65495	1.00000	10.88972	15.07041	6.09122	9.50295	10.60308	1112.35723	49.21665	7.32468	9.18202	1.72410	43.58343	8.84399	7.45657
8.18008	32.5007	11.17059	46.59327	0.00000	9.18928	-94.74049	7.02409	7.03369	9.39920	1176.95379	56.88145	10.82231	8.29746	1.26019	12.57556	8.30469	7.99933
9.55094	41.24264	11.65796	57.21824	1.00000	9.28614	16.50104	8.38092	9.02066	7.41271	1170.12352	60.47000	9.28201	9.13242	2.67073	35.55311	9.27193	8.22859
11.78184	36.6009	11.63759	60.55663	0.00000	7.63265	126.665	12.28395	5.50613	4.23160	1132.97485	68.13701	14.71081	8.81321	2.31883	60.58094	9.04709	10.42687
8.07480	15.45144	8.20340	63.63138	1.00000	8.50137	78.14797	5.31504	9.06239	9.22576	1105.84900	58.93199	6.85415	9.83545	16.04198	36.72377	11.11511	8.86818
8.73538	45.16024	9.64894	35.32100	1.00000	7.95311	-93.08883	6.67596	6.06300	7.23056	1123.71918	29.38845	24.07178	8.49713	4.42413	66.63009	9.84820	10.70060
8.08697	47.4943	10.55189	56.90074	1.00000	8.07392	-122.24092	6.21916	8.49538	8.70038	1146.71114	77.51270	17.92373	9.95404	1.06635	59.65338	8.29605	7.87699
10.02607	40.82232	9.24042	72.97617	0.00000	10.68455	-74.15987	5.23942	7.31280	8.36497	1178.89314	45.31757	30.89580	10.10708	21.02196	58.83172	11.39056	4.23191
5.04473	10.98778	10.49494	56.60930	1.00000	7.64714	-74.95472	9.24577	7.50421	11.16706	1084.94320	63.59829	27.26255	8.53203	2.83865	83.04882	9.35129	5.67628
9.79514	23.18	9.40080	61.31556	1.00000	8.42823	88.58	5.38866	5.72236	8.99777	1105.89914	58.70226	-4.80492	9.38572	0.87475	52.24369	7.93336	10.60201
10.10855	5.30383	9.93077	56.03251	0.00000	9.51807	-1.98956	11.15284	8.36280	9.57962	1067.47850	55.71257	-1.99312	7.97008	0.37616	52.67688	7.24737	9.95181
10.35632	48.90982	9.23122	62.56107	0.00000	8.96236	2.45012	10.62568	8.14147	7.98608	1114.31449	67.81662	22.04944	7.51800	2.44554	53.44342	9.15447	9.59487
9.43926	6.03333	11.60410	53.65766	0.00000	9.30211	37.55	12.53864	8.11724	6.76592	1098.79784	66.63252	10.12920	6.62125	1.93156	37.11798	8.89046	9.60829
9.81705	-21.42917	10.50360	65.86553	1.00000	8.68766	-45.94722	8.85080	10.17850	5.80295	1099.42174	41.90894	19.28670	8.79610	1.59958	42.45358	8.64988	9.28322
9.92804	-34.74785	8.72744	30.12839	1.00000	9.07748	-58.70072	6.58368	7.15859	7.82062	1118.41936	48.98483	14.37714	9.88924	7.75362	62.27038	10.36770	11.54543
8.94766	-31.25033	11.06116	78.68523	1.00000	9.02112	-61.4867	7.71754	5.81429	6.87658	1118.75510	87.93342	-1.19751	8.74004	0.68602	73.28388	7.71038	10.96113
8.72538	-44.39672	9.14430	59.46170	0.00000	8.95153	171.25364	7.78269	10.15381	9.97493	1070.32149	64.90158	3.41928	8.89934	1.05411	55.46634	8.32903	6.76604
10.75018	-1.63333	9.85156	61.17914	1.00000	10.35311	13.58357	12.56752	7.56543	7.63432	1149.76179	55.77434	6.86771	8.58947	17.77512	48.51437	11.21032	9.18621
8.71270	6.84019	9.96250	56.36630	1.00000	9.65969	79.87116	8.76893	8.40554	10.60164	1109.45411	48.52819	8.31101	8.10711	5.34071	53.79684	10.00778	7.99194
7.78774	59.37722	10.40261	62.58442	1.00000	7.85378	28.19028	7.78682	7.40302	6.57428	1089.87825	20.94510	31.18030	9.65545	1.13748	45.02666	8.42588	10.61590
11.89931	32.87533	8.81399	45.85085	0.00000	9.16924	71.57118	7.72079	6.82181	7.73279	1140.44078	61.62209	17.45339	8.57118	1.13728	47.26233	8.30845	11.32834
9.43213	37.49223	10.54103	38.04685	1.00000	9.31242	15.07041	7.87597	7.90872	10.10725	1164.35819	62.57635	22.86129	8.03083	4.37061	38.46861	9.73611	8.86656
7.01627	56.11281	12.20713	53.95753	1.00000	8.14878	69.49015	7.09975	8.92407	7.66610	1072.36907	22.92268	23.85631	7.44925	1.12489	56.86887	8.31811	5.98634
11.33092	46.32313	11.60251	47.67485	0.00000	8.76641	-0.45877	10.41847	7.52604	7.60964	1178.15519	62.21795	20.08023	8.76711	2.89334	75.44065	9.32329	11.75331
5.86584	51.21667	9.54904	66.49939	1.00000	8.02705	6.26667	8.56909	11.56307	9.18515	1165.34208	55.26490	4.10396	8.46996	2.03919	68.97423	8.92473	4.76389
11.89480	48.78232	11.91387	41.24467	1.00000	9.24394	9.17702	7.03037	5.77412	10.40542	1139.48243	45.14215	29.47249	7.76852	5.62293	60.30509	10.04758	8.64347
9.83696	27.52948	10.28257	29.65381	1.00000	9.71534	68.75915	7.81110	7.06010	8.34352	1068.64752	20.47908	0.87931	10.50553	1.52352	43.82706	8.71231	10.42674
6.97398	42.35843	8.37977	74.40889	0.00000	9.17480	-71.05977	8.23835	10.69318	10.14489	1173.46456	33.81287	21.36757	7.96550	3.17270	35.97212	9.48911	7.68919
11.49563	36.6009	10.33525	25.97031	1.00000	9.78487	126.665	7.56033	9.35779	8.39538	1164.16873	23.64698	17.83339	8.71276	8.02304	62.60527	10.42377	8.77412
6.40187	50.71229	11.58478	53.01089	1.00000	9.99506	4.52529	7.50780	6.00762	11.12821	1117.40837	35.81240	7.78986	10.14543	5.25461	61.62442	9.99302	8.05422
7.59328	45.4473	9.57146	57.19997	1.00000	9.69348	-73.75335	7.69864	7.95242	10.62805	1081.93606	32.92776	20.82470	8.64262	1.95261	52.00718	8.94866	7.66923
6.30646	55.85	9.50940	41.89161	0.00000	9.30493	37.56667	8.47217	8.01755	10.82082	1166.03992	35.15626	19.34403	5.31085	2.10700	58.00870	9.03408	6.60831
7.60259	3.3285	10.90015	51.86721	1.00000	9.56426	99.1625	9.23122	5.71551	12.13039	1087.33202	63.94654	23.76681	9.55057	1.09346	44.07546	7.99889	
8.81814	4.02219	11.07098	50.51561	1.00000	9.27645	101.02083	9.04413	7.93069	9.48024	1118.24702	44.64059	31.79784	9.39491	3.10999	31.46155	9.41427	7.24328
7.98922	48.28259	9.49689	56.95011	1.00000	9.26884	9.72749	4.46957	9.13905	7.97885	1151.00346	49.80310	25.68417	9.08549	0.75688	51.57536	7.92873	8.76802
11.60727	44.75874	9.25513	55.42709	1.00000	8.69387	19.21437	6.42377	4.49541	10.07296	1168.66996	43.46183	38.60963	9.12240	0.41144	56.79491	7.54794	12.61566
10.53453	41.54566	11.35981	52.79628	0.00000	7.08404	-71.29144	14.80298	7.00103	4.00198	1095.89128	37.81370	8.68877	9.10257	7.80709	57.46684	10.38707	9.26902
9.10030	-21.98333	10.46250	36.85855	0.00000	9.77520	16.91667	10.36305	8.05555	6.40920	1097.43312	65.38622	31.63173	10.47787	0.46989	44.83039	7.52540	
10.07576	-17.73648	11.20525	69.66049	0.00000	8.42808	168.31366	10.86239	6.14014	7.25961	1127.68800	38.62744	16.90769	9.12725	2.13704	38.65899	8.98557	9.75785
8.09062	22.37066	10.28500	38.25397	1.00000	9.46512	114.10479	9.57180	4.91224	12.98089	1199.92415	56.51868	14.14668	8.15747	1.30900	55.94396	8.50180	8.46560
6.36545	44.22639	10.78585	62.06776	1.00000	8.53033	22.53083	7.80259	6.75451	10.77251	1132.43811	62.88093	29.70912	9.56098	1.95042	58.11559	8.92816	7.22451
11.57599	-5.85746	9.74189	40.03364	1.00000	9.59477	144.23058	7.09098	7.03483	9.53485	1138.49855	53.85971	16.06358	7.34132	1.08413	43.21029	8.41185	10.70285
6.61827	41.14676	9.82887	65.31075	0.00000	7.18788	-73.49484	7.73209		7.97921	1147.45312	54.15984	24.62885	8.07913	0.65722	45.70536	7.56449	9.47892
10.38854	34.25807	11.08865	28.69892	1.00000	8.30134	-88.70464	9.97817	10.44461	6.38448	1123.41059	49.23623	36.53241	8.87088	5.34219	48.27682	10.00356	9.58482
7.34738	17.34769	9.99348	37.99041	0.00000	10.42795	78.55757	8.38082	10.53046	7.81454	1125.74471	49.35355	22.53870	9.84018	6.11108	54.09595	10.08598	8.48718
7.22643	25.75728	9.21707	34.32895	0.00000	9.15616	75.37991	8.81393	11.66913	7.73955	1162.54777	46.34944	22.02006	8.78151	5.06628	45.40397	9.92536	10.56692
10.00596	5.90702	8.92027	49.34232	1.00000	7.96088	116.10146	7.53913	7.21012	7.85478	1108.28694	56.69268	10.31019	9.47088	0.21645	70.01342	6.63709	12.37667
10.23744	54.48147	12.53171	51.93212	0.00000	9.50518	53.47103	8.86347	7.44765	10.43807	1116.87289	72.03507	18.14964	9.29325	3.50617	25.61567	9.48520	12.19608
5.70927	25.75728	9.88375	53.32190	0.00000	8.63424	75.37991	9.66207	10.95942	6.27317	1126.06509	66.81522	35.74334	8.66742	3.25153	37.58315	9.49258	9.52276
7.77906	43.82634	10.79335	34.03182	1.00000	7.70224	144.09638	5.58836	7.66235	9.28022	1153.13792	28.21702	-3.18127	9.29389	0.88963	45.15385	7.85056	8.32543
9.90488	4.96667	11.94185	32.37390	1.00000	9.77502	10.7	8.87769	8.13930	7.93808	1161.60237	39.44609	11.29055	8.06284	0.92115	50.57113	7.95074	8.73864
8.75696	34.8825	12.73388	53.35402	1.00000		128.62667	11.32512	11.99188	4.70874	1122.52084	43.60013	2.23224	8.47345	10.21065	52.82905	10.66100	8.20955
6.59341	35.30889	10.54799	46.06465	1.00000	8.22472	139.55028	8.83764	10.36171	8.60381	1086.43527	64.16816	9.82899	8.15925	1.39971	37.64988	8.50654	4.70224
7.52751	-4.26613	11.06190	48.52475	0.00000	9.78306	15.28318	7.60663	11.27633	8.24999	1146.12169	58.98784	16.18385	7.41680		49.18257	7.97040	10.12623
6.12597	34.09611	10.90370	40.37779	1.00000	12.02307	-118.10583	9.29555	7.26775	10.49605	1113.61064	45.34324	13.75366	8.52899	14.31286	46.39806	11.00798	5.84876
12.98274	65.84811	9.34251	52.30869	1.00000	7.22372	24.14662	6.45844	6.14580	9.12358	1052.43490	54.05987	-12.70676	9.48633	0.50003	50.78285	7.64276	11.46825
12.32837	6.95194	9.33781	51.45207	1.00000	9.26894	121.96361	7.49484	7.36845	8.46168	1103.07916	51.68213	25.29627	7.35080	12.94619	44.08533	10.88353	11.59933
7.21438	45.75279	10.72645	50.10530	0.00000	7.95873	130.57211	6.76561	8.21342	8.32148	1118.50880	53.80899	1.11639	9.95866	3.20533	74.92754	9.47768	4.23059
11.20789	33.08014	10.63599	66.55537	1.00000	7.94440	-83.2321	7.62480	5.65053	9.34303	1099.13211	65.99474	6.08958	8.65534	17.02051	43.89924	11.17547	12.23020
11.92150	32.9156	7.45336	27.45821	1.00000	7.82931	-117.14392	4.71880	4.96569	9.98737	1175.71530	57.58913	32.17664	8.97874	0.59694	65.43005	7.91647	12.82490
4.99434	-22.53722	10.13646	60.41299	1.00000	8.73232	-42.98194	4.83338	11.93401	6.37678	1138.35010	18.64413	36.10365	9.26281	1.79434	59.39339	8.77608	4.91473
