H2CO	CH4	PM2.5	C2H3NO5	Pb	NH3	longitude	SO2	latitude	PAHs	CO	TEMP	O3	PRES	PM10	warning	CFCs	NOx
67.97537	10.72096	8.58278	0.64523	39.86729	7.09905	-0.29825	8.66851	51.39148	11.14514	7.41720	4.70949	9.64669	1105.07723	8.72957	0.00000	43.69965	9.99146
3.73824	9.55628	9.49712	0.69146	41.20831	6.96245	114.10479	8.37766	22.37066	9.87614	8.72430		8.57959	1060.56829	8.63780	1.00000	49.24433	8.42823
65.37570	7.96336	10.54149	0.33651	54.60228	11.53245	43.91385	7.59144	54.03876	6.88488	6.51042	19.34192	8.42241	1109.19290	7.74439	1.00000	17.65432	10.71258
57.78122	7.91564	10.35149	0.21595	36.31726	9.67054	-93.08883	8.41302	45.16024	6.68347	7.86042	9.13012	7.36633	1190.08394	7.06966	1.00000	62.25258	8.27679
32.44571	10.54859	9.43851	0.16815	11.40083	9.21512	140.73667	6.59467	41.77583	6.42603	11.13561	18.43633	9.62371	1089.81381	6.32066	1.00000	53.25559	9.63224
56.45360	6.32007	8.92505	0.31417	58.01777	10.14799	29.47306	8.84231	0.49113	11.27344	6.10844	23.93408	8.98090	1196.52186	7.47926	0.00000	51.71377	9.78865
44.66590	10.09321	9.56592	0.17001	60.35109	7.80550	110.71639	9.42162	-7.54972	8.20751	9.44142	31.94654	8.60623	1094.66497	7.17473	1.00000	50.88903	8.09089
11.09735	9.55152	10.37581	0.24231	52.51298	8.95385	68.11759	7.80143	26.9423	5.68590	10.64013	24.12147	10.21974	1162.72239	5.66965	1.00000	51.68571	8.74330
53.96449	6.39707	11.22198	0.36813	81.82828	8.10305	36.7138	8.01600	35.95664	10.29761	7.71977	17.56546	6.28302	1073.65525	7.88074	0.00000	35.91838	8.86463
42.20542	8.71660	9.61466	1.22956	37.59750	6.41580	120.4861	6.03233	16.0438	5.61482	7.44928	8.49664	6.50506	1146.58872	9.49892	1.00000	52.27021	9.23881
41.12371	9.37796	11.33081	1.29318	57.37470	10.32145	30.98551	8.02193	2.41669	5.35253	9.41151	26.40539		1141.13431	9.48989	1.00000	39.13927	7.11609
56.15231	5.58160	8.42703	0.28789	33.37893	12.32892	91.61356	10.68212	26.44931	9.01111	5.78189	29.03089	7.50513	1108.48153	5.73688	1.00000	37.74997	7.52269
68.75624	8.98237	9.31566	0.33784	41.50801	8.05198	-56.52361	6.50497	-33.38056	8.00971	8.77095	11.06120	7.73500	1069.90144	7.72407	1.00000	51.19848	11.31455
45.45648	5.22486	9.46940	0.15993	47.89857	14.07325	29.65806	8.50831	-4.83	9.59281	5.50446	12.02478	8.58078	1124.33222	4.85035	1.00000	50.10799	8.49385
60.23864	8.58438	12.31290	0.38115	51.11205	7.75107	-81.26367	7.21233	28.90054	9.31798	5.21704	9.58886	9.08350	1086.61398	7.77708	0.00000	47.49027	10.10710
72.05253	7.53090	11.13611	0.29328	52.16242	9.91844	86.79271	8.32716	25.92127	7.37128	7.17973	17.75504	9.38341	1147.71162	6.90900	1.00000	22.57458	7.90654
49.09659	9.47991	12.75313	0.21434	37.63961	6.93559	10.58082	7.85009	35.72917	9.48780	5.25575	9.07409	8.58444	1156.14614	6.16107	0.00000	69.95133	8.74110
47.33758	9.56251	8.60683	0.91107	51.76131	5.73624	-87.66561	8.72167	41.8542	10.18880	6.60017	13.32488	8.54482	1185.39681	9.15616	0.00000	53.42792	8.75512
51.70351	11.41007	9.54464	0.25180	28.45411	4.07699	8.91229	9.75223	49.13645	10.23905	7.03969	30.10439	7.26786	1190.87541	6.91669	1.00000	43.57314	6.64091
	8.35157	11.03380	0.42911	71.19188	8.81523	9.40531	8.91102	45.53069	9.47978	6.63247	7.92245	8.05471	1153.40751	8.01313	0.00000	58.99467	8.17225
45.66497	7.29049	10.05810	0.28795	51.60307	10.97299	24.71204	7.85263	41.57439	7.66949	6.20129	17.58484	7.98989	1106.78842	7.36382	1.00000	67.97614	8.72547
52.67329	8.39696	10.73692	0.16410	47.52863	9.29449	13.44275	7.40080	38.07789	5.41335	9.95458	31.07258	7.22378	1059.01834	5.59008	1.00000	48.24129	8.13273
49.08325	11.11262	8.97981	0.36827	46.72523	5.67689	28.88222	9.07296	40.37528	10.07900	8.38620	4.44617	8.82071	1165.45850	7.99680	1.00000	49.66396	8.20503
31.01825	8.29070	9.58668	3.01719	38.94910	4.28709	46.04833	8.61837	51.40944	8.07369	4.84257	11.95940	8.72897	1052.21300	10.45638	0.00000	60.45223	8.74493
41.39909	10.04949	13.68958	0.19711	61.81762	6.91820	-71.10077	7.60505	18.20854	8.36244	6.58123	1.77082	8.89402	1146.99687	5.13231	0.00000	38.79575	7.73390
36.68280	6.42159	10.58747	0.38800	42.60028	6.85033	120.74792	9.65120	41.09822	4.07428	9.29839	-3.48058	10.58352	1195.98593	7.91373	1.00000	52.12436	8.73961
34.80158	7.46188	10.00851	0.25341	39.54855	11.51961	-73.95958	9.25111	40.57788	7.39392	8.33530	-1.91467	7.17527	1157.02355	6.97656	1.00000	65.74268	9.29212
37.04971	5.16239	8.54015	0.20130	33.79120	10.67155	122.9666	8.49462	10.7375	9.53336	6.88993	7.75289	7.54011	1101.33543	6.35386	0.00000	45.87239	7.85044
50.14513	6.83903	8.46592	0.20449	69.69639	10.70317	39.28333	7.92843	-10.33333	10.50381	6.77581	4.47541	8.02480	1054.20899	6.25059	0.00000	66.01304	8.20414
45.82538	10.56278	9.85670	0.24493	51.19116	6.70046	102.42587	10.60512	15.58552	10.65261	6.89830	7.31690	8.45581	1076.92094	7.37081	0.00000	49.29442	8.74191
62.83088	7.82360	10.55553	0.20514	62.01842	5.47605	60.8019	9.93723	56.9083	6.19468	6.61174	19.28525	8.34402	1089.92875	7.13000	1.00000	41.46782	10.11592
44.25586	8.85385	11.35900	1.34031	30.95881	11.80518	-76.78319	8.64691	18.00747	6.04010	8.81545	26.83320	9.45063	1182.29873	9.63480	1.00000	64.91110	7.77550
	7.82854	13.10178	0.16485	36.60194	11.71280	-1.4001	8.34838	7.06273	7.80612	4.31653	13.11966	9.46861	1199.89706	6.56970	1.00000	48.86741	6.82750
54.28316	9.53942	7.51139	0.53225	60.26987	8.23150	-3.05814	9.16432	53.00974	6.94396	8.80137	-1.70521	8.03798	1110.79770	8.53378	1.00000	76.93862	8.16160
53.14334	8.23418	9.19753	0.40121	75.81210	5.89391	-98.11889	8.15668	19.04222	8.28002	6.61741	12.09894	8.22357	1158.83823	7.94670	0.00000	59.19258	6.96720
55.08753	5.64780	7.73398	0.21332	43.58928	7.98262	111.73861	9.19831	35.20889	8.08833	7.73280	-5.86813	7.61763	1135.49950	7.11128	1.00000	74.40636	7.10333
57.68749	7.29688	10.08594	0.13261	62.31718	9.85738	111.73861	10.08571	35.20889	10.68403	6.71117	7.36644	7.21800	1165.20606	4.23520	0.00000	38.90060	8.65538
54.15473	7.46454	8.26282	0.35847	45.26217	7.82652	-79.62098	10.16490	9.15093	6.35140	7.73866	10.86025	8.37210	1198.87095	7.97490	1.00000	52.71678	7.97350
54.49128	11.77443	9.94354	0.28547	67.82436	6.44438	2.29275	8.84198	48.79325	7.32215	9.25504	-2.32286	7.75533	1188.26250	4.87950	1.00000	79.11070	7.78383
49.84332	10.12073	9.74930	0.18283	56.36267	7.68136	20.22625	9.08836	30.75545	9.86662	8.22377	23.28520	6.92183	1184.52134	5.84920	1.00000	45.76640	9.45727
50.78637	7.95733	9.92934	0.30419	53.65502	10.16784	-102.04897	10.43096	19.64745	6.73162	7.22376	19.19280	7.81309	1099.78744	7.68132	1.00000	65.93362	8.16823
48.94503	9.46433	7.70164	0.24812	44.19268	7.08214	11.32903	8.92151	50.9803	9.29034	8.76217	18.28027	10.05041	1099.51202	6.87992	0.00000	59.38283	7.28819
45.27037	6.84129	9.46262	0.20216	60.40488	9.35910	-116.56346	8.73936	43.54072	10.02493	6.78952	5.27138	7.69688	1184.81869	6.56313	0.00000	29.38480	8.57327
61.29175	8.87990	9.53106	0.89144	66.46433	5.16784	107.60389	10.20733	-7.01833	9.69718	5.52369	7.30721	7.83903	1125.28390	9.10418	0.00000	71.08026	7.52103
46.15772	8.28150	10.59236	1.52606	60.60990	6.54103	29.41824	7.96777	45.99194	8.37718	10.58188	7.92251	8.19739	1142.74036	9.72750	1.00000	64.76736	9.21235
58.07209	8.96709	8.82538	1.21763	62.78058	6.44454	71.57737	8.23447	21.53889	5.83306	7.39661	21.40259	8.22780	1092.50597	9.44726	1.00000	56.90139	9.64908
37.32400	6.98074	10.12751	0.19257	46.81105	11.41213	-38.94722	7.49336	-15.675	7.35201	7.53207	13.34771	6.54226	1091.38033	6.62842	1.00000	46.69727	8.03234
31.34832	10.38468	10.58854	0.93748	42.21129	6.29192	71.67164	8.83579	30.29184	11.21825	5.36880	18.11197	8.80867	1114.94382	9.22687	0.00000	52.67534	6.93593
55.06080	7.97371	7.39418	0.55863	58.01790	7.23462	21.32778	8.67953	42	5.82863	7.25161	-5.77199	9.59416	1190.62443	8.54123	1.00000	61.86914	11.51746
46.66435	6.52600	8.77775	0.21740	68.46346	10.98149	-121.74052	9.04236	38.54491	7.65837	8.66801	-5.56463	9.91544	1071.32314	6.69864	1.00000	48.18019	8.68215
55.06988	6.40608	9.18631	0.28410	55.40901	9.11966	88.18466	9.65389	22.19303	9.19778	4.76574	-0.50567	7.88179	1063.05252	7.52701	0.00000	46.50904	9.19894
24.72943	7.53067	8.20887	0.24433	74.10115	11.07589	-73.49484	10.72913	41.14676	10.44516	9.62682	11.58037	9.31033	1099.15568	5.88045	0.00000	71.15412	9.03962
37.63128	10.90334	9.05219	0.19248	58.97008	5.94068	15.00913	9.42201	37.51803	6.07422	8.32421	20.47737	9.43826	1154.95275	5.57972	1.00000	36.66235	5.61025
38.39753	10.00724	13.05376	0.14806	72.09205	8.61967	74.3092	8.39983	33.37526	5.93953	12.69958	11.38346	8.57357	1060.22210	4.28496	1.00000	50.93958	7.78090
53.63344	11.55717	9.92185	0.17822	52.05934	5.33726	123.50266	9.33211	41.94175	8.97570	8.84937	12.18525	8.47667	1056.31934	6.39210	1.00000	36.32848	8.82258
38.51045	7.03972	10.22786	0.18306	28.59213	9.01463	-87.66561	9.65326	41.8542	8.03294	5.45261	6.10161	6.97632	1089.68186	6.07703	1.00000	45.64026	6.54755
45.31222	10.42880	11.91068	0.22721	44.07697	9.80398	-5.55835	8.88058	42.64685	11.07149	6.98450	20.60428	8.99545	1179.57245	6.13348	0.00000	65.31911	9.21892
55.12974	6.76013	10.56455	0.22978	37.48369	10.89807	-48.67028	9.35157	-28.24	7.62668	7.79497	7.51736	9.46644	1061.12014	6.67818	1.00000	57.96288	8.10156
27.72943	10.46644	8.50392	0.17065	49.63750	8.72044	4.85668	9.50589	36.27462	10.05298	9.51771	21.66769	8.23186	1167.91043	5.67520	0.00000	60.63859	7.83374
57.07631	14.50274	8.07694	0.15095	63.96583	7.86595	136.84186	8.44473	34.4833	7.88515	9.81772	3.88398	7.23414	1146.20406	4.05221	1.00000	61.34696	8.27267
36.56557	8.57951	11.13635	0.15957	44.75053	10.38018	5.51978	7.26511	51.44889	10.01247	7.05966	19.47882	8.27344	1138.49697	5.27281	0.00000	38.95252	8.61903
65.56977	11.45875	7.56176	0.40824	37.55714	7.47212	26.01649	8.30486	44.43579	12.50335	8.51378	-6.04052	8.15248	1123.09119	7.93701	0.00000	58.19574	8.28926
68.05152	10.13971	11.02065	0.16182		8.90358	29.47306	8.58554	0.49113	9.18222	10.39360	28.91890	8.45646	1156.19527	6.28856	1.00000	40.04445	7.84653
33.60192	9.47141	9.92557	0.57415	73.65638	6.96544	-88.31476	7.17419	36.61033	8.40391	10.01689	20.04804	6.89319	1187.96133	8.48933	1.00000	46.19089	7.76527
39.06017	6.92102	10.12407	0.32989	48.61527		72.54566	8.79348	29.69221	6.03169	10.24976	10.56508	6.80160	1104.74144	8.08576	1.00000	64.70127	7.19423
65.05026	5.40781	10.96755	0.61101	39.62054	7.25354	37.55	8.67344	6.03333	7.70686	5.02377	11.50641	7.20859	1185.22916	8.73288	0.00000	78.50296	7.93566
38.41971	8.31849	7.63453	1.68029	37.52894	7.46329	135.6	8.71613	34.61667	6.25654	8.95126	31.90055	9.78147	1192.43321	9.79666	1.00000	55.62051	10.53299
45.73045	7.23962	9.90583	0.24024	47.27268	10.77679	101.44167	8.64391	0.51667	7.11897	4.45485	23.42414	9.31354	1164.40980	6.80623	1.00000	46.45649	9.48262
52.60870	8.89615	11.10767	0.20109	44.72645	7.79070	-87.66561	9.33297	41.8542	7.96637	7.31292	-1.36860	7.77497	1061.98672	5.05998	0.00000	41.54878	9.20823
47.42724	9.21091	9.21248	0.20754	55.77693	6.41663	83.97573	8.26559	21.46527	9.16765	7.09924	0.21980	7.96626	1105.13109	7.53834	0.00000	37.79039	7.95350
54.85453	7.61789	9.48632	0.32200	63.76305	5.85727	12.53463	7.33465	55.67938	6.80352	6.95177	20.13963	8.75781	1152.71162	7.08904	0.00000	50.61930	7.37890
76.74439	12.79513	10.90435	0.15104	53.65228	5.80451	-121.74052	9.29612	38.54491	8.49808	10.64186	10.91924	10.06825	1165.37240	4.95175	1.00000	67.57160	8.20336
54.06550	8.44207	10.30927	6.45304	42.54549	7.03579	-119.27337	7.31097	50.26729	9.15972	11.97118	18.10083	8.01315	1076.41250	11.25477	1.00000	56.57679	10.04824
51.68421	6.65890	8.36771	0.18686	34.22193	6.94530	6.76111	8.24310	53.16167	8.03078	7.58042	26.92035	5.92739	1091.02787	6.95544	1.00000	64.29521	6.69273
44.90943	6.56791	9.01047	0.20545	57.73799	9.37310	33.34864	5.53718	46.75451	9.71232	8.66034	5.37870	7.26856	1152.33110	6.72477	0.00000	39.87530	8.00570
48.41460	5.74982	10.63158	0.97620	40.08831	7.95907	5.06258	9.22106	7.50251	7.76332	6.03803	27.82243	8.86095	1148.00613	9.19666	0.00000	60.32708	8.06872
64.16163	6.20557	9.76515	0.17795	36.07566	11.15041	-104.22884	9.05210	32.42067	7.98741	6.39421	11.75412	6.69766	1143.37937	7.06917	1.00000	26.78211	9.90381
28.92577	9.17557	8.11671	0.70437	56.33581	6.15367	38.2739	8.20943	46.7055	9.74753	7.18170	19.26568	7.15039	1061.82386	8.74233	0.00000	69.88230	8.30999
62.69008	7.43290	8.27011	0.63129	54.49638	8.03893	-78.04471	8.26819	34.25628	7.25438	7.50075	14.61886	8.41549	1187.57302	8.65113	1.00000	37.76330	8.93480
48.64697	9.36824	9.14304	0.25232	32.83764	6.49945	-73.86586	6.58912	45.43341	9.50021	7.23820	25.40878	7.80334	1158.12025	7.32662	0.00000	36.35637	8.14529
27.92770	9.51425	8.57333	0.15795	38.61069	7.77306	30.38167	9.07719	59.80917	9.82091	8.47821	24.34395	8.16009	1144.47150	6.77369	0.00000	48.11870	7.60242
33.63543	7.39460	11.13656	0.20400	41.72040	9.92045	-73.25383	9.02029	-3.74912	7.02024	6.92289	16.16564	8.87687	1177.20928	6.51771	1.00000	61.10483	10.09698
62.62580	7.34123	11.37981	0.23813	41.56847	8.10550	7.2278	8.15122	50.64336	8.67135	6.33551	20.05417	8.49684	1130.84113	6.98455	0.00000	62.45445	8.06037
49.50966	10.05197	10.59676	0.21345	44.02220	6.20617	-93.08883	8.40966	45.16024	6.20040	7.99828	33.53023	8.51229	1098.65324	4.42498	1.00000	37.82813	8.57917
52.84114	7.45662	9.33829	0.22557	67.60037	10.16727	4.52514	7.41930	12.74482	9.99668	6.12781	12.05101	9.16824	1063.27977	7.18542	0.00000	61.24390	9.06021
23.79429	8.83216	10.96346	0.30843	50.54374	7.17074	-118.25508	9.65513	34.14251	8.45942	6.51415	9.26192	8.21862	1176.86612	6.99285	0.00000	67.32679	7.64058
71.96028	9.14382	10.25332	0.29434	73.06759	8.74033	71.67164	9.41383	30.29184	7.89080	9.76895	24.21594	7.18560	1132.88167	6.92879	1.00000	58.25013	7.55772
15.90410	11.08431	9.84669	0.19063	46.23298	8.27467	111.4834	7.87350	65.93381	8.76140	8.79339	3.51242	8.42479	1124.18335	5.23859	1.00000		8.16944
45.90985	6.41657	8.51775	0.14828	28.52583	11.83073	74.3092	7.77041	33.37526	8.01048	6.95474	19.78379	9.97959	1107.16808	6.21595	1.00000	49.34086	9.53505
51.11895	5.38663	6.92019	0.15296	49.38274	9.26327	101.44167	8.16309	0.51667	8.89154	6.83285	23.60107	6.17365	1135.40460	6.08153	1.00000	73.68374	8.35894
40.94109	10.06615	7.29956	0.50386	55.07446	6.67091	-70.6996	8.43089	-33.59217	10.84309	8.22360	14.60749	7.68067	1114.02807	8.43260	0.00000	48.43636	8.16188
27.86218	5.24628	11.36527	0.16821	67.10487	11.67643	37.56667	8.40548	55.85	8.53590	5.94968	16.04245	9.36396	1140.20908	4.06540	1.00000	52.94626	8.68518
53.85912	10.00460	10.99477	0.22329	39.19502	6.54669	-118.25508	9.42007	34.14251	8.06915	9.45300	23.69564	8.42752	1127.76361	6.22472	1.00000	60.47901	8.34820
64.93842	9.30881	11.01563	0.52379	55.01284	8.39287	8.51667	8.09996	51.88333	8.60380	11.98351	16.86185	8.34310	1117.29647	8.39898	1.00000	66.12439	10.78377
41.73197	9.55624	8.58937	0.23280	46.57198	7.92030	-2.09814	8.73309	57.14369	3.55534	8.64598	32.50597	10.50046	1154.26911	5.20583	1.00000	83.65016	6.91275
47.78384	9.91441	9.12871	0.21563	40.37519	7.88183	2.45012	9.82832	48.90982	9.07109	8.41965	20.64648	7.61457	1159.12312	6.57978	0.00000	61.24369	8.93827
52.09361	7.12100	10.04822	1.09808	32.46213	8.34569	-89.64066	9.91443	40.56754	9.96609	6.10687	34.41361	7.84748	1154.65704	9.37618	0.00000	52.48526	7.99717
34.92578	9.55485	9.69778	0.28353		7.85250	-9.24671	8.19331	38.72706	8.04397	9.16524	28.66556	7.04396	1160.02859	7.15607	1.00000	46.89302	9.38751
41.99418	7.76707	10.52337	0.35924	45.79656	9.68677	12.53463	7.75821	55.67938	9.30944	9.70277	24.30265	8.17669	1172.45536	7.55363	0.00000	57.51656	8.92467
58.83229	9.68792	9.10435	0.36358	65.00320	5.71661	5.55575	9.28802	46.67535	6.59141	9.10420	12.84209	8.76115	1069.81805	8.02069	1.00000	39.90163	9.31032
52.45014	9.55243	11.45194	0.19992	50.69267	8.47694	17.8031	8.59319	48.43174	9.02899	10.67861	30.62400	9.47171	1131.18777	6.73790	1.00000	61.58330	9.15674
60.21636	7.86068	10.03125	0.50355	29.83847	9.75257	-77.55777	8.47001	37.52487	6.09769	11.58531	10.22715	7.26595	1101.41127	8.47349	1.00000	62.83490	7.81920
34.43853	8.16488	9.71009	0.34785	41.00187	8.29371	-95.44744	8.72234	29.53885	4.69380	10.93882	5.56917	7.73870	1126.71353	7.89903	1.00000	46.05974	8.22602
42.27722	9.09999	9.25254	0.66320	53.12498	8.05989	-2.52398	8.70028	53.19146	7.86749	10.07584	10.54484	8.23128	1169.52887	8.72088	1.00000	49.23089	7.51028
32.09385	10.75452	9.46699	0.18247	48.79551	9.30108	2.31889	9.63895	35.21222	11.05119	9.09307	5.60790	8.48401	1133.86415	5.25314	0.00000	65.33493	8.51434
46.74436	6.88750	10.56569	0.20197	48.56999	9.14200	2.31889	8.76662	35.21222	7.40991	5.28421	21.45973	10.07196	1074.08224	6.29618	1.00000	36.48884	8.03879
29.01767	10.32102	9.00369	6.23564	34.61307	4.98964	115.88782	8.25352	-32.05251	9.56560	11.07364	38.24574	7.88036	1060.60333	11.21834	1.00000	39.89010	7.43901
22.40285	8.32893	10.75602	0.21923	53.57760	10.00465	86.68363	8.25021	23.49668	9.54386	6.77484	21.05210	9.40948	1101.49789	6.00304	1.00000	46.15103	8.46285
55.88135	4.41989	5.49259	0.26871	53.42562	12.38465	16.91667	8.75019	-21.98333	9.44190	7.11401	35.70224	9.30076	1153.67854	6.72075	0.00000	54.88549	8.76052
32.72510	12.55122	9.05508	0.17579	47.77119	8.53295	9.17702	7.66590	48.78232	7.53358	10.23877	12.24843	8.88240	1145.89973	4.82291	1.00000	53.50219	7.92315
50.92231	7.57014	10.00660	0.55368	48.13936	7.80051	46.04833	8.85798	51.40944	6.58842	8.41174	18.34420	8.89769	1069.80932	8.40296	1.00000	56.81179	9.72392
48.73771	6.95637	11.06881	0.07966	81.65817	8.74796	65.50917	9.01918	44.85278	7.89522	6.18830	16.06981	9.07552	1173.94380	6.33531	1.00000	51.45564	8.81739
54.13441	10.78209	10.12456	0.23084	41.04633	9.14198	-1.32471	10.16855	51.40148	8.04088	12.02600	14.90831	6.87638	1152.42675	7.14710	1.00000	82.94118	6.82448
63.45587	6.81451	11.59201	0.24241	27.21619	8.35240	-90.10674	8.20482	29.84576	9.62133	5.04012	11.10004	9.62287	1161.86429	6.39164	0.00000	40.24594	6.92298
41.31530	6.30826	8.76872	0.14606	51.25649	10.56468	-77.02303	7.40476	38.70734	11.21845	8.51318	21.13466	9.93445	1170.56479	6.96914	0.00000	63.33368	7.92060
46.23224	7.20478	9.61873	1.01203	65.29249	8.85550	15.28318	8.50227	-4.26613	9.55851	8.66065	27.56587	7.48487	1093.78344	9.21275	0.00000	61.14518	9.30619
59.47903	11.67362	8.92198	0.23336	45.31764	8.40514	-3.52751	7.58686	50.7236	11.87047	8.72072	5.22933	9.93870	1097.03706	7.24629	0.00000	51.95832	9.12954
46.54838	6.48203	10.06493	0.18975	58.69058	9.29422	20.89389	9.08616	42.62833	7.79066	5.90165	12.74647	7.71542	1103.18702	5.88035	1.00000	29.04933	8.37981
50.41295	10.39325	8.47800	0.22961	46.98021	8.74941	1.33467	10.83637	43.61058	6.62031	10.39807	-10.10583	8.96901	1163.60464	7.26938	1.00000	47.63756	9.32170
54.08101	11.61738	14.93884	0.12572	79.36320	7.19809	111.73861	8.14477	35.20889	9.69544	6.75081	34.45557	8.20990	1074.39569	4.55727	0.00000	38.91287	7.14441
41.54025	4.54575	7.13472	0.16283	68.86023	11.09589	-81.26367	7.90022	28.90054	10.00830	7.24093	9.61159	8.45723	1175.81016	4.62493	1.00000	54.49097	6.51673
36.28237	5.51707	8.16255	0.24667	47.64634	10.49443	85.37752	8.05048	22.10194	9.96052	8.62488	26.51732	9.52195	1136.40676	6.85353	0.00000	69.97293	7.69283
39.36358	7.20215	8.28994	0.46473	55.58322	9.10212	-71.10077	10.61052	18.20854	6.67914	9.37591	8.35321	8.73406	1082.52941	8.20001	1.00000	70.24604	9.37630
53.18260	7.45865	11.85372	0.30532	61.75756	7.63046	71.67164	9.51327	30.29184	6.37117	9.98525	19.22175	6.99712	1152.79970	6.92206	1.00000	49.29388	7.42230
83.62003	10.54490	12.20888	0.15458	42.41866	9.44259	-42.19667	9.67147	-21.41222	9.78634	7.49218	5.19718	9.88946	1124.93976	4.83404	0.00000	48.44375	7.63610
43.10670	7.12604	9.55636	0.14732	46.96776	10.52570	69.67639	6.98218	41.29444	9.28512	6.43962	28.51798	8.23381	1159.53083	6.22280	0.00000	68.08868	8.73790
36.42516	10.33104	8.87248	1.34795	51.81480	5.56053	2.31889	8.40656	35.21222	11.69872	5.93048	-5.02666	8.55026	1118.16706	9.61021	0.00000	56.93489	7.63371
49.38187	6.01394	8.30681	0.22857	32.64060	10.64978	15.00913	6.39647	37.51803	7.95874	8.02563	14.83889	8.47802	1062.01141	6.35289	1.00000	58.84157	8.62317
42.81476	10.28141	12.38670	0.26432	39.70448	8.29433	-1.32471	9.52681	51.40148	10.88450	6.20669	4.16561	9.33756	1131.83488	5.38713	0.00000	55.83753	6.88920
60.49406	5.30384	8.60114	0.45888	41.37556	9.09112	18.84	9.63585	42.28639	10.06599	6.58112	32.28239	8.62481	1129.61306	8.10371	0.00000	41.32282	8.05279
29.19714	7.51769	10.17600	0.33531	47.85799	5.52463	69.67639	7.46952	41.29444	4.65068	8.32880	35.94923	10.55905	1118.32593	7.36807	1.00000	38.72573	8.78313
43.66314	7.27583	9.40871	0.47655	33.47614	9.58886	-84.67837	7.32545	34.06635	6.69874	6.76122	6.94562	9.08404	1076.74266	8.22783	1.00000	75.13727	6.48093
40.47975	10.95980	10.53763	0.24555	35.47744	7.30484	16.54165	8.33527	68.79833	7.23830	11.08051	10.29859	8.64697	1053.48382	6.11513	1.00000	55.74374	6.92253
46.92998	5.90422	10.73921	0.22207	47.36451	12.03860	85.83334	6.71055	20.88197	8.72536	6.17597	9.65241	8.33143	1152.00159	5.37200	1.00000	49.83508	7.86188
50.15914	8.90239	9.46917	0.40525	47.86119	10.51514	-93.263	10.41705	45.0408	9.29861	9.51517	10.83607	8.11468	1126.43869	7.72111	0.00000	56.18342	10.36293
35.31344	10.12923	11.44449	0.24490	65.65345	9.73500	85.94001	9.57511	25.49043	10.29992	8.65487	13.84878	9.46520	1099.16274	6.65292	0.00000	57.39338	8.68428
58.00727	8.08706	9.74423	0.31223	48.09572	10.14111	11.32903	8.60734	50.9803	10.70601	7.52905	11.92447	10.21662	1080.08491	7.24624	0.00000	30.44764	8.83470
59.04188	5.86114	9.11995	1.00755	57.84870	10.91684	34.3869	9.30139	11.8659	9.62381	7.98478	14.45687	7.73673	1119.64102	9.22349	0.00000	68.70619	8.69103
61.87406	6.34129	11.08256	0.18563	53.71370	12.65642	106.92667	7.18867	-6.91806	8.16657	6.38474	8.97842	9.32070	1130.36638	5.54823	1.00000	52.51469	10.27974
54.28812	10.92150	6.46169	0.15980	61.76105	8.47083	111.4834	8.07529	65.93381	10.49562	11.07171	25.91884	7.00647	1144.62934	5.78801	0.00000	49.69698	7.30213
40.67655	9.40119	8.63668	0.52421	40.47741	5.13921	-5.53715	9.65597	50.11861	6.63238	8.27969	2.35472	6.65619	1131.50384	8.41308	1.00000	51.21725	8.44713
55.36945	10.73490	9.28064	0.17585	74.92915	9.30773	117.33333	7.23712	34.85	9.81738	9.90526	23.11255	7.91639	1159.51035	4.40769	0.00000	39.22013	8.48606
