C2H3NO5	PM2.5	CFCs	CH4	TEMP	PAHs	PM10	Pb	longitude	latitude	SO2	warning	PRES	O3	CO	NOx	H2CO	NH3
6.07599	7.64333	65.25634	5.78910	19.49673	11.94859	9.53428	49.95175	38.15035	49.41029	9.72223	0.00000	1103.35834	10.67368	6.73297	10.11533	58.15301	9.10694
23.17710	8.04298	55.41177	11.55919	2.09285	9.84963	10.90846	47.75990	-82.4017	23.0072	10.16263	0.00000	1151.09710	5.00274	12.44250	9.36871	44.96684	9.71585
2.00749	10.81752	44.36574	10.06989	20.61672	8.50021	8.29266	69.45312	112.23109	-7.57897	9.06915	1.00000	1176.55873	7.19167	12.60739	9.41879	64.91524	8.91556
8.10308	9.82489	42.68484	7.45081	17.78419	7.81047	9.80606	65.31479	5.22778	51.955	6.78814	1.00000	1186.03752	7.96808	9.35907	9.62071	36.40053	9.36170
8.23244	9.26597	49.29736	7.59459	14.33675	9.24392	9.82721	40.09084	-73.49484	41.14676	9.81588	1.00000	1119.00820	7.47522	9.65342	8.35051	46.46678	7.53606
4.14761	8.88681	74.38740	5.96486	16.71404	6.32637	9.10998	53.55444	-52.2	-28.44917	8.70746	0.00000	1183.45500	8.15087	5.85732	10.24669	50.74814	8.84302
3.40978	5.64510	54.37714	6.85883	1.26213	9.97755	8.80670	58.00501	-93.263	45.0408	11.50576	0.00000	1187.43268	9.19494	8.65657	9.25641	22.57358	9.69360
0.85200	11.82360	45.58991	8.78745	12.02347	9.43599	7.19883	63.30323	77.9129	25.6439	8.65218	1.00000	1105.14262	7.01278	11.71569	9.90881	59.52642	10.33149
1.38961	11.71723	72.00024	6.07499	3.69394	9.35241	7.32213	51.40369	-73.0515	41.55815	10.88322	1.00000	1142.38789	8.17144	10.36000	9.79658	37.77004	7.16484
1.83633	8.13231	57.08593	6.71016	7.05915	11.57940	8.16104	37.21038	120.03308	28.88162	9.90317	1.00000	1060.44816	10.10333	8.43233	9.85120	38.95513	9.77459
2.11906	9.81747	45.69173	6.76156	35.86453	5.56808	8.25440	58.31902	-73.75335	45.4473	4.70284	1.00000	1066.92565	9.56652	9.42668	9.22474	50.38712	9.63577
3.28308	12.79719	64.50774	6.83690	1.32891	7.69477	8.75169	54.08478	36.36339	0.03813	4.36224	1.00000	1069.25908	9.75660	10.94425	9.54159	35.04695	10.69832
2.41248	9.99038	57.99594	9.15323	7.38146	12.07380	8.39421	64.14765	46.10925	43.35071	9.28137	1.00000	1056.46617	7.18440	10.66703	7.93667	56.55995	7.69957
1.40944	9.52122	59.57010	6.68464	7.12557	6.21164	7.71799	56.43483	-48.59278	-23.7975	6.63911	1.00000	1134.14368	10.38280	10.24055	10.94474	51.69697	8.16672
1.26422	9.34952	39.70502	4.06246	14.31969	8.92703	7.64059	64.93045	13.10984	51.30001	8.14676	1.00000	1147.96004		11.50769	7.85519	56.88774	7.93823
3.95713	9.86518	40.94823	8.86376	11.17281	10.02345	9.07759	40.82445	30.2049	55.1904	10.13134	1.00000	1113.00008	8.05732	11.09788	9.20724	45.03233	9.06261
1.34619	8.86524	60.74469	6.23837	10.26130	10.80739	7.97459	50.51757	30.96755	49.07866	11.51782	1.00000	1105.34521	8.94403	8.64153	8.06877	49.25130	8.97978
1.50969	10.55211	50.77641	5.23780	21.51697	10.54913	7.51118	55.14897	178.00417	-38.65333	12.55567	1.00000	1199.52068	9.12607	9.50709	8.12521	55.78989	9.45170
3.24001	9.40692	54.71352	8.85786	19.52311	13.57516	8.88154	55.25777	115.04814	30.24706	9.57754	1.00000	1081.61613	7.09353	9.90798	8.15414	58.37363	9.17021
2.74379	10.84229	33.52294	6.75089	23.66905	6.53684	8.59084	48.19827	-91.58045	41.6764	6.86097	1.00000	1149.63759	11.49071	11.33974	10.24134	62.49603	9.39782
2.30677	8.42365	74.37022	6.23562	29.17174	10.40814	8.47612	44.49645	11.34046	50.72043	9.49221	0.00000	1177.38670	6.30884	6.95801	8.68407	43.76644	9.14487
12.65614	6.99677	43.79832	7.41944	18.18050	4.53891	10.30879	31.66484	98.50893	16.68911	10.66005	1.00000	1135.83521	8.67741	6.09154	8.48306	35.15493	9.45306
0.88114	10.49630	39.14967	7.70170	28.79105	11.84222	7.75959	73.78953	-60.93173	-31.4488	9.56104	1.00000	1187.45276	6.64211	9.90264	10.06638	47.56262	7.60155
2.04446	12.20187	39.16596	8.43685	25.85562	7.49459	8.46310	33.86203	21.32778	42	6.11291	1.00000	1051.47048	10.99110	10.55840	8.61641	37.10900	8.57518
1.80016	4.96824	57.47954	9.21733	7.72870	9.11674	8.21625	64.12881	24.95034	60.18427	8.67322	0.00000	1081.15497	7.22796	11.20802		53.86892	9.17446
1.28928	6.17927	42.35680	10.44962	24.04423	9.91397	7.52618	58.63296	4.52529	50.71229	9.76894	0.00000	1068.83972	10.68790	8.24999	10.52195	76.06918	8.73556
4.18198	10.12367	53.94895	6.02295	19.41208	7.03715	9.11825	50.74507	-46.99583	-22.97056	10.99238	1.00000	1132.27578	8.95444	9.74159	9.20427	61.54407	9.96424
2.96376	8.30846	53.84654	7.29899	10.77649	6.78413	8.64495	60.53978	68.11759	26.9423	8.90353	1.00000	1139.30569	9.16688	9.85314	7.61577	33.54462	9.89635
9.31274	10.05495	37.67821	5.52755	16.68273	10.88871	9.96375	55.89913	-0.18333	38.96667	11.04336	1.00000	1106.67192	8.48398	8.52563	8.43904	48.11019	10.95827
1.89898	8.49491	68.70522	6.48167	-0.69578	11.18644	8.09881	62.72542	120.4861	16.0438	11.27399	1.00000	1091.55433	8.36680	8.46943	7.91772	35.76755	8.53635
1.05308	10.40164	53.16953	7.22547	11.31634	9.57749	7.51664	60.23018	-38.79084	-10.95817	10.84560	1.00000	1098.35020	8.94973	10.34558	9.02689	52.16412	9.48789
4.38801	10.99018	44.12154	7.21706	21.81946	6.74731	9.16032	32.37950	68.75915	27.52948	7.83494	1.00000	1119.19821	11.39433	11.69308	6.88890	59.28340	8.49080
1.13982	7.31888	45.06548	8.11609	20.22896	8.90788	7.40870	29.26692	-80.66756	26.68451	10.78255	0.00000	1092.70865	6.51018	8.78150	6.53583	38.06992	9.23179
3.29325	11.03899	35.19919	7.20819	18.04512	10.08429	8.89770	65.74074	29.91582	31.20176	9.97379	1.00000	1160.18778	7.54298	10.42743	9.22234	43.39497	9.72944
10.11486	10.18742	81.15284	8.09829	20.53872	7.11389	10.01410	73.59595	-89.71472	13.73417	9.07739	0.00000	1180.02937	7.08815	8.08390	8.88375	62.02240	9.19479
2.96743	5.92339	53.42152	9.98040	7.63915	7.65007	8.75075	44.79569	37.55	6.03333	9.35760	0.00000	1165.61070	6.63995	8.98880	9.00872	48.13169	9.31936
1.08018	9.65582	38.39308	7.79565	22.60681	7.90158	7.09861	47.43595	0.57856	40.70995	9.86055	1.00000	1173.79529	11.98137	10.86116	7.88642	60.73514	9.50243
1.14173	8.64716	37.61620	8.82724	8.75010	7.92795	7.52978	41.64983	-0.59543	44.80477	10.29101	1.00000	1112.26251	11.72889	9.67328	9.06624	54.97240	9.19158
9.09220	9.26740		6.90612	-0.33279	7.68399	9.86972	52.02610	6.9747	50.82709	7.97615	1.00000	1179.06372	9.08186	9.81438	10.12322	47.51598	10.40729
5.01886	10.62241	72.07602	6.69098	14.65012	7.64493	9.28124	49.31406	124.95278	6.33444	10.77608	1.00000	1094.84054	8.25833	10.66070	8.67687	40.46845	8.74847
1.86959	8.69941	34.44488	7.36787	32.36038	10.04672	8.06087	57.79724	30.79165	-27.76952	10.58353	1.00000	1076.71922	7.88778	9.23088	8.46450	65.88410	7.67508
4.35306	8.68709	52.55269	8.15865	6.50438	10.57100	9.07220	63.40578	13.57661	37.31065	9.84529	0.00000	1097.46555	6.91710	10.07672	8.00367	66.22882	10.48071
1.08833	9.74809	49.04580	6.80527	6.52855	8.68290	7.66636	64.10642	-84.13722	9.92787	10.59585	1.00000	1089.48952	7.77205	9.78142	9.59202	47.61418	10.00946
10.10349	9.99458	54.20129	5.94402	31.81309	8.26189	10.04804	50.14485	10.98461	48.35693	10.88651	1.00000	1083.31582	8.50050	9.40141	9.03893	64.57768	8.38992
3.44037	10.44980	61.36668	5.66584	12.17275	8.06219	8.77653	48.92312	-95.63079	31.76212	11.14811	1.00000	1171.96460	8.60352	9.60411	5.91003	38.53432	9.26633
5.76842	11.38219	65.64517	9.20577	34.38782	12.45348	9.44431	39.79370	-39.25	-12.91667	10.10178	1.00000	1094.84457	7.45973	11.86796	9.46788	50.87361	6.31829
2.01218	9.87293	59.25220	7.21638	5.71238	11.26796	8.11908	44.92779	78.23456	28.92694	10.10307	1.00000	1140.57716	7.95489	9.34158	8.83308	56.14951	8.81724
1.29127	9.78923	50.40616	6.75946	2.66591	8.64029	7.91423	59.55661	72.68533	22.75218	7.98001	1.00000	1196.72834	11.34857	10.06994	10.00513	44.34188	9.48919
3.06195	7.21842	57.58407	8.00223	17.10600	6.49279	8.64722	56.27407	-103.5687	20.22816	9.17352	0.00000	1174.04376	5.50923	8.40635	7.90842	52.40610	8.69851
2.54550	9.82646	44.93864	6.28736	28.37568	13.19397	8.43274	57.98754	-1.86343	38.10558	12.82479	0.00000	1050.81943	12.33675	6.01889	9.65825	51.98838	9.81865
0.57976	5.52216	69.18879	6.48862	2.27376	7.92522	6.66936	50.30072	-1.86343	38.10558	11.71645	0.00000	1073.34025	8.05916	5.59460	7.06720	30.67627	8.21412
1.90870	10.36594	60.15858	6.14116	5.53297	8.48856	8.03963	50.05493	-88.81395	35.61452	8.80946	0.00000	1149.39920	9.30317	6.80127	8.71687	37.74049	8.37196
0.65987	10.95142	69.31042	10.15157	24.22825	9.48983	6.94079	59.80305	-95.63079	31.76212	8.63767	1.00000	1177.00668	6.81443	12.37631	9.35747	39.85272	8.47984
8.34484	12.35972	44.27642	7.69519	17.90712	11.64416	9.82819	54.37611	-35.03333	-8.28333	10.10058	1.00000	1117.98431	8.19124	11.32408	7.30342	50.88806	8.34042
2.29955	11.67899	63.62044	9.56292	15.99532	7.28464	8.16919	47.72417	-1.325	38.47917	5.95963	1.00000	1081.23905	11.46886	9.43644	8.98941	63.50453	9.98580
8.35085	9.40926	61.06098	5.44299	17.45281	10.25088	9.82182	48.59355	10.58082	35.72917	11.48967	0.00000	1166.29091	10.51643	6.53038	9.10204	28.76447	8.95818
1.40669	9.54272	24.29630	8.27436	12.60559	9.46128	7.75616	71.80783	-77.96389	39.45621	11.42504	0.00000	1131.22986	7.87357	9.21716	9.27894	63.11874	10.43389
1.70266	10.25655	48.92711	8.92669	14.54565	8.05226	8.20222	52.89904	-1.325	38.47917	8.68014	1.00000	1183.93751	7.37374	10.91576	7.98555	48.34980	9.19359
0.86850	8.85708	49.89677	9.14679	31.55973	11.82534	7.22853	69.04646	28.19028	59.37722	8.49225	1.00000	1082.72589	5.64124	9.65182	8.96134	43.03064	8.50549
1.49807	9.28003	69.39472	6.37279	19.56558	9.48863	7.81597	57.87080	120.57224	15.72892	12.04553	1.00000	1194.96011	9.06884	9.62353	6.36788	41.00918	11.51091
2.59041	9.64900	40.75782	10.39206	21.81252	10.87448	8.59172	61.69456	-81.26367	28.90054	8.06257	1.00000	1056.17702	6.19212	11.16913	7.53505	55.04665	7.89711
3.58368	8.04181	42.09311	7.33191	21.30389	13.47602	8.82154	58.97313	106.85417	-6.48167	11.66607	1.00000	1056.05645	8.00917	8.67476	9.26753	56.43108	8.01838
10.60979	9.30025	46.54343	8.41080	15.68040	13.98407	10.09931	47.41448	115.04814	30.24706	10.79266	1.00000	1145.24494	6.28320	10.11088	8.36148	36.64098	8.43115
3.19885	11.36899	35.10306	7.33655	-8.50256	8.28260	8.80976	32.83586	-116.21677	33.7207	6.43082	1.00000	1111.77367	10.48261	10.29455	8.64494	32.23042	7.55831
2.81991	4.98367	40.69141	9.21846	20.13321	7.93726	8.72358	48.59991	-72.97261	43.61062	7.49813	0.00000	1138.83818	8.64579	9.72738	8.54596	56.94425	9.86839
1.61725	10.44143	38.72814	9.58190	24.10392	7.76858	7.75676	56.71641	122.74754	40.85158	8.73773	1.00000	1081.07773	10.04846	9.65199	9.54857	35.59320	8.88658
0.64557	10.49466	45.29766	7.67505	23.73632	10.05103	6.04055	51.08678	150.60036	-34.88422	9.78679	1.00000	1197.52944	6.88932	10.39407	7.18164	38.07302	10.20397
0.91892	10.01730	47.35772	6.46192	7.36511	9.93550	6.76242	34.20689	-74.73584	5.20856	10.60971	0.00000	1196.69763	7.36801	9.48257	8.50393	53.07352	9.81623
2.85241	9.78874	50.77502	9.71027	10.06706	8.67228	8.59572	47.89801	-1.08593	50.79205	11.07335	1.00000	1131.31912	10.83869	9.87930	8.91774	45.51641	8.80726
4.13106	11.60432	36.97560	11.20668	9.37642	6.92294	9.13398	54.86731	15.16554	-4.5833	7.57408	1.00000	1098.37962	14.69291	9.67608	9.95084	40.33155	8.44452
1.09892	11.19759	64.91588	8.08313	31.21638	8.45031	7.34316	43.80766	99.89166	15.46063	9.34092	1.00000	1054.72471	7.00550	11.26094	8.73479	51.02258	10.02090
1.11149	8.41262	47.94588	6.50863	1.22004	10.96722	7.35085	54.24803	-87.71255	41.84364	10.79609	1.00000	1121.48623	7.22998	8.27253	10.22766	49.75595	6.56025
1.82429	9.80282	30.70109	6.76057	18.81470	6.35248	8.12065	43.33636	-117.71978	34.09668	7.56062	1.00000	1179.16987	9.76869	10.87342	7.94176	43.04304	9.23096
2.06927	9.09971	50.75608	6.82605	16.99371	11.03284	8.38772	51.45159	112.01667	-7.81667	10.73959	1.00000	1151.75662	8.51174	8.79205	7.71797	43.89756	10.34754
6.39898	11.82669	46.74200	6.86737	6.95226	8.60011	9.55232	68.19581	38.66667	-6.25	9.73801	1.00000	1074.57099	7.39319	10.78324	10.11965	63.58272	8.89599
4.32453	8.37966	34.85107	6.82059	29.71649	7.08309	9.17027	51.24669	75.16878	30.81383	9.61435	1.00000	1138.16082	9.05834	7.16637	7.98007	57.82812	8.08346
1.73236	11.03761	35.75162	8.80308	13.30830	9.07418	7.80678	59.40091	139.55722	36	9.77218	1.00000	1085.50876	8.08496	11.86668	10.20643	48.89878	8.76076
4.44342	14.03101	36.22369	10.05364	15.95139	9.94453	9.16185	59.91649	19.27498	50.20528	7.38934	1.00000	1086.16718	5.91250	13.61825	9.88450	46.92489	8.85780
4.66674	9.75500	42.15328	9.63832	8.19505	10.85611	9.22945	53.58127	8.86374	44.89784	9.27777	1.00000	1129.57137	7.13681	11.13406	10.50066	62.65076	8.73605
14.28033	10.77734	62.53232	5.07130	23.60980	9.11152	10.41872	68.42275	-115.98391	36.20829	12.11999	1.00000	1168.34675	9.00442	9.61700	10.76137	42.50823	7.75860
1.39286	10.61459	34.66038	9.01440	13.27780	7.12274	7.76345	47.64182	36.36339	0.03813	6.23076	1.00000	1171.50356	13.64040	8.99018	7.77359	42.54841	8.75508
2.46595	10.16137	63.25265	5.20172	29.16825	10.52956	8.45117	61.51751	-2.58736	56.56317	11.98627	1.00000	1125.21693	8.78665	8.98728	8.22660	58.35478	6.90154
5.28976	7.09621	54.02967	7.02670	28.42049	11.72803	9.27236	56.00730	72.93924	18.87813	11.36672	1.00000	1062.66502	8.67182	7.93384	6.93650	37.61880	9.61453
3.25465	9.60855	57.24815	6.90910	8.56976	7.68181	8.82082	64.52822	115.88782	-32.05251	7.21165	1.00000	1059.02312	9.39728	9.70975	9.16484	47.87450	9.83019
3.19184	6.06291	49.49878	7.15019	16.45496	10.48658	8.80912	41.06450	120.4861	16.0438	8.73906	0.00000	1191.25118	7.83350	8.64953	10.79871	25.26609	9.64371
1.28081	8.68879	59.95586	5.97844	8.66398	11.12011	7.90179	47.48664	88.18466	22.19303	10.35165	0.00000	1084.89798	11.47874	7.06752	7.57346	20.88855	8.48080
6.12415	10.74421	42.89871	7.73869	10.85398	6.82204	9.46821	65.88489	-6.90656	33.92866	4.80957	1.00000	1067.76317	9.83000	9.09804	7.85591	53.43205	8.89735
2.47795	9.85470	73.18968	7.26901	20.61206	6.10193		82.95807	-81.26367	28.90054	6.31787	1.00000	1187.42242	9.84348	9.98669	7.21218	63.27426	8.51444
6.78963	7.54123	56.45953	9.70950	25.49143	9.12311	9.59644	68.91411	41.00817	38.13708	10.68967	0.00000	1103.91024	5.52376	9.68137	7.29025	67.69447	8.17329
5.65284	10.68145	43.87041	8.99206	9.95765	8.36586	9.47640	38.34879	-93.263	45.0408	10.01236	1.00000	1160.42538	10.79778	10.78982	7.87477	50.06447	7.63194
5.15806	8.93554	60.56189	6.39482	24.70271	11.37224	9.31282	62.24783	11.34046	50.72043	10.63554	0.00000	1166.61863	10.60044	7.10777	6.53230	20.46766	8.11757
4.28035	10.17442	58.86446	9.09904	2.03579	9.18756	9.05773	45.69837	-120.93549	37.73604	9.03717	1.00000	1177.46686	13.45280	9.45678	6.91399	36.51663	7.87547
3.91428	11.47501	79.37199	6.27044	3.69262	7.96300	9.02688	59.16468	3.55665	36.72544	7.17856	1.00000	1094.61308	12.43424	11.89360	8.46422	42.98751	10.92450
1.10448	7.83267	35.69849	7.44626	17.84326	5.22550	7.83456	36.03151	-5.682	5.84752	9.54815	0.00000	1147.89992	8.39530	6.91774	10.16547	41.17775	9.80259
4.74253	7.43627	72.77935	8.43045	22.49789	9.64051	9.22949	59.57818	-95.63079	31.76212	9.49821	1.00000	1178.80341	12.04744	6.91397	7.00273	36.53527	8.90547
5.49139	7.18037	74.85345	7.74244	12.02717	8.53948	9.40124	49.70636	51.49621	36.64852	9.41569	0.00000	1111.15601	8.81432	7.50215	10.97597	50.62831	7.25772
1.14822	9.04921	52.52273	5.00874	-0.78984	6.94760	7.41174	50.97984	114.51667	33.78333	9.55019	0.00000	1075.84543	9.74633	4.15573	7.00353	41.77182	7.69472
4.69458	6.68963	49.13187	8.92621	7.13610	9.49588	9.26488	66.51022	-1.325	38.47917	9.43158	0.00000	1188.85097	11.34375	6.73282	6.47239	64.54681	9.89535
4.62088	7.16821	41.59581	9.11072	24.52155	7.74413	9.28456	25.43986	-100.88023	20.21322	9.90869	0.00000	1117.52782	10.20920	8.04996	8.06076	56.65973	9.18451
2.13021	6.47314	40.31207	6.52252	23.73496	10.37320	8.37480	68.96624	-81.26367	28.90054	8.49272	0.00000	1099.12362	9.30988	5.70100	7.79764	34.04547	9.09509
3.60350	10.42387	35.51128	6.84198	23.56920	7.12069	9.00583	44.51818	101.44167	0.51667	7.02037	1.00000	1148.32379	9.50651	10.70350	8.45312	53.78859	8.20034
5.18540	8.87900	42.37936	5.51074	21.91182	8.13584	9.33788	51.96762	-1.98956	5.30383	11.41910	0.00000	1173.15702	9.40640	6.63790	8.98246	34.11373	8.34848
0.58468	9.38419	61.01691	6.91645	24.42161	8.75254	7.35673	59.33479	-100.44843	20.74122	10.10865	1.00000	1194.40907	6.87797	9.47928	9.19405	63.33614	8.72435
4.74060	10.44445	52.82208	6.79641	15.23662	10.24881	9.18630	39.67152	-105.36369	22.49396	10.28547	1.00000	1125.70736	8.00110	9.63591	7.86581	40.06236	8.73751
1.88270	10.75315	46.54307	7.63439	-3.18424	10.78841	8.39657	65.43410	137.23333	35.8	13.32074	0.00000	1191.95270	13.74044	5.16130	9.21415	50.69701	8.49451
3.40992	8.92289	67.19121	6.96899	3.54073	11.78416	8.84627	64.93931	-122.86705	45.49428	11.35372	1.00000	1179.17584	7.72031	9.08693	8.57003	51.73910	9.47886
4.94001	10.05634	26.86169	8.94217	14.97064	7.54567	9.26033	30.99572	-76.70944	-11.94306	8.56985	1.00000	1091.75166	12.55133	9.87162	9.98277	53.17722	6.94635
6.08893	9.68661	72.92429	5.04871	22.09126	10.76997	9.42758	68.21880	-65.61427	-27.4338	12.71116	0.00000	1121.59967	7.89148	10.56719	8.34008	11.40375	7.27875
5.17773	10.77383	70.19502	7.73069	22.76878	8.04270	9.37306	53.36444	-5.682	5.84752	5.68013	1.00000	1112.21271	10.43629	9.23911	8.92874	36.50500	10.85542
0.62011	10.72852	55.43725	7.78688	-1.74927	11.92824	7.05355	66.25986	6.76111	53.16167	9.93968	1.00000	1153.82844	7.07856	10.40244	7.82756	46.73161	8.92523
12.17630	11.89852	48.69786	10.27355	15.57894	11.90682	10.24490	40.74056	-103.42897	20.28527	8.42078	1.00000	1168.97074	5.93656	12.61671	9.09321	52.73024	9.62872
1.15531	6.42246	71.50780	8.33659	5.58206	4.95207	7.51884	60.66847	-87.71255	41.84364	12.87762	0.00000	1184.45199	6.75504	6.63808	9.37508	23.37408	8.94538
1.04038	7.27571	35.96035	7.35193	25.37811	10.01246	7.21907	53.23351	-74.07764	40.72816	8.75237	0.00000	1177.92864	11.23242	6.77772	7.75841	29.89752	9.65089
3.42446	6.54443	14.68955	8.44343	30.79837	8.32229	8.86868	57.37109	77.9129	25.6439	9.92158	0.00000	1130.40444	7.77434	10.72124	9.57188	60.88646	7.83463
1.12322	13.78662	45.92252	9.60806	5.75270	5.41658	7.50459	47.65197	122.20488	29.98869	3.64239	1.00000	1058.79627	14.11760	10.67970	7.86286	55.51964	8.37893
1.61602	9.93335	38.57312	9.45231	7.27039	8.95703	8.08842	63.75320	2.31889	35.21222	9.71745	0.00000	1161.15966	8.70892	11.20071	7.75562	45.94208	8.48559
13.08124	9.06882	51.32444	8.05442	31.55930	9.14347	10.30432	37.91732	11.34046	50.72043	11.71080	0.00000	1139.83203	10.94114	8.43422	8.62824	57.17080	9.44072
6.19181	8.37127	39.26603	5.74450	13.57152	10.58112	9.44274	65.34283	-91.58045	41.6764	11.79129	1.00000	1159.95972	8.35089	8.18055	8.04504	35.64645	9.60294
3.82413	9.91914	82.52571	5.64159	20.49942	9.19500	9.02476	68.27999	135.6	34.61667	8.10940	1.00000	1078.67169	8.46743	10.73909	8.38121	67.16642	11.40178
6.30699	9.94055	50.29592	9.11500	27.94930	5.73579	9.54802	38.89638	-116.56346	43.54072	7.57865	1.00000	1150.20110	10.18177	9.63851	8.67435	30.73498	7.94292
1.79678	10.50656	46.04622	7.49758	16.79119	8.81789	8.05618	69.06468	106.92667	-6.91806	9.42148	1.00000	1160.27259	7.77252	10.16621	9.27750	44.48255	8.67109
1.56241	9.81099	18.31993	8.32717	2.78511	11.27213	8.00010	29.01739	-48.59278	-23.7975	9.48942	1.00000	1193.49442	6.62643	10.18601	8.40238	51.88476	8.13779
9.12133	7.70143	65.02081	8.54135	25.08508	6.48271	9.94049	56.93519	2.08333	48.86667	8.32400	0.00000	1198.83701	8.00353	9.11767	8.86537	27.27922	8.75303
4.90826	9.86607	64.91651	4.60970	14.11380	11.11061	9.22616	59.07619	130.57211	45.75279	11.36538	0.00000	1190.89242	11.87245	4.91297	8.92979	24.52206	9.98538
1.92700	9.91466	63.32508	9.39348	22.18307	10.98342	8.29191	48.93202	-3.52751	50.7236	8.63962	1.00000	1104.58731	6.53272	10.73998	6.24427	71.21630	9.17922
4.13984	8.28177	48.89805	6.98004	3.89216	9.36220	9.17259	43.41904	76.32756	9.57046	11.70317	0.00000	1194.02712	7.65417	8.30000	8.83465	30.74195	9.75570
6.73312	7.17445	44.81106	6.85158	15.94242	7.32366	9.60342	24.62535	4.91667	45.73333	9.96246	0.00000	1108.87945	7.29831	6.83840	8.89534	40.84840	7.73902
5.37445	11.04563	56.36560	8.90988	7.81698	8.68983	9.42677	52.75131	72.68533	22.75218	8.20758	1.00000	1073.14610	9.76832	9.99631	9.47052	53.24512	8.92301
4.12971	7.64022	46.19723	7.90284	29.00252	6.66039	9.03969	50.77484	-48.59278	-23.7975	10.17774	0.00000	1070.26654	9.92700	8.75557	7.70753	63.76676	9.32529
2.60158	9.91921	58.21038	7.83045	12.00267	9.08678	8.41092	59.56736	133.42825	45.47885	9.93176	1.00000	1175.87125	8.05743	10.28992	9.11791	53.74181	7.39474
2.54305	8.24162	62.99400	7.39611	28.08440	7.53695	8.46835	63.47082	122.22833	40.66482	7.91043	0.00000	1121.47643	6.76773	8.24907	9.11708	29.38287	9.48170
2.76147	10.10668	43.58147	5.93605	24.68260	8.00807	8.65820	45.69191	-73.02841	-36.9256	7.64673	1.00000	1199.10770	9.52359	11.04567	9.61008	52.57640	10.07005
6.27501	9.82317	43.62087	7.54798	35.76547	8.64686	9.53615	45.09687	37.49338	55.62047	8.80973	1.00000	1053.03011	13.27008	10.26843	10.09365	38.00729	8.83865
2.48485	9.67852	38.63871	9.44624	21.10869	4.07522	8.35594	61.79950	77.0202	43.41949	5.84405	1.00000	1110.27113	10.14135	8.91999	8.61709	50.35402	9.20262
2.76666	9.29709	55.48480	5.19664	30.76578	10.12698	8.37649	46.06278	-82.46148	28.15112	11.83259	1.00000	1061.74022	8.59635	8.36441	9.30104	28.18679	9.02165
12.76189	8.56736	13.93132	6.08741	29.81999	6.45609	10.30315	55.61403	39.28333	-10.33333	9.76616	0.00000	1167.18832	8.65025	4.97115	10.10062	52.71174	8.20736
2.18753	7.76540	48.69910	7.91719	-5.50060	7.88310	8.39565	68.28788	-122.38731	45.53929	9.70982	0.00000	1128.49532	10.44451	8.12525	10.52888	47.11129	8.50774
0.69232	9.23283	57.33642	8.32185	32.61294	10.40320	7.00852	66.64995	-4.22398	57.47908	9.14162	1.00000	1054.34278	6.57939	9.73924	9.83087	68.99668	7.68536
18.94589	5.05124	42.49382	9.55253	18.15183	6.12734	10.67987	54.83980	2.44892	48.98693	11.01207	0.00000	1182.15315	7.35373	9.22110	7.98845	49.60897	9.00934
2.90760	9.22881	53.28663	7.94950	1.18555	9.51121	8.66373	63.50682	79.82979	11.93381	11.20666	1.00000	1077.86340	8.60395	10.55017	8.66924	28.82811	9.19462
