PAHs	PM10	O3	warning	NOx	latitude	PRES	longitude	TEMP	C2H3NO5	CFCs	H2CO	PM2.5	Pb	SO2	CH4	NH3	CO
5.43182	8.02246	8.45600	1.00000	11.26032	43.31667	1053.80941	-2.68333	10.05487	4.34413	68.16164	54.22955	8.76136	49.88908	5.24407	6.74743	5.46476	10.31300
6.80856	7.57010	7.51041	0.00000		23.9028	1131.35972	89.11943	7.92673	2.55236	72.54510	61.17293	8.12427	47.07026	7.75921	7.92074	5.54729	6.69847
5.36917	8.02358	6.09618	0.00000	6.76386	43.41949	1123.25581	77.0202	15.86439	3.56193	50.50797	33.13438	7.51952	55.00626	8.40440	5.76561	7.38281	5.39817
8.61691	5.37745	6.30984	0.00000	7.04908	43.54072	1059.01044	-116.56346	19.39301	1.57708	48.01828	48.26134	7.18960	63.29657	8.26049	6.76803	10.47842	3.99626
5.76936	5.43710	6.76378	0.00000	7.83804	27.92333	1150.96107	118.53333	11.01909	1.73742	62.91840	51.18199	6.34469	68.36549	11.67758	4.80882	10.29395	7.04124
8.49121	5.88623	6.25272	0.00000	8.67676	12.1277	1099.72691	78.15794	10.06330	1.23239	62.44130	58.09475	7.08274	40.44663	10.07744	5.53771	10.75247	6.08228
4.05248	8.63944	7.22031	0.00000	3.77524	38.96372	1082.41126	-76.99081	23.74071	5.95838	42.68821	47.55850	8.12709	60.09565	8.34168	7.84560	5.92083	5.63537
5.20406	8.76254	7.42625	0.00000	3.86750	17.34769	1085.07035	78.55757	18.62997	5.98181	64.21444	44.98628	6.24731	47.24085	6.56046	7.65999	8.35254	4.27966
8.82962	7.83658		1.00000	8.13926	-7.51611	1079.03453	109.05389	9.17035	2.69479	73.12354	49.72776	8.22437	34.91391	4.74639	5.86230	9.09040	4.70293
2.79390	9.60927	5.99906	1.00000	5.79127	4.94273	1059.56006	15.87735	10.85114	14.88136	62.10600	59.72593	6.90667	53.55176	7.33535	11.35338	2.60719	8.15462
6.37049	7.55971	7.84723	0.00000	5.91482	41.20485	1103.66212	-8.33147	22.69832	2.84398	47.55840	29.48748	7.35064	62.24460	9.74465	6.50287	6.50207	6.40903
5.31243	5.89636	6.97078	1.00000	9.41080	33.03699	1104.86900	-117.29198	25.78651	2.12741	37.01360	36.95068	6.70051	64.13076	4.72068	9.70637	8.13767	9.51288
6.61154	9.01346	7.09569	0.00000	12.47493	6.25947	1133.45297	102.05461	20.46781	7.78358	41.30763	27.25656	8.64002	64.62427	8.76465	6.66312	7.69526	6.33420
8.45681	9.05545	6.49564	1.00000	4.67616	54.60528	1141.15489	18.34717	12.63077	8.69512	24.83136	37.33152	8.61459	62.71913	7.82912	2.69414	3.84690	5.48145
7.16561	8.03902	7.11663	1.00000	8.94120	44.99012	1188.45675	-123.02621	1.56202	3.61262	77.80740	45.69624	8.65896	44.51568	8.70791	8.55563	6.54948	8.86507
6.75225	7.23767	9.05266	0.00000	5.95493	42.7	1058.46741	27.25	15.65371	2.70565	58.88929	63.38091	7.87458	64.41749	7.41895	5.33329	6.81069	4.18146
7.11616	7.67132	9.77024	0.00000	4.71421	21.28306	1052.87231	-89.66123	21.39154	2.95337	48.80606	50.31387	7.83598	48.83726	6.12693	7.81089	8.02070	4.77668
5.20063	7.76417	8.28937	1.00000	9.86846	18.42745	1094.86034	-67.15407	4.78036	3.41538	73.47205	42.92346	6.56568	59.87865	8.08015	8.73763	5.25284	7.37763
8.55092	7.62488	7.69875	1.00000	8.05898	21.28306	1095.43404	-89.66123	-2.84112	3.18125	43.16862	69.11350	9.07845	55.65429	5.24700	6.06423	7.32831	5.81599
5.61245	7.93654	7.63545	0.00000	7.30462	41.85059	1086.52826	-87.882	11.59090	3.00174	46.93953	50.34360	7.15064	40.80392	7.29034	5.33273	9.65545	7.92932
8.74852	7.10019	9.52713	1.00000	5.99579	41.91738	1101.94004	3.1631	24.92025	1.93522	71.20380	47.07004	7.25887	65.21573	8.39629	6.31471	6.76877	8.52498
10.16651	6.29564	7.59636	1.00000	4.24712	40.72371	1159.14588	-73.95097	20.09137	2.29468	62.99625	30.02693	7.38687	52.74886	7.33154	6.43242	3.58159	7.01214
7.98117	8.10074	8.56692	1.00000	9.15184	25.13915	1086.40663	73.06784	14.70374	4.03102	46.78521	31.87638	6.97110	44.95130	6.00206	7.47169	6.12116	9.53283
7.52533	7.12780	6.09975	0.00000	7.28961	38.55632	1058.76774	69.01354	16.80081	2.73110	43.66750	54.23088	7.33011	44.35745	11.65659	6.01775	11.65078	5.34617
7.14984	6.87119	8.20151	0.00000	7.73620	10.20898	1164.39302	123.758	28.68188	2.25793	40.17783	31.39604	8.25187	36.04698	8.91403	5.81737	5.18031	7.01686
5.89103	7.35067	7.54162	1.00000	12.20058	33.54428	1071.37426	-84.23381	7.63235	1.94344	58.68639	51.82000	7.70948	60.81104	3.80986	7.14705	8.17456	9.97757
6.92992	7.05123	8.85731	0.00000	9.41931	40.78206	1118.72716	72.34424	23.81154	2.00322	70.62812	30.01850	7.14796	16.94830	9.70805	5.82494	6.42605	6.06251
4.63439	6.97054	7.71196	1.00000	6.99886	49.97704	1098.32828	9.15214	19.21698	1.86069	50.67617	52.91875	7.92051	60.97746	6.73169	13.35308	7.37510	5.79410
8.53068	7.06287	8.92730	1.00000	6.34930	26.9423	1116.48645	68.11759	27.92809	2.23376	62.71779	47.39712	7.16910	55.96071	5.06037	7.46389	5.28422	6.42327
5.10407	6.66243	7.89059	0.00000	11.95873	36	1065.31145	139.55722	9.99725	1.55130	42.98356	52.82344	6.21303	41.63402	9.20767	8.25280	4.51800	6.15938
9.11142	7.31764	9.25156	1.00000	4.31681	29.21399	1191.47738	78.95693	3.58922	2.65580	53.95083	63.74885	8.45674	59.74602	6.77211	7.77024	4.37718	5.64363
4.62299	9.04550	8.63745	1.00000	9.58067	51.67822	1074.85765	33.9162	31.87189	9.11724	61.53636	42.75300	6.61545	62.95895	7.37293	9.00206	6.73046	9.55649
3.54833	6.19331	7.08528	1.00000	5.48515	47.4943	1114.92016	-122.24092	25.87127	2.58840	49.76714	41.83605	8.96430	65.23764	6.20827	3.10415	4.44669	3.47430
7.31057	8.94301	5.47334	0.00000	10.40158	43.91452	1087.59165	-69.96533	6.82817	8.01306	61.84833	30.11666	8.13664	63.10966	7.48186	9.07511	7.80577	4.48204
3.09602	6.72135	7.05972	0.00000	8.02531	43.50891	1074.32505	16.43915	3.15684	1.34308	64.60745	41.96160	6.84598	70.84870	10.05649	6.55135	8.53574	6.88132
6.13213	7.86835	7.08203	0.00000	7.16634	20.22816	1057.92515	-103.5687	31.67352	3.19931	51.52911	44.36472	9.14642	44.85803	9.90106	6.93555	5.15321	8.18996
7.76668	8.50004	7.06122	0.00000	10.07571	33.35283	1168.85206	-111.78903	20.12392	5.08750	80.27575	68.88070	9.15324	43.83043	9.78393	8.10111	9.93324	5.35963
4.25756	8.28623	7.45589	0.00000	9.59178	43.31667	1170.43266	-2.68333	13.69504	4.12616	67.14512	45.75348	7.08154	68.78496	8.85402	5.20133	7.78052	8.68149
3.98615	6.77952	7.24862	0.00000	8.38262	40.65538	1161.60667	-74.38987	21.38508	2.56913	50.54404	33.92561	8.78192	44.29452	8.64624	5.40710	8.78884	6.57156
5.83024	7.12664	7.72131	0.00000	5.88846	6.25947	1136.81756	102.05461	7.96731	2.71276	58.93605	51.98745	7.30608	69.13168	9.78132	6.15608	7.10128	6.09406
5.54378	7.35430	6.79776	0.00000	5.97078	3.8801	1168.62337	-77.03116	28.32376	2.34052	56.06703	52.60018	9.68494	69.04029	8.15763	3.40416	9.84088	6.99607
5.63678	7.21274	9.25368	0.00000	10.98318	2.41669	1065.50592	30.98551	29.08455	1.63098	63.73603	23.39095	7.03241	37.85825	8.39805	8.09596	7.66530	6.11420
8.64348	7.77704	8.55484	1.00000	10.41417	51.4781	1088.88655	57.3552	22.80120	3.15682	43.56627	52.53313	8.19682	69.88489	4.84078	8.38634	8.26325	7.22133
11.32928	8.53238	7.07348	1.00000	5.50561	41.9001	1092.45934	-71.08977	25.40804	5.90009	55.42768	63.24393	6.11327	71.11080	6.69036	7.89421	6.26206	7.32184
8.95076	8.20780	9.54399	1.00000	4.73214	53.51684	1178.27707	-113.3187	36.44226	4.34325	30.74141	42.79377	7.75809	50.55943	7.79514	4.70728	4.58017	6.52352
7.97837	7.45292	9.24643	0.00000	9.86821	37.49073	1172.01940	-2.77259	30.25904	2.88598	66.28994	55.58613	6.86033	37.84806	9.75515	5.70891	8.14356	4.70879
5.50731	7.56374	7.84857	1.00000	7.47605	51.03427	1150.46351	5.37429	11.93570	2.01170	61.17329	42.73001	7.26060	51.99518	6.28518	12.10646	6.44918	6.51204
6.12993	7.86606	6.30381	1.00000	4.49890	36.06523	1150.36754	-119.01677	6.08439	3.09414	54.60647	45.01693	7.99218	38.38450	8.91275	3.69965	3.26814	7.05990
6.04112	8.12318	7.63685	0.00000	9.39961	18.51957	1108.88059	73.85535	20.23799	4.01275	57.10957	34.80589	7.60250	67.22924	11.71941	6.90944	7.56071	6.50770
6.66294	7.34697	6.97716	0.00000	7.65446	38.10558	1094.24653	-1.86343	7.41321	3.19105	41.63968	68.62665	8.92708	50.25229	10.16514	4.94030	10.08915	4.90432
4.99196	8.17833	6.96965	0.00000	7.29558	-7.0981	1187.09277	109.3243	8.20476	4.22716	44.04446	39.95062	8.55722	47.01582	9.18712	6.25289	9.86559	5.85708
8.61925	6.33503	8.12104	1.00000	6.50459	-1.63333	1067.37123	13.58357	34.52384	1.64051	59.13354	39.56372	7.61814	75.33105	5.47903	6.04631	6.33398	6.12408
8.85591	7.22716	7.71624	1.00000	5.50105	41.55815	1111.23135	-73.0515	0.57287	2.57170	87.13617	34.48946	5.78444	51.13317	8.03589	6.49494	6.04425	7.86859
8.96678	7.83246	7.06098	1.00000	9.73211	40.87329	1053.53867	14.43865	18.08861	3.30472	77.14914	43.61836	6.09886	68.19982	5.67647	6.77014	6.89952	9.74885
10.45608	7.20169	8.23573	1.00000	6.88988	55.54028	1086.69841	89.20083	22.33278	2.53346	49.24507	36.40280	7.29834	55.72315	5.66955	6.52057	7.13088	6.90824
5.34054	5.88951	8.08244	0.00000	10.58523	8.56697	1082.76475	123.33471	26.69357	1.88722	39.50022	68.21291	7.32317	46.84034	8.73413	5.62294	8.82906	8.44318
6.05633	7.58244	5.60310	1.00000	9.46917	35.06667	1138.87772	135.21667	15.72905	2.82468	56.48690	22.07889	8.29055	43.02995	8.78714	9.86061	8.47520	7.43600
6.19732	7.41361	7.00004	1.00000	8.06228	41.63976	1068.78576	2.35739	30.38581	2.90902	51.75443	49.86199	8.37705	60.47147	9.09180	9.50563	5.68209	7.65423
6.62427	7.02715	7.12929	1.00000	11.15992	-27.50578	1081.61816	153.10236	1.71565	2.38084	54.63523	33.75681	5.68408	39.09179	8.23120	7.58193	6.69950	8.28197
7.72890	8.47311	7.36267	0.00000	8.09687	36.72544	1066.86851	3.55665	24.82260	5.98073	55.86685	45.14869	8.27773	54.37415	9.54161	6.14143	10.56533	5.19328
10.12713	7.53027	8.14958	1.00000	6.09444	51.95838	1167.49989	4.47124	15.67769		28.69723	63.36944	8.28614	52.79875	5.23022	7.30227	5.45517	6.34586
6.74005	10.11095	5.40738	0.00000	7.88367	14.95472	1054.54290	120.89694	21.62562	22.48954	71.91755	56.31495	5.39203	68.51760	11.51462	6.44228	4.75227	8.99269
5.39822	8.70559	7.60950	1.00000	9.66802	39.32011	1061.20465	-76.51552	11.31660	5.61026	73.64566	31.99715	5.80085	66.34779	7.14694	8.70985	6.10962	9.00199
7.13898	6.66069	7.41619	0.00000	6.78387	-22.45667	1151.03466	-47.53028	13.95656	2.20452	48.92960	39.35547	7.11169	53.92038	10.25306	6.15556	11.88039	5.60976
6.94186	7.02053	6.94378	0.00000	9.26875	40.68066	1075.90212	-73.47429	17.47515	1.63036	64.58993	48.67881	7.01989	55.78707	6.88394	7.68849	6.92390	4.92050
5.13996	9.01016	7.24760	0.00000	6.89307	41.54566	1123.41651	-71.29144	1.48936	8.21923	46.38901	41.05129	9.08745	45.46293	10.03299	6.65753	5.82567	7.54549
9.81597	7.82272	8.37548	1.00000	6.97666	14.67751	1105.02275	-60.94228	15.64398	2.94693	45.84276	57.84597	7.76056	50.85869	7.06508	8.04100	7.24835	7.30848
9.40582	8.61229	6.93842	1.00000	6.90784	53.83333	1160.93296	-2.98333	4.41759	6.06685	54.39881	47.42596	8.15257	68.35617	6.04661	5.96667	7.09773	7.00078
8.46056	6.67542	7.99844	1.00000	8.92432	-25.42778	1092.67765	-49.27306	16.32816	2.48788	46.68549	73.68040	8.53779	44.54545	6.86816	7.27830	6.93014	10.27489
5.91362	8.08057	8.57008	1.00000	10.24576	23.02677	1119.77328	113.13148	10.66443	4.56340	70.65686	48.97696	7.96510	37.05137	12.37137	6.92400	8.63083	7.28061
5.21883	6.48274	6.86523	0.00000	6.90918	-22.92306	1090.33567	-53.13722	19.92021	1.43836	49.96115	26.17264	9.94578	52.03749	9.95365	6.51255	6.21675	7.10651
6.49999	8.58953	9.06630	1.00000	6.08422	15.5439	1098.87075	73.7553	19.49381	5.78342	51.80190	50.72214	6.95387	40.01845	8.23301	7.73443	4.15979	7.92798
5.57282	9.52810	7.64296	0.00000	8.04220	22.75218	1180.09833	72.68533	21.99523	13.34264	47.84914	50.55157	7.66811	76.03238	6.34878	6.75743	7.50207	5.04537
9.81396	6.87916	7.18822	1.00000	5.77118	40.24537	1106.97364	-75.64963	12.38019	1.89746	62.03070	52.33693	6.19869	43.20616	6.81024	5.96570	6.55479	4.55551
5.38602	6.44233	7.84951	1.00000	9.81541	12.35275	1170.02188	121.06761	19.12458	1.88152	42.57947	33.26464	7.20194	37.84265	7.61218	8.19999	4.89856	8.95952
7.58879	7.15441	8.17601	0.00000	8.83991	6.84019	1086.84919	79.87116	17.13322	2.59422	55.71554	17.67659	6.98519	43.80509	10.20416	6.77344	9.90315	6.97967
5.46395	7.47598	8.70966	1.00000	8.54741	26.91756	1158.76255	-82.07842	15.05544	2.94535	72.11265	61.07787	7.37264	43.58247	5.81484	8.43647	4.38671	9.69000
9.58484	6.38545	7.64676	1.00000	3.84864	56.85836	1065.38876	35.90057	15.86016	1.85373	50.21072	50.38469	7.43209	68.58078	7.49143	6.62368	3.55412	6.38568
8.13045	7.43448	5.83423	0.00000	7.92716	9.89206	1123.68949	43.38531	10.09698	2.84287	53.06722	52.94379	6.16789	52.54049	7.93229	5.54172	9.36791	5.04240
6.91311	6.08099	8.23906	0.00000	7.16835	47.05	1146.56489	15.46667	17.01422	1.78194	51.53036	36.35384	8.36135	66.79267	9.59888	5.78371	4.17167	7.47312
6.29064	7.95614	7.07576	1.00000	11.79350	57.30185	1191.58929	39.85331	-0.13486	3.84140		47.43406	7.10557	47.33738	6.45945	6.64027	7.31858	9.66891
9.69974	8.57830	7.09180	1.00000	6.37601	10.31672	1178.35650	123.89071	6.01941	4.88483	55.04657	41.68622	7.24767	40.81563	4.56731	6.88772	4.79655	4.40207
8.02158	7.40766	6.40894	0.00000	8.59425	55.39485	1155.49686	43.83992	21.33815	2.50002	65.67546	33.60815	6.53467	63.96592	8.87620	7.58502	8.23615	4.65883
9.75784	6.82101	8.05406	1.00000	6.36699	8.79577	1184.12373	-75.69947	21.39640	1.20926	87.17648	40.57716	8.05252	42.15958	5.81580	5.26387	7.34831	7.10175
6.68144	8.85098	9.68290	0.00000	8.35204	20.88098	1123.66702	75.11937	11.08070	7.67949	57.76990	41.23270	8.16427	63.49504	8.83309	6.81566	10.46636	4.48806
7.91617	7.16695	6.83026	1.00000	7.25269	9.15093	1159.87207	-79.62098	11.64422	1.78692	52.24879	39.98427	8.41996	67.17759	6.22301	4.84251	7.06531	6.47879
5.31610	7.91845	7.55641	0.00000	7.67822	11.86064	1109.20864	9.0027	2.14915	4.03704	61.49006	87.23770	8.59510	41.32694	9.53099	5.07227	10.24500	9.94698
8.39567	6.83397	7.04536	1.00000	6.94531	-4.42472	1124.26234	-41.45861	18.52251	2.02690	73.64415	35.80251	6.84173	58.60776	6.30377	6.59717	5.41985	5.74858
6.00689	8.54383	6.10963	0.00000	5.01640	-36.9256	1134.70152	-73.02841	35.39213	5.03857	70.94253	45.58839	8.50340	48.49823	8.11878	6.52065	5.85454	5.52700
7.54164	8.71570	8.60577	1.00000	6.88337	26.9423	1059.43413	68.11759	27.03800	6.33603	61.87438	46.36731	7.48286	48.03403	5.72757	7.27393	5.71220	7.03672
3.80678	7.34649	7.36160	0.00000	8.70332	52.57583	1075.10540	6.61944	26.93714	2.17521	65.83779	37.60151	6.56195	52.15236	7.98241	6.13527	9.08983	8.43805
6.91842	9.59244	7.43670	1.00000	9.59084	25.87498	1122.90983	86.59611	8.25260	13.92059	37.81278	36.06758	9.25276	42.47689	7.60541	7.54144	5.84172	9.56586
8.31789	7.90151	8.68802	0.00000	11.63001	19.04222	1065.97932	-98.11889	8.62700	3.20770	36.23908	57.58269	6.11476	53.04433	6.26224	6.16434	5.84633	4.23392
6.17126	6.96331	7.78962	1.00000	7.40887	50.75	1131.95809	2.25	-0.14303	2.34838	47.70194	28.59248	6.41982	30.68441	9.10118	8.02146	5.46975	10.73533
6.46917	8.66577	7.52198	1.00000	7.75607	55.39485	1144.86003	43.83992	23.35158	5.71068	39.70352	31.28595	7.61263	40.14730		7.77723	4.72395	10.70420
8.77389	6.99585	8.32698	1.00000	10.86487	44.59445	1150.03012	11.04979	17.52343	3.01983	66.54996	63.17788	8.61080	59.18861	7.02616	7.37538	7.81540	7.54117
9.42214	7.06431	6.90270	1.00000	6.37166	-27.4338	1114.97222	-65.61427	10.59106	1.58538	67.53847	40.23699	8.64622	48.84816	6.26053	7.09268	7.37222	5.40278
4.50908	7.64952	4.84726	0.00000	2.77422	39.57582	1147.06260	-105.11221	15.40593	3.20427	37.06526	43.72589	8.27764	61.87153	7.61557	9.14690	8.43430	5.10033
6.27399	7.15195	6.93252	0.00000	6.48514	64.5635	1173.80871	39.8302	6.26261	3.04011	53.39045	24.99687	5.75044	60.55044	9.14351	5.58283	6.01284	6.07295
7.62348	6.69616	7.01868	0.00000	8.72076	51.42708	1183.48863	-0.91979	11.78490	2.03816	58.11990	29.33295	6.99977	40.75244	11.24820	5.60871	4.97191	8.80248
7.84253	6.65418	7.37794	1.00000	8.83072	10.22677	1177.45227	-67.33122	16.70983	2.01043	47.44884	59.08302	7.20159	68.20975	7.14026	10.71464	8.72497	6.66813
5.38108	7.23553	8.20727	0.00000	5.68712	34.5624	1063.51988	38.28402	27.44822	2.95446	45.10899	40.53571	6.89759	60.49195	9.34361	6.93083	5.46992	6.63435
7.82585	7.84176	8.04109	0.00000	7.02625	11.93381	1158.49758	79.82979	17.57837	3.82206	52.21305	40.51135	7.80835	38.94823	8.98622	4.75204	6.60783	5.90382
6.24840	7.48182	9.24212	0.00000	10.07181	-22.53722	1126.94851	-42.98194	5.19334	2.35685	67.25162	39.31745	6.53747	79.08916	9.10954	7.23522	6.88343	6.16038
8.32076	7.78147	7.49913	1.00000	7.48079	50.79205	1171.49202	-1.08593	12.64592	3.21825	71.81397	32.36225	7.22884	46.48486	3.94071	6.94327	7.30324	5.37685
4.83906	7.01806	7.08431	0.00000	7.39750	-3.20333	1138.29506	-52.20639	10.00382	2.86180	65.51555	50.64510	8.34193	43.45816	7.94274	4.04477	8.06636	8.13846
6.82050	7.35557	6.14075	1.00000	7.83393	6.25947	1052.21797	102.05461	13.62837	1.56937	45.20267	42.89724	8.82172	42.55315	5.43727	10.20770	5.74726	7.56947
7.51634	6.55318	8.12519	1.00000	8.08697	33.93113	1095.22293	-117.54866	-4.06411	1.47318	37.30825	29.51857	8.97979	59.14285	7.29759	9.16832	6.89024	8.66338
7.65515	8.03947	8.24536	0.00000	9.16640	35.21222	1061.37241	2.31889	30.26849	3.89135	45.28497	37.81573	7.28872	38.50363	8.84290	6.75666	8.43564	4.75372
9.36694	7.73712	7.50761	1.00000	7.93086	29.22254	1181.42752	79.5286	-4.69722	3.16461	42.00313	41.67409	7.02300	22.26525	5.14257	6.64908	8.29082	5.76821
8.42231	7.16227	9.27900	0.00000	7.65403	14.0823	1115.41854	98.19151	25.16405	2.00560	32.21358	43.49477	6.87231	61.71685	9.41394	5.24745	4.51279	7.54189
9.76736	7.04510	8.88661	1.00000	4.81848	-22.45667	1133.07012	-47.53028	16.46391	2.53611	39.20301	63.61068	6.96871	63.84528	6.00619	7.86124	4.56817	5.42046
7.30393		7.87716	1.00000	8.39937	42.97086	1109.69169	-82.42491	11.43325	2.34480	69.03839	32.73056	8.30482	73.99959	6.69817	7.27294	3.99751	9.85616
8.82275	8.72004	7.10283	1.00000	5.95092	36.61954	1102.73485	4.08282	23.93641	6.35618	38.98168	48.09055	8.66777	56.41787	8.21960	4.63622	8.16594	6.85456
6.66430	7.58305	8.45107	0.00000	9.04526	35.6803	1164.65112	51.0193	6.53513	3.03501	65.38183	50.45061	8.18929	40.75289	10.43858	6.59008	8.95827	4.66308
8.42717	6.33320	7.40857	1.00000	6.67760	-11.78333	1160.23312	19.91667	6.72981	1.70351	38.23402	28.97245	7.52737	37.94754	7.32673	6.34418	7.00002	8.73781
8.27387	8.99491	8.44543	1.00000	6.43367	29.22254	1112.67056	79.5286	15.52742	7.82271	45.79645	60.78582	9.08517	46.21848	6.86959	5.77512	6.38531	5.79585
6.28275	7.04189	8.53501	0.00000	9.05395	10.58806	1168.51232	77.24779	10.29853	2.63561	31.51466	28.47912	7.74343	61.90345	9.67003	4.34058	10.05821	9.49492
4.92613	8.25780	6.29353	0.00000	4.12712	54.58048	1162.47793	16.86194	19.00170	4.50593	30.17021	62.12370	8.55713	67.86137	7.44731	8.15788	9.42418	4.50174
6.38187	7.31744	7.37204	0.00000	6.78256	45.69558	1126.20432	4.7934	29.91159	2.23570	39.87377	43.84339	6.48611	45.70498	9.04163	6.09051	5.95643	6.54090
8.87252	9.75606	7.59132	1.00000	9.21070	38.91817	1157.50368	-78.19444	16.29078	15.88746	61.97031	34.21590	6.59118	55.44801	4.48477	5.69832	6.48090	5.70840
13.95792	7.48797	8.91160	1.00000	7.43012	55.85	1126.78364	37.56667	5.27115	2.63773	56.03651	46.61577	8.09593	62.11879	5.57581	6.59221	9.69429	6.53585
7.77494	7.96367	7.86805	1.00000	6.34856	25.67927	1055.35483	-80.31727	0.04250	3.97730	41.25356	45.28466	6.44809	47.15110	6.92944	6.71464	4.45535	5.84032
6.62397	7.93322	8.57370	0.00000	7.48015	49.07866	1075.45716	30.96755	18.35680	4.03087	60.04419	55.19209	7.97516	50.14865	10.11107	7.91184	5.80415	9.04259
8.63137	7.53344	8.83433	1.00000	8.15225	12.04161	1076.13259	75.35927	23.26253	2.50707	31.78273	60.51849	7.75663	57.09391	5.49414	8.73298	8.61017	7.53046
8.48370	7.61973	6.62127	1.00000	4.54706	11.93381	1094.57099	79.82979	25.03986	2.84353	35.61747	62.08149	7.34868	56.20794	5.38489	5.86428	6.10908	5.28736
5.40309	7.72713	8.25487	0.00000	8.32186	-21.44236	1062.07718	27.46153	24.80618	3.23074	51.76567	42.55778	6.92364	40.08056	11.54300	5.27510	7.06641	7.65803
9.73127	6.55391	5.77878	1.00000	8.53012	37.65181	1054.09439	120.33063	25.26704	1.40505	65.79190	33.48795	8.42593	46.78670	6.40412	7.52197	8.56925	8.00902
7.00260	8.03442	7.95654	1.00000	7.89324	42.06166	1117.28978	-1.60452	7.52233	3.34497	52.33636	42.48020	8.66276	49.38285	6.96063	9.19643	6.25747	9.02981
9.64210	8.39110	7.47278	1.00000	4.46221	-1.26753	1113.25996	116.82887	6.19826	4.89561	53.57190	23.68269	7.51717	54.27177	4.79522	6.45772	6.67222	5.76797
5.46076	5.72900	6.93544	0.00000	5.91537	41.09246	1150.92675	45.36561	25.81054	1.55802	82.26507	54.17661	8.23741	59.48371	8.83202	5.86031	7.45330	5.16228
4.55778	7.46591	8.98838	1.00000	8.71929	28.90054	1058.21046	-81.26367	16.65628	2.81421	80.20963	51.56455	6.99255	66.67507	7.09210	8.81850	5.76554	9.93622
6.94478	7.64663	8.10560	1.00000	7.45103	53.7446	1178.18335	-0.33525	15.72776	2.82276	54.39603	13.51011	7.50528	57.20312	5.67305	5.03270	6.37301	5.82554
6.69325	7.54552	8.56920	1.00000	7.75040	8.43333	1060.22573	99.96667	-0.06635	2.66617	41.25040	63.16338	6.68610	68.00520	7.63782	8.64895	4.76034	10.48617
7.19437	7.25606	6.97217	0.00000	7.29003	38.70734	1135.34067	-77.02303	8.84030	3.13074	23.11690	49.45868	8.64490	49.67683	7.57674	5.81799	6.92828	6.08491
8.02273	8.37072	7.73730	0.00000	7.14182	55.39485	1168.95785	43.83992	21.97904	5.13323	50.06032	30.53488	7.76097	55.69089	9.06532	5.81899	5.70734	6.84224
7.50066	8.84142	9.56596	1.00000	10.85852	43.41949	1095.35667	77.0202	18.46429	8.18669	15.43111	30.96283	6.94775	66.67581	5.44051	7.41783	9.31686	6.41902
4.41093	8.32244	5.87790	1.00000	7.66268	14.93333	1112.83527	-91.11667	10.77637	4.90508	42.84272	48.59616	7.15246	64.62715	7.28058	11.74901	7.64034	7.13947
6.16934	9.05243	7.92921	1.00000	10.00401	40.37528	1084.25490	28.88222	27.51868	8.58908	35.36443	38.74309	6.45841	41.96921	6.49760	6.25855	5.27570	10.71721
10.14785	6.15795	8.82607	1.00000	3.67347	42.22718	1199.82049	14.39024	17.54565	1.46457	43.14650	62.76450	9.25164	44.73500	7.17155	4.00590	3.47192	6.00325
4.01021	7.73701	9.10993	1.00000	8.73682	33.54428	1185.06442	-84.23381	19.40380	3.58817	64.60000	63.17457	7.18976	64.15412	7.35825	7.88864	3.91431	10.71992
5.59974	6.96631	6.21216	1.00000	8.19171	40.85158	1094.99126	122.74754	5.08800	0.78811	63.40556	53.61995	6.53271	42.34008	8.06146	8.22989	3.53232	9.00161
9.10807	6.52639	8.52459	0.00000	8.18393	-10.33333	1190.23090	39.28333	-2.86019	1.65072	43.77768	27.11833	7.59140	51.71367	8.09242	2.99938	9.70555	5.15082
