CFCs	H2CO	warning	TEMP	PM2.5	C2H3NO5	CH4	PRES	SO2	O3	latitude	PM10	PAHs	Pb	NOx	CO	longitude	NH3
67.55287	26.25533	0.00000	13.39964	9.29469	0.03588	7.70901	1142.55004	7.19290	9.75520	12.1277	7.67049	7.61588	52.36020	10.05780	3.21704	78.15794	9.97415
69.13418	28.97029	1.00000	19.69346	7.48998	1.55180	9.23970	1141.27608	11.34772	8.21260	48.28259	11.67499	7.75503	32.33930	11.50977	11.53346	9.72749	10.15241
68.68508	41.27133	1.00000	20.05200	6.73784	0.38009	8.10983	1086.74563	7.93353	8.40395	-4.24444	10.25388	7.00958	44.25828	8.15418	6.33108	-42.29444	8.53901
74.09694	38.67238	0.00000	-7.42871	4.30258	0.06400	8.41351	1114.29270	10.92829	8.87270	-1.26424	8.28502	8.06735	65.66251	8.77849	5.56201	104.09701	10.23611
71.07638	46.04197	1.00000	10.59715	7.35553	0.14974	9.00589	1148.33008	7.21695	8.54560	35.89972	9.22719	8.35708	62.14317	3.07825	8.41452	14.51472	10.65157
80.09169	45.57887	0.00000	11.29621	7.94248	0.03383	8.96510	1096.77905	7.64515	7.97430	61.72744	6.08937	8.41024	35.67940	7.81327	7.54366	17.10558	10.08097
65.89876	64.82947	1.00000	26.79581	9.31258	3.43973	10.14166	1121.80623	7.18215	6.48799	38.54491	12.47827	8.52131	41.79685	8.40905	11.43810	-121.74052	14.31979
85.42342	38.69557	1.00000	20.91941	4.63820	0.02512	6.96586	1062.64037	7.43565	6.87692	45.39402	7.56931	8.12455	40.51032	9.32027	9.74170	9.29109	12.08461
62.20564	73.97772	0.00000	29.91262	6.23742	0.57233	6.66092	1117.98497	8.49545	10.18425	40.2737	10.64650	8.62361	66.58532	11.56544	8.58428	-76.88442	13.24498
72.26854	37.28772	0.00000	11.09755	7.61597	0.02408	10.24976	1054.96081	8.46913	8.46192	40.2737	5.83538	8.57216	35.52853	6.18797	6.61901	-76.88442	9.18750
70.95933	66.25406	1.00000	19.50494	5.13974	0.32487	9.81032	1112.07982	9.36708	7.65908	35.06667	10.08185	7.34409	63.91213	10.23058	9.34345	135.21667	9.05441
81.89033	60.51031	1.00000	19.13386	7.08236	1.53845	7.71313	1195.50751	9.87187	9.03310	41.24255	11.67191	10.71131	44.68948	9.40670	11.25541	-82.61573	8.49446
66.81458	58.99983	1.00000	16.36081	4.42503	0.25965	8.80458	1164.51426	9.04129	6.48413	9.92787	9.81521	6.66621	31.15443	10.03230	9.58298	-84.13722	9.34845
78.08572	45.25913	0.00000	21.67377	7.04316	0.15405	7.85613	1088.78913	9.71038	8.30595	34.77453	9.30078	7.83139	44.19246	9.69817	4.79956	-96.67834	6.08999
72.98895	34.83371	1.00000	4.81276	5.85824	0.09173	7.79956	1075.02230	9.51238	9.47785	47.98372	8.58198	7.88041	67.81310	9.80473	8.87138	10.18527	11.17255
68.21351	72.33901	1.00000	10.63288	1.95582	0.03217	8.98497	1192.91877	7.36238	8.69028	36.24624	7.02414	7.51051	51.92386	10.54164	5.84184	139.07204	8.32363
76.76778	74.27775	0.00000	33.91507	7.65861	0.02835	7.90256	1119.58071	9.72673	10.32187	11.12018	7.52145	8.57333	49.39210	10.41920	7.63069	76.11996	9.08616
69.63021	53.31537	1.00000	-10.78258	9.22783	0.03661	7.27793	1157.13087	10.71121	8.83800	41.1053	7.10188	8.06548	30.79401	8.47870	8.25599	-7.32097	10.16130
76.11465	50.30709	1.00000	36.18062	5.28690	0.06791	7.05167	1155.03010	9.81985	8.33177	-20.87306	8.15007	9.01879	35.50944	8.54995	8.06150	-48.29694	9.58898
74.18944	53.64276	1.00000	36.90602	6.47720	1.58515	8.43555	1109.90183	8.10822	8.32514	41.27194	11.69464	9.23738	69.64232	6.90948	7.91357	123.17306	10.23610
82.66243	35.52500	1.00000	24.16444	5.32611	0.54775	7.57238	1164.53144	10.23480	9.74946	18.42745	10.63883	7.68633	60.17385	10.26443	9.63842	-67.15407	10.60756
68.99598	43.58391	0.00000	7.96508	7.38595	0.06603	6.75430	1129.07689	5.25344	8.72299	47.38093	8.29873	9.08579	56.66814	6.80157	7.66880	-122.23484	10.63487
74.07314	30.30438	0.00000	0.77355	12.15992	0.03752	9.65001	1172.77870	9.69617	9.23932	53.14657	7.54786	8.78548	54.67922	10.92245	8.90379	140.72287	8.45962
62.21053	64.81102	1.00000	12.34335	9.85039	0.04204	7.00329	1144.47860	12.12226	6.71824	40.65538	7.48293	9.92949	42.51659	8.90248	7.58959	-74.38987	10.01430
67.12198	48.50783	1.00000	11.36176	6.78821	0.09469	8.43289	1085.70822	8.56763	9.18042	40.82232	8.55364	7.47839	70.24320	4.73885	5.73305	-74.15987	7.08195
80.78572	49.12551	1.00000	34.33514	8.74075	0.20609	8.03997	1073.66938	9.14084	8.70003	14.62578	9.60123	6.82718	25.57430	8.32163	11.53601	121.12251	9.54459
86.86384	34.07792	1.00000	14.45712	9.65179	0.03542	6.48803	1118.51981	9.20704	8.29351	45.49428	7.07170	8.14710	54.04673	7.82291	9.47848	-122.86705	11.33724
71.39959	39.86600	1.00000	10.40705	8.65372	2.61105	9.39449	1080.81349	8.99973	7.72841	37.52487	12.20261	7.44602	41.69372	11.22844	7.54353	-77.55777	10.01113
80.54066	67.23957	1.00000	19.34451	5.78301	0.12456	8.47230	1133.75842	7.89422	5.53858	39.59611	8.98618	8.42491	48.22604	7.98474	7.95937	27.02444	8.88963
65.11502	44.87539	0.00000	18.95062	5.83109	0.03590	7.68696	1083.88252	11.56292	8.09854	40.98894	6.03512	8.16047	62.53424	13.20592	4.98108	28.67582	8.67951
68.04859	32.62804	0.00000	3.55074	8.18641	0.03151	7.70831	1083.46928	10.37856	7.41405	35.815	5.64153	6.85047	30.98897	9.62497	7.22260	139.6853	8.09495
77.18300	36.58144	1.00000	8.36306	6.29929	0.91330	7.80518	1173.97346	7.27757	9.33858	48.8222	11.12189	9.36767	54.02875	9.04185	7.52689	2.12213	9.63668
75.26991	59.90809	0.00000	18.87986	8.00632	0.04047	7.04683	1102.54436	8.85860	11.08809	-20.87306	6.92023	7.03573	68.99658	9.17093	7.21764	-48.29694	8.47999
74.02725	53.34078	1.00000	5.11596	7.66676	0.02877	6.18016	1072.27874	11.08496	8.34281	36.81667	7.04285	8.61247	45.63214	9.62074	6.43276	117.81667	10.27237
87.04127	70.06040	1.00000	15.07659	5.93783	1.96180		1089.41019	9.77820	8.96525	53.59782	11.91688	7.23672	64.07244	9.24113	6.24461	34.33825	6.97376
77.13545	44.17466	1.00000		6.75244	45.19835	7.90775	1129.32793	11.06154	8.92941	8.62261	15.05997	9.08953	48.55741	10.99393	11.12814	-70.20749	6.46751
77.89350	21.71369	1.00000	15.86675	4.34690	0.28510	7.86625	1071.78950	9.01354	8.49456	3.11988	9.89822	8.60720	46.32822	9.84141	10.48755	35.59642	11.30597
76.95373	83.06269	0.00000		5.76567	0.04023	8.76323	1104.14594	9.14107	8.47437	9.3337	7.65342	8.24929	31.17760	10.98631	6.73472	122.8637	6.41532
80.81401	45.39162	0.00000	8.93605	5.44912	0.56721	7.87540	1183.22395	9.25471	9.59010	45.69558	10.66230	8.49607	44.29778	8.13393	3.45796	4.7934	7.94992
69.49836	49.36166	1.00000	0.44143	9.03857	1.11188	8.70166	1063.76624	9.50145	9.18691	-31.25033	11.34461	7.54020	42.45937	9.78738	7.54084	-61.4867	9.50894
75.47746	39.95198	0.00000	14.47298	7.30446	0.07319	7.07412	1135.79542	12.11893	8.20591	54.39304	7.98831	7.20810	72.06539	12.84973	8.14187	53.26023	9.45158
77.72185	57.72832	1.00000	3.78840	5.79326	0.33295	7.95016	1156.52467	6.67258	9.03164	33.43443	10.07438	8.11765	64.59114	7.21123	7.43950	-5.22126	9.06915
65.60747	49.68093	1.00000	17.54544	8.24383	0.12231	8.44243	1114.91751	9.89052	8.68200	35.88264	9.01051	7.47901	61.83471	9.94219	11.02246	-80.08199	11.46507
69.24294	45.71195	0.00000	33.08381	7.80693	0.01403	7.45607	1186.30392	11.54657	9.51181	10.58806	3.84102	8.69542	62.67958	9.67430	5.33650	77.24779	5.94345
67.30691	58.51310	1.00000	1.41907	6.45594	0.23409	6.31868	1054.15216	7.56123	8.99282	45.43341	9.71805	8.05339	47.82023	6.29684	6.73632	-73.86586	8.80287
74.13258	82.35104	1.00000	22.68755	7.41143	0.31176	9.47873	1059.43471	7.47607	9.34848	45.4473	10.04514	9.62604	42.04920	6.75410	7.44902	-73.75335	10.15075
61.41078	49.44647	1.00000	17.83419	7.10680	0.10739	9.50418	1172.81612	9.55587	8.80935	45.40008	8.93064	8.15311	34.10198	10.44537	10.54328	-73.58248	12.11020
68.36412	76.92053	1.00000	29.13201	8.93620	0.14148	10.24171	1173.88228	10.57804	6.36911	11.12018	9.05355	8.63904	40.75277	8.80643	8.73218	76.11996	8.28178
73.28425	70.47204	1.00000	28.13057	3.58623	0.27062	8.72132	1193.50846	5.58072	9.32766	14.37395	9.85159	8.23102	60.60216	6.38452	7.50719	100.48528	8.45626
71.38165	25.30988	0.00000	8.03111	11.91174	0.02502	9.69482	1050.73724	9.30580	8.74796	6.15038	4.02029	8.39160	50.67189	9.19618	9.06347	6.83042	6.92211
85.52922	67.50487	0.00000	-5.13922	9.03290	0.09452	9.48678	1173.75799	9.93120	9.20300	34.56861	8.62131	7.43203	49.11767	10.94678	6.92531	105.89333	6.81816
69.83045	51.92519		10.96376	7.36041	0.39063	8.66192	1063.49936	10.25373	7.41037	51.168	10.23093	8.69800	46.41927	9.14358	8.16931	7.973	9.40232
77.07839	36.99618	0.00000	25.29433	5.82734	0.03711	7.46769	1145.88054	9.90887	8.19667	40.42386	7.65691	7.47923	43.23757	7.97837	7.08184	-3.53261	10.48642
68.95461	62.55873	1.00000	9.38272	8.44196	0.23109	7.00462	1168.61803	10.01039	8.45819	10.61285	9.71885	7.24722	52.10550	10.11824	9.99067	12.19458	11.07501
80.86085	61.33555	1.00000	26.73244	5.13438	0.52062	7.31148	1063.07338	5.86346	9.09552	44.73941	10.55519	9.20435	31.39820	5.13870	8.25370	-93.12577	10.99223
74.24868	43.67344	0.00000	16.13424	10.48653	0.10878	8.69203	1156.92701	10.56828	9.69126	1.6	8.80008	8.69705	45.65177	11.23633	7.20349	103.81667	5.83851
71.34525	85.01755	1.00000	-1.98395	4.22101	0.02892	9.23533	1168.09372	7.18305	9.46115	6.15038	5.91444	8.28239	41.93892	9.89014	8.88774	6.83042	12.88241
73.63021	58.43163	1.00000	27.99369	4.86429	0.18921	9.62321	1106.51684	9.01761	8.23748	41.0051	9.42305	7.86090	57.19553	11.55271	9.48867	-73.78458	9.62504
73.31911	44.86753	1.00000	21.01583	8.78348	0.04440	8.65292	1167.28194	4.80052	8.20756	38.91817	7.24988	7.91089	45.04009	6.48207	6.63202	-78.19444	11.62300
69.02334	30.67399	1.00000	3.58131	4.28030	1.42279	6.78257	1065.25459	9.90049	9.50324	-3.74912	11.58824	6.87202	60.74821	7.77489	6.78989	-73.25383	5.22276
73.80306	55.63178	0.00000	18.78495	9.20969	0.20803	7.86622	1187.04782		9.50275	20.74122	9.56682	7.85270	44.60147	12.54495	9.35770	-100.44843	7.95595
76.19965	48.47192	1.00000	17.31309	5.63453	0.07193	9.23878	1101.64328	9.62919	8.29076	7.06273	7.84036	8.13145	63.48721	10.02674	9.33126	-1.4001	10.87950
64.15797	56.02114	0.00000	14.65966	11.75469	0.02931	7.02651	1089.91789	9.69854	8.92683	11.86064	4.78989	9.85823	58.45551	9.18350	8.50884	9.0027	7.25847
69.86587	61.81841	1.00000	21.26970	6.63418	0.02337	7.25106	1076.35375	9.05345	6.87557	-22.45667	6.59226	6.99380	66.31570	9.57304	6.58787	-47.53028	11.67489
83.70877	56.54862	1.00000	7.88951	6.84613	0.52017	7.05826	1066.07366	7.19494	6.27052	61.72744	10.56597	8.00621	59.79338	6.20665	8.06908	17.10558	10.53215
66.26061	43.43252	1.00000	17.25041	6.81997	12.34439	8.80474	1174.37785	10.70807	7.80120	41.9001	13.76049	7.73044	36.02812	9.34216	11.79494	-71.08977	7.52895
76.74145	48.03051	1.00000	30.38141	6.78339	0.64472	7.48502	1123.43584	8.27956	8.87927	50.71229	10.77881	8.31987	64.83303	10.12265	12.51078	4.52529	10.66121
65.29804	35.09009	0.00000	-1.83489	11.57965	0.41935	7.41827	1144.00616	12.83783	8.66673	35.89972	10.34754	8.52498	58.28349	11.33032	11.26591	14.51472	5.47008
63.03574	38.83835	1.00000	12.55345	4.63077	0.40636	5.70835	1081.20047	6.45061	9.94566	51.67822	10.28458	8.73707	38.09822	5.76846	6.52152	33.9162	9.34902
67.83648	46.89422	1.00000	20.06817	6.91300	0.22351	7.55855	1063.44442	6.03306	9.89787	48.86667	9.62489	7.22162	53.56820	6.18746	8.25457	2.08333	10.98123
89.67483		0.00000	14.06020	9.45492	0.09842	7.54377	1120.47712	10.11561	9.08205	52.4089	8.70084	9.42586	52.76055	10.14504	7.70043	31.3237	6.77417
74.55819	37.68528	0.00000	18.03443	6.65555	0.04399	9.84180	1079.36184	9.92737	7.92652	10.20898	7.79134	8.25608	24.48156	10.97410	7.73836	123.758	10.91580
81.85044	48.28748	0.00000	11.09877	8.78931	0.01789	8.25052	1117.44279	10.68057	8.58225	30.75545	5.95865	8.01300	46.72151	9.13545	10.04468	20.22625	6.40330
58.85989	63.91553	1.00000	15.84955	9.84997	0.02002	8.84128	1139.59217	11.05731	8.62225	-5.41667	6.13442	9.87275	41.37060	6.98885	7.55137	38.01667	10.83380
71.41680	54.65013	0.00000	10.89200	10.39265	0.01977	6.91875	1183.11525	9.42211	8.15403	39.08367	6.25256	10.04129	48.51800	8.96723	6.83890	-84.50855	8.07506
77.53934	68.85550	0.00000	10.50134	3.80331	0.07256	9.51446	1144.65159	6.70656	8.90053	23.18	8.34107	7.74669	45.99773	4.15348	4.57448	88.58	6.35537
81.48457	64.40218	1.00000	12.10195	5.55346	0.07511	9.44174	1114.52357	5.12627	6.95823	32.61603	8.25420	9.67248	64.35577	6.31967	6.33830	44.02488	
77.32206	41.37594	0.00000	4.42091	7.93602	0.02448	5.75145	1135.81561	9.83474	9.22110	43.31667	5.77169	8.24314	47.79946	7.62519	6.11298	-2.68333	4.84844
68.43138	58.34820	0.00000	10.11726	9.22649	0.03307	8.52958	1090.06923	8.43827	6.85445	35.6803	6.89127	8.47729	59.08321	11.01241	6.43077	51.0193	8.52454
73.56897	54.45407	1.00000	12.63804	11.39569	0.37514	7.25999	1127.00815	12.76420	8.68792	39.08367	10.21416	8.26913	46.71869	9.65150	11.08303	-84.50855	10.45863
71.61791	32.41703	1.00000	18.14550	8.07557	0.19964	8.92414	1101.12755	10.99843	9.28562	-19.72806	9.53068	8.49792	31.21801	11.42497	9.52515	-50.19556	8.70307
74.77808	33.88036	1.00000	21.54519	8.01281	0.02493	8.06733	1129.09422	4.96877	7.65503	42.8139	6.50691	9.76118	51.49717	5.53908	6.64134	-1.64295	10.20828
60.71786	16.54644	1.00000	11.11241	3.57877	0.13110	11.69231	1098.46695	9.02110	9.33392	36.65	9.01291	8.41615		10.79567	8.30334	138.31667	8.43450
	40.73023	1.00000	6.62886	7.33963	1.65170	8.32517	1102.22920	9.74123	7.18072	32.55531	11.74199	7.43521	38.75837	10.35128	11.74117	76.12647	9.41300
67.55915	34.13259	1.00000	13.82859	7.36915	0.39066	7.95740	1154.58751	10.87069	6.95345	40.93121	10.22632	10.04650	66.83343	11.14852	10.00691	-73.89875	9.78194
59.49661	56.70826	1.00000	20.99606	9.35345	0.32830	7.63174	1141.04591	10.34589	9.43900	10.61285	10.05005	7.96217	65.81401	7.85519	11.01859	12.19458	7.85701
82.64915	39.96938	0.00000	31.43987	8.17347	0.03278	9.98367	1193.23306	9.86899	8.57599	58.04254	7.47887	8.09207	39.75009	8.35369	5.73126	65.27258	6.09435
61.19085	60.58743	1.00000	32.79721	7.82677	0.11948	9.79641	1120.97715	6.65421	8.24185	33.44872	8.85776	9.61263	32.86336	5.65001	7.11119	-86.78777	10.52292
64.98785	43.15519	1.00000	8.56105	4.44841	0.06672	8.43074	1142.80742	7.77508	6.45973	42	8.19768	6.48491	62.62247	8.77239	9.49490	21.32778	10.70267
78.34362	47.40978	0.00000	14.07140	8.47391	0.01603	7.70122	1129.45048	7.76103	8.63242	26.9423	5.53684	9.54583	64.21867	8.80991	2.51842	68.11759	6.61927
74.56797	51.19291	1.00000	7.51133	9.97439	0.25155	8.04799	1074.30522	10.08812	8.66048	37.51803	9.77023	7.85543	40.61473	9.23862	10.86903	15.00913	9.47936
74.66700	69.42508	1.00000	8.27876	7.15778	1.10397	9.19841	1083.52898	12.06663	9.00945	41.57721	11.33265	8.64524	73.06806	9.36524	7.35926	-93.71133	7.25087
74.49506	42.55509	1.00000	-2.86018	5.38950	0.10083	8.58553	1139.67843	7.66975	8.26420	-19.72806	8.77364	9.04426	43.88816	10.35878	10.66667	-50.19556	11.73156
81.98749	71.29308	0.00000	15.41796	7.36277	0.02262	8.00779	1073.87652	8.42028	8.42156	42.97086	4.83477	9.53084	61.01088	8.45460	3.81063	-82.42491	6.00532
64.03848	43.78457	0.00000	2.71666	7.50596	0.08516	11.76922	1094.46164	10.61062	8.42043	42	8.58825	7.79955	45.51672	9.01947	7.68040	21.32778	6.89940
63.02863	54.66081	1.00000	9.89050	6.76602	0.16201	6.49470	1087.58886	6.84672	10.16484	51.168	9.26533	8.64116	63.97581	7.38646	6.99553	7.973	8.93350
87.81057	38.92366	1.00000	12.48824	5.95677	0.04960	8.79739	1182.02117	7.68110	7.68882	37.95143	7.62216	7.34181	58.99103	8.54416	9.73133	-91.77127	12.13303
68.11449	50.37705	1.00000	15.87684	10.43851	0.27573	7.88167	1074.48403	9.17492	9.43000	40.5576	9.90755	7.28389	57.21024	10.11637	6.05797	-74.28459	9.57204
61.89661	58.12901	0.00000	-0.37738	6.16611	0.09922	7.35057	1086.32022	10.23626	8.75322	48.98333	8.63701	7.58815	65.05325	10.32933	7.17555	2.61667	11.24648
78.51608	35.81804	1.00000	7.06557	7.70848	0.18640	7.02786	1190.85485	5.48061	9.42700	50.71229	9.48486	8.35062	28.84600	6.96816	8.69964	4.52529	11.97746
67.78919	53.08851	1.00000	15.49176	6.56266	0.35868	8.55609	1103.02549	3.84130	9.03572	40.53123	10.19813	9.59195	27.58701	8.37254	9.89490	17.58522	13.09558
84.73862	71.15607	1.00000	23.80557	7.76981	0.32558	7.78919	1170.44433	8.99553	7.67583	40.67705	10.02681	7.21085	66.86423	8.62209	10.72320	-73.89125	9.63766
83.57181	64.87576	0.00000	13.35630	7.23852	0.04066	8.38384	1094.96825	9.42064	9.17834	58.1908	7.16096	6.72957	45.30165	8.58198	5.46518	40.17171	6.73897
74.84249	43.49073	0.00000	14.39690	7.48776	0.08195	9.63694	1069.94940	11.35439	8.85733	37.65181	8.38744	7.50995	71.58661	9.61180	9.59237	120.33063	5.66607
73.47068	61.94775	1.00000	4.30364	7.29871	0.10093	8.80524	1154.21762	5.69633	8.77050	53.49389	8.78348	10.09545	49.30418	8.16084	6.95727	-1.29243	10.18841
61.59326	30.82759	1.00000	-9.91978	4.54117	0.06981	7.48668	1139.43471		7.81005	42.35843	8.13579	9.28733	46.63854	5.14837	5.03250	-71.05977	6.77248
69.07491	46.15380	0.00000	-0.16170	11.62671	0.02048	8.75373	1182.03207	8.95630	7.81740	50.7236	5.06248	8.74036		7.36982	4.26305	-3.52751	6.03189
82.94895	61.00456	1.00000	12.36356	8.58445	0.23484	7.80804	1072.78103	5.43582	9.40615	29.84576	9.72198	8.84279	60.88742	6.42382	8.59736	-90.10674	13.43762
73.66053	75.49554	1.00000	25.74836	6.52170	1.48873	7.82507	1180.66217	9.24556	9.46788	50.88506	11.63156	8.88823	52.04130	10.26777	5.66073	4.07601	7.62124
83.08529	69.45757	0.00000	3.96171	7.64565	0.02996	8.06783	1143.28440	9.47996	6.46788	38.06084	6.67791	8.67903	70.24255	9.28210	6.67093	-97.92977	8.21847
70.14352	59.57167	1.00000	15.91441	8.19159	0.18350	7.31086	1078.26837	11.17599	8.05365	48.07667	9.46429	10.40987	33.98151	8.12683	9.92039	8.64409	11.82199
67.23897	50.77914	0.00000	7.28812	7.44383	0.01832	9.47739	1157.08961	10.99004	8.71349	45.44868	4.66425	8.44164	20.44157	9.61080	5.31777	-73.81669	7.34259
71.55906	54.19078	0.00000	-2.61195	6.84598	0.69752	8.28720	1095.13319	9.32122	8.16468	41.77583	10.87422	9.33054	35.48814	10.45596	4.53498	140.73667	8.19276
67.32737	48.16165	0.00000	23.29080	11.50447	0.02322	7.87752	1106.74615	10.52927	9.08318	34.09668	5.63823	8.52035	38.72521	10.37640	9.53386	-117.71978	5.78890
60.09772	64.33304	1.00000	4.11293	5.88361	0.58316	8.97404	1095.51251	9.05807	10.20768	6.46838	10.66295	7.78042	23.68727	10.03400	11.45683	-73.26022	10.07583
69.30857	48.42031	0.00000	16.27434	10.65995	0.01973	9.35317	1147.17220	9.82734	7.64758	51.20219	5.30016	7.44670	65.24488	10.55744	9.80547	7.36027	7.51291
77.82581	71.07770	0.00000	23.89208	7.63423	0.16658	9.28430	1126.88691	10.18212	7.44981	23.5654	9.26876	8.74904	66.57408	13.06673	8.53460	119.58627	5.95256
65.28625	45.85153	0.00000	31.33900	10.12451	0.05491	9.29508	1155.41630	10.08955	8.76753	16.06213	7.76160	6.58777	50.23429	11.31740	8.18605	76.0586	6.41758
74.51303	66.04790	1.00000	13.00314	8.31222	0.09346	8.89248	1071.93645	6.75718	9.45125	37.95143	8.61316	6.71677	67.63011	8.01966	6.67542	-91.77127	9.60628
71.20068	61.56670	0.00000	15.11096	7.47334	0.05704	8.36170	1148.33517	8.73434	8.12789	18.57677	8.03942	6.26406	35.65985	9.08987	7.51134	-72.22625	9.20646
68.51654	60.17019	1.00000	10.34552	2.57045	1.30659	9.70303	1114.33896	8.51076	7.98718	48.49144	11.50131	9.15300	52.14321	7.95352	5.79319	9.20427	5.24540
67.01399	35.20115	1.00000	25.52736	9.13735	0.02153	8.59084	1196.49578	5.09719	7.86457	45.16024	4.58658	9.03129	45.63109	7.89099	3.65904	-93.08883	8.20663
82.69959	53.70325	1.00000	16.16666	9.32031	0.20504	8.30246	1119.17263	11.21416	8.34009	51.21187	9.54948	7.66619	55.18025	8.49489	8.85825	4.25633	8.54051
70.14396	55.95443	1.00000	4.01191	6.89851	0.08362	7.68873	1185.06726	6.46675	8.77815	51.30001	8.59349	8.63432	38.77383	6.55272	7.12609	13.10984	9.29701
64.45121	31.56712	0.00000	10.55544	9.25634	0.01134	7.61700	1122.23884	9.32405	7.19609	40.67705	5.12802	9.43380	49.70378	7.97688	7.06004	-73.89125	6.79218
70.42610	36.38707	0.00000	17.24326	7.16963	0.09901	8.18948	1129.82218	8.69205	8.64391	54.03876	8.78949	9.31715	44.58855	10.52113	8.23263	43.91385	10.92413
82.54854	58.87975	0.00000	-3.92126	10.76067	0.04374	8.69100	1091.40714	9.91062	9.40400	-19.32556	7.38039	9.16748	28.93807	10.10464	8.90761	-41.25528	7.90594
74.92968	44.51358	1.00000	15.11575	7.32468	0.04438	9.04972	1165.70934	5.67905	9.15970	-2.13404	7.50305	8.57420	38.95135	6.35592	5.57672	-79.59415	9.62499
63.56798	50.26991	0.00000	16.52761	6.80091	0.01697	7.94179	1100.70539	11.06233	9.31470	15.5439	3.60528	8.62413	63.07648	7.02322	4.65185	73.7553	6.59624
77.62774	49.81665	0.00000	33.38117	8.24609	0.02757	8.13259	1055.84546	9.70348	8.80167	26.67319	6.81475	7.82563	37.03386	12.04319	10.92501	31.4976	7.80391
77.87398	53.32774	1.00000	23.79415	6.83705	8.75278	7.71066	1142.58458	9.13582	8.47236	41.8542	13.41778	7.63183	56.73005	9.85374	12.99953	-87.66561	8.75381
55.04732	43.31248	1.00000	0.50740	12.20375	0.26780	8.80822	1166.73436	9.36453	7.08809	45.78071	9.86368	7.58323	56.42033	6.81159	13.70165	12.84052	9.99152
63.74808	50.89725	1.00000	15.45001	7.63236	0.04841	10.35469	1128.13309	10.75455	7.63653	48.8449	7.76073	7.91460	23.56848	9.87262	7.87209	17.22635	9.88419
69.53672	40.33003	1.00000	11.09954	7.97648	0.03328	6.94827	1147.90036	6.07337	8.05757	20.88098	7.12700	8.98266	35.29992	7.74728	5.58310	75.11937	8.62170
76.57014	36.34548	1.00000	22.71917	6.19748	1.06155	7.16944	1164.58593	8.58359	7.82293	38.91817	11.28667	8.90999	53.62331	9.10421	12.25010	-78.19444	9.82839
66.94527	38.09785	1.00000	22.63894	9.10711	0.61251	7.92175	1193.09521	12.47313	7.75700	46.65581	10.72178	9.88541	41.15836	9.91754	8.75568	32.6178	9.51979
67.26426	40.14924	1.00000	15.03098	5.56709	0.15818	9.27219	1107.25765	9.83267		41.54566	9.20800	8.17082	44.93462	10.59365	8.69768	-71.29144	10.09853
78.91832	55.11447	0.00000	12.08079	9.59463	0.02488	6.60860	1179.15687	7.39753	8.24801	41.8542	7.26361	8.01962	53.73884	8.33686	7.22817	-87.66561	7.01924
61.35107	51.26196	1.00000	19.20313	8.78457	0.04367	7.14332	1095.36639	6.84053	8.38185	41.54566	7.52846	8.30751	37.53422	5.84036	6.86541	-71.29144	9.60587
73.30173	58.26544	1.00000	41.69627	10.13844	0.06958	7.28356	1101.66360	6.45009	9.90458	23.15678	8.14190	8.49573	49.53809	10.25694	5.91557	-81.24441	10.58873
56.99188	47.03956	1.00000	10.36697	7.89925	0.71198	7.71140	1165.90360	7.97800	9.34635	34.63915	10.90772	9.23346	45.70308	7.58209	8.31429	-120.45794	10.60086
