longitude	C2H3NO5	O3	CO	warning	Pb	PAHs	PM2.5	PRES	TEMP	latitude	NH3	H2CO	SO2	CH4	PM10	CFCs	NOx
15.07041	0.04469	7.17403	9.04560	0.00000	44.40954	8.15565	8.67141	1143.46383	18.09190	37.49223	8.42459	36.71477	10.54387	4.74629	7.50569	60.16108	7.56698
71.52847	0.72657	9.30046	9.46714	0.00000	39.96152	6.13719	9.43037	1188.68013	-6.40528	32.57756	9.22417	42.27941	5.92339	8.44376	10.85109	47.25064	6.71131
43.2379	0.11343	8.22973	8.11601	1.00000	54.80561	9.67605	6.61910	1165.34442	25.15648	50.06	8.08630	41.76857	9.19760	11.42983	8.89093	30.66501	7.43998
117.4831	0.04659	7.20720	8.45943	0.00000	41.45960	5.48509	9.14658	1068.23277	17.09021	27.34089	3.33376	46.95161	13.74060	4.46559	7.79405	58.49722	12.20018
9.5926	0.02046	8.99631	8.76448	0.00000	44.67177	5.42980	7.67516	1096.15719	16.17658	52.86147	3.56875	51.72257	7.03978	7.95657	4.03353	35.12475	13.22362
11.34046	0.25579	6.91365	6.16908	1.00000	50.36992	8.15571	8.65758	1068.57036	2.99889	50.72043	11.21512	64.11536	9.73146	6.19826	9.73672	64.16493	7.33511
-4.22398	0.03483	7.48694	8.50622	1.00000	58.92643	7.07756	9.41719	1150.68334	10.75673	57.47908	12.86975	44.86476	10.43447	8.87588	6.89354	34.62545	6.08177
-1.325	0.02330	7.82524	9.05383	1.00000	53.78701	8.63539	9.52828	1146.43525	22.76525	38.47917	11.54541	58.24462	10.63839	10.77660	5.10325	56.77003	5.54679
68.88871	0.03974	8.50319	8.71376	0.00000	40.31310	6.96159	8.96993	1089.91769	-0.14887	25.95533	5.49208	72.69005	9.79818	7.64294	5.93508	75.93391	10.16215
2.35739	0.18723	9.00482	7.35367	1.00000	42.35850	9.24308	8.96538	1128.20841	15.92093	41.63976	8.42101	59.47383	9.37558	7.12975	9.39740	52.02050	5.01783
-117.29198	0.01823	8.00542	6.97700	1.00000	50.20512	10.21748	10.67213	1050.68234	-11.11393	33.03699	5.89185	42.41240	9.38254	11.09298	6.18090	92.05107	8.96686
122.74754	0.01701	8.79921	7.64886	1.00000	52.75013	7.20197	8.83204	1055.51462	21.02229	40.85158	8.56308	38.66917	10.36854	9.68947	6.09203	65.41419	5.50351
-82.42491	0.03412	8.69759	7.16923	0.00000	38.08541	6.50707	6.92998	1076.11727	7.14480	42.97086	9.06803	64.50250	9.46002	6.12607	6.91462	66.98228	8.32384
86.51499	0.05700	7.36324	8.43426	1.00000	49.59620	8.42086	7.56283	1133.97209	40.52579	23.1959	10.87354	33.76097	9.54135	11.66020	8.08924	66.67884	6.64267
-96.39774	0.04883	9.60651	9.01080	0.00000	64.26002	8.33081	5.63532	1075.23713	30.80430	30.16688	9.66609	63.99815	11.61847	6.92930	7.95204	27.87054	6.17198
-52.67056	0.05334	8.58961	10.09085	1.00000	39.94669	14.35913	8.65626	1099.80134	17.39550	-26.22861	9.34998	75.35158	9.68523	6.77939	7.98236	36.66211	11.26733
20.89389	0.07382	6.78916	7.59593	1.00000	51.89148	11.73806	8.23852	1069.07042	23.17840	42.62833	5.06132	53.50598	7.80973	9.18709	8.21954	29.61741	5.74022
-4.22398	0.01927	6.48916	7.16326	1.00000	36.69432	7.51368	7.92980	1152.87020	35.41743	57.47908	8.61230	40.52622	8.85179	10.74437	6.04349	74.07065	7.45666
-71.05977	0.02810	9.23937	6.97176	0.00000	37.86302	7.57840	7.79339	1140.91339	11.54523	42.35843	5.30781	44.73483	11.50771	6.06895	6.31110	66.03224	9.40498
77.0202	0.01887	8.52287	8.05483	1.00000	49.23855		8.46314	1107.48391	25.70793	43.41949	9.72464	51.75303	10.33141	9.87904	4.26901	42.79758	5.80468
140.11667	0.21143	7.08405	10.38628	1.00000	48.29718	9.20758	8.44796	1063.91984	27.80082	37.56667	6.93112	17.71719	9.32141	12.30146	9.53875	66.37174	6.55722
1.6	0.10289	8.22131	7.65926	1.00000	60.38361	10.14903	8.74249	1088.51247	26.72933	43.11667	6.77416	44.89044	7.98084	8.41067	8.73223	47.32120	4.43050
37.92792	0.02232	9.38009	8.58152	1.00000	46.31396	9.08366	9.09542	1166.93702	5.59215	53.93361	5.06480	33.09722	9.53897	10.94806	6.43810	62.56259	4.77213
19.21437	0.03987	9.40675	8.60116	1.00000	70.01893	9.48788	7.92168	1195.83624	19.68822	44.75874	10.73637	47.10034	7.60097	9.70302	6.66819	43.63542	6.59580
-71.10077	0.09741	9.08605	8.97945	1.00000	66.17552	11.71112	8.45923	1095.21524	17.94300	18.20854	6.32376	33.39331	9.38961	8.33337	8.37622	31.17405	8.39807
122.74754	0.05244	8.51386	9.19929	0.00000	45.01120	6.49830	9.17132	1137.27397	17.98352	40.85158	10.73978	54.06837	9.16190	6.20109	7.36358	48.14851	7.76353
6.8625	0.07218	8.08515	7.95263	1.00000	39.04640	10.26391	8.74904	1105.14898	12.35614	51.47805	7.07497	62.12435	9.47143	8.23531	8.35573	59.14447	6.61526
-89.66123	0.04630	8.91135	9.28772	1.00000	35.91183	11.06127	6.96661	1190.59712	24.67615	21.28306	6.65206	73.84030	9.27433	9.02488	7.46811	49.17478	8.32578
-117.29198	0.03900	8.78867	9.14242	1.00000	71.01310	7.54682	6.96970	1110.07486	28.64179	33.03699	10.41942	41.20504	10.63598	7.55163	7.47035	66.75205	7.31305
76.35484	0.25776	9.09997	10.75516	0.00000	40.15931	5.74955	7.24891	1107.28734	12.49161	10.10649	8.50852	45.46915	8.69875	8.68119	9.74898	60.82583	6.85652
-116.37697	0.02918	9.06546	6.71770	1.00000	47.47528	8.15132	8.81319	1174.12710	20.38096	33.72255	9.35602	45.67446	9.70682	9.99762	5.87422	47.51323	9.64614
84.63445	0.04074	9.36487	8.79717	1.00000	67.40586	11.32962	7.93620	1174.58633	11.84802	24.81757	8.79484	36.81159	9.04248	8.67536	6.47047	47.48194	7.47372
-123.02621	0.06687	8.46199	8.18591	1.00000	43.54031	8.54267	8.32733	1128.17740	12.18010	44.99012	5.49417	46.48311	7.88296	5.44429	8.31927	51.79584	7.29618
-116.37697		8.09936	7.87334	0.00000	56.93445	4.80101	9.48656	1131.37907	14.17794	33.72255	7.68783	33.10447	7.26543	8.50079	7.39554	68.98400	8.88689
116.11768	0.04304	10.40340	7.26672	1.00000	50.51002	10.47298	7.09125	1166.66669	6.33921	24.28859	10.53896	41.03737	10.17372	9.68253	7.52833	52.26866	7.92402
21.32778	0.04739	8.21835	8.75804	0.00000	45.22618	6.44424	7.88804	1151.55157	23.26113	42	6.04743	53.82578	8.07664	6.08943	7.57854	51.05629	12.24487
3.47717	0.03374	8.82947	9.81945	1.00000	51.96781	9.43987	9.35378	1097.99528	8.51116	36.76639	6.65390	52.53523	9.52436	9.82083	6.68254	45.42856	6.56097
37.38115	0.08118	5.85238	7.16611	1.00000	45.57838	7.38973	6.79191	1172.64847	24.92968	55.63711	9.38766	45.24159	11.07276	8.11676	8.29928	49.04701	6.64465
-42.19667	0.07845	8.35920	9.50507	0.00000	50.95337	4.92183	9.91894	1179.17459	9.96647	-21.41222	6.71194	42.34090	7.70552	7.95829	8.37704	26.68698	8.22414
74.83554	0.27679	8.38428	9.24290	1.00000	41.04450	7.90663	7.41944	1198.80186	7.46054	14.62072	10.07087	51.98708	8.74239	7.22033	9.82045	46.10124	5.15546
-105.36369	0.03196	8.64583	7.97358	1.00000	72.93444	10.93889	7.21564	1156.39866	8.79796	22.49396	7.07480	43.48099	9.11675	9.01989	5.34580	61.72165	7.49511
98.19151	0.02309	7.19290	10.49051	0.00000	43.16601	3.95101	9.04024	1192.93171	16.21886	14.0823	5.58072	64.18036	10.19207	4.79221	5.12423	72.10097	12.52316
4.21372	0.09373	6.53785	7.62774	0.00000	78.50101	8.04588	8.86700	1187.85925	18.54855	51.12794	6.08919	73.65455	7.32324	7.39628	8.67700	68.23998	6.93195
117.59152	0.09135	7.16668	10.30418	0.00000	64.29922	6.96381	6.91972	1161.55911	8.99538	3.31332	5.65216	39.59476	9.88226	5.88031	8.55215	58.76330	11.23848
24.71204	0.03138	8.29042	7.86532	1.00000	56.93764	9.89763	8.93411	1064.90345	11.61641	41.57439	7.44820	36.80776	10.47104	8.85655	6.87437	40.53366	8.20611
99.1625	0.02552	9.52449	8.72623	1.00000	65.33402	9.82355	8.10116	1189.78847	11.27792	3.3285	9.94010	59.62850	9.97483	9.70202	6.74774	42.04167	7.18526
-77.55777	0.02851	9.60116	7.12304	0.00000	57.67781	8.19001	9.62189	1171.02858	28.37261	37.52487	6.22557	46.67524	12.40385	9.54987	6.09272	59.34130	6.71319
130.94098	0.02475	8.54674	7.73543	1.00000	50.98041	10.94935	7.73723	1100.99925	22.79655	33.3213	2.83549	38.64288	9.30268	11.75479	6.23923	36.31058	5.40385
11.34046	0.47061	10.55814	8.51731	0.00000	28.46207	4.82736	10.02049	1059.64096	21.45893	50.72043	6.77219	43.54627	6.50727	7.56531	10.41112	60.29190	6.11082
144.23058	0.02039	8.39567	7.88086	0.00000	70.28489	6.73745	8.43868	1123.56051	3.48787	-5.85746	4.10128	42.74589	8.62467	6.29976	5.27347	49.50523	11.97908
124.3697	0.06779	7.10103	8.17611	1.00000	51.39543	13.92095	8.04112	1112.42687	13.66187	9.6531	9.40921	70.07174	8.88647	6.12611	8.14511	71.37142	10.91291
59.4839	0.02322	8.16714	9.12253	1.00000	53.49354	8.27812	11.10783	1158.81386	34.24583	58.7002	6.59090	66.22726	10.50317	9.87642	6.50617	35.58383	4.94763
-84.50855	0.02888	9.23044	5.43649	1.00000	40.67564	10.42720	8.85286	1128.24965	1.28388	39.08367	6.13308	80.44960	8.14233	10.32767	6.69715	46.19337	7.31994
60.70278	0.02416	9.21552	8.19005	0.00000	51.76702	7.25656	7.76886	1053.80729	1.67279	55.75556	6.69906	39.61735	11.84082	7.42650	5.76737	69.93553	7.97969
-70.20749	0.06550	9.80265	8.95758	1.00000	53.91404	11.40098	8.81282	1082.62076	-2.54659	8.62261	6.14217	54.39447	8.16054	8.94841	7.90535	33.02639	6.94997
37.73333	0.04268	6.55802	8.14414	1.00000	17.90877	9.93725	7.75351	1198.74088	4.46753	-4.06667	6.62820	66.93421	10.30835	9.54602	6.92119	59.57946	7.97907
-97.90308	0.04887	8.90177	7.14169	1.00000	45.19773	11.26986	8.50373	1157.23198	3.94257	31.12406	9.70093	58.81766	7.66768	8.40279	7.19361	53.80027	7.89821
9.40531	0.03501	10.32491	8.54639	1.00000	22.72790	8.53067	9.38573	1135.08890	23.31284	45.53069	10.45240	43.19640	9.22307	9.74107	7.28141	66.57234	6.71015
60.70278	0.13576	7.46456	8.24048	1.00000	37.56856	9.50716	9.71487	1073.14814	4.42780	55.75556	8.82792	61.74541	8.65286	7.85840	9.01230	64.86627	7.08821
146.05093	0.03717	8.48420	7.46521	1.00000	50.12967	7.01455	9.12014	1150.72837	-9.60211	-34.28853	8.59928	41.43403	9.25249	9.80902	5.92855	67.23947	4.78392
135.31667	0.11141	6.39208	9.88647	1.00000	29.44188	10.64487	9.39912	1174.92688	15.65574	34.25	10.78719	43.62606	10.70255	8.12669	8.73597	64.07944	9.31063
104.64992	0.03767	7.47775	8.23892	1.00000	44.41954	11.09351	6.81223	1137.63770	23.72518	14.64056	11.56001	56.01251	9.62393	8.27591	7.18853	50.48483	8.32880
140.11667	0.01740	9.93443	8.98368	1.00000	49.57386	10.41831	7.94898	1181.72884	10.01249	37.56667	8.07784	35.61736	8.95833	9.32287	4.80594	43.98087	6.05764
150.60036	0.01053	8.57262	9.38044	1.00000	56.95806	8.71543	7.73881	1089.63828	7.45414	-34.88422	7.94401	47.94042	10.91670	7.81779	5.42270	44.96924	5.02815
139.55722	0.03776	8.88038	7.02554	1.00000	57.73497	9.62340	8.93790	1144.70300	2.43667	36	10.89362	49.01645	9.60480	6.60395	7.03378	59.02026	7.39737
-87.70172	0.03065	8.45266	9.57136		58.77088	10.91501	7.27361	1104.14099	17.75107	41.72059	4.08660	30.11906	8.44088	12.23422	4.70005	54.79134	7.71409
10.03988	0.46915	6.39707	7.26306	0.00000	41.66841	4.59450	7.71565	1197.13560	14.26658	53.6052	7.37661	44.07290	8.10859	6.84348	10.41312	47.44071	7.02752
44.7662	0.04644	7.64617	9.98286	1.00000	45.53512	7.24619	8.03378	1127.10999	7.05423	40.49748	7.88042	44.14275	10.07318	10.55812	7.28024	38.92905	5.35607
-86.77917	0.01324	7.85778	8.00650	1.00000	40.79576	9.92877	8.54444	1171.64204	17.21370	36.02506	5.96413	54.43181	8.43181	12.34596	5.22032	72.46801	9.69502
124.3697	0.04657	7.06169	8.60329	1.00000	64.18208	10.48399	8.70465	1151.16896	11.48571	9.6531	11.20996	48.39092	9.25341	9.58473	7.77543	21.65530	7.72517
-63.90389	0.03218	8.46810	8.60084	1.00000	52.90738	9.98555	6.71724	1193.91971	10.27018	-8.76194	5.92230	62.33888	9.98288	11.86132	3.12794	79.84893	9.75833
27.06365	0.04454	8.55487	7.15506	1.00000	33.70948	8.77674	7.98182	1084.40881	7.14900	50.18545	6.52604	37.37842	10.76630	9.59595	7.38657	39.84771	5.81037
7.11393	0.03088	7.64517	6.67274	1.00000	40.98679	10.12329	7.67792	1105.64975	33.49414	51.08468	5.73956	62.30614	9.51049	10.29722	6.53895	76.51902	7.15585
8.63333	0.04679	8.52808	9.22674	1.00000	68.56739	10.47370	10.10205	1190.87708	8.33962	52.2	6.14168	39.78750	9.56210	9.59297	7.02176	60.02866	7.65319
14.51472	0.05624	8.84566	8.15447	0.00000		7.38610	5.82014	1183.05626	23.01771	35.89972	6.51669	52.07848	12.20926	5.96899	7.76216	58.49582	9.18603
142.45778	0.89755	8.47117	8.92039	0.00000	68.86675	7.36501	8.87788	1148.60873	10.24840	44.35056	5.82376	42.85020	5.74178	5.37921	11.07666	40.65612	6.44284
-61.51889	0.02949	6.90701	8.45257	1.00000	46.64252	12.37846	8.10476	1143.86000	23.63770	10.66668	9.35171	56.77263	8.87767	6.85152	5.71338	42.27842	8.51282
-84.23381	0.03619	8.24869	7.05870	1.00000	48.82371	7.98006	7.43982	1168.36918	-2.89077	33.54428	13.21753	69.38495	11.23193	6.83189	6.31798	62.52805	6.53733
73.7553	0.02173	7.68388	7.83115	1.00000	54.20963	10.77324	9.50220	1140.06906	32.31887	15.5439	7.20165	43.23152	8.85147	9.00058	5.55651	58.05499	7.12259
77.54372	0.18286	8.50450	7.52591	0.00000	56.98114	4.39347	9.03341	1184.44527	-1.93328	10.12268	7.76910	35.97656	8.31810	8.96446	9.44103	38.09329	6.75748
75.96976	0.87818	8.68517	7.72814	0.00000	42.68522	5.88438	8.14682	1050.14972	-5.75622	15.73628	9.60496	55.08760	6.54631	7.01635	11.04515	46.22264	7.72135
-115.98391	0.01818	8.21229	8.37846	1.00000	41.71796	8.78646	7.62121	1075.57432	17.87086	36.20829	7.39160	63.39679	9.13151	9.63212	6.89831	68.81406	5.99859
117.63083	0.02028	7.90200	7.93046	0.00000	57.34251	7.06088	7.99437	1184.39320	26.52163	35.50056	4.89646	52.03531	11.08218	8.28037	6.67329	43.26719	9.60482
15.07041	0.46346	8.87721	8.95487	0.00000	55.16252	7.57924	9.77702	1121.06595	32.20211	37.49223	5.51828	55.88794	3.50444	3.75193	10.38438	55.81310	6.51577
110.8405	0.00963	9.01718	6.01461	0.00000	49.76753	8.04871	8.46325	1092.96708	6.01436	-6.8048	7.47283	55.93365	8.77171	7.15981	5.05598	52.34647	8.13857
-6.00137	0.13631	8.73184	8.22150	0.00000	60.80716	4.72335	9.04376	1156.36155	5.42721	33.42585	7.11574	51.18744	8.29107	7.26392	9.12164	54.19780	7.61232
0.57856	0.11181	7.67324	8.93888	0.00000	31.79623	9.07536	9.41929	1050.61613	23.56953	40.70995	5.43763	38.60982	6.11256	6.36543	8.83259	36.15301	7.55303
33.34864	0.04007	10.05059	6.83314	1.00000	75.47066	7.90359	10.03938	1108.78897	5.95814	46.75451	7.53720	42.99151	10.10143	9.42276	6.52309	38.48643	4.72180
-91.58045	0.37947	7.46097	7.32227	0.00000	65.41793	6.68385	8.16958	1075.04101	14.68284	41.6764	8.52487	70.99941	5.06465	9.37692	10.16371	42.34087	6.03816
102.3278	0.29590	9.02205	8.05433	0.00000	51.74042	5.75124	7.88974	1171.06573	16.60040	2.2139	5.58973	65.40416	7.60801	3.33283	9.93314	53.45887	7.34754
92.48278	0.03360	8.41235	6.84159	1.00000	40.58385	8.47842	7.58604	1082.38260	4.94554	58.23583	6.94766	35.93958	8.40903	10.70246	6.58487	34.83753	5.85494
10.58082	0.90596	8.26826	9.91722	0.00000	32.72146	7.01815	9.66707	1156.04366	18.72407	35.72917	9.57327	61.13264	6.62651	9.47569	11.08410	43.28534	6.45769
-1.98956	0.05119	7.96467	7.96330	1.00000	67.79940	8.98779	9.41723	1053.30426	25.56301	5.30383	6.83249	41.55712	10.80558	8.70733	7.33735	35.42593	5.13392
15.46667	0.10952	8.56976	8.84763	1.00000	42.62704	11.99195	9.39266	1092.78551	0.87863	47.05	7.93344	28.39437	8.83141	8.16695	8.88289	48.15209	9.43580
-52.2	1.23518	8.26208	9.24846	0.00000	64.49138	5.21305	9.39689	1090.69091	7.44844	-28.44917	9.57434	48.32644	6.03896	8.04181	11.40242	35.96812	6.42375
-73.97069	0.29234	8.74737	7.22169	0.00000	43.36070	4.50415	8.00419	1115.11061	-0.24091	40.64621	7.90781	60.68665	9.04171	7.15837	9.93832	64.14911	7.57601
73.06784	0.02515	7.09962	9.03481	1.00000	38.74984	8.28707	9.31417	1088.34748	12.38125	25.13915	6.90435	36.83435	9.95436	10.66782	5.59571	29.95482	6.09772
9.40531	0.03032	6.92216	8.22650	1.00000	73.87808	11.01322	9.39802	1080.47382	22.61947	45.53069	4.09834	61.15487	9.34231	10.84726	5.51121	42.21198	6.23462
-121.74052	0.07152	6.07653	8.09233	1.00000	65.41501	8.96664	8.32063	1111.25856	15.39069	38.54491	6.70498	45.00363	7.93871	9.50572	8.25253	60.54494	3.90038
13.31783	0.02466	8.18735	8.27574	1.00000	58.44888	10.32354	7.88520	1173.07616	23.33209	52.61131	7.16723	34.91904	7.71823	9.87031	3.88835	57.63806	5.06602
-87.65644	0.04969	8.27164	8.69476	0.00000	47.76620	5.83510	11.01248	1174.19024	25.27273	41.80753	5.53118	68.85131	9.58000	7.81304	7.43321	64.16588	11.76291
-82.4017	0.01765	7.71475	7.57109	1.00000	28.81597	10.55572	8.65549	1127.33945	2.47590	23.0072	12.75948	48.43638	8.26301	8.12235	4.73195	34.60000	6.54223
22.53083	0.05401	7.25747	8.64810	1.00000	60.26016	10.37653	8.67707	1054.59993	20.18981	44.22639	5.96742	43.52813	8.14272	9.47413	7.86943	64.12426	5.41559
-100.44843	0.04241	5.92313	9.45317	0.00000	47.17896	8.44366	8.08556	1143.53133	23.64417	20.74122	6.73262	50.84947	11.27301	10.28423	7.86005	46.64084	7.13405
8.86704	0.02551	8.16008	10.96698	0.00000	26.58119	7.44839	9.26523	1117.92909	17.61520	50.23805	5.07994	47.35896	9.01640	8.63208	6.29097	58.17047	7.28814
120.5875	1.17825	7.09542	7.92251	0.00000	32.96355	4.56087	8.95642	1061.39585	11.32871	16.455	7.72258	41.27996	7.76738	6.62964	11.35437	60.38153	6.45855
11.34046	0.04641	7.10682	7.43656	0.00000	33.64865	9.45707	8.16704	1186.30071	17.45348	50.72043	5.87604	61.07599	9.46903	10.71444	6.51580	70.85983	6.78690
75.16878	0.02590	8.31669	9.56020	1.00000	58.68047	8.20899	8.29481	1164.05681	21.60007	30.81383	10.23317	66.26161	8.74345	10.75551	6.37954	65.72483	5.63958
73.85535	0.06062	8.75431	7.52303	0.00000	50.41161	8.73747	6.93741	1140.91284	12.74167	18.51957	7.71528	30.55700	8.98063	7.67697	8.10018	25.18364	8.23594
-6.90656	0.03459	7.07732	7.92747	1.00000	49.88957	8.20126	9.04540	1197.89862	25.20407	33.92866	10.99005	42.91765	9.21240	10.92533	6.43135	53.73178	5.73171
-87.93341	0.17347	9.15326	8.48558	1.00000	76.09047	10.15779	8.54000	1064.78832	16.14504	42.55308	8.54871	51.29368	7.93870	11.58401	9.32955	38.41761	7.98404
75.37991	0.01956	7.99319	8.09318	0.00000	47.86048	6.46623	7.93883	1174.93425	-0.59660	25.75728	5.82051	46.23885	10.14555	8.01725	5.05825	69.58114	9.17978
-8.2503	0.14500	9.46071	8.33760	0.00000	61.58110	8.13617	7.76860	1084.16913	8.32843	37.08819	5.98781	33.60748	8.09696	5.99939	9.13415	64.74583	6.63935
46.10925	0.00390	8.16865	9.04557	1.00000	73.61217	8.19344	9.05361	1082.15305	23.15553	43.35071	7.26506	41.21641	7.83815	10.65417	4.46195	78.55143	4.39382
11.5	0.03880	7.68876	7.99181	0.00000	60.73335	6.74312	8.52880	1078.93871	15.41347	3.51667		22.73719	12.22642	4.96986	7.42931	33.34388	8.94522
-1.86343	0.32673	8.71620	8.38173	0.00000	72.48957	10.31617	7.22014	1053.61562	12.02586	38.10558	6.31516	48.05439	5.28531	3.89709	10.01223	50.13593	6.57953
122.22833		8.38415	6.80188	1.00000	33.95395	10.88477	8.31335	1195.69892	16.93223	40.66482	6.23658	64.14678	9.35214	9.65136		46.08056	8.27396
-48.52333	0.06565	7.43206	8.25809	1.00000	57.13347	10.03711	8.73682	1172.35466	21.60006	-0.71667	10.13462	52.29511	10.07587	9.01046	8.10914	52.45912	7.76298
74.3092	0.71520	9.47228	8.29930	0.00000	47.65947	6.57501	6.48182	1165.76348	39.53860	33.37526	8.93210	73.61594	8.00233	7.69999	10.85379	57.97463	7.37589
-70.20749	0.02899	6.29587	8.40812	1.00000	47.51954	8.94152	6.89218	1147.37581	23.06350	8.62261	7.45682	40.33119	10.33170	9.73759	6.40758	44.64026	7.64714
16.54165	0.01072	9.35062	9.28886	0.00000	55.59579	7.20790	8.72419	1189.41034	-0.15573	68.79833	7.25072	67.51729	7.98569	8.17584	5.76406	36.34321	9.61762
37.92792	0.05674	8.25659	9.56543		44.09239	11.38077	7.48110	1193.68067	26.83857	53.93361	10.72908	42.24423	9.17115	8.78094	7.93111	54.92854	8.65990
-71.10077	0.06600	9.49748	8.63759	1.00000	53.13676	9.36907	7.50199	1110.28501	19.47428	18.20854	7.31141	37.37556	9.07654	9.43430	7.96365	60.08397	6.84992
9.5586	0.62906	9.02575	8.15510	1.00000	46.62877	6.46548	7.41036	1052.47627	4.88447	54.52156	8.99818	36.88855	5.46752	7.94945	10.72614	53.19848	7.73546
150.60036	0.14714	8.45518	9.19186	1.00000	50.42650	7.29407	8.56617	1154.97439	5.53645	-34.88422	10.04643	57.77286	10.09156	7.05180	9.16335	54.58894	4.51150
10.03478	0.02777	8.98718	10.86302	1.00000	54.52528	10.83541	6.49541	1068.26909	5.92981	37.16911	10.73204	31.87682	9.44407	8.52759	6.97395	75.72058	7.82317
-2.68333	1.47899	5.38152	8.13148	0.00000	62.83834	6.96296	7.77233	1112.94824	25.55159	43.31667	7.66652	28.40947	4.90538	6.61502	11.58332	60.03284	5.64341
-74.95472	0.11641	9.06420	8.11219	0.00000	63.08930	5.16311	9.11591	1050.88831	4.01718	10.98778	6.76242	51.55104	7.68169	8.93756	8.91059	31.60366	7.48701
41.00817	0.02392	7.47868	7.41925	1.00000	60.91001	7.09266	8.89799	1101.21766	14.16416	38.13708	8.93266	70.03424	10.86957	10.52512	4.99884	41.25458	8.70281
-51.87389	0.05709	8.19254	8.33156	0.00000	49.29139	6.33625	6.25748	1156.95828	33.07403	-23.44361	8.12849	72.61068	8.75416	6.29241	7.93206	47.24432	10.14641
34.8732	0.03475	6.34197	6.38721	1.00000	70.82044	11.27289	6.86719	1130.77974	17.44352	32.05971	5.03018	10.19800	8.86236	9.52209	7.54586	51.16793	6.09960
-91.06177	0.39397	7.15889	5.88257	0.00000	51.85218	6.38370	7.58384	1142.48548	14.67241	33.41012	6.51678	66.82557	7.73227	7.54627	10.25750	86.58206	6.90002
-76.78319	0.14437	7.20632	7.69929	1.00000	42.06211		7.25394	1149.99808	30.22806	18.00747	7.01148	55.31149	10.04752	9.11242	9.11211	73.62352	6.56790
10.58082	0.02909	9.21292	8.46399	0.00000	21.20258	7.22890	8.45410	1137.62680	11.35737	35.72917	7.65371	12.52987	9.21565	7.01177	6.10893	26.06579	8.43261
-52.2	0.02090	8.80002	7.25523	1.00000	0.00000	10.90218	8.91533	1194.80793	16.50817	-28.44917	7.76989	34.36762	9.47860	6.65162	3.17945	51.64384	6.37328
37.3825	0.11243	8.35294	9.61216	0.00000	33.52384	6.91669	8.56329	1139.86454	18.55869	37.05944	6.78445	51.84677	7.11227	7.50428	8.85893	76.39337	7.76563
3.16667	0.04156	7.20344	6.36746	1.00000	49.13614	9.81252	7.24900	1090.08372	27.57719	50.8	7.70865	54.24912	9.04001	9.20691	7.10911	34.83842	7.68078
-76.70944	0.07929	7.57539	9.17264	0.00000	43.32475	6.06078	8.58252	1198.95071	23.45348	-11.94306	8.46138	53.60918	8.77357	5.45874	8.47737	69.15259	10.07351
68.88871	0.02928	9.20994	8.99710	1.00000	45.11201	10.62080	7.59359	1135.13959	11.05468	25.95533	5.16770	41.76533	9.07589	10.64786	6.26463	42.08924	7.19911
10.5511	0.22012	9.11816	7.72381	1.00000	54.71992	9.22275	7.95764	1094.00104	6.63991	52.47774	8.89787	40.76475	10.27044	6.66290	9.57703	63.37615	6.28581
77.0202	0.03756	8.31435	8.30449	1.00000	85.32079	9.53657	8.56514	1100.89930	30.99246	43.41949	7.41120	66.44809	8.40228	9.23480	7.29088	50.68288	6.26031
