Pb	PAHs	PRES	PM2.5	NH3	latitude	CH4	NOx	H2CO	C2H3NO5	CFCs	TEMP	O3	longitude	warning	PM10	SO2	CO
39.13012	9.03855	1181.27254	7.66690	8.65212	-7.54972	11.80008	9.44175	67.30579	0.04621	68.81573	20.28936	10.53913	110.71639	0.00000	7.59798		9.59527
55.57701	9.32073	1157.45800	9.14651	8.87103	25.92493	10.18939	9.70449	29.35021	0.65913	73.84688	36.32752	11.13623	73.66633	0.00000	10.49126	9.61229	10.85757
60.51692	10.02146	1196.62476	11.73292	10.61667	8.79577	8.00231	12.34645	60.04281	0.04622	41.81909	34.92660	8.48676	-75.69947	1.00000	6.67297	10.34863	8.97043
53.11888	9.00249	1061.09129	8.89910	9.94852	39.09112	10.28496	7.25613	67.43039	0.04941	38.00080	22.00955	9.95490	-94.41551	0.00000	7.18756	10.57400	14.97923
60.61161	10.06263	1078.24740	11.35333	10.83062	48.49144	7.94283	12.16763	68.65498	0.15397	45.68240	12.88828	9.12654	9.20427	1.00000	8.94672	8.35839	10.45797
58.38052	8.91277	1118.77940	9.33913	9.10236	10.15031	9.30912	9.56632	68.48628	0.32641	37.23348	18.70893	10.63505	-73.9614	0.00000	9.79227	9.91717	9.88543
42.35890	14.66641	1183.76658	8.55802	10.96883	47.56494	10.52180	12.82290	44.12173	0.04203	53.64318	17.31381	10.01042	31.33078	1.00000	7.11085	6.51847	9.36468
56.58463	11.50491	1150.47196	5.30555	6.84049	40.78206	8.85728	10.29481	67.94186	0.21870	48.35502	16.62680	10.92203	72.34424	0.00000	9.29614	9.31034	11.41865
54.09397	8.07889	1074.50233	8.37342	7.95486	41.92361	9.96265	6.98620	60.42805	0.17948	60.55727	1.63986	9.23020	20.91361	0.00000	9.10671	10.58544	11.21364
65.55570	13.92937	1074.58345	7.62671	10.59820	51.20219	11.00815	10.40318	66.87300	0.04444	32.42137	-0.41316	9.56571	7.36027	1.00000	7.14401	10.32638	9.11479
59.68012	10.14270	1120.28948	10.13701	9.27131	40.65995	9.20898	8.67208	32.42552	0.28088	45.66384	26.71986	10.15159	-111.99633	0.00000	9.61893	9.14607	11.27748
70.47959	9.37716	1114.25405	10.37575	10.25502	5.27247	7.65389	10.70827	44.23752	0.52400	54.21647	27.30628	11.74379	-3.59625	1.00000	10.27271	9.91108	11.52367
43.27146	11.95452	1195.73167	10.30801	9.69745	3.02013	6.22782	7.38799	50.46157	0.95285	63.13134	20.79536	9.35495	30.91105	0.00000	10.88824	10.08861	11.64776
38.33872	9.59951	1062.92435	8.80019	10.59371	40.85158	8.84295	10.99715	40.02208	0.03507	47.28443	33.21295	8.57078	122.74754	1.00000	6.29714	12.74436	8.59298
52.41778	10.01028	1054.26748	10.52188	8.94486	45.69558	8.84921	9.24110	60.64758	0.03231	50.16796	28.33070	8.00206	4.7934	1.00000	6.31011	10.68380	9.35735
65.54026	13.44187	1084.88804	11.85962	9.31100	30.16688	3.89081	5.46007	34.35890	3.05601	58.29104	17.58435	9.84745	-96.39774	0.00000	12.06986	10.49582	11.56208
62.95142	8.34216	1115.95674	8.49645	8.56191	9.91861	9.46136	7.44593	50.37524	2.81589	57.98582	16.26727	10.75725	-68.30472	0.00000	11.98396	9.13020	10.45987
60.47872	11.16790	1168.78936	9.26912	9.34679	10.13361	9.26251	8.97636	38.35080	0.02611	48.13958	32.61951	9.93810	124.84472	1.00000	6.83804	8.25972	10.03640
65.22209	11.36587	1064.07052	8.20333	8.35247	38.91817	7.27626	12.44854	58.43625	0.30648	52.50083	0.16070	12.07103	-78.19444	1.00000	9.66308	10.81945	12.81472
48.61594	11.57441	1129.25772	8.11265	8.90628	52.47774	9.05749	12.94042	53.19109	0.05065	38.02845	-3.43416	9.94904	10.5511	1.00000	7.55522	8.96551	9.35270
50.70843	9.94233	1163.94625	6.14925	11.09369	18.20854	10.37982	7.70215	41.23878	2.39514	67.02355	31.73804	11.07635	-71.10077	0.00000	11.83157	10.45273	9.76436
22.58737	9.25238	1168.12775	8.85156	10.37806	34.63915	13.93893	8.79968	65.48569	0.47239	58.42207	26.51762	9.62592	-120.45794	0.00000	10.17351	8.29386	8.83401
61.44765	10.82493	1109.70926	6.27872	10.14162	43.2907	8.28889	13.47241	40.47038	0.56458	43.38653	2.57250	10.57256	5.4384	1.00000	10.36815	10.11848	10.49148
74.85472	8.87273	1155.54200	9.62252	11.12393	57.97472	8.90771	9.11166	75.67970	0.30584	63.66173	6.55511	9.97430	33.2525	0.00000	9.74227	9.53012	11.25314
39.99961	9.26144	1199.36734	10.97606	9.77185	36.64852	9.28423	12.65583	44.35439	0.21336	39.12440	15.49052	9.28765	51.49621	1.00000	9.28315	8.84422	8.76281
34.79978	8.65197	1134.94302	10.87493	10.25833	12.97389	6.26667	7.65491	52.26629	1.37064	59.49502	33.09849	10.67699	123.99333	0.00000	11.26761	8.25961	13.36805
31.74352	7.13173	1108.40896	6.47720	10.41037	47.30997	13.51719	6.62483	61.24331	0.06401	51.32726	21.85836	7.91561	8.52462	0.00000	7.60605	9.04816	9.58842
57.04060	13.13522	1141.14733	11.25519	10.07144	19.64745	5.36278	7.72682	45.90929	1.64821	53.15306	20.53192	9.62759	-102.04897	0.00000	11.43467	8.90912	11.73541
46.91258	11.35424	1060.72097	7.77478	10.05727	35.95664	7.55186	6.12101	69.24732	1.87580	56.97170	22.08474	10.43944	36.7138	0.00000	11.57667	10.05457	10.35076
48.96327	9.92534	1145.18711	10.92736	9.59409	36.61954	9.22230	13.25053	70.60835	0.30069	45.52742	18.33594	8.90535	4.08282	1.00000	9.72981	9.87250	9.85019
26.25332	9.21250	1086.19329	9.18459	10.52304	48.52961	10.40095	10.35891	50.62487	0.10417	50.21477	22.18972	7.32261	12.16179	0.00000	8.43070	10.76535	10.87375
61.58894	9.93929	1102.59585	10.38904	10.26655	14.93333	9.08892	9.24082	65.35709	0.41249	9.82501	10.72131	9.33276	-91.11667	0.00000	10.02291	11.80921	11.39713
59.12788	9.79731	1189.41668	11.94230	11.42618	47.92526	5.88991	10.15285	70.33687	0.16343	51.43280	2.48933	8.75350	-97.03285	1.00000	9.14397	9.97459	11.90384
68.51886	9.11722	1051.96446	8.59155	9.64895	38.10558	7.85139	10.59333	69.17588	0.09966	61.26205	6.24137	10.54203	-1.86343	1.00000	8.45872	7.81579	10.41684
38.05834	13.75643	1182.97211	9.36549	8.17294	40.93121	9.88037	9.61787	51.44063	0.03045	66.45855	6.70136	9.87661	-73.89875	1.00000	6.34806	10.05188	10.97302
43.05049	8.17929	1168.41775	10.22802	9.57526	29.69221	10.87198	8.99878	36.49540	0.03995	53.21335	28.62452	10.74951	72.54566	0.00000	7.69367	9.79729	11.38684
53.60635	8.75805	1070.03001	7.83628	9.42336	23.49668	10.06092	9.28379	49.96603	30.98629	60.60127	24.20566	10.22321	86.68363	0.00000	14.39268	11.19629	9.95416
51.67675	13.63642	1078.93314	7.92607	9.85402	38.96372	9.46896	13.11149	38.26631	0.22777	64.90038	19.45946	10.61376	-76.99081	1.00000	9.32437	8.96802	10.56626
46.74727	10.30368	1079.11661	11.70065	7.86237	-30.60106	6.38318	11.34153	46.80528	0.02676	61.51241	2.35675	9.78859	-71.19901	1.00000	6.33013	8.63690	11.32791
45.62068	10.02243	1130.49592	6.99409	10.93461	51.38673	7.14630	13.96701	47.18345	0.17868	34.73793	15.89264	11.09548	0.30367	1.00000	9.22908	9.10070	11.34507
49.80936	11.28107	1174.70080	8.65772	9.31984	50.06	7.03435	8.74762	50.79816	2.74250	47.34792	22.59590	8.12308	43.2379	0.00000	11.95985	10.43811	11.58135
34.69351	8.24578	1169.60843	10.30933	8.97640	38.13708	8.82663	10.32876	48.48233	0.04661	79.15349	12.51156	9.40883	41.00817	1.00000	7.71723	10.04494	7.23478
62.56608	8.61987	1120.54525	7.61053	10.11812	42.24113	8.51374	8.64571	67.67316	0.59994	29.52208	1.55623	10.62540	-88.3162	0.00000	10.42756	9.82854	11.62118
42.40322	7.85802	1093.75451	8.35835	9.06125	55.64776	7.21014	7.96908	42.74442	1.01874	74.58058	28.46399	9.17865	38.02486	0.00000	10.95753	9.93691	12.18398
47.75712	8.71746	1170.82326	12.46087	9.01567	45.16024	7.61038	10.19590	76.50213	0.03094	50.56363	14.71009	8.64469	-93.08883	1.00000	5.44018	10.07817	5.54144
60.88629	9.84389	1178.30395	8.92431	9.81249	60.97944	9.95034	8.68834	24.18916	0.73544	49.38007	-1.68116	8.90591	76.92421	0.00000	10.60560	10.89429	10.69877
63.43737	10.81550	1139.78373	8.98321	8.79431	34.15429	8.89708	10.09205	52.16905	0.06697	62.30350	-3.25480	11.13124	3.50309	1.00000	8.04617	11.56299	10.14657
72.72403	13.40565	1123.17904	7.20827	9.72450	36.65	9.45511	14.33068	50.36701	0.04404	60.33044	6.08330	9.97697	138.31667	1.00000	7.84517	9.26959	9.90706
62.75925	9.02632	1162.40478	13.55217	10.30982	13.56667	6.51046	10.02544	64.58891	0.06978	46.76894	13.66502	9.44313	-15.6	1.00000	8.27588	9.09059	7.35120
50.72710	11.44461	1077.00725	11.28016	9.00869	51.19139	8.62535	11.98209	64.28387	0.10692	57.35953	2.72330	8.44111	6.51352		8.71041	9.70862	8.57869
36.83676	11.58079	1120.73879	8.92494	10.78683	27.71809	8.28398	9.40532	65.70936	0.20977	53.27459	15.95634	10.33767	-82.35176	0.00000	9.26755	8.26828	12.09822
38.12512	10.50218	1156.51681	9.79634	8.68966	-0.35817	9.29248	11.84135	63.56897	0.11821	18.63938	3.99334	9.38170	42.54536	0.00000	8.56128	10.12336	9.45209
68.92832	11.57537	1125.49844	9.33295	9.57871	30.21121	9.65292	9.51441	43.92338	0.03447	59.73139	19.75605	9.40804	74.4818	1.00000	6.50581	9.03817	9.43554
45.40320	7.23441	1160.69011	8.73672	9.47494	35.20889	8.87597	8.22599	49.05535	4.08537	56.28142	25.76241	9.52036	111.73861	0.00000	12.36180	8.41523	10.05005
52.21686	10.03465	1109.69802	8.04661	9.79612	-34.64167	8.16046	13.01735	42.40195	0.03254	54.27681	12.15071	9.12106	-60.47389	1.00000	6.66635	11.42588	9.52121
32.52509	10.29077	1158.99662	9.89746	7.89527	51.26	8.42134	11.11817	62.31810	0.29982	47.67570	17.03900	8.71442	-2.1875	1.00000	9.73122	8.44851	10.68215
15.94168	10.92440	1067.62615	11.03414	8.89139	33.7207	9.15217	7.05189	56.90273	2.07430	39.06639	19.99552	8.07076	-116.21677	0.00000	11.67751	8.84440	10.09221
45.10479	7.95840	1128.01957	9.71446	10.03346	-33.88096	11.07299	13.85740	51.32102	0.04981	34.89912	13.61316	10.67471	151.07986	1.00000	7.48894	9.92453	7.47611
50.99024	9.36071	1078.72177	7.59851	9.46823	42.4251	8.40131	9.92505	47.67017	0.09108	30.10004	4.23055	10.68645	-71.06616	1.00000	8.40536	10.67136	10.15913
57.65926	13.84041	1082.36116	8.22009	10.54981	57.47908	9.17085	13.30055	47.54503	0.06246	31.26428	13.34473	10.07011	-4.22398	1.00000	8.12353	11.62855	11.04919
59.17688	8.92354	1159.28572	8.21350	9.94330	36.08497	10.88635	6.72644	51.43477	0.03783	47.12352	33.19001	9.84855	9.37082	0.00000	6.81586		13.14996
32.01645	12.05012	1142.68095	7.17454	9.31684	42.819	10.81820	11.55346	56.84834	0.07775	67.40343	-0.02314	9.81822	47.1192	0.00000	8.30287	9.50939	7.49887
42.81348	5.90413	1064.67187	5.06741	9.84330	-2.68333	14.57388	6.43328	65.38576	0.18648	44.90565	15.93249	9.45707	33	0.00000	9.17274	9.98163	7.39290
33.18060	4.91095	1076.26707	7.75984	7.82350	37.56667	5.20267	11.91759	81.46580	0.01321	55.38893	21.39582	10.18257	140.11667	1.00000	4.91259	10.17893	10.57107
57.66332	12.59814	1053.28697	7.53171	11.17074	48	10.58284	7.47017	68.89690	1.43811	61.03724	12.85777	9.56851	-4.1	0.00000	11.32020	10.25908	9.02176
64.84791	9.19370	1150.79313	12.85103	10.42448	10.29085	8.37552	10.81851	50.84315	0.10789	57.95220	27.04342	11.17429	105.75635	1.00000	8.56421	9.41511	5.32075
48.87658	9.91058	1193.56404	9.82039	10.25013	36.76639	7.77468	10.23224	49.91712	0.09940	22.16628	8.78747	9.34092	3.47717	1.00000	8.30468	8.18852	11.07162
73.27297	13.37405	1078.10319	9.20034	9.71198	25.75728	7.42140	6.82888	49.08114	0.89723	40.17583	22.34146	8.44288	75.37991	0.00000	10.81391	11.18219	10.58217
52.07323	10.33423	1180.49422	8.17641	9.72596	51.95838	8.01794	11.42729	43.99828	0.02474	45.69991	13.77277	9.19241	4.47124	1.00000	6.10914	9.41768	10.70462
65.98262	9.20660	1075.86390	7.64370	10.49821	53.59337	7.11919	10.99983	61.05504	0.44777	46.07910	4.47828	10.95192	9.47629	1.00000	10.10000	8.80594	11.92533
52.84745	11.96809	1116.11300	8.16549	9.45811	45.78071	8.54322	12.00572	77.90797	0.09217	88.24846	23.21650	8.84283	12.84052	1.00000	8.35940	7.97661	11.16753
57.47476	9.10641	1075.16656	7.68295	10.02909	41.57721	11.12610	8.75937	52.40151	0.04044	42.87826	21.00664	9.15830	-93.71133	0.00000	7.40853	9.49776	10.49884
74.26136	8.85668	1137.95565	11.48100	9.21231	-4.26613	9.79162	12.10396	49.98368	0.14441	76.66804	-4.47286	10.08835	15.28318	1.00000	8.90578	8.47835	5.96136
57.25641	6.82141	1110.52545	12.45151	10.47710	54.52156	7.14315	8.67953	74.83007	0.24549	34.50456	23.90790	10.31838	9.5586	1.00000	9.41525	9.45808	6.60549
50.43870	4.92375	1107.94052	11.10706	11.88230	40.87363	9.30584	9.34133	42.69547	0.15373	56.43909	13.19372	9.30571	14.34085	1.00000	8.85464	7.38681	4.34734
59.58673	9.51031	1179.94462	14.52805	10.63082	45.47885	5.53866	10.21609	51.22087	0.06473	49.31429	9.36954	12.32659	133.42825	1.00000	8.13036	9.16987	8.25185
22.04606	7.48184	1117.04803	8.08302	7.91388	42.67164	10.79908	10.93567	66.35801	0.63966		12.65361	7.49923	14.01481	1.00000	10.48159	10.30936	8.23858
52.71518	7.16533	1155.28385	7.24173	8.24909	-34.64167	13.21826	7.50271	77.31910	0.06016	58.93490	12.13665	9.13609	-60.47389	0.00000	7.92582	9.55081	10.39807
57.53137	10.44698	1068.14403	13.19929	9.58871	42.62833	7.12448	10.83930	77.08128	0.40174	64.02140	15.36726	8.81795	20.89389	1.00000	10.01180	10.39571	8.14718
71.69652	7.25906	1124.38277	8.73408	9.40086	32.42067	11.04625	7.02162	55.90164	0.11984	39.24638	18.34754	10.22182	-104.22884	0.00000	8.66506	10.78777	12.94816
67.87998	10.42547	1154.54428	9.76434	11.37917	-8.99167	8.27477	9.06408	50.24916	1.36820	46.78339	36.26013	10.25862	125.21972	0.00000	11.26311	10.53819	11.33682
34.09470	12.66343	1109.48555	10.51487	9.02160	41.27621	8.20488	11.34330	50.68860	0.03412	54.01345	25.91687	9.83462	-72.86843	1.00000	7.42273	9.87333	12.16672
48.52299	7.80744	1128.71305	10.01146	10.14499	45.73333	8.96926	10.80704	39.93892	0.02820	36.53126	26.98584	11.01650	4.91667	1.00000	6.84909	11.92367	7.65944
46.91400	14.16340	1131.80919	8.72696	7.76885	41.20485	11.12499	10.44183	65.02934	0.02862	21.39199	9.58132	11.05408	-8.33147	1.00000	7.24685	7.49035	8.91244
56.87958	15.38493	1094.54850	9.04896	10.62829	31.12406	11.36269	12.81293	59.60923		25.41929	14.25549	7.30869	-97.90308	1.00000	7.40097	10.70696	8.45571
32.94864	11.02038	1079.80354	8.94565	11.15251	4.94273	8.28626	9.46726	76.38853	0.06011	58.31457	7.90553	8.95838	15.87735	1.00000	7.29953	8.94029	11.71217
60.36824	6.94270	1163.85077	6.97973	8.78761	22.4711	12.17249	6.99810	42.85141	0.13703	41.58037	12.70810	10.33881	88.1453	0.00000	8.92283	10.66929	9.80158
48.96432	11.11934	1060.33358	9.57185	8.42149	35.72917	9.18569	13.54364	52.34010	0.16113	53.33352	18.56806	9.68556	10.58082	1.00000	8.99134	8.62052	12.12140
40.09426	7.25644	1152.30883	11.97948	9.56312	44.22639	8.26585	9.70724	60.40365	0.22484	43.39441	30.47830	9.40641	22.53083	1.00000	9.36793	9.87461	5.97187
51.69250	11.49897	1091.62286	7.56154	11.43001	42.22718	8.45037	11.85022	30.34247	0.05847	52.67561	19.94883	9.53494	14.39024	1.00000	7.99715	9.52593	11.15908
43.00859	9.01365	1054.28306	11.03364	9.17748	23.49668	11.25021	13.40223	48.54551	0.53496	56.80815	21.08094	9.63190	86.68363	1.00000	10.30396	8.46758	5.39483
27.89073	8.28724	1101.84857	10.59218	9.01558	31.84568	8.25240	10.25457	65.79404	0.14065	42.09354	22.10040	10.03573	-102.36764	1.00000	8.83007	8.49718	8.58434
54.35950	10.25839	1199.75119	11.57432	10.73388	51.38673	7.40020	11.07386	26.52527	0.14087	47.33358	8.96966	8.67665	0.30367	1.00000	8.85657	10.41469	9.94228
30.66500	9.33415	1176.41127	8.52511	10.09087	58.1908	11.21377	8.63913	37.60304	0.64420	62.19448	34.18250	9.17444	40.17171	0.00000	10.50317	10.58213	10.17920
43.58059	11.88300	1067.08368	8.98560	12.11503	36.33011	7.51017	7.57942	70.75631	1.84767	66.98570	13.16240	10.59197	138.89585	0.00000	11.56473	9.79318	10.95696
49.92185	15.12767	1060.61430	7.69550	7.76740	50.74497	10.93493	10.94288	56.63457	2.17826	70.38811	7.63015	9.22931	3.20639	1.00000	11.73050	10.25773	10.59743
63.37531	10.29395	1080.01256	10.97465	10.58029	46.65581	11.66595	14.90157	50.12903	0.15063	51.82867	17.30246	9.22118	32.6178	1.00000	8.99920	9.48432	5.70325
60.41266	8.24289	1173.30395	12.91473	10.89615	34.95303	8.57449	11.55027	49.25451	0.05729	41.82682	19.27792	9.25182	-120.43572	1.00000	7.85162	10.53350	5.45742
74.16867	11.52094	1197.20219	7.37134	10.98236	20.88953	8.39647	10.69579	46.53717	0.27751	74.73162	15.84412	8.83425	-156.47432	1.00000	9.65248	9.59512	11.99392
66.05203	9.04511	1066.53067	10.62732	10.77144	-37.88333	9.06712	11.00494	65.78286	0.14228	48.14855	3.19285	8.57062	145.06667	1.00000	8.87768	10.54693	7.62665
43.26655	11.22353	1081.40208	8.29140	9.13613	39.12074	8.03320	10.65218	32.46914	0.65602	84.01495	-5.69627	9.37231	27.18052	1.00000	10.49893	9.22316	12.22909
52.78918	9.42267	1133.30949	11.23014	9.12588	37.58105	10.46543	14.84975	78.68703	0.10461	60.63593	15.94572	9.32650	29.26639	1.00000	8.46529	8.33138	7.96352
65.66662	9.46139	1056.53631	10.36963	10.60520	12.18441	7.29734	10.60290	60.35482	0.99746	72.25063	21.63885	11.44982	18.69303	0.00000	10.94674	10.45100	11.02450
73.78185	9.50947	1106.93737	7.98083	10.33300	43.32393	10.70784	13.54552	45.96670	1.48249	65.30724	16.67093	9.71989	5.4584	1.00000	11.33199	10.63301	12.13836
57.24169		1089.25988	7.76667	10.53744	37.56667	10.90713	9.19966	31.26160	0.10022	58.46382	11.36393	10.89526	140.11667	0.00000	8.62105	10.95927	8.64005
51.97233	7.68123	1104.18046	7.82917	8.79533	9.535	12.81124	9.24685	51.64171	0.06298	42.05110	30.12560	9.78668	-13.68778	0.00000	7.92866	10.66647	10.61652
40.86109	7.72239	1093.13236	12.20145	8.70067	48.25	6.69848	8.81178	37.70999	0.15328	45.62819	14.88607	10.37005	16.4	1.00000	9.02539	8.46210	7.92647
55.58443	10.42859	1053.17206	9.78717	10.16397	28.90054	10.44205	11.27958	42.89729	0.04479	56.97640	29.25854	9.04529	-81.26367	0.00000	7.31631	9.02992	12.60758
38.41123	12.08167	1191.82882	7.11409	11.88014	60.18427	8.77147	11.97153	42.41902	0.17666	64.14345	31.62401	9.48399	24.95034	1.00000	9.02632	11.07658	11.21764
51.13165	6.96036	1108.64702	8.01556	9.39007	-8.05389	11.59249	5.32095	42.06443	0.06718	47.41873	21.80567	8.52069	-34.88111	0.00000	8.15906	8.81715	13.21589
53.35377	12.46201	1170.48573	9.24801	8.56801	60.02427	6.54480	6.83835	31.59034	0.58066	33.45725	22.31742	6.75046	30.28491	0.00000	10.40573	11.40195	11.27875
66.62084	10.86043	1060.01238	9.30288	7.54726	23.5654	10.31147	9.74296	61.98976	0.02509	34.55247	6.41085	8.89711	119.58627	0.00000	6.08831	9.92412	12.46342
34.58551	5.74517	1189.51011	7.19923	10.42232	39.12074	12.99188	4.81788	66.38168	0.10513	51.57883	11.80071	8.49307	27.18052	0.00000	8.51000	8.90922	11.39608
30.68786	9.81987	1191.15767		11.41324	9.92787	9.08040	8.94802	60.87522	0.68017	51.84398	9.79964	11.01162	-84.13722	0.00000	10.53755	10.92529	10.97781
59.36208	8.62203	1062.37390	9.13991	10.43675	45.35	7.53863	9.10476	56.26284	0.04837	41.27698	10.31610	10.24350	126.28333	1.00000	7.28916	8.20152	10.97020
62.65747	11.42492	1135.70356	8.80863	9.07238	23.29549	2.13930	9.71606	55.68390	0.52051	24.70037	23.76414	10.78516	113.82465	0.00000	10.27509	10.02625	14.60846
52.44763	12.16971	1125.32758	7.97164	8.62877	41.48199	8.64559	10.73079	38.92438	0.29944	46.13992	26.71740	9.61287	-81.79819	1.00000	9.70968	11.60835	11.85895
50.35003	9.60823	1151.47506	13.60438	8.92357	34.06635	7.84603	11.10469	48.78002	0.02308	63.94752	20.18270	8.34320	-84.67837	1.00000	6.50798	8.53460	4.65354
51.97939	12.27288	1097.21582	8.16752	10.17748	19.64745	8.00090	12.43973	50.48892	0.45980	38.24881	9.22246	11.37655	-102.04897	1.00000	10.11386	9.49426	12.39719
49.97745	10.28999	1114.47885	5.88328	10.51512	47.56494	9.73609	9.65134	45.47351	0.77183	55.67163	19.44370	10.77655	31.33078	0.00000	10.67445	9.20326	10.58427
46.26226	6.52232	1175.52659	10.35709	10.18630	40.37528	8.97809	11.38627	45.92936	0.06130	47.26742	13.77166	10.52295	28.88222	1.00000	7.86917	8.75612	8.48821
45.16700	8.66389	1050.24209	13.63936	9.11839	51.64316	7.07416	10.90181	83.83166	0.01781	70.31561	15.15713	8.89004	-0.36053	1.00000	5.70038	10.56650	5.83742
26.74940	11.41158	1178.79825	7.05926	9.44530	50.80019	8.30599	7.34797	43.09362	0.97564	57.09657	9.74961	8.02239	7.20769	0.00000	10.92051	8.74318	10.67479
64.01672	5.71167	1066.20323	8.69601	11.04920	34.95303	9.63543	9.55031	32.77067	0.15689	34.21625	6.05515	9.61032	-120.43572	1.00000	8.98355	10.51597	7.77483
52.92986	8.86466	1104.81142	9.38686	9.32064	42.28639	10.92417	13.04823	28.66755	0.15936	43.29140	10.32449	9.76195	18.84	1.00000	9.03232	11.21118	7.95654
48.84258	6.16299	1080.49060	7.44841	8.82454	10.20898	12.42937	6.26995	56.46721	0.22331	67.02331	27.78358	8.72572	123.758	0.00000	9.45050	10.26666	10.59555
69.29522	11.42554	1064.79569	7.68825	9.83748	35.72917	6.81880	7.96383	61.56581	0.90130	45.21370	10.14512	8.78557	10.58082	0.00000	10.82218	9.72461	11.43433
44.54423	12.18698	1155.64087	8.05158	10.18644	34.08565	9.27018	11.29277	48.35795	0.14625	34.08223	25.02013	8.81929	74.80555	1.00000	8.98408	9.80990	10.52081
52.15440	13.63315	1101.16028	6.68168	9.25636	46.67535	8.63015	13.54255	28.79499	0.25849	43.94980	8.38245	10.24417	5.55575	1.00000	9.54335	9.73773	12.25293
52.87041	9.11527	1104.85399		10.89201	4.88441	10.96289	7.56413	52.67520	0.03314	48.90607	25.65759	10.01515	101.96857	0.00000	6.96037	8.08937	12.05010
59.41317	10.96885	1139.88295	8.69104	9.33794	47.38093	7.04149	8.98402	30.38707	0.50920	49.76097	35.79421	10.85346	-122.23484	0.00000	10.22575	9.37504	12.20795
49.82343	9.72376	1137.87888	8.26325	11.50963	5.84752	7.49790	9.66318	61.87145	0.03816	44.02699	24.24266	8.51321	-5.682	1.00000	7.39802	7.77978	12.00083
58.59855	6.38004	1126.72377	11.43637	8.83970	-3.20333	7.38442	8.92269	74.30515	0.04171	66.63380	23.37968	9.43337	-52.20639	1.00000	7.25862	9.74633	6.92146
50.59509	7.89340	1122.24460	10.15444	8.01626	53.77166	9.22178	8.11786	2.76635	0.35267	41.73513	24.76487	11.81536	38.12408	0.00000	9.83360	8.45934	13.77869
41.79375	9.04425	1128.54150	9.78900	10.34227	-20.87306	7.86900	8.62817	44.87586	0.51373	52.52217	21.74727	10.64813	-48.29694	1.00000	10.24800	10.49925	12.07527
54.65558	7.00716	1182.24048	10.26573	11.43936	47.05	8.61394	10.85129	52.85683	0.03168	39.17594	0.87736	8.43352	15.46667	1.00000	7.02865	9.37172	8.38120
50.40552	10.97399	1141.89061	6.95212		6.8485	9.60765	7.52895	64.59196	6.00253	50.34715	43.93750	11.07550	3.64633	0.00000	12.74578	9.71997	9.61895
53.91114	7.57095	1147.19557	10.99367	9.13257	37.74615	7.84030	10.56977	55.78543	0.07105	72.41388	15.47239	10.68298	-25.66689	1.00000	7.80731	9.29396	9.02276
