O3	NOx	CO	PRES	warning	PAHs	CH4	NH3	H2CO	CFCs	latitude	PM10	TEMP	Pb	C2H3NO5	PM2.5	SO2	longitude
7.25315	4.68067	7.55277	1124.62126	0.00000	7.79266	7.30332	10.76847	60.07425	34.21621	51.40944	7.62887	34.67867	67.01995	2.85430	9.99517	10.09216	46.04833
6.40437	6.84969	9.50581	1141.72065	0.00000	6.52581	6.21410	4.87943	22.14997	34.10247	30.21121	7.80773	13.23146	48.64327	2.73792	8.53655	8.01395	74.4818
8.00696	3.65286	8.13710	1077.57330	1.00000	10.55879	8.25868	9.43947	59.12597	44.24156	34.09611	6.34422	15.68023	58.56013	1.57803	10.57807	4.86769	-118.10583
7.64419	5.32325	7.62356	1135.58150	0.00000	6.86359	7.04327	4.44470	63.53967	41.48390	-6.8048	6.89792	23.57873	48.62232	2.60019	9.35034	9.82935	110.8405
7.37265	3.85708	6.47117	1080.18704	1.00000	10.26805	12.25243	7.40350	22.94876	55.24648	4.92675	6.62034	30.87005	55.04706	2.42855	8.02033	5.87136	6.26764
5.43146	3.91564	7.10476	1086.81495	1.00000	6.68277	5.66569	4.29404		55.00725	18.03496	8.40976	5.75255	33.47521	4.76739	6.98394	5.97986	-66.8499
6.20831	5.23205	6.29631	1158.16568	1.00000	6.94269	8.84825	6.39123	49.38515	57.32641	15.58552	6.46893	12.40112	39.29415	0.97139	8.42493	6.29442	102.42587
7.69255	7.81919	7.48848	1109.46244	1.00000	6.73533	9.49788	7.76465	62.77868	52.02899	34.06635	7.23563	9.36892	41.11239	2.26452	6.99833	7.12632	-84.67837
6.55190	6.37046	7.67072	1072.84729	0.00000	5.90181	5.92106	7.00477	38.77827	28.26066	53.83333	6.99738	8.33624	48.09511	2.16954	10.37368	7.68107	-2.98333
	5.52040	8.54439	1116.20208	1.00000	5.75286	11.69296	7.45292	29.33927	32.22134	41.1053	7.49260	26.05650	53.62792	2.26038	9.71345		-7.32097
5.84445	4.86292	6.14326	1167.93255	0.00000	6.60082	6.96587	9.19793	46.70786	65.41884	19.30157	7.18722	12.28659	59.48423	2.48542	10.51155	9.87546	72.85107
7.66488	7.41073	5.01989	1067.58313	1.00000	6.34461	7.21892	5.47608	46.79979	42.02559	-22.53722	7.10736	-3.18123	60.03048	2.17604	6.61568	6.99041	-42.98194
7.04505	7.12058	6.62355	1130.88845	0.00000	4.61919	7.51696	4.46082	38.79290	67.54642	-33.38056	7.46636	10.43997	58.32691	2.95221	7.28897	7.73799	-56.52361
7.83589	5.43069	9.10072	1188.57557	1.00000	6.21462	6.86252	5.28441	52.12508	61.69570	33.52253	6.76685	21.91066	66.22363	1.71614	8.00845	5.42896	-117.70755
6.86497	6.46084	6.87096	1124.00011	0.00000	9.75532	8.29371	8.43321	82.93931	40.78197	42.64031	6.84133	9.17802	38.43492	1.92383	8.31653	9.31767	125.51176
7.18644	7.33065	7.87120	1199.46012	1.00000	8.41000	12.48547	7.19888	31.19827	39.20963	-19.32556	6.44595	19.84672	19.44212	1.89057	11.17450	4.97226	-41.25528
8.17853	6.82766	6.44082	1094.34815	0.00000	5.57013	8.43280	6.52923	41.53019	66.61426	44.92934	6.49573	14.74874	64.14866	1.65295	5.82325	8.30157	37.99117
8.11156	5.44683	6.97368	1085.63079	1.00000	7.32822	6.50254	5.35573	24.28745	23.76045	16.68911	6.10178	15.28037	45.03629	1.98390	7.51026	4.83351	98.50893
4.40101	7.96920	7.98925	1107.69107	0.00000	11.00830	8.81732	7.44930	51.40026	27.85725	46.67535	7.51185	6.89199	55.51729	3.06638	6.77902	8.34239	5.55575
4.07366	3.64792	8.04856	1119.45434	0.00000	7.41599	6.62126	11.91541	37.33003	40.88403	-27.50578	8.87059	9.79537	68.26681	6.88541	7.43701	9.92710	153.10236
8.74856	4.56443	7.89008	1054.17186	1.00000	8.77112	9.40038	9.22287	40.80623	65.39255	6.8485	6.15385	23.37649	58.99574	1.52600	7.89495	8.67689	3.64633
7.80548	5.83477	7.40270	1070.67273	0.00000	7.20593	8.68467	8.77237	38.74574	53.26502	29.38242	5.66573	26.93508	52.00032	1.05441	7.13411	8.46016	70.91106
8.04631	7.39917	7.52946	1116.82422	1.00000	4.15084	9.55034	5.93592	52.92349	61.53037	28.15112	7.87337	14.29310	44.19636	3.60280	8.11719	6.98157	-82.46148
5.92489	8.25128	7.77914	1135.75352	1.00000	6.21293	9.56946	8.44632	61.03960	49.62334	6.95194	7.62925	17.57026	41.43268	2.92904		5.38834	121.96361
8.64737	10.05440	7.16597	1082.22472	1.00000	4.57425	7.62649	5.62929	50.38052	48.15344	53.53395	6.49670	27.26128	24.74290	2.22825	6.06258	6.18250	33.72798
7.23702	7.10608	7.51472	1186.21864	1.00000	6.18250	8.52926	5.34626	77.08206	25.04822	45.78071	6.75758	11.85778	48.17127	1.26589	8.06187	4.84353	12.84052
8.41763	4.85403	7.60355	1068.98223	0.00000	6.36695	4.95755	7.08759	46.00784	32.97172	36.02506	5.74798	14.79518	41.53966	1.53562	7.91442	8.56966	-86.77917
8.26611	6.64299	6.35667	1133.53113	1.00000	2.67798	7.42019	2.64591	45.73325	14.04875	-14.66463	7.69608	0.46089	73.44957	2.49648	5.48967	6.91839	-52.35558
8.02877	6.67069	6.79888	1192.91265	1.00000	6.53584	8.87643	7.61249	50.43248	47.58898	51.95838	9.36288	15.05740	34.23214	10.69405	6.50126	6.12755	4.47124
7.87910	5.07878	7.40185	1145.23607	1.00000	5.77508	6.39295	4.29450	43.62316	47.69001	-3.5403	7.00922	23.50698	49.64329	1.57751	6.77636	5.75301	118.9707
8.85291	7.07385	7.85300	1080.09960	1.00000	4.42616	7.86641	5.30921	35.07225	48.80153	31.64615	7.19572	9.74437	41.54116	2.62508	6.66698	6.99681	120.74221
8.00035	7.15790	7.39130	1108.28829	1.00000	5.18126	7.41065	7.06610	37.11039	45.59572	36.02506	7.79779	9.64517	31.85278	2.88320	8.32970	5.87690	-86.77917
8.67829	3.52558	6.78626	1194.45140	0.00000	6.50493	9.07339	9.79730	46.12003	56.53050	19.04222	8.12615	-4.02110	64.88228	3.65423	6.33278	9.67476	-98.11889
9.22539	6.29130	7.57435	1070.54254	1.00000	5.71081	9.86861	7.80745	54.86923	38.57654	-26.22861	8.02322	32.36860	50.29857	4.35518	5.36180	8.17507	-52.67056
8.01277	5.14229	7.45016	1167.36502	1.00000	6.32043	8.37082	9.02265	74.15535	61.57735	36.91023	7.42414	-5.75594	66.26260	2.26767	5.63981	7.12224	-121.75689
8.37729	7.01602	5.14782	1179.37894	1.00000	3.44741	5.46679	12.10541	53.59005	33.42810	53.53395	7.72583	14.64633	40.18615	3.55080	5.25013	6.01772	33.72798
8.20200	6.20653	7.58512	1070.66883	1.00000	4.33757	9.69632	3.63402	56.47311	65.83335	0.46005	7.99440	-8.24903	53.00069	3.42213	6.74052	6.75114	34.11169
7.97322	2.48936	7.13672	1125.46806	1.00000	6.48803	10.77317	9.68701	42.14457	44.55957	34.25628	6.91738	18.71411	61.94300	2.91272	4.63648	4.92330	-78.04471
6.37127	4.14199	6.59711	1055.34243	1.00000	8.32159	7.99821	6.85484	65.48788	53.41696	-0.71667	6.79169	-0.64342	30.16960		9.16994	5.84645	-48.52333
8.35738	5.75624	7.62516	1080.02843	1.00000	5.15196	9.07402	8.33075	37.58105	34.89853	53.95278	7.27880	23.33394	26.30155	2.60722	4.56215	5.55557	32.86389
6.08485	6.09576	8.55401	1071.36704	1.00000	6.91570	10.21880	7.73000	54.24520	57.72766	23.1959	5.83431	5.47745	58.87000	1.22541	6.18334	4.77038	86.51499
7.32207	5.48968	7.02071	1179.02113	1.00000	7.45991	9.72697	5.58898	31.32623		-24.19436	7.00224	-1.86321	48.05678	2.20330	8.04159	4.84646	29.00974
9.01336	4.36470	7.25618	1185.14039	1.00000	7.54242	10.28537	7.96866	56.51935	77.84598	23.1959	7.40340	2.25692	43.45046	2.47294	9.48950	7.10594	86.51499
8.85105	5.28875	6.27187	1137.51597	1.00000	9.20695	11.99088	5.45505	52.58290	32.92596	9.58126	7.19882	3.53966	40.68822	2.60591	7.72947	6.53958	8.2926
7.59941	9.42242	6.46025	1199.76937	0.00000	6.96037	7.37629	4.82230	47.59148	48.24477	-26.22861	8.02233	4.74558	30.70015	4.22911	9.34623	9.73129	-52.67056
6.68859	8.54286	8.15613	1129.77753	1.00000	8.16012	11.11004	5.61866	61.34897	48.90952	8.48714	7.22943	15.53869	56.38538	3.06404	8.29250	6.70552	-13.2356
6.43218	5.30078	8.10878	1130.20744	1.00000	4.99105	4.96315	4.35805	51.87472	64.35616	47.64995	6.96307	11.02131	56.40767	2.08441	6.56001	6.19846	-117.23991
8.12305	6.48374	8.53688	1157.99961	1.00000	4.77057	8.43187	5.59407	56.55320	31.77103	41.09246	6.46038	20.11009	49.85227	1.21772	4.93736	9.64660	45.36561
7.51024	4.71712	6.82385	1169.88669	1.00000	5.58166	8.24591	5.49299	50.07237	52.36048	25.87498	4.44206	3.17124	58.38085	0.99151	7.91496	7.59457	86.59611
6.74561	4.29742	5.57329	1104.12015	1.00000	6.10974	11.70251	9.80428	69.32350	36.21122	10.20898	5.59074	16.17214	63.27797	0.89604	4.30646	4.62722	123.758
5.42902	7.39668	7.50135	1177.06387	1.00000	6.56338	10.73007	7.57376	33.15372	45.95256	47.48444	7.29392	25.69631	36.59683	2.44234	10.16436	5.57502	36.25361
7.18370	6.38123	5.83593	1142.32469	0.00000	8.70864	6.38697	3.26714	55.61925	54.77796	6.95194	8.32937	18.41746	30.44193	4.18420	8.65378	10.03409	121.96361
8.01844	7.58970	7.17287	1157.55954	0.00000	4.06310	7.13529	5.95950	72.24763	47.69589	47.83333	7.64243	32.04141	61.25749	2.58042	8.62425	6.97419	59.6
6.56540	7.01481	7.52601	1077.65346	0.00000	5.47102	7.26361	4.98470	55.26943	75.56171	-22.57306	7.81106	4.78117	60.00116	2.76206	9.41314	8.32576	-47.1725
6.78301	10.82047	9.35101	1135.96257	0.00000	6.61572	7.72667	6.22644	39.15729	37.36787	-44.39672	8.19866	13.97695	14.23840	3.52723	10.88012	9.77016	171.25364
8.08868	5.02738	8.03669	1068.63132	0.00000	7.74266	10.24060	6.58092	74.78077	37.18990	41.1053	7.83927	26.75543	40.70786	3.08763	6.75595	6.74837	-7.32097
6.39733	5.10511	5.85033	1198.02080	1.00000	7.33557	10.75583	6.37584	31.07770	40.82761	39.08367	6.54065	33.20989	63.81908	1.91054	5.86114	7.07348	-84.50855
8.49322	5.75427	7.92930	1198.29363	1.00000	7.75184	9.27511	7.14713	56.40642	61.91788	55.39485	5.78258	17.64346	64.96698	0.92456	10.43872	5.19015	43.83992
8.46683	5.75389	6.29354	1187.51193	0.00000	5.55962	5.82689	9.13486	72.84081	58.55958	22.10194	6.83303	12.87471	43.32933	2.00666	4.26690	9.54113	85.37752
6.30570	5.21003	7.84299	1081.04722	1.00000	3.25604	8.23045	8.98184	42.60851	23.77826	-37.32167	7.68433	19.77183	52.05702	2.53618	3.17157	6.61459	-59.13316
9.22625	7.31911	5.93431	1124.66727	1.00000	4.04835	10.03396	5.07510	55.93741	44.10256	-31.25033	7.84335	7.72824	67.11618	3.02697	7.76227	7.41042	-61.4867
6.30237	6.18157	7.13116	1069.97564	0.00000	3.73459	6.29788	7.63559	58.27216	55.61575	-27.4338	7.16050	19.03812	35.82187	2.21105	9.51368	7.06700	-65.61427
6.07266	5.31695	7.35381	1054.17273	1.00000	4.47722	9.49411	11.20949	47.13169	33.08529	22.83957	7.79046	14.94930	34.37322	3.49466	4.78737	3.54377	91.84128
8.07441	6.13738	7.25285	1105.08261	0.00000	9.61435	10.65969	8.86451	39.33288	47.73026	38.96667	7.87878	12.34259	60.78082	3.62336	9.41587	9.98118	-0.18333
7.77473	7.55857	6.90402	1080.57615	1.00000	5.53154	7.06802	6.64532	28.06151	65.43726	19.64745	5.97084	22.69707	43.96813	1.62098	6.77220	8.59090	-102.04897
7.15273	5.46531	7.58016	1132.67065	1.00000	7.73404	9.06609	7.44792	88.79381	51.96050	-6.8048	6.31072	19.38729	65.03769	2.03253	10.56620	5.28625	110.8405
7.58789	5.09496	6.18991	1063.46948	1.00000	8.28468	9.98468	7.69144	20.62529	36.71996	41.77583	5.62106	22.11716	38.16619	1.64137	10.21980	5.75162	140.73667
9.52487	4.57017	9.75189	1085.19272	0.00000	3.48734	5.24098	1.03323	98.45851	26.44968	27.85	5.57729	14.41584	45.86419	0.96760	5.71427	6.48567	112.9
8.74752	6.93879	7.00638	1160.23495	0.00000	6.19958	7.41301	4.43672	61.12424	38.47822	37.52487	7.44592	-2.03514	34.71858	2.46759	10.04971	8.71036	-77.55777
7.41693	4.35324	7.44397	1097.12600	1.00000	5.11906	7.50128	5.22608	53.52854	55.16937	51.95838	8.52098	17.31305	42.93464	4.68446	7.07311	7.53489	4.47124
7.91405	5.89540	8.47746	1197.55988	0.00000	6.59463	6.18584	6.30363	39.79810	20.88722	45.75279	7.88896	12.15839	45.28272	3.01887	8.47506	9.67552	130.57211
8.89344	4.96014	6.95625	1181.43629	0.00000	5.92547	5.68817	7.08388	48.69393	54.39415	52.41667	7.07532	8.67296	54.64213	1.93807	9.72499	8.52617	0.75
7.60128	6.09311	6.99679	1126.38227	1.00000	6.49794	9.08899	6.35533	57.51909	63.61693	9.91861	5.76010	21.34411	54.59550	2.43209	8.63199	6.30648	-68.30472
7.78811	4.99119	7.27391	1055.68241	1.00000	8.06891	10.42328	8.82036	47.05667	43.14748	6.9909	6.32884	13.15459	58.43060	2.14055	10.81129	7.07909	79.883
7.70409	4.50671	6.94823	1063.31138	1.00000	7.30213	9.60036	7.90358	67.18751	46.27669	-21.44345	6.71608	12.47617	45.87504	1.45716	6.44742	6.73452	-65.71875
6.31310	3.00938	7.09412	1062.78862	0.00000	7.16443	8.11243	12.57213	50.30302	53.72175	24.28859	5.94429	30.97554	46.11296	0.94060	9.88251	10.04113	116.11768
4.88816	6.28722	8.56362	1196.20683	1.00000	4.27710	7.55583	2.49978	62.76640	55.74854	-23.44361	5.89661	35.19281	53.07450	1.40613	6.41340	5.85801	-51.87389
5.76076	7.24705	8.23730	1096.68398	1.00000	4.33676	8.11568	9.27128	55.31922	46.08452	42	7.69614	16.51773	48.96780	3.00934	5.19340	6.23399	21.32778
6.63813	3.04395	7.61770	1066.29577	1.00000	9.03180	5.42602	5.81438	57.67838	47.75495	16.0567	6.99793	11.34950	33.73646	2.41698	6.47647	5.15578	103.65309
8.60590	4.35316	5.91110	1199.76850	1.00000	6.83153	12.43072	7.78051	43.47501	33.66610	3.02013	7.04367	1.59446	44.95946	2.15078	4.85880	6.56545	30.91105
8.53336	5.53491	8.91885	1073.63604	0.00000	4.59470	6.46375	7.29940	64.60263	45.36012	21.28306	8.29353	29.48613	49.60785	4.65672	8.47520	8.40037	-89.66123
7.32239	5.38401	7.50725	1064.33862	0.00000	5.59104	6.27869	5.17811	55.63445	29.29277	-1.26424	5.90044	11.92296	42.41151	1.51924	7.46145	8.50832	104.09701
7.93958	5.60911	7.16452	1099.42828	1.00000	5.85399	9.52828	10.32400	53.13646	54.24635	37.19723	6.18837	1.62477	48.42053	2.01229	5.68632	5.94439	122.05228
7.17124	4.68793	8.11080	1147.36851	1.00000	5.24088	7.39012	10.41786	48.59183	33.93643	50.75	6.67389	13.28795	59.67731	3.01226	5.59735	2.92581	2.25
7.34364	3.94231	9.09831	1165.21133	1.00000	6.54843	7.65306	8.95289	33.36511	55.98984	-6.91806	8.07926	29.59246	64.89483	4.00750	6.24777	5.62825	106.92667
6.95030	8.10518	8.89767	1167.41119	0.00000	9.47330	8.44175	7.72401	30.25403	35.24224	9.535	7.86252	4.19741	46.98678	3.38512	10.56786	8.47754	-13.68778
8.50980	4.73972	8.33383	1085.86368	1.00000	7.19026	9.31149	7.50344	60.49141	43.02709	-8.05389	7.50086	11.07620	48.24388	3.48803	6.04731	5.82594	-34.88111
7.61785	5.44388	8.62326	1078.86738	1.00000	4.44976	7.71101	3.72586	56.15661	37.04274	41.1053	8.30162	12.53878	65.43019	4.39395	6.13037	7.13065	-7.32097
8.27297	3.85943	6.12965	1178.87731	1.00000	7.02843	8.70382	9.41482	59.33407	61.80122	53.46506	6.37725	19.69228	64.20392	1.61513	5.73933	3.99725	-1.47217
7.90662	7.52487	5.87525	1054.27067	1.00000	3.59562	11.99811	5.49327	53.10578	32.01890	17.94979	8.35813	13.73038	51.02546	4.78498	8.84640	7.42423	-94.91386
5.72076	6.55965	7.92297	1086.32723	1.00000	3.69147	8.49987	9.38510	50.62537	52.70144	-31.95224	7.50325	10.62582	45.63000	1.92925	4.18660	4.35941	115.8614
9.09800	5.67381	8.91127	1066.95653	1.00000	5.51186	4.79632	3.74794	54.77634	54.85240	58.7002	6.72048	10.01655	54.41180	2.38496	6.25772	4.48139	59.4839
7.54927	6.52151	7.46897	1184.53908	1.00000	4.60800	8.23035	10.62137	51.37334	43.15363	-32.05251	7.16401	12.60591	27.10360	2.02401	4.93185	5.00747	115.88782
7.84881	6.14064	8.47969	1145.65193	1.00000	5.67476	8.49006	5.17418	62.21911	34.62306	41.91886	5.54175	21.84710	65.91659	1.74853	7.71196	6.50396	8.73812
7.11768	6.94933	9.01184	1171.72499	0.00000	9.66225	10.82439	7.36244	61.48461	24.03812	60.02427	8.48057	17.00781	61.86715	4.95656	8.79276	7.26437	30.28491
9.01316	5.62803	6.53080	1090.24200	1.00000	7.31416	9.13862	6.34493	42.29478	75.99071	45.35	9.03737	7.52025	31.15387	8.07922	8.74676	5.89243	126.28333
6.97905	6.26487	8.16595	1153.19273	1.00000	7.03716	7.36928	9.50980	48.24092	45.29571	26.2649	8.44691	20.15087	37.69916	6.03064	7.54369	4.82189	81.54855
6.09581	5.05619	7.44044	1133.86848	1.00000	3.96616	5.35056	3.46399	59.23600	47.08608	50.56149	7.72001	13.48314	54.81685	3.20620	4.89396	7.17181	4.69889
5.46325	5.52565	7.47053	1153.85945	1.00000	7.49301	8.43976	6.68867	48.55316	53.62631	41.48199	6.70161	16.88329	67.12200	2.20194	9.79952	5.02290	-81.79819
10.28534	5.78283	8.32805	1097.07571	0.00000	8.08502	6.87255	10.85005	63.52935	48.80153	-34.28853	5.38451	5.76674	53.68817	1.01583	11.06261	8.66397	146.05093
7.89357	4.12802	7.88150	1065.91297	1.00000	4.79459	7.66748	10.81145	60.74178	54.77163	55.63711	8.51577	20.46418	64.82407	4.92171	4.93788	6.12367	37.38115
7.46364	7.05142	6.18874	1192.28499	1.00000	4.57465	8.65395	6.22475	64.47117	49.91609	14.53767	7.32545	18.65532	43.64145	2.22083	4.58958	7.95816	46.83187
8.17442	7.32396	7.93365	1052.60072	1.00000	4.47476	9.70025	6.14027	53.83960	57.20133	43.1009	7.47830	19.96059	44.67283	2.76696	8.40019	6.60753	-75.23266
7.11479	6.23270	7.43854	1180.37482	1.00000	8.56079	8.66903	8.86248	54.09698	42.36682	43.61062	7.53551	12.40355	42.58928	2.37871	11.00705	4.92651	-72.97261
8.29486	4.97363	8.34319	1152.83778	1.00000	6.81942	9.80006	5.86027	76.78070	74.32565	-2.90055	7.58131	11.00898	64.35441	3.20168	9.35348	6.15925	-79.00453
6.85181	8.02584	6.59283	1190.04309	0.00000	7.05776	7.69718	5.02089	56.28059	62.41909	39.96097	9.17381	17.49288	66.66533	9.43211	10.56690	10.04191	-75.60804
7.00749	6.25205	7.22841	1136.76834	1.00000	7.88899	9.02884	5.74506	47.67683	46.14244	30.16688	7.40392	30.38661	41.28617	2.27563		6.56298	-96.39774
6.01517	1.98386	7.75128	1141.92722	1.00000	7.79596	5.52845	3.98968	46.49547	45.53575	6.95194	8.50356	15.73015	54.65307	5.04716	5.65721	6.59857	121.96361
6.81279	5.85164	7.20044	1082.03173	1.00000	8.20263	5.87151	5.73319	41.81016	57.95508	54.60528	3.68202	4.61914	27.67609	1.16372	9.99878	3.51889	18.34717
8.39415	7.77683	6.47475	1141.77277	1.00000	4.50114	6.78545	10.33566	51.94092	38.70747	28.92694	6.46604	1.61384	46.18407	2.18408	6.11774	6.99526	78.23456
9.61971	7.56244	7.58837	1131.43799	1.00000	4.68641	9.72366	8.47090	68.91141	46.31601	27.09978	8.44556	20.93254	58.83375	4.95628	4.88794	5.26633	-82.45426
7.42902	5.12435	8.67386	1065.57268	1.00000	7.34841	8.71047	8.62070	45.71390	66.48513	49.41029	6.50115	14.92552	48.13127	1.72421	9.56652	6.73978	38.15035
6.97508	4.54283	7.51985	1181.04445	0.00000	6.73224	5.52755	5.60519	47.28277	62.57678	53.59782	8.89112	17.41722	60.19062	7.39211	8.44326	8.53554	34.33825
8.24349	6.70508	7.30561	1167.23276	1.00000	6.00829	6.45435	5.93022	52.04832	55.40367	-4.26613	7.01746	16.12871	63.81602	2.26522	9.06552	4.51972	15.28318
7.13755	7.25878	6.91518	1193.56289		8.77801	6.82064	4.19946	44.03941	56.16618	23.02677	7.73974	7.24642	26.71278	3.21303	7.87833	11.69227	113.13148
5.78007	4.45285	7.77124	1171.10346	1.00000	7.18814	5.42591	5.25918	28.05458	25.20975	32.42067	7.43375	18.64230	14.22903	2.05409	6.49686	5.53438	-104.22884
8.16178	6.57955	8.12216	1097.76967	1.00000	5.55073	5.53584	5.19823	60.14551	38.46273	12.04161	7.91420	0.52787	51.50511	3.11801	6.90428	5.50993	75.35927
6.71098	7.08011	7.40345	1164.27627	0.00000	9.94575	8.94353	8.74109	76.37342	23.31858	45.53069	6.56742	0.78316	61.68087	1.73967	10.04826	7.49417	9.40531
6.84861	9.13610	9.37635	1178.87309	1.00000	5.32549	8.83509	6.31358	45.18032	56.76791	43.31667	6.92951	7.70856	51.33937	2.71052	10.29469	4.37677	-2.68333
6.04293	5.54855	9.37788	1140.60548	1.00000	7.59246	10.23567	6.66034	36.30719	25.44692	50.23019	8.55153	20.29067	40.71625	5.49387	6.57788	7.72246	8.77155
8.28042	7.85981	6.90142	1088.33414	1.00000	2.17564	5.97976	8.69538	55.58721	64.12052	51.14942	8.25781	-2.36129	42.06622	3.78667	3.59207	6.52849	15.00835
8.17505	4.28796	8.44031	1087.97251	0.00000	9.06447	10.49928	9.18348	31.44457	38.08995	58.23583	8.15695	14.87552	44.84365	4.34202	12.78274	9.77457	92.48278
7.31303	3.57578	8.26354	1127.60864	1.00000	5.60712	7.03466	4.33094	50.77840	18.98584	46.51872	7.55524	19.98646	50.28390	3.13112	7.05769	7.32863	86.00214
6.39707	8.01922	7.67810	1158.11189	1.00000	6.00620	10.14446	7.57298	56.35750	24.23970	25.80565	7.92074	8.88940	72.72910	3.60987	11.10090	5.98232	68.49143
7.32577	7.39269	7.60029	1071.15141	0.00000	11.08263	7.22391	9.21711	22.49368	79.06715	48.90472	7.96303	5.97700	37.00463	3.24024	10.90743	9.09108	2.2469
6.14378	5.39609	8.02580	1166.03998	0.00000	4.67279	7.99591	8.30167	54.65651	44.45874	-7.76667	9.30042	-3.66897	20.77095	10.33182	5.72816	8.50543	35.7
6.95264	7.13394	7.91986	1192.44969	1.00000	6.61821	7.24322	8.96817	54.95761	36.47773	53.53395	7.71442	4.05758	33.46946	2.98197	7.20358	5.91843	33.72798
8.47597	7.11035	8.26264	1117.06124	1.00000	5.91050	8.23276	5.54335	34.00427	42.67330	48.90472	7.37065	4.94901	60.66267	3.55769	7.00798	7.86832	2.2469
8.90065	5.24738	7.73196	1096.68177	1.00000	5.62948	7.72944	4.00684	46.29452	55.27604	53.38333	8.72482	18.41578	64.48517	6.34016		6.44576	-0.76667
9.20667	5.99755	7.48195	1091.59053	0.00000	7.35652	7.22630	9.49157	47.85915	49.40644	39.08367	9.15685	12.67159	42.38393	8.67773	6.96246	8.36907	-84.50855
5.91027	6.32180	8.51330	1055.96091	1.00000	7.72483	6.66065	7.52283	39.79917	63.05218	53.95278	6.12810	19.05855	54.45989	1.55004	9.45352	4.36327	32.86389
8.27472	5.62080	8.10028	1137.83914	0.00000	8.87977	8.77877	9.03426	69.50185	41.15934	2.2139	6.74087	-4.87166	51.44489	2.07344	8.07316	9.59548	102.3278
5.55379	5.50188	6.57834	1151.92842	1.00000	7.02868	9.25007	7.75821	40.06059	48.68195	51.26	6.93680	36.42162	71.24860	0.85511	10.55036	6.13631	-2.1875
8.48670	6.25159	8.79831	1082.34909	1.00000	6.06937	7.77357	6.87412	48.82075	66.37609	-4.06667	6.77040	10.49755	50.18923	2.23107	6.55546	6.49978	37.73333
8.69665	7.72626	7.93681	1067.43177	0.00000	8.96738	11.06589	5.26054	63.09154	49.50090	-11.48472	7.57279	9.50456	54.25970	3.05004	7.51770	7.40645	-37.93278
8.53847	4.66555	5.03495	1126.72265	1.00000	3.24758	5.98541	2.46741	51.81905	41.51369	37.31309	7.08269	5.87196	42.14663	2.05308	4.47877	8.08169	40.74357
6.74730	5.48551	7.36480	1078.83596	1.00000	6.71393	6.46473	5.32618	63.28057	38.87162	53.5942	6.77835	22.47889	55.92855	1.98934	8.51996	5.06200	25.8191
7.47658	5.35857	7.22879	1163.64038	0.00000	9.92379	9.20695	9.87596	52.51626	21.44441	51.65333	6.35930	8.54994	61.10643	1.83401	10.36354	8.94291	5.2875
7.30586	7.50991	8.71974	1127.84115	1.00000	5.53567	8.24165	6.96233	53.41194	45.04757	58.04254	7.39127	32.21129	64.44938	2.59408	7.91627	6.30130	65.27258
6.20331	7.35848	7.48840	1199.08851	1.00000	7.28344	8.58863	7.54801	38.53644	42.93863	35.88264	8.21720	11.21408	69.19567	4.11544	9.44341	4.66690	-80.08199
7.16927	4.86501	8.88994	1053.34616	0.00000	2.70056	4.24196	9.14150	51.79798	43.03174	32.52515	7.01411	21.78316	41.03858	1.02603	6.37540	5.53966	-93.75018
6.63847	7.44906	7.10905	1150.56576	1.00000	1.17037	6.59468	1.29592	39.41319	44.81868	41.24255	7.90097	13.43296	64.01829	3.70042	4.25101	6.97954	-82.61573
6.58410	7.20610	6.21559	1198.80464	1.00000	4.34426	11.49466	5.61395	12.43243	61.68298	41.57721	8.08757	14.83582	65.44722	4.41704	9.27463	7.04252	-93.71133
