CO	Pb	O3	CH4	CFCs	H2CO	SO2	latitude	PM2.5	TEMP	warning	longitude	C2H3NO5	PM10	PAHs	PRES	NH3	NOx
7.93661	61.63987	9.54357	8.53413	52.17014	54.12732	10.03050	-8.66667	7.66470	-5.67281	0.00000	-35.71667	4.52159	12.34786	9.87476	1088.53317	7.61796	6.83655
8.29560	54.71013	9.73991	7.13129	50.45121	52.85271	9.23441	52.86147	5.19241	22.78056	1.00000	9.5926	0.08602	7.70545	6.41114	1064.58688	6.85403	8.23198
9.38969	51.44785	8.79581	8.64448	76.49746	41.78458	9.42273	36.02506	7.81862	12.08595	0.00000	-86.77917	0.20967	9.11671	6.99222	1176.54954	10.25996	7.69160
7.56671	52.40278	9.76399	7.55453	62.74979	60.36367	6.47800	43.31667	9.71139	5.71259	0.00000	-2.68333	0.08593	7.99368	7.89094	1078.36309	6.35276	9.19053
9.19416	42.73872	6.08798	6.71067	63.20612	19.89500	8.15038	14.62072	8.52965	15.91368	1.00000	74.83554	0.15527	8.77958	8.30879	1127.10130	10.90076	6.25897
8.36893	43.04856	7.12983	7.67626	46.96789	59.46067	7.64360	30.29184	4.25119	11.50601	1.00000	71.67164	0.05323	7.02533	7.29780	1053.99859	5.35321	7.89247
7.21922	43.40279	8.94086	8.00651	49.61861	76.26465	6.97732	-26.22861	4.22688	11.66080	1.00000	-52.67056	0.03150	5.89609	9.31051	1104.52002	7.20984	6.62271
8.87999	45.85284	11.45504	7.69785	34.36685	32.35930	8.66115	37.05944	8.24542	22.89933	0.00000	37.3825	0.03350	5.87780	6.61238	1162.17581	7.21791	8.89298
6.60341	41.07050	11.24833	9.01715	67.82327	44.71591	6.72598	25.13915	10.58173	12.54472	0.00000	73.06784	0.08068	7.84500	7.92023	1126.38990	8.44844	7.26672
8.94701	73.72054	8.20016	8.41717	45.14730	41.27810	10.16887	36.75965	6.63043	16.49974	1.00000	137.36215	0.04192	5.27572	7.06480	1084.99988	7.65555	10.09491
6.17725	50.96091	9.58348	7.53444	60.22336	42.17176	7.37136	28.88162	8.95939	-9.12818	0.00000	120.03308	0.06687	7.29898	8.50778	1087.78964	6.45113	9.86524
8.88231	76.44342	8.86354	9.61286	65.07129	57.40030	8.77160	52.47774	6.18591	3.94880	1.00000	10.5511	0.03448	5.74198	7.65391	1163.82399	6.67838	8.78624
6.65486	40.59248	7.32513	9.29810	60.64593	67.19139	6.96170	34.8825	5.42467	8.93854	1.00000	128.62667	0.09342	7.91307	8.14029	1126.10614	8.15015	7.47028
6.76349	88.77987	6.78476	8.24592	60.38427	47.83054	6.83032	14.64056	8.05430	-3.96644	0.00000	104.64992	0.76351	10.52812	8.85539	1158.55628	5.16519	8.14548
6.91324	50.85830	9.01464	7.01143	48.46653	16.37486	10.52133	41.84364	7.89326	0.90799	1.00000	-87.71255	0.04233	5.05625	6.32324	1180.66243	6.32616	10.65424
7.33872	44.83437	10.18763	5.99417	47.28161	73.69239	8.66281	33.44872	8.04199	16.61233	1.00000	-86.78777	0.07948	7.93804	7.07023	1163.67097	4.59296	
8.68208	49.47729	7.18805	5.79697	51.53557	59.26809	6.44300	12.35275	8.00684	8.74314	1.00000	121.06761	0.04989	7.22001	4.93654	1089.41816	4.65954	9.09096
9.21416	42.24777	8.79830	6.89432	38.52314	23.99344	9.37705	10.10649	6.68107	8.80384	0.00000	76.35484	0.03464	4.47768	8.18887	1153.40773	10.18903	6.56282
7.96550	45.72188	8.29491	9.29261	37.04169	66.45950	8.43486	3.8801	6.56988	15.64883	0.00000	-77.03116	1.67250	11.34807	8.24452	1181.30039	7.65414	4.73561
6.62604	56.95264	6.97684	5.52708	51.16381	51.50195	6.18314	50.75	8.85873	18.70311	0.00000	2.25	0.22724	9.23909	8.80821	1198.38722	4.37658	10.28990
6.41560	45.75928	8.80514	8.95578	48.98076	29.17245	10.39435	46.23899	7.28656	11.15653	1.00000	-63.13414	0.02802	6.50003	8.38191	1169.84122	6.16994	10.40541
7.36294	51.83854		7.43543	70.68354	44.99370	8.28046	44.31771	5.82661	9.75837	0.00000	9.32241	0.11709	8.49930	6.74680	1080.16520	8.01581	5.88294
8.97990	57.77135	9.53459	7.26998	62.42618	41.21861	5.84993	-36.9256	9.96419	20.06760	0.00000	-73.02841	0.10213	8.38005	9.30723	1142.37418	6.74860	9.54176
8.37118	57.70888	10.15247	8.91633	62.71328	48.67112	7.35525	-1.26424	10.56025	22.21640	0.00000	104.09701	0.07436	7.82943	7.49232	1154.16275	7.69467	6.77317
7.24520	55.54363	7.25323	6.24767	50.76903	52.08209	7.50248	32.54278	7.37236	6.18126	1.00000	111.50861	0.06178	7.29976	8.85062	1075.36843	10.99099	5.45691
7.41149	68.02646	9.27410	6.88241	50.56525	44.65550	9.79833	0.46005	6.58301	27.12791	0.00000	34.11169	0.04835	6.90309	6.77108	1093.39929	9.31558	7.34744
8.27407	60.91068	8.51347	6.90159	78.96492	61.56453	8.86418	-22.9	7.10260	9.36503	0.00000	44.53333	0.08928	7.92550	8.06092	1077.34347	10.89288	6.69599
7.99655	64.68184	5.63398	7.87159	53.14779	47.50136	10.31790	37.51803	5.89373	22.05737	1.00000	15.00913	0.06924	7.64372	8.43783	1098.34408	6.22115	7.86033
9.06068	55.99255	8.60345	9.18177	54.50681	56.88523	7.45934	40.24537	6.48375	13.88042	0.00000	-75.64963	0.04391	6.00307	6.99360	1187.15313	6.57972	8.23813
9.12382	41.36524	6.64939	7.78239	47.87498	53.89827	8.10051	35.72917	4.47635	-1.57934	1.00000	10.58082	0.21910	9.20490	6.83267	1176.93093	7.82892	8.32087
8.27900	78.30419	6.03812	7.65397	47.74299	42.72921	10.80882	35.64889	7.06849	11.75096	1.00000	117.27583	0.10530	8.35756	7.03031	1063.81996	9.32154	5.10604
8.28308	58.44785	10.19774	7.61553	36.54432	47.03589	10.00847	53.49389	5.85231	16.94267	0.00000	-1.29243	0.05274	7.45844	7.74865	1145.32066	8.74665	9.18444
6.65718	77.48792	5.33758	6.94171	59.60040	39.08360	10.97481	3.51667	7.08344	15.40141	1.00000	11.5	0.51767	10.12424	6.47649	1088.66697	8.20012	6.28866
7.27823	61.06869	10.51830	8.63264	46.58148	40.14764	6.73580	14.62072	8.65810	18.40552	0.00000	74.83554	0.09600	8.36588	9.25247	1187.50240	6.84403	8.01029
9.41132	46.64145	7.41779	7.97748	35.35532	55.66189	2.60482	-8.99167	4.66935	6.56599	1.00000	125.21972	0.12533	8.35839	7.18910	1089.38309	6.42201	4.90232
7.43558	76.58961	7.44963	8.71171	62.09080	62.44153	7.76934	-7.73379	5.94684	27.56151	1.00000	113.69785	0.03219	6.54041	9.59641	1077.37571	5.88677	8.68101
6.96581	61.56503	7.36360	7.48135	68.83581	38.60442	7.99541	41.85059	6.99431	16.68735	0.00000	-87.882	0.86039	10.67008	8.19457	1085.60541	8.93026	4.21102
7.06917	59.12352	7.92881	7.00854	59.74153	64.92418	8.43593	40.5576	6.01740	14.24565	0.00000	-74.28459	2.79854	11.86379	7.03189	1096.71091	7.05174	4.83004
7.94420	39.58283	7.92351	7.17673	43.72319	28.45238	5.84487	10.10649	5.53721	8.40759	1.00000	76.35484	0.02861	5.63807	6.45080	1176.78695	10.05239	6.77718
5.72859	64.79241	7.54413	8.65241	67.47531	35.62689	8.38729	55.63711	6.29127	23.42910	0.00000	37.38115	0.07245	8.07527	9.52712	1140.77770	10.23673	4.50164
7.05069	32.12568	9.42561	7.44402	71.79071	41.81553	10.29847	41.14676	8.47538	19.69713	0.00000	-73.49484	0.44659	9.98733	8.22112	1134.75594	10.21961	7.59583
8.05918	45.45225	6.83476	7.89832	46.65627	53.74355	6.92516	-36.9256	7.01058	5.89420	0.00000	-73.02841	0.20694	9.08412	10.41428	1191.13691	4.07123	11.01384
6.83365	43.47902	4.37790	7.29799	60.23620	53.15822	5.83142	64.5635	4.38474	7.28788	1.00000	39.8302	0.05827	6.52374	8.26041	1133.98105	7.05661	7.90749
8.85753	68.12823	10.90837	7.06555	53.73522	55.09806	10.95455	36.06386	8.86263	11.34562	1.00000	4.62744	0.06034	7.09334	8.24807	1062.25782	4.97345	10.74817
6.23342	74.18256	10.46414	8.25143	60.25437	33.04078	6.90322	44.59445	9.49558	27.89618	0.00000	11.04979	0.16404	8.88250	9.14516	1062.17301	6.86637	6.36561
7.78533	52.46056	8.21519	7.95290	43.63943	47.22844	7.46851	3.8801	7.80877	16.65302	1.00000	-77.03116	0.13606	8.60702	8.47666	1067.71062	5.08490	9.37093
7.90591	54.02004	9.92544	8.50665	65.35715	45.52948	7.07734	33.93113	8.79151	17.09668	0.00000	-117.54866	0.07581	7.75298	8.40299	1084.44014	6.59909	9.16919
6.32105	57.64564	6.56734	8.57635	61.01858	51.38236	9.56772	34.95303	5.48289	10.60961	1.00000	-120.43572	0.09572	7.94144	7.14604	1052.45286	9.01565	5.75676
7.35588	58.61563	10.43990	8.25847	78.64330	42.53313	11.26929	33.52253	6.10513	6.06907	1.00000	-117.70755	0.08994	8.09989		1130.31811	7.48426	9.63834
6.74674	52.50269	4.82352	7.00434	28.56027	21.47231	10.81348	53.38333	8.38703	0.68405	1.00000	-0.76667	0.23721	9.22862	6.51611	1170.26230	7.65881	6.56057
7.52103	61.71339	10.51498	7.50653	63.55095	54.90310	11.49791	-1.26424	5.13602	20.25058	1.00000	104.09701	0.03030	6.06851	9.67134	1088.80667	7.13296	9.20675
6.69172	57.18375	6.81991	7.57671	43.29770	46.95000	8.00990	43.35071	4.59233	10.26465	1.00000	46.10925	0.15030	8.79030	8.65493	1181.41151	7.59364	8.19985
6.38224	61.21902	6.46530	9.20661	70.57316	32.87252	7.44020	36.61954	6.93437	32.61280	1.00000	4.08282	0.36197	9.70214	7.61487	1112.38368	8.75597	6.56682
8.09191	57.08051	5.78915	5.48283	45.82983	52.87159	9.09202	-25.54073	7.07871	10.12552	1.00000	152.70493	0.42079	9.90824	8.81868	1161.45582	8.32252	6.81313
7.32491	52.00279	9.13027	7.53388	37.78826	51.02653	12.21218	54.39304	5.89634	19.64581	1.00000	53.26023	0.02203	5.76015	6.94897	1148.97499	8.07165	10.58266
8.44895	45.43908	9.16388	6.87484	75.45801	66.03959	6.55484	61.72744	7.47754	25.86927	0.00000	17.10558	0.18077	8.90189	7.92876	1108.96484	6.65507	9.89757
7.94753	57.87062	7.87549	5.66153	39.71428	41.58121	6.53075	49.13645	7.87574	13.69295	0.00000	8.91229	0.24449	9.36277	7.62288	1182.43207	6.03022	10.18636
8.41861	57.25855	10.00484	7.64137	57.11003	63.16535	5.50786	-7.0981	10.34116	22.39950	0.00000	109.3243	1.00237	10.83400	9.06389	1140.31617	7.38186	5.36296
7.56263	45.80468	9.34681	7.48033	47.62472	43.00487	9.15541	39.59611	5.04222	11.95909	1.00000	27.02444	0.06575	7.03339	7.26869	1128.81625	7.62004	8.22570
7.98978	39.31652	8.18392	8.28860	47.75489	66.84770	9.20994	51.42708	7.16865	10.53794	0.00000	-0.91979	0.06102	7.24931	7.37118	1061.24083	10.69961	6.45929
8.38418	39.42764	6.26882	4.57392	54.40147	57.20815	9.50805	37.71715	6.25408	16.84600	1.00000	-122.40433	0.15395	8.76114	7.72062	1183.14239	7.94632	6.50363
7.98517	64.70138	7.44907	7.75139	72.46814	40.46010	6.01410	21.01858	5.46244	3.58705	1.00000	-101.2591	0.08750	7.84269	7.05086	1080.40359	8.18757	7.08360
8.08443	47.60563	7.36155	6.91743	45.43848	54.97528	5.75055	38.91817	8.24992	16.93473	0.00000	-78.19444	0.51991	10.12292	7.38210	1187.11390	7.26070	10.26838
7.63595	54.15242	6.53669	7.90175	51.12852	60.03392	8.73273	41.27621	7.60768	4.18594	1.00000	-72.86843	0.13340	8.57001	8.65683	1100.19548	10.93449	5.26575
5.77374	57.15442	8.44688	7.44901	55.87654	27.10388	8.83313	33.76446	6.30084	10.82799	1.00000	-117.79394	0.02403	5.55414	7.86122	1174.05782	7.08878	9.00497
7.69793	24.30583	8.92801	7.28998	34.92939	51.67005	6.11251	43.35071	8.48048	-3.93738	0.00000	46.10925	0.16883	8.95992	6.89302	1128.09651	6.00808	9.76645
8.33531	64.12397	9.82678	7.23457	56.87335	31.30172	11.30399	41.72063	6.58650	4.86306	1.00000	12.6723	0.07415	7.99215	8.34892	1145.48731	7.31690	10.19806
7.39446	45.38798	6.34922	8.92000	57.39851	43.96375	11.20529	28.15112	6.01929	20.77131	1.00000	-82.46148	0.87497	10.68143	8.25018	1143.42900	10.04125	3.99311
9.14742	28.36263	10.09774	8.86433	74.42511	62.69544	9.02212	40.81	6.98409	-2.39910	0.00000	-73.9625	2.15910	11.60466	6.88296	1082.24845	9.66221	7.60162
6.70987	39.98939	7.71421	7.91598	58.57323	30.16490	5.44693	56.9083	8.49358	6.83321	0.00000	60.8019	0.45111	9.98166	8.74275	1093.85513	5.74485	10.54429
8.52680	64.16058	8.61267	7.52936	35.63200	70.27595	11.07854	36.65	7.66042	20.07704	1.00000	138.31667	0.03632	5.38783	7.44725	1054.78958	6.75031	11.04242
7.43797	65.24511	4.57602	8.07084	50.44608	42.44868	10.40096	32.35126	9.55218	8.08192	1.00000	-95.30106	0.52119	10.17167	7.16752	1167.85503	10.40244	6.75955
8.97071	58.84883	8.28228	6.70612	57.16313	52.71630	6.53162	37.73222	4.66371	13.85582	1.00000	115.70111	0.04754	6.86079	9.43973	1087.23013	7.78239	5.90287
7.16757	43.35189	9.72791	7.43356	47.65004	39.17636	4.18266	53.83333	6.13052	6.26717	1.00000	-2.98333	0.34890	9.73153	10.54534	1117.68606	4.89089	5.77704
7.04199	63.75197	5.66279	6.28619		53.12765	9.90724	-28.44917	9.08365	27.37819	1.00000	-52.2	0.06548	7.43866	8.35920	1071.80532	10.80767	5.92122
8.26708	51.13816	7.34152	7.52954	71.28942	44.54342	7.71115	52.71083	5.97075	9.50394	0.00000	5.74861	0.13255	8.55663	8.99450	1050.44273	9.92635	4.15188
7.70326	62.50885	6.84247	9.62243	50.27749	57.70358	7.21966	38.13708	6.61530	9.12553	1.00000	41.00817	0.06217	7.40187	7.31468	1052.79553	10.64919	6.74035
6.87679	39.85779	11.76064	6.31341	75.92155	42.61679	6.96992	3.8801	7.41029	22.30472	0.00000	-77.03116	0.06707	7.56057	7.41431	1104.89337	8.41811	9.60716
6.77460	68.03738	7.22317	8.17736	49.04899	50.83460	7.73621	40.94065	5.16827	14.18545	1.00000	-73.99681	0.90823	10.70644	8.40069	1161.60623	8.96092	5.93863
8.03008	46.51095	6.95953	7.32441	53.10515	44.68544	7.23986	43.61092	4.11655	4.48601	0.00000	3.87723	0.16645	8.82939	7.20088	1069.68140	9.56296	7.99835
8.62349	32.58454	9.15963	7.60708	55.30850	53.12962	9.32765	33.92866	6.40461	-3.01362	0.00000	-6.90656	0.49628	10.11114	7.58687	1081.81258	8.15468	7.46215
7.58386	52.22274	6.07637	7.04079	47.92969	44.43283	9.08652	50.75932	8.68606	3.17092	1.00000	25.34244	0.25237	9.37047	9.40039	1075.74192	12.27026	5.24350
7.83829	58.83783	6.43908	7.92164	50.76703	67.28720	5.28700	27.0174	5.95986	14.93452	1.00000	49.62251	0.04008	7.05536	8.06296	1131.51633	5.93976	7.59928
7.09334	45.70255	9.13771	7.88819	46.19341	61.15426	4.67575	3.27833	9.88329	17.31665	0.00000	32.88667	1.67167	11.34675	7.61754	1140.35574	7.07927	7.39232
8.03927	58.26900	10.11889	7.49432	42.32462	24.25636	9.68461	33.95015	7.16940	9.91747	1.00000	-118.03917	0.05407	7.31864	7.81619	1110.70748	7.39927	9.35378
6.57791	75.16900	10.47242	7.81890	44.10318	64.23686	8.48909	-7.76667	6.71764	25.99634	1.00000	35.7	0.05189	5.76176	8.48820	1115.27964	6.95313	8.18918
8.26902	62.93036	8.28812	8.27161	57.12463	21.88689	8.56752	30.5427	10.55611	2.22872	1.00000	-97.54667	0.01740	4.39400	8.13370	1140.62954	4.25661	11.20278
9.45825	47.60890	8.81169	8.83519	51.61969	58.74934	9.25766	43.61092	6.67834	15.00235	0.00000	3.87723	0.23631	9.24773	6.79910	1095.92412	8.66791	6.50620
7.18848	70.21946	8.84804	5.95225	35.92732	56.31306	9.28400	19.64745	6.22892	13.11332	0.00000	-102.04897	0.78897	10.55893	7.12252	1152.04907	7.71322	6.57845
8.35444	51.32664	10.49077	7.37327	52.53558	55.02017	8.26477	53.5942	7.48866	23.60064	0.00000	25.8191	0.02270	5.51013	8.28038	1070.73048	5.87799	11.40892
8.34833	51.08449	5.63669	9.40992	38.58327	57.43501	11.06305	54.58048	5.86959	29.59642	1.00000	16.86194	0.39593	9.85776	8.27690	1152.13701	8.42490	6.45054
6.42743	44.91522	7.45014	7.25268	51.77647	41.87341	10.66702	52.53048	6.16805	5.66524	0.00000	13.29371	0.03638	5.26763	6.80404	1080.60866	6.76602	10.47377
8.51399	87.65695	9.60446	8.98587	36.37503	60.00838	9.79603	58.04254	6.00686	21.08806	1.00000	65.27258	0.05577	6.28061	9.81580	1176.85093	6.97366	9.01020
8.56175	53.92784	10.21936	7.89171	41.80155	51.54955	10.84516	35.85	5.92646	27.81076	1.00000	117.7	0.02426	5.69658	8.83255	1169.85302	7.31241	9.29906
7.50534	37.96387	8.04178	9.21953	49.35964	57.58576	8.96735	30.76468	8.78899	18.01007	1.00000	74.12286	0.02256	4.73947	8.87987	1140.63749	6.71384	10.56156
8.40233	51.17389	11.56228	5.73053	50.50378	50.15507	9.30569	36.61954	7.37729	5.50154	1.00000	4.08282	0.06655	7.38965	6.99489	1196.58987	4.90768	8.69691
9.04698	68.86747	7.29261	7.48572	52.23019	18.71047	8.13016	58.04254	6.13382	8.03578	1.00000	65.27258	0.05857	7.36538	7.93553	1152.47745	9.94600	5.28068
7.84104	57.51452	8.83494	7.88981	22.14916	61.31868	8.33250	5.4709	5.17749	15.40667	0.00000	100.24529	0.06627	6.79771	9.04191	1162.71628	10.74904	6.76977
8.76450	40.82338	8.88754	9.35890	66.64177	57.57904	8.75540	42.64031	6.45403	7.94030	0.00000	125.51176	0.08598	7.67625	8.41955	1115.41354	9.92342	6.74367
8.95328	46.95017	8.20738	7.94551	51.55147	41.95979	8.77862	3.7278	6.73801	2.61940	0.00000	98.6738	0.05880	7.16501	9.53968	1194.54259	10.48083	
6.82749	31.11306	12.10395	6.36234	56.63877	41.15222	11.82465	40.93333	6.41476	10.66551	1.00000	73	0.09188	8.11547	8.02411	1171.79627	6.58032	9.47229
9.17726	64.93356	9.39550	6.13948	69.15249	42.05891	7.78873	-17.74431	5.00649	14.24239	1.00000	-48.62789	0.23690	9.26895	6.85775	1076.25911	4.94440	7.50876
8.05946	62.60364	6.58956	9.28708	57.91895	60.31505	6.62167	38.06084	6.78568	18.42018	1.00000	-97.92977	0.04711	6.79512	7.43146	1056.03223	5.32032	8.78495
6.57122	34.46562	7.22481	8.85739	56.55026	58.86306	7.92743	48.98693	7.26731	17.10047	1.00000	2.44892	0.04359	7.16293	8.90985	1096.69504	11.19174	4.97130
7.23164	75.40377	8.92000	8.78788	57.76518	42.12217	6.20854	-25.42944	9.96114	10.74751	0.00000	-50.00639	0.50253	10.09051	6.66954	1157.39257	6.09829	6.57320
9.37862	47.30736	9.50971	7.67506	55.12748	51.40385	6.14314	33.03699	10.29101	14.83532	0.00000	-117.29198	0.46879	10.03261	6.83091	1180.56519	5.91140	5.81036
9.13673	52.34614	8.58088	7.41817	36.07264	46.14643	8.27375	31.92923	8.30321	9.53745	0.00000	34.86563	0.14416	8.53752	7.70682	1053.55010	4.81522	7.19280
7.76103	61.77850	4.97049	10.11140	66.60268	41.41333	13.02380	51.30001	7.58437	21.27027	1.00000	13.10984	2.70753	11.83471	9.22748	1104.26176	9.77746	4.27289
7.28704	61.52570	7.58429	7.94401	40.93289	25.35977	6.81228	36.75965	7.00970	-2.54192	1.00000	137.36215	0.08638	7.72111	7.30038	1101.39311	9.88236	4.95595
7.88093	45.87065	6.63752	7.19004	54.85144	23.91361	9.63278	33.44872	5.37008	19.02657	1.00000	-86.78777	0.20576	9.08297	7.19075	1146.48921	8.70526	6.49310
7.80540	42.59069	9.17383	8.61663	58.69614	53.90203	12.00323	-8.76194	6.28938	11.98577	1.00000	-63.90389	0.01613	4.88903	6.62878	1131.58136	7.97223	10.58729
5.11182	47.67037	8.88019	7.14958	28.27048	62.45960	10.74793	52.86147	4.05757	32.24125	1.00000	9.5926	0.05414	6.78320	6.76926	1162.84199	7.48886	8.88047
7.66747	55.54696	7.73826	4.97696	38.45220	51.42817	8.88988	32.35126	5.21566	21.45755	1.00000	-95.30106	0.12199	8.30693	7.61673	1068.48167	10.81775	4.59262
10.05733	40.39624	7.75233	7.08601	62.96539	75.49522	6.56687	3.51667	8.05197	21.91532	0.00000	11.5	0.20325	9.02920	6.42981	1174.12538	6.04813	11.17625
9.66082	39.06604	8.82891	8.37966	57.27875	49.21442	8.69566	-7.0981	5.63908	1.88862	0.00000	109.3243	0.07855	7.80939	7.72399	1156.22901	7.87570	5.36683
7.69255	44.92121	9.62100	8.44852	54.94876	35.33677	9.25519	15.79408	5.94908	6.19042	0.00000	104.1451	0.07884	7.33990	8.55429	1185.79556	9.83801	7.60499
7.42402	34.86912	7.73903	8.01595	38.74840	69.36328	8.54807	-33.75881	7.52600	9.47964	0.00000	150.99292	2.87496	11.89709	7.84919	1185.55867	8.50009	4.67984
6.29952	46.39980	4.85402	10.53660	48.32435	63.25827	11.81315	12.04161	6.38322	22.71930	1.00000	75.35927	0.42138	9.89674	7.38455	1059.63124	8.03924	6.62955
7.97567	76.68667	6.10689	7.84651	41.24612	35.91358	10.11808	49.68369	7.03930	24.41336	1.00000	8.61839	0.27430	9.49693	8.91656	1130.29426	9.57096	4.96980
7.58388	60.19995	7.00831	6.98726	47.85205	26.59427	7.76296	53.53333	5.62726	18.53524	0.00000	-7.35	0.08692	8.02134	7.24419	1054.48529	6.66496	1.99726
6.99965	63.90188	7.37543	6.46180	42.39568	56.53677	7.25603	-7.0981	6.02800	29.40783	1.00000	109.3243	0.05236	6.41739	6.33308	1103.94277	8.77461	6.48894
7.86878	48.47530	6.62344	7.84545	50.61378	47.67101	8.05412	48.8765	7.93240	16.22901	1.00000	2.18967	0.06600	7.43468	8.69564	1124.63878	8.46918	5.68571
7.74700	59.24754	7.74862	6.61010	53.56880	48.60063	10.05053	-8.05389	7.59224	-4.01114	1.00000	-34.88111	0.03112	5.08939	9.22023	1054.34327	6.29020	10.73007
7.90249	74.03005	11.49994	8.37845	55.40894	62.82152	9.94935	51.19139	5.57833	5.27379	1.00000	6.51352	0.08751	8.16142	6.93972	1174.98819	6.10039	8.19208
9.80267	70.06976	6.27688	6.36258	38.52261	55.04646	8.62469	44.27804	4.62214	4.70781	1.00000	-88.27205	0.17004	8.91525	6.92386	1059.14549	7.89431	8.65256
7.40651	42.75999	7.98396	6.29829	52.55863	49.60252	6.75600	41.47892	5.19376	9.03983	1.00000	-87.45476	0.25604	9.41016	7.27120	1066.98754	8.88143	5.70771
6.87595	69.82101	6.32828	7.81282	39.35620	52.38177	6.19223	33.45122	5.39163	2.13157	1.00000	-86.99666	0.02942	4.20710	5.71856	1165.27606	8.28745	7.73567
7.63972	58.26443	8.60138	7.88194	45.24532	53.82342	7.42468	53.51684	4.76430	8.87722	0.00000	-113.3187	0.03684	6.27092	8.62906	1196.72484	8.67118	3.16875
7.20226	43.86987	9.98277	8.47346	50.20260	53.33802	11.62709	34.25628	5.05566	12.00584	1.00000	-78.04471	0.05252	6.93771	9.35797	1111.83688	5.94134	9.52986
7.30787	48.19099	9.60645	7.71071	60.56260	73.24802	11.03143	48.90982	7.60449	12.91074	1.00000	2.45012	0.03439	4.34142	6.03630	1072.96503	8.37430	10.48373
6.45312	62.16809	9.58244	8.89832	50.17660	62.45284	5.85195	3.11988	9.56369	23.33472	0.00000	35.59642	0.49322	10.07854	8.21505	1056.35937	6.02644	6.94915
8.44841	53.30743	7.67584	8.62724	71.95581	26.10921	6.98510	33.42585	6.62174	19.97118	1.00000	-6.00137	0.05727	7.44117	7.01839	1054.42021	4.73113	8.50650
5.73014	67.69809	7.90411	7.10822	62.27002	43.76488	8.77126	-33.79176	7.63790	-6.06132	0.00000	151.08057	0.84552	10.63650	6.56277	1164.25666	8.09819	4.77278
8.30268	48.23138	6.54140	7.70851	34.98468	45.09353	6.36284	54.58048	5.06855	1.58895	0.00000	16.86194	0.72414	10.50111	7.43346	1150.63861	8.10793	1.14221
8.16985	47.56354	6.02918	7.22572	59.44372	38.91622	11.20550	55.63711	5.02785	24.63734	1.00000	37.38115	0.11062	8.46984	6.75854	1088.96770	7.43599	6.46808
6.73507	45.04348	7.06119	6.21352	52.61694	38.31779	8.92825	37.49223	5.07943	17.13069	1.00000	15.07041	0.04264	7.14383	8.19971	1111.51521	6.99452	9.07979
6.28827	67.72653	5.63371	7.67172	41.35506	69.85423	8.77581	53.83333	5.83680	7.03151	1.00000	-2.98333	0.16279	8.89537	9.33674	1078.13923	9.66661	8.68247
8.25851	52.71188	10.64396	7.49878	58.68608	43.09308	7.45811	50.72043	9.65322	12.14597	0.00000	11.34046	0.02881	6.13624	7.24053	1106.25125	7.78919	10.22147
8.65904	58.69752	8.58069	7.42059	47.88117	43.32271	8.60999	48	4.47111	18.97693	1.00000	-4.1	0.06490	7.43544	7.29334	1075.73135	5.73150	7.98802
8.54637	61.45874	10.51311	8.29346	54.28883	64.93809	12.04867	49.41029	5.95455	1.11161	1.00000	38.15035	0.04796	7.26000	10.27743	1169.12470	6.32316	10.03577
8.48664	44.41169	7.92057	8.62389	42.16750	49.32941	8.21993	-19.72806	6.84991	22.17589	0.00000	-50.19556	0.03724	5.57427	6.19727	1112.10551	11.18627	4.74680
8.17333	58.65113	6.58971	8.53062	50.76786	80.66467	7.16675	35.6803	5.36793	5.74414	0.00000	51.0193	0.56661	10.17454	9.66082	1089.16227	3.80832	10.49458
