PM10	warning	NOx	NH3	Pb	H2CO	O3	CO	TEMP	PM2.5	CH4	SO2	C2H3NO5	latitude	CFCs	PAHs	longitude	PRES
8.51165	1.00000	7.18467	10.17192	77.61537	39.38731	9.60151	7.12830	33.96731	8.17787	7.96740	7.28468	6.80049	48	52.07247	8.33256	-4.1	1186.02643
8.91522	1.00000	5.41961	9.57390	49.58854	91.90238	6.98162	6.03032	-6.30326	8.14705	8.39513	8.33285	10.94131	28.71271	52.56611	6.01997	77.656	1190.13201
10.20925	0.00000	7.62076	2.86516	49.50869	49.26642	7.22947	7.00961	20.95941	7.13435	5.26209	6.73939	37.61915	50.7236	60.81727	6.58900	-3.52751	1084.00145
6.24984	1.00000	7.95350	9.41244	50.48498	43.91096	11.82196	7.38325	18.24923	7.51984	6.57114	11.85907	2.03284	25.67927	39.01682	7.81061	-80.31727	1167.97806
7.51417	0.00000	8.07941	7.44510	37.50689	49.92582	9.40220	8.94357	-19.48362	7.35993	8.87509	6.71941	4.94005	14.53767	52.78403	6.46615	46.83187	1152.27127
6.37527	1.00000	7.76998	8.58608	51.10349	54.68976	8.87066	4.78743	23.74554	6.73423	8.95220	9.26523	2.89224	53.81667	64.22298	6.28355	-3.05	1127.86773
5.30552	1.00000	5.80971	9.19381	32.74958	73.52770	7.97382	9.92705	25.07766	7.78038	11.02202	6.46046	1.91415	6.46346	65.36166	9.14583	-2.31938	1076.14050
6.62709	0.00000	9.04216	7.00568	43.11555	62.69232	6.71953	6.40169	19.36398	7.78673	8.05483	3.98298	3.75767	22.10194	27.10002	6.47784	85.37752	1141.33057
8.61496	1.00000	6.96586	9.15403	58.39040	53.41674	5.90746	6.66046	0.50476	7.17938	7.81680	9.36438	9.07982	51.62907	49.71642	6.02171	-0.74934	1172.31082
7.88224	0.00000	3.67323	5.21784		46.84771	9.74130	7.19031	23.74675	6.26138	5.21080	3.73930	5.30061	42.7392	45.81987	6.55901	-84.62081	1103.47149
7.60535	0.00000	4.78328	6.76029	55.32014	52.54378	10.22782	8.37760	8.42095	6.44641	6.52091	4.50201	3.38741	54.52156	39.35973	7.75857	9.5586	1174.47582
6.28665	1.00000	4.48027	8.98086	64.45632	73.97165	6.27592	6.16536	36.97787	6.50344	9.35450	6.95785	2.40611	8.48714	32.45206	6.87963	-13.2356	1144.73718
8.69515	1.00000	6.51131	7.88974	52.88892	53.95264	5.24258	7.80880	5.40647	8.00723	8.98347	8.06948	10.39450	40.64621	41.50463	7.31242	-73.97069	1153.65414
7.63127	0.00000	8.55615	6.43710	61.97970	50.06090	8.60772	9.28273	20.37198	8.22997	8.91921	6.28431	5.12431	16.455	41.91737	6.60525	120.5875	1148.50704
8.07442	0.00000	7.68985	7.91553	55.89338	59.22752	6.96517	6.27421	30.14353	5.86787	8.23707	5.96675	4.92962	45.53929	65.67573	6.13181	-122.38731	1169.14005
8.40859	0.00000	5.55150	5.32445	43.91748	78.72798	10.62458	7.36011	13.34209	7.00124	6.29545	4.64391	7.00472	24.28859	61.49559	6.07922	116.11768	1157.71750
6.21744	0.00000	8.35837	6.94500	61.19048	58.01171	8.74080	9.16468	16.62068		9.04961	5.97372	2.13111	-28.81833	39.46277	6.62859	-52.51028	1094.08473
7.57980	1.00000	7.94811	9.49880	31.91315	66.11547	9.77968	8.35676	19.55913	6.02932	7.65019	11.07178	4.92412	6.46346	41.90272	8.64191	-2.31938	1198.58316
6.56514	0.00000	4.39924	6.13346	49.79883	67.78449	7.81235	8.43632	14.04161	8.17080	5.20936	6.74972	3.78789	48.49144	35.49077	8.81736	9.20427	1182.75392
8.31452	0.00000	7.68009	7.65011	58.50684	57.13502	9.46869	9.69483	28.18540	5.36603	9.90837	6.69927	7.64828	42.24113	68.21144	5.79412	-88.3162	1185.68156
7.59381	0.00000	6.30087	3.36360	31.40014	60.19087	5.78058	7.40447	8.89488	9.22475	8.98893	8.23939	4.87422	16.06213	35.57135	8.75564	76.0586	1090.69686
7.58349	0.00000	6.69645	6.46910	44.76405	31.31804	8.63335	9.97400	15.36311	7.45298	5.53371	7.62266	6.36564	37.73604	58.00488	7.25082	-120.93549	1134.21816
7.16800	1.00000	8.51878	9.31229	61.76096	83.16533	11.60170	7.52443	22.59646	8.72432	6.81337	11.96400	3.51545	34.25628	77.50607	7.21080	-78.04471	1081.90248
7.27304	0.00000	9.82742	9.00402	51.61694	63.00063	8.01133	5.73482	23.00941	7.08894	8.59011	4.47722		32.5007	78.92510	6.01076	-94.74049	1172.91642
8.28490	1.00000	7.51283	8.25135	44.02510	58.21066	6.40182	5.94444	36.35979	9.48534	9.27154	10.87273	6.97629	14.64056	42.82480	7.50769	104.64992	1187.30504
5.47332	1.00000	3.84528	7.72861	65.35371	37.19290	8.04510	4.82048	-4.20190	7.98160	11.36505	6.93714	1.82568	45.39402	44.99198	5.78281	9.29109	1176.28626
6.66301	1.00000	5.38717	7.88446	53.92092	46.52554	10.00713	6.88832	23.93842	9.23242	6.68781	7.25400	2.95768	55.82885	59.16958	6.98161	-4.21376	1107.75241
8.09887	1.00000	6.92169	8.79740	47.92695	71.89934	10.47059	8.28102	10.98952	7.69583	8.13603	9.09445	6.83402	33.54428	58.06888	7.14986	-84.23381	1143.48167
8.52184	0.00000	7.73728	6.13336	66.77763	67.08487	8.28419	8.90389	-7.35382	8.41083	6.97711	7.35683	8.51592	56.11281	48.84445	8.09260	69.49015	1148.36655
6.86315	0.00000	7.42055	5.51842	56.02338	70.15638	8.24104	10.08291	18.01424	6.93578	4.66952	8.10807	3.43204	50.72043	47.42714	9.06890	11.34046	1157.09083
7.35458	1.00000	2.41027	7.61842	39.04549	64.46998	5.98973	4.16800	14.50528	9.24714	12.53346	7.80650	3.86122	21.59983	58.16651	6.60029	71.21169	1125.43434
8.17421	1.00000	4.74414	7.77551	39.20259	52.39488	9.69869	8.90635	2.47329	8.55102	9.19156	7.92928	6.86888	53.95278	59.66073	8.46899	32.86389	1138.50185
7.77470	1.00000	6.74516	7.57225	44.74036	47.56970	8.99441	8.97725	32.54041	6.90228	8.11162	5.43268	5.47557	42.67164	56.48883	9.19427	14.01481	1134.67602
6.79201	0.00000	7.64626	7.19988	48.25050	32.02161	6.26327		21.75094	7.14425	8.52955	3.38730	2.61875	43.35071	62.60147	7.87658	46.10925	1128.91951
6.62051	1.00000	6.15508	9.02774	51.40904	37.79525	9.17748	9.00467	6.78721	7.23350	9.29043	9.06823	2.16220	43.50891	44.31885	7.84507	16.43915	1092.52648
6.62249	0.00000	5.93935	5.44242	55.81503	45.04443	7.19415	7.90871	5.89171	8.30902	9.45345	8.07051	2.17501	40.65538	82.45109	6.31767	-74.38987	1154.57003
7.59170	1.00000	7.28011	10.83370	63.94317	72.79904	6.36269	8.13968	-2.04508	5.23013	8.88516	6.09918	2.70053	41.6764	50.19540	6.59135	-91.58045	1110.22758
7.69895	0.00000	6.23291	6.03920	73.97476	32.60376	10.23393	9.37192	28.70988	8.10434	5.30161	6.80956	4.37266	50.26729	61.49509	7.48570	-119.27337	1128.18234
7.39806	1.00000	7.54434	9.50798	46.07743	52.00367	7.74509	7.21740	12.58485	8.46101	8.52415	4.47411	3.72611	51.04962	39.48052	8.12514	12.1369	1099.99079
8.97812	0.00000	9.98180	10.06033	49.47515	86.94402	7.87688	4.81038	23.01949	8.35084	8.67337	3.99808	12.20308	3.7278	65.45752	6.97619	98.6738	1165.52536
5.88953	0.00000	9.91675	7.85127	63.01993	16.95529	7.88202	6.97040	17.44409	7.83434	8.15439	4.25150	2.89598	34.81667	31.18765	8.24150	137.4	1075.72574
8.27391	0.00000	6.75712	4.86935	78.63871	77.05947	6.84767	8.29290	31.25424	7.66542	9.30084	6.87816	6.74923	65.93381	34.57687	9.06434	111.4834	1095.89526
7.62566	1.00000	8.39603	9.18835	45.95161	37.02259	5.75177	7.50799	7.77584	6.87568	8.33559	12.20615	5.23433	-20.87306	53.74814	8.64973	-48.29694	1117.56000
6.67136	1.00000	7.55109	10.82839	52.32749	37.41012	6.46437	9.21441	20.50179	5.97367	9.44397	7.92965	3.54513	45.16024	54.29769	6.25838	-93.08883	1109.08059
9.20905	1.00000	3.77082	8.98558	45.19583	64.20913	5.99654	7.23317	3.69072	7.20867	9.63464	6.03647	14.12110	51.65	26.83240	8.47701	-0.2	1098.49158
7.41680	1.00000	7.59536	11.27209	52.97174	49.26710	8.22194	6.88877	30.51283	7.70050	8.25358	4.86127	3.57216	42.62833	54.45748	6.19979	20.89389	1069.82164
7.00741	1.00000	5.28275	8.12507	74.63862	29.39356	10.17768	7.21003	26.08719	6.79043	7.26063	7.42704	3.72954	57.30185	52.01184	6.82284	39.85331	1194.66589
8.21584	0.00000	5.71921	5.83956	48.83858	35.80014	9.12757	8.77047	9.65556	8.04410	5.45798	6.73527	6.34167	-1.6	50.39840	6.28636	103.61667	1146.04848
7.21339	1.00000	6.99385	7.95407	69.08270	49.35651	7.81601	4.45868	12.83136	6.94753	10.37496	9.44546	3.08632	41.14676	59.96649	7.75491	-73.49484	1158.70409
7.29532	1.00000	5.03842	8.82998	49.50774	69.78734	5.69693	10.70801	8.37370	7.17775	11.02700	7.76515	3.54929	53.46506	55.79329	6.61931	-1.47217	1077.74227
7.35474	1.00000	7.44733	7.41387	60.13003	31.59238	8.62541	3.97167	16.57315	7.16403	9.86764	9.52497	3.00758	42.64685	49.09159	8.53251	-5.55835	1182.73879
7.00518	1.00000	7.88132	8.97492	57.10162	38.22871	9.55048	8.25238	9.58537	8.19512	7.35906	11.30494	2.66245	33.35283	35.99747	6.82520	-111.78903	1079.65362
7.68236	1.00000	4.78443	8.53245	49.25089	56.39076	7.50340	10.46937	7.48288	7.89781	11.57712	6.41537	3.58322	50.7236	52.46339	5.47209	-3.52751	1145.98191
6.89139	0.00000	5.93292	6.87968	46.75351	65.36081	11.98701	9.66536	19.46197	7.64236	5.74701	6.11008	3.25567	51.04962	57.66767	7.94809	12.1369	1135.76528
8.27724	0.00000	9.21768	7.14111	66.07698	47.21635	8.47660	7.92706	24.20338	5.83448	8.59297	6.96459	8.29697	-5.85746	57.99486	8.69213	144.23058	1052.77090
9.63544	1.00000	9.33708	8.45733	57.94174	19.41464	4.63097	7.01900	-18.01586	6.60057	7.58814	10.69664	21.91062	-1.6	60.71968	5.98361	103.61667	1092.50036
7.76653	0.00000	5.21351	6.69884	47.31040	42.91775	9.44277	9.81021	24.32710	6.72901	4.78855	7.52825	4.56348	46.32313	71.93106	8.42135	-0.45877	1084.34218
8.81733	1.00000	8.34664	9.34966	51.50281	58.04219	8.68850	9.78152	30.18666	6.60531	8.37338	13.35754	10.83441	25.49043	36.71639	6.35862	85.94001	1051.08775
8.22482	1.00000	6.38500	8.72192	23.55954	37.97920	9.23324	9.34628	16.19674	7.79508	9.42490	9.39939	5.78428	29.21399	34.52375	7.28200	78.95693	1150.31929
8.03636	0.00000	6.22559	7.32659	44.25662	42.74575	8.10040	9.50021	13.71800	7.61728	6.48724	7.89316	5.65214	33.93113	42.01058	7.94409	-117.54866	1078.41938
9.13624	1.00000	6.81946	8.74234	36.45362	70.37699	9.03003	9.31473	22.01720	7.66914	8.85479	9.95321	13.10820	44.92934	56.20818		37.99117	1051.02756
7.28380	1.00000	4.88917	9.65682	69.04831	52.64808	5.72708	8.76840	20.07754	7.91698	10.09864	4.15553	3.90970	65.93381	34.28126	6.63590	111.4834	1103.34258
7.31186	1.00000	7.18254	8.86391	68.14232	56.91563	6.00430	6.32358	13.59425	6.54346	7.94520	11.06885	3.38644	43.4125	41.46667	8.04929	23.225	1169.35082
6.84042	1.00000	6.67935	9.01327	61.10694	36.83898	8.01304	9.78149	16.81640	7.33306	9.60458	8.73100	2.98339	39.12074	39.57723	8.53262	27.18052	1196.65181
8.33251	1.00000	7.72560	10.78923	72.79380	80.97427	9.14337	6.45859	6.87057	7.52930	7.02264	7.39187	6.40921	23.9028	72.88722	7.04743	89.11943	1158.13343
7.52663	0.00000	10.24283	5.26020	50.09736	55.53802	10.64033	11.26811	17.15715	8.75720	8.64305	5.09832	3.06075	33.92946	51.07723	7.34830	-116.97725	1073.05102
8.33317	0.00000	8.64790	7.09531	52.59903	67.75807	9.11435	8.58717	0.28718	8.40717	9.29033	6.83528	6.57515	48.35693	52.57353	5.60181	10.98461	1115.23485
7.80433	1.00000	8.26025	10.48750	58.06343	40.11036	6.75179	8.21831	5.75536	7.68006	7.57194	10.09668	5.04893	21.01858	47.37321	7.32456	-101.2591	1052.44482
7.67768	0.00000	6.30789	9.16832	57.83089	67.86610	8.07413	8.11948	1.97051	6.97470	10.55859	3.82251	4.82219	45.9836	38.96148	8.06875	12.70038	1182.54911
9.24420	1.00000	3.65519	8.14350	49.04958	50.64124	6.23763	6.02813	16.06295	7.67911	10.93845	4.96790	14.26456	34.5624	61.71713	8.22981	38.28402	1178.23959
7.67810	1.00000	4.82405	8.16551	35.01988	54.75341	4.67176	5.73921	6.96578	7.59463	9.29702	7.97373	3.93730	42.97086	47.81062	5.81770	-82.42491	1160.71086
7.23419	0.00000	10.41664	5.57488	63.81754	65.75165	9.50658	9.98925	23.39709	6.43511	9.77996	6.62288	2.47224	-34.64966	90.63011	10.32062	-58.38341	1113.22378
9.08881	0.00000	7.96217	4.95924	73.33073	40.66551	6.75630	8.06958	30.89794	8.99394	9.63394	6.01842	13.38509	-11.94306	63.53790	5.74399	-76.70944	1144.53328
6.06505	0.00000	6.03213	5.39696	38.14436	59.94718	9.10309	8.18463	19.80130	8.68868	5.88545	5.91766	1.72695	44.31771	35.07022	7.08036	9.32241	1197.48135
7.40710	0.00000	8.03844	3.66233	24.27980	53.42538	7.15994	7.34122	13.82705	7.10721	6.05058	7.17073	4.23059	25.67927	58.26509	7.44998	-80.31727	1150.85753
6.72396	1.00000	7.36798	7.90862	76.16715	41.01730	10.15613	2.83240	10.49040	7.14153	9.16647	8.11000	2.69100	4.2475	34.44397	8.41066	9.00472	1113.20442
7.49293	1.00000	7.32218	9.83120	61.30136	35.82168	8.83841	8.50923	-1.96453	8.99412	8.84637	8.30234	4.01417	36.92574	54.56612	7.92288	14.72443	1079.40320
8.57343	1.00000	4.79116	9.84007	46.63555	54.44229	5.43244	8.11191	24.92742	6.87170	8.39949	6.15681	9.00239	17.94979	41.66399	8.52540	-94.91386	1179.12347
8.55547	0.00000	9.85394	7.52502	39.14842	55.55287	8.45712	7.18320	28.21047	8.78529	7.77884	4.33223	7.76288	59.33333	71.59023	5.52360	18.28333	1070.91351
8.06494	1.00000	5.51224	8.67679	41.45467	38.75372	6.97787	9.16542	12.03415	8.30215	9.20850	8.45653	5.83678	31.28092	52.45742	7.54311	74.85849	1088.81177
5.91702	0.00000	6.16239		41.35236	65.75529	7.26673	10.10762	3.53501	7.22404	5.04993	8.38660	1.41298	51.67822	67.00883	7.15907	33.9162	1159.90324
8.69635	0.00000	5.97489	7.45294	61.85202	63.22895	6.95869	9.31511	19.87519	8.53150	6.79223	7.76124	9.34517	56.03361	40.01880	6.15990	35.96944	1160.70903
6.46542	1.00000	5.47059	9.32572	54.96906	42.74842	7.44507	5.43201	-3.25469	6.80766	8.47093	6.60443	1.93581	37.65639	54.37293	6.81567	126.835	1146.51974
5.76862	1.00000	5.07211	9.30751	23.37536	72.66791	4.58549	7.21149	12.30608	7.99124	8.28786	7.43065	2.05657	10.22677	42.57294	6.95392	-67.33122	1142.60461
7.81964	1.00000	4.23821	8.54945	53.41837	51.00971	4.60723	8.13058	11.41921	9.26367	10.16818	9.25323	5.02307	33.54428	49.01308	7.64530	-84.23381	1129.47714
6.24581	0.00000	5.02730	7.01100	61.29276	54.87654	9.50190	7.83530	3.66471	5.86983	7.52642	3.98863	1.53568	48.78232	30.52465	6.18678	9.17702	1111.64935
6.08399	1.00000	8.62920	10.96723	45.96018	69.98949	7.99225	9.16856	7.00431	7.03186	9.28327	9.91206	2.79265	36.65	70.55851	6.40826	138.31667	1052.15626
7.36647	0.00000	4.37570	7.85083	56.86503	54.75617	10.81207	9.75513	19.13622	6.93327	5.70821	6.48082	3.31487	45.39402	51.52884	7.72866	9.29109	1128.61923
6.48958	1.00000	4.98872	7.24666	35.22771	64.20018	7.66816	9.89425	15.68184	7.54910	9.03431	9.75331	3.71410	37.56667	42.18290	6.96121	140.11667	1138.93120
8.26052	1.00000	6.74169	9.44892	42.41878	63.25092	9.64891	6.07110	17.43368	7.52483	6.12299	7.64653	6.89515	45.53929	57.29122	6.40964	-122.38731	1097.19964
8.09913	0.00000	6.97442	5.52005	72.14515	50.26158	7.76040	8.73287	23.88184	7.77436	9.20316	7.95728	4.93429	8.62261	73.87886	6.13108	-70.20749	1157.95887
8.65546	0.00000	7.15780	5.75547	39.73175	47.32905	9.44673	9.20326	13.26098	6.80114	5.85850	5.77832	8.57357	36.33011	45.61784	8.74772	138.89585	1186.27756
10.47300	1.00000	7.62703	9.75246	39.68485	40.53033	9.76941	8.09688	11.22942	8.99224	8.55266	8.84108	48.53338	42.50729	62.00908	7.27150	1.53414	1187.10439
7.57302	1.00000	5.07977	8.73828	65.12270	57.22325	7.91238	7.83426	24.87804	7.43349	8.25649	6.13064	4.33498	11.8659	43.46381	6.92562	34.3869	1076.04023
8.88449	1.00000	3.94660	7.07430	29.37790	12.03200	9.78016	8.88527	8.34867	6.43551	9.41968	7.15237	11.64346	13.65805	51.24258	6.99454	102.56365	1069.68052
8.71886	0.00000	7.60194	4.22372	62.97028	58.55246	9.44968	10.70301	15.55738	7.71437	9.76579	9.28511	9.79986	26.44931	31.11314	8.90547	91.61356	1078.36572
8.84649	0.00000	9.46012	5.50768	37.03459	34.70047	7.33462	7.20597	3.43179	8.31005	9.05885	6.75468	11.81055	23.5654	62.73205	7.59361	119.58627	1156.69059
8.30783	1.00000	7.65421	10.19820	59.46865	64.33404	5.48270	9.23629	10.28321	7.78988	8.05469	10.22010	7.31344	45.53929	47.08269	7.08371	-122.38731	1143.22930
8.93126	0.00000	7.94443	5.95924	68.71520	56.73592	8.87415	9.04556	4.89093	9.42292	9.44256	7.69066	11.31488	39.32288	51.85884	8.78150	-76.72803	1182.93410
7.11009	1.00000	4.47705	7.62250	42.57721	52.66003	8.84267	11.63374	19.28169	6.72558	12.07893	9.34834	2.79583	68.79833	28.94860	7.36544	16.54165	1154.55654
8.88910	1.00000	6.38257	7.64464	40.13901	70.17920	6.95884	4.52812	14.72253	6.71570	10.81113	10.09082	11.35261	27.0174	50.42165	5.56897	49.62251	1058.74099
6.99648	1.00000	7.86885	9.04536	52.69769	53.28352	4.64997	6.55337	25.53045	6.97889	6.56391	10.33461	3.90132	53.77166	44.37844	6.43847	38.12408	1108.20847
6.18396	1.00000	7.17837	8.66418	51.51955	56.07742	6.69747	5.76207	2.95706	7.79661	8.94184	9.71174	3.21979	-7.0981	39.45977	8.76630	109.3243	1124.37856
7.38896	0.00000	7.75586	5.54665	48.30822	66.85570	8.50804	9.66398	7.75376	7.03484	5.46871	8.49393	4.13891	40.60538	46.78413	7.41058	-73.75513	1139.63847
6.27342	1.00000	9.09339	11.54888	54.21396	49.12133	9.12873	7.98557	21.45919	6.97810	8.23123	8.85884	2.76846	-11.78333	37.33906	9.37588	19.91667	1157.09238
7.16291	1.00000	6.02024	8.18637	35.75608	41.89684	10.07477	8.72165	13.77738	8.06856	8.55504	10.19544	2.41444	48.43174	47.22675	6.53287	17.8031	1073.52666
7.08982	1.00000	7.06513	8.50712	53.23782	47.38715	7.46543	5.48506	23.16524	7.08580	8.89967	9.50354	3.79082	2.41669	53.12967	6.45755	30.98551	1145.75359
8.60026	1.00000	5.04532	9.71976	47.94789	68.49956	3.19982	8.38678	20.86077	6.08827	7.45929	9.22222	8.10626	45.39402	38.32454	6.99130	9.29109	1180.64060
7.37640	1.00000	3.19400	7.99935	57.85338	51.20281	4.97061	7.97738	5.37024	8.54030	11.29763	7.44254	4.42905	47.46657	56.26053	4.31215	84.87144	1125.88504
8.19949	1.00000	6.97540	9.85591	24.99427	50.18132	5.76475	9.91079	8.58952	6.27434	7.55274	7.72838	5.47573	41.14676	51.99280	7.88703	-73.49484	1195.98782
6.75621	0.00000	8.62310	3.73601	62.64169	62.93304	8.13039	9.20441	4.06736	8.14338	9.21757	7.78658	3.01679	55.62047	54.84454	8.07708	37.49338	1180.64934
8.05953	1.00000	6.92274	8.61977	38.50641	59.40581	6.98139	7.43352	10.92850	7.21063	10.15692	10.39231	6.60703	17.06542	40.18289	7.64288	-96.72365	1161.55986
6.41811	0.00000	8.98256	6.19508	48.54801	65.16871	9.76236	10.32179	18.01594	7.39587	9.27835	7.58743	2.29778	52.4581	49.46864	7.10035	13.28702	1143.32276
7.95529	0.00000	8.70850	9.76345	39.06112	46.44514	8.20383	6.02964	18.50809	5.10991	7.84712	5.53721	5.83232	51.65	46.89749	8.19873	-0.2	1194.42483
8.63487	1.00000	6.10373	8.71832	44.42979	49.83095	8.76271	9.82871	23.28433	7.36105	10.07426	8.85642	7.91347	52.21099	41.64445	7.69186	7.02238	1117.40314
8.21660	1.00000	7.36626	9.89531	58.43868	54.04569	7.91436	9.72914	17.16431	8.69811	9.90908	9.30703	6.63751	-1.63333	35.95316	7.89279	13.58357	1133.50289
7.42620	0.00000	9.56480	3.45183	61.68581	58.17586	8.81736	10.10957	15.54542	6.63462	8.31884	6.27647	4.15148	41.27194	64.12645	6.60423	123.17306	1152.77516
7.37665	1.00000	6.53990	8.75570	66.49730	60.36482	10.33136	9.91159	7.04519	8.30474	10.30409	9.51370	4.27557	40.93121	44.81708	6.31109	-73.89875	1178.71181
8.22764	0.00000	8.63081	5.87320	40.94842	50.91113	9.32970	10.80912	-13.15569	7.11967		4.72600	6.21527	36.92574	32.88705	9.70602	14.72443	1110.88166
6.83472	1.00000	5.90784	7.70594	52.02921	41.93625	11.06692	6.63190	17.73161	6.86352	5.94919	9.39987	2.00738	45.44694	44.04612	5.54457	8.62118	1186.56574
5.95605	0.00000	6.50274	4.74216	39.87601	44.59504	8.45855	10.16273	25.12424	8.93617	9.17966	8.02463	1.39075	8.62261	47.97207	7.01733	-70.20749	1074.00628
5.35910	0.00000	9.73296	4.65312	62.17599	43.80043	9.15609	10.45063	11.76867	6.59113	9.36321	6.37068	1.52008	36.20389	10.46014	7.15010	127.08472	1066.17681
6.80197	1.00000	8.09224	10.15764	61.81760	50.74010	10.21034	9.24140	18.75544	6.88220	9.48456	10.65539	2.84662	-7.57897	53.73426	8.07892	112.23109	1109.06589
6.53023	1.00000	6.32037	9.03787	46.71422	61.74042	7.79573	8.81311	14.93454	6.71875	9.04210	9.39065	2.16355	54.84444	48.78158	6.96621	38.16694	1129.90906
8.33325	1.00000	5.75086	10.39030	62.26727	54.75731	4.87788	8.74630	24.70272	6.59661	7.07754	8.31261	7.23474	25.80565	53.16174	7.65294	68.49143	1129.06241
8.82669	0.00000	8.15248	7.38706	38.78527	67.18466	7.25334	6.23370	33.77123	8.52350	9.06967	5.22737	10.49258	17.54907	35.25374	7.01796	82.85749	1133.97054
7.77692	1.00000	5.95936	9.04856	53.04024	61.21021	6.59598	7.52672	1.16928	4.52702	9.67513	8.22619	4.72335	40.56754	40.57079	9.58035	-89.64066	1169.98027
6.75442	0.00000	7.60287	6.33048	47.85944	36.63345	8.44936	8.94404	9.55981	6.73999	8.61210	6.88256	2.38580	40.56754	46.20416	8.65925	-89.64066	1077.41818
9.03943	0.00000	7.40786	7.25941	45.08238	30.59185	8.90465	9.17660	35.20460	7.34735	8.48687	5.50074	13.67964	35.21222	56.93023	8.39930	2.31889	1159.36468
6.17396	1.00000	8.45935	10.07216	59.16743	67.97815	5.96944	9.48804	9.91647	5.72647	5.43232	9.42405	1.84918	23.5654	52.28164	7.91383	119.58627	1065.53314
7.08642	0.00000	5.72170	6.22032		76.06218	8.53327	9.77503	20.34384	8.61021	4.78268	8.09243	3.12790	44.89784	56.02909	6.16721	8.86374	1124.72480
6.64183	1.00000	7.55812	8.61460	62.98967	58.91685	7.44118	11.06662	20.54775	6.66959	9.57323	13.79924	3.02715	-34.88422	56.88565	5.84789	150.60036	1196.00050
7.48521	1.00000	6.36900	7.84297	60.26686	22.53738	8.59470	10.97590	18.49271	8.44294	10.06450	11.71327	4.67617	48.79325	40.26379	7.91663	2.29275	1192.24509
7.11278	1.00000	6.98206	7.90895	61.81132	48.78115	7.39868	5.42692	29.14155	9.00393	10.72583	10.10393	3.05272	47.30997	70.27016	6.23153	8.52462	1116.55073
6.43909	1.00000	6.18602	10.20214	23.04624	61.16952	4.72102	9.28953	20.69933	7.01747	7.50103	9.27196	1.74677	-4.06667	44.03009	6.99143	37.73333	1187.22179
7.67621	1.00000	4.92168	10.08626	17.89677	50.34581	4.85731	9.57945	14.79141	6.87527	8.64138	7.85908	4.25683	40.82232	70.43808	6.45477	-74.15987	1092.23896
7.26149	1.00000	6.08156	9.12538	48.85826	40.03183	6.25105	8.92163	6.07661	6.97247	8.36903	9.18678	3.94291	-1.26424	66.53367	6.98092	104.09701	1094.10770
7.57642	0.00000	8.03776	7.06392	57.67295	65.50360	7.43749	6.96058	12.26308	6.61555	8.18805	7.75325	2.75021	51.08468	50.38037	7.33041	7.11393	1157.12030
9.08123	1.00000	4.56760	8.00240	62.39622	43.56868	6.09308	10.60710	-3.17229	8.12181	11.21429	7.65339	12.38239	43.41949	39.90270	6.63591	77.0202	1184.59794
8.49340	1.00000	6.27578	8.51535	42.75611	42.76785	6.92287	7.91301	16.27998	6.31893	9.61581	8.60049	8.27610	-13.7804	41.43155	8.10619	34.4587	1086.56021
7.07974	1.00000	6.56322	9.13402	61.16916	35.52103	9.03600	9.00589	-2.30281	6.48828	9.36590	9.19852	3.33700	10.12268	51.16582	6.86281	77.54372	1064.26834
6.31857	1.00000	6.47491	8.36291	64.90549	69.80019	8.85044	4.74928	25.78861	7.58158	9.50314	7.51219	2.87289	29.21399	47.58935	7.62389	78.95693	1165.41477
