PM2.5	longitude	TEMP	latitude	CH4	O3	CO	SO2	NH3	H2CO	CFCs	PM10	Pb	C2H3NO5	PRES	warning	PAHs	NOx
2.88539	10.03478	14.87821	37.16911	9.05298	6.83421	6.62902	4.84091	4.34392	42.75393	78.79260	6.25474	46.80503	3.53535	1096.75410	1.00000	8.22699	8.25919
5.69256	55.4504	30.64764	-20.88231	7.23641	8.07759	11.78300	4.63025	8.33523	50.19509	70.51451	5.53578	37.53201	3.96177	1174.72102	1.00000	8.37069	8.64722
7.02313	120.03308	40.94594	28.88162	7.47407	7.62026	8.34985	4.97298	7.27379	47.42905	75.87902	7.73365	44.81647	5.87099	1123.71626	0.00000	8.76376	6.94882
5.45258	9.15013	16.16499	13.70727	11.10572	8.55372	10.72591	6.38794	8.19523	50.09707	79.57457	5.46396	67.69186	2.40250	1153.59377	1.00000	5.77160	4.87175
11.78977	11.34046	8.52972	50.72043	7.80228	6.77043	5.88681	5.14561	5.02499	48.33144	83.71741	5.69224	32.02311	3.64216	1185.63031	1.00000	7.17036	6.84819
10.36366	37.73333	22.28528	-4.06667	10.18043	7.27589	8.76719	6.43769	4.00603	44.82283	75.53512	7.50964	44.64189	7.08737	1111.97709	0.00000	7.98896	5.84631
7.55638	-0.29825	9.73390	51.39148	12.09436	7.25022	6.91205	8.06730	10.45874	80.22932	70.88136	7.87015	39.64966	9.28194	1082.72911	1.00000	5.94679	9.26119
10.02062	120.89694	32.62330	14.95472	6.47920	6.62759	9.23389	4.64341	8.16647	58.88135	74.64440	8.62065	36.74580	12.65531	1092.70184	0.00000	6.81373	6.78795
6.14574	-84.67837	9.78891	34.06635	7.88013	6.71007	10.82034	6.56298	7.22228	60.72313	81.84659	6.95453	43.47906	4.83289	1122.28918	0.00000	8.64842	4.40025
7.62691	5.37429	17.32872	51.03427	10.11697	7.82851	10.47624	6.44329	5.08727	55.28889	78.42575	6.38294	61.48548	4.45743	1097.99861	0.00000	6.22319	5.89687
8.38236	34.37389	-0.57590	40.1675	6.82912	5.08486	7.75498	7.45853	5.18054	81.38847	80.13030	6.63610	41.43951	5.02964	1078.26685	1.00000	6.99622	8.23590
6.36485	-77.96389	20.49078	39.45621	7.70863	7.50783	8.72053	5.29376	6.60576	55.27483	78.50201	7.18916	59.38447	3.88297	1088.13867	0.00000	8.71977	5.92621
4.81153	35.96944	0.92721	56.03361	9.62329	7.97498	7.60976	4.54144	5.61642	43.56514	81.53327	6.59280	54.38740	6.08975	1090.64777	1.00000	6.77883	7.85295
7.39075	-42.98194	22.13238	-22.53722	5.97758	6.69515	9.15706	6.93931	8.76689	44.68893	65.89442	8.19881	66.68025	9.17724	1159.16023	0.00000	7.80238	8.00209
8.22074	120.74221	4.94566	31.64615	7.20426	6.89389	6.42264	8.13185	9.41303	50.46910	76.36528	7.23213	45.06625		1103.98389	1.00000	5.34215	9.04828
6.63209	-74.38987	18.86677	40.65538	6.69059	7.52211	10.96203	7.22464	7.00416	46.28475	68.93407	6.11381	63.58982	2.64397	1143.60182	1.00000	7.28211	7.79074
7.81455	13.57661	13.70856	37.31065	5.37607	7.03923	10.07134	6.33617	9.48766	40.15857	77.04888	6.94957	42.58638	5.59325	1169.50956	0.00000	7.07534	7.01411
8.59535	2.44892	30.14480	48.98693	7.16118	7.35674	11.19470	7.82193	7.17312	37.34960	72.53502	8.03018	58.02666	8.08375	1186.43900	1.00000	6.73894	8.77377
10.06224	-82.46148	22.43863	28.15112	6.72170	5.72423	7.99867	10.26817	8.08255	66.61932	78.95880	6.80124	31.05668	6.13184	1119.37519	1.00000	8.25479	10.18691
4.09414	-2.1875	12.41272	51.26	11.93807	7.57701	7.03422	2.75677	5.65565	68.80663	79.67560	8.12633	47.51812	8.44906	1195.56958	1.00000	6.39033	7.15428
8.79784	-93.71133	15.43195	41.57721	8.45660	6.62608	6.49061	10.63332	9.26515	45.18338	68.98752	6.85567	57.51128	2.35121	1053.38982	1.00000	7.99830	8.92311
5.91030	30.98551	15.33728	2.41669	9.55022	7.83767	12.36174	6.15763	7.56862	60.03413	81.42129	9.71388	59.44596	34.48998	1162.78284	1.00000	6.23856	4.11868
8.73483	118.53333	13.43005	27.92333	8.23985	6.96049	7.52590	10.09410	8.38923	47.49778	72.42106	6.87432	45.51665	5.11898	1125.05858	1.00000	7.14667	6.81074
7.74354	88.1453	12.77426	22.4711	8.38325	8.58445	8.82585	4.50417	6.60817	34.40070	64.32630	6.72039	50.90359	4.89473	1145.61774	0.00000	7.85881	6.99790
6.80137	112.19028	30.88865	30.35028	8.74530	6.65083	6.50858	9.39484	10.55620	44.71039	76.20048	7.95751	43.45814	8.36875	1139.13451	1.00000	7.91151	8.45301
6.66306	112.01667	20.18633	-7.81667	6.75549	6.75134	11.24261	9.35172	8.15510	47.46215	79.43338	8.62434	51.06914	12.88237	1052.67358	0.00000	7.30606	5.81694
4.91105	8.77155	7.17338	50.23019	7.35653	7.88517	10.09269	6.54051	6.53335	31.64516	68.03407	7.41112	59.05283	5.30533	1191.25924	1.00000	7.98800	9.94227
13.17803	-2.68758	22.14102	53.69786	9.08041	6.89158	6.53415	5.65781	5.67381	35.81459	71.80724	4.25578	56.24754	3.77353	1071.37133	0.00000	6.96721	8.78873
8.20975	38.66667	14.94143	-6.25	8.14681	7.07430	8.89865	7.23993	6.54032	50.86063	65.56221	6.39660	61.42556	3.91241	1133.83625	1.00000	6.99027	8.12443
5.73715	6.9747	0.35618	50.82709	7.26879	7.10456	7.79056	8.18640	4.48349	59.59489	75.45514	7.28799	40.10743	6.46790	1090.33896	1.00000	5.88110	9.53487
7.29847	38.66667	10.82025	-6.25	5.55689	8.60144	8.19867	7.27736	7.83230	54.94262	75.70471	6.04063	50.53717	3.95176	1161.78166	0.00000	5.14271	8.94132
10.63277	4.08282	23.15137	36.61954	9.36388	6.06487	8.33889	9.68561	6.97314	60.14625	72.66628	7.65531	30.05927	6.27455	1135.55640	1.00000	7.15609	8.58682
4.82344	85.4265	4.86865	55.8736	8.51149	7.11447	9.65151	4.16424	7.24740	35.88834	73.33939	8.76150	36.75971	15.50651	1131.01567	1.00000	7.20208	8.38167
6.52667	99.95469	15.69971	13.51825	4.55754	6.37491	10.34830	5.90947	11.97452	63.51175	57.75643	5.76275	68.30826	3.04843	1099.94731	0.00000	6.79110	7.58674
7.32727	-76.78319	19.07804	18.00747	7.53540	6.89496	8.52469	4.96784	6.99796	62.93731	72.77398	7.34928	42.43083	5.67858	1182.25676	0.00000	7.47860	5.80605
6.81921	6.83042	3.16930	6.15038	9.71521	7.85296	8.35242	7.99069		48.59191	79.79553	7.28524	46.39012	6.51899	1122.34786	1.00000	8.57914	6.38114
10.31406	-0.74934	13.97167	51.62907	9.47431	6.78909	11.39835	9.03497	6.62246	70.96421	66.46049	4.90941	55.50814	1.07984	1172.95295	1.00000	6.45424	9.21389
8.48940	-89.10944	26.77958	13.70167	5.82052	5.25119	7.63845	6.43266	6.89928	56.93541	74.89725	8.08829	50.56240	8.56926	1141.77715	0.00000	6.78359	
7.93362	4.21372	29.28609	51.12794	4.26147	8.07485	7.67602	4.30101	10.09741	40.10179	72.74285	7.77710	39.68455	9.23774	1166.99045	0.00000	8.72989	9.92393
8.03342	33.34864	22.63257	46.75451	4.57382	8.06477	7.35889	4.59238	9.42927	48.46718	66.76949	7.09401	45.69988	5.05051	1072.07555	0.00000	7.24831	10.14355
6.55584	84.13864	17.84107	22.88783	6.75502	6.85447	8.26260	6.57586	5.82015	50.29552	80.56096	7.21840	49.89115	7.56223	1179.41449	0.00000	6.39998	1.41333
8.80315	9.0027	5.25793	11.86064	5.43520	6.37243	10.72827	5.91733	9.48194	45.92898	81.52311	6.67559	48.05696	5.11240	1095.35957	0.00000	5.86117	5.64851
6.62993	-1.99421	20.35734	51.35084	5.96090	7.17872	6.65008	6.09713	4.65648	61.50825	74.77532	6.34994	74.00061	3.30032	1188.62153		5.75830	7.28636
12.87569	-82.42491	5.28249	42.97086	11.12120	7.99234	9.48002	8.74632	1.50528	20.45303	74.21498	8.20936	60.46529	9.18769	1130.91189	0.00000	7.99083	3.52780
8.28692	2.18247	7.31091	41.41204	6.16923	5.17941	8.21008	4.76726	9.61288	60.23165	80.36433	7.45440	51.62622	6.60460	1129.14937	0.00000	8.66299	9.05424
7.98237	-8.53778	12.55283	7.57944	8.84484	8.81854	8.54965	5.22714	5.45566	61.98909	80.14823	6.90771	50.44937	6.46470	1147.52949	0.00000	7.22467	6.54964
7.77329	-67.33122	18.91858	10.22677	5.13668	7.58289	8.56582	5.62056	9.98225	52.53461	73.76959	7.61413	45.37810	6.84799	1143.04076	0.00000	7.11277	8.53830
8.29478	145.18333	1.88204	-37.9	7.19503	6.50948	8.45655	5.16303	7.61546	50.92130	69.07023	8.76598	47.16570	14.04850	1116.36737	0.00000	7.70045	6.81848
6.84932	-3.05	10.62467	53.81667	10.40440	6.09963	7.73216	6.98387	5.03337	58.72705	93.35423	5.84460	39.05337	3.48809	1118.40445	1.00000	6.67681	8.86496
7.66557	120.56528	2.82925	14.66	8.88927	7.67628	8.31874	9.52513	5.33846	55.98615	66.77727	7.25935	36.25320	5.63441	1123.09412	0.00000	7.42514	7.75266
9.18872	68.75915	13.02282	27.52948	6.23144	7.44463	6.03469	9.89919	8.31487	40.47662	75.26404	7.37527	59.80546	5.84551	1130.74008	1.00000	8.60995	11.84117
5.11659	-0.74934	0.82272	51.62907	4.94475	8.03676	7.32971	2.24788	8.05305	38.80419	82.51846	6.98789	61.86190	7.45751	1133.47574	0.00000	8.12288	6.17673
8.47729	114.33333	0.07558	-8.43333	8.51440	6.51949	8.25573	9.15612	8.20163	53.07602	69.86748	6.24624	50.59094	3.53884	1126.66653	1.00000	7.71136	9.65145
9.12818	10.58082	13.32667	35.72917	10.19706	5.58455	5.31642	8.20961	9.04970	63.27295	72.88445	8.70314	51.62250	14.74746	1089.58712	1.00000	7.95137	7.85708
4.87510	78.55757	7.97303	17.34769	9.79641	5.76118	4.75715	5.40178	3.54791	36.57930	70.87240	7.96549	57.09295	10.04572	1137.60988	1.00000	6.92257	8.77862
7.56100	104.09701	-4.94856	-1.26424	8.04789	8.67803	9.00177	9.24501	5.03218	64.16933	79.51361	6.70560	48.34166	4.47091	1093.93305	1.00000		9.41784
9.55601	8.61839	26.86485	49.68369	5.69724	7.86171	7.11788	4.94962	6.53458	40.60494	73.06692	8.76432	43.82196	15.87436	1093.67246	0.00000	9.06079	9.35770
7.81396	17.4674	24.33083	50.86079	6.15579	6.87524	5.57627	7.07563	8.07145	43.56626	77.50086	5.60130	71.48573	2.83513	1073.69859	1.00000	7.39157	9.83493
6.09898	0.30367	19.18852	51.38673	8.85497	5.81152	10.15226	4.63457	7.34755	39.03442	82.03658	6.95574	73.16692	6.39591	1052.38428	1.00000	6.21783	8.19055
7.73732	27.06365	18.76012	50.18545	11.09766	5.32226	11.57248	5.83608	7.95099	59.56715	77.23381	8.12397	53.42761	8.11624	1115.04672	1.00000	6.89440	8.48935
7.96548	10.7	19.30658	4.96667	8.84969	6.19922	6.80003	6.68350	4.85294	62.53465	77.43635	7.58258	53.66124	6.72394	1089.26662	1.00000	8.01982	7.89045
2.95525	103.6032	23.86907	1.6561	10.11114	6.15046	6.33718	4.07497	4.89217	59.96710	87.45676	7.09776	40.13818	6.65114	1153.72527	1.00000	6.56474	8.67458
6.29220	36.25361	26.60207	47.48444	7.84470	7.75566	7.34178	6.65250	4.89354	27.69504	80.76111	4.71952	61.38199	4.27796	1183.39275	1.00000	8.29266	8.18921
4.84545	74.4818	26.83939	30.21121	8.70474	10.25983	7.11447	7.19770	4.30328	33.22061	72.16464	6.97747	54.70174	4.55200	1182.22834	1.00000	6.57711	9.67838
8.05485	120.56528	-6.52933	14.66	10.16539	5.01470	9.23363	10.92836	9.54180	50.29451	78.97928	6.54434	26.75155	5.76472	1096.93741	1.00000	8.63502	7.10915
9.53111	-87.882	2.11018	41.85059	5.53926	6.04592	7.62851	4.47649	7.72485	54.66870	63.84655	6.60580	65.49027	5.36340	1060.47148	0.00000	7.26151	8.94233
6.97759	1.15597	21.92006	51.78967	6.06135	9.47049	9.48024	7.62461	8.96478	69.86610	84.00618	6.68909	31.56577	3.08367	1078.56294	0.00000	8.07160	7.69191
6.96753	0.30367	-7.14726	51.38673	8.84582	6.54144	10.01729	5.45602	6.66616	57.21277	63.62699	6.59311	57.78672	3.81303	1190.46242	0.00000	6.94532	7.68793
10.10123	-58.70072	20.46217	-34.74785	5.76221	7.11626	9.36232	4.42132	8.14520	45.89955	69.46029	8.08724	46.62221	10.08902	1074.59445	0.00000	7.85332	6.88717
7.59690	35.90057	12.61505	56.85836	8.30034	8.31462	11.04678	8.02199	7.85836	46.23117	76.88204	7.88344	46.55029	7.53608	1118.36111	1.00000	8.36990	5.75508
9.57801	-1.5443	24.60579	50.75767	5.32785	5.88018	8.25155	3.10964	10.15022	47.89445	63.50313	7.70453	51.34785	7.22808	1183.91620	0.00000	7.90812	8.49564
5.51974	111.50861	12.21292	32.54278	7.54935	7.15275	8.93729	5.57082	6.27997	53.64498	71.75634	8.53272	34.81302	11.73596	1179.67546	1.00000	7.90931	8.38569
7.93421	137.23333	13.75506	35.8	8.05862	8.78336	8.75637	6.17276	6.84235	66.60308	84.65520	7.14438	61.40144	3.12300	1166.76422	0.00000	7.02582	6.22042
8.84108	-122.86705	17.50517	45.49428	8.03322	6.81452	8.46556	5.28697	4.79751	41.36778	74.26203	6.90614	57.03284	5.84170	1140.65571	0.00000	7.79016	5.26319
8.74222	117.27583	21.94359	35.64889	9.68103	7.33641	9.70494	9.16680	8.71347	66.40923	75.23028	5.39772	55.38864	1.46680	1058.10257	1.00000	6.51334	10.91641
6.66036	-88.3162	18.06516	42.24113	8.57453	8.21963	7.36348	7.77929	4.15153	63.37350	69.14744	5.31790	61.52666	4.57391	1098.39442	1.00000	6.92285	7.58788
6.19422	40.74357	19.96238	37.31309	6.40935	6.62281	8.86722	7.07579	5.72835	61.56461	81.65578	6.31655	59.26624	1.89461	1156.93477	1.00000	6.45644	8.46348
10.68842	77.656	-0.12123	28.71271	8.74882	6.71259	7.48755	7.50111	5.81838	36.68885	71.99679	7.97524	52.84478	8.01166	1081.38509	0.00000	7.13275	4.47531
6.16537	4.82313	20.32854	51.24197	10.19799	5.94048	9.38954	4.06447	5.81973	48.06324	64.58736	8.20245	48.94998	8.15408	1189.32253	0.00000	9.41641	10.59660
8.15740	110.71639	4.04305	-7.54972	9.98846	6.85458	9.49205	8.91545	9.16381	60.83391	78.29819	6.77273	58.39745	5.35390	1080.66168	1.00000	4.52662	9.24376
6.91446	-72.22625	29.94363	18.57677	8.95256	7.41687	9.58192	6.61270	6.27196	51.76349	73.58432	8.17238	59.85483	9.33997	1127.38463	0.00000	6.36170	5.49281
9.53886	-74.96933	17.90066	39.71734	6.24870	7.97488	9.04699	4.79472	8.58216	53.44208	83.70118	6.30481	49.66304	2.78881	1132.43387	0.00000	7.00319	7.30144
6.78732	-81.56929	2.05625	41.55838	8.39175	6.31325	8.84746	8.02668	8.78539	52.84967	81.77682	6.95820	43.99426	4.92208	1067.23166	1.00000	8.98507	10.04762
9.55918	37.00438	16.55977	-7.60361	6.79523	7.48204	8.96520	8.94180	5.21822	64.93861	71.39084	7.40633	51.23609	6.53521	1073.24354	1.00000	6.54138	8.14307
9.53505	5.16108	9.57789	48.77275	9.57820	6.44603	6.77847	7.01908	4.39041	63.23333	79.64492	7.15286	34.57920	3.00968	1184.63905	0.00000	8.20713	4.46725
8.36184	3.50309	20.02393	34.15429	12.05353	7.37879	6.92161	6.04319	8.91167	58.97787	73.12656	9.56096	59.40284	30.56662	1133.90392	1.00000	7.13869	8.53865
8.98801	120.97844	5.18881	14.8361	9.05430	9.19209	8.42095	6.74551	6.95696	49.96404	77.46405	5.77164	54.09336	3.57270	1067.46056	1.00000	7.02924	7.66665
6.48507	-71.08977	5.02677	41.9001	9.24160	7.04196	8.86742	6.26586	6.15078	40.42349	81.84223	7.41540	35.49297	5.74506	1064.01346	1.00000	6.23810	8.56737
8.44030	3.50309	9.87774	34.15429	4.44407	6.93876	9.91053	4.99261	9.81765	43.32137	73.91089	7.35310	50.66767	6.63492	1155.62388	0.00000	6.79900	7.34950
4.87897	10.58082	-8.38138	35.72917	10.23768	6.74843	8.27738	4.81212	6.09611	77.88423	85.36886	8.12631	43.53987	9.36297	1076.44066	1.00000	7.21747	8.78490
6.47269	137.4	13.36925	34.81667	7.32152	5.77551	7.77436	3.31717	7.31136	66.11859	95.05131	7.09141	50.60127	4.74048	1154.54759	0.00000	7.41570	8.48821
8.10405	38.12408	19.57415	53.77166	8.15579	6.27566	8.24127	5.34181	6.58505	67.57564	71.96815	6.88836	43.66463	2.92790	1130.39096	0.00000	7.00256	6.75269
10.49535	-74.38987	20.07302	40.65538	6.86104	6.94853	7.39222	5.89986	4.27461	35.67210	75.71566	7.19267	62.11197	5.32240	1113.57940	0.00000	6.28847	8.20363
8.10418	4.07601	10.23143	50.88506	9.82544	6.93680	9.88878	10.25978	8.93406	42.24103	70.85866	6.40957	31.53334	4.09664	1166.53196	1.00000	6.59041	7.36960
5.54063	35.90057	17.02997	56.85836	8.97321	4.10583	11.21680	5.08620	8.05591	43.06435	71.31765	7.56997	50.40880	7.03170	1192.36131	1.00000	7.97040	8.56003
5.85477	2.12213	37.66359	48.8222	6.65678	7.54081	7.13662	4.93110	5.65078	49.50250	75.39389	8.03252	33.99591	8.98558	1070.84031	1.00000	7.26173	8.82285
8.91229	77.54372	20.63367	10.12268	7.78144	8.33101	9.37766	6.56670	5.39128	47.71388	79.57885	8.04173	51.32413	9.02430	1138.77549	0.00000	7.50890	4.12249
7.08583	-72.97261	28.32881	43.61062	7.93821	7.43774	10.18230	5.14919	7.51752	43.48792	75.10511	7.11485	58.13551	5.27151	1087.84607	1.00000	7.00538	8.47389
7.58128	65.27258	27.84090	58.04254	8.89774	7.45122	9.58638	5.85206	6.79753	49.62278	85.65641	5.59688	45.14760	3.05084	1060.12062	1.00000	8.21771	6.50098
8.17983	-119.27337	-5.10615	50.26729	6.69730	7.85375	7.71704	7.62592	5.98449	70.89930	66.80983	4.98526	64.00194	1.46538	1125.30833	1.00000	7.14277	8.67308
7.73268	-82.42491	10.78637	42.97086	5.60092	7.21639	8.33873	6.84326	8.13460	51.22155		5.57409	41.90467	3.63534	1077.61788	0.00000	6.88484	8.56613
8.56048	-75.64963	25.14582	40.24537	7.91020	8.51760	7.90902	5.08245	6.16468	45.89599	76.43256	6.31986	48.83325	4.29501	1152.32781	0.00000	6.95449	6.54064
9.10288	140.11667	12.91632	37.56667	9.73086	6.04682	9.08179	7.14709	7.95885	34.25516	71.98062	8.08385	51.01516	8.73092	1097.60079	1.00000	6.02565	7.77225
8.22243	-1.32471	11.78063	51.40148	8.53327	6.61344	6.54101	7.05689	9.32872	63.70484	78.50171	6.39717	45.24407	6.18840	1110.20371	1.00000	6.88350	9.82444
7.32466	17.4674	-1.60284	50.86079	10.88366	7.33611	11.42323	10.21955	8.90360	31.43700	74.71785	7.06392	57.62238	4.78733	1071.50580	1.00000	5.58686	5.44993
7.64890	48.26258	10.95402	33.86419	9.08168	7.24145	7.69597	5.52299	4.19882	34.96438	66.56732	6.22565	53.76538	2.39967	1068.11439	0.00000	6.65652	5.45444
5.72028	24.71204	15.23646	41.57439	6.07980	5.38073	8.29988	4.25601	7.39388	56.08065	80.74544	8.69483	78.26133	15.45452	1146.28684	0.00000	5.66158	5.57467
7.34264	-86.19903	13.89488	11.84962	4.45645	7.50809	8.06978	6.33422	8.56414	52.07078	75.25955	8.63722	49.03943	16.63591	1098.75685	0.00000	8.68497	9.45038
2.86300	-74.15987	21.25617	40.82232	10.82915	7.43585	5.10530	3.17665	4.23355	70.44003	70.62142	7.64368	48.35962	6.99931	1175.25155	1.00000	7.89887	8.11359
9.57799	-120.45794	6.91951	34.63915	8.90284	7.93136	9.89660	7.26882	5.43272	51.93989	75.51928	6.98521	50.42106	4.68053	1102.42866	0.00000	7.74456	4.95765
7.89127	7.60872	40.44974	43.78956	5.17538	8.41354	5.04148	3.98672	9.29245	63.06243	76.65991	7.94567	44.86975	9.18528	1195.26138	0.00000	5.73432	12.47924
6.45260	45.36561	18.78632	41.09246	9.16120	6.93358	9.71479	8.44737	10.70318	63.87980	72.95673	8.19713	26.60487	9.60140	1153.38510	1.00000	7.35911	7.94359
7.16816	-116.21677	17.28740	33.7207	8.38007	6.39286	7.35459	3.55710	5.39542	36.76559	77.31229	7.21959	55.45499	4.93506	1091.65517	0.00000	8.36750	8.02611
6.93047	-73.25383	-10.73267	-3.74912	7.92080	7.50226	10.38218	6.20668	7.01705	69.25289	76.15104	7.26753	54.95377	5.83962	1158.77697	0.00000	6.48683	4.66970
10.89176	3.39467	16.09138	6.45407	6.58582	8.37809	9.74874	4.85153	6.86502	60.47970	73.30689	7.45391	43.45794	7.07514	1170.62220	0.00000	6.44796	5.80289
8.21478	-73.26022	29.61591	6.46838	7.67264	6.55936	9.50238	6.53758	5.97503	24.00052	71.14583	7.64477	36.39074	7.46959	1104.90685	0.00000	5.31802	4.14481
9.33265	-84.62081	29.26992	42.7392	5.68519	6.32770	8.28959	4.24236	8.47147	42.76149	70.09328	6.47852	35.51068	2.41756	1057.21655	0.00000	7.92516	8.49397
8.38114	117.63083	9.57577	35.50056	7.87848	6.03235	6.54662	12.21285	10.62449		83.59574	9.12744	63.53696	20.61675	1186.01752	1.00000	6.71393	10.47429
8.54755	22.53083	16.70197	44.22639	9.75579	6.96503	10.53009	7.26966	6.87565	48.51115	65.79271	6.97753	31.72191	3.11048	1146.82845	1.00000	6.66951	6.85481
5.53649	1.10687	5.06088	41.15612	4.83166	6.82078	7.55712	7.59823	9.37751	49.76586	65.11491	5.52141	83.07202	2.42576	1135.87076	0.00000	7.64567	10.60577
8.31458	8.77155	11.42292	50.23019	11.56629	7.08451	8.82138	9.15924	9.54486	42.50182	72.79809	8.92015	44.81875	17.53479	1168.77333	1.00000	6.52074	6.69640
7.01829	-100.44843	8.57131	20.74122	9.56215	6.80387	7.93554	6.85866	9.65766	57.34068	64.20438	7.97449	65.55691	9.02285	1108.01823	1.00000	5.64583	7.35169
9.70458	-98.1664	33.99476	19.32932	11.01134	6.55810	10.20016	8.86569	7.65218	25.62251	70.75474	7.31925	52.30378	4.30386	1107.20902	1.00000	7.49532	8.83407
9.16364	28.88222	21.25348	40.37528	9.06544	8.13279	9.93022	10.97231	8.65391	46.00834	74.12148	7.02101	35.99290		1054.07288	1.00000	7.12299	3.80438
7.01001	-87.70172	12.74377	41.72059	8.64350	6.34028	6.33508	9.54397	11.05750	58.01005	76.25408	8.67334	36.46613	14.48691	1085.33584	1.00000	5.73647	11.23550
9.34243	20.91361	6.80513	41.92361	9.23882	6.20317	7.97827	6.69884	6.11914	41.94568	70.19782	6.28958	46.73121	3.63486	1130.71072	0.00000	8.79841	5.76754
8.03982	118.53333	13.67803	27.92333	5.70271	7.62781	7.78680	5.50692	9.67081	62.16694	73.93893	6.73690	43.44208	4.48324	1180.81811	0.00000	6.27134	8.95262
7.48612	16.4	14.51825	48.25	9.20642	6.85976	8.47061	6.07879	7.34885	38.57879	67.38221	8.59414	36.85770	13.37607	1175.38675	1.00000	7.29713	6.56247
10.31712	76.11996	-9.10027	11.12018	8.86630	8.52624	7.41308	5.72876	3.87025	56.90908	67.52064	7.51013	46.64757	6.12419	1072.52786	0.00000	6.19482	5.40764
9.17598	2.18247	25.25066	41.41204	7.39883	6.19633	7.93429	10.74619	8.86645	57.89884	87.01971	8.06622	74.45742	8.13712	1100.37805	1.00000	5.42168	7.05835
8.87804	38.12408	1.30071	53.77166	9.14849	6.22040	8.38432	4.99515	5.83407	49.86554	71.54747	7.69230	37.83403	6.67831	1165.50967	0.00000	6.95581	7.67790
6.43439	-76.99081	20.17776	38.96372	5.63763	5.97260	7.23262	7.82802	4.57684	43.62734	77.79873	5.90658	57.00779	2.76224	1149.33633	1.00000	6.85359	8.89964
9.58043	14.43865	12.15262	40.87329	7.91625	6.98927	6.87930	5.70652	5.92943	79.56630	66.53986	7.65572	42.79016	6.16994	1175.04653	0.00000	6.45329	5.79387
8.38264	10.98461	13.61389	48.35693	5.19918	7.86975	9.36833	4.53156	10.61204	65.96051	74.65508	8.00873	58.87666	7.38585	1063.66997	0.00000	8.72332	7.88320
9.28081	-87.45476	23.93122	41.47892	8.75967	7.46026	8.56173	7.91896	7.32285	47.83999	87.30325	7.46701	32.23812	6.60905	1159.73952	1.00000	5.93920	8.09377
5.34203	34.33825	-5.34952	53.59782	6.32216	7.48062	7.31569	3.26958	6.87775	62.27853	68.30665	6.78305	51.92739	4.91408	1135.36042	0.00000	4.85234	6.29461
7.72489	-39.25	14.98837	-12.91667	12.47224	8.34344	11.38775	8.31153	9.54152	74.80652	67.60790	6.89378	32.50499	4.76531	1138.01198	1.00000	5.56300	5.83644
6.21227	120.03308	15.38571	28.88162	6.37234	7.88215	7.70271	8.48926	8.20889	42.12858	73.46577	6.65557	58.84950	4.62623	1090.10178	0.00000	9.17313	9.45889
8.31462	-48.52333	5.01435	-0.71667	7.82358	6.46796	7.32579	11.01095	9.50937	62.61134	79.03124	7.63408	55.31991	8.04187	1105.75413	1.00000	5.16827	6.70685
6.85383	-4.10734	40.70822	38.68712	4.44762	8.73794	7.68418	8.69584	4.33402	47.13173	73.43616	6.19025	58.59986	3.80876	1179.07867	1.00000	5.78041	8.06876
7.60794	144.09638	17.83026	43.82634	8.37715	6.71319	8.94628	5.40873	6.33657	38.30779	71.60003	6.04521	52.42286	2.58100	1111.89681	0.00000	7.35964	6.95678
5.87345	-73.9614	14.49003	10.15031	7.35735	7.48207	9.16391	4.64579	6.99679	60.11976	84.21844	6.81961	56.77966	5.39569	1059.94892	1.00000	6.43348	8.20960
6.81679	85.94001	14.78569	25.49043	6.34361	8.72028	6.54883	8.57673	9.42709	46.26224	79.16230	6.64044	45.87197	6.18748	1125.56148	1.00000	6.30686	9.18628
