NH3	NOx	latitude	TEMP	O3	PM10	PRES	warning	Pb	CFCs	CO	longitude	SO2	H2CO	C2H3NO5	PM2.5	CH4	PAHs
7.12621	9.07783	22.98212	11.24762	8.15776	9.03232	1080.62227	0.00000	43.98757	54.90719	9.85335	-80.58556	10.33938	52.56888	3.13127	7.18655	9.20997	7.54839
8.27364	8.60421	50.75	22.62933	9.00467	7.78346	1176.05814	1.00000	41.15668	82.01303	9.36361	2.25	8.98285	32.91727	1.43997	9.18574	10.40899	5.57147
8.78285	10.81774	41.16704	19.31870	8.84148	8.55159	1183.72434	1.00000	42.16443	86.31339	10.01179	-73.20483	8.67729	40.16445	2.03076	10.07860	6.24440	6.22072
8.30585	8.38994	25.80565	6.97943	7.70805	8.83572	1070.72175	1.00000	45.66107	61.70887	10.14980	68.49143	11.80727	55.64339	2.45414	10.51408	8.04658	5.09901
8.34096	8.66880	46.75451	11.74865	7.78893	8.58296	1174.17370	1.00000	62.64958	63.63593	9.30330	33.34864	8.63093	32.03894	2.08665	10.96684	9.76457	6.28231
9.34761	9.76022	36.06523	3.70936	8.18223	8.85377	1140.20639	1.00000	21.11702	74.24230	9.78368	-119.01677	4.05126	41.12773	2.93691	7.78198	6.13561	7.29978
7.99369	9.12860	15.79408	15.67127	8.54044	8.36870	1197.04004	1.00000	57.57192		10.73611	104.1451	10.57027	40.65829	1.79233	8.25025	9.21135	6.71986
9.60537	9.07569	51.62907	29.21972	6.96009	8.10859	1169.44141	1.00000	46.69785	66.20895	7.89292	-0.74934	6.13708	26.50180	1.38785	5.87806	7.25738	5.56978
10.95984	11.70860	51.44889	25.58070	7.74416	7.98805	1168.59842	0.00000	29.55419	63.38003	12.65531	5.51978	8.49236	59.37264	1.43008	10.43540	5.62823	8.06296
9.88313	8.31422	52.21099	9.91282	7.38517	7.25940	1090.78383	1.00000	50.74109	76.12489	8.70595	7.02238	5.70564	48.72774	1.19379	13.20072	10.96034	7.55785
8.20553	8.85525	37.73604	14.67336	7.32316	8.79790	1188.93635	0.00000	40.22933	56.35601	7.94436	-120.93549	10.82172	32.01492	2.58670	10.04193	10.28166	6.16162
7.42730	10.07170	48.35693	10.31259	7.73114	6.96631	1171.06441	1.00000	43.95918	47.92795	11.80962	10.98461	8.48656	52.07225	0.67601	7.28126	7.68051	8.66141
8.42205	12.00234	33.44872	32.65381	8.06622	8.35984	1124.99691	1.00000	65.58327	67.03800	11.62316	-86.78777	8.19697	61.23843	1.89482	10.11684	7.28082	6.74894
7.84677	9.64723	35.88264	12.81579	6.34926	7.93617	1075.07702	1.00000	39.45188	79.83658	8.38522	-80.08199	10.61838	32.83521	1.54013	7.44753	8.03559	5.78807
7.93717	9.25359	44.80477	14.73977	6.70003	8.38561	1104.90793	1.00000	21.93431	67.24106	10.49788	-0.59543	10.94913	44.80041	1.48990	9.19676	9.61532	5.41976
7.55398	12.60560	6.33444	19.22567	6.77967	8.30762	1145.22271	1.00000	43.65885	71.05211	9.65390	124.95278	9.42390	45.54232	1.79458	6.10952	7.43360	7.95617
5.94819	7.36648	37.95143	20.88555	9.15652	9.63705	1104.70233	0.00000	64.04411	57.81328	9.54312	-91.77127	11.53756	64.88239	5.53950	7.99519	5.73541	4.49171
8.33925	10.24802	46.08333	9.67176	7.79444	7.85311	1195.93394	1.00000	47.02223	60.11841	10.33471	122.08333	8.33596	30.48551	1.36332	6.47671	6.68796	8.96692
6.22825	10.17517	38.13708	11.15233	7.69982	8.54491	1100.90775	1.00000	58.77895	69.16778	9.29442	41.00817	9.40895	43.94573	2.21582	9.32093	8.39010	8.77818
8.75675	10.73854	16.455	11.73164	9.82054	8.85185	1067.38467	1.00000	75.34949	70.37753	10.24795	120.5875	8.12675	43.91622	2.66727	10.21763	11.05062	9.16518
8.65736	9.24264	7.57944	4.48821	9.22475	8.50127	1060.68881	0.00000	59.92276	45.48712	8.12482	-8.53778	8.37284	32.92184	1.88134	10.77374	8.63847	9.17106
8.64874	10.71379	33.44872	12.10847	10.04396	7.61362	1103.94331	1.00000	54.23841	69.75274	8.09205	-86.78777	9.03166	56.01478	0.86046	8.19856	9.71116	6.46355
8.42191	9.59445	12.97389	26.66677	8.77986	8.49033	1079.75730	1.00000	30.26381	65.98683	9.07531	123.99333	9.91191	41.91742	2.24944	10.27232	8.00895	7.09572
8.70117	10.17745	43.31667	13.51644	7.47050	8.82737	1065.90212	0.00000	50.09688	64.46384	9.97884	-2.68333	7.89298	27.11917	2.44947	11.79368	7.35353	8.95232
10.08614	8.20813	-21.15	23.92614	7.41707	7.29651	1058.54047	0.00000	50.52284	62.74368	9.01358	46.58333	11.07292	54.50964	0.75842	7.96947	6.17634	9.59653
8.27507	7.02855	36.75965	7.83329	8.44954	8.30351	1085.83110	1.00000	52.63718	66.06823	10.82782	137.36215	12.13202	41.28682	1.58513	9.05545	8.70057	2.86140
6.34352	10.30165	37.56667	29.95926	6.40253	8.38302	1067.27482	1.00000	46.76331	72.62403	8.90612	140.11667	11.01647	60.28133	1.70620	8.61158	6.60803	6.17941
8.23673	12.12056	-1.26424	-8.38202	8.04827	8.12777	1065.94174	0.00000	31.62310	74.11456	9.26845	104.09701	9.82749	45.26114	1.43400	8.62649	6.11737	6.73769
8.85498	7.39072	14.62578	20.67516	7.03760	7.72957	1148.70963	0.00000		69.44350	8.57637	121.12251	10.20070	59.44098	1.28762	8.68180	5.24128	13.21881
7.53017	8.62855	28.54944	24.18472	6.86046	9.91103	1163.18333	1.00000	36.72655	66.13462	8.23376	-81.77285	8.53239	55.94195	7.40005	9.05584	8.58827	6.47110
8.88106	10.11526	48.43174	8.83771	7.86018	8.83945	1066.73463	1.00000	27.75829	74.60956	8.84804	17.8031	10.18306	50.63860	2.59423	8.55104	7.80709	6.49848
7.68085	10.09292	43.61058	0.31633	7.36488	8.12443	1127.34715	1.00000	33.24520	67.12428	10.69281	1.33467	6.92820	55.85616	1.66058	8.47314	7.63815	6.03722
6.67698	9.95408	38.45598	10.96714	7.74628	7.20095	1137.33093	1.00000	54.06006	67.40177	9.83872	48.87498	7.30731	34.09919	0.73291	9.13742	8.31717	6.03889
8.34732	9.66826	38.07789	13.64348	7.26639	9.19896	1083.11665	1.00000	25.01670	72.83554	10.87944	13.44275	8.19291	66.76319	3.47330	6.91114	7.34895	8.79619
7.16601	9.19111	46.23899	19.68170	6.15309	8.25952	1196.72317	0.00000	63.49678	67.24370	10.95622	-63.13414	9.79687	45.11920	1.72183	10.07689	5.54437	10.04146
6.52222	10.16277	40.82232	23.69117	8.30012	7.87398	1062.95569	1.00000	25.73864	67.00838	7.66120	-74.15987	8.35981	58.34565	1.20839	5.79521	7.70515	5.67302
9.36993	9.70773	65.84811	7.24806	6.75692	10.24052	1145.71096	0.00000	37.17465	67.78095	5.32298	24.14662	10.46310	49.50838	9.74964	7.94730	9.42987	9.01282
8.64535	9.35282	41.24255	18.63652	9.06269	7.01120	1159.27915	1.00000	45.61181	61.05377	9.84616	-82.61573	7.78393	53.97342	1.05255	10.64103	11.74117	8.31148
7.77187	11.18131	4.73245	12.45084	8.41386	9.39548	1085.40355	1.00000	52.32520	71.28493	8.77068	-74.26419	7.39860	47.57277	4.54612	5.86272	6.67253	6.57668
9.15018	9.55702	-7.54972	28.04216	8.47919	8.63604	1119.97588	1.00000	63.02044	71.33076	9.31603	110.71639	9.13577	28.41014	2.27089	8.26083	7.44471	6.05283
7.51743	9.24067	48.52961	16.25019	8.84776	7.61045	1193.88463	0.00000	48.33028	69.51311	8.39195	12.16179	6.86521	54.17049	1.21768	9.00024	8.50108	8.49144
6.50630	9.32777	58.1908	23.73919	8.81839	6.82818	1136.06847	1.00000	42.15103	68.55897	8.69579	40.17171	3.96719	23.94743	0.57533	6.63768	4.00136	8.16941
7.29233	8.87910	-12.91667	19.73587	10.03690	8.18008	1062.34616	0.00000	40.36102	71.82198	10.08273	-39.25	7.65894	43.45052	1.45787	11.86654	10.99232	7.44733
8.66723	8.97786	18.42745	14.25084	7.36463	9.03573	1128.61278	0.00000	40.37933	73.30990	9.88340	-67.15407	10.71177	32.88940	2.97111	9.30413	5.82020	6.18493
8.82148	9.96571	43.78956	27.26884	6.25266	7.39365	1075.80266	0.00000	23.02216	64.26383	11.57246	7.60872	8.43272	38.58230	1.03555	10.27981	5.00654	11.23693
8.14309	9.19620	53.81667	-11.85439	9.65997	7.05745	1064.25389	1.00000	66.47506	66.02125	9.35073	-3.05	8.45423	45.82584	1.01405	10.65590	10.02961	8.35192
8.59442	6.81892	41.55947	1.50285	9.15475	5.84110	1132.22928	1.00000	56.82976	69.15382	8.90579	14.66737	9.07526	44.68024	0.13634	9.59536	8.72550	3.91228
7.89673	9.37283	13.73417	16.53954	7.25159	8.30702	1082.26184	0.00000	43.36038	71.04013	7.02457	-89.71472	10.10804	37.96887	1.42286	8.59653	9.22769	7.83827
8.73499	8.87809	-6.8	26.17507	7.14640	9.05568	1141.14112	0.00000	43.75681	68.50894	9.33009	39.25	9.66087	59.83559	3.33375	9.12597	7.14114	9.19068
8.49551	11.39501	44.75874	9.46696	8.03578	6.04580	1172.23057	1.00000	35.60285	73.13305	8.71730	19.21437	8.98262	21.91811	0.48618	7.54709	8.72676	9.33009
6.77659	7.88663	47.92526	-4.26379	7.44951	7.23252	1153.74887	1.00000	24.05787	65.86607	10.57849	-97.03285	10.43589	36.38094	0.72664	10.86444	9.87065	5.38439
8.65597	10.65848	33.93113	18.46704	6.98094	8.76103	1101.19988	1.00000	42.95440	63.51933	9.79432	-117.54866	7.81402	41.81891	2.59003	8.10091	7.75362	6.13430
7.91409	8.75837	50.50301	-8.90387	9.33665	6.21474	1167.69801	1.00000	38.97759	72.10592	9.82972	13.63617	8.90380	41.52354	0.51085	10.13882	9.31000	7.82233
7.45181	9.01625	49.5099	10.93394	8.49468	5.98458	1162.53931	1.00000	75.22153	64.92324	9.13395	6.74549	10.02386	70.38194	0.54804	11.02190	8.24190	8.08030
10.24003	7.30230	56.85836	3.18887	8.25962	8.13892	1147.63883	1.00000	41.92184	75.88621	9.87463	35.90057	4.52433	53.32134	1.66052	3.98620	6.81237	9.62336
8.14130	6.42991	36.53333	10.14020	7.40655	8.42275	1053.69316	0.00000	41.63157	68.50707	6.73554	136.61667	10.99636	38.43164	1.75482	8.59726	7.31503	12.06836
7.73019	9.26223	25.95533	7.06256	9.35660	7.50352	1102.92527	0.00000	53.36590	70.71916	9.60685	68.88871	8.51477	56.19300	1.22638	8.49465	6.99927	7.52796
6.73187	11.26174	41.92361	29.57183	8.41133	7.34326	1127.69497	1.00000	66.52056	83.55781	8.96921	20.91361	9.56657	51.62349	0.74782	6.89142	9.38044	7.89800
8.67098	9.14682	22.4711	15.02104	8.49535	7.72485	1160.51420	1.00000	57.42830	68.69872	9.08814	88.1453	8.60295	55.69190	1.48387	10.24505	9.18420	7.42211
8.67149	9.35028	40.66482	-2.30047	9.27261	7.02741	1194.34971	0.00000	77.34547	69.96883	8.38094	122.22833	8.17362	30.67158	1.02231	8.60729	9.04895	6.41385
8.22427	10.47111	29.21399	1.89951	6.85299	7.08449	1056.19988	1.00000	50.83241	48.47235	9.33596	78.95693	8.43863	29.95802	0.75849	9.37806	9.86159	8.45740
7.07234	8.83087	9.57046	10.32650	6.65021	7.80290	1060.28960	1.00000	41.49856	81.45320	10.10581	76.32756	9.69634	49.61982	1.44063	12.87966	10.08160	7.90675
8.37923	12.00379	50.56149	23.55612	8.34963	7.77430	1153.40821	0.00000	56.35954	70.97874	9.12054	4.69889	11.99246	43.26793	1.11145	8.01375	4.60963	3.20268
8.82358	7.20120	41.85059	0.29237	9.57688	7.77526	1069.57921	1.00000	45.97322	76.17457	7.28994	-87.882	6.74802	48.16677	1.47852	5.84664	5.24942	6.19132
6.74987	9.21077	33.41012	24.54393	6.33370	6.45715	1124.43827	1.00000	39.21033	55.28401	9.36768	-91.06177	11.86813	33.77181	0.56754	8.93205	6.95059	5.76035
7.80579	11.73074	40.66482	6.42453	7.92304	7.88142	1120.91669	1.00000	44.67900	62.39418	8.34921	122.22833	10.30437	28.10372	1.19846	6.91133	7.94338	8.15608
8.04151	11.28458	36.33011	33.01112	8.63131	7.70900	1058.17004	0.00000	67.45262	51.31422	12.13207	138.89585	7.74790	42.95379	0.96452	11.02037	6.03086	8.90775
8.58552	8.62498	26.9423	4.31243	7.12220	7.72261	1114.06018	0.00000	64.10874	65.43275	9.20261	68.11759	10.41055	23.89365	1.13173	8.74312	6.13735	10.22201
7.51986	9.34273	41.24255	19.62933	7.66982	10.40214	1131.04844	0.00000	44.64990	69.58980	8.51213	-82.61573	8.05692	34.83002	11.43683	8.33444	6.71987	7.87450
8.18235	10.29189	25.75728	20.86013	7.97649	7.19742	1169.63191	0.00000	52.17173	63.90169	9.67920	75.37991	9.23563	47.14058	1.02508	7.92932	7.27350	6.44434
6.68653	12.77703	41.72063	4.77309	7.25788	7.40337	1072.30017	1.00000	60.06600	80.78810	9.80978	12.6723	8.60090	58.09396	0.84907	6.91867	7.14735	6.58812
8.02975	8.69391	20.21322	25.84859	8.13133	9.87338	1132.10977	1.00000	59.42527	76.95457	10.35663	-100.88023	6.07443	42.27121	6.67299	9.59398	13.75315	6.24429
7.71888	8.86417	40.66482	12.63819	7.48871	5.53968	1168.64746	1.00000	55.95895	70.88899	11.16913	122.22833	8.10828	48.16223	0.47751	11.98643	11.07428	8.40290
7.01412	10.83991	31.64615	6.40025	8.93236	8.86557	1164.03049	1.00000	18.84224	49.78978	7.20478	120.74221	8.67324	53.86212	3.04778	5.00864	6.11880	5.99842
7.58068	8.25197	53.94313	5.10454	7.47821	8.54129	1102.54213	1.00000	42.85471	62.03176	8.29875	10.30215	7.46293	39.67308	2.28247	2.94568	6.78270	7.86874
7.68194	11.15300	8.48714	5.70211	7.18312	7.89125	1182.54205	1.00000	53.80982	64.11525	9.20257	-13.2356	7.67969	57.15263	0.97156	3.75452	7.84779	7.93209
8.34523	9.07846	48.90472	18.48041	7.81624	8.43196	1092.04371	1.00000	28.37847	58.45889	9.87166	2.2469	6.22875	49.42978	2.10724	7.33744	6.71758	7.13796
8.81838	10.18549	-10.33333	17.57435	8.47457	6.68472	1106.95512	0.00000	71.64826	68.81617	9.54461	39.28333	7.68933	58.22769	0.88007	9.10540	6.58315	5.61536
8.61266	10.33598	-33.88096	23.18353	8.20867	7.93047	1104.19187	1.00000	12.61712	60.07020	9.24186	151.07986	6.71713	54.44097	1.00603	10.85265	11.36898	9.68287
8.49507	9.03151	9.58126	19.74848	9.85038	7.83953	1143.32519	0.00000	29.44598	62.07383	7.50930	8.2926	10.36130	31.36810	1.32235	7.73000	7.54328	9.66993
9.07177	8.01630	-34.88422	4.85446	7.21702	8.30154	1174.43184	1.00000	17.08693	75.20453	9.88522	150.60036	9.24881	52.44902	1.70635	10.74214	9.74096	7.27351
9.05765	8.80307	-23.44361	10.73431	8.96127	7.40214	1173.60896	1.00000	37.45284	49.82991	8.13725	-51.87389	7.93508	46.51916	0.85896	5.40451	6.84574	
8.63494	7.76622	16.455	15.76364	6.37041	6.48575	1136.45993	0.00000	43.81903	65.20426	7.13784	120.5875	10.90055	45.92521	0.48949	7.94682	6.97725	11.51334
7.87340	11.47758	10.63504	12.16611	8.50826	8.69845	1166.74003	1.00000	41.57540	67.96103	8.91436	-85.43772	6.04654	58.83933	2.35590	7.26646	7.19604	6.16611
7.60934	9.86848	52.31333	20.10784	8.10485	6.32808	1065.61149	1.00000	46.07106	61.50066	9.47181	6.92917	6.21424	41.11576	0.40441	5.47930	7.35051	7.62795
7.19049	10.46620	41.91738	12.78248	9.85777	8.64433	1104.80874	0.00000	53.89720	66.06983	8.79159	3.1631	10.81887	49.07116	2.32025	8.25779	6.96676	4.60906
7.76931	9.55034	51.39323	28.90102	8.16064	8.14412	1069.51390	1.00000	57.31816	70.05626	9.82381	0.47713	10.11483	29.16711	1.40334	9.07037	9.22714	5.54767
6.47905	8.40491	37.65181	24.22754	8.16832	9.29897	1151.48314	1.00000	23.67656	60.95848	10.07678	120.33063	9.44177	46.49512	4.03174	10.31816	11.10229	4.68134
8.88864	10.32432	4.73245	5.35859	7.94604	7.73654	1074.96654	1.00000	38.92965	71.99707	10.92868	-74.26419	6.79950	38.77411	1.28981	9.54609	7.53688	5.36158
8.41636	9.83390	31.71667	9.96146	8.67997	6.39705	1087.88275	1.00000	53.19656	75.86672	10.92658	73.38333	5.81007	38.69980	0.53822	5.84822	7.13327	7.16337
8.09950	9.23436	32.44874	6.12793	7.93050	8.80091	1177.70642	1.00000	50.65348	73.11202	11.89682	-99.73314	7.72502	40.34619	2.78484	8.47068	7.32287	8.19419
8.28320	6.16117	30.35028	14.85015	7.64426	9.08101	1147.13326	1.00000	64.54510	69.01339	10.47171	112.19028	5.48353	41.85775	3.39324	7.97017	8.58327	5.43499
8.53459	10.97828	44.59445	11.43318	9.72915	7.56418	1168.72789	0.00000	71.34250	78.58020	11.67003	11.04979	11.37930	39.75945	1.01749	8.41371	2.51892	3.32848
8.90782	9.82197	30.24706	26.68511	8.87394	9.49892	1186.51715	0.00000	47.34890	75.45544	9.71672	115.04814	9.09135	51.63469	4.92423	9.26119	5.90359	6.29161
7.62887	7.82565	41.80753	8.48879	5.90346	9.62076	1052.84673	1.00000	62.81317	68.03524	10.13648	-87.65644	8.84252	65.98545	5.57538	7.29891	7.26200	7.71252
9.43624	9.73899	-19.72806	30.57490	7.66102	10.56568	1141.87531	1.00000	37.32528	62.89070	8.85234	-50.19556	6.69833	32.81718	13.14969	10.50971	11.08824	8.78402
8.17400	7.54673	25.95533	13.46882	7.12522	8.58983	1148.01220	0.00000	52.24428	78.96565	8.63033	68.88871	10.38416	26.80774	1.95227	9.30184	7.04924	10.67287
9.02737	11.94143	46.51872	8.60793	9.19126	9.46372	1179.57706	1.00000	52.07657	64.57375	10.94557	86.00214	5.80993	55.60291	4.45992	6.97063	8.02990	6.69741
9.00665	9.96037	40.34912	30.57385	7.25126	9.15852	1061.57999	0.00000	49.25499	60.94138	8.92047	-111.90466	10.15318	45.52137	3.46954	9.08856	8.59613	6.70476
8.83823	6.98035	48.06919	19.56304	6.77303	8.42581	1144.42825	1.00000	25.85429	60.71697	10.52123	11.37703	6.19063	41.53657	1.82138	7.51919	6.07965	8.31422
8.05396	10.17966	11.8659	22.09554	7.13346	7.64585	1070.41389	0.00000	62.74539	61.60583	8.20681	34.3869	9.54757	47.45637	1.38560	8.39935	7.66961	8.43229
9.02571	10.63479	-10.91722	7.99999	7.97263	9.29535	1055.27411	1.00000	47.25863	70.83643	9.04637	-37.65	7.55602	64.84545	4.10897	9.59819	10.97226	
8.79271	9.75619	46.23899	14.78514	9.72731	9.61192	1169.87359	0.00000	46.73267	66.86600	10.55080	-63.13414	8.82324	59.41960	5.30562	7.51250	4.00600	4.94071
8.18768	8.93730	10.15031	19.10463	7.53204	7.57000	1156.73381	1.00000	45.65369	74.20127	9.94431	-73.9614	7.73348	20.84163	1.02074	7.73695	7.82579	6.84384
6.46628	10.54954	10.7375	8.53286	9.30211	9.24518	1088.18967	0.00000	38.85851	76.35965	7.01454	122.9666	9.94957	42.18114	4.01735	9.28438	9.52300	4.24534
9.17236	10.24363	-21.44345	21.76555	9.10292		1085.53814	1.00000	27.88563	78.89480	9.24021	-65.71875	8.95846	59.49890	1.53473	8.30326	10.03637	8.19606
9.34266	10.16578	25.92127	20.17521	6.83388	7.35528	1171.00453	1.00000	40.39086	76.09460	8.93813	86.79271	7.05232	38.40772	1.05675	9.08271	11.62493	8.46541
8.60966	12.22082	42.16808	14.07036	9.32525	8.06550	1076.53967	1.00000	37.76092	67.40353	7.77635	-88.42814	5.62588	58.90886	1.54342	6.26180	6.42038	5.98213
8.38935	11.42644	3.31332	9.39838	7.18606	8.95615	1071.47200	1.00000	34.91769	72.78944	12.37337	117.59152	6.35970	35.35966	2.84893	7.79034	7.84996	8.27320
7.60440	9.61533	42.55308	42.04361	7.84110	8.85139	1068.04960	0.00000	58.24977	53.38719	9.54178	-87.93341	10.23344	40.38158		8.56212	6.34154	9.42011
8.02460	10.27827	39.12074	25.58559	8.76238	8.04427	1189.90209	1.00000	25.22860	63.12369	9.21722	27.18052	8.34154	59.93874	1.48334	4.27131	6.98995	8.21714
8.05050	8.22411	7.83389	10.50748	6.12439	6.90964	1051.46442	0.00000	62.10056	75.69788	10.46337	-72.47417	10.78418	39.22810	0.56652	9.49322	6.86418	8.41548
8.10218	9.43974	34.31	-3.44653	8.30191	6.99268	1060.70340	1.00000	49.41407	75.08348	5.58486	-2.16	5.57651	2.29457	0.40982	4.58579	5.60310	4.60275
7.75450	7.61493	58.1908	9.07836	8.33847	7.74647	1150.17159	1.00000	37.49002	66.66151	9.63216	40.17171	12.23541	63.76779	1.51680	10.21357	6.67073	4.60096
7.77966	7.70296	19.32932	12.57815	8.01281	8.86351	1112.83132	0.00000	51.65511	77.01099	8.56529	-98.1664	10.79424	61.09958	2.68367	8.81587	7.63368	9.38940
9.63362	10.94490	51.08468	23.06680	8.64059	9.50932	1128.98713	0.00000	61.83877	72.23827	10.58720	7.11393	9.21310	35.26360	4.44214	9.95152	5.75761	9.59086
8.47363	7.86013	-7.0981	28.67996	9.57153	9.19304	1185.93525	1.00000	35.43524	75.69377	8.00176	109.3243	4.15791	15.43901	3.47400	7.65889	5.88069	5.03814
7.97314	6.96079	35.64889	17.38529	9.01671	8.50347	1178.02779	0.00000	37.51768	73.19507	11.26745	117.27583	11.12246	7.11344	2.20480	9.44102	4.62350	11.07164
7.49891	9.38568	44.73941	19.03376	8.87090	7.72587	1117.52370	1.00000	46.01394	65.12098	9.66626	-93.12577	11.98882	42.80833	1.15713	9.40948	7.28551	6.08270
9.91707	9.63793	6.46346	21.50249	9.29598	9.49502	1118.87546	0.00000	34.77518	82.18916	9.19724	-2.31938	10.00110	64.86909	4.86949	8.90057	6.34444	9.24940
8.71858	8.75628	51.955	11.05768	7.16474	5.88527	1130.72307	1.00000	81.73501	73.89363	8.45975	5.22778	7.03041	47.36112	0.44445	6.06193	7.02872	6.50700
7.84125	8.12278	50.7236	8.87093	9.03763	10.29183	1084.67696	1.00000	75.15444	59.36763	9.80933	-3.52751	10.23434	20.36043	10.05504	8.31350	8.74896	5.91765
9.28599	9.09860	7.6	2.24979	8.29833	7.93318	1179.01207	1.00000	27.80333	67.34801	9.14272	4.18333	8.08656	54.75148	1.27419	7.90638	10.86108	7.83145
7.14919	11.29788	41.54566	14.20543	7.20649	8.99791	1074.79346	0.00000	76.59969	60.82849	9.34029	-71.29144	8.14906	46.90945	3.09513	9.90808	4.89914	12.56687
8.92257	10.28566	35.48199	13.81222	7.67461	8.15503	1165.73012	1.00000	54.27946	76.62010	9.55406	137.02166	7.54634	49.92315	1.45603	10.20671	11.68408	8.06720
7.92102	8.46674	34.31	9.31880	8.94009	7.21344	1052.59960	1.00000	47.46429	84.12345	8.88340	-2.16	10.00973	58.94140	0.68918	10.76367	7.82456	7.12513
7.71086	13.25742	55.8736	14.70512	9.16162	6.35712	1169.72346	1.00000	55.76589	71.28840	7.30405	85.4265	6.40247	48.16249	0.52980	7.56922	4.59053	5.31594
10.13247	9.12705	49.13645	17.44301	6.24990	9.51921	1079.68289	0.00000	44.84878	73.49031	9.30566	8.91229	8.25003	50.94914	4.73751	9.38064	6.96565	6.30624
8.17841	8.99598	40.49748	29.22990	8.48281	8.39494	1068.39724	0.00000	66.02655	57.57955	10.19154	44.7662	10.23341	35.74088	1.71093	9.19430	6.59105	8.80999
7.57523	9.89980	3.51667	24.16887	9.59958	7.11276	1118.87888	1.00000	18.32703	85.52539	9.55274	11.5	10.65596	34.38824	0.98078	10.55009	7.89231	9.03631
8.69882	9.88434	21.28306	0.31649	8.68371	7.79068	1173.36059	1.00000	63.20272	50.97528	9.54751	-89.66123	5.63282	23.34402	1.28959	7.14978	7.13437	6.59785
8.56540	11.09724	34.56861	13.94453	7.73299	9.38191	1104.13779	1.00000	55.31275	71.12183	9.14167	105.89333	7.72691	45.59027	4.26369	7.02610	5.74522	7.73186
8.34875	9.99084	18.87813	13.97958	7.09733	9.38804	1057.76480	1.00000	29.91663	79.41713	8.90829	72.93924	10.16372	30.88399	4.27391	9.08985	8.76424	7.38030
9.81323	9.02395	40.53123	10.06832	6.60325	9.03575	1059.42790	1.00000	58.14253	74.24132	9.49020	17.58522	10.10642	49.40609	3.00273	6.01460	10.41041	5.50920
7.87864	8.98077	41.48199	21.01189	7.43406	8.49551	1098.38150	0.00000	59.59169	82.40663	9.46374	-81.79819	9.80569	54.49080	2.10642	9.80778	6.41959	10.43667
8.87972	9.49382	43.32686	9.91085	7.74603	8.43209	1102.30968	0.00000	67.81488	69.17288	10.99624	-2.98884	11.69892	43.86080	1.85500	10.70751	6.11923	5.41508
9.53800	10.00266	41.41204	6.13391	7.88775	8.46448	1182.67515	1.00000	28.80458	63.28909	9.91307	2.18247	8.50130	41.44132	2.07204	11.58885	8.81303	9.46197
7.05518	8.18966	45.43341	10.08419	8.94420	7.04868	1139.56886	1.00000	59.13971	68.97227	9.16733	-73.86586	10.91675	57.56863	0.67886	10.05539	7.47052	6.60554
7.75551	9.36938	50.7236	11.46057	7.97296	10.50188	1092.67584	1.00000	47.29929	69.39052	10.97341	-3.52751	5.17004	61.98954	12.41106	6.36863	5.45414	8.93970
9.04441	10.64077	41.47892	17.95110	8.69383	7.36581	1118.76799	0.00000	55.06228	63.78300	8.75564	-87.45476	9.65350	51.31365	1.08967	9.93525	8.03935	8.55342
9.35705	10.73791	27.92333	25.10402	10.38362	8.33947	1195.32424	1.00000	53.99482	60.40289	10.54367	118.53333	8.96134	38.79208	1.81910	6.89752	11.10676	7.63428
