CH4	C2H3NO5	PAHs	PM10	latitude	PM2.5	PRES	Pb	TEMP	NH3	SO2	CO	NOx	O3	longitude	CFCs	H2CO	warning
7.63553	0.18644	8.67511	8.96140	12.1277	9.68258	1061.62552	50.01991	24.78927	9.36919	8.28714	9.07861	8.25936	8.01644	78.15794	56.61981	74.65596	0.00000
9.65288	0.45042	8.72772	9.94516	65.84811	8.93984	1101.14574	44.84569	30.57030	3.64256	8.54431	7.51216	7.13773	8.03206	24.14662	66.00773	70.86312	0.00000
11.67256	0.13863	8.27702	8.59822	53.00974	9.85528	1116.43163	48.80512	33.05819	7.03733	7.54145	9.97482	5.02735	8.74888	-3.05814	47.88723	48.75653	1.00000
8.05379	0.02899	8.31141	6.45705	33.92946	7.02134	1099.95500	55.23853	15.60818	8.85861	6.70827	9.47945	8.28601	10.84806	-116.97725	57.81818	51.39638	0.00000
7.25778	0.15102	8.18009	8.70900	6.25947	8.06579	1064.60331	56.59704	11.55950	7.59447	7.82639	5.81606	9.95735	7.83532	102.05461	54.66886	66.65877	1.00000
7.85540	0.06096	7.65420	7.51893	11.50526	7.06183	1130.95433	67.98019	26.08153	10.17219	8.08610	8.55142	9.73493	8.11022	77.23826	46.63600	44.26191	0.00000
5.75582	0.43801	5.93437	9.92541	68.79833	10.46131	1173.05295	47.15104	15.85419	9.35337	8.24271	9.18081	8.97558	7.73698	16.54165	57.60345	37.97772	1.00000
5.91995	0.03869	8.64781	6.42135	11.93381	5.22321	1146.98615	26.93762	24.70853	8.17210	8.42305	6.11907	10.03526	11.01285	79.82979	48.99116	28.98910	0.00000
8.38374	0.01239	7.87173	3.64456	49.03685	7.58299	1070.58652	47.78541	21.81837	5.73425	6.45767	8.61346	4.67060	8.17895	8.70745	50.24064	24.25945	1.00000
10.99380	0.35827	8.26443	9.73931	-1.26424	9.65697	1136.64855	60.77400	10.96992	9.43789	8.36681	9.12177	5.17300	9.58444	104.09701	53.59660	27.79214	1.00000
8.10035	0.09798	9.15562	8.34208	42.35843	9.03285	1107.08329	46.38084	21.65335	7.33490	9.08069	8.54897	4.74588	10.46327	-71.05977	37.33710	75.53975	1.00000
9.33464	0.46066	7.90034	10.02394	6.9909	9.71822	1069.24586	46.74023	12.62788	4.84622	6.96046	8.73839	7.54570	7.20486	79.883	42.76517	64.99757	0.00000
8.78265	0.08869	6.00260	8.07840	52.57583	7.62065	1059.06294	54.43073	12.54411	8.06130	9.15529	7.40346	6.30052	6.35463	6.61944	51.86730	62.79648	1.00000
6.15552	0.03213	7.71364	6.42320	34.08565	6.89886	1079.23383	61.20301	14.98904	9.67378	6.81676	7.81526	10.21132	9.22520	74.80555	68.75113	62.64089	0.00000
6.46049	0.26250	9.54687	9.38525	36.76775	10.24754	1065.20430	34.03238	1.97685	7.85209	8.13580	8.60786	9.05435	7.90524	2.95924	37.17128	36.69936	1.00000
9.58104	2.35894	6.27160	11.65307	45.73333	10.81625	1143.12443	31.61199	-4.29163	5.96609	6.99362	9.13418	8.87772	11.22520	4.91667	54.71399	29.77571	1.00000
7.49237	0.02928	8.50322	6.26806	51.67822	7.67756	1134.29021	60.15950	14.16466	8.73496	6.76428	8.99103	8.62393	10.68119	33.9162	53.55617	48.54857	0.00000
5.28799	0.17435	8.07420	8.83242	44.31771	8.90134	1093.14097	71.02817	10.83525	7.37849	8.94949	7.61212	9.32576	9.75538	9.32241	64.92738	56.53551	1.00000
7.84628	0.06317	8.29031	7.40335	16.455	10.96239	1081.25390	57.81664	11.62372	8.94440	8.72352	8.92604	9.34057	9.36389	120.5875	58.85502	69.89232	1.00000
9.68468	1.13357	8.88571	10.88900	48.90472	9.38794	1151.88502	54.27306	30.75120	6.30978	5.92939	9.29249	8.74970	8.31105	2.2469	38.89041	52.73691	0.00000
7.28527	0.04647	6.55784	4.94264	36.46917	6.08235	1092.21535	51.62476	15.15250	9.13297	8.91821	9.04952	8.53315	11.78462	10.78222	56.99484	68.27811	0.00000
8.15596	0.03043	7.16049	5.88957	14.93333	6.33040	1193.27721	53.51814	8.52902	10.59563	9.38853	9.61221	9.92611	8.85152	-91.11667	39.07244	42.81299	0.00000
7.18914	0.28199	8.66462	9.47013	-2.68333	9.67938	1065.93121	48.49973	22.08690	6.89047	7.05935	7.46268	10.34564	7.75108	33	54.61688	38.39469	1.00000
6.10187	0.25171	6.48976	9.31275	-5.41667	11.63678	1181.55825	34.99749	7.21460	10.45282	6.13296	6.90423	7.38661	7.52221	38.01667	43.95652	37.03243	1.00000
9.47347	1.61455	8.68345	11.26355	51.47805	7.52401	1121.23112	78.96780	35.61766	7.84444	9.71538	8.33418	8.44793	8.57394	6.8625	67.98222	71.83873	0.00000
6.19212	0.02541	8.48211	5.42489	41.85059	5.13906	1098.08953	38.66936	1.38589	9.09166	9.48116	8.23275	9.65789	11.17875	-87.882	47.30648	50.01377	0.00000
9.23123	0.59230	6.91429	10.21651	44.98901	9.86373	1159.79621	49.22622	17.93164	8.03714	8.80008	8.15256	5.00934	11.75266	38.94324	38.85280	36.25390	1.00000
8.43210	0.18009	8.52371	8.86000	39.12074	9.40200	1144.50716	38.65493	7.50338	9.85583	9.86760	8.65160	11.21472	6.88128	27.18052	42.71534	54.09349	1.00000
9.73784	0.18015	8.06565	8.83686	38.17492	8.86848	1150.19825	17.35014	17.89776	5.86862	7.14613	8.46798	7.34329	7.08931	-122.2608	49.65208	43.81793	1.00000
7.65289	0.17863	5.93856	8.92064	22.19303	8.72000	1060.87754	19.67695	9.44099	8.25171	8.24590	8.31586	9.49746	8.52814	88.18466	59.49031	53.67583	0.00000
9.35987	0.70510	8.08369	10.40729	39.22493	7.89685	1192.21063	35.40225	21.86822	5.20166	10.40389	6.13392	7.27264	7.28281	42.85693	51.29245	44.90974	0.00000
9.94887	1.19684	7.75917	10.97374	23.07492	8.92271	1146.34519	27.90776	24.59477	5.50021	7.39480	7.58780	8.63428	7.92900	88.28637	49.46894	52.87412	0.00000
4.89673	1.05014	6.95628	10.83074	43.50891	11.65775	1105.51362	29.77057	23.00533	10.58615	5.54991	8.44394	7.65179	7.16346	16.43915	34.61066	50.57166	1.00000
11.22049	0.35635	7.32626	9.73591	29.22254	4.91852	1064.63035	47.90847	22.03549	7.73224	8.68170	10.43320	8.29484	10.05604	79.5286	46.39000	44.42523	0.00000
8.18734	0.05731	8.73946	7.15821	-14.66463	8.21712	1072.78520	56.39991	31.76985	9.35500	8.13521	9.41285	7.74034	9.90148	-52.35558	60.33797	44.88906	0.00000
8.87762	0.35826	9.13769	9.71381	40.53123	7.88412	1078.79463	38.76891	8.46887	6.56692	7.13682	9.26969	6.70970	5.36113	17.58522	61.55549	49.05629	0.00000
6.09506	0.17851	7.21152	8.89850	8.43333	6.90891	1082.89485	28.53261	17.21056	9.84095	8.68570	9.08277	10.29191	7.32044	99.96667	53.17761	47.75880	0.00000
9.70508	0.24181	8.92893	9.27792	27.71809	7.94261	1061.27349	33.86584	20.28340	6.84667	8.52664	8.81768	7.34901	7.35669	-82.35176	60.47391	47.42365	0.00000
8.72233	0.52616	8.44212	10.11545	-3.74912	10.11192	1198.25676	54.31891	18.43012	5.33757	9.46550	7.82000	9.18766	11.02684	-73.25383	34.79656	46.99159	1.00000
7.21903	0.04895	8.65582	6.21428	53.6052	6.93732	1144.31650	53.56931	15.80672	4.11911	8.23907	7.53545	7.39902	5.67775	10.03988	48.69989	25.52557	1.00000
9.27782	0.08041	8.95272	7.94005	16.455	9.02927	1166.56986	33.13454	0.06437	5.51844	8.16960	6.61473	6.95059	8.61566	120.5875	62.78928	52.15118	1.00000
6.86183	0.09780	8.14857	8.18567	-37.88333	7.90287	1060.63043	49.81393	-3.89722	10.77391	8.46231	9.28439	11.02528	6.17667	145.06667	54.84671	49.07991	0.00000
10.50335	0.40216	8.82742	9.82263	48.07667	9.00400	1176.56453	54.60905	29.05411	6.36741	6.46242	7.94752	8.69413	8.99656	8.64409	54.71511	39.30788	0.00000
8.65477	0.13130	8.14998	8.58956	15.5439	9.00806	1105.19280	47.65292	25.14427	5.78589	7.84038	8.77667	7.69687	8.98234	73.7553	47.31495	74.58532	1.00000
6.63995	0.05687	6.30009	6.97022	-16.25	5.65019	1080.76333	34.58700	26.00666	9.43419	6.69697	9.00157	10.27769	9.27712	-69.08333	65.62346	55.55627	0.00000
8.04946	0.21609	9.99752	9.07230	34.4833	10.04522	1088.08741	52.68322	20.39929	7.39092	9.52912	9.21396	10.04940	8.06611	136.84186	54.45423	37.51183	1.00000
7.77421	0.04607	9.83649	6.10636	14.46693	7.38342	1169.63762	32.58214	7.04806	9.40352	6.78134	8.60579	8.60250	10.30019	75.92694	35.97268	22.90311	0.00000
9.25284	0.23369	8.78450	9.31215	51.64316	8.04061	1156.12825	33.71035	14.98233	6.89593	8.07787	6.50413	6.91751	6.77868	-0.36053	22.72432	56.34133	0.00000
10.64723	0.45266	8.88535	9.95997	53.6052	10.33020	1138.10491	32.79403	19.86632	6.11954	7.14869	8.61109	7.71567	9.76662	10.03988	41.59144	56.93234	1.00000
4.70366	0.04873	8.04900	7.31745	29.53885	5.16180	1112.47717	44.33360	41.79920	7.95290	8.09878	7.64546	11.64866	9.77834	-95.44744	57.04444	28.95621	0.00000
8.28825	0.13156		8.53792	50.56149	8.87348	1191.96057	57.36078	13.66134	5.11636	9.83521	8.31515	8.89249	8.84903	4.69889	65.05428	46.97714	1.00000
5.21831	0.03098	9.88453	6.24294	24.41288	4.59606	1055.24638	47.72212	2.77678	8.90407	7.52418	8.48078	11.22888	10.14132	76.56719	53.87831	38.96207	0.00000
9.11827	0.52944	9.57981	10.12571	39.08367	6.71237	1176.61072	58.18187	12.11363	6.60091	8.61816	8.99525	6.85035	6.13611	-84.50855	59.52353	70.98282	0.00000
8.56898	0.04099	8.84401	6.25195	-8.76194	6.64541	1179.19237	39.94109	12.02718	9.54007	11.01078	7.41447	7.24353	11.03208	-63.90389	55.25408	48.11671	0.00000
8.58837	0.12317	8.46921	8.42114	23.07492	9.34868	1142.50083	43.12763	9.88878	6.62277	7.72056	7.98570	5.95645	11.21205	88.28637	69.68761	44.92891	1.00000
6.79443	0.05792	8.21130	6.36579	52.71083	5.80393	1195.88542	41.27116	19.13934	10.01496	9.42636	8.46778	9.15385	9.70560	5.74861	59.82510	49.00042	0.00000
9.40816	0.21914	8.53933	9.10328	24.41288	4.74239	1070.04758	45.41591	-4.05466	9.39031	8.13841	8.04824	6.60489	5.95070	76.56719	69.92823	29.85004	0.00000
7.16624	3.96137	9.50410	12.17779	59.33333	10.12986	1075.05500	55.95881	24.28533	6.60455	8.41435	8.45255	8.50919	12.10274	18.28333	75.00298	17.03795	1.00000
8.69552	2.16072	8.48853	11.56038	42	10.04809	1113.32591	38.52401	18.86536	8.89860	9.66414	7.49552	6.14838	12.28238	21.32778	31.25033	51.00770	1.00000
6.99786	0.06800	6.86037	7.48221	44.59445	9.31248	1189.22095	50.58073	18.13122	9.26523	7.69575	7.66667	8.98078	8.88343	11.04979	49.99280	38.74766	0.00000
6.99090	0.65741	7.86772	10.35773	35	8.88284	1117.87947	40.45715	8.58444	11.17827	7.95834	9.09453	9.08493	4.00372	136.51667	60.88317	54.86186	1.00000
7.10689	0.07858	9.49558	7.93895	-28.24	7.97483	1151.90399	49.52493	15.51284	8.13718	8.48159	8.04203	5.62547	9.43423	-48.67028	21.57046	36.90619	1.00000
4.57359	0.03019	8.45339	6.06199	51.84819	5.23249	1179.82596	48.62459	8.28940	10.01117	8.90048	8.57986	11.77382	8.89539	1.26738	68.31224	42.91607	0.00000
5.96765	0.35122	7.03192	9.64387	3.31332	7.63057	1092.44242	45.30965	27.31129	7.90047	9.74854	8.28210	11.34573	7.75338	117.59152	43.56385	35.73298	0.00000
7.19772	0.19365	7.39061	9.01941	32.44874	8.27835	1109.12914	51.37635	24.14704	6.94452	8.51250	7.45308	8.90166	8.02221	-99.73314	48.47681	62.59316	1.00000
5.71577	0.05082	7.07013	6.88007	59.33333	6.60264	1050.32866	48.39460	9.46409	7.60652	8.60178	7.05090	9.58347	11.20850	18.28333	54.07153	66.58456	0.00000
9.40265	0.04013	10.07961	5.96468	-25.54073	4.14810	1057.64426	38.34325	11.40688	8.09249	7.80929	10.36880	3.80157	5.55328	152.70493	45.88528	51.85369	0.00000
4.67635	0.08956	9.67371	8.12177	-3.20333	6.17595	1186.53031	69.91853	14.83012	8.75775	8.19140	8.07425	11.69081	8.35164	-52.20639	69.03527	44.76344	0.00000
5.41592	0.03899	9.08913	5.87367	23.0072	5.44954	1150.06572	42.40898	5.56591	8.11612	8.72388	9.35683	10.79207	11.04838	-82.4017	69.14194	49.48664	0.00000
9.22185	0.58322	8.31844	10.21965	53.38333	9.70352	1170.28647	32.99425	25.58262	9.66544	7.80593	8.97833	4.25841	13.04946	-0.76667	46.89469	40.81801	1.00000
7.60005	0.18365	7.68144	8.97522	35	7.96433	1059.96065	55.45550	10.37458	9.02615	9.23253	6.52069	10.71017	7.11189	136.51667	61.89994	46.59479	1.00000
5.73217	0.04470	7.46986	6.20453	-28.24	6.80693	1090.17231	56.07933	36.57897	9.81232	7.92137	9.19704	9.37325	9.81918	-48.67028	50.01043	45.70960	0.00000
8.71925	0.17114	8.88135	8.75081	51.84819	9.13199	1103.98633	46.73009	7.50045	7.27128	8.06287	6.74192	6.34918	10.62905	1.26738	32.61397	44.98790	1.00000
9.39860	0.54830	8.33848	10.15650	53.0233	9.16431	1142.74539	31.13203	9.83204	6.79910	7.18760	7.47911	7.80689	7.55144	-1.48119	64.80454	53.63900	1.00000
12.59148	0.23022	6.31218	9.19081	23.29549	11.13152	1092.06652	45.69254	6.20866	7.82553	9.23717	9.13801	3.76098	11.95813	113.82465	39.14627	32.90279	1.00000
10.08659	7.36320	8.50783	12.80045	50.80904	11.00090	1174.12677	39.37463	23.55373	11.23279	6.98571	7.47133	4.86714	14.54863	8.77069	38.19325	24.67849	1.00000
9.18294	1.42489	7.96485	11.14514	59.33333	8.10100	1190.69250	52.61237	-2.24228	4.46055	10.38941	10.12413	7.38976	8.37918	18.28333	67.33789	40.22538	0.00000
10.18557	0.26922	7.35002	9.29394	14.37395	10.37067	1081.40658	31.71488	12.20422	6.82442	6.06661	10.11019	5.34472	10.60333	100.48528	45.89449	59.79351	1.00000
7.47941	0.60696	8.14590	10.25709	45.44694	10.86730	1081.23670	37.16747	3.66266	11.49727	8.14488	8.74934	10.26538	5.76017	8.62118	74.46236	59.73623	1.00000
8.30451	0.09580	6.87926	8.16913	55.1904	6.93488	1146.48647		5.78593	9.67265	7.58698	9.08332	9.39058	8.33723	30.2049	61.32784	37.96348	0.00000
6.12894	0.30503	8.84230	9.51920	45.39402	8.64992	1162.06460	61.60845	5.68162	6.73065	8.80932	6.46666	9.58770	8.09546	9.29109	54.24201	62.51070	1.00000
7.63627	0.05474	7.84155	7.38617	-7.81667	7.12748	1076.15696	18.40070	5.40758	8.92760	8.84200	7.44067	10.26079	8.50255	112.01667	30.93359	51.55110	1.00000
5.35332	0.19642	7.27465	9.06380	41.1053	5.77375	1096.70649	61.27221	-1.80409	9.03837	9.07605	9.88060	7.93324	7.48023	-7.32097	55.98587	25.26832	1.00000
4.06258	0.91965	7.75167	10.67743	6.46346	7.89506	1087.25928	30.23980	11.34648	5.74640	9.23094	9.79304	8.67816	9.53429	-2.31938	70.72146	41.08320	1.00000
7.98418	0.03140	7.80154	5.70604	34.5624	7.56752	1190.89669	48.49677	-2.86510	10.01150	8.11744	8.82176	7.36941	10.68945	38.28402	53.59723	58.09956	0.00000
8.19437	0.39847	7.97643	9.80233	52.4089	5.34240	1124.37826	53.67783	21.49041	8.28757	8.27411	8.36456	5.72670	5.29789	31.3237	43.26797	43.60057	0.00000
9.08425	0.08620	9.07193	7.68677	-19.72806	9.31620	1138.39506	31.17502	2.56603	6.01167	7.71288	9.45469	6.81753	9.83781	-50.19556	50.02691	66.34690	1.00000
8.48894	0.04404	9.15912	6.68863	48.35693	7.18378	1167.68966	28.13950	19.85291	9.67290	10.23191	9.69990	8.35511	9.82159	10.98461	72.52974	51.67232	0.00000
10.96437	0.94565	6.01774	10.70386	36.53333	5.84523	1062.98292	47.36126	28.36841	7.82265	8.58755	7.42750	9.03366	9.46519	136.61667	36.13561	75.43080	0.00000
9.64334	0.06021	7.97050	6.95576	59.33333	8.82157	1073.76627	53.99803	15.11615	6.67123	9.26367	8.49029	5.66496	9.44684	18.28333	68.53374	52.76135	1.00000
9.29671	0.33957	7.73795	9.64712	-26.22861	10.21651	1133.96207	52.54134	29.38450	7.23407	7.82019	7.75707	5.04494	11.61290	-52.67056	75.19242	32.63191	1.00000
7.81777	0.02708	8.71163	3.83301	40.56754	4.82044	1069.83476	40.30093	16.90708	10.21744	9.38298	8.55911	8.39303	11.93302	-89.64066	51.23540	47.28311	0.00000
7.21127	1.12375	8.83842	10.90711	8.79577	11.98034	1181.65084	76.11673	28.60515	9.56120	8.68204	7.06635	9.70538	6.98375	-75.69947	45.98103	18.44988	1.00000
11.15137	0.08193	7.56381	7.93762	40.94065	10.10526	1080.16476	62.33838	13.99511	6.51622	8.32122	7.91821	6.95222	9.46251	-73.99681	58.74521	36.21910	1.00000
9.24234	1.78863	7.38809	11.36964	-5.41667	8.70879	1118.86113	34.81481	22.34697	5.84299	7.62998	7.06368	8.22058	7.84157	38.01667	35.41343	52.65912	0.00000
10.00174	1.32634	8.88755	11.07014	34.4833	8.94656	1079.55488	30.77808	13.32952	5.54992	7.33575	7.15417	8.76143	8.65007	136.84186	52.45848	62.30680	0.00000
8.65968	0.05288	8.39325	7.10494	-7.01833	8.42607	1053.18903	31.65271	11.74699	6.05750	8.60563	9.00737	7.52477	8.84356	107.60389	41.30925	42.65908	1.00000
9.09416	4.32321	7.40347	12.26806	51.64316	9.60654	1097.79098	47.20629	23.12200	8.42679	8.77984	6.92325	8.48803	9.87948	-0.36053	64.09899	47.58163	1.00000
6.64819	0.22432	8.31417	9.23954	3.02013	8.97258	1053.26190	49.15831	18.05982	9.31344	9.81039	6.36721	9.03978	7.26200	30.91105	42.54493	66.63475	1.00000
10.47644	0.13743	8.67704	8.66858	50.18545	8.75967	1170.76700	51.20049	17.12090	8.84731	9.23777	6.27254	5.75266	7.85484	27.06365	57.01784	63.39458	1.00000
5.87723	0.03660	7.81939	6.42806	60.18427	5.18047	1070.65883	49.92271	4.78587	9.72409	8.40583	7.94597	9.99487	9.75948	24.95034	73.85689	40.44091	0.00000
7.66595	0.02749	9.73729	6.31676	32.17629	7.78570	1080.01453	42.26298	12.20985	10.50274	6.87902	8.26368	8.44831	9.31570	75.06583	51.48002	56.71694	0.00000
9.25419	0.23356	8.67260	9.19465	43.61092	8.97778	1127.99597	55.14228	21.75970	4.91620	8.25133	8.28943	8.49554	6.95323	3.87723	48.27130	51.68071	1.00000
7.96077	5.81962	8.13207	12.56598	-0.71667	10.33376	1076.92293	43.00637	20.95264	4.55348	7.76246	9.67214	7.86659	8.66499	-48.52333	47.32301	22.48693	0.00000
8.43037	0.07685	8.18842	7.72792	-34.64966	14.22646	1145.08923	58.75325	10.60557	8.06977	9.76554	9.77714	8.17905	10.07096	-58.38341	51.69847	59.39254	1.00000
10.06296	0.06854	9.21983	7.66940	68.79833	9.15219	1093.88905	42.35368	16.56120	6.76713	9.24859	8.05576	6.25491	8.54438	16.54165	64.21963	50.24435	1.00000
6.75726	0.03988	7.59906	4.88578	-19.65	5.48419	1053.90916	39.70191	14.30746	9.04644	6.82558	8.25936	10.10230	11.11381	47.31667	53.14044	49.85586	0.00000
10.33538	0.66655	8.51676	10.36113	15.46063	11.13921	1051.49638	60.66312	21.29831	5.20186	8.05973	9.62334	6.29004	11.14777	99.89166	73.16932	55.50361	1.00000
10.55234	0.09079	9.23503	7.66662	39.33427	6.55039	1051.09663	53.77752	18.15970	8.44106	7.93702	8.37266	7.16734	6.60582	-76.43941	52.90190	44.96230	0.00000
5.58215	0.05506	8.69191	7.43313	51.955	5.76929	1174.74445	48.71298	-2.17727	10.26646	5.80482	6.67807	10.99246	7.93410	5.22778	37.83309	25.44696	0.00000
9.25201	0.11096	6.45894	8.36712	48.21644	8.84926	1075.86403	34.02550	18.58154	6.61926	9.55895	6.90180	6.37287	8.99580	9.02596	34.44203	43.82364	1.00000
8.66240	0.09601	6.74440	7.98966	-4.06667	8.91178	1137.89226	50.47209	4.60666	9.16942	9.26012	6.56696	8.35216	8.89940	37.73333	25.86498	37.27850	0.00000
9.75511	0.05750	8.03980	7.24332	51.40944	9.00806	1139.95049	32.78372	15.03962	4.85157	8.24381	8.24799	9.15885	6.60212	46.04833	43.84780	39.45549	1.00000
6.89157	2.80946	6.71159	11.82656	35.30889	9.87085	1060.19764	29.30163	14.27144	12.68383	7.98685	7.77024	9.98395	3.62204	139.55028	62.69481	68.47624	1.00000
8.97374	0.15341	8.65397	8.78185	48.98693	9.32241	1081.14903	45.30237	5.15506	4.60740	8.26806	8.26934	9.20970	8.75558	2.44892	80.92747	62.85524	1.00000
9.10368	0.34094	8.84263	9.66237	36.02506	5.20558	1069.86390	40.22958	13.55877	9.36068	7.88317	9.47670	6.76597	6.72588	-86.77917	61.38311		0.00000
9.29102	0.04037	8.97845	6.87178	50.80019	5.70284	1060.13368	19.74067	26.39780	8.54554	7.60930	8.57664	5.03155	5.49077	7.20769	17.33938	46.84049	0.00000
8.40346	0.72378	8.62763	10.44775	18.51957	8.55622	1182.02839	38.15563	13.79744	7.18427	7.41623	7.46512	7.10651	7.31662	73.85535	61.63764	49.09415	0.00000
3.67353	0.12347	8.90245	8.47763	1.6	5.18688	1080.38718	50.36899	-10.31180	9.15981	7.56478	8.26970	14.05154	6.70997	103.81667	48.18919	51.93742	0.00000
6.16094		7.81987	7.63892	-22.9	9.28394	1061.58632	26.32145	18.75506	10.13164	6.83142	7.00620	8.18302	8.82926	44.53333	75.99492	35.87332	1.00000
8.10722	0.04412	8.64391	6.55972	8.88649	7.94565	1177.96753	51.11749	13.26814	10.53157	9.60839	8.36129	8.18932	9.13488	2.59753	40.40125	59.66404	0.00000
5.02206	0.57146	9.30712	10.18763	30.35028	9.12259	1173.39815	36.64161	10.73224	10.15386	9.41363	7.90810	7.94277	6.85212	112.19028	57.19639	37.40310	1.00000
8.17075	0.66500	6.16731	10.34294	16.455	9.23555	1121.07072	55.30043	15.54472	11.77852	7.74137	8.26607	10.34551	3.65031	120.5875	56.18693	58.79347	1.00000
7.50861	0.14196	7.62919	8.40052	-1.26753	6.82437	1173.25693	26.21814	19.27544	5.81486	9.00015	9.84031	3.90136	5.41368	116.82887	63.84356	47.70487	0.00000
5.85365	0.02974	8.91604	6.88482	41.16704	6.28098	1128.65226	54.14225	9.97053	9.30624	9.11020	7.47681	10.47469	9.33672	-73.20483	59.93383	42.66458	0.00000
6.46493	1.62441	8.33258	11.28095	45.0408	10.68573	1163.16688	64.06923	12.57189	11.20402	8.33844	10.57216	8.66683	3.90087	-93.263		60.66539	1.00000
10.88739	0.15109	8.21332	8.57008	23.9028	8.98515	1078.38210	51.81480	-3.96033	8.23831	9.42477	9.43333	5.36111	8.57259	89.11943	56.54643	61.75182	1.00000
8.41167	3.86114	8.51123	12.15287	14.37395	9.96398	1198.44874	57.19537	21.14139	6.06302	7.66809	8.93437	8.02293	8.50482	100.48528	57.34811	58.40038	1.00000
9.60185	3.56038	9.56304	12.07172	12.25282	8.07200	1061.82384	49.80862	15.24245	6.84212	8.85846	8.37511	9.16551	8.69316	79.41727	59.72523	54.71493	0.00000
7.82155	0.05407	9.74987	7.51177	35	8.44119	1075.38954	59.61201	46.93052	6.69266	8.39186	8.36782	4.91797	9.56681	136.51667	29.19148	67.80716	1.00000
5.46961	0.46429	9.60490	9.97698	34.06635	7.36996	1116.45203	44.34751	15.40133	9.07247	7.05919	8.70094	7.23174	5.97712	-84.67837	63.43450	41.92169	1.00000
11.28404	0.33230	8.03921	9.61432	32.17629	8.31877	1100.65727	16.60687	15.97598	6.54703	7.02625	8.93940	9.15900	9.43031	75.06583	34.04049	35.14735	0.00000
6.02263	1.10614	8.70887	10.87953	38.07789	10.65221	1064.17691	55.04365	16.28938	9.43227	8.62765	9.72881	9.04054	6.31748	13.44275	44.46347	62.43678	1.00000
6.31430	0.56925	10.12144	10.18033	17.54907	11.18903	1191.03439	46.07370	26.25650	9.61629	9.40757	8.44469	7.92863	6.32651	82.85749	44.07243	80.73796	1.00000
10.74421	0.15150	7.94329	8.66479	54.8421	9.36493	1111.47980	21.10338	8.59703	7.37956	8.75053	7.99304	6.29727	8.18087	46.5813	47.40806	29.74789	1.00000
9.35616	0.04374	6.48487	6.59700	47.80527	7.80915	1101.38192	48.45464	32.18615	6.49354	7.83154	8.65251	6.54447	7.03316	-122.24064	68.83896	44.63942	1.00000
8.29433	0.83403	8.78277	10.59628	2.2139	9.58774	1181.98920	48.26177	11.77735	8.38755	9.13168	6.48117	8.29255	11.82784	102.3278	30.54833	49.27232	1.00000
8.45742	0.63656	8.35553	10.31759	7.83389	9.09566	1126.66477	44.45361	10.33849	5.28039	7.51583	7.46111	6.71803	5.48919	-72.47417	67.16038	59.39077	0.00000
8.64771	1.01832	8.36884	10.78157	37.95143	9.03961	1186.31448	60.36158	9.23499	8.55052	9.39035	8.97098	5.78740	9.37603	-91.77127	55.54210	38.20573	1.00000
6.79246	0.05279	5.98349	6.94544	18.03496	8.26771	1078.31709	78.67441	36.56799	9.48159	10.47766	9.83243	9.12171	9.28349	-66.8499	66.63502	31.17733	0.00000
9.14710	0.40914	8.14027	9.83515	34.65918	4.76800	1190.55476	52.81025	15.57637	7.04807	7.67714	8.53047	6.13403	6.14186	109.22921	65.52009	56.18973	0.00000
5.04717	0.11029	8.32691	8.03552	52.4089	7.44261	1184.36336	49.79092	26.76447	9.03720	7.12072	6.69465	11.60971	7.81483	31.3237	40.26879	64.68435	0.00000
