CO	NH3	PRES	PM10	PM2.5	O3	SO2	Pb	PAHs	CH4	longitude	latitude	CFCs	H2CO	warning	NOx	TEMP	C2H3NO5
9.47743	8.77468	1095.13319	8.55573	7.54011	6.23728	7.86943	48.92404	9.63739	4.61351	-96.39774	30.16688	60.61741	32.07327	1.00000	8.57324	9.30398	7.44636
8.13717	6.19966	1072.05812	9.87797	7.41116	7.93555	5.12665	54.10620	5.81146	8.63395	-75.64963	40.24537	40.68019	79.48792	1.00000	8.28346	22.48560	24.14867
10.18875	7.50146	1068.75363	7.63633	11.08732	9.46737	5.96520	49.63613	5.40109	7.30003	33.9162	51.67822	45.17794	54.55439	1.00000	9.10744	12.84420	3.64049
11.04694	8.79151	1117.63348	7.89299	6.60666	12.38016	10.56598	49.85886	9.36694	6.59544	123.89071	10.31672	33.16138	34.56579	1.00000	6.49789	9.77594	4.11547
8.56544	8.17484	1078.61715	9.45896	10.55937	7.25317	7.16727	40.40023	3.93785	8.01593	-77.37331	37.60876	62.07041	47.10733	1.00000	6.90454	14.34436	15.63180
8.67633	7.42569	1132.11736	6.70416	10.42793	8.22795	9.52131	36.12738	9.10163	6.58553	-2.68758	53.69786	51.53881	69.58658	1.00000	7.95449	14.38210	2.12082
8.44998	8.72779	1085.36078	6.49044	10.96711	7.92201	10.20399	46.10751	8.62426	7.18952	-73.75335	45.4473	40.84078	49.57293	1.00000		7.17500	0.92147
8.98428	7.09371	1160.37047	6.90995	8.19623	11.07295	9.77003	77.62057	8.26062	7.55675	-119.0376	34.21639	58.92388	47.23045	1.00000	8.16361	24.41995	2.04511
7.05345	6.32297	1111.64627	7.25453	9.82398	8.05793	7.61650	47.60500	7.24452	7.44614	33.9162	51.67822	57.26085	52.02454	1.00000	7.45644	42.28083	2.87302
7.95693	8.98587	1173.09233	7.51958	7.03499	7.96356	5.67552	22.80876	6.62164	9.59960	71.57118	32.87533	48.69090	62.93798	1.00000	5.91265	36.74216	2.59003
8.79241	9.57773	1067.30549	8.23631	6.57841	8.59848	8.99558	53.34589	5.85916	6.86739	70.96699	30.46907	59.96224	75.27142	0.00000	7.58615	23.44826	
9.73014	8.39265	1067.55769	7.67207	9.75797	8.68356	6.14828	58.57565	6.94506	8.93526	-99.32556	19.32889	42.54928	34.73314	1.00000	7.96509	19.77077	4.30931
9.18787	8.66355	1088.62639	8.45484	6.11939	10.75371	7.32752	54.18456	6.87523	5.88608	111.50861	32.54278	45.27851	62.19932	0.00000	7.09322	11.77784	6.61285
9.49096	8.02348	1198.23637	8.74648	5.77891	10.74999	8.94610	51.80125	5.81897	4.90198	13.63617	50.50301	71.23037	71.65089		8.71436	17.32039	8.75145
10.93765	7.14018	1183.37440	7.58598	8.76073	8.04141	7.07326	75.47163	9.15329	5.22470	-88.64235	46.09273	54.49037	58.47842	0.00000	6.80405	33.89122	4.17722
10.12780	7.22411	1128.47072	6.97576	6.56717	9.81217	9.80605	47.22053	7.83841	7.03576	68.75915	27.52948	59.23754	62.65879	1.00000	6.47909	5.53551	2.11563
8.09773	8.07298	1161.37093	8.25885	9.83616	9.40832	8.69728	54.85507	7.75783	7.47573	-73.89125	40.67705	50.51066	52.49454	1.00000	7.49741	32.35562	6.82559
7.47841	7.18178	1077.46979	8.62907	8.97514	5.06310	5.79345	42.73497	8.72054	6.67628	73.08333	19.21667	54.99943	37.58449	0.00000	6.25436	20.11166	7.81374
10.25467	8.48924	1140.64935	7.87232	7.30640	5.37501	8.90867		5.08986	8.58549	106.88324	47.90771	47.18349	74.03545	0.00000	6.49637	7.22388	3.67077
9.02507	8.24365	1194.75406	7.78432	8.87120	8.71967	5.03218	70.62823	4.93553	7.98099	77.70636	28.98002	34.56920	21.66095	1.00000	9.71499	42.07271	3.70910
9.72634	6.66492	1079.52703	6.45267	10.02464	7.14022	8.32292	34.45025	8.56953	10.52804	79.883	6.9909	62.62887	54.67564	0.00000	6.83072	6.40757	1.97644
8.50072	6.66239	1166.76596	8.26567	9.63739	8.65681	8.28334	62.26383	9.62240	5.83511	120.74792	41.09822	33.35507	48.97188	1.00000	8.88805	6.83778	7.23353
	7.45532	1162.58599	6.46170	6.37153	7.86455	5.78362	47.80561	7.73079	11.05515	68.49143	25.80565	40.40422	61.99436	1.00000	7.01192	2.37342	3.20694
8.61559	7.59797	1140.48721	8.83086	7.92037	10.21651	7.29425	53.25227	8.24686	10.07220	135.21667	35.06667	9.24266	59.20472	1.00000	6.85018	6.98359	9.29946
9.78706	8.27215	1052.26971	6.19360	9.29896	10.01319	9.47023	51.79471	9.44310	6.18478	-4.21376	55.82885	37.07319	72.86537	1.00000	7.37221	35.44842	1.35796
8.47200	7.25729	1129.05505	7.64124	8.99428	9.59464	7.40084	60.55533	6.34471	8.33888	8.52462	47.30997	26.84279	46.49176	1.00000	8.09675	10.97533	2.98243
9.19920	8.37476	1091.79062	8.08051	6.04965	8.52555	9.01429	43.57945	7.09364	6.63341	11.34046	50.72043	44.54895	49.61082	0.00000	5.84653	16.64204	4.94976
11.83523	7.20101	1132.67218	6.24211	5.47110	6.43186	9.17682	36.46163	7.02689	7.92979	139.55028	35.30889	21.54005	44.06209	0.00000	7.32124	2.42776	1.37633
9.47241	7.56945	1181.56445	7.74859	9.87910	7.16846	6.21125	51.47245	10.23012	6.94712	-0.36053	51.64316	46.66816	57.30988	0.00000	7.98664	2.68150	2.77381
10.91767	8.94515	1118.34811	8.44463	5.88156	6.81712	9.84077	72.17287	11.93382	3.64937	-53.13722	-22.92306	51.43386	31.81935	1.00000	8.59877	11.01681	6.10784
9.47371	8.50900	1192.70432	7.44081	9.44559	10.64438	6.86942	60.93911	7.38913	8.18020	7.00417	52.26083	48.12725	32.11450	1.00000	7.18821	21.16845	3.94826
7.19114	8.43901	1092.49965	8.24537	7.78578	12.67243	9.62354	50.57686	5.20103	11.03148	114.51667	33.78333	43.27133	57.87566	1.00000	8.34342	12.46447	5.82396
7.68762	6.99681	1057.93514	6.77011	5.15767	9.76586	5.20529	25.43184	8.45710	9.76024	-1.64295	42.8139	57.92857	66.35673	1.00000	7.11786	17.92433	2.67927
11.54052	6.85076	1073.16848	7.14864	8.73870	8.64867	11.04462	47.46571	10.54675	5.15095	-87.66561	41.8542	38.40739	60.21345	1.00000	8.65786	3.28263	2.11022
9.48639	9.94659	1083.15121	7.88299	9.61650	9.98859	11.23228	25.82573	6.87044	8.68336	14.39024	42.22718	47.45613	23.81776	1.00000	7.49440	13.14942	3.76967
11.13833	8.42418	1087.65724	6.90619	6.14180	6.92461	8.69058	60.09930	5.29360	7.49916	99.95469	13.51825	42.78336	37.15591	0.00000	9.17116	41.69130	1.45900
9.25550	7.11340	1180.01349	8.24950	9.69463	6.16412	6.22560	43.36187	6.76614	7.69797	-118.10583	34.09611	31.42326	45.70579	0.00000	7.62090	15.59167	6.55399
9.37449	8.50482	1124.00272	7.63759	9.95674	6.79268	4.35053	53.44042	6.69514	5.17684	-88.27205	44.27804	48.57855	62.74659	0.00000	7.12137	28.85912	3.61550
8.35617	7.68614	1157.76704	7.59714	9.10798	9.54367	8.44820	48.95456	8.13803	6.99818	14.43865	40.87329	71.50184	64.50857	1.00000	8.12016	4.41900	2.17624
8.94800	9.17536	1140.46005	8.23708	10.79934	8.61473	8.16126	51.17943	5.02262	9.16224	-60.47389	-34.64167	54.26280	56.44046	1.00000	7.53369	17.56071	5.79147
6.73224	7.94689	1131.93951	8.17452	6.20948	8.55863	7.29802	32.57584	8.00487	8.33421	37.49338	55.62047	55.56636	41.62790	1.00000	8.63406	24.48931	5.18574
9.72265	8.64827	1120.80999	8.42295	6.61193	6.93743	7.70257	51.11838	10.23319	4.25763	-70.20749	8.62261	45.57448	60.55798	1.00000	7.96448	15.96769	5.68215
8.31731	7.07480	1098.16473	5.94797	5.82931	10.28583	8.33030	71.28767	8.56295	6.01278	117.7	35.85	32.92423	46.44777	0.00000	8.39545	19.18784	1.96224
10.26912	9.33244	1125.93637	8.56678	9.34741	8.95795	5.13987	54.95038	7.90701	8.78456	-122.40433	37.71715	32.80802	39.95773	1.00000	6.37695	32.44694	7.72858
12.23066	7.20118	1094.22149	8.38262	10.43911	9.71615	5.72680	71.78657	8.48548	4.78680	51.67462	32.65246	51.90278	45.12898	0.00000	6.89046	22.72310	6.62737
8.45949	7.75499	1082.94321	7.51452	9.33922	9.40610	7.24639	64.67911	9.57237	5.54103	79.82979	11.93381	35.48310	67.66621	1.00000	8.32520	7.20837	3.77199
8.17847	7.36172	1194.32013	8.12255	9.26166	11.72616	9.54759	58.14455	7.95288	8.20371	40.17171	58.1908	31.56716	44.06318	1.00000	8.86719	20.96455	6.23387
8.44101	6.69909	1158.73492	8.24916	6.91451	9.84527	9.04548	56.15426	5.07732	5.74995	-77.02303	38.70734	35.70218	39.10229	0.00000	9.23596	30.96902	7.14288
5.97019	7.46604	1179.95923	8.39231	5.21430	10.76347	7.34744	48.82531	4.42855	10.75978	39.8302	64.5635	46.58846	58.97130	1.00000	8.05701	14.47306	7.00247
8.98919	8.40134	1195.74505	8.09678	5.95865	9.84703	9.28639	64.76051	5.84375	5.45648	-73.20483	41.16704	36.99431	64.38091	0.00000	8.54560	-0.02516	5.17388
6.32143	5.08690	1103.19439	8.78747	10.62988	8.36697	7.36556	62.35076	8.03365		-76.99081	38.96372	63.75993	35.46522	1.00000	6.33993	31.63211	8.33993
7.37546	7.68421	1121.98348		7.63332	8.78579	7.51144	68.05694	7.69945	7.14854	-113.3187	53.51684	37.13999	66.88804	1.00000	7.62419	13.08057	3.56535
9.48755	7.28674	1083.95288	9.94610	7.38502	8.29492	8.62055	54.57735	4.30694	6.92758	77.40858	24.05979	53.32821	50.02835	0.00000	6.43636	-1.82550	25.63951
9.10615	7.32405	1196.76545	7.21713	9.75325	6.41211	5.39647	39.10769	11.81672	6.42305	36.7138	35.95664	31.99539	70.17246	0.00000	6.34186	6.77087	3.23239
7.87920	7.69905	1058.32831	7.24675	9.62413	9.42546	7.40381	36.68549	7.50370	7.09697	4.86667	45.51667	58.54572	46.45067	1.00000	9.06017	24.80876	1.63389
11.06620	6.92685	1137.87161	6.67850	9.89168	7.16033	3.42097	55.07150	7.52735	3.37118	46.04833	51.40944	50.03171	20.88461	0.00000	8.53233	19.09734	1.82898
11.85564	7.43818	1064.34048	7.52434	8.52911	8.14029	6.85619	49.20275	8.35336	4.95352	0.30367	51.38673	35.24137	65.33763	0.00000	6.87472	18.71040	3.90965
11.52362	7.59467	1185.98640	9.91919	11.54567	9.17661	11.90040	59.65269	11.52951	5.10431	11.18709	48.73218	27.95573	19.88160	1.00000	6.81697	11.61174	23.95902
10.61628	7.24559	1074.14199	7.05000	10.99569	8.20092	6.49759	48.76210	8.01101	8.71584	34.37389	40.1675	53.13503	53.54888	1.00000	7.28855	16.81781	3.49017
9.53119	6.75405	1192.88342	7.58844	5.59319	8.60430	9.22065	51.84844	7.74996	6.42771	-82.4017	23.0072	79.37694	43.64259	0.00000	8.53867	26.83907	4.10327
8.00758	8.29015	1142.28466	7.04176	9.85360	9.40757	7.93125	51.31359	8.21036	6.88280	9.29109	45.39402	24.58639	41.29537	1.00000	6.80058	-0.51560	2.86682
8.95510	8.47631	1190.63496	6.67586	7.27821	7.17090	9.18060	44.45689	6.57107	7.94742	129.96972	33.4425	44.57099	55.64130	0.00000	5.98684	32.92233	2.51242
10.27049	8.08765	1156.66929	7.45817	9.71517	7.95154	5.60273	51.39008	8.08432	9.86964	2.59753	8.88649	30.83038	37.38272	1.00000	6.63093	28.47135	3.31450
8.31617	8.92837	1065.05846	6.03657	11.91383	8.12779	9.58444	43.17113	9.73545	6.38370	75.11937	20.88098	52.63612	62.16431	1.00000	7.26169	-1.98653	1.91594
9.63944	8.90399	1144.15627	7.27612	12.44000	6.93425	10.13171	31.97823	11.52970	4.68592	119.58627	23.5654	57.81786	20.18955	1.00000	6.60985	29.91762	2.35789
6.82077	7.80506	1186.63889	6.46014	7.71267	8.76490	8.54030	49.88264	6.98066	7.64407	51.49621	36.64852	30.57982	41.68790	1.00000	8.48060	8.68523	2.53759
8.91220	5.92160	1060.20760	7.81355	8.46650	7.74031	8.42388	39.73719	9.82357	5.34038	9.72749	48.28259	69.26209	45.54166	1.00000	8.37422	24.53986	4.21615
7.01814	8.18294	1171.81989	7.61684	8.57335	9.23619	7.11598	63.49915	6.61164	7.85119	44.02488	32.61603	13.88795	38.44714	1.00000	5.99812	6.87663	4.09452
9.26844	7.12641	1102.44272	6.48611	10.95110	6.48328	4.93405	49.98884	8.57560	8.09034	114.51667	33.78333	61.92037	24.87781	0.00000	9.68210	9.07906	2.67344
6.44593	7.37138	1064.44827	6.53853	7.52228	6.95840	7.05667	47.20841	4.95408	6.62680	65.50917	44.85278	57.22105	46.99776	1.00000	8.76242	17.00352	2.02825
5.94437	8.47162	1158.30873	8.35842	11.06541	8.38514	7.82439	55.51519	7.17807	8.16963	35.90057	56.85836	48.55932	26.31336	1.00000	8.88795	20.09521	6.07326
7.07520	6.34412	1181.67528	8.89670	6.42906	11.38224	8.14794	41.10747	8.90353	5.35173	12.53463	55.67938	29.89608	60.29241	0.00000	8.36643	21.58300	10.15449
6.52689	6.16247	1152.26781	7.71900	8.09993	3.80874	5.78913	60.72332	8.31104	6.64678	-89.64066	40.56754	38.37393	38.86921	0.00000	8.22392	36.28302	4.15604
9.41916	8.26801	1096.82966	6.99742	9.99382	8.04918	5.96460	49.78918	9.17044	5.73103	29.00974	-24.19436	54.71107	44.66952	0.00000	7.37808	11.85999	2.87383
8.86826	8.95039	1155.91226	7.98273	9.45084	6.40502	7.26821	65.56541	8.84855	8.47877	8.86374	44.89784	43.73349	35.49919	0.00000	8.90267	1.75456	3.05749
9.86419	7.97592	1090.33936	5.30457	6.68759	9.04778	4.75210	62.36744	11.08514	11.82251	78.15794	12.1277	35.96162	44.85487	1.00000	6.99656	30.41196	1.37312
10.30734	7.74411	1075.02645	7.71736	5.29473	8.42813	8.19498	72.07507	7.31246	6.87137	24.6522	60.2052	48.88184	67.61051	0.00000	7.27381	10.26894	4.75573
8.72782	7.03800	1098.50113	6.68480	8.53451	6.64886	6.45196	61.12804	9.93635	5.25979	88.18466	22.19303	44.60887	45.06435	0.00000	8.32270	12.92743	2.19789
10.53579	9.13920	1170.88501	8.01235	10.15495	9.76349	10.64725	42.72002	9.28237	6.38588	21.32778	42	49.78923	22.38929	1.00000	9.00165	10.56179	5.50577
10.38962	8.68299	1141.66711	7.54351	7.28547	9.00827	9.95057	63.10594	9.99229	5.54820	-73.75513	40.60538	46.16991	39.37965	1.00000	9.96596	11.28842	2.95842
7.94520	7.51383	1077.73435	7.15866	7.64956	12.19485	8.91536	42.68057	8.02667	8.05087	13.29371	52.53048	41.03392	48.44042	1.00000	8.07065	24.14564	3.51870
7.79193	6.80108	1161.30767	7.01136	7.28994	7.66226	10.47356	46.33547	5.22163	7.08255	8.86374	44.89784	53.98501	42.46243	0.00000	7.98912	34.37505	2.43541
7.50599	8.92304	1058.91164	8.11824	11.05741	9.63051	8.92261	36.61674	7.44520	8.06384	51.67462	32.65246	64.33528	51.82615	1.00000	7.69795		6.07078
9.19338	8.59862	1068.78883	8.01359	8.41582	5.25701	7.38115	50.42369	7.66376	8.13222	-80.22588	26.2173	65.12887	58.13857	0.00000	8.55627	-0.45563	4.65609
9.75361	8.66408	1193.88751	7.68570	10.53093	10.17095	10.13559	52.39693	10.10583	6.17429	34.02537	38.37255	61.43406	78.70069	1.00000	7.29568	7.09203	4.55542
10.20368	7.63664	1108.99227	7.16413	8.86961	9.61609	4.35783	58.59955	5.70141	10.66925	91.61356	26.44931	51.80263	60.42019	1.00000	8.53613	42.29509	2.24849
6.82442	7.42897	1146.73563	7.18181	6.57794	11.59710	9.70371	56.34166	6.51725	4.03100	-50.00639	-25.42944	57.83438	42.09791	0.00000	4.43979	-1.15473	3.71171
9.81974	7.70285	1114.95127	9.57560	11.84302	10.03160	11.06360	52.89564	7.66028	7.97680	24.43973	0.76755	46.78153	48.93623	1.00000	8.64696	15.36418	17.67683
7.94542	5.66270	1095.68357	6.77811	9.13474	5.03197	4.74998	58.30807	7.30082	5.52774	-1.32471	51.40148	69.67977	56.34820	0.00000	6.50408	28.30562	1.40671
8.72544	8.54240	1167.34738	8.60587	9.44429	8.50583	7.27461	46.25440	9.31042	5.40980	29.47306	0.49113	51.56993	71.63370	1.00000	7.30889	10.43298	6.65819
10.84481	8.26359	1132.46863	9.12938	12.06503	8.49252	7.78230	51.89111	6.29862	12.26278	-1.48119	53.0233	70.67439	54.02963	0.00000	6.91610	10.40423	10.94557
9.21157	7.67513	1054.06603	7.17647	8.81470	8.07294	5.10128	57.90486	6.08490	8.23173	74.83554	14.62072	24.56966	63.21863	1.00000	6.74326	25.33384	3.05662
9.02318	8.01672	1111.97240	8.13592	5.87433	10.65001	8.18467	41.69413	6.29898	5.15954	-82.61573	41.24255	63.52992	67.22845	0.00000	9.59521	19.66361	5.22891
6.16326	7.67783	1117.12699	7.13852	6.76145	8.91211	7.56766	36.58457	4.29873	8.62295	5.37429	51.03427	24.98054	28.70081	1.00000	7.02410	22.14083	3.27427
12.03704	7.47745	1075.53134	6.24703	11.96264	11.58619	5.87544	35.26554	6.48634	9.74576	-87.70172	41.72059	42.12504	15.17294	1.00000	9.20638	5.32151	2.02700
10.09672	9.99855	1106.63176	7.67306	11.35884	7.42437	7.66202	32.84852	8.14899	8.88973	43.83992	55.39485	41.87234	70.60491	1.00000	8.56637	14.77292	3.78870
8.81521	9.26509	1181.84292	8.38113	6.27264	5.80512	6.09479	44.62318	10.29879	3.59553	105.75635	10.29085	36.24898	66.49727	1.00000	6.29449	6.89099	6.44737
6.98209	7.53409	1139.05581	8.27768	7.43068	10.71141	7.89969	53.12746	6.24488	8.74638	11.32903	50.9803	42.66971	68.86533	1.00000	7.00053	23.94659	5.30708
8.94751	8.15619	1173.02570	7.57828	7.13232	8.61313	8.09660	49.07695	5.42334	6.85328	14.66737	41.55947	43.51120	52.68431	0.00000	6.05493	23.12892	3.20903
10.83527	6.91752	1082.80872	9.98635	8.18907	10.50412	4.32370	67.17000	9.64703	10.45302	126.28333	45.35	40.73751	51.48832	1.00000	6.46172	11.09803	26.30587
6.32459	6.92542	1191.75450	8.36323	8.79390	7.71169	8.89960	82.88025	4.03257	6.62697	-74.26419	4.73245	44.12599	68.81210	1.00000	8.29620	23.96132	7.12167
8.52574	6.60073	1188.23426	6.79605	9.04908	8.52560	8.90967	57.63397	8.68004	6.60221	48.87498	38.45598	49.16778	27.45112	1.00000	5.60868	29.15390	2.42003
7.73639	6.54091	1093.02857	6.12719	8.07089	9.45129	8.88675	66.82916	7.93736	7.60194	-88.27205	44.27804	59.88233	33.68939	1.00000	6.76454	10.30806	2.06332
9.90861	5.41217	1179.58628	7.97035	7.30920	9.23273	9.38823	43.50772	9.34522	5.94703	86.68363	23.49668	55.14553	57.07865	1.00000	5.86430	21.94823	4.34896
9.56294	8.81732	1089.38351	7.15464	8.04864	7.16609	6.21710	70.10672	10.63947	3.38403	-76.99081	38.96372	47.68570	59.35705	1.00000	6.84270	21.33503	2.72905
7.62173	7.93776	1150.79689	8.22231	9.50138	6.85814	6.02082	23.92337	12.21092	5.62967	121.3152	14.14989	57.94862	37.59185	0.00000	8.50633	14.27483	5.56791
10.14314	8.30004	1159.69744	8.31915	10.50060	9.39402	6.85564	47.19551	13.54673	6.22681	-88.31476	36.61033	39.17856	53.74530	0.00000	7.75867	32.87924	5.39220
8.61002	7.13771	1199.86161	6.98368	11.40800	7.18300	4.42131	42.04035	9.97123	6.99475	38.15035	49.41029	37.83511	41.97312	0.00000	6.78196	26.98441	3.65864
9.63745	7.97607	1103.63254	7.22887	8.01702	8.92872	4.11271	50.40527	6.36306	9.95867	29.00974	-24.19436	59.09742	53.96635	1.00000	8.01752	10.49372	3.00333
9.16011	7.32600	1168.22533	9.20441	9.81879	9.84646	7.73192	48.53298	6.74210	8.95988	88.28637	23.07492	57.07021	58.93453	1.00000	6.60595	12.67184	13.03329
7.46752	7.31640	1089.65833	5.57639	11.83230	7.97870	7.08096	49.24955	8.99307	5.93699	11.34046	50.72043	31.93539	54.43701	1.00000	7.20604	25.72229	1.44198
10.10574	6.51602	1058.03526	7.57422	11.10068	10.65319	11.50080	47.99464	10.15446	6.72844	13.57661	37.31065	39.62348	79.06868	1.00000	7.20480	-9.11246	3.85274
11.08488	3.87031	1058.00685	8.07138	9.47003	6.32113	1.65940	52.55309	7.10511	6.36324	-0.29825	51.39148	36.25609	69.68217	1.00000	7.89279	7.30945	4.47038
7.47675	9.32412	1097.67684	9.26781	6.35969	9.56679	9.65289	53.62165	6.59538	5.68917	-53.13722	-22.92306	36.46443	76.88177	0.00000	7.99316	35.04053	13.19426
9.55345	9.65539	1164.36960	9.20101	8.91652	11.68627	11.85980	21.52584	8.60267	8.25428	-71.10077	18.20854	53.09576	90.22685	1.00000	9.19026	29.36693	13.51863
9.61531	6.64971	1095.95021	8.06240	7.52510	7.13017	8.48662	62.17281	4.22720	7.75832	5.03586	43.83125	49.30010	68.82025	0.00000	7.59386	25.22005	5.01549
8.21890	8.49748	1137.26121	5.58960	8.19181	8.67414	7.63735	59.90576	6.57307	7.38968	-96.39774	30.16688	29.12656	62.77635	1.00000	8.02347	11.51421	0.18333
8.46793	7.47355	1116.63756	6.06596	8.98398	7.51470	7.78050	44.56520	10.91205	4.57562	37.49338	55.62047	53.56445	62.92026	1.00000	8.02058	20.76915	1.07430
8.79149	8.22230	1097.23928	7.80939	7.32812	6.89950	10.03147	33.30836	6.65117	7.87598	121.3152	14.14989	52.26844	71.43749	0.00000	8.51867	-2.31076	4.55277
12.40849	6.45123	1145.80162	8.02519	10.78360	10.16544	4.26808	58.54518	8.00117	11.46471	-2.98884	43.32686	36.65475	46.50290	1.00000	6.73864	34.41706	5.11234
10.53754	9.02375	1099.80464	8.05663	11.39275	8.51063	5.23706	39.16938	4.32837	7.94130	-99.32556	19.32889	71.13803	50.68064	1.00000	6.93951	25.45025	5.57653
10.11245	7.54944	1074.31783	7.00111	5.82360	8.82078	8.63666	46.37314	7.59198	7.03547	68.11759	26.9423	51.24764	47.33544	0.00000	8.24609	1.23671	2.73494
7.52311	7.86343	1187.27091	8.53615	8.39226	8.06672	6.47881	49.44754	8.91820	5.73397	85.94001	25.49043	75.43897	37.20053	0.00000	8.06684	4.61549	7.29486
10.46870	7.09623	1138.73087	6.58584	7.72865	8.51180	10.33357	55.34799	9.88761	5.70895	99.1625	3.3285	54.43588	40.59979	1.00000	7.68969	18.72056	3.23391
7.32085	9.61033	1169.02342	7.10650	8.15030	10.81231	8.47916	57.64879	4.89623	9.18056	-100.88023	20.21322	39.66983	44.60792	1.00000	7.85099	11.55075	2.81698
6.96499	6.94108	1118.23327	7.75110	9.33169	3.81674	5.41177	49.05410	8.45901	8.49232	2.31889	35.21222	37.30138	66.59898	0.00000	6.42508	8.46001	3.23339
6.79989	8.13545	1118.52314	7.06688	5.49615	10.86754	7.77872	57.10626	7.32611	11.44834	-1.48119	53.0233	60.93617	21.84300	1.00000	6.13876	21.20500	2.95175
7.36096	7.92566	1050.75970	8.94506	9.08297	8.38385	8.81335	60.11517	5.75804	8.32087	-0.74934	51.62907	19.22486	35.83780	1.00000	6.82759	6.91390	10.08013
9.73258	6.18493	1194.90886	7.66323	7.73998	12.14137	5.11356	46.14013	6.12859	11.53490	-97.35992	19.8173	36.90269	45.86804	1.00000	6.40414	16.59403	4.16889
9.94690	7.98285	1104.62407	7.75711	8.94278	8.80088	6.32999	46.69456	9.76285	10.15204	9.29109	45.39402	37.68006	67.07194	1.00000	8.22178	12.96767	3.99133
9.02950	5.29103	1154.17925	6.76331	11.06117	7.26804	8.83751	43.95234	9.99488	5.33867	8.2926	9.58126	41.14107	52.84571	1.00000	6.70960	10.62336	3.03251
7.44831	7.23932	1095.33492	8.26310	5.60152	10.22681	5.61441	30.06417	8.08237	8.04840	-122.24092	47.4943	37.20819	62.61576	1.00000	7.41676	1.43173	6.06147
8.56234	6.56507	1154.75255	9.66310	7.15264	7.92325	10.00230	37.41262	4.80293	6.67551	10.18003	24.96334	34.12402	40.57636	0.00000	8.32026	8.70491	19.06269
9.38564	7.41014	1162.16478	8.37055	7.17902	11.62222	5.11332	51.44238	5.57023	13.21473	73.06784	25.13915	54.66162	41.16633	1.00000	8.94086	19.80345	6.49137
7.53787	7.77578	1116.41421	8.22658	8.75054	9.67218	7.31644	58.14080	2.98190	8.44241	69.49015	56.11281	62.52073	44.23147	1.00000	6.97276	17.65188	5.81433
10.19085	6.59599	1159.48050	6.49167	9.67599	7.62206	9.17628	41.54897	11.37480	4.21845	3.20639	50.74497	60.44901	45.05918	1.00000	7.92509	4.98360	2.54240
8.15948	6.68912	1146.52182	5.93149	7.33149	4.94682	6.51619	46.58578	7.49795	4.96272	98.50893	16.68911	75.15201	69.61802	0.00000	7.91031	14.99567	1.00189
9.46367	8.60688	1180.83264	7.86666	11.35274	8.35174	11.11770	39.86591	10.33752	6.20398	79.82979	11.93381	48.84316	46.57252	1.00000	6.82693	20.83396	4.82653
9.53867	8.05840	1102.22364	9.02071	8.60071		8.47711	58.05570	10.89153	4.51076	120.56528	14.66	71.29026	60.89998	0.00000	6.97907	-17.84386	10.27036
9.48749	6.83651	1164.33911	7.04667	6.51515	7.35487	10.57942	54.10592	5.60833	6.72060	-117.54866	33.93113	37.56515	42.40996	0.00000	7.26416	-0.74682	1.93267
8.43040	7.66682	1074.08815	6.98301	10.38731	8.73116	9.27651	46.26941	6.68838	8.77230	-3.05	53.81667	53.02036	45.91235	1.00000	5.99286	8.70510	2.38852
8.32191	7.52188	1093.51799	9.31244	6.45180	8.32999	10.00411	50.10835	6.91043		118.53333	27.92333	53.69071	47.27549	0.00000	5.97995	15.21882	14.23653
