PM2.5	longitude	warning	H2CO	CH4	CFCs	SO2	PM10	Pb	NH3	latitude	PRES	NOx	CO	PAHs	O3	C2H3NO5	TEMP
5.63209	69.01354	0.00000	67.77987	5.70605	41.49832	4.98823	9.43789	32.40353	6.64638	38.55632	1069.57598	7.49146	6.43024	6.21993	5.14895	15.56752	29.35984
8.60427	109.3243	0.00000	69.05260	6.67535	59.95956	9.49456	9.38104	34.70662	9.75118	-7.0981	1141.57601	5.50482	7.89747	9.34917	7.23421	14.21402	14.51330
9.44199	-82.42491	0.00000	69.36660	9.98729	58.23658	5.76235	7.84351	26.71167	9.24868	42.97086	1120.60708	8.92695	8.74835	9.62701	9.70350	3.69384	17.28638
10.61338	1.53414	1.00000	27.53399	8.61006	43.57415	5.13145	8.51278	45.65939	4.47942	42.50729	1099.00635	9.47952	7.07956	4.67991	5.99158	6.86835	8.54158
9.03501	30.96755	0.00000	39.75629	9.42182	51.43804	6.27893	8.31855	34.81775	10.34061	49.07866	1131.87428	7.44532	7.61461	9.80302	9.63668	5.73548	15.93140
9.33642	7.36027	1.00000	40.84035	7.78137	59.79791	6.59162	8.75537	46.08112	6.18754	51.20219	1068.62067	7.22700	8.26880	5.58831	9.16153	8.38636	8.54774
9.45216	-103.5687	1.00000	39.52560	7.23741	57.58794	6.34982	7.93246	48.63310	6.63377	20.22816	1058.43104	8.33785	9.96666	6.56637	8.87898	3.89556	22.94918
6.11348	-69.96533	0.00000	65.43556	6.43765	47.02873	6.55221	7.80183	32.58033	6.21606	43.91452	1059.27889	9.31862	7.97447	7.85398	6.13012	4.15010	8.39302
9.02790	78.55757	0.00000	73.83613	8.11558	44.77281	7.03859	8.23449	70.23017	8.85959	17.34769	1117.26429	6.70036	6.71096	9.19795	8.26843	6.33286	19.77913
14.29972	-76.43941	1.00000	62.65817	8.65624	60.27876	6.20950	7.08174	50.61109	7.08384	39.33427	1115.22866	6.94022	9.28201	7.11251	4.94886	2.59279	19.14768
9.44982	60.70278	0.00000	60.55198	9.64472	47.70685	5.98820	7.41560	56.74789	9.07971	55.75556	1111.95961	6.73170	8.75836	9.09387	9.63848	4.03955	22.27066
10.58852	100.48528	1.00000	57.90115	9.33320	59.76417	6.82950	7.26385	67.00606	7.92124	14.37395	1080.26113	6.40189	8.13106	7.66482	4.84224	2.10726	1.62887
6.78262	97.01124	0.00000	52.43012	6.79436	48.79184	6.47818	9.24016	57.49462	6.97353	17.30858	1140.74901	5.56808	6.11313	6.31473	6.53632	11.72701	6.37554
10.08917	-0.76667	0.00000	41.00305	11.76360	48.89246	5.66258	7.62797	30.68507	10.94296	53.38333	1179.30432	8.19181	7.76924	10.45985	11.39825	3.35379	16.34643
9.43985	137.5	0.00000	58.82368	9.50232	74.04501	7.11057	8.51284	38.15534	9.99715	34.9	1108.05994	8.52338	6.23518	9.05227	9.90429	7.26629	28.26790
5.10152	25.34244	0.00000	60.02045	3.92564	49.02997	3.83580	7.85105	47.47803	5.43987	50.75932	1118.36813	7.95709	8.47058	6.26476	4.92673	4.42453	5.82840
7.42804	6.26764	1.00000	72.27193	8.91812	61.00568	7.25829	7.33341	52.03819	7.84785	4.92675	1090.35019	8.42417	6.68785	7.57992	8.17732	3.56656	9.56193
9.47807	124.84472	1.00000	48.41609	10.95274	64.02644	5.63078	10.03415	53.90611	4.18541	10.13361	1133.36025	7.47702	8.31617	5.54448	5.45351	25.39102	-2.61351
11.31146	32.88667	1.00000	60.33394	11.15074	33.02492	5.93781	8.82190	46.98414	4.86677	3.27833	1183.25576	6.74132	9.07874	6.92875	7.24684	8.36513	-13.52929
5.42584	-113.3187	1.00000	54.51318	9.39701	61.34713	6.62521	6.99426	47.67552	9.92662	53.51684	1091.42224	6.37549	7.50662	10.99111	7.99587	1.95842	7.21932
10.34451	31.3237	1.00000	79.26489	10.74155	38.11391	6.90198	9.29409	74.50639	6.63002	52.4089	1168.94342	6.25542	8.50852	7.23269	5.05299	12.49592	-3.89545
5.95426	-1.5443	0.00000	44.56024	4.74755	54.99408	4.05081	8.23252	52.01719	5.96594	50.75767	1143.00628	8.10367	9.14631	6.15930	5.21467	6.11701	16.07318
7.35419	-87.71255	0.00000	46.61682	11.37064	48.94622	6.29021	8.64539	68.66951	7.61673	41.84364	1076.68158	7.96676	7.51725	10.66584	5.84108	7.28427	21.54995
8.62891	-120.43572	0.00000	62.64883	10.93268	54.98952	8.94734	7.39090	61.82366	7.05988	34.95303	1053.57880	9.14476	6.76621	7.37845	8.03995	2.40242	17.53112
8.62923	18.30056	0.00000	31.26587	10.81416	55.63821	5.63555	8.45280	46.89168	7.88466	50.5107	1174.49630	8.22114	9.63873	7.49924	10.41385	7.67588	24.41111
7.07551	-73.75335	0.00000	39.83771	5.86231	47.67849	7.52319	8.40719	39.14002	7.46744	45.4473	1123.59486	6.69447	6.58044	6.30133	6.63216	6.07753	10.68216
8.03772	-102.04897	0.00000	70.30361	10.06398	45.01010	7.26634	6.83194	48.61684	9.17320	19.64745	1110.13713	6.67488	7.58664	9.36489	9.37767	2.66844	26.30142
9.79201	124.84472	0.00000	60.61625	10.90992	61.62907	4.87592	8.08404	55.03829	9.82266	10.13361	1065.94241	8.23789	9.63950	9.63118	10.74827	5.53360	16.23972
5.60308	114.68333	1.00000	55.04464	10.43140	56.96741	6.94061	7.09085	36.56728	10.43117	23.73333	1057.31920	8.75818	7.91791	8.81985	5.88637	2.91710	10.61286
7.14999	-77.02303	0.00000	54.71655	7.78704	28.50002	6.50549	8.68578	60.17527	8.21227	38.70734	1078.64986	8.61634	9.15864	8.96041	7.00820	7.91447	24.20659
6.44832	-71.10077	0.00000	65.14033	7.90604	59.23826	7.44087	7.47886	58.21143	8.09110	18.20854	1053.04114	8.56659	9.85661	7.49266	8.12325	2.80237	11.12502
7.34415	-79.2663	1.00000	68.39173	10.89447	46.97267	7.73463	6.88954	21.93918	7.82173	43.86682	1074.62724	8.53812	9.95514	9.31355	5.70841	2.08986	33.84487
9.43630	-88.81395	0.00000	49.59703	10.19741		6.51484	8.61632	53.66363	10.70116	35.61452	1115.22763	9.66109	7.44916	10.64644	9.86089	6.92226	28.94311
11.89023	-80.31727	0.00000	57.57090		48.69027	7.12085	8.02048	36.57111	11.72184	25.67927	1138.62631	6.99868	9.11382	12.31011	10.77725	4.48711	14.09183
8.08318	-78.04471	1.00000	56.98759	12.24727	78.34209	8.05698	7.82772	62.74268	7.09661	34.25628	1084.18888	9.43250	7.51283	7.86100	6.52231	4.01371	3.42514
9.17464	-74.15987	0.00000	48.84737	7.18307	41.66379	11.64370	8.01008	37.63635	9.32950	40.82232	1059.40016	8.26353	7.93988	4.27573	10.60437	4.74726	25.19535
6.63549	-0.91979	1.00000	40.26788	11.86697	52.78781	7.54958	7.58770	75.11363	8.80342	51.42708	1155.81226	9.03737	7.21578	7.38774	4.78545	3.76863	22.35724
6.18474	-2.68333	1.00000	52.73006	7.98674	64.25109	4.05482	8.75094	54.78307	10.33136	43.31667	1081.70408	8.77428	7.85463	7.78261	7.30405	7.92513	11.04191
4.81947	27.02444	1.00000	49.07332	11.59632	51.48059	6.62189	8.04476	55.70496	8.88124	39.59611	1185.37939	9.37876	7.09882	9.18121	7.90502	4.37971	22.86463
9.94381	-87.71255	1.00000	50.03271	9.28850	46.95086	7.12457	8.55068	38.23376	7.47895	41.84364	1156.00494	8.36391	6.13712	7.69035	7.03412	6.77553	15.34255
8.02332	77.656	1.00000	18.21097	6.29921	47.88062	4.73158	7.56928	46.54020	7.25625	28.71271	1161.78589	7.67522	8.54228	7.25119	8.11209	4.00666	26.25991
9.37285	18.30056	1.00000	79.58015	7.90538	51.68804	5.56456	9.41647	62.53559	6.39557	50.5107	1078.57485	9.86689	8.37686	5.83004	6.66267	14.03980	20.55556
9.43826	-37.03861	0.00000	60.36074	6.73030	39.43730	6.16298	8.05426	41.01074	9.55893	-10.90889	1176.90485	6.17183	8.00263	10.24515	7.40611	3.91914	28.00000
3.90481	140.11667	0.00000	62.32029	4.68847	57.78283	5.65374	7.76766	34.51997	6.10346	37.56667	1087.98910	8.44432	7.91578	7.10105	5.17070	4.21020	15.95988
6.69777	-111.89903	0.00000	32.74871	6.82088	63.01996	6.93678	7.56375	41.60056	6.47160	33.50921	1119.75466	7.74303	9.43736	6.66889	7.61218	2.93939	15.31719
8.25085	16.50104	1.00000	62.54116	12.92646	56.52819	6.84994	7.79310	32.79672	5.13562	41.24264	1125.37289	8.12272	6.99330	7.05539	7.28104	4.55352	14.57893
11.62702	24.43973	0.00000	64.06613	9.44404	53.83259	5.64128	8.12369	53.27247	10.25255	0.76755	1176.37036	9.32789	7.80822	10.64797	9.69167	4.68767	5.64640
5.36191	-60.47389	1.00000	39.82105	8.26502	51.82910	8.57673	7.06947	63.18005	10.43251	-34.64167	1099.51839	8.32744	7.43266	9.48199	8.71142	2.95658	13.25042
8.96948	-91.77127	0.00000	61.42839	6.71595	32.14741	5.18797	7.55191	71.43880	8.54607	37.95143	1153.30480	8.36024	10.22048	9.61769	7.27135	4.04496	9.29567
5.59663	12.53463	1.00000	71.07936	8.61430	38.02169	8.13230	7.46344	58.41043	8.79657	55.67938	1135.14490	7.86616	7.58052	9.19456	8.72485	3.90302	9.51912
7.57295	4.18333	0.00000	46.52776	6.58949	50.48526	4.07339	8.61119	29.58109	6.05072	7.6	1080.01201	9.28820	8.25324	6.00101	5.49149	7.32338	7.68489
6.83954	-73.95097	0.00000	41.83871	6.33321	60.25663	6.80864	8.51388	34.19082	7.08038	40.72371	1119.85427	9.55848	8.20781	6.53405	6.54006	7.65774	35.92066
11.93708	-81.23621	1.00000	54.32191	9.71249	63.84244	7.17736	7.78179	50.60965	6.68025	33.98154	1126.07451	7.35908	8.82741	6.80140	6.57095	4.11186	-0.93489
9.00257	12.38878	1.00000	65.20946	9.16432	57.07657	6.21279	7.33950	46.10970	7.29552	43.1122	1077.46152	8.53252	7.37572	7.91863	7.45656	3.01977	3.39734
9.02062	-8.07257	1.00000	60.39856	11.69640	31.32244	7.34706	7.69940	61.46054	6.23708	12.74409	1112.60102	7.46965	7.67183	7.17362	5.87050	4.66134	22.15545
6.95880	2.59753	1.00000	40.01539	10.57982	46.26845	5.92622	7.73355	74.45111	4.53354	8.88649	1094.00525	7.71854	6.72344	6.64884	7.65288	4.05417	17.20397
5.19109	73.7553	1.00000	26.27260	11.59264	63.15836	7.22479	7.73108	57.93135	8.90341	15.5439	1132.24432	8.95640	8.01315	9.08656	7.39031	4.98008	6.53102
9.52968	-60.93173	0.00000	55.31409	8.98954	50.60710	5.36312	6.12325	40.88158	5.30175	-31.4488	1139.05623	7.51356	6.25686	5.29806	7.87776	2.55388	21.68327
5.50739	38.94324	1.00000	52.35844	11.34234	51.52686	4.62782	7.21453	52.50595	9.58342	44.98901	1072.78919	8.87912	6.55224	7.62313	6.73643	3.72903	13.93589
5.14993	1.04945	1.00000	53.31783	12.21096	68.70300	8.32683	7.22263	56.56980	8.21025	35.06544	1063.59530	7.79414	7.88143	12.34813	8.25685	3.25520	9.63449
11.18453	8.51667	0.00000	33.74143	7.64735	57.56809	4.97059	9.39028	36.62840	10.91937	51.88333	1075.18314	6.45869	8.37409	12.54593	8.01398	14.36127	9.59672
8.46788	6.9747	1.00000	36.77280	9.72205	55.06356	8.77202	8.05273	70.58396	9.26856	50.82709	1117.48424	6.43274	7.75075	8.32335	4.97093	4.67781	9.25942
5.34198	-72.22625	1.00000	77.86906	9.52269	47.47800	8.34336	7.31788	60.43675	8.84244	18.57677	1178.53781	6.94763	6.17368	11.59245	8.37513	3.09384	10.29153
8.19403	-120.93549	1.00000	36.78112	7.98986	63.70785	4.57865	7.67544	35.82118	11.49163	37.73604	1057.67585	8.83740	7.96247	8.04022	6.06916	3.58374	7.44456
11.16684	88.1453	0.00000	43.82032	10.13047	51.15107	7.40059	7.42223	53.75299	11.12604	22.4711	1061.51776	6.67453	7.74783	10.97250	10.11880	3.64893	11.98616
9.56162	-1.05366	1.00000	51.49504	8.41980	55.73853	5.66129	7.64731	39.74584	6.38832	43.71032	1134.74048	8.32656	9.62412	6.82458	4.59749	4.50713	8.43092
7.31269	101.44167	1.00000	72.37430	10.18160	38.75701	7.12313	7.49858	27.23568	7.20085	0.51667	1140.87863	8.08317	6.33109	10.98922	6.14090	2.32999	18.16358
10.36444	0.75	0.00000	35.99787	9.57421	65.58060	7.82160	8.47168	38.53701	11.52453	52.41667	1080.95479	8.72419	8.90917	10.03869	10.28310	6.05048	5.24479
10.86041	-105.36369	1.00000	64.91702	7.78432	41.50015	5.23047	7.16522	50.31799	4.36042	22.49396	1070.11609	8.89614	6.81178	3.16155	6.69386	3.11481	7.83372
7.34356	16.43915	1.00000	60.72814	8.44349	71.73985	6.96317	8.48816	42.29651	8.00950	43.50891	1149.01014	8.01828	9.28454	6.98699	6.06339	5.85746	20.90094
4.79895	-71.19901	1.00000	64.25813	11.39098	63.36789	8.32752	8.26554	60.28346	10.49458	-30.60106	1148.34440	8.22367	7.72661	9.90626	7.15806	6.22813	9.89892
8.74802	14.01481	1.00000	62.48719	6.44287	60.38715	7.15627	8.03431	37.46968	9.21071	42.67164	1102.06914	9.46842	6.42830	7.88128	8.36533	5.09787	24.92428
4.74596	130.94098	1.00000	62.82113	7.40844	72.64049	10.93141	9.34784	59.25689	9.25134	33.3213	1072.92145	8.51463	6.20396	13.12296	9.52770	12.81400	5.90724
6.80112	43.67663	0.00000	47.17144	6.08640	65.84712	6.28847	7.84537	69.35882	6.17309	53.53041	1100.61522	8.51353	8.55380	6.18905	6.47494	4.56586	27.14425
5.27997	-80.31727	0.00000	58.05181	6.14044	69.31358	5.94838	8.45424	52.68601	6.62913	25.67927	1092.74434	7.37367	7.18744	7.51569	6.20361	6.14611	28.06438
9.65346	35.7	0.00000	49.76907	9.48365	36.96935	6.42872	7.46982	49.08457	9.26106	-7.76667	1102.09440	9.16318	7.01143	9.92497	9.20207	3.72400	9.63440
7.39082	29.91582	1.00000	49.79652	7.96324	65.86351	5.16296	7.59481	26.33171	4.90956	31.20176	1072.14648	7.92065	8.21242	5.14621	9.13898	3.07169	17.02966
8.92098	-15.58602	1.00000	55.92801	6.03711	57.50166	5.82028	8.34881	65.43582	7.62319	27.76056	1129.23145	8.53831	7.99598	6.36961	7.67710	5.95102	9.76120
5.04241	5.58472	0.00000	55.98509	6.30507	43.50200	6.11470	10.22738	41.05291	6.23747	52.14	1119.64464	8.23436	7.34807	8.11151	6.33579	30.34404	3.69414
9.67425	86.68363	1.00000	47.20887	11.58164	60.86358	7.91107	8.97812	63.94593	5.68935	23.49668	1182.97407	8.17844	7.43476	5.77201	7.80009	9.56162	11.56575
4.59856	-1.29243	1.00000	55.23543	9.69962	59.67703	9.63461	9.47319	27.58463	10.22923	53.49389	1186.55139	9.71513	8.92898	7.21579	6.27197	16.11092	17.84826
7.01965	-84.13722	1.00000	44.83889	6.68960	54.29793	6.95212	7.12376	56.36046	8.05712	9.92787	1175.16098	7.78998	6.30186	5.50982	7.67519	2.59340	-3.07837
8.40955	123.89071	0.00000	48.76678	8.55998	52.66335	7.54514	8.54768	53.89965	6.83346	10.31672	1179.39343	8.62845	7.47314	6.61741	7.22295	6.20531	26.80762
8.37704	-87.70172	1.00000	61.08252	5.88638	51.65161	6.68075	8.76348	40.68532	8.01053	41.72059	1058.45717	7.77985	6.92149	5.96987	8.16963	8.83594	6.55187
8.81779	-77.4286	1.00000	52.12818	6.10797	53.63212	6.83243	6.72473	35.75005	9.91831	39.00622	1106.12508	9.07173	8.78564	10.03694	5.72968	2.07213	5.05681
5.19666	103.81667	0.00000	58.62164	3.29672	41.39360	6.90336	7.43341	49.24166	7.59450	1.6	1112.05795	5.28653	9.83316	5.76788	6.31279	3.91116	30.75617
5.61813	-75.11028	1.00000	38.95152	8.54094	37.13458	6.70261	9.07632	50.58399	7.00829	-15.21194	1113.69954	8.72077	8.79294	7.17069	9.71792	10.44976	-7.31837
6.15790	68.21204	1.00000	55.99983	9.28650	75.60630	8.08371	6.26174	31.64012	10.06863	27.55898	1080.24019	7.41579	7.30726	7.48908	6.64859	2.58174	34.36527
7.92207	-79.59415	0.00000	48.85259	9.02348	43.73454	7.97166	8.44740		7.23909	-2.13404	1121.06402	6.91830	8.26568	7.36471	8.58142	5.45728	15.90576
5.66826	86.68363	1.00000	50.73477	9.13121	54.74510	7.35986	8.26229	62.36330	8.97182	23.49668	1170.26847	6.57051	6.24629	9.32160	7.21256	6.09847	12.72031
8.60517	129.96972	1.00000	71.15120	10.98920	63.07790	5.78862	8.39576	58.12810	4.66113	33.4425	1121.53161	8.07467	7.97072	6.20809	7.55787	6.58867	27.31169
5.53087	86.68363	0.00000	48.22822	5.89884	45.16163	6.89350	7.89708	56.10530	7.18658	23.49668	1143.11863	7.06458	6.62832	6.84350	6.27525	4.43475	18.59016
8.56589	-1.64295	0.00000	52.31776	11.28389	48.63791	5.56527	8.73508	39.79579	7.89688	42.8139	1182.11157	7.30672	6.87921	7.82122	10.61482	7.56123	20.32855
10.85292	-52.67056	1.00000	57.15817	7.95913	53.57296	6.09860	8.63574	30.54211	8.73888	-26.22861	1157.83319	6.10985	9.61043	8.39725	4.38421	8.55930	
10.86570	10.18527	0.00000	49.17813	5.28737	72.68797	5.79548	8.73809	50.92476	9.27083	47.98372	1077.20366	7.46047	7.77885	10.71616	6.38863	8.00039	29.79077
7.80920	65.27258	1.00000	41.88200	6.05683	23.48393	3.70983	7.91145	55.28854	10.54891	58.04254	1181.97351	9.11871	7.67238	9.60328	6.19106	3.78563	16.26049
7.84358	-84.50855	1.00000	41.72194	8.06332	57.88680	6.28761	8.87257	35.40505	6.07715	39.08367	1124.97124	7.99494	7.58551	5.37950	8.04128	8.07567	0.85073
6.83139	18.30056	0.00000	43.57765	6.37425	48.73965	7.36681	9.25966	36.17470	7.82853	50.5107	1091.90009	8.77801	9.99650	5.72963	6.94181	12.87020	14.20513
9.15943	17.80774	0.00000	43.41437	7.55104	29.64791	6.86537	9.38785	60.26583	8.95130	40.55851	1095.84017	7.22432	8.12063	10.01242	7.57415	14.08790	20.53120
5.93023	44.7662	1.00000	71.44733	11.57111	65.82147	9.46468	6.49402	39.36747	9.78498	40.49748	1155.06910	7.91122	7.94708	10.18754	5.17073	1.21798	19.12478
6.03307	100.24529	1.00000	76.86471	8.53109	39.71645	8.09658	5.33227	67.78405	7.67845	5.4709	1183.96839	7.62593	8.31335	14.38565	9.89590	1.50658	17.46039
11.45084	8.2926	0.00000	51.57906	9.14585	57.83327	4.68061	8.96701		11.04712	9.58126	1171.03621	7.97763	9.74764	11.82580	9.39287	9.31730	5.82322
7.29704	48.41667	1.00000	57.89419	10.11216	55.40233	6.84659	7.93755	52.73772	8.29386	-17.83333	1181.21041	7.18676	8.87622	10.16659	6.28316	5.33405	20.54309
7.83170	43.63417	0.00000	63.38313	8.51111	70.91343	9.32922	9.20850	48.68964	8.88713	43.96222	1190.08582	9.31322	7.20450	6.51609	7.66120	12.49263	13.77696
9.50707	-52.20639	0.00000	16.76649	10.17790	52.64803	4.38937	6.54919	38.47118	6.86928	-3.20333	1125.14790	7.57810	8.20015	8.54243	9.34871	2.21712	15.49789
10.10221	-103.42897	1.00000	64.17694	11.40012	75.15889	6.81047	6.67954	57.90194	5.34060	20.28527	1059.00682	8.02150	7.46632	6.57679	4.63480	1.99953	31.14826
9.87043	9.37082	1.00000	46.18566	7.82004	55.73362	4.60696	8.94333	49.78561	8.35318	36.08497	1190.82045	6.65941	7.46561	10.65074	4.25451	8.97881	20.38348
7.33061	30.96755	0.00000	55.66839	7.43744	32.49444	8.56439	9.91972	12.47919	6.25289	49.07866	1160.03346	7.04486	6.82620	5.86957	7.72897	22.91094	15.91468
7.50148	71.52847	0.00000	41.94098	7.14402	62.88971	10.05787	8.51491	42.21298	8.18614	32.57756	1097.26408	7.40652	6.16542	5.77520	8.89987	6.11706	-10.02113
5.25477	-89.66123	1.00000	64.71959	9.07006	50.30957	7.93430	6.90090	55.18820	9.21928	21.28306	1080.95171	8.00452	7.35198	10.37654	8.53066	2.46165	11.21398
8.02687	78.40102	0.00000	41.19197	8.34667	64.44602	8.00638	6.78749	59.78134	7.16167	27.9247	1195.42527	6.82618	8.58090	7.07694	7.20978	1.80206	-3.11449
4.70298	145.06667	1.00000	83.71444	9.45456	42.11477	7.93852	8.07278	29.37890	12.51420	-37.88333	1057.31846	8.42987	7.44285	5.98963	6.55785	4.66571	12.90775
5.49609	-120.93549	0.00000	60.58277	6.19887	62.01621	3.67843	6.89746	30.31304	5.31588	37.73604	1101.56847	8.60524	7.46897	7.56087	4.75536	2.44075	34.16106
7.45513	-73.26022	1.00000	52.39057	8.34972	53.41063	7.65852	8.21596	39.74195	9.14185	6.46838	1122.08555	8.01806	7.58831	8.88160	8.45015	5.01966	9.05111
9.03617	29.91582	1.00000	52.22355	8.88948	54.24232		7.18227	63.13564	8.16324	31.20176	1052.85485	7.33658	6.73212	7.85607	5.98323	3.26888	9.81346
7.34845	-120.43572	0.00000	52.63138	8.31290	39.81991	7.15731	7.75589	47.00772	7.95779	34.95303	1126.65118	7.29380	8.18602	7.17572	8.64949	4.13979	13.66176
11.91939	-74.38987	0.00000	43.64226	8.46397	41.17050	5.54989	6.26610	79.44844	10.29296	40.65538	1135.59547	7.39782	5.88500	11.68604	8.56513	2.28256	17.91491
7.71937	-72.22625	0.00000	60.39555	8.77857	46.16674	7.88488	8.20159	52.06845	8.68257	18.57677	1115.97352	7.87172	7.55990	7.87023	8.88541	4.35271	27.63986
8.17294	-74.15987	1.00000	57.10599	9.40771	53.82422	4.25124	8.47675	40.58242	9.62201	40.82232	1154.43066	7.88879	7.72786	8.53784	4.51648	6.52033	14.41880
10.97561	48.87498	0.00000	59.35850	7.29315	33.58665	7.01183	9.72562	50.33940	11.56957	38.45598	1074.85538	7.97303	8.90776	12.23255	7.92441	18.65226	11.84187
8.16171	14.51472	1.00000	50.52996	11.03708	54.55123	6.20665	7.41744	58.09462	7.03778	35.89972	1107.10297	9.43327	8.67134	10.04095	6.12184	3.15786	14.18458
6.95578	33.34864	0.00000	51.79027	6.73434	59.33565	5.60805	8.55549	28.60124	6.41101	46.75451	1073.08512	8.87689	7.24603	6.10402	6.26774	7.02086	23.80171
6.21849	36.36339	0.00000	57.64138	6.66590	63.48391	6.28504	8.14831	50.03516	5.89140	0.03813	1159.40869	7.73121	7.83018	6.82417	6.82602	4.35546	32.89905
5.05532	-117.54866	0.00000	41.21268	4.38596	33.76368	6.21897	8.16815	38.78034	7.58974	33.93113	1059.90522	9.05607	8.21807	6.28346	5.80143	4.71919	19.89023
6.61193	72.93924	1.00000	65.64293	5.35863	43.26858	6.85002	7.49322	41.85950	8.33210	18.87813	1176.32363	7.03826	6.57461	6.45933	9.24521	3.73770	24.88252
9.31873	98.6738	0.00000	66.04382	9.93002	43.84738	5.79924	8.59876	33.12740	8.71681	3.7278	1089.16244	9.08859	7.72652	9.02165	9.65427	7.48173	12.66632
9.18621	-68.3	1.00000	59.17671	9.48034	44.93871	5.93496	9.45157	66.45725	4.87591	-54.8	1161.75938	8.15937	8.27492	4.91416	8.13634	15.05614	17.56075
4.88031	37.73333	1.00000	42.60764	10.88986	35.20830	6.28516		41.36622	6.26448	-4.06667	1117.59907	5.73236	7.86999	7.89785	6.38294	2.74453	8.42668
9.56093	14.34085	0.00000	30.02997	10.00174	41.56567	7.55170	6.17856	35.95359	10.96420	40.87363	1149.81873	7.27998	6.93898	11.00193	9.59059	0.91513	18.69588
4.71087	-81.23621	1.00000	70.30087	8.63857	73.80548	7.35883	9.66979	42.49148	7.03732	33.98154	1098.75605	10.39024	8.87379	6.28420	8.52556	17.57021	10.31601
5.80334	-4.83076	1.00000	64.27434	13.70180	39.45386	9.46448	7.96877	34.64510	8.67521	39.96348	1177.70910	6.96584	8.78559	9.59716	6.01516	4.00698	1.87715
10.11943	-93.71133	0.00000	61.22907	7.80364	65.94091	4.16189	8.42983	57.82479	8.86327	41.57721	1145.16259	7.26622	8.60265	9.95469	8.27894	6.74970	5.21100
6.84903	72.93924	0.00000	57.36709	7.24359	46.42264	6.56443	8.82332	42.25132	6.14319	18.87813	1190.68410	8.51348	7.11384	6.76466	6.68608	8.40707	8.16634
9.98300	150.99292	1.00000	47.16884	10.54201	66.47977	6.44418	7.85753	44.07443	6.60405	-33.75881	1141.05926	8.16449	8.46674	7.83923	7.92223	4.90928	18.87078
10.75349	4.47124	0.00000	28.84543	7.45708	64.78191	5.93758	8.05202	31.68533	10.74201	51.95838	1196.17637	8.15093	7.11194	11.77877	7.91831	4.76997	14.10903
6.81938	145.06667	1.00000	43.85442	8.74327	40.43127	8.19409	6.58236	29.33788	7.53393	-37.88333	1194.36009	8.59783	6.96044	12.11953	9.27525	1.92285	12.55908
7.29391	69.67639	1.00000	67.50720	9.89295	76.31628	6.48553	6.78636	58.14056	3.84107	41.29444	1161.80934	8.40260	8.40339	3.71511	7.62925	2.19610	8.32976
7.86690	124.95278	0.00000	63.71013	8.77188	63.79731	8.79823	7.61095	51.43552	9.46722	6.33444	1057.57549	9.04978	8.02214	8.27162	8.98590	4.27437	8.19550
6.48152	2.31889	1.00000	59.41263		39.20589	7.08128	8.54936	54.61818	8.76959	35.21222	1137.71845	7.91247	6.94874	8.66290	6.31463	7.14205	11.14134
7.11063	-68.3	0.00000	56.95695	6.81488	56.68725	8.59351	7.47993	47.43347	7.87683	-54.8	1169.11365	8.64548	6.59611	6.40067	7.93606	3.01676	-5.96710
7.02412	5.55575	1.00000	50.10605	10.91738	47.45915	7.90474	7.95099	39.19946	9.12712	46.67535	1186.24290	8.71091	7.31392	10.53291	6.64171	2.73070	32.54011
8.07673	-115.98391	0.00000	38.70458	9.25800	57.77963	7.73419	8.99447	43.72446	8.45201	36.20829	1074.96576	9.28375	8.24017	7.92306	9.12816	9.34154	26.18381
