latitude	O3	CO	PM10	CH4	PAHs	CFCs	warning	TEMP	PM2.5	longitude	PRES	H2CO	NOx	SO2	C2H3NO5	Pb	NH3
11.85	3.37425	7.18752	7.04626	6.78291	7.42143	65.36340	1.00000	20.83511	6.67691	38.01667	1173.35430	64.97515	8.87413	10.47014	3.84577	46.42504	6.54735
16.68911	9.00695	7.81720	6.67002	8.10036	9.68285	24.79521	1.00000	29.46721	4.71017	98.50893	1111.05740	57.21530	8.30046	6.80257	3.26279	57.37391	7.16081
47.05	3.02284	7.68935	7.58012	6.58620	5.35819	38.91517	1.00000	-5.70432	5.31452	15.46667	1183.73528	62.36645	7.60098	6.28161	6.01343	48.53625	3.88964
47.38093	7.52611	7.84664	7.70420	9.14533	8.72953	56.63674	1.00000	20.41628	6.50356	-122.23484	1143.56271	53.17564	8.89851	7.37657	5.37013	46.22466	6.52513
36.91023	6.74178	8.45077	6.85174	6.46294	9.52830	44.67072	0.00000	26.87976	9.73240	-121.75689	1054.35936	38.86660	7.48921	11.85773	2.99664	55.25589	7.09047
27.71809	6.90220	6.00773	9.17141	7.39733	7.20666	43.08212	1.00000	20.19044	6.91191	-82.35176	1172.50758	51.71209	8.26751	8.54198	13.79829	56.14122	6.61680
40.87363	8.31477	6.85272	9.85763	7.94850	7.99355	54.40470	0.00000	9.75922	9.88577	14.34085	1052.20659	51.15105	7.56803	10.06586	24.90303	64.40331	8.06965
51.42708	6.93385	6.83373	6.36375	10.63679	4.77447	58.79373	1.00000	32.39519	3.74804	-0.91979	1050.14017	52.06897	7.36126	6.86392	3.02996	50.86087	3.61537
41.55815	4.35833	8.87817	8.04460	4.25283	8.29144	53.13112	0.00000	12.39440	7.58777	-73.0515	1199.69870	48.82164	8.81254	12.39088	5.94979	50.26881	7.28048
49.65186	9.24519	6.43996	7.37084	6.42065	11.30464	43.87985	1.00000	41.09422	5.31686	26.97253	1159.75905	37.31311	8.03579	9.93164	4.79268	59.22660	10.32502
38.40917	4.30207	7.00344	7.39201	4.99722	2.64016	54.71359	0.00000	38.65373	5.75055	112.73333	1168.89723	46.90673	7.47513	6.79665	4.31065	64.78880	9.97163
51.03427	8.93644	7.57744	5.52156	6.04436	7.82226	29.20757	1.00000	21.98956	7.89193	5.37429	1113.51535	75.55457	8.88171	10.45839	2.50226	27.08715	10.85288
48.49144	6.58037	7.37941	7.51035	6.91693	5.92479	35.83051	0.00000	28.95503	10.19219	9.20427	1111.69459	54.48052	5.85585	8.39147	3.59555	55.68672	9.38460
10.22677	7.46748	6.81141	9.81937	9.27977	5.44480	13.18454	0.00000	9.05065	9.06906	-67.33122	1092.85943	55.50979	10.79232	8.29762	24.26829	74.43094	5.86044
51.42708	7.61113	8.80135	8.91629	7.76054	4.20401	46.22168	0.00000	1.58008	9.48091	-0.91979	1089.61695	38.22050	6.69697	6.87051	11.65854	56.36846	9.77828
-11.48472	5.87789	6.22128	7.01512	4.72676	6.34243	25.80060	1.00000	14.03556	6.82732	-37.93278	1061.67828	69.87466	8.56907	9.42452	3.17246	59.30083	6.60181
5.27247	3.87786	8.05634	7.07831	10.33789	6.19664	65.26131	1.00000	10.74166	5.48118	-3.59625	1157.70062	45.41435		7.72683	4.28416	55.83478	4.75447
40.1675	11.16263	7.36192	8.19000	5.20715	8.15716	38.93478	1.00000	16.89915	6.04125	34.37389	1053.84017	40.42997	6.55130	7.92884	6.83327	47.19405	10.36101
41.75338	7.85681	7.16664	8.76568	6.53968	10.22716	62.84549	1.00000	15.78638	6.95845	-86.11084	1077.51908	61.86351	6.59380	11.53626		50.82004	10.10151
37.73222	7.80297	6.67934	8.23800	6.57235	6.54594	22.01157	1.00000	26.92427	6.46829	115.70111	1086.83094	52.03713	10.54837	10.24974	6.06762	51.81190	7.27899
42.64685	4.34286	6.38069	7.90529	5.63617	7.84441	57.12103	1.00000	24.30424	7.05146	-5.55835	1143.83819	57.51618	9.31952	9.72550	5.67698	52.73553	7.08806
51.44889	5.89501	7.90753	8.12062	5.95704	9.97114	44.11133	0.00000	28.24030	8.51307	5.51978	1126.20241	48.68858	8.96682	13.03850	6.60693	53.12556	6.40688
6.46838	6.98037	6.76545	9.56127	8.04524	6.21298	39.48763	1.00000	33.59769	6.47087	-73.26022	1191.00544	20.67518	6.03519	9.31128	18.92623	49.56500	6.37946
40.55851	9.70949	7.55549	7.55022	5.59397	10.06250	47.66271	1.00000	16.10741	1.94689	17.80774	1066.21761	33.71753	7.75203	10.61484	5.61287	55.00254	11.67018
43.32393	5.10593	7.25615	7.02012	4.77195	9.16105	23.90450	1.00000	17.05416	9.35193	5.4584	1072.09514	44.45749	8.44089	10.31126	2.95173	54.54087	8.74491
50.23805	7.98222	6.03342	8.51163	6.57471	9.43809	32.18938	1.00000	17.07892	5.70338	8.86704	1076.57599	50.55953	8.90567	10.64717	7.88180	72.75281	8.83956
13.44581	9.03348	6.74325	7.20558	11.57535	6.60529	22.02373	1.00000	11.08578	5.09230	101.18445	1186.96166	38.45866	5.97393	7.12363	3.79851	68.14940	5.17034
52.31333	9.39326	7.20522	7.52279	8.45967	5.42467	46.35983	0.00000	28.98960	8.36172	6.92917	1096.18907	55.49479	8.87629	7.38801	3.79923	84.61725	7.65546
18.03496	7.46515	7.52009	7.18970	8.47781	4.83295	39.57136	0.00000	-1.82246	8.97933	-66.8499	1084.08390	46.50148	8.58022	7.58652	3.75212	49.52060	5.47628
-4.24444	8.54290	8.46302	7.83293	10.05744	5.01900	47.34097	1.00000	21.93880	4.22499	-42.29444	1127.51804	49.23219	7.27839	6.27230	4.58601	62.97573	4.04328
7.06273	9.01858	8.01485	7.95845	6.32496	7.71794	34.64131	1.00000	5.17462	7.86267	-1.4001	1054.69565	59.46182	7.80147	8.74320	5.88582	43.96192	8.05057
2.2139	7.25027	7.57608	8.46705	6.38782	7.07997	38.67751	0.00000	24.90674	9.67791	102.3278	1135.86605	67.52452	7.25023	9.21248	8.14213	35.47848	8.71670
6.33444	7.43227	8.10334	8.67722	8.82733	1.82260	32.87349	1.00000	3.00713	7.57245	124.95278	1196.78688	31.90665	8.27340	4.83051	9.54941	40.54686	9.88785
47.98372	6.54600	9.14729	8.16058	7.87773	2.90675	45.16297	0.00000	-7.12833	8.89215	10.18527	1164.32117	39.94125	9.34292	6.68792	6.19844	68.94362	9.99266
37.56667	8.50333	8.30924	8.27475	6.64140	9.83635	38.70437	1.00000	12.38497	6.02535	140.11667	1068.04758	57.32503	7.33446	10.17293	6.88207	59.61734	9.42849
46.67535	7.61697	7.29534	9.50252	7.74771	3.69407	51.53987	0.00000	4.90790	9.56321	5.55575	1155.56262	28.28797	7.56243	6.01546	18.31919	53.03050	10.22430
39.59611	7.73321	9.39505	9.08560	7.29269	10.33057	48.05320	1.00000	4.28600	4.75531	27.02444	1160.41127	69.05490	7.83769	10.51214	10.92142	28.79930	9.31444
12.74409	8.73231	7.53979	7.81672	6.13927	9.46847	39.51908	1.00000	15.07325	6.85498	-8.07257	1135.70316	54.18430	7.93529	10.58351	5.47748	67.78172	10.19553
33.86419	7.98926	6.33461	7.67061	9.53476	6.76378	53.82558	0.00000	32.23510	9.45215	48.26258	1152.90918	62.01043	6.99518	7.89141	5.46370	41.97887	4.54704
-33.59217	8.70868	7.98175	8.33001	7.94467	3.69093	69.23000	0.00000	18.31601	8.24384	-70.6996	1163.17681	38.10133	7.95394	5.61609	8.04203	47.07113	4.70734
53.53395	7.75172	7.81177	6.76993	10.53994	7.29025	31.42664	0.00000	20.69144	11.47878	33.72798	1058.80901	69.77630	7.42602	6.44656	4.17723	51.38637	7.45736
55.82737	6.42085	7.75575	8.24881	9.05530	10.80399	73.09248	1.00000	11.94995	4.78568	-4.0573	1185.17225	19.82215	9.01789	10.28581	7.11407	78.88369	8.26425
50.71229	11.55690	9.39828	8.06211	5.08092	9.62543	55.42338	1.00000	13.73179	5.94392	4.52529	1195.58054	59.75318	7.06628	8.16519	5.59483	60.10259	11.36926
24.41288	5.53077	6.97351	9.64794	6.44871	7.58083	61.02975	0.00000	28.78658	8.09003	76.56719	1126.53202	33.21017	8.40098	11.31913	20.65510	51.70040	6.48979
41.77583	8.74527	7.71672	7.06782	6.64787	8.07250	42.93949	1.00000	16.22892	7.12564	140.73667	1157.74307	34.34403	6.34155	9.27621	3.33105	23.36100	8.88317
42.52787	11.44124	7.67356	7.48627	3.78186	9.84324	24.00355	1.00000	0.21060	2.90850	-70.92866	1174.31651	63.92752	6.02870	10.87608	4.04703	56.67315	13.84199
26.76628	8.11352	8.26332	8.00047	6.37159	10.41564	50.19515	1.00000	3.89344	6.31525	83.36889	1185.11343	40.54047	8.38840	11.56342	5.88090	65.77369	10.41855
46.65581	9.24035	7.70602	6.92667	5.76760	8.45855	43.15234	1.00000	17.49102	6.85672	32.6178	1194.40382	38.73233	6.95675	10.39007	3.95593	20.52291	10.81581
-22.97056	8.39533	7.59231	8.30763	8.14385	7.11986	39.73459	0.00000	13.48044	10.07825	-46.99583	1162.73489	55.83447	7.77241	8.90823	8.47423	42.25443	7.97569
50.71229	7.79014	6.79156	7.39829	7.46277	5.55833	36.79737	1.00000	20.19454	5.31933	4.52529	1151.27953	42.58223	9.49887	9.74948	4.65005	64.28401	6.37214
68.79833	8.78394	8.20149	8.40505	6.56565	8.39598	45.37197	1.00000	10.69016	7.84111	16.54165	1106.65978	60.06595	7.02020	8.69809	7.86726	29.12772	7.50345
12.1277	9.82196	7.16265	9.34451	5.95841	8.80607	45.13095	1.00000	13.40798	6.10996	78.15794	1059.27311	63.12215	5.55620	8.68507	15.36359	44.02259	9.20453
30.76468	9.44727	7.40350	7.42442	4.78792	10.38018	46.85050	1.00000	24.16340	7.25224	74.12286	1179.29098	46.02220	7.80853	11.24774	3.02962	60.35076	10.38311
42.35843	7.51150	6.84597	8.47117	8.00849	2.03751	51.62879	0.00000	39.73968	8.61582	-71.05977	1181.91688	43.92613	7.98989	6.36148	8.21652	56.77547	6.61874
48.98333	10.69808	8.59644	7.57876	10.05333	11.16359	66.78864	0.00000	15.44989	8.70866	2.61667	1144.10006	51.72815	8.44368	9.14048	5.25747	64.74195	7.19977
-15.21194	9.17131	8.13921	6.11972	10.49001	9.81299	27.86720	0.00000	22.35872	9.42278	-75.11028	1130.31432	54.21946	6.39959	8.36636	3.14271	45.85782	6.63991
53.59337	9.75020	6.93773	7.78115	5.35789	8.10795	35.38506	1.00000	13.73002	5.33058	9.47629	1128.44537	43.02675	7.91311	9.71813	4.41707	72.54966	10.05321
53.53333	8.88268	7.52006	6.00722	6.00277	10.12148	55.03906		12.21018	5.78806	-7.35	1104.09589	38.70548	8.73707	10.65721	2.33405	56.53561	10.17853
34.5624	7.16241	7.80065	8.32929	6.05738	7.61129	53.52887	1.00000	21.80593	6.94818	38.28402	1136.24143	41.29703	9.43006	10.28367	7.98796	70.00403	7.67026
-7.60361	6.91995	7.96492	8.03341	6.40082	9.24243	59.16025	0.00000	28.10599	9.91579	37.00438	1159.91988	35.34033	8.00363	11.18222	5.96849	47.30978	8.41150
21.01858	7.26030	5.89809	8.43801	5.83651	6.19181	43.03904	1.00000	31.80642	5.67603	-101.2591	1072.77012	42.68211	8.71740	9.55653	7.88427	56.14169	6.43781
43.35071	10.16278	7.11381	7.15682	5.03334	8.91750	30.01754	1.00000	16.55810	7.01280	46.10925	1081.02415	33.95459	6.68689	9.57049	2.82157	43.27672	9.89643
-7.73379	4.77041	7.43178	9.79841	2.26249	8.68042	34.02194	1.00000	13.80695	9.46603	113.69785	1138.59769	59.94558	6.70298	10.96796	23.03143	49.72183	8.93685
53.30972	9.58298	7.55769	8.14748	7.76553	9.73363	47.81575	1.00000	31.13459	4.91243	83.62389	1127.97575	17.92218	6.56657	6.54415	5.97004	54.41687	7.89657
15.46063	5.88969	7.02088	6.26653	8.91534	6.75124	57.74873	1.00000	5.21812	5.89977	99.89166	1125.21721	48.74731	7.44004	8.78207	2.98053	51.33116	5.78817
50.11861	9.59611	6.88689	7.83931	9.04110	6.26275	43.85574	0.00000	24.46926	9.13924	-5.53715	1101.10255	42.74976	8.50391	5.89428	6.16959	26.17474	7.53634
27.76056	6.65982	8.86750	7.32145	6.72101	7.85279	37.71226	0.00000	12.53876	10.66901	-15.58602	1128.81524	48.61385	8.25481	10.29702	5.55869	53.18016	9.21779
-26.22861	5.69306	8.90467	7.43308	4.29062	10.30962	19.83098	0.00000	34.70748	10.44443	-52.67056	1125.77834	46.60526	8.34262	12.46704	4.12542	58.67793	8.36600
36.92574	5.57725	7.91916	8.98437	6.20558	6.64837	60.52148	1.00000	27.02857	7.16830	14.72443	1199.38407	71.12190	6.15299	8.54530	11.25864	87.42608	6.28256
37.30553	7.71799	6.91535	8.89378	9.15635	5.28747	40.97559	0.00000	-5.97240	7.02250	120.82747	1169.00617	55.05014	7.26104	8.73554	11.21798	58.85017	6.19685
46.08333	10.42925	6.05337	7.88501	5.86779	6.86038	47.39542	0.00000	25.30378	7.10978	122.08333	1174.60306	61.14094	6.83917	7.48141	5.66415	39.20345	8.84573
-7.0981	3.09125	7.21032	6.15941	6.95600	5.74461	22.87980	1.00000	10.35371	5.91886	109.3243	1096.32569	46.83622	7.80492	5.46866	2.41801	76.19616	3.54513
-4.16694	4.62433	8.85604	7.71319	9.91227	7.14436	59.66718	1.00000	11.66853	7.08957	-40.7475	1189.83132	59.58822	8.32541	10.18979	5.39867	44.41571	7.12459
45.43341	6.19348	9.09880	9.06882	5.85737	6.15656	47.80373	0.00000	12.32055	7.98580	-73.86586	1054.65586	43.25230	8.09884	8.44038	12.73424	33.05703	8.10457
42.50729	9.16178	8.09728	7.63812	7.77976	8.81193	54.16551	1.00000	30.18379	6.63655	1.53414	1105.27378	39.76707	9.35703	7.29374	5.21440	66.94507	8.34221
40.34912	9.06088	8.22686	7.40423	7.04385	5.94844	46.67424	1.00000	13.51098	5.90401	-111.90466	1181.25429	35.46640	7.62079	9.16764	4.35523	61.95773	6.64626
44.27804	5.84956	8.11912	6.64208	7.10681	6.46009	38.52401	0.00000	10.84968	8.87913	-88.27205	1101.56453	35.10238	9.31035	9.48692	2.29073	58.33249	6.54076
8.88988	10.56040	8.61211	7.76759	5.68735	7.60199	62.01787	1.00000	3.50177		-79.62603	1145.65067	43.36029	6.69126	8.13430	4.43199	49.62399	10.33157
53.6052	8.87657	7.55906	9.23248	7.55794	3.81383	37.56009	0.00000	8.80059	8.19542	10.03988	1138.48427	30.71371	8.66305	6.15711	14.12518	51.50996	5.81604
-31.4488	9.24509	7.32085	7.41884	10.14849	6.79804	67.39700	0.00000	21.27457	11.42029	-60.93173	1145.43086	60.80692	9.44532	4.09064	3.36555	46.98394	6.97209
35.61452	9.02597	9.50049	9.00586	6.47036	9.28534	51.01480	1.00000	36.68274	6.34051	-88.81395	1197.01484	47.36003	8.98371	9.07016	11.75394	52.23305	8.73469
39.08367	6.16848	8.55202	7.11883	6.20876	4.02170	39.36838	0.00000	17.63724	7.42989	-84.50855	1190.50469	39.88044	8.84910	7.10767	3.21464	58.00240	10.33587
37.51803	5.70051	8.82517	8.88954	6.77996	7.25868	46.98899	1.00000	-0.00482	7.46565	15.00913	1178.46324	39.19700	8.40195	9.85525	11.03253	70.27993	7.40457
41.72063	3.02179	8.53851	7.57828	7.55639	7.42187	54.83753	1.00000	15.98871	6.37747	12.6723	1170.09066	28.07030	7.54133	7.59760	3.70638	35.57679	5.11921
-34.64167	8.61965	6.19684	7.36475	9.11999	5.84314	45.36547	0.00000	16.70680	9.48081	-60.47389	1156.20996	45.38490	7.46628	5.83790	3.80573	66.66437	5.76898
33.3213	7.95708	8.48590	7.22490	6.21925	5.84899	48.23001	1.00000	6.46999	6.10946	130.94098	1064.13109	47.18521	7.55237	7.99112	3.85429	64.16133	5.97124
27.55898	7.90919	8.26892	7.40334	8.29749	3.94292	32.19683	0.00000	8.91281	8.81094	68.21204	1158.44968	55.25333	7.06761	6.43208	4.53167	48.14144	5.00108
34.06635	9.52266	7.87375	8.33841	5.51076	10.76798	64.14591	1.00000	8.79605	7.31301	-84.67837	1068.11396	64.75070	5.57011	10.16817	7.15962	64.03492	9.59523
51.03427	8.65689	7.92599	8.83842	7.50647	11.41410	31.45662	1.00000	1.10196	4.99685	5.37429	1166.58669	42.17648	5.81791	9.13031	9.89388	46.17035	9.24850
33.44872	4.05741	7.92537	7.10852	6.88337	7.79471	49.64240	1.00000	9.40096	8.22231	-86.78777	1126.11919	56.92178	10.21718	10.71044	2.60796	63.67728	8.09318
21.34222	4.80745	7.35250	7.25031	3.56804	6.30394	30.08082	1.00000	30.91181	6.70960	71.30633	1082.45011	23.04583	9.45008	9.31218	3.89944	79.60145	6.47787
40.93121	9.04737	8.35572	7.81451	6.67580	10.44945	56.75280	0.00000	22.15812	4.58991	-73.89875	1105.43671	49.63620	7.27397	9.53025	4.87185	62.10840	
20.74122	8.16518	9.16447	6.48478	7.21350	6.84020	48.99546	1.00000	-1.37521	6.91141	-100.44843	1131.35860	54.95846	7.13375	7.54204	3.18165	64.17247	6.24112
53.6052	7.78419	7.05308	8.26694	5.24033	5.43808	39.59107	1.00000	2.11428	5.63811	10.03988	1122.52964	35.70450	7.45592	9.54077	7.15772	42.97680	6.71488
34.95303	10.51227	9.04742	5.62893	5.05458	9.49875	38.51764	1.00000	12.47148	5.61904	-120.43572	1076.67050	45.28925	9.14961	8.75935	2.50903	66.57121	8.94654
44.85278	7.07414	6.20351	8.36429	8.17390	6.29595	50.56732	1.00000	15.03370	6.04745	65.50917	1094.43354	37.41156	7.69564	8.21775	7.79612	45.87921	5.96864
58.1908	7.75017	6.80062	8.66817	7.40831	6.32305	38.79690	1.00000	15.33562	5.52746	40.17171	1076.80125	37.40613	7.50217	8.22233	8.14972	44.09410	5.73172
32.17629	10.16104	7.06595	8.22952	10.29270	8.87680	47.58590	0.00000	15.85134	10.08266	75.06583	1057.71492	59.18158	8.40273	5.53598	6.45262	82.63439	7.83990
32.52515	9.57780	9.10351	7.05998	6.40518	9.65586	53.46166	1.00000	19.50621	7.56454	-93.75018	1097.91682	47.01946	8.55292	8.41192	4.04231	55.69022	8.59292
-7.01833	7.70069	7.83223	7.82458	8.14031	9.02395	45.76286	1.00000	14.08177	5.50426	107.60389	1063.31268	54.97524	6.83439	8.29754	5.51756	67.11681	6.65362
46.75451	10.77971	5.74645	7.53586	5.75449	7.29716	34.32632	1.00000	18.75742	6.25187	33.34864	1197.48352	34.63018	7.03488	7.72332	4.45408	55.02484	10.35764
23.04419	9.79388	8.13110	7.21849	10.08115	6.66188	27.14027	0.00000	-2.10250	10.25287	-82.00919	1102.53170	23.38504	6.03274	3.85417	2.72328	60.15706	9.27836
6.25947	9.88073	9.15499	8.64972	6.72327	4.67396	32.74207	0.00000	9.49086	5.43028	102.05461	1189.49840	52.62711	7.06344	8.84014	8.55172	64.55248	4.76941
33.08014	6.49226	7.52539	8.77844	7.15110	7.59587	49.27394	0.00000	15.44020	8.47306	-83.2321	1054.91992	52.07143	6.99948	10.92366	10.10963	29.81602	6.76170
33.7207	8.52169	8.32291	8.13065	9.84619	6.69757	40.05449	0.00000	36.41823	11.55992	-116.21677	1125.15000	25.76168	7.33150	5.20282	6.45331	46.59768	6.30921
-12.91667	4.71661	7.46377	7.04271	4.88246	5.77784	69.40843	0.00000	4.26106	6.01958	-39.25	1165.63227	33.92050	8.28570	10.02595	3.99885	39.58824	9.12341
16.06213	3.69838	5.18918	7.97463	5.32132	6.83148	42.08631	1.00000	30.32741	8.17389	76.0586	1189.73268	51.54360	8.04248	9.62925	5.91212	65.95282	7.02453
-7.73379	6.19843	7.34270	7.54737	4.74186	7.33909	53.45424	1.00000	3.76772	6.38434	113.69785	1114.09782	47.29064		8.64415	4.61520	74.52704	6.14870
-25.54073	9.95464	7.42379	7.43302	9.05326	7.95771	46.86863	0.00000	18.00010	7.60210	152.70493	1101.67287	43.57520	5.89805	6.96085	4.71607	42.43361	5.85737
37.31065	6.81229	6.98946	8.88973	7.48000	9.18129	45.72990	1.00000	25.16520	8.56504	13.57661	1170.54732	70.51039	6.62111	11.14213	11.18723	46.50465	8.24758
46.08333	8.35729	8.15073	7.69627	8.33693	8.31666	40.75241	1.00000	29.57238	9.21559	122.08333	1126.19804	44.39534	8.21670	6.91321	4.47302	71.95081	6.48286
20.28527	10.65578	7.74563	8.32200	6.15498	8.61857	37.27606	1.00000	18.06357	6.94504	-103.42897	1143.76962	44.28899	8.05738	7.85574	7.14743	48.48896	10.45777
-22.53722	5.65196	8.43695	7.40483	4.38010	8.53886	57.73845	1.00000	3.48135	9.35288	-42.98194	1177.74801	26.85104	6.69255	8.15101	4.01213	58.00856	7.62548
31.71667	4.96490	7.82461	7.07207	5.19686	5.65778	34.49468	1.00000	5.38562	5.65137	73.38333	1051.35555	27.66485	9.66856	8.54024	3.05940	28.75918	5.33447
54.8421	9.84862	8.80042	7.12102	5.31658		55.06372	1.00000	10.15602	7.89803	46.5813	1128.94549	35.49820	7.88601	9.61618	3.14164	41.39573	10.10588
53.00974	5.20080	8.23113	9.37405	7.90783	5.63119	51.41708	1.00000	14.87228	6.16403	-3.05814	1113.67619		8.52605	6.57107	15.59634	64.54066	4.67175
42.67164	5.77644	7.45203	8.18657	6.09940	8.50390	37.63552	0.00000	15.71870	9.46578	14.01481	1146.73079	83.06919	6.28418	11.34567	6.39746	54.70979	6.82069
33.93113	9.42450	6.05267	6.70236	9.51058	6.25290	39.50334	0.00000	4.03406	9.37049	-117.54866	1107.64377	58.60824	7.38221	5.06532	2.58425	76.56820	7.31419
26.44931	6.70450	8.36982	8.36754	7.64590	5.76419	42.00444	1.00000	22.26387	5.39257	91.61356	1143.40312	51.16023	7.22181	6.91732	6.99851	71.95115	4.76809
40.68066	6.32890	8.60717	8.71991	5.19131	6.85414	54.30924	1.00000	25.55180	7.13796	-73.47429	1088.48023	26.41658	10.43181	9.40783	9.77271	20.28909	7.05411
10.10649	6.53821	7.78555	6.58970	7.10492	6.75099	42.15499	0.00000	23.60183	9.90361	76.35484	1114.52605	34.62632	7.56884	9.10514	3.62252	56.62297	6.48840
43.96222	10.60374	8.21296	7.31074	5.06378	9.78130	29.83902	1.00000	16.13091	2.34083	43.63417	1061.19824	64.03485	7.05941	9.85259	5.03232	53.87799	11.94026
48.21644	6.96436	6.94580	8.38491	4.29483	7.92346	38.56828	1.00000	17.59487	7.83189	9.02596	1134.80586	71.27241	7.14575	9.63824	7.25638	59.05202	7.62989
-7.0981	7.44524	8.92014	8.50502	6.32928	8.72862	51.52846	1.00000	29.37671	8.60969	109.3243	1177.38450	49.55053	7.89038	11.72083	7.39695	74.73892	9.02348
9.58126	7.31204	8.71271	7.70860	7.66591	7.98912	68.78354	0.00000	16.75348	10.55231	8.2926	1105.23466	15.78731	8.01232	11.19132	4.99981	63.55856	7.38841
-20.87306	3.40783	7.92328	7.11003	4.61293	7.24970	41.99127	1.00000	0.43303	8.00533	-48.29694	1091.90520	48.42192	6.91136	6.22297	3.87645	74.40148	5.39652
43.67681	8.50009	8.32602	7.14816	4.15938	4.01169	72.40510	1.00000	8.55997	4.76610	4.63031	1140.47992	72.16394	8.24525	10.44229	3.77537	49.94677	6.38150
51.88333	7.00822		7.79576	5.70941	7.47292	53.43688	1.00000	20.20573	8.41279	8.51667	1075.47143	54.15642	9.34163	12.25127	4.73278	61.85050	9.43026
51.42708	5.99229	8.28912	7.70104	4.23428	8.52669	42.28595	1.00000	14.48537	9.98821	-0.91979	1133.70953	31.43097	7.32683	11.11720	4.75783	52.26001	9.64892
9.57046	9.80946	7.47324	9.19618	10.39795	9.60521	40.73209	0.00000	-3.38850	9.57573	76.32756	1140.54824	32.76661	7.91158	7.47184	13.39418	42.60856	6.87985
39.72943	5.85909	9.10561	7.79519	6.03559	8.83879	53.37089	0.00000	11.24243	10.45807	-104.83192	1170.95377	56.54804	7.54107	11.39610	5.08962	47.98493	8.20489
32.65246	8.11168	7.80437	8.71427	5.24637	7.46651	45.67114	1.00000	15.42820	7.41150	51.67462	1190.06417	39.01485	8.62555	12.22066	8.50274	66.80518	8.95093
37.73222	7.22434	8.17656	6.26195	6.92132	7.46963	50.10328	0.00000	17.39581	9.40164	115.70111	1193.02583	40.95820	9.48243	9.98296	3.59485	45.13443	7.30002
54.84444	10.68501	7.61066	7.74992	6.70902	7.80939	59.89756	1.00000	14.64972	7.84065	38.16694	1170.25544	42.60601	9.05089	6.95351	5.01717	52.97478	10.25238
-32.05251	9.47088	8.70223	7.72104	6.77930	7.80667	38.11831	1.00000	22.92059	9.06202	115.88782	1125.93481	51.01696	8.42646	7.46092	4.44063	52.38463	7.68835
51.955	6.27822	7.07811	7.84574	4.34559	6.24406	34.72313	1.00000	34.95322	6.59314	5.22778	1179.23642	51.44041	8.45864	10.65069	6.04497	39.90971	7.17254
51.88333	9.19470	7.87253	9.32125	6.14729	9.02993	35.52826	1.00000	9.06828	6.32942	8.51667	1157.76120	47.23333	8.27802	10.13434	14.31656	76.99145	10.80896
22.10194	7.15808	8.02869	9.54054	8.87302	9.23141	60.00101	1.00000	16.35199	7.14583	85.37752	1082.53993	40.42015	6.93919	8.59887	18.54652	73.66850	7.22073
40.98894	7.05228	6.34277	8.85558	6.53867	9.06706	56.66812	0.00000	21.80139	11.78833	28.67582	1153.76476	40.58893	6.11366	10.38465	10.52067	59.46992	8.98703
42.8139	10.02721	7.13133	7.89030	5.99191	8.11521	50.70323	1.00000	7.35500	6.49254	-1.64295	1066.52356	51.56560	7.79454	8.12240	3.94603	53.33657	8.91021
33.78333	8.29401	9.88258	8.93012	7.70040	10.42429	42.23638	1.00000	12.55784	5.45083	114.51667	1068.16252	49.93672	8.74420	8.59085	10.08523	60.68418	7.59773
44.27804	6.75220	7.15661	9.03049	5.84239	6.71106	45.71444	0.00000	8.10245	9.83378	-88.27205	1131.20319	32.35573	7.83643	7.97366	10.96844	33.14030	10.75976
