C2H3NO5	O3	CO	TEMP	PRES	longitude	CH4	NH3	latitude	H2CO	Pb	PM10	PAHs	PM2.5	CFCs	warning	NOx	SO2
0.31367	7.01733	4.58185	27.26269	1186.20262	135.21667	5.47763	8.28468	35.06667	54.65200	54.75219	7.32058	7.52323	5.84728	39.83426	0.00000	5.94556	8.74692
0.14860	5.82281	9.07953	20.18263	1189.16585	138.31667	4.81713	5.42581	36.65	76.30487	45.99617	5.36299	6.02886	6.19041	62.04330	1.00000	9.65048	9.48511
1.34221	6.24641	5.17415	31.97285	1141.13869	116.11768	3.64788	6.71801	24.28859	39.14965	65.80510	9.38745	7.09060	7.34453	41.34066	0.00000	4.01586	10.01805
0.11361	6.17655	9.13232	19.62991	1173.32129	115.04814	5.10365	5.94939	30.24706	53.74030	69.65696	5.55363	8.73878	8.28434	51.41701	1.00000	10.18364	9.55226
0.31770	5.90543	7.61509	35.10783	1058.39486	29.24152	5.68057	5.51733	-26.93366	45.30197	51.93289	6.24670	6.37069	7.48070	61.19848	0.00000	7.23098	8.93441
0.22168	7.27601	5.95936	14.98755	1199.79887	-8.2503	6.39965	5.28136	37.08819	59.12968	65.06135	7.01540	6.26475	8.57958	47.71231	0.00000	3.62493	7.39013
0.10735	7.02002	8.35477	29.74601	1165.69416	-105.36369	5.16297	6.22661	22.49396	32.13530	68.25673	4.09928	7.77031	6.50266	33.69857	1.00000	9.64114	7.93340
0.31698	6.78202	2.58391	11.35282	1152.54890	15.00913	5.98460	7.87778	37.51803	24.78056	61.31698	7.78807	8.58301	6.91956	51.21769	0.00000	4.16407	10.89454
0.65287	7.97480	6.04355	14.05565	1168.83816	9.5926	6.17831	4.60687	52.86147	94.36555	56.10005	8.34039	7.46729	6.13882	46.41561	0.00000	9.05345	7.99439
0.17102	6.10025	6.15532	17.30612	1134.03709	104.1451	3.77551	4.55750	15.79408	65.50267	61.77469	5.50425	5.89635	6.34211	53.36043	1.00000	4.56103	8.73656
0.09046	6.10606	5.20911	3.56407	1183.81810	144.23058	6.38600	5.02777	-5.85746	39.54525	49.13666	4.39139	5.92854	7.66644	45.88932	0.00000	6.07687	8.00172
0.15521	8.12397	6.82202	0.85484	1051.20700	14.51472	5.26695	6.19681	35.89972	67.85515	52.10939	5.85008	4.62132		57.41072	1.00000	5.22244	7.78218
0.17119	6.23715	6.44576	29.13351	1146.16235	24.95034	7.45003	4.89210	60.18427	59.60714	78.88466	5.01242	6.67770	7.52788	47.65787	1.00000	8.05160	6.29607
0.18591	4.77091	5.15927	4.95802	1154.21544	123.50266	4.90163	7.17647	41.94175	59.57069	69.22190	7.36360	6.78424	5.86302	38.54399	0.00000	5.63650	9.08560
0.17315	7.59804	9.34486	0.18342	1055.20408	14.43865	5.06314	5.34334	40.87329	50.64187	69.35784	5.25724	5.88663	6.37281	36.76950	1.00000	11.20994	9.84587
0.18861	6.86139	8.35189	16.00458	1129.36262	2.25	7.75348	8.67980	50.75	46.03327	55.17521	5.40170	7.60052	7.60207	24.95046	1.00000	6.32464	7.03973
0.23071	6.93756	7.43506	8.75761	1062.90968	-74.96933	5.93366	5.14377	39.71734	42.40986	55.66858	5.97392	7.17981	5.71606	49.72772	1.00000	8.69066	9.24297
0.33786	6.84426	10.62007	22.84611	1111.71062	107.60389	6.00475	4.50746	-7.01833	76.37596	48.32801		7.37440	6.17571	68.84456	1.00000	8.09593	8.30587
0.12491	7.12334	7.59612	-2.99318	1181.67560	-86.99666	5.31198	4.26786	33.45122	42.61451	62.92001	5.34141	5.36342	6.79396	57.36903	1.00000	6.51155	7.15283
0.23625	6.03201	6.90909	15.45172	1118.44282	14.51472	8.80279	8.15558	35.89972	43.16712	61.65229	5.98416	6.13123	5.60476	32.03244	1.00000	5.06422	4.84077
0.59382	6.80496	4.74242	20.60988	1087.65115	12.1369	4.57909	7.75902	51.04962	38.59068	64.12476	8.20077	7.58572	6.83453	50.52570	0.00000	8.41529	4.24297
	6.90267	8.48153	16.86758	1129.63118	-0.74934	10.30345	9.85193	51.62907	59.59214	66.47095	6.57402	7.73498	6.77143	53.91712	1.00000	5.82917	5.59664
0.30291	7.25568	5.60208	-3.36903	1065.13855	-84.20299	4.29793	6.79658	39.43534	34.19402	52.60558	7.26076	7.87839	8.99011	54.43467	0.00000	7.00650	8.49562
0.26663	6.90919	9.00312	-0.20217	1100.45569	3.1631	9.70337	10.12306	41.91738	65.23924	41.31095	6.45155	7.84058	5.90352	59.45353	1.00000	4.92952	3.91508
0.17518	8.18609	9.30869	25.68830	1174.06704	-82.32483	3.12617	6.81906	29.65163	61.00138	52.46312	5.32607	7.16756	8.10617	50.16075	1.00000	9.89890	10.87865
0.32212	5.19394	4.57867	26.39468	1066.80796	-95.63079	6.16956	5.40113	31.76212	71.23261	54.96707	7.16910	6.08430	6.37823	54.23478	0.00000	6.00295	5.90427
0.30278	7.73181	7.40551	-6.13067	1064.49651	-25.66689	7.80138	5.01221	37.74615	47.25401	52.04800	7.23021	6.84773	7.33421	44.45742	1.00000	10.68161	9.62575
0.14657	6.46362	7.35657	22.53906	1092.92595	-76.99081	5.74096	5.74518	38.96372	27.30243	68.73690	4.65164	7.49442	5.33063	49.90303	1.00000	6.65074	6.60988
1.57535	6.84252	4.76072	-4.05931	1108.36098	69.49015	5.48510	6.81447	56.11281	39.78710	55.85185	9.54867	6.63548	6.07229	66.55227	0.00000	9.90712	5.77920
0.25870	7.60985	6.08904	23.26003	1059.73189	76.35484	5.07468	4.02750	10.10649	63.15694	34.15445	6.73738	6.26103	5.23350	44.96164	0.00000	6.94607	5.10253
0.20833	5.19925	10.35426	21.53073	1066.26015	13.39954	1.98242	5.70643	43.62558	44.90900	34.73606	3.73944	5.63024	7.27420	47.51230	1.00000	7.80984	8.03472
0.26684	7.24047	8.53650	4.94234	1143.01094	110.8405	9.35880	7.03536	-6.8048	49.18952	70.03434	7.05825	6.65380	5.99115	54.83730	1.00000	5.07339	4.63359
0.34050	7.43394	4.87358	17.85359	1062.34417	78.15794	4.58809	7.94275	12.1277	66.95080	70.45841	7.58800	6.01885	5.52676	45.46175	0.00000	4.37351	
0.16058	7.83940	4.57028	10.23233	1117.99227	-71.08977	4.96504	7.88188	41.9001	60.36973	68.01054	6.69447	9.39467	5.98760	12.43918	0.00000	2.83360	9.91656
0.33603	6.02039	4.34206	15.08092	1157.48060	2.29026	5.69754	10.40225	48.77644	51.32771	52.15415	7.16748	6.84305	6.82035	60.14953	0.00000	4.44240	8.49720
0.27896	6.39048	4.14691	1.27706	1086.24843	-74.96933	6.20443	6.60282	39.71734	35.45655	82.33675	7.11493	5.72422	5.51869	47.93156	0.00000	7.79844	6.94500
1.55199	6.80409	8.04410	25.92553	1191.99412	11.32903	4.76365	6.92475	50.9803	43.74993	67.69805	9.49837	5.53286	6.42492	72.35323	0.00000	5.34242	6.80791
0.24658	5.84604	9.48156	9.51706	1067.64143	28.19028	8.40927	7.62427	59.37722	68.76653	77.23301	6.56403	7.11757	6.03548	33.92706	1.00000	6.42565	6.58579
4.53183	6.91882	3.77875	24.63625	1192.15143	-4.21376	4.89508	5.97717	55.82885	37.35110	47.86512	10.71304	6.59474	5.25085	47.33478	0.00000	8.79364	4.22206
0.17186	7.70266	9.52851	-2.45434	1102.60006	128.9889	2.07583	5.68080	37.1759	49.03021	73.37170	3.94772	5.84105	6.10637	28.55757	1.00000	6.36897	7.60421
0.21526	6.32915	5.98982	13.85324	1069.74228	14.30935	9.92949	5.02792	40.92298	42.67755	72.04105	6.06238	6.96105	7.07287	41.59329	1.00000	9.29987	6.20138
0.28823	5.26262	7.80303	7.73580	1153.22565	13.58357	10.01689	9.53112	-1.63333	49.03359	69.94086	6.54201	8.81608	7.76050	67.56522	1.00000	5.25552	5.23324
0.13888	6.12518	6.20321	0.59317	1105.88379	82.85749	10.00196	10.41896	17.54907	55.66947	58.73687	6.44388	7.93663	7.35626	45.68804	1.00000	4.87328	4.15648
0.11311	7.76335	9.13378	0.90482	1054.38094	32.88667	6.38073	4.44685	3.27833	62.11315	62.90020	5.46620	7.39201	9.32762	45.16447	0.00000	9.27088	7.71929
0.22571	9.26178	6.04072	13.26787	1072.61814	75.35927	9.69764	8.54553	12.04161	72.35960	62.42692	6.13568	5.98699	5.02696	63.02912	1.00000	6.06294	7.18291
0.21097	8.46954	9.62719	22.53968	1151.18140	126.28333	8.28226	8.77782	45.35	27.08936	66.43821	5.87816	7.18904	7.14387	60.93941	1.00000	5.97022	4.77519
0.14152	7.82733	9.82496	20.22842	1158.87718	-0.74934	3.03463	6.13704	51.62907	51.69265	69.46330	4.38202	7.35440	6.97056	54.04706	1.00000	9.89247	9.35691
0.18169	7.21188	8.99838	31.41251	1166.88467	-118.25508	9.09272	9.83170	34.14251	65.42484	49.94402	5.88097	6.63566	8.26337	55.12640	1.00000	5.79788	5.46197
0.18355	7.66881	9.10330	22.88430	1096.82042	-68.30472	8.58274	10.83646	9.91861	64.61779	80.88366	4.61308	7.09667	7.40578	38.27339	1.00000	6.78350	6.26952
0.14783	6.94231	3.23335	12.43598	1060.77437	76.92421	4.16667	6.63978	60.97944	41.85160	58.47021	6.15317	7.77326	5.66479	44.04303	0.00000	5.57880	11.23713
0.12249	6.35406	3.07249	24.74562	1188.91663	30.28491	6.85298	9.55865	60.02427	43.51106	59.89614	6.03723	6.08366	6.97624	52.31185	0.00000	1.94559	10.18445
0.79786	7.95800	5.22587	10.32067	1107.73584	122.9666	6.67141	4.29431	10.7375	73.57512	68.92088	8.87413	6.84721	6.95858	40.54887	0.00000	9.31382	6.52027
0.24096	7.52582	8.01272	14.22498	1189.49302	76.35484	6.24975	6.53347	10.10649	56.68905	72.82095	4.45707	7.52773	7.48562	42.44116	1.00000	5.54789	6.02839
0.39836	7.46342	5.00216	8.00485	1074.08802	137.23333	4.17915	9.05468	35.8	42.85449	61.11619	7.88548	7.29419	5.40270	74.68285	0.00000	2.76137	9.41692
0.17417	7.93065	8.81902	14.45854	1115.15051	15.28318	4.79336	5.02353	-4.26613	38.79150	51.46701	4.93296	5.03807	7.16072	78.76051	1.00000	8.39107	8.14636
0.11418	6.76069	8.92867	18.03827	1187.22695	-1.86343	6.46857	9.32017	38.10558	59.08606	45.04040	3.41802	7.18634	7.02627	25.35371	1.00000	6.90063	7.39609
0.31344	7.36981	10.45985	19.65991	1192.73134	123.50266	8.22892	7.29157	41.94175	39.01049	64.24093	7.22145	6.28406	7.26177	56.45267	1.00000	5.50904	5.44654
0.25439	8.42442	7.78031	14.68798	1165.27498	-8.2503	5.58858	5.39474	37.08819	35.99076	51.52977	5.03216	5.41533	6.50454	35.16876	1.00000	6.83196	7.15445
0.95375	6.45060	7.21136	16.03184	1081.37895	-86.19903	2.74289	7.37074	11.84962	47.42242	60.89464	9.05398	6.75246	5.88776	54.86433	0.00000	4.91257	8.34414
1.55080	6.58390	6.61001	13.04375	1185.74559	121.3152	3.12734	6.35743	14.14989	60.83531	33.56465	9.53001	7.71984	5.09756	45.02100	0.00000	6.15021	8.66849
0.08926	8.36194	8.09687	13.77736	1173.98757	-3.52751	4.65424	4.24847	50.7236	63.05583	66.36549	5.16788	9.31962	7.22051	42.79322	1.00000	6.33514	8.44050
0.41101	8.33113	5.46297	8.71469	1059.29522	-113.3187	6.15576	3.89663	53.51684	49.59231	57.53647	7.51803	6.44953	5.91865	56.24691	0.00000	6.96297	6.41620
0.22005	7.14184	7.62375	21.86289	1153.29934	15.28318	8.98307	6.36890	-4.26613	46.88222	53.77971	6.92760	7.91956	5.32380	52.28994	1.00000	3.52752	1.74797
0.66170	7.61244	6.71733	11.56910	1159.38308	8.86704	3.83662	7.87600	50.23805	53.72044	58.17933	8.29574	6.76212	7.45891	43.55210	0.00000	3.58064	8.37648
0.58606	7.33016	6.23217	17.52494	1086.36266	-47.53028	4.11075	8.13767	-22.45667	48.39542	61.85005	8.56078	7.25819	8.36947	47.54745	0.00000	2.04260	9.12699
0.27650	6.48274	5.38128	14.68140	1111.89098	114.51667	6.76481	6.38456	33.78333	62.04899	46.03578	7.02566	7.50993	6.75436	40.29642	1.00000	7.92031	10.35088
0.35243	7.98252	6.54173	8.68132	1077.03964	73.7553	4.90613	6.17507	15.5439	62.88889	78.86906	7.62050	7.30163	5.72470	32.93346	0.00000	6.60285	8.04027
1.87782	5.83210	8.84890	10.10664	1180.93283	24.14662	6.61287	7.43180	65.84811	39.68015	52.30206	9.73904	7.21444	5.69891	33.77615	0.00000	7.84209	4.57503
0.22936	6.97918	5.23037	10.63566	1056.98977	36.36339	8.26039	6.00561	0.03813	64.12538	58.79997	7.08816	8.25255	6.18561	46.96769	1.00000	7.53254	8.99249
1.09495	5.98870	9.92135	22.30237	1052.65145	-77.43532	11.40061	8.83066	20.14298	43.26434	56.78584	9.23776	6.04776	5.28922	30.32903	1.00000	5.11519	3.42820
0.32973	7.65169	8.23713	28.74435	1136.03633	144.09638	10.95764	10.42451	43.82634	43.03084	51.39211	7.74647	4.78508	6.12547	67.66009	1.00000	4.17826	2.79527
0.24014	7.15697	4.85733	10.05747	1176.33931	3.47717	6.69502	5.50869	36.76639	44.93374	55.71818	6.04337	8.19935	6.80932	47.16832	1.00000	5.20294	7.37615
0.24255	5.61362	6.81437	29.01923	1077.11558	4.21372	6.20196	6.04520	51.12794	49.31517	55.50389	6.52828		6.47663	48.39119	1.00000	6.92713	8.55324
0.21907	6.95557	5.39272	4.21471	1157.86883	-2.98884	5.84351	7.52731	43.32686	67.46767	39.33784	6.87619	6.35253	7.32984	67.23774	0.00000	5.61812	6.36656
0.02802	6.56552	8.81778	19.52285	1104.41629	24.71204	4.26969	4.52341	41.57439	50.75155	51.18122	2.57309	8.19995	7.21686	30.64718	1.00000	7.97855	4.68460
0.28026	5.47743	4.57340	19.04797	1103.01179	29.41824	3.60564	7.41174	45.99194	40.47094	62.80576	7.35495	6.41251	5.42426	54.96007	0.00000	4.82371	10.40240
0.44028	4.52434	3.94867	15.91632	1180.12738	18.30056	7.30275	6.07019	50.5107	52.30410	70.57577	7.84257	7.80836	6.97556	39.02414	0.00000	7.99143	6.80964
0.64531	6.96931	7.43978	10.39201	1051.04508	31.3237	6.26437	7.14906	52.4089	52.70267	58.74457	8.44480	7.30737	8.28495	64.46869	0.00000	4.82052	6.91396
0.33360	6.35500	11.17571	5.02200	1103.49495	7.20769	8.93787	8.82577	50.80019	50.45022	61.51189	7.29935	7.74771	6.77517	52.96523	1.00000	6.84064	6.67741
0.44565	7.51461	5.72311	15.29446	1086.66680	4.52529	5.31257	3.34409	50.71229	46.03238	55.66920	7.94633	6.47694	6.94707	52.04351	0.00000	9.15383	4.35626
0.18560	7.63388	7.72689	21.16121	1187.70445	99.89166	7.35051	4.81069	15.46063	48.14528	70.76628	5.33115	5.99083	8.10641	53.54224	1.00000	8.29539	6.70951
0.18811	8.32276	9.81057	27.26436	1182.18154	136.13108	8.58856	9.22746	34.75856	38.82612	67.44925	5.61522	6.12744	6.49911	70.19640	0.00000	6.32098	6.45127
0.23199	6.21904	6.96574	36.24708	1136.50979	-77.4286	8.10794	6.89080	39.00622	58.93761	41.80147	4.66469	6.21925	8.42331	67.86618	1.00000	5.07691	6.31157
1.74924	6.10802	3.30157	25.46375	1198.62986	32.88667	6.49761	4.26676	3.27833	41.99342	63.20757	9.73804	6.12714	6.64189	71.32950	0.00000	9.73806	6.36684
0.09769	7.15147	7.40889	14.05676	1117.08262	-86.57415	5.12326	4.60417	15.48131	51.85891	53.09336	6.83597	6.34331	5.51053	40.79949	1.00000	5.36253	8.06592
0.84082	6.03993	5.61364	7.53041	1104.03733	-46.99583	5.85844	9.35107	-22.97056	8.14788	59.31474	8.89466	7.02798	4.49939	44.31020	0.00000	6.87745	7.09428
0.31781	4.14216	6.02269	-1.11860	1182.47852	120.5875	5.55832	7.66124	16.455	57.96002	61.08526	7.07921	6.41123	6.47873	57.29667	0.00000	7.57467	5.62443
0.21587	6.88076	10.68879	24.80425	1138.62755	-104.83192	9.45710	7.67402	39.72943	51.08243	51.82501	6.47445	9.42653	6.50356	23.33186	1.00000	6.02021	6.16932
0.47348	5.41275	5.47340	31.42668	1098.76649	-86.57415	6.23133	3.51694	15.48131	36.14362	67.73655	7.94998	5.57337	7.58117	45.16326	0.00000	7.48926	5.74868
1.17765	6.94597	6.97162	1.35828	1167.74357	-53.13722	6.08024	8.73528	-22.92306	72.00413	57.71692	9.18777	8.22343	5.09617	55.68175	0.00000		6.13899
0.92021	7.63256	4.30155	20.78242	1191.60977	144.23058	6.94623	10.41901	-5.85746	54.18614	46.64447	8.95000	5.97291	8.08788	40.93030	0.00000	9.25678	7.29271
0.20925	7.34056	8.19044	12.15750	1082.85038	136.13108	9.14703	9.49913	34.75856	47.00458	63.94976	5.97145	6.48375	7.07251	55.20601	1.00000	6.11548	5.82890
0.43701	7.85547	6.09066	7.19051	1173.23203	15.16554	3.91930	6.55140	-4.5833	27.45916	69.95470	8.14440	7.62146	9.28345	69.10304	0.00000	10.34426	2.71388
0.21640	7.85636	7.54614	10.78831	1172.80662	-4.21376	6.33333	5.60061	55.82885	68.66911	71.80030	6.60694	4.84242	7.93451		0.00000	7.41058	8.25305
0.22176	8.77999	5.31577	28.22268	1178.19559	11.04979	4.83524	5.35929	44.59445	50.63017	56.93693	7.21152	6.85468	7.14610	51.89882	0.00000	6.89035	4.02640
0.23302	8.03097	7.86414	16.83557	1145.78642	48.26258	5.47816	5.40676	33.86419	70.34184	59.45487	5.20781	5.20467	6.55541	47.89007	1.00000	8.35631	8.19236
0.38628	7.93640	5.99037	18.98127	1130.12864	46.83187	7.65493	7.98691	14.53767	75.53393	33.83725	7.36445	6.25141	7.75115	68.38972	0.00000	7.91962	6.40043
0.18129	6.59550	4.85564	14.33047	1080.33777	8.63333	8.68189	6.29123	52.2	55.30105	45.10011	6.04228	6.54904	6.47288	9.66511	1.00000	8.50719	8.53888
0.98855	6.80756	5.71174	14.77119	1062.74837	49.62251	5.09210	8.95466	27.0174	59.02155	62.12052	9.12444	4.76307	6.18920	41.32642	0.00000	9.31459	4.37759
0.06097	7.14958	9.11114	19.74835	1145.33443	-1.86343	3.04938	3.98757	38.10558	31.53675	75.88956	3.77020	5.82417	6.16819	51.98811	1.00000	5.75579	6.39846
0.36109	7.52758	6.07369	5.00396	1176.75043	-0.74934	4.73898	7.06692	51.62907	90.63232	57.35261	7.10637	5.51594	7.36697	62.71871	0.00000	7.61502	4.88299
0.11986	7.61305	7.27728	27.87834	1125.45946	-48.52333	6.95603	5.28422	-0.71667	56.28579	65.45593	5.04408	7.43087	6.53681	40.11395	1.00000	7.49739	6.32757
0.23715	6.83493	6.18669	6.47356	1162.72770	34.86563	8.77707	8.42447	31.92923	30.38439	49.29842	5.79365	8.36043	6.66096	61.09723	1.00000	4.14132	3.72079
0.19924	6.50902	7.64098	17.86274	1075.38513	-79.00453	6.63549	5.17428	-2.90055	50.97473	64.90111	5.53998	6.02148	6.43631	48.38091	1.00000	10.22766	8.91483
9.45569	7.53734	7.23378	12.83417	1066.31499	17.58522	4.65239	8.15551	40.53123	54.60867	56.95865	11.46110	6.41685	7.34097	39.51099	0.00000	4.08086	7.63773
0.36471	7.73146	6.69403	17.62223	1098.27227	37.92792	4.16061	5.73245	53.93361	62.30069	57.09947	7.73060	7.37045	5.87922	29.42113	0.00000	5.21831	8.68064
1.76932	6.75789	4.50855	10.42098	1178.18017	-73.47429	4.87947	7.34240	40.68066	68.29031	50.09405	9.74344	7.68040	6.69911	38.81522	0.00000	8.72466	3.77573
0.67355	6.01447	7.25282	16.20162	1184.16989	-116.21677	5.15663	6.65218	33.7207	36.32737	82.96798	8.43507	7.99629	6.09988	60.59463	0.00000	8.75542	6.47762
0.18180	8.01902	3.72458	36.29092	1166.38635	24.71204	6.41237	10.80158	41.57439	43.88714	45.10400	5.86887	7.54545	7.22790	36.78992	0.00000	4.02651	8.71251
0.10743	7.85314	8.81840	29.91694	1123.63069	114.68333	6.12095	7.51542	23.73333	51.49615	76.11184	3.87030	5.95801	6.91429	12.93119	1.00000	5.94286	5.59708
0.20232	8.35497	10.35858	18.72433	1187.60941	-74.07764	5.09692	5.04567	40.72816	53.41392	40.36620	4.84840	5.65319	5.40648	77.52807	1.00000	10.53615	7.88112
0.16714	6.89218	6.55613	9.89203	1180.05835	117.63083	6.71244	4.65491	35.50056	30.09219	35.91408	5.43346	6.39952	6.85832	55.91072	1.00000	6.51566	6.79747
0.31047	7.56329	5.52609	6.68876	1103.62434	18.34717	2.24206	3.87798	54.60528	74.43496	56.60164	7.33577	7.40554	7.24386	64.21440	0.00000	5.83731	11.06580
0.12600	6.99516	6.77184	-4.71645	1100.83753	-74.15987	4.66244	4.71823	40.82232	26.79055	56.69498	5.61031	7.82436	6.29570	50.98960	1.00000	5.56050	8.41573
0.26048	6.32280	9.12576	11.93906	1123.66037	34.86563	3.89429	4.96143	31.92923	47.37607	67.15606	6.07116	6.19754	6.25555	38.53807	1.00000	7.24087	8.80560
0.21635	9.05784	7.84769	25.86465	1100.39099	128.9889	8.84833	7.55226	37.1759	73.52106	59.72303	6.93083	6.15851	5.97031	43.56139	1.00000	4.00304	2.66551
2.36682	6.71519	4.76390	16.01200	1120.59652	-1.5443	2.77419	7.59043	50.75767	59.94171	65.25584	10.07497	6.58211	7.68202	38.38254	0.00000	12.56490	1.86343
0.15878	8.68905	6.62736	8.34339	1184.93216	-8.33147	4.76742	6.16847	41.20485	49.27639	58.81230	5.20523	7.05938	6.94957	61.28088	1.00000	5.54762	8.01526
0.16541	8.39944	7.30159	16.36613	1186.49897	44.7662	3.81206	6.94248	40.49748	47.28803	61.93103	5.81579	6.74100	7.76309	38.17767	1.00000	7.03969	9.82672
0.21588	5.03248	9.08304	3.94154	1153.12215	57.3552	4.74174	5.56552	51.4781	48.44750	71.10995	5.49007	7.77275	5.50175	54.43658	1.00000	8.32864	8.18165
0.13078	4.69482	9.95963	20.62925	1108.34536	111.73861	6.46138	9.01843	35.20889	51.18611	41.44571	4.79256	5.43946	6.67066	46.44848	1.00000	6.66625	6.85726
0.23170	5.81636	10.46888	18.10522	1176.24408	-1.29772	3.85154	7.57125	50.76306	66.94848	67.97441	5.41611	6.36681	6.86284	70.49071	1.00000	10.90129	9.50936
0.20206	6.53575	4.83381	-5.32045	1115.46871	-82.35176	5.77014	9.57741	27.71809	53.77511	34.84142	6.83573	6.36892	6.85204	49.18668	0.00000	2.62113	8.75222
0.31244	5.59968	9.48946	4.81578	1129.92086	15.00835	10.73666	10.16649	51.14942	45.86785	61.74458	7.39455	5.89104	7.28940	39.88818	1.00000	5.72824	4.58172
0.20422	6.66338	8.70726	15.08892	1170.44648	124.3697	6.19548	5.26557	9.6531	51.65828	64.39496	6.28900	6.87979	6.26250	52.83932	1.00000	5.81353	6.66139
0.38838	5.99625	6.20082	25.51600	1100.52708	8.55552	6.98507	3.57533	40.72586	44.47475	66.22017	7.86347	7.12637	5.38492	50.05949	0.00000	6.89781	6.89756
0.16161	6.34621	6.51318	25.49318	1103.73389	4.21372	8.36182	8.19097	51.12794	60.31198	56.29437	4.43816	8.93016	6.56759	47.40009	1.00000	5.69002	6.12130
0.17205	6.66251	9.13337	14.01813	1155.07784	78.40102	8.75318	10.59813	27.9247	66.12542	59.68124	5.55761	8.52583	5.65090	54.58011	1.00000	6.02530	5.27135
0.24103	7.58168	7.89373	22.66410	1094.28814	105.89333	5.84545	5.90229	34.56861	51.73214	47.61231	5.40118	4.84357	6.38610	40.67344	1.00000	8.80402	8.56714
0.14768	6.72519	9.20354	-5.31285	1122.18132	-4.83076	6.69443	2.59773	39.96348	62.00276	54.69164	4.76337	6.45740	7.67304	22.07137	1.00000	7.81179	4.92871
0.19988	7.09726	7.15768	11.57749	1089.61913	113.82465	6.16518	5.75685	23.29549	30.82682	73.45902	5.19772	7.03791	7.34503	46.24376	1.00000	7.42002	7.89196
0.11737	5.75077	5.81273	23.73394	1060.92140	-88.3162	7.06342	9.12635	42.24113	64.69519	52.40788	5.61122	5.84318	7.91797	41.78833	0.00000	5.01344	7.16427
0.31859	5.33572	2.77059	21.70503	1155.98340	152.70493	5.61381	8.46801	-25.54073	57.48414	76.69582	7.28998	8.15244	5.81525	31.22436	0.00000	5.42904	10.36749
0.16458	4.77754	9.04775	7.90080	1123.65417	-84.23381	5.28940	4.54757	33.54428	49.41178	48.52405	6.38930	6.07266	6.45920	30.30955	1.00000	6.01440	7.16808
0.28800	6.70046	8.34347	1.89577	1193.34670	-79.59415	9.58590	9.55685	-2.13404	38.33552	46.19936	6.02380	6.30260	5.65295	65.27829	1.00000	5.93287	5.64768
0.35600	7.94417	7.16408	24.27313	1128.37692	-85.76942	11.30243	9.18596	39.78504	54.91575	68.95650	7.33082	6.62381	6.45534	50.25401	1.00000	4.60978	3.37090
0.10981	7.22702	8.21563	-0.96785	1167.44506	43.83992	8.51065	8.63277	55.39485	7.72893	53.49281	5.22585	7.41927	6.58250	57.00450	1.00000	5.12543	3.90108
0.20909	6.20515	11.35893	20.75303	1190.87965	44.02488	3.34926	7.00382	32.61603	63.13168	54.83803	6.84698	7.01695	5.80921	47.63725	1.00000	10.98487	11.71474
0.18519	5.39083	10.23531	22.92623	1052.60514	74.3092	3.93483	5.06153	33.37526	44.68071	41.59825	5.14774	7.85213	7.34253	51.50162	1.00000	8.34258	8.01088
0.18868	9.40987	7.49950	10.95570	1078.16747	-75.87877	7.05457	6.31936	5.6561	33.10484	64.06507	5.92440	6.55806	5.88152	60.77527	1.00000	4.66319	4.42320
0.26871	8.40223	7.03209	9.82797	1168.33458	-68.30472	8.86650	9.10329	9.91861	41.78180	69.45421	5.68338	7.78654	6.28649	25.57872	1.00000	6.02316	6.16705
0.84378	8.60476	5.15300	12.14226	1137.32013	4.52514	3.23221	5.85446	12.74482	56.23126	48.58882	8.89277	8.39502	5.78446	39.51438	0.00000	6.19459	10.10863
0.27165	7.61641	4.76259	20.75808	1131.95849	105.75635	5.60563	7.27943	10.29085	40.06064	61.22355	7.31134	6.98711	4.70785	56.28760	0.00000	3.86505	9.63716
