SO2	H2CO	PM2.5	TEMP	CFCs	NOx	PRES	warning	longitude	CO	Pb	O3	latitude	PAHs	C2H3NO5	PM10	NH3	CH4
	74.77753	11.04680	7.61856	65.20868	8.57114	1124.75813	0.00000	12.70038	8.36619	47.53517	6.57088	45.9836	7.53266	2.81680	8.62348	7.80580	12.04585
9.93007	55.59438	6.61796	11.15483	69.20009	8.21451	1099.90434	1.00000	-119.48568	8.73517	59.21798	10.73444	49.88307	9.45254	2.29070	8.38359	7.69180	10.21336
7.90211	74.68437	5.68397	10.42711	76.84943	9.07669	1097.72737	1.00000	137.4	6.90852	39.93394	11.57633	34.81667	8.61982	1.89796	7.80402	7.78314	6.75415
9.43149	35.52749	8.43331	10.78627	74.63426	8.66977	1083.85696	1.00000	76.03889	4.91597	73.13752	9.23416	18.18158	9.37225	1.05189	5.53387	7.82841	9.30034
6.39407	54.97493	9.18125	6.52740	79.70671	7.46438	1055.03053	1.00000	20.89389	10.44831	52.00739	8.41882	42.62833	8.95391	0.76221	6.10392	7.99037	8.78785
9.70967	19.10566	9.01304	10.47566	67.86416	6.68159	1187.37286	1.00000	76.11996	4.84358	40.25944	10.48573	11.12018	9.12500	4.45161	9.14043	10.51494	7.06726
9.11611	54.52186	6.23160	18.87005	71.95026	7.04970	1195.24713	1.00000	13.28702	10.07708	72.95030	10.80217	52.4581	8.91827	2.63378	8.33582	8.91552	5.12117
9.70085	41.32139	6.78102	4.52493	67.49759	8.56134	1089.25704	1.00000	5.4584	7.23508	55.02404	9.57270	43.32393	8.48890	0.95952	6.81186	8.01732	6.51871
9.40497	70.30990	6.84250	14.19035	62.64785	9.14848	1109.96355	0.00000	-89.66123	10.24063	48.19294	9.84246	21.28306	9.77904	1.17064	6.92367	7.17264	7.99969
9.43140	31.46295	9.85460	16.00630	68.32475	8.55441	1135.27098	0.00000	-73.86586	9.02010	54.44097	5.48948	45.43341	9.21317	1.33742	7.56917	8.45116	8.37714
10.15000	65.06242	7.93668	10.83290	87.89702	8.86076	1057.13116	1.00000	71.21169	6.43149	56.67325	8.40392	21.59983	6.61805		5.45358	8.18474	7.84623
10.66031	57.03514	8.84950	19.58829	71.36715	7.68022	1060.33663	0.00000	8.51667	4.77997	74.75384	7.40171	51.88333	6.67354	0.65749	6.11869	8.87693	10.12461
8.86324	44.31799	7.17194	15.80198	72.83610	9.07477	1066.88921	1.00000	85.94001	8.90779		9.26936	25.49043	8.40601	1.89845	7.90670	7.01776	10.24874
9.76363	63.91856	8.02980	23.01008	67.38140	9.02593	1171.54534	0.00000	4.82313	10.03146	73.95925	8.55029	51.24197	9.88887	1.03835	6.78925	6.65015	7.34191
10.09126	55.01563	8.47858	19.88715	74.18791	7.67343	1132.12512	0.00000	113.13148	10.99313	31.62592	7.73926	23.02677	6.48939	1.47098	7.38845	7.13007	7.64490
10.36498	50.68337	5.00196	12.55749	82.37786	8.38481	1089.70610	1.00000	5.22778	9.86277	25.74742	10.13096	51.955	8.94560	3.86601	8.99537	8.44073	3.46137
8.19075	62.96753	7.52436	-1.28075	64.77579	8.70090	1192.88233	0.00000	-82.90375	9.37879	41.63245	10.81191	32.54044	7.18217	6.30085	9.62811	8.43906	5.35200
11.05778	59.44380	8.57860	5.81444	67.97969	9.08863	1181.49589	1.00000	6.9747	5.44780	59.34019	9.34827	50.82709	8.86815	1.20821	7.57092	7.94246	6.76082
9.19713	54.83771	6.21842	15.89998	79.83376	8.47714	1129.14843	1.00000	-77.96389	8.14218	42.19264	9.71802	39.45621	8.18557	1.17362	7.21274	7.10764	6.22063
10.50655	50.24854	8.62036	21.81007	72.67133	7.71010	1178.41242	1.00000	-84.67837	12.88152	34.40322	6.39273	34.06635	6.22327	0.79578	4.97130	7.80116	7.84441
	72.70343	7.08808	9.37140	73.45990	7.57305	1064.03839	1.00000	139.6853	6.92140	55.77316	10.33435	35.815	10.04924	2.49355	8.36590	7.29056	6.14787
10.83566	46.44970	5.95536	24.46788	69.24597	7.71217	1181.06714	0.00000	-116.56346	10.18779	53.66346	9.17475	43.54072	9.36633	1.16270	6.03830	7.21651	5.80098
10.71126	83.79286	7.00598	22.24338	71.37536	9.77145	1146.03705		-0.74934	11.48071		10.15323	51.62907	8.35876	1.00279	6.90731	7.91225	8.96011
8.54603	40.42831	9.10828	36.21416	67.01395	8.20881	1177.08243	0.00000	5.4384	6.87121	67.11510	6.98280	43.2907	7.93257	0.65313	6.51841	8.91655	9.38431
10.81463	25.25690	6.90904	19.00897	56.65751	7.85997	1087.72408	1.00000	10.03988	8.83704	33.38783	8.45038	53.6052	7.01194	1.33402	7.50457	8.23983	5.60568
11.24573	42.90396	8.92771	15.91473	60.07986	7.58642	1185.44507	1.00000	-76.70944	6.51592	47.86499	7.59642	-11.94306	9.24422	0.68685	6.10092	6.95420	6.70348
9.19347	56.60717	8.41141	3.78506	84.35969	7.54987	1086.56986	1.00000	12.84052	12.70747	45.83330	8.08524	45.78071	8.35806	0.46474	4.20623	6.12294	7.63804
9.65321	37.42600	7.98210	4.28763	52.26364	7.14113	1149.36466	1.00000	112.73333	7.01564	65.06928	8.01322	38.40917	7.02242	0.71875	5.31199	8.91649	7.97009
8.58854	52.22594	6.42049	27.78574	77.40018	7.98195	1091.47522	0.00000	-2.68333	10.47872	40.69964	10.91832	43.31667	6.42010	2.04572	7.95466	7.20427	7.24778
11.30904	55.34210	7.79095	13.89933	65.26370	7.77152	1095.92450	1.00000	-96.67834	10.30383	36.97896	10.59505	34.77453	10.62713	1.20527	7.13890	9.89804	8.37287
9.16902	21.22586	4.84358	10.77345	77.24785	8.17325	1182.83342	0.00000	-0.32247	8.55645	52.17354	12.04024	50.82882	10.05344	1.70684	7.75303	6.59967	4.99945
6.64478	30.82980	8.61868	4.32992	79.60334	8.71808	1055.27345	1.00000	-58.70072	10.75989	60.27976	7.28058	-34.74785	7.77095	0.56859	5.36366	8.42270	9.05808
10.28540	43.60884	10.71340	27.41576	86.99128	8.54283	1095.74572	0.00000	123.62494	7.54644	32.99932	7.21656	12.37169	7.08658	1.45532	7.85039	7.83528	11.34942
9.59317	53.51160	7.49967	10.50949	58.65433	7.87796	1164.41670	0.00000	106.92667	9.57231	40.82390	9.45745	-6.91806	8.80476	1.60180	7.60531	8.18001	7.44032
11.66532	42.71556	4.36395	9.00851	65.09940	7.81386	1143.22761	1.00000	120.14278	11.07656	69.58241	7.98451	32.50611	9.59656	1.04263	6.45148	7.24470	10.95234
9.93040	59.20085	3.98223	20.57720	78.84216	8.55992	1145.51785	1.00000	12.84052	5.93600	79.71889	13.63321	45.78071	9.39286	3.40655	8.84427	9.27098	6.01773
10.24760	45.54382	6.92262	2.03336	66.58525	7.31821	1147.58410	0.00000	92.48278	4.34268	44.17569	6.34086	58.23583	7.27862	0.66410	4.52017	8.78717	7.55929
7.95629	57.18664	6.99757	8.28598	77.60614	8.08225	1156.68461	1.00000	-2.77259	8.51440	40.04026	9.92998	37.49073	9.00363	0.70053	6.73164	7.21407	10.01409
10.95722	49.64884	11.35668	20.33819	70.61920	8.93775	1174.50741	0.00000	100.24529	11.46437	61.89066	5.79327	5.4709	8.74972	1.80176	7.98643	8.50804	10.15316
10.04583	39.69621	8.07598	17.25716	83.12769	7.46283	1124.16918	0.00000	150.60036	4.55268	44.28880	6.80668	-34.88422	8.39017	0.89067	5.51662	6.47852	9.50891
7.06338	33.70913	8.09199	12.84736	63.98628	10.64750	1151.73037	1.00000	-1.64295	11.28955	54.24037	6.38144	42.8139	9.13810	0.77646	6.26507	8.56245	9.84849
10.82578	39.55433	7.78632	8.46277	78.23582	9.33732	1198.22981	1.00000	77.9129	6.26184	54.30654	9.33863	25.6439	8.10810	1.22049	7.23721	8.08760	7.46182
9.82499	37.58180	9.61813	11.16133	70.92621	7.40150	1124.22628	0.00000	3.87723	6.66611	45.11698	7.78259	43.61092	9.84957	1.07780	7.13856	9.11881	8.35107
9.13413	45.25155	9.61471	18.49980	75.65731	9.29037	1115.60813	0.00000	78.15794	8.25509	41.75009	4.98357	12.1277	7.34204	1.30178	6.82209	10.39790	9.98392
8.32478	45.64004	7.22402	4.37543	78.55452	6.96835	1141.37934	0.00000	-119.01677	9.55716	46.76281	10.86069	36.06523	7.73920	1.46306	7.70961	8.24873	6.66378
10.44101	61.92128		27.43855	62.63484	9.71787	1170.35723	1.00000	-122.24092	5.78598	56.79971	9.89695	47.4943	7.51595	2.90292	8.71622	8.16067	6.66647
10.16803	45.79911	6.98110	-4.32316	75.29305	8.85679	1168.19420	1.00000	-45.94722	13.43473	61.65579	6.50307	-21.42917	9.88146	0.97945	2.89553	8.52295	8.14713
10.77610	49.17444	8.13121	11.76155	74.64826	8.17921	1182.48114	1.00000	68.75915	2.54657	33.94702	11.36366	27.52948	8.26770	0.80133	6.83964	8.99898	10.48165
9.83218	48.23278	5.26126	26.32287	75.35697	7.12848	1112.31435	0.00000	76.03889	7.57112	32.48423	11.03859	18.18158	8.09675	1.33876	6.37127	8.80960	6.56022
10.53455	52.81605	7.71763	18.87194	94.98023	9.63306	1090.49525	1.00000	-5.55835	5.34987	52.61632	9.15215	42.64685	10.03196	0.66365	5.36019	8.34166	9.21488
8.76442	58.45221	7.81980	-0.47910	77.27413	9.09125	1136.25923	1.00000	-79.00453	8.05351	83.88576	8.86591	-2.90055	9.42336	1.61494	7.79029	7.95665	6.47755
11.62533	27.99137	6.40355	5.40589	69.71879	7.30660	1055.53605	1.00000	-3.05814	8.92060	43.09201	11.19579	53.00974	10.12765	1.62192	7.78750	7.55172	9.54300
11.74193	58.46591	5.44166	34.39011	80.31138	8.64780	1195.07525	1.00000	17.8031	10.17887	62.92259	10.27612	48.43174	8.79940	1.63571	7.45254	9.07166	10.12535
8.73791	41.21694	10.46166	6.16081	76.70905	8.13118	1095.89115	0.00000	-96.72365	9.08193	36.91826	5.73769	17.06542	8.13745	1.14758	7.07019	9.89610	9.78336
9.09165	54.10926	8.07263	23.31678	81.53424	10.04009	1115.85591	1.00000	77.54372	7.51710	35.69627	11.28595	10.12268	8.02645	4.45008	9.20004	8.61401	9.76320
7.86443	55.09072	9.83161	3.44855	64.86060	7.77127	1075.36890	0.00000	-120.93549	7.04152	24.73508	7.04344	37.73604	9.48526	1.19450	6.84504	7.20746	8.82563
8.40200	39.28191	10.54037	28.24607	76.32031	7.35320	1139.05807	0.00000	120.14278	6.85436	62.13003	7.69333	32.50611	9.48617	2.38165	8.30377	8.60010	9.77185
9.76866	57.92901	8.49202	21.95538	70.03071	9.14807	1146.06163	1.00000	-2.98884	11.12200	65.30777	9.42406	43.32686	9.26961	0.86035	5.33992	8.10665	7.74414
7.96209	52.58994	11.31306	28.97933	69.67590	5.68015	1132.19823	0.00000	38.07083	5.85561	80.38242	8.21035	54.90083	7.76050	2.92796	8.64426	6.38128	8.38819
9.39720	54.02178	6.38160	20.06002	75.81799	7.32615	1094.99595	1.00000	5.58472	7.43036	51.67059	10.07941	52.14	6.70559	1.39335	7.34834	6.89815	7.02877
10.30085	69.02297	6.76405	23.18488	61.21324	7.64457	1189.71931	1.00000	-95.63079	10.08166	66.07508	10.84946	31.76212	7.41674	0.88696	6.94867	7.51748	9.24506
9.50105	46.03418	7.73137	11.39333	71.47169	8.51690	1112.25105	0.00000	105.89333	5.92570	17.52892	7.24464	34.56861	7.07208	0.80554	5.60826	7.50220	8.66780
9.72740	65.68865	4.07251	18.51919	68.03935	7.47646	1079.16794	0.00000	-91.06177	7.82796	78.08641	11.74441	33.41012	8.24608	0.97988	6.87577		7.20271
9.57488	35.26570	10.22547	10.66210	73.39997	8.53839	1122.77344	0.00000	8.91229	8.32788	45.43660	7.28766	49.13645	9.62252	1.85369	7.85412	7.44537	11.81277
11.32683	69.84201	11.54648	11.68602	63.44874	9.22276	1195.23705	0.00000	19.21437	9.59608	35.69826	6.12897	44.75874	8.53433	6.42040	9.55536	8.00131	12.52568
8.67465	68.06733	4.45051	-11.66361	85.41683	9.18416	1071.53657	1.00000	-95.63079	6.32442	34.12905	10.29175	31.76212	6.41526	12.88152	10.31553	7.10401	13.24361
9.33283	65.61875	7.04876	16.72511	61.22462	8.89271	1160.70534	1.00000	11.32903	8.79485	32.51786	10.02337	50.9803	9.72221	2.26993	8.51694	9.92204	10.29550
10.46388	24.27079	9.19946	5.69288	73.51462	9.18611	1107.68982	1.00000	5.16108	10.95823	69.13707	8.57130	48.77275	8.56848	0.91113	7.10922	11.55009	8.02167
11.62519	29.02117	5.11131	19.28698	77.05384	6.94370	1062.21529	1.00000	-79.62603	11.10665	42.70431	9.70690	8.88988	9.17327	0.58614	6.17048	8.39303	9.89364
10.39735	52.81642	6.17799	29.95389	76.92442	8.19359	1170.49237	0.00000	115.88782	2.35142	55.75597	7.04146	-32.05251	8.77296	0.77880	3.88319	7.79412	8.31905
9.69740	41.60751	6.10831	13.27757	73.72752	7.43053	1167.63752	0.00000	125.21972	8.57299	60.70785	9.87899	-8.99167	9.31554	1.18744	6.04359	8.75453	7.12301
10.72427	57.72681	7.39676	8.36817	70.24685	9.12792	1059.75963	1.00000	51.0193	9.31984	48.89141	11.58080	35.6803	9.11894	0.74764	6.76856	9.51853	8.51843
11.02742	41.00445	8.76478	15.27115	83.30509	8.15293	1198.90469	0.00000	-122.40433	5.17114	50.36257	6.52118	37.71715	9.41701	0.98519	7.23133	9.31652	8.68317
11.05144	59.64570	8.39834	5.61880	78.00508	9.25952	1102.30309	0.00000	40.74357	6.87758	45.21223	5.66696	37.31309	9.11245	0.91455	5.31140	8.23410	8.49298
8.06240	27.38662	3.19350	9.58022	71.62061	7.56594	1118.75633	1.00000	37.55	12.51025	32.28814	9.74153	6.03333	6.66034	1.27495	7.67791	8.18528	3.40129
9.30052	73.20658	6.30142	17.83065	84.57525	8.48753	1077.20577	1.00000	11.18709	6.50015	57.72673	10.78773	48.73218	7.73441	1.35343	7.33940	7.22646	7.06075
10.42838	62.32488	12.06258	9.12758	84.85709	8.85041	1073.78287	0.00000	-76.78319	8.27478	63.68050	7.20255	18.00747	6.44976	8.02995	9.84414	10.47486	11.53906
10.39803	37.85672	5.87671	21.92159	74.33943	9.05106	1078.08171	0.00000	-86.11084	7.95060	76.58067	9.42482	41.75338	7.54803	1.10543	6.48251	7.77367	6.47334
8.65811	45.90927	4.49432	15.22204	71.77721	9.53659	1180.56507	1.00000	0.93333	11.13063	63.35746	9.76083	52.68333	8.89883	2.34793	8.27897	8.22890	2.86594
10.62228	23.50522	7.54190	14.87815	68.15443	7.86647	1194.85695	1.00000	120.14278	5.78557	36.10903	10.99805	32.50611	8.06022	5.95883	9.50032	6.87045	5.61252
8.68776	53.84021	6.40077	12.47862	76.04990	8.12716	1198.78135	1.00000	-3.52751	10.36017	57.17753	7.90124	50.7236	8.15968	0.72646	4.71604	9.22586	9.70117
7.74048	58.65458	11.15188	3.56100	71.60853	8.41576	1080.73474	0.00000	85.94001	6.85271	54.90480	8.82296	25.49043	7.83113	3.85697	9.04634	8.33901	9.44228
8.36428	74.01001	7.57365	19.67141	77.69088	6.70005	1162.76468	1.00000	29.24152	6.56970	38.09598	9.50730	-26.93366	7.11041	1.11402	6.42003	8.87270	7.72603
12.14560	38.89060	6.66098	36.72156	64.84298	8.05847	1170.70608	1.00000	9.47629	11.22406	37.29284	10.29893	53.59337	9.14263	1.08052	6.64176	8.65124	8.70571
8.49791	55.64281	4.31020	26.03447	62.12084	7.73615	1087.72797	1.00000	138.31667	10.08661	58.96126	11.04435	36.65	6.89478	4.22403	9.07789	8.36239	4.02285
8.99719	45.10665	6.22056	21.36799	73.80743	7.74646	1189.37726	1.00000	35.90057	8.86161	41.87586	9.59728	56.85836	9.09718	0.79528	7.14907	9.03924	10.49781
9.00714	48.42264	7.93756	26.67085	80.19762	8.18385	1087.93231	1.00000	22.53083	8.70637	46.13276	10.06923	44.22639	7.33565	1.32200	7.39096	8.27370	9.28948
9.99464	44.01836	7.86993	17.29531	67.70578	6.47088	1080.08345	0.00000	145.06667	6.19843	49.04218	6.49639	-37.88333	6.77530	0.39703	5.01421	8.03203	8.62133
8.42623	50.29349	6.86762	19.72371	68.98881	7.62121	1104.89032	0.00000	128.62667	9.87211	60.84545	10.37465	34.8825	8.49153	1.09824	7.45177	6.80022	7.54600
9.67661	58.30317	9.13890	-2.30251	72.61536	8.20333	1075.57286	0.00000	-115.98391	4.88525	62.79198	6.78476	36.20829	7.54730	0.62147	6.14799	8.46141	9.88178
11.31608	67.75577	8.41572	11.70675	77.88359	9.75793	1078.49991	1.00000	3.55665	6.23036	46.46482	8.41846	36.72544	6.90243	1.11774	6.59625	9.73471	8.20604
9.66161	59.36433	6.49767	30.29600	74.12374	9.04521	1109.84505	1.00000	-0.76773	9.79568	47.20889	9.54721	38.38479	10.01529	0.86754	7.29092	7.11216	10.09205
9.42035	53.50401	5.67480	20.92596	84.07125	7.02225	1115.26076	1.00000	-37.65	7.35809	35.83532	10.27431	-10.91722	8.27090	0.56899	6.51143	5.24608	7.94248
9.40527	52.94730	8.39224	26.76760	70.51329	8.77758	1159.94679	1.00000	51.0193	6.63180	46.51822	9.30630	35.6803	7.70622	1.59329	7.96367	8.82311	7.01431
10.48077	63.49805	5.38282	29.91405	82.89733	6.93009	1062.07549	0.00000	12.1369	8.15406	43.11108	10.17384	51.04962	7.56976	0.47491	6.25286	7.67896	6.59858
7.14337	48.03476	5.92089	16.00209	74.40394	7.44331	1063.02273	1.00000	38.28402	7.59901		8.97300	34.5624	9.66521	1.10614	7.01248	9.78848	11.42959
9.83448	50.25210	7.32546	19.80805	65.58736	7.72412	1129.18358	1.00000	16.50104	6.94146	30.34026	8.84072	41.24264	7.65482	1.10800	5.90281	7.20707	7.51988
10.73287	58.13194	5.92037	37.38433	73.09178	8.19261	1189.61893	0.00000	-37.65	9.54044	48.65863	9.69524	-10.91722	9.09761	1.24102	6.17633	8.40791	6.71635
7.56908	17.66712	5.64501	-12.99965	72.59742	7.42977	1117.84813	1.00000	31.3237	6.79889	46.35745	10.67692	52.4089	7.77494	0.84991	5.56146	7.03704	9.14218
9.18663	35.03519	8.33089	15.54393	72.82682	7.82232	1135.62972	0.00000	8.51667	9.51702	67.39145	9.29579	51.88333	8.31149	1.29438	7.66702	8.24948	7.32413
12.15304	31.18670	7.43075	7.58301	76.80125	8.12548	1102.32576	0.00000	-86.99666	5.48015	25.09655	5.60909	33.45122	8.44359	0.99699	3.92757	9.35903	8.86437
9.00282	55.51174	4.28572	30.45936	74.49463	8.79661	1136.15216	1.00000	91.00632	8.73631	75.89106	10.29700	26.32293	7.26123	0.85920	5.90950	7.71794	6.29006
9.72752	52.74864	5.70637	19.26272	68.28512	8.85221	1192.72726	0.00000	85.37752	9.39283	45.95586	10.48996	22.10194	7.85221	1.00679	6.40534	7.83547	7.11718
9.28773	28.45886	6.62569	5.88989	84.15265	6.98332	1178.88086	0.00000	38.2739	10.22939	47.91097	10.14161	46.7055	8.66660	1.18406	7.80194	7.79354	6.58589
9.55332	36.01681	9.60120	15.00433	63.43706	8.30890	1135.01780	0.00000	14.51472	7.00472	55.03968	5.90393	35.89972	7.58978	1.78880	7.92890	9.00774	8.71883
10.50120	46.44169	5.64283	30.65890	81.03048	6.84464	1107.65914	0.00000	70.91106	8.33372	66.64620	9.65276	29.38242	8.54802	0.61291	5.58888	9.00264	8.33049
13.53334	54.25245	7.90541	15.24811	73.80903	7.22414	1090.63924	0.00000	-6.00137	6.13726	33.26500	5.06397	33.42585	9.78871	0.69316	5.01555	7.43911	8.92955
11.17829	52.11320	7.04401	28.59008	82.88335	7.30497	1118.75780	1.00000	-87.88754	8.95749	44.73933	11.42110	41.15376	7.33945	1.35635	7.48664	9.04035	9.03111
9.86175	46.08111	6.93086	24.49614	82.77248	7.83687	1178.25998	0.00000	119.58627	9.91643	54.09129	9.30472	23.5654	10.29701	1.02841	6.89736	9.74088	6.57777
8.21216	44.88945	5.82035	25.25078	80.70280	10.43843	1170.13266	1.00000	-71.05977	8.92646	58.94371	8.52743	42.35843	8.62654	0.92840	5.92935	7.01612	10.73934
9.27080	57.99838	10.15842	18.72391	74.66517	7.93707	1192.72558	1.00000	22.53083	9.98873	39.21702	10.21642	44.22639	8.96254	1.77708	7.64932	7.53024	7.59173
8.67359	67.17437	8.59161	21.45362	77.63620	7.78180	1189.12458	0.00000	42.7125	7.60783	54.55579	5.91058	11.15583	10.08005	0.27424	5.71080	10.60079	6.60424
11.46687	34.39355	8.04172	1.89631	78.17935	9.15581	1189.26959	0.00000	51.3452	6.32627	73.10254	7.13856	53.37596	8.31547	0.95047	5.41592	7.73688	11.65583
9.72536	49.83236	10.89528	6.33898	71.43791	6.73440	1158.48339	0.00000	27.25	10.08739	45.68688	5.67238	42.7	7.95486	1.70117	7.92810	9.30197	11.32131
10.86127	82.36537	6.49644	14.91343	73.64495	6.85074	1092.47112	0.00000	171.25364	9.84036	79.01232	8.64653	-44.39672	9.51023	0.55472	6.62592	7.84842	6.36880
9.11343	55.57717	6.38300	32.10389	66.05512	8.17692	1197.84368	1.00000	17.8031	5.36797	48.11109	11.70614	48.43174	8.33651	1.66951	7.72113	7.85151	9.13371
7.43677	48.04696	8.15522	1.51272	74.75155	7.16175	1107.80285	1.00000	-89.99038	8.05816	55.30788	9.29563	38.58894	9.36058	2.12370	8.19764	8.16045	10.14850
10.43009	36.23091	7.49753	10.84014	61.60379	9.99319	1177.16125	0.00000	-74.38987	10.23627	66.15703	8.90378	40.65538	8.19565	0.93994	6.82625	7.19852	7.25080
8.22227	46.98110	9.10908	-3.14322	67.57556	8.28998	1183.42643	0.00000	4.85668	10.61427	42.07673	9.61661	36.27462	8.63355	5.24115	9.41230	7.26439	5.12961
8.37469	54.47196	3.38239	17.74482	77.79612	6.49767	1157.44170	1.00000	-0.32247	9.51745	63.91759	11.04746	50.82882	8.70480	0.74579	6.71427	8.97239	5.12142
9.26322	28.62236	7.96547	18.61751	75.85934	5.93944	1050.59376	1.00000	117.55417	9.11455	45.03575	7.11535	34.86472	9.35522	0.72038	6.13137	10.14257	5.69036
10.73187	47.03890	4.92938	27.27228	51.17379	8.89514	1058.68894	0.00000	34.11169	8.16487	43.99720	10.29882	0.46005	6.82366	0.79737	5.77410	7.61456	8.01036
11.25102	47.88091	6.29554	25.28461	59.60133	6.44198	1099.99777	0.00000	86.59611	10.03657	21.30555	8.59847	25.87498	8.66888	0.96270	5.35259	7.19633	8.44029
10.28579	42.69267	4.39909	8.52339	78.15801	10.25971	1131.74011	1.00000	86.79271	9.60549	40.86386	8.02105	25.92127	9.54423	0.93068	5.73501	10.04095	11.14527
8.28277	54.50585	8.72200	-1.83733	68.37856	8.40399	1095.93762	1.00000	8.51667	10.19126	45.12002	9.18743	51.88333	8.21328	1.13527	5.05444	8.23614	8.01337
7.33114	46.12195	9.75504	18.15127	84.49217	7.74675	1184.53569	1.00000	9.5926	9.80067	55.59724	8.17640	52.86147	9.26865	0.86128	6.20841	7.86743	8.31643
10.84291	38.88610	4.72229	13.50198	74.31534	9.01075	1113.74613	0.00000	85.94001	8.36462	67.72466	9.83794	25.49043	8.07446	0.90125	4.33185	7.83482	8.64800
11.34695	54.70240	6.22797	12.95395	72.61587	7.22136	1061.47354	1.00000	-87.93341	8.67805	61.32796	10.89780	42.55308	9.23076	2.76006	8.46859	10.73731	10.12161
9.68971	70.82948	5.98328	22.30386	59.17594	8.16898	1188.89495	0.00000	86.59509	8.92125	84.19563	10.44146	26.11527	9.34788	1.09451	7.03535	8.38259	6.12406
8.44865	51.23002	12.24935	17.18736	71.28979	10.29902	1158.17491	0.00000	-60.1831	9.37981	29.26643	7.27273	46.1351	7.94694		9.86463	8.21606	13.13358
9.18246	58.97798	6.03128	16.24834	61.22285	7.74532	1069.07958	1.00000	47.3799	7.47276	49.53718	9.60952	33.14447	7.74316	0.66432	5.74243	7.49894	7.65796
9.78627	24.98210	7.57997	17.70519	69.91886	8.82829	1116.14293	1.00000	124.3697	7.26363	62.76343	9.35941	9.6531	8.32067	1.90585	7.79679	9.33546	6.95333
8.92199	44.53342	7.49036	9.41871	61.34096	6.33941	1143.05366	1.00000	-4.83076	7.03877	74.43480	10.10063	39.96348	7.23868	3.33230	8.83144	9.55930	10.40190
8.99448	53.90800	8.11225	25.41724	74.01528	9.35343	1126.90425	1.00000	-1.32471	8.16058	45.27801	11.29864	51.40148	8.14027	2.48030	8.19741	7.72155	9.27116
10.33104	65.49741	5.86561	7.04457	77.65587	8.48866	1057.66131	1.00000	-119.48568	9.34262	72.37290	9.80982	49.88307	9.38021	1.91647	8.08512	9.36602	10.67339
9.96765	50.15257	12.04933	15.09515	77.10805	8.55558	1187.31525	0.00000	92.48278	7.22777	54.32940	8.46469	58.23583	6.67770	18.76229	10.73322	8.28822	10.59716
6.91836	46.31738	4.74273	14.91845	79.89900	8.34819	1081.51415	1.00000	-74.38987	7.44583	46.44117	8.56188	40.65538	6.04793	0.94240	7.00680	8.53046	12.43436
9.93571	37.96450	9.51640	7.31654	93.67110	7.63231	1115.47891	0.00000	17.10558	4.34264	47.20313	7.94454	61.72744	7.09533	1.47534	7.50394	8.81160	9.32487
8.90027	61.07424	8.01440	-1.76418	79.00710	8.84436	1148.80049	1.00000	-39.25	6.53174	43.30260	8.73500	-12.91667	9.01129	1.11798	5.80474	8.60040	8.08348
10.33712	45.52368	4.73027	19.49425	74.02044	7.23476	1111.21979	0.00000	-71.10077	9.79449	54.64055	10.25839	18.20854	7.70590	0.51814	5.42831	7.66330	7.11649
10.21721	32.72093	7.26270	10.47679	69.13140	8.99760	1060.45946	1.00000	-105.11221	9.32747	29.12502	10.87132	39.57582	9.76024	1.56312	7.84033	9.91903	9.36999
10.14439	47.71934	6.63317	5.88506	64.21493	9.29798	1142.36038	0.00000	42.7125	6.75992	40.76879	9.73612	11.15583	7.48738	0.73850	6.49892	6.82912	7.58252
