SO2	PM10	warning	Pb	H2CO	O3	longitude	PRES	CH4	PM2.5	TEMP	CFCs	latitude	PAHs	NOx	NH3	C2H3NO5	CO
8.39503	5.98426	1.00000	61.97119	63.48281	6.17787	4.92235	1110.69483	8.24463	8.05710	15.63817	37.11957	7.65649	9.24464	6.61355	9.82811	0.05104	8.12092
6.08963	9.41178	0.00000	44.06812	64.82409	4.18700	-81.77285	1093.15171	9.87439	7.63418	15.71476	56.52946	28.54944	6.49997	6.71263	8.57067	0.52849	7.51212
5.18543	8.24509	0.00000	64.07909	46.54891	5.77366	35.34722	1095.77164	10.79545	8.79935	3.38515	72.44436	-23.85972	7.22235	6.32705	5.51861	0.16730	6.09044
8.67444	9.18359	0.00000	53.30426	60.66715	4.63348	111.4834	1100.83806	4.47635	9.51652	35.46906	60.73634	65.93381	8.44128	3.51458	4.13256	0.39855	8.15081
6.82405	9.21118	1.00000	30.54020	61.22459	5.66946	1.10687	1183.94536	11.16718	9.86692	13.87717	39.44145	41.15612	8.97924	4.17655	9.44757	0.42700	9.05180
9.34044	14.01323	1.00000	59.74183	61.51881	4.06512	46.10925	1071.51777	4.63234	8.52588	27.71913	36.64810	43.35071	7.90945	6.89648	8.88990	43.50426	6.98155
7.23623	10.01316	1.00000	45.62253	50.63900	4.12248	103.81667	1118.37809	7.73573	9.05740	15.91434	57.46277	1.6	6.55104	8.20079	8.47243	0.82075	6.45467
6.72582	9.57595	1.00000	48.77034	28.67048	11.33718	8.55552	1128.09188	6.19476	8.12544	22.66351	74.34831	40.72586	7.76619	9.95573	7.26697	0.53497	7.48609
9.53721	9.31703	1.00000	42.33494	36.39694	5.98368	-60.94228	1157.51965	6.19314	6.85422	-5.78751	49.32522	14.67751	6.42022	6.11711	10.35860	0.44098	5.48907
10.79084	11.01772	0.00000	70.85344	36.25033	8.67392	46.5813	1053.12815	6.06667	9.56288	-1.92645	49.29484	54.8421	8.44226	8.27241	7.33505	2.20930	8.27616
6.12065	10.52107	1.00000	73.44673	63.65225	11.10154	-1.325	1098.03580	3.39487	8.90051	2.74855	68.92436	38.47917	7.78032	8.60471	6.94091	1.37702	8.65706
7.43627	7.98431	0.00000	51.23289	64.35495	5.66701	37.00438	1195.11887	4.62115	9.75848	16.33506	39.78553	-7.60361	8.12754	7.31120	9.73731	0.11586	7.48350
6.67806	8.03119	1.00000	62.22020	22.07663	9.39267	-73.58248	1067.16102	5.70206	8.36437	10.45188	58.10251	45.40008	6.96457	10.05978	7.76467	0.16019	7.11858
9.65944	10.92439	1.00000	47.59974	39.96240	8.77437	-71.08977	1116.88446	6.03889	7.47318	17.51708	45.57330	41.9001	8.16935	5.49202	8.35347	2.06298	8.32169
7.79295	3.23709	0.00000	46.44851	61.40763	7.65011	75.35927	1107.08794	9.40313	6.42645	18.02062	52.16428	12.04161	7.36458	7.96540	9.80950	0.07815	7.66548
7.26038	11.57849	1.00000	53.49210	49.71326	4.72949	73.38333	1163.26781	7.01336	7.57414	27.42936	64.42903	31.71667	7.38438	8.88259	7.50367	3.87588	8.40926
6.09404	9.13554	1.00000	83.24794	57.43367	7.15781	75.92694	1086.70180	6.55806	8.54977	35.12415	53.02485	14.46693	6.51139	7.88356	11.31522	0.37942	7.43927
6.64175	8.87947		34.87824	58.82500	6.65578	109.3243	1142.05153	11.82620	6.61651	28.48869	25.84534	-7.0981	7.78380	2.94911	8.46413	0.28485	7.71215
5.88322	7.47508	1.00000	62.82141	47.52485	6.00191	8.77069	1061.32817	9.24534	9.75413	19.01620	48.01971	50.80904	6.97335	8.42256	12.52874	0.09791	9.11588
7.71418	8.55451	1.00000	52.27792	45.47755	7.48211	104.64992	1176.25737	4.84724	8.65844	4.68853	51.61258	14.64056	7.48403	8.12564	9.81837	0.24985	7.70497
8.58209	11.43041	1.00000	56.60038	63.45542	6.36252	47.3799	1191.79404	6.60674	8.18191	34.91281	56.92605	33.14447	7.08117	5.91761	9.13918	3.35544	9.32969
3.57342	7.16539	0.00000	55.87051	32.71222	9.51385	13.29371	1181.20538	7.43584	9.53736	24.79690	71.56134	52.53048	7.87428	4.24986	10.33840	0.12586	8.33991
7.16523	9.13564	1.00000	55.06131	49.51266	9.94867	-71.29144	1141.29616	7.29777	9.02493	26.40789	50.10027	41.54566	9.63098	9.74559	9.98244	0.38540	7.80886
9.93032	10.35403	0.00000	59.54114	39.98520	7.87789	120.97844	1098.86953	7.11869	7.90509	21.21672	22.27692	14.8361	8.21198	8.78434	9.08864	1.16896	7.46318
7.97405	6.31465	0.00000	78.05416	58.40184	5.21472	120.97844	1182.26045	9.78561	8.20365	7.71708	63.27388	14.8361	7.86229	8.06705	9.32500	0.07025	10.61106
6.33620	9.84971	1.00000	60.29498	54.03466	9.16658	9.17702	1102.54083	6.32032	8.79202	33.11321	75.33796	48.78232	9.34487	8.50468	9.44043	0.71327	7.54275
9.37393	6.13251	1.00000	41.68892	59.73151	7.30564	-1.86343	1190.74214	7.73711	7.44379	17.53732	50.54880	38.10558	7.81691	4.65279	10.55416	0.05862	7.60963
9.21553	10.06040	0.00000	47.53271	50.08741	5.96719	36.36339	1143.53614	7.70476	8.44878	14.57682	58.60287	0.03813	8.10500	6.49192	7.79765	0.87756	7.79539
8.73745	4.73686	1.00000	53.56900	44.76545	6.41602	30.79165	1144.86430	6.74232	7.46330	24.05910	46.06450	-27.76952	7.87422	11.08987	9.15369	0.08430	8.24411
8.37304	8.56348		42.37526	66.19754	5.32720	136.51667	1169.91259	6.15933	7.53215	12.32506	64.01244	35	7.47915	6.08138	7.47571	0.26152	8.42081
7.98193	8.08507	0.00000	52.01801	44.59068	5.37352	120.57224	1111.78592	7.56428	8.58338	24.18428	28.17368	15.72892	7.66022	6.11977	7.50639	0.20300	8.42542
11.36552	7.65523	1.00000	44.67751	55.06726	9.39449	-49.27306	1138.75342	5.05907	7.22215	21.12817	54.71766	-25.42778	6.87831	5.85267	9.38535	0.09125	6.63901
8.70193	8.24763	0.00000	55.19549	47.99852	6.28635	126.665	1199.34440	7.18862	8.60953	8.40190	81.18686	36.6009	6.02428	6.34491	9.53212	0.16640	8.05324
7.05665	6.84060	1.00000	7.25402	37.93355	7.85593	-77.55777	1132.91798	8.36677	10.09392	18.99732	75.06116	37.52487	7.87959	11.04832	10.01536	0.09308	7.54105
9.60680	10.18627	0.00000	25.14717	49.72051	7.32361	5.37429	1076.92535	8.28848	7.76677	22.90398	47.38251	51.03427	6.72659	7.98739	8.03913	0.99860	7.38433
11.12276	6.68614	1.00000	49.46313	36.77625	7.59327	71.52847	1080.48700	5.42328	8.86377	0.88237	48.49178	32.57756	8.38825	5.94734	10.51766	0.06308	7.33918
8.39651	8.36058	0.00000	52.88172	70.69084	7.16329	77.70636	1130.47475	5.66317	9.02699	27.63457	60.72045	28.98002	8.38661	8.13393	10.40493	0.18307	7.29016
6.19695	10.36997	1.00000	54.47265	32.39757	8.69479	43.67663	1085.39173	5.76749	7.30937	30.66086	62.55126	53.53041	5.90909	7.40852	9.45567	1.18411	8.62882
7.33887	2.89702	0.00000	35.75009	35.91416	7.92993	19.61222	1185.89717	8.93963	8.70693	3.75646	68.92725	44.97639	6.62434	8.43635	8.38293	0.02406	9.01238
7.68728	9.97418	1.00000	56.61241	60.94200	5.50097	-77.70066	1086.58519	7.96235	7.55749	30.93368	60.98324	43.16547	9.42778	5.70974	9.77095	0.85172	7.86232
11.87006	11.78676	0.00000	68.66630	46.90425	9.68324	18.34717	1090.17567	8.11060	7.15453	15.46342	33.10082	54.60528	5.77061	8.75214	5.17181	4.75020	7.12014
6.75389	8.40647	1.00000	52.18434	59.93340	8.04910	4.86667	1187.01854	4.48136	8.23210	0.82001	42.20754	45.51667	8.62455	8.53713	7.91534	0.20519	6.89717
6.83565	7.72942	0.00000	69.68674	56.15515	2.96126	9.17702	1169.97183	8.02072	8.87353	19.15591	35.15497	48.78232		4.80266	7.52726	0.16052	7.54250
6.84961	8.60077	1.00000	58.95931	55.83558	9.45259	34.8732	1116.01135	5.28241	9.09495	24.13658	50.39614	32.05971	7.48361	9.04212	7.62217	0.23451	6.30710
8.42614	8.22360	0.00000	22.37441	43.32459	4.20392	-91.06177	1155.58727	5.20453	7.21427	40.33845	47.53883	33.41012	8.36762	2.76770	3.70783	0.18121	8.77260
9.60573	10.21905	1.00000	32.70240	40.16924	8.01107	20.91361	1151.01104	6.20765	8.75375	-0.18290	66.65308	41.92361	6.50238	5.70678	8.56169	1.01249	6.88967
11.70125	9.66097	1.00000	56.74657	50.96480	6.71752	145.06667	1138.42418	2.60766	7.57555	18.23184	58.49992	-37.88333	7.10819	10.01026	7.52967	0.61562	10.59025
5.83843	10.55196	1.00000	71.60815	67.39780	12.43249	-98.1664	1070.40748	6.36184	7.57992	9.57209	20.75316	19.32932	7.30830	9.64250	8.15300	1.41965	6.19952
8.98251	9.81825	1.00000	62.03960	58.60320	5.55997	33.72798	1190.79478	6.45453	8.27150	17.90279	54.87072	53.53395	7.72481	6.18225	9.74525	0.70935	8.42641
9.89239	9.72741	0.00000	29.10475	55.24522	6.98770	-74.01042	1150.28338	5.55919	9.01895	17.54248	69.55453	41.50343	8.04961	6.65177	8.47837	0.66690	8.52120
8.51806	8.32771	0.00000	33.33845	33.74617	6.16477	-97.90308	1079.11665	5.73785	7.44916	24.58345	54.18512	31.12406	8.89600	6.17864	7.67859	0.21103	7.65663
8.13474	6.90905	1.00000	73.50126	52.36169	9.89745	-51.87389	1175.58787	7.33535	7.42687	20.19630	64.69857	-23.44361	7.04425	11.51031	7.32032	0.08809	7.63694
8.99410	7.38051	1.00000	56.21842	59.13913	6.73885	72.54566	1057.56105	7.86872	9.28408	14.08740	61.31797	29.69221	9.62108	4.50636	10.47783	0.11291	5.31259
5.94649	8.42776	1.00000	24.90043	28.87692	10.75823	145.06667	1081.70275	9.66992	7.67861	11.07532	40.72242	-37.88333	6.38148	10.87076	9.63636	0.21808	5.54622
8.33923	9.93111	1.00000	33.76011	64.03252	7.96927	-77.02303	1159.31393	7.79236	8.81630	26.36810	68.68824	38.70734	8.20554	4.49912	9.10333	0.81336	7.77615
9.03404	10.71415	1.00000	46.37674	20.30182	7.48285	38.66667	1127.63669	5.76806	7.19253	13.39128	43.28583	-6.25	7.72020	7.63153	8.46999	1.67510	7.00244
9.84988	8.73346	0.00000	20.27014	73.83320	8.99425	136.84186	1127.14965	5.35234	8.77603	33.93596	50.39645	34.4833	7.56527	8.31645	6.51849		6.92328
6.03898	8.06490	0.00000	58.83777	63.52441	6.03422	24.75	1180.84367	8.34376	8.17090	13.19011	81.27760	55.25	8.63835	5.12965	7.75675	0.17760	8.30413
8.28313	5.66032	1.00000	50.96904	64.41285	8.72548	138.89585	1179.39742	6.50267	8.53644	12.45049	44.36976	36.33011	7.47390	11.91676	6.83400	0.05981	6.11142
6.57665	6.47294	0.00000	62.93130	50.19164	7.50154	109.3243	1055.51532	12.70808	8.06215	10.83597	51.35679	-7.0981	10.01000	5.04252	6.84955	0.08010	
8.21415	10.03355	1.00000	21.65211	43.55979	6.51224	72.85107	1087.46330	8.30194	8.59631	-9.16720	45.99508	19.30157	6.50815	3.21047	9.57021	0.86227	8.26484
11.64876	6.09650	1.00000	68.73667	53.17432	8.31830	37.55	1116.06746	5.82813	8.41731	17.33714	68.06175	6.03333	7.10093	2.89230	13.47907	0.05891	8.97251
8.86684	8.91165	0.00000	51.37965	51.20172	4.89927	83.97573	1131.80111	7.85307	4.61214	33.69327	70.69039	21.46527	5.34698	4.59180	4.46491	0.29591	7.61138
9.16518	10.03671	1.00000	72.71019	78.46903	6.08837	122.08333	1175.29205	5.96728	9.46166	14.37160	43.63687	46.08333	8.74988	7.12592	8.92140	0.86011	7.35290
6.71577	9.70453	1.00000	36.46011	48.21440	6.24558	5.2875	1095.03571	8.64379	8.61140	25.11627	46.39096	51.65333	6.37386	6.76529	9.06295	0.66384	7.30703
9.56590	8.92540	0.00000	49.54775	66.51870	6.99972	10.5511	1053.37052	5.43397	7.57008	-8.36152	43.18978	52.47774	8.00139	5.66626	4.61981	0.32474	9.12692
8.45178	11.82323	1.00000	52.22978	41.29600	5.04413	-82.32483	1065.77083	6.73970	8.25853	8.53101	42.53764	29.65163	9.15731	5.27055	10.02483	4.93733	7.10954
7.23758	12.24428	1.00000	42.89094	48.78045	5.50669	44.53333	1141.43962	7.39748	6.87767	32.97360	39.75491	-22.9	9.31338	7.59104	6.82036	7.45203	10.01795
8.40127	10.03665	1.00000	36.86344	58.47923	6.75775	-75.64963	1146.04714	7.55983	7.85865	24.95048	71.48647	40.24537	8.28131	5.15706	8.90710	0.85779	7.95411
6.06086	8.33630	1.00000	58.50749	69.30354	11.29661	8.91229	1062.33920	6.75002	6.01608	9.19589	54.15543	49.13645	7.71694	11.57584	6.95965	0.18786	8.46563
4.33084		0.00000	57.91838	45.38926	9.14143	-102.36764	1095.14208	8.38855	7.44305	13.44235	67.73661	31.84568	8.58868	3.26940	10.04945	0.07758	8.60496
9.59532	10.61185	0.00000	62.17512	71.07716	6.01207	-117.23991	1187.56074	7.63950	7.61676	15.11947	32.77802	47.64995	8.67068	6.26651	6.10558	1.52792	7.97672
5.37141	11.12805	1.00000	49.76091	44.18765	11.66665	-52.51028	1139.05780	8.21805	7.72286	8.65099	38.47903	-28.81833	7.57948	9.08008	9.39368	2.47459	
5.32367	10.22590	1.00000	50.28906	57.23870	10.13403	140.73667	1131.58886	8.14786	6.65530	14.51317	46.24040	41.77583	8.45186	8.55839	9.58493	1.04180	8.93539
9.69449	8.67354	1.00000	11.50918	32.48485	7.70633	82.85749	1167.02008	6.07059	8.40742	25.28435	70.28274	17.54907	6.96073	7.60708	7.05695	0.23492	8.24979
5.35923	9.99110	0.00000	43.30567	31.37217	5.00825	111.73861	1064.33179	9.15620	7.22735	16.74566	73.54383	35.20889	7.59290	4.65090	7.49864	0.82853	7.40272
6.99243	8.07814	1.00000	40.03934	60.45631	11.05941	3.50309	1119.72235	5.87914	7.99191	17.81574	57.96002	34.15429	8.14879	11.38498	7.89892	0.13505	7.23172
7.71828	8.26187	0.00000	44.53508	53.20229	3.06049	140.73667	1058.32149	9.32269	8.78186	18.02295	55.34405	41.77583	9.15468	7.89305	7.91837	0.20607	9.19346
8.98103	7.25794	1.00000	34.71010	35.27229	9.10157	30.2049	1171.32522	6.79668	8.76218	20.11672	62.07145	55.1904	6.95573	10.37777	8.36544	0.10152	6.65116
6.71903	9.42793	1.00000	38.74305	40.73881	8.84570	5.2875	1091.63062	6.28620	7.70037	19.60753	53.39050	51.65333	7.80882	8.67497	8.36713	0.50102	7.91081
8.59812	11.77432	1.00000	50.16537	53.03887	6.24437	-85.43772	1098.14226	5.99737	7.09652	-3.09847	48.84546	10.63504	7.59900	7.48945	7.93509	4.67386	7.79219
7.39652	12.74431	1.00000	61.46634	35.29691	5.85252	20.91361	1054.85150	5.49281	6.74033	3.73607	41.49262	41.92361	7.17300	11.38282	6.38460	12.29879	8.63806
9.61435	9.39229	0.00000	16.68545	56.05724	7.41765	40.74357	1100.82001	6.52137	5.75999	-20.82245	50.33123	37.31309	6.70968	7.31879	5.95835	0.51581	7.18929
9.29768	8.39751	1.00000	37.88453	45.76117	6.99058	77.5609	1164.10724	7.05688	8.63331	21.68252	50.80483	11.00599	8.90043	5.57434	8.50585	0.17005	7.53008
10.62769	11.60155	0.00000	65.36285	56.44742	7.88592	-82.32483	1184.29806	7.01930	8.90113	19.12754	47.84819	29.65163	8.25958	8.11004	6.42608	3.92196	6.92638
8.64309	9.30193	0.00000	37.89468	54.49848	5.13422	86.00214	1179.01138	6.64596	8.05042	18.16061	42.90527	46.51872	8.83815	5.75842	5.92978	0.46527	6.12155
8.68208	12.67462	1.00000	100.00000	44.74834	5.58196	-3.53261	1154.04402	5.46857	9.77908	25.39533	24.19234	40.42386	7.32476	7.89548	7.13283	11.41701	7.76962
7.25384	7.67892	0.00000	28.76892	36.53482	4.75623	-5.22126	1187.98749	6.71952	7.86208	3.97802	48.80294	33.43443	7.69242	5.68344	8.35140	0.13373	9.67561
5.87273	10.93232	1.00000	59.86490	48.45322	12.22853	117.81667	1105.17460	6.89381	6.81958	25.02506	48.00509	36.81667	8.37185	9.72351	10.12583	2.03841	7.55935
7.60441	7.21486	1.00000	68.69907	58.92637	8.22917	-103.42897	1176.43429	7.51029	7.81302	23.95895	48.84576	20.28527	5.76228	10.24444	8.45002	0.08150	9.28986
6.25287	3.93059	0.00000	49.65080	47.73937	7.41436	121.12251	1179.62499	7.00255	6.75185	22.47088	39.91557	14.62578	10.03799	8.97604		0.03009	9.06294
5.58920	6.07605	1.00000	56.15913	29.33494	6.72319	30.38167	1126.38368	8.67985	8.68282	29.80092	37.58667	59.80917	8.89656	7.91907	8.64345	0.06233	8.79802
5.70698	4.88866	0.00000	52.16997	47.23409	7.02959	109.22921	1145.31520	8.06050	8.01491	21.36924	68.43529	34.65918	7.67122	8.46832	8.53663	0.05641	10.46635
9.80258	11.02901	1.00000	36.96159	75.06493	7.41828	88.18466	1154.47484	5.22269	6.46095	-2.91346	77.70543	22.19303	8.00229	7.38430	6.94597	2.23191	9.94292
7.87653	10.10750	1.00000	43.71707	48.34697	5.76643	104.64992	1142.97262	7.79705	8.07051	22.07713	64.18757	14.64056	7.94676	5.86760	9.70994	0.95362	9.46868
5.02326	9.58954	1.00000	47.69766	31.03412	10.77611	1.00288	1196.15952	9.60538	6.12665	12.96750	18.26796	49.28669	8.22081	10.54049	9.83856	0.58773	8.71709
9.85050	10.92832	0.00000	46.36345	59.13756	6.57889	105.75635	1085.21981	6.46126	6.83854	5.86524	42.26739	10.29085	9.62993	7.29684	5.76674	2.04324	6.88675
8.95825	8.33175	1.00000	51.84450	34.05688	7.51104	-84.62081	1144.02536	7.54901	8.50444	28.98722	46.91956	42.7392	5.79291	4.09910	11.31002	0.21512	5.97698
6.53500	7.63599	1.00000	46.17913	32.10769		100.24529	1178.17504	8.21555	7.34267	17.62629	39.17034	5.4709	7.83093	11.51381	9.87548	0.09629	8.22508
6.58641	9.23370	1.00000	59.54637	37.53756	5.17222	11.412	1127.55561	8.98426	7.20089	20.70923	61.94738	45.50369	7.95107	7.07056	7.75868	0.44318	9.04716
9.41287	6.29074	0.00000	54.37031	56.79220	5.17560	-73.78458	1082.62508	11.01954	9.56199	13.04751	63.20539	41.0051	9.36484	6.94233	11.98370	0.06554	7.60825
10.07869	10.33497	0.00000	50.42364	42.14589	7.43023	29.24152	1148.85772	9.02251	9.13213	22.03953	24.38182	-26.93366	7.08073	7.99330	7.34391	1.16428	7.99803
7.88643	7.64868	0.00000		68.77116	5.38909	-87.65644	1107.74752	7.12057	7.63169	27.17027	41.30998	41.80753	7.09301	5.99163	8.05947	0.11513	7.49851
7.98795	5.40560	0.00000	65.29869	51.16393	8.07908	79.82979	1197.85150	9.12989	7.48084	15.21247	71.56452	11.93381	8.14999	4.22477	11.69991	0.05100	10.55887
7.28678	6.99198	1.00000	66.73487	47.32005	7.39352	31.33078	1081.02422	8.35481	8.36144	-1.85631	46.55550	47.56494	8.65696	9.91676	11.04551	0.09886	8.22414
7.86960	8.56855	1.00000	41.07940	30.26865	10.52960	-72.47417	1093.62821	7.45192	9.08858	35.44410	45.93795	7.83389	6.28418	10.30567	8.19069	0.26435	9.09335
10.00354	8.70742	0.00000	69.45199	26.50550	8.63411	-97.92977	1172.64287	7.24274	6.82559	16.94436	38.10151	38.06084	9.77774	8.00302	6.36630	0.26205	5.93448
5.81717	6.25878	0.00000	43.25812	58.93652	5.38114	120.33063	1127.12994	6.35804	7.54182	22.40432	65.59967	37.65181	6.21834	9.36602	8.29078	0.05440	8.49563
6.26209	6.56351	0.00000	44.48401	54.39540	7.18870	-2.77259	1091.17674	9.58378	7.47646	14.69098	59.76590	37.49073	6.66300	5.89737	9.21298	0.05009	9.04678
10.68698	11.34646	0.00000	55.78030	77.93012	7.77262	-94.74049	1094.39947	5.80392	8.59771	15.76129	47.38852	32.5007	8.71165	6.84122	5.26141	3.05149	6.19676
9.33168	9.03553	0.00000	30.10615	36.80634	7.67162	38.16694	1135.66081	6.27116	6.20666	22.99082	41.86680	54.84444	8.34398	7.93584	8.04112	0.34197	7.32645
9.94892	7.57112	1.00000	52.02192	66.34814	9.26995	-82.32483	1051.35806	6.24950	9.51053	7.13464	61.63228	29.65163	9.43082	7.07357	8.31725	0.11987	6.48566
8.68582	9.63939	1.00000	43.03860	59.46627	6.06952	21.32778	1138.78113	6.57716	6.74008	14.47304	69.39097	42	7.68775	6.83666	10.32601	0.59205	8.99897
8.43351	6.88865	1.00000	37.69805	27.34115	7.93677	-111.99633	1099.28581	7.89132	7.07944	-8.17676	58.23927	40.65995	9.26759	6.79742	8.85253	0.08337	6.86926
11.01118	12.74567	0.00000	51.27399	59.61813	7.52972	33.34864	1149.69689	6.70547	5.82704	13.48922	46.10899	46.75451	8.47195	8.92155	6.78750	12.31274	7.46800
6.62351	7.04082	0.00000	47.23408	40.28223	5.10711	37.56667	1165.32838	10.07996	8.26547	18.31467	46.88100	55.85	9.03292	8.15579	7.37379	0.09878	8.03569
5.97110	5.31455	0.00000	74.12313	63.72738	8.07404	-46.99583	1079.78576	9.96124	7.21557	22.20230	45.29841	-22.97056	6.71612	7.17714	9.99313	0.03814	8.67390
6.44238	6.96000	0.00000	50.99101	33.15508	6.79228	16.50104	1127.58636	8.28416	6.43926	5.74624	58.01061	41.24264	8.67268	5.01409	8.69845	0.11260	8.84967
5.11678	8.08999	1.00000	55.71465	49.85866	7.29588	86.59509	1058.42251	7.68876	7.91141	30.99488	65.72071	26.11527	8.01085	9.45253	10.15008	0.14964	8.93471
5.40960	10.09660	1.00000	49.99446	50.86624	10.41496	123.17306	1167.75637	8.27869	8.24957	10.36989	36.97929	41.27194	7.88389	9.10569	9.67559	0.89836	9.64555
10.27992	10.95300	0.00000	48.91379	51.77663	7.16445	-41.88778	1084.86882	7.08769	6.47343	27.48222	69.88011	-21.205	7.90078	7.46434	6.16972	2.09029	7.83613
6.92446	11.95812	1.00000	56.07682	57.36135	9.99188	-73.99681	1175.49578	6.69425	7.43967	17.08880	39.93299	40.94065	8.54629	7.62098	11.52035	5.60659	7.27789
9.65274	8.57768	1.00000	74.61070	48.08576	7.11584	-79.62603	1142.91045	6.68619	7.95809	19.29001	42.31720	8.88988	6.76418	5.41897	8.95981	0.27540	7.66894
7.30605	9.89961	1.00000	63.91041	55.77434	9.01946	9.37082	1171.46135	4.21811	8.66826	30.01072	60.03921	36.08497	7.28000	8.06337	7.79673	0.75325	7.06088
7.06320	8.71267	1.00000	45.73906	72.27295	7.21284	1.26738	1184.04376	7.99377	7.65490	32.37735	67.11193	51.84819	7.92652	8.84382	11.73086	0.27585	7.25847
7.97480	5.18790	1.00000	49.86254	61.78990	5.72337	-120.43572	1155.80133	7.26035	8.94703	-3.92518	43.57396	34.95303	5.80579	8.22546	9.58237	0.02934	8.74626
10.44350	9.91982	0.00000	67.60258	38.85213	8.61545	-49.27306	1127.01844	7.79086	9.60962	13.18260	50.24528	-25.42778	6.41613	8.04393	7.71905	0.77959	6.75940
7.32933	8.90359	1.00000	52.16971	41.32086	8.40520	13.10984	1163.41960	5.43931	7.63501	24.14116	57.48181	51.30001	7.74326	9.65934	9.53222	0.31063	8.73885
8.74962	4.87313	1.00000	33.55649	61.80024	8.98898	109.3243	1170.55279	7.55481	7.71346	13.02913	64.06591	-7.0981	6.06225	12.98681	8.54703	0.06510	6.59912
10.08901	7.74066	1.00000	55.08956	54.66863	6.47645	-96.67834	1131.17912	7.09171	7.11320	1.20849	54.29620	34.77453	8.23877	2.79092	12.31834	0.11090	9.42186
7.96862	6.62767	1.00000	70.47951	47.15128	8.90830	-104.22884	1124.36932	3.60148	5.96294	35.77242	45.77520	32.42067	7.88669	10.42623	6.82718	0.13538	6.65952
8.21688	6.50482	1.00000	47.06549	53.61521	4.79810	10.18527	1109.69067	8.52690	7.55768	21.15781	53.83858	47.98372	8.60620	4.69737	12.62389	0.09585	6.07288
8.10269	7.40164	0.00000	89.29344	60.46972	5.71756	42.54536	1081.72753	10.96996	5.98665	23.63815		-0.35817	8.55921	5.23771	10.31267	0.13506	7.85366
9.63172	8.01549	1.00000	42.73569	45.12750	7.39838	13.10984	1124.97129	7.74343	6.83172	18.81500	64.79171	51.30001	7.65532	3.25741	9.81156	0.12846	7.68693
7.46073	8.70773	1.00000	55.84180	66.94779	4.72799	83.62389	1187.50008	9.24261	6.35267	21.52188	50.23771	53.30972	9.34383	3.32946	10.93536	0.28226	7.19024
6.41411	7.78773	1.00000	76.57702	60.47125		109.3243	1134.27351	7.13163	7.71637	14.99682	69.74211	-7.0981	8.62494	8.99280	10.45135	0.14463	7.06737
9.70919	9.18024	1.00000	46.67750	64.00755	6.49602	-87.882	1072.17594	5.07472	9.05381	17.72937	50.49565	41.85059	9.24238	8.78483	9.28916	0.35613	6.55948
6.22989	8.47548	0.00000	45.26147	58.12576	6.47505	-79.2663	1198.42433	11.33227	7.99832	18.58710	42.90982	43.86682	7.85826	4.71765	8.44330	0.19443	6.41069
9.60651	8.47988	1.00000	33.43178	37.12577	7.21757	-5.682	1148.95853	6.65064	7.56680	25.31924	44.30661	5.84752	7.85360	5.87620	8.99868	0.22752	7.29009
9.07260	8.17678	1.00000	38.40585	54.50808	7.04559	-82.32483	1179.83989	6.63268	7.86005	4.76337	62.03211	29.65163	8.20063	7.35689	8.41864	0.17977	7.87345
7.23287	8.42322	1.00000	62.62945	52.41076	10.21847	-38.79084	1140.27108	4.10450	9.12711	14.30647	61.00800	-10.95817	9.66961	9.56912	7.17945	0.22013	9.82181
10.86485	11.06868	0.00000	67.92897	66.76029	8.15566	-104.22884	1052.14111	6.23064	8.86384	14.30356	67.94109	32.42067	8.07059	7.75692	6.03035	2.31981	8.43511
