Pb	TEMP	longitude	NH3	PM10	SO2	H2CO	PAHs	NOx	latitude	CFCs	PM2.5	O3	CO	warning	CH4	C2H3NO5	PRES
75.67642	7.06351	2.1699	6.74725	8.07952	11.21791	48.99517	8.01672	5.74312	48.98994	31.41517	8.60005	6.23569	10.13483	1.00000	12.31006	5.26782	1133.11374
45.77836	19.03188	4.74161	7.69025	8.79451	4.02369	49.17250	8.70766	11.32814	7.62789	52.41973	9.63510	5.99140	8.06345	0.00000	6.62215	11.69130	1103.63825
49.93271	29.79653	8.63333	7.21296	7.77312	9.78593	51.81861	7.33101	5.71629	52.2	54.07536	9.70485	6.18052	8.08688	0.00000	8.85444	5.60157	1193.62904
54.36421		9.02596	8.09371	7.80895	7.09222	35.49361	8.36927	6.65933	48.21644	21.63282	6.58323	4.74508	4.00066	1.00000	7.45186	4.79138	1054.75634
43.14109	38.52166	47.31667	8.16070	7.83241	8.30334	53.17347	7.55048	4.90171	-19.65	46.20130	8.16162	6.10662	6.49436	1.00000	7.35484	5.58827	1128.41628
51.17599	-0.96563	139.55028	7.66320	8.52412	6.75193	65.27315	6.93801	8.26738	35.30889	54.69012	7.91678	8.08464	7.70738	0.00000	8.18028	8.21732	1108.24982
68.36618	0.23080	86.68363	7.11342	5.64507	8.83097	52.30094	8.70071	7.87237	23.49668	52.21583	8.66819	6.12793	10.56705	1.00000	9.73471	2.89611	1164.42981
61.09118	11.25247	-74.73584	7.86094	6.38655	8.02535	55.25752	6.79685	7.15677	5.20856	37.23112	5.56246	7.47314	6.74881	1.00000	9.82267	3.40975	1160.34327
56.44868	23.49934	-8.2194	7.93331	5.68124	9.91593	54.91621	7.25995	10.20130	43.48961	39.45211	8.55857	6.13071	4.64151	0.00000	2.18629	2.17918	1171.41113
62.75853	11.49894	-50.00639	7.99396	6.95782	10.28789	42.09995	9.67095	5.23597	-25.42944	50.09711	8.25074	5.67592	6.18758	1.00000	6.90516	4.91379	1159.97186
47.50878	11.89154	14.66737	7.89423	7.88863	7.87151	58.86410	7.51056	8.10118	41.55947	52.12308	8.60607	6.66289	11.19406	1.00000	9.63015	5.20005	1073.97353
57.02828	24.23146	67.84222	9.49674	6.46827	9.08474	45.63879	8.46713	7.82198	40.11583	72.21580	8.18727	5.23524	10.17399	1.00000	9.60219	1.62476	1153.76642
54.95349	27.03404	32.88667	6.85350	8.43736	8.37545	37.02371	8.32501	6.73817	3.27833	46.24144	8.17235	6.51814	3.54229	0.00000	5.55815	8.08599	1182.32942
40.97780	11.35255	139.55722	8.25484	8.33467	10.58883	44.26338	6.44772	7.93522	36	43.48054	9.96315	5.33523	10.43625	1.00000	12.15923	7.35569	1084.32336
68.35032	5.04699	32.88667	8.77814	8.41465	9.86522	53.68131	10.19650	7.74630	3.27833	61.90960	9.59975	10.83035	6.06946	0.00000	9.31681	7.86379	1152.76601
41.62604	29.03847	83.97573	7.60921	6.59665	5.85413	53.63383	7.38083	10.16597	21.46527	42.35354	9.55973	8.22693	7.32616	0.00000	6.23190	2.74870	1113.86456
66.75965	17.83000	114.51667	7.12881	9.31527	8.84634	55.99775	9.65647	6.29555	33.78333	70.19447	7.06309	5.48865	7.15834	0.00000	8.41281	17.31203	1168.67532
54.87002	3.08798	-94.74049	8.29612	8.88783	11.09708	59.56505	7.85338	9.29456	32.5007	70.38425	8.10630	6.98108	3.50707	0.00000	7.13673	12.15759	1104.86500
44.06788	20.41499	123.17306	7.01386	9.03569	8.16968	67.05201	8.65452	9.13968	41.27194	51.80511	10.25481	5.15738		1.00000	8.80239	14.44022	1154.40928
43.70730	37.98119	112.73333	7.64623	8.49007	9.23285	72.50118	7.36618	5.17606	38.40917	39.56672	9.95020	6.72159	7.50377	1.00000	9.65617	8.32797	1197.78626
27.92522	8.41011	-111.90466	6.09773	7.72978	11.98222	51.99929	7.13654	9.77032	40.34912	46.27315	6.40922	8.77917	6.25744	1.00000	5.38210	5.69890	1078.73768
63.95832	11.59092	5.4584	6.76903	6.99888	10.88631	62.27448	7.61442	7.52553	43.32393	58.94203	2.78670	9.58798	9.31230	1.00000	7.77588	3.70349	1052.99847
37.71949	-2.99490	12.87117	9.63031	7.37488	8.78494	52.55214	8.24119	8.57907	50.23271	38.93409	8.95803		5.06858	0.00000	8.68763	4.13292	1055.06709
63.00595	17.43679	124.95278	8.74589	8.56466	6.64605	56.40287	6.96408	10.51270	6.33444	48.40066	9.37446	6.18258	5.86772	0.00000	5.30796	10.20933	1090.75867
31.26476	9.75555	-119.27337	9.56443	9.96048	7.01355	59.74413	7.37951	5.18189	50.26729	67.70408	9.62830	9.59919	2.72277	1.00000	9.32306	33.52542	1183.48163
44.38286	18.46847	122.74754	8.45263	9.20046	10.05542	52.09447	8.54219	9.49179	40.85158	60.62221	7.31105	8.29160	5.59158	0.00000	8.98984	16.04976	1114.28450
54.46981	-9.50504	4.47124	7.55861	9.79778	8.85469	50.87686	6.14613	6.34577	51.95838	60.65970	6.44238	7.22145	8.39369	1.00000	8.59831	27.68734	1141.82378
28.23662	3.26677	-77.96389	7.09809	8.20418	6.21402	52.79903	8.01738	7.92601	39.45621	54.18587	9.11199	6.65174	4.64463	0.00000	6.04321	8.03683	1149.61564
44.13568	22.30075	25.8191	9.04193	7.18979	10.40097	43.00047	7.43414	10.23263	53.5942	70.02718	5.51412	8.09588	6.32745	0.00000	7.93057	3.52680	1129.30032
48.91795	8.98553	136.61667	7.26348	6.85840	11.64714	48.22855	7.72563	8.06385	36.53333	60.50363	7.39322	9.01062	3.53320	0.00000	9.90803	2.80912	1076.14829
35.20804	21.54733	4.74161	8.56041	7.78348	8.51600	57.91450	9.06400	5.60133	7.62789	66.46280	7.71707	8.09843	5.60143	1.00000	8.81300	5.90546	1065.75428
22.20062	27.91595	-73.75513	6.76546	6.18737	8.24608	60.30689	6.46307	12.79082	40.60538	46.13103	10.52142	8.94617	4.45045	0.00000	3.30555	1.88538	1199.36085
41.15511	-3.81207	113.13148	6.01959	5.66611	6.94884	55.79862	6.88622	5.93273	23.02677	44.17668	4.11230	7.33187	6.31320	1.00000	7.53057	2.14888	1109.84729
46.37430	26.69701	16.86194	7.30113	9.19674	10.68078	42.40978	9.00136	7.50629	54.58048	63.23542	8.39360	8.84929	4.54016	0.00000	6.92317	15.51824	1113.37561
55.12775	15.60105	-1.06667	6.66867	5.22468	11.59974	38.24928	7.29075	6.54996	53.78333	78.32417	4.95612	7.04752	6.62882	1.00000	6.23861	1.61051	1175.87068
36.72427	23.18993	111.50861	7.87738	6.58249	9.44226	55.77672	6.08393	6.96708	32.54278	53.32148	9.72422	8.55711	5.12352	0.00000	6.15763	3.43054	1142.65192
57.04689	13.93256	30.91105	7.65519	7.15293	5.74954	65.28042	7.69532	6.66491	3.02013	75.06431	8.07719	4.78122	6.22531	0.00000	5.92261	3.67400	1097.70691
42.19671	20.75207	-0.36053	7.79436	6.22876	6.27966	53.00341	8.64901	12.01198	51.64316	52.54875	10.38512	7.99595	5.54621	0.00000	6.75128	2.46664	1068.94191
49.85186	13.18537	-41.88778	7.79294	8.60160	9.09650	55.12005	8.97965	6.90169	-21.205	75.56771	9.86129	6.37964	7.96064	1.00000	8.59985	10.49433	1174.57648
56.91281	9.89702	-111.90466	5.98487	7.97628	7.61864	47.44381	8.01753	5.06441	40.34912	58.50858	8.43521	8.94289	5.09889	1.00000	9.51371	6.15924	1082.28649
48.50280	20.90790	-6.00137	7.63521	8.00988	11.91074	57.34545	7.66061	8.18297	33.42585	48.01978	5.70905	8.73442	7.16548	1.00000	5.89120	6.34779	1087.67650
58.16327	14.09980	-52.35558	8.42959	8.35997	9.67795	54.28365	6.53940	8.26384	-14.66463	67.32674	7.41772	9.87885	8.17537	0.00000	9.40448	8.02870	1082.45533
38.80309	21.97649	101.02083	7.28165	7.83152	4.11018	34.08829	8.31615	7.92013	4.02219	50.12440	9.72005	5.29292	3.56637	0.00000	4.21269	5.25790	1159.73503
51.43537	14.06216	10.78222	7.29230	7.11704	8.26759	62.44100	7.45596	6.04225	36.46917	48.06279	6.68195	8.70520	5.71889	1.00000	9.28355	2.24617	1101.33350
56.41076	18.46459	-0.32247	7.44124	6.54250	8.66599	55.38455	7.41627	6.12995	50.82882	81.93963	9.18962	5.11227	7.25638	1.00000	10.33977	1.93868	1166.67841
61.37440	7.28072	71.57118	7.65793	7.90317	3.98528	25.38547	7.67236	8.67208	32.87533	46.81982	9.10580	3.48826	6.36816	0.00000	7.86549	5.44020	1154.92548
58.41747	27.45383	88.1453	8.99513	6.16411	9.85872	50.49606	7.39569	5.62995	22.4711	43.33163	7.36429	5.46594	9.61158	1.00000	10.69262	2.08483	1135.68803
56.93402	30.42780	79.883	7.21456	8.22355	8.58321	38.48599	7.86181	6.21541	6.9909	65.94879	5.65989	8.15474	6.32015	1.00000	9.23191	7.95030	1163.12118
49.49472	14.41315	144.09638	7.87462	6.00142	8.98966	48.41577	6.46751	9.03501	43.82634	57.63966	10.53156	6.40952	11.25419	1.00000	10.19889	1.98835	1133.14991
50.86884	5.32723	-2.68333	6.36916	6.15716	10.29168	26.42772	7.33154	7.07746	43.31667	76.28131	10.86336	10.64921	5.14596	0.00000	8.80958	2.69031	1193.94818
68.03251	13.94216	4.21372	8.49874	7.93385	6.11904	62.35940	8.36212	7.23945	51.12794	43.27134	10.20080	9.85045	9.62014	0.00000	6.61899	4.89843	1098.17221
55.26247	24.27920	-73.47429	6.17804	5.79450	8.69392	52.76059	9.84345	9.48211	40.68066	49.06544	9.09793	8.59826	6.01354	0.00000	10.44686	3.04811	1160.73343
61.42411	1.51396	-72.86843	6.65913	7.58227	10.41108	54.00455	6.26653	9.17461	41.27621	49.73952	7.82925	9.66336	5.83328	0.00000	8.02515	4.04142	1054.60523
53.48400	-4.06399	129.96972	7.88759	7.48509	6.76194	51.46482	7.14444	4.18293	33.4425	68.12387	7.13531	8.89550	5.10032	1.00000	10.61552	4.54720	1179.13797
57.31575	14.28499	76.35484	5.89437	8.90039	4.95772	42.38413	7.10935	3.18486	10.10649	67.53572	7.36423	10.37840	5.07992	1.00000	12.39300	12.30763	1166.30637
35.74971	9.05809	-75.23266	6.98880	6.46151	8.22351	57.20424	6.48401	5.14046	43.1009	52.23437	6.24132	8.59873	5.03739	1.00000	9.13228	2.66860	1199.57923
44.17365	28.57004	-111.90466		7.68577	11.08261	49.70157	5.27242	8.96348	40.34912	60.45491	8.80138	9.12490	5.20905	0.00000	8.39399	5.33888	1053.46551
46.64056	24.03966	-88.64235	7.30753	7.50710	6.75522	38.39880	7.42416	9.38579	46.09273	34.97820	9.58302	5.04920	7.69738	1.00000	9.82280	5.70192	1163.62094
53.02353	16.38202	30.91105	6.67536	5.92842	7.68066	41.15441	7.37583	4.97961	3.02013	68.55585	8.92119	7.77157	9.18579	1.00000	9.57094	3.39916	1188.94694
38.29182	20.25980	-63.90389	7.43490	7.39865	6.62556	52.77277	8.55863	7.82716	-8.76194	34.95353	8.60085	6.12808	5.74773	0.00000	5.42148	4.73898	1158.60476
28.50474	15.92376	43.91385	6.92955	8.03982	7.35774	30.33363	7.18405	5.67765	54.03876	43.66318	7.88710	8.70205	5.36134	1.00000	9.96646	7.12479	1197.70046
41.74577	16.56174	-83.48216	8.06675	7.99908	9.03249	62.49218	7.49226	8.14104	42.30865	36.46513	7.74728	6.69655	5.53244	0.00000	4.84881	7.09298	1071.31699
53.85746	2.22309	-88.3162	8.34292	8.55403	9.19090	52.96028	7.68858	3.52161	42.24113	29.56364	8.16801	5.06248	5.59342	1.00000	7.47556	9.77475	1094.84176
58.47191	-0.98838	37.73333	4.83374	7.91881	7.81694	33.83310	9.05717	7.80500	-4.06667	63.52520	9.61769	7.23063	5.83749	0.00000	6.14878	6.09219	1108.14543
25.96196	21.86679	102.05461	7.76725	7.28626	8.62665	40.36070	7.50651	6.33029	6.25947	41.48668	6.57254	9.04228	4.80342	1.00000	8.42218	3.65886	1095.68854
54.30519	5.32039	-88.70464	8.16916	7.01902	10.29920	64.23713	8.83921	6.55033	34.25807	55.34264	7.76477	6.32527	9.97419	1.00000	9.45612	3.11011	1069.12137
45.36181	21.85207	-71.05977	7.98748	7.98444	7.82547	63.76400	6.99367	6.05523	42.35843	75.55513	11.88852	5.40373	8.90582	1.00000	8.16982	6.44686	1051.37481
40.69680	19.97107	6.76111	7.90610	4.67141	6.06610	31.70887	8.24926	8.45657	53.16167	55.17757	8.39527	6.52525	7.95180	0.00000	7.69056	1.42284	1089.95897
55.44234	24.46239	13.63617	7.30606	8.66926	8.35658	59.90376	7.97936	6.54230	50.50301	83.18401	9.53510	6.52933	9.32316	1.00000	9.63799	11.63078	1072.66230
44.08687	15.32087	34.02537	5.48597	8.72681	9.66293	61.28752	7.45459	9.17941	38.37255	56.97988	7.79256	8.38255	4.98937	0.00000	9.70211	10.95838	1155.54467
51.77250	6.88471	-118.10583	6.52586	8.27888	7.99954	30.15084	7.52223	7.76262	34.09611	45.01738	6.73689	6.09899	9.37229	1.00000	8.76667	7.82978	1121.29739
41.27173	-2.66909	78.14797	7.62278	7.73201	10.69720	48.47205	8.39902	5.33820	15.45144	37.17941	0.96285	9.37391	6.69079	1.00000	7.39541	6.19357	1104.79176
41.50686	24.66341	13.28702	6.75683	7.74851	10.12163	61.81062	7.22668	8.54864	52.4581	34.62712	8.22019	4.48843	10.31396	1.00000	11.39792	5.48116	1147.94917
45.04605	17.73683	15.07041	7.62902	7.34221	10.11911	37.34639	8.19146	4.31208	37.49223	37.71692	10.98596	8.66536	9.23255	1.00000	8.42154	2.95513	1176.12361
39.92295	22.70425	-74.28459	8.53354	7.43740	10.04623	41.23279	6.71959	5.66135	40.5576	56.19125	7.20299	4.93365	5.65679	1.00000	6.16317	5.42966	1183.11293
54.17341	15.47456	14.51472	7.99355	7.62033	9.95244	50.70907	5.88194	5.48404	35.89972	56.54838	7.52293	6.00569	7.66323	1.00000	8.74044	4.92082	1166.71057
30.01301	16.15631	73.85535	6.83607	7.85828	9.60712	60.51189	6.97764	7.63424	18.51957	30.96083		6.05723	10.14820	1.00000	10.91628	5.08035	1146.59070
52.63413	29.75261	-1.99421	7.80420	7.89168	9.47714	32.84714	8.49213	7.05396	51.35084	51.93369	4.56086	8.51759	7.99491	1.00000	8.78578		1145.85927
	12.65445	-0.45877	6.24213	7.91652	7.77542	70.00348	8.92656	6.52259	46.32313	61.66497	3.63955	8.80546	5.09426	1.00000	9.74771	5.16087	1181.30643
47.56353	19.32415	8.52462	9.95825	7.42086	9.18441	62.06995	5.75753	8.86334	47.30997	56.91186	8.20145	9.04186	6.10429	0.00000	9.25641	3.49585	1061.07169
51.41243	15.62645	-122.24092	8.34940	7.56091	9.42215	44.81302	8.07757	7.89925	47.4943	51.18590	5.42073	7.60031	7.72406	1.00000	8.63507	4.56934	1198.12493
51.47368	4.50692	-73.78458	8.62792	6.42740	9.64269	46.51941	7.04783	5.72219	41.0051	53.21880	7.42535	6.83558	8.97942	1.00000	10.82832	3.13741	1127.87800
57.31701	14.86142	84.87144	7.80179	5.91816	7.35615	56.96588	6.86557	7.26705	47.46657	45.31239	9.83832	5.15445	9.94844	1.00000	7.42892	0.81143	1060.91828
49.67470	18.93288	-103.42897	6.44389	8.37835	12.30936	60.51142	7.33956	9.69024	20.28527	72.84159	7.27837	9.32825	5.31748	0.00000	7.24370	8.31320	1096.49230
61.92448	22.65060	-2.09814	5.22748	6.55829	9.35172	55.13713	7.12832	5.44943	57.14369	62.26462	4.93941	7.89283	6.88992	1.00000	8.62197	3.11796	1091.61955
48.08343	15.20224	-84.20299	8.45645	6.69616	9.42006	30.21419	7.39307	9.39931	39.43534	64.01115	9.09358	9.92508	7.18955	0.00000	11.70742	2.22962	1167.57558
63.68758	12.97795	2.18967	8.64895	8.23961	8.95865	51.14043	9.50694	9.41252	48.8765	43.89110	7.68126		6.79369	0.00000	2.79678	7.70432	1065.64574
70.11420	8.79298	-95.36969	8.92770	7.94429	9.82831	45.25187	8.05861	5.62601	35.74788	40.44248	4.39139	8.47117	6.16409	1.00000	7.89311	4.93566	1159.29914
50.83290	-6.74064	-38.94722	8.97509	7.45781	7.83802	38.02051	6.04382	10.60415	-15.675	47.15187	9.25438	7.66898	5.65074	0.00000	4.83423	4.72857	1147.75533
49.93464	27.10724	7.00417	7.61733	6.96092	10.06789	58.79608	4.81465	5.64525	52.26083	56.76409	5.60772	9.72163	5.58576	0.00000	7.30103	2.70554	1176.35076
36.39362	-2.43426	13.10984	8.12394	6.21541	5.48540	43.04379	7.38019	8.75614	51.30001	68.73084	8.91510	6.23034	6.40194	0.00000	8.57760	2.34957	1179.06711
36.30848	26.14132	2.95924	7.69415	9.63890	9.36404	49.20629	6.37097	9.11141	36.76775	65.00423	7.86618	7.72460	4.52358	0.00000	8.52127	24.05617	1119.59701
49.12325	27.61957	8.4493	10.52887	6.91426	5.78743	49.62286	6.92442	9.47579	50.09019	74.60690	9.34100	6.72384	4.59818	0.00000	6.59265	4.40700	1098.18990
43.24870	33.49145	-77.55777	5.41629	6.69121	9.50294	53.67115	8.49814	7.47172	37.52487	43.94727	9.60647	6.00502	10.04819	1.00000	10.18261	2.78129	1147.24999
45.22945	19.27769	-1.32471	7.48779	8.16622	9.62575	36.75010	6.55565	7.61871	51.40148	57.46764	6.61648	9.13954	6.36160	1.00000	7.85454	6.91229	1192.68607
41.12209	4.53149	-89.66123	5.82126	8.63390	4.61725	40.29713	5.84515	8.84183	21.28306	69.21058	9.25922	6.30490	8.60600	0.00000	6.52487	8.39638	1118.64843
44.35241	-4.33836	-117.29198	6.15853	8.27214	8.34412	61.67014	7.84163	8.17030	33.03699	72.80587	9.76653	5.67242	9.25262	1.00000	10.04462	7.12621	1080.54491
29.72388	7.46495	-122.24064	8.01773	8.78014	10.26372	44.06283	6.91015	5.42766	47.80527	57.28523	8.83178	7.10422	11.59982	1.00000	8.41268	10.86521	1166.99861
48.08727	4.82985	11.04979	7.39377	7.54779	8.45475	31.90470	7.38038	7.61005	44.59445	47.10467	9.54262	10.41274	6.94784	0.00000	9.77930	4.20138	1125.34192
70.68410	20.05650	77.23826	7.04026	4.70469	7.43647	50.37739	7.75707	8.21358	11.50526	59.52202	8.10715	3.53558	5.29453	0.00000	3.74487	2.46503	1191.74895
47.21458	6.96704	86.59611	7.10423	7.25635		68.10482	6.33474	6.87713	25.87498	84.09351	8.63348	5.90772	10.93682	1.00000	8.81060	4.75540	1197.21950
32.69969	11.44652	13.10984	7.56415	7.26118	7.36148	46.34495	6.46842	5.18804	51.30001	58.72549	6.73390	4.84367	6.18224	0.00000	7.43077	3.62592	1104.48505
31.92554	-0.79148	31.33078	6.15801	8.54625	7.61134	47.31019	7.72097	11.67482	47.56494	42.74057	9.92932	8.90690	7.58960	1.00000	5.43311	8.82192	1099.78043
60.26575	1.56359	-67.15407	7.02552	7.21681	10.78238	40.84669	7.26504	6.88894	18.42745	65.20314	5.43351	7.84133	7.39023	1.00000	7.31607	3.05338	1165.18285
58.68593	8.31912	78.14797	6.68079	8.95038	9.92816	55.61059	7.04028	6.89699	15.45144	46.50426	10.89557	5.95870	12.51549	1.00000	8.51820	13.80807	1157.46782
50.46257	19.14750	24.71204	6.41059	9.07756	8.09456	65.45394	6.55611	7.93395	41.57439	67.78605	9.72638	5.37594	8.92022	1.00000	8.53811	14.47414	1129.70233
28.74027	15.62041	107.60389	7.67265	6.61249	5.75288	48.92105	8.44749	7.32836	-7.01833	60.23728	8.86127	5.89741	4.48787	0.00000	6.92775	2.84637	1156.55188
56.25614	11.49155	73.06784	8.68021	8.44269	7.95482	48.11564	9.19956	6.69687	25.13915	76.02695	10.34600	9.40626	4.59504	1.00000	8.72573	8.43861	1176.92489
49.59089	9.38215	122.74754	9.09995	6.69214	5.15408	41.19287	8.09482	7.83305	40.85158	43.86586	9.41084	6.66596	5.68195	0.00000	8.29692	1.78878	1064.74615
56.24252	14.41102	2.18247	9.63116	5.91628	8.79348	35.15351	6.98154	6.73863	41.41204	34.62498	10.01396	5.72352	9.83271	1.00000	11.10000	2.24488	1052.14933
28.38059	15.30563	37.99117	7.33437	6.96861	8.29357	54.46044	7.38590	5.50198	44.92934	64.10095	8.18255	5.35479	7.71687	1.00000	8.84652	3.38332	1174.33741
51.62091	-1.35394	-118.10583	7.42036	6.22576	8.37118	56.58998	8.69521	8.41732	34.09611	46.28956	10.40861	8.04976	7.45883	0.00000	6.88450	2.39948	1117.18471
46.92434	23.15411	138.31667	8.72561	7.18056	8.74124	48.89252	7.31430	10.80010	36.65	52.05330	7.30754	7.91329	8.25313	0.00000	10.25370	3.43047	1085.97090
44.23463	46.00142	-78.04471	6.60914	7.57539	9.05149	47.89303	6.86102	4.61698	34.25628	77.38756	9.57637	7.88851	9.45983	1.00000	8.09432	4.47111	1108.30051
42.34658	-4.24957	102.05461	9.37046	6.08630	8.77979	56.99148	8.46611	3.43386	6.25947	69.98183	7.67603	5.85328	6.48368	1.00000	8.59174	2.04421	1058.71231
17.67499	21.62271	-156.47432	6.94534	6.94752	11.17550	57.62180	8.58960	7.11147	20.88953	53.96081	7.78829	8.63377	7.39132	1.00000	6.37448	2.92258	1067.65072
47.82489	21.86868	68.21204	9.61345	8.18695	7.61051	55.42785	7.84496	8.43916	27.55898	71.02737	7.41546	5.39328	6.20561		6.26383	6.19059	1185.91898
63.15108	-2.58039	10.78222	7.71093	7.47323	9.93794	49.11176	7.03890	4.35340	36.46917	65.00621	3.85810	8.60764	5.99420	1.00000	7.76355	4.46341	1160.65822
53.58208	32.07957	12.6723	7.98054	8.86205	8.41321	39.01824	7.97779	7.81724	41.72063	78.39900	9.51654	6.38652	10.35892	1.00000	9.58490	11.37012	1092.54772
36.72166	21.44562	-84.23381	7.75189	7.12566	8.96294	50.15399	7.24761	5.19836	33.54428	61.48041	6.17536	9.43460	5.52074	1.00000	8.44409	3.36448	1132.36248
65.75704	14.39232	135.6	8.10976	7.31463	8.09764	56.84552	8.08930	5.44716	34.61667	61.54235	8.24201	10.23939	5.05253	1.00000	8.92949	3.96894	1188.88685
52.98491	7.00948	-97.92977	8.26880	7.64143	10.21495	33.01928	5.53630	7.08185	38.06084	46.31700	7.20626	8.05223	7.29703	1.00000	7.51223	4.65625	1183.34672
45.93411	33.72608	-45.94722	6.06432	7.85427	8.57020	52.29797	6.82390	9.68839	-21.42917	84.09283	9.28492	4.49212	11.43009	1.00000	12.00891	6.17976	1065.78416
40.60081	5.24112	2.31889	7.10801	7.82578	8.23197	56.01655	7.82840	5.97101	35.21222	69.14820	5.90571	5.80718	8.35091	1.00000	10.53381	5.14232	1112.78886
41.10960	9.78066	-88.27205	8.38652	6.02814	7.36982	58.69899	6.34702	6.23263	44.27804	52.75132	8.13463	6.86839	7.21131	1.00000	10.41314	2.50577	1058.35310
49.93842	27.57420	-85.76942	7.35960	7.55399	10.30622	46.08477	6.46626	8.36650	39.78504	53.89782	8.98649	9.38428	4.39463	0.00000	8.08494	4.46636	1139.45152
51.17004	15.91075	55.4504	7.45732	7.46437	10.02930	50.45248	6.04879	6.47975	-20.88231	47.62498	6.45183	10.00859	5.91970	1.00000	7.27341	5.07427	1173.75064
70.47495	5.52551	99.89166	8.33779	8.38109	8.39376	50.11994	8.16608	7.91215	15.46063	56.92470	8.22927	3.40825	7.60782	1.00000	7.89435	7.45165	1055.06140
31.05161	15.46620	3.39467	7.61912	6.52052	7.45925	51.54256	7.34692	9.54650	6.45407	57.12563	7.97906	4.88473	12.70953	1.00000	9.57898	3.11264	1060.51755
66.63069	-1.08739	2.08333	8.84600	6.43890	9.62234	50.61465	9.22363	6.96355	48.86667	49.01657	5.00714	7.18160	7.33414	1.00000	8.42280	1.17363	1170.14742
44.85788	26.15048	37.49338	7.61365	4.53148	8.22035	39.19329	7.39441	6.94818	55.62047	63.30201	8.18144	9.64387	4.79088	1.00000	8.65206	1.16196	1097.35859
41.00938	16.51014	-82.42491	7.91291	5.70229	7.60981	31.73209	6.78087	10.96316	42.97086	48.93522	8.93177	6.86097	6.07710	0.00000	5.25467	2.47867	1074.94806
56.11520	31.73873	2.29026	7.49621	7.30068	10.43290	39.92102	9.26500	8.07746	48.77644	60.19872	7.86495	9.00411	6.70261	1.00000	7.03632	4.72865	1097.17993
	15.58543	34.02537	7.57132	6.29758	8.84375	48.59153	6.25342	8.43363	38.37255	44.69169	8.67360	5.55815	9.14422	1.00000	8.11774	2.38345	1118.75689
68.26430	4.05763	4.8951	7.29338	7.68220	10.33041	67.58236	7.95122	7.52232	44.92801	70.79741	4.68858	8.44908	7.07777	1.00000	7.44937	3.09064	1064.23997
48.95576	12.93341	5.2875	4.89810	8.82893	6.10478	52.77802	6.65787	9.21568	51.65333	39.99141	8.20299	7.56737	7.46920	0.00000	7.02788	12.04912	1103.12777
61.83413	20.03017	73.97117	6.92870	8.09061	9.93659	50.21279	8.27416	6.01833	31.96258	54.45047	10.18297	7.71680	5.32546	1.00000	7.09119	6.27165	1185.33124
44.81834	26.49595	106.92667	7.23342	6.77110	8.48708	47.15986	9.45445	9.72245	-6.91806	41.69558	8.10270	6.15892	6.25289	0.00000	4.86697	4.06737	1135.47775
63.14493	20.06439	-73.47429	6.21702	8.26237	8.27067	58.15708	7.41342	8.00266	40.68066	37.18902	10.50259	9.75735	6.67818	0.00000	8.44611	7.23367	1123.75301
38.19149	8.75906	-98.11889	6.50539	6.02488	10.29757	52.78639	9.33113	7.76874	19.04222	57.43860	4.54247	9.37351	8.00709	1.00000	7.74318	0.92826	1066.56717
	7.68029	122.74754	8.71987	6.78041	7.86973	48.86366	8.74604	3.48836	40.85158	60.23088	7.65905	7.47385	6.31329	1.00000	8.15703	2.75360	1087.85135
36.41691	9.55835	34.4587	5.84675	5.55383	8.13664	46.47902	5.29032	5.28441	-13.7804	41.24391	10.44026	7.26241	6.27309	1.00000	7.22578	2.33505	1070.23029
48.13051	20.64766	145.13643	8.41790	6.74288	8.35202	42.35349	6.78285	5.46939	-38.16604	50.80577	11.12793	9.32021	5.07528	0.00000	7.77473	3.23499	1135.37423
