PAHs	O3	Pb	CO	latitude	PRES	longitude	C2H3NO5	PM10	CFCs	NOx	SO2	PM2.5	NH3	warning	TEMP	CH4	H2CO
9.32318	6.69340	41.49119	6.18541	50.75767	1155.39719	-1.5443	9.78672	8.33404	78.74543	9.33333	6.15166	10.57311	7.51190	0.00000	19.16546	5.77445	47.01153
7.09606	6.93838	35.74872	3.36481	51.04962	1175.54052	12.1369	10.99341	8.29708	80.15348	6.76923	6.19774	5.08256	6.03478	1.00000	23.37063	9.69737	57.23577
6.43747	4.77696	44.69380	5.66648	25.6439	1108.54747	77.9129	4.93538	6.86290	70.97016		8.15997	6.52257	6.60458	0.00000	24.96582	8.52829	44.34668
4.70789	10.25938	43.14406	6.84904	45.44868	1093.09747	-73.81669	3.06857	6.21315	61.20750	8.83977	8.85876	3.48806	7.48896	1.00000	20.00827	10.39771	47.55096
5.95265	9.31555	47.89466	6.10109	41.0051	1170.60879	-73.78458	2.53242	5.58026	57.04299	9.98587	5.37101	8.04899	6.70701	1.00000	8.26457	9.19136	52.12289
5.01996	7.96327	49.99852	6.00749	-31.25033	1122.35260	-61.4867	4.93561	7.11664	66.26373	8.15474	7.19047	8.69269	6.52618	1.00000	27.13432	7.80291	62.77237
5.06448	9.80711	37.51633	4.44331	36.24624	1142.23935	139.07204	3.85573	6.55165	85.41311	6.69336	8.43896	6.66018	7.24341	1.00000	8.68493	6.91734	67.24469
9.16936	7.95736	46.36115	5.38459	6.46346	1145.18866	-2.31938	4.86910	7.36611	74.36181	8.45323	7.62203	10.12002	5.20048	0.00000	7.38161	8.09016	60.38959
4.86295	6.58188	63.04208	6.56109	-21.41222	1134.89346	-42.19667	3.66231	4.72568	73.80884	7.61625	6.64068	11.42200	9.57370	1.00000	9.03733	7.86300	28.34262
5.34069	9.98683	75.27277	6.26747	41.29444	1189.97657	69.67639	9.13326	8.06232	63.63398	9.30309	7.86060	7.13414	6.98678	1.00000	6.21741	9.01967	50.93445
6.00643	7.39972	51.97350	6.58815	44.99012	1135.71487	-123.02621	12.55735	8.69680	74.17338	8.93524	7.27048	8.89500	7.98631	1.00000	14.42147	9.67881	48.38927
5.14296	6.62700	58.69460	6.53584	57.14369	1154.78191	-2.09814	7.17582	7.44868	67.96896	8.45812	6.47586	9.35214	5.80269	1.00000	8.74214	8.49183	62.47149
9.54760	6.60303	54.60926	4.65355	32.9156	1058.63988	-117.14392	6.58389	7.39006	77.29010	8.04761	6.21239	10.23012	5.03744	0.00000	12.38094	9.16816	43.96607
9.90821	7.74891	44.75127	5.26372	11.12018	1192.89272	76.11996	3.75645	6.11958	63.23624	8.04375	8.24740	8.96498	7.64419	0.00000	24.08442	9.04836	66.96044
9.34043	9.72905	26.03590	4.56455	54.8421	1134.65051	46.5813	6.47690	6.13181	68.44263	9.43945	7.86177	5.02973	6.24758	0.00000	7.96195	6.97118	43.19764
8.22925	5.80312	64.63191	6.70954	41.91886	1086.58509	8.73812	13.37330	8.68454	73.11322	7.75845	5.77929	7.98198	7.19933	0.00000	37.49697	8.16540	70.32577
4.99498	6.98422	40.16128	6.32135	54.90083	1178.47291	38.07083	5.31637	7.39596	58.10310	7.83495	6.31449	7.31287	6.69477	1.00000	16.61110	8.80190	43.54403
5.48082	7.87476	58.26452	5.63247	44.99012	1156.48734	-123.02621	6.37242	7.06921	72.08643	8.08489	5.88132	8.37425	7.53756	1.00000	24.51164	7.92503	75.74756
5.17578	5.13647	54.65452	2.82046	-8.66667	1061.14995	-35.71667	4.41193	6.92756	61.75896	9.09868	8.44978	4.47931	5.68257	1.00000	16.06429	10.65989	78.29567
9.77026	7.55226	37.43132	5.66568	49.68369	1132.87422	8.61839	8.00788	7.44758	66.33179	8.51236	6.37328	8.07857	8.13587	0.00000	17.24882	8.05504	81.41451
7.32051	3.75035	34.65627	6.09070	41.9001	1150.93910	-71.08977	3.59357	6.66347	65.08017	7.75074	6.45347	8.88845	8.75804	0.00000	14.84271	8.57642	27.33361
6.99188	9.34313	66.39663	6.05551	45.44694	1172.95837	8.62118	3.76712	6.25408	65.16894	10.04969	7.16865	8.43626	7.10239	1.00000	23.36404	9.88373	60.00984
7.92099	7.95209	52.42716	3.16558	12.97389	1185.36543	123.99333	5.65067	7.56403	68.93555	10.98062	7.87834	5.71492	6.04739	0.00000	21.07343	8.03158	56.45937
7.16357	8.47785	54.86476	4.70300	52.4089	1101.10784	31.3237	4.99421	7.34130	58.73491	7.28511	8.32936	12.69157	6.66024	1.00000	30.86606	7.61924	49.01611
7.39044	5.97007	56.87008	4.46801	32.61603	1155.70887	44.02488	9.57914	8.11814	65.36420	8.31340	6.89717	7.43042	7.58567	0.00000	18.17881	8.83134	70.81488
6.14786	4.73595	61.87574	4.69780	44.92801	1080.35588	4.8951	7.15147	7.89591	80.02715	7.07057	7.55401	6.49711	5.31129	1.00000	12.75066	7.89838	69.19204
7.49478	7.56819	48.22102	4.35087	42.97086	1057.38280	-82.42491	6.33200	7.25746	66.03072	11.84390	7.84006	5.75452	7.73430	0.00000	19.89910	10.06947	53.34459
8.87458	6.01459	69.65934	5.18948	34.85	1094.11635	117.33333	4.31940	6.10843	60.22192	5.11624	6.05826	5.12867	7.27423	1.00000	20.66618	8.17992	52.66185
8.54937	9.43919	52.84082	7.67663	33.93113	1056.08745	-117.54866	3.14344	6.47251	75.24252	6.98466	6.77718	2.83435	7.52526	0.00000	3.11774	6.64431	53.57879
7.77923	5.30760	57.70931	6.02584	4.94273	1181.80841	15.87735	4.23852	6.29556	64.97002	6.15655	7.34195	6.58299	6.83642	1.00000	18.10826	8.00157	40.85350
8.50238	7.70338	39.63305	4.68825	40.72816	1062.44363	-74.07764	9.15506	8.13982	77.44929	10.02852	7.14646	5.44754	6.48741	0.00000	7.18418	8.92769	42.40486
8.91825	7.01901	66.24214	5.49491	-8.76194	1150.80116	-63.90389	5.90356	5.75384	67.15638	5.78631	8.30611	3.08750	7.61293	1.00000	-6.90098	9.90953	68.60982
7.00043	4.60694	49.49840	5.69409	20.74122	1158.46860	-100.44843	3.26286	5.86293	90.13038	7.75153	5.74581	8.12202	5.82076	0.00000	4.89047	8.69350	77.70561
8.37824	6.11239	10.69309	5.79792	-8.76194	1079.95383	-63.90389	3.28264	6.57999	73.76757	7.59627	7.83712	8.10246	6.77812	0.00000	-7.17815	9.83519	51.83467
8.55938	5.51995	61.37213	5.49661	42.97086	1066.00474	-82.42491	5.58813	7.43155	64.85089	7.89730	7.54619	8.97424	6.62827	0.00000	16.07736	9.38420	49.38243
7.62729	8.72540	28.08477	5.00282	34.31	1111.75761	-2.16	6.20635	7.69018	56.54868	9.46628	6.09404	7.73138	5.97796	1.00000	36.46418	9.23407	51.99637
6.14360	6.49733	45.46066	5.14891	53.94313	1134.28715	10.30215	8.47690	8.12894	83.58777	9.56829	8.03847	7.39268	7.02177	0.00000	5.01553	5.67282	36.96557
4.49983	8.97613	45.85392	5.92879	-2.90055	1092.92205	-79.00453	3.32573	6.43110	82.76964	7.44881	7.16079	7.35487	8.61166	1.00000	15.13604	7.93007	58.94375
7.43865	7.26884	56.57029	3.41907	-37.88333	1110.12557	145.06667	4.90559	6.88752	71.19429	11.79830	6.89388	4.60221	9.47061	0.00000	-0.08808	7.81405	40.28626
7.68874	4.46678	54.71556	5.91768	-27.76952	1082.92412	30.79165	10.16025	8.26069	56.58814	7.92538	6.08875	6.26474	7.41964	0.00000	10.89131	9.24996	50.76793
9.75032	8.03124	40.86337	6.72011	30.16688	1156.61013	-96.39774	4.57009	6.11555	54.71717	7.44857	5.98046	5.61599	6.80108	0.00000	16.41888	8.08542	54.41104
3.85049	9.13433	42.45450	5.99525	6.46346	1177.97628	-2.31938	4.40846	6.78462	74.53472	7.72557	7.46820	5.81371	4.95253	1.00000	10.51772	7.94762	65.81291
10.03580	8.61547	33.80528	6.23811	44.73941	1076.36438	-93.12577	7.99702	7.85755	57.98182	7.03658	7.42151	5.57237	7.86667	0.00000	27.25032	7.91980	56.49169
9.89360	8.80930	68.40548	9.14899	37.73222	1145.94011	115.70111	4.01849	7.17150	61.45589	4.20780	7.92955	5.24449	8.01130	0.00000	9.98499	6.72867	62.89011
7.44231	3.31819	34.77204	6.04460	-27.4338	1177.17376	-65.61427	4.83280	7.07732	72.33831	5.95526	7.44486	6.99823	5.54252	1.00000	-0.70201	6.57184	60.08615
6.90359	8.92694	60.89724	4.04511	43.48961	1143.03716	-8.2194	7.60808	7.97660	70.73407	8.08168	7.33277	5.42471	6.14446	1.00000	27.68594	7.69552	41.30548
8.66140	5.21785	41.53976	5.91360	14.53767	1171.62962	46.83187	4.91290	5.97983	60.03840	8.67342	6.40055	7.51357	6.32319	0.00000	26.16326	7.50172	38.28691
4.98242	9.81402	44.36384	6.35852	26.9423	1119.12548	68.11759	3.78571	5.14730	65.81516	8.54647	6.21998	3.77037	7.17354	1.00000	11.84503	9.82190	43.26869
7.60355	8.64828	61.06615	4.53482	43.1009	1183.52784	-75.23266	6.34909	7.65292	53.32432	7.91880	5.41028	6.34464	7.51889	0.00000	2.44907	8.09882	61.82289
9.46434	6.71315	57.78366	5.66081	30.35028	1056.35597	112.19028	5.95116	7.41095	63.51682	5.12351	7.34088	3.73512	6.81442	1.00000	29.76349	9.50955	58.25183
9.64342	8.30406	63.07351	8.43339	52.4089	1090.54524	31.3237	6.01829	7.38909	74.95183	7.86441	8.11678	3.88080	7.04906	1.00000	0.71197	6.60604	83.30996
6.08109	7.86656	56.76623	5.82257	37.49223	1127.81357	15.07041	18.21491	9.08445	61.52999	9.33351	6.97746	8.07252	6.08337	1.00000	2.58749	8.74595	34.63849
0.62823	4.74130	34.18938	8.48778	49.5099	1175.07700	6.74549	6.16626	7.71739	58.83632	3.85367	8.04116	10.30794	8.30797	1.00000	0.06560	7.47415	27.51299
6.48213	4.93187	38.83373	2.33497	44.85278	1165.56529	65.50917	3.12888	5.37125	80.71173	6.48267	7.90538	7.41498	7.73742	1.00000	14.90741	6.84333	55.77224
5.23712	8.44318	41.99145	4.31792	27.71809	1133.82621	-82.35176	5.41050	6.92897	65.92122	5.47349	7.57051	8.05505	6.38832	1.00000	21.89222	6.49249	44.27625
6.96106	5.48240	49.64331	4.88384	57.14369	1064.37515	-2.09814	3.30028	6.57895	73.65941	8.29363	7.12446	8.32874	7.40508	0.00000	33.75197	8.06366	37.56571
6.14743	8.97766	29.45063	6.25988	36.75965	1197.13677	137.36215	3.53418	6.62756	63.23346	10.76516	8.48035	9.52362	6.07141	1.00000	20.90259	8.49590	47.33821
8.72254	4.30194	48.23698	5.84216	35.89972	1078.60696	14.51472	8.03178	7.70264	77.26381	4.91659	7.02505	7.16149	6.64093	1.00000	15.45061	6.25644	42.69046
7.86290	4.57562	47.96412	6.09087	43.54072	1093.69892	-116.56346	5.78904	6.26048	62.53351	6.05481	7.03437	4.82991	7.19491	1.00000	8.63811	8.60055	57.92153
10.57335	5.90426	54.57961	6.28230	32.87533	1151.40352	71.57118	3.97459	6.99291	63.61841	8.02762	6.26423	7.82609	4.44465	0.00000	8.80039	9.30329	39.26821
9.48987	8.66364	43.13478	5.49108	31.39547	1129.43021	34.75699	6.14044	7.34121	86.92147	9.66058	7.05265	3.41636	7.57918	1.00000	31.60939	7.05175	60.80348
7.87422	5.89828	39.96884	4.95606	-21.98333	1065.58018	16.91667	6.47805	7.67013	54.86901	8.35046	5.68377	7.67684	6.70488	0.00000	19.56781	8.27234	30.84257
4.69923	8.29442	52.16276	5.44851	51.14942	1053.91653	15.00835	6.15651	7.72156	75.22206	6.45345	7.23789	9.01714	6.77014	1.00000	16.88145	7.33573	36.85297
8.32475	9.22253	52.32859	6.27371	49.88307	1146.79296	-119.48568	5.68901	6.13474	68.33432	7.29937	6.37436	4.47785	8.36000	0.00000	11.32369	8.42330	41.15981
6.65748	4.71975	50.51696	4.97926	43.86682	1194.68232	-79.2663	2.60823	5.97540	56.28592	7.51192	6.93743	8.03750	6.37128	0.00000	36.59299	9.15261	55.83118
8.07984	6.95983	40.59063	7.62361	-6.8	1093.99214	39.25	4.37105	6.40300	68.32596	5.84958	6.97232	7.32010	7.50982	1.00000	6.96244	8.07164	27.99912
8.70191	7.18371	61.78696	4.94971	22.4711	1116.71210	88.1453	5.11819	6.15662	80.39003	5.56848	5.64290	6.03571	8.47356	1.00000	20.94566	8.67168	65.73868
7.45685	10.97628	72.80008	5.65135	41.09246	1082.02292	45.36561	15.94852	8.92690	60.69678	8.42591	6.85577	3.73199	6.54924	0.00000	17.74331	9.70397	41.42605
3.62324	5.77185	42.23420	6.08950	50.80019	1114.73741	7.20769	7.69901	7.47215	77.08747	5.91344	7.73096	9.90911	6.55049	1.00000	13.47346	6.60233	51.11817
7.61260	3.77467	62.71570	4.97364	38.45598	1187.42839	48.87498	4.78622	7.07032	77.09278	5.86175	5.39714	5.04175	5.91263	1.00000	8.68791	8.08001	71.46705
9.68450	7.54470	47.31340	5.24506	45.9836	1107.88492	12.70038	4.25625	6.53700	69.11140	4.80651	6.92634	3.07082	7.15098	1.00000	9.96979	9.55197	58.45089
7.48087	6.31422	71.51193	7.43048	30.35028	1149.67883	112.19028	3.77340	6.32195	50.69951	6.94527	7.82235	5.85452	8.04238	1.00000	13.13928	9.21878	
5.69904	5.79785	40.21843	7.25163	34.4833	1063.34749	136.84186	7.44523	7.93164	67.36820	7.15125	7.65325	7.89924	5.96490	1.00000	1.86397	8.46660	69.40882
8.99205	6.86982	69.10877	5.69717	29.53885	1192.12259	-95.44744	10.12041	8.14517	79.70187	8.04433	7.02133	9.42953	6.09243	0.00000	6.16238	8.41590	68.08383
8.36533	5.71612	32.59321	8.08845	55.85	1169.84442	37.56667	6.86686	6.39414	55.30357	5.08672	8.58650	6.09501	6.54353	1.00000	22.79031	8.01678	68.92814
4.47387	7.47351	37.53002	5.84287	-21.98333	1160.83404	16.91667	10.89992	8.35150	71.93373	6.35785	7.61652	6.84557	5.91805	1.00000	18.43335	8.13761	52.80356
8.26061	4.53703	59.48509	5.25444	58.04254	1086.84763	65.27258	6.03730	7.30132	70.04751	5.80434	6.88509	5.25167	8.89981	1.00000	13.14845	8.28917	5.15945
9.63415	5.60738	37.84955	7.34437	26.91756	1121.87432	-82.07842	2.67859	6.30630	69.07026	4.44767	4.76065	6.42606	6.53649	1.00000	6.36023	7.51860	79.16279
8.13476	11.50917	37.79395	4.42742	51.4781	1095.77914	57.3552	4.09206	5.77238	73.34796	11.15201	6.80320	7.29376	4.99542	1.00000	13.95042	8.88535	50.89351
5.25491	10.07629	36.56796	6.12110	36.75965	1116.42060	137.36215	8.99763	8.21419	58.76113	9.28410	8.43726	7.24430	8.49818	1.00000	-1.00025	8.78793	53.72971
5.08390	8.73593	56.70800	6.28478	31.82539	1164.83262	72.54064	4.63343	6.94787	77.44560	10.46138	6.51070	6.30995	5.88213	1.00000	4.96978	8.51593	52.17350
10.71983	8.91657	74.30153	6.01564	37.31065	1051.69206	13.57661	3.33356	6.83606	57.81661	5.02645	8.76338	2.55946	8.09545	1.00000	9.32761	10.61627	42.25396
8.50995	5.09651	43.15232	6.49362	30.5427	1063.85653	-97.54667	6.25876	7.08437	63.01031	7.30262	7.86810	10.21835	6.62910	0.00000	5.13129	9.42411	55.12549
6.77484	5.26377	64.38888	4.97388	-38.65333	1138.76608	178.00417	7.23431	7.26522	70.97884	7.84789	7.39613	7.39333	6.59412	0.00000	31.15246	8.87155	64.49463
5.77965	6.90544	46.56218	4.97608	44.85278	1158.97333	65.50917	11.76672	8.57625	72.42570	8.09611	7.81856	9.23836	7.77437	1.00000	8.40699	6.82553	49.47739
3.90071	7.96613		6.29727	9.57046	1060.14450	76.32756	14.27031	8.84862	64.17828	6.78455	6.64722	6.16422	6.50353	1.00000	-0.99605	8.38869	49.60284
9.58972	4.85397	48.11609	7.33457	47.38093	1109.79225	-122.23484	4.95767	6.48797	86.52116	4.58596	7.56377	4.94595	6.68832	1.00000	7.44648	7.81476	29.95807
9.10278	5.33552	52.38712	5.01580	50.82882	1156.66909	-0.32247	4.82900	6.62328	68.64666	5.86542	7.32176	4.23344	7.03120	1.00000	34.77331	8.72302	61.18042
7.56662	6.13397	45.97345	5.30683	-5.41667	1137.60859	38.01667	7.63441	7.70052	81.70804	6.40441	5.43129	5.80020	7.66733	1.00000	5.68999	8.70973	57.58186
9.01472	7.87965	25.52316	9.07914	0.76755	1173.71450	24.43973	10.86226	8.48002	65.80328	5.07735	8.63832	4.05549	6.40651	1.00000	10.20279	10.76866	51.38428
7.62915	6.98630	62.64255	4.62891	48.35149	1199.39481	8.96317	4.24133	6.97525	75.75074	7.98697	6.69667	7.81049	7.34398	0.00000	27.72166	9.05836	61.00090
6.97154	9.91208	66.65624	6.25930	45.53929	1074.55485	-122.38731	4.35562	6.40013	77.72834	10.10061	5.58487	6.59205	6.43254	1.00000	14.96426	10.84624	80.31647
11.31797	7.15314	59.49639	7.79698	-38.65333	1086.53859	178.00417	8.44042	7.89382	73.11423	3.78178	6.10232	4.61772	6.15119	1.00000	4.42570	7.41841	33.32212
7.36283	8.81685	43.07199	3.31420	3.27833	1132.94956	32.88667	3.64997	4.52866	79.93832	9.02388	7.38928	8.09101	5.76487	0.00000	10.40940	7.61472	52.97590
5.24781	12.19601	53.25903	5.13412	30.46907	1147.74776	70.96699	6.24359	7.04180	58.58480	8.32697	7.32385	3.85090	6.62616	1.00000	7.84948	8.76593	70.98920
6.50687	6.13940	53.44442	5.85761	29.38242	1096.89239	70.91106	5.66117	7.35689	76.03526	7.51430	7.92307	7.16375	6.53745	0.00000	12.79368	6.91451	81.28153
9.84417	7.22434	69.77531	6.67043	6.84019	1056.83784	79.87116	5.96044	6.49887	59.28031	4.08395	7.33524	5.07253	6.41667	1.00000	7.43065	8.74103	35.64929
8.76561	7.78403	60.60266	3.41670	12.74482	1084.32372	4.52514	7.19737	7.84898	50.20396	5.64812	7.53368	5.21028	7.50577	1.00000	4.07192	9.13960	63.65344
5.36315	9.31823	54.73988	5.77298	10.15031	1089.27847	-73.9614	8.62257	8.11919	71.92775	8.13371	4.28234	9.19985	7.34755	1.00000	15.65384	8.40675	56.45771
6.87811	7.41899	46.67848	4.90140	44.80477	1101.03931	-0.59543	11.45195	8.45217	63.81822	8.82206	6.78908	5.79626	6.62488	0.00000	17.57195	9.07997	82.80289
9.40671	4.49541	27.82669	4.86736	33.45122	1080.95465	-86.99666	8.48096	8.40406	69.03140	5.53148	5.68017	3.37968	6.20712	1.00000	33.21459	9.16551	63.88111
8.94867	5.66204	70.47878	6.73296	43.67681	1067.40798	4.63031	2.97279	6.69732	81.50262	6.23213	5.75256	4.80240	5.48138	1.00000	31.88646	8.89367	45.56946
8.98341	4.96055	47.52294	6.35563	43.83125	1119.43584	5.03586	3.61813	6.02284	69.28491	4.60203	7.94731	5.32680	8.94857	1.00000	19.51798	7.57574	58.66501
9.06636	9.48149	72.74237	6.50628	52.4581	1159.69411	13.28702	19.54252	9.01113	78.20480	6.62024	7.10204	6.82540	6.96134	0.00000	35.00121	5.43040	67.87752
7.55454	8.85866	36.97649	5.82650	37.65639	1058.89574	126.835	15.65138	8.89716	73.05588	6.99255	6.92918	7.11319	6.95175	1.00000	7.27520	9.53837	54.19466
6.43373	7.01813	47.93617	5.14186	53.63333	1097.63503	9.85	4.43817	6.71216	66.99290	8.12417	7.39695	10.00749	4.85193	1.00000	-8.50854	7.83570	14.00409
3.69906	5.74220	51.03470	6.83392	48.98333	1153.17512	2.61667	4.13878	6.32815	74.09350	7.62373	6.62020	9.50724	5.60263	1.00000	15.12646	7.57201	45.58747
7.46808	5.96533	61.01722	2.89326	37.19723	1056.75333	122.05228	10.84089	8.44444	75.14471	10.15961	8.32513	6.33926	5.40276	0.00000	3.21705	9.58606	57.39677
7.63850	8.78982	39.64616	4.96256	36.72544	1190.19296	3.55665	3.70637	6.77400	74.92666	9.68109	5.29785	4.45432	6.49020	0.00000	20.09005	9.28138	33.24760
7.07731	4.56393	55.97117	6.44874	-33.75881	1171.53664	150.99292	7.45899	7.54139	82.49874	8.51487	7.31244	8.48318	9.61099	0.00000	21.90423	6.96777	48.77091
8.60082	8.51269	50.77131	5.10136	55.85	1122.10699	37.56667	8.59255	8.11201	71.06492	6.00212	6.46954	3.86415	10.26167	1.00000	31.46150	10.09420	37.25104
	8.96419	43.05829	3.22498	6.84019	1198.52154	79.87116	1.85976	4.27307	82.11917	10.68647	7.70880	7.14167	6.77638	0.00000	22.34630	10.55763	71.77012
6.24429	7.64888	60.44391	4.87036	35.50056	1076.53355	117.63083	8.27100	8.23471	54.90894	8.96599	6.71223	9.53430	7.81919	1.00000	18.98740	6.73891	57.69524
10.28821	7.73168	53.10824	6.55817	45.78071	1065.08113	12.84052	14.48131	8.82711	70.88859	6.00924	8.18855	6.37823	8.20898	0.00000	16.74579	5.86097	56.54427
6.49269	8.23796	29.89678	3.87657	-7.76667	1124.93716	35.7	4.63885	6.87594	83.64684	11.05411	8.09846	4.54808	3.47790	0.00000	25.13133	11.52668	33.41382
8.76349	2.51598	59.20669	5.90337	52.53048	1123.18895	13.29371	5.34527	7.11878	64.56860	5.60104	7.50629	6.33943	6.76498	1.00000	14.48208	6.31484	37.68633
6.32231	7.01541	58.38457	6.74221	52.86147	1178.90107	9.5926	5.06013	6.83206	76.84845	9.53239	6.42588	7.70352	8.14596	1.00000	32.44051	10.02115	61.19557
9.04100	5.10169	54.87861	6.44437	34.63915	1098.74978	-120.45794	7.02636	7.61204	73.18610	4.70941	8.09732	8.18440	7.10565	1.00000	9.08592	5.91528	71.82535
4.37893	7.20732	48.55105	5.15126	41.72063	1093.82958	12.6723	3.42132	6.69636	77.52449	7.40653	7.92679	7.55562	8.04102	1.00000	27.22354	6.26616	78.30054
6.39086	5.44300	61.96122	4.51863	24.41288	1068.13525	76.56719	4.64535	6.74890	49.33774	8.47085	6.55083	7.97883	6.12453	0.00000	10.32753	7.65585	25.23299
5.24206	6.62299	44.14150	5.67293	0.49113	1146.10104	29.47306	4.09154	7.03465	66.31061	7.74655	7.15982	10.37538	7.17271	1.00000	7.59470	7.47629	60.22913
6.36883	7.58476	53.10210	5.31463	30.17746	1062.60876	-81.38758	3.35264	5.28043	63.97815	7.69823	7.82488	5.73739	5.15650	0.00000	19.44506	9.55441	48.07751
4.34819	8.90176	40.73792	5.28274	36.19278	1093.88274	117.65694	7.82774	7.96840	56.50849	6.12743	7.71122	7.64956	6.77501	1.00000	17.40410	7.40160	58.71406
6.95393	7.00744	42.09722	4.70401	19.8173	1105.21930	-97.35992	5.95175	7.47204	65.90280	6.79931	9.36320	6.55400	7.41612	1.00000	-0.17791	8.65684	44.09710
7.81373	5.95956	83.79926	5.81421	41.54566	1099.92275	-71.29144	3.99344	7.04995	65.72140	6.02677	7.65287	4.70892	6.61177	1.00000	15.53656	9.96413	63.33954
7.79767	3.31498	50.19266	7.05680	15.58552	1097.79728	102.42587	5.03616	6.11075	79.46523	8.04917	6.99203	7.34562	6.84644	0.00000	1.86273	8.58670	51.43815
9.60222	9.01093	52.46573	5.51678	7.57944	1198.45299	-8.53778	4.90572	6.18676	68.71881	11.08019	5.53461	1.98113	7.30538	0.00000	17.69021	10.85591	78.56752
7.59987	3.80616	34.22633	6.48999	-27.4338	1108.05287	-65.61427	6.35505	7.63471	59.27890	6.12088	7.56348	6.40572	7.86930	1.00000	9.07694	7.67488	67.14403
5.15421	9.70986	25.86911	5.31475	16.0567	1068.86936	103.65309	4.56784	6.55612	82.22735	6.42490	6.15528	7.89714	7.54629	1.00000	25.85531	8.56966	48.31919
4.60770	8.97776	41.71539	6.49650	32.9156	1087.44411	-117.14392	16.07433	8.80542	71.79375	8.48942	7.25803	6.53319	5.99198	1.00000	40.60771	8.87153	62.75064
8.78443	4.32553	58.93632	8.97886	52.86147	1103.82709	9.5926	17.69914	9.03422	59.33974	4.62218	5.37458	7.13221	6.21092	1.00000	23.27550	7.62970	43.55008
7.57517	6.64047	20.50522	5.30712	-21.41222	1125.80014	-42.19667	7.60006	7.74176	56.81207	8.49990	7.06651	7.61744	6.43623	0.00000	7.27249	7.24258	40.75093
7.31697	4.10324	42.51872	6.32433	42.55308	1097.64582	-87.93341	4.28335	5.13544	72.83551	7.55784	6.18455	8.16118	7.13976	0.00000	10.59280	9.66963	54.34642
5.53742	8.78870	58.57878	5.39910	9.57046	1089.14817	76.32756	8.43026	8.00956	60.97796	7.42274	9.38891	8.30073	6.27863	1.00000	3.61965	8.02258	56.47801
8.25269	4.55868	49.19678	5.59356	-3.20333	1077.44819	-52.20639	9.51623	8.08058	65.55348	4.75699	5.60785	6.20319	8.38461	1.00000	3.57499	7.35601	48.93808
9.16998	7.86381	36.94090	4.66538	41.54566	1116.48512	-71.29144	4.96219	7.03345	58.41026	8.83607	6.68481	8.84022	5.78390	0.00000	9.21827	7.92362	62.14035
4.17355	6.91271	57.23169	6.38705	23.0072	1055.05060	-82.4017	9.18165	7.78103	57.42417	8.19302	5.21654	11.40104	7.17267	1.00000	8.16045	6.91288	68.55226
7.19333	5.95866	47.96385	5.87036	-21.41222	1153.89942	-42.19667	3.91800	6.71710	81.12380	7.32912	5.79820	8.76510	6.84901	0.00000	12.39047	9.46877	46.58780
8.07380	10.46029	51.14094	3.91775	-7.57897	1149.90859	112.23109	3.06073	4.25329	72.54693	10.62680	8.08393	6.70701	6.80739	1.00000	6.16885	8.07232	56.19011
10.34332	7.47201	35.04098	7.25632	49.68369	1172.11932	8.61839	5.89011	7.51519	79.52171	4.40476	6.71976	4.63575	5.30608	1.00000	29.82566	8.05988	32.08904
10.62837	7.82046	49.97663	7.60940	37.49223	1178.93649	15.07041	11.01989	8.39448	83.13494	6.11954	7.41441	6.80083	8.33827	0.00000	12.19658	8.99066	62.88259
9.50511	5.40741	65.03950	6.57261	38.54491	1086.51565	-121.74052	2.85453	6.35147	74.16383	8.05593	7.58483	7.80444	4.74369	0.00000	14.47083	8.52317	36.38789
6.06165	6.36318	64.31656	6.18546	49.68369	1077.20224	8.61839	6.67236	7.39701	64.63926	9.82838	5.81599	3.46684	8.28851	0.00000	16.37886	7.93788	80.07195
