PAHs	latitude	PM10	H2CO	longitude	PRES	O3	TEMP	SO2	Pb	CH4	NOx	C2H3NO5	CFCs	NH3	PM2.5	CO	warning
8.40592	33.4425	4.75828		129.96972	1057.86421	12.62829	10.59707	9.05393	43.12523	6.76513	7.03242	0.03745	54.76567	6.94015	6.61830	9.52582	1.00000
7.97521	45.53929	5.08432	46.33355	-122.38731	1072.40164	9.08677	13.87358	11.48866	44.99919	8.30639	7.41359	0.03715	51.19751	4.54822	8.77272	9.01347	1.00000
9.80604	47.64995	5.73942	51.92288	-117.23991	1163.77607	8.33248	9.88638	8.85837	58.96912	8.70094	10.67231	0.04612	41.49935	8.07924	8.41936	5.98181	0.00000
7.58052	24.96334	7.18696	33.40872	10.18003	1163.95295	8.40958	1.60347	8.51166	34.02125	7.93990	6.59000	0.06476	52.73011	7.51635	8.15558	7.46106	1.00000
7.26478	20.88953	6.33439	48.12779	-156.47432	1180.96412	9.75065	7.60828	8.39987	35.86990	9.18372	9.62019	0.04016	57.60647	6.69298	6.62239	10.39901	0.00000
6.97701	50.80019	9.81607	51.21947	7.20769	1110.89189	8.65164	9.78027	8.88213	59.41984	10.51404	9.81284	0.45243	31.62553	6.53282	7.63212	8.05065	1.00000
9.31646	36.46917	4.72606	30.98812	10.78222	1104.31965	10.04085	20.66545	9.45850	50.87722	3.52200	8.43561	0.04582	55.24400	7.68151	9.34405	7.54911	1.00000
7.46428	-10.91111	12.35885	66.44674	-37.07167	1173.35783	6.22082	9.45609	7.73539	64.42263	4.40806	5.75825	5.10295	45.61920	9.44394	8.40560	9.66359	0.00000
6.58675	44.97639	6.38488	48.46996	19.61222	1090.13932	9.03736	16.40460	9.31983	49.13305	9.16272	9.63542	0.04738	33.50352		8.57435	7.98428	0.00000
8.10706	14.66	11.04750	33.62838	120.56528	1098.62747	6.01660	13.27222	8.34246	56.21526	5.89764	6.53166	1.40738	60.09989	10.36309	9.10095	7.84204	0.00000
8.73875	12.37169	9.49157	35.89643	123.62494	1092.08793	6.50034	12.00339	5.40762	58.88521	8.64757	8.77219	0.33823	50.73613	10.24239	9.85855	8.09295	1.00000
7.39192	3.27833	9.87789	18.76808	32.88667	1129.97262	7.03600	28.00947	7.58002	60.03061	7.73660	9.97582	0.45932	44.18764	9.18617	6.37745	8.16571	1.00000
8.00984	40.72816	9.25920	32.44933	-74.07764	1081.82354	5.56121	17.29518	8.93461	44.29039	7.55101	8.07102	0.25807	61.47541	9.46744	9.06476	7.22406	0.00000
9.16464	47.4943	9.55856	17.75750	-122.24092	1050.07121	5.80652	-1.22712	6.21909	71.96499	8.19310	8.97999	0.34241	64.98766	10.60884	6.54482	9.17741	1.00000
8.02290	10.12268	7.26800	46.91788	77.54372	1141.50666	10.88540	23.41404	7.77080	66.24771	9.54448	9.68561	0.05266	51.44278	5.79746	9.08020	7.46566	0.00000
7.31731	40.65995	8.32436	59.13615	-111.99633	1107.94316	5.38130	11.78374	8.48102	60.71255	9.48571	9.75428	0.13786	56.78416	9.01678	9.78401	7.69872	1.00000
8.10746	9.92787	10.41279	31.89659	-84.13722	1159.33689	6.73194	11.14559	6.57378	42.81365	10.88744	9.31144	0.76922	43.77604	10.74764	8.19974	5.89275	1.00000
9.29810	21.01858	9.34482	48.02434	-101.2591	1055.30926	5.65947	3.83510	4.81145	50.79530	8.21225	9.01937	0.28980	55.26372	10.51360	7.63975	7.30826	1.00000
7.78943	47.4943	8.05638	27.65353	-122.24092	1088.16917	7.48425	15.11799	5.93690	52.53007	11.04546	8.82429	0.11883	39.75843	7.41107	9.28303	7.41009	1.00000
7.55367	41.85059	9.73281	39.82370	-87.882	1077.40297	6.74449	32.49318	7.82066	55.74921	11.12331	10.79219	0.40988	28.19105	9.41659	6.07807	6.21802	1.00000
7.72603	30.24706	7.69474	64.08473	115.04814	1145.27865	10.41109	14.81395	8.52892	53.59717	11.47235	9.87476	0.08563	52.78728	6.26839	8.02686	7.49887	0.00000
8.07010	35.6803	6.11581	71.46949	51.0193	1059.10519	9.74591	15.04532	8.45842	56.54498	8.43103	8.88114	0.05361	50.97218	6.49406	9.77767	8.46093	0.00000
8.56390	9.535	8.53285	28.91188	-13.68778	1194.66859	4.18150	4.07179	7.30630	53.98776	7.91527	9.19907	0.14997	60.30164	11.46362	7.00045	8.37323	1.00000
9.78164	14.46693	4.44256	47.21604	75.92694	1198.13628	12.47658	18.16091	8.52169	52.46783	8.93145	7.73342	0.05389	56.21437	6.26333	7.94854	7.10104	1.00000
7.15929	9.92787	7.76078	44.59894	-84.13722	1051.95768	4.68983	22.26725	4.29175	35.97097	9.56999	8.07500	0.08621	42.44680	11.17596	8.93352	8.00927	1.00000
8.89443	28.92694	14.10961	64.64090	78.23456	1145.05637	6.45041	21.20457	7.33655	51.94735	6.81786	6.36451	29.21653	41.42470	9.80440	7.34659	7.20511	0.00000
8.84703	15.48131	9.90952	44.64510	-86.57415	1079.25464	8.75245	25.69521	8.29869	36.82915	7.00329	7.62407	0.45808	57.61106	6.82724	9.35907	9.00613	0.00000
9.13271	30.29184	7.18546	33.46993	71.67164	1145.39210	7.27268	8.89247	9.11349	73.56801	8.99881	6.73648	0.06041	42.43087	6.79994	9.38575	6.70287	1.00000
7.70611	38.68712	10.90445	58.06011	-4.10734	1182.03792	8.01280	16.70827	4.77656	46.06907	10.84044	9.48190	1.23056	27.32764	9.96425	8.43701	6.77366	1.00000
7.22093	51.03427	5.52235	43.69389	5.37429	1117.16325	9.28834	6.93276	10.36421	37.49075	7.60527	6.96108	0.04911	40.14546	6.83630		7.74200	1.00000
7.88976	35.82756	7.80639	33.59627	137.95378	1098.84440	5.86880	3.10470	6.04811	70.06554	9.57036	8.88738	0.06349	53.73111	8.84206	9.31100	8.53654	1.00000
7.87894	35.48199	5.67131	55.04099	137.02166	1189.97683	8.08218	17.98063	10.05163	45.44497	9.55586	9.41242	0.04157	52.30610	6.54894	6.75546	7.63043	0.00000
8.51946	15.48131	4.56805	62.97416	-86.57415	1061.36760	9.87115	7.67365	8.97900	32.57759	4.80961	9.46475	0.02782	58.95036	6.99335	6.58599	6.69087	1.00000
4.21143	4.73245	8.10845	83.24914	-74.26419	1059.05910	8.70484	12.79633	7.13064	49.07635	7.25070	5.99441	0.11140	40.00972	9.15605	8.25777	9.05647	1.00000
7.68720	5.90702	8.65945	71.62090	116.10146	1184.30174	9.54707	7.26383	10.87843	59.68518	9.12782	7.96152	0.15111	50.79835	7.31653	9.04895	7.20440	0.00000
8.92198	17.34769	10.65513	50.11025	78.55757	1108.87411	6.61167	8.55106	9.71720	24.07677	7.15391	6.36960	0.95342	26.13360	8.46476	8.71223	8.99940	0.00000
9.45415	44.98901	6.81065	53.31436	38.94324	1122.82783	9.36820	28.61239	10.02054	57.53596	8.15268	7.55534	0.04504	65.78596	7.06360	8.90681	9.61536	0.00000
10.06673	18.00747	7.04793	40.26894	-76.78319	1126.35828	7.52224	8.03834	10.94323	48.26784	8.28782	6.39483	0.05851	70.69104	5.04540	7.57292	8.90996	1.00000
8.58297	48.43174	9.73098	31.10798	17.8031	1144.45629	7.04383	24.27452	9.51147	60.89560	7.72057	7.01433	0.41517	40.00797	7.78320	9.61080	7.53381	0.00000
8.67780	41.50343	8.95714	52.22108	-74.01042	1106.68875	6.67634	16.78635	9.12490	49.14715	9.54502	9.76573	0.21529	56.96803	8.58237	10.53747	8.90650	1.00000
9.03650	53.63333	11.56671	55.90839	9.85	1183.56623	6.64777	16.22227	9.53511	49.31236	7.02730	2.30247	2.35081	31.78022	6.64262	6.03829	7.49612	1.00000
7.65914	28.90054	9.50574	51.65999	-81.26367	1084.57844	6.01883	3.06342	7.01196	51.87811	10.43508	9.42539	0.34258	38.49946	9.94688	8.20685	9.16360	1.00000
8.39582	27.09978	7.18543	34.28134	-82.45426	1162.94860	9.11942	44.27595	8.89016	33.77228	5.37829	6.90413	0.08516	31.43738	7.09214	7.40281	7.91759	1.00000
7.95056	20.22816	11.29199	58.37930	-103.5687	1074.92697	4.87258	37.67817	6.71364	25.28818	2.72289	6.14986	1.77859	42.11750	8.83111	9.54861	8.48251	0.00000
7.67777	48.8449	3.99445	69.49136	17.22635	1166.30316	10.20927	29.65082	10.71445	45.12586	7.31376	8.03643	0.04252	37.03394	6.80713	8.67204	8.35137	1.00000
9.22023	50.23271	8.45026	50.74824	12.87117	1083.59487	11.21141	8.93113	6.87949	55.82029	10.15633	11.65421	0.14677	39.93533	9.35698	6.48580	9.06617	0.00000
8.95251	5.20856	8.37359	76.12921	-74.73584	1057.78677	6.74294	20.76810	7.58480	39.95987	10.71784	9.27846	0.12718	57.85692	8.14537	10.03692	8.34132	1.00000
9.85478	34.65918	5.76247	39.38876	109.22921	1082.44511	9.10289	24.45566	9.63519	47.25805	7.69819	7.30263	0.03125	35.09419	6.72174	8.44169	7.96413	1.00000
7.36394	-28.24	8.68204	53.89517	-48.67028	1162.18449	11.14760	5.64934	8.00741	60.99454	10.23854	10.10278	0.16005	27.62579	9.05585	7.44409	6.17353	0.00000
9.27463	36.61954	8.45321	58.29902	4.08282	1186.46487	6.49848	11.98001	5.65233	60.92754	9.36661	8.89137	0.13274	32.57480	9.16063	7.49764	7.42317	1.00000
9.67867	33.95015	11.56694	54.39039	-118.03917	1112.21468	5.87618	15.74299	7.05736	49.69403	5.47096	7.81570	2.33464	35.48662	8.95237	9.82883	7.45840	0.00000
8.33226	-22.57306	6.77504	65.71421	-47.1725	1193.39251	8.83671	29.86990	10.73237	35.44098	10.85726	8.32104	0.06579	47.87263	5.14717	8.49207	8.23306	0.00000
8.36424	18.18158	6.43480	73.04862	76.03889	1053.24999	9.82122	4.53536	8.27276	36.57039	7.19774	7.54567	0.05804	59.87853	6.26744	8.92096	8.23834	1.00000
7.91138	52.86147	9.03576	42.14760	9.5926	1092.79276	7.76577	13.33280	8.92675	67.36306	9.44467	4.68697	0.23067	44.89654	6.68409	6.68582	7.55774	1.00000
8.37719	48.86667	6.59483	32.95022	2.08333	1132.08870	8.93637	-3.83497	10.39285	34.99911	7.58540	7.63524	0.05899	51.77221	6.22406	7.05599	8.28004	0.00000
7.79361	51.08468	6.17465	63.19769	7.11393	1169.83133	8.81514	18.92089	11.35570	47.33003	9.01667	7.09115	0.05134	34.61574	8.67793	9.19218	7.62227	0.00000
7.82999	23.07492	5.61037	65.32106	88.28637	1170.83621	12.08773	25.07968	10.05187	65.41713	9.32635	5.57499	0.04081	47.50195	5.50577	7.37044	9.19871	1.00000
9.91040	57.30185	5.91751	62.49705	39.85331	1133.13814	10.36476	18.57932	8.85757	54.12347	8.49068	6.71601	0.05971	65.85280	7.07655	6.86534	8.02601	1.00000
8.30612	22.37066	2.53471	67.99326	114.10479	1062.61782	12.35357	18.22101	10.78411	42.59342	7.34242	8.18032	0.04648	62.13491	6.71627	8.41947	8.10619	1.00000
6.60635	25.66795	8.92999	41.82998	85.83636	1052.73267	4.91920	16.39259	9.62664	55.69137	5.13544	5.36446	0.20317	59.42094	11.39548	8.93037	8.12869	0.00000
7.33439	39.57582	7.54739	75.17519	-105.11221	1152.18287	10.31251	22.49158	7.84374	26.40640	4.85687	6.09182	0.07343	37.09077	7.85737	7.31732	8.03058	1.00000
7.76746	36.33011	5.16213	77.35737	138.89585	1095.80417	8.72788	17.77690	10.22932	57.46177	7.61459	8.55519	0.04210	53.93890	5.13979	7.48538	7.18296	1.00000
5.36409	46.08333	9.19525	37.48265	122.08333	1191.50022	7.27256	28.74471	10.75789	58.50204	9.50181	10.93262	0.26271	38.59450	8.02705	9.97591	8.44780	1.00000
8.34417	41.29444	6.96741	37.53391	69.67639	1067.89370	7.82951	4.86226	9.63691	52.91720	8.06536	6.43645	0.06714	79.18208	6.99607	6.60351	6.88450	1.00000
5.88015	13.65805	8.92132	44.42976	102.56365	1156.69691	7.87116	8.10913	8.24134	66.96734	5.84324	6.05823	0.19912	40.96884	6.77280	7.21675	6.82540	1.00000
9.26240	17.94979	10.36361	53.86694	-94.91386	1152.40575	7.94885	18.30470	7.16023	74.08850	10.36380	9.72486	0.74016	76.54750	8.23056	8.46845	9.43928	1.00000
6.93585	14.14989	7.87741	54.11871	121.3152	1191.15031	10.73400	32.04570	8.31439	40.09844	7.46956	8.89621	0.10551	34.51487	8.23509	7.79038	8.96632	0.00000
8.90448	55.82885	4.43807	69.10255	-4.21376	1123.35351	8.50777	1.68091	8.40048	30.16506	6.63030	9.64473	0.02905	63.62428	5.61815	8.01650	7.55163	0.00000
6.86522	5.20856	9.68707	61.67221	-74.73584	1104.24437	5.86826	8.64036	9.46458	33.09756	5.15138		0.39334	61.31566	8.35982	7.76650	7.38574	0.00000
6.65228	60.97944	11.15280	34.46481	76.92421	1174.89397	9.57553	7.59624	5.65901	41.29877	11.34303	8.93114	1.56943	45.10199	8.08677	7.35448	9.12956	1.00000
9.50227	55.8736	7.17262	68.91147	85.4265	1097.90216	7.52348	19.07090	10.03388	43.87566	6.54291	7.40175	0.06026	41.66454	5.14623	6.65430	9.66475	1.00000
7.19469	47.4943	5.84744	44.42185	-122.24092	1181.58422	8.54797	13.89082	9.00983	62.70519	9.51468	10.24804	0.04512	62.95675	7.53509	6.33944	7.79742	0.00000
7.01152	52.2	11.51519		8.63333	1199.82040	6.88340	15.01733	9.70346	30.71300	8.12649	6.15158	2.21462	38.27742	9.92282	7.75601	7.82288	0.00000
5.44610	40.65995	8.29127	51.99233	-111.99633	1079.24035	6.81580	9.74551	6.65844	43.90086	10.22552	9.80271	0.14779	45.78501	8.18835	9.62553	8.67816	1.00000
8.16076	48.8222	7.92369	44.43292	2.12213	1107.30570	5.45013	24.76422	4.44692	54.91725	9.87710	8.66753	0.08412	61.86110	10.18364	5.84936	7.96156	1.00000
7.84443	43.16547	5.13333	32.25563	-77.70066	1112.36314	9.90183	13.29217	9.36617	54.23565	5.32470	8.30945	0.02995	58.17039	6.78081	8.23764	7.86353	1.00000
6.62865	35.61452	3.16988	61.01429	-88.81395	1163.12773	11.39004	17.50026	9.92824	23.17431	6.75559	8.36784	0.03282	46.73462	8.26281	8.27350	7.17700	1.00000
7.97698	54.84444	6.07858	44.41484	38.16694	1148.05066	4.04111	6.99895	4.91869	50.10636	8.20526	7.86971	0.04872	36.43139	9.58421	8.11642	9.60214	1.00000
7.12266	3.3285	6.96270	49.10736	99.1625	1178.40050	9.48778	7.11975	9.09005	65.99933	10.29003	9.24670	0.06648	63.04585	8.25980	8.22656	8.24982	0.00000
7.65119	43.2907	10.13962	53.12066	5.4384	1174.41303	5.61747	24.65044	7.52080	38.22938	6.57179	9.30484	0.59844	62.57179	10.90662	7.11013	8.72912	1.00000
8.77886	54.90083	5.54324	64.40236	38.07083	1135.28987	10.22023	20.38107	8.03937	48.70958	4.33124	8.47812	0.02331	52.38966	8.09095	7.61181	7.12175	1.00000
7.44778	40.81	8.77836	71.94228	-73.9625	1158.52701	6.39437	18.51002	9.88137	46.55764	6.99111	6.85747	0.17601	32.05559	9.37689	7.19042	9.58545	0.00000
8.35236	26.44931	7.62932	60.29321	91.61356	1164.24740	9.72037	9.73550	9.34706	27.68376	8.86912	9.75589	0.07453	33.81332	5.84115	9.44833	8.01867	0.00000
7.12634	26.2649	8.08468	51.62715	81.54855	1095.41952	6.76746	7.89359	9.22285	63.21448	9.98196	9.90415	0.11322	53.71479	7.37793	6.99073	6.96284	1.00000
7.81131	51.62907	8.89435	72.59965	-0.74934	1189.13674	8.47898	12.57043	8.73187	96.27379	6.17873	6.43747	0.19453	40.96262	4.01154	8.40672	8.88329	1.00000
6.70479	51.4781	4.11822	34.35860	57.3552	1127.48818	9.83376	11.46394	10.02748	72.64707	3.90285	9.76914	0.03072	30.44928	6.02734	11.11136	7.46748	1.00000
6.12091	47.64995	6.83296	49.32161	-117.23991	1139.17670	8.09465	4.38021	10.76046	51.47010		5.71304	0.05944	44.88040	6.31946	7.54903	5.42668	1.00000
7.66435	8.35122	7.86861	52.22593	-62.64102	1097.71509	5.89801	12.42806	7.98497	40.22235	8.77335	8.75925	0.11267	54.34056	8.14699	7.36393	7.16944	1.00000
8.51396	42.55308	7.35450	69.54275	-87.93341	1095.64049	9.31762	1.93439	8.23283	63.25441	11.47594	12.33779	0.06731	48.67496	9.72725	6.39710	7.42467	0.00000
7.67961	36.61033	8.52405	44.95207	-88.31476	1069.78972	6.61494	18.01968	5.04541	65.62383	9.37860	8.04247	0.15590	61.89091	8.70149	7.37079	7.02589	1.00000
8.90975	55.82737	10.20038	40.50970	-4.0573	1104.99057	7.52438	24.11089	6.81657	54.27772	11.23935	9.97037	0.61414	23.22841	9.32100	6.29048	8.11863	1.00000
8.10524	60.02427	12.35433	40.79988	30.28491	1133.03020	7.06354	7.12567	7.97948	68.53972	5.98716	5.91691	5.09488	58.84585	8.87107	6.63710	9.73205	0.00000
8.24935	13.65805	7.94073	30.05817	102.56365	1054.41120	10.07486	6.42689	10.03680	42.52647	9.57697	7.45486	0.10239	37.12800	7.20234	8.43334	7.40861	0.00000
8.42108	15.46063	7.17809	46.22685	99.89166	1130.94344	10.49369	10.04670	9.03274	36.01720	6.51973	5.91748	0.06607	49.19586	5.96876	6.54121	7.52992	1.00000
8.86365	37.05944	8.35490	59.93681	37.3825	1119.19404	8.25040	19.46302	9.56186	32.82262	6.27843	5.04373	0.12147	61.69386		7.98602	8.39597	1.00000
8.29614	48.98693	5.22475	68.62491	2.44892	1175.12223	6.40956	5.87990	10.51344	57.05502	3.72827		0.03082	48.03805	10.05086	9.23057	9.80759	0.00000
9.48644	-20.25333	6.93662	35.78343	-43.80139	1082.28522	9.48212	17.38115	9.62407	79.84886	8.03835	8.43971	0.07599	80.51452	5.88747	9.11159	7.72754	0.00000
8.97393	36.61033	8.73720	74.96334	-88.31476	1070.02210	9.91034	2.88026	10.56076	54.84046	10.49569	8.44432	0.18903	52.22747	7.64746	7.86472	8.08314	0.00000
8.30201	-7.60361	5.71297	72.59517	37.00438	1065.30680	10.45662	19.38768	10.38940	74.23009	7.17605	6.94459	0.04035	47.52743	4.75092	9.58997	8.02561	1.00000
6.74355	23.18	7.40292	62.77513	88.58	1132.03325	9.03093	-11.97421	8.68057	47.65050	8.43652	5.75494	0.07622	32.09331	7.28423	7.12400	7.31355	1.00000
8.06909	-19.65	3.73735	44.24231	47.31667	1056.68663	8.18398	16.53095	8.18271	45.64063	7.42603	9.79404	0.04034	58.06864	5.86958	7.88796	8.16761	0.00000
7.60527	53.69786	9.96613	54.34560	-2.68758	1157.97726	7.13091	31.62607	8.08899	37.75186	7.15651	9.49122	0.49645	45.05375	8.77295	8.67272	8.10414	1.00000
9.49302	3.8801	9.92298	52.14675	-77.03116	1170.93522	7.44469	14.73456	5.64178	52.13063	6.90039	9.61537	0.50435	43.41068	9.52088	6.92043	7.15279	1.00000
8.23912	-10.91111	8.58935	74.22211	-37.07167	1080.40271	6.68903	26.28226	6.67819	44.51903	10.01620	9.12291	0.16492	52.47919	8.86868	8.27172	7.45656	1.00000
7.87421	30.76468	10.36925	65.55490	74.12286	1193.87781	6.15894	12.74023	6.80174	50.21670	9.57731	10.26567	0.74583	50.48389	10.44452	8.02588	9.06644	1.00000
9.41891	55.82737	4.83019	48.85715	-4.0573	1071.79461	10.71302	4.74474	9.74372	46.87591	6.29414	7.80646	0.05172	58.80865	6.43139	8.56181	7.71654	1.00000
7.75766	33.4425	9.24864	65.21115	129.96972	1054.42993	6.80506	26.18923	7.30351	39.21513	8.27797	9.80255	0.25218	59.75459	9.32841	8.27714	8.39797	1.00000
7.16489	45.99194	9.36413	36.49217	29.41824	1057.38778	6.94774	25.10525	11.54488	34.38361	10.15591	6.89498	0.29315	39.93755	9.55468	8.56156	8.81126	0.00000
8.57914	38.07789	7.10665	28.15437	13.44275	1100.32478	8.40194	7.83238	10.60608	59.21800	10.59472	9.47640	0.06196	68.97116	6.62950	8.12521	7.97954	0.00000
7.49878	43.71032	7.55497	55.56680	-1.05366	1134.91617	9.99648	24.34241	10.01768	61.00918	7.32848	7.55810	0.06703	68.77345	4.89523	5.24836	7.47225	0.00000
7.56616	33.4425	5.37018	36.25468	129.96972	1129.84450	8.71906	8.68371	8.32054	33.49740	11.90774	11.14307	0.03143	25.74278	5.94016	8.43875	8.88770	0.00000
7.15491	-19.72806	8.05256	36.34966	-50.19556	1052.52961	11.38447	1.65452	9.06717	52.46866	8.23263	7.71626	0.12051	60.57100	4.38629	8.33532	7.40714	0.00000
6.67857	45.53929	8.51614	33.58247	-122.38731	1122.90693	6.59587	15.51694	6.46883	62.20892	8.95435	8.05687	0.13089	50.31181	8.63156	5.85835	6.69921	1.00000
8.06316	-11.94306	7.95872	23.27523	-76.70944	1108.94214	6.25812	24.25734	8.02675		6.76079	8.67764	0.11297	57.63424	8.09370	6.72624	8.15500	1.00000
8.97650	53.59782	7.87868	26.30320	34.33825	1143.20064	9.44066	13.27294	8.53965	30.85447	6.68894	6.80897	0.09994		4.72890	6.22357	6.40868	1.00000
8.88905	-6.91806	5.81569	55.50281	106.92667	1053.47888	8.80927	23.20172	10.12839	67.22994	5.86390	7.39361	0.06559	51.10647	4.59442	9.16633	6.42987	0.00000
9.15698	3.27833	6.79614	56.12167	32.88667	1157.80320	10.15744	3.83102	9.98075	70.40401	5.87187	5.10022	0.04816	14.22403	7.67900	7.55770	8.54245	0.00000
8.37447	5.90702	7.63265	60.13852	116.10146	1077.97064	10.24865	22.87602	9.15824	61.56327	9.82843	8.45925	0.08046	29.26659	7.52107	7.89666	5.22881	0.00000
7.15149	54.90083	9.68989	47.05256	38.07083	1179.37601	6.37161	3.45739	5.82795	51.61633	9.10066	9.32293	0.39525	60.43845	10.08298	9.06072	9.25633	1.00000
7.95951	33.52253	6.03316	52.00637	-117.70755	1141.66499	9.89589	18.63703	10.14797	42.16283	7.02051	6.78801	0.05598	64.48239	6.31756	8.75941	6.68011	1.00000
7.49314	42.28639	6.50477	52.02312	18.84	1133.77704	8.98173	19.09693	10.47465	61.57937	7.40325	5.43342	0.04325	41.46769	7.83318	7.21744	7.00191	1.00000
6.60786	41.15612	11.41253	37.56928	1.10687	1095.21413	6.94776	14.98217	3.61310	54.95465	7.96109	8.77757	2.01317	33.84114	11.83278		7.53510	1.00000
8.05178	40.65995	5.11750	39.44063	-111.99633	1089.96472	9.33310	19.90070	9.71962	68.62030	9.01103	7.58726	0.03790	63.52071	6.71286	7.23277	7.56495	1.00000
8.85572	15.5439	6.97397	41.32547	73.7553	1067.73413	8.51044	16.82984	9.39694	38.19344	13.16349	11.70557	0.05099	45.05332	7.89692	7.79544	5.45645	0.00000
6.60795	47.83333	8.33163	43.63987	59.6	1116.60974	10.26774	18.90373	10.06416	64.24117	8.36597	7.49900	0.11539	52.85459	6.59802	7.47073	6.85902	0.00000
6.04713	-14.66463	6.28007	72.77928	-52.35558	1098.73516	9.56410	26.06008	8.24357	55.38117	9.36047	9.73570	0.06213	52.67553	7.17098	7.93843	9.48549	0.00000
9.41081	20.14298	8.35193	25.05639	-77.43532	1133.30250	6.44617	17.08229	6.49790	63.37307	9.90242	9.38623	0.14104	36.71959	9.03636	8.18457	8.18526	1.00000
7.31980	14.66	7.60368	44.72727	120.56528	1161.21169	5.61748	21.35328	7.25121	45.99078	7.38032	10.01941	0.08288	46.49205	9.23125	6.36638	9.67750	1.00000
7.18552	40.78206	8.31203	95.72985	72.34424	1178.38509	10.62993	9.45150	9.49410	54.77272	9.35971	7.78570	0.12246	35.63835	7.61906	8.63884	7.51439	0.00000
8.46867	32.52515	9.31720	45.86568	-93.75018	1103.80048	8.00447	16.80318	7.92824	79.90594	6.99214	5.71486	0.27255	39.12971	6.66705	6.32464	9.33480	1.00000
7.93524	-6.91806	4.36868	36.66914	106.92667	1096.05203	10.52283	19.87257	9.17722	43.14627	5.86285	7.96786	0.04562	52.01106	8.46282	8.17942	8.65256	1.00000
6.38593	42.7392	4.23331	58.76085	-84.62081	1084.52316	9.74576	8.34245	10.70936	33.81612	8.32668	7.97027	0.04670	52.39364	6.16938	8.48797	9.39901	1.00000
7.96424	50.74497	6.40432	72.16444	3.20639	1179.90562	8.44771	10.34349	9.53410	36.46378	7.43865	7.88636	0.03174	26.51019	5.37563	7.53046	7.01499	1.00000
8.79320	33.95015	8.71866	55.92449	-118.03917	1064.41097	6.01391	13.44887	7.62565	16.52043	9.74613	10.04941	0.16370	33.86309	9.42830	9.86498	6.73992	1.00000
9.23950	51.12794	6.87354	46.37631	4.21372	1077.30652	8.57275	1.03567	10.25425	47.22903	7.74593	9.11569	0.06241	46.95768	7.50793	6.45782	6.43818	0.00000
7.10724	33.93113	9.39102	31.54783	-117.54866	1153.37924	6.05786	-0.23859	4.30104	61.95451	8.51079	9.61946	0.32057	57.32947	11.17377	6.09442	7.92993	1.00000
9.07208	48.28259	9.33908	57.23970	9.72749	1134.83270	7.94072	-1.49402	7.60394	54.75375	10.62688	8.74977	0.28690	68.44724	6.93591	7.74089	7.44160	1.00000
6.61594	22.37066	7.64514	44.15845	114.10479	1114.71181	6.48244	15.07052	10.16745	37.15710	10.09441	9.54191	0.07714	64.08415	6.96923	8.83539	9.32352	1.00000
8.40943	15.58552	7.13769	59.23957	102.42587	1057.06506	10.04590	31.26979	8.47529	64.26358	10.28785	9.96711	0.07038	47.16172	7.30328	7.27472	7.17853	0.00000
9.67920	46.18396	7.61746	46.81260	6.10237	1076.07963	10.35553	22.44697	7.81540	50.17694	10.38466	11.02724	0.09294	29.04751	6.92361	9.04733	8.16292	0.00000
8.03838	68.79833	9.84578	72.98230	16.54165	1097.52058	6.67508	18.56521	8.64488	33.86333	6.44808	8.38071	0.44099	48.56145	7.29357	7.10639	8.90241	0.00000
5.85116	42.28639	12.49960	41.02074	18.84	1171.31668	6.76591	24.62235	9.40558	54.08825	5.25301	4.70200	5.87840	51.78299	8.88631	6.41935	7.29637	0.00000
