NH3	NOx	CO	warning	O3	PM2.5	PM10	latitude	PRES	CFCs	longitude	TEMP	PAHs	C2H3NO5	CH4	SO2	Pb	H2CO
7.35477	2.56937	5.30743	0.00000	5.91088	7.02165	5.39402	34.15429	1132.30820	54.62929	3.50309	15.26105	6.32032	0.07288	6.05685	7.13554	36.15651	54.88094
7.56247	9.00721	8.05973	1.00000	6.99474	8.00638	6.50076	47.92526	1131.70936	57.17752	-97.03285	19.50045	6.79637	0.16147	5.21688	8.22363	50.41248	48.77143
8.39443	9.03135	7.12754	0.00000	6.37546	8.00359	5.41143	30.21121	1167.88551	47.83357	74.4818	15.87755	8.69839	0.13037	7.07652	8.74770	57.54575	15.97846
8.08027	9.14012	5.40248	1.00000	6.52826	8.51443	6.35137	43.1122	1131.79357	44.03728	12.38878	19.53050	6.07417	0.10869	4.28347	7.59516	48.58639	30.71668
6.25951	9.20592	6.94068	1.00000	6.81648	6.49099	5.80606	42.35843	1167.46964	66.96435	-71.05977	12.92168	6.38668	0.05698	6.11204	11.32110	69.76397	37.89222
10.91957	5.81854	8.80078	1.00000	6.21166	4.96941	5.20118	-7.60361	1128.95958	63.55880	37.00438	5.87427	6.34618	0.12711	8.18570	9.92173	43.23002	32.07338
5.07683	7.82846	10.63666	1.00000	6.95041	8.43997	4.79072	-20.87306	1099.16696	44.80965	-48.29694	22.74161	7.82849	0.10085	5.83986	9.16463	56.20123	27.94747
7.29144	6.41829	7.51808	1.00000	7.85440	7.67578	7.16455	19.04222	1095.87524	52.54342	-98.11889	15.05587	8.19790	0.15496	7.45424	9.85527	74.17215	45.03080
5.76579	4.55115	7.47506	0.00000	8.73352	5.51676	6.24794	32.9156	1196.95498	55.59302	-117.14392	14.25757	5.38728	0.17063	11.08421	7.54987	63.64927	29.81386
6.31222	6.43130	7.79542	0.00000	6.19535	6.60988	8.99977	27.0174	1118.93630	48.94269	49.62251	6.33833	8.44051	0.61411	6.70600	5.44973	25.04451	38.93322
9.31940	9.96949	7.15907	0.00000	7.46765	9.47131	6.53166	53.77166	1082.96231	36.31432	38.12408	35.39804	8.55710	0.16829	8.92897	9.35394	50.11702	42.66743
6.65159	9.71168	7.23411	1.00000	7.33607	6.95137	6.46907	44.92934	1138.41863	50.43005	37.99117	6.42851	7.79709	0.22299	6.27145	10.39915	62.87295	63.93841
6.72902	7.12859	7.31305	1.00000	6.84748	8.27529	5.02039	0.49113	1151.93705	53.12948	29.47306	14.98929	7.22175	0.11597	4.01330	8.89604	51.33201	57.92053
7.72097	6.86703	6.31127	0.00000	6.51562	8.17567	11.32396	50.06	1198.90663	59.78685	43.2379	16.37000	9.69698	5.20755	7.53089	5.38148	55.07411	43.07275
11.10583	5.28448	7.71960	0.00000	7.28664	6.47750	5.79349	17.54907	1102.35570	64.81868	82.85749	5.16764	5.47619	0.09276	5.37248	9.39727	50.53856	58.94249
7.03557	3.92099	7.52450	1.00000	6.20428	7.80262	5.61638	26.32293	1186.45974	39.65940	91.00632	13.63530	5.76141	0.11748	5.42978	9.98401	57.66149	36.88866
8.65407	6.35416	7.97296	1.00000	7.14448	5.82154	4.27792	38.68712	1167.63606	67.31612	-4.10734	14.40809	8.36010	0.04747	8.14871	5.97503	54.87010	43.32670
6.44624	7.39894	7.61243	1.00000	9.07026	6.79868	5.49571	13.48082	1187.02848	61.51143	-86.58208	2.38818	7.01920	0.07451	5.91924	11.70051	49.53726	31.78260
6.79002	4.41514	6.19715	1.00000	6.71524	6.19878	3.64440	8.79577	1124.60531	65.96154	-75.69947	-8.12757	6.54729	0.10415	12.23090	7.61175	52.04757	39.70663
7.05201	7.22209	9.27604	1.00000	6.50117	7.97539	5.89425	50.23805	1069.62827	52.06673	8.86704	28.61802	8.09563	0.09496	8.49119	6.72050	64.88185	27.49055
11.03498	5.75686	8.99239	1.00000	6.80884	4.20448	5.54115	54.90083	1171.89578	56.32443	38.07083	18.64245	8.27464	0.09427	7.04819	9.12393	52.37351	39.50780
4.84384	6.88948	6.84478	0.00000	6.77051	5.51663	9.63686	42.52787	1197.78433	56.88952	-70.92866	18.30144	7.35225	1.03022	5.05497	6.34442	61.81799	36.16193
6.91596	5.90192	8.63505	0.00000	8.92883	6.40915	8.10087	25.49043	1114.47782	52.03112	85.94001	15.62917	6.99101	0.24834	6.52614	5.38195	28.50555	44.39069
6.64648	4.29815	7.78906	0.00000	6.66047	6.36772	7.32532	30.5427	1170.83790	47.30608	-97.54667	10.77687	7.83240	0.20488	5.91171	6.89407	38.34071	44.81702
4.33831	7.64097	6.50943	1.00000	6.39846	7.99775	5.40245	25.75728	1076.79889	39.36040	75.37991	30.80737	7.80264	0.11599	6.33840	11.09015	48.82622	71.21409
12.00550	7.70633	7.05086	1.00000	8.02404	6.47562	5.91115	21.01858	1135.83021	53.68412	-101.2591	1.33731	7.94097	0.09566	9.79190	9.10220	53.41721	62.19001
6.07496	4.38780	7.79615	0.00000	5.43560	7.22317	10.16675	-19.65	1104.90970	44.66375	47.31667	23.09908	8.37729	1.72604	4.96416	8.38576	38.73902	40.12371
7.75938	5.77724	5.82745	1.00000	7.87789	7.04439	4.21983	51.40148	1136.70632	59.33506	-1.32471	24.11275	7.55185	0.15180	9.45624	8.50287	36.94626	63.71985
4.43971	6.52007	7.80149	0.00000	7.23854	5.93745	8.86839	39.72943	1080.68403	50.02302	-104.83192	24.26109	6.73613	0.55034	5.45859	6.43830	78.47975	52.21060
9.42453	5.55353	6.47796	1.00000	6.37400	5.53689	5.50837	52.41667	1107.14586	48.83483	0.75	15.53560	6.15887	0.07329	9.56205	9.31779	53.06190	43.17252
3.93137	7.64404	7.36769	1.00000	6.93657	10.41905	6.08351	51.40148	1097.78067	57.87954	-1.32471	13.54426	7.65497	0.11961	6.69150	7.63578	60.19319	64.27898
6.40089	5.16098	5.94592	1.00000	7.82363	6.09794	5.73129	21.01858	1187.71969	72.80392	-101.2591	21.84163	7.75036	0.13551	8.48970	7.92415	58.40721	23.53767
10.25487	7.26752	7.54278	1.00000	6.42293	5.62694	6.90357	7.6	1081.96120	52.72536	4.18333	15.50202	7.64498	0.15703	6.88400	7.66037	53.28382	55.54868
4.71192	5.50632	8.06366	1.00000	7.64264	8.69933	4.98109	26.67319	1075.94072	45.89466	31.4976	11.95604	9.13166	0.14103	11.02856	8.61422	54.20914	29.34256
6.52795	4.58813	7.15024	0.00000	6.94728	7.60792	10.43167	43.32393	1070.29413	60.53044	5.4584	14.59116	8.30319	2.21958	6.89116	7.72720	58.63806	50.15201
6.91368	4.44979	8.61196	0.00000	8.85746	4.83668	5.43759	45.73333	1165.56773	48.47782	4.91667	16.96062	9.86805	0.09555	5.80653	5.94632	54.65270	33.96549
9.41698	13.62104	7.46548	0.00000	6.75871	8.42595	6.60005	50.23019	1093.18722	36.76025	8.77155	6.99480	7.99046	0.17958	6.21678	12.15807	53.64906	35.71785
6.00338	5.08184	7.47641	1.00000	7.33170	6.46902	5.11970	54.39635	1104.81940	34.24825	24.04142	17.48832	6.76585	0.08723	9.91082	7.82313	60.86869	32.90692
7.43005	6.01607	6.10134	1.00000	8.88717	6.49204	7.28335	41.09822	1074.12173	34.34116	120.74792	-10.07210	6.87829	0.17788	6.52499	9.53375	68.67632	28.80022
7.40676	11.00273	6.34617	0.00000	6.45513	10.03339	6.31124	40.68066	1168.65216	49.17821	-73.47429	17.80771	7.08994	0.12033	8.17834	9.46220	42.17026	32.19738
7.13192	8.56224	9.35883	1.00000	6.15513	4.49436	4.38006	50.9803	1143.00584	73.71607	11.32903	26.93721	6.28661	0.07965	6.51037	14.11520	47.55282	44.85070
5.75418	7.66806	7.22604	1.00000	8.69534	8.53406	5.73153	-15.21194	1100.62340	58.58431	-75.11028	11.91044	8.15682	0.07303	6.17076	9.22392	17.68017	46.44676
7.43633	8.50682	8.20548	0.00000	8.63433	7.76429	5.78270	48.28259	1116.63511	70.80219	9.72749	12.21443	7.69657	0.12452	9.48592	7.53979	42.52672	38.45110
9.02005	5.92535	7.68829	1.00000	6.57867	5.89622	9.36640	34.56861	1081.85230	73.88072	105.89333	9.91436	5.53598	0.80463	9.21620	11.11573	75.98369	43.23760
7.65617	5.65388	7.13378	1.00000	6.96876	6.71290	5.48490	48.8765	1112.59097	52.71833	2.18967	8.93748	6.97572	0.11751	9.57702	9.15710	52.76715	64.83792
9.41813	10.49935	5.73105	0.00000	8.90177	10.11090	6.51467	4.94273	1108.08290	53.63017	15.87735	7.94137	7.44900	0.15246	7.21915	9.97397	43.38194	52.47453
8.57523	9.10178	7.93065	0.00000	8.34536	10.38844	6.24361	8.88988	1180.25904	49.01275	-79.62603	9.87152	8.03798	0.10979	9.97666	8.54314	80.72263	64.26122
5.31952	8.19515	7.59390	1.00000	5.96245	9.26455	6.70964	38.91817	1052.99407	77.17674	-78.19444	4.43235	9.47558	0.16006	6.01428	8.55431	37.29172	30.38786
4.80164	7.18114	5.53402	0.00000	10.13608	4.14410	7.90801	46.32374	1054.57687	40.95711	-120.00865	26.34250		0.30584	4.89690	5.49504	58.63395	35.48688
9.67650	10.71937	7.48703	0.00000	5.37786	9.19465	5.83548	50.50301	1168.70604	47.96778	13.63617	1.78249	5.30245	0.13080	8.70403	9.98380	44.43636	36.74339
8.89273	7.42416	8.50152	0.00000	7.06073	7.43700	11.33693	52.66277	1072.23175	53.94188	-2.01111	21.93789	7.51472	5.34784	7.52753	4.20627	63.78757	49.39484
11.41321	7.42994	7.02032	0.00000	8.47593	10.96258	5.30603	22.37066	1081.18509	64.97510	114.10479	21.59431	8.68886	0.11398	8.82618	8.71971	53.53325	59.71024
3.57170	8.45155	7.11045	1.00000	8.71801	10.09462	7.35539	27.0174	1129.96962	40.21221	49.62251	13.80236	8.89533	0.23573	7.70203	8.95629	57.94250	43.17654
10.08360	6.28008	7.56071	1.00000	7.16179	6.21076	5.01681	51.88333	1085.09233	58.12903	8.51667	18.09456	6.09370	0.10297	10.32198	9.50774	55.02400	58.62322
3.87267	11.52458	6.45319	1.00000	8.46686	7.99092	4.71288	38.96372	1071.23383	55.93880	-76.99081	15.40719	5.75803	0.13167	8.56600	10.73101	42.54697	65.36702
7.79075	11.91837	8.34143	1.00000	6.64994	6.50537	8.28136	37.08819	1175.93559	56.64521	-8.2503	12.99638	6.88067	0.34367	6.28813	9.86623	49.94576	28.67793
6.04465	4.62406	6.44802	0.00000	8.40827	9.17389	10.60115	59.80917	1121.89326	65.20388	30.38167	3.71638	7.08507	2.51418	6.74381	7.87769	34.19196	34.71508
11.25403	4.98781	8.55172	1.00000	6.52973	3.38058	7.48739	-34.64966	1180.83332	41.37328	-58.38341	12.95827	7.52919	0.23632	9.61692	10.65065	54.22816	49.82468
8.93232	7.20100	7.58797	1.00000	7.02835	8.12208	4.25002	-34.64167	1091.52118	52.59051	-60.47389	11.12131	7.03611	0.09991	7.35453	9.14503	41.37455	36.48069
7.22718	3.70601	8.38516	1.00000	9.13619	6.61422	3.58674	32.65246	1194.17996	62.75620	51.67462	13.12489	7.63294	0.07197	10.35149	11.54168	68.52133	48.31271
8.19664	7.13150	6.58381	0.00000	7.51121	7.96437	6.56083	54.90083	1080.55685	43.91769	38.07083	14.18954	8.89717	0.18620	6.64938	9.21245	53.69466	49.62165
6.35400	9.48600	7.99783	1.00000	6.50055	8.78424	6.42734	-8.43333	1081.14920	67.49183	114.33333	15.47030	6.39585	0.18169	5.28758	8.18623	54.27851	59.06175
5.93057	5.97125	9.31153	0.00000	8.12654	7.34631	9.93108	2.41669	1165.50392	38.16867	30.98551	32.68739	8.19000	1.40724	6.95826	6.62570	28.30943	48.73694
9.02709	10.24920	6.76442	0.00000	8.52398	8.78805	6.82912	14.64056	1077.62913	35.45743	104.64992	7.29792	8.17608	0.13802	5.49644	10.77299	57.45853	47.78891
3.54797	5.73063	8.95858	1.00000	7.46085	11.88559	4.88022	27.0174	1092.27524	46.15703	49.62251	23.93198	7.91615	0.08877	6.79313	6.05672	82.11143	64.25851
6.42880	6.44657	7.25680		6.46908	4.85589	7.02572	34.25807	1152.60154	41.41511	-88.70464	25.92829	6.73044	0.22553	5.41483	4.88802	43.47783	35.65971
9.90528	8.25082	7.33322	0.00000	8.06449	9.17597	4.41402	27.92333	1089.94179	54.03584	118.53333	18.79409	8.50722	0.12596	11.40269	6.79172	36.08406	23.56478
7.93099	5.38429	6.20534	1.00000		5.81850	3.96172	11.50526	1058.88994	49.36895	77.23826	13.80470	6.03181	0.09928	9.18292	7.28098	43.01732	
6.34096	5.51469	8.48800	1.00000	8.85542	6.67744	6.89098	46.18396	1063.05619	42.55105	6.10237	15.56195	6.14281	0.14377	10.61910	8.05276	65.81748	45.93558
5.64685	5.17308	7.52877	0.00000	9.57542	6.51245	9.26209	36.53333	1197.25340	21.06414	136.61667	4.32821	5.93895	0.78316	5.64558	7.23439	72.91517	61.98191
6.57638	4.85887	7.60212	1.00000	6.42411	5.91982	5.57217	51.12794	1151.73647	61.37928	4.21372	22.18447	6.47789	0.11719	9.14787	7.83434	63.83005	33.58310
6.65388	11.27742		0.00000	7.55830	7.42865	6.42158	52.68333	1115.69614	46.93882	0.93333	19.19590	7.36506	0.13743	8.52723	8.95797	80.62332	34.40096
4.63731	7.53464		1.00000	6.74824	7.90427	5.76540	-10.91722	1157.77797	53.47226	-37.65	18.53018	5.37089	0.11359	7.67353	11.71235	53.86926	38.74574
10.64322	9.04286	7.89986	0.00000	8.56387	11.16839	5.15359	51.24197	1141.23093	55.73632	4.82313	17.68824	10.35450	0.15171	10.49076	8.14697	43.87618	54.58327
11.21720	7.05309	7.28327	1.00000	7.95524	6.05043	5.48894	41.57721	1196.39882	58.90064	-93.71133	12.11965	7.48949	0.17003	10.76713	7.89820	76.96931	42.97448
7.31021	8.29475	8.27019	0.00000	6.32532	7.40538	6.24483	43.71032	1063.51587	33.86072	-1.05366	21.63735	7.41507	0.09821	9.78289	8.00575	43.52761	41.95064
7.91182	5.12360	6.08475	1.00000	7.24100	4.65045	7.11950	55.8736	1140.05130	54.58645	85.4265	12.80244	8.11842	0.15892	7.95345	8.52754	50.86542	56.45427
7.18753	5.67159	8.39926	1.00000	7.60700	6.08166	7.28772	43.32686	1092.97898	59.47260	-2.98884	28.96344	8.71333	0.14305	9.83347	8.26626	41.00508	36.76080
6.14150	6.39503	7.67117	1.00000	7.27802	6.90058	3.39227	35.95664	1116.74371	69.37608	36.7138	27.18822	7.08870	0.16135	6.11111	11.22223	74.23362	52.46348
5.14987	10.51600	6.86498	1.00000	9.30723	9.31798	8.02733	34.56861	1091.67085	43.66760	105.89333	0.63473	7.46788	0.27660	6.99200	8.31301	56.97759	29.77771
4.45465	9.73741	7.99534	1.00000	7.46058	9.45934	5.28695	26.44931	1164.92844	50.48167	91.61356	8.29485	7.55756	0.14387	6.60483	7.25297	45.58763	53.75860
9.12271	8.72852	6.25732	0.00000	6.88510	6.70133	5.54546	45.49428	1076.37497	38.17433	-122.86705	2.49011	7.01718	0.11486	7.14810	8.93510	62.40387	43.32202
4.30050	9.95179	7.46544	1.00000	6.25807	9.82689	4.92810	48.07667	1159.66428	47.16474	8.64409	-10.00264	7.99394	0.08578	7.58766	7.87476	70.53681	61.91477
6.14716	5.38822	7.13163	0.00000	8.59510	6.57320	8.21346	3.3285	1151.89889	66.84465	99.1625	-3.20408	5.73144	0.29747	6.50303	6.31480	53.95279	63.81688
7.10926	7.73095	8.02983	0.00000	7.01615	7.15054	3.72359	31.12406	1142.45446	46.03696	-97.90308	7.72653	7.56344	0.09779	6.39572	10.00168	36.32698	28.91652
5.90853	8.27737	7.79989	1.00000	7.69586	7.90981	4.94314	55.54028	1167.38217	63.53060	89.20083	14.20054	4.57562	0.10747	7.48773	9.79804	48.95773	48.79290
6.97133	7.09560	8.66557	1.00000	6.64389	9.14304	6.24281	46.1351	1076.14543	69.14171	-60.1831	26.91225	8.61588	0.09819	9.22169	9.53531	47.17730	42.71926
7.34550	7.54636	8.51008	1.00000	6.46907	8.19310	8.24274	60.18427	1189.24298	66.60474	24.95034	13.56454	8.15205	0.36980	8.71027	8.55346	57.08539	43.75429
5.08198	6.61930	7.38656	0.00000	6.28151	6.40481	10.86981	47.90771	1068.04107	62.97561	106.88324	-3.32231	7.72604	3.39279	6.13097	6.85540	42.96432	66.73322
9.09996	6.47151	7.70595	1.00000	7.22079	5.54050	7.49540	34.56861	1156.85636	62.01538	105.89333	12.40127	6.38930	0.22401	9.28996	7.91627	80.30459	53.84204
3.19034	5.83506	7.80561	1.00000	7.05055	9.93000	5.56809	31.92923	1162.66604	48.28986	34.86563	17.39393	8.47981	0.18196	7.70979	10.08976	55.58594	45.92431
11.51427	9.53083	6.98964	0.00000	8.19097	9.17048	5.95972	39.09112	1112.83608	70.43348	-94.41551	17.88787	6.36109	0.19104	7.97924	9.99594	64.03653	50.45313
8.70668	5.68036	5.88938	1.00000	7.81922	4.49636	7.34555	43.78956	1135.92610	59.85342	7.60872	15.56672	7.85679		8.34504	7.46850	51.46425	59.34394
6.40172	6.45937	8.53331	0.00000	7.27745	6.42551	9.22665	35.48199	1083.36161	55.53664	137.02166	8.50650	8.06985	0.77592	5.77005	5.56727	46.38392	46.21207
6.27514	5.03509	6.84578	1.00000	8.87293	6.16483	7.35239	46.75451	1076.80240	66.07897	33.34864	13.48999	6.77330	0.17693	10.58565	8.66798	67.27343	29.80234
6.37676	9.21599	8.24691	0.00000	8.08023	10.60165	6.12908	40.72586	1187.73196	60.76822	8.55552	18.59757	7.37301	0.15583	9.66962	7.92613	45.56899	66.27449
8.49438	4.42776	7.00058	1.00000	8.59768	3.81969	6.77902	36.61954	1072.71737	79.46540	4.08282	28.98239	7.64000		7.50402	9.27414	53.32499	44.92049
6.83279	5.46678	7.41181	1.00000	5.77767	5.37036	7.71327	41.82143	1164.71322	53.82342	41.77921	12.25241	7.39865	0.21252	8.21046	7.85527	48.54135	51.67631
4.65438	7.46442	8.02401	1.00000	7.09925	9.98044	7.45065	53.94313	1157.47146	73.05273	10.30215	9.81349	7.39769	0.21377	6.50208	8.49962	70.28254	42.77742
10.01110	6.59261	8.03155	1.00000	6.13249	6.94571	4.87682	51.4781	1192.67998	76.16711	57.3552	10.20738	8.06546	0.12627	8.69645	10.06475	70.72343	43.72616
4.92457	6.54804	6.34159	0.00000	7.36505	4.13514	6.79876	50.5107	1154.61425	70.72076	18.30056	2.72153	6.68416	0.15579	5.01712	5.65765	40.01635	84.92382
2.49680	8.28775	5.95507	1.00000	9.16729	11.73670	6.58337	51.20219	1124.76164	57.04879	7.36027	29.83285	7.06563	0.16513	8.24638	6.69936	41.91402	48.04427
7.04883	5.97284	7.94538	1.00000	7.74902	6.66467	3.72369	40.24537	1092.95209	38.49685	-75.64963	15.43791	7.77255	0.09988	8.47688	6.58582	70.74095	29.90110
9.70277	7.16236	6.14691	1.00000	5.58508	5.66726	8.11604	35.95664	1093.57682	35.47760	36.7138	11.32078	6.71651	0.33817	9.14767	7.49003	53.81806	60.00116
7.32411	6.06138	8.10865	0.00000	6.01384	8.25350	5.47147	52.4581	1168.93156		13.28702	25.03717	6.15007	0.14002	10.65518	6.53192	49.94522	29.69822
5.82229	8.12198	6.73240	1.00000	9.05830	6.88479	5.71727	34.06635	1140.55021	65.75303	-84.67837	21.52360	3.72365	0.14441	6.30021	11.97132	59.58942	40.54153
6.76832	11.41693	7.81551	0.00000	7.57484	5.48188	7.14872	52.14	1057.86582	28.91256	5.58472	29.62802	7.24594	0.18679	7.64690	9.95276	66.28539	48.54588
3.78537	10.25530	7.85791	1.00000	8.83305	8.56149	5.00802	35.815	1077.08856	41.93274	139.6853	14.30383	7.46198	0.06890	7.26361	9.68817	70.59564	48.31564
5.91909	6.55564	9.09831	1.00000	7.18811	7.89620	4.65971	37.08819	1061.88309	63.84249	-8.2503	15.36783	8.03216	0.12721	5.92572	9.32864	31.85493	55.12942
5.09738	7.59803	7.94595	1.00000	7.44609	8.83059	1.95231	51.19139	1089.69936	53.20360	6.51352	36.34307	7.37509	0.08377	6.72840	8.30600	65.91754	35.28882
5.28355	4.44467	6.61466	0.00000	8.18488	6.38265	7.47756	-4.16694	1061.59310	45.10036	-40.7475	6.29965	5.30768	0.21313	5.19524	7.46741	61.65888	60.34326
6.04989	7.84439	7.92995	1.00000	7.00500	6.93689	4.83524	6.8485	1143.59809	39.67417	3.64633	17.00540	8.51440	0.11887	5.89990	10.80986	68.65734	46.16243
7.90652	5.64071	6.64142	1.00000	8.01253	8.18029	4.42944	49.07866	1174.90903	49.60858	30.96755	8.53805	7.45373	0.11090	9.82727	11.16967	50.07405	51.13068
4.90782	6.45112	7.33767	1.00000	5.85132	8.03292		36.81667	1081.52383	35.76723	117.81667	9.25505	8.79369	0.06116	6.46795	10.41788	63.27499	46.74824
7.99321	5.17730	7.30712	1.00000	8.23436	5.12620	7.80024	15.5439	1142.56115	54.75383	73.7553	27.22116	6.88932	0.16901	8.20441	10.07962	72.85700	43.18524
7.39212	5.50191	8.65358	1.00000	7.18738	5.45071	6.34717	51.4781	1099.29247	50.84295	57.3552	-2.68588	7.88944	0.11940	10.51517	6.49957	42.34122	30.07506
9.24472	6.28909	6.88009	1.00000	8.09489	5.31258	8.79544	9.535	1187.17209	38.05324	-13.68778	5.50744	6.01492	0.53683	7.19401	9.78725	57.24708	28.99485
7.63207	5.47408	5.99416	1.00000	8.56468	5.01350	8.12913	22.19303	1156.42381	43.15885	88.18466	12.87096	7.34943	0.31323	7.89042	9.01090	53.84304	32.50803
9.81663	5.50020	7.15899	1.00000	6.10870	4.27777	7.54653	27.85	1169.07177	38.83476	112.9	11.57948	9.59670	0.24001	9.63121	8.71306	53.36357	39.54453
8.36838	6.50290	7.70460	0.00000	8.98845	8.36123	6.03929	54.03876	1193.21405	49.00330	43.91385	26.21643	8.53232	0.15527	10.08589	7.29303	51.26145	47.29334
7.52133	5.42593	6.87748	1.00000	7.43512	6.21730	5.91881	50.75932	1172.21858	61.67779	25.34244	3.80692	8.51710	0.11979	9.11352	8.58332	56.22683	47.83242
7.35454	10.73470	7.13801	0.00000	8.34711	8.56834	6.52011	53.38333	1193.52005	65.40642	-0.76667	12.65831	8.59344	0.16849	8.03502	10.03281	54.93143	57.60064
6.60879	8.96178	6.67756	1.00000	7.38564	8.54768	6.53144	-34.74785	1097.89277	64.25654	-58.70072	18.72633	7.09113	0.17800	5.46451	8.43205	61.32063	65.32693
4.99522	7.21991	5.91981	1.00000	6.23696	10.49498	8.52452	27.09978	1061.59102	48.41616	-82.45426	3.05429	7.23460	0.41965	7.64594	8.49017	86.49936	57.49850
10.78024	6.63686	7.38776	0.00000	7.24312	9.48415	5.47007	-5.41667	1132.35296	35.63578	38.01667	30.26237	6.87586	0.16221	8.49637	8.93894	68.16535	49.85056
5.61581	6.88384	6.92839	0.00000	5.95307	4.72595	9.62067	37.71715	1050.34893	62.01710	-122.40433	-9.14323	7.21474	1.06681		6.23623	43.18084	35.72606
4.72626	5.35863	7.28831	1.00000	7.22630	8.03948	5.08017	10.98778	1060.10740	37.64163	-74.95472	17.61927	7.65661	0.13523	10.59486	7.85584	51.99412	54.88826
6.58836	5.29199	7.37110	0.00000	7.69644	5.97068	8.80821	34.85	1104.91132	53.22740	117.33333	24.08453	7.51479	0.52661	6.73060	6.31519	75.28289	61.08886
6.24109	9.52214	7.02324	1.00000	7.17800	8.78331	5.73071	13.51825	1197.42600	54.07681	99.95469	17.46281	8.09641	0.11828	6.07124	7.85953	51.19697	29.62171
8.20136	6.08462	7.75735	1.00000	9.06311	5.83446	8.14367	41.80753	1084.17856	43.68354	-87.65644	17.32262	6.85038	0.26735	9.26382	8.44064	60.41950	64.09503
10.12909	9.96401	8.20895	0.00000	6.13325	7.13998	5.46137	10.31672	1172.92231	52.51369	123.89071	18.06367	5.72275	0.14878	7.67884	9.56496	63.94431	47.87418
8.30523	4.98608	5.74975	1.00000	7.52523	5.69951	4.59367	-12.91667	1081.12071	38.70491	-39.25	15.54977	5.93171	0.06328	8.91336	9.13555	30.37851	38.44577
7.52096	3.45641	7.46546	0.00000	7.27458	8.63892	8.38938	45.9836	1118.90596	83.00925	12.70038	4.06463	6.35531	0.40172	7.45584	7.31152	54.35371	45.10462
4.71817	6.47449	8.09984	0.00000	7.84725	3.76912	7.83364	50.06	1151.79079	59.66249	43.2379	14.34116	8.45505	0.26154	4.85497	6.18440	63.71082	58.11268
3.18886	8.55706	7.68611	1.00000	6.55265	9.19286	7.01439	38.17492	1184.21056	49.40351	-122.2608	29.66057	6.70123	0.17722	8.04102	11.07970	53.93547	53.44037
8.33360	7.89867	6.89521	0.00000	8.16980	8.17875	5.46495	27.0174	1133.53568	44.02733	49.62251	4.51797	7.23293	0.12453	8.54898	7.64255	66.21518	50.44558
5.14265	4.38964	7.33733	0.00000	6.74273	7.31902	9.06004	-10.33333	1171.83315	61.54890	39.28333	7.51493	9.20437	0.62513	6.42714	8.22648	51.70267	36.91541
7.73299	10.18025	6.84058	0.00000	6.22279	8.87245	6.01275	36.76775	1117.79580	55.41149	2.95924	13.12351	7.72091	0.17133	8.06876	8.92168	56.54686	47.01335
6.79970	6.69534	7.37916	1.00000	6.59619	8.42866	7.54674	40.11583	1148.12610	31.52826	67.84222	8.83432	7.42405	0.18062	8.41702	9.75038	62.53950	36.97635
9.25875	5.60697	5.53340	0.00000	6.34129	6.76146	7.61211	47.4943	1163.63232	52.56491	-122.24092	15.30196	7.07524	0.21829	7.69224	4.19982	57.52597	40.23089
11.68453	10.19544	6.71038	0.00000	6.04530	11.69264	5.90919	6.95194	1147.05242	57.21530	121.96361	11.77757	7.58551	0.13154	7.52620	10.68770	64.83290	40.04022
5.56605	6.04278	7.56702	0.00000	6.13305	9.59280	4.84636	37.35813	1064.24771	48.04807	-6.03731	15.23031	8.00893	0.13174	7.57190	8.67656	33.68030	60.85941
9.90765	6.29878	6.88240	1.00000	7.95467	5.91604	7.11299	26.11527	1129.33730	52.47366	86.59509	0.72298	7.91198	0.14384	8.75901	10.04724	52.25228	53.70740
