PM10	PAHs	O3	CO	PM2.5	H2CO	SO2	CFCs	NOx	latitude	CH4	TEMP	PRES	NH3	warning	Pb	longitude	C2H3NO5
4.20044	7.59265	6.02179	8.97761	9.67099	48.00725	11.73064	52.28393	10.48971	35.06544	11.32597	22.16885	1061.07093	11.68447	1.00000	40.66887	1.04945	0.00282
9.50307	8.77488	9.34291	11.18807	11.29719	60.20274	6.97963	56.18524	8.95962	42.62833	9.87975	4.75542	1089.86233	8.22909	1.00000	42.65733	20.89389	0.02907
8.26857	7.23949	9.34693	9.15681	10.79407	55.55978	9.80251	34.14840	8.59276	47.56494	8.35912	9.89286	1087.31539	9.15285	1.00000	57.07299	31.33078	0.00850
9.82054	7.49947	6.09695	9.15336	9.90702	56.65195	8.92587	46.18541	8.10559	-7.51611	9.12654	33.09617	1112.24297	12.21701	0.00000	40.40823	109.05389	0.03705
7.03494	6.57968	8.43293	6.44729	9.09552	62.91538	10.37514	34.88371	9.43103	51.30001	9.11146	15.69116	1089.40833	10.04922	1.00000	58.02882	13.10984	0.00585
6.74490	8.49334	7.42394	8.96035	8.85039	70.75561	11.65646	78.16842	9.64064	11.00599	8.32318	25.38053	1136.14831	12.81072	1.00000	23.46160	77.5609	0.00375
6.36143	7.79547	5.92629	8.30129	10.89179	54.69563	11.75701	48.97749	8.88587	45.53069	10.84890	-0.06811	1141.74029	10.94953	1.00000	69.55724	9.40531	0.00385
9.25496	9.64359	8.60976	11.32512	10.85951	55.17976	9.63901	47.19111	9.16056	34.75856	7.19827	12.83166	1084.35319	7.94744	0.00000	56.46777	136.13108	0.02335
10.45262	8.46605	8.94486	12.87995	9.53989	66.11352	8.73948	49.22091	8.46652	32.05971	8.82981	10.65802	1070.16223	10.52718	0.00000	47.25688	34.8732	0.06856
11.27340	7.22753	9.39473	6.21176	10.36457	46.04686	10.47618	35.61117	11.00140	10.29085	10.76778	15.76852	1129.99912	8.74169	0.00000	57.27434	105.75635	0.15453
9.74074	8.99160	6.76537	9.71114	9.39427	70.38785	8.69065	44.73629	8.98131	7.06273	10.54499	12.87354	1186.93756	10.80786	1.00000	46.82929	-1.4001	0.03465
5.44847	8.35162	6.79208	8.74180	8.06765	41.33159	12.37643	62.27499	8.47842	53.69786	8.39967	13.01148	1087.93233	9.96753	0.00000	29.55535	-2.68758	0.00352
11.91744	6.39955	6.87698	9.20627	8.88983	72.07354	9.42225	53.53062	8.94242	40.87329	6.88312	9.42927	1141.04999	10.37975	1.00000	41.90547	14.43865	0.29419
6.98822	4.69948	12.10281	8.82429	9.69473	61.54621	8.78898	51.90587	9.47104	58.63667	7.92482	12.18702	1064.77734	4.84840	0.00000	32.72640	59.80222	0.00363
8.67722	10.61324	8.88992	10.71959	8.79418	61.07860	10.17642	50.79745	10.85102	20.88197	9.08036	-3.20112	1169.73220	7.53320	1.00000	47.90420	85.83334	0.01424
10.86792	10.51034	9.44819	5.83920	9.21950	43.17843	12.43302	55.11691	6.94433	43.11667	10.32838	-11.52793	1151.80809	12.57549	0.00000	55.13692	1.6	0.10459
9.77355	9.65275	8.37845	11.62504	10.53581	51.32647	10.08652	54.64404	9.70099	13.70727	8.75443	14.13874	1088.66139	9.01150	0.00000	70.46671	9.15013	0.03597
7.47968	7.71659	8.27007	6.73760	9.33845	46.15295	12.44105	50.29850	9.07772	25.66795	9.60461	17.18852	1123.90496	12.17846	1.00000	51.04524	85.83636	0.00595
8.65578	10.04862	8.53601	10.32143	8.30786	84.56155	10.71111	55.21374	8.90853	-25.42778	7.90506	20.77855	1199.69532	5.90900	0.00000	43.00839	-49.27306	0.01274
6.57823	8.30249	7.15888	7.45609	9.12153	54.86881	11.86242	42.24982	9.05974	36.76639	7.54060	16.23435	1064.04199	9.88550	1.00000	30.17763	3.47717	0.00317
10.03437	7.85769	9.48031	10.82434	9.04463	29.73236	6.07527	60.38815	7.92176	48.73218	7.29149	20.90302	1178.18695	8.02909	1.00000	49.88613	11.18709	0.04744
7.29802	6.61924	10.85734	10.63399	7.92893	60.99703	6.98167	48.11269	9.04178	11.93381	9.38604	0.79086	1172.90002	9.03789	0.00000	55.83094	79.82979	0.00762
11.05326	9.54033	9.28313	6.59430	8.40749	65.70375	10.42507	76.18036	9.66848	36.65	10.03573	9.72484	1127.47205	10.40576	1.00000	44.80130	138.31667	0.12369
6.19794	6.25618	6.68898	8.70810	8.50902	37.20650	9.81761	54.76563	9.10874	41.84364	9.08367	15.31206	1198.47901	11.00770	1.00000	42.84698	-87.71255	0.00451
7.70688	9.85469	11.03453	4.16628	10.39658	62.98906	13.22106	28.98994	6.94379	41.50343	8.75017	6.27749	1124.83067	10.11498	1.00000	50.98788	-74.01042	0.00710
6.78070	6.67164	10.07773	8.78720	8.03326	71.74234	8.89124	60.80906	6.74972	12.25282	8.22572	6.53245	1166.62023	4.56596	0.00000	46.09652	79.41727	0.00297
7.89360	11.72595	7.32425	9.02369	8.40366	39.59043	11.22977	55.60893	10.30781	34.08565	10.31711	-4.16433	1070.12891	12.70348	0.00000	46.82814	74.80555	0.00778
7.02875	6.78298	7.15986	6.03390	9.25283	42.40885	9.58410	75.31769	8.72175	-11.94306	7.83696	21.36479	1199.82541	10.17946	1.00000	40.45959	-76.70944	0.00339
7.15927	8.52086	7.75227	6.30753	7.98052	61.57048	13.25413	54.78998	9.27592	4.94273	9.00635	28.37802	1073.52800	10.01966	1.00000	35.96348	15.87735	0.00492
7.33053	10.75332	11.02624	9.39442	8.45435	62.44117	8.53994	60.12926	8.97464	41.50343	10.53459	15.75175	1152.69442	7.64843	1.00000	38.23940	-74.01042	0.00608
9.85333	7.71209	7.10704	10.73696	9.02625	56.68349	7.62498	59.99538	10.04769	31.92923	8.20993	15.68582	1136.78724	9.61504	1.00000	40.71281	34.86563	0.03941
8.62727	9.31188	10.91647	8.47285	10.50874	65.99580	8.62308	62.75632	9.69315	15.48131	7.25900	3.14503	1145.51625	6.37958	1.00000	29.51655	-86.57415	0.01294
9.17427	7.28478	11.26877	11.42998	8.13690	59.98181	7.73707	66.10515	9.07691	-7.73379	9.66274	12.38438	1100.20569	9.41515	0.00000	41.17839	113.69785	0.02085
6.56274	11.41337	9.22300	11.19543	11.68523	48.95896	7.21075	66.91125	7.78456	50.26729	8.88190	7.68251	1079.78714	8.09191	1.00000	58.27463	-119.27337	0.00379
4.40413	6.29282	7.50496	5.39072	9.12863	58.32192	12.00558	60.49017	9.95137	54.8421	9.94834	1.59848	1063.49952	9.22576	1.00000	50.01794	46.5813	0.00310
7.04057	8.65348	8.84022	9.65415	9.20717	54.70489	8.19407	27.55302	9.67485	27.34089	9.17368	17.12466	1083.07098	8.02200	0.00000	50.14539	117.4831	0.00598
8.42283	9.07674	7.77325	6.86971	10.41217	41.59846	11.26096	53.38914	8.93530	49.13645	8.90066	28.82872	1065.00370	9.73491	1.00000	29.19392	8.91229	0.01166
6.35578	7.13431	7.52812	5.99204	8.17366	31.14193	11.25441	72.85831	9.10616	18.20854	10.52727	9.31230	1128.39628	9.48345	1.00000	23.95432	-71.10077	0.00477
9.10442	7.46719	10.07107	11.51156	8.07821	79.65925	8.99640	57.99179	9.38900	27.76056	8.86433	18.41277	1165.09085	8.79212	0.00000	52.85559	-15.58602	0.01943
9.63591	8.36839	10.15569	11.66296	10.19136	50.24637	8.19062	42.51435	9.57942	-11.94306	9.89416	25.88377	1110.00524	8.52885	0.00000	63.07429	-76.70944	0.03325
13.36685	7.09399	7.35495	8.14065	9.97322	38.69533	9.89246	66.53324	8.40587	33.54428	11.02207	13.77064	1078.10795	11.10789	0.00000	37.39347	-84.23381	1.23474
6.75212	6.20245	10.24661	9.94543	9.05443	74.48247	7.57317	47.83561	8.36156	23.49668	8.11598	23.75218	1066.15864	7.94999	0.00000	31.76162	86.68363	0.00377
6.99678	10.31065	12.06548	8.08133	9.80105	45.16972	8.14709	52.21793	8.19851	-7.73379	10.51388	17.30421	1178.54134	5.75791	1.00000	50.69337	113.69785	0.00306
9.79618	8.04621	8.94834	5.98676	8.95417	62.42370	10.83962	53.48470	8.88003	-4.5833	8.35847	-5.11006	1082.23724	11.10479	1.00000	57.14666	15.16554	0.03796
8.15804	10.24969	9.09700	9.56317	9.84919	60.26915	9.82702	54.15933	10.03292	44.99012	9.53258	23.92898	1059.54846	6.92604	1.00000	46.71980	-123.02621	0.01110
7.24360	7.25454	8.72974	7.14907	9.23819	48.90534	10.22575	46.01052	8.87611	26.9423	9.24279	19.83185	1129.12508	9.40139	1.00000	47.63724	68.11759	0.00444
6.52741	12.64570	7.31074	12.69163	9.23613	46.45769	10.10267	76.83087	8.56644	-22.92306	8.82789	2.52406	1051.49200	8.95782	1.00000	52.47174	-53.13722	0.00249
8.27146	6.95793	8.02072	6.97958	8.91987	61.70465	10.49542	62.99313	9.90583	-11.94306	8.67514	3.64815	1066.48828	9.51745	1.00000	57.76426	-76.70944	0.01007
6.47800	6.43463	6.37451	8.69308	8.67523	68.36463	11.18262	54.18742	10.30829	44.59445	7.31353	17.17011	1198.47561	10.57564	1.00000	43.82498	11.04979	0.00333
8.03915	6.76845	7.64210	10.20843	8.24331	46.98134	8.72763	50.31567	8.73276	42.55308	9.13261	12.73675	1052.89150	10.16950	1.00000	47.94750	-87.93341	0.00744
8.66563	8.88983	6.99922	6.90021	9.99804	60.64512	10.62066	38.88887	9.72956	37.65639	9.79043	24.15429	1087.82641	9.29318	1.00000	50.96254	126.835	0.01279
7.52901	9.51769	10.75254	10.85322	8.51491	52.28571	6.31685	29.94579	9.65595	32.5007	10.70633	4.15147	1105.84991	8.63130	0.00000	60.98479	-94.74049	0.00731
9.67386	7.84972	10.78888	6.26753	9.19830	65.64528	8.96224	28.56349	9.08131	-28.81833	7.91913	4.53184	1056.13267	7.57307	1.00000	45.02427	-52.51028	0.03224
7.97339	8.85791	7.50637	8.65359	8.26290	42.30817	10.62897	65.74908	8.75788	-6.48167	9.18440	5.09923	1193.53176	11.07819	1.00000	67.81320	106.85417	0.00928
8.29558	9.19315	10.74967	9.66930	7.83754	48.00307	5.94783	29.30126	11.37503	-17.73648	9.07241	10.79843	1152.50542	7.12838	1.00000	31.58322	168.31366	0.01135
8.60047	6.86648	10.84840	10.68291	7.00157	52.85225	10.08636	46.36269	10.42474	36.81667	7.88326	15.46218	1071.80289	9.57249	0.00000	56.07433	117.81667	0.01106
8.87983	7.58840	9.75513	6.64581	9.68512	51.33963	6.76302	61.63614	7.57928	45.9836	8.08132	26.60911	1084.57313	5.44147	1.00000	43.53860	12.70038	0.01568
6.84242	11.40003	8.49689	10.11449	9.41031	48.09024	9.74438	60.20801	9.48812	37.13548	9.99859	24.92512	1100.54707	7.28934	1.00000	33.96434	-3.67029	0.00646
7.39650	7.31588	13.27165	10.49953	8.91937	64.36552	6.04264	58.44121	10.15827	48.78232	9.73271	2.31328	1149.26855	9.14601	0.00000	44.13232	9.17702	0.00398
8.93202	11.08873	6.79947	9.03863	6.82965	41.21352	11.82903	54.52501	9.69282	12.74482	10.25920	-3.73272	1111.50554	12.91849	0.00000	70.77755	4.52514	0.01768
9.13347	9.94542	8.04260	8.61592	9.75542	44.74516	11.05218	61.41691	9.88970	-5.85746	8.21567	0.27822	1142.27179	11.45515	0.00000	72.22984	144.23058	0.01976
6.03960	8.72885	8.47477	7.83485	8.98380	51.54772	12.54124	56.01769	8.55227	26.2649	9.24161	11.36590	1067.64341	10.17124	1.00000	45.00427	81.54855	0.00383
6.47164	7.29416	10.32766	9.09795	10.21884	54.37664	8.21906	43.67858	9.74447	-22.92306	8.43450	13.75556	1055.08078	6.11144	0.00000	45.38334	-53.13722	0.00571
6.12566	8.28705	8.83211	7.66513	8.68741	54.38234	11.07850	29.09753	9.09316	42.30865	10.06958	-0.89257	1194.59816	10.44608	0.00000	42.57803	-83.48216	0.00294
11.72611	9.28938	10.01720	5.19026	9.57215	75.56667	9.70880	43.84371	7.76115	48.43174	8.02904	30.79666	1109.79512	8.77954	1.00000	33.76066	17.8031	0.24039
7.24221	11.17286	9.82313	11.16433	9.83902	58.67074	7.40287	49.76184	10.55049	-54.8	9.53303	-8.80286	1196.76251	9.17706	1.00000	18.09136	-68.3	0.00515
6.56172	6.66482	6.18712	10.08831	8.94065	46.39539	9.88190	59.64063	7.35387	61.72744	9.79602	21.00834	1058.65199	11.54165	0.00000	44.47452	17.10558	0.00287
8.59735	7.04975	7.49764	9.26353	8.99376	51.58358	9.60963	47.72825	10.61702	-8.66667	9.73722	13.62288	1149.88636	8.13160	0.00000	34.78953	-35.71667	0.01211
8.63264	8.04903	9.30958	8.87792	9.60393	45.89543	9.90542	69.72415	9.00807	47.05	9.48222	14.57721	1149.74782	10.04045	1.00000	50.99831	15.46667	0.01285
6.26023	7.52241	10.42979	8.86600	8.84031	70.59996	9.27396	29.07771	10.27772	35.89972	7.88892	20.15456	1080.32464	6.77584	0.00000	52.68199	14.51472	0.00385
11.18664	7.91648	9.17811	8.05695	8.04695	22.39968	9.54342	63.04391	9.35870	48.43174	8.75453	25.09529	1106.31835	10.46443	0.00000	57.25936	17.8031	0.14070
10.32480	8.15202	10.39133	8.20434	9.38161	39.16043	8.56397	49.50303	10.11153	6.25947	9.87138	28.83722	1136.81356	10.93742	1.00000	45.61651	102.05461	0.06120
9.16204	9.83819	12.31398	10.80181	9.44246	40.31399	7.94836	52.28872	9.14208	46.7055	8.31475	33.98943	1114.12264	8.55594	1.00000	54.64149	38.2739	0.01849
6.84375	11.66100	11.27759	10.76817	8.04185	66.07395	8.01017	50.21234	11.09043	41.72063	9.46869	20.08519	1080.50726	8.34337	1.00000	65.06199	12.6723	0.00411
6.54220	6.80756	8.02316	8.86877	8.29564	65.13804	9.92685	28.43156	9.94871	48.98994	9.91289	21.70148	1196.32621	5.86522	0.00000	48.54742	2.1699	0.00212
8.29676	8.41717	7.00952	9.56878	10.74592	42.60040	10.57702	74.46492	10.59643	44.75874	5.62302	-8.06116	1068.07830	10.11955	0.00000	51.83929	19.21437	0.01065
8.20081	8.51763	9.14908	6.32284	9.57505	50.04260	11.04152	33.42436	8.73971	14.37395	8.94629	23.09649	1064.73369	9.85247	1.00000	31.70622	100.48528	0.00978
10.19916	8.25673	8.02555	9.00938	8.61494	46.91589	7.56524	67.21832	10.06397	43.61058	7.97382	11.29512	1107.52835	12.33950	0.00000	72.52916	1.33467	0.05370
6.84598	8.35659	6.23311	6.29736	10.52654	45.83046	12.26989	43.14304	11.43532	4.88441	7.96169	17.65912	1095.37865	12.21358	1.00000	37.98074	101.96857	0.00477
8.42033	7.91053	13.17577	11.47068	9.57829	59.18520	6.02027	55.09346	8.47876	41.55815	8.42513	8.16692	1131.63563	8.87717	0.00000	49.58081	-73.0515	0.01047
7.43066	7.30896	7.08530	7.86098	8.72575	65.10685	9.35412	15.33240	8.17929	27.71809	8.47990	19.05537	1135.74669	10.60317	1.00000	32.96045	-82.35176	0.00496
8.21956	7.21366	7.04826	9.72489	7.85657	54.40639	9.15098	60.69301	9.28853	41.16704	8.07931	7.87056	1112.70735	11.72039	1.00000	63.41597	-73.20483	0.00940
14.97469	5.67553	7.64215	8.32655	6.87555	76.74830	8.29817	32.74663	8.33449	50.88506	8.78314	1.55073	1073.23022	12.02376	0.00000	50.28550	4.07601	6.15171
7.69855	8.99010	10.98130	10.60904	8.03583	48.83965	7.25918	76.50050	9.53252	55.62047	9.47411	16.19469	1193.39993	8.41901	0.00000	53.37822	37.49338	0.00707
10.56412	7.50263	9.34057	7.18295	9.33299	63.93304	8.53376	70.32878	9.70234	28.15112	9.78900	11.57379	1085.07123	8.53503	1.00000	54.18315	-82.46148	0.07683
5.38154	8.76036	7.45970	8.90787	8.87943	59.76064	12.48624	43.14790	10.82867	34.14251	9.17533	-5.20827	1053.21700	10.98711	1.00000	51.39500	-118.25508	0.00226
8.60896	7.96086	9.32519	8.97683	10.18102	47.90020	5.90015	59.21937	10.50533	37.73222	10.17899	22.90761	1091.59118	6.81452	1.00000	41.96804	115.70111	0.01311
11.66535	7.28566	8.00997	8.11925	8.88562	56.31428	10.09963	77.38267	9.41867	-7.60361	9.91975	16.59594	1071.70213	9.65435	0.00000	45.56260	37.00438	0.22914
9.55667	9.18716	9.13154	7.73419	11.23285	43.06180	10.35557	34.91742	8.69515	48.49144	10.16826	19.38716	1180.51860	10.62391	1.00000	85.78842	9.20427	0.03055
9.36593	8.00669	8.89036	8.86341	8.91867	19.90633	8.32739	63.14350	8.03515	27.9247	9.22954	8.52839	1080.91621	5.10737	1.00000	31.98527	78.40102	0.02585
4.88564	8.18916	5.39665	9.39109	9.49774	45.92400	11.67331	63.01648	7.81784	53.59782	7.55318	18.85646	1082.19382	10.89098	1.00000	52.96879	34.33825	0.00474
7.33142	14.05273	13.11544	13.58737	9.33807	51.45769	8.15566	47.51120	10.37413	33.78333	9.53055	19.60765	1194.83915	11.66718	1.00000	38.46869	114.51667	0.00617
6.56434	7.04617	8.12391	5.21139	7.28907	47.53234	10.40327	54.94170	8.86379	32.54044	9.98950	15.97846	1153.36014	9.98050	1.00000	38.84284	-82.90375	0.00424
9.62710	8.58346	9.45389	9.02841	8.17969	65.40209	8.69238	64.40492	10.04259	18.03496	9.46761	11.86122	1092.03658	8.87217	1.00000	49.64109	-66.8499	0.03210
6.87793	7.20017	11.32114	9.57894	7.79188	71.15757	8.35184	35.80873	8.84688	25.67927	7.55148	15.87451	1063.90055	8.07322	0.00000	51.34360	-80.31727	0.00512
9.15953	8.80814	8.69102	9.17369	9.51995	58.48003	9.33440	41.62701	10.28939	53.69786	9.58631	44.07840	1090.13319	6.08756	1.00000	69.01746	-2.68758	0.02270
9.10285	7.79445	10.29639	7.84611	10.42893	36.82926	9.45088	60.36787	10.61938	31.82539	9.03343	-3.71956	1058.50104	8.63012	1.00000	34.07135	72.54064	0.02123
7.04031	8.47447	11.13026	9.63659	7.77685	48.98778	7.12264	61.91783	8.39457	13.70167	9.70578	2.83308	1085.96677	7.84778	0.00000	59.31921	-89.10944	0.00430
8.15129	10.42191	8.92304	9.91273	7.36354	46.81414	10.46609	56.26969	8.93956	45.4473	9.07433	10.66374	1139.20585	7.01435	0.00000	58.72590	-73.75335	0.01015
6.69939	11.15140	11.03477	11.45956	10.18002	29.53926	5.58239	48.52188	11.43430	9.535	8.45798	36.21278	1130.97084	8.88820	1.00000	35.09298	-13.68778	0.00476
7.12211	8.67996	6.50868	7.07076	8.99246	50.77536	12.17961	34.47616	9.86125	6.84019	9.33142	-0.14534	1068.91451	10.52847	1.00000	39.93517	79.87116	0.00583
5.92369	8.96174	7.12422	8.42760	9.79960	54.69909	13.36236	61.17421	9.15289	40.72586	11.43487	17.05834	1186.75247	10.23480	1.00000	60.25852	8.55552	0.00312
8.09825	8.22207	8.32364	7.43512	8.93810	53.76595	10.83119	57.42150	6.36318	34.63915	8.39895	26.90733	1086.95753	10.42852	1.00000	38.82011	-120.45794	0.00891
12.99826	5.64882	8.18119	7.39535	9.89350	63.99985	9.00653	70.20364	8.04954	58.7002	8.76541	20.95900	1066.27339	10.39699	0.00000	58.51306	59.4839	0.85384
7.31291	10.49282	7.97784	9.69194	9.46025	44.49606	10.18104	52.54276	10.14228	11.84962	8.18270	27.43114	1107.87303	5.96926	1.00000	43.34213	-86.19903	0.00629
10.90466	8.50491	9.46117	6.37439	9.91207	40.66895	10.81619	36.04346	9.11236	43.16547	9.67971	28.16042	1109.23733	9.61512	1.00000	53.58624	-77.70066	0.10755
11.63752	8.48004	7.93497	7.44222	7.84815	55.29600	11.06883	44.67168	9.44225	34.06635	10.60476	17.54289	1102.85193	11.20456	0.00000	51.01378	-84.67837	0.22087
7.53358	5.61194	12.91527	10.92433	6.83275	35.22586	4.79636	60.81961	8.31894	0.03813	9.84982	15.64003	1188.00355	7.68015	0.00000	54.06420	36.36339	0.00738
9.94546	8.51338	10.10070	5.41896	7.74683	55.68471	10.22944	60.09838	10.14708	55.25	8.91174	20.39874	1086.34761	8.98315	1.00000	31.64940	24.75	0.04290
10.07038	7.33757	7.78109	7.14741	7.27250	44.77905	10.69138	41.17134	9.85756	2.41669	10.57220	14.23009	1110.63207	9.92840	0.00000	41.16862	30.98551	0.04696
12.71583	5.08672	7.16864	6.80824	11.62031	57.23750	11.35518	62.27975	10.21657	-7.01833	9.09146	73.04624	1073.47880	9.35202	0.00000	42.54140	107.60389	0.64616
7.77828	6.19159	13.24439	10.07391	11.05107	48.57251	6.82775	59.78544	10.22291	3.51667	7.43312	8.27791	1155.60430	7.20564	0.00000	78.09224	11.5	0.00724
8.44217	9.51326	9.28328	9.58582	8.88418	47.97025	8.63951	56.85791	8.77158	23.29549	8.64747	15.67899	1114.80425	6.94709	1.00000	33.20962	113.82465	0.01234
7.64133	9.94397	8.74122	9.89069	9.19536	31.49017	10.03842	46.90433	6.78938	38.68712	8.24606	16.24047	1077.22916	7.95466	1.00000	77.03540	-4.10734	0.00614
14.09838	5.69726	6.70577	7.64930	8.01850	57.72425	8.80801	62.10213	8.79028	30.16688	7.98331	18.09404	1142.18074	12.51149	0.00000	69.60030	-96.39774	2.56154
8.05522	9.77165	7.62301	8.09507	8.72583	48.84101	10.94104	60.36961	8.61385	6.25947	7.99571	16.34926	1084.84537	10.63798	1.00000	46.43227	102.05461	0.00896
10.43473	6.46947	10.84123	8.20729	8.26003	47.66530	4.27427	31.34012	9.78787	7.06273	8.66561	4.31311	1098.74493	7.31627	1.00000	52.60339	-1.4001	0.07054
7.99397	10.58180	11.69792	9.65613	8.45889	55.08609	8.50578	62.25432	9.14588	41.41204	10.11900	35.04921	1107.79111	7.51403	1.00000	51.23524	2.18247	0.00771
7.91596	7.30547	14.15106	11.34186	7.95283	42.08713	4.65494	48.10139	8.58507	4.73245	10.06746	8.53735	1194.81825	10.85406	0.00000	71.05483	-74.26419	0.00809
12.93762	8.86936	10.95737	8.69774	10.20144	63.48707	7.67812	70.93960	9.33192	53.53041	7.77981	21.01615	1154.28615	9.57828	1.00000	35.21755	43.67663	0.80415
7.77564	10.57561	9.14269	11.81025	9.12280	50.27278	7.52525	64.36152	8.86769	-22.9	9.63012	5.42265	1069.80201	8.51562	1.00000	48.37481	44.53333	0.00658
8.76419	9.26167	9.77106	6.60747	10.55223	52.05386	11.95607	57.01912	11.68837	4.88441	7.16909	23.84873	1129.96029	10.81514	1.00000	48.69449	101.96857	0.01535
9.24082	11.37535	8.49436	9.71412	9.08269	53.89483	10.45772	74.20214	10.20461	0.46005	10.39367	5.46860	1092.88838	11.86360	0.00000	27.56595	34.11169	0.02435
7.22487	13.17541	14.01335	9.42785	6.12963	61.18146	10.22746	38.40448	9.15208	31.82539	11.54836	1.19616	1083.98549	9.18141	1.00000	36.32298	72.54064	0.00424
9.76371	11.14935	8.74174	6.86027	8.64399	52.80895	12.30633	60.22781	10.00952	30.75545	9.40375	8.16440	1191.00305	11.67366	0.00000	69.13779	20.22625	0.03532
8.46697	9.23722	7.83248	10.17766	9.08196	43.07958	8.02567	52.48671	7.88878	44.31771	9.00433	34.37396	1111.11785	7.10275	1.00000	52.04000	9.32241	0.01168
7.35341	12.56333	11.53898	11.85673	7.91731	62.03613	9.49329	55.42944	7.83254	48.78232	9.58574	19.75023	1169.05253	9.98312	1.00000	81.26397	9.17702	0.00780
10.84559	7.97648	9.31365	5.25914	8.40926	45.45448	10.56713	35.33908	8.55535	-7.01833	9.20377	16.46279	1142.13112	11.06341	0.00000	35.79325	107.60389	0.10221
6.10029	8.24741	10.81562	8.79422	8.21657	42.50551	8.62152	57.21366	9.09411	23.29549	9.53611	22.81014	1083.71874	7.57747	0.00000	46.39343	113.82465	0.00429
8.29391	7.33097	11.05896	11.54824	9.03699	42.78276	5.55464	35.55215	8.33548	44.89784	9.49410	2.68720	1185.35645	8.71841	0.00000	46.16910	8.86374	0.00951
6.01207	7.35243	6.66766	10.07981	7.29557	20.21835	10.84702	55.83029	8.07792	22.83957	8.46786	28.34926	1172.42290	10.21279	1.00000	51.41075	91.84128	0.00288
10.44026	7.89968	9.48589	5.93507	11.02414	49.42825	9.76729	47.12849	9.91433	52.2	9.78391	21.34234	1096.49326		0.00000	41.40677	8.63333	0.06939
6.24722	8.74057	4.79905	9.37668	9.31972	33.20475	13.09426	47.76329	9.04260	35.89972	9.79569	3.14538	1092.72859	12.33497	1.00000	41.54047	14.51472	0.00314
11.22893	7.92938	9.07210	6.90386	8.19403	60.99004	11.02233	71.93072	8.23229	17.34769	9.42870	27.61582	1166.63412	8.87725	0.00000	53.63268	78.55757	0.14712
	9.08087	8.77970	8.25522	8.07579	38.41615	11.17545	54.18968	9.53627	34.06635	8.00039	19.23662	1155.94905	9.74925	1.00000	43.58034	-84.67837	0.01289
9.95788	8.57888	8.30069	7.94130	9.68184	42.54743	10.76906	75.27094	7.98939	-1.26753	11.45403	19.65138	1163.25552	11.51292	1.00000	46.10062	116.82887	0.04335
7.37443	9.08297	6.89898	5.07251	8.36688	68.12285	13.66577	34.72391	7.11527	36.08497	8.58547	6.95067	1188.66071	11.68527	1.00000	50.55341	9.37082	0.00507
7.05616	5.82881	9.10810	6.22443	7.16100	86.85421	9.67328	68.28926	9.39729	-22.92306	8.62751	20.75399	1184.46560	9.35993	1.00000	46.93411	-53.13722	0.00544
8.15978	9.76843	7.16915	7.36972	7.98680	60.08935	12.80587	52.28050	9.06623	20.88197	8.73434	34.98762	1101.75236	12.38125	1.00000	43.53706	85.83334	0.01031
