longitude	PM2.5	H2CO	warning	CFCs	O3	C2H3NO5	latitude	NOx	NH3	CO	SO2	PAHs	PM10	PRES	CH4	Pb	TEMP
168.31366	8.10749	43.12405	1.00000	56.55962	7.60102	0.07912	-17.73648	7.55888	4.46576	7.41888	8.48134	7.65317	4.71624	1117.99852	7.84661	24.72140	19.67965
-73.81669	8.19701	64.02563	1.00000	64.77974	10.86101	0.14556	45.44868	8.44143	9.77389	6.71713	5.92088	9.87895	7.59846	1180.25300	8.01318	37.58616	11.63921
-73.97069	8.76901	42.32966	0.00000	19.11494	7.71423	0.13113	40.64621	6.99406	7.52805	7.53955	9.52574	6.53736	7.08595	1102.97266	7.25912	35.18591	17.21232
116.82887	7.56537	63.59334	0.00000	56.77831	8.74308	0.16963	-1.26753	9.40013	6.48448	11.81660	8.33908	6.11346	7.80950	1164.14858	9.14550	45.98758	-4.21227
-0.76773	8.50330	32.14016	1.00000	48.03270	5.53480	0.06125	38.38479	6.18792	6.34290	8.71932	7.57183	5.14926	5.44489	1190.66509	7.54902	48.03110	7.93924
9.5586	6.74491	55.63204	1.00000	39.93317	7.61981	0.61575	54.52156	4.72597	9.71665	8.87790	7.48242	8.88653	9.46660	1151.15052	7.90179	62.84832	26.89187
65.50917	7.67634	41.11447	1.00000	49.80998	6.43631	0.14115	44.85278	6.64115	6.31895	6.89539	9.24627	7.94694	7.35714	1072.50070	8.81747	31.85087	25.56142
-111.89903	7.38175	52.11592	1.00000	39.36705	10.05611	0.13709	33.50921	7.22362	10.20238	10.33293	7.32824	10.14437	7.54700	1162.59881	7.72606	38.23430	19.20093
-79.59415	9.53974	67.26124	0.00000	49.04696	8.57793	0.60009	-2.13404	6.08000	7.87851	4.99324	8.42628	4.13892	9.38958	1180.24902	7.07501	51.85099	34.60362
-98.11889	6.89259	53.60987	1.00000	68.72217	9.18278	1.78910	19.04222	6.50391	8.59636	5.99889	7.56442	9.06660	10.55005	1193.06657	8.49401	17.99573	32.79832
-88.3162	7.35316	56.23706	1.00000	50.78710	6.99529	0.07267	42.24113	6.51062	6.49869	5.73284	8.00814	6.24409	5.79977	1191.65510	8.00230	39.44481	18.06649
121.96361	8.06244	56.00501	1.00000	38.19932	7.67465	0.08948	6.95194	7.31141	7.08574	8.15316	6.96481	6.76078	6.80945	1115.98494	7.82924	27.53383	14.77116
-97.50417	8.97596	58.68322	1.00000	54.39259	9.84884	0.55710	25.87972	6.80457	10.64589	8.20337	8.83690	10.24427	9.25503	1074.01365	7.41518	71.61544	10.53620
-87.88754	8.78749	52.56889	1.00000	43.92020	11.61062	0.97325	41.15376	9.74677	10.26439	5.68338	6.98499	10.63420	9.92570	1103.43655	8.45947	56.80355	25.09051
5.22778	7.90520	23.13876	1.00000	50.55041	7.71067	0.09257	51.955	4.00128	10.11588	7.99750	7.09355	8.34588	6.97514	1131.67908	8.11108	62.55914	24.24421
-71.08977	9.96084	28.92271	0.00000	49.34264	9.40399	0.57407	41.9001	6.80922	8.76920	5.03922	8.43170	5.83756	9.33231	1151.91645	7.71956	35.69230	4.94781
-74.28459	6.82338	68.05565	0.00000	65.15024	4.58419	0.12369	40.5576	10.16218	5.33018	8.43910	7.67325	4.55483	6.95492	1185.99085	6.61462	63.23244	10.20685
10.18527	6.84036	48.07207	0.00000	32.94730	9.11249	0.30886	47.98372	9.49980	5.97354	10.90715	8.52499	5.28965	8.64922	1079.64028	9.04072	51.24949	38.86263
117.65694	7.32169	50.38784	1.00000	63.34741	9.32051	0.13205	36.19278	8.81311	6.22797	6.64567	5.67396	8.75510	7.36452	1198.57906	6.65957	39.55816	28.70012
6.51352	7.85417	67.45992	0.00000	43.76227	10.07867	2.23537	51.19139	7.23543	7.79281	8.69232	8.69206	6.29659	10.78330	1117.44776	7.78378	59.58566	16.17499
-105.36369	8.89137	40.99636	1.00000	22.20329	6.74698	0.97810	22.49396	3.08931	11.20039	8.19790	6.63953	9.24425	9.89399	1170.45503	8.26899	36.68811	14.29002
14.72443	9.53976	59.97014	1.00000	46.06693	6.08228	0.12525	36.92574	5.12927	7.65968	7.77863	8.69599	6.56852	7.47517	1155.48358	7.75087	48.22452	26.38979
30.28491	8.73414	42.99969	0.00000	58.25343	6.68424	0.09762	60.02427	7.41051	7.55423	9.50047	7.78381	5.78646	6.83830	1163.21248	8.53969	43.26060	14.86686
-97.90308	9.25436	74.06203	1.00000	37.22023	7.71144	1.86899	31.12406	4.26108	10.64153	8.48013	9.44288	9.58987	10.59312	1068.50625	8.23009	45.96199	-4.77384
-122.2608	8.46020	58.09645	1.00000	42.21006	4.97376	0.06689	38.17492	6.67449	5.77918	6.91503	8.10730	5.79420	5.85248	1190.88766	7.47478	45.78982	13.09349
4.82313	6.55634	52.80512	1.00000	57.64592	7.27198	0.04990	51.24197	8.94200	5.58872	3.32715	8.22285	6.99739	6.54170	1116.91229	8.67887	50.28950	8.35915
139.6853	6.24183	52.38935	1.00000	39.10793	9.46770	0.94432	35.815	7.22868	9.12616	7.04195	6.85691	9.38800	9.90557	1115.29136	6.70991	44.26947	28.48156
69.67639	10.32291	31.94099	0.00000	42.27606	6.79911	0.66910	41.29444	9.40969	6.53320	9.97561	8.28661	7.79466	9.42160	1138.55726	8.28326	48.42217	15.18167
5.74861	7.43378	43.18000	1.00000	39.13411	7.24533	0.21088	52.71083	6.15172	6.96151	7.54590	9.11511	8.95130	8.28958	1060.59005	7.92160	55.28846	8.96014
-37.03861	8.91040	27.33841	0.00000	53.92827	5.38061	5.02397	-10.90889	10.71911	4.40370	6.66986	8.18069	5.66196	11.60949	1196.41066	8.47108	70.44122	13.39859
77.70636	7.52844	36.16299	0.00000	45.18492	5.62129	0.10326	28.98002	9.35429	7.25918	9.87837	7.29053	6.63764	6.71488	1143.42892	9.23370	26.82024	3.85561
-2.09814	8.42264	53.97466	1.00000	42.96631	7.06684	0.08777	57.14369	6.82655	6.35740	4.95047	7.67944	6.85974	6.53064	1069.78991	6.75869	41.24181	22.45228
4.52529	6.66169	35.60142	0.00000	45.94535	10.04888	0.26720	50.71229	4.83589	7.54530	7.23726	8.90720	6.63189	8.47818	1185.78454	9.25832	57.56453	20.42617
-117.71978	9.07030	47.58397	0.00000	53.73611	7.40651	0.23143	34.09668	7.34946	10.04770	7.69634	8.44251	5.50256	8.13794	1052.85007	8.06167	51.12300	18.55892
117.59152	8.41965	53.30710	1.00000	41.39400	8.46430	0.14927	3.31332	7.31159	7.79249	6.09477	7.72254	7.17556	7.64201	1169.19302	6.73922	64.47309	23.99151
-58.70072	7.83670	42.27452	1.00000	47.39410	5.92036	0.08692	-34.74785	6.99326	4.27739	6.90593	7.99088	7.12516	4.85510	1187.67172	8.35456	50.53539	9.17791
122.9666	8.72587	46.36728	1.00000	37.43640	7.70030	2.23729	10.7375	3.68243	10.62738	6.57811	7.00548	9.20489	10.80295	1059.31452	8.84722	72.38027	22.57542
-88.64235	7.66735	44.63387	1.00000	52.26238	11.22054	1.06295	46.09273	9.70355	8.55558	3.65459	6.97240	9.57853	10.02062	1081.17356	8.55673	71.67453	3.00179
-86.78777	10.05325	40.12676	1.00000	36.93192	8.20506	0.08510	33.44872	7.97703	6.40432	6.83726	7.47610	6.42086	5.99217	1199.92530	7.73347	59.66679	17.38894
-91.58045	9.32559	43.77410	0.00000	29.92563	6.23568	0.06565	41.6764	10.50444	7.09413	9.68135	7.75881	5.14013	6.19907	1136.38186	8.74629	31.70226	23.07959
103.65309		39.58584	1.00000	35.35384	10.59781	0.21543	16.0567	8.93268	9.66623	9.85223	8.96602	10.44535	8.10154	1075.08470	4.14806	32.64656	20.21866
-59.13316	7.77433	54.76590	1.00000	40.04251	2.68000	0.08704	-37.32167	5.13644	7.29174	7.87014	7.01347	4.00566	6.20602	1059.15885	7.62010	51.15889	4.98661
85.94001	9.67694	46.81679	0.00000	53.75537	9.06616	0.51286	25.49043	7.40330	7.79648	11.37881	7.61306	8.02231	9.15045	1111.89639	8.01467	44.85687	9.26284
-37.03861	7.82317	59.23553	1.00000	51.45484	5.48270	0.10643	-10.90889	6.55637	5.85566	5.59271	8.61016	6.68134	6.41313	1139.31463	7.17950	60.11011	29.11775
-74.96933	8.57938	42.19797	0.00000	47.59723		0.40967	39.71734	11.54858	5.36073	9.82100	7.27026	5.37289	8.93931	1100.66202	8.09465	51.94956	17.40636
144.23058	9.12610	46.77596	1.00000	42.06349	6.38209	0.06824	-5.85746	9.18329	4.20543	7.43491	8.92229	5.85345	4.22246	1171.84308	8.03154	76.94435	24.66261
112.9	7.66205	29.45885	1.00000	53.95559	7.48866	0.11760	27.85	7.68954	6.87217	5.33344	8.82688	5.73910	6.43515	1119.22795	9.28757	10.54096	27.38698
38.02486	8.39170	39.61507	1.00000	50.05397	8.38233	0.12184	55.64776	7.27822	5.53160	8.08549	8.23412	9.02059	6.83840	1084.72477	7.39720	48.35034	16.18379
85.94001	7.76849	34.37499	1.00000	49.04744	7.18004	0.51650	25.49043	4.99410	8.39860	6.75646	10.15361	8.10004	9.20206	1093.15126	6.76458	43.95270	15.11785
76.32756	8.37736	34.15514	0.00000	46.59230	6.38599	0.09066	9.57046	10.03906	6.69725	10.26602	7.39625	4.95183	5.92300	1063.96903	7.76488	57.75394	23.21243
5.22778	8.51814	49.42398	1.00000	44.15493	6.37105	0.06042	51.955	7.57275	5.00613	6.07671	7.93233	6.03856	5.04904	1111.41722	6.45009	17.70754	9.77568
20.22625	6.04559	40.34788	1.00000	58.83271	7.89381	4.40598	30.75545	4.65291	10.11650	7.84507	7.02503	9.68267	11.48537	1135.33340	8.63159	72.40155	12.71930
0.93333	7.19466	49.96947	0.00000	50.61568	8.58856	0.21944	52.68333	6.85887	8.89018	6.26987	7.41647	4.73540	8.38719	1077.85581	8.55114	43.44296	25.05162
-15.6	9.65625	16.68963	1.00000	45.67822	9.02116	0.19483	13.56667	7.11295		3.96384	7.74045	6.89425	8.13722	1177.78005	10.13111	36.41880	10.64448
-1.98956	7.57484	83.12392	0.00000	61.08169	5.86562	0.20557	5.30383	7.35874	8.22968	10.23170	6.49666	8.63666	7.98210	1182.18741	7.10227	60.42930	16.21878
-117.71978	9.05725	39.90518	1.00000	54.35647	6.80287	0.08268	34.09668	8.49555	4.96221	4.88175	7.89269	8.13328	6.53876	1194.39768	8.07488	21.05220	16.30730
-95.30106	7.13313	58.93643	0.00000	40.91247	9.18615	3.90210	32.35126	6.87053	8.99313	6.51796	8.72792	6.43811	11.35837	1190.75394	8.40205	36.11107	18.53501
30.4347	7.47180	41.69146	1.00000	53.88110	10.02794	0.32590	-1.9487	6.97052	10.61525	8.13998	8.10875	10.03585	8.64054	1051.02535	7.13254	32.77361	11.08757
88.1453	6.35819	35.01307	1.00000	59.91903	10.75708	0.33013	22.4711	8.76470	9.01995	6.26188	6.60159	9.77765	8.85296	1193.35055	8.50389	31.52648	26.24300
30.98551	7.84796	45.05286	0.00000	41.22975	5.80908	0.74470	2.41669	8.89292	6.77521	8.88545	10.02347	8.05678	9.62615	1128.76552	7.50600	28.36115	14.28902
-80.66756	9.15284	49.14462	0.00000	39.92360	8.72054	3.16296	26.68451	9.16623	9.40570	8.20354	6.93417	5.07522	11.13398	1162.42891	8.05984	45.36024	19.37524
85.94001	8.44340	55.35844	1.00000	43.89489	7.93047	0.23228	25.49043	4.74487	9.41805	8.72128	7.48367	8.50698	8.37728	1147.40311	5.41970	33.22295	6.52045
28.88222	7.76436	29.17619	1.00000	46.80999	9.30978	0.44168	40.37528	6.55017	9.94716	7.98172	7.61680	7.19941	9.11181	1095.47399	7.81963	35.90285	17.68954
1.15597	8.74850	59.33280	1.00000	28.96891	7.49520	3.59275	51.78967	9.53300	8.77437	7.45994	7.80719	3.50311	11.27337	1146.29339	7.91594	86.24316	-3.71917
-3.53261	7.26386	48.49653	1.00000	55.91503	11.20719	0.65248	40.42386	9.74383	8.09811	4.09194	7.15065	9.46797	9.48412	1100.37844	8.92726	35.47857	-1.38498
-82.61573	9.35489	42.68264	0.00000	59.33710	9.69908	0.88359	41.24255	8.22378	9.66782	7.19122	8.48229	7.58113	9.78019	1112.84243	8.07572	41.56569	2.21087
3.20639	7.05141	52.24264	1.00000	41.17399	10.18379	0.06541	50.74497	7.66183	8.52355	8.11242	7.03157	8.66975	5.66574	1174.06395	6.64612	63.88345	22.19555
-58.38341	7.37937	45.71297	0.00000	41.57122	7.68259	0.15495	-34.64966	10.09467	7.00446	11.13395	7.51125	6.41833	7.37866	1178.42174	9.89739	40.78251	17.92079
-1.99421	9.41913	61.71903	1.00000	46.42468	8.27765	0.71201	51.35084	4.94647	10.20568	9.14288	11.67954	9.54502	9.54290	1145.83462	4.74851	46.10713	0.72125
32.6178	8.25511	56.28617	1.00000	50.25369	8.57216	1.51355	46.65581	6.17250	10.29910	9.09976	7.41469	10.21643	10.39063	1055.55096	8.48630	36.43753	11.13955
-86.57415	6.42989	46.51496	0.00000	37.36380	5.36256	0.14514	15.48131	10.21710	6.24328	9.19052	6.93076	6.48350	8.07859	1102.14312	7.89846	64.31999	9.13262
-72.09391	6.86361	59.15034	1.00000	43.09176	7.94876	0.12869	18.65297		6.15363	5.44461	8.78460	7.04832	6.78060	1187.48917	7.77584	27.79587	17.28476
3.20639	8.94980	32.92670	1.00000	69.23353	7.02938	2.17619	50.74497	8.34044	6.71602	7.49423	8.31178	5.57503	10.75862	1123.36960	8.35261	49.04023	28.83014
-42.29444	8.46076	50.89294	1.00000	60.26654	7.88368	0.09120	-4.24444	7.12399	7.39693	7.68561	7.23067	6.19501	6.51479	1061.90383	8.08841	36.74918	3.91752
23.225	8.20185	34.68276	1.00000	30.79762	9.62691	0.81583	43.4125	5.48775	8.60276	7.51590	8.35464	8.70458	9.71679	1156.54838	6.60655	34.88275	19.56797
15.87735	7.52423	59.20012	0.00000	63.23537	9.81102	0.86783	4.94273	6.73719	10.07702	5.16435	8.87559	7.36965	9.77179	1148.64978	8.81005	17.34030	6.56808
5.4584	8.95262	55.52874	1.00000	44.92092	8.42584	0.07407	43.32393	7.88788	6.90740	6.14696	8.67200	6.66781	6.50262	1076.39884	7.69507	50.38183	-2.88953
15.46667	8.09992	34.08387	0.00000	46.87165	7.65597	0.15267	47.05	7.21750		5.80749	8.18768	5.49566	6.80260	1167.25456	6.66513	44.54473	22.80365
139.55028	8.42974	61.91501	1.00000	68.36823	8.62496	0.21882	35.30889	6.95213	8.31955	7.83073	7.91142	7.21766	8.13574	1192.47724	9.11066	55.38558	12.99844
-7.95	7.53043	54.22574	1.00000	45.28263	8.27536	0.71548	53.43333	6.89320	9.65707	8.69710	9.16170	6.96771	9.57683	1115.93284	8.10967	36.45771	-1.61588
4.69889	9.28080	31.94744	1.00000	42.43437	8.17263	0.16656	50.56149	5.44078	10.04301	8.01579	7.19784	8.98727	7.72535	1162.83689	6.78754	59.44305	27.54333
74.83554	6.67072	56.16092	1.00000	39.16470	9.61783	0.19654	14.62072	7.02707	9.67487	7.14840	7.05722	9.26233	7.76415	1050.35797	7.19514	54.09386	15.26496
5.06258	7.47299	27.21353	1.00000	44.66015	8.29754	0.22447	7.50251	8.31858	7.84517	5.01570	8.04489	6.81409	8.21837	1167.20705	8.31863	41.26800	16.06794
-73.81669	8.38604	51.96740	0.00000	40.16879	6.32541	0.62920	45.44868	9.17047	7.61539	9.24991	8.34619	7.91733	9.42802	1080.77763	8.90517	53.54829	27.50070
18.28333	7.43022	39.08439	1.00000	57.90689	5.15144	0.05827	59.33333	7.60479	4.54482	6.15600	7.87327	6.46109	5.45226	1065.27730	8.83100	22.90032	14.94159
-42.29444	8.14943	57.80056	0.00000	55.17155	6.52819	0.26042	-4.24444	7.75827	12.62135	4.79211	6.91601	3.45841	8.30900	1137.34506	7.51328	33.37678	13.71376
137.23333	8.83392	47.53536	0.00000	45.57010	6.38974	1.19002	35.8	10.99733	5.05331	7.12658	9.19416	3.91620	10.16835	1193.08652	9.11139	28.46894	-11.52733
142.45778	7.89125	42.09811	1.00000	66.90986	5.67434	0.36139	44.35056	5.57892	9.06998	9.38415	8.37043	6.22358	8.90869	1189.99022	8.49278	57.79777	7.70211
-74.07764	7.60318	62.84701	1.00000	60.05163	7.49433	0.11646	40.72816	8.31312	5.79535	5.19371	6.72842	7.82600	6.71622	1134.13997	10.52688	66.28821	25.37638
118.53333	6.57634	42.57554	0.00000	66.95968	7.25519	0.41258	27.92333	11.12895	4.80330	8.76675	7.04901	3.44142	8.98706	1187.67225	6.12657	51.80643	11.16111
-73.95958	7.60661	30.06377	1.00000	41.44772	7.07853	0.12271	40.57788	6.39755	6.59782	5.90771	7.85695	6.55273	6.30072	1108.04746	8.79783	55.02229	23.35609
59.4839	8.57011	40.96426	1.00000	66.05960	7.35242	0.23809	58.7002	6.92934	7.53755	4.65248	6.24867	7.34117	8.04816	1133.37137	8.99640	62.55510	-3.42255
-75.23266	7.79953	49.39609	1.00000	28.37287	9.68649	0.21113	43.1009	8.10269	8.08064	5.98858	7.04061	8.68467	7.80913	1062.82390	6.13209	56.58815	22.37011
126.665	8.35132	54.26865	0.00000	59.99421	8.87073	1.61754	36.6009	5.73542	9.98094	7.69082	7.83629	9.76246	10.46660	1113.10904	7.86891	16.96167	11.80038
18.34717	7.56816	32.94745	0.00000	56.38271	9.25985	0.35269	54.60528	8.82156	9.95217	6.86808	7.30308	5.71181	8.92184	1102.16998	8.84059	59.25634	4.98386
48.26258	6.89020	36.53021	1.00000	49.68966	9.23657	0.32220	33.86419	6.92759	7.71657	5.70699	7.92698	8.44702	8.65620	1108.68816	8.21872	28.60391	23.61228
-77.4286	7.96822	27.34716	1.00000	35.20797	8.21105	0.66331	39.00622	6.04045	8.03174	6.17239	9.13889	8.52557	9.46972	1124.62303	7.79785	58.35880	-4.75482
171.25364	8.15418	60.72459	0.00000	70.49107	7.17111	0.27468	-44.39672	9.08357	7.69197	10.61424	8.54682	7.53229	8.45402	1113.52652	7.98655	71.46841	30.97069
14.30935	7.60279	56.65571	1.00000	38.56195	9.92710	0.89459	40.92298	7.00960	10.15600	5.27931	7.67291	9.99187	9.82871	1156.50558	6.25966	61.40234	10.64574
-51.87389	8.83515	44.30510	0.00000	51.20245	5.69337	0.11244	-23.44361	8.29977	7.34023	9.22820	8.01605	5.46124	6.64794	1113.30445	9.53410	63.70934	18.85530
2.95924	7.66655	47.72107	1.00000	41.43126	7.85846	0.09555	36.76775	4.20994	9.82411	7.71348	9.71998	8.08227	6.38311	1186.91954	6.89571	48.04426	27.78966
-2.98333	9.48518	50.80112	0.00000	44.03780	10.41380	1.26518	53.83333	5.01913	6.24184	6.82465	8.34938	7.04250	10.21185	1163.35854	7.62612	36.79836	21.28115
117.81667	10.10207	40.82470	0.00000	57.21633	7.48498	0.44268	36.81667	7.91275	6.85257	8.25217	8.13687	3.90054	9.17676	1056.68540	5.93934	48.91057	11.47241
-79.00453	8.55271	46.36946	0.00000	46.75038	11.09407	1.48125	-2.90055	9.20421	9.71488	5.59091	8.55448	10.35680	10.39200	1061.70298	8.21589	29.62035	4.47668
-53.13722	8.36718	40.88585	1.00000	55.15405	6.34025	0.06477	-22.92306	7.12964	6.14100	8.06879	8.48663	6.85138	6.41269	1196.48480	9.36933	44.67714	12.33350
7.973	7.98624	29.74467	1.00000	70.91019	7.02977	0.12570	51.168	7.99025	6.68554	6.24024	8.98724	6.49221	6.85495	1075.83264	7.78175	72.19211	7.82290
-74.13653	8.79439	35.20551	1.00000	32.39062	5.42449	0.17672	40.63316	7.25552	6.25379	5.48311	6.35406	6.96977	7.47959	1063.66117	8.96318	32.80374	0.38198
136.84186	7.04509	64.16015	0.00000	39.22561	8.87428	0.67384	34.4833	6.49893	8.54831	7.22207	8.78103	6.42902	9.50891	1113.45657	6.44195	28.28675	32.72382
-82.61573	6.83705	39.84693	0.00000	65.63025	10.84715	0.38020	41.24255	7.08776	10.46806	6.12974	6.00818	7.90178	8.89361	1065.20082	9.13212	51.72448	15.62201
123.89071	9.30820	45.41206	0.00000	70.60449	6.11556	0.30552	10.31672	7.64812	7.42796	10.12701	8.63374	8.16478	8.51238	1130.30612	7.30589	56.26157	7.42239
-119.48568	8.82998	60.71859	1.00000	62.18825	10.17793	0.53853	49.88307	8.77269	7.24375	5.46917	8.88773	8.96246	9.22727	1190.47614	7.62891	67.41938	2.38843
69.49015	7.05913	44.21261	1.00000	41.05061	4.81260	0.10616	56.11281	4.93219	6.58141	8.06906	7.50852	7.48351	7.08212	1182.31403	7.32033	36.53113	4.91741
18.34717	9.03062	43.49738	1.00000	53.38954	10.10291	0.42847	54.60528	8.39326	7.41818	5.02351	6.18456	8.76017	8.93040	1190.27015	7.23266	53.66356	26.07275
9.32241	8.89134	29.96512	0.00000	59.53079	8.87380	20.87395	44.31771	10.35259	5.47282	8.04027	8.84299	5.83112	13.04475	1056.26682	9.33319	53.84574	17.48653
38.15035	8.95885	47.07238	0.00000	61.03126	10.85137	0.14339	49.41029	8.65655	9.70583	8.14421	8.80240	9.96290	7.77848	1116.28546	8.41532	3.75337	14.25967
-41.88778	6.85986	40.14356	1.00000	32.32048	8.48636	0.05341	-21.205	8.59644	6.97246	7.95462	7.98801	6.26662	6.43910	1109.86787	8.17984	52.41077	20.27336
9.20427	8.07995	34.37086	0.00000	50.70506	7.34416	0.04408	48.49144	7.64209	8.04576	11.82462	9.29974	7.02738	6.24523	1058.94969	7.84822	35.57058	-1.85206
8.63333	7.70300	46.71178	1.00000	38.66738	4.57948	0.09308	52.2	6.64477	6.31862	5.85899	7.53054	5.00850	6.03409	1168.45625	8.86777	57.15317	
-1.48119	6.64244	35.88893	1.00000	47.83533	10.70889	3.15735	53.0233	7.92315	10.80546	5.96882	6.62166	10.84910	11.12893	1068.56983	8.95637	37.66464	14.08482
8.61839	8.33026	49.59986	1.00000	57.78626	7.70989	0.42143	49.68369	3.96064	9.81033	8.27474	6.85040		8.94649	1179.41896	7.29373	20.95852	25.75508
-95.30106	6.66835	56.52774	0.00000	56.44725	7.97074	0.29466	32.35126	9.19359	7.37721	11.34168	6.97260	8.17076	8.61079	1062.33751	6.84874	49.15255	9.72057
106.92667	7.98216	30.31075	1.00000	49.49829	4.46622	0.05548	-6.91806	7.02241	5.20045	8.49021	7.56997	5.83674	5.28676	1081.28325	8.04917	33.04415	2.62043
130.94098	7.81504	50.74907	1.00000	55.81787	11.13711	0.22423	33.3213	8.63673	8.34148	4.35342	7.36241	8.99614	8.32960	1074.20962	6.96279	78.98246	-12.64543
-97.50417	8.98036	46.40623	0.00000	57.70351	10.13882	2.26900	25.87972	7.47903	6.68984	11.00339	6.04188	7.71805	10.80304	1122.69240	8.38740	46.88639	2.57269
123.50266	7.80327	56.45903	1.00000	56.84643	8.52193	0.24929	41.94175	6.15168	8.22099	6.17845	9.06690	8.12892	8.36206	1153.46726	8.97264	64.03543	3.58020
-97.54667	8.79311	58.21955	1.00000	55.41546	5.05870	0.08999	30.5427	7.88655	5.09631	7.38856	8.99865	5.62415	5.26295	1079.88186	7.94789	20.14673	6.35972
8.2926	9.39611	51.83397	1.00000	51.84032	8.77411	0.13132	9.58126	7.63903	6.64641	7.51755	8.14312	8.40150	7.12204	1099.52238	9.61534	67.26087	3.96726
20.22625	7.33958	81.57718	1.00000	33.42170	7.56654	0.89873	30.75545	3.75776	12.15665	9.95497		10.45062	9.81452	1050.17052	9.59279	43.18364	13.54085
78.95693	7.54518	42.91324	0.00000	42.32976	5.51586	0.13055	29.21399	9.14716	6.21998	9.67546	8.00982	6.48362	7.13695	1176.97199	9.59565	67.72531	30.76835
36.36339	7.66806	48.00103	1.00000	39.24021	6.70572	0.16812	0.03813	7.70838	6.99380	6.88784	7.60923	6.51424	7.42963	1196.24277	9.27852	30.04169	22.63308
117.27583	8.17223	47.95989	1.00000	43.11126	7.37811	0.07909	35.64889	8.32080	5.45477	8.44819	7.70169	6.66828	5.52504	1137.64386	8.61999	73.81580	19.01682
-61.4867	8.30177	33.16806	1.00000	34.04822	7.20771	0.10073	-31.25033	5.01171	7.85586	8.21909	7.99720	7.00107	7.29811	1107.21117	6.15129	32.21012	16.30080
-82.00919		47.21540	1.00000	54.01016	9.34349	1.41441	23.04419	5.60967	11.81559	9.74800	7.19107	10.86926	10.32068	1128.35756	9.68043	51.47511	20.24809
117.59152	9.70384	59.02390	0.00000	52.28598	5.35798	0.09948	3.31332	9.17381	7.46706	9.22080	8.18055	7.19427	7.29974	1055.85293	8.04685	58.80953	19.63561
34.34691	7.58482	45.08062	1.00000	43.62877	5.84768	0.09981	61.78491	5.52060	7.79283	6.97435	6.51822	5.98381	7.25708	1117.13174	9.41306	74.40668	6.13326
3.55665	7.83626	67.77171	1.00000	49.16757	7.59356	0.93070	36.72544	4.83509	11.83080	9.70730	8.75725	10.41757	9.88174	1177.73837	9.35001	54.35713	24.13695
97.01124	9.43405	39.58699	0.00000	61.03282	4.92399	1.68984	17.30858	11.79881	4.05707	6.81463	7.24852	4.91852	10.50275	1076.51463	8.08587	3.68845	7.84320
29.47306	8.13094	46.23238	1.00000	50.86313	7.69317	0.13307	0.49113	7.81650	6.72133	7.82630	7.48039	6.41876	6.60599	1054.44315	7.55344	57.74041	3.13807
9.29109	8.59912	25.97135	0.00000	50.01469	5.91860	0.11167	45.39402	7.78576	7.90508	10.47761	10.02894	6.80015	5.88448	1131.01426	7.80634	41.31407	17.51988
-1.08593	9.19835	53.22605	0.00000	49.63607	8.59567	1.53647	50.79205	5.99722	10.93952	9.72587	7.80351	10.56050	10.38170	1055.67416	5.38996	41.98593	7.11618
-43.80139	8.61073	26.87503		44.30218	8.42601	0.25950	-20.25333	6.19895	9.14734	7.84840	7.48251	8.83708	8.15501	1120.76469	8.83512	80.00886	-1.66234
65.50917	7.45628	42.77604	1.00000	41.70707	6.76528	0.13787	44.85278	6.95839	6.78577	8.96618	7.58397	7.56549	7.17094	1138.24869	6.87538	40.34129	10.10506
