H2CO	TEMP	CH4	PM2.5	warning	PRES	C2H3NO5	SO2	NH3	longitude	O3	PM10	latitude	Pb	CO	CFCs	PAHs	NOx
35.17573	19.10495	9.91850	5.68986	0.00000	1102.94215	0.14973	10.05041	8.79575	76.35484	6.23149	10.30028	10.10649	46.03921	8.32909	39.35403	7.93866	8.90047
28.68007	12.37737	9.88977	10.10044	1.00000	1080.63655	0.01858	9.91937	9.73412	-48.52333	10.68129	8.03808	-0.71667	41.43331	9.41675	52.05488	9.97452	9.34310
40.11981	22.61989	10.41067	9.03799	1.00000	1181.13752	0.02221	8.32116	10.52326	-60.93173	6.67816	8.00104	-31.4488	43.50021	6.94815	66.40064	11.86039	9.44896
56.62754	12.76063	12.53374	11.27481	1.00000	1174.23819	0.04688	8.27118	10.59673	-0.32247	6.28456	8.96173	50.82882	40.80346	9.39263	33.72507	7.57772	7.52635
49.53129	8.03337	8.19322	12.05260	1.00000	1147.62552	0.00655	8.94655	9.85822	-118.10583	8.58023	6.37759	34.09611	56.94962	9.72627	47.52471	10.63198	9.10000
41.64844	13.45235	9.36616	10.26441	0.00000	1159.05890	0.00654	10.26768	10.08729	84.13864	8.84169	6.14095	22.88783	43.54303	9.46035	39.91906	10.03217	9.78560
81.84223	25.15699	11.24200	7.43348	0.00000	1106.00280	0.29029	10.42688	8.87297	-1.64295	7.64602	10.98655	42.8139	55.52895	11.55908	63.41024	8.72047	9.72524
57.90149	14.73724	11.35518	11.56026	0.00000	1137.04945	0.03613	7.94282	7.78276	15.07041	10.79752	8.79248	37.49223	57.17259	7.77690	59.80333	9.86833	8.38283
44.64818	1.78375	10.84314	9.67370	1.00000	1119.00163	0.01780	6.98082	11.91818	-113.3187	7.79097	7.60804	53.51684	63.19792	6.48750	32.71841	11.76432	9.64658
48.38185	19.34348	8.20028	8.87992	0.00000	1120.92361	0.01366	8.87063	10.89356	109.05389	8.63100	6.92068	-7.51611	71.61211	11.29959	57.54870	6.54233	9.47304
42.22854	17.12509	11.15235	12.73495	0.00000	1113.66543	0.05230	8.10759	9.09992	-86.19903	9.87533	9.23669	11.84962	62.60941	10.79233	66.91361	9.10177	9.69648
57.91789	17.95410	10.06160	10.34216	0.00000	1103.65536	0.12552	8.72198	8.70478	-65.71875	9.60038	10.09616	-21.44345	51.27161	11.72369	19.48284	7.86209	8.34186
65.66747	9.75632	11.93479	10.52430	1.00000	1197.80166	0.10526	9.88150	9.25788	-86.11084	10.79672	9.93662	41.75338	38.76008	10.83439	20.18388	10.74535	8.45313
63.07328	-9.37304	10.46414	8.55467	0.00000	1166.42047	0.03021	10.17117	8.67669	106.85417	10.93941	8.41853	-6.48167	65.85979	7.39012	21.13433	10.23104	8.23071
52.64129	4.94957	9.18203	8.70648	0.00000	1066.65641	0.03553	9.11897	7.61161	-8.53778	9.71255	8.69162	7.57944	55.16529	13.09983	65.95147	9.98404	9.95100
50.88593	30.39207	11.28574	8.57898	0.00000	1151.23540	0.17897	10.02857	8.96082	-1.60452	10.06701	10.49152	42.06166	39.73985	12.52689	33.35826	7.03004	8.83382
59.85404	15.57212	8.73916	8.19563	0.00000	1174.63115	0.15342	7.76785	6.94972	-120.45794	4.70323	10.33331	34.63915	48.13257	8.96313	71.47715	10.64343	9.15169
61.90900	19.88866	10.16645	8.37441	0.00000	1059.82333	0.01296	8.27314	9.11539	137.5	11.23759	7.24022	34.9	72.60908	6.65838	47.40448	12.56634	10.73510
55.22313	14.27297	12.38965	11.04689	1.00000	1122.55866	0.06490	10.79442	7.75158	-87.93341	9.80114	9.47618	42.55308	33.79564	11.08253	75.41217	9.82565	8.95195
36.24469	6.08616	11.56514	13.36275	1.00000	1101.66174	1.04471	8.20567	10.41673	-38.94722	11.50453	12.27506	-15.675	22.78665	10.72307	58.17052	11.76885	9.19075
61.85960	32.00487	9.62753	8.41914	0.00000	1067.04847	0.08921	6.52786	8.78858	-70.6996	8.07514	9.76306	-33.59217	37.07910	10.15448	26.66390	7.73302	8.62639
54.36582	14.21098	10.56862	10.31275	0.00000	1122.42262	0.11355	10.59030	10.71154	-86.11084	10.93115	10.01204	41.75338	63.22014	10.16479	46.95983	8.94322	8.81564
39.10722	9.91556	9.23173	9.74062	0.00000	1173.91570	0.03269	8.54990	9.32250	137.36215	7.73256	8.60432	36.75965	28.97199	10.28444	59.17805	7.25402	9.17367
55.28918	11.88623	10.01455	10.62597	1.00000	1077.93857	0.01867	8.88171	9.19625	67.84222	9.48060	7.86304	40.11583	23.70060	7.70548	55.40148	10.73951	10.50838
45.24257	22.98911	11.63768	12.40287	0.00000	1057.49834	0.03961	10.60185	10.26212	-82.45426	12.09827	8.74779	27.09978	50.09825	7.21378	39.30353	11.25330	10.57092
33.17336	18.62598	11.51966	6.25488	0.00000	1179.42531	0.49100	9.00726	10.20705	-74.28459	7.84605	11.51298	40.5576	52.80084	9.90985	56.43926	7.60310	8.73085
53.24411	17.73422	12.55213	10.63268	1.00000	1193.37007	0.01560	9.74273	8.77372	68.75915	8.81643	7.49435	27.52948	59.50336	7.01264	30.52607	11.28034	9.63563
38.49791	15.71837	10.34788	10.85490	0.00000	1072.03330	0.01170	8.78130	8.94783	11.37703	9.11085	7.08214	48.06919	47.92061	7.78593	64.36207	10.32577	9.69270
74.40727	22.32439	9.59868	9.90404	1.00000	1132.78632	0.03119	10.58735	9.47017	24.71204	6.32310	8.42874	41.57439	63.79626	8.16185	43.52754	9.19341	9.98346
38.80082	15.94904	10.01747	8.05316	0.00000	1177.66472	0.29941	7.88854	8.31212	-95.36969	6.69971	11.02794	35.74788	32.46529	10.17056	59.76547	9.42107	9.11760
60.02280	18.97379	9.93402	10.72106	1.00000	1166.36739	0.00471	8.81419	9.60198	-2.52398	8.33275	6.70549	53.19146	46.04471	7.93206	49.43014	12.20047	10.37611
54.52606	27.55383	10.56436	9.72693	1.00000	1102.82475	0.33805	11.92213	9.10620	83.62389	12.20233	11.13703	53.30972	94.30697	10.74050	33.78076	10.24415	10.07165
68.07350	20.96623	9.44913	8.35339	0.00000	1198.56491	0.01275	10.62965	6.78812	-87.93341	11.98658	6.80857	42.55308	18.63965	6.51747	32.15968	13.45114	9.76242
45.61501	31.18903	12.25179	9.54636	1.00000	1189.51992	0.04447	7.99255	9.28626	113.69785	10.36661	8.99136	-7.73379	63.91978	11.11107	56.85739	8.97259	9.69382
62.75936	12.46388	10.62190	10.77232	1.00000	1083.39046	0.58990	8.52048	7.11094	17.80774	11.22918	11.70164	40.55851	60.42196	9.79833	42.88882	11.21533	7.89728
49.78930	15.61624	12.44204	12.49289	1.00000	1091.36295	0.01741	9.33231	9.13479	37.38115	10.10831	7.90298	55.63711	35.70111	9.38499	53.47382	10.47704	10.22725
45.21194	8.14567	9.08689	8.47797	1.00000	1085.87497	0.02142	10.49496	10.64753	-71.05977	7.94498	7.93360	42.35843	26.34129	6.13274	37.19490	12.69471	8.87105
57.65013	21.54240	9.39303	11.83332	1.00000	1159.27145	0.01739	8.48291	8.83046	103.61667	9.10330	7.76976	-1.6	48.42291	10.33675	40.52461	11.36719	8.34990
69.72315	7.07605	7.58368	8.17265	1.00000	1146.86691	0.08785	8.19899	7.88481	73.85535	10.80867	9.72524	18.51957	52.34514	12.03658	54.02253	10.04185	7.99943
35.40110	13.28710	10.39445	9.15560	0.00000	1119.68024	0.01450	8.63594	8.96810	26.97253	11.13220	7.17855	49.65186	33.03054	5.78842	62.07311	14.79610	9.40319
56.52828	13.81101	11.71633	10.88611	1.00000	1085.44492	0.01219	8.57915	9.38929	76.92421	8.83153	7.21047	60.97944	71.71235	7.14800	54.49367	11.37545	9.37005
52.64835	18.51776	11.10187	11.98643	0.00000	1140.63266	0.17481	9.92627	9.47470	-74.38987	10.84312	10.48461	40.65538	59.77067	10.53199	37.20998	9.62271	6.93766
42.75916	22.69787	10.57818	9.60231	0.00000	1072.41349	0.46977	9.80966	8.40202	-88.70464	8.42215	11.46150	34.25807	63.53952	10.88263	51.20563	9.00040	9.84038
43.40224	16.73905	8.31446	9.65396	1.00000	1159.98869	0.22499	9.12679	10.13465	-122.40433	10.00535	10.71606	37.71715	65.84004	10.54087	33.54795	10.80656	9.14817
58.52876	44.92488	7.96534	11.11721	1.00000	1056.66035	0.01168	6.05551	9.73447	16.86194	10.37581	6.76420	54.58048	56.54883	8.18030	51.82589	12.12046	9.78351
58.27480	-0.82723	11.99288	8.33748	1.00000	1095.63001	0.03381	8.62921	9.51003	-103.42897	9.53321	8.52238	20.28527	59.11009	9.38505	22.15282	8.92560	9.73665
28.36853	27.66691	8.75099	9.78422	1.00000	1184.05698	0.01853	9.04733	10.60078	116.10146	6.93389	8.10325	5.90702	28.00231	7.60309	53.26902	9.15839	8.90605
70.68675	14.77687	10.81998	7.99960	0.00000	1075.05101	0.13867	10.93582	9.40747	13.28702	9.15507	10.22445	52.4581	41.41011	11.63303	50.41167	7.29897	8.42887
23.08894	14.17529	10.44597	12.22192	0.00000	1179.48564	0.00619	10.27092	8.94025	-1.60452	10.24765	5.51916	42.06166	39.92161	5.51025	58.12680	13.02502	9.31643
41.96954	15.60926	12.12310	7.93906	0.00000	1050.68472	0.95671	10.74579	10.80996	30.96755	9.05999	12.18786	49.07866	45.71656	10.70313	37.51995	7.42745	8.62398
67.24607	15.18973	12.20286	13.95967	1.00000	1075.25980	0.34912	8.66367	9.53211	51.67462	10.95973	11.17860	32.65246	44.22216	11.37353	44.53953	11.53908	8.68256
44.76796	19.94305	6.80195	10.93729	1.00000	1115.22196	0.00963	8.14884	10.88719	27.06365	7.64279	7.13814	50.18545	44.73478	9.69094	38.39610	10.57110	8.40431
60.68499	16.19119	11.72407	9.42470	0.00000	1083.28514	0.26708	9.68218	8.84013	72.34424	10.32541	10.88720	40.78206	76.10932	12.12178	28.76929	6.79356	8.99090
60.48672	13.11195	9.79261	13.39059	1.00000	1136.46996	1.38604	8.71919	8.22777	-113.3187	11.99691	12.56378	53.51684	63.23653	12.28992	46.27350	12.16402	10.14720
49.29187	22.23273	11.79391	9.79844	1.00000	1101.99280	0.06213	8.32457	9.26859	12.53463		9.35626	55.67938	66.05171	11.27621	22.33188	10.32092	9.78395
59.99709	10.43988	10.55607	11.52760	0.00000	1092.80671	0.02801	8.67594	9.15729	117.7	9.70504	8.45524	35.85	49.97566	10.19472	59.01891	9.50875	11.08086
56.54943	16.95078	10.69190	11.01888	1.00000	1167.42082	1.72853	7.85487	9.31795	-3.67029	13.72526	12.78451	37.13548	67.56364	10.82827	24.52432	10.95531	8.26809
50.20526	-4.27920	10.89980	7.45049	0.00000	1062.29863	0.07821	9.25911	9.94731	-120.45794	12.57553	9.55330	34.63915	54.57310	6.93995	50.93530	12.90364	8.21355
42.70240	-6.48717	9.18931	12.64353	1.00000	1177.76383	0.00762	10.72443		78.15794	8.99892	6.27461	12.1277	63.94685	10.77430	59.30324	12.20720	9.03993
50.32391	24.08438	12.21396	9.49310	1.00000	1097.54611	0.05924	8.11152	9.84596	-3.67029	5.32234	9.33455	37.13548	47.65501	7.79322	51.00780	8.74189	7.50647
64.31287	10.91062	8.91668	9.25106	1.00000	1072.19904	0.02228	8.12492	10.31461	6.74549	8.30450	7.73984	49.5099	55.46398	6.94940	64.71768	13.60572	8.10482
58.82174	15.99934	9.57367	9.43498	1.00000	1102.00548	0.04045	9.55469	9.03680	115.8614	9.89431	8.86913	-31.95224	58.16170	6.65782	53.11385	10.87287	9.98080
72.94961	23.23994	9.12945	10.96978	1.00000	1159.59182	0.19907	7.62837	9.19346	-118.10583	9.09710	10.60375	34.09611	67.24136	10.26047	38.15511	11.38161	8.79934
62.47317	24.57845	14.17470	11.26748	1.00000	1061.62323	0.01947	10.68612	10.28153	24.99798	7.73356	7.56426	-8.73508	33.59320	6.79925	59.55979	7.66574	10.08008
66.94093	-11.46088	11.55695	9.63904	1.00000	1128.37416	0.06908	10.43862	8.15530	18.34717	9.36867	9.35458	54.60528	43.12291	9.32447	42.27222	9.67229	9.12688
63.48101	11.09819	10.93838	13.43615	1.00000	1091.74216	0.46213	8.59772	8.96860	16.43915	9.86394	11.44975	43.50891	53.17865	10.69424	64.68805	13.73703	8.80941
54.59956	7.39237	10.22639	10.25802	0.00000	1114.30543	0.01918	8.89265	9.56273	-71.23106	8.55512	7.55928	-32.45242	27.17300	7.73997	42.10523	11.39305	10.11123
58.47031	2.93475	7.68843	8.60465	1.00000	1110.58641	0.13538	8.18147	9.70978	14.34085	8.01109	10.19500	40.87363	50.88879	7.36187	25.81339	10.30685	6.54763
60.22913	15.15274	10.41421	10.61194	0.00000	1060.07738	0.04450	9.08425	9.44988	38.2739	9.16686	8.91777	46.7055	39.60816	8.95595	61.82077	8.37697	7.88431
	23.25441	11.96625	12.36133	1.00000	1120.24601	0.01270	7.61226	10.48333	31.3237	9.20174	7.26779	52.4089	55.60996	8.83725	64.49390	8.46531	10.42519
53.23050	11.85285	8.56261	10.01401	1.00000	1160.08093	0.11956	11.53817	9.75250	12.16179	8.96886	10.10163	48.52961	57.24098	10.59699	62.13320	11.30681	9.59952
58.31825	27.97016	11.52077	8.90078	0.00000	1194.12834	0.27336	9.81955	8.59995	-13.2356	12.14408	10.92515	8.48714	45.47931	9.05561	36.53554	9.59106	8.09368
61.58855	17.44734	9.17620	9.29150	0.00000	1098.79151	0.02961	9.04865	10.92210	-71.19901	8.50077	8.58798	-30.60106	45.74399	11.42211	76.30791	7.44207	10.31705
60.43850	17.31698	10.28528	13.28177	1.00000	1198.22959	0.01091	8.12363	8.85326	68.75915	8.10209	6.51247	27.52948	50.09058	10.77150	44.07118	8.15148	8.35485
56.09901	14.12648	13.38697	9.02097	0.00000	1053.46212	5.42221	8.96998	9.61268	14.01481	10.49510	13.93033	42.67164	47.54709	12.95573	61.35476	8.52249	9.57705
73.64757	10.37642	12.30605	10.78894	1.00000	1078.82295	0.50779	10.96537	10.46420	15.07041	12.25995	11.55444	37.49223	64.10261	9.61397	60.89796	9.37211	10.90800
51.80527	16.82243	6.64817	8.50220	1.00000	1077.23546	0.06404	10.19226	8.87337	37.99117	7.28850	9.44871	44.92934	43.85875	7.31186	63.29488	9.93738	8.60649
44.10515	20.16957	11.66952	10.56983	0.00000	1165.03789	0.05796	6.69768	9.57490	16.86194	11.52993	9.23325	54.58048	43.27231	5.76384	57.51827	12.17926	8.42804
44.25313	30.45417	10.46054	12.96686	0.00000	1138.36543	0.00950	9.82507	9.83371	-1.99421	9.35749	6.88959	51.35084	74.07162	8.89843	31.88301	7.34648	8.06268
38.83343	9.78271	11.28291	11.75505	1.00000	1080.73434	0.18722	10.12288	9.20409	7.60872	11.00473	10.50721	43.78956	60.71164	11.80735	30.48359	11.08115	9.87629
45.57015	12.22266	9.42490	7.19364	1.00000	1072.29510	0.01839	8.47906	8.54381	4.92235	7.88722	7.79329	7.65649	49.04660	9.42995	38.70541	9.67547	9.72065
53.52581	14.95758	7.24135	9.57368	1.00000	1086.31495		11.97144	10.64745	137.4	5.49643	7.80404	34.81667	65.27006	8.36029	55.42260		9.75137
30.32907	19.17166	9.18366	11.10187	1.00000	1065.67754	0.27326	8.76816	9.19596	44.02488	10.28941	10.91615	32.61603	48.33743	11.21941	52.16768	10.33225	9.52519
80.50831	34.75789	12.62124	9.70938	1.00000	1106.18359	0.12774	10.50443	7.66910	137.95378	6.63817	10.12326	35.82756	47.62504	7.51561	34.95444	8.03192	9.43339
47.99871	12.73942	10.51371	9.55540	0.00000	1137.90404	0.01423	9.00862	8.19424	38.2739	10.59112	7.39430	46.7055	42.64592	6.88775	74.59947	12.06951	9.22735
61.60041	31.05769	11.83371	9.02701	0.00000	1109.06312	0.59218	9.35335	11.10289	92.48278	11.30613	11.70768	58.23583	48.42016	10.86442	30.94046	6.06255	8.26895
47.02959	18.12225	12.70654	12.96317	1.00000	1183.81828	0.39469	10.03538	7.46501	130.94098	11.00564	11.29224	33.3213	44.29407	10.64778	25.11319	10.34379	8.58104
56.06387	24.16366	9.40284	6.56386	0.00000	1111.61203	0.01910	9.98999	10.18038	-119.27337	8.87167	7.96186	50.26729	56.21484	11.34628	46.86624	5.97686	12.41336
61.63907	11.81401	11.64231	12.01536	1.00000	1154.96793	0.00840	10.15515	9.93543	8.88104	9.18552	6.39238	45.79377	47.24389	7.95978	43.32859	10.70881	10.83841
51.18131	4.15745	7.51613	7.36864	0.00000	1080.17867	0.00644	8.74267	9.01493	122.9666	6.76322	6.47666	10.7375	55.14208	9.83129	42.26770	6.71217	8.63151
56.46298	22.42251	10.67783	11.02044	1.00000	1065.84476	0.01596	9.44667	9.72205	-35.03333	7.35375	7.18635	-8.28333	62.85557	8.61301	62.86626	10.75538	8.81479
37.90813	31.88809	11.21034	9.38523	1.00000	1148.04313	0.03692	8.50164	9.09615	-93.08883	9.40092	8.74666	45.16024	46.28319	10.48100	11.81335	11.93873	10.18173
44.80648	5.44222	10.60717	8.84623	1.00000	1064.61297	0.06425	9.33201	10.88939	6.9747	10.12938	9.37896	50.82709	41.52011	10.52765	44.32081	8.48548	7.75098
74.09471	7.94000	11.05081	10.10597	0.00000	1138.56683	0.01929	9.00833	8.20304	-15.6	11.73078	7.93711	13.56667	66.03803	7.58005	59.51236	10.57458	9.38364
72.09575	22.85904	8.92562	7.61423	1.00000	1198.32765	0.02054	7.92942	8.95026	-74.28459	8.07732	8.08411	40.5576	40.22702	9.35040	56.67027	11.12066	7.60110
56.58492	13.13498	11.71710	8.41731	1.00000	1109.73556	0.03232	9.26721	9.55570	-73.58248	10.32946	8.58745	45.40008	49.05653	10.38957	56.58534	8.59299	10.73128
41.75726	4.82420	11.28185	9.32548	1.00000	1112.49661	0.01516	10.32965	9.98263	1.6	6.16365	7.65266	43.11667	55.50647	6.02257	68.70232	9.54498	10.50197
34.35445	8.67180	11.00008	11.32261	1.00000	1188.68688	0.01329	8.42508	9.12693	-95.36969	10.06963	7.62588	35.74788	41.62955	7.78907	49.54646	10.95677	
37.99719	22.07246	9.57390	11.19043	0.00000	1069.33243	0.00948	8.77142	9.71631	-84.67837	10.00308	5.72918	34.06635	54.08810	7.22272	68.72786	11.19730	8.05286
48.38336	0.91750	11.78653	11.59871	1.00000	1103.81445	0.15103	9.24793	11.18206	68.49143	10.11403	10.28310	25.80565	38.87822	10.63564	69.20797	10.85353	9.34887
46.49712	3.48118	11.34134	9.43707	1.00000	1120.01457	0.02041	10.21652	7.53010	119.58627	7.52204	7.82078	23.5654	39.39633	6.43489	44.91227	11.75097	10.19165
56.53948	4.50968	10.68877	7.71212	0.00000	1183.50808	1.46874	10.30550	10.28188	-82.45426	6.63120	12.62003	27.09978	62.30564	9.83483	53.59819	10.07056	11.00041
69.63782	1.45821	9.22615	9.00639	0.00000	1058.74091	0.12336	9.67905	9.69672	8.96317	6.88595	10.10731	48.35149	51.41686	9.07818	48.84784	8.47962	7.69585
47.80372	21.78422	10.85061	10.29721	0.00000	1102.21987	0.08714	9.56567	10.26441	78.14797	10.80323	9.72600	15.45144	48.42260	10.71295	65.78402	9.51868	8.63649
81.72649	11.86135	10.64902	11.99141	1.00000	1080.23131	0.10427	9.93569	9.59848	73.85535	8.57109	9.91893	18.51957	47.94636	10.87747	59.34113	8.87897	10.25668
60.05946	14.89020	10.60932	10.38000	1.00000	1106.45877	0.03421	9.34566	10.72742	-74.38987	8.44636	8.63334	40.65538	60.91990	8.28702	63.80995	11.28615	8.32285
57.14128	13.91212	10.58891	11.69498	1.00000	1088.57935	0.04248	9.46991	7.69929	43.91385	11.67282	8.85137	54.03876	66.27646	7.99366	51.30337	9.07468	10.60485
52.47130	20.83500	10.00688	7.23919	0.00000	1107.31728	0.08671	10.01800	8.23015	91.00632	8.53507	9.68004	26.32293	50.84947	10.16705	58.18719	6.73203	7.89639
57.13473	2.73333	7.42822	12.17724	1.00000	1191.40210	0.01790	11.00955	7.62898	-47.1725	6.96159	7.73445	-22.57306	73.11902	11.16161	38.94146	7.82630	8.44564
58.07597	7.57541	9.84610	10.42039	1.00000	1132.70419	0.05806	8.63907	10.54905	7.20769	9.78407	9.29620	50.80019	65.19013	7.57170	58.53582	9.45648	9.60419
51.65112	36.43667	10.58257	11.40905	0.00000	1104.92891	0.05602	9.30489	10.32506	1.53414	9.94991	9.20707	42.50729	18.76419	10.97122	37.80462	9.42957	8.05062
59.30517	7.35243	9.65708	12.12483	1.00000	1112.31023	0.04411	8.72610	8.57513	13.28702	7.43169	8.98794	52.4581	76.21218	11.45059	39.52382	11.85574	9.85959
40.41496	13.91404	10.12527	8.71588	0.00000	1062.55660	0.05315	9.44952	10.18630	113.69785	8.38395	9.20203	-7.73379	47.22488	11.37889	65.10611	7.17687	9.48590
39.94373	25.74731	13.37191	12.96307	1.00000	1133.79846	0.01198	8.78344	9.07618	78.15794	9.03430	6.94457	12.1277	56.33497	8.92440	48.64264	7.92082	9.31347
47.14316	3.08438	7.65465	11.07475	1.00000	1130.44283	0.01532	8.04227	9.31374	-65.71875	7.96826	6.68525	-21.44345	62.79151	8.84042	46.38079	10.69100	10.46782
57.51808	21.27794	8.68756	10.89835	0.00000	1139.17649	0.01002	10.13720	8.79963	71.30633	8.26251	2.82631	21.34222	57.34255	5.15766	44.36749	12.25942	9.20496
38.15974	25.25510	9.94547	7.20291	1.00000	1195.69977	0.12447	9.15988	9.67512	8.91229	6.93287	10.10146	49.13645	51.39941	5.29270	27.23443	11.47530	9.80874
32.18277	24.39386	11.24742	10.70893	0.00000	1145.23398	0.08861	9.46801	9.12147	38.07083	11.46133	9.74844	54.90083	50.66083	8.12736	49.34202	8.55684	9.99027
50.20629	7.02123	11.73370	8.77887	0.00000	1100.27732	0.60778	7.21693	9.64686	120.82747	12.94736	11.73890	37.30553	54.50941	9.59689	52.24086	9.74481	9.55108
35.54566	9.38151	9.43323	10.36783	1.00000	1058.61529	0.58654	6.14794	9.47367	-95.36969	11.10842	11.69126	35.74788	76.18001	9.77414	79.13058	9.72092	8.57465
48.09820	14.44641	11.14304	13.05845	0.00000	1144.92356	0.01581	10.51122	7.74202	-95.36969	11.73032	7.42245	35.74788	38.79295	7.41976	57.83805	8.98798	10.50229
55.02213	17.78343	10.28949	6.68153	0.00000	1089.36741	0.06563	9.04374	9.83735	19.91667	8.27761	9.41888	-11.78333	52.41698	10.47660	67.05357	6.53317	7.75147
46.05531	19.86319	10.19038	5.78262	0.00000	1050.37016	0.04141	8.72814	9.48566	2.44892	8.32130	8.90659	48.98693	57.92221	9.79054	35.11931	5.38858	9.15696
67.59675	10.26430	11.06357	11.85959	1.00000	1195.84435	0.04825	8.23613	8.64707	19.91667	7.41035	9.04153	-11.78333	55.63342	10.54334	42.30551	7.93779	8.75847
37.36440	13.01645	9.33034	8.68148	1.00000	1057.27890	0.02366	9.07453	10.94882	-71.08977	5.70961	8.09717	41.9001	43.05832	6.78596	46.03368	11.10804	9.92612
48.61166	12.62524	11.46495	10.94754	1.00000	1171.54120	0.00815	7.85832	8.77538	120.03308	8.89519	6.25814	28.88162	36.75012	6.96869	38.84619	12.45304	8.43448
37.20471	11.88292	12.03229	11.59805	0.00000	1051.74883	0.08380	7.32358	7.61354	4.52529	9.94893	9.59924	50.71229	55.43151	6.87903	68.76764	11.07725	9.97930
70.13802	3.81509	9.82839	9.74470	0.00000	1157.05436	0.00789	8.97154	8.56610	36.36339	11.73754	5.65748	0.03813	76.10185	5.95979	36.94265	11.52647	9.69050
53.84655	5.74801	9.22690	9.78029	0.00000	1093.79994	0.00741	10.61013	9.90025	9.32241	9.34970	3.71962	44.31771	58.26668	5.71692	70.76297	10.52116	7.44343
40.54104	13.01909	10.82400	9.19230	0.00000	1119.07399	0.87116	8.44901	11.25730	-111.90466	5.83142	12.09605	40.34912	43.13807	10.43067	64.16095	10.80500	8.37050
55.52976	4.71668	12.45792	8.55901	0.00000	1101.25847	3.42731	9.18016	10.57718	10.5511	6.34407	13.47128	52.47774	48.49991	11.46308	44.50087	11.11236	9.28716
56.53956	2.59300	11.67065	11.17672		1057.72856	0.01096	9.04064	8.59747	12.38878	4.99408	6.29882	43.1122	68.76982	7.92621	37.98495	8.57405	8.51773
54.96042	17.89095	10.62722	8.19114	0.00000	1102.60752	0.10417	9.06944	11.31671	38.01667	9.33063	9.89838	-5.41667	75.73409	11.29799	26.29816	6.59203	9.59759
22.45891	13.66403	11.94474	11.03204	1.00000	1106.95557	0.07728	8.36635	9.16805	82.85749	9.75105	9.56487	17.54907	51.20013	8.41973	52.86608	9.84757	8.41129
66.68421	15.93002	10.27882	11.04611	0.00000	1161.94886	0.02855	8.68498	8.88487	114.10479	9.85424	8.47670	22.37066	37.09117	10.76504	59.18678	10.97509	9.87250
35.35130	27.53752	10.53313	7.97930	0.00000	1135.89152	0.52738	10.18462	8.73526	138.31667	6.84935	11.57910	36.65	45.06104	9.65786	49.67666	9.14249	10.64669
53.13802	14.35716	11.64955	7.88335	0.00000	1118.58463	0.96532	7.44987	9.55338	137.5	8.75220	12.19626	34.9	58.86545	10.64233	72.27024	8.02244	8.81682
