NOx	O3	PAHs	longitude	H2CO	CFCs	PM2.5	PM10	Pb	CO	warning	NH3	PRES	latitude	SO2	C2H3NO5	CH4	TEMP
8.71547	7.56624	9.90135	17.22635	63.45565	36.39000	7.05390	8.86233	63.68466	9.20252	1.00000	6.10593	1068.37509	48.8449	6.50201	1.40545	8.75051	3.15394
7.59023	8.99291	7.11322	65.93249	32.16043	49.34663	8.35886	7.06496	65.94620	8.46436	1.00000	7.66284	1175.93489	36.21544	9.90493	0.45436	4.22303	16.47267
8.14004	7.41248	8.27931	-75.60804	47.55348	45.84671	8.71491	4.46659	63.21149	6.73609	0.00000	5.50025	1190.97172	39.96097	8.23644	0.19379	5.45534	17.29465
8.16779	5.83717	8.30569	31.4976	61.10227	43.70796	8.24113	9.30566	60.01177	7.82123	1.00000	8.55630	1185.41130	26.67319	6.20947	2.19408	8.38955	41.35816
6.24022	7.96607	7.61259	51.0193	49.85320	52.02972	8.39078	4.85777	55.19908	7.74896	1.00000	6.74955	1127.98882	35.6803	9.88426	0.29529	5.09691	15.28670
8.89814	7.73707	8.93640	-62.64102	11.02866	57.93388	8.60745	5.88606	66.47575	7.06779	1.00000	7.78911	1051.25670	8.35122	6.67088	0.16709	8.37108	32.53804
8.02887	9.11642	9.42511	71.57118	46.03670	67.35849	7.94634	5.48001	52.82557	7.58107	1.00000	8.42877	1142.77944	32.87533	10.09371	0.32608	5.35502	13.69719
7.61974	6.62800	8.01790	-87.70172	38.35417	60.40497	9.62144	8.91899	48.74051	8.33028	1.00000	7.22645	1155.34587	41.72059	5.94438	1.56221	8.24456	6.18471
7.12901	9.71657	9.16700	-68.30472	75.35227	47.92805	8.19760	6.40809	48.04073	7.17273	1.00000	7.08596	1121.73190	9.91861	10.14854	0.32667	4.47517	16.41949
8.83046	4.29885	6.48313	38.01667	55.54916	40.57047	9.61200	5.84470	41.26096	6.93916	1.00000	9.44533	1176.44356	11.85	7.99241	0.35534	8.98302	23.73349
8.04066	9.42668	10.63207	9.0027	65.57259	23.25822	9.34204	5.89718	62.89075	7.91058	1.00000	9.52620	1064.24760	11.86064	8.52377	0.29984	7.19208	17.58280
6.27289	5.53662	3.83505	37.00438	42.77082	48.66236	11.35586	3.51952	55.31152	5.35709	0.00000	8.45991	1056.70064	-7.60361	7.35800	0.18579	7.79047	17.93885
7.98059	3.53876	7.74672	11.18709	47.45573	56.81214	9.23940	9.08657	61.24006	6.36699	1.00000	5.65365	1053.75164	48.73218	6.09637	1.88659	10.18960	22.86116
9.89650	8.32096	5.37967	117.63083	51.96858	17.60828	5.44832	10.01626	45.55301	6.29233	0.00000	6.60076	1117.55076	35.50056	4.44637	4.18914	9.94131	1.67161
6.23362	4.60230	8.62909	-53.13722	46.56599	61.51667	8.83112	7.94416	41.23980	7.74876	1.00000	7.30957	1096.41837	-22.92306	6.27902	0.73545	9.47732	25.91640
6.29443	7.75101	6.12835	92.48278	47.77157	68.95688	5.39907	8.56582	28.77529	7.13452	0.00000	7.56079	1057.01779	58.23583	7.65513	1.31872	9.23689	1.62215
7.36430	4.41658	7.53281	-97.54667	39.78708	64.36321	8.98072	9.18257	37.47064	8.50459	1.00000	8.72598	1072.84466	30.5427	6.36265	2.06217	8.40990	28.38568
6.55622	5.65952	8.86771	122.05228	27.42231	77.35517	8.26857	8.42787	57.24104	6.69950	1.00000	8.21692	1065.25967	37.19723	5.70386	1.09953	8.97646	19.20005
7.11374	8.97281	8.28099	1.00288	54.91773	64.74596	8.78505	7.39296	70.62579	7.34619	1.00000	7.14875	1124.23816	49.28669	8.13457	0.60278	7.07902	22.27461
6.82546	8.84400	5.29803	-73.58248	31.86464	52.51824	6.74652	7.82646	37.00453	6.60828	0.00000	6.78600	1112.87810	45.40008	6.03215	0.72552	7.90655	8.61368
7.70550	10.61752	9.45427	7.973	64.12965	55.89905	10.68037	7.39791	43.46687	7.34205	1.00000	5.57099	1172.85367	51.168	9.73698	0.61204	4.99318	15.25857
7.63600	10.87020	6.82535	8.77155	48.59695	57.68987	6.63982	4.62913	46.71268	7.49013	0.00000	6.94876	1122.86919	50.23019	9.69459	0.24416	10.21283	25.14503
7.16236	8.01392	8.83858	-50.00639	42.46683	49.82264	8.32119	6.79510	72.90560	7.61545	1.00000	6.34003	1172.88034	-25.42944	7.00694	0.40371	7.68471	29.45045
7.18390	4.51306	7.76816	-60.93173	46.78186	56.54834	8.89436	9.00172	55.27031	8.51527	1.00000	4.63906	1172.01232	-31.4488	6.07059	1.72437	9.02768	10.25128
8.06237	7.69164	8.66900	13.58357	60.56052	60.75676	5.49288	7.97661	43.74030	7.87219	0.00000	5.38781	1085.95304	-1.63333	7.61573	0.74579	9.60674	26.21141
7.99088	9.52246	5.68992	150.99292	57.77249	18.76754	6.80250	8.04967	57.12145	6.87103	0.00000	8.14713	1057.10551	-33.75881	6.67694	0.89867	7.34153	34.06221
8.41306	6.96683	5.99694	117.33333	63.35753	35.66517	5.82071	7.23589	60.20171	7.63210	0.00000	4.63029	1114.23269	34.85	4.74059	0.47739	10.13512	15.07089
8.73215	6.54755	9.13384	4.62744	29.04998	49.47789	9.17525	10.06960	52.51961		1.00000	7.86044	1174.57722	36.06386	6.62543	4.24860	8.37457	-5.90339
8.43344	8.36278	5.50740	-93.08883	64.96905	70.11001	6.43846	9.49337	82.38000	7.47351	1.00000	7.12055	1138.63896	45.16024	5.75259	2.65502	10.25316	23.46657
6.21931	9.09805	11.54960	-99.73314	39.07964	38.82841	7.57179	4.57959	64.23464	6.70603	1.00000	7.56746	1139.44051	32.44874	8.56742	0.27624	7.73267	27.23402
6.97426	8.89038	6.19261	-111.99633	65.20339	60.91849	6.84866	8.27892	33.98438	7.67100	0.00000	6.21343	1109.02752	40.65995	4.80588	1.05169	8.60886	17.36751
7.07312	8.56601	9.84053	76.11996	61.48064	52.06304	8.61197	4.57140	60.89387	9.85277	1.00000	7.66484	1134.72771	11.12018	9.42133	0.21446	6.14026	27.09047
6.33910	7.99823	4.14732	152.70493	51.01478	58.14303	4.90205	9.61188	45.78260	7.58180	0.00000	6.59140	1158.48078	-25.54073	7.38962	2.81473	9.60236	-4.71332
9.30230	5.08536	8.47559	120.56528	45.94156	49.57267	9.13237	8.10375	50.22724	7.58800	1.00000	6.62201	1179.79877	14.66	6.35978	0.73746	9.71523	21.43529
7.93514	8.43397	6.12491	5.51978	56.66875		9.09014	6.13439	56.26930	6.65937	0.00000	9.67368	1179.89217	51.44889	8.88717	0.34943	8.67916	18.48653
7.14856	7.96956	8.45132	16.91667	61.25896	44.04201	8.17461	4.87445	51.29352	7.47160	1.00000	5.99696	1138.58341	-21.98333	9.18957	0.43243	4.63040	6.41802
9.00977	7.31193	8.34622	14.30935	49.70549	30.24072	9.48001	8.78553	44.50651	7.44798	1.00000	6.97481	1105.91470	40.92298	6.34031	1.40832	7.76784	-1.12986
7.48576	6.19342	8.97091	-1.06667	56.06601	54.19263	5.46174	7.49166	59.68020	6.91918	1.00000	5.53784	1199.35197	53.78333	6.80197	0.56788	7.44798	29.83849
8.69794	4.67639	9.49001	-69.08333	33.46314	54.16462	6.80660	8.72080	65.84966	6.64562	1.00000	5.59062	1105.62828	-16.25	5.04457	1.19218	9.92784	5.38365
7.54082	5.16463	7.66289	4.69889	45.15319	40.08462	11.18503	7.53850	72.84263	8.45206	1.00000	6.12679	1138.68842	50.56149	7.19643	0.59091	9.95366	16.05061
6.68366	9.83229	10.19804	4.25633	32.33907	50.13710	9.12285	6.76855	60.43499	8.67973	0.00000	5.84269	1163.84737	51.21187	8.57370	0.42005	6.81601	32.67198
7.37525	10.15017		16.86194	40.87796	55.87954	9.30495	6.93498	61.24035	5.39717	1.00000	8.30211	1112.60687	54.58048	10.06681	0.56761	4.83462	19.91067
6.14839	13.44489	6.83976	14.30935	31.30590	70.10987	4.88614	6.89630	64.32302	7.37727	0.00000	6.21328	1089.65217	40.92298	12.25553	0.44184	9.76406	-6.35376
6.87239	5.60270	6.86056	8.4493	31.23654	57.71063	10.22513	7.01671	59.19705	6.52579	1.00000	9.20722	1065.29640	50.09019	7.60226	0.58596	7.86362	20.93222
7.43330	8.20043	8.14555	38.01667	77.26328	49.26659	6.96283	7.05312	36.19369	8.18385	0.00000	7.66749	1138.52055	11.85	5.57525	0.32183	9.17983	-1.27622
6.11643	12.89783	9.80349	9.5926	58.56419	68.27167	4.71748	8.01463	53.15229	7.43594	0.00000	8.89110	1146.19312	52.86147	10.93539	0.88613	11.98584	17.35615
9.35601	8.33832	5.40106	-48.67028	59.95066	37.05947	9.57670	4.20753	61.46514	7.14574	0.00000	9.43916	1155.02684	-28.24	11.82676	0.26039	9.28475	6.19564
6.50642	5.10711	9.38285	-35.71667	41.23042	55.34475	6.85633	10.79598	53.14257	6.54558	1.00000	7.75791	1167.69471	-8.66667	4.96107	8.77238	8.94701	14.41015
7.15401	1.91734	8.08197	-98.15529	55.18748	29.04821	6.74997	9.35118	57.31235	6.36108	1.00000	7.91505	1106.98776	26.18924	6.26079	2.24978	10.45397	7.18651
8.29723	6.89342	4.87879	16.43915	56.77293	38.99644	9.53307	7.99972	71.70200	6.75781	0.00000	8.50965	1155.66095	43.50891	8.61648	0.74191	8.91243	14.58991
6.56302	5.50253	7.89650	32.6178	42.96721	44.56095	10.35256	7.82530	69.56454	6.15730	1.00000	7.69984	1174.36780	46.65581	6.23969	0.63324	8.47863	5.72360
6.63452	8.80512	7.30001	39.28333	65.66372	43.19286	7.63822	6.92429	37.75745	5.52468	0.00000	6.95100	1113.88432	-10.33333	8.19238	0.50361	10.79578	34.87021
7.44705	7.83838	6.58258	48.26258	54.09017	78.96891	8.39773	6.03049	38.29415	8.95696	1.00000	7.39369	1191.52387	33.86419	9.50744	0.23749	3.78122	-8.99750
4.53962	5.11199	7.45413	-122.40433	29.82264	59.00333	9.50956	7.91592	88.77674	6.83391	1.00000	7.81674	1108.06767	37.71715	7.00297	0.54548	7.93299	-4.50316
6.21183	7.44653	7.13961	-89.66123	50.56572	44.42420	8.02675	6.57559	52.17657	5.71709	1.00000	8.16834	1117.02343	21.28306	7.49412	0.39892	5.03659	8.00937
6.34234	7.93954	8.85886	5.06258	48.88581	50.74200	7.76931	6.11433	58.23315	10.14774	0.00000	6.37314	1167.85485	7.50251	7.25902	0.22786	8.57827	28.69584
8.95647	7.39918	6.64282	-97.54667	47.15210	41.50120	8.57394	6.75187	60.70546	8.37097	1.00000	8.05299	1108.64527	30.5427	7.52379	0.44046	6.50574	15.91766
7.76829	8.03966	7.27422	-79.59415	47.74398	67.76662	6.03199	8.48360	55.96748	7.79548	0.00000	8.42019	1181.95423	-2.13404	4.44410	1.02752	10.69736	22.79445
6.73572	9.76432	12.49850	117.33333	44.55472	56.25038	8.91351	4.88024	89.04610	7.72836	1.00000	5.31951	1150.49041	34.85	8.50630	0.39237	8.31543	3.78520
8.97394	8.09793	8.06453	120.03308	35.71126	61.89573	8.51282	7.17876	55.81146	8.24929	1.00000	8.96832	1100.36928	28.88162	6.94282	0.52533	6.92335	14.65573
7.16056	8.65341		79.5286	39.97816	53.23905	6.82283	5.12799	79.59984	8.97202	1.00000	7.48893	1136.70144	29.22254	10.32670	0.27507	5.64196	13.79076
7.19624	9.60472	6.66042	122.8637	62.71972	38.72743	6.96780	8.64402	62.73168	7.68006	0.00000	6.79441	1171.08891	9.3337	6.21282	1.25673	7.82442	23.46369
5.41066	5.83918	8.62065	123.89071	44.02052	30.29329	8.32593	8.42994	62.85187	5.95219	1.00000	7.39468	1120.54997	10.31672	6.51033	1.07632	8.43068	32.00127
9.14775	6.31988	9.17842	99.89166	17.16618	46.16003	7.56555	9.78234	51.49432	8.23623	1.00000	6.09728	1130.24933	15.46063	5.77683	3.41430	8.30440	10.44632
6.47189	8.32702	5.95002	-93.75018	25.29720	45.15127	10.03400	5.70313	67.00135	7.21384	0.00000	7.79462	1126.75233	32.52515	12.16376	0.28865	8.69951	5.51349
7.31860	6.30036	7.84685	-121.75689	46.22321	51.43289	10.18537	6.87650	33.37908	6.47137	0.00000	7.46556	1178.87510	36.91023	6.89559	0.44839	10.20042	14.12145
7.54798	9.58560	4.58456	10.58082	58.32215	61.60460	6.32960	9.18560	66.73273	5.77560	0.00000	7.87036	1126.57842	35.72917	4.77626	2.05336	8.67006	10.21759
8.02144	7.63521	8.04039	-93.71133	29.87085	55.16564	8.94842	6.23192	61.72628	7.51640	1.00000	7.45972	1176.89950	41.57721		0.49498	6.85395	12.75166
7.34843	7.42849	5.98927	104.09701	50.83717	70.13540	10.31166	5.43298	69.27893	7.06994	0.00000	8.28146	1075.21108	-1.26424	8.26805	0.28239	7.98789	17.70739
7.27719	6.64620	6.87264	6.26667	69.69039	61.11028	10.30964	6.00489	40.93663	7.28876	1.00000	7.53461	1112.02909	51.21667	5.74345	0.36881	5.07013	10.76142
7.52336	6.45817	6.52238	-71.29144	35.76479	76.43828	10.72341	7.05686	66.10340	7.14950	0.00000	9.88703	1078.09044	41.54566	8.00836	0.37602	8.66680	0.34595
6.77811	7.68054	6.33058	0.30367	49.75635	65.15243	5.05096	9.32264	59.92673	7.79587	0.00000	8.86556	1145.00839	51.38673	4.73369	2.17740	9.45755	13.15632
7.54322	6.86044	6.56404	27.06365	75.71318	45.74385	8.33924	5.51380	39.23287	6.99542	1.00000	6.40624	1092.74549	50.18545	8.37441	0.30062	5.51567	4.36010
8.49719	5.84782	8.32705	5.51978	32.91211	43.41517	9.78506	8.59884	65.75280	6.64978	1.00000	7.03150	1113.23638	51.44889	6.40312	1.18440	9.08350	3.68000
5.08202	7.98758	9.48696	-77.03116	46.28393	37.07522	8.99389	8.75768	76.89293	6.89526	1.00000	8.02611	1192.21065	3.8801	5.72578	1.39560	7.53272	7.71316
7.15092	9.35551	4.02389	136.61667	50.75333	25.34111	5.94659	8.94012	60.92083	8.76262	0.00000	8.31777	1130.62866	36.53333	5.27425	1.47125	7.66371	16.17831
6.49537	4.97572	8.90957	0.75	55.89166	62.16499	8.78884	9.80140	42.16015	6.47432	1.00000	7.47360	1083.96684	52.41667	5.82999	3.41802		15.58631
6.15552	9.67997	5.54483	123.33471	51.71040	54.60658	7.70922	5.50571	51.74347	5.57842	0.00000	6.77993	1155.62195	8.56697	8.81091	0.24955	8.81220	27.47052
8.84409	6.04342	8.31069	-77.37331	44.10325	45.72202	8.73383	7.85386	40.06710	7.62999	1.00000	6.91087	1198.06930	37.60876	6.87620	0.76946	8.34463	23.55981
7.34471	4.84615	5.69956	4.86667	44.49813	45.47637	12.07594	4.02356	38.68797	8.14956	0.00000	6.47878	1093.36832	45.51667	6.74737	0.31653	8.51327	34.09921
7.23184	9.78907	6.03834	10.78222	35.08310	46.30178	8.62847	4.50297	48.63220	5.70620	0.00000	7.77746	1190.75330	36.46917	11.10851	0.24334	8.66656	17.55230
7.73047	6.90581	9.38081	-87.882	30.42326	31.69735	7.58368	8.93893	51.51222	5.98771	1.00000	8.47979	1145.22599	41.85059	5.98796	1.56164	7.84888	19.90839
7.22110	9.24302	5.75858	6.26764	60.31170	54.03337	6.35580	8.41917	52.13999	7.46063	0.00000	7.14784	1175.13779	4.92675	6.97464	1.15336	6.98532	18.52108
10.35743	8.75580	6.79137	112.19028	62.44994	69.01801	9.47936	6.63548	77.34780	5.73213	0.00000	8.85946	1181.14892	30.35028	10.17272	0.53867	8.41726	10.93607
8.09250	8.03959	11.46412	121.12251	69.98331	34.99746	7.79294	3.08612	70.65666	6.34661	1.00000	8.10361	1058.09452	14.62578	8.44724	0.32694	7.40822	-5.03839
8.14842	9.49144	9.42665	-13.2356	57.74555	54.71874	8.52767	5.99381	26.78193	7.39000	1.00000	8.50138	1136.22785	8.48714	9.67986	0.38953	5.68835	22.27282
9.31282	9.39442	8.71402	-5.22126	63.05172	41.72213	8.37507	6.00128	57.20656	7.31165	0.00000	7.76660	1148.10304	33.43443	9.75079	0.41999	10.51695	16.38112
6.16887	6.93295	9.42557	137.5	50.40614	54.51129	11.17153	11.60530	60.72072	8.20679	1.00000	6.45357	1161.58887	34.9	5.45630	19.12494	8.72362	26.21920
6.95465	10.30164	10.52131	13.31783	40.52304	33.35830	10.22646	6.76673	74.94416	7.02389	1.00000	4.77410	1115.11446	52.61131	8.77946	0.14832	6.12058	12.25909
7.70150	6.91962	9.78383	9.85	57.80353	42.66114	6.48754	10.14527	51.32655	8.23469	1.00000	7.92006	1080.58707	53.63333	5.68406	4.59606	8.31649	13.01685
8.93166	7.20801	8.22029	-122.86705	44.11837	64.90436	8.73191	7.74802	58.72009	7.39066	1.00000	8.46490	1145.59488	45.49428	6.67084	0.70009	7.21728	5.22546
7.52389	5.06914	8.91317	-88.3162	35.01682	30.15065	7.40260	8.81063	69.41367	7.98100	1.00000	8.63104	1069.79492	42.24113	6.14968	1.30961	8.99723	14.12441
7.03643	6.19864	9.74317	75.11937	73.79610	53.92867	7.92979	10.13088	49.48086	6.88043	1.00000	7.42253	1056.47146	20.88098	5.63305	4.72483	9.40063	-1.77672
8.16519	9.17733	6.65223	-6.00137	63.60465	24.23143	6.27542	8.24870	46.13743	7.65769	0.00000	7.62097	1089.43633	33.42585	5.81500	0.88782	8.24907	29.63821
9.30400	7.61876	7.80389	115.8614	83.51489	56.93690	7.84518	4.48707	49.95759	6.57511	1.00000	6.73578	1067.93683	-31.95224	9.60042	0.20238	5.16229	3.92014
4.74443	8.34542	8.33588	-1.29772	49.46681	56.85299	11.41432	7.72899	53.67991	9.25668	1.00000	7.20128	1105.10398	50.76306	6.69354	0.54745		27.90002
7.60635	7.10104	4.99422	4.74161	29.76234	46.96196	4.89041	9.47527	48.01519	9.06450	0.00000	7.08271	1189.24395	7.62789	6.73407	2.55514	10.40584	9.36244
6.75741	9.89948	8.65291	20.91361	41.39294	63.04772	9.29314	7.36532	53.82441	7.58071	1.00000	5.68398	1120.84030	41.92361	9.26287		5.21634	24.03529
7.98858	11.02849	12.81220	-74.96933	54.92168	63.84613	8.83819	5.04045	61.21752	6.97722	1.00000	6.62878	1121.20782	39.71734	10.91082	0.29349	7.90643	12.52671
7.72522	10.93488	7.43938	13.29371	36.40567	68.46670	7.24736	8.97375	38.82870	6.13387	0.00000	7.53352	1120.74173	52.53048	7.82094	1.64391	5.82783	30.41759
7.99331	7.23657	9.48372	6.26764	44.57672	78.67956	7.98453	9.06994	46.39143	6.50200	1.00000	7.03401	1186.26591	4.92675	5.54323	1.70579	8.71469	26.01688
5.87494	9.95080	6.14052	-87.93341	56.30004	51.02606	7.31261	5.42146	54.30601	8.56393	0.00000	5.52776	1169.20476	42.55308	11.38002	0.20750	10.55606	19.56545
8.09904	8.40880	5.44078	128.9889	58.83936	63.02264	9.02439	5.20623	63.70696	8.02835	0.00000	7.28694	1186.26922	37.1759	7.33720	0.38592	7.90340	13.20167
8.45942	7.33518	5.31643	11.37703	52.58159	57.37102	5.07552	8.86366	42.89698	7.53306	0.00000	7.12844	1103.01408	48.06919	4.11574	1.55169	11.19936	11.23645
8.35886	6.60435	6.50855	-6.00137	48.56631	44.78950	4.37339	8.61592	44.80630		0.00000	5.94426	1060.10109	33.42585	6.43990	1.11957	10.08274	1.89327
7.78125	5.51654	10.56240	51.0193	44.34366	39.07388	6.37243	10.41695	66.72581	5.97680	1.00000	6.53331	1059.40877	35.6803	5.11820	5.99735	10.24798	28.95765
7.98392	6.90870	7.95182	6.10237	67.09366	68.23943	8.54450	8.04203	54.30205	8.60669	1.00000	7.91243	1127.25106	46.18396	6.77885	0.82958	7.07108	-4.40847
6.98090	7.98614	6.28835	114.51667	41.90051	44.65081	4.98024	9.10451	53.18154	7.01568	0.00000	6.16017	1129.14511	33.78333	3.54205	1.98289	10.16222	14.50642
8.37914	6.71651	5.75938	-74.26419	25.32359	64.35902	9.59481	6.68978	25.19601	7.17922	0.00000	9.05809	1192.00252	4.73245	5.67494	0.49927	8.68047	21.51696
9.37127	5.31300	5.51751	27.18052	56.56287	47.93408	6.98177	4.38165	33.73734	8.27248	1.00000	6.05323	1123.25096	39.12074	7.64168	0.27953	5.38436	15.72206
8.16988	8.53381	7.83174	68.21204	43.93852	44.22005	8.15894	5.94095	62.75471	9.25088	1.00000	7.69727	1149.94023	27.55898	9.66540	0.42830	5.22946	22.17795
8.97528	8.16209	7.68942	91.84128	61.41990	52.03366	8.77529	6.62784	49.33671	6.95507	1.00000	8.17831	1106.77258	22.83957	7.99206	0.41194	6.24397	21.69621
8.03023	6.44762	6.99302	-111.89903	42.45578	33.27726	6.51173	5.34209	81.86010	8.26392	1.00000	8.00027	1180.22354	33.50921	7.23881	0.19926	7.14108	-4.79288
8.26917	6.96564	8.77659	77.40858	35.83290	53.53083	9.03875	8.12967	59.72797	7.06368	1.00000	8.47693	1129.51943	24.05979	6.06769	0.77636	8.25460	2.51057
7.93096	5.27904	3.96179	-2.01111	52.09364	23.06615	11.19425	6.71243	51.03942	7.60272	0.00000	8.61796	1196.53692	52.66277	8.63038	0.34766	8.33027	17.85258
5.62022	7.00281	4.19202	-97.35992	38.40888	54.52384	9.28194	5.29625	59.74725	8.14704	0.00000	7.43590	1055.70289	19.8173	6.52862	0.34291	8.42393	-3.90900
5.21527	5.85331	5.82691	102.56365	50.67931	60.32643	7.58776	5.66914	75.93904	8.33630	1.00000	8.23280	1175.59715	13.65805	6.70541	0.28175	6.41696	13.86645
8.93706	9.21959	2.84238	-2.98884	61.36990	37.27011	8.60167	4.84549	64.56635	7.72658	0.00000	6.38320	1096.70004	43.32686	8.04650	0.49497	6.06114	20.52923
7.93603	6.55723	8.51445	99.89166	32.05778	43.12767	9.39333	9.29165	63.65746	6.36705	1.00000	7.88494	1159.64737	15.46063	6.46415	2.24239	8.33878	9.53162
9.23626	5.16508	9.36583	33.72798	61.77262	57.70043	5.85967	9.86362	49.95560	8.65505	1.00000	8.64934	1063.17348	53.53395	5.31412	3.51444	8.52816	19.54577
7.13519	9.55045	10.04199	-121.75689	77.43645	54.50759	9.22952	6.36744	78.77403	7.47270	1.00000	7.38288	1071.01220	36.91023	8.87321	0.41627	7.12158	27.97672
7.92664	8.33397	7.86546	-77.03116	46.23836	60.56169	9.14479	6.92540	68.32522	7.10251	1.00000	8.46269	1055.79334	3.8801	7.57522	0.40631	5.30194	8.31897
6.54713	8.72135	7.10720	-93.11308	72.96723	53.87472	5.96345	10.45866	53.94813	6.03886	0.00000	7.20072	1125.70348	16.75973	5.49966	6.19339	10.38832	22.83237
6.37859	9.71064	6.00147	20.91361	55.97489	48.39430	7.47671	6.54906	60.43287	6.65737	0.00000	8.59737	1178.35821	41.92361	6.37250	0.29790	8.13114	9.59117
8.97193	8.87950	7.92106	-71.10077	59.14370	63.61494	8.47575	6.31901	66.02235	8.14560	0.00000	8.29361	1098.71336	18.20854	9.74643	0.38820	10.57017	15.95884
8.38645	7.25841	6.79724	39.8302	33.66892	46.69178	6.27358	5.91176	57.41681	8.00943	1.00000	8.38403	1111.19821	64.5635	8.99966	0.44626	5.83795	6.15081
8.75654	7.62120	6.57136	-1.60452	38.96622	42.95434	5.48774	8.27284	44.31830	7.21768	0.00000	6.07191	1115.25380	42.06166	5.55399	0.95288	10.24009	10.78799
8.44968	7.76000	6.34219	11.37703	69.27916	34.08308	6.58742	8.83948	52.35959	8.01256	0.00000	10.06990	1097.48819	48.06919	6.64474	1.56307	10.77836	20.04754
7.59324	8.57045	5.30694	69.01354	47.06917	35.85511	3.91991	10.50022	81.53217	8.85895	0.00000	8.41305	1169.07944	38.55632	5.32539	6.47639	9.11058	9.53278
9.63095	6.86086	8.23108	-79.00453	74.13421	54.45294	10.25772	8.08557	56.84389	5.59329	1.00000	7.80490	1178.92012	-2.90055	6.89645	0.86403	8.74025	7.93738
5.95411	8.96231	9.23302	-78.19444	45.00464	51.87892	7.71572	7.32496	41.30440	8.09544	0.00000	6.91015	1199.50420	38.91817	9.32026	0.43683	12.08700	4.17554
8.92484	6.20815	5.41909	30.96755	41.54122	54.23035	4.83469	7.51372	41.68223	8.94438	0.00000	6.08517	1129.18464	49.07866	4.85575	0.56640	10.35330	4.69825
7.41810	7.33660	7.41353	4.25633	60.49072	48.32267	9.71777	7.83694	56.75222	8.13723	1.00000	8.97214	1136.07278	51.21187	8.07496	0.67511	6.83958	17.60683
7.39303	10.99391	10.89062	-2.01111	42.38845	50.19972	9.73227	7.19694		8.25489	1.00000	7.58681	1077.66226	52.66277	10.14327	0.37628	7.91789	-7.86422
9.11195	8.58946	7.82584	48.26258	71.80667	75.51566	9.44663	7.41050	64.16096	6.47885	1.00000	6.95372	1164.12673	33.86419	7.57436	0.34407	7.10308	13.43017
7.63618	9.95698	5.97937	-50.19556	34.38919	65.34392	6.51580	8.78962	59.54265	6.90984	0.00000	7.50128	1053.13860	-19.72806	5.53807	1.34257	8.10472	20.21176
7.20525	7.49846	3.68074	5.4384	60.43940	43.82731	4.60391	9.53728	55.97715	7.44364	0.00000	6.77068	1071.56162	43.2907	4.29430	2.69473	10.32290	-2.64727
8.21449	10.28291	8.86313	47.31667	57.35950	35.94952	9.15755	8.19849	68.63197	8.82183	1.00000	6.26470	1194.28077	-19.65	9.28775	0.88501	6.51301	18.09897
9.13884	9.96933	9.81661	2.44892	52.55646	58.89257	9.27036	7.31552	50.10065	6.55665	1.00000	7.40927	1053.04020	48.98693	8.87897	0.61465	6.96117	14.67709
6.39449	10.24849	13.84464	-76.72803	37.21377	34.02981	8.59365	4.37102	32.31852	7.11459	1.00000	7.10718	1146.73095	39.32288	8.68328	0.24291	8.51880	8.82365
7.45495	8.34426	9.20362	114.51667	33.89849	49.59499	9.30513	7.61825	48.42072	7.32805	1.00000	7.05682	1150.31777	33.78333	6.66462	0.57017	7.73287	4.98377
6.13241	5.55677	8.18078	3.1631	21.16796	49.48400	10.07969	8.94263	33.18678	6.59253	1.00000	7.52286	1115.35020	41.91738	6.59133	1.59347	8.48564	7.85603
8.05443	7.52690	6.84459	117.33333	54.10949	46.45454	8.12832	6.49458	64.08027	7.72296	1.00000	6.29805	1182.36997	34.85	7.42486	0.36894	6.43947	0.81117
