C2H3NO5	warning	PAHs	longitude	latitude	H2CO	CFCs	TEMP	PRES	NOx	NH3	O3	CH4	SO2	Pb	CO	PM2.5	PM10
0.07083	1.00000	7.71839	-8.2194	43.48961	37.98281	68.22996	25.90560	1085.53176	5.84382	5.34037	6.31815	6.77546	7.69041	48.09648	6.79825	6.49155	6.53430
0.05989	1.00000	7.00940	115.88782	-32.05251	62.67107	62.13067	19.21216	1096.21903	7.06716	5.63752	5.30757	9.55752	9.38685	30.83952	6.96634	7.85445	5.36768
0.05423	1.00000	7.07748	75.11937	20.88098	36.78731	62.32639	9.94931	1145.23094	7.94993	6.83873	6.03120	9.81162	9.07258	64.97709	6.97511	6.23578	2.99983
0.05748	1.00000	6.53987	78.27539	12.95629	47.19901	20.87918	10.37099	1187.71113	5.54048	6.68789	7.97249	9.16708	5.08882	62.92503	8.25866	7.67664	6.34594
0.08314	1.00000	8.59870	-85.76942	39.78504	49.69703	45.11646	9.15850	1096.89156	7.18963	3.78743	9.12175	9.50510	6.59632	36.36756	7.01386	7.33270	7.26481
0.08611	1.00000	7.24001	114.51667	33.78333	37.22422	63.12353	11.88085	1107.17021	5.82615	7.20328	8.72395	9.74535	6.73067	45.50315	5.95657	7.32661	6.74874
1.07068	0.00000	7.32969	115.04814	30.24706	45.25227	36.63653	16.15608	1092.39936	8.33127	4.94947	8.81058	8.21856	5.24608	74.71101	8.32419	7.31486	10.52211
0.07571	1.00000	5.80851	10.98461	48.35693	39.69550	23.86913	23.30651	1130.55077	6.71217	6.40584	6.38243	8.10659	8.43807	62.22795	7.40517	7.17513	6.31929
0.18109	0.00000	7.04439	-93.11308	16.75973	64.14431	38.08719	15.48868	1121.11886	8.87468	8.27826	5.03493	10.07038	4.27688	41.36110	8.65427	6.47946	8.28635
0.21822	0.00000	7.80839	-47.53028	-22.45667	37.32502	45.15376	36.69323	1146.15883	3.20435	8.29904	10.31655	5.96537	5.97634	48.14440	7.18542	8.67265	8.86051
0.33237	0.00000	6.63505	-87.882	41.85059	26.15453	46.38356	24.79845	1066.01068	6.13979	9.57673	4.16901	9.29788	7.22049	42.28115	6.74260	6.32922	9.19398
0.17486	1.00000	7.16251	120.57224	15.72892	44.48888	47.24191	40.61489	1109.49951	5.16669	5.95670	7.37374	8.12127	5.93984	40.01470	7.80268	6.92178	8.42810
0.10546	0.00000	7.16402	26.01649	44.43579	36.09751	67.89766	13.75709	1196.31354	7.77026	9.01503	6.14806	9.86521	7.18365	28.91732	9.09679	7.39734	7.33013
0.58615	0.00000	9.12672	129.96972	33.4425	55.54337	48.98705	33.46318	1190.54816	5.59187	6.58970	10.89407	8.52815	5.26744	39.07415	9.24391	6.36214	9.86998
1.01691	0.00000	5.92579	-101.2591	21.01858	43.33753	15.07089	18.73924	1106.30131	7.41195	4.76141	6.85034	7.97819	6.72919	56.99726	8.04475	7.63529	10.44892
0.03840	1.00000	8.41755	0.47713	51.39323	34.34543	46.59810	21.23765	1060.14324	3.93255	3.45670	10.65885	8.68386	8.64268	43.94928	6.19418	8.39956	5.24900
0.09254	0.00000	7.43971	6.74549	49.5099	59.19357	56.53615	14.64061	1177.07725	5.28846	5.38715	10.54734	5.92808	6.51956	76.67629	5.58692	6.18073	7.09314
0.86148	0.00000	6.51605	99.89166	15.46063	37.55758	30.94240	11.65317	1060.54767	8.97854	4.91272	7.59084	7.19734	7.42847	50.19372	6.55070	7.77630	10.31183
0.21029	0.00000	8.33635	28.19028	59.37722	53.08930	42.37702	21.66116	1149.31550	7.68678	8.83940	6.29976	8.61567	6.01095	81.30311	8.83917	6.26929	8.62110
0.07307	1.00000	6.59246	-79.00453	-2.90055	40.54757	49.90861	-0.23460	1060.84003	3.48919	6.15088	11.29247	8.04746	8.63385	66.38999	8.07181	9.42821	6.11856
1.16134	0.00000	6.92415	-60.93173	-31.4488	48.69084	19.83036	19.29643	1089.20796	5.77139	6.52928	10.09439	9.33863	6.50694	43.10794	6.55107	6.79082	10.58020
0.71147	1.00000	9.17776	0.47713	51.39323	58.24652	67.01400	33.89412	1139.51236	5.28430	4.55137	6.00759	8.17757	7.64836	68.49802	6.58309	8.28251	10.06934
0.06557	1.00000	7.50010	122.9666	10.7375	61.07237	57.61244	9.56270	1075.36577	3.38224	6.93430	6.11323	9.92061	9.20013	53.43305	6.29725	7.80187	5.27427
0.06349	1.00000	6.58609	97.01124	17.30858	61.93428	64.69356	15.79521	1115.21187	4.28426	8.11078	8.77979	8.11682	6.04317	50.40170	5.97828	6.77464	5.51053
0.12344	1.00000	6.28739	12.53463	55.67938	58.64738	47.28127	16.61355	1185.15653	6.35128	5.80956	6.26153	8.30627	7.44525	54.62852	6.45509	9.02111	7.91749
0.08615	0.00000	7.30557	29.00974	-24.19436	48.65631	43.03508	2.54707	1092.06945	9.42717	8.39140	7.15473	10.31531	6.61984	40.73538	7.15679	8.54058	6.86891
0.16417	0.00000	5.51514	7.2278	50.64336	47.58250	33.05730	2.89929	1176.21082	3.50231	8.31498	8.22905	4.20802	5.81205	57.06361	7.89939	4.59553	8.37915
5.44999	0.00000	6.11958	-76.51552	39.32011	51.72594	18.97906	14.67320	1070.77081	7.90757	10.19714	4.22000	6.25373	7.15853	48.43875	7.04274	7.66023	12.17630
0.05282		4.80237	-122.24092	47.4943	14.16902	35.51716	24.70861	1193.26434	7.61634	7.68674	6.13159	8.81715	4.43852	61.27801	7.55834	5.74276	6.02344
0.11253	0.00000	8.38794	-95.63079	31.76212	34.18838	45.66383	5.37170	1084.54531	6.39856	4.97203	8.97667	6.42389	6.00565	33.11674	7.26229	8.48117	8.03095
0.04809	0.00000	8.16549	-8.2503	37.08819	49.02770	35.08338	12.85840	1129.74649	9.58091	6.44219	6.25882	11.86618	4.05355	45.49404	8.25860	7.09003	5.62736
0.06589	1.00000	7.60427	24.14662	65.84811	34.23362	32.15201	29.69393	1188.07648	5.25926	7.28799	7.77839	9.76449	6.66870	31.22971	6.98709	8.70928	6.41588
1.98483	0.00000	8.63581	-96.72365	17.06542	78.73565	53.36227	12.97568	1065.51369	5.85476	6.18542	6.91907	8.81154	5.29608	56.18897	8.56750	6.38892	11.15804
0.06596	1.00000	6.88301	-79.00453	-2.90055	38.45916	60.39556	14.14543	1098.48419	6.55774	4.50495	5.25421	6.46658	6.41109	53.73726	9.89315	7.29114	5.05598
0.07965	1.00000	4.57581	-46.99583	-22.97056	57.23932	63.68569	26.49265	1142.91462	6.31207	4.10207	9.12699	9.75523	8.19416	59.23048	9.29677	8.05051	6.41158
0.09871	1.00000	6.47479	102.3278	2.2139	40.58019	42.19025	16.88949	1172.27660	6.03176	6.17130	6.91529	8.06308	9.70505	56.76603	6.35544	8.59905	7.69085
0.05982	1.00000	7.61787	18.30056	50.5107	49.40534	40.97967	12.30621	1093.25393	6.53945	4.57420	8.57738	9.26869	4.65575	55.74255	7.18834	6.71217	6.74602
0.25464	0.00000	7.25340	-60.93173	-31.4488	34.50659	53.96751	16.39326	1082.04222	7.63851	8.78907	6.04612	8.25244	7.32228	64.09721	6.29369	6.27754	8.75753
0.04708	1.00000	8.86626	-1.47217	53.46506	46.40609	11.26512	19.43595	1165.46343	7.18300	7.58798	5.74074	8.46366	4.30281	52.36714	6.81050	6.38635	5.19288
0.07459	1.00000	7.58460	100.04427	13.8196	53.34728	56.75840	14.03674	1065.77664	4.92063	4.64240	4.15438	7.42177	10.34477	47.40972	8.01365		6.17544
0.03040	1.00000	7.88255	26.01649	44.43579	60.52828	51.39711	12.80675	1054.36644	3.46954	7.29608	5.48885	8.31375	10.14352	51.57915	8.52729	8.27536	3.51040
7.30764	0.00000	6.39231	43.91385	54.03876	37.98915	60.54706	17.81744	1179.12929	7.73637	8.33320	4.07138	8.07345	3.64898	54.67987	5.25248	6.62499	12.47041
0.08603	1.00000	6.86901	26.01649	44.43579	40.81162	38.01934	30.95825	1191.15776	5.83071	4.79175	6.06636	6.37008	5.45901	56.45529	8.04287	7.70054	7.11608
0.07720	1.00000	8.74693	-75.64963	40.24537	46.66433	60.24439	14.79969	1107.18047	5.30459	5.48325	9.28258	9.81557	6.42833	41.64889	6.17106	7.18865	6.72504
2.46152	0.00000	6.86639	16.50104	41.24264	26.88564	36.51544	26.63714	1129.71465	5.72923	10.59290	2.77426	3.91416	8.42623	68.91718	6.48058	5.96753	11.36570
0.06529	0.00000	7.85424	-73.25383	-3.74912	56.60327	62.95057	25.69461	1132.14506	6.47082	7.12673	7.85550	9.12604	5.16107	61.87245	7.04719	8.25888	6.50246
0.26234	0.00000	8.07802	-71.29144	41.54566	49.54288	41.96287	14.79170	1184.91758	5.98140	6.66456	8.16579	5.21814	6.11164	51.85047	9.46553	7.18952	8.88664
0.07188	0.00000	6.94308	100.24529	5.4709	52.55898	51.02060	23.19400	1157.15220	3.40226	6.81225	8.42856	4.96218	5.59985	56.50925	7.69231	9.37338	7.26227
0.43252	0.00000	5.00349	-63.90389	-8.76194	41.22070	49.59583	22.05986	1056.42301	9.98307	9.82441	6.49485	7.44058	6.30910	47.37830	6.98801	5.73507	9.54767
0.09963	1.00000	7.58226	43.91385	54.03876	44.55516	38.90744	21.33673	1142.84062	5.38552	5.66423	5.82620	9.02137	9.60524	45.92507	7.05527	7.48110	7.41908
0.05922	1.00000	7.49690	79.87116	6.84019	42.67979	58.06041	23.94962	1088.30139	7.33534	8.35762	6.99205	8.06271	4.92898	38.86226	6.68468	6.70894	6.09836
0.04638	1.00000	6.01379	26.01649	44.43579	48.62477	22.28585	22.32907	1161.42727	7.92362	6.47911	7.09168	7.68082	8.77924	56.86949	6.28785	7.54828	5.31898
0.05264	1.00000	8.08756	-88.42814	42.16808	37.30016	35.69883	21.48304	1126.38191	6.81801	6.56581	6.41031	7.48665	4.12382	52.86555	7.44297	6.90288	4.70317
0.46230	0.00000	9.08240	-4.0573	55.82737	56.62723	59.79103	33.94815	1137.28981	4.44182	7.16769	9.60873	7.70384	7.12361	53.07574	7.52990	9.00783	9.56750
0.06406	1.00000	7.70910	105.89333	34.56861	32.33778	37.52735	16.08293	1172.09171	6.21319	7.49452	7.44140	6.89123	4.23928	39.04894	7.39966	6.74953	5.16583
0.10892	0.00000	8.27923	-123.02621	44.99012	44.23775	48.27145	11.41657	1165.67100	8.38778	3.41613	9.00206	6.50694	6.40690	54.01875	7.03406	5.45722	7.69062
0.07570	1.00000	8.51898	36.25361	47.48444	77.92138	52.19295	19.31862	1151.80769	7.18177	4.24077	5.28838	7.27961	8.05179	51.88428	7.65294	8.72973	6.77586
0.46612	0.00000	8.62292	151.08057	-33.79176	48.90776	42.13108	29.43573	1146.07847	6.00720	6.87618	8.11514	6.00217	5.70321	50.51713	6.34028	7.83916	9.61774
0.09363	1.00000	6.94726	43.2379	50.06	41.80572	55.98610	8.99493	1141.91682	9.31009	8.56202	7.44352	8.86636	6.80567	60.12701	7.36615	7.86843	7.56781
0.08799	0.00000	7.27700	-2.68333	43.31667	34.77371	47.72658	12.37065	1139.17164	6.97984	8.59448	6.89036	8.81258	7.30747	54.71940	6.46286	7.10691	7.36134
0.17927	1.00000	8.82248	-71.10077	18.20854	39.21516	49.46000	14.79452	1199.97085	6.08650	6.23811	7.15238	7.39415	7.08055	56.56370	8.13122	6.85417	8.35370
0.68260	0.00000	7.91314	-46.99583	-22.97056	39.50145	38.87029	17.64511	1183.84449	10.37052	3.31843	7.79691	8.34118	7.83662	55.36722	9.68460	8.56909	9.97391
0.11393	0.00000	8.45757	136.84186	34.4833	55.72021	47.46020	7.71855	1086.00428	4.46613	7.33982	9.55458	4.72000	3.20545	39.56635	7.74092	8.30907	7.97775
0.14995	0.00000	7.64349	34.86563	31.92923	79.41397	52.35256	-7.62709	1051.10865	7.50081	8.56601	4.74699	9.26509	5.28402	80.47170	7.32437	6.26770	8.14135
0.06009	0.00000	6.80065	98.19151	14.0823	27.60954	46.41937	15.80992	1154.02267	3.56324	8.10843	9.26141	3.22350	5.19698	50.73528	6.69581	6.89971	6.97360
3.08047	0.00000	6.59459	-94.91386	17.94979	62.85165	65.99760	27.40213	1051.46943	7.24873	9.35134	7.39807	9.17721	6.70985	57.05550	6.03121	7.18138	11.58566
0.07195	1.00000	7.74178	-88.42814	42.16808	35.13315	27.34505	1.77497	1114.23890	6.98797	6.05648	6.67627	8.83123	7.49012	69.30573	7.15703	7.77002	6.59191
0.07922	0.00000	7.64494	28.19028	59.37722	44.61699	58.54024	39.52337	1099.18117	5.63195	8.73002	2.82811	7.09429	7.10121	49.19490	9.13367	6.22189	6.51722
0.05127	1.00000	6.39955	-73.47429	40.68066	55.09592	55.14439	17.64675	1170.85947	7.63493	4.13759	5.89212	10.16252	4.50735	43.26669	8.09894	7.50659	5.42869
0.23509	0.00000	6.43066	-0.29825	51.39148	60.46399	58.03981	30.75651	1065.50680	3.92200	7.39107	8.24511	5.70713	5.49133	70.80153	6.56801	5.58807	8.76406
0.35201	0.00000	6.01561	-71.05977	42.35843	56.29924	35.87939	25.22866	1174.15327	5.73807	6.05444	7.33864	6.47558	7.52739	71.20186	6.61046	7.55657	9.29022
0.04308	1.00000	7.22531	78.27539	12.95629	62.64240	47.51310	3.02697	1166.91772	6.95485	3.72136	6.80067	8.00320	3.62369	28.97455	8.09439	8.03079	4.86038
0.83896	0.00000	8.38584	10.18527	47.98372	43.95788	53.67894	22.94591	1106.23447	5.61249	5.79876	7.54678	8.32813	4.98490	53.51120	9.49508	7.06325	10.25960
0.08328	0.00000	6.91360	2.45012	48.90982	45.39004	33.64747	14.95303	1159.34536	5.85611	5.27164	10.21871	5.20587	7.01045	86.36831	6.87735	6.29311	6.90450
0.05489	1.00000	7.36698	-37.03861	-10.90889	17.01535	33.55090	-3.02639	1117.45167	7.52758	3.01372	7.35445	10.23580	5.03559	50.42253	6.37667	6.13618	6.34927
0.72132	0.00000	7.62604	111.73861	35.20889	41.34976	48.86769	-6.62699	1055.98190	6.30268	5.34745	10.29600	9.22669	4.98690	58.64842	8.06197	7.28879	10.07822
0.07429	1.00000	7.75181	-81.77285	28.54944	54.35252	65.11606	22.41946	1106.85317	5.12448	6.77889	8.23717	2.67564	7.21954	35.45285	8.08123	8.13748	6.55234
0.71234	0.00000	6.89443	140.72287	53.14657	40.32121	30.56354	20.93505	1115.71043	8.08710	8.55390	5.91627	9.65280	5.11206	46.36883	7.04883	6.07630	10.07243
0.07700	0.00000	6.89262	34.8732	32.05971	38.57628	57.69137	14.68197	1119.67320	7.76327	4.03118	8.79078	4.72519	4.70872	58.43447	6.70779	6.10732	6.68080
0.09927	0.00000	8.64297	75.35927	12.04161	57.00824	49.26408	19.17703	1192.81741	7.91886	5.25861	6.22238	8.53605	7.73585	42.76007	7.87355	8.19357	7.24751
0.07609	1.00000	6.68925	-46.99583	-22.97056	65.41289	27.62847	24.58925	1141.61084	6.57115	4.73972	5.52782	7.93121	7.22060	29.44316	6.53814	9.61161	6.58604
0.06886	1.00000	6.36924	47.31667	-19.65	55.51931	43.93376	10.35367	1116.59274	4.13674	7.08835	11.79683	7.36547	9.50278	48.85477	9.16476	8.04757	
0.08108	1.00000	6.68856	26.01649	44.43579	25.34505	55.73341	31.19875	1107.63387	6.58270	4.29277	4.85515	6.98013	9.35105	49.22342	6.75446	5.68357	5.73906
0.04231	1.00000		-60.47389	-34.64167	63.17524	48.17919	19.23255	1175.43761	6.91201	6.00425	5.30419	11.67444	10.72937	36.80301	9.35169	6.21689	5.32306
0.05764	0.00000	6.47330	3.50309	34.15429	26.14388	47.20023	8.04254	1129.04812	9.41801	8.49129	7.26045	8.45434	7.49761	51.70003	7.08557	6.65749	4.73821
0.66135	0.00000	6.90037	-48.59278	-23.7975	44.11353	39.61569	20.20699	1161.13285	7.26437	9.38086	5.11901	8.08615	6.82531	60.52675	7.41340	7.11770	9.96131
0.08419	1.00000	7.53508	85.83636	25.66795	38.81360	41.64120	1.69223	1192.21943	7.01569	5.65167	8.06442	9.38393	5.45639	46.91141	6.10608	6.82661	6.65229
0.09012	1.00000	8.02155	5.4384	43.2907	54.41938	22.33984	3.07137	1055.57371	5.34848	4.29241	4.65943	5.65500	8.44210	62.33562	6.54652	5.49913	6.99492
0.08217	1.00000	6.99636	29.41824	45.99194	57.77120	60.52624	-2.64148	1118.01778	6.16675	4.17628	8.79459	11.44793	6.94522	50.76007	5.42376	8.47567	7.41861
0.08218	1.00000	7.77519	135.21667	35.06667	32.68089	30.76325	5.06049	1130.00532	6.56283	4.72504	8.83987	10.34582	6.46985	53.35421	8.31739	7.53127	6.95113
0.08302	0.00000	5.86132	-76.70944	-11.94306	42.58785	47.12672	19.36194	1057.30538	8.87192	7.04575	6.44590	11.23331	4.40175	55.55165	9.20151	7.69257	6.85981
5.85487	0.00000	8.30534	7.36027	51.20219	54.32716	35.49121	13.61128	1190.34350	10.57539	8.84144	7.92360	8.45487	5.10293	56.53920	6.73327	6.61408	12.24852
0.06054	1.00000	9.22915	-75.64963	40.24537	54.56851	45.83670	5.48556	1060.19147	8.60760	4.86969	5.91914	8.15009	3.22039	54.76354	8.15641	6.10411	5.62626
0.03358	1.00000	6.33598	-84.62081	42.7392	53.11860	56.69746	22.22210	1053.36067	7.91006	5.73608	7.15575	7.83484	6.12781	43.51955	8.43082	6.34865	6.05341
1.41585	0.00000	6.74532	43.67663	53.53041	32.06075	25.49932	18.68300	1106.02890	9.35961	9.73895	6.98523	6.96095	6.90323	54.78468	6.90284	6.39132	10.78495
0.04173	1.00000	7.28039	117.81667	36.81667	47.08075	44.60533	6.90176	1122.07605	6.79323	5.26374	8.46641	7.75059	6.21893	53.34179	5.78002	7.11600	5.57800
0.15959	0.00000	8.95663	-76.88442	40.2737	47.68520	45.11820	17.93300	1171.24378	9.45943	8.13036	6.35927	10.63871	5.28572	50.79158	4.01839	5.56335	8.41342
0.62894	0.00000	8.95155	-8.2503	37.08819	48.44495	26.76266	13.45141	1157.20829	7.45505	8.58444	4.91437	8.80224	5.45308	67.20873	8.52881	7.34350	9.96924
0.30338	0.00000	7.46626	-47.1725	-22.57306	75.09495	43.33466	23.39051	1090.52990	5.94769	6.65957	9.41588	6.35972	6.26909	39.60082	8.22371	8.13247	9.14913
0.28769	0.00000	7.26856	-63.13414	46.23899	72.67386	30.60664	10.89697	1071.50608	8.78489	8.90135	4.64114	8.55448	5.80943	51.22001	8.06651	7.46523	9.16623
0.08155	0.00000	7.56925	40.17171	58.1908	41.93279	50.91874	17.28491	1173.67845	7.42678	4.46864	9.58632	4.98933	7.72024	56.38411	7.32793	8.05570	6.69523
0.02658	1.00000	7.58704	-72.22625	18.57677	67.46044	51.28374	9.34586	1137.38646	6.64375	8.61101	8.27496	7.34556	7.43453	33.05972	7.35282	7.29581	5.34997
0.07768	1.00000	7.30908	9.37082	36.08497	40.99465	43.23117	14.56189	1102.13261	6.81919	8.69819	7.92123	11.56341	9.29318	54.54675	7.20356	7.26554	4.68119
2.70893	0.00000	7.14592	4.07601	50.88506	32.08509	36.60083	6.92239	1073.80563	7.93017	9.97027	4.47515	6.80028	6.43725	55.75310	6.59680	7.22634	11.46478
0.06663	1.00000	8.80863	88.1453	22.4711	63.65132	32.70096	-8.76518	1076.56633	5.27724	4.87056	4.01604	9.02105	11.50027	66.93321	8.25031	7.99688	6.70467
0.04304	1.00000	6.76549	122.74754	40.85158	36.71531	24.63561	24.63039	1108.21718	6.04903	6.43794	8.18510	7.59095	6.17121	44.26493	6.70012	8.36924	5.10526
0.07784	0.00000	8.70445	59.4839	58.7002	56.13916	31.93123	15.41102	1191.85201	3.69797	8.25542	11.24796	4.22155	6.89840	32.25503	6.27392	6.82602	7.35053
0.08314	1.00000	6.64694	10.78222	36.46917	41.01421	49.80061	-2.64296	1072.89662	6.05716	5.92265	6.06171	9.85574	9.48013	62.22428	6.60889	7.72386	6.14408
0.06756	1.00000	6.74616	-79.62098	9.15093	40.64400	36.54887	5.93762	1094.06667	7.38300	2.82806	4.30325	6.38916	8.54805	45.53233	5.75333	6.95819	6.34453
0.09325	0.00000	8.04422	-73.0515	41.55815	48.59695	47.34608	20.13095	1156.81223	5.12874	7.03803	9.74586	4.14449	6.68188	48.33615	8.39453	8.66618	7.46848
0.05933	0.00000	7.25521	-95.36969	35.74788	61.21546	32.06515	21.14416	1137.04011	10.77371	7.71336	7.93134	10.31557	6.65738	59.59843	6.02202	7.89623	2.99880
6.67380	0.00000	6.78099	-70.6996	-33.59217	56.50903	54.03268	22.88674	1116.43629	7.14617	8.03657	5.01053	7.05573	3.71444	52.80961	5.56314	8.22891	12.37661
0.08596	0.00000	7.41863	111.50861	32.54278	39.16734	55.15957	27.74314	1188.61830	5.58527	6.14243	7.94324	3.43746	5.58087	44.05276	7.29922	7.17475	6.84421
0.17097	0.00000	5.31442	29.00974	-24.19436	44.34809	45.61020	-10.90630	1122.46435	7.59535	7.82945	4.46620	9.28459	4.61426	51.57006	7.88560	8.30862	8.34633
0.61925	0.00000	5.76671	48.26258	33.86419	65.16219	44.38617	31.61859	1096.56902	10.76183	8.31270	8.09870	8.43259	4.39630	40.79538	4.74827	6.99784	9.96846
0.05458	1.00000	9.20969	122.22833	40.66482	69.74006	42.00058	9.78553	1135.66165	5.63753	5.95967	5.75006	9.30180	8.69419	65.43989	6.72773	7.80998	4.76269
0.04580	0.00000	8.05145	-73.9614	10.15031	43.94652	62.52942	15.98550	1190.86175	4.80064	5.46153	12.01937	3.41343	4.55479	41.90253	8.60140	6.12522	3.99393
0.05918	1.00000	7.22659	73.08333	19.21667	56.15498	38.92861	21.01544	1153.04210	5.26324	5.35717	4.42419	8.95520	9.76958	61.46591	8.41300	8.16150	6.38752
0.09802	0.00000	6.65600	-74.26419	4.73245	42.14366	63.45222	5.39877	1192.84361	9.10040	6.11597	8.30328	11.59215	4.18143	45.78076	7.68971	7.75653	7.05660
0.04669	1.00000	5.60543	36.25361	47.48444	45.25786	50.14869	22.70788	1150.16351	7.10070	5.25462	6.62869	7.31204	4.78733	71.30032	6.44203	7.77468	5.63501
0.06791	1.00000	6.59289	5.51978	51.44889	37.84530	37.82141	19.94826	1157.11295	3.96464	5.26544	9.67785	7.16546	5.32924	44.04637	7.54775	7.44936	5.09960
0.03475	1.00000	7.77132	-0.33525	53.7446	40.99411	72.18326	0.10609	1054.72097	5.99920	8.46052	8.33662	9.89063	9.02396	72.02742	7.26794	9.56855	4.74327
0.04306	1.00000	9.12407	-0.29825	51.39148	49.90068	32.09888	-12.85220	1189.12000	7.45141	5.96871	6.02022	8.09475	9.19957	26.91288	6.83124	7.57923	4.52361
0.05381	1.00000	8.31436	11.18709	48.73218	36.28490	55.72916	8.13041	1191.95711	4.80264	5.91613	10.70140	1.13123	6.17228	58.29165	8.52156	7.96426	3.64874
0.05610	1.00000	7.00125	-5.55835	42.64685	38.06435	36.27194	16.12253	1123.63164	6.86693	4.85968	4.40982	9.43675	9.97173	59.35610	8.74567	7.13701	4.55521
0.05506	1.00000	9.47157	18.28333	59.33333	41.52531	43.90892	10.29492	1143.45583	9.02285	5.68855	8.09833	8.25101	5.05705	47.75360	7.55246	5.99536	6.78931
1.28504	0.00000	7.60530	122.22833	40.66482	23.97101	34.59897	28.31766	1198.91991	8.06701	9.78026	6.32450	7.64924	7.53787	53.69522	7.22513	6.82040	10.70313
0.05617	1.00000	8.14055	-73.47429	40.68066	44.39537	48.28102	8.02537	1199.19213	4.67597	9.56204	9.95441	5.74335	8.50351	39.58274	7.62094	8.55273	4.38357
0.07672	1.00000	7.07823	82.85749	17.54907	65.27276	51.64847	17.21742	1088.08477	5.71549	4.41842	3.97650	6.70885	9.38539	39.63254	7.46201	7.11160	6.23738
0.05895	1.00000	5.60601	-37.93278	-11.48472	52.98808	53.85708	17.42220	1085.15724	5.55327	6.81080	8.65532	7.37021	5.76413	56.30977	6.58069	8.74235	5.18119
0.08506	1.00000	8.65099	39.28333	-10.33333	61.49181	46.91678	23.51741	1072.12597	5.41080	4.35893	4.49501	7.19346	9.88021	53.48971	6.74183	6.63366	6.91253
0.06023	1.00000	7.54722	8.77069	50.80904	47.86899	28.76296	23.68102	1097.08569	6.88754	5.36770	5.00848	8.64099	8.36573	58.14884	6.99170	6.73304	4.32521
6.64140	0.00000	7.80038	-85.76942	39.78504	58.02368	77.89727	20.04805	1106.45960	6.53497	9.73964	4.24024	7.60763	5.96040	43.37626	5.54515	7.15524	12.37337
0.09533	0.00000	7.77665	126.665	36.6009	57.39686	41.68355	11.32864	1124.44451	9.23127	8.48442	6.36838	5.34527	7.19839	20.71354	7.58851	8.08451	7.00866
0.05452	1.00000	6.36216	75.11937	20.88098	43.37200	63.89965	16.14631	1171.76622	7.94641	5.39326	5.78404	8.20018	8.35776	47.95468	5.41997	9.55282	5.57462
0.59903	0.00000	7.67117	37.3825	37.05944	41.60308	67.26463	15.14460	1052.06817	8.38146	8.73897	6.22726	10.20460	5.85969	34.48486	7.12878	7.28689	9.92064
0.07737	1.00000	7.57336	4.7934	45.69558	42.75961	29.88984	-4.80047	1076.54471	8.13222	5.91305	5.54927	6.72636	2.26401	55.55257	5.33541	7.48360	4.43948
0.06692	0.00000	9.55939	103.61667	-1.6	54.01695	34.09351	21.51032	1180.00052	7.96077	3.73375	8.52156	4.27753	7.01044	44.38969	6.34612	6.66664	5.96979
0.10092	1.00000	8.37828	103.61667	-1.6	66.59509	41.66672	11.52412	1098.14136	6.02410	9.32004	9.19974	9.91738	6.05027	63.49967	8.25754	8.12087	7.49224
1.52684	0.00000	7.48682	2.18247	41.41204	42.82734	40.70839	8.17559	1187.62128	5.01017	7.11514	9.23753	8.83724	7.32273	32.33345	6.95917	6.92681	10.88645
0.06641	1.00000	6.52127	43.38531	9.89206	54.61754	66.78980	28.07595	1090.45654	6.26661	7.04304	8.37188	5.34075	4.88022	36.58623	6.32274	7.30782	4.50922
0.34837	0.00000	8.60727	-80.38297	42.8334	38.84572	51.77901	22.56365	1095.33938	6.54727	5.02669	5.12250	6.36056	6.79773	63.79757	7.39549	7.09694	9.28480
0.07271	1.00000	7.98548	16.86194	54.58048	61.92531	38.57980	43.12867	1199.61478	7.48332	1.41812	8.39402	11.86629	6.95523	54.89113	6.00023	6.51848	6.77604
