O3	NH3	CFCs	Pb	PRES	longitude	C2H3NO5	CH4	NOx	CO	latitude	SO2	PAHs	warning	H2CO	PM2.5	TEMP	PM10
5.65580	6.62277	53.68651	30.34941	1058.14968	-93.263	0.64715	5.90691	8.60787	7.04079	45.0408	7.63364	4.31011	0.00000	78.82076	6.33135	23.32064	7.46172
3.84318	4.32782	59.18131	20.13422	1193.28346	60.70278	0.70977	7.06847	6.44001	7.88424	55.75556	9.96729	8.38675	1.00000	43.58648	7.74843	1.71690	6.89213
5.15774	5.99233	51.27096	42.90727	1138.14305	20.89389	4.80640	5.34331	6.45171	7.92579	42.62833	7.67858	8.56710	1.00000	53.22829	6.84522	21.18996	9.83787
8.72889	7.55728	60.95906	61.18347	1148.55680	12.84052	0.51157	7.17073	6.43203	8.80881	45.78071	3.84579	11.57903	0.00000	42.06184	6.52816	7.09320	6.17508
6.18863	7.47894	54.71703	51.03056	1099.08042	-80.38297	1.23453	7.31061	6.85009	5.87948	42.8334	7.53300	7.10407	1.00000	32.13002	7.60222	2.65690	8.09168
8.57879	5.64014	54.56255	60.64806	1103.09952	-111.99633	0.39375	6.81205	8.00325	8.21981	40.65995	4.77978	8.47442	1.00000	38.65990	7.56811	5.41360	6.17272
9.75264	3.91487	50.18552	32.33705	1071.22096	30.98551	0.71904	6.33071	6.64879	7.79843	2.41669	6.88229	8.28568	0.00000	29.42854	7.86921	17.47251	6.79816
3.66593	8.51671	72.51705	51.48219	1091.84464	36.7138	0.35659	8.77258	6.23485	7.57788	35.95664	9.32048	6.21460	0.00000	62.78602	7.39706	10.26732	5.26447
4.73338	4.72495	59.15135	53.97856	1141.13110	120.74792	4.69268	6.25971	7.30164	9.41917	41.09822	7.71874	7.43322	1.00000	63.35983	7.60216	1.89303	9.86628
5.44455	7.96334	40.45590	50.75517	1105.25474	38.15035	0.60120	7.72242	6.25499	8.06235	49.41029	7.01096	8.36293	0.00000	53.80143	6.53745	-1.91188	6.19862
9.04831	4.30710	52.71189	53.57543	1056.66814	74.80555	0.42125	5.68495	8.65782	7.20779	34.08565	4.71724	7.83482	1.00000	71.89755	8.82902	21.52148	6.22929
5.67463	8.74554	51.48628	47.85095	1195.27803	123.17306	0.58208	7.52385	5.98585	5.95559	41.27194	9.72880	8.35782	0.00000	28.68609	5.34827	12.17617	6.79310
4.34393	5.26605	48.08203	51.49186	1152.15753	-48.59278	1.60890	7.13856	8.21540	7.95609	-23.7975	8.41501	8.29056	1.00000	71.35408	6.54228	26.85363	8.59000
9.10415	5.90793	36.95213	45.38158	1098.04681	-82.90375	0.24044	6.22210	5.36610	9.68596	32.54044	3.88415	8.66470	1.00000	45.63961	4.39102	13.26676	5.69310
5.74039	7.34373	72.07550	30.79211	1169.07477	76.56719	2.17527	8.74478	7.58991	6.82237	24.41288	7.29228	5.50877	1.00000	36.83035	6.22096	10.29284	8.89011
11.69819	6.57494	55.75202	37.36699	1167.82094	-2.1875	0.53219	5.31257	5.41110	10.85704	51.26	3.56101	5.64734	0.00000	43.04658	7.92860	21.94183	5.85323
8.55174	10.30734	59.61888	17.75202	1171.64985	-117.70755	0.84246	7.26165	7.18114	7.81192	33.52253	8.50008	4.97273	0.00000	38.79047	5.36470	8.32048	6.82628
7.44211	5.78600	47.07999	42.85605	1097.91284	-74.07764	0.59195	6.64955	6.83676	7.29048	40.72816	6.80577	6.83580	1.00000	41.52857	7.64482	6.98216	7.16570
8.93056	6.43784	63.06796	48.27135	1196.78997	44.7662	0.53810	7.64376	8.34250	8.27997	40.49748	4.78674	8.56082	1.00000	61.26981	6.57758	19.16748	6.80505
4.61746	4.76191	52.14158	91.16985	1149.32783	4.8951	0.46402	4.61480	5.50440	7.84977	44.92801	8.95874	6.95618	1.00000	51.96567	7.27338	18.01553	6.77242
4.95815	6.74004	63.59128	36.03264	1095.45284	16.43915	0.43696	6.66360	5.95758	9.75766	43.50891	7.62383	6.44660	0.00000	40.68916	8.16704	8.90891	2.73101
9.17068	3.35896	45.10837	66.03427	1181.30627	-73.0515	0.77685	6.63182	7.45518	11.72091	41.55815	5.90339	10.52676	0.00000	54.76279	4.88502	17.35911	7.53496
3.49236	8.46950	38.45223	39.95542	1137.33052	56.36091	0.40574	5.74830	6.75763	7.20719	51.78771	9.56374	6.08601	0.00000	47.96408	5.68997	4.31946	5.90694
10.08005	5.28630	58.67346	53.79573	1160.68696	-15.6	0.58165	6.36604	6.77109	8.18618	13.56667	4.52953	8.54674	1.00000	58.05619	7.02405	24.44613	6.45141
5.70179	5.64715	38.47330	41.13344	1075.39534	-2.1875	1.16413	9.03489	5.52764	8.09848	51.26	8.52695	5.83626	1.00000	57.25832	6.92549	24.52525	8.27267
7.35296	7.69591	56.60146	48.61487	1165.44077	135.21667	0.87080	6.31569	5.78622	5.54666	35.06667	6.21363	8.58718	0.00000	63.31030	7.29183	3.73705	7.24114
7.25678	3.96246	48.21443	63.88997	1089.42989	3.16667	0.34933	8.38468	8.04588		50.8	4.57490	8.71437	1.00000	35.19244	5.45355	5.59120	4.32484
7.35167	6.78449	61.38286	70.89459	1141.59164	142.45778	0.85327	5.93710	7.78883	8.85674	44.35056	7.75283	5.79214	1.00000	50.31703	7.29102	20.15111	7.64046
6.19274	7.58650	56.35837	24.17670	1115.79210	68.11759	0.57479	6.71683	7.39589	8.44916	26.9423	6.18350	9.57833	0.00000	45.70141	7.62216	13.97466	5.08496
8.38135	3.87523	61.93677	38.84029	1187.70271	68.21204	0.50047	6.47230	6.26134	6.81727	27.55898	5.33781	7.34235	1.00000	48.66815	6.76795	13.55433	5.64941
9.94015	6.85038	51.44348	65.78131	1157.30553	2.29026	0.38351	6.83845	5.81642	11.56248	48.77644	3.53725	9.20192	0.00000	51.77173	4.56706	24.01176	4.60780
6.51087	4.92176	54.00244	76.32669	1107.33024	28.28489	0.67168	8.25822	5.99439		48.15659	6.29942	6.78988	1.00000	59.31712	7.23433	12.25778	6.59822
4.64231	5.66863	33.08153	54.36349	1064.00832	119.58627	0.48994	5.39938	7.31392	7.77656	23.5654	7.26853	5.99460	1.00000	44.53053	7.39980	21.60902	5.56156
8.21570	8.18500	67.84721	38.68742	1169.41979	-79.62098	0.59829	8.18973	6.66617	5.29620	9.15093	5.66133	8.84331	1.00000	41.04453	7.23886	17.31652	6.09994
8.62103	6.89658	48.94256	48.18246	1060.40624	0.57856	0.45951	9.16297	5.68221	9.97014	40.70995	5.16146	7.61341	1.00000	30.90515	7.60652	19.94747	6.03937
6.19438	6.96002	59.36069	51.37962	1140.90232	4.91667	0.32551	6.83465	7.06749	10.33320	45.73333	7.24589	6.82864	0.00000	47.02241	6.00876	14.01439	2.75347
5.90619	5.73107	61.20783	50.40269	1171.31113	-72.47417	1.08748	5.68714	6.37601	7.91602	7.83389	7.50404	7.27745	1.00000	46.02873	4.44487	32.57663	7.92518
2.89176	2.79863	50.69843	44.51895	1104.34061	98.50893	3.79824	6.25638	8.18991	10.24109	16.68911	9.60194	8.20496	1.00000	66.35488	6.56704	10.52346	9.63566
7.94096	4.16002	78.70245	38.53421	1163.92581	44.7662	0.65962	6.41865	5.34590	6.86108	40.49748	6.53348	6.30820	1.00000	69.93210	6.97237	19.55502	7.39840
7.16299	9.17369	47.81686	54.74979	1199.52705	79.87116	0.60851	6.72874	6.31229	4.29812	6.84019	6.60797	7.06526	1.00000	56.70502	6.69682	15.33265	7.22838
8.74355	6.77536	45.92448	40.49025	1151.11508	24.6522	0.39579	6.83683	6.16298	9.68162	60.2052	5.68596	7.78279	1.00000	40.23906	5.22481	24.72016	5.70742
10.96137	3.67411	61.57188	48.73719	1135.85087	24.6522	0.45971	4.68406	5.75469	8.40919	60.2052	2.58095	9.48790	1.00000	48.40806	6.93993	13.04837	4.90463
7.20480	5.72268	61.07963	49.77816	1087.46206	-75.23266	2.16536	9.22734	6.77028	12.82461	43.1009	4.90500	8.16966	0.00000	33.08607	7.19714	18.71367	8.87962
8.85268	7.55742	46.99869	62.85673	1186.24484	77.656	0.42029	7.69599	8.58758	9.18757	28.71271	5.18920	10.40890	0.00000	35.19246	5.67632	13.39221	5.37148
7.56439	4.36108	73.22360	53.82413	1166.66836	151.08057	1.05717	7.02530	8.82428	6.63720	-33.79176	9.77180	7.72758	0.00000	18.49005	7.71947	16.09837	7.84791
2.76729	2.04181	65.24865	42.00469	1117.81063	-91.06177	4.27644	7.54657	6.87985	11.24900	33.41012	9.09899	9.61887	1.00000	54.84773	4.57540	12.21009	9.73024
6.18378	7.98334	53.59737	39.61104	1170.24084	35.96944	0.49303	7.76651	5.94541	8.55780	56.03361	6.32047	9.18547	0.00000	63.67554	9.25720	33.04938	6.04427
7.67820	6.79702	27.20245	58.68023	1163.14410	-1.29243		6.57712	6.89432	8.06922	53.49389	7.87218	9.94477	0.00000	24.34413	7.23414	2.76445	3.06895
9.92779	4.90449	70.67137	71.39140	1191.84523	16.54165	0.52653	5.63865	7.13095	6.58393	68.79833	5.50753	4.81838	0.00000	49.73896	8.17423	16.59253	4.80394
3.54506	3.45630	39.59719	51.82117	1177.60492	43.63417	6.97157	6.54794	6.02262	10.39585	43.96222	9.03555	7.39479	1.00000	32.99890	6.16053	11.93132	10.26466
6.04964	5.11958	88.14339	69.04920	1074.86356	8.64409	0.49002	6.85864	8.45739	7.37857	48.07667	6.34132	6.96817	1.00000	52.90971	5.11090	9.13373	5.34175
9.12080	6.27714	60.94145	27.70132	1106.47529	77.54372	0.35070	4.84079	6.97004	8.75810	10.12268	4.56298	8.94903	1.00000	51.44310	4.78912	7.93396	5.94940
7.34577	6.89552	56.87150	40.95029	1096.95474	16.50104	0.70544	7.59340	8.71759	8.22061	41.24264	6.61546	7.36744	1.00000	29.77952	5.66773	22.52321	5.77188
4.67644	4.83056	65.50158	61.94330	1177.36197	-82.61573	1.00481	4.96180	7.34327	7.91149	41.24255	9.15200	7.95136	1.00000	52.80814	7.01993	12.07670	7.72615
6.42830	6.69493	82.23064	41.87955	1116.87587	76.56719	2.04294	7.67694	7.83676	7.42271	24.41288	6.91258	7.08592	1.00000	31.65441	6.78585	-8.98746	8.89342
6.55063	5.50096	54.69425	53.65151	1153.77831	-122.24064	3.90977	6.88699	8.57633	6.57780	47.80527	8.91505	8.59144	0.00000	49.22721	6.10856	13.48461	9.61107
5.66146	3.79273	38.07853	73.22472	1190.94542	-82.90375	0.94286	6.26250	7.97789	9.67231	32.54044	7.50420	9.66039	1.00000	47.13472	6.52179	11.24023	7.86746
6.30191	5.29973	33.93567	48.17203	1130.06667	137.02166	4.45450	7.71477	6.04637	7.64355	35.48199	8.71647	8.78034	0.00000	39.82018	5.85138		9.81473
8.16419	4.75579	73.20793	69.48050	1177.09956	6.8625	0.43634	7.50275	8.16307	7.13822	51.47805	4.61394	8.64715	1.00000	28.78778	6.88895	23.42054	5.45443
4.50046	3.75293	56.76500	47.71415	1116.20203	-7.95	0.60201	6.69869	6.26975	8.58975	53.43333	9.29024	7.98707	1.00000	23.21905	6.79570	23.51584	6.66093
7.73041	3.15603	65.08879	64.54028	1157.20179	-3.53261	1.20885	6.99106	7.82906	8.34295	40.42386	8.17999	9.39959	0.00000	42.38457	6.29840	26.78152	8.20629
8.94443	5.97419	75.24804	55.66658	1075.13396	2.35739	0.48537	5.53034	6.42566	8.33900	41.63976	3.76162	10.12863	1.00000	72.08165	6.88131	19.33838	3.30434
11.44307	5.28747	34.66623	52.20060	1162.52536	3.16667	0.53907	6.41785	7.94995	8.14936	50.8	3.87762	9.80623	1.00000	53.18193	6.53770	21.66625	5.89377
5.70163	6.09447	44.13993	43.55175	1101.05073	-119.48568	1.65232	7.58198	7.37017	7.34272	49.88307	7.51171	7.89572	1.00000	42.03124	8.15238	21.86685	8.53665
6.28059	7.84331	52.79762	51.02877	1192.48636	-72.47417	0.36768	4.59353	6.46707	6.94084	7.83389	7.60144	9.72475	0.00000	59.26176	6.93774	26.68822	5.54077
8.97444	4.31126	55.06382	44.28097	1169.99004	128.62667	0.53813	7.41308	6.58176	8.63502	34.8825	4.85969	6.87956	1.00000	20.78962	6.92499	12.08243	6.36484
10.85437	4.94861	58.78429	56.28185	1162.19447	16.43915	0.31016	6.68055	9.02576	9.90010	43.50891	3.38078	8.76175	1.00000	67.95472	5.09081	-0.37980	4.82447
4.25647	4.20643	84.26122	51.99960	1146.47315	-111.78903	10.34912	6.04762	6.40441	8.68309	33.35283	10.83968	12.05649	0.00000	65.21381	8.02036	1.01247	10.67711
6.96810	5.69218	60.05601	66.27212	1188.53421	13.10984	0.58398	8.41018	5.85738	7.97904	51.30001	6.34480	7.64450	0.00000	44.74502	5.68117	11.40210	6.98757
9.57280	6.00943	60.19968	52.88182	1064.47100	-122.24092	0.38705	6.66474	8.17331	9.89548	47.4943	4.42543	8.34911	1.00000	53.45645	7.76934	19.78221	4.83725
6.05520	5.79803	50.12011	63.54755	1197.61939	-65.61427	0.59128	8.19464	5.75425	7.47743	-27.4338	7.35124	7.60412	1.00000	74.60909	7.49704	22.02511	7.14686
4.57018	8.16333	36.87795	50.66007	1168.17369	38.66667	0.39118	6.32992	5.47378	7.40613	-6.25	10.30829	6.90172	0.00000	29.55339	6.81044	26.26853	4.27617
0.81757		59.55863	51.55690	1170.44321	46.04833	1.05086	7.79361	7.98579	7.21316	51.40944	8.93171	5.17410	0.00000	58.43582	6.43974	-4.60566	7.62149
7.06963	8.02086	60.81986	33.80620	1116.36537	124.84472	0.44272	5.83617	4.85919	8.00669	10.13361	6.27245	9.62620	0.00000	57.93057	5.61750	17.27816	5.90319
9.21641	3.34740	51.56266	45.37833	1067.82770	-1.60452	0.63005	5.93767	8.59324	6.26487	42.06166	7.56456	8.20864	0.00000	39.59722	7.86566	26.22799	7.28041
3.92960	3.09699	55.42616	47.30499	1123.48968	-156.47432	0.73079	6.34052	6.35634	9.34573	20.88953	8.94324	10.00505	1.00000	55.99346	4.89865	8.18125	7.59210
6.65481	6.25016	42.53337	63.51826	1194.04839	101.02083	0.25947	6.32838	8.45144	8.50803	4.02219	7.33264	6.87538	1.00000	45.18050	5.40484	20.93384	5.30206
4.19544	5.03076	41.49652	33.71633	1102.24613	24.95034	0.86764	7.68951	5.17905	7.72609	60.18427	9.13066	8.74851	1.00000	40.72839	7.29537	9.08405	7.84105
4.85422	2.89728	45.60917	55.49210	1177.52134	-70.92866	0.66140	5.43208	7.55273	4.51554	42.52787	6.99469	6.20148		56.68938	6.07819	8.53326	6.39604
3.73732	3.18341	50.68098	31.64032	1135.11557	122.8637	1.22699	7.14058	4.24007	9.73508	9.3337	9.57738	6.15729	1.00000	58.02243	6.78639	19.50148	8.25286
3.40977	6.89797	63.12467	36.67100	1126.83599	106.85417	0.63902	7.78805	7.20191	10.00432	-6.48167	9.10959	4.66567	0.00000	41.89744	8.60419	25.74870	2.42155
9.56886	6.73850	67.50333	15.16667	1142.26875	-96.67834	0.42295	5.74093	6.96220	10.39468	34.77453	4.15807	9.07152	1.00000	58.45489	7.70907	22.80816	4.24615
4.29118	7.48379	80.87289	60.68921	1072.77976	-0.2	0.55613	8.50875	6.01912	8.11436	51.65	9.66514	7.59557	0.00000	51.67491	7.23544	25.63985	3.34279
12.17955	7.16706	52.24101	44.31276	1182.87528	-96.72365	0.29757	6.59648	7.48504	8.24690	17.06542	4.68631	3.88159	0.00000	34.51502	8.79920	17.92304	4.30053
4.04143	7.07975	35.20426	43.56224	1069.36424	138.89585	0.29627	6.78021	6.23510	9.67824	36.33011	8.95709	6.09451	0.00000	20.30056	7.97498	36.81405	2.16928
5.43984	5.81770	60.01516	55.32845	1195.04485	-37.93278	2.45775	7.83241	7.39584	7.71107	-11.48472	7.30771	7.67184	1.00000	61.47464	7.03895	30.88442	9.04493
5.62612	5.66506	25.22987	56.77311	1059.50022	-0.76773	0.55899	7.00842	7.05906	7.37441	38.38479	8.07008	7.86673	1.00000	41.48240	6.66220	23.12592	7.23106
4.25329	5.03390	84.78176	62.97849	1159.50679	8.52462	0.55221	8.23170	8.09416	6.64962	47.30997	6.19721	7.39959	1.00000	52.05948	6.03209	-0.49135	4.01574
1.91182	3.07731	51.13569	49.71423	1103.27602	-37.03861	6.56613	5.43634	7.11414	10.00582	-10.90889	10.80134	5.88566	1.00000	38.14829	7.18768	30.17612	10.16998
3.52210	8.06489	36.42752	33.73697	1177.54133	5.23333	0.25541	6.60756	6.03028	8.41019	52.09	9.05379	5.87380	0.00000	46.52368	7.59296	30.41689	4.32746
5.22997	7.50285	56.58092	34.97817	1094.39774	-117.23991	3.67950	7.56340	8.97706	9.47943	47.64995	8.62747	7.98760	0.00000	52.36294	6.53781	20.21124	9.49861
4.02798	5.57762	33.24918	27.74536	1075.20236	-122.38731	3.06711	7.24170	4.90107	7.64202	45.53929	8.75109	8.59390	1.00000	25.87040	5.67970	23.39690	9.37492
5.13556	8.13380	66.09993	46.42336	1072.77761	4.52514	0.63811	5.18278	6.25070	8.14096	12.74482	7.95990	8.24867	0.00000	62.48264	7.06459	9.78130	5.18221
3.47232	6.58698	61.01818	63.31367	1081.47178	117.55417	14.86500	5.84953	6.76051	9.01429	34.86472	10.03422	9.13749	0.00000	21.85995	6.10800	3.63675	11.03845
7.40009	3.42916	80.89549	65.15221	1089.28268	34.75699	0.36109	6.46302	6.96726	5.89510	31.39547	4.82214	8.52223	1.00000	73.40597	5.28204	20.46197	4.37756
2.84556	2.59292	58.38696	52.85303	1144.15400	-60.93173	1.11909	6.46113	6.26326	9.66760	-31.4488	10.03666	9.28688	1.00000	45.90445	6.59975	12.07871	7.72333
7.80230	7.46292	63.67653	73.76081	1189.66797	99.1625	2.01166	9.00107	9.94423	7.04415	3.3285	8.10425	7.45187	0.00000	42.79728	8.97308	26.50104	8.91247
4.56660	4.79639	32.38214	40.85036	1164.28677	2.18967	0.89567	5.64807	6.17835	8.52227	48.8765	8.67809	5.53750	1.00000	31.72778	6.24283	5.46291	7.53807
8.40237	3.87925	52.65525	58.17515	1066.96220	-2.98333	0.62492	6.40951	6.22377	5.97533	53.83333	4.24505	9.14702	1.00000	42.98627	4.90237	12.60135	4.95686
6.25608	6.31692	49.76054	63.61230	1099.48669	14.34085	0.58075	7.11836	8.29658	5.99874	40.87363	7.97411	8.90283	1.00000	67.76554	5.72386	4.43924	5.33991
3.64333	7.76169	46.96417	20.05295	1123.94087	9.85	0.57556	5.82235	7.88631	6.95467	53.63333	10.64316	6.12323	0.00000	52.31608	7.59823	16.86546	4.76176
10.70161	7.48843	51.87284	64.59537	1105.72086	-117.23991	0.27873	5.69136	7.48296	11.49153	47.64995	3.48751	9.68006	1.00000	42.11617	5.64415	30.85894	3.38624
10.41796	5.32727	55.48668	41.82272	1063.67932	-81.26367	0.38072	6.11300	5.42389	9.55036	28.90054	3.49690	8.82382	1.00000	47.43840	6.01122	-6.29837	5.50885
10.08204	6.78833	44.66659	65.35102	1104.01931	124.3697	0.48562	7.39839	5.48937	8.06600	9.6531	7.65165	5.97728	0.00000	31.86472	7.16534	20.30916	6.40315
5.09951	4.51112	36.97968	43.10523	1195.59208	10.18003	2.29513	6.34405	4.56880	8.81153	24.96334	8.45756	9.05972	0.00000	53.49965	5.59061	22.96065	9.10352
6.81513	6.27894		62.94068	1180.48102	9.22796	0.51560	7.19676	7.10199	9.49097	48.46458	5.27987	7.05997	1.00000	69.00318	6.37589	14.38942	5.25677
5.84504	2.94226	70.46945	33.93333	1056.16740	-79.59415	3.95681	6.40250	5.30490	8.20825	-2.13404	7.81443	9.86456	0.00000	49.56477	7.84661	31.32733	9.65578
3.64210	7.91454	54.60381	38.62779	1087.44948	138.31667	0.44721	7.71659	5.20085	8.21742	36.65	9.66513	6.16662	0.00000	57.23667	7.10027	31.12539	3.61861
4.17422	4.38320	77.51217	40.08647	1120.23240	-75.64963	0.45013	8.14987	6.01983	7.76249	40.24537	9.21651	8.42371	1.00000	51.87938	8.35077	7.74387	6.37784
3.63604	4.76962	32.15011	43.19978	1056.58356	-82.32483	1.95183	6.30981	6.06420	8.69996	29.65163	9.09497	5.79390	1.00000	48.70906	7.39432	21.79735	8.76690
4.86219	5.33343	40.23406	24.10920	1065.34078	4.18333	1.41481	6.82994	7.27772	7.92678	7.6	7.68058	7.85303	1.00000	55.49662	5.90565	15.87340	8.37035
4.55769	4.82125	62.89198	39.80699	1134.04573	36.7138	1.70833	6.78091	8.10830	8.58049	35.95664	9.05735	5.92621	1.00000	57.44069	7.98680	24.99669	8.52581
7.42724	5.06725	41.05160	39.79093	1179.65538	-76.72803	0.47909	6.32827	7.20317	7.74098	39.32288	4.93213	8.47127	1.00000	41.60231	6.19332	19.24364	3.90979
4.47369	8.64930	67.78907	44.70889	1083.70604	4.62744	1.05724	6.07669	7.23547	5.58473	36.06386	8.25122	8.86037	0.00000	51.09514	6.96008	14.31189	7.89219
7.63910	5.03649	69.98864	40.86662	1120.41642	86.00214	0.83884	7.48492	7.57999	7.50376	46.51872	8.24047		0.00000	27.67530	7.17166	1.50237	7.38093
4.99152	8.15662	74.35486	37.63120	1142.18131	15.00913	0.39191	6.66029	8.29166	7.14161	37.51803	10.10997	6.79309	0.00000	42.04585	7.18654	10.45679	5.33953
9.23131	6.57666	46.26732	54.26946	1141.39140	81.54855	0.52527	5.18992	5.98902	10.04705	26.2649	5.44885	7.35870	1.00000	34.46703	5.26975	19.34595	5.80779
7.30863	7.54642	27.41214	35.53927	1131.50980	18.69303	0.81992	5.45020	5.96069	5.98884	12.18441	6.52456	8.28484	1.00000	50.26972	7.36451	6.17287	7.43550
6.53698	4.47773	44.63645	53.91607	1103.42193	76.56719	2.39387	6.68406	5.62876	6.26613	24.41288	10.22290	9.62478	0.00000	70.43749	5.75951	17.56889	9.05974
5.52296	7.22141	74.73754	49.27266	1195.83104	-105.11221	0.34630	6.23239	5.56477	9.34041	39.57582	7.10042	6.87124	0.00000	57.27593	6.90763	5.73628	4.43596
7.20210	7.14527	82.99977	51.86377	1070.91175	101.18445	0.50243	6.64027	7.81768	5.56158	13.44581	7.25988	7.10787	1.00000	25.28523	7.77101	19.07292	5.39169
5.40602	8.40566	50.92109	59.22813	1093.60160	-42.98194	0.48886	5.69269	6.06760	8.07605	-22.53722	6.52751	8.37296	0.00000	48.81003	6.69719	17.56699	6.40042
3.80209	5.39796	50.13278	51.07693	1132.81156	-73.78458	9.45883	7.44112	6.34248	8.51611	41.0051	7.99975	9.25380	1.00000	58.00721	6.87133	26.64682	10.57239
8.09021	6.85696	38.16400	40.99438	1067.74675	-103.42897	0.46793	7.05426	7.03232	9.38901	20.28527	4.38214	8.96240	1.00000	44.38602	5.64355	15.84786	2.48116
7.11668	3.69746	70.98631	34.48691	1177.88309	120.74221	0.71734	7.38257	7.03115	6.09971	31.64615	5.91843	6.53728	1.00000	69.07051	7.14909	25.92784	7.37504
7.25310	5.16044	63.07916	51.60553	1070.37673	98.19151	1.10229	6.78104	5.15561	8.24720	14.0823	6.99730	7.30628	0.00000	55.65849	6.26589	31.26415	8.14866
9.38092	4.89170	67.01004	59.60102	1085.08139	78.23456	0.61193	7.58714	4.88435	7.77050	28.92694	5.67738	7.69710	1.00000	60.65372	8.35072	12.74544	5.89592
7.45568	6.72791	44.67302	28.80881	1129.49000	76.56719	1.14867	6.51246	7.41393	7.11045	24.41288	5.79247	9.26564	1.00000	60.95626	5.47696	-3.06736	8.15387
5.21925	5.14629	60.40861	44.70469	1087.95413	8.64409	1.17467	5.09186	7.68484	8.18232	48.07667	8.08845	7.94725	1.00000	26.89202	6.63732	6.65728	8.00695
5.53276	5.68420	44.69634	40.88447	1154.50788	-87.88754	0.66267	7.23622	7.78785	7.30874	41.15376	8.21877	8.62537	1.00000	54.04098	6.65561	6.87058	6.95485
6.32543	2.29592	34.65871	16.82814	1091.27723	86.00214	0.46527	5.63860	6.51733	4.58643	46.51872	5.84200	7.18609	1.00000	49.82614	5.46608	7.21857	4.90367
2.88940	8.54106	41.31031	54.08878	1148.80653	37.56667	0.67824	6.57498	5.16876	6.31257	55.85	9.90088	6.77160	0.00000	48.29843	7.57697	-10.77813	6.54922
6.04146	6.71040	61.85809	52.06633	1112.05805	76.56719	0.55616	7.89695	6.58390	6.13867	24.41288	7.95966	7.71359	1.00000	43.23125	7.73078	12.85117	7.14646
8.30130	5.43513	47.53520	42.79516	1050.32130	34.37389	0.69010	5.84836	6.54860	11.35511	40.1675	6.23794	7.91958	0.00000	42.81327	7.00347	22.88889	7.43220
4.46494	8.88626	38.13521	75.98690	1162.75437	88.18466	0.73941	6.97873	5.68471	7.51808	22.19303	7.78990	7.37421	0.00000	48.45676	5.94988	14.45581	7.30716
9.17423	4.35508	59.74359	45.54801	1185.96917	-37.93278	0.43642	6.76181	6.90459	8.44208	-11.48472	4.20459	8.62201	1.00000	38.61210	7.08881	30.77000	4.33617
9.99051	4.70560	62.30730	50.57987	1111.15920	-5.22126	0.70638	8.17337	6.82578	9.42846	33.43443	4.89053	7.07931	0.00000	34.06029	6.56669	22.94597	7.54908
4.51827	5.03074	60.84641	53.53074	1091.56394	120.4861	12.66818	4.58330	6.80779	10.55493	16.0438	7.92978	10.09999	0.00000	64.01768	7.76531	28.53285	10.87182
6.47979	8.34921	56.25993	38.48260	1111.99956	4.8951	0.36058	5.80717	6.31920	8.06872	44.92801	8.03574	7.47590	0.00000	55.88230	7.78678	9.12662	5.38202
3.97978	3.56413	50.61669	58.64175	1150.04557	116.10146	1.09148	6.51116	7.60775	9.40080	5.90702	9.03438	6.59613	1.00000	53.82319	5.15472	9.61842	8.06270
5.61291	5.77315	76.61570	50.39981	1136.03073	10.30215	2.25207	6.15966	5.98777	7.72171	53.94313	7.53595	8.25897	1.00000	49.08713	5.54713	24.70013	9.01429
4.70065	5.51027	45.38342	47.53829	1164.52269	117.7	7.83850	7.23659	7.56362	8.95962	35.85	7.79965	7.87307	1.00000	43.51650	6.58439	11.69413	10.39846
9.08363	4.58121	67.65240	46.77084	1078.67159	168.31366	0.34524	6.01126	6.03188	7.00550	-17.73648	7.10417	6.65605	0.00000	30.48616	8.11128	15.43958	6.13505
