NOx	warning	H2CO	NH3	O3	PM2.5	longitude	CH4	SO2	PRES	CFCs	PM10	C2H3NO5	Pb	latitude	TEMP	CO	PAHs
10.76374	0.00000	43.35010	7.09640	7.62355	5.28503	14.72443	7.81604	8.21252	1172.18791	70.11269	6.24274	2.13319	55.14068	36.92574	10.79980	7.00151	9.45973
5.64037	1.00000	62.73387	6.92382	8.87029	7.46024	77.24779	8.14996	6.49419	1162.47183	70.82890	4.08553	1.63044	58.41402	10.58806	8.42109	8.46661	9.08480
6.04320	1.00000	67.25416	7.70553	7.85657	6.23028	85.83636	7.72286	5.89456	1107.42537	54.10346	8.45583	4.79015	40.40814	25.66795	28.49743	11.36157	11.35234
6.18717	1.00000	69.41976	5.80322	6.71060	7.53727	-122.23484	7.53562	7.26424	1092.71927	60.66204	5.01275	1.34981	53.38029	47.38093	15.57728	9.94895	9.46279
7.35283	0.00000	38.51883	8.13330	7.70877	8.56569	-88.81395	7.38464	8.97486	1090.73324	51.96166	2.95710	1.88782	54.84166	35.61452	25.73065	5.54798	7.01303
6.78305	1.00000	33.05532	8.50908	8.34187	4.99323	-73.02841	8.29246	7.99302	1173.87351	70.26709	7.34589	2.36729	66.99409	-36.9256	-5.16378	8.10229	10.13313
5.72313	0.00000	38.34393	7.54174	7.05979	8.98004	71.30633	6.29207	8.20803	1087.81333	85.86970	3.62963	1.61912	49.45847	21.34222	-0.43548	7.30425	10.04234
10.15281	0.00000	55.37953	4.19355	10.08811	5.24408	16.50104	9.34944	6.56541	1176.99017	75.61342	9.25737	9.01557	49.99139	41.24264	14.21858	6.31166	9.74439
6.46990	1.00000	42.63702	9.69132	7.19317	5.98637	0.47713	9.89316	9.28994	1060.95386	62.02353	7.12643	2.35792	55.06300	51.39323		8.32660	6.95771
8.78796	0.00000	68.71988	6.01318	7.14170	6.74576	-74.26419	4.45101	6.62341	1179.35621	72.42315	8.84706	6.77199	46.46274	4.73245	8.49799	6.17314	9.56727
8.00136	1.00000	66.77083	5.09047	6.77861	5.15002	10.18527	7.35996	8.29148	1116.94603	68.76255	7.07892	1.95729	72.18946	47.98372	0.81417	10.30867	10.04758
4.98030	0.00000	36.75487	8.54740	6.61987	9.30537	9.40531	8.16234	8.58906	1091.93081	75.48620	7.21183	2.23849	44.85866	45.53069	16.31723	11.68328	7.03123
10.06098	0.00000	31.77658	7.89125	8.97644	7.92001	-95.63079	7.64455	6.11325	1145.35149	63.23596	6.79319	2.08966	34.16904	31.76212	9.52170	7.49135	8.07453
7.70991	0.00000	71.39773	4.97533	8.77232	8.53183	85.37752	7.03838	9.06887	1159.48354	69.65979	6.43700	2.10576	46.67989	22.10194	12.90057	7.55555	6.60223
6.24407	1.00000	57.43588	7.61644	8.48263	5.82609	9.40531	8.38490	8.67099	1187.51850	57.33897	8.63937	5.64411	22.52599	45.53069	26.35502	9.64964	9.95341
8.43730	0.00000	43.66984	7.41495	7.30808	5.57622	59.80222	7.67226	9.08151	1164.99089	78.77516	4.66820	1.33699	63.91647	58.63667	-0.87910	5.12444	9.70141
6.30649	0.00000	40.65827	8.87903	6.96209	9.76475	-91.11667	8.26652	8.09384	1093.91682	64.78584	6.88717	1.60183	45.13351	14.93333	22.73263	10.62007	
9.93482	0.00000	51.06478	6.49225	7.96719	6.36822	72.54566	8.49212	7.67964	1167.12175	64.68564	8.32089	5.23553	46.63332	29.69221	6.86238	5.91062	9.59272
7.62535	1.00000	47.99793	8.37173	7.21939	7.63173	37.55	6.82224	6.47379	1167.79828	67.22375	5.74944	1.00320	27.82719	6.03333	2.15715	6.63857	5.94374
7.41927	1.00000	42.23844	7.30080	7.03817	6.21425	8.52462	5.83607	7.21511	1060.58851	71.16720	6.44683	1.46374	43.13904	47.30997	4.42528	9.27770	5.11441
5.01633	1.00000	68.66469	3.08943	7.89827	8.60219	-2.58736	6.94422	7.02711	1147.08047	69.79230	4.35430	1.58218	46.30983	56.56317	17.30227	8.74870	6.15471
6.93058	1.00000	50.71822	8.93012	7.73556	7.73093	-79.2663	7.25838	8.78778	1157.63287	67.38935	3.89525	1.37756	58.45924	43.86682	19.65071	8.71481	10.98387
4.51081	1.00000	63.85834	5.40538	7.80579	7.85652	-3.05	6.32617	5.53065	1124.41224	67.23497	5.76159	0.65874	58.70234	53.81667	33.97004	9.73945	8.11305
7.76900	0.00000	41.93024	8.30291	6.94781	8.37153	-122.2608	8.44801	6.22351	1086.66073	67.62298	9.16323	8.71826	49.65328	38.17492	47.45490	10.78823	7.41882
7.71103	0.00000	65.40730	9.55595	8.28909	8.91398	38.15035	9.02773	6.94571	1127.75153	69.31313	5.74925	2.01662	47.04326	49.41029	28.66714	9.90716	9.42589
7.24821	0.00000	42.41203	7.50132	6.53545	8.08604	74.3092	7.12450	6.65278	1167.50191	59.59514	6.18674	1.30407	52.23950	33.37526	29.00033	9.45103	7.31745
5.77322	0.00000	87.13818	6.12981	6.81747	10.01326	30.2049	7.08679	7.91185	1197.41495	57.21375	5.56678	1.81315	71.55275	55.1904	12.49349	8.58016	8.06077
7.27603	1.00000	36.33108	6.33023	5.88945	5.75457	19.27498	7.09582	10.35170	1147.08177	55.32480	6.32216	1.92835	51.24716	50.20528	5.59305	7.83042	8.52375
5.76062	0.00000	33.24242	3.97982	8.74557	6.54433	-0.2	7.31964	7.27500	1186.56307	72.10009	4.95151	2.21115	53.25376	51.65	25.35152	4.54254	8.30963
5.97082	1.00000	47.04457	8.52829	6.53257	4.76726	38.01667	7.08665	7.49864	1117.00119	62.61538	7.27313	2.24086	66.75478	11.85	4.99972	9.97415	6.23369
8.15587	1.00000	57.23902	4.40527	7.53062	5.77023	-74.07764	8.10753	8.80921	1121.61868	65.81899	6.14600	1.83346	60.35340	40.72816	26.32261	9.62512	9.18868
7.03872	1.00000	33.13580	9.41201	6.36976	5.90333	30.2049	6.90670	5.19467	1114.35314	62.91753	7.43490	2.54660	28.33140	55.1904	11.83908	5.95295	7.01267
6.15806	1.00000	57.16446	4.93810	6.50230	7.85084	-3.05814	5.38137	6.72523	1182.90273	57.61933	4.23948	2.26835	26.79102	53.00974	5.73406	8.56870	7.66940
6.88374	1.00000	59.95735	7.95414	7.26183	8.46526	110.8405	6.57248	6.95370	1098.89475	75.49169	5.73520	1.68952	58.18313	-6.8048	13.52533	7.67960	9.55492
5.77092	1.00000	26.37886	6.87971	7.40375	6.79368	73.08333	8.13448	7.70661	1128.56590	58.58937	6.79246	2.56322	55.40291	19.21667	19.92399	8.83338	8.84049
10.18192	0.00000	51.46921	6.75620	8.21230	5.66258	71.52847	7.27779	7.91166	1106.28352	56.13195	5.29391	1.56831	50.98826	32.57756	8.98528	6.43182	8.59913
5.33085	0.00000	46.08067	10.94012	8.98885	9.06477	171.25364	7.60978	7.81289	1185.23344	70.59373	1.85251	1.42920	46.03797	-44.39672	25.54112	8.62142	11.74223
5.56165	1.00000	51.89759	6.21389	8.01941	6.68309	84.63445	6.98274	8.84152	1168.02771	60.63675	7.82564	2.44570	65.35259	24.81757	20.94912	8.79462	8.09519
3.92228	1.00000	33.20669	9.02410	7.04547	5.68057	78.25795	7.43263	8.17679	1149.16210	66.70704	5.30643	0.95266	51.68892	9.82564	21.38223	8.19501	8.43117
7.20717	1.00000	36.93228	7.18648	7.78225	5.08749	-78.87836	6.36104	7.24510	1063.73724	62.91599	6.36987	2.20444	47.13764	35.05266	11.23230	8.62685	10.05138
9.17587	1.00000	57.27447	6.69245	7.47645	6.87131	8.52462	8.12999	6.08060	1152.06615	72.22067	6.95668	1.88728	59.62905	47.30997	39.34999	9.37835	6.90042
9.87058	0.00000	34.68186	4.90481	6.91519	5.29632	89.11943	7.68863	7.68940	1195.57012	86.00712	8.81500	6.66628	61.62804	23.9028	3.28004	6.53582	10.01731
8.46611	0.00000	33.98875	10.23361	8.54646	8.16615	8.63333	9.52991	6.54975	1126.85609	65.86111	6.38531	2.09742	42.48697	52.2	4.17996	8.39711	9.23467
8.09826	1.00000	62.40234	5.71520	5.05843	4.67374	-83.55521	8.90425	6.50096	1109.24421	49.63139	5.79440	1.55057	39.29760	41.66394	-2.19674	7.30490	8.43388
7.04290	1.00000	47.50389	11.11672	6.72064	8.45013	-52.2	6.71005	7.13838	1055.08280	65.20057	6.00271	1.58825	64.09441	-28.44917	20.15943	6.62503	7.50981
6.41518	1.00000	19.06698	5.33546	9.41438	7.02784	13.57661	7.47956	6.33324	1151.35412	62.99254	5.73697	1.38966	32.54573	37.31065	12.00712	10.13961	9.39080
9.65192	0.00000	55.74259	6.66388	8.58601	5.45561	77.54372	6.24065	7.25516	1186.19954	68.61405	8.58254	5.18609	67.92308	10.12268	22.56358	6.00948	10.75338
5.87593	0.00000	40.98109	9.48248	6.61184	9.36683	3.39467	8.55639	8.71679	1102.44477	73.53681	4.19950	1.35489	50.08806	6.45407	-0.98458	6.25268	11.25435
4.89800	1.00000	52.01439	7.85856	7.43229	6.23672	99.95469	5.99311	8.68267	1153.53520	70.28716	4.97671	1.35178	80.85310	13.51825	14.21642	10.10011	6.85857
4.24446	1.00000	58.65579	11.19074	5.22040	6.97561	37.3825	7.86362	6.59343	1120.56461	54.10038	5.74485	1.32798	58.43523	37.05944	19.55593	8.82339	7.93460
7.58726	1.00000	37.79803	10.14193	8.56527	2.58925	-75.69947	7.32891	7.50660	1085.54160	65.27683	10.29207	23.40150	79.62334	8.79577	23.14654	8.91329	12.47031
7.99627	1.00000	58.86442	5.00412	7.54645	4.40195	-118.25508	8.69162	8.07678	1195.68635	55.26879	8.72423	5.82526	60.13566	34.14251	6.13356	10.22681	9.64286
8.70675	0.00000	41.47227	8.36237	6.98324	7.73224	122.08333	7.54510	7.25860	1061.38909	78.91664	4.75428	0.80107	58.47237	46.08333	-1.07278	7.50092	10.11381
5.29655	0.00000	65.88398	7.48652	8.16472	8.12512	-111.99633	8.04672	5.93586	1161.54805	74.15473	2.80200	1.42972	56.73694	40.65995	28.43602	8.08169	10.04935
6.92824	1.00000	36.84596	9.60374	6.05088	5.19620	8.88104	8.42041	9.45106	1194.49314	76.73648	9.45247	10.62230	64.68931	45.79377	8.27263	10.80285	12.73655
4.07433	1.00000	17.79241	10.19915	10.00230	6.91862	139.55722	8.82526	7.11695	1124.65596	81.74266	4.51471	0.99104	72.66204	36	14.08586	8.65310	7.10431
9.99466	0.00000	46.74041	6.91682	8.92841	6.95876	110.71639	8.09905	7.44709	1075.84263	70.01969	6.62133	2.19486	16.93780	-7.54972	16.91405	6.01240	8.38136
9.65345	0.00000	58.45585	6.92520	7.97600	6.38556	1.00288	7.08558	8.69250	1125.63470	56.63593	6.76438	2.22060	79.58680	49.28669	23.83143	6.89961	9.01737
6.69925	1.00000	49.26713	8.49525	9.23601	4.98357	-117.14392	8.37565	6.12126	1161.50497	72.21351	7.59834	2.36426	59.00092	32.9156	16.45089	10.38952	7.10660
8.25673	0.00000	91.28585	3.82689	6.73982	9.23684	-73.02841	8.24120	8.58990	1161.46913	55.39292	7.76220	3.03622	59.58070	-36.9256	25.89454	8.11917	5.86270
6.17279	0.00000	22.63095	6.38181	9.72807	7.61654	-58.44417	8.66867	8.43627	1194.35073	80.40279	7.51199	3.17414	49.99229	-3.14306	14.27147	10.49466	6.25379
8.30895	0.00000	57.80006	6.80878	7.88548	6.72285	3.1631	7.22331	7.40571	1142.25675	59.01596	7.46616	2.69751	34.84028	41.91738	8.67331	7.65478	9.47676
7.60093	0.00000	57.83988	4.69493	7.87180	3.52420	78.15794	9.01611	6.53867	1116.54878	79.11690	5.89217	1.09592	51.82872	12.1277	14.20121	2.62620	11.26861
10.03110	0.00000	47.72179	6.51912	7.35966	6.83418	4.74161	8.07737	8.69455	1150.64778	80.46717	5.80229	0.71247	66.82156	7.62789	12.94923	7.34769	7.85043
10.33962	0.00000	50.63707	6.35035	7.91974	6.29985	126.665	7.68672	6.54206	1124.65079	68.32096	7.71744	3.54087	57.31884	36.6009	5.55746	8.34570	8.80392
5.50441	0.00000	50.47606	9.46471	8.93177	10.56697	20.91361	9.13482	7.80781	1078.81648	71.92361	6.50665		54.62078	41.92361	16.17268	9.00070	
7.35444	1.00000	63.20876	6.10814	7.78757	4.79070	-71.29144	9.34774	8.46514	1073.35845	74.44537	7.32688	2.77281	32.36974	41.54566	12.35501	9.97972	10.28106
7.07125	1.00000	67.59932	4.26976	6.79206	5.91668	3.20639	7.50214	5.35796	1060.46286	76.55655	5.40027	1.68903	64.97188	50.74497	10.21354	8.92647	7.88282
6.43683	0.00000	76.89472	5.70363	6.22806	7.59567	-87.882	6.17963	7.01475	1100.04839	67.78646	3.84813	1.77192	36.65348	41.85059	12.08033	7.05258	8.79304
8.65511	0.00000	38.57063	6.96535	7.69409	6.10300	-117.79394	7.07218	6.56018	1155.02500	76.91645	5.16341	1.70005	64.14933	33.76446	1.03546	5.86072	8.94662
5.34000	1.00000	70.38123	12.00124	7.08926	7.23022	-100.88023	8.38640	6.96550	1162.13799	55.27326	6.20653	2.16577	58.84534	20.21322	10.13783	7.28272	6.25396
12.30265	0.00000	41.30885	6.79701	7.48526	3.88047	120.14278	6.58065	7.93931	1116.13495	67.16781	8.29093	3.99263	51.01201	32.50611	1.10687	7.96668	10.76519
6.65194	1.00000	56.66392	8.73699	6.20978	5.87203	44.7662	8.30377	8.24749	1181.71524	61.66051	6.80889	1.87596	38.96234	40.49748	19.50893	11.02255	3.01116
8.65386	0.00000	66.95983	6.49517	9.82622	5.94635	97.01124	8.18407	7.65165	1129.27221	84.91361	6.94217	2.00215	85.38297	17.30858	-4.20155	6.31189	9.61583
7.50606	0.00000	33.83213	6.13093	7.56182	7.82427	110.71639	5.30451	6.56044	1137.41132	82.99359	6.36413	1.15850	38.71840	-7.54972	8.52658	8.63989	7.42644
8.86921	1.00000	61.37552	6.73076	8.19981	5.79982	19.27498	5.91264	8.58881	1173.45484	63.41583	7.31587	3.03038	45.40032	50.20528	21.90601	12.19892	4.04011
4.65853	1.00000	73.31046	10.10954	8.01715	5.81297	29.24152	9.40516	7.81634	1101.44518	70.87846	6.17980	1.96334	44.06669	-26.93366	-3.37886	8.45030	7.58761
10.39492	0.00000	32.21152	5.94833	8.04902	5.24682	71.21169	5.93758	7.51216	1120.93980	59.53901	7.05619	2.04625	66.34169	21.59983	16.18471	6.56313	9.49769
8.92374	0.00000	47.08695	7.92325	7.92564	5.32262	4.74161	8.09966	6.86424	1199.26657	71.05447	5.51961	1.26793	31.81804	7.62789	17.10938	3.84450	10.39441
6.68851	0.00000	52.09046	8.80694	8.40413	8.42665	-77.55777	7.73940	6.65107	1103.45777	64.92901	6.84801	1.95477	55.45264	37.52487	0.28321	9.41637	9.34349
9.56233	0.00000	43.49695	7.70782	7.53039	4.79520	10.03988	7.00125	5.67497	1086.95777	74.71277	5.91260	1.59499	28.97303	53.6052	30.03912	4.23032	10.82972
5.26133	1.00000	42.90622	7.21396	7.18486	7.43333	75.96976	7.36695	8.07204	1123.75252	62.30504	8.48109	4.70222	39.77759	15.73628	35.17074	10.25370	9.67073
5.20409	1.00000	61.96338	5.17640	7.46598	8.48249	29.26639	8.12866	8.08824	1137.59980	52.71807	4.70937	1.13761	45.74013	37.58105	10.63916	9.96329	8.27660
7.05384	1.00000	16.84871	8.63632	5.49822	6.55983	-74.73584	8.63100	7.73772	1152.32618	76.59409	6.59205	2.16212	50.76191	5.20856	1.56467	8.86580	6.11283
5.51990	0.00000	44.70338	11.46908	6.59284	9.71313	73.08333	7.13154	6.71895	1080.36685	72.85246	6.00463	2.14766	27.37245	19.21667	23.25350	7.96468	10.43632
6.09050	0.00000	55.38112	8.80530	8.46258	9.72313	117.81667	7.44080	6.62274	1169.72745	77.38154	6.24192	1.45670	59.47993	36.81667	26.92716	10.00441	8.23898
6.70351	1.00000	79.08692	7.42626	9.72658	5.27661	10.78222	7.13097	8.09485	1095.41936	64.15253	7.45760	2.86118	22.65946	36.46917	25.71576	10.04451	10.60908
6.29354	0.00000	65.14890	8.95932	7.82821	10.13533	14.72443	9.02409	6.96471	1106.17929		5.70286	1.41946	47.36554	36.92574	30.55723	10.52494	7.61326
8.92559	1.00000	40.43795	10.33636	7.75510	9.03477	78.15794	7.11444	8.72601	1070.28743	68.45128	6.60195	2.27114	54.00347	12.1277	18.79822	6.24987	6.76133
4.89536	0.00000	36.51928	9.90243	8.22657	9.83723	12.87117	7.80953	7.85371	1089.76194	82.68446	9.11421	7.58833	51.42401	50.23271	24.88290	10.68659	7.68302
2.88030	1.00000	62.19910	8.68302	7.88398	2.81120	-3.52751	7.60091	8.46177	1072.09753	60.26856	6.39001	1.69121	58.45530	50.7236	15.72618	6.96135	7.13948
7.28235	1.00000	48.89232	7.11395	7.63397	6.40106	14.66737	8.55758	8.87205	1198.22739	74.89541	6.47105	1.83730	46.98625	41.55947	-0.20125	10.28995	7.10980
5.20874	1.00000	95.08973	4.12502	8.36206	7.22058	-81.24441	7.32074	7.27816	1129.94498	82.54481	6.42994	2.04235	60.18013	23.15678	11.00718	10.40810	7.69210
6.69821	0.00000	55.43912	9.09762	6.05227	9.85689	35.34722	7.41271	7.04107	1174.56062	49.84255	4.31349	1.18890	51.07469	-23.85972	29.04669	7.71365	9.29250
6.25910	1.00000	41.60835	7.99860	7.38185	4.78377	20.89389		9.74591	1176.20168	80.61340	6.88392	2.09975	46.73459	42.62833	-2.25641	6.81088	7.18521
6.71271	1.00000	47.52216	8.22726	8.31542	5.55319	-60.93173	8.30366	7.56018	1170.75392	66.69685	5.50844	1.75322	50.87528	-31.4488	0.13586	6.45582	8.66665
10.48726	0.00000	38.85179	7.77891	7.46768	4.64904	-42.98194	7.81624	5.11512	1164.44017	70.33873	5.34976	1.37956	26.58780	-22.53722	22.07775	6.04803	9.97209
5.24399	0.00000	58.58582	9.65368	8.35313	9.34060	-69.96533	7.25760	5.45216	1157.80810	72.73755	7.41612	2.28582	56.89352	43.91452	24.10896	10.30317	8.32945
6.18042	1.00000	53.13475	10.13324	8.92387	6.26092	-89.64066	7.57035	8.69600	1054.92944	73.38859	6.72573	1.63727	39.18876	40.56754	7.30119	6.70256	5.95447
10.42712	0.00000	36.81498	7.35049	6.93259	7.89627	73.7553	7.31197	8.79937	1178.07710	58.21780	6.83912	2.58550	56.91121	15.5439	0.29176	8.08354	7.53213
7.36473	0.00000	24.63911	7.14682	9.39277	6.55005	15.87735	6.17623	7.86702	1081.02039	77.04430	5.98971	0.92782	45.24860	4.94273	16.14636	4.82466	9.72931
5.22721	0.00000	65.88138	9.24626	6.90289	9.73849	24.14662	8.67824		1195.42034	68.50178	6.24020	1.88853	24.47917	65.84811	23.70286	9.38575	8.49922
7.21955	1.00000	47.21712	7.80642	7.46184	7.87304	40.74357	8.52622	8.40293	1055.76214	72.28779	5.54679	2.04149	64.92828	37.31309	30.10045	7.61663	7.87789
7.37204	0.00000	71.78665	8.48259	7.37089	10.41341	76.0586	5.39412	6.99712	1115.16863	75.64317	5.89969	1.31136	58.90785	16.06213	24.41435	7.32377	6.60994
6.65957	0.00000	42.47974	8.87351	8.99898	8.84445	11.34046	7.79958	7.44477	1088.08544	72.12685	7.79284	3.13085	54.81246	50.72043	26.48515	9.93081	7.88692
6.37261	1.00000	68.24378	10.43385	6.53036	7.38476	123.17306	7.01649	7.36649	1186.39430	51.36890	6.55176	1.46215	47.85995	41.27194	24.27627	10.30581	6.00616
6.44660	0.00000	38.25778	7.85823	6.75061	7.33129	-63.13414	7.46452	7.09370	1061.35302	61.76377	3.04020	1.86139	41.78118	46.23899	15.16463	4.61951	8.20278
7.97196	0.00000	62.50208	11.80560	7.49691	9.62813	-60.1831	6.79171	6.71073	1180.82724	59.07822	5.42028	1.26391	50.90933	46.1351	24.05243	7.55697	10.70768
5.52217	1.00000	33.53352	7.48298	7.33789	4.35343	114.10479	7.84105	8.56129	1194.68749	70.96915	6.65978	1.13961	55.50745	22.37066	17.99829	12.74257	6.37322
4.55161	1.00000	64.73192	10.36196	7.47384	5.41667	65.27258	8.04637	9.51612	1186.13593	63.32866	6.60588	1.77718	38.04586	58.04254	31.59452	12.06367	7.85437
11.65882	0.00000	45.85911	7.32483	6.54480	6.13808	-37.93278	4.52563	7.45570	1148.22929	67.40523	8.08654	3.46174	48.71622	-11.48472	14.02369	8.06653	9.20620
7.88743	0.00000	43.52207	7.74952	9.66992	8.27921	-58.38341	8.36367	5.88041	1059.83865	67.30186	6.17587	1.91242	51.39986	-34.64966	22.02853	8.67313	8.87758
7.46715	1.00000	53.62443	7.09653	8.36882	6.61511	171.25364	7.85636	6.87069	1064.16068	52.01983	6.38275	1.66534	22.54357	-44.39672	15.10112	9.43487	5.28190
5.50060	0.00000	17.82250	8.26902	8.25615	9.45089	178.00417	9.46176	7.46109	1084.85373	67.52156	3.62348	0.63173	62.87140	-38.65333	39.71461	7.04126	9.73130
7.89863	0.00000	43.36822	5.12421	8.09115	5.27865	75.11937	7.62171	6.70930	1138.44304	67.20726	6.78147	1.60623	45.20280	20.88098	-4.28145	5.64196	9.90064
7.88027		36.99254	6.91140	9.22431	5.32532	16.4	8.65156	6.95321	1148.49412	81.15570	7.27308	1.80105	20.95575	48.25	6.39938	10.25200	8.14864
5.10314	1.00000	48.51839	9.38757	7.71356	8.00994	-97.54667	8.13400	9.21865	1095.18612	64.23357	4.42231	2.27960	55.25551	30.5427	9.37671	9.55268	4.08157
7.09819	1.00000	56.74446	7.44384	7.15489	5.22105	150.99292	6.71248	7.05869	1062.47482	66.84639	6.82707	2.39673	54.98934	-33.75881	13.26023	6.08436	7.40871
6.62052	1.00000	38.78669	5.16496	6.73195	6.53509	120.14278	7.92250	9.02255	1179.14091	74.99405	7.12675	2.22350	61.60058	32.50611	10.58873	10.76217	9.72402
12.35549	0.00000	49.22887	7.14374	6.98426	8.74082	4.25633	9.68944	9.16582	1094.53616	61.46367	10.04416	17.86403	63.66827	51.21187	36.35173	10.09564	7.14491
7.00000	1.00000	59.89223	8.43261	6.16322	4.89241	38.15035	8.57814	9.31176	1066.75183	53.40637	7.58508	3.44644	49.01867	49.41029	32.63596	10.70906	6.16593
8.08937	0.00000	56.98620	10.41718	8.50571	6.87714	-111.90466		5.07764	1194.49313	53.05807	3.24158	1.55348	85.32848	40.34912	25.35076	4.23286	9.42491
6.11639	1.00000	41.55918	9.46670	7.08210	7.90648	47.31667	9.22715	8.64431	1063.53796	61.66417	5.73600	1.86693	72.24807	-19.65	11.92340	12.57788	4.32289
6.59931	1.00000	65.03691	6.42881	6.41257	6.07158	139.55722	6.50954	6.68456	1158.19677		7.40961	1.81269	40.60859	36		9.76017	9.56979
8.56279	1.00000	42.58788	9.54415	6.54077	4.50635	-2.68333	9.41500	7.09188	1061.14049	66.25504	8.09723	3.61340	69.91392	43.31667	26.83703	9.85969	12.75983
11.53135	0.00000	49.29115	8.45543	8.22961	7.68575	139.55722	5.64699	6.89643	1116.57754	70.93750	6.96822	1.86841	70.47329	36	7.45943	9.24721	7.61880
7.78359	0.00000	39.95810	2.60183	6.68573	7.40073	28.28489	8.06801	7.72829	1051.17237	77.10958	7.88802	4.06698	43.46582	48.15659	16.43827	7.12994	7.17114
7.91076	1.00000	38.78622	11.11528	8.63062	7.05791	37.38115	8.87206	9.29996	1135.33004	64.31881	7.94154	3.15981	72.92817	55.63711	16.71094	6.72807	10.18932
5.55334	1.00000	49.87605	10.57214	9.31894	7.74116	121.12251	7.85274	6.25900	1084.56736	76.02448	5.43184	1.32740	48.93940	14.62578	35.95629	10.37467	5.05680
6.56878	0.00000	49.75139	4.62866	7.25523	7.11138	76.03889	8.50381	6.13819	1162.60274	63.33568	6.13921	2.25802	50.58087	18.18158	9.54396	4.97573	8.44315
7.15432	0.00000	64.68032	9.32448	8.59790	8.92394	-0.2	7.56190	8.98970	1123.23656	50.87166	8.03122	3.42512	65.61214	51.65	18.78779	9.58551	8.54798
7.80734	1.00000	38.09570	8.84613	8.51609	5.86726	-62.64102	7.69968	6.95377	1177.80341	66.25363	7.11846	2.94873	34.04092	8.35122	18.45673	6.67658	5.85884
9.02537	0.00000	49.14431	7.15236	6.82662	7.96703	67.84222	8.15294	8.42420	1116.18661	76.91581	5.37276	1.38351	36.02834	40.11583	11.35330	6.05465	7.35785
5.11379	1.00000	50.83080	5.72661	7.82054	6.66127	-93.11308	7.55487	8.78737	1123.96081	67.07194	7.47667	2.78575	70.77085	16.75973	8.40171	9.20378	7.63282
7.69373	1.00000	35.39955	8.28961	8.67862	6.80274	-100.44843	7.33591	8.30670	1184.95762	64.77083	6.47042	1.44924	61.47700	20.74122	10.22138	6.13539	8.03019
7.32003	1.00000	54.99997	9.52594	8.52737	6.50686	37.38115	7.17261	7.60236	1104.79026	54.05491	7.00288	2.19694	47.31776	55.63711	18.44869	6.15499	6.58037
4.57637	1.00000	23.99670	8.31841	6.42464	6.65938	28.28489	7.82365	5.38385	1129.70583	58.44754	4.69206	1.38258	53.76583	48.15659	6.00565	11.82402	4.46891
5.94957	0.00000	29.99826	9.56366	7.44921	8.96821	-42.29444	8.98208	7.41425	1099.52305	60.76353	7.72294	3.42711	45.88640	-4.24444	9.82704	8.39572	9.34259
6.75638	0.00000	42.16857	4.33615	7.51799	8.70019	-84.67837	6.46859	8.09763	1129.05453	60.26222	7.09982	2.33274	44.46502	34.06635	10.31864	6.16395	7.10696
7.01066	0.00000	53.22491	3.70761	8.02358	4.80323	73.7553	7.94825	7.27730	1188.14587	72.45836	5.34199	1.49237	48.28491	15.5439	24.56590	5.21006	9.40008
6.26696	1.00000	54.39456	5.68880	7.30238	6.88085	-2.1875	7.59028	8.48543	1152.32443	64.25926	6.98014	2.06729	37.72880	51.26	8.64894	9.20711	8.50072
3.69565	1.00000	36.27938	10.13660	7.61401	8.38569	77.40858	9.09654	8.21278	1058.53513	83.38549	3.61319	1.74188	39.42431	24.05979	13.10190	6.68647	6.91366
5.78947	0.00000	47.29003	7.05050	7.90354	7.94253	-0.74934	7.50893	8.03272	1053.24309	66.71946	8.45617	4.48189	42.61150	51.62907	13.60606	10.99762	5.94076
