PM10	CO	NOx	Pb	PAHs	latitude	PM2.5	PRES	SO2	H2CO	C2H3NO5	CH4	longitude	NH3	CFCs	O3	TEMP	warning
5.69964	7.44533	8.30964	48.77109	6.37353	53.78333	8.04897	1123.34710	8.17633	47.47513	0.11092	3.82218	-1.06667	6.61629	40.64923	7.64492	26.89138	0.00000
6.95739	9.17444	4.51449	45.45559	6.49999	28.92694	7.10308	1113.08010	6.60012	53.75491	0.11275	6.18050	78.23456	6.33822	45.24985	5.69508	38.21309	0.00000
6.47863	9.99189	7.58565	49.79952	8.13576	39.57582	7.51352	1199.52761	8.28412	26.96445	0.07152	3.54241	-105.11221	9.09588	60.91969	7.56269	15.57173	0.00000
7.05110	6.27967	7.69018	34.12516	6.68013	53.19146	8.21061	1052.00042	8.07269	74.81616	0.12905	3.79509	-2.52398	7.15701	39.88505	6.76373	16.25958	0.00000
5.03534	10.34570	6.98441	44.65820	4.65254	50.76306	7.40065	1153.09099	7.49791	57.46612	0.09145	7.23315	-1.29772	5.57113	41.00290	7.82834	-0.72943	1.00000
6.49486	8.54363	4.38586	44.92957	5.26913	39.09112	8.25341	1055.13094	7.10017	61.94271	0.09139	7.37673	-94.41551	8.13486	49.77709	7.88921	20.44376	1.00000
3.64548	7.56461	9.74684	37.40057	7.30418	45.43341	5.96028	1130.99495	6.48955	46.18707	0.07349	6.93804	-73.86586	7.88083	53.40466	9.48368	-0.19457	0.00000
7.46630	7.16869	5.05833	45.59641	7.90232	45.0408	6.97334	1181.13033	6.57703	52.32521	0.14535	7.05080	-93.263	5.99227	57.13289	5.88690	0.82083	1.00000
3.32649	5.50337	7.60906	64.39088	2.99206	59.37722	7.80044	1133.17594	6.45781	59.95446	0.08961	6.71293	28.19028	7.56973	48.17621	8.81164	17.46407	0.00000
6.42667	9.33796	6.69185	25.82654	6.25257	8.88649	5.15833	1183.79126	8.93620	45.76305	0.10759	4.25195	2.59753	6.74446	49.25361	6.52735	12.96060	1.00000
10.10021	6.80609	4.84975	49.76171	6.81903	44.92801	6.34956	1176.65619	7.39107	54.10529	1.11789	9.38596	4.8951	6.81523	38.44503	8.70366	5.75623	1.00000
9.33321	9.52593	6.73258	34.20915	3.25678	41.29444	6.47571	1057.98033	5.94003	36.65135	0.56401	8.80200	69.67639	7.81714	55.05604	9.21822		1.00000
5.36242	8.27427	7.71545	34.00471	8.83736	27.52948	8.42243	1191.64118	6.62950	50.81466	0.10730	7.79599	68.75915	8.43559	28.38289	6.46368	37.09962	0.00000
6.71480	7.67870	6.79221	51.23023	6.01606	55.25	8.03069	1126.59753	8.24717	53.21179	0.12615	7.97737	24.75	8.11160	33.37151	9.79224	8.84566	1.00000
5.88351	6.06332	10.29550	40.60885	6.89259	9.57046	6.23648	1174.52099	8.02146	77.98691	0.08065	6.96796	76.32756	9.09911	30.07388	9.54442	16.81170	0.00000
6.05521	5.54959	8.66864	55.26023	4.72674	50.23019	5.83957	1143.58452	7.35400	44.37969	0.07563	7.30986	8.77155	6.48534	39.61787	10.35349	4.08666	0.00000
7.74821	9.52498	7.18244	50.92318	7.27808	36.24624	6.93072	1152.43382	7.88079	53.61764	0.16274	5.52841	139.07204	7.90934	37.48773	8.82113	0.79031	1.00000
9.71620	9.74423	7.39366	49.53743	3.23969	52.57583	8.25270	1164.68329	8.10200	36.82890	0.76052	9.01281	6.61944	5.93124	55.05059	11.30222	-5.24338	1.00000
7.53711	9.82410	5.84846	54.61037	8.54229	-7.73379	6.99080	1112.63781	8.61063	65.99823	0.14184	3.75846	113.69785	5.47740	31.64188	10.04736	17.63563	1.00000
10.46101	8.01473	6.56293	60.11665	5.37460	36.91023	6.57717	1130.09176	7.80738	73.85018	1.57030	8.46771	-121.75689	7.40584	67.18237	11.08236	21.77467	1.00000
5.25152	7.39294	7.80608	10.90949	4.13738	30.46907	8.60629	1103.12711	7.28022	49.32296	0.10445	4.79042	70.96699	6.49952	45.86813	5.91228	14.35455	1.00000
7.68699	7.23488	5.56861	46.80620	4.62430	41.09822	7.85503	1114.36755	7.14221	73.17764	0.17293	6.78427	120.74792	8.39513	53.21735	9.04736	22.35349	1.00000
10.26179	10.37212	5.75504	42.10770	5.36797	51.08468	8.35297	1185.37983	9.06555	60.04754	1.30755	12.14969	7.11393	6.45629	39.34367	8.82189	14.28464	1.00000
10.44487	8.02340	5.37680	47.21753	9.05014	13.51825	8.01362	1138.18037	6.36316	40.82521	1.53474	10.41647	99.95469	7.75167	65.27793	9.31733	7.43602	1.00000
7.79434	10.41495	6.78886	69.80035	5.41472	-5.41667	8.55397	1150.86651	9.22391	49.30275	0.19654	10.13605	38.01667	7.39100	59.35004	9.45914	4.19290	1.00000
10.75455	8.76170	7.98444	32.19221	5.21702	53.94313	8.68691	1066.30104	5.67504	69.42013	2.05816	6.60794	10.30215	7.94626	58.50456	9.61552	33.47927	1.00000
7.25227	11.79338	5.04569	70.53284	8.02892	23.07492	6.61277	1054.68846	4.31829	46.83556	0.15410	3.79795	88.28637	7.44627	57.65186	6.73957	6.58759	1.00000
5.54519	7.36058	5.87396	60.14846	3.30567	43.1009	8.03421	1135.23796	6.95688	72.32473	0.12075	5.63760	-75.23266	7.13002	46.11565	5.52166	14.57376	1.00000
6.53691	7.43299	6.23824	40.65175	7.26216	32.61603	9.79900	1190.75309	7.55797	50.69262	0.12144	7.56053	44.02488	8.64434	28.53543	12.43387	11.74116	1.00000
6.77169	7.95454	6.73477	40.02808	6.53084	51.88333	5.30793	1097.91965	7.61010	35.82490	0.11887	7.24563	8.51667	9.74285	51.27508	10.37999	19.16544	1.00000
4.25854	10.51355	6.32215	55.80596	6.12493	-28.44917	6.80176	1127.76969	8.48682	53.98995	0.07843	7.48957	-52.2	6.36214	52.23204	8.67270	27.93058	1.00000
5.30555	6.34945	8.19237	62.52343	4.86516	50.5107	7.82451	1195.85094	6.62217	74.19094	0.07563	6.38847	18.30056	7.60809	74.72031	9.49551	19.24331	0.00000
7.47530	10.13878	8.28279	29.54552	7.07087	20.14298	6.77590	1171.45347	7.14126	53.45326	0.12701	7.03698	-77.43532	6.12629	70.34508	8.42393	35.09179	1.00000
9.18636	7.72000	5.89554	48.43334	5.96259	51.35084	7.90841	1174.73820	7.61387	50.79355	0.48141	7.82439	-1.99421	8.13972	48.34048	8.48183	18.75232	1.00000
4.59779	6.32518	8.54518	38.18465	4.12660	36.27462	8.85711	1055.78322	8.32070	22.78160	0.10543	4.46100	4.85668	7.04766	72.51528	7.93009	14.30906	0.00000
4.15071	8.18881	3.95999	65.54411	4.88326	36.75965	7.15107	1160.84367	6.41928	53.66354	0.08613	4.96265	137.36215	8.20212	57.51204	7.22333	9.40971	1.00000
6.92535	3.70760	7.96776	61.90171	4.11401	34.63915	7.65891	1154.82943	5.56386	49.84882	0.12021	8.12628	-120.45794	6.68777	61.65535	9.32234	14.41243	0.00000
5.49524	9.36953	6.86437	51.03270	6.04933	40.57788	6.38806	1162.76501	9.11568	63.02072	0.04482	5.01604	-73.95958	6.87789	35.27982	6.04311	-0.11788	0.00000
6.58213	6.53415	7.21480	31.40936	6.40581	24.81757	5.99857	1095.89841	7.46250	61.47656	0.10702	7.58870	84.63445	7.04833	36.76501	6.67040	16.60232	0.00000
6.75954	8.53996	3.78848	54.39133	5.25778	43.86682	7.10774	1143.51675	7.43783	26.02767	0.13329	5.31246	-79.2663	7.28976	22.44843	6.82490	25.27727	1.00000
10.08530	8.30524	6.39506	69.08804	6.14842	35.05266	7.65605	1052.46531	6.20546	52.27865	1.09829	8.33675	-78.87836	8.56490	45.60046	8.77983	16.78654	1.00000
6.53637	9.16502	5.62289	62.74813	7.62739	45.78071	8.31784	1071.49546	5.65105	35.86682	0.07680	9.78463	12.84052	7.44706	57.35396	7.82440	34.38638	1.00000
9.16778	6.76401	5.49057	33.95612	8.45519	53.37596	7.52196	1071.06598	7.24631	61.77252	0.46804	7.28027	51.3452	6.99563	68.45104	8.05401	33.68447	1.00000
7.35079	7.23894	5.35699	48.38794	8.29869	45.9836	7.37946	1137.02012	8.08859	40.28629		6.89795	12.70038	8.29914	35.28325	8.05954	31.27873	1.00000
6.40636	9.46795	6.97224	35.35915	9.75003	51.03427	8.44762	1091.52070	7.67302	39.73818	0.09964	7.46009	5.37429	7.12805	6.42988	8.23860	11.14292	1.00000
7.61312	10.24259	5.68275	52.24027	6.36949	34.95303	7.86474	1111.24199	7.05384	42.72117	0.14751	3.67279	-120.43572	7.77173	54.63177	6.09292	0.43765	0.00000
5.48946	11.59171	4.93032	36.90665	4.30100	32.57756	6.60268	1090.71669	7.09639	51.52997	0.05820	2.18900	71.52847	6.39289	55.48632	6.03883	10.87328	0.00000
4.58565	9.03430	5.70434	51.03282	5.64688	12.25282	7.50244	1152.70597	6.50269	71.90598	0.05999	9.39107	79.41727	8.58298	38.27940	7.36203	16.12383	1.00000
4.29188	7.41346	4.89695	14.60540	3.61962	34.09611	8.24198	1107.17031	8.47219	49.71603	0.08570	9.82021	-118.10583	8.10321	46.10538	4.39121	23.03603	0.00000
6.28229	5.15199	7.95126	72.65169	7.23995	56.11281	5.67718	1099.41609	9.00742	58.47840	0.08183	6.85535	69.49015	7.61799	25.33573	8.23194	27.69076	0.00000
10.15158	9.19575	6.79117	36.93424	3.79121	41.15612	7.74081	1106.97014	5.47795	66.97056	1.14529	9.38632	1.10687	6.87771	52.11526	10.95886	5.24726	1.00000
5.41113	7.04098	7.24153	34.49929	5.75241	44.98901	8.59917	1105.65423	6.55224	45.99119	0.05731	7.52245	38.94324	7.92597	47.29830	5.33236	14.61494	0.00000
8.40028	8.74145	5.60577	37.03750	4.93534	34.4833	10.09131	1176.57992	6.53810	62.28277	0.25728	9.48118	136.84186	8.45188	61.76957	8.31640	11.46981	1.00000
4.33452	7.21597	9.67020	47.03059	10.01340	26.11527	7.60694	1172.68912	6.32974	60.48900	0.11666	3.51536	86.59509	8.59521	45.12609	7.39533	30.34492	0.00000
5.63721	10.12954	3.11227	45.82145	2.28235	43.71032	7.16163	1122.14068	8.37901	52.87219	0.11127	5.06677	-1.05366	6.09180	39.96126	4.92793	13.08356	0.00000
7.48160	9.19259	7.62460	69.87715	7.01923	45.40008	7.32609	1148.53024	7.29096	46.96543	0.14628	5.86951	-73.58248	9.14574	25.35003	9.31417	33.89048	1.00000
6.27364	12.02901	7.56122	45.97574	7.61288	41.14676	7.77892	1164.60803	7.75555	71.84805	0.11007	4.19830	-73.49484	7.96043	48.88134	5.78342	6.43506	1.00000
7.06855	8.82782	5.81404	41.11942	7.78710	51.20219	7.38379	1121.84489	7.06505	59.23832	0.09206	4.46760	7.36027	7.17527	28.95975	10.15406	17.18449	1.00000
7.13531	5.72531	7.64492	28.39990	7.57518	6.9909	7.81395	1160.33012	8.14337	37.64862	0.16086	6.02932	79.883	8.17252	44.24412	7.93648	12.99404	0.00000
8.51393	7.77193	6.35580	44.77453	5.08746	-34.64167	6.83163	1190.93660	6.09235	74.38080	0.28084	6.54886	-60.47389	5.76603	45.26422	9.70616	18.59905	1.00000
5.04660	8.05957	6.61069	38.48065	3.58098	41.50343	7.82784	1075.50888	6.71615	68.18113	0.02934	7.39837	-74.01042	5.28417	43.64161	6.18887	6.18700	1.00000
6.44485	8.59848	6.12778	18.03771	5.98769	42.819	7.23122	1066.92746	6.72166	35.49395	0.06490	5.55201	47.1192	7.55309	61.41412	5.79010	24.11793	0.00000
5.91054	8.13558	8.54206	31.80604	4.59408	40.58654	8.00583	1166.83675	7.24322	48.10433	0.05523	6.78370	-122.39168	6.34765	50.23464	9.53080	17.44912	0.00000
4.61769	4.93372	7.92850	35.19565	5.98114	-23.85972	7.12491	1171.50390	7.77012	42.43731	0.05411	5.74720	35.34722	8.88143	42.80344	8.04958	-4.25348	0.00000
6.44091	8.16165	8.79715	65.85963	4.29736	6.8485	9.25869	1088.26747	7.02353	47.80805	0.13253	5.61487	3.64633	6.98179	43.04276	9.83284	17.06243	0.00000
5.62051	8.35226	6.54684	56.77136	4.59023	39.32011	6.14524	1167.16531	8.41414	35.70852	0.09079	5.52587	-76.51552	6.61010	39.70249	6.32589	26.43579	0.00000
3.76293	8.22660	8.35329	57.13033	7.94660	-26.93366	7.51422	1109.14108	6.62705	54.91230	0.16481	5.77578	29.24152	8.33859	55.66954	8.51570	13.18325	0.00000
9.80354	7.53365	5.03293	42.46847	8.11597	5.20856	7.30197	1143.53831	7.82346	54.52531	0.85121	9.29045	-74.73584	7.08496	45.88466	7.80135	15.73435	1.00000
4.72734	9.00305	4.34814	49.92363	6.99086	34.95303	8.54868	1125.31849	7.54444	48.18322	0.07919	4.99554	-120.43572	6.78700	43.25466	9.29290	12.01444	1.00000
6.28363	5.51999	4.11317	42.57005	7.14350	33.92946	6.32543	1089.66131	8.32862	47.38844	0.09049	5.46016	-116.97725	5.58895	59.74022	5.33605	12.45631	1.00000
7.01388	7.52526	4.24169	41.39480	6.78977	46.1351	6.75086	1179.45007	7.65990	75.63555	0.11205	8.75632	-60.1831	7.78907	29.33093	4.99986	8.46307	1.00000
6.38862	7.98269	6.34099	28.47157	3.46641	41.15376	8.29204	1184.46237	7.08477	69.08003	0.09197	6.94833	-87.88754	6.60098	48.71736	6.57686	1.49634	1.00000
5.88160	9.27678	6.90939	41.80902	7.00558	41.20485	7.20310	1178.66268	8.42770	37.80349	0.08030	5.57316	-8.33147	8.07891	47.39731	7.17779	23.30488	0.00000
5.22640	9.70698	7.50703	46.55583	9.40774	41.50343	8.69771	1087.81372	6.96646	48.34998	0.06922	4.45521	-74.01042	6.01793	47.21116	9.52943	21.26703	1.00000
9.33050	7.55362	9.47131	22.39598	6.29495	50.23019	5.85386	1053.42057	7.92343	33.40806	0.57117	4.16885	8.77155	6.85992	65.66350	9.51820	4.52643	1.00000
4.43986	9.22374	4.89116		5.38487	41.57439	7.13427	1149.44789	7.65594	43.07951	0.06707	6.46280	24.71204	8.13828	44.15125	6.25870	24.82525	1.00000
6.09247	6.42004	6.31269	65.58019	4.42407	35.82756	6.48780	1154.99235	5.60240	31.91390	0.06198	9.12700	137.95378	6.06538	52.69863	6.41056	16.42880	0.00000
7.29304	6.96822	10.72040	45.77156	4.33733	52.26083	6.95321	1050.03823	7.56327	38.71217	0.17164	4.32313	7.00417	6.86222	60.79969	9.89416	20.77998	0.00000
7.88003	10.77253	5.45416	41.49636	9.34215	54.48147	7.13045	1176.94065		62.31001	0.19249	3.28480	53.47103	5.97601	39.77096	6.65852	14.17872	0.00000
4.62771	8.43639	5.87764	35.15512	5.80670	4.02219	8.52045	1074.60741	6.95685	31.55200	0.07094	5.78381	101.02083	8.39533	55.84469	8.84129	8.34247	1.00000
7.14249	9.15331	7.44397	39.10296	5.66418	8.35122	8.66004	1062.60492	6.59584	64.58963	0.10395	5.98448	-62.64102	6.17450	43.12086	8.16061	17.82132	1.00000
9.03539	6.73489	7.44970	30.44502	7.04636	52.41667	7.81991	1154.91412	7.55303	51.80509	0.40152	3.92974	0.75	8.47230	48.85005	11.44379	20.62891	1.00000
6.91743	9.33969	4.76197	33.26227	8.26487	22.98212	7.39717	1097.30100	7.32389	75.44451	0.13048	4.43267	-80.58556	6.86526	49.66975	10.53765	7.53776	1.00000
6.25721	7.15107	4.01438	57.08107	7.84360	40.66482	6.71773	1120.64897	7.60170	62.10986	0.08303	8.33777	122.22833	7.58087	34.32148	4.73646	17.48917	1.00000
6.14349	5.08616	11.54011	40.39444	6.30744	46.1351	6.21255	1186.12588	7.63913	73.72592	0.05466	7.55678	-60.1831	7.20799	62.59498	10.74118	11.49139	0.00000
5.49049	9.51964	4.80836	48.89503	6.28260	-19.72806	7.80791	1136.88390	5.28754	35.65001	0.11231	6.68171	-50.19556	8.74681	54.61906	7.87515	27.99142	1.00000
5.74473	8.23351	9.74347	53.76857	7.98024	31.71667	8.37253	1150.48010	6.31566	49.99071	0.11294	5.23738	73.38333	8.00217	40.90343	8.56672	10.71784	0.00000
3.51327	8.80787	8.12516	53.03792	10.44829	35.20889	7.87108	1164.07550	6.51043	55.76267	0.09353	5.08080	111.73861	6.55419	40.72921	7.08182	23.62521	0.00000
10.07059	10.29699	7.97071	53.52893	3.05232	43.78956	5.47458	1163.63993	4.94170	18.88627	1.07509	8.34679	7.60872	8.11498	59.84764	12.17504	2.68751	1.00000
8.12035	11.15838	7.57169	69.82749	4.61333	-29.2975	8.35431	1164.93936	8.52297	73.71899	0.21450	8.71182	-51.50361	7.77197	47.49803	7.49078	12.97172	1.00000
3.35358	7.37598	4.93090	27.77649	5.56751	39.71734	8.47207	1187.35019	8.56606	57.95085	0.00566	6.84767	-74.96933	6.86238	57.16117	9.26842	7.61382	1.00000
8.53275	8.10458	8.14557	80.49895	6.10263	-22.57306	6.39899	1160.83488	10.23251	25.74916	0.30367	6.11727	-47.1725	7.84120	22.70923	11.28027	24.11569	1.00000
6.19300	8.44172	6.47903	24.93605	4.48472	36.27462	7.98471	1137.61157	8.04171	41.33972	0.06521	7.22946	4.85668	7.21055	50.27156	7.97147	22.10529	1.00000
8.29832	5.66327	8.54279	60.54463	5.58922	28.54944	7.11421	1124.91695	6.36347	34.01763	0.22690	5.72304	-81.77285	7.33057	41.33969	8.61104	2.35229	0.00000
6.28878	8.27459	7.39619	74.61794	7.36682	38.13708	8.48134	1156.94652	7.15189	46.70397	0.07582	5.81944	41.00817	7.71423	35.02487	7.59619	19.30972	0.00000
5.75804	7.24538	6.94425	36.69802	7.81813	50.23019	7.93578	1068.42004	8.10039	33.18336	0.07597	4.77716	8.77155	7.08649	35.72487	6.69631	18.76930	0.00000
5.44327	8.30787	6.95701	49.64737	5.73231	3.27833	5.82007	1172.13788	5.66374	64.17187	0.09184	5.26764	32.88667	7.02269	66.61123	4.94550	12.22667	0.00000
5.25290	4.89956	8.36080	52.07252	5.03622	38.58894	7.35895	1197.79636	7.01272	57.27173	0.07631	3.84039	-89.99038	9.05018	41.37469	7.53130	24.49226	0.00000
10.31288	10.46811	7.58205	52.08930	6.51022	50.88506	5.60584	1133.19077	6.26113	73.53993	1.34769	9.71321	4.07601	8.32428	46.15844	9.55186	8.92582	1.00000
3.96769	7.04108	7.29544	62.03197	4.32438	17.54907	6.93106	1197.25050	7.17126	29.22208	0.03443	8.58071	82.85749	6.70883		5.86442	17.22577	0.00000
9.64957	8.11562	6.62722	48.97835	6.29020	2.41669	8.21892	1056.45929	6.09610	41.99743	0.72440	6.96555	30.98551	8.73096	25.32500	9.91918	21.47891	1.00000
9.47856	6.73996	5.55689	36.75720	5.79095	32.17629	6.85774	1194.59910	6.89995	53.75350	0.62014	7.17822	75.06583	9.03577	49.95993	9.42485	18.73292	1.00000
4.59226	7.50939	7.23249	46.54186	6.41573	31.28092	7.67958	1126.42167	6.76938	48.70863	0.06936	7.09226	74.85849	5.56154	58.23891	5.94016	10.17793	0.00000
6.61683	8.32376	5.17513	42.44174	6.25392	50.75	7.71418	1116.00436	7.92028	69.60479	0.05918	5.43906	2.25	6.87051	32.63048	8.90672	9.24516	1.00000
4.64392	6.70586	6.52982	68.64360	5.88092	22.88783	5.82098	1090.67135	6.11722	41.99497	0.06819	3.94340	84.13864	8.95455	45.38968	9.03899	7.81965	1.00000
4.74099	7.73312	6.89205	43.69975	5.87158	-33.38056	9.02093	1181.12678	6.89189	47.36502	0.08094	8.25709	-56.52361	6.20982	41.42542	4.77423	6.13972	0.00000
5.15184	7.44737	5.74845	40.94046	4.24512	35.05266	6.58350	1099.17957	5.85734	78.53041	0.07049	7.64615	-78.87836	7.00744	50.57596	4.94154	14.14251	0.00000
9.27694	9.21404	5.22868	43.19114	5.94574	27.85	7.03386	1170.39867	8.39120	35.82045	0.52609	11.40421	112.9	7.04278	43.27874	9.63186	8.84440	1.00000
7.82241	6.93887	6.51360	47.61354	4.67301	22.98212	7.28625	1162.55311	6.80951	42.51850	0.18118	6.10926	-80.58556	7.90254	55.06183	9.51381	11.13228	1.00000
6.36453	9.25735	4.75374	56.55206	4.95584	34.75856	7.87584	1154.48706	6.58714	45.13647	0.10686	5.65863	136.13108	7.99926	52.29805	5.35091	17.43759	0.00000
4.91256	7.16879	4.22463	41.46791	4.79423	36.21544	6.01694	1087.09536	7.02602	45.13048	0.08684	5.88426	65.93249	6.65113	58.41280	8.26727	20.66098	1.00000
6.20031	10.33561	7.91998	45.41411	5.09401	24.28859	7.33327	1140.08264	6.36837	46.84084	0.09914	7.12484	116.11768	7.11961	41.45152	10.08908	18.98391	1.00000
5.95236	8.87525	7.00618	44.21933	7.59866	48.98994	7.54936	1110.06130	8.53028	25.95662	0.07586	5.64757	2.1699	7.49338	52.90838	6.34740	21.85182	0.00000
5.64018	9.42542	8.12563	44.38988	8.86897	37.05944	7.38871	1162.84461	8.02671	33.05260	0.09357	5.88544	37.3825	8.70522	71.85718	8.50258	15.99564	0.00000
4.05774	9.65211	4.26551	68.41219	5.66453	24.05979	7.19674	1167.39027	6.86456	63.57096	0.09274	6.98112	77.40858	7.35785	52.26559	7.67415	13.51378	1.00000
7.38643	9.70600	4.67024	69.47954	6.18719	7.50251	6.27397	1139.61157	6.24300	47.44930	0.15233	5.43222	5.06258	8.06452	44.17611	5.68553	28.75594	0.00000
5.19352	7.93083	8.85206	48.75725	6.51913	3.02013	6.67734	1125.27797	7.87506	42.48681	0.08530	5.41101	30.91105	7.89191	33.68510	8.72229	15.07086	0.00000
4.78788	8.51095	7.07018	75.76203	4.24947	60.97944	8.81013	1102.88332	7.21879	55.37991	0.08564	7.27659	76.92421	7.02793	34.03154	7.35816	7.85050	1.00000
8.36129	9.02418	5.83143	17.57801	5.81487	20.21322	6.73094	1192.26489	8.63897	49.82062	0.21683	9.64169	-100.88023	6.53870	35.32522	10.68192	6.51264	1.00000
9.67294	7.93642	5.08084	52.76398	5.62766	23.49668	6.58824	1113.99641	6.53206	31.89697	0.75155	2.66692	86.68363	7.21391	35.43077	8.37767	2.53848	1.00000
6.12367	7.37493	6.03309	53.96581	3.49870	-23.7975	8.79438	1075.75267	7.18238	45.09355	0.09067	5.59975	-48.59278	8.51889	41.87772	5.97746	27.37394	1.00000
7.83789	7.33971	8.88363	34.52281	7.66567	25.13915	6.42600	1144.93291	7.51539	41.67350	0.17741	6.85635	73.06784	6.27528	49.27618	9.30005	12.80116	0.00000
4.03682	4.85494	7.44623	34.96292	4.80379	54.60528	7.97567	1140.61790	6.80439	36.86117	0.06166	6.34579	18.34717	6.37414	42.54146	8.16734	-1.06902	0.00000
4.87618	5.93414	6.22999	30.07796	2.58956	5.84752	9.22888	1089.54614	6.49353	49.00650	0.03938	5.61150	-5.682	5.95473	64.26346	5.26701	10.48474	1.00000
10.12473	7.86880	6.32713	43.07982	7.33976	33.95015	9.50302	1089.98877	7.59686	63.32906	1.14120	7.88398	-118.03917	7.03918	49.70824	8.42209	14.17493	1.00000
5.18203	8.54039	5.97580	57.07383	4.41809	53.78333	7.35967	1112.06515	6.48403	55.10820	0.07671	6.73487	-1.06667	8.64385	68.27907	5.68798	-11.45466	1.00000
4.70306	7.43342	3.89920	43.55636	5.02237	33.78333	8.80230	1065.08207	7.87504	32.99434	0.08081	6.26937	114.51667	7.78174	30.13526	8.79172	19.79915	0.00000
6.19803	7.55286	7.74287	46.48269	7.79540	32.17629	8.59013	1077.52194	6.28782	58.88080	0.11443	5.13598	75.06583	6.26325	57.56388	7.68073	24.03910	0.00000
4.57114	9.45692	5.39468	56.15597	5.44218	24.41288	7.21976	1167.51380	7.05222	70.67639	0.05158	7.34222	76.56719	8.05995	39.77119	8.78269	6.06049	1.00000
4.97958	7.82722	6.59331	39.05898	6.37718	33.45122	6.88237	1054.12568	6.67972	34.99074	0.10464	8.26918	-86.99666	7.96137	74.75801	5.55531	18.29087	0.00000
6.75390	10.72843	6.11841	45.21374	4.79802	19.8173	5.86889	1150.19341	7.04571	45.91611	0.07845	10.95111	-97.35992	6.35394	57.38803	10.53164	11.87512	1.00000
3.07007	7.72479	4.17642	74.18837	5.15164	43.41949	7.79377	1163.97340	6.68373	33.19618	0.08196	7.24265	77.0202	6.68078	41.11766	8.10380	-6.00211	1.00000
7.92303	8.22891	5.42946	60.97543	6.18865	16.0438	7.05733	1066.99942	8.50479	26.19189	0.18974	9.10010	120.4861	6.22387	56.56047	8.55258	33.55238	1.00000
6.07770		5.77755	67.83147	7.25789	-44.39672	6.91252	1071.35873	6.53949	45.88630	0.09716	8.69648	171.25364	5.98462	29.28205	6.87810	20.15719	1.00000
7.22572	6.33719	8.67170	71.62605	8.18088	46.18396	8.07112	1103.53602	7.16936	52.52837	0.12352	4.71179	6.10237	6.27174	41.62608	7.56036	16.36219	0.00000
10.33299	6.13741	5.47414	67.36109	8.14276	45.69558	8.15654	1110.48601	7.37638	37.37255	1.43576	6.76514	4.7934	7.55347	32.09158	8.33395	21.05975	1.00000
10.95965	8.99425	7.87687	75.49702	3.41283	32.61603	8.13831	1143.11581	6.57066	26.46696	2.50547	6.43578	44.02488	9.25974	53.27172	7.75544	-11.31888	1.00000
9.23294	8.04189	6.23040	71.65229	7.96709	50.06	8.55141	1087.18562	8.90995	43.80493	0.48597	7.51198	43.2379	8.05274	40.40249	7.05498	5.31779	1.00000
5.90058	7.35232	7.00368	46.63775	8.69762	36.27462	8.39264	1154.46030	6.38148	43.33891	0.10166	9.55927	4.85668	6.03062	40.67680	5.31345	11.87444	0.00000
8.92741	7.99693	5.21904	56.21541	6.93253	23.1959	8.10437	1106.84915	6.69171	69.14142	0.34256	9.74353	86.51499	8.12116	15.45361	9.65892	3.02988	1.00000
8.37598	8.45661	4.62399	39.74461	5.26536	42.7392	8.56276	1137.45980	7.79850	40.16994	0.25678	9.90263	-84.62081	6.81258	63.71608	5.73020	-2.04029	1.00000
7.73363	8.01559	6.37614	63.42753	5.38336	41.6764	6.84393	1156.33965	8.07439	53.12919	0.15421	6.44919	-91.58045	5.64449	40.45176	8.77833	-3.58350	1.00000
6.68666	9.16419	5.57510	56.01385	4.31517	48.86667	6.66431	1176.98479	6.38859	39.95568	0.08719	10.07281	2.08333	8.83556	39.33239	9.63220	16.29073	1.00000
