CO	CFCs	warning	Pb	C2H3NO5	PAHs	PM2.5	latitude	NH3	PRES	longitude	CH4	PM10	NOx	SO2	O3	H2CO	TEMP
7.27645	40.79922	1.00000	67.06134	0.17046	6.70780	8.36031	42.64685	3.74540	1139.85519	-5.55835	8.07144	7.30543	8.91176	10.24716	11.46806	57.90426	0.42891
6.97278	44.68438	0.00000	61.17103	0.41442	7.34303	7.18879	43.11667	4.24131	1067.97975	1.6	7.99504	8.69472	8.45765	7.18695	10.29026	46.22849	10.77476
9.47140	43.66307	1.00000	42.07944	0.11683	7.87365	7.91894	24.41288	3.89802	1087.42294	76.56719	8.59704	6.00053	8.42098	9.21205	7.81896	72.86234	23.06906
9.99227	59.54546	1.00000	62.79187	0.16641	5.44563	7.02203	36.08497	6.16756	1089.79995	9.37082	9.25402	6.84412	7.01346	12.89137	9.82947	58.02340	-0.90300
5.88637	48.31544	1.00000	52.46721	0.16534	8.44155	8.95572	45.99194	4.02792	1099.48213	29.41824	7.71177	7.64029	5.76570	8.39021	7.58604	70.22036	5.68939
9.19353	31.13081	0.00000	62.22481	13.54596	6.47075	8.06046	24.28859	8.78714	1176.57270	116.11768	7.04002	12.40355	8.55654	9.98184	6.00350	58.20106	16.23486
5.40699	67.79502	0.00000	41.01525	4.45763	8.75703	7.37425	31.96258	7.66015	1183.81071	73.97117	5.95329	11.27696	6.47235	5.45658	9.58869	47.79999	23.27757
10.21782	44.78623	0.00000	30.43497	0.19730	6.94985	6.19016	41.77583	10.44053	1185.14824	140.73667	7.85683	7.21724	10.36489	8.72526	9.25573	44.63051	8.20568
9.28280	50.16774	1.00000	24.15871	0.34982	7.33117	9.38671	18.42745	7.99490	1090.64665	-67.15407	7.78520	8.28771	8.44028	3.76251	3.55530	59.85222	13.07887
8.91326	30.88648	1.00000	54.63208	0.18132	6.60158	8.57559	36.61954	8.23536	1125.32650	4.08282	8.22052	6.79572	5.67734	5.73981	4.74501	50.09650	40.56503
8.35370	56.18913	1.00000	34.83066	0.09845	7.21197	7.96319	34.25	8.03840	1055.93910	135.31667	7.26043	5.42909	7.71054	11.66390	9.89020	28.58567	24.33921
6.42751	41.40113	0.00000	23.00849		6.46431	7.93715	42.22718	8.88338	1073.05546	14.39024	6.95045	9.43711	9.31743	5.27052	8.09844	63.99105	26.59692
9.29408	64.06830	0.00000	43.45539	0.27447	8.60069	9.31465	28.88162	9.69299	1067.89808	120.03308	9.81483	7.95642	9.79904	8.67368	9.86990	42.42281	2.81978
8.29321	37.39645	1.00000	32.58243	0.14141	5.99553	8.74325	48.43174	6.79919	1075.71691	17.8031		6.18296	9.34754	4.12111	5.44926	41.17441	4.50488
6.10833	38.83069	0.00000	58.72327	0.55399	7.53818	6.31895	36.20829	9.74181	1118.17962	-115.98391	7.59549	9.10750	10.88437	4.73282	7.29247	52.58486	24.52672
8.95177	42.18013	1.00000	49.73681	0.40034	9.11763	7.73898	10.66668	6.61582	1071.60512	-61.51889	8.14399	8.59674	5.71754	11.42435	9.07939	63.00633	19.25598
9.39904	35.95620	1.00000	24.30913	0.16961	7.05871	8.94952	49.65186	7.86900	1167.13612	26.97253	8.13528	7.44494	11.42769	6.47323	6.94487	51.87492	19.43696
9.05497	54.99894	1.00000	32.00226	0.08900	9.81034	7.78925	25.87498	4.95525	1115.26079	86.59611	8.60207	5.11001	11.55549	8.83316	9.60338	25.32647	10.64628
9.34473	20.45957	0.00000	55.83218	0.19491	8.25921	7.52335	1.6561	9.10073	1148.50160	103.6032	7.61648	6.75136	8.30845	7.08214	9.53496	46.87868	26.58493
11.04463	48.39477	0.00000	56.09445	4.51845	7.98247	8.74507	48.79325	9.22302	1199.68628	2.29275	9.42845	11.28814	8.19349	10.05180	10.40758	51.80128	7.76790
4.16794	36.79666	1.00000	19.08508	3.07783	6.60597	6.78413	41.24255	8.21469	1082.96717	-82.61573	6.97637	10.89620	7.55861	6.92436	9.79883	89.48450	-5.68267
6.07400	25.48868	1.00000	39.21806	0.96704	7.59241	7.81557	20.88197	4.28910	1198.48782	85.83334	8.07817	9.63131	6.34566	8.38948	9.26852	37.86488	2.94462
4.37494	20.21382	0.00000	50.94566	0.62921	7.49892	7.95042	45.40008	9.00146	1148.70742	-73.58248	7.77764	9.17991	8.09021	6.14635	8.30913	33.78488	19.35679
8.08863	36.56167	0.00000	59.77125	0.18947	8.44573	8.25112	19.04222	9.32286	1069.53209	-98.11889	7.21729	7.66403	9.96245	8.32648	10.91777	55.35348	-2.78320
5.43587	40.43894	1.00000	58.48765	3.33161	8.50777	8.30459	45.99194	7.44608	1199.19808	29.41824	6.55002	10.98426	8.60793	8.22784	11.63707	60.21841	36.82696
6.22156	72.00447	1.00000	49.21787	0.26872	6.37276	8.79916	27.52948	6.79288	1060.61990	68.75915	4.84614	8.15294	6.19359	8.88022	8.62589	46.78489	10.21040
9.34853	43.39732	1.00000	43.63302	0.23534	7.97502	6.13146	20.74122	7.70557	1172.74598	-100.44843	8.93418	7.58102	6.83054	4.33464	3.71076	52.53074	18.87589
9.60950	56.54828	0.00000	62.17244	0.21378	6.26474	5.44292	26.67319	10.12841	1124.72856	31.4976	6.27840	7.58495	10.94297	10.06627	12.38111	66.61831	25.95722
6.96752	40.39748	1.00000	58.20801	0.13068	5.55132	7.38897	57.97472	7.13699	1095.66185	33.2525	8.14983	6.46391	6.06613	9.90712	7.63069	73.83723	11.99128
6.09595	54.41306	1.00000	44.29153	1.30105	7.25644	6.49119	-1.26753	7.27890	1057.49084	116.82887	6.75398	10.00605	2.60222	8.01332	5.24054	45.79332	24.84427
9.37007	52.05164	1.00000	46.07472	0.14249	7.30295	8.38690	54.48147	8.29782	1091.69588	53.47103	5.21872	6.80070	8.25340	7.65940	6.93697	52.46260	1.20160
5.26332	48.61683	1.00000	43.02670	0.94248	6.58226	7.69581	37.31309	7.11940	1150.24285	40.74357	7.98029	9.65715	5.01978	7.60578	7.47574	78.01805	8.02732
6.58120	69.99153	1.00000	73.14150	0.99467	6.66604	7.59955	14.62578	7.13370	1125.46726	121.12251	8.52865	9.68625	6.19087	9.17067	8.51871	45.46137	3.02814
8.27013	51.65770	1.00000	35.30536	0.08816	11.20074	5.93995	-6.8	4.51815	1072.03869	39.25	7.65025	5.61170	5.94257	11.14309	7.15569	56.34567	4.24206
6.56714	54.04625	1.00000	47.22304	0.17068	7.35343	7.92437	14.46693	6.71474	1176.32447	75.92694	7.99754	7.14429	9.78984	10.03009	11.39709	38.78128	-0.00321
6.02450	70.39568	0.00000	35.15806	19.53267	8.01907	7.01874	45.79377	7.62385	1090.66239	8.88104		12.77218	6.72326	7.29606	8.91770	75.60071	16.32322
8.20189	24.31590	1.00000	14.76293	0.16599	7.27545	7.52311	-1.26424	6.28482	1182.07089	104.09701	9.44744	7.00999	8.80724	11.38661	11.36695	42.65279	6.46600
9.07380	53.21042	0.00000	34.57664	3.71481	9.06464	8.51977	-34.88422	4.33541	1186.70684	150.60036	8.26816	11.09326	9.60377	7.45403	10.08401	72.63103	26.11143
5.05866	33.57552	1.00000	59.15052	1.26589	6.89004	7.55902	35.6803	5.56702	1062.83357	51.0193	7.75403	9.98359	6.79859	7.61281	8.82749	45.64450	-2.25764
7.07766	80.24982	0.00000	30.20154	0.54688	7.21534	6.90909	47.30997	8.59191	1119.26930	8.52462	8.61963	9.09687	10.35924	4.24300	9.24545	61.79008	7.65511
6.79683	39.49919	0.00000	50.37063	0.39909	7.51624	7.43559	50.75932	9.13276	1094.18678	25.34244	7.44270	8.58794	10.55681	4.28329	8.84175	65.27858	30.56870
6.10788	35.67640	1.00000	59.74935	1.26398	8.85579	6.46393	8.88649	7.91550	1116.88182	2.59753	7.66930	9.93541	9.77691	6.46994	7.71395	60.07882	14.51624
6.63088	40.71022	1.00000	17.76004	0.73720	8.78040	5.94688	41.55947	8.05401	1108.40255	14.66737	7.78993	9.32114	6.92269	9.40246	9.53908	45.69500	24.43405
8.64310	43.25532	0.00000	44.11525	0.08509	7.30279	7.97836	38.96667	3.84377	1164.64127	-0.18333	8.59739	5.23450	9.56042	7.24677	7.61175	51.63210	9.25408
12.13938	33.28164	1.00000	55.33325	2.36197	6.52289	6.67000	23.49668	7.03989	1125.19583	86.68363	9.01908	10.64888	7.00874	9.76773	4.73114	72.36684	6.72809
9.34186	50.38959	1.00000	29.04603	0.14917	8.27781	8.12971	-10.91111	6.80833	1068.12319	-37.07167	8.57766	6.66888	9.05134	7.19341	6.86983	49.90617	9.94745
7.22669	58.41841	1.00000	36.62851	1.29671	8.40408	7.10140	45.99194	7.92786	1150.11854	29.41824	7.82736	10.04892	4.77538	9.53779	7.73446	57.23392	21.01825
6.22232	78.25228	0.00000	54.32125	0.16096	7.53315	5.72066	17.34769	3.92134	1073.19662	78.55757	6.81771	7.46641	10.31391	8.49201	8.36369	46.14838	15.55296
7.03312	34.74619	1.00000	39.86602	0.10395	8.41104	7.54692	57.47908	6.72647	1139.01262	-4.22398	7.22480	3.97774	6.08268	3.67770	5.46233	77.16381	20.90404
7.73543	38.86773	0.00000	42.98276	0.30655	9.03877	8.60251	14.62578	9.07137	1127.70680	121.12251	6.42100	8.03648	9.64487	7.90726	7.63817	36.05566	-1.88134
7.85063	48.32138	1.00000	25.67086	0.11648	7.80654	8.50201	-2.68333	3.98095	1170.37334	33	7.58136		8.66871	6.34972	7.30716	52.38108	27.19743
10.31224	52.33309	1.00000	38.00193	0.33520	6.20868	7.76178	37.71715	4.74819	1076.71237	-122.40433	9.15307	8.33454	10.70380	5.34150	4.77904	60.11690	6.57246
5.35439	55.24481	1.00000	33.39054	0.35962	7.65058	6.80179	37.35813	6.09078	1057.71130	-6.03731	7.43064	8.27525	6.52159	8.04520	8.57244	29.94978	10.83805
8.74736	47.27766	1.00000	53.89652	0.12833	7.94790	6.01281	38.54491	6.80597	1154.68158	-121.74052	8.44470	7.45212	6.25197	11.49868	8.95813	76.48608	31.89641
11.40350	42.13757	0.00000	48.16577	3.34062	7.93239	6.81566	42.4251	9.70229	1112.20686	-71.06616	7.69281	10.97930	8.60426	10.12111	8.86400	43.79064	19.10996
9.22676	44.64612	1.00000	34.71077	0.04020	7.53167	6.93393	-38.65333	5.03733	1102.71185	178.00417	7.54184	5.22469	9.66968	8.48213	8.60287	48.75150	1.85454
7.41126	70.84550	0.00000	41.11697	0.27211	6.48231	5.95388	53.16167	6.12089	1083.11466	6.76111	9.59548	8.19783	11.84925	7.02252	7.69254	65.97158	-2.35115
9.31877	29.81937	1.00000	39.50012	0.13795	7.56118	8.32822	14.46693	6.31298	1164.69354	75.92694	7.53042	6.77341	11.60562	6.47562	7.26599	47.83853	17.23029
7.16319	42.27760	0.00000	57.15779	0.51699	6.30962	7.77360	25.66795	9.91241	1063.20416	85.83636	8.51255	9.01685	11.42911	8.66033	8.05354	44.85552	25.77849
9.48987	53.12400	0.00000	14.64782	1.09461	7.80722	8.46060	32.54278	10.28068	1100.99560	111.50861	9.24523	9.72054	10.83282	9.87494	9.07892	41.34231	23.02304
7.57310	38.20138	1.00000	50.84257	0.63891	9.28779	7.51846	37.56667	6.49930	1178.18068	140.11667	7.42709	9.23513	7.37617	10.19695	11.01729	57.92104	12.97781
6.79512	42.88063	0.00000	60.69055	1.91453	8.77051	7.42939	37.52487	8.06764	1115.91776	-77.55777	8.25091	10.40678	9.73323	6.39887	8.12435	62.92860	5.03214
7.23913	56.58349	1.00000	72.41929	0.34250	9.69106	6.35543	46.08333	5.63227	1158.84714	122.08333	7.53758	7.99330	8.96341	10.35792	11.10109	53.60613	-3.30013
9.79983	56.53548	0.00000	52.90675	0.42296	7.87409	7.24059	21.34222	10.91181	1119.10959	71.30633	6.97291	8.68058	11.10680	8.24886	10.33389	53.26663	37.14048
9.45983	44.89784	1.00000	35.61105	0.17742	8.75302	7.73021	17.30858	7.12550	1123.96402	97.01124	7.98367	7.08912	11.37560	6.51260	7.04514	35.88592	0.57074
9.49626	29.92026	1.00000	30.93523	0.17495	7.99723	6.53646	0.49113	5.80602	1055.55726	29.47306	6.48152	7.34162	9.44643	7.95683	6.84879	35.17916	21.49988
6.70845	33.85396	0.00000	57.58103	7.52760	6.38770	7.39398	41.27621	7.06912	1101.41220	-72.86843	6.35384	11.81476	6.19508	6.20879	10.99882	24.94638	30.81210
7.37087	44.34877	0.00000	32.92777	0.22018	4.72233	11.06453	53.43333	6.89780	1057.17343	-7.95	6.23421	7.11586	6.93112	8.46637	10.12687	66.52671	22.66166
9.52856	61.38364	1.00000	68.70155	0.13258	9.25394	8.81814	35.82756	6.04419	1124.45011	137.95378	7.05422	6.36527	6.09389	8.50893	6.55429	43.03501	15.47212
7.74794	47.30822	1.00000	25.27038	0.09361	7.92955	9.07834	36.20389	6.66870	1143.99870	127.08472	7.26622	5.06435	7.98748	5.52449	6.57640	46.80686	4.47030
8.01053	49.35733	0.00000	55.70297	0.13426	9.44607	6.21241	51.65	10.80396	1182.05396	-0.2	7.60797	6.62958	12.11998	7.47869	10.91777	54.27340	15.13262
7.21014	67.94067	1.00000	64.42982		8.49752	7.56873	55.82885	7.61096	1109.75078	-4.21376	6.37296	4.16786	10.74137	4.17713	7.64007	38.07020	19.11166
8.38139	56.73765	0.00000	37.04063	0.23398	7.45396	7.08601	-22.92306	2.53171	1198.27167	-53.13722	6.97259	7.97432	8.93125	7.12930	10.96716	43.96802	12.81101
8.72143	48.86699	0.00000	51.98555	0.89187	7.21616	8.43689	30.81383	9.58113	1137.06298	75.16878	7.57270	9.57496	10.45910	9.81746	7.67195	29.37691	14.94811
9.14270	28.65442	0.00000	46.82923	2.73434	7.05676	7.82264	-3.14306	7.99763	1116.96117	-58.44417	9.06301	10.78074	7.56886	9.51132	7.96565	45.69808	22.28071
10.50568	59.81033	0.00000	26.15475	1.43916	8.44495	7.56764	-24.19436	9.82476	1124.75818	29.00974	7.09961	10.08486	10.33740	12.84189	10.23458	51.31095	29.28370
7.51412	70.87649	0.00000	40.57642	0.22666	8.38153	7.29618	53.30972	5.38998	1146.12432	83.62389	8.15124	7.89392	10.20696	6.57981	9.40316	33.32652	23.89035
9.16678	33.33654	1.00000	78.62434	0.14636	6.93614	9.45946	38.96372	7.22098	1089.59608	-76.99081	6.89947	7.45534	8.86043	6.10138	5.58319	63.02524	12.32580
6.91626	37.88415	1.00000	25.21544	2.41090	9.30843	8.49530	19.32932	7.27909	1133.20181	-98.1664	7.59548	10.63419	4.91593	9.21179	7.41784	64.57573	3.59159
6.57083	44.81013	1.00000	53.19356	0.44973	6.99009	6.19391	25.87498	8.08763	1149.03120	86.59611	9.17368	8.71219	6.55681	9.31115	9.27511	46.22214	-0.93124
9.85598	41.30139	1.00000	42.95898	0.11438	7.61614	8.69780	7.50251	5.29632	1165.31225	5.06258	7.04283	6.46232	10.72378	7.92277	7.79516	55.07349	29.74666
7.55709	40.66291	0.00000	44.07278	1.75211	6.26513	7.08689	51.35084	4.15997	1174.17581	-1.99421	8.50553	10.32157	6.83876	7.38744	11.51885	40.70269	12.46219
9.29675	44.06853	1.00000	37.31175	0.29692	6.82625	5.70971	32.65246	9.57153	1187.67095	51.67462	7.15970	8.22077	4.85749	4.73556	3.06676	71.61533	32.24161
6.88717	23.65932	1.00000	30.11124	1.25802	7.23186	7.28233	54.58048	6.69110	1114.85666	16.86194	7.91980	9.93651	7.53391	9.45021	11.33927	45.07207	5.70598
8.49796	48.76728	1.00000	33.75239	0.28780	6.92041	7.94612	36.06523	6.16277	1184.25770	-119.01677	7.89716	8.11958	6.41387	11.06596	9.86715	52.11831	29.79745
8.25933	42.84432	0.00000	38.11373	0.76779	7.38618	9.24305	56.9083	5.11490	1099.23913	60.8019	7.11011	9.39109	9.79153	7.40188	9.49809	81.25969	23.91140
9.52559	35.71881	0.00000	45.55341	8.12113	5.71387	8.41219	-21.44345	9.64112	1174.13263	-65.71875	7.89515	11.88841	10.67633	12.56894	8.40740	45.30817	24.99889
9.37186	32.09053	1.00000	27.81639	0.23865	8.16426	6.76700	51.47805	9.09274	1175.96581	6.8625	7.43407	7.63270	9.54011	5.61451	5.74707	39.64957	2.42314
8.20575	34.10329	0.00000	53.59437	0.17527	6.18555	6.78245	17.94979	8.85941	1122.20956	-94.91386	8.22922	7.45556	9.46810	9.20429	10.26210	65.16973	39.01374
8.56755	45.90605	0.00000	68.25541	0.26362	7.73621	7.94779	42.22718	4.81522	1125.88520	14.39024	6.38500	8.12045	10.42144	6.26736	10.16850	71.41864	16.42659
8.28632	51.01770	0.00000	49.67123	0.68187	9.34516	7.98606	-1.9487	8.48975	1163.63696	30.4347	7.29722	9.27642	8.25660	7.87731	7.60143	45.79118	1.18869
8.82645	33.89343	1.00000	24.69667	0.05879	6.01882	8.69688	50.7236	4.26733	1070.03857	-3.52751	7.12025	5.48448	9.96217	7.61541	7.89638	49.68853	25.92663
7.74703	57.66890	0.00000	61.41081	0.38071	6.73888	6.95649	16.455	4.45539	1197.43344	120.5875	9.00824	8.51428	7.94658	7.86329	11.60866	39.66069	13.84557
8.62921	41.04809	1.00000	49.59823	0.09869	8.10695	9.50838	40.93121	5.79009	1198.63985	-73.89875	8.59769	5.36645	11.53592	6.86462	8.39458	34.28294	12.55103
9.54446	54.62209	0.00000	44.52234	0.49387	6.34946	8.98339	34.09668	7.56733	1169.53176	-117.71978	6.90186	8.91146	6.42831	8.84972	10.75136	44.71129	2.04670
4.53085	63.22743	1.00000	45.63588	3.08529	9.44917	6.64101	-3.74912	6.79451	1187.81100	-73.25383	7.41839	10.90060	7.20183	7.13855	9.38477	53.88549	26.64181
9.55366	35.55523	1.00000	23.64341	0.48316	6.37565	6.89833	40.93121	7.25481	1099.42086	-73.89875	8.15641	8.82629	5.71675	12.11177	8.77472	34.84646	10.75910
6.54561	62.45069	1.00000	68.04545	0.32207	9.25247	7.96781	44.92934	5.11504	1148.83324	37.99117	4.78101	8.26685	8.04829	9.35080	10.80574	34.21434	32.33428
	47.68438	1.00000	26.10174	0.12825	7.32532	7.67499	41.48199	7.94997	1162.76588	-81.79819	6.83195	6.55552	6.42705	11.85907	7.68017	46.97090	7.98693
6.81278	27.50823	1.00000	34.11458	1.08455	6.42371	8.93728	36.08497	7.34265	1182.63707	9.37082	7.58769	9.77403	7.84252	9.55774	11.12406	50.64521	10.42728
6.34040	32.56246	1.00000	19.95789	0.35352	6.23264	8.27410	36.92574	5.16278	1130.04328	14.72443	8.33978	8.43279	6.59724	9.02136	8.40148	45.35464	25.51461
4.28357	55.69489	1.00000	43.01282	6.61826	7.56908	6.62363	32.54278	7.42385	1062.74130	111.50861	8.64891	11.67611	5.43392	6.42435	8.68293	65.02960	12.36910
4.02967	52.22817	1.00000	47.63736	1.27574	9.20732	8.15443	30.35028	5.67719	1134.24157	112.19028	7.26759	9.95176	8.39707	6.81516	10.59704	44.95520	25.15735
8.61461	50.32673	0.00000	52.18287	5.43312	9.09600	9.13975	41.82143	8.68786	1059.09791	41.77921	9.03519	11.47295	8.33458	8.56735	7.34222	71.99509	16.44436
7.23385	26.53792	1.00000	51.92911	0.09943	7.85304	6.52413	-19.32556	5.49044	1079.77195	-41.25528	8.06792	4.12743	10.51316	3.34600	6.67971	51.59433	6.89727
9.94905	59.04582	1.00000	31.61898	0.11926	8.31482	8.34934	37.52487	4.77348	1155.37783	-77.55777	7.83295	6.80187	9.46808	8.33311	7.24031	57.96181	-3.90563
7.12289	50.08476	0.00000	29.94597	0.57416	8.42820	8.82512	-1.6	4.81132	1051.44248	103.61667	7.47718	9.08873	8.55270	7.66159	9.65384	58.34765	15.46892
10.11839	40.06580	1.00000	30.90703	0.18132	7.75086	6.34669	-33.75881	8.17953	1156.42504	150.99292	7.48649	7.48195	6.78321	9.17761	6.80661	54.90437	8.49580
7.72217	36.72597	0.00000	57.86243	2.21045	9.53636	8.10365	32.17629	8.61485	1134.38816	75.06583	6.34947	10.54249	9.79747	10.95368	7.83436	59.57441	28.15041
4.18631	64.75003	0.00000	34.42879	0.59750	7.41865	8.44049	45.53069	8.29505	1091.82810	9.40531	8.36982	9.06315	8.84945	4.74217	6.93895	43.51832	21.62404
8.82314	27.77448	0.00000	58.43336	0.11709	6.45719	7.61367	55.8736	8.25502	1130.91050	85.4265	8.43630	6.86337	8.28310	9.47356	10.22245	65.22460	9.88654
6.12941	45.67503	0.00000	61.48830	0.10188	8.88717	6.30931	36.6009	6.47843	1176.89430	126.665	8.77179	6.01245	10.60659	5.92234	8.56777	44.35516	4.46423
4.09661	47.06095	0.00000	79.16442	0.94078	8.08070	8.67712	43.11667	8.73154	1059.22158	1.6	8.46239	9.60164	6.95383	6.43903	9.07661	55.82954	15.71508
9.17616	25.63113	1.00000	59.32812	0.12333	6.65677	8.10074	49.65186	5.96337	1174.35380	26.97253	9.08254	6.63398	8.40108	6.99821	6.37000	52.83899	23.27944
9.71985	66.93779	1.00000	42.69165	0.20769	7.85502	7.50315	17.34769	7.13434	1161.73691	78.55757	7.20811	7.34137	7.72937	7.57817	6.12407	69.78943	5.24437
6.93269	59.50617	0.00000	43.10221	0.70023	7.49009	6.35457	55.54028	8.39275	1141.88954	89.20083	7.73408	9.34236	11.39320	8.68592	7.66466	60.68798	20.42080
9.00139	22.05527	1.00000	57.93965	0.10020	8.87792	8.07131	45.39402	5.20378	1089.05291	9.29109	8.16036	5.91342	12.19938	5.47018	7.27467	42.19486	9.02274
8.53733	47.45349	0.00000	52.18390	5.55431	8.84741	7.24477	45.39402	10.17091	1102.10825	9.29109	6.97938	11.49909	10.45435	7.72577	5.83769	49.42640	-4.87621
7.24006	46.06111	0.00000	45.08722	1.35658	7.56800	7.20482	7.83389	6.76497	1067.16163	-72.47417	7.09730	10.01150	9.27787	7.13176	9.30257	48.46295	32.85421
8.62396	25.20208	1.00000	47.95557	0.20182	6.79721		-3.14306	9.27326	1096.42385	-58.44417	6.16162	7.32351	9.64461	4.05497	5.11715	56.14365	29.30576
6.50024	42.37772	1.00000	41.43278	0.36510	6.92344	7.01724	-6.8048	5.83892	1066.30484	110.8405	10.15918	8.40323	5.52361	8.84879	8.76017	29.42463	26.71211
10.16563	38.05438	0.00000	51.52872	0.29852	7.07177	7.77007	25.13915	9.53024	1100.45340	73.06784	9.15201	8.28685	9.57126	10.44419	8.04285	43.07660	11.60602
7.47683	45.70040	1.00000	47.90781	0.40203	8.35460	8.10762	-4.16694	6.92655	1196.02525	-40.7475	6.67979	8.47456	5.57922	10.00802	8.30384	72.65275	23.56440
8.81821	31.37673	1.00000	51.24538		9.26078	6.89324	16.455	6.85116	1142.38732	120.5875	7.07884	5.98176	10.66529	6.85842	7.77692	53.17128	30.15202
8.34899	62.29201	1.00000	41.66387	0.13994	9.28380	6.64366	38.55632	7.77987	1184.37657	69.01354	6.20443	6.12452	10.88715	5.63257	7.21544	35.22019	7.36127
7.97128	62.39738	0.00000	52.00274	0.18620	7.72221	6.91871	23.02677	8.39005	1110.43828	113.13148	5.79928	7.33471	8.03092	6.67008	8.10861	72.21985	-8.33496
10.40914	41.10070	1.00000	28.28147	0.40320	7.49077	7.28542	11.93381	7.73393	1125.45737	79.82979	8.24890	8.59524	5.68965	13.04807	8.67184	51.85118	17.54954
5.81238	53.85448	1.00000	41.08864	0.56081	7.86561	6.72054	-34.74785	8.74181	1081.06006	-58.70072	8.75570	8.97899	7.90845	8.86442	10.10653	50.11503	34.87437
7.87167	45.79535	0.00000	69.90502	2.17586	7.73792	10.10140	50.23271	6.03059	1074.94183	12.87117	7.11630	10.54286	9.85499	8.37983	8.98312	48.86618	15.99712
6.62731	19.81007	1.00000	50.87616	0.53048	7.00175	7.82591	32.54278	8.99682	1099.16344	111.50861	8.73449	8.97818	7.19694	9.50153	10.09573	30.07213	19.73856
6.17270	55.96295	1.00000	54.19074	0.55595	6.91178	8.32060	19.04222	7.55064	1133.69338	-98.11889	7.50864	8.98811	7.20496	8.98823	9.68569	72.99766	15.62878
7.40496	55.86786	0.00000	63.88422	0.14901	7.14201	9.18537	-7.0981	2.84671	1184.15296	109.3243	8.06880	6.55381	11.09097	7.04535	8.61124	33.50724	12.53462
8.59530		1.00000	48.44451	0.17155	6.97662	8.01993	31.96258	6.61435	1133.45499	73.97117	8.56550	5.71609	8.59473	7.09267	7.23869	47.35238	24.82296
6.30748	41.12832	0.00000	64.64030	0.57962	8.03016	8.73619	42.819	5.96075	1066.12843	47.1192		9.05306	9.58079	5.18010	8.74345	55.11923	8.26636
6.80081	74.34436	0.00000	61.96743	0.34940	7.58357	8.15369	35.6803	6.29817	1147.97484	51.0193	7.22486	8.23139	9.77440	6.90644	8.72988	60.24821	16.08915
8.33513	48.32016	1.00000	66.55183	0.13157	6.87157	6.05231	43.41949	7.37919	1072.32950	77.0202	7.33842	6.18201	7.45661	4.59085	5.07684	56.01160	26.97405
	36.75102	1.00000	15.16287	1.02702	8.86958	8.21261	42.06166	4.06248	1157.44831	-1.60452	8.48302	9.71116	5.35711	6.80466	7.18668	53.37311	8.76540
5.80852	77.12354	1.00000	63.31039	0.48712	5.16132	5.83135	-1.9487	5.33301	1126.73729	30.4347	7.42311	8.67245	7.59472	8.53729	10.09169	47.05118	15.85015
8.76124	65.41571	1.00000	49.23080	0.27488	8.06526		31.12406	8.90869	1109.82254	-97.90308	7.69624	6.98760	8.67646	5.30063	5.66890	69.21848	18.47078
5.82017	55.82156	0.00000	62.40089	19.45415	7.41170	8.36132	4.02219	8.18284	1179.91226	101.02083	8.22951	12.76720	6.56633	7.18211	9.48582	65.45127	13.66651
10.29214	71.74454	0.00000	55.41042	0.49518	5.74951	6.51106	25.75728	8.67376	1119.55073	75.37991	7.97455	8.75272	7.64352	9.05648	10.78995	42.84205	13.69689
6.26547	24.63393	0.00000	47.79909	0.16445	8.05878	8.06232	51.14942	8.21362	1097.10892	15.00835	7.19517	7.04056	12.11341	5.12760	7.10887	48.84918	15.72415
